N1,N2,...,Nx
[9, 16, 22, 25, 39, 1, 21, 1, 23, 23, 26, 4, 30, 17, 38, 6, 14, 0, 20, 46, 26, 24, 48, 33, 47, 10, 35, 3, 43, 30, 24, 10, 3, 23, 31, 21, 8, 12, 22, 24, 26, 36, 17, 42, 26, 32, 30, 37, 34, 10, 22, 34, 21, 15, 0, 46, 33, 23, 10, 43, 37, 1, 42, 17, 1, 0, 38, 16, 42, 9, 42, 8, 47, 50, 3, 18, 14, 29, 37, 50, 46, 17, 41, 32, 35]
[27, 43, 20, 22, 20, 29, 36, 30, 50, 6, 42, 30, 30, 6, 48, 20, 23, 39, 24, 6, 30, 43, 26, 0, 7, 36, 41, 1, 24, 25, 47, 1, 15, 23, 19, 16, 3, 12, 21, 5, 38, 36, 45, 27, 34, 22, 42, 36, 27, 1, 15, 35, 6, 46, 46, 0, 18, 42, 48, 50, 43, 45, 27, 41, 43, 28, 45, 28, 7, 14, 38, 42, 35, 8, 50, 15, 45, 27, 13, 5, 1, 36, 32, 8, 10]
[24, 28, 23, 7, 40, 37, 47, 17, 29, 41, 3, 33, 29, 47, 12, 42, 14, 18, 26, 9, 30, 23, 38, 22, 43, 50, 0, 32, 20, 24, 30, 23, 22, 50, 35, 9, 29, 12, 7, 3, 26, 19, 21, 0, 29, 10, 5, 2, 22, 14, 41, 2, 38, 22, 33, 18, 0, 30, 11, 32, 11, 48, 10, 17, 9, 2, 37, 37, 50, 28, 40, 28, 34, 18, 17, 38, 44, 21, 8, 47, 11, 41, 39, 17, 31]
[10, 50, 23, 42, 2, 39, 49, 0, 26, 28, 28, 29, 39, 21, 8, 9, 44, 44, 6, 5, 18, 46, 33, 37, 26, 3, 15, 7, 13, 40, 4, 1, 12, 4, 25, 34, 11, 8, 39, 48, 13, 24, 44, 33, 43, 2, 45, 18, 48, 27, 35, 41, 3, 41, 23, 42, 30, 0, 7, 42, 27, 47, 21, 17, 6, 14, 0, 14, 22, 32, 4, 39, 4, 17, 40, 49, 3, 28, 31, 4, 34, 5, 40, 36, 15]
[17, 8, 44, 42, 4, 27, 25, 30, 27, 40, 9, 46, 21, 49, 45, 50, 31, 7, 12, 24, 24, 10, 26, 31, 20, 2, 5, 41, 28, 41, 14, 36, 7, 37, 49, 6, 32, 18, 15, 6, 11, 4, 9, 5, 46, 14, 23, 36, 47, 4, 38, 20, 25, 46, 10, 48, 11, 7, 0, 17, 26, 20, 15, 8, 12, 14, 23, 41, 39, 36, 18, 17, 33, 15, 42, 46, 23, 20, 23, 23, 27, 47, 36, 28, 1]
[0, 12, 49, 8, 49, 40, 35, 17, 5, 30, 44, 12, 48, 25, 27, 30, 3, 23, 50, 14, 24, 38, 41, 18, 48, 41, 11, 41, 45, 47, 30, 22, 13, 24, 43, 10, 29, 3, 0, 6, 8, 47, 17, 19, 15, 2, 45, 48, 22, 0, 38, 28, 36, 26, 43, 50, 32, 42, 17, 0, 26, 29, 50, 49, 23, 30, 8, 21, 37, 17, 34, 10, 34, 50, 26, 37, 6, 7, 34, 16, 30, 4, 10, 18, 47]
[32, 31, 28, 3, 4, 32, 3, 29, 39, 31, 37, 10, 0, 47, 32, 20, 8, 13, 32, 27, 44, 7, 23, 29, 19, 27, 31, 20, 3, 21, 37, 37, 26, 28, 11, 36, 17, 35, 35, 4, 43, 41, 12, 0, 1, 28, 29, 45, 23, 34, 46, 32, 12, 4, 37, 43, 11, 27, 26, 26, 0, 47, 8, 27, 32, 2, 10, 18, 19, 22, 8, 31, 1, 25, 44, 44, 36, 32, 38, 18, 5, 43, 9, 41, 46]
[41, 1, 15, 13, 16, 14, 6, 10, 43, 47, 9, 44, 9, 18, 27, 40, 6, 16, 39, 35, 4, 11, 35, 38, 46, 3, 3, 13, 36, 21, 42, 40, 23, 16, 19, 12, 22, 31, 28, 12, 29, 38, 4, 34, 44, 21, 3, 31, 24, 18, 33, 35, 32, 27, 1, 45, 48, 47, 20, 29, 47, 0, 2, 46, 8, 44, 32, 36, 2, 3, 3, 1, 16, 10, 46, 23, 50, 15, 47, 37, 16, 14, 2, 45, 32]
[24, 31, 19, 5, 11, 8, 10, 30, 27, 5, 33, 2, 46, 41, 15, 18, 2, 30, 41, 6, 47, 28, 28, 47, 3, 19, 25, 4, 45, 38, 5, 43, 16, 23, 22, 33, 50, 29, 24, 5, 0, 11, 18, 27, 48, 47, 16, 46, 9, 2, 48, 13, 16, 26, 42, 27, 10, 21, 15, 50, 8, 2, 0, 35, 33, 49, 43, 11, 28, 20, 12, 25, 25, 29, 33, 18, 6, 45, 29, 39, 6, 6, 19, 44, 9]
[18, 45, 13, 13, 26, 28, 16, 49, 18, 12, 21, 2, 43, 45, 49, 18, 12, 37, 28, 5, 19, 4, 8, 35, 1, 8, 20, 28, 33, 50, 45, 30, 5, 14, 4, 35, 25, 44, 44, 7, 47, 27, 32, 33, 13, 5, 17, 33, 40, 45, 30, 38, 15, 5, 17, 41, 17, 17, 8, 49, 27, 46, 35, 0, 18, 9, 1, 25, 16, 32, 20, 25, 8, 9, 17, 22, 11, 15, 3, 13, 45, 9, 18, 0, 10]
[44, 3, 20, 0, 21, 36, 33, 13, 17, 0, 43, 31, 44, 20, 12, 26, 19, 13, 2, 31, 31, 41, 43, 28, 27, 32, 13, 49, 37, 44, 46, 26, 43, 47, 24, 24, 21, 20, 9, 2, 10, 16, 50, 13, 31, 47, 3, 18, 37, 45, 41, 15, 50, 38, 1, 43, 9, 6, 12, 23, 32, 8, 33, 18, 0, 6, 2, 34, 23, 3, 40, 50, 35, 31, 30, 16, 46, 2, 16, 10, 23, 4, 26, 42, 30]
[36, 30, 40, 39, 32, 0, 39, 50, 15, 5, 0, 37, 48, 36, 11, 31, 50, 24, 39, 3, 22, 42, 38, 46, 35, 43, 27, 0, 11, 31, 9, 39, 7, 13, 48, 22, 36, 23, 45, 10, 26, 32, 28, 39, 50, 2, 27, 40, 9, 11, 30, 14, 21, 30, 0, 28, 2, 14, 14, 30, 2, 44, 49, 9, 6, 0, 9, 48, 12, 9, 4, 3, 27, 39, 12, 22, 24, 30, 10, 48, 5, 47, 26, 24, 16]
[49, 40, 38, 42, 50, 32, 19, 3, 8, 7, 41, 0, 47, 23, 42, 8, 44, 48, 9, 48, 21, 39, 24, 18, 1, 17, 27, 14, 14, 42, 1, 4, 43, 12, 8, 30, 36, 40, 46, 41, 3, 16, 7, 36, 21, 42, 13, 29, 25, 49, 21, 36, 8, 29, 38, 45, 37, 0, 23, 8, 10, 32, 43, 1, 2, 9, 0, 2, 43, 8, 13, 3, 11, 5, 7, 34, 20, 33, 38, 6, 19, 31, 3, 9, 10]
[12, 34, 22, 17, 30, 39, 1, 40, 25, 25, 37, 28, 17, 44, 19, 35, 25, 50, 14, 11, 45, 8, 15, 50, 36, 16, 22, 32, 18, 30, 44, 43, 35, 2, 9, 29, 50, 32, 46, 16, 1, 34, 20, 45, 7, 8, 11, 24, 17, 8, 49, 18, 48, 36, 16, 28, 37, 14, 41, 21, 18, 36, 11, 25, 34, 48, 2, 0, 14, 15, 38, 26, 24, 22, 50, 48, 44, 39, 39, 50, 45, 33, 26, 35, 21]
[38, 10, 33, 11, 6, 39, 22, 30, 7, 35, 8, 16, 21, 38, 19, 47, 2, 2, 31, 1, 39, 35, 14, 20, 8, 9, 12, 47, 13, 31, 50, 50, 35, 20, 33, 24, 37, 9, 0, 34, 45, 15, 45, 13, 41, 3, 20, 25, 38, 36, 48, 24, 4, 40, 42, 7, 50, 22, 39, 37, 19, 2, 28, 16, 23, 12, 43, 14, 0, 7, 23, 19, 28, 0, 30, 27, 3, 24, 9, 47, 48, 30, 29, 39, 33]
[14, 25, 16, 8, 48, 32, 8, 28, 3, 2, 3, 33, 20, 50, 15, 39, 33, 26, 20, 22, 39, 10, 32, 0, 50, 10, 43, 46, 31, 35, 39, 14, 31, 11, 4, 8, 1, 9, 22, 19, 22, 45, 2, 36, 36, 39, 49, 29, 13, 20, 42, 27, 10, 1, 9, 14, 28, 32, 36, 17, 22, 3, 20, 32, 3, 9, 8, 15, 7, 0, 45, 37, 43, 13, 36, 9, 28, 48, 43, 14, 8, 28, 2, 28, 9]
[22, 0, 20, 29, 36, 19, 24, 17, 25, 1, 13, 44, 23, 42, 4, 47, 41, 9, 23, 41, 16, 17, 18, 20, 19, 47, 49, 8, 4, 39, 5, 7, 28, 28, 2, 13, 46, 23, 22, 37, 44, 44, 48, 47, 37, 25, 36, 34, 44, 18, 17, 25, 46, 24, 42, 38, 40, 4, 18, 34, 8, 3, 12, 20, 40, 4, 13, 38, 23, 45, 0, 1, 34, 9, 13, 46, 1, 37, 48, 25, 16, 23, 45, 1, 2]
[25, 32, 27, 8, 12, 1, 21, 50, 36, 48, 6, 14, 25, 22, 23, 40, 16, 42, 40, 5, 17, 33, 44, 12, 22, 29, 38, 18, 21, 49, 23, 26, 28, 15, 2, 0, 48, 0, 32, 34, 1, 20, 34, 32, 41, 11, 15, 39, 16, 11, 10, 12, 21, 48, 8, 42, 28, 39, 17, 10, 31, 1, 25, 25, 50, 3, 3, 26, 19, 37, 1, 0, 45, 27, 47, 38, 7, 38, 45, 30, 19, 3, 35, 21, 19]
[47, 33, 46, 50, 44, 16, 38, 32, 47, 44, 30, 15, 50, 28, 22, 16, 7, 32, 15, 44, 40, 12, 17, 8, 49, 32, 15, 22, 14, 38, 44, 38, 21, 12, 5, 25, 35, 0, 48, 21, 6, 35, 38, 19, 46, 19, 49, 11, 21, 22, 49, 0, 25, 26, 47, 35, 34, 4, 33, 34, 1, 16, 25, 8, 35, 27, 11, 24, 28, 43, 34, 45, 0, 43, 5, 9, 9, 5, 24, 49, 7, 1, 37, 32, 0]
[11, 30, 37, 33, 37, 26, 49, 27, 18, 10, 48, 13, 10, 3, 40, 12, 46, 17, 44, 39, 34, 32, 20, 39, 1, 36, 11, 30, 25, 26, 6, 46, 19, 13, 22, 12, 32, 15, 11, 0, 47, 20, 30, 45, 27, 12, 48, 43, 10, 39, 47, 19, 50, 48, 50, 8, 18, 17, 15, 50, 25, 10, 29, 9, 31, 39, 5, 22, 0, 13, 9, 27, 43, 0, 43, 0, 30, 28, 27, 14, 17, 2, 17, 13, 30]
[42, 28, 17, 15, 16, 15, 5, 30, 36, 8, 2, 28, 16, 46, 18, 8, 13, 37, 40, 18, 46, 14, 29, 36, 42, 33, 38, 36, 8, 34, 0, 6, 30, 28, 27, 50, 21, 50, 1, 9, 22, 36, 34, 39, 18, 7, 13, 23, 42, 20, 33, 18, 31, 7, 3, 50, 17, 40, 42, 26, 44, 46, 33, 17, 30, 12, 7, 50, 30, 36, 13, 47, 5, 43, 0, 16, 14, 21, 7, 16, 48, 19, 21, 18, 34]
[33, 7, 6, 10, 17, 16, 49, 13, 22, 13, 48, 11, 29, 10, 11, 21, 30, 14, 13, 21, 21, 46, 37, 9, 18, 9, 11, 2, 45, 50, 18, 9, 17, 6, 5, 7, 4, 33, 13, 8, 22, 29, 50, 27, 6, 16, 29, 40, 36, 21, 44, 22, 44, 4, 18, 15, 38, 49, 46, 37, 44, 23, 18, 22, 16, 22, 34, 48, 27, 9, 46, 38, 9, 0, 16, 0, 25, 8, 50, 26, 33, 1, 4, 35, 44]
[6, 28, 0, 43, 34, 13, 25, 39, 38, 34, 21, 10, 42, 29, 4, 47, 6, 46, 27, 30, 20, 46, 41, 24, 29, 21, 38, 12, 22, 17, 26, 24, 4, 33, 8, 46, 47, 4, 8, 37, 18, 50, 7, 33, 6, 16, 25, 19, 0, 21, 0, 3, 35, 24, 14, 45, 44, 3, 23, 6, 36, 50, 6, 11, 46, 24, 20, 44, 3, 28, 1, 7, 9, 30, 14, 25, 0, 3, 18, 23, 27, 35, 41, 28, 35]
[40, 18, 7, 26, 0, 35, 26, 23, 0, 24, 16, 47, 12, 20, 50, 2, 47, 35, 22, 2, 50, 28, 17, 13, 31, 43, 33, 46, 48, 6, 16, 36, 22, 23, 38, 21, 13, 7, 26, 15, 42, 33, 43, 3, 7, 11, 42, 46, 30, 5, 9, 23, 22, 32, 29, 27, 21, 28, 20, 7, 32, 15, 45, 15, 2, 30, 33, 39, 24, 48, 37, 38, 5, 28, 21, 8, 3, 0, 17, 17, 35, 12, 21, 29, 13]
[34, 41, 2, 35, 42, 44, 39, 5, 14, 24, 36, 4, 35, 28, 5, 32, 8, 36, 11, 46, 23, 5, 41, 41, 50, 46, 7, 24, 10, 32, 33, 29, 20, 20, 23, 29, 38, 35, 39, 34, 15, 49, 25, 45, 29, 22, 23, 40, 35, 37, 42, 16, 21, 20, 37, 13, 8, 31, 23, 34, 38, 47, 29, 3, 16, 10, 38, 39, 9, 43, 48, 45, 24, 27, 7, 50, 18, 17, 0, 29, 1, 29, 16, 30, 14]
[30, 34, 11, 44, 13, 24, 25, 19, 0, 1, 12, 35, 34, 40, 5, 49, 5, 37, 48, 34, 5, 25, 26, 44, 46, 23, 9, 9, 30, 4, 29, 15, 15, 20, 49, 41, 22, 28, 25, 34, 50, 27, 15, 17, 6, 27, 50, 44, 13, 46, 10, 3, 42, 47, 50, 5, 47, 4, 23, 16, 18, 37, 39, 13, 10, 48, 6, 50, 47, 14, 25, 30, 49, 14, 16, 26, 23, 17, 29, 0, 40, 45, 2, 31, 42]
[6, 28, 22, 46, 32, 21, 25, 28, 29, 38, 5, 41, 43, 46, 43, 9, 6, 36, 28, 19, 40, 23, 50, 19, 2, 41, 34, 17, 41, 27, 14, 1, 6, 45, 23, 46, 6, 16, 17, 3, 1, 6, 39, 11, 48, 22, 35, 33, 47, 11, 5, 30, 32, 44, 46, 1, 11, 34, 27, 30, 5, 16, 6, 45, 23, 5, 19, 45, 48, 8, 16, 19, 7, 17, 48, 33, 27, 35, 1, 40, 0, 20, 25, 21, 22]
[12, 49, 14, 23, 8, 18, 34, 20, 34, 14, 22, 15, 4, 45, 42, 33, 33, 22, 46, 26, 23, 38, 29, 35, 43, 3, 43, 37, 45, 4, 10, 5, 18, 22, 20, 4, 19, 50, 47, 35, 28, 4, 31, 18, 9, 42, 9, 19, 8, 21, 13, 10, 26, 8, 17, 36, 41, 5, 47, 4, 43, 14, 6, 9, 4, 47, 31, 33, 30, 28, 23, 3, 1, 2, 19, 1, 35, 12, 29, 45, 20, 0, 38, 43, 38]
[49, 45, 16, 49, 39, 19, 8, 13, 18, 6, 37, 26, 21, 50, 16, 14, 13, 0, 31, 30, 31, 0, 43, 25, 40, 1, 38, 18, 36, 6, 8, 4, 8, 23, 24, 33, 9, 27, 36, 21, 35, 33, 4, 43, 8, 33, 31, 43, 18, 38, 19, 48, 45, 33, 41, 32, 39, 40, 36, 10, 9, 2, 19, 18, 26, 26, 3, 26, 29, 2, 45, 35, 37, 17, 21, 4, 41, 21, 16, 2, 25, 38, 0, 41, 7]
[9, 3, 28, 27, 25, 28, 18, 49, 35, 45, 40, 38, 47, 33, 1, 37, 42, 48, 5, 2, 29, 49, 0, 8, 0, 9, 11, 30, 28, 21, 3, 44, 16, 27, 21, 45, 27, 48, 4, 0, 42, 16, 34, 36, 49, 11, 44, 40, 16, 30, 7, 24, 31, 11, 32, 8, 17, 36, 28, 18, 41, 45, 44, 0, 42, 24, 9, 35, 39, 28, 1, 21, 32, 13, 18, 35, 28, 29, 30, 31, 21, 43, 41, 0, 39]
[12, 24, 25, 2, 2, 14, 43, 28, 36, 37, 41, 48, 27, 6, 25, 13, 29, 20, 35, 4, 38, 49, 15, 34, 7, 23, 43, 50, 6, 38, 33, 18, 4, 23, 19, 9, 36, 45, 32, 34, 48, 1, 23, 35, 12, 23, 10, 23, 6, 15, 34, 1, 19, 10, 35, 10, 31, 15, 1, 47, 46, 32, 9, 10, 30, 16, 10, 21, 33, 9, 2, 19, 0, 30, 34, 44, 35, 13, 14, 42, 22, 38, 7, 39, 0]
