N1,N2,...,Nx
[39, 34, 33, 27, 23, 16, 43, 29, 14, 0, 4, 15, 42, 22, 25, 23, 42, 19, 21, 32, 25, 17, 16, 30, 33, 16, 0, 43, 5, 34, 16, 11, 24, 7, 6, 1, 21, 38, 0, 8, 4, 7, 42, 11, 29, 25, 10, 22, 28, 3, 27, 17, 36, 19, 17, 41, 22, 33, 12, 13, 47, 17, 46, 0, 40, 47, 21, 39, 11, 27, 22, 27, 46, 45, 19, 10, 43, 21, 26, 3, 10, 13, 8, 32, 35, 32, 20, 30, 2, 34, 1, 18, 49, 4, 34, 0, 42, 3, 38, 48, 16, 36, 48, 24, 21, 2, 11, 41, 11, 21, 47, 9, 3, 16, 22, 41, 16, 32, 20, 24, 25, 46, 36, 48, 11, 24, 50, 38, 1, 0, 50, 13, 49, 22, 18, 33, 14, 46, 29, 30, 42, 27, 30, 28, 28, 46, 1, 12, 10, 8, 3, 33, 20, 48, 39, 2, 31, 26, 13, 29, 41, 22, 50, 42, 4, 21, 9, 0, 21, 36, 15, 8, 3]
[23, 5, 8, 21, 17, 50, 35, 33, 34, 33, 47, 8, 46, 50, 42, 16, 44, 38, 50, 46, 38, 33, 44, 41, 25, 9, 43, 0, 39, 22, 11, 46, 45, 43, 34, 34, 24, 6, 33, 33, 12, 50, 18, 23, 44, 37, 31, 13, 46, 22, 25, 31, 11, 43, 37, 4, 30, 27, 35, 1, 30, 24, 21, 17, 27, 37, 0, 42, 39, 36, 46, 36, 7, 26, 34, 14, 13, 20, 30, 42, 6, 16, 22, 36, 15, 45, 16, 10, 29, 39, 22, 35, 34, 0, 17, 47, 16, 9, 5, 38, 34, 13, 4, 0, 11, 28, 9, 5, 32, 18, 44, 0, 22, 15, 25, 43, 23, 5, 3, 19, 38, 32, 47, 20, 5, 44, 5, 45, 31, 8, 43, 31, 34, 50, 39, 42, 23, 36, 42, 31, 46, 12, 22, 4, 30, 41, 29, 43, 37, 28, 24, 39, 19, 39, 37, 5, 15, 28, 1, 25, 40, 24, 49, 41, 40, 2, 7, 20, 30, 19, 21, 44, 48]
[41, 28, 41, 18, 45, 48, 39, 3, 14, 49, 36, 8, 16, 3, 28, 27, 15, 3, 12, 40, 34, 3, 6, 18, 17, 47, 5, 39, 0, 11, 37, 30, 8, 39, 15, 49, 49, 26, 8, 15, 43, 34, 12, 33, 24, 42, 1, 3, 46, 4, 0, 2, 9, 11, 17, 21, 46, 4, 3, 21, 42, 6, 26, 10, 24, 41, 14, 33, 32, 40, 45, 17, 38, 16, 7, 31, 23, 48, 1, 19, 45, 22, 24, 29, 9, 47, 17, 15, 10, 24, 2, 39, 8, 15, 9, 3, 19, 8, 5, 35, 40, 43, 30, 34, 14, 1, 13, 16, 25, 17, 20, 29, 4, 1, 9, 7, 11, 21, 44, 23, 50, 22, 41, 34, 2, 5, 12, 0, 27, 16, 35, 23, 13, 29, 48, 2, 5, 4, 2, 17, 33, 20, 14, 15, 23, 11, 7, 43, 50, 29, 24, 36, 41, 33, 30, 41, 24, 31, 26, 22, 31, 19, 8, 28, 39, 15, 4, 28, 2, 2, 17, 30, 43]
[8, 31, 4, 47, 0, 2, 8, 11, 18, 16, 34, 1, 29, 8, 6, 43, 6, 3, 27, 39, 35, 49, 14, 25, 33, 23, 34, 22, 11, 0, 28, 50, 39, 20, 41, 36, 32, 36, 19, 40, 42, 13, 23, 20, 42, 29, 50, 42, 14, 50, 27, 33, 15, 4, 10, 27, 43, 8, 47, 34, 14, 23, 9, 20, 34, 29, 3, 44, 27, 41, 6, 42, 50, 17, 21, 40, 40, 30, 11, 40, 6, 15, 34, 34, 41, 31, 40, 19, 26, 41, 31, 35, 24, 23, 18, 6, 11, 8, 33, 33, 8, 34, 29, 19, 41, 48, 21, 45, 21, 48, 1, 19, 20, 4, 27, 25, 21, 38, 0, 13, 34, 42, 39, 33, 49, 10, 8, 50, 12, 3, 33, 11, 12, 0, 2, 18, 48, 4, 6, 0, 44, 19, 1, 44, 20, 17, 44, 8, 5, 44, 42, 18, 30, 43, 2, 14, 37, 48, 50, 45, 48, 20, 12, 24, 31, 33, 28, 27, 42, 23, 13, 31, 20]
[45, 15, 10, 12, 13, 5, 46, 37, 21, 45, 46, 48, 9, 31, 24, 11, 44, 34, 30, 27, 34, 24, 7, 50, 6, 49, 16, 11, 37, 28, 0, 37, 22, 8, 2, 11, 10, 40, 13, 46, 16, 29, 34, 49, 24, 13, 14, 26, 43, 13, 11, 37, 30, 27, 31, 41, 5, 40, 35, 28, 31, 34, 27, 44, 45, 44, 17, 22, 26, 22, 0, 6, 9, 6, 41, 11, 22, 17, 40, 35, 50, 18, 9, 36, 13, 37, 21, 36, 1, 30, 17, 23, 20, 19, 49, 28, 14, 12, 34, 4, 49, 20, 1, 16, 28, 46, 28, 29, 1, 8, 2, 11, 17, 19, 44, 28, 38, 19, 16, 19, 22, 19, 1, 37, 4, 31, 24, 34, 32, 36, 38, 25, 34, 4, 35, 40, 24, 41, 38, 45, 24, 20, 23, 20, 47, 40, 12, 41, 42, 28, 26, 16, 26, 7, 25, 11, 11, 50, 42, 17, 34, 14, 28, 35, 10, 22, 19, 19, 12, 19, 28, 1, 32]
[24, 25, 13, 44, 48, 8, 20, 2, 17, 10, 18, 33, 20, 15, 26, 33, 19, 8, 27, 49, 6, 15, 7, 40, 44, 31, 11, 46, 30, 50, 37, 0, 49, 47, 45, 48, 12, 7, 23, 0, 33, 13, 44, 32, 30, 9, 2, 5, 9, 26, 32, 25, 21, 45, 33, 42, 21, 35, 11, 19, 15, 33, 22, 25, 5, 14, 16, 28, 33, 2, 44, 28, 50, 21, 17, 22, 26, 16, 44, 11, 50, 17, 27, 29, 45, 41, 13, 10, 15, 37, 3, 36, 1, 45, 33, 9, 46, 1, 6, 46, 21, 44, 1, 29, 8, 20, 13, 49, 15, 5, 45, 27, 13, 49, 11, 41, 12, 43, 7, 10, 5, 32, 37, 24, 11, 32, 21, 2, 48, 45, 32, 23, 31, 20, 7, 32, 13, 13, 12, 19, 14, 18, 48, 9, 41, 33, 19, 34, 19, 17, 9, 45, 49, 14, 33, 3, 41, 48, 22, 13, 18, 25, 8, 7, 26, 43, 41, 23, 7, 25, 15, 41, 5]
[7, 9, 28, 12, 12, 19, 38, 29, 5, 0, 40, 44, 40, 12, 35, 42, 47, 12, 18, 31, 28, 25, 46, 38, 8, 17, 24, 45, 8, 39, 22, 49, 0, 7, 17, 6, 27, 22, 4, 18, 21, 35, 18, 31, 6, 5, 22, 9, 26, 21, 40, 10, 0, 39, 11, 3, 40, 33, 4, 19, 18, 43, 49, 6, 49, 3, 9, 39, 26, 15, 19, 17, 20, 27, 4, 20, 4, 0, 49, 11, 49, 9, 21, 49, 44, 31, 16, 44, 14, 28, 28, 27, 6, 22, 4, 10, 18, 19, 20, 45, 33, 10, 16, 25, 3, 8, 14, 21, 31, 7, 48, 38, 17, 3, 24, 36, 28, 27, 43, 0, 41, 0, 18, 17, 5, 12, 29, 25, 50, 3, 13, 35, 44, 20, 6, 26, 20, 16, 10, 10, 50, 8, 31, 45, 28, 7, 33, 48, 22, 17, 12, 11, 36, 11, 28, 3, 19, 28, 6, 30, 10, 42, 42, 45, 36, 27, 38, 37, 30, 22, 18, 35, 44]
[9, 2, 0, 30, 19, 27, 22, 28, 28, 16, 12, 19, 29, 49, 6, 10, 42, 4, 30, 39, 50, 8, 46, 1, 35, 14, 7, 43, 39, 20, 8, 47, 7, 0, 7, 6, 41, 40, 49, 13, 21, 23, 21, 33, 21, 28, 2, 2, 10, 1, 44, 5, 36, 16, 37, 18, 41, 25, 48, 18, 6, 44, 8, 4, 21, 40, 32, 46, 43, 48, 31, 29, 50, 11, 46, 21, 49, 20, 12, 23, 19, 4, 32, 44, 8, 7, 28, 9, 31, 35, 48, 50, 19, 41, 15, 16, 45, 5, 9, 21, 29, 15, 17, 1, 14, 37, 35, 47, 7, 8, 27, 46, 18, 35, 6, 21, 9, 37, 0, 12, 8, 19, 38, 26, 13, 47, 21, 47, 3, 11, 5, 44, 27, 5, 21, 24, 11, 43, 5, 40, 2, 46, 0, 2, 30, 28, 22, 40, 29, 45, 8, 3, 28, 26, 16, 10, 23, 23, 19, 12, 14, 0, 27, 14, 15, 44, 33, 44, 10, 9, 48, 5, 15]
[14, 34, 34, 34, 10, 30, 19, 17, 37, 35, 39, 40, 30, 44, 12, 41, 23, 27, 5, 33, 16, 7, 12, 4, 6, 39, 6, 34, 15, 41, 2, 45, 17, 7, 0, 17, 4, 40, 39, 27, 0, 2, 13, 12, 20, 27, 29, 24, 20, 32, 20, 22, 9, 14, 26, 49, 33, 30, 37, 3, 1, 46, 8, 3, 12, 9, 39, 37, 40, 33, 25, 15, 29, 9, 30, 37, 30, 30, 22, 4, 46, 0, 26, 10, 39, 23, 47, 20, 46, 40, 21, 10, 42, 49, 38, 33, 11, 4, 33, 38, 44, 13, 26, 47, 20, 3, 32, 4, 0, 48, 47, 26, 38, 49, 3, 37, 21, 32, 29, 17, 10, 11, 2, 48, 17, 40, 46, 6, 7, 49, 36, 42, 45, 43, 13, 11, 4, 31, 4, 14, 17, 45, 20, 39, 8, 2, 8, 32, 38, 14, 12, 38, 4, 25, 44, 7, 39, 18, 41, 33, 20, 22, 39, 32, 14, 22, 13, 31, 0, 22, 1, 29, 8]
[31, 31, 35, 0, 42, 22, 21, 1, 24, 21, 49, 27, 16, 3, 7, 43, 43, 22, 34, 43, 29, 1, 50, 18, 31, 9, 1, 34, 49, 36, 11, 48, 6, 6, 17, 0, 50, 3, 8, 15, 4, 20, 36, 42, 7, 19, 37, 47, 14, 43, 1, 48, 27, 16, 47, 15, 24, 6, 18, 39, 16, 40, 4, 10, 25, 38, 38, 39, 37, 19, 16, 21, 36, 18, 37, 4, 4, 15, 15, 42, 42, 24, 39, 20, 29, 2, 35, 39, 4, 6, 33, 6, 46, 35, 8, 43, 27, 36, 5, 39, 4, 14, 46, 31, 6, 27, 33, 29, 30, 11, 3, 50, 17, 2, 20, 26, 4, 16, 1, 8, 3, 28, 16, 4, 0, 38, 48, 5, 8, 15, 27, 23, 38, 7, 15, 7, 32, 6, 38, 47, 16, 11, 23, 17, 11, 24, 18, 37, 4, 5, 26, 23, 43, 17, 20, 27, 48, 13, 47, 17, 16, 3, 1, 48, 26, 34, 13, 31, 37, 31, 10, 45, 44]
[8, 47, 5, 8, 43, 22, 28, 2, 48, 33, 7, 32, 50, 42, 35, 16, 49, 50, 18, 12, 33, 23, 44, 26, 43, 17, 21, 24, 49, 32, 10, 12, 27, 41, 4, 50, 0, 5, 7, 6, 22, 7, 39, 38, 37, 48, 20, 36, 47, 0, 2, 21, 26, 31, 15, 15, 34, 2, 15, 29, 47, 30, 4, 2, 4, 21, 9, 12, 41, 37, 1, 2, 32, 28, 49, 40, 38, 15, 14, 44, 10, 8, 46, 40, 23, 18, 22, 40, 21, 23, 36, 41, 19, 29, 40, 26, 10, 11, 3, 31, 17, 0, 22, 45, 22, 30, 25, 1, 44, 7, 34, 46, 30, 16, 32, 47, 25, 24, 3, 23, 24, 27, 4, 32, 38, 2, 33, 17, 6, 6, 36, 17, 44, 19, 5, 50, 16, 10, 38, 46, 11, 43, 25, 48, 50, 39, 14, 21, 20, 20, 22, 32, 21, 11, 38, 25, 44, 46, 37, 1, 36, 14, 17, 7, 28, 41, 19, 17, 4, 13, 4, 2, 21]
[37, 44, 5, 49, 2, 45, 49, 12, 17, 16, 41, 17, 7, 44, 45, 21, 12, 9, 25, 16, 24, 43, 9, 34, 0, 17, 38, 6, 26, 36, 40, 7, 22, 40, 40, 3, 5, 0, 3, 1, 20, 22, 17, 22, 27, 42, 49, 36, 28, 43, 12, 33, 27, 0, 42, 2, 24, 45, 22, 33, 36, 11, 23, 48, 50, 46, 45, 48, 2, 2, 8, 20, 13, 1, 12, 29, 14, 5, 8, 1, 25, 43, 25, 1, 40, 50, 16, 43, 9, 46, 44, 15, 40, 29, 18, 22, 47, 5, 23, 4, 35, 24, 32, 40, 5, 3, 41, 43, 44, 48, 37, 5, 18, 38, 50, 37, 36, 46, 25, 1, 2, 1, 15, 32, 2, 26, 36, 16, 48, 25, 9, 49, 14, 45, 3, 8, 22, 36, 6, 25, 10, 48, 4, 40, 35, 45, 37, 33, 27, 6, 36, 2, 44, 23, 12, 48, 29, 47, 39, 16, 9, 22, 41, 35, 10, 11, 17, 19, 21, 22, 3, 23, 42]
[34, 16, 27, 11, 38, 7, 36, 29, 6, 41, 5, 23, 16, 43, 14, 10, 21, 15, 22, 1, 38, 38, 10, 18, 6, 26, 0, 33, 8, 19, 13, 23, 4, 49, 39, 8, 7, 3, 0, 38, 3, 24, 39, 24, 39, 41, 33, 20, 8, 36, 47, 1, 18, 24, 27, 25, 21, 37, 34, 17, 2, 9, 47, 38, 23, 43, 45, 19, 45, 13, 4, 25, 35, 14, 14, 3, 44, 49, 21, 4, 20, 27, 28, 31, 42, 13, 26, 45, 2, 13, 35, 6, 37, 50, 16, 25, 47, 23, 48, 45, 37, 24, 32, 45, 29, 3, 0, 37, 28, 21, 37, 38, 27, 15, 16, 25, 6, 12, 29, 30, 2, 28, 39, 43, 14, 3, 48, 3, 9, 11, 10, 45, 40, 16, 11, 38, 3, 15, 3, 5, 10, 30, 50, 5, 39, 28, 19, 33, 7, 20, 12, 23, 10, 46, 5, 50, 46, 16, 45, 17, 25, 24, 4, 46, 0, 47, 18, 15, 16, 7, 11, 8, 33]
[10, 46, 21, 2, 10, 8, 25, 28, 22, 46, 26, 0, 46, 5, 11, 1, 6, 3, 48, 9, 27, 38, 21, 1, 5, 27, 8, 33, 15, 40, 46, 0, 18, 13, 27, 15, 6, 1, 38, 0, 36, 17, 35, 34, 4, 30, 40, 40, 9, 31, 21, 44, 30, 30, 36, 24, 17, 32, 42, 45, 40, 43, 9, 5, 14, 34, 28, 1, 6, 33, 42, 13, 33, 12, 29, 25, 39, 10, 1, 21, 33, 46, 22, 28, 29, 48, 30, 39, 7, 25, 21, 25, 3, 31, 49, 26, 19, 4, 44, 15, 27, 24, 31, 4, 42, 44, 19, 33, 17, 39, 14, 13, 18, 12, 16, 18, 14, 11, 33, 28, 16, 16, 48, 40, 45, 11, 29, 43, 48, 8, 2, 0, 34, 29, 5, 15, 10, 30, 26, 8, 25, 28, 50, 16, 30, 12, 5, 30, 42, 21, 21, 17, 18, 26, 37, 13, 25, 17, 40, 19, 36, 28, 9, 29, 17, 45, 36, 16, 18, 1, 24, 50, 0]
[34, 33, 22, 18, 25, 1, 16, 42, 46, 24, 17, 31, 43, 13, 1, 17, 8, 43, 7, 41, 13, 22, 39, 33, 20, 23, 4, 12, 43, 42, 16, 33, 21, 21, 0, 4, 22, 20, 3, 36, 0, 14, 28, 44, 9, 34, 29, 42, 37, 42, 9, 50, 42, 3, 22, 1, 15, 39, 47, 29, 29, 16, 19, 11, 32, 42, 29, 9, 27, 26, 27, 30, 27, 46, 9, 4, 20, 42, 47, 29, 39, 10, 40, 10, 39, 5, 37, 0, 1, 18, 16, 25, 7, 45, 42, 17, 1, 43, 19, 22, 36, 11, 32, 49, 36, 41, 31, 21, 50, 5, 17, 3, 12, 30, 28, 18, 31, 35, 46, 9, 40, 18, 18, 36, 28, 45, 12, 15, 20, 11, 18, 20, 43, 38, 34, 26, 24, 20, 25, 3, 10, 15, 34, 10, 44, 19, 44, 34, 23, 10, 12, 38, 11, 13, 48, 9, 22, 8, 27, 40, 2, 49, 0, 20, 18, 48, 38, 0, 15, 18, 41, 10, 0]
[17, 5, 12, 32, 20, 12, 16, 43, 8, 19, 3, 20, 12, 15, 30, 19, 39, 9, 47, 27, 35, 4, 21, 19, 23, 16, 7, 50, 34, 13, 29, 13, 35, 23, 2, 20, 7, 22, 24, 17, 14, 0, 48, 39, 25, 48, 25, 5, 36, 1, 24, 32, 21, 13, 30, 0, 34, 43, 31, 9, 32, 6, 41, 0, 29, 49, 36, 1, 26, 11, 44, 18, 21, 43, 30, 7, 40, 41, 35, 23, 27, 44, 26, 46, 44, 13, 9, 14, 15, 48, 8, 41, 25, 47, 16, 40, 31, 21, 44, 42, 49, 23, 35, 22, 4, 0, 16, 13, 41, 36, 40, 38, 38, 16, 30, 2, 34, 39, 16, 15, 41, 1, 22, 35, 36, 11, 19, 14, 15, 3, 20, 28, 44, 18, 18, 4, 25, 10, 13, 17, 9, 21, 9, 3, 31, 40, 5, 34, 42, 19, 37, 40, 44, 42, 5, 12, 40, 27, 14, 32, 46, 48, 16, 48, 48, 2, 5, 26, 50, 31, 36, 33, 25]
[15, 16, 40, 46, 36, 30, 47, 40, 10, 49, 36, 3, 10, 7, 41, 32, 48, 0, 45, 40, 31, 3, 43, 47, 41, 2, 42, 18, 12, 23, 34, 44, 18, 21, 13, 36, 39, 17, 39, 35, 28, 48, 0, 48, 24, 8, 29, 4, 29, 0, 0, 1, 14, 49, 19, 6, 50, 28, 44, 50, 4, 11, 31, 27, 34, 19, 50, 40, 33, 36, 31, 32, 20, 11, 36, 46, 50, 20, 42, 16, 20, 46, 24, 13, 6, 29, 42, 24, 40, 21, 10, 26, 22, 49, 49, 30, 49, 0, 1, 4, 29, 49, 0, 15, 50, 13, 19, 7, 16, 17, 47, 1, 1, 16, 11, 21, 40, 2, 22, 25, 13, 14, 0, 40, 22, 31, 32, 39, 45, 33, 42, 8, 40, 24, 47, 32, 31, 11, 50, 22, 44, 4, 25, 33, 20, 14, 32, 9, 12, 12, 1, 22, 37, 20, 15, 32, 41, 32, 26, 35, 31, 36, 30, 27, 41, 3, 44, 36, 10, 19, 39, 21, 29]
[13, 29, 38, 19, 29, 30, 30, 49, 7, 39, 32, 47, 30, 6, 35, 39, 48, 10, 34, 14, 11, 39, 18, 37, 6, 4, 11, 23, 33, 20, 49, 32, 31, 33, 12, 42, 38, 22, 24, 34, 44, 39, 48, 0, 3, 8, 41, 0, 50, 18, 38, 5, 40, 12, 44, 38, 48, 2, 44, 0, 26, 37, 23, 39, 19, 25, 18, 34, 21, 28, 30, 28, 14, 39, 33, 32, 22, 23, 26, 21, 13, 42, 37, 6, 46, 38, 16, 44, 29, 48, 39, 20, 47, 19, 7, 23, 8, 3, 17, 19, 5, 5, 44, 35, 50, 23, 22, 41, 0, 39, 3, 1, 12, 33, 17, 24, 48, 50, 39, 40, 4, 44, 41, 17, 0, 19, 8, 32, 18, 38, 21, 36, 6, 40, 6, 50, 23, 5, 8, 14, 19, 45, 44, 5, 46, 23, 37, 34, 47, 1, 47, 2, 2, 46, 26, 27, 45, 22, 15, 14, 37, 37, 9, 47, 2, 45, 14, 15, 43, 7, 25, 17, 8]
[43, 36, 13, 18, 4, 25, 8, 43, 47, 46, 28, 27, 20, 31, 25, 2, 35, 50, 41, 18, 45, 5, 16, 8, 36, 32, 29, 44, 24, 42, 24, 30, 6, 21, 20, 7, 37, 27, 39, 4, 9, 25, 24, 3, 0, 44, 19, 27, 38, 43, 20, 42, 14, 1, 5, 26, 39, 39, 27, 16, 1, 5, 12, 25, 50, 9, 3, 33, 35, 50, 43, 4, 27, 25, 21, 41, 20, 26, 47, 24, 44, 44, 31, 19, 22, 4, 49, 49, 11, 13, 3, 39, 21, 27, 35, 3, 49, 1, 47, 19, 36, 29, 2, 6, 17, 16, 49, 14, 7, 0, 21, 38, 15, 50, 9, 30, 29, 43, 30, 27, 44, 28, 4, 16, 12, 2, 40, 18, 31, 37, 7, 43, 31, 23, 15, 30, 45, 47, 1, 2, 21, 0, 17, 19, 44, 27, 0, 7, 12, 19, 33, 13, 30, 30, 21, 32, 3, 22, 0, 42, 30, 45, 29, 20, 6, 37, 49, 22, 12, 40, 0, 14, 9]
[3, 15, 44, 26, 24, 19, 7, 9, 24, 38, 18, 5, 10, 21, 23, 19, 28, 34, 33, 50, 34, 42, 37, 21, 46, 25, 25, 37, 42, 29, 13, 9, 5, 28, 27, 19, 48, 42, 41, 30, 34, 48, 8, 8, 44, 0, 34, 10, 44, 23, 19, 33, 1, 30, 25, 39, 14, 14, 10, 9, 40, 5, 4, 39, 38, 10, 49, 35, 11, 38, 28, 12, 37, 38, 24, 33, 41, 37, 31, 21, 18, 11, 22, 25, 44, 33, 0, 44, 36, 11, 18, 9, 39, 25, 7, 45, 9, 8, 4, 29, 47, 13, 2, 15, 13, 41, 3, 0, 37, 41, 30, 36, 23, 49, 47, 40, 4, 44, 45, 7, 35, 36, 39, 43, 34, 44, 15, 22, 30, 16, 49, 16, 26, 2, 47, 46, 27, 12, 20, 21, 14, 11, 42, 25, 7, 4, 48, 11, 4, 41, 45, 47, 44, 21, 6, 13, 9, 26, 32, 15, 13, 36, 41, 27, 42, 26, 14, 25, 15, 25, 25, 39, 31]
[31, 42, 19, 46, 10, 39, 43, 5, 27, 47, 2, 28, 29, 10, 27, 4, 28, 30, 19, 36, 48, 4, 39, 15, 17, 17, 10, 31, 1, 50, 14, 2, 22, 2, 29, 37, 20, 49, 33, 40, 29, 25, 29, 41, 19, 34, 0, 49, 2, 26, 25, 10, 7, 24, 1, 24, 50, 5, 47, 40, 25, 41, 7, 14, 35, 31, 43, 36, 9, 14, 21, 15, 31, 18, 1, 8, 19, 45, 11, 39, 6, 21, 7, 37, 19, 7, 24, 37, 2, 43, 22, 39, 32, 36, 47, 28, 45, 14, 25, 25, 20, 15, 1, 15, 32, 17, 33, 25, 20, 25, 13, 33, 20, 44, 38, 13, 10, 3, 26, 21, 5, 23, 33, 31, 2, 16, 22, 43, 25, 40, 15, 37, 47, 19, 11, 10, 31, 5, 40, 4, 18, 25, 11, 14, 34, 24, 9, 16, 3, 27, 4, 27, 46, 9, 14, 18, 48, 6, 1, 49, 20, 45, 37, 7, 44, 8, 8, 50, 44, 8, 46, 41, 48]
[18, 48, 10, 6, 48, 1, 50, 23, 20, 9, 10, 45, 5, 45, 1, 15, 20, 11, 3, 11, 12, 43, 2, 4, 3, 37, 22, 13, 3, 42, 26, 5, 9, 2, 24, 47, 36, 36, 20, 40, 42, 5, 4, 0, 27, 10, 49, 0, 45, 46, 17, 20, 38, 11, 49, 11, 41, 32, 36, 37, 16, 11, 1, 24, 30, 29, 31, 16, 21, 0, 33, 21, 28, 12, 48, 44, 8, 24, 26, 42, 27, 11, 12, 49, 44, 35, 31, 49, 18, 38, 13, 10, 47, 46, 35, 35, 22, 2, 5, 28, 42, 19, 3, 32, 28, 11, 34, 38, 45, 4, 18, 36, 21, 17, 7, 36, 32, 12, 2, 19, 11, 14, 42, 2, 15, 28, 32, 48, 7, 22, 15, 25, 47, 29, 33, 39, 2, 28, 47, 40, 10, 32, 41, 24, 26, 4, 1, 26, 34, 3, 30, 20, 12, 4, 3, 29, 1, 38, 18, 9, 11, 14, 29, 44, 11, 25, 40, 29, 25, 46, 49, 3, 23]
[17, 30, 26, 25, 48, 44, 16, 30, 24, 20, 14, 8, 32, 18, 14, 48, 41, 14, 11, 31, 21, 25, 19, 14, 0, 38, 28, 46, 46, 14, 43, 9, 26, 10, 20, 14, 47, 28, 8, 9, 37, 36, 29, 50, 38, 44, 2, 45, 0, 14, 36, 2, 0, 4, 2, 16, 17, 14, 0, 18, 32, 49, 42, 47, 49, 1, 6, 49, 35, 1, 29, 8, 1, 21, 35, 23, 22, 10, 44, 39, 21, 10, 35, 11, 41, 43, 17, 46, 23, 24, 10, 9, 1, 39, 0, 13, 13, 10, 11, 15, 32, 30, 20, 50, 16, 24, 2, 46, 21, 14, 31, 17, 36, 44, 3, 49, 2, 20, 42, 49, 46, 45, 20, 16, 29, 6, 45, 44, 24, 1, 0, 31, 3, 43, 1, 23, 37, 1, 14, 13, 20, 44, 43, 40, 19, 7, 37, 33, 12, 10, 37, 20, 49, 26, 25, 18, 26, 42, 4, 42, 30, 0, 12, 25, 29, 19, 9, 31, 7, 23, 48, 43, 49]
[37, 48, 4, 22, 49, 3, 12, 6, 34, 18, 32, 15, 46, 49, 14, 18, 29, 25, 34, 47, 44, 4, 14, 45, 3, 13, 3, 22, 4, 50, 13, 26, 21, 1, 32, 43, 0, 43, 36, 31, 42, 1, 0, 18, 43, 23, 26, 46, 14, 0, 0, 18, 49, 3, 19, 0, 19, 30, 18, 21, 46, 47, 35, 11, 23, 12, 12, 5, 45, 30, 35, 24, 2, 26, 33, 18, 36, 32, 20, 17, 32, 9, 38, 1, 40, 12, 25, 24, 0, 48, 14, 24, 6, 20, 6, 4, 49, 35, 25, 6, 11, 47, 32, 37, 6, 28, 1, 21, 21, 36, 5, 32, 0, 44, 16, 7, 18, 9, 35, 49, 0, 34, 38, 18, 24, 2, 23, 49, 13, 16, 33, 29, 34, 3, 30, 25, 9, 28, 46, 29, 7, 44, 47, 33, 37, 39, 44, 5, 31, 19, 13, 5, 17, 9, 22, 30, 20, 22, 13, 29, 30, 21, 40, 43, 23, 14, 1, 27, 44, 38, 41, 48, 47]
[9, 23, 24, 12, 46, 37, 48, 23, 49, 26, 10, 46, 48, 34, 35, 20, 8, 0, 46, 12, 43, 49, 29, 5, 49, 40, 27, 25, 0, 27, 11, 32, 40, 44, 20, 1, 2, 12, 47, 21, 9, 24, 0, 38, 20, 19, 25, 17, 36, 0, 0, 35, 1, 19, 8, 46, 5, 35, 8, 45, 19, 26, 50, 36, 50, 50, 15, 28, 27, 31, 22, 23, 13, 23, 30, 31, 11, 31, 46, 18, 0, 43, 27, 40, 28, 2, 9, 25, 5, 12, 19, 13, 3, 12, 41, 34, 16, 46, 36, 32, 30, 27, 48, 31, 6, 9, 43, 46, 11, 41, 23, 28, 1, 29, 12, 18, 6, 30, 8, 42, 38, 47, 1, 19, 49, 22, 29, 37, 11, 33, 19, 24, 21, 1, 32, 3, 8, 6, 20, 39, 49, 8, 22, 19, 31, 7, 6, 2, 25, 6, 13, 16, 33, 49, 5, 37, 4, 18, 48, 46, 30, 31, 12, 31, 4, 37, 28, 35, 8, 14, 49, 42, 38]
[22, 28, 5, 31, 21, 40, 9, 25, 26, 16, 12, 28, 14, 4, 37, 36, 33, 14, 26, 29, 17, 24, 10, 8, 35, 16, 17, 31, 2, 33, 37, 25, 10, 5, 22, 48, 21, 33, 1, 44, 50, 32, 1, 5, 42, 33, 10, 20, 2, 18, 35, 0, 46, 49, 37, 47, 38, 0, 16, 42, 44, 48, 48, 24, 5, 20, 16, 32, 18, 1, 5, 13, 12, 4, 6, 9, 20, 34, 3, 12, 9, 36, 48, 19, 46, 19, 18, 5, 39, 44, 34, 46, 26, 19, 13, 14, 30, 46, 29, 17, 20, 20, 25, 9, 15, 14, 17, 10, 31, 30, 23, 16, 18, 19, 24, 49, 11, 35, 20, 36, 37, 10, 41, 48, 15, 39, 17, 14, 19, 26, 13, 25, 12, 41, 27, 45, 33, 7, 42, 23, 21, 44, 10, 25, 0, 0, 42, 8, 7, 11, 31, 18, 39, 3, 45, 1, 25, 2, 29, 0, 7, 46, 4, 49, 15, 32, 37, 22, 19, 34, 18, 47, 3]
