N1,N2,...,Nx
[32, 34, 1, 14, 48, 37, 37, 31, 41, 40, 28, 40, 44, 43, 18, 28, 13, 18, 4, 50, 11, 8, 46, 8, 41, 49, 35, 9, 8, 48, 6, 7, 49, 49, 2, 36, 32, 30, 24, 30, 32, 6, 25, 48, 20, 4, 11, 28, 0, 9, 32, 1, 33, 21, 49, 9, 49, 50, 44, 43, 48, 6, 37, 22, 47, 28, 36, 41, 37, 15, 4, 43, 13, 33, 35, 3, 21, 34, 8, 32, 42, 38, 38, 46, 33, 3, 48, 34, 26, 10, 45, 41, 29, 43, 30]
[13, 16, 49, 48, 23, 41, 48, 23, 23, 34, 8, 19, 14, 42, 48, 50, 24, 49, 3, 9, 29, 6, 10, 23, 13, 24, 19, 36, 16, 17, 36, 40, 30, 16, 18, 27, 28, 0, 20, 22, 26, 43, 26, 40, 6, 13, 1, 33, 9, 0, 0, 4, 4, 4, 1, 17, 14, 15, 43, 50, 25, 30, 21, 25, 15, 4, 13, 33, 16, 5, 6, 24, 0, 42, 43, 32, 35, 27, 34, 22, 22, 42, 17, 12, 6, 42, 28, 46, 22, 10, 42, 25, 38, 2, 47]
[21, 3, 40, 20, 45, 19, 46, 43, 29, 11, 36, 22, 42, 20, 27, 26, 5, 45, 31, 42, 6, 14, 14, 28, 3, 42, 4, 31, 6, 20, 1, 24, 8, 33, 2, 37, 25, 6, 9, 3, 13, 10, 37, 5, 48, 3, 23, 44, 32, 0, 0, 14, 28, 44, 14, 16, 10, 47, 24, 26, 13, 39, 45, 23, 25, 42, 9, 24, 3, 14, 1, 13, 24, 6, 9, 50, 26, 32, 21, 24, 12, 19, 28, 7, 45, 36, 47, 47, 10, 36, 39, 26, 28, 36, 14]
[25, 11, 29, 32, 31, 45, 4, 21, 25, 16, 19, 3, 1, 46, 5, 29, 10, 38, 0, 0, 22, 9, 44, 37, 17, 10, 19, 9, 35, 39, 4, 45, 15, 36, 18, 37, 20, 26, 0, 24, 30, 8, 24, 17, 15, 25, 18, 19, 1, 4, 14, 0, 17, 19, 17, 20, 8, 4, 2, 19, 36, 31, 44, 49, 40, 21, 44, 1, 25, 18, 45, 34, 19, 8, 22, 7, 1, 33, 36, 24, 27, 4, 36, 2, 5, 1, 31, 18, 50, 18, 9, 18, 46, 32, 48]
[20, 25, 18, 19, 38, 45, 35, 28, 48, 27, 17, 28, 23, 36, 17, 24, 10, 35, 49, 9, 21, 16, 4, 28, 48, 34, 10, 36, 50, 18, 23, 4, 29, 34, 38, 45, 19, 20, 1, 14, 9, 48, 45, 14, 39, 1, 17, 7, 33, 4, 28, 17, 0, 36, 22, 45, 34, 32, 46, 36, 1, 18, 26, 25, 50, 18, 19, 21, 31, 12, 14, 33, 26, 10, 15, 21, 31, 15, 21, 29, 7, 15, 2, 22, 24, 14, 43, 48, 19, 7, 44, 41, 6, 16, 21]
[49, 18, 8, 44, 36, 26, 41, 2, 27, 44, 5, 32, 0, 5, 1, 16, 14, 10, 19, 14, 0, 39, 7, 42, 29, 43, 16, 43, 31, 39, 27, 34, 22, 10, 5, 22, 11, 21, 48, 11, 21, 0, 30, 0, 50, 33, 46, 22, 21, 4, 44, 19, 36, 0, 45, 29, 28, 3, 14, 43, 9, 0, 44, 30, 23, 9, 18, 27, 40, 34, 33, 5, 1, 38, 19, 36, 27, 27, 37, 7, 4, 46, 33, 23, 10, 8, 27, 50, 18, 20, 48, 27, 38, 16, 47]
[32, 29, 34, 9, 42, 45, 28, 49, 5, 8, 23, 21, 28, 39, 29, 10, 34, 7, 15, 0, 46, 23, 39, 13, 19, 3, 15, 40, 25, 37, 15, 29, 28, 28, 48, 16, 37, 39, 5, 39, 8, 24, 0, 18, 24, 8, 0, 28, 49, 1, 14, 17, 22, 45, 0, 37, 50, 27, 50, 42, 25, 49, 35, 20, 6, 36, 5, 5, 49, 5, 28, 27, 24, 46, 10, 34, 39, 32, 30, 28, 12, 25, 27, 15, 47, 19, 26, 44, 19, 36, 9, 14, 8, 24, 39]
[12, 20, 13, 35, 2, 43, 24, 1, 40, 36, 7, 45, 27, 46, 0, 19, 7, 5, 1, 13, 44, 47, 35, 25, 23, 8, 44, 7, 40, 21, 30, 17, 38, 9, 42, 17, 4, 28, 13, 21, 48, 45, 4, 15, 12, 0, 18, 17, 9, 17, 16, 20, 45, 29, 37, 0, 44, 20, 30, 17, 33, 50, 7, 25, 37, 33, 45, 16, 30, 31, 31, 5, 49, 34, 8, 38, 38, 13, 15, 12, 46, 45, 16, 25, 49, 23, 34, 35, 33, 38, 32, 3, 8, 18, 7]
[15, 49, 3, 48, 45, 40, 39, 19, 14, 35, 21, 46, 33, 6, 20, 42, 8, 1, 27, 42, 42, 40, 44, 41, 23, 19, 31, 17, 31, 23, 16, 5, 31, 48, 50, 35, 33, 16, 22, 43, 35, 49, 48, 31, 26, 7, 9, 7, 49, 14, 10, 8, 34, 28, 50, 44, 0, 18, 30, 5, 4, 29, 40, 2, 32, 20, 50, 8, 32, 46, 8, 38, 37, 33, 36, 14, 46, 32, 32, 45, 27, 33, 48, 10, 36, 34, 21, 43, 39, 43, 10, 19, 20, 47, 40]
[20, 27, 48, 43, 8, 14, 0, 23, 18, 28, 9, 48, 18, 12, 31, 21, 48, 3, 48, 25, 1, 25, 45, 5, 42, 35, 16, 41, 1, 19, 44, 36, 12, 37, 7, 5, 42, 36, 33, 10, 1, 36, 28, 23, 19, 31, 42, 28, 50, 15, 47, 4, 32, 3, 27, 20, 18, 0, 29, 25, 0, 39, 1, 31, 24, 4, 28, 49, 11, 46, 13, 16, 40, 10, 40, 15, 27, 22, 37, 36, 37, 10, 35, 22, 34, 3, 25, 40, 26, 42, 2, 43, 16, 27, 8]
[6, 0, 1, 35, 13, 49, 19, 1, 32, 31, 24, 1, 23, 49, 4, 48, 24, 29, 13, 29, 3, 39, 41, 48, 33, 35, 26, 37, 44, 32, 15, 31, 0, 3, 48, 33, 31, 13, 15, 28, 15, 39, 43, 38, 20, 41, 14, 49, 44, 43, 24, 2, 46, 14, 50, 30, 30, 29, 0, 6, 29, 49, 48, 32, 6, 18, 29, 35, 10, 34, 7, 7, 35, 5, 17, 18, 43, 12, 14, 26, 43, 5, 1, 11, 17, 27, 3, 14, 36, 38, 22, 28, 29, 21, 0]
[38, 21, 15, 27, 25, 11, 43, 37, 24, 16, 24, 48, 24, 26, 29, 49, 20, 38, 44, 41, 42, 34, 0, 31, 42, 3, 4, 44, 11, 19, 2, 33, 48, 16, 26, 0, 44, 28, 16, 24, 12, 14, 7, 16, 46, 41, 22, 13, 43, 50, 26, 19, 36, 43, 42, 17, 5, 25, 6, 0, 22, 2, 50, 38, 16, 40, 36, 4, 10, 31, 49, 24, 46, 8, 21, 14, 40, 11, 30, 23, 24, 44, 5, 30, 42, 46, 12, 1, 10, 25, 43, 26, 48, 42, 9]
[4, 15, 23, 39, 12, 43, 42, 12, 15, 41, 24, 47, 12, 49, 23, 42, 45, 15, 36, 12, 16, 10, 1, 17, 8, 6, 8, 40, 48, 35, 42, 25, 6, 25, 43, 35, 27, 14, 8, 38, 0, 30, 10, 5, 33, 10, 5, 6, 48, 25, 13, 36, 1, 9, 25, 33, 4, 0, 29, 22, 0, 10, 6, 26, 43, 46, 33, 10, 34, 45, 35, 40, 42, 18, 39, 40, 1, 12, 40, 22, 19, 17, 40, 23, 6, 50, 21, 32, 20, 36, 31, 18, 36, 13, 26]
[49, 3, 33, 14, 18, 48, 6, 50, 0, 47, 40, 25, 18, 30, 24, 43, 8, 5, 50, 43, 33, 35, 36, 49, 10, 49, 50, 18, 7, 19, 9, 9, 19, 49, 27, 29, 4, 13, 26, 28, 32, 27, 0, 19, 33, 36, 44, 1, 6, 30, 39, 31, 18, 0, 49, 50, 29, 39, 49, 2, 10, 0, 39, 13, 36, 32, 18, 38, 18, 32, 45, 2, 0, 32, 41, 37, 25, 8, 27, 38, 38, 1, 26, 29, 47, 49, 8, 50, 42, 29, 10, 7, 14, 7, 5]
[37, 45, 0, 41, 10, 31, 48, 1, 8, 4, 14, 17, 3, 36, 38, 37, 39, 13, 5, 8, 19, 45, 15, 33, 44, 15, 32, 26, 50, 4, 15, 11, 13, 33, 25, 15, 38, 49, 25, 24, 28, 13, 32, 34, 0, 8, 13, 21, 37, 21, 45, 44, 26, 44, 35, 7, 40, 1, 48, 50, 6, 39, 0, 19, 45, 28, 22, 15, 4, 5, 13, 33, 41, 44, 35, 28, 8, 5, 35, 23, 4, 38, 33, 46, 9, 39, 50, 31, 39, 47, 44, 36, 5, 26, 29]
[46, 50, 13, 7, 22, 10, 49, 20, 25, 29, 18, 14, 41, 39, 36, 21, 9, 11, 20, 43, 39, 6, 1, 35, 41, 10, 9, 19, 6, 13, 10, 12, 25, 24, 14, 41, 11, 6, 24, 12, 14, 2, 32, 10, 49, 36, 28, 43, 22, 25, 23, 49, 25, 30, 20, 25, 2, 31, 32, 38, 26, 13, 19, 0, 8, 38, 10, 50, 46, 49, 47, 6, 21, 50, 5, 28, 1, 12, 13, 36, 0, 39, 39, 37, 27, 18, 48, 33, 18, 18, 23, 50, 14, 5, 36]
[32, 4, 43, 9, 45, 43, 0, 50, 5, 46, 31, 13, 21, 49, 24, 27, 39, 18, 46, 12, 22, 15, 32, 21, 32, 30, 8, 29, 1, 33, 0, 8, 36, 33, 15, 32, 22, 38, 24, 14, 30, 12, 0, 4, 25, 48, 5, 39, 47, 15, 25, 40, 50, 23, 6, 37, 32, 24, 6, 16, 43, 36, 45, 8, 0, 21, 50, 5, 22, 35, 35, 27, 37, 30, 16, 44, 13, 25, 8, 7, 34, 2, 24, 21, 33, 38, 7, 3, 21, 1, 9, 30, 50, 13, 43]
[15, 2, 41, 48, 28, 22, 9, 13, 39, 46, 1, 11, 4, 14, 3, 23, 0, 29, 1, 27, 5, 22, 39, 39, 13, 12, 49, 17, 2, 23, 37, 40, 29, 19, 47, 3, 6, 25, 48, 21, 50, 6, 6, 28, 50, 24, 25, 25, 28, 4, 42, 21, 18, 9, 36, 33, 20, 4, 18, 40, 46, 32, 28, 38, 21, 0, 36, 18, 20, 11, 7, 8, 7, 37, 14, 20, 28, 19, 0, 15, 23, 26, 3, 34, 44, 46, 26, 22, 22, 7, 15, 19, 4, 42, 33]
[19, 23, 21, 10, 1, 14, 6, 12, 39, 47, 1, 38, 29, 21, 4, 22, 11, 37, 11, 11, 36, 17, 43, 39, 20, 11, 19, 28, 36, 21, 47, 11, 30, 29, 41, 25, 29, 12, 13, 10, 3, 34, 29, 27, 41, 10, 1, 10, 36, 13, 9, 44, 19, 18, 5, 45, 50, 28, 29, 36, 33, 18, 22, 10, 50, 36, 0, 40, 44, 1, 32, 29, 33, 22, 39, 18, 16, 6, 43, 50, 34, 29, 22, 32, 10, 12, 39, 34, 10, 39, 2, 26, 38, 10, 38]
[6, 28, 0, 15, 41, 32, 8, 31, 16, 23, 26, 20, 49, 44, 7, 0, 37, 36, 15, 29, 2, 39, 35, 35, 43, 48, 42, 24, 33, 43, 29, 15, 13, 36, 2, 22, 16, 49, 19, 11, 29, 17, 40, 9, 42, 0, 9, 18, 41, 33, 24, 1, 21, 27, 5, 16, 8, 49, 35, 4, 10, 38, 15, 50, 5, 18, 40, 0, 33, 36, 28, 16, 42, 27, 49, 34, 2, 18, 3, 30, 39, 13, 10, 47, 13, 34, 7, 45, 14, 35, 37, 16, 44, 18, 27]
[32, 42, 15, 13, 44, 19, 30, 43, 12, 18, 20, 22, 3, 14, 13, 42, 45, 6, 33, 46, 23, 46, 6, 32, 3, 0, 29, 24, 21, 5, 28, 29, 8, 22, 22, 15, 21, 5, 48, 13, 47, 40, 43, 12, 37, 5, 49, 35, 37, 16, 3, 25, 31, 40, 49, 30, 32, 11, 10, 10, 34, 18, 4, 46, 22, 20, 44, 33, 0, 21, 6, 36, 40, 25, 4, 15, 45, 3, 48, 33, 24, 7, 41, 45, 28, 47, 23, 27, 49, 22, 26, 46, 49, 41, 47]
[50, 20, 44, 36, 31, 39, 6, 26, 48, 36, 26, 27, 0, 25, 35, 32, 10, 38, 7, 18, 28, 38, 5, 4, 12, 1, 38, 47, 15, 50, 49, 48, 38, 4, 0, 33, 18, 22, 46, 28, 31, 34, 35, 8, 46, 29, 35, 8, 15, 5, 14, 18, 12, 34, 5, 31, 46, 46, 34, 31, 45, 32, 5, 49, 35, 11, 1, 36, 21, 0, 1, 31, 46, 29, 21, 47, 10, 35, 21, 31, 47, 45, 1, 3, 33, 37, 11, 50, 35, 32, 29, 39, 23, 45, 11]
[22, 1, 23, 40, 50, 47, 30, 34, 17, 49, 20, 8, 48, 21, 16, 8, 34, 22, 30, 10, 34, 47, 25, 27, 46, 43, 2, 42, 24, 50, 4, 34, 27, 40, 5, 37, 36, 33, 44, 2, 0, 27, 25, 5, 16, 41, 25, 43, 4, 6, 1, 45, 14, 33, 28, 31, 8, 13, 7, 49, 35, 45, 13, 47, 35, 7, 32, 28, 6, 1, 0, 32, 33, 48, 34, 45, 20, 25, 1, 15, 47, 2, 19, 27, 14, 24, 34, 35, 5, 43, 31, 45, 24, 14, 21]
[41, 30, 5, 39, 29, 38, 1, 17, 23, 18, 18, 14, 2, 15, 21, 6, 48, 4, 19, 6, 47, 37, 10, 38, 17, 18, 31, 14, 8, 46, 20, 17, 29, 39, 11, 22, 49, 26, 35, 46, 8, 12, 25, 14, 8, 39, 37, 6, 43, 24, 13, 34, 33, 5, 27, 5, 38, 16, 7, 24, 40, 2, 33, 6, 27, 8, 29, 16, 36, 31, 32, 0, 21, 44, 8, 3, 48, 7, 1, 47, 26, 13, 49, 6, 24, 11, 4, 26, 6, 31, 7, 37, 12, 22, 11]
[46, 19, 44, 19, 17, 36, 7, 37, 49, 11, 17, 23, 27, 46, 38, 49, 17, 27, 32, 32, 17, 34, 37, 46, 33, 40, 49, 18, 46, 20, 18, 4, 30, 2, 49, 33, 32, 18, 13, 25, 20, 1, 35, 26, 16, 3, 23, 7, 13, 0, 24, 19, 26, 1, 24, 49, 37, 40, 35, 46, 42, 0, 41, 21, 37, 7, 33, 42, 40, 46, 33, 21, 0, 20, 49, 21, 22, 23, 17, 16, 1, 36, 37, 37, 5, 7, 1, 37, 32, 20, 43, 27, 2, 49, 40]
[2, 19, 8, 22, 5, 35, 20, 1, 48, 47, 32, 29, 3, 31, 5, 4, 39, 37, 8, 47, 23, 11, 45, 36, 1, 45, 39, 40, 32, 25, 7, 22, 35, 9, 2, 8, 46, 37, 20, 47, 35, 25, 8, 20, 25, 17, 40, 37, 33, 42, 6, 8, 10, 38, 46, 34, 33, 10, 5, 8, 18, 32, 44, 50, 30, 37, 22, 27, 25, 29, 48, 44, 20, 0, 1, 48, 43, 6, 41, 45, 49, 32, 12, 32, 43, 22, 9, 30, 1, 18, 24, 12, 24, 26, 4]
[20, 21, 27, 48, 13, 28, 16, 13, 16, 30, 31, 7, 6, 14, 35, 19, 28, 13, 15, 49, 47, 24, 40, 21, 9, 21, 3, 43, 24, 33, 4, 13, 30, 5, 50, 3, 9, 11, 21, 29, 35, 9, 1, 10, 16, 1, 3, 7, 35, 43, 9, 22, 15, 19, 10, 8, 36, 40, 17, 21, 39, 41, 35, 5, 16, 14, 39, 49, 4, 21, 34, 8, 49, 1, 0, 49, 20, 24, 44, 23, 13, 33, 35, 47, 1, 18, 50, 38, 16, 27, 19, 37, 47, 24, 27]
[6, 25, 9, 12, 41, 28, 39, 33, 33, 50, 4, 41, 10, 34, 26, 30, 33, 3, 21, 20, 40, 14, 1, 42, 43, 1, 27, 4, 24, 24, 38, 9, 24, 7, 3, 15, 18, 2, 13, 32, 26, 31, 49, 14, 35, 9, 47, 47, 3, 32, 50, 7, 21, 36, 34, 38, 14, 15, 18, 14, 40, 37, 28, 28, 44, 20, 18, 34, 15, 47, 45, 3, 21, 48, 49, 0, 38, 3, 42, 7, 7, 15, 37, 34, 6, 40, 36, 17, 50, 45, 30, 41, 44, 26, 8]
[11, 13, 34, 15, 8, 11, 35, 41, 26, 0, 28, 23, 50, 23, 43, 7, 50, 29, 38, 30, 33, 27, 30, 4, 31, 32, 17, 38, 29, 13, 18, 49, 3, 25, 0, 49, 45, 2, 14, 24, 22, 9, 7, 2, 11, 15, 31, 36, 21, 35, 26, 1, 31, 27, 39, 38, 46, 27, 43, 40, 1, 25, 8, 1, 13, 28, 16, 2, 45, 10, 20, 48, 22, 43, 20, 38, 0, 49, 34, 38, 28, 31, 11, 36, 44, 18, 30, 32, 47, 5, 49, 22, 45, 47, 3]
[18, 14, 20, 9, 8, 31, 2, 20, 43, 19, 21, 36, 48, 49, 37, 21, 21, 32, 27, 10, 41, 33, 50, 13, 31, 11, 32, 49, 43, 43, 3, 24, 24, 38, 50, 5, 12, 27, 9, 8, 5, 15, 2, 37, 30, 9, 3, 17, 34, 27, 32, 33, 15, 27, 32, 13, 32, 22, 12, 11, 12, 8, 5, 12, 25, 19, 6, 18, 3, 35, 25, 7, 23, 6, 24, 3, 49, 0, 12, 13, 12, 21, 20, 7, 37, 17, 27, 21, 28, 23, 11, 44, 1, 30, 27]
[4, 41, 40, 18, 35, 22, 34, 12, 42, 11, 12, 29, 33, 23, 37, 50, 16, 14, 1, 27, 1, 47, 43, 19, 47, 17, 0, 34, 0, 20, 19, 43, 5, 47, 37, 47, 4, 19, 11, 33, 7, 26, 32, 44, 4, 23, 28, 15, 8, 34, 21, 36, 21, 37, 30, 15, 32, 37, 14, 30, 40, 27, 35, 13, 8, 0, 43, 3, 48, 21, 1, 1, 17, 41, 44, 42, 34, 12, 0, 15, 35, 47, 36, 29, 41, 23, 27, 30, 4, 35, 9, 26, 31, 0, 34]
[42, 26, 32, 21, 49, 26, 9, 43, 18, 6, 19, 26, 0, 12, 7, 25, 46, 25, 46, 49, 39, 6, 20, 3, 16, 49, 8, 4, 30, 38, 31, 36, 50, 21, 5, 22, 10, 4, 13, 40, 8, 28, 28, 43, 16, 48, 27, 50, 32, 22, 24, 24, 29, 7, 28, 12, 45, 36, 26, 23, 22, 38, 23, 36, 7, 15, 50, 30, 33, 31, 15, 47, 16, 45, 23, 7, 38, 13, 15, 0, 25, 31, 18, 29, 30, 11, 21, 37, 34, 26, 17, 23, 14, 15, 41]
[6, 2, 19, 35, 1, 28, 38, 35, 8, 25, 6, 43, 43, 35, 44, 44, 31, 36, 1, 10, 16, 45, 28, 16, 0, 26, 40, 18, 46, 28, 5, 22, 43, 15, 19, 1, 27, 49, 44, 47, 50, 8, 14, 36, 25, 19, 49, 41, 42, 22, 12, 27, 7, 4, 12, 46, 27, 37, 43, 24, 19, 38, 4, 0, 34, 23, 34, 39, 24, 47, 47, 26, 1, 49, 13, 7, 28, 12, 35, 25, 0, 40, 13, 7, 19, 25, 41, 8, 24, 24, 28, 21, 30, 28, 39]
[50, 50, 36, 40, 38, 48, 21, 41, 11, 30, 19, 13, 10, 15, 42, 50, 39, 36, 16, 13, 30, 9, 44, 8, 13, 19, 44, 27, 18, 18, 20, 19, 3, 9, 44, 20, 41, 30, 45, 48, 19, 33, 17, 8, 47, 4, 41, 44, 38, 42, 19, 4, 15, 46, 25, 45, 33, 10, 5, 44, 17, 1, 38, 39, 2, 26, 29, 13, 7, 45, 2, 13, 36, 32, 33, 15, 31, 21, 47, 31, 40, 0, 37, 14, 8, 15, 25, 34, 16, 40, 27, 38, 41, 44, 11]
[18, 7, 2, 8, 25, 19, 18, 7, 25, 11, 45, 35, 24, 27, 27, 7, 23, 7, 34, 37, 17, 29, 23, 5, 39, 8, 22, 6, 42, 33, 22, 23, 27, 50, 13, 5, 21, 44, 23, 39, 9, 46, 50, 0, 22, 44, 40, 8, 38, 17, 28, 36, 2, 33, 27, 16, 48, 35, 1, 5, 40, 26, 33, 39, 24, 3, 22, 10, 41, 1, 19, 49, 37, 12, 35, 37, 11, 20, 36, 18, 13, 37, 0, 11, 43, 43, 25, 14, 41, 33, 9, 12, 42, 5, 4]
[39, 32, 30, 50, 48, 19, 35, 41, 21, 20, 1, 9, 19, 50, 42, 18, 23, 45, 46, 18, 41, 16, 37, 23, 30, 8, 33, 50, 15, 47, 48, 28, 0, 50, 19, 47, 38, 12, 47, 30, 40, 10, 27, 4, 19, 32, 28, 6, 46, 12, 7, 2, 22, 23, 15, 25, 10, 22, 11, 30, 23, 29, 46, 37, 21, 34, 32, 47, 45, 3, 27, 6, 37, 32, 47, 34, 36, 7, 29, 29, 7, 14, 11, 0, 4, 20, 7, 34, 44, 18, 28, 3, 21, 31, 1]
[10, 38, 47, 38, 38, 35, 24, 1, 15, 41, 48, 1, 21, 31, 34, 4, 28, 41, 1, 36, 2, 28, 21, 9, 8, 24, 5, 22, 34, 41, 21, 48, 42, 6, 15, 47, 0, 16, 14, 40, 33, 13, 18, 6, 9, 26, 40, 31, 33, 6, 45, 5, 24, 10, 47, 49, 36, 34, 17, 42, 6, 47, 9, 27, 33, 44, 10, 13, 28, 33, 14, 24, 5, 43, 1, 6, 44, 37, 41, 30, 19, 8, 43, 4, 0, 12, 31, 21, 48, 48, 41, 30, 37, 25, 20]
[19, 26, 34, 0, 37, 8, 23, 13, 20, 19, 23, 34, 38, 18, 50, 38, 12, 9, 5, 33, 9, 8, 46, 3, 14, 14, 10, 24, 5, 23, 50, 11, 44, 11, 48, 34, 1, 34, 10, 35, 4, 27, 44, 5, 22, 40, 36, 37, 3, 42, 36, 1, 14, 8, 19, 23, 34, 3, 27, 46, 50, 49, 39, 18, 38, 46, 12, 34, 47, 37, 24, 11, 7, 22, 18, 40, 18, 17, 23, 11, 25, 15, 43, 20, 12, 0, 12, 24, 1, 17, 25, 31, 36, 21, 33]
[33, 42, 41, 12, 30, 21, 0, 9, 4, 35, 5, 20, 31, 40, 4, 27, 25, 21, 21, 0, 6, 27, 47, 14, 13, 21, 8, 28, 36, 47, 27, 37, 33, 16, 27, 6, 43, 10, 30, 11, 1, 13, 44, 0, 50, 26, 8, 8, 48, 28, 47, 31, 43, 27, 26, 34, 21, 25, 3, 12, 21, 8, 50, 48, 7, 26, 39, 7, 23, 11, 34, 4, 1, 9, 50, 36, 30, 27, 27, 21, 41, 25, 25, 7, 31, 12, 0, 16, 39, 33, 23, 0, 16, 37, 5]
[6, 27, 14, 24, 9, 18, 28, 22, 9, 27, 2, 46, 13, 13, 32, 11, 5, 7, 1, 6, 45, 12, 48, 36, 17, 9, 8, 47, 39, 29, 16, 42, 15, 17, 25, 2, 15, 11, 19, 50, 46, 15, 36, 19, 14, 45, 47, 25, 34, 46, 47, 18, 48, 50, 44, 35, 43, 40, 14, 1, 32, 50, 31, 33, 3, 22, 34, 45, 27, 50, 35, 26, 37, 30, 38, 17, 32, 21, 30, 37, 8, 34, 14, 34, 21, 24, 16, 0, 21, 1, 12, 7, 41, 1, 35]
[15, 45, 47, 15, 35, 44, 25, 21, 39, 2, 41, 21, 45, 36, 1, 45, 4, 10, 11, 31, 25, 42, 11, 19, 2, 29, 35, 16, 33, 30, 13, 9, 49, 13, 2, 50, 21, 41, 17, 13, 49, 16, 5, 42, 44, 5, 11, 13, 26, 22, 10, 50, 19, 18, 19, 33, 39, 26, 36, 10, 20, 42, 39, 18, 21, 22, 10, 14, 49, 35, 5, 6, 32, 1, 16, 50, 47, 28, 4, 34, 24, 16, 41, 44, 48, 1, 39, 21, 0, 19, 29, 45, 17, 1, 37]
[27, 13, 18, 16, 12, 21, 10, 43, 26, 39, 9, 22, 0, 2, 25, 5, 39, 44, 50, 20, 22, 45, 34, 38, 33, 33, 25, 35, 3, 10, 11, 10, 8, 33, 7, 11, 9, 37, 41, 3, 28, 35, 26, 0, 45, 12, 38, 49, 10, 10, 36, 18, 7, 20, 36, 38, 43, 42, 38, 25, 36, 29, 47, 18, 1, 7, 39, 35, 22, 32, 43, 31, 20, 18, 27, 45, 5, 23, 35, 26, 24, 40, 33, 18, 48, 17, 33, 1, 19, 0, 12, 45, 16, 43, 17]
[44, 18, 12, 44, 26, 1, 8, 25, 3, 10, 29, 5, 20, 15, 6, 23, 5, 25, 13, 6, 29, 7, 27, 6, 36, 28, 35, 23, 36, 2, 9, 33, 5, 49, 35, 32, 37, 15, 22, 9, 35, 34, 13, 13, 1, 2, 33, 28, 45, 42, 39, 9, 44, 48, 9, 32, 10, 2, 22, 43, 31, 10, 44, 23, 9, 15, 2, 37, 26, 29, 31, 7, 43, 24, 19, 30, 49, 11, 9, 17, 28, 27, 9, 28, 41, 25, 23, 12, 29, 12, 0, 38, 41, 45, 12]
[8, 29, 35, 28, 16, 31, 43, 38, 40, 5, 39, 14, 20, 6, 14, 48, 34, 36, 48, 36, 9, 21, 23, 34, 24, 38, 43, 23, 28, 34, 13, 34, 25, 34, 7, 22, 38, 33, 30, 23, 25, 2, 46, 0, 7, 5, 25, 49, 41, 25, 26, 18, 41, 27, 14, 3, 19, 43, 28, 26, 18, 7, 36, 50, 30, 19, 26, 16, 46, 39, 45, 37, 27, 12, 37, 41, 22, 44, 26, 23, 21, 38, 12, 3, 30, 31, 0, 7, 45, 45, 38, 0, 20, 18, 48]
[17, 13, 23, 2, 25, 10, 36, 33, 21, 49, 13, 35, 39, 17, 12, 41, 22, 42, 28, 3, 32, 16, 48, 29, 48, 18, 32, 37, 33, 0, 14, 23, 19, 23, 20, 23, 10, 28, 17, 36, 15, 11, 5, 23, 14, 37, 7, 3, 29, 38, 28, 46, 6, 38, 8, 8, 20, 16, 29, 48, 36, 14, 5, 14, 50, 4, 38, 44, 49, 23, 24, 12, 2, 24, 47, 44, 45, 1, 31, 14, 30, 41, 42, 21, 37, 36, 16, 41, 17, 16, 41, 20, 0, 14, 27]
[29, 35, 28, 39, 43, 0, 8, 13, 0, 28, 12, 25, 8, 31, 48, 16, 4, 32, 36, 0, 21, 45, 14, 38, 0, 8, 5, 3, 22, 9, 21, 43, 44, 40, 21, 18, 9, 41, 39, 29, 5, 1, 41, 3, 44, 46, 19, 46, 43, 2, 36, 32, 16, 16, 24, 18, 47, 27, 21, 42, 13, 7, 26, 5, 13, 42, 10, 18, 41, 45, 14, 22, 49, 26, 24, 26, 47, 30, 0, 15, 28, 44, 5, 31, 25, 21, 37, 1, 1, 43, 45, 18, 14, 0, 18]
[5, 38, 34, 29, 36, 7, 31, 15, 47, 23, 40, 18, 29, 48, 5, 32, 47, 10, 15, 48, 29, 50, 6, 43, 43, 36, 26, 13, 46, 48, 33, 24, 7, 1, 36, 42, 2, 6, 21, 30, 6, 34, 21, 39, 13, 24, 27, 18, 30, 47, 14, 48, 21, 47, 39, 7, 40, 8, 0, 9, 26, 5, 29, 36, 43, 33, 38, 27, 47, 11, 21, 11, 40, 4, 27, 8, 3, 27, 34, 41, 39, 11, 4, 1, 20, 33, 5, 35, 37, 17, 12, 48, 27, 18, 0]
