N1,N2,...,Nx
[2, 22, 18, 38, 37, 40, 35, 28, 7, 49, 9, 14, 20, 24, 41, 50, 19, 28, 9, 12, 34, 26, 38, 32, 20, 9, 0, 37, 30, 29, 30, 4, 20, 3, 6, 1, 18, 8, 40, 37, 0, 49, 41, 39, 24, 30, 16, 3, 22, 6, 21, 18, 10, 21, 29, 40, 44, 2, 20, 43, 47, 4, 9, 6, 3, 10, 42, 36, 11, 48, 14, 41, 2, 39, 14, 5, 35, 19, 20, 18, 9, 31, 3, 49, 29, 22, 31, 39, 41, 20, 13, 34, 41, 16, 2, 35, 34, 10, 2, 21, 21, 44, 21, 2, 21, 12, 10, 32, 49, 11, 33, 26, 38, 24, 2, 1]
[31, 46, 41, 5, 39, 0, 7, 16, 45, 40, 46, 42, 19, 28, 42, 39, 1, 36, 10, 8, 49, 48, 7, 36, 44, 16, 42, 18, 28, 36, 48, 17, 6, 45, 35, 28, 17, 43, 41, 42, 49, 0, 23, 5, 10, 24, 47, 17, 20, 42, 5, 21, 28, 34, 48, 39, 36, 16, 13, 3, 35, 12, 39, 36, 45, 15, 34, 38, 40, 31, 15, 14, 27, 19, 43, 12, 12, 4, 43, 25, 31, 25, 5, 21, 12, 49, 40, 1, 47, 0, 26, 31, 11, 23, 32, 30, 4, 38, 49, 27, 39, 4, 7, 10, 5, 49, 22, 17, 24, 28, 19, 4, 46, 27, 21, 11]
[47, 47, 38, 31, 37, 18, 38, 34, 18, 28, 39, 47, 34, 22, 25, 35, 39, 16, 26, 31, 46, 4, 19, 24, 28, 33, 34, 48, 21, 22, 0, 47, 48, 46, 9, 15, 50, 26, 2, 24, 41, 23, 0, 15, 33, 19, 26, 9, 22, 48, 38, 30, 7, 10, 39, 19, 18, 43, 15, 30, 43, 39, 25, 34, 38, 12, 21, 39, 41, 45, 31, 34, 24, 15, 15, 27, 20, 47, 4, 37, 30, 45, 6, 46, 30, 36, 46, 3, 7, 12, 17, 14, 2, 10, 13, 23, 0, 31, 26, 17, 32, 48, 37, 3, 29, 41, 13, 5, 33, 36, 28, 34, 7, 13, 7, 42]
[8, 29, 26, 11, 47, 31, 8, 34, 15, 10, 49, 19, 16, 49, 33, 35, 47, 42, 44, 33, 6, 44, 30, 32, 41, 43, 36, 9, 44, 38, 6, 12, 45, 9, 44, 9, 31, 18, 23, 43, 39, 5, 15, 0, 49, 1, 26, 9, 22, 48, 9, 18, 37, 44, 17, 9, 8, 36, 37, 45, 13, 2, 11, 19, 14, 36, 18, 1, 20, 11, 37, 7, 40, 21, 29, 0, 19, 10, 47, 33, 27, 37, 48, 30, 38, 10, 7, 16, 42, 8, 16, 22, 15, 13, 16, 35, 25, 28, 19, 36, 23, 27, 29, 43, 50, 29, 40, 11, 18, 36, 23, 47, 44, 27, 31, 30]
[39, 29, 31, 18, 8, 16, 14, 49, 15, 32, 13, 30, 49, 4, 49, 50, 9, 39, 9, 19, 18, 23, 41, 23, 5, 14, 20, 19, 12, 29, 41, 25, 22, 1, 8, 47, 26, 20, 44, 26, 24, 10, 33, 49, 0, 10, 21, 20, 47, 16, 18, 20, 32, 13, 30, 21, 25, 21, 33, 9, 35, 10, 50, 1, 11, 9, 22, 17, 39, 4, 19, 35, 44, 6, 11, 9, 16, 39, 30, 13, 1, 36, 46, 19, 18, 15, 6, 15, 45, 34, 44, 23, 43, 39, 29, 42, 30, 29, 35, 21, 0, 38, 23, 5, 30, 47, 8, 6, 12, 40, 27, 49, 20, 16, 12, 0]
[32, 33, 27, 0, 37, 7, 43, 20, 3, 2, 9, 13, 30, 0, 47, 35, 29, 0, 44, 18, 15, 5, 32, 9, 27, 25, 6, 33, 36, 35, 44, 0, 49, 5, 21, 38, 19, 47, 20, 2, 30, 24, 19, 1, 10, 0, 10, 22, 40, 23, 40, 13, 33, 46, 11, 40, 21, 15, 22, 27, 26, 2, 45, 13, 45, 19, 10, 43, 49, 47, 20, 18, 37, 11, 20, 7, 42, 0, 33, 5, 22, 19, 44, 24, 35, 35, 21, 32, 39, 31, 49, 43, 16, 37, 38, 20, 11, 24, 14, 40, 19, 30, 29, 38, 39, 10, 34, 36, 47, 43, 17, 27, 46, 40, 30, 29]
[22, 16, 24, 37, 21, 16, 1, 37, 27, 31, 23, 21, 31, 26, 48, 0, 38, 48, 8, 29, 29, 3, 38, 17, 15, 36, 48, 44, 42, 30, 3, 35, 25, 16, 17, 38, 20, 3, 48, 22, 16, 47, 26, 26, 21, 10, 0, 32, 39, 3, 6, 0, 11, 40, 4, 6, 2, 31, 42, 19, 28, 32, 39, 36, 40, 0, 31, 31, 8, 3, 7, 5, 43, 31, 38, 9, 48, 31, 3, 17, 13, 19, 22, 30, 8, 1, 33, 26, 39, 21, 37, 25, 26, 23, 8, 32, 0, 6, 16, 47, 25, 23, 6, 43, 35, 18, 7, 38, 1, 18, 17, 1, 10, 17, 35, 50]
[26, 4, 48, 46, 16, 18, 7, 37, 31, 5, 12, 6, 40, 7, 30, 28, 6, 42, 19, 10, 50, 34, 6, 24, 36, 4, 8, 8, 1, 26, 18, 34, 35, 7, 29, 1, 17, 40, 19, 26, 3, 17, 9, 9, 20, 22, 32, 0, 9, 17, 24, 25, 24, 25, 37, 2, 9, 44, 7, 5, 0, 12, 29, 46, 30, 40, 7, 5, 13, 10, 0, 13, 18, 37, 26, 14, 50, 12, 24, 19, 37, 43, 39, 49, 48, 13, 27, 40, 44, 26, 33, 26, 16, 10, 39, 26, 23, 25, 3, 6, 50, 29, 1, 45, 3, 5, 16, 22, 19, 24, 14, 48, 28, 35, 26, 48]
[48, 42, 4, 12, 43, 49, 49, 39, 26, 24, 33, 37, 31, 10, 9, 47, 28, 10, 26, 2, 18, 15, 46, 11, 21, 46, 26, 47, 43, 36, 36, 30, 4, 6, 47, 25, 26, 37, 42, 3, 22, 20, 22, 22, 47, 40, 39, 9, 0, 47, 14, 13, 9, 50, 11, 25, 41, 30, 29, 42, 17, 2, 10, 10, 1, 48, 40, 35, 41, 28, 21, 32, 25, 50, 25, 46, 23, 9, 41, 26, 9, 13, 9, 45, 36, 16, 13, 32, 2, 4, 2, 43, 42, 50, 20, 41, 17, 41, 3, 20, 29, 42, 18, 47, 44, 3, 41, 20, 46, 19, 39, 7, 44, 37, 15, 2]
[28, 12, 6, 46, 18, 3, 32, 25, 17, 27, 17, 0, 0, 46, 49, 24, 13, 32, 10, 48, 12, 5, 22, 16, 41, 4, 18, 19, 42, 46, 16, 50, 19, 15, 47, 37, 2, 40, 41, 35, 6, 42, 48, 48, 16, 23, 3, 17, 47, 0, 50, 50, 44, 16, 21, 24, 7, 29, 36, 32, 40, 49, 18, 31, 26, 40, 15, 49, 10, 26, 9, 39, 30, 50, 29, 25, 2, 50, 22, 45, 26, 47, 37, 23, 1, 30, 29, 2, 18, 38, 6, 11, 24, 32, 15, 15, 6, 11, 15, 26, 39, 0, 31, 37, 29, 17, 30, 22, 46, 46, 25, 24, 5, 38, 9, 2]
[2, 32, 4, 7, 15, 26, 46, 45, 5, 19, 42, 37, 31, 5, 45, 44, 24, 49, 28, 36, 44, 25, 41, 45, 21, 9, 49, 37, 23, 46, 34, 50, 3, 36, 31, 22, 19, 5, 47, 50, 21, 5, 38, 9, 18, 40, 6, 24, 14, 50, 0, 25, 43, 20, 29, 12, 9, 6, 34, 14, 46, 9, 9, 44, 37, 30, 10, 3, 4, 3, 18, 8, 24, 20, 22, 3, 11, 18, 36, 19, 10, 4, 31, 23, 47, 14, 33, 12, 19, 33, 29, 11, 12, 26, 30, 4, 42, 36, 7, 36, 30, 45, 34, 5, 11, 37, 47, 21, 42, 36, 9, 3, 20, 46, 43, 9]
[37, 34, 5, 10, 17, 22, 5, 22, 32, 22, 20, 38, 41, 45, 45, 16, 14, 10, 37, 11, 44, 40, 3, 45, 19, 5, 30, 27, 4, 26, 37, 26, 13, 26, 47, 48, 24, 8, 41, 4, 18, 21, 30, 18, 20, 13, 0, 25, 13, 50, 25, 0, 43, 28, 4, 42, 49, 49, 44, 34, 0, 34, 44, 41, 45, 39, 7, 1, 19, 15, 42, 7, 44, 31, 41, 2, 3, 11, 49, 25, 12, 17, 22, 48, 12, 37, 27, 14, 48, 38, 30, 32, 35, 8, 13, 26, 41, 48, 15, 45, 48, 45, 23, 3, 30, 11, 49, 0, 39, 49, 12, 38, 17, 26, 20, 30]
[4, 42, 40, 24, 3, 11, 31, 32, 21, 3, 49, 50, 37, 22, 11, 36, 31, 13, 45, 29, 49, 8, 25, 28, 23, 31, 7, 34, 25, 0, 28, 6, 30, 19, 45, 4, 24, 48, 31, 38, 10, 28, 7, 37, 32, 33, 11, 24, 9, 44, 43, 43, 0, 8, 29, 22, 40, 43, 11, 15, 7, 50, 9, 35, 15, 19, 25, 20, 44, 5, 32, 32, 16, 28, 18, 40, 4, 27, 20, 27, 22, 32, 3, 8, 9, 15, 17, 34, 41, 19, 1, 1, 29, 23, 24, 42, 44, 46, 29, 6, 3, 48, 43, 12, 30, 27, 49, 40, 1, 27, 41, 20, 23, 34, 7, 38]
[43, 17, 31, 15, 42, 20, 32, 20, 13, 39, 24, 0, 40, 19, 22, 13, 47, 17, 43, 22, 34, 13, 31, 23, 8, 39, 9, 44, 8, 28, 46, 35, 9, 26, 17, 46, 34, 47, 42, 37, 21, 34, 10, 44, 13, 46, 40, 25, 50, 16, 20, 28, 8, 0, 17, 29, 13, 24, 20, 3, 20, 10, 28, 40, 3, 48, 34, 2, 4, 22, 39, 23, 42, 42, 32, 3, 33, 29, 23, 30, 13, 40, 20, 24, 44, 20, 8, 41, 17, 2, 48, 28, 31, 13, 44, 49, 34, 37, 44, 25, 7, 4, 44, 32, 5, 20, 36, 13, 47, 3, 16, 10, 30, 39, 6, 17]
[35, 29, 44, 20, 12, 23, 50, 23, 8, 44, 37, 46, 43, 32, 44, 15, 11, 36, 31, 10, 27, 13, 44, 44, 23, 29, 14, 50, 16, 18, 21, 1, 29, 35, 49, 20, 50, 44, 24, 23, 29, 48, 39, 17, 30, 11, 4, 37, 11, 21, 29, 4, 29, 17, 0, 33, 19, 48, 42, 6, 42, 19, 25, 0, 32, 17, 0, 31, 5, 21, 25, 35, 30, 21, 10, 49, 7, 37, 15, 12, 9, 37, 39, 39, 35, 11, 48, 50, 42, 34, 50, 50, 7, 11, 38, 46, 36, 4, 37, 42, 14, 27, 12, 42, 15, 31, 15, 30, 9, 40, 35, 13, 3, 41, 31, 17]
[6, 50, 48, 33, 27, 29, 31, 15, 45, 5, 19, 25, 14, 40, 40, 31, 6, 26, 23, 41, 11, 5, 3, 44, 33, 14, 22, 26, 30, 0, 36, 12, 3, 31, 37, 10, 14, 29, 48, 17, 40, 39, 19, 9, 21, 40, 6, 2, 25, 24, 12, 42, 22, 29, 33, 0, 40, 43, 17, 43, 50, 22, 24, 40, 0, 19, 13, 16, 2, 45, 28, 32, 26, 23, 32, 47, 48, 44, 35, 18, 25, 34, 38, 13, 45, 12, 0, 27, 23, 5, 4, 5, 22, 22, 32, 44, 22, 43, 48, 18, 43, 42, 28, 35, 1, 30, 26, 11, 4, 22, 20, 6, 39, 10, 43, 32]
[24, 34, 12, 39, 10, 8, 45, 9, 2, 41, 46, 37, 6, 46, 7, 30, 45, 37, 47, 7, 1, 47, 32, 29, 33, 35, 17, 15, 9, 10, 25, 40, 29, 8, 34, 8, 20, 2, 26, 32, 44, 36, 18, 8, 25, 21, 2, 9, 41, 7, 9, 49, 40, 13, 19, 40, 0, 31, 22, 48, 10, 31, 21, 26, 14, 38, 21, 14, 44, 28, 16, 10, 43, 24, 24, 40, 47, 12, 0, 17, 17, 36, 26, 43, 7, 3, 47, 22, 13, 29, 27, 8, 40, 46, 2, 24, 27, 33, 34, 20, 30, 25, 50, 46, 41, 26, 25, 6, 49, 19, 9, 48, 7, 42, 2, 0]
[38, 11, 37, 4, 40, 3, 43, 12, 16, 46, 36, 45, 15, 18, 20, 47, 1, 3, 1, 8, 36, 21, 19, 48, 18, 25, 3, 28, 50, 22, 39, 44, 5, 10, 20, 3, 44, 8, 20, 37, 2, 16, 43, 36, 21, 15, 31, 44, 30, 29, 6, 49, 43, 24, 48, 43, 31, 0, 12, 33, 42, 13, 41, 37, 36, 33, 28, 23, 19, 47, 6, 8, 10, 25, 39, 42, 2, 45, 49, 20, 17, 46, 42, 37, 11, 14, 24, 45, 18, 23, 1, 31, 15, 4, 19, 1, 24, 20, 34, 4, 46, 21, 13, 49, 4, 11, 5, 6, 9, 24, 0, 0, 36, 37, 15, 3]
[26, 34, 36, 37, 7, 46, 15, 37, 6, 34, 16, 41, 14, 12, 28, 18, 41, 40, 44, 25, 33, 25, 16, 29, 9, 25, 16, 34, 13, 21, 14, 19, 45, 33, 46, 34, 43, 33, 49, 10, 20, 13, 15, 37, 33, 22, 42, 7, 29, 36, 34, 44, 11, 20, 42, 17, 22, 12, 0, 30, 16, 45, 43, 36, 31, 17, 39, 6, 24, 0, 44, 43, 50, 3, 15, 7, 31, 0, 36, 40, 41, 34, 18, 50, 8, 42, 3, 0, 20, 12, 12, 48, 22, 47, 42, 49, 5, 7, 37, 17, 33, 31, 50, 24, 47, 3, 6, 17, 9, 43, 3, 37, 25, 2, 44, 27]
[9, 11, 38, 37, 15, 19, 32, 10, 19, 49, 36, 27, 7, 46, 10, 35, 8, 34, 35, 4, 39, 1, 32, 0, 47, 49, 27, 7, 3, 13, 18, 40, 5, 27, 42, 9, 2, 22, 16, 35, 43, 3, 30, 45, 9, 27, 19, 5, 42, 32, 14, 34, 15, 3, 6, 43, 48, 33, 30, 0, 14, 8, 44, 46, 23, 42, 23, 21, 42, 13, 43, 28, 22, 38, 42, 37, 18, 42, 24, 13, 7, 17, 30, 22, 9, 33, 45, 20, 6, 9, 35, 3, 9, 33, 47, 27, 12, 46, 33, 19, 22, 9, 41, 18, 46, 19, 20, 45, 18, 2, 27, 42, 42, 22, 39, 50]
[29, 33, 41, 30, 30, 14, 48, 31, 50, 40, 36, 15, 35, 10, 36, 43, 16, 44, 39, 18, 28, 8, 10, 11, 45, 15, 36, 27, 48, 19, 2, 19, 9, 5, 5, 30, 17, 19, 43, 1, 47, 35, 43, 13, 35, 26, 28, 0, 17, 40, 46, 0, 7, 20, 42, 50, 10, 42, 16, 14, 0, 37, 45, 46, 42, 23, 46, 42, 24, 2, 19, 41, 26, 1, 10, 31, 17, 23, 26, 36, 11, 14, 47, 13, 13, 34, 4, 42, 31, 28, 12, 39, 43, 8, 22, 50, 49, 25, 29, 9, 14, 3, 49, 42, 48, 19, 43, 4, 30, 48, 29, 48, 26, 1, 3, 22]
[50, 30, 16, 48, 3, 39, 39, 28, 5, 2, 22, 35, 34, 20, 16, 39, 3, 0, 30, 28, 1, 13, 15, 33, 2, 47, 37, 46, 18, 30, 39, 23, 28, 45, 17, 41, 8, 1, 16, 33, 4, 12, 39, 2, 10, 2, 32, 12, 2, 49, 9, 34, 50, 10, 19, 22, 31, 13, 45, 8, 37, 0, 31, 1, 46, 39, 19, 6, 22, 30, 19, 12, 31, 28, 6, 23, 46, 47, 6, 21, 49, 11, 3, 5, 16, 2, 48, 16, 40, 8, 2, 38, 23, 49, 22, 11, 33, 37, 10, 1, 3, 22, 41, 23, 45, 19, 21, 28, 30, 31, 4, 0, 7, 18, 33, 37]
[5, 11, 22, 8, 50, 14, 19, 41, 30, 28, 2, 2, 42, 12, 27, 50, 43, 44, 28, 35, 18, 9, 11, 5, 27, 9, 42, 37, 29, 0, 48, 29, 4, 16, 4, 37, 36, 47, 12, 32, 9, 39, 25, 11, 50, 45, 39, 29, 10, 18, 9, 44, 9, 28, 25, 24, 21, 41, 43, 44, 45, 31, 0, 27, 38, 12, 14, 28, 19, 15, 18, 48, 49, 41, 10, 9, 27, 40, 8, 9, 50, 41, 14, 7, 37, 10, 47, 38, 37, 4, 37, 10, 38, 37, 15, 30, 8, 36, 46, 45, 25, 21, 23, 6, 27, 25, 32, 36, 36, 48, 38, 21, 40, 9, 30, 28]
[46, 32, 3, 4, 32, 25, 5, 15, 22, 39, 25, 23, 11, 43, 31, 39, 14, 8, 49, 25, 36, 49, 4, 9, 47, 29, 7, 36, 34, 2, 24, 3, 15, 22, 31, 47, 21, 38, 22, 39, 6, 36, 34, 19, 1, 13, 36, 46, 10, 31, 44, 41, 35, 40, 0, 40, 26, 37, 36, 46, 46, 1, 27, 0, 12, 21, 39, 41, 8, 41, 25, 37, 27, 42, 48, 36, 5, 3, 26, 36, 39, 48, 23, 22, 44, 42, 45, 26, 27, 31, 9, 17, 4, 42, 3, 25, 34, 28, 25, 22, 7, 29, 7, 19, 33, 1, 21, 22, 12, 49, 22, 45, 3, 20, 18, 14]
[5, 43, 23, 2, 6, 31, 12, 19, 28, 34, 38, 27, 39, 19, 34, 49, 38, 2, 42, 33, 33, 34, 11, 41, 17, 45, 10, 38, 13, 27, 12, 18, 7, 43, 17, 19, 29, 20, 4, 17, 3, 45, 38, 14, 11, 45, 40, 30, 1, 26, 37, 45, 15, 3, 32, 0, 14, 36, 31, 23, 42, 46, 38, 12, 0, 42, 16, 11, 32, 25, 49, 11, 7, 5, 38, 3, 45, 50, 14, 43, 31, 36, 25, 29, 33, 24, 27, 26, 9, 21, 49, 36, 46, 11, 17, 49, 45, 43, 5, 38, 23, 48, 18, 34, 24, 24, 40, 34, 25, 24, 3, 50, 42, 40, 42, 8]
[47, 28, 24, 14, 28, 25, 40, 5, 32, 24, 47, 8, 37, 29, 8, 46, 31, 37, 1, 26, 50, 27, 25, 16, 27, 42, 16, 22, 11, 6, 46, 33, 0, 27, 4, 34, 10, 4, 48, 39, 10, 15, 12, 36, 9, 19, 0, 40, 48, 40, 30, 39, 19, 48, 17, 19, 38, 33, 17, 42, 23, 39, 12, 21, 42, 0, 37, 21, 7, 25, 19, 20, 15, 12, 40, 39, 32, 12, 33, 4, 37, 34, 6, 33, 26, 13, 37, 29, 31, 23, 10, 28, 10, 35, 39, 31, 49, 7, 1, 0, 30, 19, 17, 31, 2, 41, 40, 23, 10, 0, 12, 21, 8, 5, 31, 25]
[24, 23, 30, 6, 40, 29, 23, 6, 44, 27, 4, 47, 25, 13, 22, 14, 9, 5, 32, 50, 27, 13, 11, 21, 38, 27, 27, 13, 32, 9, 40, 35, 38, 1, 21, 11, 36, 43, 24, 17, 42, 34, 21, 18, 22, 10, 31, 7, 40, 15, 10, 7, 25, 34, 0, 13, 21, 28, 39, 23, 46, 19, 14, 39, 16, 37, 0, 36, 24, 37, 21, 38, 38, 26, 39, 42, 2, 18, 33, 35, 6, 28, 24, 1, 21, 30, 43, 0, 50, 15, 8, 43, 45, 24, 36, 37, 8, 3, 32, 16, 36, 47, 28, 7, 9, 47, 17, 30, 38, 13, 42, 44, 16, 23, 12, 20]
[27, 45, 11, 18, 47, 42, 10, 41, 3, 28, 30, 32, 18, 45, 42, 29, 9, 45, 24, 17, 34, 44, 39, 38, 47, 37, 34, 8, 38, 39, 42, 35, 1, 13, 45, 21, 17, 6, 26, 12, 36, 38, 39, 1, 17, 43, 31, 5, 35, 49, 3, 1, 20, 2, 31, 16, 14, 23, 6, 21, 42, 6, 28, 41, 11, 21, 36, 0, 38, 14, 1, 17, 10, 3, 21, 43, 14, 22, 28, 4, 16, 44, 11, 22, 38, 6, 31, 27, 8, 38, 36, 33, 9, 10, 2, 23, 43, 12, 37, 21, 43, 17, 49, 15, 6, 26, 8, 22, 21, 50, 12, 30, 41, 25, 32, 17]
[32, 23, 40, 14, 10, 41, 31, 38, 50, 29, 28, 3, 46, 31, 39, 32, 42, 47, 6, 11, 1, 11, 32, 45, 25, 31, 48, 3, 37, 36, 33, 2, 13, 47, 31, 25, 15, 20, 41, 17, 11, 40, 41, 20, 39, 49, 8, 13, 41, 10, 4, 19, 44, 4, 5, 2, 44, 19, 24, 42, 24, 22, 19, 8, 32, 7, 24, 38, 0, 10, 39, 28, 33, 48, 34, 7, 18, 37, 23, 25, 21, 13, 5, 42, 50, 38, 18, 34, 25, 21, 23, 17, 41, 2, 5, 28, 42, 12, 4, 45, 11, 33, 2, 12, 31, 36, 23, 1, 41, 49, 17, 34, 31, 20, 50, 38]
[18, 15, 16, 21, 28, 5, 46, 21, 6, 30, 44, 15, 22, 4, 38, 33, 49, 7, 3, 22, 14, 41, 30, 42, 45, 13, 5, 1, 47, 16, 30, 21, 12, 37, 21, 9, 14, 14, 18, 29, 48, 31, 45, 11, 4, 47, 3, 10, 28, 26, 3, 15, 5, 22, 21, 45, 28, 47, 0, 13, 2, 30, 15, 41, 25, 25, 37, 14, 10, 0, 18, 50, 13, 43, 39, 38, 33, 23, 43, 30, 14, 27, 19, 15, 35, 3, 35, 20, 24, 42, 34, 5, 35, 17, 10, 41, 5, 39, 42, 44, 28, 18, 48, 17, 46, 48, 21, 19, 32, 26, 5, 19, 26, 27, 19, 32]
[13, 14, 37, 4, 46, 47, 12, 12, 47, 41, 2, 26, 7, 24, 25, 25, 34, 11, 45, 1, 14, 33, 24, 14, 28, 26, 8, 45, 41, 49, 1, 49, 0, 1, 42, 32, 25, 42, 41, 30, 14, 15, 31, 37, 19, 20, 7, 0, 21, 9, 18, 42, 32, 39, 25, 28, 16, 6, 44, 43, 19, 19, 18, 25, 49, 19, 21, 1, 39, 18, 0, 29, 41, 13, 9, 6, 48, 1, 3, 0, 26, 38, 33, 22, 41, 30, 18, 19, 42, 35, 20, 11, 16, 31, 17, 7, 3, 48, 7, 14, 4, 28, 23, 41, 30, 23, 45, 9, 39, 9, 7, 49, 45, 6, 37, 27]
[2, 18, 13, 19, 25, 41, 41, 23, 15, 31, 4, 16, 7, 3, 20, 33, 11, 31, 3, 46, 34, 45, 19, 32, 30, 50, 31, 7, 32, 37, 19, 15, 21, 1, 32, 22, 1, 32, 1, 2, 41, 14, 34, 7, 35, 18, 5, 13, 32, 39, 8, 7, 32, 23, 35, 32, 10, 8, 43, 28, 41, 12, 48, 37, 11, 20, 38, 17, 28, 50, 29, 0, 12, 17, 8, 13, 47, 1, 30, 37, 11, 4, 33, 14, 17, 37, 3, 12, 16, 22, 9, 37, 41, 30, 45, 45, 44, 27, 6, 35, 11, 42, 38, 12, 10, 6, 33, 45, 15, 30, 46, 26, 24, 4, 37, 30]
[43, 38, 41, 25, 37, 13, 21, 10, 28, 37, 2, 20, 20, 24, 37, 50, 48, 38, 7, 30, 5, 31, 24, 32, 32, 37, 32, 40, 24, 7, 31, 35, 43, 6, 15, 18, 23, 8, 36, 28, 2, 27, 24, 40, 44, 37, 43, 18, 25, 30, 24, 44, 16, 42, 30, 26, 43, 10, 50, 22, 26, 31, 49, 27, 7, 15, 38, 10, 33, 13, 41, 12, 0, 6, 41, 46, 28, 10, 26, 16, 15, 44, 32, 32, 12, 31, 9, 30, 39, 37, 42, 33, 0, 11, 3, 15, 47, 39, 27, 6, 29, 20, 34, 34, 18, 9, 25, 49, 32, 1, 35, 26, 21, 34, 50, 13]
[0, 8, 32, 13, 4, 37, 22, 30, 14, 28, 49, 12, 10, 43, 50, 30, 8, 44, 47, 36, 3, 37, 38, 20, 18, 43, 6, 42, 17, 13, 43, 46, 12, 2, 2, 35, 22, 29, 45, 16, 39, 19, 15, 21, 6, 11, 31, 37, 50, 50, 20, 31, 28, 42, 21, 23, 24, 25, 3, 38, 1, 28, 41, 42, 5, 12, 26, 3, 48, 43, 13, 17, 6, 0, 32, 44, 3, 3, 40, 32, 18, 50, 25, 6, 1, 28, 5, 16, 33, 30, 12, 27, 7, 22, 44, 44, 16, 36, 16, 2, 43, 37, 29, 37, 39, 21, 5, 44, 31, 16, 46, 46, 10, 26, 4, 12]
[48, 48, 37, 0, 28, 10, 15, 32, 4, 49, 8, 3, 39, 9, 3, 36, 35, 16, 22, 4, 3, 12, 35, 39, 15, 35, 16, 14, 35, 5, 20, 19, 40, 20, 5, 16, 37, 30, 42, 50, 14, 43, 15, 29, 11, 20, 38, 26, 25, 29, 22, 41, 18, 32, 10, 32, 24, 39, 15, 42, 10, 6, 10, 48, 38, 40, 39, 21, 34, 39, 9, 8, 41, 32, 0, 11, 15, 24, 8, 28, 6, 32, 16, 38, 5, 48, 31, 48, 42, 4, 21, 15, 14, 38, 36, 11, 6, 23, 34, 23, 11, 25, 39, 23, 26, 29, 38, 18, 49, 39, 16, 13, 44, 44, 44, 10]
[5, 2, 27, 17, 1, 6, 19, 36, 18, 28, 34, 27, 5, 28, 8, 9, 3, 3, 17, 44, 29, 16, 43, 20, 11, 16, 6, 49, 41, 11, 34, 31, 21, 28, 49, 41, 45, 9, 45, 18, 5, 12, 27, 0, 9, 7, 9, 14, 46, 25, 3, 2, 40, 3, 49, 47, 40, 42, 7, 37, 31, 23, 9, 36, 3, 39, 42, 43, 7, 38, 6, 13, 46, 44, 11, 0, 17, 41, 26, 47, 24, 32, 26, 21, 21, 45, 13, 1, 8, 13, 4, 23, 31, 29, 40, 1, 25, 13, 22, 1, 2, 12, 4, 8, 37, 47, 48, 13, 15, 3, 25, 16, 49, 49, 31, 48]
[23, 27, 21, 15, 49, 13, 10, 19, 46, 36, 27, 39, 21, 12, 9, 4, 36, 48, 34, 23, 9, 28, 34, 27, 33, 10, 30, 1, 30, 13, 8, 23, 23, 21, 38, 36, 50, 17, 7, 14, 35, 12, 20, 19, 16, 42, 48, 50, 23, 2, 11, 3, 4, 33, 7, 48, 47, 2, 31, 18, 17, 46, 27, 5, 45, 32, 2, 14, 18, 33, 48, 47, 28, 3, 15, 17, 0, 5, 9, 48, 0, 39, 36, 17, 34, 40, 33, 29, 45, 3, 42, 18, 39, 35, 15, 47, 13, 13, 44, 34, 3, 31, 13, 20, 35, 31, 17, 12, 10, 17, 41, 31, 0, 29, 4, 29]
[1, 12, 36, 40, 26, 13, 28, 42, 35, 44, 40, 18, 12, 2, 27, 34, 21, 0, 20, 10, 37, 13, 25, 35, 11, 13, 36, 4, 36, 10, 7, 26, 5, 3, 12, 33, 11, 41, 27, 14, 19, 4, 47, 10, 39, 0, 31, 12, 9, 50, 18, 11, 27, 29, 37, 44, 12, 45, 0, 42, 23, 47, 40, 3, 50, 12, 18, 22, 37, 23, 1, 1, 10, 3, 24, 41, 5, 0, 17, 26, 11, 45, 25, 45, 7, 28, 15, 10, 42, 13, 49, 36, 2, 22, 9, 40, 6, 40, 6, 28, 47, 6, 6, 33, 5, 27, 18, 43, 0, 33, 22, 0, 41, 12, 39, 44]
[32, 41, 16, 26, 22, 50, 35, 48, 44, 4, 44, 23, 36, 41, 36, 50, 32, 0, 12, 4, 2, 4, 8, 36, 0, 1, 38, 31, 32, 26, 15, 43, 7, 42, 35, 27, 15, 38, 15, 40, 20, 43, 4, 47, 30, 33, 3, 24, 41, 22, 36, 49, 20, 23, 15, 35, 0, 49, 36, 24, 26, 6, 8, 26, 14, 33, 33, 28, 23, 43, 3, 30, 26, 40, 8, 26, 9, 17, 0, 42, 36, 45, 31, 8, 45, 19, 41, 15, 39, 35, 34, 26, 14, 39, 9, 32, 6, 7, 32, 4, 27, 42, 23, 24, 14, 45, 1, 41, 33, 39, 32, 10, 1, 7, 7, 13]
[7, 38, 16, 49, 1, 12, 38, 49, 39, 23, 22, 29, 1, 43, 27, 0, 16, 15, 46, 44, 40, 16, 9, 0, 7, 35, 28, 20, 16, 41, 29, 23, 37, 27, 30, 30, 6, 35, 35, 43, 18, 25, 37, 33, 13, 5, 17, 19, 26, 45, 19, 25, 27, 30, 12, 18, 17, 20, 40, 13, 36, 21, 9, 36, 43, 4, 35, 4, 25, 30, 0, 37, 16, 32, 28, 47, 48, 26, 42, 0, 10, 16, 22, 42, 14, 10, 10, 9, 2, 5, 22, 29, 8, 0, 3, 37, 27, 10, 34, 47, 34, 34, 48, 9, 45, 40, 13, 32, 35, 2, 49, 39, 13, 34, 49, 37]
