N1,N2,...,Nx
[48, 28, 42, 37, 25, 25, 26, 5, 34, 25, 5, 41, 12, 40, 48, 23, 20, 37, 4, 17, 0, 2, 35, 32, 10, 29, 45, 5, 4, 29, 39, 35, 11, 20, 11, 0, 12, 5, 31, 5, 10, 34, 49, 0, 40, 25, 33, 46, 27, 35, 2, 24, 40, 46, 13, 15, 38, 33, 25, 7, 13, 27, 31, 34, 10, 26, 45, 18, 4, 49, 21, 8, 13, 4, 13, 39, 0, 42, 20, 34, 33, 42, 15, 33, 0, 41, 38, 16, 40, 33, 0, 29, 24, 21, 41, 9, 45, 7, 40, 22, 17, 23, 43, 9, 34, 40, 36, 3, 42, 3, 10, 26, 29, 32, 29, 9, 40, 24, 9, 47, 37, 37, 17, 2, 38, 29, 23, 44, 18, 50, 10]
[24, 15, 50, 32, 26, 42, 3, 50, 6, 38, 50, 50, 24, 33, 23, 26, 26, 35, 40, 3, 41, 44, 17, 28, 36, 37, 2, 35, 27, 48, 50, 17, 19, 13, 0, 12, 0, 2, 42, 12, 33, 2, 50, 49, 12, 1, 0, 46, 33, 18, 15, 36, 9, 23, 50, 26, 32, 33, 13, 17, 22, 0, 42, 8, 12, 32, 46, 6, 34, 37, 6, 36, 14, 46, 45, 17, 50, 7, 50, 2, 7, 14, 26, 42, 43, 23, 50, 23, 32, 44, 45, 12, 10, 22, 50, 45, 26, 3, 43, 16, 37, 46, 35, 11, 22, 28, 40, 9, 32, 35, 9, 38, 47, 44, 0, 45, 45, 39, 4, 49, 3, 25, 31, 47, 13, 41, 10, 4, 3, 7, 9]
[50, 15, 22, 27, 30, 26, 7, 39, 36, 26, 31, 38, 29, 39, 2, 10, 46, 3, 15, 35, 6, 4, 30, 10, 46, 1, 13, 37, 3, 30, 16, 6, 27, 25, 38, 5, 2, 0, 34, 35, 29, 41, 14, 23, 45, 33, 39, 13, 31, 28, 33, 34, 46, 5, 3, 5, 3, 32, 39, 24, 39, 20, 5, 21, 48, 8, 42, 5, 3, 26, 48, 0, 3, 15, 11, 3, 39, 32, 16, 7, 7, 18, 21, 42, 40, 33, 16, 31, 45, 18, 48, 8, 7, 17, 38, 41, 15, 3, 35, 11, 35, 23, 5, 4, 39, 0, 10, 4, 28, 18, 47, 30, 37, 6, 38, 46, 29, 39, 47, 24, 20, 48, 4, 47, 24, 12, 33, 21, 9, 8, 45]
[34, 49, 28, 40, 6, 27, 29, 8, 48, 9, 31, 47, 2, 32, 30, 10, 36, 6, 1, 17, 38, 43, 33, 18, 9, 25, 44, 36, 44, 33, 19, 2, 36, 43, 15, 31, 42, 34, 0, 24, 50, 11, 24, 17, 0, 21, 20, 16, 43, 16, 46, 40, 9, 10, 23, 20, 6, 24, 4, 47, 13, 30, 28, 34, 5, 19, 13, 18, 2, 19, 12, 32, 10, 39, 32, 39, 15, 47, 23, 0, 9, 37, 19, 19, 3, 14, 39, 42, 2, 50, 35, 13, 29, 29, 50, 18, 46, 36, 40, 50, 38, 31, 28, 32, 5, 48, 15, 0, 5, 4, 5, 7, 34, 14, 41, 10, 50, 34, 44, 6, 34, 5, 6, 45, 10, 17, 22, 3, 49, 2, 21]
[26, 26, 10, 18, 36, 21, 27, 41, 18, 21, 21, 24, 4, 9, 12, 42, 1, 47, 27, 13, 19, 24, 1, 49, 37, 32, 11, 30, 1, 6, 1, 31, 24, 2, 45, 5, 12, 35, 24, 0, 11, 39, 15, 1, 39, 42, 34, 41, 12, 11, 0, 30, 42, 31, 44, 30, 38, 14, 26, 16, 40, 34, 48, 33, 16, 26, 22, 8, 24, 16, 12, 3, 28, 48, 50, 28, 43, 24, 12, 4, 6, 22, 16, 24, 40, 27, 2, 50, 43, 16, 50, 47, 36, 21, 13, 21, 11, 22, 0, 31, 9, 39, 36, 25, 38, 34, 7, 12, 50, 47, 28, 39, 11, 15, 4, 47, 32, 24, 45, 2, 30, 8, 11, 27, 50, 29, 17, 43, 46, 21, 48]
[15, 39, 23, 5, 19, 1, 50, 16, 36, 14, 20, 13, 32, 14, 40, 38, 42, 6, 22, 37, 49, 9, 2, 11, 20, 4, 6, 46, 32, 35, 15, 25, 7, 1, 19, 10, 33, 29, 50, 11, 0, 27, 15, 39, 34, 6, 10, 50, 11, 40, 23, 11, 10, 21, 21, 20, 2, 22, 29, 11, 45, 33, 8, 37, 37, 16, 24, 14, 20, 29, 24, 35, 45, 36, 24, 23, 25, 37, 9, 24, 29, 7, 18, 41, 46, 9, 15, 28, 26, 11, 15, 47, 34, 35, 41, 40, 33, 12, 7, 49, 28, 30, 46, 27, 31, 21, 42, 7, 22, 42, 48, 2, 47, 16, 10, 44, 19, 7, 19, 13, 34, 35, 24, 16, 2, 5, 26, 0, 10, 7, 49]
[1, 1, 36, 3, 37, 32, 16, 29, 17, 19, 2, 3, 50, 19, 44, 19, 42, 34, 32, 43, 29, 50, 45, 17, 32, 21, 47, 23, 16, 42, 16, 10, 22, 3, 48, 34, 2, 41, 11, 39, 27, 0, 45, 35, 5, 16, 24, 49, 29, 39, 26, 15, 12, 15, 25, 22, 13, 12, 25, 31, 41, 50, 5, 44, 30, 31, 38, 28, 46, 14, 25, 17, 40, 7, 42, 26, 8, 20, 23, 12, 18, 33, 9, 34, 33, 39, 7, 24, 49, 19, 21, 6, 16, 4, 50, 29, 18, 39, 4, 46, 43, 30, 28, 5, 38, 12, 1, 14, 7, 1, 10, 26, 16, 24, 7, 41, 35, 24, 16, 11, 5, 41, 5, 4, 46, 36, 21, 45, 32, 26, 41]
[8, 40, 37, 12, 16, 33, 34, 17, 6, 39, 39, 20, 23, 21, 29, 22, 16, 19, 34, 32, 46, 30, 10, 39, 37, 8, 10, 21, 2, 13, 20, 21, 41, 11, 20, 49, 50, 14, 24, 15, 15, 45, 0, 32, 50, 12, 4, 47, 17, 36, 37, 2, 20, 32, 30, 45, 36, 32, 20, 42, 50, 4, 3, 6, 37, 12, 49, 43, 35, 45, 33, 0, 39, 28, 11, 36, 2, 12, 42, 41, 10, 8, 42, 49, 6, 47, 0, 20, 43, 13, 40, 25, 28, 10, 1, 17, 29, 44, 22, 32, 19, 34, 22, 4, 2, 46, 16, 24, 8, 0, 19, 49, 43, 18, 19, 5, 32, 21, 13, 49, 30, 14, 30, 20, 37, 45, 12, 40, 24, 21, 39]
[1, 6, 31, 23, 28, 47, 13, 6, 17, 48, 21, 17, 4, 27, 47, 16, 2, 21, 17, 25, 47, 15, 27, 15, 13, 30, 17, 5, 25, 16, 22, 40, 36, 4, 44, 0, 49, 23, 17, 1, 39, 35, 32, 0, 31, 43, 50, 15, 35, 2, 12, 38, 43, 41, 24, 27, 31, 11, 6, 0, 41, 3, 22, 30, 35, 13, 10, 8, 43, 4, 7, 34, 10, 42, 26, 8, 1, 40, 32, 15, 39, 10, 25, 9, 33, 27, 29, 14, 45, 17, 24, 34, 13, 23, 19, 23, 36, 28, 6, 44, 50, 5, 0, 18, 19, 20, 0, 14, 26, 9, 31, 9, 25, 38, 25, 40, 22, 30, 6, 3, 6, 7, 9, 4, 22, 45, 15, 13, 20, 11, 21]
[0, 9, 17, 41, 0, 10, 24, 26, 23, 47, 6, 49, 28, 32, 13, 3, 32, 43, 43, 39, 25, 17, 45, 20, 24, 16, 8, 8, 42, 7, 21, 43, 22, 46, 48, 40, 12, 45, 0, 39, 34, 5, 50, 31, 0, 31, 3, 50, 38, 28, 49, 32, 4, 17, 27, 11, 12, 40, 32, 48, 37, 42, 40, 26, 2, 47, 44, 14, 8, 42, 2, 0, 41, 3, 37, 5, 48, 35, 11, 46, 10, 45, 50, 50, 29, 33, 17, 2, 33, 14, 34, 23, 41, 37, 0, 46, 3, 3, 9, 23, 48, 48, 33, 49, 18, 36, 11, 12, 17, 7, 22, 24, 19, 17, 22, 31, 25, 14, 9, 11, 35, 11, 20, 50, 4, 28, 50, 49, 26, 11, 50]
[43, 17, 4, 21, 23, 46, 36, 30, 25, 16, 32, 4, 15, 24, 5, 47, 8, 20, 44, 30, 45, 15, 23, 1, 34, 31, 4, 34, 42, 27, 0, 28, 45, 29, 46, 25, 1, 33, 21, 42, 6, 16, 12, 43, 31, 0, 35, 15, 50, 20, 28, 12, 29, 5, 36, 40, 24, 37, 31, 12, 20, 48, 15, 24, 48, 42, 24, 48, 33, 37, 19, 18, 36, 38, 18, 49, 49, 9, 42, 37, 1, 48, 1, 5, 38, 43, 41, 29, 32, 13, 32, 10, 22, 11, 48, 25, 50, 20, 49, 48, 4, 40, 20, 43, 2, 23, 35, 29, 42, 7, 1, 6, 12, 30, 7, 16, 15, 27, 22, 29, 19, 19, 32, 28, 25, 44, 36, 43, 10, 38, 7]
[32, 35, 42, 3, 17, 30, 1, 30, 45, 38, 34, 8, 8, 5, 36, 14, 5, 7, 24, 8, 32, 5, 23, 48, 5, 4, 33, 20, 0, 31, 49, 22, 40, 40, 48, 33, 0, 39, 20, 34, 10, 24, 4, 50, 3, 35, 0, 12, 44, 25, 40, 37, 25, 3, 0, 32, 12, 19, 42, 9, 3, 50, 13, 17, 36, 36, 15, 24, 25, 22, 34, 29, 17, 6, 44, 7, 16, 3, 16, 29, 16, 40, 49, 27, 0, 0, 33, 34, 20, 39, 30, 46, 24, 46, 39, 15, 40, 35, 11, 6, 25, 43, 32, 42, 19, 4, 25, 38, 37, 41, 45, 22, 26, 5, 40, 0, 27, 33, 33, 4, 1, 25, 13, 23, 46, 44, 44, 48, 7, 12, 16]
[49, 47, 32, 3, 40, 16, 16, 22, 0, 41, 20, 50, 37, 10, 47, 3, 0, 8, 28, 9, 41, 38, 26, 45, 49, 38, 26, 41, 19, 28, 33, 1, 40, 35, 9, 46, 46, 13, 16, 41, 50, 49, 47, 15, 50, 15, 12, 0, 40, 49, 34, 10, 8, 26, 18, 7, 14, 26, 50, 35, 19, 2, 3, 5, 23, 15, 3, 43, 32, 2, 46, 44, 25, 8, 18, 18, 14, 49, 30, 41, 1, 47, 11, 33, 42, 44, 50, 42, 35, 15, 4, 44, 39, 6, 31, 19, 30, 25, 46, 16, 10, 32, 14, 47, 13, 2, 1, 12, 36, 30, 44, 39, 26, 46, 25, 36, 25, 23, 40, 45, 4, 11, 49, 11, 42, 23, 11, 7, 50, 38, 28]
[12, 31, 31, 20, 8, 40, 0, 10, 49, 45, 12, 46, 16, 36, 24, 43, 43, 45, 35, 9, 44, 37, 16, 33, 50, 27, 33, 27, 50, 13, 13, 11, 48, 47, 40, 27, 33, 31, 43, 12, 11, 29, 17, 35, 38, 50, 44, 40, 0, 38, 24, 10, 16, 8, 20, 0, 3, 27, 24, 13, 14, 10, 17, 42, 7, 28, 32, 50, 2, 31, 17, 8, 29, 25, 23, 45, 37, 28, 39, 14, 44, 31, 32, 42, 49, 39, 38, 49, 35, 10, 29, 10, 19, 48, 1, 10, 23, 44, 6, 39, 20, 48, 15, 10, 47, 35, 35, 37, 28, 38, 9, 23, 39, 1, 27, 4, 32, 29, 43, 29, 11, 12, 34, 42, 37, 43, 49, 0, 38, 25, 29]
[20, 26, 30, 30, 34, 47, 26, 47, 10, 15, 26, 19, 16, 44, 17, 40, 1, 42, 43, 47, 14, 8, 11, 44, 2, 27, 42, 20, 32, 46, 11, 19, 11, 37, 20, 35, 18, 28, 16, 11, 40, 39, 36, 2, 28, 20, 25, 49, 38, 0, 10, 4, 21, 12, 23, 18, 7, 43, 44, 46, 2, 9, 2, 31, 1, 17, 50, 28, 2, 29, 45, 18, 6, 23, 31, 40, 46, 12, 9, 50, 44, 13, 43, 38, 49, 16, 36, 19, 0, 17, 6, 34, 9, 42, 26, 47, 15, 8, 21, 35, 36, 36, 42, 44, 16, 1, 34, 49, 47, 5, 35, 37, 0, 19, 11, 25, 28, 26, 9, 5, 10, 2, 25, 42, 15, 44, 12, 36, 42, 45, 17]
[18, 10, 19, 12, 9, 23, 19, 21, 0, 29, 45, 49, 4, 16, 17, 5, 3, 32, 38, 36, 4, 31, 3, 32, 22, 36, 47, 17, 30, 5, 2, 17, 1, 35, 42, 2, 15, 33, 46, 0, 23, 26, 37, 12, 49, 28, 40, 34, 24, 10, 0, 20, 16, 19, 44, 49, 43, 8, 5, 18, 21, 3, 18, 3, 39, 26, 32, 16, 35, 45, 42, 40, 9, 3, 46, 12, 21, 6, 9, 33, 44, 20, 46, 5, 45, 13, 32, 32, 47, 18, 43, 47, 3, 1, 17, 23, 18, 20, 34, 6, 14, 8, 0, 39, 27, 42, 6, 15, 31, 3, 16, 26, 3, 41, 28, 25, 46, 2, 47, 25, 24, 31, 47, 18, 31, 31, 13, 47, 32, 21, 5]
[39, 43, 47, 31, 22, 26, 16, 47, 14, 40, 9, 14, 17, 13, 31, 25, 1, 50, 30, 22, 0, 23, 33, 30, 31, 24, 23, 14, 5, 44, 22, 41, 29, 2, 38, 24, 36, 34, 40, 30, 11, 15, 2, 38, 32, 12, 37, 10, 10, 4, 20, 0, 42, 50, 8, 21, 38, 45, 39, 49, 44, 8, 20, 50, 11, 12, 10, 19, 42, 42, 35, 0, 47, 15, 5, 10, 42, 12, 44, 45, 36, 39, 35, 24, 7, 15, 50, 4, 44, 17, 15, 32, 43, 25, 39, 45, 1, 39, 39, 34, 18, 30, 28, 43, 8, 30, 23, 37, 26, 37, 45, 34, 6, 13, 37, 17, 16, 40, 38, 39, 4, 3, 45, 28, 34, 18, 20, 22, 12, 0, 5]
[43, 30, 35, 42, 6, 1, 34, 50, 39, 3, 43, 27, 49, 26, 32, 34, 40, 27, 28, 15, 21, 38, 31, 16, 23, 1, 18, 50, 16, 21, 8, 7, 1, 50, 43, 40, 9, 46, 9, 42, 10, 12, 20, 43, 4, 29, 25, 8, 16, 21, 16, 42, 0, 34, 45, 29, 15, 19, 49, 47, 25, 1, 23, 22, 36, 46, 6, 18, 29, 46, 1, 38, 43, 48, 25, 27, 50, 29, 33, 25, 1, 13, 49, 15, 12, 14, 33, 36, 31, 22, 40, 38, 42, 28, 25, 47, 6, 33, 25, 0, 23, 9, 3, 1, 41, 12, 29, 28, 17, 8, 4, 31, 0, 42, 14, 48, 20, 0, 7, 32, 38, 43, 23, 11, 27, 21, 27, 8, 14, 5, 16]
[25, 32, 27, 42, 14, 1, 44, 6, 13, 2, 28, 38, 43, 3, 26, 3, 43, 48, 31, 44, 40, 25, 31, 5, 34, 35, 6, 37, 34, 14, 11, 9, 10, 5, 39, 46, 23, 5, 10, 31, 21, 15, 32, 41, 17, 5, 3, 26, 8, 12, 19, 50, 34, 0, 28, 31, 50, 9, 29, 10, 17, 21, 40, 10, 50, 31, 7, 49, 7, 31, 49, 50, 29, 17, 2, 33, 0, 15, 6, 17, 41, 17, 26, 30, 18, 28, 10, 5, 33, 12, 7, 39, 35, 12, 22, 8, 29, 49, 22, 1, 3, 28, 33, 27, 35, 30, 19, 19, 44, 6, 10, 40, 6, 39, 21, 21, 14, 13, 33, 23, 17, 44, 4, 30, 37, 45, 31, 11, 19, 37, 9]
[30, 13, 41, 6, 40, 5, 46, 44, 0, 29, 14, 39, 0, 3, 40, 29, 39, 50, 3, 25, 19, 38, 45, 21, 49, 37, 12, 5, 15, 29, 15, 10, 21, 49, 17, 13, 50, 3, 23, 44, 21, 25, 30, 24, 27, 36, 0, 18, 20, 23, 44, 8, 45, 28, 0, 40, 31, 30, 0, 2, 50, 2, 34, 18, 25, 33, 42, 20, 18, 32, 31, 35, 14, 10, 19, 10, 36, 41, 4, 48, 4, 35, 20, 4, 3, 16, 49, 1, 44, 7, 8, 18, 7, 5, 12, 28, 50, 44, 49, 36, 20, 6, 43, 25, 40, 12, 6, 37, 40, 22, 19, 16, 44, 17, 13, 6, 6, 1, 1, 20, 30, 4, 31, 48, 35, 22, 37, 45, 10, 46, 15]
[13, 36, 47, 44, 4, 47, 4, 28, 47, 27, 0, 27, 38, 3, 30, 9, 16, 32, 31, 27, 30, 34, 0, 16, 39, 49, 37, 6, 36, 29, 8, 8, 37, 7, 32, 15, 26, 5, 20, 30, 20, 22, 45, 27, 11, 40, 32, 7, 0, 18, 49, 21, 29, 31, 40, 0, 5, 46, 43, 10, 46, 9, 40, 26, 47, 48, 39, 38, 2, 40, 15, 22, 25, 46, 31, 43, 33, 41, 21, 40, 21, 11, 23, 49, 41, 48, 33, 50, 6, 36, 16, 5, 14, 2, 40, 32, 21, 20, 31, 43, 45, 38, 26, 30, 5, 50, 36, 13, 43, 7, 13, 45, 32, 25, 1, 0, 10, 9, 5, 22, 6, 31, 50, 40, 26, 32, 36, 34, 49, 48, 2]
[40, 19, 20, 35, 27, 11, 49, 40, 8, 37, 24, 12, 37, 6, 41, 25, 9, 45, 12, 3, 40, 49, 43, 15, 22, 43, 47, 16, 34, 33, 33, 50, 18, 42, 32, 38, 32, 3, 6, 38, 2, 13, 36, 31, 12, 24, 12, 14, 3, 7, 43, 38, 15, 50, 31, 5, 0, 41, 29, 21, 41, 47, 11, 23, 15, 44, 46, 28, 1, 34, 15, 15, 1, 11, 16, 46, 44, 7, 29, 50, 8, 2, 38, 32, 8, 49, 18, 21, 11, 22, 48, 26, 44, 15, 36, 9, 14, 49, 40, 39, 40, 29, 41, 45, 25, 19, 49, 10, 42, 22, 43, 26, 18, 13, 48, 14, 26, 43, 4, 44, 27, 3, 26, 16, 5, 49, 30, 26, 27, 50, 23]
[6, 3, 21, 38, 20, 5, 7, 48, 2, 50, 13, 41, 6, 25, 37, 48, 4, 0, 24, 27, 44, 22, 15, 24, 36, 20, 43, 17, 3, 35, 1, 19, 48, 38, 36, 33, 33, 32, 24, 14, 22, 12, 32, 11, 40, 37, 19, 26, 27, 43, 8, 45, 19, 9, 30, 46, 41, 0, 17, 5, 45, 14, 48, 34, 13, 44, 1, 42, 3, 38, 3, 49, 0, 10, 44, 18, 45, 10, 16, 3, 49, 25, 26, 6, 6, 19, 38, 34, 18, 39, 17, 11, 19, 13, 20, 7, 21, 48, 12, 36, 39, 0, 43, 48, 35, 16, 14, 36, 25, 49, 6, 17, 40, 23, 48, 34, 4, 10, 20, 28, 24, 50, 3, 41, 38, 17, 48, 41, 49, 28, 5]
[23, 20, 12, 31, 41, 7, 10, 41, 13, 48, 46, 36, 43, 32, 9, 13, 22, 9, 0, 15, 12, 35, 6, 43, 47, 25, 5, 34, 32, 18, 1, 28, 6, 45, 43, 25, 13, 39, 4, 26, 29, 25, 20, 6, 32, 31, 42, 50, 24, 44, 5, 39, 49, 29, 0, 43, 29, 17, 0, 34, 29, 33, 3, 49, 16, 4, 5, 26, 35, 30, 11, 16, 15, 46, 41, 10, 44, 20, 36, 5, 15, 48, 34, 30, 39, 25, 46, 45, 48, 23, 25, 15, 8, 31, 48, 50, 40, 17, 25, 8, 0, 42, 16, 35, 20, 8, 27, 27, 0, 9, 5, 18, 35, 11, 45, 41, 17, 35, 27, 8, 11, 19, 40, 13, 3, 2, 45, 40, 23, 44, 43]
[2, 1, 48, 12, 44, 4, 43, 50, 17, 38, 28, 21, 49, 43, 18, 22, 36, 11, 36, 6, 35, 29, 6, 13, 46, 36, 10, 36, 11, 16, 35, 0, 8, 31, 17, 7, 17, 24, 47, 16, 11, 31, 42, 0, 48, 12, 9, 35, 13, 46, 18, 49, 47, 10, 2, 10, 21, 5, 34, 0, 22, 50, 34, 44, 24, 13, 5, 2, 29, 28, 36, 39, 37, 49, 12, 19, 34, 24, 49, 26, 12, 6, 15, 17, 9, 44, 44, 9, 14, 5, 24, 34, 25, 33, 20, 47, 19, 18, 23, 2, 34, 20, 39, 1, 37, 3, 35, 25, 20, 32, 29, 12, 43, 14, 20, 2, 42, 34, 39, 49, 21, 13, 17, 8, 40, 13, 32, 0, 40, 36, 4]
[15, 32, 17, 20, 47, 36, 43, 39, 36, 31, 39, 44, 32, 20, 39, 14, 17, 46, 33, 46, 36, 26, 13, 16, 17, 27, 4, 35, 25, 30, 2, 12, 5, 26, 4, 13, 22, 39, 13, 40, 45, 41, 50, 41, 37, 20, 3, 19, 14, 2, 21, 44, 25, 17, 50, 46, 41, 45, 29, 22, 0, 22, 0, 38, 23, 40, 12, 38, 44, 28, 33, 12, 47, 28, 20, 44, 43, 39, 33, 29, 17, 29, 3, 30, 24, 50, 39, 22, 33, 41, 45, 19, 26, 13, 9, 1, 12, 19, 45, 41, 17, 49, 24, 6, 27, 40, 37, 25, 41, 14, 32, 10, 40, 37, 26, 11, 13, 24, 32, 28, 39, 23, 43, 48, 9, 32, 14, 7, 38, 21, 9]
[50, 19, 21, 7, 24, 35, 12, 40, 27, 50, 48, 49, 14, 30, 47, 4, 29, 35, 4, 14, 2, 45, 31, 40, 38, 43, 18, 28, 41, 48, 7, 15, 29, 12, 43, 27, 0, 20, 30, 34, 33, 50, 4, 3, 42, 48, 50, 2, 10, 9, 3, 8, 1, 21, 2, 9, 47, 14, 33, 50, 22, 0, 23, 12, 40, 13, 21, 26, 30, 44, 48, 12, 8, 7, 12, 42, 0, 10, 30, 14, 15, 37, 9, 22, 31, 14, 23, 4, 31, 39, 10, 0, 41, 17, 50, 9, 31, 36, 19, 14, 8, 50, 28, 46, 14, 34, 49, 22, 46, 16, 19, 13, 1, 36, 18, 30, 6, 16, 43, 50, 16, 48, 4, 42, 11, 10, 10, 0, 25, 17, 46]
[50, 37, 21, 17, 33, 16, 20, 27, 39, 7, 13, 5, 42, 2, 19, 49, 25, 4, 26, 41, 28, 45, 26, 24, 40, 7, 17, 5, 21, 15, 10, 40, 40, 21, 33, 31, 42, 5, 28, 48, 8, 5, 3, 22, 40, 15, 13, 3, 17, 2, 18, 20, 23, 40, 34, 40, 11, 48, 3, 34, 0, 23, 0, 48, 16, 46, 7, 35, 31, 17, 14, 0, 33, 42, 3, 30, 32, 23, 48, 19, 43, 17, 0, 19, 2, 5, 19, 4, 21, 30, 10, 48, 0, 33, 21, 43, 21, 0, 34, 22, 4, 12, 15, 24, 5, 48, 29, 41, 45, 1, 6, 31, 12, 41, 34, 27, 49, 14, 20, 10, 7, 18, 39, 42, 40, 18, 14, 19, 5, 20, 40]
[2, 12, 46, 13, 28, 17, 23, 9, 46, 29, 20, 43, 30, 48, 34, 29, 25, 20, 22, 24, 25, 30, 50, 5, 9, 38, 35, 40, 9, 14, 37, 14, 34, 2, 28, 34, 8, 21, 34, 33, 37, 44, 6, 30, 26, 24, 17, 5, 42, 31, 3, 50, 22, 10, 18, 26, 23, 34, 49, 44, 38, 12, 48, 0, 45, 26, 30, 5, 21, 44, 11, 6, 41, 50, 12, 47, 48, 16, 35, 22, 8, 2, 7, 43, 27, 21, 34, 13, 5, 26, 40, 41, 37, 50, 5, 4, 30, 11, 19, 20, 0, 47, 19, 43, 14, 27, 20, 22, 48, 30, 44, 20, 13, 31, 16, 19, 10, 3, 37, 19, 8, 18, 39, 12, 38, 45, 9, 16, 20, 11, 14]
[5, 32, 26, 7, 10, 34, 5, 47, 22, 9, 14, 21, 33, 34, 18, 5, 40, 32, 37, 10, 34, 15, 49, 45, 7, 45, 10, 14, 37, 14, 0, 39, 41, 30, 23, 10, 12, 48, 5, 16, 37, 30, 37, 35, 2, 48, 36, 23, 7, 1, 39, 11, 36, 50, 25, 47, 15, 13, 16, 24, 23, 40, 16, 45, 0, 6, 10, 38, 46, 6, 48, 38, 18, 3, 6, 46, 18, 4, 48, 29, 24, 32, 26, 17, 1, 35, 32, 23, 39, 13, 5, 37, 30, 41, 14, 23, 39, 12, 28, 50, 38, 38, 16, 46, 37, 36, 45, 10, 33, 25, 28, 33, 24, 12, 24, 19, 26, 33, 17, 36, 31, 44, 6, 3, 48, 28, 34, 24, 46, 49, 1]
[12, 22, 9, 26, 24, 5, 40, 10, 18, 40, 24, 31, 2, 28, 32, 0, 47, 25, 6, 13, 8, 29, 32, 32, 4, 0, 39, 33, 38, 8, 49, 8, 8, 24, 31, 26, 32, 8, 19, 26, 16, 31, 12, 13, 47, 42, 36, 15, 28, 17, 26, 12, 46, 31, 33, 48, 44, 44, 4, 13, 40, 13, 46, 26, 6, 0, 41, 34, 46, 37, 42, 28, 33, 44, 0, 46, 47, 12, 4, 14, 28, 1, 31, 1, 38, 0, 4, 14, 46, 14, 40, 33, 44, 48, 25, 15, 31, 20, 34, 26, 12, 32, 13, 14, 5, 12, 22, 48, 30, 50, 6, 1, 8, 13, 31, 13, 46, 30, 49, 50, 33, 16, 47, 38, 48, 3, 24, 22, 42, 28, 50]
[0, 36, 39, 27, 37, 2, 34, 1, 33, 25, 49, 12, 49, 21, 1, 44, 46, 9, 2, 36, 1, 11, 49, 33, 21, 2, 35, 12, 11, 46, 30, 45, 45, 35, 3, 45, 46, 42, 13, 22, 24, 38, 49, 10, 44, 24, 15, 3, 32, 50, 32, 10, 6, 7, 42, 39, 46, 1, 5, 5, 12, 21, 7, 30, 10, 41, 0, 10, 20, 41, 14, 39, 36, 7, 7, 19, 11, 48, 9, 28, 8, 4, 42, 19, 27, 44, 30, 32, 39, 33, 2, 23, 36, 49, 49, 13, 14, 37, 17, 8, 18, 33, 2, 41, 24, 14, 15, 40, 35, 45, 46, 41, 7, 50, 40, 47, 1, 23, 13, 1, 17, 19, 7, 28, 49, 19, 10, 34, 10, 13, 1]
[12, 27, 10, 17, 10, 32, 44, 23, 43, 25, 19, 8, 18, 16, 3, 10, 40, 9, 2, 18, 50, 20, 15, 7, 39, 15, 22, 18, 33, 44, 36, 28, 32, 22, 16, 18, 6, 5, 18, 8, 14, 28, 43, 8, 14, 48, 24, 43, 50, 28, 16, 19, 18, 49, 20, 38, 28, 42, 26, 2, 38, 26, 35, 5, 38, 34, 10, 0, 16, 21, 15, 22, 50, 44, 36, 9, 21, 25, 10, 49, 43, 39, 20, 14, 32, 21, 42, 28, 22, 22, 47, 13, 1, 15, 36, 44, 27, 22, 49, 34, 47, 18, 18, 43, 7, 37, 18, 31, 35, 43, 47, 32, 46, 19, 39, 30, 7, 29, 25, 13, 21, 11, 2, 23, 30, 9, 7, 33, 14, 4, 44]
[28, 19, 25, 19, 23, 39, 50, 5, 33, 36, 34, 20, 11, 40, 30, 20, 29, 4, 47, 10, 16, 25, 24, 12, 37, 5, 39, 47, 16, 11, 15, 50, 1, 22, 17, 4, 34, 3, 2, 24, 20, 46, 35, 43, 8, 33, 25, 32, 2, 2, 35, 42, 29, 7, 18, 2, 1, 3, 35, 29, 44, 30, 31, 21, 46, 46, 20, 16, 0, 4, 26, 7, 10, 23, 6, 49, 49, 47, 42, 3, 46, 2, 42, 30, 46, 31, 32, 29, 39, 19, 31, 39, 18, 7, 33, 13, 31, 40, 40, 2, 10, 40, 12, 18, 44, 21, 12, 38, 28, 10, 9, 44, 12, 23, 32, 7, 17, 4, 13, 17, 19, 50, 25, 31, 36, 32, 38, 34, 2, 26, 24]
[47, 34, 5, 29, 49, 46, 22, 33, 8, 48, 11, 40, 21, 27, 37, 32, 0, 42, 21, 27, 40, 7, 0, 47, 10, 24, 49, 0, 28, 32, 48, 49, 35, 13, 40, 49, 37, 26, 19, 16, 29, 14, 45, 4, 42, 37, 22, 2, 31, 29, 45, 42, 46, 31, 32, 40, 34, 38, 30, 28, 28, 44, 17, 44, 6, 37, 41, 21, 4, 0, 20, 8, 22, 41, 33, 50, 33, 29, 39, 6, 44, 46, 32, 30, 20, 38, 0, 21, 10, 46, 50, 30, 33, 14, 22, 41, 19, 2, 30, 14, 37, 27, 21, 38, 39, 27, 47, 23, 33, 28, 15, 38, 39, 35, 34, 48, 36, 20, 30, 9, 6, 47, 39, 48, 7, 10, 29, 0, 6, 21, 46]
