N1,N2,...,Nx
[31, 10, 18, 37, 38, 38, 3, 38, 47, 39, 29, 4, 8, 32, 26, 39, 18, 12, 33, 28, 42, 27, 43, 15, 0, 42, 5, 10, 21, 17, 48, 28, 42, 19, 43, 33, 31, 4, 3, 45, 32, 22, 25, 6, 33, 37, 1, 2, 26, 48, 22, 6, 21, 46, 37, 20, 19, 14, 42, 32, 23, 48, 49, 41, 26, 12, 22, 48, 23, 20, 9, 13, 27, 2, 23, 24, 11, 39, 38, 33, 26, 42, 37, 0, 34, 10, 35, 17, 1, 44, 49, 36, 0, 25, 13, 40, 39, 15, 11, 5, 20, 17, 50, 14, 47, 35, 29, 16, 35, 29, 17, 23, 30, 25, 27, 46, 41, 1, 39, 4, 46, 17, 10, 14, 31, 25, 5, 39, 3, 24, 44, 33, 35, 0, 35, 1, 26, 20, 39, 9, 34, 49, 27, 44, 25, 10, 35, 7, 26, 19, 45, 26, 0, 38, 6, 35, 13, 0, 9, 42, 13, 31, 38, 20, 48, 29, 48, 17, 43, 17, 2, 47, 17, 26, 30, 38, 28, 28, 46, 25, 35, 37, 30, 14, 30, 41, 9, 6, 18, 12]
[10, 23, 8, 12, 22, 17, 3, 48, 26, 39, 49, 9, 46, 20, 24, 27, 38, 30, 17, 3, 39, 28, 7, 35, 42, 0, 27, 41, 1, 16, 1, 19, 26, 36, 41, 7, 42, 41, 23, 21, 18, 9, 14, 6, 3, 48, 48, 46, 32, 35, 36, 39, 4, 14, 2, 31, 24, 48, 20, 23, 26, 21, 0, 22, 49, 5, 28, 5, 28, 36, 48, 16, 28, 3, 24, 37, 18, 29, 12, 6, 0, 5, 48, 30, 31, 44, 10, 11, 5, 41, 9, 14, 20, 44, 50, 29, 10, 18, 26, 20, 48, 40, 31, 41, 24, 13, 18, 22, 43, 46, 50, 49, 12, 20, 37, 44, 17, 39, 13, 42, 9, 17, 29, 45, 23, 30, 50, 42, 29, 22, 34, 38, 31, 45, 36, 27, 22, 42, 30, 6, 31, 28, 11, 34, 5, 21, 10, 41, 44, 46, 9, 4, 44, 25, 27, 17, 49, 13, 14, 34, 26, 21, 13, 36, 36, 31, 6, 32, 16, 29, 15, 31, 27, 5, 34, 5, 7, 27, 4, 25, 49, 6, 7, 26, 13, 46, 10, 49, 13, 37]
[38, 5, 36, 18, 17, 12, 0, 28, 28, 34, 3, 31, 49, 25, 35, 34, 49, 45, 17, 24, 8, 13, 42, 30, 5, 27, 0, 27, 34, 41, 40, 29, 4, 13, 24, 38, 30, 31, 39, 48, 14, 43, 0, 45, 15, 5, 32, 47, 23, 23, 19, 23, 16, 37, 11, 35, 16, 27, 50, 5, 27, 22, 46, 1, 6, 4, 1, 0, 33, 1, 27, 39, 0, 44, 26, 12, 3, 23, 20, 36, 2, 36, 1, 25, 40, 14, 2, 16, 25, 34, 20, 22, 39, 48, 32, 4, 1, 33, 41, 49, 3, 3, 13, 35, 41, 0, 11, 43, 42, 15, 25, 19, 44, 1, 18, 24, 8, 30, 44, 36, 28, 38, 1, 50, 34, 24, 41, 13, 47, 42, 40, 43, 44, 16, 32, 34, 29, 14, 5, 18, 9, 23, 18, 29, 43, 12, 23, 20, 37, 28, 12, 26, 5, 18, 5, 47, 11, 1, 27, 29, 2, 11, 47, 41, 19, 29, 19, 26, 23, 44, 43, 46, 40, 3, 39, 25, 41, 11, 45, 37, 32, 37, 23, 44, 49, 20, 21, 26, 0, 26]
[19, 46, 43, 21, 18, 33, 33, 48, 5, 26, 38, 1, 44, 34, 2, 12, 2, 42, 8, 16, 20, 19, 40, 34, 10, 41, 27, 0, 31, 46, 22, 20, 1, 16, 16, 13, 37, 3, 45, 29, 21, 12, 29, 39, 1, 44, 8, 12, 15, 30, 5, 17, 49, 47, 47, 35, 31, 2, 38, 39, 36, 40, 43, 27, 23, 36, 26, 1, 9, 10, 32, 29, 9, 43, 29, 42, 41, 0, 8, 41, 17, 48, 24, 26, 43, 37, 46, 18, 30, 22, 15, 9, 50, 48, 39, 14, 20, 3, 12, 40, 40, 20, 38, 44, 41, 26, 4, 8, 19, 3, 15, 18, 46, 18, 24, 48, 24, 1, 48, 44, 47, 38, 32, 49, 42, 1, 32, 16, 46, 11, 9, 23, 37, 20, 43, 13, 1, 39, 42, 4, 24, 13, 7, 25, 48, 44, 24, 16, 18, 44, 9, 26, 41, 20, 39, 49, 38, 28, 24, 12, 27, 8, 28, 21, 4, 27, 13, 13, 17, 29, 22, 20, 44, 38, 22, 14, 2, 39, 3, 22, 44, 46, 18, 45, 14, 11, 46, 38, 6, 34]
[23, 14, 47, 3, 25, 19, 26, 0, 25, 41, 40, 31, 49, 13, 36, 50, 14, 29, 47, 10, 16, 45, 34, 34, 21, 1, 34, 31, 0, 19, 47, 29, 25, 9, 37, 33, 4, 25, 25, 25, 20, 49, 30, 45, 9, 1, 22, 10, 33, 9, 22, 9, 34, 23, 23, 46, 43, 14, 41, 48, 11, 48, 25, 9, 42, 18, 21, 15, 48, 26, 2, 4, 40, 27, 6, 45, 4, 8, 33, 46, 5, 20, 21, 13, 16, 16, 42, 18, 36, 40, 4, 44, 49, 13, 4, 15, 43, 39, 3, 9, 42, 48, 1, 0, 5, 2, 33, 7, 31, 25, 31, 41, 5, 2, 25, 49, 36, 39, 22, 38, 35, 17, 30, 17, 18, 15, 13, 3, 10, 1, 11, 5, 47, 47, 20, 16, 41, 0, 43, 27, 1, 28, 30, 24, 24, 37, 15, 1, 3, 7, 11, 24, 1, 10, 5, 34, 41, 34, 5, 37, 9, 40, 24, 7, 5, 3, 41, 17, 46, 25, 37, 35, 32, 13, 14, 1, 48, 16, 24, 30, 12, 3, 10, 12, 13, 7, 49, 46, 19, 23]
[10, 9, 19, 9, 26, 9, 49, 5, 25, 34, 36, 33, 38, 33, 19, 8, 31, 22, 25, 47, 47, 40, 10, 3, 17, 16, 41, 46, 19, 0, 23, 27, 24, 6, 45, 0, 38, 21, 48, 34, 25, 38, 22, 34, 28, 40, 9, 40, 10, 29, 25, 24, 0, 9, 45, 19, 19, 40, 47, 42, 11, 2, 7, 10, 6, 32, 33, 37, 45, 20, 47, 23, 49, 3, 32, 39, 25, 29, 34, 1, 0, 37, 3, 8, 34, 12, 37, 44, 1, 20, 39, 18, 30, 10, 29, 44, 42, 40, 17, 33, 29, 6, 11, 26, 14, 5, 35, 42, 42, 47, 18, 46, 42, 20, 6, 22, 49, 31, 14, 14, 14, 49, 38, 11, 37, 25, 45, 28, 19, 23, 22, 31, 15, 15, 36, 43, 49, 25, 39, 12, 14, 10, 13, 17, 28, 5, 21, 22, 8, 2, 27, 9, 13, 41, 37, 32, 21, 27, 28, 22, 42, 5, 16, 4, 45, 43, 43, 37, 12, 21, 27, 38, 5, 29, 22, 8, 49, 18, 3, 38, 17, 10, 19, 6, 2, 34, 28, 20, 16, 39]
[36, 41, 29, 2, 5, 46, 38, 12, 29, 23, 30, 42, 37, 30, 14, 9, 40, 24, 33, 30, 37, 6, 11, 40, 48, 1, 40, 22, 47, 23, 0, 16, 29, 2, 43, 21, 20, 50, 17, 42, 21, 19, 43, 37, 24, 3, 42, 44, 25, 34, 18, 44, 48, 25, 11, 26, 15, 25, 39, 3, 26, 25, 31, 6, 17, 17, 33, 48, 47, 47, 39, 37, 46, 28, 4, 49, 6, 27, 39, 8, 27, 2, 42, 34, 37, 2, 36, 25, 34, 2, 38, 10, 23, 46, 32, 36, 18, 50, 41, 48, 38, 17, 6, 35, 44, 49, 49, 28, 15, 43, 13, 30, 14, 13, 46, 30, 29, 34, 12, 28, 44, 44, 20, 47, 46, 37, 40, 45, 15, 45, 41, 36, 40, 22, 31, 1, 37, 39, 13, 33, 25, 45, 0, 37, 34, 49, 40, 48, 35, 5, 10, 43, 0, 13, 22, 16, 14, 1, 39, 8, 15, 35, 33, 48, 49, 31, 40, 11, 44, 21, 19, 16, 19, 4, 44, 23, 42, 31, 21, 23, 42, 21, 4, 22, 18, 20, 36, 4, 23, 32]
[6, 39, 17, 19, 30, 25, 47, 24, 11, 11, 44, 19, 8, 38, 14, 22, 30, 35, 45, 29, 44, 42, 29, 28, 28, 19, 29, 20, 29, 27, 16, 0, 20, 14, 29, 12, 36, 14, 7, 33, 19, 17, 5, 33, 43, 41, 13, 48, 7, 40, 42, 7, 46, 27, 42, 31, 32, 28, 18, 19, 14, 25, 18, 6, 38, 3, 42, 2, 41, 4, 8, 5, 33, 31, 49, 16, 19, 4, 32, 47, 27, 26, 9, 10, 3, 20, 19, 13, 13, 46, 42, 45, 2, 17, 8, 10, 4, 20, 13, 30, 42, 37, 12, 11, 7, 15, 13, 48, 41, 28, 41, 5, 9, 42, 35, 5, 18, 12, 35, 10, 4, 2, 25, 42, 33, 49, 17, 27, 9, 0, 10, 33, 36, 4, 12, 27, 35, 1, 19, 20, 25, 42, 6, 8, 9, 44, 3, 28, 16, 0, 7, 40, 20, 45, 33, 26, 20, 27, 13, 31, 47, 35, 21, 12, 49, 40, 3, 45, 36, 10, 45, 47, 17, 23, 31, 46, 33, 44, 9, 26, 42, 43, 7, 11, 48, 32, 31, 45, 1, 15]
[42, 50, 25, 41, 0, 18, 34, 45, 6, 48, 43, 31, 46, 10, 8, 3, 40, 47, 42, 47, 4, 8, 26, 3, 42, 26, 4, 1, 25, 24, 29, 20, 0, 12, 6, 29, 5, 47, 24, 26, 49, 31, 3, 9, 1, 10, 7, 23, 40, 11, 1, 3, 44, 26, 14, 47, 10, 13, 44, 27, 11, 13, 8, 12, 7, 49, 21, 0, 32, 2, 45, 31, 40, 42, 22, 11, 7, 23, 15, 24, 28, 44, 16, 13, 44, 19, 19, 24, 19, 11, 35, 2, 2, 23, 50, 16, 20, 7, 37, 24, 34, 20, 46, 40, 40, 14, 47, 42, 23, 45, 44, 32, 48, 6, 37, 12, 10, 20, 43, 48, 29, 4, 20, 26, 5, 43, 45, 6, 0, 29, 12, 17, 34, 33, 42, 25, 49, 43, 40, 25, 26, 23, 5, 46, 5, 24, 2, 20, 45, 12, 17, 35, 24, 45, 14, 18, 43, 4, 30, 12, 15, 22, 8, 19, 14, 34, 29, 44, 10, 6, 0, 12, 7, 2, 28, 30, 43, 42, 47, 11, 25, 30, 1, 21, 6, 26, 49, 21, 49, 24]
[42, 47, 16, 8, 38, 36, 19, 46, 19, 3, 24, 30, 38, 42, 21, 1, 45, 13, 16, 30, 3, 21, 0, 24, 19, 36, 13, 16, 9, 6, 2, 14, 12, 0, 45, 42, 17, 21, 2, 15, 22, 24, 11, 49, 46, 6, 47, 7, 14, 45, 37, 25, 19, 26, 21, 42, 12, 11, 9, 44, 24, 37, 48, 4, 43, 21, 23, 29, 36, 50, 31, 25, 31, 12, 47, 47, 24, 47, 14, 20, 9, 4, 9, 24, 23, 12, 20, 8, 19, 46, 42, 9, 11, 27, 12, 25, 7, 1, 3, 42, 50, 8, 37, 20, 14, 37, 47, 44, 15, 8, 6, 28, 10, 8, 44, 45, 16, 15, 2, 37, 16, 1, 22, 27, 20, 29, 16, 0, 2, 6, 11, 31, 45, 7, 45, 44, 40, 32, 25, 17, 9, 10, 3, 15, 3, 19, 2, 27, 8, 12, 14, 45, 18, 14, 34, 8, 4, 38, 21, 13, 29, 43, 15, 50, 17, 48, 39, 45, 34, 5, 34, 30, 19, 15, 42, 48, 3, 40, 49, 41, 46, 21, 18, 28, 34, 32, 12, 11, 43, 32]
[49, 34, 30, 6, 33, 37, 29, 45, 18, 29, 9, 34, 27, 19, 32, 21, 10, 30, 6, 27, 28, 27, 19, 27, 43, 41, 24, 16, 37, 45, 43, 29, 6, 45, 0, 22, 40, 0, 22, 46, 0, 34, 8, 8, 30, 8, 36, 39, 33, 19, 11, 36, 40, 15, 36, 34, 11, 4, 30, 20, 32, 37, 48, 10, 9, 30, 38, 8, 42, 37, 30, 45, 33, 50, 39, 49, 38, 9, 26, 11, 2, 11, 43, 44, 25, 47, 14, 27, 0, 31, 42, 32, 16, 6, 22, 41, 36, 40, 14, 8, 10, 26, 29, 19, 22, 7, 35, 30, 45, 5, 46, 29, 42, 48, 24, 32, 3, 9, 40, 19, 35, 14, 10, 8, 46, 16, 45, 13, 1, 33, 41, 0, 46, 9, 45, 1, 22, 24, 44, 21, 10, 16, 19, 2, 49, 32, 20, 12, 38, 49, 47, 46, 17, 26, 50, 31, 15, 48, 9, 24, 26, 9, 14, 19, 0, 37, 24, 5, 18, 9, 16, 21, 11, 30, 13, 2, 45, 48, 30, 17, 41, 34, 16, 18, 27, 24, 14, 11, 27, 33]
[3, 13, 14, 19, 13, 50, 33, 12, 2, 27, 21, 2, 39, 1, 48, 22, 35, 3, 31, 37, 21, 49, 11, 24, 33, 7, 38, 13, 33, 0, 21, 12, 29, 42, 22, 0, 32, 38, 13, 4, 34, 27, 37, 17, 4, 5, 7, 20, 24, 10, 22, 42, 3, 47, 23, 43, 2, 29, 50, 30, 28, 0, 49, 13, 37, 35, 33, 42, 25, 4, 22, 22, 16, 30, 8, 36, 29, 27, 2, 1, 23, 17, 12, 26, 6, 48, 22, 43, 15, 0, 3, 36, 5, 25, 10, 23, 45, 43, 29, 23, 25, 49, 24, 23, 48, 8, 38, 47, 29, 6, 3, 12, 24, 29, 10, 33, 33, 5, 33, 5, 8, 6, 50, 25, 3, 15, 41, 12, 7, 36, 2, 5, 44, 37, 46, 23, 1, 21, 50, 50, 14, 4, 19, 27, 20, 1, 36, 29, 32, 13, 40, 36, 22, 25, 41, 23, 19, 43, 21, 4, 40, 34, 45, 47, 46, 35, 50, 42, 29, 31, 20, 21, 16, 26, 46, 34, 8, 33, 3, 28, 21, 16, 29, 28, 36, 42, 20, 5, 32, 10]
[7, 30, 48, 16, 21, 34, 41, 3, 9, 8, 9, 43, 3, 24, 25, 7, 43, 37, 7, 18, 38, 49, 2, 40, 31, 42, 30, 37, 4, 38, 20, 36, 5, 17, 40, 32, 0, 12, 47, 31, 9, 41, 8, 11, 22, 26, 26, 49, 42, 21, 11, 15, 41, 13, 23, 3, 12, 23, 10, 14, 28, 35, 0, 27, 14, 35, 16, 22, 25, 48, 43, 43, 2, 34, 36, 29, 33, 24, 28, 16, 10, 31, 32, 14, 28, 32, 37, 10, 0, 27, 10, 47, 16, 35, 14, 9, 8, 1, 48, 40, 27, 3, 43, 19, 4, 40, 32, 47, 35, 2, 13, 27, 46, 29, 36, 25, 17, 34, 45, 5, 26, 45, 33, 41, 4, 6, 32, 40, 14, 40, 41, 24, 14, 49, 2, 26, 46, 48, 0, 41, 12, 44, 32, 26, 9, 7, 5, 20, 0, 4, 7, 16, 9, 17, 15, 19, 35, 13, 48, 36, 14, 4, 0, 17, 32, 22, 1, 8, 4, 20, 1, 48, 5, 19, 27, 22, 42, 26, 29, 40, 26, 46, 19, 29, 3, 50, 40, 31, 46, 3]
[11, 23, 22, 9, 28, 1, 4, 34, 25, 49, 37, 40, 22, 7, 10, 12, 49, 1, 43, 48, 32, 39, 17, 19, 4, 41, 31, 3, 25, 21, 50, 14, 47, 21, 0, 38, 12, 0, 14, 18, 4, 40, 33, 38, 27, 3, 31, 31, 5, 17, 5, 43, 17, 9, 23, 13, 31, 41, 46, 1, 6, 16, 41, 44, 38, 41, 44, 28, 31, 21, 11, 48, 6, 17, 15, 38, 7, 15, 32, 17, 45, 16, 50, 1, 24, 0, 7, 40, 41, 6, 22, 4, 7, 38, 44, 17, 24, 2, 13, 0, 3, 42, 26, 26, 23, 50, 9, 13, 8, 10, 36, 41, 9, 28, 2, 34, 37, 1, 44, 7, 1, 38, 19, 27, 30, 16, 32, 50, 39, 22, 42, 28, 45, 27, 44, 7, 33, 45, 7, 45, 13, 38, 21, 35, 19, 24, 22, 29, 21, 29, 0, 12, 5, 49, 43, 1, 16, 40, 43, 31, 19, 39, 19, 38, 33, 19, 35, 44, 22, 42, 2, 25, 45, 47, 23, 10, 25, 18, 28, 12, 1, 20, 44, 38, 38, 19, 32, 25, 18, 8]
[13, 8, 28, 20, 26, 19, 24, 10, 46, 43, 11, 0, 2, 3, 33, 42, 36, 27, 37, 1, 36, 30, 11, 21, 3, 23, 39, 45, 25, 48, 17, 7, 24, 2, 22, 13, 47, 14, 0, 5, 39, 35, 20, 44, 19, 22, 13, 30, 50, 9, 37, 45, 1, 21, 11, 7, 5, 40, 32, 32, 20, 42, 45, 25, 40, 24, 33, 12, 27, 3, 33, 32, 14, 5, 44, 38, 19, 11, 21, 17, 49, 24, 35, 12, 34, 6, 1, 33, 43, 30, 50, 9, 36, 17, 11, 14, 6, 49, 4, 10, 43, 14, 1, 28, 37, 21, 34, 45, 24, 22, 45, 18, 40, 36, 21, 44, 15, 26, 37, 50, 21, 50, 3, 15, 23, 42, 9, 44, 36, 45, 2, 10, 50, 21, 22, 49, 2, 30, 24, 40, 43, 31, 15, 0, 12, 2, 5, 27, 13, 11, 43, 43, 42, 18, 49, 11, 17, 17, 34, 24, 13, 24, 6, 38, 41, 26, 29, 36, 30, 37, 41, 14, 3, 20, 20, 41, 42, 48, 8, 47, 13, 2, 38, 2, 13, 40, 14, 31, 36, 40]
[8, 28, 34, 10, 18, 13, 5, 10, 18, 8, 10, 28, 47, 45, 6, 16, 0, 21, 21, 41, 17, 21, 39, 5, 45, 21, 48, 29, 25, 34, 42, 33, 26, 15, 46, 4, 31, 18, 5, 0, 49, 24, 20, 2, 19, 7, 22, 37, 7, 18, 35, 20, 30, 6, 27, 43, 29, 27, 18, 47, 27, 1, 21, 44, 13, 35, 48, 28, 23, 0, 20, 31, 0, 1, 46, 44, 22, 18, 8, 15, 32, 26, 29, 27, 25, 42, 32, 46, 23, 22, 22, 29, 37, 4, 41, 27, 29, 21, 22, 15, 45, 14, 0, 34, 22, 44, 16, 45, 15, 9, 25, 24, 27, 21, 0, 27, 7, 41, 39, 16, 19, 24, 1, 11, 20, 47, 36, 8, 49, 9, 23, 4, 14, 10, 45, 4, 42, 5, 49, 16, 41, 34, 2, 39, 18, 34, 4, 5, 11, 24, 5, 37, 6, 49, 40, 25, 17, 40, 15, 29, 37, 17, 4, 8, 46, 16, 34, 3, 27, 14, 46, 13, 10, 39, 46, 27, 47, 6, 19, 16, 2, 26, 45, 0, 30, 4, 43, 49, 49, 0]
[14, 5, 7, 34, 26, 35, 15, 11, 38, 42, 6, 21, 14, 4, 35, 15, 30, 39, 38, 44, 6, 15, 28, 44, 32, 18, 14, 21, 20, 25, 21, 19, 49, 22, 0, 34, 9, 4, 39, 49, 0, 18, 1, 33, 43, 7, 37, 44, 24, 23, 27, 40, 45, 15, 21, 7, 7, 23, 39, 8, 7, 46, 13, 27, 42, 1, 4, 29, 23, 10, 40, 26, 34, 48, 14, 47, 28, 33, 32, 1, 12, 12, 50, 7, 42, 31, 48, 44, 6, 47, 36, 7, 24, 49, 43, 13, 36, 28, 33, 17, 15, 35, 21, 31, 10, 23, 29, 16, 30, 44, 25, 45, 17, 3, 43, 44, 2, 40, 43, 19, 30, 7, 10, 10, 15, 15, 42, 34, 13, 13, 2, 27, 11, 18, 23, 36, 28, 14, 7, 35, 38, 45, 2, 29, 45, 40, 14, 32, 27, 11, 25, 50, 34, 38, 19, 3, 37, 6, 9, 37, 42, 39, 30, 15, 15, 5, 20, 15, 39, 49, 36, 16, 33, 29, 39, 6, 22, 7, 46, 41, 40, 47, 17, 49, 26, 24, 12, 15, 14, 24]
[32, 33, 49, 38, 13, 19, 49, 12, 18, 6, 48, 28, 44, 35, 5, 26, 12, 23, 14, 42, 5, 47, 39, 22, 22, 9, 43, 12, 49, 38, 19, 17, 31, 24, 34, 27, 41, 40, 35, 24, 18, 0, 35, 33, 10, 50, 10, 7, 28, 47, 29, 22, 12, 34, 14, 28, 11, 3, 5, 28, 30, 4, 49, 50, 37, 10, 15, 50, 49, 12, 38, 6, 33, 13, 48, 47, 29, 35, 16, 2, 25, 41, 23, 5, 35, 45, 21, 32, 33, 19, 3, 42, 36, 15, 28, 35, 2, 30, 22, 6, 42, 4, 39, 50, 36, 46, 19, 21, 1, 33, 46, 41, 7, 1, 12, 19, 49, 36, 34, 20, 28, 0, 41, 42, 48, 34, 2, 26, 4, 37, 48, 2, 13, 0, 29, 22, 18, 17, 1, 41, 2, 45, 47, 35, 9, 13, 7, 2, 4, 10, 6, 13, 7, 34, 49, 12, 43, 47, 17, 34, 20, 28, 45, 18, 43, 17, 45, 41, 13, 0, 2, 44, 48, 27, 12, 20, 13, 17, 49, 42, 45, 39, 16, 33, 48, 6, 50, 6, 50, 1]
[19, 35, 3, 21, 3, 42, 42, 8, 33, 38, 1, 11, 5, 35, 40, 4, 40, 28, 19, 39, 46, 21, 41, 47, 25, 14, 0, 29, 30, 22, 43, 5, 3, 11, 8, 37, 8, 33, 20, 20, 1, 35, 0, 19, 42, 19, 10, 28, 11, 44, 41, 28, 43, 35, 41, 34, 3, 16, 10, 41, 9, 10, 36, 36, 25, 44, 49, 10, 22, 4, 28, 12, 6, 48, 19, 42, 15, 22, 44, 49, 31, 5, 48, 46, 8, 30, 31, 38, 32, 6, 44, 31, 46, 23, 30, 34, 49, 47, 44, 47, 20, 23, 10, 37, 27, 43, 0, 19, 36, 49, 9, 21, 43, 10, 38, 20, 25, 0, 17, 33, 24, 10, 18, 38, 0, 22, 33, 39, 0, 4, 27, 24, 17, 44, 39, 47, 45, 31, 9, 5, 49, 7, 43, 34, 14, 1, 23, 13, 30, 40, 28, 3, 43, 24, 30, 42, 43, 38, 3, 6, 1, 27, 46, 50, 37, 39, 5, 33, 21, 28, 18, 47, 33, 42, 48, 47, 45, 6, 33, 18, 12, 47, 12, 1, 14, 39, 15, 15, 31, 10]
[42, 35, 20, 37, 20, 15, 12, 13, 21, 42, 25, 41, 14, 2, 15, 50, 9, 5, 30, 4, 12, 7, 6, 32, 6, 6, 45, 39, 45, 34, 37, 33, 9, 49, 8, 17, 11, 38, 44, 2, 33, 33, 19, 0, 13, 48, 33, 14, 37, 5, 23, 33, 17, 15, 1, 28, 41, 16, 11, 21, 0, 44, 29, 33, 28, 38, 2, 12, 10, 39, 1, 50, 10, 1, 11, 34, 36, 16, 36, 21, 49, 29, 41, 29, 0, 30, 35, 15, 45, 27, 42, 12, 40, 22, 4, 43, 4, 21, 11, 14, 25, 34, 9, 9, 21, 32, 10, 0, 38, 26, 43, 20, 36, 0, 6, 31, 27, 24, 38, 38, 24, 30, 15, 45, 5, 47, 38, 47, 5, 48, 24, 1, 21, 49, 47, 18, 25, 3, 23, 43, 29, 25, 47, 5, 26, 41, 1, 30, 27, 42, 9, 39, 48, 46, 31, 18, 19, 26, 9, 47, 42, 22, 4, 12, 8, 39, 3, 16, 43, 31, 25, 13, 10, 32, 1, 31, 26, 5, 14, 3, 8, 3, 40, 49, 18, 24, 19, 47, 30, 47]
[37, 33, 43, 26, 0, 3, 37, 46, 24, 25, 4, 16, 41, 35, 12, 47, 12, 28, 16, 35, 12, 7, 6, 0, 33, 3, 15, 1, 9, 28, 24, 43, 1, 46, 30, 4, 22, 27, 19, 19, 43, 10, 42, 13, 0, 37, 4, 37, 46, 31, 37, 27, 0, 36, 4, 25, 10, 46, 47, 3, 10, 18, 44, 13, 29, 1, 15, 1, 40, 46, 12, 22, 33, 24, 39, 30, 48, 19, 50, 33, 45, 8, 6, 16, 25, 20, 40, 18, 36, 36, 44, 13, 8, 14, 29, 33, 14, 39, 46, 3, 38, 2, 12, 1, 9, 13, 29, 25, 47, 6, 18, 26, 50, 9, 18, 8, 30, 10, 42, 23, 31, 44, 10, 0, 9, 1, 30, 10, 7, 47, 27, 26, 36, 36, 1, 38, 28, 42, 18, 10, 42, 11, 35, 25, 13, 27, 13, 10, 27, 5, 27, 23, 21, 36, 28, 26, 25, 15, 13, 25, 31, 49, 41, 47, 6, 11, 14, 24, 42, 23, 39, 23, 46, 14, 14, 40, 50, 5, 14, 22, 24, 11, 36, 28, 18, 37, 25, 5, 41, 2]
[26, 35, 43, 44, 18, 45, 25, 25, 10, 24, 35, 26, 44, 25, 49, 34, 3, 12, 44, 38, 43, 44, 0, 16, 37, 48, 5, 44, 1, 40, 3, 41, 10, 6, 8, 5, 26, 3, 22, 7, 7, 50, 19, 48, 37, 0, 21, 3, 49, 36, 42, 0, 23, 32, 11, 50, 29, 24, 5, 10, 43, 16, 44, 38, 25, 45, 23, 8, 39, 22, 3, 8, 33, 41, 16, 1, 39, 44, 11, 11, 29, 48, 24, 32, 5, 12, 17, 18, 49, 22, 12, 27, 38, 13, 33, 35, 43, 8, 8, 38, 24, 37, 30, 47, 50, 42, 17, 27, 39, 14, 5, 34, 25, 37, 20, 4, 6, 36, 28, 11, 44, 50, 47, 31, 49, 11, 41, 15, 48, 38, 37, 19, 14, 30, 18, 45, 35, 18, 45, 43, 0, 36, 34, 5, 7, 19, 13, 31, 42, 12, 47, 29, 38, 34, 2, 10, 17, 30, 11, 13, 38, 12, 19, 35, 30, 4, 34, 17, 36, 8, 40, 2, 39, 44, 16, 42, 29, 41, 27, 37, 32, 7, 40, 31, 37, 1, 50, 11, 27, 36]
[26, 29, 12, 35, 14, 37, 10, 50, 30, 28, 7, 8, 5, 16, 14, 39, 43, 47, 6, 39, 38, 29, 24, 17, 1, 48, 32, 8, 22, 9, 42, 13, 7, 47, 36, 7, 26, 31, 13, 22, 37, 10, 10, 33, 4, 21, 0, 11, 6, 39, 21, 40, 26, 2, 17, 36, 36, 20, 22, 17, 9, 34, 37, 24, 9, 1, 32, 4, 14, 37, 13, 3, 20, 24, 33, 33, 21, 12, 26, 18, 7, 27, 36, 33, 12, 6, 18, 18, 31, 40, 0, 7, 44, 26, 23, 46, 44, 17, 22, 47, 18, 3, 50, 20, 21, 41, 30, 38, 45, 9, 44, 37, 11, 32, 30, 36, 0, 24, 8, 45, 31, 3, 42, 0, 39, 13, 30, 7, 19, 16, 22, 47, 34, 8, 33, 33, 5, 45, 0, 10, 3, 22, 22, 23, 49, 7, 17, 5, 39, 21, 48, 5, 5, 11, 33, 49, 20, 1, 13, 41, 26, 45, 35, 40, 17, 8, 38, 16, 31, 34, 8, 4, 42, 42, 45, 31, 47, 6, 27, 4, 36, 47, 3, 13, 36, 12, 46, 22, 35, 25]
[28, 18, 28, 8, 17, 38, 8, 43, 29, 42, 33, 47, 8, 23, 23, 50, 38, 3, 10, 14, 20, 33, 0, 19, 2, 46, 47, 12, 10, 40, 44, 48, 23, 7, 39, 20, 49, 31, 30, 37, 44, 7, 28, 14, 37, 3, 11, 0, 33, 21, 23, 14, 33, 23, 41, 26, 42, 41, 1, 35, 26, 46, 20, 23, 7, 47, 49, 27, 21, 11, 23, 23, 7, 38, 38, 17, 43, 26, 20, 15, 11, 26, 32, 24, 43, 4, 7, 5, 5, 21, 3, 23, 49, 14, 5, 42, 37, 0, 3, 1, 25, 46, 3, 17, 23, 48, 45, 3, 32, 18, 3, 45, 39, 39, 7, 43, 41, 50, 34, 23, 7, 50, 20, 38, 44, 17, 46, 35, 35, 40, 5, 40, 21, 17, 20, 43, 20, 18, 17, 46, 21, 34, 13, 26, 28, 2, 27, 36, 46, 16, 45, 28, 9, 35, 47, 28, 33, 11, 36, 24, 3, 45, 26, 14, 5, 13, 10, 29, 16, 23, 47, 1, 5, 10, 39, 43, 36, 0, 14, 39, 33, 23, 34, 15, 9, 44, 45, 31, 10, 41]
