N1,N2,...,Nx
[19, 49, 18, 26, 45, 35, 21, 14, 11, 17, 32, 39, 50, 19, 23, 48, 34, 6, 15, 38, 21, 38, 45, 11, 4, 2, 22, 1, 4, 24, 45, 41, 11, 8, 16, 8, 38, 5, 31, 24, 29, 22, 44, 35, 36, 34, 0, 28, 36, 46, 4, 38, 22, 13, 6, 44, 1, 5, 2, 32, 43, 16, 15, 19, 46, 43, 46, 39, 49, 47, 37, 43, 12, 42, 46, 4, 28, 14, 4, 2, 31, 5, 6, 45, 20, 32, 12, 44, 12, 27, 41, 19, 11, 20, 41, 37, 28, 24, 49]
[18, 44, 41, 43, 29, 13, 17, 35, 9, 1, 7, 19, 34, 19, 5, 7, 19, 29, 13, 23, 8, 36, 46, 11, 5, 39, 40, 3, 45, 24, 49, 7, 50, 9, 37, 41, 12, 47, 42, 43, 39, 5, 29, 20, 19, 3, 28, 0, 18, 13, 49, 43, 7, 25, 33, 36, 30, 27, 18, 6, 7, 30, 10, 40, 29, 36, 1, 9, 33, 15, 16, 47, 9, 11, 31, 39, 3, 26, 43, 35, 50, 42, 43, 22, 5, 18, 35, 15, 24, 12, 26, 7, 46, 46, 15, 0, 44, 16, 1]
[22, 29, 17, 35, 33, 39, 30, 24, 42, 36, 9, 39, 26, 5, 21, 2, 13, 0, 40, 42, 28, 36, 11, 33, 50, 1, 31, 35, 28, 14, 24, 9, 48, 8, 26, 0, 40, 50, 18, 19, 19, 2, 5, 27, 11, 32, 36, 18, 0, 18, 22, 1, 9, 4, 8, 8, 34, 42, 43, 7, 5, 6, 37, 10, 44, 39, 39, 45, 0, 46, 12, 34, 16, 35, 3, 5, 10, 3, 1, 38, 29, 46, 31, 46, 43, 4, 36, 12, 21, 32, 31, 15, 26, 45, 32, 43, 12, 7, 44]
[8, 17, 34, 17, 35, 33, 12, 42, 13, 0, 1, 27, 30, 39, 29, 1, 27, 14, 15, 7, 11, 8, 41, 6, 39, 45, 32, 29, 45, 18, 6, 6, 15, 17, 28, 31, 19, 31, 3, 24, 38, 41, 1, 12, 27, 21, 46, 13, 18, 0, 27, 7, 1, 16, 43, 32, 15, 47, 7, 9, 13, 47, 50, 49, 26, 14, 8, 17, 18, 28, 5, 39, 50, 25, 45, 14, 30, 37, 37, 12, 35, 3, 38, 44, 1, 38, 50, 36, 16, 38, 35, 46, 31, 37, 22, 34, 4, 22, 43]
[5, 7, 30, 27, 40, 33, 36, 11, 23, 48, 25, 11, 28, 19, 45, 1, 29, 0, 28, 37, 3, 13, 9, 17, 44, 27, 12, 10, 24, 44, 35, 13, 0, 7, 0, 33, 47, 45, 5, 39, 10, 38, 27, 48, 10, 21, 4, 49, 22, 27, 0, 15, 1, 17, 47, 19, 30, 23, 18, 30, 16, 31, 50, 11, 30, 4, 23, 10, 0, 33, 15, 36, 26, 12, 39, 33, 20, 1, 36, 9, 49, 13, 50, 34, 32, 32, 38, 39, 30, 13, 6, 45, 18, 14, 42, 34, 15, 18, 42]
[23, 12, 13, 49, 5, 12, 6, 41, 10, 27, 16, 23, 49, 46, 43, 6, 46, 9, 6, 38, 5, 48, 22, 36, 20, 38, 11, 25, 49, 25, 20, 7, 45, 37, 42, 50, 34, 14, 45, 42, 46, 4, 28, 5, 16, 36, 38, 43, 1, 7, 15, 0, 22, 38, 45, 41, 44, 19, 3, 1, 37, 8, 30, 1, 27, 45, 24, 37, 31, 39, 38, 44, 21, 46, 17, 40, 18, 36, 16, 40, 43, 31, 0, 2, 0, 33, 47, 8, 19, 43, 39, 43, 10, 8, 41, 8, 13, 34, 47]
[9, 44, 5, 8, 16, 41, 32, 49, 43, 35, 37, 30, 0, 23, 24, 4, 28, 0, 48, 30, 11, 9, 41, 11, 11, 47, 2, 45, 15, 45, 6, 41, 21, 23, 33, 40, 13, 10, 26, 14, 32, 30, 35, 46, 18, 46, 22, 7, 9, 1, 1, 22, 0, 11, 31, 0, 15, 41, 44, 29, 43, 38, 20, 36, 27, 25, 37, 33, 12, 33, 11, 49, 9, 46, 47, 44, 5, 44, 22, 16, 13, 1, 14, 20, 13, 12, 41, 1, 34, 46, 6, 39, 0, 46, 5, 28, 9, 30, 20]
[45, 28, 34, 17, 1, 46, 27, 49, 9, 4, 8, 20, 0, 37, 45, 22, 24, 8, 19, 24, 30, 24, 5, 18, 16, 31, 21, 25, 25, 30, 1, 4, 39, 38, 30, 49, 40, 33, 29, 2, 41, 14, 25, 11, 22, 50, 13, 25, 4, 16, 17, 38, 11, 0, 32, 20, 2, 36, 42, 43, 21, 31, 40, 7, 7, 39, 17, 25, 49, 34, 3, 23, 6, 17, 38, 38, 5, 5, 3, 15, 38, 5, 29, 11, 30, 29, 41, 43, 47, 46, 17, 18, 43, 27, 38, 4, 40, 8, 13]
[4, 31, 8, 35, 27, 11, 11, 49, 12, 25, 38, 31, 9, 15, 11, 13, 14, 36, 17, 2, 21, 7, 4, 49, 23, 36, 49, 6, 8, 43, 47, 41, 22, 40, 19, 3, 42, 38, 44, 41, 13, 48, 6, 40, 38, 46, 6, 33, 8, 43, 47, 45, 31, 32, 0, 1, 44, 48, 3, 35, 22, 6, 29, 30, 39, 45, 41, 12, 47, 31, 15, 21, 40, 10, 26, 46, 38, 31, 24, 16, 21, 3, 31, 20, 50, 32, 3, 14, 38, 36, 14, 1, 21, 39, 6, 50, 43, 48, 29]
[33, 23, 47, 6, 20, 29, 29, 39, 2, 39, 12, 0, 47, 34, 38, 0, 21, 35, 37, 14, 5, 43, 28, 5, 5, 28, 45, 9, 6, 20, 12, 18, 5, 8, 50, 31, 47, 20, 43, 30, 50, 17, 46, 13, 32, 15, 44, 36, 8, 32, 19, 41, 0, 20, 1, 0, 20, 13, 17, 33, 5, 24, 47, 40, 48, 31, 10, 11, 17, 31, 22, 32, 2, 42, 23, 27, 24, 50, 25, 7, 22, 18, 6, 46, 5, 29, 37, 11, 40, 45, 32, 23, 20, 0, 27, 2, 33, 29, 42]
[44, 8, 7, 34, 28, 20, 44, 26, 21, 29, 4, 11, 50, 44, 43, 31, 4, 10, 46, 49, 30, 37, 4, 30, 40, 2, 8, 30, 36, 13, 46, 48, 41, 37, 48, 45, 12, 35, 47, 49, 36, 19, 25, 4, 31, 31, 1, 30, 34, 15, 30, 44, 15, 2, 44, 20, 0, 2, 34, 24, 32, 25, 18, 18, 34, 3, 10, 31, 25, 31, 3, 39, 38, 23, 27, 21, 27, 46, 32, 36, 2, 28, 10, 2, 17, 37, 44, 4, 47, 27, 42, 50, 41, 24, 19, 10, 16, 40, 0]
[34, 38, 0, 20, 38, 22, 33, 33, 18, 49, 0, 35, 1, 8, 45, 26, 44, 27, 44, 0, 20, 4, 11, 18, 8, 11, 20, 20, 44, 19, 13, 8, 11, 43, 49, 32, 44, 44, 44, 24, 33, 32, 21, 49, 1, 23, 5, 27, 42, 47, 23, 19, 41, 36, 48, 13, 2, 0, 44, 30, 47, 43, 8, 15, 14, 6, 0, 37, 44, 44, 29, 3, 15, 7, 35, 8, 30, 7, 19, 15, 44, 5, 11, 17, 8, 20, 25, 49, 23, 19, 44, 18, 19, 10, 27, 15, 21, 26, 45]
[41, 17, 30, 28, 3, 18, 43, 21, 15, 46, 29, 12, 17, 34, 0, 36, 1, 20, 35, 22, 19, 6, 50, 48, 46, 30, 46, 50, 3, 20, 28, 20, 26, 29, 29, 20, 38, 17, 11, 47, 43, 32, 31, 23, 15, 20, 2, 18, 43, 7, 18, 3, 44, 42, 3, 17, 34, 44, 0, 9, 19, 23, 22, 22, 37, 46, 37, 46, 14, 41, 30, 11, 36, 32, 27, 43, 33, 17, 28, 35, 43, 42, 22, 42, 5, 7, 19, 1, 23, 14, 13, 42, 44, 9, 45, 16, 30, 39, 12]
[27, 4, 50, 10, 15, 25, 36, 18, 37, 7, 16, 40, 17, 16, 13, 48, 1, 26, 10, 42, 22, 18, 37, 6, 20, 22, 6, 4, 35, 8, 43, 28, 36, 5, 33, 43, 49, 0, 6, 5, 47, 24, 38, 27, 24, 1, 32, 6, 7, 9, 30, 1, 29, 43, 35, 33, 24, 30, 9, 0, 15, 39, 49, 5, 2, 29, 41, 4, 43, 21, 46, 39, 7, 8, 42, 36, 5, 2, 45, 43, 45, 50, 36, 46, 5, 35, 32, 49, 13, 19, 27, 21, 42, 9, 37, 1, 2, 9, 0]
[8, 3, 11, 39, 10, 32, 3, 48, 42, 0, 42, 4, 29, 20, 25, 32, 24, 16, 18, 49, 18, 17, 43, 9, 26, 47, 49, 42, 44, 10, 45, 6, 47, 49, 4, 19, 21, 13, 32, 12, 8, 17, 23, 5, 39, 7, 43, 7, 5, 13, 16, 37, 43, 21, 22, 5, 32, 47, 19, 15, 0, 44, 4, 18, 13, 40, 28, 18, 2, 16, 0, 0, 42, 48, 21, 15, 18, 36, 24, 5, 9, 21, 35, 19, 49, 8, 47, 9, 9, 20, 38, 37, 36, 18, 7, 44, 39, 37, 0]
[28, 32, 15, 21, 14, 0, 49, 26, 23, 23, 4, 23, 19, 29, 30, 21, 16, 12, 48, 35, 34, 16, 23, 25, 24, 42, 17, 28, 27, 21, 8, 18, 39, 27, 6, 6, 3, 9, 45, 43, 49, 29, 17, 27, 15, 26, 16, 30, 6, 47, 31, 8, 38, 31, 6, 24, 25, 43, 23, 39, 44, 0, 23, 31, 45, 49, 35, 19, 33, 34, 8, 11, 44, 11, 14, 38, 24, 14, 12, 25, 32, 2, 16, 33, 34, 17, 48, 2, 41, 44, 3, 11, 3, 38, 21, 20, 31, 46, 35]
[21, 46, 29, 42, 2, 44, 26, 2, 44, 12, 46, 25, 7, 14, 29, 4, 7, 28, 19, 40, 3, 2, 34, 22, 15, 30, 29, 35, 23, 28, 12, 32, 30, 20, 49, 8, 29, 3, 26, 49, 1, 27, 47, 5, 0, 48, 15, 10, 37, 50, 50, 30, 20, 40, 29, 47, 18, 8, 22, 49, 4, 23, 0, 45, 22, 31, 33, 32, 28, 10, 35, 19, 6, 6, 48, 42, 34, 48, 44, 43, 37, 14, 33, 2, 49, 17, 12, 29, 41, 29, 9, 33, 5, 30, 46, 21, 34, 0, 31]
[42, 47, 39, 0, 49, 34, 23, 29, 40, 16, 2, 40, 43, 22, 30, 41, 34, 17, 38, 30, 0, 33, 20, 41, 21, 31, 42, 37, 33, 12, 19, 41, 22, 1, 25, 11, 21, 37, 48, 44, 40, 44, 13, 12, 29, 37, 19, 40, 10, 49, 11, 1, 36, 7, 30, 40, 18, 15, 22, 5, 18, 31, 45, 0, 44, 23, 3, 43, 44, 7, 11, 20, 21, 7, 50, 36, 0, 8, 43, 45, 49, 7, 28, 46, 1, 6, 10, 34, 38, 17, 16, 47, 1, 6, 17, 8, 43, 7, 49]
[43, 0, 16, 39, 6, 19, 15, 32, 27, 37, 0, 48, 26, 33, 23, 17, 0, 25, 30, 22, 15, 11, 23, 2, 7, 18, 32, 16, 37, 43, 20, 14, 4, 10, 28, 21, 46, 48, 46, 39, 30, 25, 32, 14, 10, 2, 46, 29, 44, 26, 30, 27, 27, 7, 39, 48, 34, 14, 37, 2, 13, 45, 22, 44, 0, 1, 13, 40, 31, 33, 0, 42, 40, 35, 44, 4, 25, 17, 36, 17, 1, 20, 41, 3, 17, 7, 50, 45, 11, 42, 41, 24, 23, 8, 6, 49, 33, 43, 48]
[3, 20, 28, 16, 21, 19, 22, 46, 40, 13, 7, 8, 14, 48, 35, 43, 40, 33, 1, 11, 43, 19, 12, 44, 10, 16, 20, 32, 38, 19, 6, 13, 44, 48, 40, 3, 44, 31, 34, 19, 4, 47, 29, 2, 48, 41, 43, 36, 39, 14, 4, 45, 25, 39, 45, 31, 3, 6, 46, 29, 40, 49, 31, 23, 1, 0, 11, 11, 10, 42, 5, 24, 27, 4, 35, 34, 11, 9, 46, 36, 50, 28, 26, 20, 41, 48, 44, 10, 22, 33, 38, 13, 21, 19, 27, 11, 47, 32, 12]
[7, 11, 48, 9, 32, 19, 33, 25, 3, 8, 34, 41, 48, 27, 9, 48, 9, 37, 38, 3, 42, 3, 26, 41, 11, 31, 11, 18, 16, 14, 14, 14, 14, 20, 30, 36, 18, 27, 23, 43, 34, 14, 28, 17, 22, 21, 46, 1, 39, 8, 23, 24, 37, 17, 41, 10, 10, 0, 37, 41, 28, 35, 33, 3, 13, 11, 0, 33, 24, 39, 24, 46, 18, 9, 13, 27, 14, 7, 8, 26, 7, 26, 41, 34, 50, 13, 27, 0, 28, 48, 25, 12, 20, 42, 40, 34, 27, 48, 46]
[32, 38, 15, 22, 19, 6, 25, 25, 32, 20, 36, 32, 12, 49, 45, 13, 34, 45, 33, 36, 22, 34, 14, 47, 5, 21, 44, 44, 39, 12, 24, 6, 37, 41, 15, 2, 30, 12, 21, 41, 29, 42, 21, 37, 8, 45, 39, 9, 45, 17, 10, 37, 33, 25, 12, 11, 31, 37, 46, 4, 18, 19, 32, 43, 40, 11, 33, 0, 12, 8, 20, 14, 32, 45, 49, 6, 27, 0, 25, 36, 33, 18, 17, 10, 31, 15, 26, 0, 48, 33, 19, 17, 20, 26, 42, 4, 13, 13, 40]
[7, 10, 13, 25, 13, 19, 4, 38, 24, 19, 12, 36, 18, 1, 0, 4, 39, 39, 12, 6, 43, 28, 41, 47, 45, 30, 41, 25, 0, 39, 22, 32, 10, 43, 12, 4, 8, 44, 11, 41, 49, 43, 47, 10, 10, 6, 49, 33, 0, 18, 0, 31, 12, 49, 47, 17, 25, 44, 14, 43, 2, 33, 28, 44, 31, 10, 24, 12, 0, 9, 49, 26, 7, 4, 47, 39, 49, 34, 36, 36, 22, 3, 42, 21, 45, 13, 18, 48, 23, 47, 48, 18, 45, 9, 31, 8, 42, 27, 19]
[6, 36, 2, 17, 4, 43, 33, 12, 13, 47, 24, 32, 45, 14, 19, 48, 28, 18, 46, 35, 31, 50, 27, 6, 3, 21, 6, 13, 7, 42, 48, 12, 41, 45, 27, 36, 13, 47, 38, 32, 6, 43, 11, 35, 3, 13, 47, 15, 46, 28, 33, 39, 33, 34, 31, 31, 31, 44, 41, 21, 16, 34, 10, 7, 33, 42, 39, 8, 9, 0, 19, 1, 24, 45, 35, 40, 32, 40, 46, 39, 13, 6, 43, 32, 18, 25, 25, 42, 24, 27, 6, 6, 47, 37, 22, 34, 48, 28, 40]
[19, 42, 18, 10, 40, 48, 40, 30, 11, 29, 9, 3, 35, 24, 13, 17, 8, 1, 11, 18, 11, 16, 0, 46, 36, 40, 42, 14, 12, 37, 44, 23, 30, 41, 23, 0, 14, 11, 50, 2, 25, 14, 40, 42, 37, 25, 37, 16, 12, 5, 15, 38, 11, 3, 15, 22, 3, 29, 30, 46, 0, 8, 35, 11, 0, 5, 24, 20, 49, 19, 0, 23, 21, 38, 18, 33, 27, 39, 8, 9, 38, 0, 13, 21, 28, 1, 39, 8, 41, 36, 19, 41, 32, 17, 49, 32, 35, 46, 33]
[3, 18, 19, 45, 43, 16, 37, 29, 12, 38, 21, 13, 5, 27, 34, 20, 33, 20, 15, 32, 0, 44, 37, 15, 48, 28, 43, 8, 19, 23, 6, 48, 31, 6, 8, 3, 50, 3, 9, 23, 50, 18, 48, 0, 41, 5, 43, 47, 34, 39, 36, 44, 49, 23, 21, 32, 39, 3, 11, 39, 0, 11, 19, 20, 42, 24, 46, 14, 26, 1, 23, 0, 2, 29, 13, 22, 38, 43, 21, 40, 10, 35, 0, 11, 48, 41, 22, 39, 32, 18, 9, 24, 27, 11, 38, 44, 14, 34, 43]
[47, 12, 15, 50, 25, 29, 26, 4, 11, 4, 36, 41, 20, 12, 47, 45, 49, 18, 42, 49, 28, 2, 27, 39, 29, 35, 44, 39, 49, 18, 22, 13, 2, 45, 31, 19, 30, 49, 21, 38, 38, 40, 4, 45, 47, 5, 12, 9, 16, 50, 26, 21, 9, 6, 40, 2, 38, 15, 36, 7, 42, 44, 6, 21, 40, 27, 18, 32, 7, 24, 21, 2, 0, 4, 38, 40, 46, 33, 11, 46, 24, 27, 25, 3, 35, 9, 46, 41, 25, 46, 20, 10, 10, 28, 32, 3, 50, 3, 2]
[0, 19, 25, 30, 15, 19, 43, 30, 47, 44, 40, 40, 17, 36, 50, 0, 44, 27, 5, 35, 16, 36, 40, 36, 35, 31, 34, 48, 9, 41, 23, 30, 13, 5, 3, 29, 35, 26, 17, 26, 15, 2, 5, 35, 42, 8, 42, 11, 35, 25, 12, 46, 46, 17, 10, 42, 23, 7, 32, 8, 48, 11, 6, 7, 35, 4, 9, 45, 4, 45, 38, 29, 4, 0, 17, 49, 42, 36, 16, 4, 22, 45, 15, 48, 6, 17, 14, 9, 47, 30, 20, 6, 49, 25, 9, 3, 22, 0, 27]
[9, 26, 36, 33, 26, 13, 50, 41, 42, 17, 8, 31, 19, 32, 32, 21, 43, 44, 46, 44, 10, 29, 41, 5, 5, 34, 2, 43, 20, 34, 14, 5, 16, 25, 37, 36, 6, 48, 45, 14, 22, 33, 17, 49, 7, 44, 46, 31, 3, 45, 39, 17, 47, 38, 26, 23, 27, 35, 27, 42, 21, 14, 48, 50, 44, 35, 13, 49, 47, 35, 18, 13, 38, 17, 0, 6, 48, 4, 50, 50, 19, 28, 34, 18, 18, 37, 4, 38, 42, 31, 36, 5, 43, 14, 50, 16, 28, 20, 33]
[21, 22, 10, 39, 43, 38, 6, 11, 42, 1, 30, 4, 27, 35, 42, 0, 20, 10, 31, 21, 27, 25, 34, 30, 41, 28, 34, 38, 42, 5, 20, 13, 22, 29, 5, 46, 5, 15, 40, 23, 6, 17, 34, 39, 49, 43, 4, 39, 5, 14, 33, 40, 44, 38, 46, 27, 21, 8, 43, 36, 15, 38, 42, 36, 4, 34, 27, 6, 39, 40, 33, 22, 40, 49, 6, 0, 0, 42, 3, 27, 24, 19, 32, 11, 11, 48, 0, 46, 32, 38, 33, 17, 50, 15, 30, 9, 9, 22, 47]
[1, 21, 9, 15, 4, 48, 1, 50, 31, 10, 20, 45, 27, 37, 46, 31, 40, 50, 2, 30, 0, 26, 50, 17, 11, 25, 45, 43, 39, 29, 19, 20, 26, 33, 41, 13, 1, 3, 30, 0, 14, 40, 8, 30, 11, 19, 28, 3, 10, 30, 20, 18, 5, 5, 38, 24, 27, 30, 33, 5, 18, 24, 34, 0, 25, 11, 14, 27, 49, 32, 27, 38, 46, 42, 48, 0, 0, 36, 28, 35, 12, 16, 19, 26, 0, 0, 1, 7, 46, 16, 16, 39, 2, 26, 34, 42, 47, 44, 25]
[29, 31, 32, 32, 19, 50, 29, 12, 43, 14, 47, 32, 30, 20, 8, 17, 1, 8, 49, 0, 6, 40, 3, 21, 50, 28, 10, 21, 30, 15, 19, 46, 10, 18, 6, 40, 46, 27, 2, 26, 1, 19, 49, 29, 26, 31, 14, 26, 3, 37, 1, 36, 44, 5, 31, 50, 46, 7, 17, 2, 36, 14, 48, 8, 17, 9, 7, 0, 34, 40, 39, 43, 33, 36, 4, 42, 36, 0, 30, 6, 27, 34, 47, 15, 43, 25, 23, 14, 38, 44, 29, 16, 1, 9, 33, 30, 35, 37, 17]
[36, 37, 25, 46, 18, 39, 40, 7, 39, 50, 42, 34, 1, 13, 40, 39, 23, 34, 42, 7, 30, 2, 35, 3, 22, 31, 37, 41, 2, 13, 25, 5, 44, 50, 23, 25, 24, 8, 16, 12, 47, 26, 29, 18, 29, 0, 4, 43, 1, 37, 36, 16, 22, 3, 24, 25, 32, 19, 28, 45, 24, 12, 44, 43, 36, 46, 8, 25, 36, 46, 8, 21, 11, 16, 50, 3, 28, 30, 0, 50, 26, 8, 16, 3, 39, 11, 45, 48, 5, 38, 19, 44, 19, 39, 4, 27, 39, 20, 7]
[7, 50, 17, 20, 12, 44, 40, 3, 37, 50, 37, 0, 43, 9, 32, 34, 25, 34, 8, 5, 3, 48, 41, 32, 7, 0, 40, 31, 40, 2, 29, 44, 8, 43, 30, 38, 35, 37, 26, 20, 10, 16, 2, 24, 26, 25, 2, 35, 38, 12, 9, 40, 16, 15, 16, 7, 36, 15, 35, 43, 5, 25, 43, 45, 17, 36, 26, 36, 36, 39, 9, 40, 46, 4, 50, 27, 35, 6, 50, 0, 12, 37, 32, 0, 44, 10, 45, 4, 2, 22, 38, 42, 27, 28, 36, 1, 20, 48, 2]
[26, 42, 30, 20, 49, 9, 35, 32, 50, 22, 23, 10, 45, 43, 22, 28, 48, 47, 50, 24, 4, 31, 21, 14, 47, 48, 3, 34, 21, 16, 44, 36, 27, 5, 25, 12, 45, 8, 12, 21, 38, 30, 5, 31, 43, 7, 31, 50, 29, 35, 49, 43, 13, 38, 21, 22, 2, 44, 43, 45, 9, 32, 37, 49, 1, 50, 7, 33, 22, 13, 38, 10, 24, 22, 19, 24, 12, 27, 26, 12, 0, 2, 28, 31, 6, 17, 47, 19, 33, 28, 21, 46, 6, 40, 29, 18, 33, 36, 15]
[10, 45, 37, 11, 29, 12, 8, 18, 15, 7, 39, 6, 45, 13, 23, 18, 32, 28, 38, 25, 18, 10, 15, 8, 1, 4, 33, 5, 22, 4, 13, 42, 10, 41, 16, 45, 29, 41, 18, 50, 47, 36, 11, 22, 13, 47, 5, 42, 46, 3, 13, 31, 1, 5, 3, 18, 28, 5, 42, 50, 21, 2, 14, 7, 20, 28, 26, 18, 3, 6, 0, 35, 27, 45, 28, 19, 16, 34, 8, 37, 2, 0, 16, 45, 34, 49, 42, 36, 21, 5, 50, 43, 49, 20, 45, 32, 2, 0, 28]
[20, 2, 41, 49, 38, 12, 11, 48, 33, 48, 7, 32, 17, 49, 27, 15, 15, 13, 4, 39, 7, 13, 49, 5, 20, 14, 23, 5, 49, 50, 35, 13, 18, 11, 24, 11, 33, 14, 30, 12, 45, 44, 44, 41, 10, 8, 6, 43, 31, 38, 50, 0, 14, 29, 31, 6, 10, 11, 22, 36, 35, 16, 33, 28, 41, 26, 41, 17, 42, 43, 13, 0, 25, 15, 34, 32, 19, 47, 16, 32, 28, 16, 0, 19, 39, 4, 14, 22, 17, 3, 9, 30, 45, 12, 16, 4, 30, 26, 38]
[25, 0, 25, 36, 3, 47, 22, 16, 22, 48, 17, 35, 5, 36, 34, 18, 48, 44, 37, 6, 50, 20, 43, 45, 46, 31, 26, 26, 17, 27, 23, 39, 48, 29, 16, 39, 35, 12, 41, 43, 5, 31, 30, 1, 22, 2, 45, 22, 46, 44, 34, 2, 20, 11, 20, 46, 2, 17, 42, 46, 19, 33, 2, 46, 3, 20, 34, 10, 21, 32, 21, 11, 3, 48, 18, 11, 26, 15, 3, 0, 31, 45, 19, 0, 38, 44, 29, 23, 39, 33, 43, 12, 38, 37, 14, 20, 30, 18, 7]
[44, 19, 6, 0, 29, 11, 30, 10, 31, 15, 12, 15, 41, 0, 37, 7, 41, 4, 4, 10, 38, 46, 32, 40, 39, 22, 10, 21, 45, 0, 4, 18, 11, 1, 7, 35, 26, 36, 15, 45, 35, 19, 47, 11, 35, 41, 20, 5, 43, 1, 32, 0, 13, 30, 50, 5, 17, 8, 5, 5, 49, 34, 49, 1, 17, 41, 50, 31, 45, 18, 28, 48, 35, 6, 18, 11, 0, 43, 39, 44, 6, 34, 39, 38, 0, 6, 0, 40, 7, 30, 44, 43, 17, 25, 14, 10, 42, 2, 9]
[22, 1, 24, 39, 2, 47, 27, 1, 18, 10, 9, 42, 11, 24, 22, 16, 36, 44, 33, 34, 13, 27, 28, 0, 21, 10, 44, 43, 45, 33, 5, 34, 28, 41, 32, 22, 17, 37, 35, 8, 42, 12, 6, 10, 5, 13, 32, 18, 4, 38, 32, 33, 12, 29, 32, 29, 37, 20, 7, 35, 8, 17, 17, 6, 7, 48, 13, 15, 13, 25, 1, 41, 9, 17, 37, 48, 0, 25, 11, 10, 17, 49, 4, 44, 6, 0, 0, 30, 32, 6, 17, 8, 18, 2, 25, 47, 3, 8, 15]
[44, 8, 12, 46, 5, 32, 7, 27, 25, 11, 14, 47, 10, 30, 12, 29, 22, 10, 43, 5, 44, 11, 5, 26, 34, 2, 39, 46, 21, 8, 26, 46, 35, 43, 38, 41, 37, 29, 46, 1, 27, 6, 5, 10, 9, 41, 12, 35, 36, 50, 38, 47, 41, 41, 3, 37, 44, 25, 19, 32, 47, 48, 12, 10, 50, 44, 27, 26, 18, 25, 39, 22, 46, 14, 4, 0, 1, 23, 45, 45, 47, 42, 14, 29, 0, 0, 0, 1, 43, 39, 46, 36, 35, 9, 24, 18, 40, 0, 31]
[39, 31, 16, 19, 47, 35, 31, 17, 7, 20, 44, 19, 2, 9, 48, 35, 26, 46, 50, 14, 13, 34, 24, 46, 19, 31, 9, 36, 8, 49, 13, 1, 38, 41, 49, 49, 38, 22, 26, 30, 9, 11, 4, 4, 26, 36, 44, 15, 12, 36, 39, 8, 1, 43, 14, 11, 4, 49, 1, 49, 9, 2, 29, 34, 45, 10, 0, 0, 48, 42, 8, 39, 41, 9, 38, 46, 7, 14, 48, 4, 19, 36, 22, 23, 40, 30, 1, 0, 10, 7, 5, 15, 30, 38, 27, 13, 0, 18, 43]
[26, 21, 1, 6, 27, 9, 9, 29, 29, 28, 3, 46, 24, 26, 20, 16, 47, 46, 38, 1, 8, 17, 48, 7, 9, 28, 39, 37, 29, 17, 11, 49, 11, 45, 48, 14, 41, 11, 6, 36, 44, 27, 2, 49, 6, 9, 12, 24, 21, 16, 30, 19, 34, 47, 38, 40, 47, 23, 23, 13, 9, 41, 41, 38, 11, 22, 28, 48, 23, 24, 41, 32, 25, 47, 42, 32, 46, 38, 5, 2, 33, 21, 17, 39, 7, 32, 43, 10, 0, 15, 7, 24, 5, 48, 28, 15, 38, 0, 10]
[0, 18, 22, 48, 10, 1, 0, 48, 43, 36, 39, 29, 9, 35, 27, 24, 9, 26, 48, 13, 35, 41, 13, 48, 8, 38, 5, 8, 27, 46, 23, 13, 48, 40, 38, 6, 3, 36, 23, 28, 10, 27, 20, 30, 1, 34, 27, 12, 32, 38, 13, 43, 46, 46, 36, 45, 27, 19, 14, 19, 20, 44, 29, 17, 42, 33, 48, 33, 47, 27, 36, 18, 46, 30, 31, 38, 16, 44, 38, 22, 28, 5, 3, 33, 30, 6, 39, 7, 15, 0, 7, 22, 43, 23, 6, 25, 30, 4, 20]
[15, 4, 24, 9, 35, 29, 11, 42, 47, 20, 39, 11, 28, 30, 19, 44, 35, 26, 7, 37, 9, 24, 35, 40, 19, 3, 40, 35, 12, 17, 29, 15, 37, 32, 23, 0, 28, 4, 45, 3, 39, 21, 38, 16, 30, 12, 41, 26, 31, 35, 6, 39, 6, 17, 14, 32, 42, 44, 13, 27, 38, 3, 9, 16, 41, 38, 25, 19, 48, 6, 19, 9, 20, 20, 36, 33, 16, 29, 19, 38, 21, 50, 9, 43, 44, 17, 46, 5, 7, 7, 0, 38, 37, 5, 7, 27, 2, 40, 31]
[26, 45, 34, 27, 36, 24, 3, 34, 9, 28, 34, 37, 9, 47, 30, 22, 9, 29, 18, 17, 41, 31, 2, 42, 39, 5, 41, 0, 44, 27, 23, 9, 14, 19, 11, 31, 37, 18, 43, 26, 18, 4, 6, 41, 37, 33, 19, 7, 15, 46, 45, 43, 39, 18, 1, 23, 50, 18, 42, 21, 37, 11, 33, 47, 24, 13, 12, 17, 18, 6, 41, 24, 10, 6, 5, 17, 39, 16, 44, 42, 46, 43, 30, 12, 43, 8, 36, 15, 24, 22, 38, 0, 49, 36, 0, 0, 23, 25, 25]
