N1,N2,...,Nx
[4, 9, 26, 22, 48, 35, 35, 40, 19, 10, 7, 44, 17, 26, 29, 21, 28, 29, 14, 45, 46, 42, 35, 46, 20, 31, 38, 18, 34, 11, 23, 8, 50, 41, 29, 48, 0, 12, 46, 9, 28, 9, 1, 29, 14, 49, 7, 19, 6, 10, 6, 17, 27, 42, 47, 41, 9, 46, 23, 35, 30, 44, 41, 9, 42, 16, 20, 27, 10, 27, 49, 5, 6, 38, 37, 6, 47, 37, 44, 47, 35, 42, 21, 30, 39, 4, 37, 37, 40, 6, 25, 45, 21, 38, 50, 17, 2, 30, 28, 47, 37, 0, 45, 2, 17, 19, 17, 2, 47, 5, 36, 9, 9, 36, 23, 42, 13, 36, 9, 24, 1, 40, 28, 20, 24, 26, 20]
[17, 38, 50, 20, 40, 40, 42, 45, 0, 34, 29, 23, 2, 1, 48, 36, 41, 8, 2, 37, 23, 12, 38, 24, 48, 35, 50, 15, 48, 15, 41, 2, 42, 45, 41, 15, 12, 0, 11, 1, 17, 0, 25, 19, 39, 17, 32, 2, 5, 35, 37, 21, 35, 32, 12, 29, 34, 26, 11, 11, 10, 36, 18, 0, 12, 0, 6, 46, 17, 33, 23, 42, 3, 35, 22, 32, 33, 28, 3, 45, 33, 0, 15, 39, 18, 44, 17, 35, 10, 6, 37, 25, 42, 47, 8, 4, 19, 19, 9, 34, 10, 2, 48, 1, 41, 43, 9, 1, 43, 17, 50, 23, 10, 45, 11, 34, 35, 15, 42, 7, 29, 31, 45, 1, 40, 1, 50]
[41, 30, 22, 37, 49, 0, 18, 46, 25, 10, 10, 45, 29, 23, 48, 19, 31, 36, 47, 44, 27, 1, 40, 29, 41, 11, 23, 23, 19, 50, 1, 1, 45, 12, 44, 24, 46, 11, 0, 24, 20, 48, 47, 40, 18, 11, 17, 40, 21, 37, 43, 25, 1, 9, 39, 1, 29, 32, 39, 22, 44, 36, 49, 30, 26, 12, 15, 10, 6, 48, 23, 22, 28, 23, 4, 33, 2, 30, 41, 0, 33, 19, 11, 39, 6, 40, 12, 48, 31, 8, 36, 13, 26, 22, 11, 2, 26, 41, 16, 4, 25, 20, 2, 48, 4, 36, 9, 9, 7, 18, 38, 23, 7, 11, 8, 11, 50, 34, 32, 24, 33, 31, 22, 23, 37, 42, 12]
[44, 0, 42, 13, 9, 34, 33, 4, 3, 36, 44, 26, 29, 4, 36, 41, 36, 0, 5, 29, 11, 23, 40, 30, 23, 47, 17, 9, 19, 33, 24, 32, 45, 33, 41, 16, 9, 1, 24, 0, 30, 14, 22, 45, 27, 27, 30, 8, 20, 12, 32, 29, 29, 4, 15, 45, 9, 5, 50, 12, 20, 26, 19, 50, 2, 40, 45, 9, 21, 37, 11, 22, 13, 26, 30, 43, 23, 19, 2, 6, 19, 10, 35, 7, 24, 37, 13, 17, 46, 1, 20, 19, 16, 23, 7, 26, 44, 39, 22, 26, 28, 50, 30, 14, 11, 8, 11, 14, 47, 12, 10, 33, 29, 46, 3, 4, 0, 7, 5, 46, 46, 17, 34, 47, 7, 50, 1]
[28, 16, 8, 29, 13, 39, 16, 39, 35, 18, 40, 41, 15, 6, 31, 20, 27, 42, 14, 17, 14, 16, 43, 46, 39, 9, 25, 14, 47, 0, 18, 36, 1, 13, 25, 29, 28, 17, 20, 30, 0, 36, 36, 37, 9, 44, 43, 33, 17, 32, 27, 22, 29, 38, 38, 9, 38, 20, 26, 47, 0, 39, 1, 18, 11, 46, 2, 11, 38, 6, 22, 38, 7, 29, 43, 38, 26, 42, 32, 35, 39, 17, 50, 38, 7, 10, 27, 42, 12, 6, 3, 2, 35, 22, 50, 6, 1, 8, 20, 15, 4, 4, 1, 41, 12, 39, 49, 43, 0, 6, 4, 9, 4, 46, 16, 13, 5, 33, 31, 7, 14, 28, 24, 14, 4, 35, 29]
[32, 15, 4, 38, 10, 48, 17, 46, 3, 43, 7, 50, 34, 25, 3, 14, 16, 21, 18, 18, 16, 48, 2, 1, 22, 38, 15, 4, 20, 47, 31, 46, 12, 2, 44, 14, 9, 0, 48, 14, 36, 0, 14, 49, 33, 19, 32, 35, 47, 23, 1, 29, 10, 12, 40, 45, 49, 20, 28, 29, 10, 13, 14, 19, 10, 31, 48, 13, 23, 34, 40, 37, 42, 29, 13, 47, 27, 29, 25, 32, 4, 50, 7, 12, 50, 41, 27, 39, 10, 33, 22, 32, 6, 27, 32, 47, 8, 41, 5, 25, 2, 35, 16, 47, 17, 40, 23, 12, 31, 20, 12, 17, 23, 7, 50, 50, 34, 48, 46, 21, 15, 24, 27, 1, 29, 4, 44]
[50, 46, 30, 9, 13, 15, 17, 0, 49, 22, 13, 1, 35, 41, 15, 2, 18, 15, 4, 42, 16, 13, 41, 40, 32, 3, 15, 31, 17, 48, 18, 0, 37, 20, 36, 26, 1, 25, 47, 22, 36, 14, 0, 48, 40, 25, 0, 49, 5, 0, 18, 16, 2, 21, 40, 6, 24, 24, 18, 36, 26, 6, 13, 21, 31, 14, 49, 2, 37, 50, 13, 44, 21, 43, 5, 50, 19, 8, 31, 34, 40, 42, 20, 24, 44, 5, 23, 20, 18, 48, 20, 9, 38, 36, 46, 31, 1, 50, 45, 3, 35, 35, 40, 14, 19, 5, 48, 28, 29, 15, 8, 34, 2, 44, 33, 17, 34, 10, 0, 49, 15, 10, 45, 8, 44, 1, 39]
[16, 17, 20, 13, 28, 26, 24, 25, 14, 15, 9, 16, 0, 10, 19, 18, 32, 18, 9, 28, 24, 23, 2, 5, 46, 28, 50, 3, 32, 29, 32, 11, 41, 38, 16, 45, 29, 19, 40, 45, 37, 49, 48, 0, 36, 25, 40, 39, 21, 25, 5, 15, 6, 11, 32, 26, 48, 37, 13, 33, 25, 41, 22, 19, 26, 44, 0, 41, 46, 8, 37, 0, 50, 33, 19, 38, 3, 32, 35, 14, 41, 34, 19, 21, 23, 24, 47, 42, 6, 32, 2, 39, 2, 9, 47, 33, 39, 27, 4, 49, 28, 19, 46, 7, 45, 39, 13, 41, 45, 35, 14, 7, 24, 38, 35, 45, 8, 8, 24, 20, 5, 42, 41, 7, 28, 29, 47]
[30, 50, 9, 42, 9, 6, 5, 22, 33, 22, 43, 44, 38, 30, 42, 9, 41, 3, 15, 37, 23, 27, 12, 4, 33, 26, 43, 30, 20, 33, 3, 20, 44, 20, 42, 50, 14, 39, 18, 27, 9, 33, 40, 36, 0, 21, 44, 27, 46, 12, 50, 44, 46, 37, 9, 25, 41, 0, 32, 0, 10, 28, 11, 40, 13, 27, 49, 19, 41, 36, 9, 8, 6, 7, 29, 33, 37, 44, 29, 15, 36, 26, 49, 35, 49, 45, 48, 17, 7, 15, 49, 0, 28, 26, 18, 31, 32, 40, 2, 36, 24, 21, 25, 11, 46, 37, 46, 38, 2, 23, 17, 25, 49, 32, 9, 50, 48, 38, 6, 2, 28, 45, 40, 1, 30, 46, 28]
[12, 14, 3, 33, 11, 4, 6, 7, 23, 45, 41, 32, 18, 4, 22, 23, 47, 49, 3, 39, 11, 17, 38, 17, 46, 17, 40, 50, 21, 50, 0, 43, 15, 26, 0, 25, 49, 17, 11, 27, 44, 19, 25, 25, 21, 0, 12, 12, 44, 46, 24, 19, 48, 9, 7, 29, 31, 25, 25, 24, 37, 35, 8, 12, 9, 28, 39, 30, 19, 40, 44, 32, 18, 30, 0, 15, 41, 41, 35, 5, 41, 25, 10, 9, 50, 27, 44, 48, 16, 48, 22, 47, 27, 26, 34, 42, 24, 38, 43, 15, 8, 10, 44, 16, 49, 35, 3, 1, 26, 8, 38, 0, 48, 5, 20, 20, 15, 28, 46, 47, 31, 6, 35, 45, 17, 47, 35]
[33, 26, 47, 48, 42, 48, 33, 14, 41, 24, 21, 5, 36, 4, 4, 1, 6, 22, 4, 8, 8, 36, 35, 36, 11, 15, 47, 37, 18, 48, 43, 43, 17, 27, 45, 32, 7, 32, 17, 30, 43, 32, 0, 40, 44, 12, 0, 21, 22, 47, 4, 25, 19, 9, 4, 18, 17, 29, 30, 43, 49, 41, 50, 19, 6, 19, 16, 39, 21, 31, 6, 31, 23, 33, 44, 11, 44, 27, 6, 7, 34, 7, 23, 33, 42, 26, 35, 13, 15, 36, 30, 16, 14, 43, 15, 33, 34, 2, 32, 14, 18, 47, 8, 27, 12, 16, 30, 8, 39, 31, 19, 43, 26, 42, 12, 48, 44, 44, 9, 49, 3, 17, 20, 12, 41, 17, 21]
[4, 36, 13, 38, 30, 34, 39, 46, 45, 23, 1, 10, 15, 49, 28, 3, 13, 10, 27, 32, 31, 3, 10, 21, 40, 44, 29, 40, 44, 19, 41, 2, 42, 9, 34, 24, 19, 2, 40, 8, 33, 35, 49, 39, 27, 12, 21, 0, 38, 9, 39, 30, 45, 26, 15, 6, 47, 19, 43, 38, 20, 3, 46, 28, 22, 32, 47, 36, 11, 20, 12, 29, 47, 14, 15, 43, 35, 5, 38, 4, 38, 14, 38, 29, 12, 35, 33, 25, 18, 49, 4, 20, 9, 1, 25, 4, 26, 50, 44, 39, 48, 32, 4, 41, 28, 6, 14, 44, 45, 47, 22, 33, 6, 18, 34, 46, 46, 46, 5, 12, 3, 39, 41, 42, 4, 20, 38]
[46, 13, 19, 1, 11, 19, 23, 20, 4, 50, 33, 10, 27, 41, 20, 16, 6, 33, 44, 14, 23, 45, 11, 6, 7, 41, 45, 16, 47, 18, 16, 49, 45, 11, 29, 6, 6, 5, 21, 20, 17, 47, 5, 21, 46, 44, 22, 38, 0, 11, 11, 11, 41, 14, 7, 16, 25, 24, 30, 8, 6, 16, 42, 34, 34, 24, 37, 39, 7, 49, 27, 6, 29, 33, 8, 37, 13, 45, 9, 45, 23, 46, 24, 44, 31, 13, 16, 36, 12, 39, 47, 10, 27, 45, 49, 15, 50, 13, 30, 13, 24, 16, 50, 49, 50, 34, 38, 39, 7, 1, 0, 6, 40, 23, 12, 49, 22, 36, 6, 15, 38, 45, 22, 43, 36, 28, 22]
[44, 14, 16, 47, 34, 27, 40, 5, 8, 12, 8, 8, 13, 38, 19, 8, 48, 7, 10, 16, 36, 34, 23, 10, 43, 27, 11, 33, 20, 32, 32, 35, 34, 9, 43, 20, 10, 35, 37, 12, 32, 23, 0, 25, 12, 46, 47, 9, 11, 0, 30, 44, 32, 9, 23, 23, 37, 12, 20, 2, 33, 43, 14, 34, 40, 42, 12, 1, 29, 27, 9, 19, 2, 30, 1, 10, 41, 28, 43, 49, 38, 4, 42, 36, 34, 48, 14, 14, 22, 8, 13, 50, 33, 10, 44, 7, 35, 16, 25, 14, 34, 23, 44, 47, 10, 20, 34, 31, 31, 0, 32, 2, 44, 13, 46, 19, 31, 29, 36, 13, 16, 0, 36, 29, 38, 21, 35]
[35, 13, 8, 33, 4, 43, 19, 34, 14, 40, 40, 9, 34, 9, 1, 32, 44, 15, 26, 32, 37, 21, 39, 24, 14, 26, 29, 50, 33, 44, 32, 41, 39, 26, 1, 42, 6, 37, 43, 32, 27, 1, 18, 5, 50, 24, 4, 39, 11, 30, 0, 31, 31, 4, 48, 19, 21, 20, 36, 26, 31, 28, 25, 50, 2, 50, 22, 35, 17, 43, 11, 2, 4, 43, 26, 9, 34, 6, 40, 34, 1, 39, 36, 5, 30, 6, 5, 2, 21, 37, 26, 5, 12, 44, 17, 49, 39, 28, 49, 50, 27, 25, 23, 29, 43, 0, 32, 42, 40, 34, 42, 33, 35, 18, 43, 3, 0, 49, 34, 13, 21, 21, 47, 36, 47, 27, 8]
[30, 9, 15, 8, 3, 25, 0, 32, 44, 14, 5, 26, 29, 25, 19, 38, 10, 46, 40, 33, 23, 9, 22, 3, 15, 21, 40, 15, 11, 33, 23, 50, 27, 24, 40, 45, 17, 21, 25, 29, 22, 29, 16, 15, 44, 19, 25, 30, 11, 44, 31, 0, 49, 32, 27, 17, 41, 17, 25, 47, 21, 25, 38, 17, 1, 19, 37, 11, 5, 18, 40, 6, 50, 21, 3, 34, 3, 27, 25, 1, 31, 32, 19, 2, 35, 46, 6, 13, 17, 30, 35, 48, 28, 29, 47, 6, 27, 4, 20, 32, 8, 48, 32, 4, 17, 43, 12, 24, 28, 49, 41, 6, 8, 4, 0, 2, 8, 0, 11, 7, 21, 37, 16, 36, 19, 35, 3]
[32, 45, 47, 14, 49, 49, 48, 6, 19, 2, 19, 32, 25, 49, 48, 32, 32, 34, 2, 38, 11, 24, 29, 6, 9, 5, 12, 32, 31, 45, 43, 33, 48, 0, 10, 47, 27, 35, 1, 29, 29, 10, 2, 6, 46, 48, 19, 45, 41, 32, 31, 49, 0, 25, 48, 36, 12, 47, 6, 36, 37, 13, 8, 38, 12, 23, 45, 36, 7, 17, 25, 14, 37, 1, 31, 40, 6, 39, 14, 42, 47, 3, 46, 25, 4, 23, 34, 47, 19, 8, 8, 45, 43, 35, 10, 14, 34, 35, 26, 23, 43, 43, 29, 33, 15, 1, 23, 26, 22, 5, 3, 19, 6, 18, 48, 5, 24, 24, 34, 20, 22, 36, 23, 6, 12, 22, 15]
[11, 40, 22, 10, 36, 35, 5, 28, 32, 32, 31, 42, 3, 21, 21, 1, 40, 15, 18, 4, 32, 47, 15, 11, 20, 27, 2, 42, 17, 32, 25, 4, 13, 24, 49, 45, 42, 32, 9, 4, 38, 12, 21, 11, 37, 9, 9, 26, 14, 9, 4, 32, 25, 0, 39, 4, 17, 6, 10, 26, 30, 14, 45, 2, 15, 48, 11, 23, 23, 13, 12, 3, 33, 14, 41, 41, 24, 8, 35, 15, 2, 23, 42, 6, 38, 5, 31, 0, 30, 47, 45, 34, 24, 26, 15, 12, 2, 30, 37, 38, 32, 17, 48, 31, 27, 28, 37, 33, 43, 25, 12, 30, 34, 9, 46, 41, 27, 27, 45, 24, 15, 22, 33, 49, 13, 45, 46]
[12, 21, 44, 19, 32, 30, 30, 42, 9, 23, 49, 24, 30, 21, 18, 45, 37, 45, 12, 21, 24, 27, 34, 48, 5, 2, 32, 19, 34, 44, 48, 41, 0, 29, 31, 7, 47, 12, 39, 15, 38, 40, 40, 32, 9, 7, 4, 15, 7, 23, 48, 27, 48, 39, 0, 10, 45, 27, 35, 43, 35, 12, 28, 2, 30, 15, 36, 16, 25, 20, 3, 46, 20, 14, 20, 0, 45, 17, 9, 31, 48, 40, 5, 48, 14, 32, 27, 4, 36, 0, 18, 11, 18, 44, 34, 11, 48, 13, 47, 6, 45, 22, 10, 49, 8, 48, 4, 17, 40, 18, 8, 13, 39, 35, 11, 15, 33, 15, 41, 48, 16, 34, 3, 20, 33, 44, 50]
[13, 49, 35, 32, 20, 15, 46, 32, 10, 46, 41, 25, 19, 37, 20, 30, 9, 45, 20, 0, 32, 5, 28, 49, 37, 12, 33, 42, 21, 27, 19, 49, 11, 22, 15, 15, 41, 29, 1, 45, 9, 45, 6, 26, 25, 29, 18, 6, 16, 23, 19, 17, 36, 4, 10, 0, 10, 50, 20, 36, 29, 31, 31, 0, 32, 7, 5, 20, 43, 36, 24, 36, 44, 5, 48, 40, 17, 18, 22, 47, 25, 23, 3, 9, 1, 45, 41, 18, 23, 28, 24, 13, 18, 29, 18, 4, 47, 25, 9, 30, 17, 23, 13, 38, 1, 15, 37, 32, 34, 22, 26, 46, 32, 48, 2, 34, 32, 33, 37, 16, 8, 46, 18, 5, 1, 30, 42]
[28, 4, 50, 45, 32, 12, 26, 21, 39, 25, 33, 41, 8, 2, 27, 16, 9, 24, 43, 20, 34, 48, 14, 42, 36, 32, 4, 4, 4, 27, 28, 36, 50, 50, 32, 29, 9, 34, 29, 9, 38, 49, 24, 48, 41, 31, 17, 47, 25, 37, 21, 41, 12, 17, 45, 10, 0, 0, 22, 19, 14, 5, 40, 25, 32, 0, 27, 28, 20, 29, 38, 39, 8, 35, 25, 31, 34, 5, 12, 1, 16, 4, 21, 8, 49, 48, 2, 13, 1, 31, 35, 39, 42, 12, 1, 48, 18, 11, 6, 36, 13, 18, 29, 5, 50, 27, 1, 32, 43, 44, 47, 5, 22, 23, 11, 28, 15, 12, 14, 40, 5, 24, 6, 0, 7, 8, 20]
[7, 44, 50, 36, 47, 27, 20, 7, 14, 7, 4, 27, 32, 15, 12, 49, 0, 14, 26, 37, 36, 23, 45, 38, 1, 6, 4, 17, 31, 9, 17, 3, 28, 43, 21, 5, 46, 26, 32, 5, 20, 20, 24, 37, 0, 25, 29, 19, 24, 12, 20, 17, 47, 6, 27, 50, 0, 0, 44, 14, 8, 15, 48, 6, 29, 23, 27, 6, 20, 17, 35, 10, 40, 40, 8, 16, 20, 13, 29, 11, 29, 36, 34, 17, 37, 15, 34, 22, 6, 3, 42, 44, 15, 20, 9, 40, 27, 25, 47, 27, 25, 31, 6, 13, 0, 24, 24, 28, 7, 30, 16, 2, 41, 23, 47, 2, 35, 4, 10, 44, 29, 29, 12, 32, 29, 46, 31]
[0, 8, 13, 19, 50, 11, 37, 19, 50, 11, 42, 27, 29, 36, 22, 30, 34, 26, 36, 17, 35, 15, 24, 43, 9, 49, 23, 10, 6, 5, 20, 1, 35, 22, 11, 10, 23, 11, 39, 50, 26, 28, 18, 13, 32, 25, 30, 43, 30, 20, 36, 25, 6, 10, 35, 20, 22, 44, 0, 11, 9, 13, 38, 7, 37, 22, 34, 27, 43, 2, 26, 38, 26, 46, 34, 32, 23, 19, 20, 45, 5, 30, 14, 50, 44, 36, 16, 26, 40, 17, 33, 42, 7, 16, 43, 23, 25, 26, 27, 14, 0, 18, 45, 0, 14, 14, 16, 48, 8, 15, 39, 9, 30, 12, 28, 29, 48, 25, 46, 4, 40, 7, 21, 2, 20, 24, 20]
[4, 14, 12, 35, 29, 32, 30, 20, 19, 12, 14, 38, 6, 1, 16, 15, 4, 43, 21, 16, 37, 31, 21, 4, 23, 12, 49, 10, 16, 29, 6, 37, 48, 8, 14, 17, 35, 11, 22, 12, 47, 29, 36, 33, 0, 24, 43, 38, 8, 2, 26, 47, 36, 26, 43, 36, 19, 14, 11, 0, 37, 0, 6, 4, 7, 27, 41, 43, 19, 37, 31, 27, 22, 0, 34, 42, 39, 21, 31, 27, 22, 6, 29, 47, 10, 21, 34, 29, 13, 48, 25, 5, 25, 8, 25, 29, 20, 22, 6, 46, 5, 17, 35, 15, 2, 40, 1, 34, 20, 11, 11, 38, 2, 46, 5, 38, 3, 39, 15, 27, 43, 23, 31, 31, 5, 46, 23]
[5, 24, 22, 50, 38, 40, 34, 6, 4, 8, 33, 19, 5, 30, 2, 15, 10, 13, 8, 38, 40, 44, 23, 0, 24, 8, 47, 21, 9, 44, 27, 22, 12, 26, 28, 25, 30, 10, 44, 20, 0, 10, 26, 25, 10, 37, 49, 20, 6, 33, 31, 21, 37, 30, 35, 29, 14, 8, 9, 37, 0, 29, 48, 3, 6, 2, 1, 38, 12, 22, 49, 39, 11, 6, 40, 43, 49, 25, 33, 42, 44, 38, 29, 2, 27, 3, 26, 2, 14, 1, 5, 41, 33, 45, 8, 31, 5, 5, 8, 8, 45, 43, 12, 40, 44, 25, 48, 45, 47, 47, 50, 22, 25, 7, 32, 24, 13, 43, 12, 19, 42, 28, 4, 31, 48, 24, 37]
[30, 33, 25, 14, 7, 16, 50, 28, 40, 2, 2, 18, 4, 26, 21, 19, 18, 23, 34, 29, 26, 1, 9, 17, 25, 32, 45, 25, 49, 11, 48, 1, 42, 13, 30, 0, 44, 36, 36, 26, 39, 13, 6, 41, 28, 35, 41, 3, 16, 43, 28, 25, 13, 14, 12, 31, 5, 15, 13, 0, 29, 0, 40, 20, 17, 48, 32, 31, 38, 18, 43, 30, 39, 39, 7, 47, 2, 26, 46, 50, 20, 24, 42, 41, 0, 15, 50, 7, 0, 45, 40, 27, 12, 1, 11, 28, 48, 17, 9, 30, 50, 1, 44, 19, 15, 19, 6, 43, 2, 42, 43, 3, 7, 46, 14, 41, 29, 44, 17, 2, 27, 41, 36, 17, 17, 24, 49]
[29, 44, 46, 14, 17, 5, 4, 40, 47, 20, 0, 0, 3, 24, 1, 18, 13, 49, 25, 40, 15, 12, 20, 4, 34, 7, 23, 0, 24, 25, 49, 39, 50, 26, 1, 44, 41, 18, 49, 19, 1, 14, 13, 22, 11, 8, 50, 46, 42, 14, 25, 38, 8, 45, 28, 31, 40, 48, 38, 6, 48, 40, 0, 35, 41, 30, 11, 47, 15, 33, 37, 7, 39, 4, 9, 38, 32, 2, 21, 23, 42, 22, 28, 35, 7, 6, 6, 37, 12, 45, 38, 26, 44, 46, 5, 37, 40, 14, 27, 42, 39, 3, 37, 39, 50, 30, 40, 36, 34, 18, 25, 37, 30, 23, 0, 6, 9, 11, 13, 14, 5, 49, 40, 26, 31, 37, 50]
[45, 32, 28, 10, 15, 47, 16, 15, 39, 34, 44, 47, 50, 2, 26, 18, 49, 25, 16, 16, 30, 29, 4, 19, 15, 18, 0, 40, 15, 3, 18, 49, 11, 41, 46, 36, 9, 0, 30, 50, 18, 19, 21, 19, 40, 12, 19, 28, 34, 34, 50, 17, 38, 2, 2, 0, 25, 6, 7, 4, 3, 20, 35, 0, 4, 25, 13, 38, 50, 46, 46, 21, 34, 3, 16, 45, 3, 46, 10, 32, 21, 46, 13, 28, 17, 36, 21, 40, 3, 45, 30, 34, 17, 29, 31, 13, 43, 9, 29, 20, 45, 37, 5, 33, 5, 37, 33, 36, 17, 46, 39, 17, 34, 19, 7, 1, 42, 32, 26, 30, 32, 11, 9, 31, 49, 28, 14]
[7, 50, 12, 34, 23, 33, 2, 37, 19, 39, 37, 17, 39, 24, 18, 28, 44, 19, 42, 32, 29, 49, 35, 48, 35, 46, 42, 1, 25, 5, 15, 39, 24, 16, 30, 47, 42, 12, 26, 2, 11, 10, 31, 26, 13, 9, 6, 22, 34, 40, 2, 1, 12, 15, 30, 32, 32, 29, 37, 7, 6, 17, 41, 4, 0, 47, 30, 29, 9, 19, 39, 41, 47, 50, 35, 29, 34, 4, 48, 14, 32, 33, 38, 36, 9, 9, 6, 14, 2, 13, 13, 9, 22, 38, 30, 5, 44, 2, 39, 2, 7, 22, 19, 40, 26, 13, 2, 11, 14, 36, 32, 23, 48, 27, 42, 35, 44, 17, 11, 27, 4, 21, 7, 7, 39, 36, 6]
[27, 46, 36, 48, 23, 41, 35, 4, 14, 4, 10, 35, 15, 20, 11, 27, 4, 0, 18, 15, 25, 17, 5, 15, 40, 43, 8, 31, 24, 35, 29, 31, 26, 31, 21, 15, 16, 0, 12, 40, 46, 31, 14, 44, 27, 28, 19, 32, 24, 42, 50, 19, 23, 48, 15, 7, 0, 23, 22, 27, 2, 48, 30, 25, 47, 0, 44, 49, 36, 44, 24, 33, 18, 5, 32, 24, 23, 0, 28, 18, 42, 45, 46, 0, 22, 19, 45, 42, 48, 1, 50, 3, 49, 32, 46, 26, 41, 15, 4, 33, 13, 43, 41, 3, 32, 30, 5, 46, 23, 8, 14, 37, 32, 27, 17, 34, 25, 39, 34, 46, 23, 47, 7, 24, 40, 0, 43]
[38, 14, 11, 8, 25, 30, 4, 48, 38, 17, 48, 5, 32, 48, 25, 13, 49, 0, 7, 31, 10, 39, 49, 31, 48, 1, 17, 6, 35, 29, 25, 49, 7, 11, 46, 39, 20, 6, 15, 45, 2, 48, 49, 0, 49, 39, 16, 47, 37, 12, 22, 37, 45, 11, 36, 5, 27, 27, 34, 41, 1, 32, 11, 13, 30, 44, 0, 41, 49, 46, 5, 29, 19, 36, 13, 1, 10, 33, 10, 48, 16, 4, 26, 40, 9, 23, 38, 43, 44, 18, 49, 10, 12, 3, 22, 23, 18, 25, 44, 24, 13, 46, 2, 18, 45, 23, 27, 36, 36, 9, 22, 6, 25, 33, 9, 25, 39, 1, 19, 40, 28, 37, 2, 20, 14, 35, 44]
[13, 40, 47, 23, 23, 4, 40, 41, 13, 36, 35, 22, 34, 24, 44, 30, 20, 26, 6, 6, 21, 50, 23, 3, 41, 44, 45, 48, 15, 20, 12, 4, 34, 37, 30, 0, 27, 46, 10, 9, 11, 13, 2, 41, 19, 30, 39, 36, 39, 1, 35, 11, 36, 23, 16, 20, 28, 6, 27, 43, 38, 31, 47, 38, 29, 49, 41, 0, 22, 45, 4, 2, 15, 37, 19, 47, 26, 22, 39, 28, 32, 35, 40, 47, 40, 23, 23, 5, 18, 9, 48, 49, 7, 1, 3, 3, 24, 11, 49, 49, 45, 20, 45, 46, 47, 16, 46, 37, 10, 15, 18, 44, 46, 20, 45, 24, 45, 43, 48, 25, 24, 46, 40, 39, 16, 48, 1]
[19, 50, 22, 25, 37, 27, 4, 3, 34, 14, 43, 11, 31, 24, 7, 0, 0, 11, 27, 8, 41, 31, 43, 16, 37, 27, 29, 16, 21, 12, 18, 19, 4, 16, 46, 18, 10, 17, 6, 21, 38, 23, 37, 46, 41, 19, 21, 11, 7, 29, 17, 5, 7, 23, 25, 43, 20, 20, 43, 19, 12, 38, 15, 50, 9, 36, 49, 22, 0, 12, 40, 44, 7, 32, 39, 7, 29, 27, 22, 38, 26, 23, 11, 35, 40, 1, 34, 0, 30, 4, 3, 42, 45, 39, 28, 29, 13, 18, 0, 28, 13, 10, 39, 8, 30, 36, 38, 45, 8, 32, 41, 15, 39, 31, 14, 17, 30, 11, 50, 37, 13, 41, 10, 12, 24, 37, 4]
[17, 2, 47, 34, 15, 16, 10, 35, 16, 1, 13, 30, 6, 20, 46, 35, 40, 40, 28, 29, 6, 46, 24, 47, 30, 32, 36, 21, 27, 16, 14, 36, 14, 2, 28, 37, 27, 33, 48, 37, 6, 34, 50, 8, 36, 40, 31, 20, 49, 27, 43, 18, 17, 13, 20, 36, 29, 17, 2, 37, 22, 18, 33, 46, 19, 44, 46, 45, 12, 0, 38, 46, 26, 3, 24, 5, 42, 26, 24, 32, 36, 14, 38, 42, 20, 20, 25, 19, 9, 0, 20, 43, 22, 25, 24, 37, 10, 7, 38, 47, 50, 9, 7, 15, 31, 10, 47, 27, 39, 10, 39, 20, 44, 47, 6, 47, 16, 15, 35, 37, 11, 33, 26, 9, 21, 19, 36]
[6, 50, 40, 22, 8, 32, 0, 36, 8, 21, 48, 24, 5, 33, 7, 32, 9, 11, 26, 41, 3, 2, 6, 2, 30, 7, 1, 19, 50, 19, 28, 25, 10, 30, 2, 31, 49, 23, 23, 11, 22, 40, 13, 37, 9, 44, 6, 12, 27, 9, 11, 40, 25, 12, 3, 24, 38, 35, 26, 31, 49, 43, 37, 46, 39, 24, 5, 4, 40, 38, 0, 10, 29, 26, 20, 21, 23, 7, 15, 36, 24, 44, 11, 25, 47, 11, 9, 21, 11, 16, 36, 16, 29, 48, 40, 25, 12, 41, 40, 10, 27, 47, 37, 42, 22, 18, 34, 37, 12, 39, 37, 43, 7, 50, 42, 27, 21, 26, 26, 10, 6, 47, 12, 5, 23, 34, 25]
[18, 13, 16, 18, 34, 49, 3, 45, 13, 36, 0, 13, 27, 3, 24, 7, 16, 20, 8, 16, 15, 6, 23, 2, 39, 45, 20, 8, 5, 10, 20, 5, 30, 41, 19, 19, 5, 42, 22, 22, 38, 37, 44, 0, 8, 32, 31, 29, 6, 19, 2, 6, 14, 3, 46, 36, 39, 10, 38, 27, 39, 30, 7, 21, 41, 33, 29, 2, 44, 46, 10, 0, 15, 46, 20, 23, 18, 16, 32, 11, 45, 42, 39, 33, 5, 33, 37, 1, 18, 39, 37, 30, 22, 29, 46, 13, 29, 18, 33, 16, 10, 15, 31, 11, 7, 25, 5, 31, 42, 50, 36, 22, 17, 6, 41, 42, 33, 31, 48, 21, 17, 8, 10, 32, 9, 10, 32]
