N1,N2,...,Nx
[22, 38, 38, 44, 3, 43, 35, 27, 49, 17, 20, 10, 39, 38, 12, 30, 0, 29, 9, 17, 13, 0, 18, 5, 21, 14, 0, 0, 10, 50, 10, 19, 11, 19, 46, 39, 40, 43, 13, 39, 0, 4, 29, 30, 18, 1, 42, 48, 17, 10, 41, 12, 50, 34, 29, 36, 40, 12, 36, 2, 1, 45, 35, 35, 35, 4, 3, 50, 22, 30, 17, 28, 3, 5, 46, 28, 4, 3, 33, 27, 17, 47, 42, 11, 33, 5, 35, 24, 30, 30, 36, 26, 33, 20, 41, 31, 23, 35, 41, 13, 36, 31, 36, 7, 32, 20, 24, 7, 34, 26, 34, 8, 29, 20, 34, 41, 50, 2, 42, 44, 17, 7, 26, 41, 13, 6, 42, 18, 7, 26, 47, 34, 6, 18, 39, 7, 13, 26, 2, 27, 40, 42, 44, 45, 19, 39, 2, 11, 22, 35, 12, 1, 26, 8, 30, 31, 34, 29, 5, 6, 25, 4, 40, 39, 28, 21, 15, 8, 25, 39, 32, 27, 39, 32, 47, 19, 11, 0]
[25, 50, 35, 14, 16, 28, 47, 17, 21, 5, 18, 2, 41, 48, 1, 21, 14, 49, 10, 18, 48, 29, 18, 49, 24, 2, 0, 0, 13, 28, 34, 28, 31, 17, 15, 49, 11, 7, 8, 33, 0, 44, 23, 40, 12, 8, 26, 36, 50, 37, 17, 9, 14, 1, 42, 32, 47, 33, 48, 14, 20, 4, 36, 18, 35, 1, 45, 48, 13, 15, 9, 38, 12, 25, 47, 30, 37, 5, 22, 11, 16, 37, 38, 13, 43, 9, 19, 37, 28, 37, 50, 28, 30, 25, 32, 33, 12, 8, 46, 22, 44, 27, 30, 47, 10, 2, 43, 12, 1, 29, 34, 36, 30, 42, 6, 36, 48, 45, 35, 26, 39, 21, 3, 13, 47, 16, 20, 10, 49, 19, 36, 32, 9, 25, 41, 0, 28, 6, 10, 22, 15, 22, 31, 19, 1, 4, 50, 22, 35, 40, 13, 21, 8, 29, 39, 26, 47, 43, 45, 1, 39, 28, 6, 11, 1, 19, 44, 37, 49, 4, 14, 30, 33, 2, 7, 50, 14, 22]
[36, 38, 2, 27, 33, 17, 42, 44, 32, 30, 8, 35, 18, 50, 11, 8, 47, 22, 48, 27, 17, 6, 18, 2, 44, 44, 10, 13, 0, 42, 42, 43, 42, 25, 8, 48, 7, 30, 43, 8, 18, 21, 11, 19, 18, 26, 4, 8, 22, 12, 28, 21, 37, 9, 1, 0, 35, 24, 26, 33, 48, 18, 19, 48, 7, 21, 19, 40, 34, 28, 13, 29, 14, 15, 34, 17, 6, 17, 40, 23, 49, 37, 18, 31, 21, 41, 2, 42, 31, 42, 36, 3, 14, 7, 48, 15, 18, 30, 41, 25, 38, 7, 3, 33, 17, 42, 41, 23, 26, 16, 4, 17, 49, 26, 29, 1, 3, 20, 3, 20, 7, 4, 38, 47, 8, 22, 31, 43, 0, 45, 40, 4, 20, 32, 23, 26, 25, 7, 0, 6, 35, 27, 44, 30, 21, 31, 11, 13, 29, 40, 41, 43, 26, 37, 41, 31, 22, 8, 47, 11, 36, 43, 13, 18, 31, 29, 26, 21, 41, 44, 14, 18, 48, 15, 11, 7, 10, 7]
[40, 12, 18, 16, 11, 28, 18, 19, 8, 46, 28, 4, 39, 40, 50, 2, 22, 16, 38, 34, 11, 39, 32, 15, 48, 45, 50, 28, 42, 0, 4, 44, 12, 5, 26, 50, 4, 6, 46, 15, 42, 43, 8, 6, 13, 20, 1, 18, 15, 7, 37, 28, 14, 23, 21, 7, 41, 33, 30, 18, 20, 50, 1, 37, 18, 6, 50, 10, 31, 1, 44, 27, 45, 10, 40, 9, 1, 49, 35, 33, 40, 44, 14, 25, 4, 46, 25, 31, 44, 38, 23, 18, 42, 33, 42, 40, 43, 8, 41, 15, 44, 32, 14, 1, 26, 22, 1, 19, 13, 38, 36, 7, 45, 23, 29, 21, 46, 32, 5, 5, 49, 5, 7, 6, 39, 22, 10, 32, 7, 35, 12, 36, 18, 26, 50, 17, 16, 3, 21, 34, 1, 18, 1, 8, 11, 42, 15, 31, 49, 40, 10, 24, 11, 0, 29, 25, 9, 32, 1, 1, 43, 36, 42, 10, 30, 2, 20, 33, 20, 3, 13, 16, 5, 46, 9, 39, 49, 46]
[50, 13, 38, 0, 31, 36, 32, 16, 1, 48, 46, 42, 10, 8, 9, 43, 15, 50, 46, 38, 40, 40, 49, 11, 33, 0, 10, 34, 42, 4, 0, 42, 8, 3, 25, 42, 45, 10, 9, 46, 45, 2, 28, 30, 40, 5, 5, 12, 11, 27, 40, 25, 24, 29, 5, 41, 6, 45, 47, 8, 6, 39, 9, 46, 12, 47, 7, 26, 43, 29, 48, 30, 27, 26, 1, 18, 22, 14, 41, 37, 0, 36, 8, 16, 47, 10, 44, 3, 0, 46, 41, 27, 12, 32, 44, 49, 33, 41, 7, 32, 22, 1, 33, 18, 44, 13, 32, 48, 40, 34, 21, 1, 36, 31, 46, 15, 40, 34, 37, 32, 36, 37, 7, 3, 46, 46, 25, 36, 6, 39, 5, 18, 45, 45, 20, 5, 20, 6, 20, 24, 29, 12, 25, 0, 2, 34, 0, 16, 35, 10, 43, 42, 37, 50, 18, 26, 24, 8, 17, 6, 2, 13, 30, 43, 30, 14, 20, 37, 3, 43, 38, 32, 29, 27, 35, 15, 0, 16]
[21, 11, 0, 16, 6, 23, 46, 18, 18, 38, 31, 49, 48, 28, 48, 25, 47, 24, 5, 49, 8, 46, 0, 15, 36, 31, 19, 28, 43, 44, 42, 0, 13, 30, 4, 13, 40, 17, 26, 12, 40, 37, 20, 43, 14, 20, 41, 50, 33, 5, 50, 10, 33, 3, 44, 13, 11, 30, 31, 28, 29, 11, 11, 5, 7, 23, 45, 27, 14, 1, 37, 38, 22, 31, 15, 18, 43, 1, 35, 9, 0, 16, 35, 19, 33, 13, 20, 14, 2, 37, 21, 21, 43, 19, 34, 35, 45, 26, 16, 34, 33, 3, 50, 32, 19, 0, 46, 2, 25, 5, 49, 38, 31, 23, 1, 20, 49, 6, 44, 11, 36, 44, 24, 9, 27, 48, 45, 31, 39, 13, 14, 23, 47, 33, 20, 34, 18, 38, 17, 10, 28, 6, 36, 6, 46, 10, 23, 9, 41, 11, 24, 11, 22, 31, 33, 24, 3, 24, 33, 30, 26, 4, 10, 9, 39, 26, 30, 36, 15, 48, 12, 29, 49, 10, 23, 43, 34, 23]
[42, 39, 11, 30, 27, 50, 26, 46, 6, 42, 40, 26, 2, 21, 12, 22, 50, 19, 7, 12, 5, 7, 46, 26, 26, 48, 11, 31, 42, 12, 8, 13, 0, 6, 47, 32, 3, 16, 28, 7, 7, 9, 31, 47, 29, 49, 32, 43, 48, 21, 0, 15, 44, 16, 19, 37, 6, 25, 31, 20, 42, 16, 24, 12, 16, 13, 28, 6, 34, 18, 7, 42, 5, 22, 10, 36, 23, 1, 42, 14, 50, 49, 10, 2, 17, 30, 39, 23, 10, 24, 13, 12, 13, 42, 16, 22, 14, 13, 22, 33, 17, 39, 1, 18, 50, 46, 11, 2, 48, 40, 38, 49, 9, 41, 24, 49, 37, 9, 14, 48, 24, 30, 19, 8, 33, 43, 12, 5, 42, 15, 9, 36, 14, 14, 43, 0, 18, 22, 17, 3, 15, 8, 45, 16, 10, 15, 45, 38, 25, 19, 50, 8, 2, 34, 20, 20, 48, 21, 7, 19, 42, 30, 13, 47, 2, 0, 11, 34, 11, 27, 36, 12, 5, 48, 44, 37, 22, 48]
[5, 21, 38, 9, 31, 31, 34, 29, 38, 42, 50, 28, 12, 12, 34, 37, 7, 15, 43, 26, 45, 16, 45, 0, 48, 34, 19, 17, 25, 5, 3, 30, 6, 0, 42, 22, 9, 12, 26, 21, 5, 24, 46, 30, 20, 26, 7, 4, 2, 40, 19, 36, 12, 42, 0, 23, 27, 1, 16, 24, 49, 13, 34, 45, 2, 5, 18, 31, 13, 25, 43, 49, 48, 43, 4, 2, 26, 23, 27, 6, 38, 21, 21, 17, 22, 37, 24, 48, 26, 6, 26, 20, 44, 14, 43, 20, 20, 49, 34, 40, 44, 31, 33, 9, 31, 28, 30, 19, 11, 17, 5, 27, 47, 37, 4, 48, 23, 37, 22, 33, 1, 11, 0, 12, 17, 1, 7, 10, 25, 46, 19, 23, 23, 42, 11, 47, 47, 46, 16, 26, 10, 21, 20, 36, 12, 47, 16, 2, 38, 4, 49, 25, 48, 25, 15, 46, 36, 16, 28, 48, 31, 28, 44, 27, 50, 4, 30, 29, 47, 11, 30, 42, 2, 33, 27, 24, 36, 11]
[44, 50, 32, 50, 24, 45, 7, 24, 41, 27, 37, 39, 18, 28, 7, 24, 14, 15, 26, 28, 6, 4, 11, 36, 37, 9, 46, 15, 8, 26, 25, 4, 47, 42, 0, 37, 2, 35, 0, 45, 29, 17, 11, 42, 30, 40, 16, 11, 24, 27, 17, 25, 36, 46, 41, 33, 16, 43, 48, 14, 15, 13, 20, 34, 22, 19, 38, 19, 40, 7, 29, 13, 32, 23, 2, 6, 30, 42, 24, 28, 3, 18, 15, 1, 18, 36, 5, 46, 9, 10, 33, 34, 20, 13, 44, 16, 12, 2, 23, 8, 50, 40, 20, 32, 16, 7, 33, 1, 18, 44, 12, 19, 27, 49, 26, 45, 39, 0, 10, 29, 13, 31, 15, 38, 43, 13, 23, 23, 19, 40, 20, 31, 17, 34, 40, 7, 41, 22, 6, 10, 1, 22, 13, 25, 6, 38, 1, 9, 8, 11, 1, 44, 35, 12, 8, 48, 41, 19, 47, 35, 4, 20, 22, 3, 2, 16, 33, 11, 4, 3, 41, 46, 49, 29, 49, 10, 0, 0]
[43, 35, 10, 13, 19, 26, 36, 48, 32, 50, 44, 11, 4, 9, 25, 31, 50, 13, 27, 46, 42, 41, 38, 39, 21, 50, 39, 49, 48, 50, 42, 13, 32, 22, 37, 0, 33, 24, 47, 36, 11, 30, 30, 16, 3, 27, 8, 8, 9, 0, 22, 40, 22, 42, 20, 28, 19, 26, 29, 9, 50, 20, 47, 49, 38, 50, 3, 24, 6, 4, 33, 49, 19, 20, 22, 4, 14, 8, 30, 11, 17, 5, 19, 25, 18, 38, 34, 40, 24, 48, 38, 24, 44, 29, 21, 19, 6, 44, 42, 34, 17, 32, 31, 2, 41, 1, 13, 7, 50, 29, 41, 42, 9, 19, 38, 43, 50, 15, 35, 23, 9, 7, 41, 50, 17, 10, 28, 5, 17, 30, 15, 47, 33, 46, 49, 6, 6, 7, 29, 44, 24, 8, 37, 11, 33, 1, 12, 18, 48, 21, 18, 32, 46, 10, 17, 19, 0, 0, 9, 38, 10, 26, 30, 11, 30, 49, 3, 47, 39, 26, 4, 50, 41, 50, 7, 16, 9, 49]
[40, 41, 28, 31, 31, 8, 32, 9, 15, 17, 44, 2, 31, 4, 8, 50, 48, 50, 3, 16, 24, 30, 14, 2, 40, 15, 40, 11, 7, 4, 45, 40, 3, 9, 2, 33, 0, 9, 15, 32, 27, 29, 37, 1, 43, 12, 40, 46, 16, 2, 22, 21, 14, 10, 32, 4, 29, 8, 23, 6, 2, 18, 27, 10, 25, 22, 42, 39, 12, 38, 14, 3, 30, 24, 48, 25, 13, 9, 11, 24, 15, 12, 20, 34, 5, 35, 39, 45, 10, 11, 13, 19, 16, 28, 49, 18, 44, 8, 6, 12, 17, 43, 40, 26, 30, 9, 4, 24, 2, 11, 26, 13, 33, 42, 8, 9, 35, 41, 36, 43, 31, 50, 25, 3, 4, 5, 37, 7, 5, 40, 32, 42, 0, 28, 29, 42, 1, 14, 22, 13, 10, 18, 31, 46, 49, 48, 11, 32, 32, 40, 26, 40, 8, 47, 9, 12, 26, 27, 43, 32, 17, 46, 34, 48, 49, 28, 17, 5, 48, 6, 1, 6, 25, 50, 50, 1, 25, 32]
[44, 50, 28, 9, 14, 8, 44, 35, 15, 16, 18, 20, 15, 2, 15, 5, 1, 33, 25, 41, 7, 47, 23, 24, 24, 18, 43, 7, 30, 6, 10, 17, 16, 12, 35, 24, 9, 0, 1, 43, 13, 30, 18, 27, 5, 10, 23, 14, 39, 19, 35, 5, 41, 37, 28, 16, 48, 11, 27, 33, 16, 9, 30, 12, 43, 3, 34, 1, 36, 43, 48, 15, 13, 41, 12, 46, 16, 28, 36, 14, 36, 38, 11, 46, 32, 36, 15, 41, 41, 43, 16, 23, 47, 21, 26, 7, 4, 7, 16, 16, 46, 23, 40, 18, 38, 39, 27, 15, 25, 32, 7, 9, 25, 8, 11, 4, 39, 33, 19, 13, 45, 36, 33, 45, 35, 10, 26, 28, 15, 10, 2, 27, 18, 39, 18, 26, 44, 46, 9, 21, 50, 25, 2, 43, 21, 35, 31, 28, 8, 7, 24, 1, 4, 13, 37, 49, 5, 31, 14, 2, 35, 46, 8, 43, 16, 19, 44, 6, 14, 5, 32, 36, 9, 46, 36, 25, 43, 50]
[50, 37, 26, 21, 40, 42, 6, 28, 20, 20, 19, 32, 8, 16, 30, 19, 43, 2, 20, 25, 35, 48, 3, 25, 23, 18, 13, 8, 43, 46, 9, 26, 28, 26, 0, 47, 15, 1, 0, 5, 0, 30, 10, 19, 6, 30, 38, 8, 39, 27, 13, 15, 1, 24, 5, 42, 11, 45, 36, 26, 20, 14, 50, 40, 7, 24, 48, 38, 32, 14, 12, 35, 19, 36, 45, 25, 46, 40, 49, 11, 3, 22, 26, 40, 22, 44, 27, 35, 40, 13, 8, 50, 35, 36, 2, 24, 10, 39, 36, 40, 0, 15, 14, 46, 5, 13, 0, 20, 11, 33, 18, 38, 30, 19, 48, 47, 8, 7, 43, 17, 0, 42, 32, 0, 19, 19, 6, 40, 47, 43, 19, 23, 46, 6, 27, 25, 36, 47, 9, 22, 23, 8, 22, 43, 13, 23, 26, 29, 17, 38, 45, 50, 47, 16, 1, 40, 11, 34, 12, 28, 10, 40, 32, 28, 32, 11, 40, 30, 2, 12, 47, 38, 47, 14, 19, 48, 46, 41]
[3, 50, 15, 23, 1, 10, 33, 12, 8, 32, 41, 28, 19, 40, 6, 36, 20, 23, 3, 19, 16, 42, 8, 10, 34, 9, 39, 33, 8, 15, 46, 12, 7, 21, 45, 36, 32, 43, 5, 0, 48, 17, 9, 29, 19, 18, 46, 38, 31, 40, 1, 38, 16, 3, 2, 46, 49, 38, 33, 5, 38, 7, 14, 17, 44, 46, 4, 8, 25, 4, 31, 29, 27, 9, 7, 4, 14, 0, 6, 46, 28, 24, 36, 6, 46, 15, 32, 31, 50, 49, 10, 28, 23, 47, 16, 5, 15, 19, 36, 27, 6, 36, 26, 22, 39, 37, 0, 32, 33, 38, 28, 2, 20, 16, 24, 29, 47, 9, 32, 39, 1, 47, 37, 41, 7, 12, 29, 13, 28, 43, 3, 30, 5, 5, 17, 42, 6, 37, 30, 46, 45, 23, 34, 2, 7, 14, 44, 30, 25, 18, 11, 49, 23, 47, 31, 47, 26, 4, 21, 29, 8, 28, 40, 45, 5, 5, 7, 4, 24, 21, 31, 12, 21, 39, 44, 19, 41, 27]
[32, 3, 21, 14, 4, 49, 31, 22, 28, 19, 49, 16, 44, 48, 18, 6, 39, 18, 15, 36, 12, 32, 5, 3, 11, 16, 0, 0, 18, 42, 45, 40, 7, 5, 29, 11, 27, 13, 0, 48, 0, 13, 41, 5, 9, 8, 1, 32, 12, 1, 15, 32, 43, 21, 46, 11, 46, 3, 8, 43, 41, 13, 0, 50, 30, 2, 10, 32, 43, 27, 26, 15, 17, 5, 9, 3, 27, 25, 45, 22, 29, 17, 44, 4, 3, 3, 10, 18, 40, 2, 47, 29, 16, 49, 21, 50, 33, 36, 42, 17, 36, 43, 44, 0, 41, 10, 13, 32, 41, 44, 20, 21, 37, 30, 36, 50, 0, 50, 32, 15, 24, 18, 9, 43, 47, 48, 42, 1, 25, 42, 21, 17, 14, 1, 29, 45, 4, 17, 19, 3, 12, 15, 9, 13, 34, 7, 16, 34, 34, 22, 13, 28, 2, 41, 2, 42, 28, 10, 32, 2, 36, 15, 44, 18, 16, 32, 34, 0, 19, 23, 1, 23, 37, 32, 39, 27, 14, 10]
[39, 16, 47, 23, 15, 18, 31, 1, 23, 39, 10, 27, 31, 0, 50, 27, 13, 9, 28, 32, 26, 45, 20, 3, 17, 36, 4, 44, 21, 43, 2, 37, 9, 24, 17, 30, 29, 30, 30, 17, 13, 0, 4, 17, 17, 50, 39, 50, 4, 37, 48, 43, 44, 44, 44, 5, 13, 33, 7, 44, 10, 25, 8, 5, 42, 42, 20, 47, 42, 15, 22, 28, 10, 1, 10, 37, 0, 3, 31, 14, 17, 40, 37, 41, 10, 24, 20, 12, 1, 30, 1, 14, 31, 29, 48, 30, 24, 43, 37, 45, 30, 19, 28, 2, 35, 36, 50, 14, 1, 11, 24, 20, 46, 36, 31, 20, 24, 39, 41, 19, 24, 5, 1, 19, 46, 11, 42, 30, 38, 2, 4, 32, 31, 17, 43, 37, 21, 50, 1, 28, 10, 41, 42, 48, 5, 49, 7, 0, 17, 27, 7, 48, 7, 2, 20, 22, 30, 23, 7, 30, 46, 24, 27, 28, 45, 20, 5, 45, 34, 4, 48, 15, 33, 42, 12, 2, 19, 48]
[45, 15, 6, 24, 33, 38, 20, 23, 37, 26, 5, 23, 7, 0, 15, 9, 1, 16, 37, 32, 33, 10, 3, 34, 22, 0, 29, 23, 11, 8, 28, 20, 31, 46, 11, 30, 37, 18, 10, 9, 41, 4, 0, 39, 48, 31, 7, 7, 32, 19, 30, 49, 37, 40, 5, 33, 7, 39, 30, 14, 11, 46, 47, 24, 44, 45, 44, 0, 23, 16, 45, 9, 22, 46, 50, 25, 12, 19, 36, 2, 3, 6, 30, 27, 25, 14, 46, 19, 25, 48, 35, 34, 47, 47, 0, 5, 28, 13, 27, 7, 2, 36, 0, 47, 43, 26, 46, 38, 31, 21, 37, 6, 13, 9, 31, 12, 37, 14, 42, 36, 32, 38, 41, 46, 27, 19, 50, 25, 36, 6, 41, 5, 19, 31, 22, 41, 0, 46, 11, 20, 9, 12, 10, 29, 29, 37, 19, 22, 5, 44, 15, 25, 37, 16, 36, 9, 50, 22, 29, 13, 35, 19, 25, 32, 14, 0, 18, 20, 41, 39, 9, 2, 4, 33, 19, 19, 16, 8]
[11, 9, 3, 22, 50, 22, 28, 10, 3, 29, 14, 49, 0, 7, 40, 17, 21, 39, 9, 19, 19, 17, 2, 45, 7, 23, 30, 40, 19, 6, 30, 43, 47, 30, 42, 16, 1, 27, 19, 29, 5, 17, 39, 0, 5, 22, 10, 50, 17, 16, 40, 27, 8, 40, 27, 49, 19, 33, 15, 21, 42, 27, 44, 25, 11, 36, 3, 33, 40, 26, 17, 27, 6, 30, 7, 5, 26, 45, 46, 0, 0, 45, 4, 43, 45, 40, 40, 33, 47, 38, 34, 41, 49, 41, 23, 0, 1, 1, 6, 1, 20, 32, 38, 15, 26, 48, 35, 22, 31, 25, 13, 37, 24, 9, 25, 23, 19, 32, 46, 36, 38, 46, 23, 48, 27, 48, 7, 36, 5, 38, 43, 34, 49, 12, 38, 50, 27, 23, 8, 47, 25, 33, 40, 45, 47, 26, 21, 42, 5, 9, 23, 45, 50, 39, 10, 0, 50, 3, 17, 26, 9, 36, 9, 24, 26, 44, 46, 9, 9, 6, 22, 35, 40, 7, 11, 8, 8, 1]
[34, 2, 48, 15, 12, 35, 7, 10, 29, 44, 19, 32, 12, 36, 43, 49, 7, 4, 7, 25, 35, 49, 35, 35, 33, 19, 18, 12, 18, 13, 40, 14, 29, 20, 30, 3, 43, 5, 6, 19, 9, 17, 48, 5, 0, 13, 21, 14, 3, 19, 2, 42, 38, 42, 49, 47, 0, 4, 47, 40, 20, 38, 36, 43, 41, 24, 48, 33, 25, 40, 23, 31, 36, 49, 42, 11, 2, 37, 45, 26, 14, 47, 49, 36, 44, 42, 35, 32, 18, 31, 50, 31, 36, 45, 42, 45, 46, 0, 16, 40, 29, 35, 0, 40, 7, 3, 40, 21, 36, 11, 7, 15, 4, 35, 24, 26, 4, 15, 10, 3, 5, 6, 10, 38, 48, 49, 8, 12, 11, 23, 28, 38, 37, 48, 47, 39, 37, 28, 1, 0, 40, 20, 25, 40, 15, 13, 35, 15, 27, 28, 24, 29, 29, 12, 20, 48, 15, 30, 16, 47, 48, 17, 34, 9, 20, 27, 37, 9, 0, 0, 8, 18, 37, 24, 13, 35, 46, 9]
[26, 6, 27, 21, 10, 44, 12, 34, 38, 32, 13, 20, 27, 16, 16, 15, 34, 48, 24, 20, 10, 31, 1, 34, 47, 45, 1, 8, 26, 20, 5, 20, 49, 26, 40, 27, 12, 10, 30, 18, 8, 50, 31, 22, 13, 0, 6, 31, 12, 21, 25, 3, 4, 31, 4, 9, 18, 2, 19, 22, 16, 1, 5, 36, 45, 35, 50, 28, 46, 49, 35, 22, 27, 25, 37, 29, 43, 17, 38, 9, 27, 47, 14, 26, 29, 2, 11, 28, 39, 8, 2, 6, 41, 14, 30, 37, 39, 42, 16, 29, 32, 34, 42, 38, 12, 42, 41, 7, 31, 31, 37, 20, 0, 19, 14, 41, 15, 24, 30, 28, 25, 33, 2, 39, 43, 43, 25, 2, 14, 15, 45, 0, 48, 17, 37, 11, 48, 46, 26, 41, 35, 6, 15, 5, 28, 36, 18, 34, 7, 40, 47, 45, 30, 46, 1, 21, 17, 0, 38, 46, 20, 37, 33, 41, 21, 23, 19, 37, 4, 0, 33, 43, 37, 44, 16, 27, 44, 1]
[18, 0, 12, 32, 5, 27, 42, 44, 19, 42, 49, 25, 0, 3, 16, 37, 49, 31, 47, 26, 9, 39, 12, 13, 28, 10, 42, 26, 4, 1, 5, 41, 32, 7, 16, 8, 40, 23, 38, 46, 1, 39, 7, 10, 21, 6, 0, 47, 22, 36, 7, 20, 7, 4, 1, 34, 16, 17, 32, 13, 9, 20, 34, 43, 20, 49, 22, 48, 27, 6, 20, 33, 9, 34, 1, 24, 26, 11, 9, 18, 41, 12, 48, 33, 11, 49, 44, 26, 44, 2, 31, 27, 15, 15, 29, 27, 5, 21, 25, 1, 34, 18, 29, 17, 24, 15, 3, 15, 27, 9, 7, 36, 34, 22, 31, 8, 40, 39, 14, 1, 30, 20, 43, 10, 5, 31, 2, 3, 20, 24, 33, 14, 7, 28, 23, 38, 25, 22, 8, 20, 35, 22, 47, 24, 5, 12, 43, 3, 27, 18, 17, 11, 37, 36, 3, 42, 3, 0, 9, 42, 6, 30, 15, 10, 6, 44, 18, 41, 9, 37, 2, 23, 43, 3, 50, 12, 50, 45]
[37, 38, 28, 50, 37, 37, 27, 30, 27, 18, 31, 32, 6, 40, 14, 31, 39, 3, 11, 28, 2, 20, 20, 14, 27, 8, 48, 36, 8, 18, 12, 50, 43, 4, 11, 8, 46, 14, 8, 38, 32, 50, 7, 50, 14, 31, 47, 0, 28, 40, 1, 10, 32, 18, 2, 12, 8, 20, 27, 33, 14, 6, 49, 5, 29, 21, 38, 23, 7, 25, 4, 33, 39, 9, 13, 50, 31, 41, 25, 3, 42, 3, 34, 13, 19, 26, 14, 1, 0, 48, 27, 22, 7, 36, 32, 1, 38, 20, 12, 42, 45, 49, 35, 9, 41, 21, 22, 45, 12, 40, 29, 21, 38, 43, 39, 14, 23, 4, 34, 43, 20, 3, 42, 20, 33, 10, 23, 5, 13, 45, 42, 45, 0, 45, 16, 2, 48, 50, 20, 40, 35, 24, 5, 24, 35, 42, 33, 28, 29, 48, 38, 22, 28, 2, 39, 18, 20, 22, 27, 43, 5, 7, 9, 22, 27, 25, 14, 30, 34, 3, 36, 50, 43, 22, 21, 8, 34, 49]
[27, 11, 50, 39, 12, 20, 33, 9, 36, 16, 45, 28, 17, 13, 47, 44, 27, 8, 47, 8, 2, 11, 47, 25, 43, 17, 17, 50, 22, 15, 11, 33, 48, 2, 24, 9, 16, 39, 39, 31, 12, 4, 32, 17, 3, 12, 22, 28, 0, 20, 1, 39, 35, 28, 37, 46, 16, 2, 21, 43, 35, 35, 2, 28, 10, 9, 4, 35, 5, 0, 29, 7, 25, 1, 10, 25, 46, 13, 10, 23, 44, 22, 3, 22, 12, 33, 3, 32, 3, 9, 3, 37, 9, 10, 2, 31, 1, 43, 44, 49, 4, 11, 46, 26, 6, 8, 31, 15, 15, 3, 40, 49, 4, 3, 39, 10, 24, 1, 35, 4, 31, 9, 0, 9, 28, 6, 7, 44, 41, 5, 36, 32, 38, 6, 8, 21, 31, 26, 14, 16, 10, 26, 22, 27, 19, 12, 28, 23, 43, 43, 37, 39, 21, 44, 0, 14, 50, 0, 30, 10, 45, 7, 36, 31, 23, 32, 25, 46, 21, 6, 42, 43, 21, 6, 41, 24, 32, 39]
[42, 17, 41, 28, 4, 20, 44, 40, 8, 42, 5, 39, 43, 2, 2, 3, 30, 46, 35, 45, 44, 6, 47, 48, 24, 30, 10, 37, 12, 7, 27, 5, 21, 40, 27, 0, 2, 19, 27, 40, 1, 37, 19, 16, 19, 21, 36, 40, 20, 0, 2, 15, 46, 19, 18, 50, 28, 31, 42, 15, 12, 24, 40, 7, 1, 7, 43, 24, 36, 35, 33, 45, 11, 1, 17, 4, 24, 9, 27, 24, 42, 0, 15, 10, 35, 46, 10, 42, 17, 21, 24, 24, 18, 32, 17, 11, 27, 2, 23, 19, 34, 24, 26, 41, 24, 8, 10, 6, 43, 0, 6, 21, 20, 49, 27, 20, 47, 48, 12, 8, 46, 35, 28, 37, 15, 42, 50, 29, 21, 1, 17, 46, 3, 32, 33, 31, 9, 0, 8, 21, 2, 48, 4, 15, 19, 19, 29, 2, 4, 33, 38, 3, 39, 34, 32, 33, 1, 5, 26, 7, 26, 35, 35, 41, 19, 41, 0, 26, 30, 39, 37, 0, 12, 25, 15, 9, 6, 50]
[18, 39, 4, 12, 26, 11, 46, 11, 18, 25, 34, 0, 11, 28, 12, 17, 26, 50, 25, 4, 0, 9, 14, 26, 43, 33, 41, 17, 28, 37, 40, 50, 0, 19, 17, 22, 22, 35, 13, 1, 15, 48, 30, 40, 2, 25, 7, 1, 1, 2, 0, 46, 28, 43, 1, 17, 23, 25, 35, 1, 19, 8, 11, 28, 23, 34, 49, 42, 23, 12, 37, 29, 43, 26, 18, 1, 2, 21, 42, 32, 38, 43, 47, 42, 44, 17, 42, 29, 49, 43, 12, 36, 39, 25, 45, 11, 38, 21, 28, 41, 22, 10, 45, 41, 11, 8, 13, 20, 2, 45, 7, 14, 8, 34, 50, 9, 36, 48, 37, 23, 38, 4, 3, 26, 7, 33, 34, 30, 28, 0, 21, 16, 46, 3, 47, 2, 25, 47, 45, 28, 45, 31, 27, 50, 23, 1, 42, 27, 3, 47, 18, 23, 35, 35, 4, 43, 5, 12, 13, 45, 28, 23, 11, 22, 12, 9, 9, 48, 5, 10, 1, 48, 45, 34, 22, 4, 26, 21]
[21, 13, 48, 24, 43, 29, 48, 17, 39, 46, 40, 23, 2, 43, 13, 42, 6, 15, 41, 20, 37, 29, 5, 44, 20, 27, 12, 9, 21, 28, 25, 10, 15, 36, 25, 40, 21, 5, 15, 38, 32, 43, 49, 27, 42, 3, 20, 10, 39, 15, 46, 0, 47, 38, 50, 7, 23, 42, 48, 12, 14, 46, 16, 28, 30, 15, 7, 22, 42, 18, 34, 20, 32, 17, 49, 18, 25, 8, 47, 39, 22, 17, 48, 19, 17, 37, 42, 42, 44, 19, 35, 33, 7, 28, 3, 15, 17, 20, 14, 42, 21, 10, 2, 50, 14, 50, 7, 5, 47, 10, 45, 6, 23, 9, 15, 1, 17, 4, 30, 30, 39, 13, 23, 33, 35, 0, 30, 46, 34, 39, 40, 14, 46, 10, 19, 31, 22, 45, 15, 38, 32, 28, 23, 38, 28, 35, 20, 48, 20, 19, 26, 29, 13, 16, 25, 30, 25, 17, 35, 6, 6, 24, 36, 34, 46, 10, 48, 13, 22, 37, 6, 11, 1, 23, 17, 31, 43, 39]
