N1,N2,...,Nx
[29, 4, 12, 48, 14, 8, 49, 5, 21, 37, 33, 10, 29, 23, 36, 0, 14, 50, 48, 31, 50, 7, 24, 21, 5, 0, 48, 27, 23, 11, 3, 2, 35, 22, 16, 1, 30, 37, 26, 47, 24, 1, 47, 35, 26, 22, 13, 30, 32, 32, 2, 30, 11, 13, 36, 32, 32, 15, 37, 44, 37, 38, 47, 5, 35, 6, 23, 19, 46, 29, 37, 20, 32, 4, 21, 47, 33, 31, 21, 0, 19, 48, 41, 27, 47, 32, 50, 19, 43, 0, 42, 48, 22, 4, 29, 2, 24, 38, 43, 40, 29, 22, 24, 1, 40, 13, 11, 8, 29, 44, 1, 9, 35, 1, 2, 33, 10, 37, 26, 48, 0, 11, 43, 11, 29, 15, 33, 36, 46, 17, 34, 11, 37, 23, 38, 31, 6, 45, 2, 15, 38, 47, 19, 15, 6, 42, 7, 21, 31, 36, 13, 4, 44, 47, 19, 30, 33, 38, 28, 12, 1, 27, 3, 15, 48, 22, 28, 4, 42, 27, 6, 41, 46, 39, 38, 8, 40, 28, 29]
[34, 31, 49, 6, 49, 17, 37, 2, 34, 13, 5, 3, 40, 26, 35, 23, 5, 45, 33, 16, 20, 49, 2, 50, 32, 48, 0, 2, 16, 29, 12, 10, 11, 6, 7, 9, 32, 0, 25, 6, 9, 2, 13, 32, 1, 25, 28, 27, 20, 37, 28, 21, 32, 33, 3, 22, 13, 38, 4, 39, 36, 23, 30, 25, 1, 14, 8, 29, 40, 43, 26, 6, 48, 15, 35, 49, 43, 21, 17, 35, 3, 39, 6, 38, 39, 13, 23, 36, 6, 24, 34, 41, 11, 37, 8, 38, 38, 40, 27, 15, 11, 9, 23, 26, 27, 9, 13, 22, 29, 29, 18, 12, 48, 25, 4, 1, 1, 22, 38, 26, 25, 17, 14, 49, 45, 13, 41, 19, 14, 32, 37, 48, 18, 10, 30, 0, 12, 3, 36, 43, 12, 19, 23, 27, 35, 48, 4, 25, 49, 9, 33, 16, 23, 22, 4, 30, 41, 44, 27, 40, 8, 40, 40, 42, 36, 40, 0, 30, 7, 16, 40, 44, 32, 19, 19, 36, 34, 26, 18]
[27, 43, 50, 45, 21, 25, 16, 14, 4, 9, 22, 45, 10, 36, 7, 44, 44, 41, 40, 36, 18, 34, 41, 46, 25, 27, 2, 0, 48, 37, 2, 19, 19, 30, 35, 48, 14, 19, 33, 2, 30, 9, 23, 20, 24, 19, 32, 13, 44, 39, 36, 22, 0, 6, 33, 49, 37, 31, 31, 24, 21, 7, 29, 19, 43, 44, 16, 11, 16, 23, 30, 42, 37, 45, 20, 22, 2, 4, 35, 31, 3, 43, 46, 38, 35, 31, 36, 10, 8, 45, 43, 48, 12, 45, 41, 29, 14, 31, 39, 10, 15, 19, 17, 42, 13, 50, 26, 20, 41, 35, 35, 29, 35, 6, 1, 48, 2, 12, 1, 22, 24, 42, 38, 13, 42, 26, 27, 24, 24, 19, 34, 28, 0, 40, 3, 44, 1, 50, 15, 2, 4, 14, 8, 38, 49, 19, 23, 38, 41, 40, 39, 36, 34, 28, 17, 41, 21, 23, 34, 39, 40, 13, 28, 47, 42, 23, 13, 26, 10, 11, 15, 44, 6, 31, 33, 38, 35, 16, 26]
[49, 21, 24, 38, 6, 8, 16, 7, 20, 14, 22, 17, 30, 48, 26, 31, 20, 13, 24, 1, 48, 50, 41, 35, 0, 23, 16, 48, 0, 39, 32, 33, 1, 24, 10, 21, 45, 49, 14, 33, 35, 25, 0, 7, 4, 21, 7, 4, 43, 10, 26, 7, 39, 35, 16, 42, 21, 41, 22, 35, 50, 43, 39, 50, 47, 1, 15, 50, 35, 47, 46, 3, 42, 38, 32, 9, 39, 7, 10, 2, 27, 24, 38, 46, 6, 30, 6, 5, 0, 48, 0, 39, 3, 33, 24, 39, 45, 39, 16, 31, 29, 23, 25, 19, 33, 28, 30, 28, 16, 6, 3, 44, 6, 2, 25, 42, 42, 16, 47, 39, 47, 29, 27, 40, 12, 34, 10, 27, 44, 47, 8, 3, 23, 45, 48, 10, 33, 49, 14, 47, 26, 35, 37, 13, 32, 45, 0, 50, 21, 37, 34, 43, 20, 35, 7, 19, 10, 42, 25, 36, 42, 19, 7, 45, 37, 8, 9, 39, 5, 3, 38, 41, 45, 7, 10, 2, 5, 7, 43]
[25, 9, 12, 48, 1, 28, 34, 23, 22, 2, 29, 42, 0, 49, 11, 6, 50, 4, 29, 35, 25, 4, 28, 33, 45, 11, 29, 37, 39, 0, 43, 2, 15, 43, 12, 10, 49, 12, 19, 28, 39, 27, 49, 14, 15, 23, 47, 36, 1, 42, 40, 47, 50, 33, 43, 0, 27, 48, 34, 36, 4, 39, 9, 29, 38, 14, 16, 44, 21, 19, 37, 27, 5, 21, 47, 50, 34, 42, 26, 21, 37, 10, 33, 47, 8, 35, 42, 45, 14, 11, 18, 26, 3, 43, 6, 11, 20, 37, 7, 22, 4, 21, 12, 29, 43, 40, 28, 2, 45, 50, 31, 5, 2, 29, 35, 48, 13, 0, 4, 23, 33, 16, 14, 19, 11, 26, 16, 32, 46, 35, 34, 31, 21, 7, 17, 8, 6, 38, 4, 44, 4, 37, 43, 37, 9, 48, 34, 35, 21, 50, 30, 17, 19, 6, 20, 43, 38, 0, 17, 24, 2, 35, 37, 49, 7, 47, 35, 20, 2, 49, 28, 5, 40, 23, 46, 30, 34, 21, 33]
[8, 15, 36, 12, 46, 7, 47, 34, 39, 17, 42, 1, 50, 28, 36, 13, 9, 18, 28, 39, 2, 9, 35, 34, 5, 3, 12, 2, 32, 43, 0, 17, 15, 9, 8, 28, 46, 39, 17, 12, 27, 27, 4, 26, 19, 30, 9, 37, 17, 43, 23, 21, 13, 2, 20, 42, 36, 47, 22, 13, 9, 20, 2, 11, 49, 6, 35, 3, 24, 9, 24, 30, 13, 28, 31, 36, 3, 0, 7, 44, 13, 31, 29, 31, 36, 30, 39, 26, 30, 4, 34, 21, 41, 48, 33, 40, 9, 9, 46, 21, 22, 29, 36, 27, 30, 19, 28, 29, 6, 39, 39, 28, 42, 16, 37, 47, 50, 21, 16, 40, 23, 40, 8, 38, 43, 13, 0, 14, 34, 40, 38, 37, 40, 8, 22, 17, 28, 4, 13, 20, 44, 36, 39, 50, 40, 4, 50, 30, 50, 28, 18, 50, 45, 14, 42, 45, 2, 45, 43, 32, 31, 32, 36, 18, 49, 24, 14, 34, 41, 17, 8, 4, 49, 7, 45, 5, 18, 21, 27]
[16, 23, 35, 40, 18, 27, 22, 36, 24, 22, 37, 1, 35, 33, 23, 19, 19, 44, 31, 25, 2, 46, 6, 4, 22, 2, 10, 19, 33, 2, 17, 0, 12, 24, 37, 12, 42, 24, 38, 34, 45, 45, 37, 25, 31, 41, 33, 44, 36, 26, 8, 4, 34, 16, 24, 32, 10, 29, 7, 39, 38, 40, 12, 4, 36, 32, 11, 30, 19, 18, 17, 23, 45, 28, 8, 23, 6, 32, 19, 8, 48, 17, 9, 35, 15, 10, 2, 37, 3, 21, 28, 27, 9, 7, 9, 15, 6, 30, 1, 3, 47, 3, 2, 18, 3, 17, 18, 29, 48, 18, 22, 34, 23, 6, 5, 47, 32, 18, 32, 50, 34, 16, 19, 26, 25, 19, 1, 31, 37, 0, 30, 29, 35, 3, 44, 35, 36, 27, 10, 24, 25, 11, 9, 24, 8, 22, 47, 44, 19, 20, 22, 1, 45, 2, 43, 16, 48, 6, 24, 15, 27, 34, 38, 28, 25, 2, 25, 7, 16, 26, 48, 32, 1, 50, 48, 8, 23, 8, 8]
[17, 2, 40, 22, 30, 11, 43, 18, 2, 34, 41, 32, 44, 2, 6, 34, 29, 21, 35, 34, 40, 50, 3, 26, 24, 35, 11, 19, 1, 15, 15, 12, 0, 8, 28, 34, 13, 0, 39, 13, 19, 23, 14, 44, 35, 9, 48, 9, 3, 28, 8, 21, 35, 6, 39, 22, 45, 11, 20, 34, 43, 50, 42, 32, 29, 45, 47, 26, 36, 12, 28, 33, 50, 11, 36, 1, 23, 8, 44, 41, 28, 15, 31, 4, 13, 47, 39, 3, 27, 31, 30, 48, 35, 23, 12, 50, 5, 24, 11, 25, 45, 4, 26, 33, 4, 28, 47, 38, 7, 39, 8, 47, 21, 28, 7, 18, 32, 47, 11, 17, 42, 45, 24, 21, 40, 34, 33, 2, 40, 10, 42, 11, 36, 12, 10, 50, 14, 39, 50, 32, 1, 15, 46, 13, 34, 45, 48, 7, 11, 13, 13, 34, 10, 10, 49, 16, 38, 36, 14, 23, 11, 30, 46, 50, 20, 41, 20, 23, 40, 30, 47, 14, 12, 24, 3, 24, 48, 28, 6]
[49, 15, 39, 0, 0, 30, 28, 18, 2, 16, 43, 35, 18, 46, 20, 42, 22, 34, 23, 37, 29, 18, 46, 16, 38, 22, 6, 30, 24, 43, 9, 24, 8, 0, 11, 28, 11, 37, 9, 20, 27, 28, 22, 16, 33, 9, 26, 43, 13, 3, 46, 1, 4, 40, 5, 22, 22, 23, 1, 26, 2, 25, 45, 49, 37, 10, 35, 41, 31, 10, 49, 11, 9, 0, 11, 47, 50, 17, 23, 9, 12, 23, 30, 41, 4, 32, 47, 6, 41, 43, 11, 16, 0, 3, 11, 39, 43, 32, 20, 21, 23, 0, 16, 49, 11, 34, 6, 19, 5, 23, 48, 11, 26, 23, 13, 4, 2, 13, 1, 50, 49, 26, 47, 34, 4, 3, 5, 45, 15, 26, 36, 29, 42, 14, 0, 35, 44, 43, 46, 13, 50, 24, 26, 12, 25, 30, 39, 47, 50, 2, 34, 28, 24, 41, 13, 42, 48, 16, 29, 12, 14, 48, 7, 31, 28, 7, 7, 39, 43, 34, 11, 22, 46, 8, 1, 33, 48, 11, 25]
[21, 9, 9, 2, 7, 32, 31, 34, 42, 31, 16, 4, 46, 5, 10, 34, 8, 29, 20, 14, 19, 17, 23, 5, 32, 16, 7, 35, 10, 12, 8, 37, 28, 11, 0, 36, 28, 1, 34, 47, 49, 49, 3, 5, 29, 47, 19, 28, 30, 9, 0, 35, 27, 33, 43, 41, 4, 31, 3, 27, 29, 47, 43, 16, 13, 8, 16, 48, 36, 33, 50, 37, 20, 13, 27, 6, 26, 14, 30, 21, 22, 36, 37, 11, 24, 46, 44, 26, 36, 13, 33, 23, 33, 32, 45, 6, 15, 29, 38, 39, 7, 3, 5, 1, 42, 15, 24, 26, 25, 5, 25, 26, 41, 13, 3, 21, 50, 35, 19, 3, 35, 25, 0, 40, 26, 22, 41, 49, 23, 16, 39, 45, 29, 2, 48, 39, 24, 16, 5, 47, 25, 15, 47, 41, 20, 24, 50, 29, 11, 33, 33, 44, 45, 4, 35, 28, 41, 50, 12, 2, 7, 19, 38, 8, 1, 27, 7, 9, 4, 28, 36, 9, 28, 18, 41, 40, 39, 9, 19]
[48, 9, 11, 18, 6, 18, 43, 42, 15, 19, 30, 45, 36, 33, 21, 29, 29, 37, 7, 10, 11, 39, 8, 14, 2, 1, 9, 48, 21, 10, 28, 12, 34, 28, 36, 0, 33, 20, 25, 30, 39, 17, 47, 23, 14, 35, 37, 26, 2, 8, 12, 43, 1, 46, 16, 40, 2, 50, 13, 43, 42, 9, 16, 13, 30, 34, 25, 9, 49, 35, 27, 21, 23, 28, 32, 27, 40, 39, 16, 40, 47, 36, 44, 2, 39, 22, 9, 47, 23, 5, 17, 23, 38, 17, 13, 18, 16, 21, 26, 23, 43, 20, 14, 35, 44, 47, 0, 42, 2, 17, 45, 3, 28, 50, 50, 39, 48, 5, 19, 8, 15, 35, 1, 14, 50, 44, 33, 12, 30, 5, 10, 17, 3, 1, 48, 25, 1, 36, 10, 14, 36, 49, 31, 17, 5, 12, 37, 18, 31, 21, 18, 11, 39, 18, 10, 34, 37, 28, 11, 24, 10, 13, 20, 30, 44, 3, 12, 30, 50, 50, 9, 33, 44, 23, 11, 45, 44, 11, 48]
[33, 30, 1, 13, 2, 24, 19, 25, 8, 19, 28, 9, 11, 44, 48, 4, 26, 40, 1, 33, 29, 2, 11, 27, 19, 30, 32, 14, 45, 49, 46, 42, 13, 11, 28, 33, 0, 42, 2, 27, 37, 5, 38, 46, 6, 36, 19, 44, 32, 20, 8, 50, 42, 23, 37, 41, 12, 19, 6, 23, 22, 21, 31, 4, 30, 45, 48, 15, 47, 45, 24, 37, 47, 46, 40, 44, 47, 6, 48, 39, 45, 7, 39, 17, 5, 46, 10, 45, 29, 4, 10, 37, 7, 41, 25, 46, 4, 22, 50, 2, 1, 50, 12, 22, 42, 34, 40, 25, 19, 44, 22, 49, 6, 22, 22, 25, 37, 1, 48, 36, 48, 20, 6, 12, 17, 12, 37, 40, 43, 7, 24, 29, 39, 30, 6, 40, 32, 35, 25, 13, 38, 33, 12, 43, 31, 14, 27, 39, 15, 9, 48, 15, 32, 0, 16, 32, 49, 29, 47, 33, 30, 34, 17, 43, 27, 18, 48, 45, 25, 11, 5, 35, 21, 9, 9, 38, 44, 27, 6]
[40, 36, 28, 3, 11, 26, 31, 8, 5, 6, 7, 33, 45, 37, 24, 49, 29, 34, 25, 2, 27, 33, 49, 5, 12, 37, 0, 19, 49, 12, 39, 24, 0, 37, 1, 20, 42, 0, 45, 28, 36, 20, 12, 48, 13, 15, 46, 2, 31, 32, 24, 8, 49, 40, 25, 4, 46, 27, 38, 40, 2, 0, 36, 33, 32, 4, 23, 8, 26, 16, 23, 2, 24, 13, 49, 18, 33, 44, 34, 17, 32, 50, 47, 31, 46, 1, 23, 41, 47, 5, 20, 18, 37, 20, 26, 43, 6, 23, 37, 20, 34, 23, 27, 18, 11, 8, 50, 38, 9, 35, 22, 24, 25, 6, 3, 26, 13, 21, 25, 8, 15, 30, 31, 41, 13, 8, 36, 46, 33, 50, 8, 32, 47, 8, 35, 8, 9, 35, 22, 19, 41, 24, 22, 17, 16, 11, 3, 43, 23, 15, 26, 46, 31, 46, 34, 22, 39, 27, 12, 4, 18, 11, 35, 45, 3, 29, 44, 21, 4, 35, 37, 13, 40, 5, 38, 46, 25, 31, 45]
[23, 4, 9, 16, 17, 7, 35, 3, 21, 4, 39, 3, 20, 2, 22, 40, 33, 2, 36, 24, 18, 47, 38, 35, 14, 26, 25, 33, 14, 19, 17, 38, 39, 9, 34, 25, 2, 45, 0, 30, 9, 29, 36, 2, 45, 25, 22, 7, 20, 37, 3, 29, 41, 37, 45, 24, 16, 41, 40, 39, 49, 26, 28, 48, 43, 6, 8, 3, 36, 47, 47, 45, 41, 21, 9, 31, 50, 10, 22, 22, 45, 38, 47, 19, 31, 50, 12, 10, 42, 36, 28, 33, 28, 33, 7, 3, 4, 2, 17, 48, 20, 5, 25, 40, 40, 1, 46, 29, 35, 20, 16, 26, 5, 33, 38, 39, 33, 15, 3, 43, 19, 32, 14, 39, 14, 26, 42, 37, 4, 48, 39, 15, 45, 21, 9, 32, 19, 4, 21, 46, 12, 21, 15, 15, 4, 20, 33, 46, 1, 7, 6, 33, 12, 32, 7, 36, 0, 32, 7, 50, 1, 47, 2, 26, 47, 10, 33, 44, 17, 5, 47, 42, 13, 35, 1, 28, 37, 48, 41]
[50, 37, 19, 48, 6, 48, 22, 17, 46, 9, 41, 50, 33, 13, 22, 22, 42, 32, 12, 46, 42, 44, 44, 30, 0, 47, 6, 2, 33, 28, 12, 34, 13, 20, 47, 30, 27, 28, 30, 0, 6, 19, 19, 19, 9, 22, 49, 46, 7, 21, 2, 22, 27, 29, 12, 8, 18, 11, 0, 0, 35, 41, 14, 22, 31, 16, 50, 0, 18, 4, 31, 48, 11, 36, 1, 16, 31, 24, 37, 11, 49, 29, 28, 45, 4, 50, 45, 27, 45, 44, 6, 30, 44, 39, 30, 11, 6, 24, 12, 29, 45, 30, 4, 25, 49, 34, 45, 24, 21, 35, 6, 34, 9, 8, 43, 31, 6, 11, 2, 35, 40, 41, 17, 36, 28, 10, 18, 45, 28, 21, 8, 39, 20, 8, 1, 1, 23, 31, 40, 36, 37, 18, 31, 39, 24, 29, 35, 31, 28, 18, 48, 42, 35, 34, 28, 42, 29, 9, 12, 46, 15, 27, 22, 45, 45, 25, 27, 20, 18, 30, 13, 45, 43, 29, 9, 4, 6, 45, 15]
[4, 4, 15, 34, 9, 6, 37, 22, 24, 24, 36, 14, 2, 42, 24, 22, 43, 42, 24, 13, 47, 22, 1, 37, 41, 24, 9, 30, 35, 39, 27, 45, 19, 27, 49, 39, 37, 36, 9, 6, 0, 42, 4, 17, 8, 33, 30, 8, 28, 16, 13, 22, 17, 24, 37, 45, 2, 39, 6, 13, 14, 46, 11, 16, 43, 7, 37, 32, 46, 35, 45, 38, 18, 33, 3, 27, 43, 34, 13, 19, 37, 20, 9, 28, 20, 34, 4, 30, 25, 45, 6, 28, 5, 9, 3, 15, 24, 42, 29, 24, 37, 45, 49, 16, 36, 44, 33, 34, 42, 2, 22, 50, 29, 1, 21, 31, 50, 19, 8, 44, 41, 27, 25, 26, 45, 6, 19, 3, 8, 42, 41, 32, 41, 13, 50, 6, 23, 21, 8, 46, 48, 0, 11, 48, 28, 20, 0, 41, 16, 22, 14, 22, 24, 22, 14, 37, 19, 39, 35, 30, 31, 48, 40, 21, 12, 35, 35, 41, 40, 5, 42, 27, 15, 32, 2, 34, 44, 12, 29]
[8, 19, 41, 34, 9, 13, 39, 1, 26, 0, 12, 44, 16, 38, 5, 29, 0, 5, 45, 3, 41, 30, 5, 49, 48, 1, 2, 9, 25, 27, 27, 45, 23, 28, 49, 17, 5, 20, 29, 19, 42, 0, 41, 46, 4, 36, 35, 7, 38, 6, 40, 47, 36, 24, 4, 29, 34, 42, 42, 41, 42, 34, 50, 19, 18, 2, 20, 31, 5, 35, 22, 11, 0, 7, 35, 49, 42, 48, 4, 47, 20, 6, 24, 50, 1, 0, 11, 39, 21, 35, 22, 2, 10, 27, 41, 1, 45, 46, 11, 6, 15, 41, 30, 20, 20, 20, 35, 36, 39, 38, 30, 6, 0, 44, 38, 0, 15, 12, 34, 25, 27, 50, 48, 42, 21, 22, 36, 7, 34, 40, 28, 32, 6, 6, 40, 19, 35, 14, 14, 1, 24, 39, 31, 11, 17, 25, 31, 6, 34, 41, 49, 41, 31, 44, 49, 30, 8, 42, 43, 42, 10, 4, 5, 7, 24, 35, 24, 41, 29, 18, 3, 29, 3, 20, 28, 6, 50, 24, 11]
[20, 21, 37, 27, 17, 15, 7, 28, 34, 17, 47, 15, 33, 4, 9, 7, 36, 6, 10, 1, 6, 20, 34, 23, 17, 47, 13, 23, 0, 49, 4, 37, 14, 22, 3, 47, 38, 12, 36, 19, 4, 41, 0, 13, 7, 24, 2, 49, 20, 8, 43, 9, 12, 11, 24, 50, 10, 15, 47, 0, 34, 31, 35, 38, 40, 0, 0, 6, 25, 7, 49, 3, 46, 27, 19, 11, 30, 9, 8, 30, 14, 39, 49, 41, 33, 34, 15, 21, 11, 5, 11, 47, 38, 37, 14, 21, 38, 32, 17, 1, 49, 44, 32, 5, 1, 45, 31, 33, 43, 28, 43, 30, 44, 27, 23, 24, 42, 11, 39, 24, 41, 2, 30, 7, 7, 13, 13, 49, 0, 47, 45, 46, 8, 23, 19, 33, 27, 35, 22, 20, 47, 29, 29, 5, 9, 35, 2, 2, 35, 43, 25, 48, 40, 33, 43, 25, 29, 7, 45, 44, 36, 22, 2, 15, 20, 44, 39, 48, 5, 0, 31, 26, 30, 30, 15, 20, 43, 14, 28]
[44, 18, 8, 6, 28, 15, 37, 20, 38, 3, 10, 1, 17, 1, 16, 31, 34, 23, 16, 12, 47, 9, 31, 1, 38, 35, 32, 20, 7, 14, 26, 25, 44, 16, 5, 23, 46, 48, 2, 19, 17, 46, 13, 0, 4, 11, 45, 45, 23, 42, 8, 24, 32, 45, 17, 44, 42, 5, 13, 38, 5, 0, 9, 10, 15, 25, 50, 10, 38, 10, 30, 20, 8, 39, 15, 50, 27, 8, 44, 38, 44, 48, 7, 38, 17, 12, 29, 41, 24, 25, 2, 6, 6, 34, 44, 41, 43, 31, 32, 0, 32, 14, 2, 15, 10, 43, 2, 46, 10, 41, 43, 34, 37, 28, 36, 7, 31, 1, 20, 49, 34, 41, 45, 25, 23, 3, 9, 7, 47, 30, 48, 48, 18, 9, 10, 26, 47, 11, 15, 31, 13, 10, 47, 13, 39, 23, 44, 13, 10, 42, 26, 15, 12, 5, 45, 21, 3, 22, 15, 7, 10, 5, 39, 8, 7, 19, 39, 38, 34, 16, 41, 3, 14, 34, 40, 45, 4, 0, 14]
[31, 9, 2, 39, 24, 41, 29, 8, 36, 24, 36, 9, 10, 16, 49, 11, 0, 17, 18, 20, 32, 43, 22, 48, 19, 26, 1, 24, 4, 15, 19, 31, 35, 33, 29, 14, 6, 13, 45, 9, 8, 4, 7, 4, 0, 29, 48, 29, 17, 5, 38, 43, 20, 34, 30, 15, 35, 37, 33, 13, 2, 13, 37, 17, 50, 32, 21, 20, 3, 42, 30, 26, 21, 48, 12, 30, 25, 41, 8, 26, 30, 33, 28, 50, 47, 24, 18, 19, 46, 28, 15, 36, 49, 9, 20, 13, 24, 26, 7, 27, 48, 18, 8, 43, 32, 14, 34, 49, 49, 24, 22, 1, 38, 22, 21, 5, 41, 30, 6, 7, 11, 31, 34, 11, 25, 10, 7, 22, 13, 11, 44, 3, 47, 35, 3, 46, 24, 4, 20, 3, 22, 19, 37, 26, 15, 34, 12, 1, 29, 48, 40, 8, 46, 8, 29, 11, 36, 35, 0, 41, 18, 4, 36, 20, 20, 26, 28, 1, 26, 10, 15, 36, 2, 28, 35, 12, 50, 26, 47]
[34, 50, 21, 22, 20, 45, 17, 38, 47, 24, 38, 37, 15, 37, 43, 35, 50, 38, 11, 48, 18, 44, 6, 8, 25, 22, 25, 19, 21, 23, 30, 41, 9, 9, 47, 35, 36, 15, 25, 22, 33, 36, 24, 11, 29, 0, 18, 8, 10, 29, 44, 2, 16, 3, 32, 26, 50, 19, 37, 30, 11, 23, 28, 16, 25, 23, 49, 42, 37, 27, 27, 47, 22, 44, 3, 45, 33, 28, 21, 34, 37, 16, 39, 42, 29, 8, 21, 5, 1, 32, 20, 40, 1, 31, 6, 46, 17, 37, 14, 50, 17, 2, 47, 44, 23, 34, 35, 14, 25, 13, 31, 1, 31, 24, 25, 39, 44, 32, 49, 1, 45, 44, 1, 19, 2, 0, 27, 0, 29, 16, 20, 17, 4, 36, 5, 44, 0, 41, 12, 39, 14, 37, 50, 20, 12, 19, 15, 33, 49, 28, 35, 20, 31, 49, 12, 48, 13, 41, 27, 26, 45, 46, 31, 33, 3, 17, 17, 1, 16, 19, 36, 42, 20, 33, 25, 26, 21, 26, 29]
[15, 14, 20, 43, 36, 14, 22, 6, 4, 37, 14, 36, 15, 28, 39, 27, 34, 25, 39, 39, 25, 25, 10, 37, 12, 13, 28, 32, 7, 47, 9, 33, 48, 26, 19, 37, 19, 46, 22, 49, 30, 35, 2, 45, 48, 18, 0, 17, 40, 49, 9, 47, 21, 44, 15, 14, 12, 38, 27, 7, 29, 24, 14, 1, 20, 27, 32, 0, 40, 9, 42, 36, 44, 24, 37, 41, 45, 25, 48, 41, 2, 48, 5, 7, 5, 14, 33, 38, 38, 14, 47, 13, 45, 50, 38, 46, 14, 21, 34, 9, 3, 26, 7, 4, 13, 19, 33, 15, 16, 47, 48, 32, 34, 12, 25, 39, 24, 46, 29, 14, 0, 49, 8, 0, 22, 11, 6, 29, 15, 21, 15, 15, 8, 29, 40, 47, 17, 9, 28, 24, 50, 5, 0, 18, 15, 2, 10, 18, 11, 21, 46, 45, 47, 4, 38, 16, 20, 39, 45, 27, 19, 22, 34, 46, 13, 34, 26, 28, 40, 20, 39, 38, 5, 50, 0, 45, 18, 13, 47]
[4, 39, 43, 27, 34, 37, 6, 18, 3, 37, 37, 20, 31, 2, 15, 25, 39, 29, 26, 26, 49, 16, 42, 30, 36, 30, 27, 13, 4, 36, 37, 44, 9, 43, 28, 26, 44, 2, 7, 46, 8, 7, 49, 45, 29, 8, 17, 0, 31, 15, 19, 1, 18, 28, 18, 35, 6, 40, 21, 3, 32, 46, 36, 14, 33, 39, 46, 46, 3, 21, 37, 36, 45, 34, 41, 41, 25, 25, 16, 0, 30, 33, 7, 22, 26, 31, 50, 23, 22, 47, 18, 43, 13, 18, 31, 47, 2, 18, 27, 29, 47, 43, 17, 23, 9, 36, 32, 31, 46, 39, 47, 20, 43, 18, 47, 22, 15, 33, 46, 42, 10, 17, 16, 26, 36, 38, 11, 6, 24, 0, 50, 39, 25, 33, 36, 28, 27, 40, 25, 40, 50, 24, 19, 23, 2, 2, 12, 29, 42, 29, 35, 42, 24, 2, 5, 42, 15, 23, 3, 43, 21, 27, 37, 46, 49, 35, 12, 50, 5, 2, 14, 50, 0, 34, 41, 30, 29, 6, 34]
[33, 27, 37, 27, 33, 2, 16, 17, 8, 31, 49, 12, 31, 43, 23, 40, 11, 6, 30, 3, 10, 37, 8, 35, 47, 32, 20, 44, 43, 1, 17, 36, 3, 13, 30, 2, 32, 31, 20, 7, 28, 38, 20, 23, 17, 10, 40, 31, 0, 22, 4, 50, 32, 25, 8, 41, 2, 47, 4, 5, 27, 24, 13, 25, 3, 48, 38, 7, 8, 42, 9, 40, 33, 46, 16, 50, 4, 14, 45, 7, 28, 37, 10, 49, 43, 29, 26, 5, 45, 17, 47, 39, 22, 43, 3, 47, 12, 1, 33, 17, 24, 25, 24, 11, 10, 50, 41, 44, 34, 21, 46, 38, 22, 47, 47, 42, 33, 46, 19, 22, 7, 33, 26, 26, 17, 16, 48, 5, 19, 37, 48, 38, 47, 45, 16, 40, 48, 31, 14, 9, 31, 4, 11, 6, 38, 31, 28, 27, 19, 8, 1, 30, 36, 15, 5, 8, 20, 0, 41, 43, 22, 12, 37, 31, 33, 49, 29, 40, 39, 31, 38, 50, 29, 33, 33, 31, 7, 1, 49]
[13, 0, 4, 11, 20, 22, 50, 35, 28, 38, 49, 26, 8, 12, 5, 30, 50, 21, 7, 47, 40, 12, 24, 16, 45, 32, 37, 39, 10, 42, 43, 26, 28, 3, 9, 8, 20, 32, 37, 21, 16, 6, 8, 42, 5, 29, 49, 15, 22, 0, 5, 2, 33, 35, 32, 48, 23, 28, 21, 16, 18, 25, 37, 40, 40, 7, 32, 36, 31, 46, 49, 21, 47, 31, 21, 32, 43, 6, 44, 32, 47, 9, 37, 47, 16, 3, 39, 42, 34, 2, 4, 14, 7, 45, 13, 7, 27, 28, 7, 23, 45, 47, 19, 7, 18, 41, 41, 2, 0, 42, 24, 5, 14, 36, 19, 37, 7, 32, 32, 47, 7, 19, 15, 5, 42, 37, 30, 6, 47, 27, 11, 16, 26, 47, 32, 42, 5, 45, 41, 3, 5, 37, 1, 14, 2, 3, 13, 12, 40, 7, 29, 50, 7, 4, 34, 20, 30, 15, 29, 17, 48, 23, 38, 7, 34, 40, 26, 49, 38, 27, 4, 14, 1, 21, 11, 29, 48, 39, 24]
[29, 49, 32, 49, 32, 32, 31, 0, 36, 33, 24, 12, 5, 45, 18, 42, 2, 1, 15, 50, 38, 39, 4, 47, 22, 2, 28, 36, 26, 40, 23, 8, 8, 46, 0, 12, 8, 24, 3, 2, 13, 40, 43, 8, 38, 44, 9, 19, 4, 5, 0, 43, 17, 23, 49, 31, 8, 34, 31, 43, 7, 44, 25, 30, 8, 30, 47, 19, 32, 6, 17, 15, 10, 47, 44, 43, 33, 33, 30, 27, 43, 40, 21, 21, 8, 4, 32, 3, 24, 32, 39, 41, 3, 14, 0, 30, 30, 27, 35, 28, 0, 18, 20, 2, 1, 17, 22, 40, 23, 14, 43, 46, 50, 47, 46, 18, 0, 22, 45, 23, 47, 35, 21, 8, 27, 5, 8, 44, 28, 21, 19, 2, 34, 24, 20, 34, 43, 8, 22, 24, 10, 20, 46, 15, 33, 20, 0, 40, 6, 33, 46, 29, 26, 36, 49, 29, 26, 48, 1, 9, 17, 4, 38, 45, 5, 27, 17, 47, 44, 23, 5, 37, 14, 11, 8, 47, 30, 38, 21]
