N1,N2,...,Nx
[19, 18, 8, 29, 47, 5, 48, 25, 50, 42, 22, 26, 24, 42, 17, 22, 34, 30, 25, 26, 11, 19, 10, 26, 0, 4, 6, 41, 22, 22, 4, 41, 15, 29, 35, 30, 16, 38, 16, 26, 2, 27, 46, 38, 10, 30, 20, 6, 18, 17, 33, 25, 6, 3, 34, 8, 38, 0, 47, 50, 18, 10, 23, 20, 26, 2, 8, 39, 10, 45, 48, 48, 28, 18, 34, 29, 1, 39, 42, 6, 28, 4, 10, 19, 45, 1, 18, 13, 50, 41, 11, 18, 7, 49, 30, 5, 12, 36, 31, 36, 12, 2, 6, 14, 23, 13, 23, 26, 20, 40, 48, 5, 36, 19, 16, 34, 42, 47, 49, 17, 28, 16, 11, 18, 18, 44, 20, 14, 1, 39, 44, 46, 10, 24, 47, 27, 47, 3, 37, 0, 50, 31, 29, 4, 30, 40, 16, 23, 46, 38, 29, 12, 28, 40, 40, 36, 26, 38, 35, 5, 14, 20, 45, 41, 28, 41, 43, 9, 43, 44, 22, 15, 17, 45, 2, 50, 31, 10, 22, 7, 19, 2, 33, 42, 0, 46, 12, 30, 32, 21, 30, 50]
[2, 11, 28, 41, 43, 47, 10, 2, 41, 10, 31, 36, 48, 33, 40, 24, 30, 34, 23, 48, 15, 27, 23, 2, 4, 0, 29, 16, 48, 1, 36, 18, 34, 43, 18, 24, 26, 20, 14, 27, 34, 11, 37, 36, 23, 19, 1, 12, 22, 6, 20, 22, 25, 39, 33, 42, 40, 22, 36, 44, 38, 5, 36, 39, 45, 44, 36, 45, 41, 50, 18, 13, 28, 21, 20, 8, 8, 28, 9, 38, 5, 7, 29, 45, 20, 16, 36, 13, 27, 14, 19, 20, 39, 14, 34, 14, 13, 26, 42, 7, 22, 23, 8, 1, 4, 11, 14, 23, 13, 16, 16, 2, 12, 37, 41, 25, 47, 9, 23, 20, 21, 35, 34, 39, 2, 50, 49, 14, 21, 41, 14, 35, 37, 33, 33, 25, 3, 27, 14, 15, 45, 50, 35, 11, 15, 10, 44, 3, 19, 40, 26, 20, 25, 7, 16, 10, 11, 11, 20, 32, 45, 36, 6, 35, 7, 14, 14, 49, 37, 16, 25, 50, 22, 9, 49, 11, 0, 16, 23, 31, 30, 14, 30, 5, 49, 14, 38, 22, 1, 9, 24, 24]
[10, 42, 18, 49, 27, 46, 4, 35, 2, 12, 39, 3, 27, 39, 7, 41, 2, 17, 25, 31, 1, 24, 11, 44, 6, 29, 0, 5, 15, 38, 26, 16, 49, 38, 0, 18, 47, 1, 25, 22, 8, 29, 40, 17, 50, 39, 2, 38, 5, 22, 1, 24, 6, 1, 25, 44, 31, 19, 11, 12, 7, 23, 18, 25, 4, 29, 38, 31, 42, 45, 12, 47, 6, 15, 13, 17, 50, 21, 24, 17, 20, 41, 26, 43, 36, 19, 18, 16, 40, 22, 6, 34, 34, 34, 35, 5, 15, 40, 30, 4, 23, 40, 3, 0, 9, 26, 15, 48, 35, 37, 17, 6, 36, 23, 33, 0, 26, 4, 23, 15, 48, 23, 39, 40, 37, 45, 13, 7, 3, 45, 42, 40, 12, 12, 11, 35, 40, 6, 40, 25, 4, 24, 3, 39, 9, 46, 24, 5, 26, 34, 26, 0, 4, 40, 26, 44, 2, 38, 28, 7, 48, 22, 10, 22, 27, 46, 31, 17, 6, 34, 4, 50, 49, 24, 11, 10, 18, 9, 16, 25, 0, 17, 36, 46, 6, 43, 20, 5, 4, 13, 16, 33]
[5, 3, 31, 36, 49, 5, 18, 16, 41, 7, 32, 43, 50, 42, 2, 8, 7, 25, 49, 38, 29, 8, 3, 34, 41, 16, 5, 0, 29, 13, 34, 21, 34, 5, 33, 15, 33, 50, 5, 7, 2, 45, 46, 40, 14, 40, 39, 37, 35, 45, 36, 34, 44, 38, 47, 14, 33, 9, 3, 1, 20, 42, 44, 23, 37, 5, 48, 40, 45, 4, 35, 23, 12, 10, 29, 23, 6, 8, 37, 29, 20, 26, 15, 41, 10, 44, 41, 30, 12, 41, 33, 33, 39, 2, 24, 43, 42, 19, 48, 47, 38, 9, 34, 10, 11, 24, 49, 0, 29, 0, 12, 6, 31, 38, 38, 16, 16, 3, 41, 30, 43, 36, 17, 1, 30, 16, 36, 37, 19, 5, 44, 45, 18, 42, 3, 6, 20, 6, 46, 15, 38, 5, 48, 25, 25, 32, 38, 42, 7, 15, 6, 16, 6, 19, 27, 8, 42, 16, 45, 38, 43, 19, 49, 10, 28, 11, 19, 28, 39, 33, 2, 24, 15, 35, 5, 19, 25, 33, 24, 27, 8, 34, 15, 10, 9, 10, 24, 22, 32, 29, 14, 6]
[41, 16, 29, 25, 36, 5, 4, 27, 24, 23, 36, 22, 37, 5, 48, 2, 6, 0, 34, 21, 22, 41, 9, 44, 22, 48, 15, 29, 0, 1, 34, 23, 2, 36, 9, 44, 26, 10, 3, 24, 34, 46, 24, 9, 25, 10, 5, 31, 49, 16, 10, 19, 11, 44, 38, 24, 16, 13, 27, 18, 4, 44, 11, 1, 10, 0, 20, 33, 16, 47, 29, 48, 15, 6, 42, 41, 50, 11, 29, 42, 30, 2, 7, 2, 36, 19, 41, 46, 9, 14, 47, 49, 26, 22, 7, 40, 25, 31, 37, 9, 7, 14, 24, 16, 39, 35, 3, 48, 38, 14, 13, 32, 42, 15, 41, 46, 0, 11, 17, 46, 45, 2, 38, 15, 8, 11, 46, 30, 5, 37, 37, 0, 40, 13, 27, 23, 4, 27, 36, 27, 20, 37, 20, 50, 13, 16, 0, 9, 6, 36, 31, 1, 14, 42, 4, 12, 2, 25, 5, 18, 20, 15, 32, 13, 41, 21, 41, 37, 21, 46, 3, 6, 40, 23, 46, 45, 33, 4, 7, 36, 11, 5, 13, 24, 14, 27, 45, 32, 46, 49, 40, 34]
[50, 16, 38, 12, 50, 21, 36, 25, 0, 14, 26, 0, 24, 27, 27, 10, 19, 32, 48, 4, 30, 25, 35, 45, 22, 1, 38, 13, 1, 0, 42, 31, 0, 30, 18, 29, 30, 26, 2, 43, 18, 40, 16, 31, 32, 41, 4, 3, 45, 48, 33, 17, 50, 18, 9, 14, 33, 35, 42, 9, 20, 44, 50, 36, 35, 50, 13, 12, 42, 11, 17, 8, 17, 39, 29, 29, 33, 31, 17, 7, 25, 37, 23, 16, 2, 34, 6, 30, 13, 38, 33, 36, 29, 41, 34, 1, 48, 47, 34, 9, 29, 6, 11, 9, 50, 43, 45, 13, 41, 0, 16, 11, 16, 3, 29, 8, 47, 6, 28, 3, 31, 16, 2, 14, 31, 32, 2, 21, 11, 25, 22, 22, 31, 16, 13, 2, 19, 41, 38, 48, 3, 36, 41, 35, 22, 32, 4, 36, 8, 5, 15, 34, 19, 5, 5, 22, 23, 44, 4, 45, 18, 33, 50, 32, 27, 15, 9, 35, 47, 50, 39, 48, 50, 49, 41, 22, 29, 9, 46, 24, 0, 48, 19, 44, 8, 4, 7, 39, 39, 40, 10, 15]
[21, 16, 2, 24, 20, 6, 46, 26, 4, 17, 50, 3, 23, 11, 33, 32, 15, 9, 26, 21, 33, 18, 49, 41, 4, 36, 26, 34, 34, 42, 0, 24, 48, 41, 14, 11, 47, 47, 8, 49, 40, 18, 42, 15, 49, 25, 31, 15, 8, 6, 23, 31, 26, 24, 41, 16, 50, 46, 4, 44, 16, 48, 6, 18, 23, 10, 38, 48, 40, 26, 8, 46, 17, 18, 24, 32, 15, 25, 33, 12, 8, 6, 17, 48, 38, 42, 14, 23, 43, 41, 46, 17, 34, 34, 44, 35, 7, 48, 3, 8, 16, 32, 47, 42, 19, 27, 35, 26, 16, 38, 12, 8, 31, 10, 37, 9, 49, 2, 12, 8, 36, 30, 11, 40, 3, 41, 47, 1, 46, 19, 30, 35, 46, 14, 34, 7, 4, 48, 19, 50, 20, 22, 1, 24, 7, 30, 35, 30, 36, 24, 14, 32, 23, 48, 33, 9, 5, 5, 22, 40, 4, 12, 37, 3, 42, 19, 27, 10, 1, 50, 23, 1, 27, 18, 7, 20, 46, 50, 20, 20, 41, 14, 49, 1, 2, 29, 5, 20, 10, 34, 1, 7]
[20, 36, 36, 50, 35, 2, 5, 31, 32, 3, 40, 47, 17, 37, 31, 13, 22, 1, 23, 8, 50, 2, 27, 27, 41, 18, 16, 21, 23, 31, 24, 0, 29, 20, 23, 18, 23, 23, 32, 34, 24, 1, 22, 44, 25, 25, 31, 22, 10, 2, 8, 9, 32, 30, 1, 2, 4, 5, 48, 18, 10, 29, 19, 30, 6, 33, 1, 10, 19, 1, 48, 5, 14, 21, 16, 32, 37, 49, 21, 9, 9, 33, 50, 44, 11, 49, 31, 32, 26, 22, 41, 11, 21, 31, 41, 26, 11, 19, 0, 24, 20, 42, 1, 24, 47, 6, 46, 36, 1, 24, 16, 3, 43, 2, 18, 34, 7, 5, 12, 43, 24, 34, 30, 21, 41, 19, 35, 35, 21, 26, 12, 1, 36, 43, 40, 25, 43, 39, 17, 9, 4, 2, 17, 45, 25, 16, 25, 1, 7, 17, 37, 28, 12, 24, 38, 12, 24, 48, 7, 32, 46, 45, 30, 23, 20, 11, 33, 9, 23, 41, 4, 45, 6, 21, 18, 28, 8, 14, 26, 9, 25, 25, 5, 1, 29, 17, 34, 26, 45, 5, 13, 37]
[43, 6, 7, 38, 43, 33, 8, 43, 22, 21, 28, 28, 9, 11, 24, 22, 47, 7, 12, 12, 32, 39, 19, 16, 15, 34, 49, 34, 2, 0, 48, 29, 0, 13, 47, 22, 37, 47, 7, 4, 22, 22, 13, 28, 3, 11, 13, 6, 9, 14, 42, 7, 35, 47, 1, 20, 30, 4, 49, 20, 13, 38, 49, 38, 39, 47, 40, 10, 26, 34, 46, 9, 41, 22, 0, 36, 17, 42, 26, 7, 8, 12, 7, 48, 17, 22, 42, 41, 5, 48, 10, 37, 12, 16, 22, 4, 10, 23, 18, 34, 16, 9, 1, 42, 35, 37, 34, 26, 31, 34, 7, 18, 32, 0, 50, 6, 39, 18, 38, 21, 23, 4, 17, 39, 17, 29, 3, 48, 36, 26, 30, 15, 50, 5, 16, 28, 16, 34, 4, 0, 31, 48, 46, 30, 17, 9, 35, 4, 41, 31, 0, 32, 1, 5, 46, 36, 19, 30, 23, 34, 21, 39, 9, 6, 11, 7, 2, 2, 20, 12, 4, 37, 19, 34, 19, 25, 23, 26, 2, 25, 20, 37, 37, 33, 12, 31, 44, 30, 3, 25, 25, 28]
[3, 45, 34, 1, 42, 19, 4, 8, 49, 44, 9, 41, 21, 40, 17, 32, 12, 12, 15, 32, 5, 48, 7, 45, 29, 43, 38, 5, 36, 30, 41, 20, 13, 0, 12, 20, 7, 13, 41, 18, 7, 26, 27, 22, 24, 29, 32, 11, 25, 44, 46, 30, 41, 30, 21, 32, 40, 48, 35, 28, 9, 50, 30, 40, 41, 22, 18, 43, 11, 8, 29, 30, 45, 19, 47, 48, 18, 12, 48, 5, 25, 37, 9, 8, 15, 46, 19, 8, 31, 42, 37, 4, 39, 38, 4, 30, 31, 27, 25, 49, 10, 21, 40, 39, 33, 36, 1, 37, 23, 2, 2, 40, 30, 13, 13, 5, 44, 24, 31, 41, 0, 8, 8, 17, 15, 10, 7, 45, 37, 19, 32, 25, 23, 3, 34, 16, 14, 13, 31, 35, 27, 32, 8, 46, 18, 24, 37, 38, 20, 9, 42, 24, 4, 8, 28, 1, 11, 47, 16, 31, 23, 14, 2, 9, 38, 32, 40, 27, 22, 47, 13, 38, 49, 31, 45, 7, 28, 11, 18, 18, 3, 27, 0, 45, 46, 6, 24, 39, 26, 12, 16, 15]
[6, 28, 34, 35, 0, 25, 29, 4, 9, 14, 45, 27, 32, 30, 49, 35, 21, 36, 22, 50, 5, 3, 32, 24, 35, 18, 0, 33, 9, 18, 14, 23, 47, 12, 0, 49, 19, 25, 49, 18, 26, 25, 10, 38, 22, 41, 32, 24, 44, 4, 35, 7, 2, 45, 28, 28, 33, 30, 19, 43, 22, 15, 21, 22, 28, 43, 30, 24, 23, 48, 26, 35, 40, 16, 35, 23, 29, 42, 17, 36, 4, 44, 47, 29, 38, 44, 50, 33, 44, 10, 12, 32, 44, 41, 29, 8, 5, 20, 48, 17, 2, 35, 45, 2, 3, 9, 43, 15, 29, 48, 33, 48, 38, 43, 16, 31, 40, 7, 35, 35, 43, 47, 20, 30, 12, 11, 32, 27, 37, 19, 22, 13, 36, 3, 50, 27, 32, 11, 37, 2, 35, 13, 20, 35, 3, 10, 26, 15, 33, 50, 27, 12, 37, 23, 14, 1, 17, 17, 29, 19, 20, 20, 8, 28, 17, 27, 10, 25, 47, 22, 44, 22, 47, 3, 20, 18, 1, 5, 3, 38, 49, 43, 24, 21, 37, 41, 35, 30, 47, 23, 18, 47]
[9, 41, 37, 47, 4, 21, 18, 0, 34, 27, 46, 11, 31, 20, 42, 7, 28, 6, 31, 25, 6, 29, 7, 4, 30, 24, 18, 15, 44, 29, 11, 18, 22, 20, 49, 0, 29, 31, 18, 37, 14, 1, 27, 50, 13, 18, 44, 4, 29, 19, 40, 13, 20, 5, 10, 18, 35, 15, 12, 42, 36, 16, 44, 34, 34, 32, 0, 25, 34, 4, 4, 32, 19, 28, 1, 47, 35, 39, 39, 27, 45, 20, 48, 45, 28, 47, 43, 33, 23, 8, 15, 17, 36, 25, 19, 17, 11, 42, 22, 2, 42, 12, 13, 3, 24, 44, 50, 0, 50, 28, 12, 25, 43, 36, 36, 18, 10, 43, 16, 41, 40, 45, 43, 16, 49, 39, 21, 44, 7, 38, 35, 31, 15, 38, 11, 31, 14, 27, 37, 50, 40, 19, 39, 19, 37, 32, 24, 31, 11, 8, 45, 17, 21, 31, 20, 37, 35, 35, 8, 37, 10, 40, 15, 23, 41, 2, 45, 42, 39, 20, 31, 23, 33, 22, 32, 31, 33, 7, 18, 28, 36, 17, 36, 1, 13, 8, 42, 28, 16, 2, 36, 30]
[33, 7, 49, 37, 3, 45, 6, 2, 2, 32, 6, 16, 50, 27, 40, 48, 27, 33, 35, 44, 0, 14, 50, 14, 16, 26, 47, 33, 26, 30, 47, 23, 37, 7, 19, 29, 0, 48, 2, 23, 20, 20, 44, 3, 8, 47, 8, 37, 19, 49, 50, 17, 28, 2, 29, 25, 11, 22, 31, 25, 2, 43, 15, 24, 20, 41, 28, 12, 49, 8, 3, 41, 4, 4, 25, 11, 17, 11, 49, 8, 39, 10, 32, 34, 35, 50, 32, 38, 16, 25, 28, 11, 11, 20, 40, 37, 26, 15, 19, 6, 45, 33, 15, 30, 13, 49, 27, 40, 34, 49, 50, 46, 23, 17, 38, 38, 42, 18, 21, 37, 36, 36, 41, 36, 41, 2, 17, 49, 42, 26, 24, 29, 18, 18, 1, 24, 7, 9, 38, 24, 40, 17, 17, 3, 15, 11, 39, 6, 9, 35, 1, 15, 20, 7, 48, 20, 31, 11, 27, 38, 50, 14, 41, 41, 12, 42, 28, 36, 36, 11, 47, 26, 42, 43, 0, 27, 48, 46, 7, 19, 1, 40, 31, 12, 26, 10, 0, 25, 23, 33, 1, 13]
[28, 48, 43, 5, 21, 6, 15, 44, 47, 49, 49, 29, 34, 5, 46, 36, 16, 23, 17, 9, 9, 2, 25, 47, 38, 20, 1, 50, 10, 26, 47, 23, 47, 13, 25, 31, 48, 0, 48, 29, 48, 42, 31, 35, 17, 48, 21, 19, 21, 33, 24, 5, 38, 2, 27, 38, 14, 28, 0, 47, 23, 1, 20, 39, 24, 41, 41, 12, 0, 25, 21, 26, 3, 17, 1, 15, 35, 34, 18, 42, 31, 38, 10, 16, 21, 8, 30, 35, 38, 36, 26, 8, 27, 32, 49, 20, 19, 50, 32, 45, 42, 26, 16, 4, 50, 28, 38, 19, 29, 27, 8, 0, 35, 11, 1, 38, 12, 27, 37, 49, 14, 1, 0, 27, 44, 42, 4, 19, 12, 35, 42, 29, 20, 34, 43, 36, 24, 5, 9, 14, 2, 17, 25, 36, 33, 0, 4, 41, 38, 12, 33, 13, 1, 0, 48, 46, 47, 50, 23, 31, 27, 28, 30, 45, 31, 25, 46, 7, 25, 45, 6, 46, 49, 38, 24, 2, 48, 30, 23, 21, 9, 29, 39, 47, 13, 46, 32, 7, 37, 49, 31, 30]
[45, 44, 17, 43, 39, 3, 35, 40, 50, 40, 3, 5, 4, 47, 28, 10, 16, 0, 32, 11, 20, 46, 20, 14, 16, 14, 25, 5, 3, 2, 8, 32, 7, 41, 49, 18, 2, 48, 0, 34, 44, 23, 15, 48, 33, 18, 2, 29, 34, 20, 16, 13, 31, 14, 33, 40, 47, 32, 44, 45, 36, 11, 14, 32, 41, 5, 17, 31, 32, 41, 14, 21, 1, 32, 27, 38, 17, 8, 34, 20, 37, 0, 45, 27, 30, 32, 47, 13, 2, 13, 34, 46, 4, 30, 11, 31, 26, 2, 25, 3, 12, 36, 43, 13, 26, 48, 23, 43, 34, 50, 8, 44, 5, 19, 48, 37, 41, 18, 11, 42, 9, 44, 10, 19, 6, 48, 15, 32, 13, 35, 2, 29, 31, 46, 7, 19, 23, 26, 17, 49, 2, 16, 0, 12, 15, 7, 10, 35, 49, 18, 13, 40, 8, 26, 21, 33, 36, 29, 5, 22, 39, 36, 24, 24, 50, 45, 17, 14, 40, 14, 32, 44, 3, 19, 32, 7, 1, 1, 43, 23, 25, 30, 29, 16, 31, 42, 31, 46, 8, 0, 23, 10]
[38, 16, 47, 26, 1, 50, 41, 43, 15, 34, 20, 43, 21, 38, 36, 46, 30, 36, 45, 23, 14, 36, 36, 24, 26, 27, 22, 7, 24, 43, 49, 34, 4, 18, 18, 37, 23, 29, 34, 0, 40, 29, 6, 44, 31, 30, 26, 45, 22, 39, 15, 39, 28, 47, 18, 16, 30, 3, 7, 19, 37, 49, 6, 45, 50, 37, 4, 19, 13, 34, 12, 40, 39, 0, 32, 27, 35, 20, 17, 34, 1, 4, 5, 24, 0, 0, 26, 45, 17, 0, 0, 48, 49, 7, 21, 11, 42, 0, 49, 33, 14, 8, 45, 31, 44, 32, 11, 49, 31, 44, 16, 9, 50, 30, 42, 30, 50, 6, 40, 22, 10, 21, 14, 23, 36, 26, 28, 39, 22, 44, 22, 36, 40, 11, 0, 0, 12, 11, 32, 38, 36, 15, 44, 40, 30, 27, 6, 7, 33, 37, 30, 17, 13, 35, 7, 50, 16, 25, 46, 26, 46, 1, 19, 12, 35, 16, 9, 28, 13, 6, 42, 9, 12, 25, 10, 22, 19, 31, 34, 30, 30, 37, 30, 4, 37, 47, 20, 35, 24, 12, 6, 37]
[33, 29, 40, 13, 16, 45, 45, 16, 41, 16, 17, 38, 2, 18, 9, 19, 35, 44, 3, 35, 19, 15, 46, 28, 2, 34, 8, 2, 34, 18, 40, 24, 22, 7, 26, 14, 20, 48, 44, 40, 0, 35, 30, 35, 31, 6, 13, 33, 42, 49, 50, 6, 14, 3, 20, 11, 43, 4, 37, 37, 1, 42, 6, 11, 28, 48, 9, 16, 25, 13, 50, 3, 14, 41, 41, 38, 12, 22, 12, 39, 1, 37, 17, 50, 12, 41, 25, 6, 5, 44, 1, 25, 42, 29, 40, 19, 28, 1, 1, 36, 3, 50, 10, 8, 4, 0, 22, 29, 31, 14, 13, 37, 27, 26, 18, 28, 38, 5, 40, 7, 4, 6, 2, 9, 16, 31, 18, 50, 14, 3, 16, 2, 2, 0, 48, 38, 24, 27, 33, 7, 40, 36, 10, 5, 36, 13, 48, 8, 8, 10, 46, 15, 28, 47, 6, 38, 14, 23, 8, 18, 40, 37, 15, 45, 33, 9, 13, 31, 13, 31, 3, 5, 24, 48, 14, 14, 7, 38, 26, 49, 50, 18, 16, 0, 35, 21, 50, 3, 9, 8, 0, 6]
[33, 44, 29, 26, 21, 30, 37, 15, 28, 2, 33, 39, 24, 49, 49, 7, 39, 0, 13, 45, 39, 8, 47, 8, 27, 11, 29, 45, 46, 40, 18, 1, 22, 26, 25, 1, 20, 42, 23, 29, 35, 0, 18, 9, 23, 21, 14, 11, 4, 35, 40, 11, 28, 14, 33, 12, 21, 17, 4, 2, 37, 7, 45, 36, 8, 50, 44, 45, 16, 3, 25, 29, 33, 20, 7, 29, 29, 43, 9, 5, 46, 16, 47, 8, 48, 45, 14, 0, 18, 49, 18, 2, 28, 6, 17, 20, 2, 23, 11, 29, 50, 32, 5, 9, 42, 9, 22, 3, 28, 26, 15, 28, 1, 18, 15, 33, 9, 12, 0, 30, 8, 6, 3, 3, 38, 49, 8, 47, 34, 6, 22, 5, 50, 14, 39, 32, 21, 11, 26, 40, 46, 34, 28, 28, 18, 20, 33, 31, 25, 24, 3, 40, 26, 23, 36, 19, 46, 8, 36, 9, 27, 35, 0, 31, 50, 47, 10, 11, 7, 28, 10, 33, 34, 42, 34, 45, 47, 48, 34, 48, 6, 36, 20, 14, 21, 32, 9, 2, 36, 47, 42, 8]
[18, 5, 46, 0, 21, 23, 50, 20, 17, 34, 10, 43, 15, 3, 28, 48, 41, 30, 10, 35, 48, 27, 20, 2, 46, 37, 40, 46, 24, 16, 42, 22, 13, 27, 10, 27, 44, 31, 15, 6, 30, 18, 0, 41, 11, 10, 48, 24, 31, 2, 12, 4, 12, 30, 40, 5, 47, 42, 36, 41, 4, 23, 35, 0, 29, 42, 31, 23, 31, 46, 5, 28, 25, 46, 27, 10, 4, 4, 2, 19, 10, 44, 38, 8, 1, 44, 10, 13, 30, 25, 17, 33, 26, 38, 37, 2, 35, 49, 19, 49, 6, 32, 41, 40, 44, 8, 40, 40, 26, 46, 24, 29, 14, 27, 39, 13, 14, 20, 1, 33, 18, 27, 50, 46, 38, 6, 6, 34, 14, 1, 6, 29, 30, 20, 17, 46, 34, 47, 22, 8, 47, 37, 42, 46, 0, 41, 47, 27, 42, 38, 38, 18, 20, 12, 28, 7, 6, 9, 36, 23, 14, 16, 9, 26, 12, 36, 25, 1, 3, 3, 5, 31, 41, 9, 2, 9, 19, 38, 50, 27, 16, 43, 40, 9, 16, 49, 23, 37, 6, 13, 45, 15]
[27, 11, 32, 40, 31, 34, 8, 41, 50, 0, 2, 28, 43, 50, 46, 39, 8, 11, 44, 20, 28, 10, 31, 24, 38, 36, 17, 40, 9, 31, 15, 44, 28, 22, 38, 50, 3, 35, 48, 44, 35, 9, 41, 0, 43, 24, 34, 4, 30, 37, 24, 31, 29, 1, 15, 38, 2, 14, 3, 35, 4, 20, 1, 23, 10, 8, 19, 6, 28, 30, 31, 5, 5, 8, 31, 50, 15, 40, 25, 27, 10, 38, 31, 32, 26, 24, 30, 46, 20, 47, 24, 34, 36, 32, 39, 47, 43, 31, 20, 11, 33, 45, 45, 18, 20, 22, 5, 40, 6, 36, 11, 3, 16, 20, 47, 44, 25, 29, 1, 41, 40, 6, 38, 13, 24, 30, 5, 37, 23, 2, 42, 49, 7, 27, 49, 47, 36, 8, 26, 42, 49, 25, 49, 49, 26, 16, 34, 13, 22, 27, 7, 48, 14, 4, 25, 16, 35, 28, 4, 38, 20, 37, 16, 30, 18, 30, 0, 18, 47, 12, 26, 47, 6, 18, 33, 47, 1, 36, 38, 17, 45, 33, 14, 29, 21, 3, 43, 24, 13, 14, 41, 50]
[18, 40, 33, 34, 22, 19, 21, 30, 22, 16, 45, 40, 32, 10, 12, 38, 38, 34, 26, 32, 25, 32, 40, 8, 10, 23, 50, 14, 25, 32, 49, 25, 3, 24, 22, 13, 8, 17, 33, 31, 31, 23, 11, 43, 0, 27, 10, 0, 13, 50, 22, 9, 38, 20, 1, 22, 20, 30, 29, 28, 30, 26, 46, 36, 29, 5, 33, 11, 7, 28, 12, 11, 39, 21, 3, 3, 12, 8, 42, 37, 16, 43, 24, 35, 30, 23, 39, 43, 23, 3, 1, 47, 31, 27, 21, 44, 15, 1, 18, 15, 30, 21, 2, 0, 33, 35, 40, 12, 30, 24, 48, 39, 36, 12, 49, 17, 3, 15, 30, 39, 14, 42, 10, 9, 47, 27, 32, 49, 41, 20, 6, 15, 16, 49, 0, 20, 9, 35, 44, 12, 29, 26, 12, 38, 15, 36, 6, 47, 0, 6, 39, 43, 9, 43, 0, 21, 43, 0, 37, 3, 9, 15, 24, 46, 47, 45, 40, 43, 46, 6, 29, 7, 37, 9, 27, 36, 18, 43, 39, 46, 27, 36, 38, 23, 4, 43, 2, 7, 40, 41, 7, 5]
[8, 29, 7, 43, 25, 16, 11, 46, 26, 25, 12, 23, 49, 17, 39, 10, 21, 12, 19, 7, 35, 2, 31, 13, 30, 19, 39, 40, 10, 41, 25, 25, 11, 29, 41, 18, 47, 48, 18, 30, 6, 21, 10, 24, 27, 0, 18, 30, 47, 0, 1, 45, 14, 33, 48, 31, 42, 46, 45, 42, 15, 20, 15, 32, 33, 34, 10, 28, 2, 21, 13, 45, 21, 23, 22, 37, 27, 36, 5, 10, 2, 49, 50, 11, 6, 36, 8, 49, 46, 2, 5, 48, 31, 45, 41, 14, 13, 43, 22, 42, 30, 23, 4, 1, 3, 38, 21, 39, 49, 11, 34, 39, 32, 9, 4, 23, 17, 16, 37, 44, 17, 11, 5, 18, 43, 50, 39, 28, 49, 10, 16, 47, 1, 27, 27, 38, 25, 13, 11, 18, 6, 39, 3, 34, 20, 31, 36, 42, 45, 18, 0, 24, 36, 37, 4, 50, 3, 47, 49, 8, 39, 48, 31, 37, 37, 45, 13, 28, 35, 37, 27, 12, 13, 41, 5, 11, 38, 33, 22, 27, 31, 26, 17, 40, 35, 14, 50, 7, 15, 8, 35, 29]
[38, 45, 36, 0, 50, 11, 46, 33, 50, 38, 0, 48, 38, 26, 23, 18, 26, 28, 12, 19, 11, 32, 1, 3, 20, 1, 2, 39, 5, 4, 31, 31, 13, 32, 32, 44, 8, 21, 2, 26, 13, 14, 48, 34, 10, 18, 0, 34, 50, 15, 3, 46, 5, 38, 10, 9, 22, 5, 29, 42, 8, 6, 13, 25, 26, 34, 27, 40, 9, 29, 4, 46, 33, 29, 30, 47, 6, 21, 33, 8, 15, 3, 41, 26, 36, 48, 25, 17, 19, 16, 30, 23, 18, 14, 7, 15, 17, 41, 32, 34, 39, 31, 50, 4, 2, 48, 30, 13, 12, 38, 30, 4, 44, 0, 5, 9, 24, 7, 44, 32, 8, 44, 17, 1, 6, 12, 34, 37, 4, 38, 38, 8, 9, 12, 2, 24, 47, 43, 2, 0, 11, 50, 38, 33, 16, 31, 42, 40, 23, 14, 45, 0, 14, 42, 11, 26, 27, 43, 40, 44, 11, 15, 28, 45, 9, 7, 14, 31, 4, 0, 23, 4, 21, 45, 47, 23, 26, 3, 39, 9, 39, 5, 22, 10, 43, 4, 3, 26, 47, 28, 49, 22]
[3, 14, 8, 0, 38, 34, 16, 22, 20, 0, 40, 29, 18, 17, 24, 8, 38, 45, 44, 32, 3, 8, 22, 31, 6, 12, 38, 37, 31, 3, 15, 22, 6, 11, 24, 4, 37, 19, 29, 45, 33, 11, 24, 4, 0, 30, 34, 0, 19, 33, 25, 15, 43, 44, 24, 3, 2, 40, 36, 41, 50, 29, 40, 20, 49, 44, 14, 49, 43, 3, 2, 4, 25, 33, 13, 11, 12, 32, 11, 44, 41, 7, 6, 26, 11, 0, 26, 48, 27, 40, 10, 5, 29, 1, 18, 8, 18, 35, 38, 48, 24, 3, 36, 43, 1, 15, 19, 45, 38, 50, 41, 28, 19, 14, 41, 7, 8, 12, 38, 32, 27, 23, 26, 38, 32, 48, 5, 10, 4, 9, 9, 29, 48, 39, 9, 13, 19, 38, 19, 39, 4, 14, 17, 45, 25, 9, 35, 38, 18, 20, 16, 34, 26, 1, 16, 23, 32, 11, 28, 40, 33, 36, 32, 0, 26, 9, 1, 37, 19, 40, 23, 35, 11, 49, 40, 10, 18, 42, 42, 1, 0, 20, 33, 31, 19, 39, 37, 18, 38, 29, 27, 32]
