N1,N2,...,Nx
[12, 33, 16, 37, 34, 18, 45, 40, 6, 9, 14, 24, 50, 14, 47, 35, 44, 44, 43, 21, 6, 34, 29, 46, 23, 50, 48, 28, 0, 19, 28, 10, 12, 18, 23, 9, 41, 48, 28, 0, 48, 13, 37, 29, 15, 18, 11, 0, 20, 30, 1, 50, 26, 1, 20, 41, 39, 25, 18, 3, 45, 28, 29, 14, 27, 6, 46, 35, 12, 46, 50, 50, 24, 2, 30, 1, 28, 12, 7, 50, 31, 27, 37, 48, 29, 50, 41, 36, 27, 8, 5, 44, 46, 10, 39, 19, 13, 19, 21, 35, 13, 5, 36, 20, 36, 14, 7, 21, 31, 40, 41, 18, 19, 14, 23, 42, 21, 46, 41, 36, 37, 13, 15, 13, 40, 37, 31, 13, 11, 10, 10, 45, 2, 26, 21, 9, 36, 16, 26, 6, 11, 11, 34, 21, 29, 4, 2, 26, 39, 46, 1, 22, 45, 4, 21, 25, 26, 34, 29, 42, 15, 9, 41, 20, 16]
[31, 1, 40, 47, 44, 20, 27, 12, 27, 34, 26, 36, 37, 40, 1, 28, 16, 21, 31, 28, 16, 35, 20, 11, 45, 44, 41, 39, 19, 0, 14, 21, 30, 42, 18, 20, 14, 7, 35, 50, 37, 7, 29, 46, 27, 13, 22, 48, 47, 4, 9, 19, 39, 31, 11, 22, 1, 20, 32, 37, 48, 25, 21, 7, 16, 27, 29, 31, 19, 45, 41, 33, 0, 17, 3, 32, 40, 19, 49, 37, 28, 20, 19, 21, 38, 47, 6, 21, 38, 48, 25, 41, 26, 23, 23, 36, 13, 31, 31, 10, 41, 0, 47, 50, 5, 17, 31, 28, 5, 26, 18, 38, 29, 3, 14, 33, 29, 6, 24, 18, 22, 45, 31, 36, 6, 3, 44, 5, 42, 16, 20, 15, 14, 3, 21, 7, 32, 6, 7, 20, 28, 43, 48, 0, 39, 4, 22, 50, 16, 2, 37, 29, 42, 44, 31, 14, 13, 9, 4, 19, 50, 37, 27, 35, 26]
[43, 0, 27, 36, 26, 9, 2, 37, 1, 36, 8, 7, 1, 37, 43, 42, 15, 29, 1, 19, 16, 27, 23, 19, 5, 15, 41, 44, 28, 14, 0, 4, 43, 7, 15, 16, 28, 4, 44, 32, 38, 22, 48, 13, 12, 30, 47, 11, 12, 23, 15, 37, 16, 38, 18, 47, 15, 19, 16, 29, 25, 29, 37, 7, 26, 5, 17, 9, 12, 48, 35, 34, 25, 14, 6, 30, 40, 5, 9, 38, 14, 46, 33, 41, 42, 4, 27, 49, 32, 7, 36, 50, 43, 24, 14, 47, 6, 47, 37, 16, 5, 32, 3, 11, 7, 34, 25, 31, 1, 9, 0, 7, 15, 34, 7, 26, 40, 1, 13, 49, 8, 2, 7, 4, 11, 33, 29, 2, 37, 49, 37, 45, 17, 27, 25, 24, 18, 41, 30, 21, 20, 2, 6, 11, 38, 14, 49, 6, 14, 1, 7, 7, 2, 25, 15, 0, 23, 26, 38, 6, 25, 22, 39, 9, 2]
[7, 37, 4, 40, 17, 32, 42, 6, 38, 19, 50, 33, 42, 6, 20, 17, 41, 3, 27, 40, 42, 4, 32, 8, 48, 16, 31, 29, 10, 21, 4, 0, 1, 3, 46, 1, 32, 47, 19, 13, 21, 24, 34, 35, 46, 16, 9, 44, 46, 32, 21, 11, 1, 0, 8, 33, 32, 6, 3, 46, 1, 0, 34, 7, 33, 3, 6, 46, 36, 50, 6, 22, 40, 31, 50, 35, 47, 42, 14, 48, 7, 32, 12, 28, 7, 7, 10, 7, 14, 16, 16, 44, 36, 45, 40, 36, 25, 38, 39, 0, 39, 24, 32, 2, 1, 30, 3, 21, 47, 47, 50, 7, 13, 40, 26, 25, 40, 21, 10, 43, 21, 2, 30, 7, 10, 23, 25, 45, 39, 27, 39, 19, 27, 9, 10, 45, 34, 4, 39, 14, 28, 48, 11, 24, 25, 50, 28, 0, 49, 24, 24, 40, 29, 18, 37, 40, 4, 8, 15, 35, 28, 44, 49, 24, 32]
[30, 23, 36, 24, 10, 6, 49, 13, 22, 29, 47, 29, 35, 39, 21, 24, 10, 41, 11, 2, 10, 30, 18, 4, 42, 24, 29, 23, 12, 30, 43, 1, 0, 31, 18, 28, 44, 29, 9, 22, 43, 3, 27, 20, 34, 17, 37, 10, 29, 13, 32, 14, 34, 3, 14, 44, 14, 35, 44, 11, 50, 17, 2, 29, 46, 13, 8, 10, 8, 29, 5, 40, 3, 47, 22, 17, 48, 44, 13, 6, 7, 11, 6, 0, 38, 25, 8, 43, 49, 43, 43, 30, 16, 32, 40, 14, 20, 24, 23, 19, 37, 8, 37, 20, 47, 50, 0, 1, 15, 41, 7, 27, 12, 8, 37, 41, 37, 41, 9, 13, 10, 11, 23, 24, 8, 22, 13, 43, 42, 43, 26, 47, 49, 13, 22, 10, 18, 5, 4, 8, 8, 36, 20, 35, 0, 33, 23, 45, 12, 30, 26, 46, 30, 16, 9, 15, 43, 17, 31, 6, 24, 9, 18, 24, 7]
[1, 32, 26, 6, 2, 14, 3, 12, 35, 48, 48, 31, 14, 37, 50, 22, 44, 34, 35, 48, 33, 44, 28, 32, 18, 48, 49, 32, 18, 42, 7, 3, 31, 0, 10, 12, 42, 0, 33, 1, 19, 47, 47, 33, 20, 17, 43, 48, 32, 12, 29, 20, 42, 23, 4, 49, 46, 6, 9, 50, 46, 31, 2, 49, 44, 10, 12, 1, 13, 32, 11, 30, 31, 44, 5, 46, 49, 18, 28, 0, 32, 44, 0, 46, 24, 41, 1, 26, 12, 29, 9, 42, 50, 46, 50, 40, 31, 5, 26, 21, 36, 48, 44, 4, 20, 30, 1, 24, 50, 37, 43, 11, 31, 49, 42, 17, 40, 39, 12, 2, 48, 33, 27, 32, 37, 50, 26, 39, 5, 49, 24, 12, 3, 13, 42, 35, 35, 35, 45, 41, 11, 9, 41, 31, 35, 31, 30, 21, 34, 45, 35, 16, 38, 32, 32, 10, 23, 15, 45, 37, 45, 25, 7, 4, 2]
[44, 46, 48, 5, 45, 24, 1, 16, 49, 21, 5, 32, 4, 21, 40, 4, 43, 33, 49, 26, 45, 17, 14, 3, 47, 7, 45, 5, 23, 18, 15, 46, 18, 10, 0, 16, 23, 38, 38, 43, 1, 20, 33, 42, 8, 42, 49, 16, 14, 50, 0, 13, 43, 44, 31, 28, 48, 24, 0, 24, 42, 44, 15, 47, 33, 2, 44, 8, 33, 13, 8, 17, 13, 32, 23, 20, 47, 1, 49, 34, 17, 6, 27, 30, 14, 13, 31, 20, 31, 24, 33, 40, 42, 20, 34, 41, 3, 8, 47, 30, 9, 2, 40, 1, 13, 29, 48, 5, 12, 34, 8, 35, 44, 47, 43, 44, 45, 4, 0, 10, 25, 6, 44, 3, 49, 37, 49, 39, 33, 23, 25, 6, 27, 45, 39, 45, 24, 23, 44, 15, 27, 2, 49, 42, 7, 16, 18, 24, 34, 37, 31, 45, 5, 33, 4, 32, 49, 39, 30, 42, 30, 34, 3, 29, 37]
[2, 38, 46, 48, 48, 41, 18, 23, 13, 26, 40, 3, 1, 14, 24, 37, 28, 37, 45, 40, 22, 18, 8, 21, 8, 38, 9, 28, 9, 20, 16, 1, 28, 12, 16, 0, 37, 14, 43, 5, 47, 34, 34, 17, 39, 2, 24, 22, 16, 10, 15, 29, 3, 49, 32, 35, 0, 36, 11, 10, 5, 31, 41, 21, 45, 48, 7, 27, 48, 26, 6, 34, 22, 4, 5, 19, 30, 8, 43, 20, 3, 40, 38, 49, 10, 24, 7, 13, 50, 24, 27, 13, 27, 9, 1, 28, 7, 41, 45, 41, 48, 0, 40, 33, 34, 42, 11, 20, 46, 5, 44, 48, 41, 21, 29, 45, 13, 46, 3, 29, 10, 48, 27, 43, 26, 38, 44, 29, 33, 45, 4, 45, 26, 34, 13, 39, 12, 15, 30, 12, 4, 4, 18, 44, 26, 0, 26, 6, 11, 36, 0, 17, 2, 20, 11, 27, 49, 34, 3, 22, 17, 8, 47, 38, 3]
[42, 42, 20, 29, 48, 35, 13, 8, 34, 28, 18, 35, 25, 26, 32, 8, 0, 44, 47, 13, 26, 22, 46, 3, 24, 22, 44, 2, 41, 14, 28, 32, 44, 42, 23, 37, 0, 2, 6, 5, 43, 32, 41, 49, 13, 27, 27, 15, 24, 18, 3, 0, 4, 7, 14, 45, 9, 25, 24, 44, 0, 5, 33, 16, 1, 9, 39, 22, 16, 19, 8, 22, 37, 38, 14, 27, 41, 0, 50, 17, 19, 2, 20, 5, 24, 38, 28, 28, 28, 17, 30, 44, 29, 18, 33, 38, 11, 37, 34, 16, 13, 12, 34, 47, 17, 10, 38, 39, 22, 30, 7, 33, 8, 36, 48, 4, 31, 2, 50, 7, 49, 2, 27, 0, 18, 0, 15, 17, 6, 46, 27, 26, 20, 30, 29, 5, 37, 21, 8, 6, 49, 35, 15, 19, 40, 17, 21, 40, 0, 30, 23, 47, 40, 5, 39, 40, 34, 13, 36, 32, 1, 39, 37, 25, 49]
[6, 19, 50, 39, 35, 38, 26, 50, 14, 45, 41, 22, 20, 40, 5, 39, 29, 50, 31, 38, 7, 5, 19, 10, 19, 44, 38, 9, 48, 7, 4, 47, 29, 0, 38, 14, 2, 0, 35, 37, 33, 4, 33, 25, 4, 38, 22, 42, 17, 31, 33, 17, 16, 29, 7, 6, 23, 7, 37, 50, 35, 31, 33, 48, 3, 17, 48, 9, 37, 24, 42, 30, 12, 38, 36, 14, 17, 34, 5, 5, 8, 14, 33, 18, 9, 44, 39, 6, 10, 41, 9, 17, 39, 9, 39, 45, 2, 35, 19, 37, 25, 38, 39, 12, 43, 26, 30, 41, 44, 0, 18, 48, 14, 17, 27, 30, 36, 36, 42, 15, 8, 15, 26, 18, 7, 3, 14, 49, 46, 7, 2, 46, 25, 19, 0, 28, 40, 27, 36, 44, 40, 46, 40, 13, 23, 31, 36, 24, 22, 43, 37, 11, 40, 30, 8, 27, 33, 33, 12, 27, 5, 41, 34, 14, 46]
[17, 32, 22, 40, 22, 32, 19, 43, 27, 16, 17, 35, 26, 42, 6, 37, 25, 3, 18, 25, 41, 42, 4, 2, 26, 10, 38, 29, 28, 35, 44, 19, 9, 33, 38, 43, 6, 35, 0, 6, 12, 29, 46, 18, 17, 14, 2, 15, 16, 7, 20, 44, 32, 29, 31, 28, 38, 44, 49, 23, 40, 48, 20, 5, 4, 21, 48, 17, 32, 17, 39, 37, 10, 8, 3, 20, 24, 1, 43, 15, 25, 28, 47, 41, 39, 21, 46, 21, 14, 20, 46, 28, 18, 37, 10, 31, 35, 50, 29, 31, 5, 12, 32, 49, 10, 7, 44, 29, 49, 36, 33, 43, 28, 25, 37, 36, 11, 15, 48, 26, 33, 17, 45, 11, 3, 38, 8, 18, 1, 13, 46, 3, 46, 14, 5, 16, 31, 14, 49, 22, 24, 43, 7, 18, 18, 21, 2, 35, 7, 2, 7, 8, 11, 44, 34, 45, 24, 39, 48, 4, 23, 19, 12, 21, 30]
[20, 21, 2, 28, 12, 17, 18, 14, 21, 31, 8, 32, 31, 11, 41, 21, 20, 31, 27, 26, 1, 28, 8, 19, 0, 1, 8, 21, 0, 50, 32, 13, 22, 1, 43, 5, 5, 37, 6, 0, 24, 30, 37, 17, 27, 28, 28, 19, 39, 36, 42, 27, 32, 7, 41, 30, 42, 12, 18, 2, 11, 19, 31, 36, 11, 4, 43, 40, 9, 50, 23, 24, 8, 41, 14, 44, 28, 21, 7, 33, 36, 0, 36, 18, 40, 44, 25, 9, 16, 17, 5, 28, 30, 33, 1, 36, 17, 35, 5, 21, 21, 32, 11, 33, 11, 19, 26, 42, 29, 45, 9, 7, 50, 31, 5, 5, 29, 22, 8, 4, 29, 38, 10, 39, 31, 14, 5, 17, 31, 30, 17, 48, 24, 16, 9, 21, 7, 25, 43, 38, 5, 14, 9, 20, 39, 26, 42, 20, 34, 39, 13, 47, 31, 23, 11, 30, 6, 0, 25, 0, 19, 3, 36, 3, 29]
[49, 38, 48, 12, 34, 37, 37, 40, 19, 37, 20, 38, 12, 14, 27, 20, 20, 6, 18, 0, 29, 22, 25, 21, 46, 29, 1, 42, 48, 37, 38, 21, 43, 19, 1, 47, 43, 33, 12, 24, 0, 42, 34, 14, 23, 5, 8, 4, 1, 34, 31, 31, 8, 38, 12, 34, 5, 5, 49, 28, 28, 40, 10, 3, 2, 32, 32, 37, 49, 5, 40, 31, 30, 45, 38, 34, 5, 46, 8, 8, 18, 11, 25, 24, 13, 48, 24, 11, 3, 5, 38, 36, 26, 42, 33, 26, 6, 40, 40, 49, 18, 3, 23, 7, 27, 43, 47, 44, 30, 27, 49, 24, 34, 38, 28, 1, 16, 45, 31, 34, 46, 25, 30, 20, 46, 15, 4, 36, 43, 14, 28, 37, 12, 12, 39, 31, 21, 14, 24, 32, 7, 17, 12, 47, 46, 44, 9, 50, 48, 45, 46, 31, 39, 32, 17, 38, 36, 39, 11, 29, 49, 36, 40, 0, 11]
[7, 16, 16, 46, 7, 2, 48, 33, 14, 41, 28, 50, 31, 37, 26, 22, 11, 10, 12, 28, 12, 8, 25, 2, 31, 13, 26, 35, 13, 7, 22, 24, 3, 47, 20, 34, 32, 4, 29, 30, 42, 0, 46, 43, 35, 5, 29, 48, 28, 46, 24, 4, 4, 14, 44, 45, 32, 22, 50, 19, 40, 14, 4, 23, 8, 21, 40, 38, 21, 33, 13, 0, 41, 24, 49, 30, 3, 46, 25, 7, 48, 15, 12, 7, 29, 19, 45, 0, 11, 11, 28, 21, 41, 48, 0, 30, 9, 18, 11, 19, 9, 31, 21, 15, 11, 15, 50, 22, 43, 25, 32, 2, 9, 7, 28, 15, 8, 20, 44, 21, 38, 20, 5, 42, 40, 47, 14, 46, 35, 46, 20, 37, 34, 20, 47, 0, 14, 44, 44, 17, 6, 15, 47, 17, 41, 16, 34, 6, 40, 44, 39, 15, 36, 50, 13, 5, 31, 28, 32, 6, 39, 9, 2, 10, 25]
[15, 5, 24, 36, 1, 15, 20, 40, 50, 16, 31, 13, 45, 2, 17, 45, 10, 36, 0, 36, 12, 28, 26, 24, 9, 35, 49, 38, 37, 29, 48, 34, 27, 47, 33, 34, 41, 33, 46, 37, 34, 46, 0, 45, 40, 2, 16, 39, 50, 6, 7, 1, 5, 47, 2, 45, 38, 5, 8, 34, 7, 37, 42, 27, 32, 6, 2, 38, 7, 45, 15, 7, 2, 21, 27, 19, 2, 50, 29, 17, 47, 11, 10, 13, 35, 23, 27, 46, 7, 50, 45, 50, 16, 24, 2, 37, 46, 9, 42, 11, 40, 14, 10, 15, 32, 44, 30, 16, 41, 16, 5, 27, 34, 26, 3, 28, 17, 24, 11, 5, 8, 47, 2, 32, 43, 33, 29, 33, 27, 47, 9, 4, 45, 6, 16, 41, 24, 41, 3, 11, 5, 47, 1, 49, 45, 8, 41, 8, 44, 37, 26, 16, 42, 18, 34, 20, 31, 23, 36, 18, 24, 48, 3, 21, 27]
[48, 38, 6, 44, 24, 11, 44, 39, 0, 49, 14, 30, 41, 13, 3, 5, 32, 29, 15, 4, 42, 11, 15, 31, 50, 9, 46, 43, 29, 46, 13, 35, 20, 33, 42, 17, 49, 25, 18, 17, 14, 43, 45, 0, 17, 48, 2, 30, 33, 42, 42, 27, 34, 12, 7, 17, 29, 24, 15, 41, 38, 25, 34, 30, 31, 43, 7, 24, 13, 35, 33, 50, 34, 37, 16, 33, 12, 3, 22, 28, 44, 50, 43, 25, 12, 42, 24, 30, 41, 28, 28, 32, 27, 15, 29, 42, 32, 5, 26, 23, 47, 32, 23, 25, 43, 1, 6, 43, 41, 5, 7, 49, 13, 22, 26, 45, 26, 9, 14, 10, 8, 25, 27, 1, 0, 23, 45, 7, 19, 16, 39, 36, 37, 23, 28, 34, 38, 45, 6, 26, 34, 29, 41, 10, 38, 40, 26, 36, 33, 48, 37, 11, 5, 50, 10, 38, 34, 49, 35, 37, 23, 1, 16, 13, 11]
[19, 17, 33, 31, 37, 23, 45, 14, 49, 34, 50, 2, 13, 30, 33, 1, 18, 25, 15, 40, 0, 10, 6, 13, 28, 45, 11, 8, 15, 27, 12, 46, 34, 20, 8, 39, 13, 4, 17, 27, 23, 35, 40, 17, 0, 5, 4, 30, 31, 13, 15, 3, 44, 49, 0, 17, 27, 16, 41, 32, 7, 19, 16, 50, 21, 42, 0, 16, 41, 29, 39, 38, 1, 16, 7, 21, 25, 21, 20, 37, 17, 24, 10, 26, 9, 7, 50, 22, 3, 45, 42, 27, 9, 30, 28, 13, 8, 36, 29, 49, 36, 3, 49, 43, 40, 34, 45, 35, 21, 21, 0, 15, 45, 35, 24, 45, 31, 9, 9, 20, 7, 13, 9, 17, 34, 19, 3, 45, 13, 12, 25, 33, 45, 8, 6, 8, 12, 17, 14, 1, 41, 50, 8, 22, 2, 31, 26, 20, 25, 5, 20, 30, 33, 42, 13, 45, 10, 20, 35, 31, 32, 5, 38, 0, 20]
[28, 14, 5, 44, 11, 44, 1, 49, 16, 43, 47, 21, 21, 44, 41, 25, 33, 32, 37, 29, 8, 1, 6, 48, 35, 46, 3, 14, 18, 13, 30, 16, 17, 17, 42, 2, 27, 38, 14, 28, 5, 5, 2, 48, 5, 0, 6, 19, 35, 12, 16, 35, 27, 33, 10, 5, 42, 9, 44, 39, 16, 6, 45, 35, 35, 20, 0, 27, 28, 37, 43, 29, 14, 9, 7, 30, 19, 35, 22, 11, 6, 2, 26, 31, 19, 50, 15, 5, 30, 26, 12, 33, 34, 33, 50, 37, 24, 25, 49, 18, 16, 40, 39, 36, 35, 43, 1, 8, 5, 22, 38, 28, 37, 36, 2, 34, 1, 43, 20, 38, 11, 3, 35, 49, 43, 30, 3, 24, 3, 39, 36, 15, 42, 10, 14, 29, 11, 43, 39, 11, 44, 30, 24, 26, 14, 45, 34, 19, 10, 38, 6, 45, 44, 10, 47, 34, 14, 16, 50, 2, 28, 19, 26, 14, 17]
[17, 14, 4, 17, 11, 25, 39, 44, 43, 10, 41, 39, 30, 48, 0, 11, 17, 37, 18, 36, 42, 21, 27, 45, 36, 28, 6, 21, 11, 22, 47, 9, 37, 43, 49, 24, 27, 22, 2, 28, 8, 29, 16, 2, 4, 6, 0, 41, 22, 30, 34, 50, 11, 46, 8, 9, 1, 47, 43, 46, 18, 36, 48, 37, 2, 49, 14, 18, 3, 23, 37, 3, 37, 15, 39, 37, 39, 25, 44, 48, 17, 31, 20, 38, 47, 29, 9, 39, 17, 13, 34, 15, 19, 21, 28, 46, 1, 25, 20, 18, 18, 45, 28, 12, 32, 25, 32, 17, 17, 11, 28, 40, 1, 16, 42, 41, 29, 35, 15, 14, 26, 2, 4, 42, 44, 20, 43, 49, 37, 4, 47, 19, 1, 2, 14, 38, 3, 33, 33, 2, 27, 4, 35, 49, 22, 40, 32, 14, 26, 37, 32, 36, 30, 24, 41, 11, 40, 47, 41, 36, 13, 2, 32, 25, 49]
[14, 47, 30, 23, 10, 41, 9, 23, 8, 47, 49, 30, 36, 36, 29, 20, 17, 12, 23, 47, 12, 13, 15, 41, 41, 28, 43, 38, 0, 48, 11, 44, 10, 48, 16, 22, 15, 42, 15, 19, 4, 48, 39, 30, 30, 19, 41, 0, 43, 14, 36, 46, 39, 26, 18, 34, 42, 43, 32, 40, 23, 7, 44, 20, 37, 14, 5, 45, 32, 50, 0, 49, 42, 37, 36, 6, 34, 8, 35, 49, 43, 36, 31, 43, 25, 48, 2, 4, 24, 23, 45, 1, 47, 8, 16, 2, 3, 36, 29, 8, 16, 2, 48, 9, 15, 18, 43, 33, 4, 39, 31, 0, 43, 48, 30, 14, 26, 0, 14, 15, 45, 1, 20, 7, 9, 15, 45, 47, 2, 24, 39, 42, 0, 2, 28, 32, 23, 5, 1, 16, 43, 22, 5, 27, 19, 32, 22, 17, 5, 22, 29, 22, 4, 44, 40, 46, 16, 32, 30, 42, 34, 5, 30, 20, 39]
[40, 28, 4, 49, 9, 23, 12, 46, 49, 20, 33, 37, 44, 47, 29, 41, 47, 32, 49, 47, 47, 12, 10, 11, 32, 17, 44, 37, 20, 47, 12, 46, 29, 32, 14, 16, 24, 17, 16, 39, 1, 28, 50, 33, 31, 35, 22, 43, 0, 16, 26, 3, 20, 47, 12, 39, 50, 16, 27, 21, 20, 19, 9, 14, 15, 9, 33, 31, 3, 9, 24, 35, 3, 30, 33, 1, 19, 29, 6, 7, 22, 1, 31, 32, 14, 33, 47, 36, 49, 7, 23, 36, 7, 2, 49, 17, 43, 46, 28, 49, 36, 38, 36, 46, 24, 50, 49, 27, 47, 44, 0, 29, 33, 23, 40, 3, 7, 35, 35, 36, 20, 43, 38, 16, 18, 42, 37, 13, 49, 42, 3, 4, 35, 23, 18, 5, 8, 19, 38, 19, 14, 44, 36, 21, 19, 10, 15, 34, 19, 16, 0, 39, 46, 33, 8, 25, 36, 21, 39, 33, 43, 18, 34, 22, 33]
[17, 15, 50, 49, 16, 47, 7, 3, 17, 43, 1, 2, 14, 40, 39, 20, 0, 5, 35, 35, 49, 47, 5, 18, 47, 1, 30, 47, 30, 4, 23, 32, 13, 12, 50, 10, 18, 31, 7, 36, 34, 46, 6, 42, 13, 12, 30, 14, 16, 0, 11, 14, 37, 49, 1, 39, 17, 31, 43, 19, 34, 13, 14, 17, 19, 2, 12, 48, 2, 3, 48, 20, 34, 23, 29, 7, 0, 23, 47, 20, 4, 22, 0, 41, 15, 20, 18, 49, 19, 47, 2, 27, 34, 23, 44, 6, 26, 4, 47, 14, 6, 42, 17, 32, 17, 29, 32, 50, 7, 8, 39, 22, 34, 6, 14, 44, 48, 0, 28, 50, 28, 48, 2, 15, 33, 19, 13, 45, 42, 3, 45, 40, 18, 25, 36, 29, 50, 6, 14, 10, 12, 40, 16, 14, 16, 22, 3, 44, 21, 17, 44, 12, 13, 41, 27, 11, 38, 46, 30, 8, 29, 25, 0, 34, 12]
[13, 2, 29, 45, 48, 25, 20, 48, 13, 34, 48, 7, 11, 4, 44, 27, 49, 11, 36, 29, 50, 13, 26, 11, 17, 2, 40, 8, 1, 9, 15, 21, 32, 29, 0, 15, 3, 33, 20, 42, 31, 24, 7, 42, 15, 16, 34, 36, 26, 11, 0, 29, 14, 4, 33, 33, 34, 47, 13, 15, 14, 22, 44, 16, 43, 45, 7, 11, 3, 25, 15, 28, 32, 50, 45, 6, 33, 10, 35, 38, 32, 17, 19, 7, 43, 28, 11, 14, 40, 48, 21, 11, 6, 17, 4, 29, 15, 17, 43, 0, 26, 4, 25, 2, 46, 2, 31, 3, 12, 47, 41, 35, 10, 5, 15, 39, 8, 33, 45, 14, 42, 48, 1, 13, 3, 25, 36, 19, 48, 3, 30, 36, 44, 19, 17, 42, 33, 1, 50, 38, 24, 39, 11, 35, 8, 20, 24, 49, 44, 7, 42, 25, 13, 10, 35, 18, 39, 29, 24, 15, 21, 1, 14, 46, 12]
[27, 13, 3, 30, 47, 50, 6, 34, 19, 47, 28, 46, 27, 4, 49, 35, 6, 24, 10, 7, 9, 16, 22, 24, 40, 45, 2, 45, 50, 19, 37, 11, 14, 20, 13, 29, 0, 17, 44, 27, 31, 4, 1, 27, 3, 35, 50, 46, 3, 14, 29, 0, 31, 49, 45, 35, 15, 7, 31, 37, 12, 16, 20, 3, 12, 18, 6, 10, 29, 0, 22, 40, 34, 32, 44, 9, 11, 26, 24, 4, 22, 45, 1, 40, 30, 4, 50, 4, 1, 31, 17, 7, 32, 1, 26, 8, 33, 47, 3, 5, 16, 38, 23, 13, 34, 20, 12, 9, 19, 28, 28, 22, 33, 40, 41, 44, 44, 16, 38, 29, 29, 21, 22, 14, 25, 43, 24, 45, 18, 2, 2, 4, 48, 41, 28, 42, 23, 19, 14, 29, 7, 41, 45, 17, 18, 25, 41, 42, 16, 35, 18, 8, 0, 39, 39, 6, 26, 11, 31, 43, 19, 30, 40, 8, 39]
[4, 48, 13, 19, 39, 48, 30, 32, 44, 38, 26, 34, 1, 24, 27, 10, 3, 44, 21, 31, 32, 35, 32, 46, 13, 47, 30, 27, 26, 39, 16, 1, 34, 42, 43, 3, 4, 16, 32, 32, 8, 4, 5, 34, 44, 27, 11, 39, 20, 37, 14, 31, 0, 0, 7, 3, 6, 15, 19, 38, 1, 32, 48, 26, 19, 21, 33, 28, 34, 41, 28, 9, 49, 9, 7, 46, 20, 32, 31, 5, 30, 7, 36, 41, 10, 46, 35, 12, 6, 46, 9, 39, 9, 0, 43, 10, 19, 33, 34, 30, 45, 30, 48, 1, 13, 40, 15, 15, 7, 24, 34, 19, 33, 41, 6, 16, 45, 24, 18, 49, 35, 5, 43, 23, 14, 13, 13, 1, 18, 40, 32, 19, 1, 1, 48, 21, 49, 3, 2, 26, 47, 37, 48, 12, 20, 24, 22, 33, 40, 46, 11, 5, 43, 13, 42, 11, 48, 39, 19, 4, 5, 42, 36, 19, 37]
[27, 37, 13, 4, 21, 9, 1, 39, 11, 25, 49, 27, 32, 16, 30, 25, 8, 38, 16, 29, 21, 32, 12, 33, 4, 35, 36, 12, 1, 31, 38, 0, 3, 23, 44, 49, 7, 29, 29, 7, 38, 14, 47, 12, 49, 33, 46, 26, 47, 49, 4, 49, 0, 0, 24, 8, 22, 32, 27, 27, 37, 4, 16, 17, 38, 18, 47, 20, 32, 29, 3, 49, 50, 38, 27, 7, 34, 37, 5, 45, 1, 11, 21, 49, 40, 29, 40, 28, 6, 14, 4, 45, 27, 12, 37, 34, 49, 4, 47, 17, 31, 25, 46, 25, 0, 50, 29, 27, 17, 30, 13, 40, 21, 30, 13, 47, 23, 46, 9, 34, 31, 17, 16, 39, 44, 35, 8, 9, 45, 46, 16, 2, 5, 4, 28, 35, 12, 1, 25, 48, 49, 4, 43, 34, 1, 17, 47, 1, 16, 36, 15, 37, 36, 34, 39, 36, 22, 45, 11, 3, 6, 33, 50, 5, 48]
[1, 33, 47, 12, 11, 19, 40, 40, 1, 24, 27, 42, 34, 23, 50, 40, 3, 5, 11, 10, 31, 50, 21, 23, 48, 12, 2, 27, 20, 11, 18, 8, 14, 4, 31, 32, 14, 7, 31, 41, 12, 44, 2, 7, 0, 10, 8, 18, 12, 1, 33, 45, 7, 24, 0, 50, 25, 22, 37, 32, 17, 15, 33, 25, 27, 36, 30, 45, 1, 17, 36, 6, 11, 47, 1, 35, 25, 6, 34, 7, 25, 24, 43, 25, 42, 46, 0, 15, 40, 44, 29, 10, 28, 14, 27, 43, 36, 9, 17, 31, 36, 19, 30, 0, 1, 10, 27, 42, 31, 4, 48, 3, 39, 31, 21, 17, 32, 23, 17, 47, 47, 2, 34, 40, 7, 50, 21, 10, 6, 18, 34, 13, 5, 43, 18, 6, 7, 27, 20, 35, 35, 13, 6, 33, 10, 31, 11, 24, 1, 30, 27, 34, 1, 1, 16, 40, 15, 16, 36, 9, 31, 31, 8, 22, 7]
[38, 25, 50, 9, 10, 47, 18, 12, 39, 7, 4, 27, 16, 30, 42, 0, 38, 46, 11, 42, 39, 27, 21, 5, 15, 24, 8, 36, 41, 22, 47, 33, 44, 49, 28, 35, 45, 6, 28, 30, 34, 45, 45, 17, 17, 5, 9, 34, 39, 39, 33, 35, 3, 8, 50, 0, 17, 17, 12, 26, 8, 22, 37, 24, 1, 44, 31, 23, 20, 5, 5, 25, 29, 41, 27, 27, 10, 5, 35, 23, 43, 15, 15, 0, 17, 38, 20, 32, 46, 29, 3, 16, 3, 4, 28, 6, 47, 21, 42, 45, 10, 31, 26, 8, 42, 12, 17, 21, 23, 24, 14, 50, 49, 5, 17, 41, 5, 30, 30, 45, 21, 19, 36, 1, 17, 24, 37, 4, 3, 48, 42, 0, 15, 35, 26, 22, 32, 24, 4, 24, 5, 25, 48, 39, 1, 49, 18, 9, 21, 9, 30, 20, 9, 42, 27, 7, 19, 2, 20, 9, 15, 1, 8, 5, 24]
