N1,N2,...,Nx
[23, 5, 45, 43, 49, 39, 19, 32, 8, 21, 3, 34, 6, 8, 1, 28, 0, 40, 37, 14, 35, 45, 2, 14, 22, 39, 39, 47, 46, 49, 28, 23, 6, 31, 21, 34, 7, 14, 0, 29, 7, 2, 0, 18, 41, 40, 21, 49, 9, 45, 22, 0, 21, 9, 30, 20, 42, 10, 46, 11, 35, 50, 15, 18, 46, 45, 32, 48, 26, 44, 5, 49, 3, 46, 34, 20, 37, 34, 23, 28, 42, 35, 44, 21, 18, 27, 11, 37, 27, 16, 13, 27, 38, 8, 10, 29, 34, 24, 48, 44, 3, 11, 15, 4, 40, 48, 25, 15, 12, 33]
[26, 20, 30, 14, 33, 13, 31, 41, 10, 2, 10, 7, 19, 21, 29, 12, 31, 10, 37, 4, 19, 16, 20, 36, 9, 39, 26, 37, 49, 16, 2, 43, 45, 29, 15, 7, 15, 34, 27, 12, 10, 40, 18, 0, 11, 41, 25, 32, 39, 46, 35, 32, 4, 31, 44, 12, 37, 22, 46, 44, 3, 35, 18, 18, 19, 19, 3, 26, 15, 36, 42, 44, 19, 23, 32, 11, 0, 33, 18, 30, 45, 50, 33, 31, 41, 30, 26, 22, 45, 17, 30, 18, 30, 36, 3, 40, 21, 40, 4, 47, 25, 26, 36, 7, 39, 39, 27, 47, 4, 13]
[23, 48, 17, 45, 2, 6, 29, 0, 26, 28, 7, 17, 30, 15, 23, 13, 50, 48, 1, 9, 42, 13, 24, 6, 12, 29, 16, 1, 13, 45, 44, 38, 27, 7, 43, 10, 44, 6, 37, 50, 22, 34, 41, 11, 0, 48, 3, 29, 9, 43, 31, 0, 31, 17, 6, 18, 37, 15, 0, 38, 44, 20, 2, 44, 3, 16, 18, 5, 2, 19, 19, 0, 7, 15, 15, 25, 46, 30, 29, 50, 42, 48, 44, 49, 2, 28, 8, 46, 46, 23, 32, 48, 17, 16, 45, 43, 5, 0, 3, 4, 1, 19, 33, 42, 19, 47, 37, 6, 2, 17]
[42, 13, 20, 27, 32, 13, 1, 3, 23, 10, 39, 38, 11, 30, 19, 0, 47, 0, 46, 33, 38, 33, 37, 43, 1, 1, 15, 50, 42, 36, 15, 38, 29, 47, 44, 10, 49, 21, 5, 22, 23, 47, 40, 41, 48, 0, 23, 16, 42, 9, 14, 41, 10, 35, 26, 34, 6, 42, 12, 38, 26, 12, 46, 47, 14, 42, 10, 28, 46, 19, 3, 27, 27, 10, 4, 19, 13, 46, 33, 25, 9, 35, 41, 4, 20, 36, 25, 45, 27, 12, 27, 29, 27, 41, 15, 29, 7, 21, 11, 0, 18, 42, 7, 2, 19, 9, 48, 37, 44, 16]
[25, 35, 15, 32, 3, 22, 10, 28, 46, 4, 40, 23, 20, 7, 42, 16, 42, 42, 39, 44, 1, 38, 28, 20, 13, 33, 43, 15, 4, 41, 21, 2, 5, 27, 31, 9, 44, 8, 20, 39, 0, 11, 21, 25, 3, 23, 0, 11, 2, 48, 27, 30, 27, 22, 2, 20, 13, 44, 9, 22, 21, 0, 44, 28, 18, 39, 13, 13, 36, 10, 41, 24, 31, 49, 34, 15, 39, 23, 40, 18, 21, 24, 49, 15, 14, 14, 2, 30, 30, 16, 17, 48, 40, 31, 7, 4, 50, 7, 10, 4, 23, 10, 20, 18, 32, 22, 6, 8, 10, 18]
[30, 47, 15, 9, 37, 49, 8, 42, 16, 35, 21, 14, 26, 5, 49, 50, 12, 14, 26, 22, 33, 0, 15, 37, 19, 13, 14, 49, 48, 42, 19, 14, 49, 36, 44, 26, 7, 11, 24, 20, 48, 6, 49, 32, 29, 16, 11, 0, 45, 36, 27, 34, 40, 7, 3, 26, 23, 47, 43, 26, 21, 12, 0, 48, 3, 0, 31, 15, 7, 23, 17, 27, 27, 2, 39, 2, 36, 18, 16, 9, 13, 18, 38, 48, 47, 40, 49, 41, 33, 18, 20, 50, 10, 26, 7, 18, 32, 31, 29, 28, 30, 47, 45, 48, 11, 23, 43, 27, 27, 23]
[12, 1, 36, 25, 39, 5, 36, 44, 50, 19, 38, 42, 18, 15, 26, 27, 44, 16, 44, 7, 27, 31, 30, 44, 25, 35, 22, 41, 13, 2, 49, 8, 12, 5, 3, 24, 26, 4, 40, 39, 5, 8, 9, 39, 9, 42, 2, 45, 0, 13, 50, 24, 33, 0, 28, 18, 44, 47, 47, 7, 8, 21, 38, 33, 13, 0, 20, 32, 33, 42, 46, 34, 4, 45, 1, 31, 35, 25, 38, 48, 14, 30, 46, 7, 13, 34, 16, 29, 9, 19, 5, 32, 3, 49, 33, 19, 40, 34, 5, 0, 19, 48, 4, 11, 11, 9, 45, 0, 16, 47]
[21, 31, 1, 1, 49, 31, 41, 7, 8, 11, 41, 37, 37, 6, 6, 8, 8, 48, 32, 21, 28, 15, 10, 39, 38, 48, 31, 14, 47, 30, 43, 37, 34, 5, 48, 34, 37, 7, 46, 34, 25, 40, 45, 46, 43, 9, 48, 36, 13, 0, 15, 50, 11, 39, 24, 29, 34, 40, 40, 1, 46, 42, 47, 45, 18, 43, 4, 9, 36, 28, 48, 15, 40, 29, 6, 21, 26, 35, 3, 27, 7, 10, 34, 10, 41, 31, 26, 14, 50, 46, 18, 22, 25, 36, 43, 7, 11, 29, 20, 28, 5, 5, 20, 46, 16, 19, 3, 30, 12, 0]
[14, 19, 28, 18, 14, 6, 27, 9, 14, 30, 31, 8, 49, 5, 22, 15, 38, 45, 14, 14, 16, 33, 25, 10, 35, 6, 26, 16, 41, 31, 22, 16, 7, 25, 20, 48, 36, 24, 35, 30, 3, 19, 22, 35, 31, 14, 27, 27, 50, 15, 0, 40, 42, 24, 24, 12, 48, 7, 11, 31, 27, 6, 46, 44, 42, 3, 15, 42, 7, 38, 12, 21, 34, 42, 13, 13, 14, 31, 39, 31, 1, 21, 31, 29, 36, 40, 2, 48, 48, 36, 1, 49, 11, 7, 5, 27, 41, 47, 32, 45, 50, 49, 49, 45, 1, 8, 15, 47, 30, 37]
[17, 30, 42, 6, 46, 8, 43, 10, 30, 34, 22, 3, 31, 48, 26, 23, 6, 4, 34, 24, 42, 31, 29, 21, 20, 46, 9, 50, 46, 12, 50, 37, 27, 13, 36, 30, 44, 39, 0, 49, 33, 25, 0, 32, 0, 41, 30, 34, 24, 50, 40, 0, 16, 39, 19, 3, 3, 25, 46, 4, 22, 38, 5, 12, 0, 30, 32, 40, 49, 39, 9, 23, 37, 5, 23, 34, 6, 41, 38, 26, 33, 33, 24, 42, 43, 38, 50, 8, 38, 41, 15, 38, 21, 37, 1, 34, 49, 40, 30, 42, 18, 47, 50, 46, 31, 24, 45, 26, 39, 43]
[26, 13, 49, 7, 45, 27, 18, 20, 28, 25, 25, 14, 16, 37, 16, 9, 34, 1, 32, 26, 6, 7, 47, 48, 34, 16, 31, 4, 46, 26, 6, 31, 33, 17, 8, 28, 50, 25, 31, 7, 47, 34, 21, 4, 31, 10, 27, 40, 33, 11, 42, 16, 0, 5, 22, 31, 4, 5, 14, 14, 30, 22, 39, 8, 39, 16, 22, 40, 29, 18, 5, 1, 36, 48, 24, 50, 10, 16, 35, 43, 7, 2, 31, 30, 17, 45, 43, 49, 10, 19, 29, 39, 27, 21, 48, 13, 11, 36, 47, 34, 32, 0, 49, 46, 25, 8, 20, 9, 37, 41]
[32, 47, 42, 15, 39, 48, 31, 23, 33, 40, 5, 48, 27, 13, 18, 1, 6, 45, 32, 44, 45, 28, 43, 28, 37, 18, 21, 44, 43, 50, 49, 12, 14, 14, 5, 8, 4, 42, 4, 20, 2, 32, 9, 31, 17, 35, 22, 7, 0, 39, 24, 39, 5, 0, 20, 5, 14, 39, 47, 0, 25, 33, 39, 28, 19, 5, 31, 20, 32, 10, 25, 6, 36, 4, 19, 49, 23, 12, 4, 34, 10, 40, 8, 3, 20, 22, 41, 50, 33, 32, 36, 7, 36, 0, 33, 24, 16, 6, 47, 8, 25, 34, 5, 11, 36, 35, 4, 50, 3, 50]
[34, 25, 35, 44, 16, 11, 19, 4, 50, 39, 36, 38, 38, 47, 50, 4, 8, 5, 47, 46, 3, 45, 47, 17, 0, 25, 45, 13, 30, 34, 20, 44, 17, 26, 33, 12, 1, 20, 16, 8, 7, 22, 30, 44, 6, 26, 2, 3, 28, 24, 24, 19, 22, 20, 0, 50, 0, 37, 42, 46, 9, 20, 7, 0, 9, 18, 46, 12, 16, 42, 29, 18, 27, 46, 12, 49, 11, 41, 14, 35, 50, 37, 22, 5, 39, 9, 2, 17, 22, 20, 37, 17, 7, 32, 43, 12, 34, 28, 20, 3, 45, 23, 14, 14, 12, 35, 24, 2, 34, 45]
[15, 8, 31, 34, 46, 20, 6, 50, 7, 7, 37, 18, 0, 9, 13, 32, 19, 41, 42, 27, 29, 14, 26, 41, 33, 29, 37, 33, 39, 39, 31, 26, 12, 11, 18, 24, 43, 3, 9, 41, 14, 0, 20, 12, 18, 34, 20, 26, 18, 29, 12, 3, 31, 5, 50, 0, 25, 13, 39, 33, 18, 13, 14, 45, 26, 41, 32, 17, 7, 21, 8, 48, 39, 37, 42, 36, 21, 11, 16, 46, 34, 38, 30, 7, 27, 26, 43, 48, 29, 14, 17, 15, 9, 7, 2, 27, 40, 10, 48, 14, 14, 48, 0, 29, 1, 19, 24, 44, 46, 15]
[43, 23, 1, 15, 46, 4, 21, 32, 3, 49, 16, 45, 11, 34, 31, 39, 0, 8, 11, 44, 0, 26, 49, 38, 0, 24, 35, 49, 22, 38, 38, 48, 34, 46, 6, 6, 44, 34, 2, 47, 42, 12, 42, 37, 37, 6, 13, 23, 44, 34, 48, 3, 4, 14, 0, 25, 0, 48, 17, 3, 40, 18, 7, 47, 42, 27, 43, 19, 41, 47, 40, 47, 35, 35, 19, 26, 9, 39, 21, 21, 20, 0, 9, 7, 12, 3, 15, 46, 1, 35, 21, 27, 20, 15, 26, 4, 43, 4, 2, 13, 2, 7, 46, 50, 13, 31, 44, 28, 43, 3]
[45, 38, 20, 11, 38, 19, 13, 7, 21, 50, 2, 6, 29, 36, 21, 36, 5, 20, 35, 16, 41, 31, 29, 48, 47, 35, 2, 44, 24, 31, 50, 39, 25, 10, 50, 45, 49, 42, 8, 41, 40, 47, 10, 22, 15, 42, 44, 47, 47, 40, 7, 25, 5, 39, 37, 13, 48, 0, 23, 2, 15, 25, 50, 19, 16, 30, 48, 38, 11, 8, 33, 10, 49, 13, 21, 47, 29, 11, 36, 22, 47, 43, 37, 10, 4, 49, 46, 18, 30, 21, 17, 24, 49, 10, 2, 1, 50, 31, 34, 48, 4, 29, 21, 48, 49, 2, 46, 34, 15, 23]
[44, 24, 2, 3, 39, 42, 28, 38, 48, 41, 34, 34, 39, 44, 41, 11, 8, 46, 49, 46, 24, 49, 18, 8, 28, 15, 41, 48, 1, 22, 5, 2, 6, 18, 3, 23, 12, 22, 4, 28, 8, 28, 46, 46, 0, 12, 9, 43, 47, 40, 11, 46, 14, 47, 42, 39, 17, 23, 0, 8, 43, 22, 2, 16, 18, 2, 18, 10, 17, 37, 37, 41, 27, 35, 43, 23, 39, 28, 43, 19, 45, 16, 24, 41, 31, 17, 43, 36, 20, 28, 36, 36, 8, 50, 27, 48, 48, 48, 43, 12, 23, 17, 1, 42, 11, 33, 0, 0, 9, 15]
[36, 6, 45, 1, 34, 29, 18, 44, 46, 1, 19, 45, 40, 38, 0, 14, 16, 45, 13, 11, 50, 13, 1, 15, 8, 17, 46, 44, 25, 49, 13, 48, 42, 5, 47, 36, 43, 18, 34, 20, 15, 6, 11, 44, 38, 38, 22, 26, 7, 1, 31, 4, 14, 0, 46, 33, 3, 2, 8, 0, 19, 48, 31, 38, 36, 22, 45, 34, 0, 13, 23, 50, 48, 5, 43, 20, 4, 38, 32, 9, 45, 38, 23, 2, 37, 38, 19, 22, 27, 48, 5, 20, 49, 36, 45, 23, 8, 10, 18, 22, 19, 18, 1, 41, 5, 21, 0, 46, 2, 42]
[49, 3, 40, 21, 9, 30, 23, 46, 4, 23, 14, 1, 5, 27, 20, 22, 1, 27, 28, 3, 9, 42, 10, 47, 26, 48, 50, 46, 49, 13, 49, 30, 7, 3, 23, 44, 30, 33, 44, 1, 23, 19, 35, 3, 44, 26, 21, 21, 8, 46, 27, 22, 30, 25, 9, 18, 40, 15, 43, 19, 0, 24, 23, 20, 10, 9, 10, 2, 18, 30, 31, 40, 32, 38, 20, 14, 11, 24, 40, 10, 45, 12, 13, 42, 18, 5, 2, 40, 9, 7, 27, 26, 0, 1, 50, 13, 5, 9, 29, 21, 30, 17, 28, 14, 35, 16, 12, 43, 4, 18]
[15, 27, 3, 16, 27, 22, 45, 3, 38, 46, 43, 10, 24, 12, 16, 17, 15, 38, 5, 29, 43, 8, 35, 9, 17, 46, 26, 21, 40, 22, 20, 17, 7, 18, 35, 49, 0, 27, 0, 44, 40, 39, 50, 35, 20, 12, 0, 12, 21, 42, 6, 38, 22, 33, 20, 13, 18, 25, 22, 48, 24, 0, 12, 42, 1, 24, 47, 46, 26, 30, 38, 12, 28, 8, 49, 33, 0, 46, 24, 39, 0, 41, 47, 12, 27, 11, 46, 18, 13, 49, 10, 26, 2, 12, 36, 49, 32, 36, 40, 46, 14, 35, 47, 16, 32, 11, 9, 5, 18, 23]
[44, 22, 5, 38, 6, 50, 16, 11, 26, 5, 9, 49, 47, 31, 34, 45, 12, 0, 29, 31, 28, 20, 49, 8, 10, 20, 19, 8, 30, 33, 34, 34, 15, 31, 40, 37, 33, 18, 0, 43, 29, 12, 15, 18, 2, 46, 44, 0, 38, 47, 46, 5, 39, 39, 7, 14, 7, 50, 2, 31, 23, 12, 0, 19, 43, 4, 5, 1, 47, 33, 36, 21, 0, 47, 49, 36, 15, 34, 42, 45, 44, 27, 46, 1, 16, 13, 49, 41, 20, 0, 43, 13, 41, 8, 1, 29, 2, 46, 50, 28, 23, 44, 37, 30, 21, 6, 14, 18, 9, 47]
[26, 24, 1, 35, 6, 15, 27, 49, 36, 18, 6, 28, 15, 39, 45, 20, 9, 43, 35, 22, 4, 12, 0, 36, 45, 49, 10, 32, 25, 20, 28, 2, 41, 25, 33, 1, 48, 15, 34, 0, 28, 38, 18, 18, 44, 47, 28, 48, 33, 45, 44, 12, 8, 28, 0, 45, 47, 19, 16, 38, 20, 42, 19, 0, 25, 9, 30, 33, 40, 26, 24, 31, 37, 13, 23, 8, 6, 9, 0, 30, 33, 48, 27, 22, 13, 2, 10, 23, 48, 5, 21, 4, 12, 33, 0, 12, 27, 41, 7, 36, 41, 29, 0, 0, 9, 34, 34, 10, 42, 13]
[6, 36, 30, 12, 33, 12, 32, 47, 4, 36, 32, 4, 47, 48, 39, 18, 11, 5, 7, 9, 15, 0, 17, 44, 27, 20, 15, 1, 34, 40, 14, 31, 1, 36, 13, 11, 37, 18, 45, 24, 29, 25, 46, 19, 3, 14, 18, 3, 13, 18, 42, 0, 39, 19, 9, 26, 42, 16, 18, 36, 10, 1, 43, 25, 0, 20, 2, 22, 4, 10, 47, 14, 30, 10, 12, 7, 9, 39, 49, 17, 33, 14, 20, 40, 25, 15, 15, 21, 31, 26, 40, 27, 9, 20, 25, 27, 11, 39, 5, 13, 28, 18, 27, 16, 25, 43, 5, 3, 31, 37]
[38, 17, 41, 12, 31, 24, 23, 9, 6, 32, 46, 50, 18, 9, 39, 9, 26, 45, 11, 41, 39, 24, 6, 24, 28, 33, 4, 21, 28, 33, 29, 10, 11, 17, 17, 16, 44, 39, 39, 2, 47, 27, 45, 19, 16, 42, 39, 0, 0, 43, 3, 30, 16, 5, 18, 41, 27, 30, 2, 22, 9, 24, 4, 9, 20, 0, 25, 33, 19, 1, 22, 2, 22, 0, 32, 3, 22, 24, 39, 23, 47, 41, 40, 38, 7, 39, 50, 29, 11, 33, 10, 5, 39, 44, 33, 34, 8, 48, 21, 48, 32, 19, 20, 0, 47, 13, 48, 2, 48, 6]
[15, 21, 14, 21, 26, 47, 31, 37, 38, 10, 50, 3, 42, 29, 23, 37, 8, 41, 8, 38, 10, 7, 16, 45, 22, 47, 17, 19, 27, 15, 9, 4, 8, 10, 27, 13, 25, 37, 3, 38, 12, 22, 32, 3, 18, 10, 13, 31, 20, 4, 15, 32, 22, 31, 46, 32, 43, 48, 18, 45, 10, 47, 5, 30, 2, 25, 0, 50, 27, 49, 33, 14, 1, 24, 21, 36, 24, 23, 31, 44, 16, 0, 39, 50, 35, 41, 8, 17, 12, 30, 29, 45, 27, 12, 13, 30, 4, 19, 27, 41, 22, 37, 35, 2, 26, 23, 29, 43, 43, 30]
[43, 18, 44, 32, 14, 22, 49, 20, 3, 38, 38, 31, 9, 35, 15, 17, 7, 25, 30, 41, 10, 29, 46, 21, 18, 12, 42, 27, 48, 47, 9, 50, 10, 21, 18, 11, 23, 1, 39, 4, 30, 48, 48, 26, 5, 28, 13, 15, 32, 9, 42, 40, 40, 20, 12, 17, 19, 38, 10, 34, 2, 46, 1, 33, 22, 33, 50, 0, 2, 10, 16, 22, 8, 15, 41, 11, 49, 3, 21, 1, 11, 38, 32, 14, 40, 25, 34, 26, 16, 4, 4, 48, 18, 33, 34, 1, 15, 1, 5, 2, 16, 32, 8, 2, 16, 7, 17, 2, 45, 29]
[46, 33, 33, 6, 9, 40, 15, 22, 18, 15, 21, 35, 16, 25, 5, 48, 43, 17, 48, 12, 35, 1, 43, 10, 42, 47, 6, 39, 35, 42, 6, 17, 44, 47, 6, 14, 17, 31, 32, 0, 48, 8, 26, 15, 2, 46, 36, 7, 33, 36, 7, 49, 29, 32, 16, 7, 41, 11, 17, 0, 18, 26, 47, 40, 4, 19, 27, 2, 0, 32, 30, 32, 6, 1, 16, 11, 6, 12, 44, 46, 15, 24, 6, 23, 45, 24, 21, 44, 10, 15, 47, 10, 26, 11, 0, 44, 27, 48, 49, 27, 26, 24, 9, 11, 20, 18, 45, 21, 10, 2]
[5, 28, 20, 5, 30, 14, 50, 29, 6, 20, 27, 48, 40, 0, 33, 8, 24, 3, 9, 42, 3, 39, 41, 2, 8, 7, 46, 21, 37, 38, 10, 30, 28, 42, 22, 22, 42, 0, 46, 41, 42, 14, 44, 36, 19, 19, 10, 23, 42, 28, 38, 39, 18, 10, 42, 21, 47, 8, 37, 13, 30, 30, 33, 26, 10, 1, 49, 10, 32, 0, 49, 17, 41, 16, 1, 4, 20, 50, 31, 4, 15, 38, 11, 23, 16, 38, 7, 39, 2, 47, 38, 2, 39, 29, 41, 22, 32, 40, 41, 24, 44, 41, 16, 37, 14, 0, 27, 40, 22, 3]
[7, 43, 50, 21, 29, 45, 4, 9, 49, 47, 21, 44, 13, 33, 17, 42, 44, 24, 40, 31, 17, 42, 36, 19, 26, 36, 49, 39, 39, 16, 16, 35, 48, 23, 21, 0, 0, 0, 19, 34, 21, 20, 5, 42, 19, 3, 41, 17, 46, 48, 12, 9, 5, 25, 29, 8, 40, 33, 37, 23, 31, 38, 36, 24, 47, 22, 33, 16, 30, 49, 0, 21, 44, 14, 49, 9, 4, 12, 43, 23, 23, 0, 30, 30, 48, 33, 41, 47, 16, 22, 9, 2, 42, 46, 7, 43, 32, 31, 37, 33, 16, 47, 31, 8, 19, 16, 16, 8, 19, 28]
[30, 35, 22, 19, 4, 1, 21, 34, 27, 45, 27, 22, 25, 9, 18, 39, 41, 44, 22, 34, 50, 9, 43, 35, 40, 9, 16, 30, 44, 44, 18, 24, 10, 38, 32, 21, 36, 40, 32, 35, 36, 26, 49, 44, 0, 27, 24, 27, 34, 15, 21, 23, 1, 6, 18, 48, 47, 10, 41, 50, 40, 12, 21, 31, 14, 2, 14, 22, 32, 17, 21, 0, 41, 15, 20, 18, 25, 38, 44, 29, 43, 47, 1, 42, 41, 24, 5, 35, 6, 40, 26, 42, 45, 38, 44, 36, 44, 49, 33, 29, 16, 49, 14, 19, 6, 46, 28, 37, 15, 11]
[35, 4, 3, 20, 9, 14, 31, 38, 30, 3, 15, 46, 10, 38, 7, 34, 27, 50, 36, 7, 49, 5, 23, 22, 34, 31, 26, 25, 50, 13, 43, 6, 19, 32, 22, 10, 31, 45, 30, 11, 9, 18, 3, 19, 7, 27, 31, 27, 4, 40, 34, 37, 36, 36, 27, 39, 35, 49, 27, 48, 32, 28, 0, 37, 30, 22, 1, 8, 6, 41, 44, 41, 0, 27, 50, 16, 8, 48, 35, 38, 5, 9, 47, 43, 14, 21, 3, 16, 4, 28, 29, 7, 13, 17, 29, 2, 44, 9, 13, 38, 12, 33, 30, 17, 8, 50, 26, 44, 4, 23]
[48, 7, 4, 5, 22, 44, 4, 48, 9, 35, 26, 24, 19, 26, 34, 19, 16, 7, 14, 25, 36, 11, 14, 11, 32, 36, 30, 19, 16, 21, 49, 29, 46, 43, 27, 23, 0, 47, 22, 50, 13, 34, 46, 23, 15, 10, 49, 2, 45, 29, 42, 5, 48, 4, 46, 37, 35, 13, 35, 5, 38, 8, 47, 13, 10, 0, 24, 15, 1, 16, 14, 15, 27, 0, 0, 16, 0, 18, 21, 11, 20, 23, 19, 37, 48, 40, 48, 35, 11, 17, 46, 12, 37, 25, 38, 20, 38, 22, 23, 42, 18, 22, 35, 43, 11, 7, 27, 48, 48, 15]
[6, 48, 43, 5, 3, 33, 50, 40, 36, 26, 24, 22, 29, 8, 34, 1, 10, 34, 11, 19, 31, 44, 48, 21, 23, 44, 11, 30, 47, 8, 37, 50, 36, 46, 40, 20, 39, 9, 45, 1, 7, 14, 34, 32, 15, 4, 34, 39, 1, 6, 13, 23, 24, 19, 12, 42, 19, 21, 43, 43, 20, 49, 49, 23, 12, 32, 21, 41, 16, 1, 49, 20, 50, 0, 0, 24, 10, 6, 40, 15, 14, 8, 12, 44, 47, 1, 16, 46, 26, 17, 43, 35, 3, 5, 11, 36, 39, 29, 50, 38, 9, 1, 31, 41, 12, 17, 12, 6, 35, 29]
[19, 37, 15, 16, 32, 26, 25, 30, 17, 24, 1, 20, 37, 24, 34, 44, 25, 7, 17, 26, 30, 10, 22, 38, 37, 26, 48, 17, 40, 32, 4, 38, 23, 7, 39, 2, 2, 10, 45, 25, 17, 21, 20, 11, 25, 19, 15, 2, 31, 21, 13, 34, 50, 49, 49, 36, 26, 47, 23, 20, 14, 33, 36, 8, 7, 3, 36, 11, 11, 4, 9, 18, 16, 16, 24, 0, 9, 47, 31, 38, 41, 14, 1, 6, 28, 30, 41, 26, 14, 5, 13, 24, 6, 2, 9, 31, 25, 45, 29, 46, 41, 36, 46, 41, 25, 8, 21, 45, 39, 43]
[32, 31, 26, 30, 4, 10, 2, 42, 38, 21, 44, 23, 20, 5, 33, 20, 0, 16, 7, 21, 11, 33, 2, 9, 19, 13, 6, 6, 1, 29, 49, 30, 26, 24, 28, 9, 47, 34, 10, 48, 5, 30, 37, 0, 46, 13, 39, 36, 35, 26, 14, 6, 10, 23, 11, 21, 9, 29, 39, 4, 11, 0, 15, 6, 9, 22, 24, 49, 6, 20, 4, 25, 8, 0, 10, 9, 0, 12, 17, 50, 50, 18, 39, 24, 10, 49, 9, 47, 36, 0, 9, 15, 17, 48, 3, 18, 4, 24, 36, 22, 0, 1, 29, 18, 26, 6, 42, 43, 0, 47]
[10, 18, 42, 46, 41, 42, 28, 23, 41, 14, 29, 44, 29, 29, 44, 40, 43, 10, 28, 8, 48, 8, 45, 48, 35, 42, 5, 39, 40, 20, 22, 9, 18, 32, 50, 25, 40, 8, 32, 36, 48, 45, 34, 33, 30, 46, 23, 18, 25, 35, 31, 41, 16, 12, 41, 11, 39, 11, 28, 38, 24, 46, 34, 9, 39, 24, 23, 3, 12, 50, 12, 38, 48, 18, 6, 47, 12, 0, 25, 43, 10, 23, 50, 9, 19, 16, 6, 46, 35, 13, 36, 20, 15, 44, 48, 39, 13, 42, 30, 4, 42, 20, 43, 48, 47, 20, 13, 22, 34, 25]
[27, 17, 38, 35, 3, 24, 7, 32, 30, 7, 47, 24, 27, 28, 8, 18, 46, 32, 7, 45, 45, 20, 18, 34, 26, 21, 8, 13, 14, 17, 34, 10, 45, 47, 14, 41, 21, 19, 33, 7, 1, 18, 23, 18, 29, 33, 40, 16, 38, 3, 39, 38, 35, 4, 14, 16, 21, 36, 43, 32, 40, 24, 42, 0, 49, 39, 31, 21, 44, 31, 43, 44, 35, 21, 40, 31, 17, 25, 0, 10, 49, 39, 47, 30, 43, 47, 36, 17, 35, 23, 39, 35, 16, 19, 25, 26, 45, 7, 35, 26, 2, 11, 44, 35, 7, 24, 40, 42, 13, 33]
[12, 34, 12, 4, 44, 16, 48, 15, 21, 2, 44, 24, 3, 6, 35, 34, 43, 49, 38, 1, 12, 50, 3, 13, 37, 40, 16, 34, 37, 33, 10, 7, 21, 12, 42, 44, 42, 49, 38, 10, 48, 42, 28, 30, 50, 25, 18, 9, 48, 27, 31, 26, 43, 34, 35, 46, 21, 22, 19, 9, 10, 39, 45, 30, 17, 23, 44, 1, 46, 4, 23, 29, 38, 11, 15, 38, 50, 43, 10, 0, 21, 24, 4, 0, 37, 35, 15, 47, 25, 25, 15, 39, 46, 8, 50, 19, 6, 29, 26, 32, 41, 48, 24, 20, 15, 5, 38, 35, 44, 27]
[17, 40, 28, 0, 31, 3, 31, 13, 34, 25, 13, 14, 35, 31, 26, 47, 3, 33, 11, 37, 23, 26, 13, 9, 40, 8, 45, 22, 17, 20, 8, 39, 5, 50, 12, 27, 18, 33, 2, 30, 18, 26, 42, 45, 42, 9, 21, 13, 14, 7, 1, 33, 7, 10, 50, 34, 20, 47, 45, 45, 45, 0, 44, 33, 33, 47, 16, 11, 15, 15, 23, 43, 5, 20, 14, 41, 50, 10, 49, 21, 0, 25, 4, 13, 31, 42, 15, 43, 38, 42, 15, 35, 19, 20, 22, 50, 30, 47, 40, 7, 13, 42, 4, 3, 23, 31, 49, 13, 44, 48]
[50, 43, 6, 2, 30, 38, 11, 45, 28, 3, 31, 46, 26, 43, 28, 18, 31, 17, 29, 40, 28, 48, 41, 39, 28, 37, 28, 10, 16, 6, 12, 19, 21, 18, 4, 14, 2, 16, 25, 38, 0, 19, 35, 50, 48, 35, 24, 18, 30, 10, 21, 33, 2, 40, 37, 38, 0, 43, 16, 38, 12, 41, 27, 48, 14, 41, 0, 38, 24, 38, 0, 47, 9, 23, 8, 14, 18, 23, 39, 24, 25, 0, 47, 5, 11, 20, 11, 4, 27, 8, 32, 34, 3, 10, 39, 21, 43, 23, 2, 42, 13, 36, 5, 7, 20, 36, 49, 11, 26, 7]
[28, 5, 39, 46, 37, 6, 5, 19, 2, 41, 5, 28, 21, 42, 25, 16, 3, 42, 2, 32, 1, 47, 38, 12, 34, 24, 1, 12, 2, 39, 16, 31, 37, 8, 11, 38, 21, 47, 37, 39, 18, 23, 44, 33, 44, 41, 49, 38, 46, 34, 31, 24, 31, 8, 22, 30, 9, 37, 24, 23, 13, 47, 46, 27, 20, 40, 39, 32, 6, 11, 30, 1, 47, 19, 12, 1, 39, 50, 47, 4, 4, 47, 0, 45, 44, 7, 21, 5, 49, 11, 25, 44, 9, 16, 37, 6, 37, 12, 11, 7, 26, 48, 16, 25, 11, 48, 30, 44, 39, 19]
[9, 4, 48, 26, 42, 9, 27, 22, 43, 15, 8, 32, 24, 11, 16, 15, 47, 1, 25, 3, 18, 15, 15, 45, 29, 4, 49, 7, 35, 18, 20, 47, 19, 9, 21, 38, 38, 7, 42, 5, 40, 13, 21, 31, 49, 4, 15, 48, 7, 10, 29, 42, 30, 3, 5, 7, 7, 10, 41, 2, 42, 12, 1, 22, 40, 38, 50, 14, 23, 23, 30, 42, 43, 37, 44, 6, 24, 9, 30, 0, 13, 5, 45, 0, 6, 35, 10, 0, 7, 43, 6, 40, 38, 15, 1, 17, 19, 25, 38, 50, 3, 22, 23, 20, 6, 39, 13, 20, 32, 38]
