N1,N2,...,Nx
[11, 47, 5, 43, 36, 8, 16, 37, 43, 40, 30, 24, 17, 3, 34, 39, 43, 0, 14, 34, 35, 9, 25, 28, 21, 6, 37, 17, 17, 29, 42, 46, 42, 3, 32, 3, 3, 0, 10, 22, 4, 27, 7, 7, 17, 24, 8, 25, 3, 50, 0, 20, 31, 36, 48, 8, 8, 49, 7, 44, 9, 9, 3, 11, 39, 31, 46, 34, 23, 7, 29, 5, 41, 27, 14, 20, 49, 50, 18, 35, 18, 49, 41, 39, 30, 22, 21, 9, 44, 41, 44, 45, 48, 46, 18, 24, 17, 18, 27, 42, 46, 41, 40, 17, 50, 26, 11, 28, 21, 40, 13, 14, 27, 38, 32, 35, 7, 30, 46, 41, 39, 44, 40]
[31, 45, 47, 49, 19, 37, 34, 22, 17, 4, 49, 13, 46, 1, 19, 43, 47, 19, 2, 49, 47, 31, 38, 39, 8, 15, 41, 19, 9, 15, 32, 38, 30, 48, 19, 35, 21, 10, 0, 42, 12, 15, 5, 1, 48, 19, 37, 11, 9, 13, 31, 30, 19, 35, 16, 3, 38, 12, 21, 27, 1, 21, 16, 11, 5, 21, 5, 6, 36, 46, 50, 12, 13, 40, 33, 6, 24, 42, 28, 8, 29, 9, 26, 5, 46, 36, 27, 47, 14, 13, 35, 32, 21, 50, 44, 32, 47, 23, 1, 34, 2, 14, 31, 4, 48, 37, 13, 28, 27, 1, 2, 11, 11, 12, 13, 17, 16, 31, 46, 0, 49, 15, 4]
[24, 29, 10, 37, 7, 18, 35, 37, 15, 1, 27, 2, 17, 46, 11, 1, 12, 40, 12, 6, 7, 16, 24, 20, 19, 20, 15, 8, 48, 33, 4, 17, 22, 42, 43, 2, 28, 22, 42, 0, 13, 39, 22, 49, 3, 30, 43, 33, 41, 31, 27, 32, 41, 8, 48, 50, 26, 41, 37, 48, 44, 37, 25, 45, 5, 13, 42, 14, 10, 50, 4, 14, 37, 14, 49, 39, 4, 27, 4, 44, 41, 12, 31, 26, 18, 27, 20, 21, 1, 9, 22, 1, 34, 17, 28, 27, 31, 5, 27, 36, 2, 5, 11, 12, 45, 12, 7, 35, 16, 13, 26, 50, 20, 13, 41, 7, 47, 28, 34, 15, 6, 28, 47]
[48, 28, 4, 16, 26, 37, 6, 42, 39, 5, 45, 30, 32, 12, 22, 40, 5, 39, 45, 37, 18, 32, 11, 49, 13, 47, 3, 3, 43, 24, 35, 39, 15, 4, 10, 4, 21, 4, 12, 13, 0, 48, 30, 49, 39, 9, 43, 39, 22, 46, 17, 13, 30, 30, 21, 0, 25, 10, 23, 48, 38, 19, 10, 25, 18, 40, 3, 12, 30, 0, 22, 48, 16, 6, 40, 6, 10, 0, 39, 15, 50, 41, 16, 39, 23, 8, 26, 10, 29, 40, 47, 45, 20, 28, 36, 38, 28, 48, 8, 31, 30, 47, 46, 44, 3, 23, 27, 13, 23, 3, 24, 10, 38, 21, 21, 25, 40, 49, 37, 43, 22, 34, 4]
[20, 7, 30, 2, 13, 48, 46, 42, 33, 3, 46, 33, 39, 5, 15, 49, 18, 25, 6, 29, 19, 42, 13, 44, 8, 35, 41, 24, 39, 11, 42, 33, 5, 40, 2, 8, 20, 27, 15, 39, 48, 0, 47, 28, 47, 41, 45, 38, 41, 37, 47, 32, 39, 24, 16, 47, 47, 26, 35, 9, 49, 45, 22, 16, 7, 0, 11, 27, 26, 34, 31, 31, 40, 39, 17, 36, 24, 48, 13, 29, 6, 17, 38, 31, 26, 20, 20, 49, 6, 41, 0, 26, 6, 9, 1, 4, 49, 44, 40, 17, 11, 3, 5, 34, 3, 5, 0, 47, 18, 23, 42, 23, 25, 36, 13, 18, 24, 0, 14, 26, 0, 16, 34]
[33, 44, 16, 46, 48, 21, 38, 14, 7, 43, 27, 39, 8, 8, 9, 35, 34, 4, 43, 30, 19, 43, 27, 16, 28, 4, 33, 48, 41, 9, 50, 49, 33, 28, 1, 40, 8, 7, 5, 22, 30, 47, 0, 42, 13, 15, 36, 10, 44, 16, 38, 8, 9, 49, 26, 1, 10, 36, 34, 31, 18, 22, 13, 20, 46, 28, 47, 11, 6, 14, 23, 36, 19, 19, 36, 43, 33, 28, 17, 19, 27, 6, 4, 17, 23, 12, 22, 13, 46, 40, 14, 39, 43, 35, 1, 31, 2, 3, 36, 4, 4, 23, 0, 32, 17, 28, 16, 3, 28, 3, 21, 7, 6, 7, 26, 29, 12, 13, 48, 26, 16, 24, 37]
[17, 41, 6, 20, 28, 35, 26, 19, 38, 43, 12, 31, 21, 6, 0, 23, 33, 34, 40, 24, 17, 28, 50, 7, 33, 18, 20, 39, 33, 22, 50, 46, 32, 14, 44, 2, 29, 7, 1, 49, 49, 28, 42, 0, 13, 14, 18, 21, 35, 2, 12, 22, 33, 33, 14, 37, 17, 19, 33, 16, 10, 22, 23, 21, 13, 23, 16, 19, 34, 39, 17, 8, 24, 42, 12, 30, 21, 41, 21, 47, 5, 13, 17, 31, 13, 30, 39, 11, 44, 14, 8, 3, 8, 11, 30, 46, 20, 18, 26, 37, 43, 44, 13, 19, 24, 26, 13, 47, 1, 48, 19, 4, 49, 14, 10, 22, 35, 19, 42, 45, 17, 45, 45]
[49, 11, 46, 15, 42, 1, 29, 38, 37, 38, 24, 36, 6, 8, 10, 17, 2, 37, 16, 46, 12, 10, 29, 9, 0, 16, 46, 4, 33, 15, 40, 27, 35, 13, 5, 46, 22, 17, 48, 3, 39, 47, 13, 13, 0, 5, 45, 45, 8, 42, 20, 38, 50, 36, 34, 10, 20, 5, 2, 29, 5, 6, 0, 30, 18, 17, 0, 38, 16, 20, 23, 39, 45, 10, 47, 49, 5, 17, 28, 38, 44, 13, 27, 24, 11, 14, 0, 9, 7, 17, 35, 12, 16, 46, 1, 19, 49, 12, 4, 20, 21, 45, 26, 44, 32, 28, 49, 27, 45, 40, 35, 11, 20, 42, 43, 38, 44, 21, 37, 50, 9, 30, 35]
[37, 29, 48, 49, 42, 41, 28, 16, 20, 50, 45, 19, 30, 5, 15, 26, 12, 11, 34, 22, 12, 22, 17, 25, 3, 12, 23, 50, 19, 1, 2, 8, 5, 10, 25, 5, 49, 24, 19, 30, 9, 41, 15, 14, 5, 0, 18, 34, 48, 33, 18, 17, 30, 6, 41, 25, 7, 32, 25, 33, 34, 36, 45, 9, 23, 18, 3, 6, 0, 3, 14, 10, 37, 45, 35, 23, 23, 40, 42, 40, 22, 20, 10, 22, 22, 50, 19, 12, 39, 5, 46, 7, 36, 3, 4, 0, 14, 46, 31, 39, 39, 44, 21, 45, 38, 47, 11, 34, 21, 49, 42, 39, 17, 41, 8, 45, 6, 2, 37, 4, 14, 33, 17]
[9, 39, 16, 43, 20, 10, 50, 34, 3, 42, 1, 21, 33, 36, 4, 25, 14, 4, 9, 5, 5, 40, 37, 12, 11, 20, 35, 2, 12, 30, 31, 33, 45, 28, 34, 16, 19, 8, 37, 43, 43, 45, 36, 18, 45, 18, 0, 46, 13, 50, 13, 19, 46, 6, 19, 27, 2, 3, 41, 18, 36, 20, 35, 46, 9, 44, 22, 14, 37, 7, 31, 24, 22, 42, 15, 49, 29, 21, 17, 22, 3, 28, 9, 2, 3, 47, 20, 30, 15, 50, 48, 25, 41, 41, 26, 46, 16, 9, 10, 3, 18, 35, 6, 37, 36, 26, 21, 39, 23, 43, 45, 22, 28, 18, 33, 20, 7, 34, 39, 46, 22, 32, 39]
[4, 8, 7, 31, 38, 21, 42, 36, 8, 39, 21, 40, 33, 15, 41, 11, 40, 16, 5, 27, 40, 16, 27, 37, 3, 0, 36, 14, 36, 25, 28, 0, 48, 16, 27, 15, 43, 25, 11, 33, 39, 38, 10, 21, 45, 34, 46, 0, 38, 13, 21, 13, 10, 37, 45, 9, 0, 4, 4, 31, 22, 50, 20, 26, 47, 18, 42, 15, 38, 8, 47, 5, 12, 26, 29, 43, 30, 35, 48, 11, 34, 2, 1, 34, 9, 36, 3, 32, 50, 46, 14, 3, 0, 48, 30, 37, 27, 26, 12, 28, 41, 24, 45, 0, 14, 34, 29, 39, 41, 20, 31, 37, 47, 30, 10, 1, 13, 7, 3, 16, 25, 21, 22]
[23, 12, 44, 29, 18, 14, 41, 35, 31, 39, 50, 33, 48, 41, 46, 2, 3, 29, 10, 7, 28, 38, 6, 42, 27, 50, 41, 32, 43, 19, 29, 16, 4, 27, 6, 8, 23, 3, 9, 41, 22, 41, 44, 35, 8, 48, 13, 38, 0, 18, 44, 23, 22, 19, 41, 23, 45, 19, 1, 6, 13, 29, 12, 28, 38, 5, 32, 9, 45, 32, 10, 50, 0, 7, 12, 23, 14, 6, 4, 42, 2, 9, 43, 12, 6, 22, 50, 38, 26, 8, 22, 39, 11, 13, 31, 14, 41, 18, 48, 13, 20, 6, 40, 49, 16, 17, 46, 39, 48, 28, 23, 11, 48, 10, 20, 0, 17, 42, 21, 16, 48, 11, 5]
[37, 44, 8, 22, 10, 11, 16, 9, 0, 22, 35, 50, 15, 25, 43, 10, 13, 15, 18, 42, 2, 9, 11, 31, 3, 9, 15, 50, 5, 42, 25, 34, 33, 0, 15, 8, 23, 50, 13, 31, 46, 37, 16, 2, 42, 33, 50, 13, 18, 0, 14, 43, 37, 47, 22, 4, 17, 4, 22, 26, 30, 9, 43, 48, 41, 2, 42, 18, 22, 35, 22, 32, 36, 25, 16, 26, 17, 41, 16, 46, 38, 30, 0, 36, 17, 10, 30, 2, 27, 37, 33, 13, 46, 46, 14, 5, 11, 36, 44, 28, 16, 36, 8, 22, 38, 3, 6, 26, 6, 2, 37, 32, 3, 48, 13, 11, 28, 28, 14, 9, 7, 38, 8]
[4, 9, 0, 28, 8, 20, 32, 8, 16, 0, 37, 24, 48, 20, 24, 6, 7, 28, 37, 42, 22, 21, 3, 19, 3, 7, 23, 14, 5, 21, 28, 15, 4, 23, 29, 8, 48, 0, 31, 27, 17, 47, 38, 12, 20, 18, 13, 21, 44, 14, 0, 16, 24, 49, 21, 15, 9, 28, 11, 41, 9, 24, 20, 17, 45, 10, 26, 37, 34, 22, 15, 28, 13, 40, 38, 7, 48, 11, 34, 16, 13, 22, 33, 46, 35, 45, 9, 40, 46, 18, 0, 47, 16, 38, 23, 11, 3, 3, 14, 18, 32, 36, 47, 19, 11, 1, 46, 14, 49, 39, 11, 31, 16, 50, 43, 38, 17, 2, 17, 9, 7, 29, 4]
[32, 24, 33, 2, 29, 35, 32, 49, 39, 0, 3, 38, 1, 26, 4, 5, 40, 18, 23, 22, 6, 48, 41, 27, 32, 19, 4, 14, 17, 2, 11, 47, 30, 0, 24, 48, 44, 20, 30, 32, 13, 32, 8, 22, 38, 17, 19, 13, 23, 43, 16, 0, 30, 6, 43, 7, 11, 15, 6, 45, 39, 31, 3, 4, 40, 45, 3, 4, 28, 23, 30, 29, 0, 1, 40, 35, 20, 30, 10, 39, 26, 14, 42, 14, 32, 43, 46, 3, 29, 10, 31, 40, 20, 5, 24, 19, 17, 16, 42, 29, 26, 31, 1, 45, 18, 19, 44, 47, 10, 16, 6, 5, 8, 36, 25, 7, 18, 24, 35, 16, 20, 35, 19]
[4, 41, 49, 21, 8, 37, 28, 23, 47, 5, 49, 6, 20, 19, 36, 4, 31, 41, 31, 44, 28, 34, 43, 28, 49, 2, 30, 22, 22, 43, 1, 36, 34, 14, 16, 47, 0, 31, 19, 41, 30, 39, 9, 33, 50, 30, 46, 10, 22, 37, 24, 30, 0, 48, 22, 35, 10, 3, 42, 45, 43, 9, 1, 45, 5, 19, 24, 13, 12, 13, 43, 12, 34, 45, 36, 39, 1, 20, 34, 46, 31, 18, 4, 18, 13, 39, 0, 30, 32, 32, 47, 10, 46, 33, 47, 17, 34, 19, 28, 28, 29, 12, 27, 44, 10, 47, 37, 28, 46, 23, 36, 49, 0, 36, 39, 21, 22, 41, 11, 35, 50, 46, 43]
[13, 28, 41, 32, 23, 13, 11, 41, 12, 38, 9, 33, 31, 35, 19, 26, 48, 49, 24, 35, 45, 5, 36, 33, 13, 4, 35, 32, 49, 43, 50, 35, 2, 41, 4, 13, 9, 36, 35, 8, 30, 24, 49, 33, 36, 6, 6, 37, 19, 47, 49, 6, 48, 0, 9, 1, 1, 35, 36, 50, 46, 28, 34, 24, 41, 45, 29, 18, 26, 2, 40, 45, 19, 30, 32, 22, 1, 22, 43, 49, 31, 2, 32, 18, 7, 24, 17, 0, 50, 32, 12, 17, 44, 35, 31, 39, 7, 2, 41, 22, 5, 36, 15, 47, 36, 3, 49, 45, 21, 50, 23, 16, 10, 2, 10, 27, 30, 30, 38, 40, 24, 18, 9]
[11, 13, 17, 3, 27, 3, 44, 34, 37, 16, 32, 1, 0, 13, 31, 19, 35, 23, 5, 40, 45, 31, 5, 8, 48, 23, 30, 35, 26, 9, 39, 10, 8, 18, 42, 38, 1, 48, 16, 48, 21, 16, 26, 14, 34, 41, 19, 45, 41, 22, 21, 43, 22, 9, 0, 12, 43, 16, 38, 40, 27, 12, 30, 27, 6, 43, 37, 48, 44, 49, 29, 23, 29, 17, 14, 19, 27, 20, 34, 45, 12, 8, 15, 6, 17, 26, 37, 32, 39, 38, 34, 6, 31, 22, 6, 39, 17, 17, 19, 27, 8, 15, 50, 7, 24, 38, 16, 12, 38, 27, 6, 36, 25, 11, 21, 22, 13, 6, 23, 17, 30, 5, 24]
[49, 25, 50, 38, 37, 18, 45, 39, 5, 21, 9, 41, 42, 11, 25, 1, 2, 0, 31, 3, 33, 33, 26, 47, 10, 15, 8, 38, 4, 38, 11, 39, 43, 36, 28, 28, 50, 8, 3, 50, 0, 47, 1, 37, 10, 25, 27, 9, 23, 4, 15, 7, 35, 1, 12, 0, 49, 46, 3, 29, 20, 8, 26, 38, 1, 19, 41, 22, 4, 41, 16, 14, 23, 15, 30, 7, 4, 29, 50, 22, 17, 21, 31, 0, 50, 12, 14, 22, 46, 32, 50, 11, 48, 8, 12, 35, 47, 43, 24, 3, 49, 30, 20, 16, 17, 41, 4, 42, 45, 37, 34, 19, 1, 17, 7, 4, 16, 25, 4, 43, 31, 5, 34]
[28, 39, 8, 20, 4, 23, 50, 13, 11, 30, 30, 39, 39, 47, 15, 24, 40, 20, 42, 0, 44, 4, 21, 44, 6, 11, 38, 24, 27, 10, 29, 19, 11, 41, 9, 14, 35, 8, 38, 26, 25, 47, 10, 17, 20, 7, 2, 0, 45, 17, 9, 11, 10, 1, 43, 49, 0, 16, 36, 29, 28, 39, 41, 0, 36, 16, 31, 25, 32, 18, 13, 29, 23, 39, 30, 42, 1, 33, 20, 13, 2, 18, 17, 47, 22, 18, 25, 23, 17, 41, 21, 8, 41, 19, 48, 26, 25, 18, 22, 13, 49, 21, 27, 49, 3, 13, 8, 8, 4, 23, 34, 50, 24, 6, 17, 26, 18, 4, 33, 37, 15, 23, 33]
[12, 20, 20, 14, 6, 40, 18, 41, 15, 3, 50, 18, 18, 4, 10, 18, 50, 34, 0, 4, 1, 30, 7, 42, 9, 6, 40, 11, 26, 19, 50, 6, 43, 41, 12, 14, 39, 49, 12, 41, 10, 26, 36, 19, 5, 32, 3, 4, 19, 4, 28, 15, 3, 35, 16, 46, 16, 0, 31, 17, 8, 26, 40, 8, 30, 32, 21, 48, 41, 24, 7, 17, 36, 17, 37, 30, 28, 0, 45, 5, 43, 16, 23, 45, 50, 3, 18, 23, 21, 7, 2, 39, 31, 30, 3, 39, 45, 18, 14, 1, 41, 3, 44, 38, 5, 48, 42, 46, 10, 2, 15, 35, 11, 31, 25, 36, 28, 44, 28, 27, 25, 38, 24]
[20, 17, 20, 45, 46, 14, 40, 48, 9, 22, 1, 6, 28, 10, 9, 13, 1, 22, 49, 12, 50, 13, 49, 42, 27, 47, 33, 3, 15, 48, 2, 6, 41, 46, 36, 39, 9, 7, 21, 37, 23, 35, 34, 33, 2, 25, 41, 4, 1, 22, 11, 6, 42, 36, 38, 3, 36, 31, 0, 49, 6, 30, 14, 11, 7, 43, 2, 9, 21, 1, 44, 6, 29, 9, 50, 35, 25, 9, 0, 50, 19, 25, 3, 37, 21, 20, 33, 48, 35, 46, 45, 37, 46, 0, 32, 32, 19, 19, 19, 46, 2, 1, 21, 43, 23, 28, 5, 44, 9, 50, 14, 38, 7, 26, 40, 3, 12, 39, 30, 27, 28, 22, 21]
[29, 6, 4, 8, 49, 30, 28, 25, 30, 39, 6, 47, 24, 49, 12, 47, 8, 45, 48, 12, 49, 46, 6, 45, 35, 19, 4, 9, 18, 37, 25, 37, 18, 46, 18, 10, 19, 44, 27, 48, 48, 9, 31, 16, 29, 33, 18, 31, 6, 26, 41, 45, 45, 50, 40, 29, 29, 17, 49, 0, 44, 24, 49, 0, 14, 50, 25, 16, 44, 45, 16, 49, 15, 18, 6, 25, 26, 8, 30, 23, 5, 6, 38, 48, 0, 50, 45, 49, 31, 36, 27, 30, 13, 19, 13, 32, 21, 9, 10, 17, 39, 30, 23, 28, 22, 43, 48, 8, 21, 1, 32, 5, 34, 15, 4, 10, 20, 48, 28, 20, 35, 2, 5]
[48, 23, 26, 47, 47, 17, 43, 21, 8, 46, 11, 9, 14, 36, 37, 19, 3, 26, 9, 44, 46, 10, 2, 42, 26, 3, 40, 34, 6, 29, 39, 50, 43, 4, 4, 42, 15, 9, 1, 44, 38, 49, 18, 10, 5, 34, 36, 22, 13, 30, 9, 39, 43, 46, 27, 20, 28, 8, 6, 44, 0, 33, 20, 8, 45, 13, 16, 34, 37, 8, 5, 41, 14, 21, 8, 11, 31, 40, 48, 38, 30, 48, 13, 19, 47, 49, 23, 31, 2, 41, 48, 16, 41, 23, 11, 28, 44, 45, 30, 8, 29, 27, 50, 23, 29, 19, 3, 9, 17, 27, 48, 17, 21, 38, 13, 11, 37, 0, 1, 49, 15, 41, 41]
[11, 29, 7, 42, 49, 49, 8, 45, 5, 19, 22, 48, 21, 28, 45, 35, 17, 4, 1, 25, 48, 30, 45, 9, 1, 42, 40, 12, 12, 17, 16, 16, 17, 15, 15, 23, 33, 9, 21, 37, 19, 45, 22, 22, 6, 36, 20, 50, 29, 9, 24, 31, 9, 28, 12, 8, 39, 26, 30, 24, 33, 0, 42, 25, 24, 9, 15, 20, 13, 41, 15, 2, 49, 2, 26, 28, 0, 45, 14, 12, 42, 11, 14, 45, 13, 15, 48, 44, 46, 34, 41, 11, 30, 41, 18, 0, 23, 32, 11, 22, 50, 7, 19, 33, 20, 24, 40, 32, 42, 31, 31, 8, 9, 34, 47, 44, 8, 6, 26, 1, 36, 14, 27]
[42, 34, 13, 44, 18, 46, 47, 49, 48, 30, 4, 13, 31, 37, 42, 27, 30, 41, 16, 19, 21, 8, 22, 37, 17, 19, 23, 46, 31, 32, 11, 21, 8, 37, 40, 34, 0, 3, 16, 25, 10, 22, 13, 23, 0, 45, 35, 20, 12, 43, 20, 3, 1, 34, 30, 26, 41, 40, 14, 49, 20, 42, 0, 25, 9, 31, 0, 38, 16, 18, 25, 0, 22, 47, 49, 27, 24, 33, 43, 32, 3, 29, 49, 49, 50, 8, 46, 28, 22, 36, 38, 8, 35, 3, 31, 39, 27, 44, 26, 34, 5, 29, 44, 48, 14, 48, 30, 19, 31, 47, 22, 10, 36, 36, 14, 44, 27, 35, 46, 41, 23, 34, 0]
[19, 46, 31, 16, 50, 29, 5, 7, 41, 39, 49, 28, 35, 49, 3, 4, 21, 11, 18, 30, 15, 25, 44, 50, 14, 14, 27, 11, 1, 12, 4, 49, 17, 36, 31, 26, 47, 11, 11, 45, 25, 16, 20, 21, 30, 9, 46, 26, 28, 48, 17, 4, 45, 24, 27, 38, 0, 8, 11, 0, 8, 25, 25, 0, 35, 45, 46, 49, 12, 22, 32, 25, 8, 6, 31, 35, 42, 22, 44, 24, 30, 3, 25, 46, 26, 23, 36, 38, 36, 50, 8, 1, 18, 47, 49, 35, 8, 6, 8, 28, 5, 23, 45, 37, 18, 20, 6, 31, 46, 46, 16, 49, 4, 25, 23, 5, 34, 6, 49, 50, 6, 28, 1]
[49, 15, 37, 29, 15, 12, 37, 46, 40, 21, 37, 34, 17, 41, 32, 48, 42, 6, 27, 15, 45, 50, 23, 3, 48, 24, 25, 32, 4, 0, 47, 6, 40, 46, 14, 38, 4, 39, 5, 5, 18, 7, 46, 13, 18, 23, 9, 47, 38, 41, 45, 40, 5, 41, 6, 1, 36, 30, 7, 14, 45, 24, 9, 35, 0, 10, 0, 3, 0, 47, 42, 9, 11, 23, 40, 38, 24, 18, 2, 18, 7, 21, 19, 15, 30, 30, 36, 49, 21, 22, 17, 30, 8, 50, 5, 15, 7, 3, 26, 46, 48, 25, 17, 41, 19, 8, 17, 17, 15, 39, 20, 6, 27, 19, 18, 24, 44, 30, 21, 28, 44, 28, 6]
[9, 25, 17, 43, 13, 14, 27, 25, 4, 4, 5, 20, 47, 38, 7, 17, 8, 47, 35, 22, 17, 7, 8, 49, 19, 23, 22, 1, 4, 45, 37, 49, 26, 23, 7, 22, 1, 31, 21, 13, 40, 0, 28, 23, 17, 18, 44, 18, 5, 2, 10, 45, 19, 45, 43, 19, 16, 32, 43, 50, 13, 9, 31, 45, 10, 0, 25, 14, 35, 21, 34, 26, 44, 38, 23, 36, 35, 6, 9, 49, 2, 41, 14, 42, 13, 42, 49, 24, 35, 16, 28, 36, 18, 13, 37, 47, 16, 33, 29, 42, 34, 31, 42, 17, 22, 22, 45, 24, 20, 1, 24, 10, 8, 32, 28, 5, 47, 3, 5, 26, 22, 45, 44]
[35, 15, 48, 5, 33, 4, 18, 4, 2, 21, 30, 18, 6, 9, 31, 15, 3, 8, 17, 18, 27, 13, 47, 37, 20, 6, 25, 40, 15, 40, 9, 37, 28, 40, 29, 46, 12, 46, 5, 42, 3, 11, 47, 16, 0, 3, 22, 42, 32, 42, 26, 3, 24, 29, 37, 41, 31, 21, 2, 25, 16, 15, 0, 46, 0, 25, 0, 32, 0, 46, 29, 26, 20, 0, 43, 47, 23, 23, 39, 4, 39, 21, 31, 23, 9, 25, 24, 49, 4, 33, 48, 3, 29, 26, 19, 36, 20, 48, 20, 11, 15, 7, 3, 18, 20, 0, 27, 33, 30, 38, 5, 30, 14, 36, 19, 24, 26, 44, 31, 4, 6, 39, 31]
[15, 27, 14, 24, 3, 4, 11, 23, 14, 9, 2, 38, 15, 49, 28, 5, 21, 47, 21, 1, 27, 34, 5, 12, 11, 20, 29, 40, 13, 42, 38, 30, 16, 45, 26, 47, 27, 34, 6, 14, 12, 27, 11, 19, 38, 6, 14, 15, 9, 18, 37, 4, 13, 18, 48, 22, 25, 48, 9, 16, 34, 20, 38, 49, 3, 14, 32, 0, 43, 26, 8, 36, 15, 23, 36, 37, 7, 22, 36, 17, 39, 10, 0, 11, 20, 22, 6, 6, 26, 23, 41, 49, 8, 49, 10, 36, 21, 15, 30, 31, 38, 48, 23, 0, 8, 42, 34, 10, 40, 46, 0, 9, 22, 22, 3, 11, 41, 41, 4, 49, 30, 35, 30]
[5, 1, 47, 32, 0, 5, 45, 31, 40, 1, 48, 2, 11, 37, 25, 8, 18, 42, 0, 35, 19, 17, 50, 22, 37, 5, 43, 13, 16, 4, 0, 3, 22, 30, 50, 4, 38, 23, 36, 10, 30, 26, 6, 34, 16, 0, 37, 38, 45, 22, 34, 28, 12, 26, 44, 4, 32, 41, 21, 44, 37, 13, 16, 12, 0, 35, 0, 43, 0, 30, 18, 28, 44, 15, 3, 26, 47, 28, 16, 49, 7, 16, 24, 27, 28, 24, 47, 17, 3, 11, 35, 6, 23, 29, 9, 22, 50, 43, 39, 38, 33, 42, 27, 11, 39, 10, 45, 48, 48, 5, 7, 21, 47, 4, 11, 8, 27, 41, 37, 9, 35, 12, 5]
[8, 34, 19, 37, 22, 42, 28, 2, 23, 21, 42, 45, 23, 41, 11, 12, 11, 8, 28, 30, 43, 33, 16, 34, 10, 9, 45, 26, 26, 4, 49, 14, 15, 27, 12, 40, 22, 7, 46, 50, 0, 34, 14, 39, 20, 3, 7, 8, 32, 35, 22, 23, 13, 2, 49, 41, 18, 24, 1, 45, 8, 41, 18, 22, 47, 21, 46, 26, 30, 0, 28, 24, 1, 21, 49, 23, 36, 25, 37, 39, 17, 33, 32, 37, 32, 18, 2, 1, 34, 16, 5, 15, 40, 36, 37, 36, 46, 19, 39, 37, 46, 24, 22, 16, 4, 24, 44, 5, 5, 49, 13, 1, 26, 18, 42, 42, 34, 15, 48, 48, 25, 30, 14]
[7, 49, 48, 5, 9, 46, 30, 48, 34, 9, 10, 50, 0, 1, 44, 46, 8, 13, 47, 23, 21, 5, 12, 14, 5, 22, 29, 25, 10, 10, 16, 40, 50, 48, 4, 8, 8, 29, 50, 4, 22, 31, 23, 17, 23, 14, 31, 47, 10, 22, 15, 30, 43, 40, 29, 16, 13, 7, 44, 16, 5, 15, 25, 32, 42, 34, 29, 8, 18, 28, 0, 22, 32, 42, 41, 40, 28, 7, 29, 15, 22, 49, 43, 9, 47, 43, 17, 11, 10, 44, 26, 4, 27, 21, 0, 10, 15, 33, 39, 37, 20, 18, 23, 33, 41, 28, 33, 23, 46, 11, 32, 18, 9, 12, 28, 33, 44, 49, 21, 32, 46, 18, 42]
[37, 39, 25, 16, 24, 17, 2, 20, 6, 23, 45, 41, 0, 15, 2, 1, 36, 42, 24, 23, 3, 8, 7, 34, 1, 7, 35, 15, 44, 29, 31, 4, 27, 0, 37, 29, 29, 5, 12, 14, 48, 31, 36, 8, 39, 10, 24, 5, 50, 32, 28, 29, 12, 45, 23, 14, 29, 17, 6, 49, 41, 2, 0, 25, 9, 26, 26, 36, 28, 24, 22, 0, 16, 46, 19, 25, 45, 48, 28, 35, 26, 31, 34, 5, 3, 7, 10, 26, 1, 39, 42, 28, 22, 43, 47, 10, 25, 46, 8, 26, 27, 19, 1, 1, 11, 14, 45, 35, 44, 30, 36, 40, 24, 30, 40, 25, 28, 45, 3, 48, 36, 28, 37]
[2, 32, 15, 45, 4, 44, 40, 15, 15, 15, 28, 42, 3, 32, 0, 17, 38, 34, 40, 42, 17, 39, 35, 42, 40, 0, 41, 14, 29, 22, 48, 35, 40, 27, 49, 19, 18, 41, 13, 37, 16, 40, 19, 24, 45, 37, 22, 12, 0, 36, 13, 0, 34, 19, 29, 23, 23, 36, 29, 15, 14, 49, 22, 8, 11, 44, 20, 15, 44, 1, 32, 16, 0, 23, 25, 43, 11, 45, 32, 19, 12, 49, 43, 48, 43, 45, 22, 42, 1, 30, 29, 10, 37, 39, 12, 24, 36, 47, 44, 20, 8, 35, 3, 49, 0, 6, 28, 32, 7, 5, 23, 40, 10, 34, 18, 25, 39, 0, 13, 4, 50, 19, 2]
[13, 1, 0, 0, 7, 23, 18, 12, 42, 3, 31, 1, 7, 34, 7, 49, 18, 45, 29, 19, 21, 41, 47, 37, 44, 27, 17, 8, 38, 21, 39, 30, 47, 46, 19, 23, 41, 27, 40, 14, 6, 39, 19, 42, 10, 45, 42, 26, 7, 25, 40, 1, 45, 30, 17, 15, 39, 17, 9, 18, 21, 2, 47, 6, 23, 38, 0, 23, 15, 21, 42, 46, 23, 0, 47, 32, 39, 22, 28, 41, 39, 4, 33, 1, 10, 19, 39, 23, 26, 48, 35, 31, 2, 16, 36, 1, 46, 7, 46, 43, 19, 28, 5, 44, 40, 1, 30, 10, 4, 2, 28, 13, 5, 18, 44, 3, 28, 30, 38, 33, 7, 21, 24]
