N1,N2,...,Nx
[15, 43, 49, 36, 0, 11, 12, 43, 5, 7, 0, 19, 40, 29, 9, 16, 6, 32, 8, 16, 34, 25, 28, 16, 0, 26, 8, 27, 29, 43, 49, 45, 48, 17, 12, 2, 50, 1, 15, 0, 8, 9, 41, 43, 1, 17, 5, 4, 23, 47, 4, 2, 13, 9, 14, 35, 16, 34, 46, 41, 25, 31, 15, 27, 23, 33, 26, 42, 38, 30, 47, 4, 20, 1, 2, 23, 38, 12, 11, 12, 47, 5, 26, 33, 24, 41, 47, 45, 25, 9, 37, 38, 41, 13, 19, 2, 10, 44, 26, 14, 18, 24, 32, 46, 2, 25, 6, 41, 34, 40, 48, 47, 26, 10, 19, 45, 28, 1, 25, 34, 10, 42, 40, 2, 19, 20, 11, 30, 45, 46, 7, 16, 35, 26, 2, 16, 1, 18, 22, 47, 43, 0, 7, 17, 40, 3, 45, 38, 30, 47, 41, 18, 11, 12, 26, 43, 47, 11, 1, 22, 44, 22, 12, 50, 46, 2, 9, 25, 10, 39, 15, 38, 39, 16, 18, 50, 39, 29, 42, 5, 46, 13, 49, 31, 34, 46, 23, 42, 0]
[11, 21, 13, 28, 22, 34, 26, 7, 49, 6, 37, 0, 33, 13, 42, 2, 9, 3, 50, 30, 13, 14, 15, 20, 26, 0, 45, 20, 8, 11, 29, 17, 26, 12, 24, 24, 18, 33, 22, 26, 36, 17, 28, 12, 25, 34, 12, 22, 14, 32, 18, 43, 37, 22, 2, 35, 2, 21, 44, 28, 19, 42, 13, 27, 39, 50, 19, 5, 21, 3, 10, 25, 22, 42, 11, 17, 25, 46, 29, 26, 45, 32, 14, 37, 26, 9, 6, 42, 17, 22, 35, 18, 13, 27, 48, 40, 39, 47, 14, 36, 6, 12, 41, 44, 7, 50, 43, 39, 28, 48, 39, 12, 48, 8, 9, 34, 45, 10, 25, 40, 3, 13, 24, 7, 46, 15, 2, 14, 13, 47, 2, 20, 48, 12, 35, 13, 8, 27, 31, 40, 12, 33, 30, 41, 35, 28, 31, 9, 18, 1, 27, 11, 5, 19, 47, 14, 38, 50, 18, 24, 1, 3, 18, 36, 36, 50, 47, 33, 25, 32, 8, 7, 40, 21, 41, 49, 16, 5, 3, 37, 10, 15, 35, 44, 32, 7, 0, 10, 18]
[17, 13, 30, 47, 38, 35, 17, 48, 38, 45, 28, 31, 13, 15, 10, 5, 7, 21, 43, 25, 23, 46, 45, 14, 8, 45, 0, 10, 35, 42, 18, 21, 46, 33, 24, 4, 36, 12, 29, 1, 43, 17, 50, 45, 35, 29, 50, 45, 37, 2, 42, 35, 34, 12, 7, 41, 50, 27, 33, 4, 30, 5, 8, 7, 36, 41, 49, 35, 7, 16, 30, 30, 34, 5, 44, 34, 41, 39, 17, 13, 18, 30, 27, 41, 44, 25, 6, 43, 8, 9, 44, 22, 28, 12, 13, 12, 37, 10, 35, 27, 48, 25, 46, 39, 16, 7, 23, 13, 39, 4, 24, 26, 15, 38, 42, 29, 30, 3, 4, 36, 36, 31, 16, 15, 9, 1, 1, 3, 24, 30, 12, 4, 22, 21, 23, 26, 23, 24, 7, 12, 3, 19, 18, 20, 46, 47, 22, 48, 17, 24, 0, 19, 11, 25, 26, 23, 4, 37, 37, 26, 23, 12, 28, 9, 45, 47, 8, 40, 49, 6, 0, 4, 22, 37, 35, 34, 5, 42, 7, 12, 49, 22, 22, 9, 36, 1, 31, 15, 37]
[3, 37, 10, 46, 31, 12, 11, 12, 15, 3, 16, 25, 50, 36, 14, 0, 48, 25, 43, 40, 32, 26, 30, 12, 27, 20, 10, 0, 44, 8, 7, 47, 2, 35, 10, 10, 26, 30, 48, 35, 15, 34, 50, 49, 1, 29, 0, 46, 45, 10, 3, 20, 30, 14, 8, 39, 43, 36, 17, 48, 10, 25, 18, 12, 11, 19, 32, 10, 45, 27, 48, 18, 29, 34, 5, 5, 15, 6, 9, 10, 38, 47, 0, 38, 1, 44, 26, 30, 49, 36, 4, 30, 24, 25, 15, 0, 4, 24, 33, 46, 50, 9, 25, 5, 16, 33, 16, 33, 26, 45, 5, 5, 28, 25, 10, 41, 13, 17, 34, 10, 21, 19, 12, 18, 50, 22, 12, 50, 14, 22, 35, 1, 37, 34, 25, 17, 32, 30, 36, 42, 34, 39, 24, 4, 23, 16, 22, 2, 20, 33, 11, 2, 29, 29, 15, 14, 2, 34, 33, 34, 48, 7, 8, 20, 1, 29, 15, 42, 37, 29, 19, 7, 44, 10, 12, 7, 14, 40, 50, 37, 16, 17, 21, 25, 5, 18, 14, 50, 49]
[39, 0, 39, 35, 15, 40, 17, 34, 19, 49, 13, 44, 2, 48, 36, 4, 38, 5, 49, 22, 4, 23, 30, 49, 29, 8, 35, 44, 0, 13, 27, 15, 47, 28, 12, 4, 7, 47, 21, 20, 27, 26, 19, 30, 41, 28, 16, 21, 12, 24, 17, 23, 27, 7, 13, 30, 5, 22, 6, 13, 39, 34, 40, 7, 6, 2, 26, 44, 24, 26, 14, 27, 14, 28, 22, 23, 49, 39, 26, 14, 32, 26, 47, 37, 17, 41, 0, 47, 11, 6, 42, 3, 7, 42, 30, 19, 18, 3, 19, 7, 40, 21, 42, 8, 5, 10, 25, 28, 41, 4, 34, 20, 27, 44, 8, 47, 48, 38, 15, 4, 15, 35, 39, 33, 34, 45, 27, 25, 18, 7, 40, 48, 32, 0, 31, 36, 33, 2, 45, 50, 19, 36, 2, 36, 1, 12, 6, 11, 44, 43, 44, 18, 20, 24, 29, 11, 50, 39, 12, 36, 40, 37, 26, 31, 30, 49, 47, 8, 50, 27, 27, 13, 12, 34, 42, 46, 24, 7, 27, 38, 11, 39, 28, 38, 25, 14, 28, 4, 42]
[8, 25, 26, 35, 1, 27, 21, 50, 31, 10, 45, 22, 41, 43, 19, 44, 29, 31, 50, 10, 4, 48, 32, 23, 43, 11, 42, 8, 13, 0, 23, 38, 47, 4, 16, 8, 37, 34, 20, 0, 2, 21, 26, 6, 43, 31, 8, 39, 36, 23, 31, 37, 32, 36, 26, 21, 20, 40, 7, 10, 43, 45, 7, 47, 41, 26, 13, 33, 47, 28, 27, 30, 12, 14, 47, 26, 29, 5, 43, 40, 41, 2, 28, 9, 9, 30, 9, 30, 1, 9, 26, 33, 2, 43, 19, 41, 10, 3, 17, 33, 26, 13, 19, 11, 16, 20, 20, 45, 31, 8, 29, 15, 9, 42, 10, 0, 47, 24, 7, 18, 33, 40, 34, 50, 28, 6, 35, 45, 45, 13, 37, 0, 50, 32, 1, 38, 5, 18, 5, 30, 5, 22, 22, 30, 34, 43, 45, 2, 32, 5, 34, 18, 43, 49, 2, 2, 45, 23, 8, 13, 47, 8, 48, 17, 11, 27, 47, 21, 10, 37, 34, 24, 31, 18, 32, 22, 49, 12, 0, 24, 48, 48, 3, 33, 24, 11, 44, 48, 13]
[23, 18, 33, 2, 9, 12, 45, 3, 7, 12, 22, 33, 21, 29, 50, 23, 34, 36, 13, 9, 11, 42, 24, 4, 49, 29, 18, 7, 27, 23, 0, 21, 16, 47, 42, 9, 27, 42, 3, 30, 22, 37, 2, 41, 1, 40, 44, 13, 15, 7, 26, 42, 0, 42, 14, 46, 4, 36, 48, 30, 44, 49, 8, 15, 44, 34, 49, 29, 47, 40, 25, 36, 12, 24, 14, 19, 38, 19, 28, 45, 48, 30, 4, 22, 23, 43, 26, 19, 33, 25, 48, 41, 27, 31, 16, 30, 28, 1, 14, 24, 8, 21, 31, 13, 15, 37, 37, 49, 43, 11, 20, 6, 18, 11, 0, 3, 41, 9, 34, 24, 2, 38, 40, 47, 43, 12, 34, 9, 28, 18, 34, 38, 39, 10, 29, 8, 50, 31, 23, 13, 24, 47, 19, 29, 44, 4, 27, 23, 10, 34, 11, 45, 24, 47, 41, 49, 29, 48, 16, 13, 26, 34, 12, 29, 47, 2, 46, 40, 21, 5, 24, 41, 47, 8, 23, 3, 7, 33, 49, 40, 37, 43, 41, 7, 7, 1, 0, 19, 8]
[41, 50, 32, 35, 14, 36, 31, 33, 2, 41, 11, 47, 23, 14, 6, 40, 1, 1, 49, 32, 4, 21, 4, 41, 45, 17, 21, 47, 15, 38, 21, 0, 12, 42, 46, 18, 42, 10, 29, 34, 19, 27, 36, 36, 31, 14, 1, 21, 34, 14, 9, 39, 9, 29, 8, 5, 28, 31, 45, 13, 50, 27, 32, 10, 46, 48, 4, 22, 3, 2, 5, 15, 14, 28, 1, 23, 6, 4, 39, 28, 16, 44, 26, 31, 9, 27, 21, 48, 26, 6, 17, 13, 19, 33, 24, 33, 49, 14, 42, 5, 25, 27, 2, 12, 33, 29, 26, 41, 2, 4, 27, 28, 1, 45, 16, 19, 7, 30, 29, 8, 6, 38, 48, 8, 28, 29, 47, 30, 28, 10, 26, 1, 1, 33, 23, 19, 46, 18, 31, 15, 46, 48, 31, 19, 7, 40, 41, 41, 46, 43, 27, 42, 46, 17, 39, 40, 15, 16, 39, 48, 8, 18, 13, 46, 11, 37, 7, 1, 3, 17, 46, 11, 14, 20, 7, 10, 10, 30, 50, 28, 41, 33, 1, 14, 18, 37, 8, 2, 9]
[21, 22, 37, 25, 46, 14, 36, 20, 42, 9, 43, 23, 25, 21, 31, 17, 49, 1, 6, 28, 40, 1, 18, 42, 48, 26, 46, 2, 47, 47, 16, 12, 0, 23, 34, 31, 27, 8, 30, 34, 29, 11, 33, 19, 27, 5, 15, 48, 16, 19, 21, 40, 33, 6, 31, 8, 20, 31, 39, 45, 2, 3, 33, 25, 40, 47, 0, 8, 23, 7, 24, 30, 12, 47, 12, 42, 16, 19, 10, 33, 44, 39, 4, 6, 15, 14, 33, 8, 33, 12, 43, 23, 9, 50, 19, 37, 11, 32, 2, 11, 30, 12, 2, 14, 31, 43, 48, 12, 22, 10, 3, 27, 1, 34, 35, 18, 23, 25, 40, 42, 40, 15, 40, 33, 34, 29, 6, 42, 29, 18, 42, 18, 46, 23, 32, 21, 32, 3, 11, 35, 15, 6, 50, 25, 38, 40, 35, 37, 17, 48, 0, 2, 40, 17, 14, 50, 30, 3, 29, 47, 7, 31, 37, 36, 37, 43, 1, 6, 7, 26, 17, 27, 1, 50, 14, 30, 33, 4, 44, 34, 28, 3, 21, 44, 32, 49, 24, 49, 26]
[6, 18, 15, 39, 37, 48, 4, 15, 25, 32, 21, 34, 12, 47, 0, 42, 0, 31, 25, 40, 17, 35, 22, 26, 17, 12, 33, 35, 28, 4, 47, 42, 23, 0, 12, 46, 41, 9, 28, 29, 8, 33, 20, 30, 24, 16, 5, 33, 46, 44, 25, 37, 21, 28, 10, 32, 19, 43, 8, 4, 42, 47, 0, 14, 35, 25, 39, 34, 22, 35, 43, 35, 36, 15, 9, 24, 24, 50, 39, 47, 42, 0, 7, 25, 34, 45, 48, 11, 35, 30, 41, 32, 16, 24, 37, 14, 4, 11, 6, 45, 44, 2, 30, 17, 6, 3, 37, 39, 17, 20, 23, 2, 37, 22, 11, 10, 20, 19, 17, 4, 25, 26, 3, 15, 41, 50, 10, 49, 42, 5, 29, 43, 46, 11, 38, 5, 1, 1, 11, 29, 8, 42, 21, 0, 12, 40, 34, 42, 41, 4, 24, 0, 39, 29, 37, 32, 0, 10, 35, 32, 1, 44, 42, 30, 48, 3, 27, 28, 50, 32, 45, 20, 31, 30, 3, 28, 36, 50, 46, 13, 26, 26, 15, 39, 7, 26, 12, 4, 31]
[21, 50, 49, 48, 33, 9, 43, 11, 12, 45, 50, 0, 4, 36, 23, 17, 17, 4, 48, 3, 26, 7, 2, 1, 12, 24, 24, 10, 12, 16, 42, 46, 34, 12, 0, 43, 36, 28, 3, 49, 19, 48, 46, 18, 22, 27, 14, 47, 22, 31, 16, 32, 5, 3, 21, 41, 42, 24, 33, 35, 25, 8, 12, 20, 7, 20, 4, 14, 44, 16, 25, 12, 11, 22, 27, 11, 29, 25, 26, 48, 36, 6, 16, 36, 26, 13, 6, 17, 42, 27, 50, 15, 34, 16, 37, 38, 21, 47, 31, 18, 25, 48, 29, 48, 19, 28, 12, 11, 18, 38, 6, 9, 19, 4, 26, 36, 31, 18, 40, 0, 41, 12, 9, 10, 11, 32, 50, 8, 36, 50, 12, 39, 48, 39, 46, 48, 25, 24, 27, 29, 22, 32, 49, 36, 48, 33, 1, 26, 13, 47, 37, 31, 22, 16, 11, 4, 33, 48, 24, 25, 5, 0, 37, 5, 37, 10, 23, 12, 14, 40, 30, 34, 44, 13, 31, 34, 24, 43, 33, 10, 35, 11, 6, 25, 31, 4, 39, 12, 41]
[34, 16, 2, 29, 47, 29, 28, 37, 40, 23, 36, 25, 37, 35, 11, 44, 40, 23, 36, 24, 38, 33, 37, 39, 2, 24, 4, 10, 4, 8, 9, 18, 31, 46, 43, 0, 29, 40, 11, 49, 9, 31, 22, 45, 23, 11, 27, 14, 44, 48, 11, 47, 19, 15, 45, 10, 41, 2, 50, 30, 47, 19, 49, 34, 44, 26, 14, 3, 3, 2, 48, 5, 5, 16, 15, 31, 33, 50, 44, 20, 3, 13, 24, 4, 24, 48, 41, 40, 30, 13, 34, 13, 4, 5, 45, 9, 44, 0, 21, 19, 15, 33, 20, 35, 12, 28, 22, 27, 5, 24, 25, 27, 30, 44, 21, 45, 12, 24, 38, 33, 20, 40, 32, 15, 21, 41, 2, 38, 25, 37, 47, 5, 48, 24, 28, 25, 12, 26, 44, 26, 5, 37, 40, 44, 22, 0, 27, 36, 45, 12, 45, 19, 39, 41, 26, 24, 45, 22, 20, 46, 7, 21, 15, 18, 30, 11, 18, 4, 25, 47, 15, 29, 25, 44, 44, 36, 46, 26, 38, 15, 21, 25, 15, 36, 10, 24, 42, 32, 14]
[15, 18, 32, 25, 12, 34, 19, 48, 19, 18, 42, 38, 4, 29, 10, 48, 48, 8, 19, 50, 4, 29, 14, 22, 50, 18, 36, 26, 7, 37, 27, 42, 27, 41, 36, 29, 0, 33, 41, 26, 39, 30, 21, 43, 19, 10, 4, 24, 50, 46, 45, 26, 45, 3, 9, 9, 19, 29, 49, 4, 26, 5, 3, 47, 30, 47, 34, 17, 29, 30, 49, 16, 45, 15, 21, 24, 41, 23, 10, 27, 33, 19, 23, 20, 47, 8, 28, 38, 4, 19, 5, 10, 20, 45, 31, 5, 45, 16, 1, 9, 48, 5, 37, 0, 49, 4, 23, 4, 44, 7, 16, 13, 49, 36, 48, 7, 38, 2, 44, 17, 3, 30, 48, 33, 46, 31, 49, 18, 41, 3, 9, 5, 38, 27, 25, 50, 9, 25, 0, 21, 10, 47, 14, 6, 20, 12, 48, 38, 26, 35, 50, 39, 46, 40, 41, 29, 40, 39, 23, 21, 1, 25, 18, 13, 36, 2, 18, 30, 12, 45, 23, 26, 34, 20, 1, 16, 20, 17, 25, 48, 5, 13, 48, 31, 44, 7, 23, 3, 46]
[20, 46, 34, 6, 49, 16, 20, 37, 40, 42, 5, 42, 32, 37, 5, 39, 27, 37, 32, 43, 20, 46, 50, 15, 1, 33, 12, 30, 47, 34, 42, 10, 8, 9, 28, 40, 33, 0, 31, 37, 37, 27, 33, 50, 28, 48, 13, 39, 36, 45, 40, 23, 27, 38, 12, 17, 31, 4, 1, 43, 2, 36, 26, 26, 7, 35, 36, 45, 36, 22, 37, 45, 26, 23, 33, 39, 30, 31, 43, 36, 19, 48, 8, 14, 50, 41, 4, 17, 1, 39, 36, 15, 24, 28, 5, 17, 50, 29, 32, 5, 13, 46, 16, 7, 6, 43, 0, 21, 15, 6, 32, 10, 26, 4, 42, 38, 40, 38, 24, 38, 13, 8, 21, 0, 12, 40, 5, 9, 11, 23, 28, 46, 34, 4, 45, 30, 44, 38, 48, 3, 31, 32, 50, 43, 23, 48, 50, 42, 4, 43, 10, 15, 39, 20, 2, 3, 20, 25, 35, 36, 30, 8, 7, 7, 43, 3, 18, 40, 33, 0, 19, 14, 20, 34, 48, 31, 14, 38, 36, 32, 6, 34, 50, 8, 50, 21, 1, 15, 2]
[41, 44, 47, 19, 11, 15, 28, 50, 20, 24, 14, 6, 34, 33, 8, 39, 45, 5, 6, 39, 9, 20, 12, 22, 15, 22, 29, 48, 21, 20, 3, 29, 30, 28, 3, 11, 41, 31, 0, 23, 15, 9, 49, 37, 21, 20, 36, 16, 40, 48, 37, 38, 44, 36, 39, 40, 41, 32, 17, 33, 4, 49, 6, 11, 7, 41, 3, 50, 49, 21, 10, 20, 50, 43, 45, 41, 17, 17, 37, 30, 34, 6, 9, 3, 0, 43, 44, 31, 28, 11, 15, 25, 22, 24, 24, 25, 46, 8, 22, 31, 43, 50, 44, 33, 12, 37, 25, 5, 0, 48, 40, 45, 0, 41, 47, 8, 27, 49, 48, 34, 6, 3, 29, 27, 49, 17, 16, 34, 25, 23, 37, 34, 42, 43, 8, 14, 26, 20, 36, 45, 13, 18, 44, 22, 13, 13, 3, 10, 2, 22, 23, 19, 25, 36, 44, 11, 3, 6, 45, 11, 5, 27, 5, 6, 7, 23, 20, 15, 15, 16, 21, 50, 0, 48, 6, 22, 36, 38, 16, 43, 49, 3, 2, 8, 27, 40, 4, 23, 9]
[19, 8, 27, 44, 18, 13, 15, 0, 28, 42, 13, 16, 40, 16, 8, 19, 6, 35, 22, 34, 0, 41, 31, 9, 0, 26, 1, 35, 20, 0, 30, 34, 34, 29, 49, 49, 26, 37, 23, 0, 45, 29, 47, 36, 26, 1, 19, 34, 1, 37, 37, 15, 20, 39, 32, 43, 44, 13, 43, 16, 39, 1, 28, 34, 50, 36, 9, 30, 25, 6, 9, 17, 17, 12, 46, 23, 10, 26, 34, 31, 33, 30, 50, 42, 4, 9, 25, 7, 29, 3, 23, 11, 16, 8, 10, 47, 37, 17, 22, 23, 30, 35, 20, 22, 16, 40, 21, 46, 12, 12, 48, 19, 27, 49, 32, 19, 19, 18, 41, 7, 6, 17, 1, 12, 0, 27, 12, 21, 15, 38, 47, 18, 29, 16, 46, 7, 49, 34, 46, 26, 48, 50, 17, 21, 50, 35, 30, 27, 14, 1, 14, 1, 32, 3, 22, 31, 24, 15, 24, 3, 46, 0, 13, 42, 23, 17, 46, 36, 41, 23, 2, 34, 47, 45, 24, 40, 26, 15, 40, 12, 22, 13, 22, 3, 44, 24, 16, 1, 10]
[24, 48, 19, 11, 14, 48, 7, 21, 24, 21, 37, 29, 24, 22, 14, 2, 38, 17, 11, 25, 1, 33, 23, 5, 8, 36, 43, 15, 27, 2, 22, 19, 29, 8, 19, 9, 39, 37, 15, 45, 0, 24, 31, 50, 18, 50, 37, 31, 24, 18, 35, 20, 11, 49, 19, 42, 26, 1, 12, 49, 27, 2, 42, 36, 24, 3, 31, 2, 16, 7, 37, 32, 8, 6, 25, 25, 31, 9, 11, 30, 11, 43, 5, 8, 33, 44, 0, 20, 26, 2, 3, 43, 35, 49, 35, 39, 17, 14, 45, 29, 29, 38, 0, 2, 36, 18, 39, 48, 9, 30, 20, 5, 24, 46, 36, 9, 25, 49, 49, 44, 15, 16, 40, 50, 41, 50, 45, 22, 27, 43, 13, 8, 46, 0, 46, 45, 27, 25, 32, 32, 40, 1, 0, 8, 23, 1, 9, 18, 18, 5, 39, 10, 18, 49, 13, 8, 50, 12, 32, 47, 36, 2, 36, 0, 19, 30, 39, 6, 29, 25, 13, 35, 31, 12, 22, 33, 30, 2, 6, 41, 13, 21, 16, 31, 17, 12, 35, 22, 16]
[44, 27, 17, 22, 10, 35, 3, 36, 10, 49, 20, 17, 10, 34, 48, 26, 38, 17, 37, 37, 34, 16, 7, 47, 9, 17, 17, 34, 26, 21, 37, 27, 11, 33, 48, 31, 30, 27, 9, 29, 24, 0, 45, 20, 36, 27, 40, 5, 22, 47, 13, 10, 6, 13, 8, 29, 21, 6, 29, 38, 21, 32, 22, 38, 17, 44, 19, 31, 41, 23, 37, 24, 11, 15, 20, 15, 23, 3, 32, 33, 9, 47, 35, 43, 41, 13, 48, 11, 39, 5, 14, 17, 10, 49, 28, 36, 4, 0, 43, 34, 8, 18, 12, 15, 15, 4, 38, 43, 39, 37, 37, 24, 30, 32, 19, 12, 45, 21, 24, 49, 11, 34, 37, 37, 42, 15, 8, 30, 40, 11, 30, 37, 50, 4, 49, 4, 30, 21, 43, 45, 3, 44, 11, 39, 17, 23, 39, 3, 34, 24, 0, 4, 50, 2, 22, 10, 42, 12, 32, 48, 24, 7, 40, 6, 28, 17, 31, 11, 36, 40, 39, 47, 18, 37, 35, 35, 13, 5, 3, 5, 7, 29, 5, 13, 9, 30, 16, 0, 41]
[0, 27, 13, 30, 34, 20, 3, 11, 26, 29, 21, 40, 49, 27, 42, 25, 1, 30, 16, 29, 45, 27, 34, 32, 41, 28, 50, 50, 19, 26, 2, 36, 33, 20, 46, 22, 21, 33, 49, 47, 31, 45, 0, 25, 23, 2, 49, 41, 37, 23, 15, 7, 46, 41, 10, 25, 25, 39, 45, 35, 13, 22, 19, 31, 38, 36, 20, 47, 37, 6, 28, 31, 21, 6, 15, 26, 10, 5, 14, 24, 13, 25, 22, 10, 25, 13, 16, 48, 30, 49, 44, 33, 33, 44, 39, 7, 37, 0, 29, 26, 38, 18, 30, 8, 18, 32, 10, 35, 48, 44, 48, 2, 26, 49, 46, 16, 8, 1, 20, 25, 37, 10, 35, 40, 49, 40, 35, 19, 4, 17, 4, 6, 27, 50, 44, 41, 47, 34, 29, 49, 36, 33, 28, 42, 17, 49, 49, 43, 1, 17, 26, 46, 1, 6, 47, 50, 23, 17, 41, 6, 35, 23, 45, 20, 42, 48, 48, 45, 37, 31, 5, 15, 9, 7, 39, 32, 12, 31, 23, 37, 15, 48, 36, 39, 7, 13, 1, 20, 27]
[0, 39, 25, 13, 15, 14, 22, 34, 48, 49, 22, 10, 29, 27, 2, 26, 32, 15, 40, 46, 13, 15, 37, 13, 43, 12, 45, 49, 30, 6, 41, 36, 19, 30, 18, 45, 43, 50, 37, 36, 50, 20, 25, 0, 49, 2, 2, 30, 34, 33, 20, 0, 1, 18, 33, 2, 24, 3, 0, 28, 32, 4, 36, 40, 46, 30, 47, 7, 48, 46, 2, 20, 19, 15, 1, 27, 33, 36, 15, 42, 20, 42, 48, 18, 50, 0, 14, 24, 19, 9, 39, 4, 12, 41, 36, 48, 6, 29, 3, 31, 46, 32, 33, 12, 30, 42, 12, 9, 20, 27, 3, 43, 23, 30, 30, 21, 49, 18, 1, 16, 49, 2, 21, 32, 34, 6, 27, 5, 22, 20, 31, 40, 36, 13, 46, 49, 46, 38, 20, 44, 43, 7, 1, 45, 3, 0, 12, 7, 2, 1, 10, 20, 22, 19, 35, 43, 17, 50, 7, 21, 11, 34, 22, 2, 9, 31, 33, 10, 16, 28, 32, 0, 36, 47, 34, 17, 30, 33, 22, 49, 19, 28, 17, 32, 37, 6, 50, 19, 42]
[16, 49, 39, 48, 50, 5, 4, 30, 5, 16, 9, 43, 47, 19, 31, 16, 25, 48, 20, 12, 1, 6, 8, 14, 1, 25, 35, 1, 41, 43, 1, 31, 27, 24, 22, 23, 19, 28, 21, 26, 18, 36, 23, 49, 0, 43, 6, 34, 41, 34, 35, 22, 41, 15, 44, 10, 19, 37, 48, 46, 8, 48, 35, 22, 5, 21, 49, 29, 0, 40, 28, 13, 4, 43, 36, 37, 37, 34, 24, 25, 8, 34, 10, 9, 23, 44, 28, 42, 48, 1, 0, 20, 24, 16, 26, 48, 43, 3, 14, 29, 9, 4, 45, 1, 46, 37, 28, 48, 35, 34, 36, 6, 12, 11, 50, 23, 46, 19, 21, 11, 20, 49, 43, 23, 46, 1, 44, 27, 3, 6, 33, 39, 27, 12, 2, 28, 37, 8, 10, 40, 40, 36, 23, 11, 1, 1, 34, 36, 8, 1, 40, 1, 26, 30, 5, 8, 25, 37, 40, 3, 29, 2, 46, 18, 47, 12, 1, 3, 10, 36, 38, 9, 7, 50, 42, 30, 49, 21, 25, 23, 9, 29, 26, 35, 7, 46, 35, 3, 50]
[13, 24, 24, 6, 48, 34, 42, 26, 47, 5, 27, 18, 15, 31, 39, 48, 5, 23, 14, 23, 9, 1, 49, 47, 17, 34, 29, 29, 28, 31, 40, 14, 5, 16, 27, 11, 10, 48, 20, 1, 50, 27, 2, 2, 43, 0, 1, 46, 49, 5, 45, 36, 33, 38, 33, 3, 11, 10, 3, 46, 4, 48, 11, 45, 50, 30, 45, 3, 26, 28, 9, 47, 44, 6, 1, 42, 47, 24, 36, 50, 18, 7, 13, 43, 47, 13, 10, 42, 17, 17, 34, 40, 17, 40, 34, 43, 18, 44, 35, 12, 19, 39, 49, 20, 10, 45, 32, 38, 16, 10, 7, 23, 15, 24, 7, 22, 41, 38, 14, 32, 38, 25, 28, 48, 23, 21, 3, 30, 3, 45, 10, 48, 6, 9, 20, 35, 44, 13, 30, 21, 41, 50, 37, 21, 27, 11, 14, 48, 38, 37, 9, 46, 13, 16, 22, 50, 29, 28, 14, 50, 46, 50, 8, 35, 17, 4, 0, 12, 39, 17, 11, 23, 12, 20, 23, 17, 26, 15, 14, 24, 29, 43, 3, 2, 31, 10, 40, 45, 29]
[11, 23, 3, 29, 2, 47, 13, 13, 29, 4, 13, 1, 23, 48, 8, 21, 10, 1, 20, 25, 10, 50, 10, 4, 5, 12, 50, 0, 16, 8, 44, 1, 15, 5, 14, 27, 4, 13, 36, 19, 37, 40, 49, 2, 6, 1, 0, 6, 1, 34, 45, 13, 27, 21, 28, 33, 38, 25, 8, 38, 26, 29, 10, 23, 21, 24, 35, 49, 36, 44, 17, 34, 22, 23, 23, 2, 40, 32, 10, 48, 21, 40, 17, 13, 50, 0, 34, 16, 32, 18, 3, 12, 2, 29, 50, 26, 15, 50, 33, 1, 50, 42, 12, 39, 24, 44, 40, 37, 46, 40, 38, 31, 26, 4, 37, 37, 7, 37, 8, 6, 39, 22, 23, 15, 23, 39, 43, 10, 46, 9, 25, 2, 37, 1, 18, 23, 40, 27, 46, 22, 21, 24, 49, 40, 21, 35, 21, 15, 8, 9, 25, 11, 32, 21, 3, 15, 4, 33, 29, 10, 14, 36, 48, 6, 31, 4, 42, 32, 41, 25, 35, 35, 29, 42, 2, 7, 45, 9, 1, 16, 47, 20, 10, 2, 16, 45, 19, 49, 5]
[9, 46, 12, 44, 21, 48, 46, 27, 42, 0, 25, 43, 29, 42, 36, 43, 50, 4, 13, 23, 34, 39, 40, 8, 4, 22, 45, 46, 21, 39, 13, 21, 48, 33, 47, 14, 24, 39, 16, 34, 31, 5, 41, 30, 34, 46, 6, 0, 21, 47, 10, 41, 9, 38, 44, 17, 12, 50, 49, 6, 45, 25, 50, 16, 33, 7, 46, 49, 21, 0, 29, 31, 24, 1, 32, 28, 48, 29, 43, 28, 49, 35, 18, 14, 27, 35, 44, 29, 26, 25, 25, 10, 2, 0, 42, 16, 5, 23, 26, 46, 12, 49, 10, 20, 47, 33, 13, 1, 35, 9, 28, 12, 39, 42, 9, 15, 13, 39, 10, 2, 46, 1, 27, 41, 46, 21, 2, 44, 49, 32, 19, 43, 31, 47, 28, 33, 43, 13, 0, 15, 28, 31, 17, 24, 25, 4, 32, 40, 0, 29, 9, 39, 10, 17, 41, 0, 14, 5, 44, 30, 24, 31, 21, 38, 11, 36, 0, 15, 22, 44, 3, 2, 19, 32, 46, 50, 13, 40, 47, 46, 25, 32, 4, 37, 36, 48, 6, 2, 20]
