N1,N2,...,Nx
[10, 38, 21, 41, 11, 26, 13, 40, 6, 8, 28, 13, 7, 40, 34, 19, 34, 36, 44, 16, 37, 11, 38, 27, 36, 50, 22, 45, 8, 43, 24, 31, 25, 49, 5, 0, 7, 16, 26, 45, 48, 19, 5, 17, 0, 0, 6, 30, 28, 0, 45, 32, 22, 33, 21, 40, 22, 24, 30, 49, 14, 4, 36, 10, 44, 29, 19, 40, 14, 2, 1, 48, 12, 28, 32, 5, 24, 44, 36, 3, 40, 33, 30, 21, 23, 8, 6, 48, 33, 45, 47, 14, 6, 17, 25, 34, 9, 16, 10, 32, 48]
[4, 28, 45, 7, 20, 4, 48, 39, 1, 46, 12, 16, 15, 11, 31, 40, 2, 22, 24, 17, 16, 37, 4, 30, 1, 4, 20, 32, 23, 44, 1, 33, 28, 5, 34, 49, 34, 32, 4, 42, 6, 5, 45, 50, 6, 6, 0, 1, 16, 42, 6, 28, 10, 22, 14, 43, 34, 12, 46, 11, 9, 29, 13, 23, 20, 6, 3, 2, 37, 43, 18, 13, 49, 19, 31, 41, 13, 25, 39, 39, 50, 31, 10, 20, 1, 48, 49, 39, 12, 31, 46, 30, 25, 10, 41, 1, 27, 50, 31, 7, 2]
[28, 6, 45, 30, 26, 23, 14, 12, 36, 37, 25, 2, 31, 16, 2, 41, 16, 2, 38, 7, 15, 0, 17, 19, 9, 49, 17, 0, 42, 24, 28, 31, 5, 7, 19, 13, 49, 38, 49, 17, 19, 36, 5, 1, 17, 30, 1, 0, 34, 8, 7, 9, 43, 43, 47, 40, 6, 2, 5, 21, 37, 2, 49, 13, 10, 48, 31, 1, 10, 45, 2, 10, 30, 1, 34, 31, 13, 8, 10, 38, 20, 28, 36, 10, 18, 24, 9, 34, 50, 28, 42, 21, 14, 50, 34, 41, 44, 27, 47, 46, 0]
[12, 21, 8, 32, 42, 31, 38, 4, 46, 13, 49, 13, 10, 37, 2, 38, 31, 22, 7, 18, 40, 2, 6, 25, 2, 9, 49, 29, 26, 33, 9, 12, 4, 23, 18, 8, 8, 27, 22, 2, 4, 32, 12, 14, 4, 28, 16, 34, 0, 10, 4, 20, 35, 22, 42, 41, 32, 26, 15, 32, 3, 0, 25, 35, 28, 42, 34, 6, 17, 42, 8, 19, 2, 21, 8, 32, 42, 12, 17, 14, 19, 26, 42, 39, 37, 42, 13, 0, 2, 20, 15, 13, 9, 37, 7, 3, 20, 5, 3, 22, 38]
[43, 40, 48, 4, 3, 27, 35, 14, 0, 45, 20, 32, 13, 44, 6, 31, 23, 11, 29, 26, 8, 16, 23, 50, 7, 12, 16, 7, 20, 31, 49, 8, 15, 14, 29, 26, 43, 24, 28, 36, 9, 41, 11, 7, 32, 0, 42, 8, 10, 0, 1, 37, 42, 1, 35, 43, 23, 35, 40, 13, 27, 15, 49, 10, 8, 42, 27, 27, 30, 40, 32, 36, 7, 44, 12, 25, 22, 45, 39, 5, 25, 40, 41, 13, 7, 26, 0, 49, 9, 32, 9, 35, 28, 3, 19, 16, 40, 39, 20, 47, 24]
[12, 10, 12, 35, 11, 19, 3, 26, 17, 37, 23, 48, 19, 26, 45, 6, 45, 42, 33, 42, 44, 31, 37, 2, 37, 10, 1, 45, 16, 7, 30, 17, 3, 6, 25, 24, 10, 30, 12, 40, 3, 11, 10, 9, 25, 45, 6, 7, 4, 1, 0, 38, 24, 3, 32, 37, 48, 20, 35, 32, 34, 26, 13, 47, 32, 36, 32, 15, 15, 18, 48, 20, 37, 7, 25, 36, 22, 7, 50, 29, 21, 36, 43, 25, 16, 4, 32, 34, 12, 48, 14, 5, 35, 6, 27, 6, 47, 27, 19, 31, 0]
[38, 22, 33, 3, 42, 11, 48, 50, 19, 50, 19, 22, 4, 37, 12, 26, 21, 19, 38, 8, 14, 13, 47, 16, 46, 35, 35, 5, 40, 17, 12, 33, 47, 36, 38, 25, 2, 30, 7, 33, 5, 43, 39, 46, 19, 32, 28, 9, 20, 37, 38, 0, 8, 8, 18, 12, 34, 47, 29, 29, 12, 17, 4, 28, 49, 15, 23, 30, 8, 22, 14, 13, 9, 49, 17, 5, 10, 40, 41, 37, 11, 46, 7, 9, 0, 46, 30, 35, 9, 45, 46, 21, 17, 15, 30, 36, 33, 26, 46, 44, 18]
[48, 27, 48, 9, 40, 31, 50, 2, 16, 22, 49, 50, 49, 34, 17, 38, 30, 1, 31, 32, 1, 49, 45, 8, 45, 13, 42, 34, 0, 36, 44, 13, 38, 46, 16, 16, 45, 16, 50, 29, 22, 15, 15, 13, 4, 22, 10, 43, 35, 42, 24, 8, 0, 49, 11, 22, 40, 13, 41, 39, 0, 33, 2, 20, 2, 7, 43, 46, 13, 12, 6, 44, 0, 48, 42, 3, 15, 33, 35, 39, 9, 32, 22, 21, 3, 45, 41, 47, 26, 49, 20, 30, 33, 37, 32, 29, 41, 47, 42, 17, 41]
[14, 44, 30, 39, 7, 28, 20, 21, 11, 29, 20, 10, 37, 49, 6, 22, 3, 35, 15, 42, 8, 32, 36, 38, 29, 28, 9, 38, 11, 48, 6, 37, 31, 0, 24, 7, 13, 41, 40, 30, 48, 28, 30, 45, 40, 33, 22, 43, 22, 1, 3, 8, 49, 0, 38, 27, 32, 43, 32, 21, 7, 47, 29, 40, 36, 49, 30, 9, 21, 40, 43, 46, 20, 44, 47, 7, 27, 21, 30, 19, 37, 41, 0, 21, 39, 20, 8, 46, 38, 3, 50, 22, 45, 17, 44, 7, 39, 40, 37, 36, 46]
[13, 18, 34, 16, 39, 13, 4, 19, 7, 40, 29, 31, 17, 12, 43, 40, 24, 3, 38, 35, 14, 36, 35, 31, 12, 10, 26, 37, 6, 12, 4, 41, 46, 1, 23, 16, 45, 4, 12, 9, 35, 48, 38, 40, 22, 21, 14, 47, 42, 35, 32, 18, 11, 38, 0, 42, 27, 16, 8, 48, 4, 33, 25, 39, 13, 35, 47, 27, 35, 9, 1, 40, 5, 21, 25, 9, 24, 36, 47, 9, 29, 23, 43, 7, 17, 47, 42, 17, 43, 9, 26, 20, 21, 30, 48, 16, 46, 41, 35, 16, 13]
[8, 33, 20, 31, 28, 7, 24, 45, 47, 4, 43, 25, 16, 5, 43, 18, 24, 22, 44, 13, 13, 1, 14, 36, 6, 0, 2, 17, 32, 16, 42, 19, 11, 27, 21, 44, 27, 27, 25, 29, 47, 24, 30, 14, 23, 40, 43, 40, 41, 43, 37, 12, 22, 27, 42, 0, 4, 48, 32, 35, 15, 15, 0, 47, 47, 18, 24, 12, 42, 33, 19, 6, 6, 46, 38, 0, 22, 8, 6, 41, 21, 18, 44, 50, 7, 13, 22, 43, 22, 38, 23, 39, 22, 6, 16, 19, 29, 33, 47, 15, 48]
[39, 39, 18, 2, 13, 5, 47, 12, 24, 13, 31, 47, 18, 20, 27, 16, 26, 48, 13, 25, 4, 36, 8, 9, 15, 2, 24, 34, 48, 43, 32, 31, 41, 46, 40, 22, 26, 16, 1, 8, 6, 42, 39, 42, 11, 22, 34, 6, 32, 23, 48, 34, 40, 32, 27, 4, 0, 20, 34, 45, 3, 21, 30, 27, 45, 8, 46, 30, 3, 41, 0, 12, 39, 46, 13, 33, 0, 15, 45, 13, 15, 28, 22, 50, 0, 8, 48, 13, 11, 15, 30, 17, 12, 5, 4, 7, 29, 4, 21, 1, 2]
[4, 44, 2, 49, 5, 26, 20, 33, 19, 8, 45, 29, 41, 8, 22, 10, 17, 40, 2, 47, 34, 50, 33, 11, 34, 6, 27, 34, 31, 34, 15, 50, 16, 41, 24, 40, 9, 11, 42, 17, 13, 41, 26, 39, 0, 24, 12, 2, 26, 35, 20, 47, 13, 43, 16, 48, 20, 0, 29, 25, 18, 29, 49, 16, 18, 16, 48, 17, 16, 16, 10, 5, 17, 35, 39, 29, 40, 16, 46, 27, 29, 24, 18, 48, 2, 3, 37, 42, 35, 42, 38, 28, 2, 4, 27, 47, 42, 16, 19, 20, 6]
[41, 28, 8, 35, 31, 0, 49, 11, 27, 17, 0, 38, 50, 37, 39, 34, 1, 30, 47, 40, 50, 18, 17, 30, 47, 5, 37, 43, 27, 4, 40, 30, 8, 42, 33, 10, 26, 17, 17, 14, 16, 47, 19, 21, 22, 30, 46, 5, 15, 40, 35, 29, 41, 32, 8, 32, 34, 29, 0, 12, 33, 8, 39, 30, 23, 37, 19, 36, 47, 37, 41, 36, 37, 32, 48, 38, 9, 34, 17, 17, 26, 22, 29, 3, 1, 5, 22, 38, 43, 8, 46, 22, 12, 18, 3, 36, 15, 47, 39, 34, 30]
[7, 32, 39, 10, 12, 36, 50, 6, 8, 45, 36, 43, 34, 41, 0, 34, 35, 26, 14, 16, 4, 44, 47, 20, 0, 8, 0, 13, 41, 44, 49, 17, 0, 25, 12, 12, 2, 30, 2, 6, 11, 35, 24, 35, 18, 49, 11, 21, 32, 13, 32, 29, 39, 21, 48, 35, 45, 25, 12, 0, 1, 2, 23, 31, 42, 1, 22, 30, 46, 24, 45, 27, 46, 5, 30, 50, 14, 26, 40, 32, 33, 2, 29, 19, 27, 16, 35, 31, 23, 46, 16, 15, 4, 49, 42, 3, 13, 37, 50, 16, 12]
[39, 3, 18, 16, 6, 43, 50, 42, 5, 0, 43, 21, 9, 48, 13, 48, 41, 37, 23, 12, 31, 44, 5, 16, 21, 24, 41, 10, 25, 34, 31, 4, 13, 28, 30, 27, 3, 47, 50, 41, 37, 48, 34, 46, 12, 14, 9, 37, 3, 27, 34, 12, 0, 7, 4, 15, 3, 18, 33, 1, 0, 39, 21, 23, 25, 31, 44, 3, 32, 35, 45, 3, 41, 3, 49, 35, 50, 50, 35, 6, 26, 37, 46, 22, 50, 7, 12, 4, 29, 28, 47, 7, 38, 6, 13, 0, 17, 44, 28, 5, 24]
[14, 49, 38, 27, 15, 24, 1, 48, 14, 32, 1, 10, 40, 31, 34, 25, 42, 17, 32, 13, 11, 41, 29, 41, 47, 14, 3, 40, 45, 19, 7, 9, 3, 20, 9, 6, 7, 8, 37, 10, 44, 29, 43, 50, 29, 4, 29, 2, 0, 15, 26, 17, 33, 47, 33, 15, 21, 29, 8, 2, 39, 0, 27, 34, 14, 16, 3, 15, 40, 37, 5, 14, 7, 7, 50, 42, 34, 26, 27, 25, 0, 50, 33, 47, 42, 9, 47, 3, 21, 42, 43, 18, 42, 44, 37, 31, 27, 2, 11, 29, 14]
[25, 14, 28, 32, 44, 37, 25, 38, 36, 39, 0, 46, 37, 25, 22, 10, 14, 28, 20, 19, 4, 4, 4, 40, 26, 15, 10, 31, 41, 18, 49, 12, 37, 27, 24, 30, 7, 31, 50, 26, 22, 7, 12, 10, 30, 36, 13, 49, 25, 49, 13, 4, 2, 29, 25, 0, 30, 49, 39, 23, 21, 27, 0, 24, 6, 25, 21, 46, 39, 29, 14, 44, 44, 29, 0, 6, 4, 37, 45, 20, 50, 39, 10, 41, 38, 47, 49, 49, 18, 1, 39, 26, 48, 45, 46, 29, 29, 5, 2, 38, 17]
[32, 46, 25, 15, 25, 46, 46, 36, 12, 24, 13, 25, 17, 6, 41, 44, 37, 27, 43, 37, 11, 1, 3, 36, 11, 14, 0, 41, 41, 45, 49, 16, 36, 12, 6, 18, 16, 17, 28, 14, 7, 32, 10, 6, 50, 10, 23, 13, 35, 10, 47, 28, 20, 40, 39, 47, 27, 16, 30, 31, 23, 34, 24, 0, 50, 22, 12, 7, 42, 22, 38, 26, 8, 23, 32, 0, 28, 35, 41, 36, 19, 40, 21, 30, 17, 8, 20, 17, 5, 47, 23, 2, 2, 21, 47, 43, 50, 39, 31, 29, 19]
[7, 33, 42, 42, 13, 46, 19, 4, 6, 3, 21, 25, 33, 18, 49, 20, 14, 18, 39, 22, 10, 37, 9, 12, 20, 22, 30, 27, 8, 10, 15, 18, 26, 21, 31, 43, 36, 6, 26, 27, 21, 25, 9, 19, 44, 44, 20, 10, 28, 8, 32, 49, 2, 36, 13, 47, 45, 18, 23, 42, 25, 14, 6, 50, 0, 45, 1, 7, 5, 20, 44, 1, 20, 0, 10, 14, 18, 8, 34, 41, 0, 44, 13, 43, 50, 1, 43, 30, 19, 3, 3, 32, 11, 38, 25, 5, 42, 5, 48, 48, 9]
[28, 14, 15, 13, 2, 16, 21, 40, 27, 28, 39, 22, 13, 39, 45, 18, 9, 3, 47, 18, 37, 22, 49, 31, 49, 45, 47, 24, 15, 3, 23, 1, 10, 15, 19, 34, 50, 14, 27, 21, 4, 12, 6, 31, 46, 29, 6, 48, 42, 42, 36, 15, 7, 49, 35, 18, 8, 16, 37, 1, 31, 16, 25, 22, 45, 0, 31, 2, 44, 9, 12, 17, 3, 1, 25, 18, 19, 12, 10, 6, 26, 26, 32, 3, 50, 36, 23, 32, 33, 28, 24, 39, 7, 16, 26, 44, 48, 21, 11, 25, 2]
[38, 12, 37, 3, 50, 11, 10, 43, 28, 9, 21, 7, 30, 21, 46, 13, 7, 46, 37, 13, 6, 0, 49, 30, 23, 15, 18, 1, 48, 4, 44, 41, 14, 20, 0, 26, 8, 37, 45, 40, 47, 18, 7, 24, 20, 19, 3, 31, 34, 27, 32, 23, 43, 30, 47, 24, 46, 48, 19, 22, 44, 3, 21, 12, 1, 31, 0, 11, 21, 28, 44, 7, 9, 29, 32, 6, 19, 6, 33, 45, 24, 31, 43, 31, 21, 14, 35, 14, 26, 23, 45, 32, 25, 50, 22, 18, 6, 19, 33, 22, 6]
[11, 10, 4, 25, 35, 13, 20, 38, 39, 39, 36, 20, 26, 26, 45, 48, 48, 23, 5, 49, 47, 29, 39, 34, 32, 21, 44, 10, 31, 36, 23, 34, 24, 29, 31, 43, 50, 38, 42, 49, 10, 33, 33, 33, 3, 40, 2, 1, 6, 27, 15, 30, 46, 9, 27, 12, 30, 17, 36, 30, 3, 15, 46, 7, 7, 2, 11, 0, 49, 2, 41, 50, 27, 27, 13, 25, 44, 28, 39, 44, 7, 22, 48, 29, 22, 32, 40, 42, 16, 41, 39, 15, 37, 7, 5, 17, 28, 1, 7, 34, 27]
[2, 30, 7, 2, 48, 16, 2, 24, 13, 40, 13, 7, 49, 12, 45, 16, 35, 17, 32, 24, 28, 16, 35, 16, 15, 14, 7, 11, 0, 29, 1, 25, 26, 42, 21, 47, 11, 30, 20, 7, 49, 5, 33, 23, 37, 14, 37, 10, 17, 30, 15, 8, 13, 21, 35, 42, 3, 16, 47, 46, 32, 40, 39, 42, 5, 44, 21, 49, 0, 20, 22, 15, 13, 19, 15, 4, 23, 10, 13, 16, 30, 11, 23, 30, 7, 16, 28, 27, 14, 2, 19, 12, 47, 42, 41, 40, 41, 23, 46, 31, 15]
[28, 5, 20, 11, 23, 25, 28, 9, 46, 21, 25, 45, 29, 17, 26, 18, 33, 17, 39, 38, 23, 22, 36, 11, 47, 30, 37, 28, 18, 46, 47, 20, 28, 15, 18, 30, 33, 15, 23, 2, 15, 43, 45, 31, 50, 2, 43, 45, 42, 40, 18, 22, 12, 40, 9, 33, 41, 16, 37, 24, 35, 37, 29, 22, 20, 9, 28, 2, 20, 0, 40, 11, 29, 19, 37, 32, 16, 44, 12, 38, 22, 24, 7, 42, 5, 26, 46, 11, 37, 39, 47, 41, 9, 26, 45, 11, 20, 2, 12, 18, 24]
[50, 11, 47, 33, 12, 26, 48, 39, 34, 43, 35, 49, 27, 48, 14, 42, 25, 45, 30, 49, 12, 36, 25, 2, 6, 36, 43, 17, 25, 15, 7, 16, 31, 1, 50, 10, 35, 44, 4, 26, 41, 36, 24, 50, 45, 1, 18, 2, 8, 32, 48, 14, 6, 43, 1, 19, 0, 10, 41, 45, 45, 5, 14, 38, 44, 12, 44, 41, 22, 40, 0, 13, 10, 37, 35, 40, 3, 41, 17, 49, 24, 21, 18, 42, 29, 33, 16, 38, 10, 16, 49, 44, 18, 1, 35, 48, 31, 25, 25, 23, 47]
[45, 44, 6, 46, 7, 6, 40, 35, 9, 5, 49, 46, 11, 50, 46, 23, 29, 45, 42, 19, 22, 3, 42, 46, 50, 20, 41, 22, 16, 26, 22, 46, 22, 32, 3, 25, 27, 42, 6, 28, 35, 14, 16, 50, 41, 48, 13, 10, 19, 36, 20, 13, 44, 46, 40, 6, 12, 5, 36, 27, 3, 14, 44, 26, 1, 17, 7, 50, 15, 11, 13, 0, 49, 26, 45, 49, 35, 45, 35, 34, 43, 22, 47, 39, 0, 37, 12, 7, 48, 29, 24, 7, 3, 11, 13, 3, 20, 3, 36, 10, 30]
[23, 30, 9, 39, 3, 50, 1, 30, 11, 44, 15, 13, 48, 20, 2, 37, 44, 38, 50, 23, 9, 7, 32, 23, 48, 26, 12, 46, 30, 23, 41, 14, 27, 26, 8, 1, 26, 39, 16, 33, 33, 31, 12, 41, 46, 12, 49, 30, 2, 7, 37, 9, 0, 20, 5, 6, 39, 17, 37, 46, 41, 7, 44, 8, 20, 3, 9, 27, 13, 29, 10, 49, 0, 49, 36, 44, 32, 11, 6, 27, 40, 10, 36, 50, 26, 36, 27, 25, 38, 48, 31, 39, 27, 49, 45, 34, 2, 35, 34, 31, 22]
[39, 14, 14, 46, 7, 19, 11, 44, 11, 49, 43, 3, 16, 9, 26, 36, 10, 13, 9, 48, 45, 45, 0, 10, 8, 37, 39, 14, 18, 44, 10, 47, 31, 17, 20, 7, 25, 11, 9, 14, 35, 41, 38, 19, 14, 28, 19, 1, 21, 44, 7, 49, 48, 44, 21, 46, 46, 35, 32, 5, 3, 7, 29, 23, 0, 1, 29, 27, 19, 19, 37, 26, 49, 0, 7, 22, 45, 28, 1, 30, 42, 18, 29, 10, 10, 26, 12, 10, 28, 28, 30, 12, 42, 7, 47, 40, 12, 41, 5, 30, 25]
[14, 26, 28, 22, 40, 30, 4, 30, 22, 27, 28, 26, 25, 44, 50, 17, 1, 33, 25, 2, 15, 26, 30, 7, 35, 21, 31, 25, 30, 39, 12, 7, 10, 49, 36, 16, 31, 37, 24, 16, 35, 2, 42, 7, 11, 32, 31, 34, 8, 12, 25, 17, 42, 47, 25, 38, 13, 39, 48, 30, 49, 50, 0, 32, 10, 25, 32, 13, 15, 37, 35, 45, 36, 7, 0, 4, 9, 37, 31, 25, 6, 18, 34, 36, 22, 4, 25, 34, 17, 2, 34, 1, 43, 14, 35, 0, 46, 3, 37, 25, 31]
[48, 29, 12, 2, 44, 12, 21, 38, 37, 37, 17, 24, 37, 42, 37, 33, 18, 33, 14, 16, 46, 3, 27, 7, 23, 0, 50, 48, 0, 44, 35, 10, 39, 4, 28, 22, 11, 13, 3, 3, 10, 36, 41, 15, 22, 5, 41, 31, 32, 25, 36, 5, 3, 7, 9, 0, 33, 29, 38, 50, 35, 42, 6, 0, 14, 18, 6, 25, 4, 32, 40, 49, 44, 22, 4, 0, 45, 18, 8, 3, 22, 15, 20, 34, 27, 29, 0, 46, 18, 7, 34, 28, 10, 7, 32, 24, 19, 33, 10, 25, 39]
[17, 43, 9, 25, 20, 3, 24, 0, 24, 17, 43, 10, 42, 20, 18, 16, 39, 0, 7, 41, 16, 8, 7, 2, 28, 6, 35, 0, 25, 4, 47, 4, 5, 42, 6, 24, 14, 32, 3, 22, 8, 3, 27, 11, 12, 24, 13, 13, 42, 22, 22, 10, 15, 27, 24, 22, 0, 40, 9, 14, 50, 34, 4, 28, 18, 19, 19, 44, 23, 16, 3, 35, 32, 45, 9, 45, 0, 27, 16, 21, 7, 39, 43, 19, 18, 12, 18, 32, 10, 5, 15, 39, 25, 46, 47, 28, 11, 5, 45, 38, 2]
[8, 50, 38, 2, 27, 29, 6, 34, 40, 3, 19, 19, 39, 5, 2, 34, 19, 37, 48, 21, 23, 16, 29, 48, 20, 8, 26, 48, 12, 17, 7, 18, 14, 23, 40, 0, 19, 13, 28, 9, 12, 36, 37, 11, 3, 44, 25, 8, 12, 45, 7, 40, 33, 21, 36, 8, 15, 16, 34, 26, 50, 26, 37, 35, 8, 12, 6, 28, 10, 44, 41, 45, 11, 28, 37, 18, 27, 0, 36, 46, 10, 16, 17, 35, 3, 27, 12, 8, 45, 45, 35, 36, 36, 32, 11, 28, 40, 40, 1, 37, 5]
[40, 4, 25, 48, 43, 12, 11, 38, 31, 42, 23, 5, 43, 23, 10, 39, 13, 47, 43, 31, 2, 18, 12, 19, 9, 24, 20, 5, 15, 40, 41, 25, 23, 27, 5, 42, 13, 36, 22, 43, 39, 9, 4, 44, 46, 36, 39, 10, 17, 39, 50, 41, 35, 30, 47, 6, 45, 46, 17, 40, 35, 27, 45, 41, 34, 10, 33, 39, 13, 12, 17, 35, 6, 1, 31, 8, 16, 36, 0, 19, 21, 9, 7, 22, 40, 19, 25, 17, 30, 3, 24, 21, 8, 3, 39, 46, 3, 32, 25, 4, 21]
[34, 6, 31, 34, 43, 26, 16, 32, 16, 25, 10, 38, 26, 32, 43, 28, 10, 11, 25, 40, 50, 12, 10, 43, 22, 0, 45, 6, 1, 25, 23, 23, 41, 16, 20, 7, 8, 23, 0, 50, 48, 8, 20, 4, 26, 3, 39, 38, 14, 5, 29, 37, 39, 19, 9, 41, 13, 27, 17, 32, 6, 25, 20, 36, 41, 6, 45, 44, 16, 38, 49, 34, 27, 30, 25, 3, 21, 46, 19, 0, 22, 24, 23, 49, 3, 5, 50, 18, 31, 26, 41, 44, 45, 17, 31, 31, 0, 20, 4, 44, 2]
[0, 24, 37, 2, 34, 27, 47, 33, 27, 26, 12, 40, 41, 47, 39, 9, 35, 8, 38, 24, 13, 5, 22, 33, 26, 16, 35, 31, 29, 23, 22, 2, 22, 38, 20, 29, 6, 1, 26, 39, 48, 10, 9, 32, 25, 40, 50, 20, 19, 25, 21, 11, 9, 37, 29, 21, 15, 29, 26, 33, 26, 0, 50, 19, 0, 26, 24, 7, 30, 22, 24, 43, 40, 42, 6, 22, 7, 10, 21, 22, 0, 35, 26, 29, 26, 34, 42, 46, 9, 38, 10, 16, 8, 10, 38, 18, 44, 28, 11, 40, 0]
[36, 22, 47, 12, 34, 5, 7, 24, 8, 36, 12, 15, 9, 42, 31, 7, 20, 28, 3, 16, 10, 50, 7, 4, 45, 4, 0, 32, 22, 49, 41, 50, 7, 48, 4, 49, 24, 30, 45, 40, 29, 30, 22, 45, 7, 33, 31, 28, 26, 40, 36, 46, 32, 41, 23, 18, 28, 24, 22, 2, 37, 50, 39, 40, 44, 26, 31, 22, 11, 24, 21, 22, 10, 18, 18, 15, 39, 16, 9, 24, 35, 0, 12, 24, 18, 8, 1, 47, 34, 17, 4, 16, 23, 36, 1, 31, 2, 9, 21, 48, 2]
[36, 15, 44, 28, 8, 10, 47, 42, 18, 18, 32, 47, 31, 23, 28, 4, 7, 25, 23, 19, 20, 36, 0, 16, 7, 22, 33, 41, 42, 26, 42, 25, 43, 14, 24, 2, 1, 44, 38, 1, 13, 47, 26, 45, 29, 30, 10, 36, 42, 41, 43, 7, 22, 0, 43, 44, 22, 18, 29, 29, 46, 33, 10, 21, 13, 32, 43, 48, 23, 7, 18, 47, 36, 29, 34, 20, 43, 17, 7, 23, 26, 12, 0, 23, 1, 28, 43, 32, 37, 2, 28, 1, 30, 11, 1, 21, 49, 23, 1, 33, 50]
[12, 50, 35, 47, 37, 10, 23, 36, 47, 32, 34, 2, 47, 32, 47, 2, 24, 48, 41, 24, 12, 19, 30, 47, 8, 3, 50, 10, 17, 47, 14, 9, 23, 42, 32, 19, 40, 9, 33, 20, 46, 32, 1, 29, 47, 21, 20, 10, 39, 13, 25, 9, 21, 21, 7, 50, 50, 48, 3, 19, 22, 47, 41, 30, 43, 3, 31, 29, 30, 42, 42, 39, 50, 10, 36, 34, 19, 35, 22, 49, 29, 24, 23, 0, 17, 12, 42, 34, 36, 0, 18, 38, 7, 45, 12, 41, 16, 43, 35, 28, 31]
[25, 27, 12, 27, 22, 25, 17, 42, 3, 16, 24, 14, 49, 48, 18, 38, 30, 30, 34, 9, 27, 36, 36, 2, 13, 27, 50, 6, 0, 43, 6, 4, 14, 47, 10, 11, 50, 19, 42, 44, 2, 26, 6, 26, 6, 23, 1, 18, 37, 7, 16, 0, 3, 39, 17, 7, 0, 2, 1, 27, 50, 42, 38, 17, 50, 50, 21, 22, 7, 5, 29, 0, 26, 10, 22, 27, 18, 3, 40, 3, 26, 18, 1, 17, 0, 32, 2, 40, 19, 8, 47, 29, 48, 12, 27, 12, 6, 35, 33, 36, 44]
[1, 12, 28, 35, 33, 39, 26, 48, 19, 36, 49, 0, 33, 35, 40, 2, 43, 9, 32, 42, 17, 45, 46, 21, 9, 42, 28, 21, 44, 37, 16, 44, 20, 14, 47, 8, 4, 48, 29, 33, 48, 28, 41, 8, 2, 8, 48, 24, 42, 26, 4, 46, 45, 20, 47, 13, 8, 3, 5, 16, 7, 9, 47, 8, 1, 36, 14, 32, 16, 26, 33, 37, 36, 26, 4, 29, 12, 27, 19, 5, 34, 8, 28, 12, 32, 0, 40, 14, 42, 19, 0, 20, 2, 30, 48, 20, 45, 11, 22, 39, 15]
[37, 21, 28, 37, 36, 26, 42, 11, 25, 3, 17, 19, 16, 28, 7, 11, 2, 20, 48, 18, 26, 33, 13, 10, 37, 41, 23, 44, 45, 26, 48, 49, 17, 7, 24, 42, 38, 35, 30, 15, 34, 4, 14, 8, 43, 6, 49, 9, 13, 0, 32, 30, 41, 8, 42, 22, 48, 37, 22, 35, 12, 47, 49, 20, 43, 23, 35, 40, 28, 46, 16, 12, 27, 12, 25, 0, 18, 12, 25, 50, 42, 1, 43, 42, 2, 40, 0, 44, 1, 0, 3, 31, 11, 18, 16, 2, 35, 38, 49, 24, 30]
[36, 16, 50, 16, 37, 39, 12, 24, 31, 36, 37, 0, 31, 34, 8, 33, 12, 25, 7, 50, 2, 35, 21, 28, 15, 26, 5, 44, 38, 30, 11, 12, 41, 49, 8, 36, 29, 15, 37, 44, 26, 20, 15, 48, 25, 48, 39, 34, 0, 49, 34, 35, 47, 46, 17, 43, 13, 42, 38, 31, 4, 3, 49, 17, 30, 32, 14, 42, 27, 11, 38, 7, 25, 10, 34, 46, 32, 8, 17, 18, 46, 47, 32, 34, 40, 14, 44, 0, 48, 22, 8, 1, 16, 50, 1, 17, 0, 41, 3, 0, 45]
[42, 42, 9, 48, 25, 49, 29, 29, 9, 34, 32, 43, 9, 28, 49, 26, 10, 46, 16, 18, 0, 37, 25, 40, 3, 23, 13, 38, 34, 24, 49, 31, 33, 41, 15, 5, 23, 20, 31, 10, 35, 9, 40, 22, 0, 33, 12, 50, 2, 9, 12, 9, 26, 38, 43, 22, 11, 35, 43, 23, 29, 21, 18, 5, 19, 33, 26, 16, 14, 37, 10, 48, 38, 28, 17, 18, 10, 45, 30, 31, 9, 34, 37, 36, 19, 42, 1, 48, 0, 45, 32, 50, 50, 17, 45, 27, 30, 3, 40, 11, 50]
[21, 8, 27, 2, 4, 0, 50, 36, 25, 17, 11, 12, 37, 47, 33, 33, 2, 18, 32, 13, 9, 15, 31, 32, 29, 27, 5, 16, 24, 0, 24, 31, 44, 22, 17, 45, 15, 32, 40, 38, 45, 8, 12, 13, 28, 45, 31, 28, 20, 32, 48, 45, 49, 3, 9, 38, 15, 42, 8, 46, 28, 42, 1, 47, 3, 28, 23, 41, 2, 39, 16, 29, 48, 28, 2, 7, 5, 45, 3, 26, 38, 17, 2, 0, 8, 19, 0, 22, 45, 0, 5, 3, 4, 23, 20, 45, 7, 40, 45, 4, 34]
[50, 37, 17, 20, 4, 49, 24, 16, 12, 0, 48, 9, 20, 38, 49, 50, 18, 22, 9, 44, 3, 13, 35, 10, 38, 16, 12, 40, 19, 2, 23, 41, 6, 19, 13, 40, 14, 49, 13, 2, 42, 47, 2, 41, 34, 47, 46, 42, 15, 9, 14, 46, 20, 50, 26, 23, 30, 38, 46, 16, 47, 43, 39, 23, 3, 24, 45, 39, 19, 47, 49, 24, 31, 30, 34, 34, 15, 35, 24, 41, 10, 4, 28, 18, 47, 0, 3, 8, 32, 5, 0, 24, 41, 10, 20, 49, 34, 34, 30, 40, 18]
