N1,N2,...,Nx
[34, 19, 9, 44, 29, 12, 50, 5, 10, 4, 31, 49, 27, 20, 39, 28, 1, 22, 22, 20, 21, 35, 20, 25, 8, 18, 8, 21, 20, 17, 1, 47, 0, 30, 0, 14, 25, 44, 46, 0, 17, 22, 29, 1, 19, 24, 42, 44, 33, 27, 16, 1, 36, 46, 34, 10, 48, 0, 6, 14, 11, 5, 34, 1, 34, 26, 49, 49, 25, 19, 29, 4, 5, 33, 33, 40, 42, 22, 1, 6, 1, 38, 24, 18, 44, 16, 14, 18, 43, 17, 0, 29, 44, 43, 43, 26, 38, 20, 46, 13, 30, 22, 5, 49, 35, 33, 19, 43, 0, 11, 18, 8, 21, 22, 49, 7, 19, 47, 0, 28, 25, 46, 1, 46, 10, 9, 2, 13, 47, 19, 34, 8, 18, 39, 46, 6]
[42, 34, 8, 13, 28, 40, 38, 25, 8, 18, 41, 35, 14, 14, 30, 4, 2, 25, 30, 43, 33, 12, 0, 33, 23, 43, 42, 46, 25, 9, 11, 12, 28, 45, 14, 0, 31, 21, 35, 43, 22, 43, 20, 12, 42, 30, 18, 9, 12, 36, 5, 34, 7, 16, 44, 22, 16, 15, 36, 19, 32, 7, 4, 30, 42, 28, 40, 48, 29, 20, 5, 18, 9, 39, 38, 17, 4, 15, 0, 42, 28, 43, 42, 18, 8, 30, 36, 1, 31, 45, 22, 39, 43, 47, 29, 24, 44, 33, 0, 1, 37, 43, 22, 38, 3, 32, 33, 20, 48, 41, 7, 12, 18, 44, 6, 25, 44, 26, 37, 8, 33, 27, 2, 31, 18, 36, 33, 25, 40, 26, 39, 46, 47, 13, 44, 3]
[18, 1, 10, 46, 24, 1, 45, 24, 9, 43, 42, 44, 33, 32, 39, 22, 0, 49, 50, 35, 39, 34, 41, 30, 40, 25, 32, 34, 34, 20, 17, 17, 21, 34, 25, 31, 0, 27, 4, 19, 45, 33, 12, 32, 2, 21, 50, 3, 21, 6, 27, 3, 37, 34, 8, 18, 38, 27, 38, 37, 17, 1, 50, 9, 17, 21, 32, 41, 6, 8, 12, 3, 28, 3, 22, 27, 28, 50, 31, 9, 25, 1, 47, 3, 12, 39, 48, 14, 37, 26, 38, 20, 44, 5, 23, 26, 17, 7, 5, 21, 37, 2, 0, 12, 49, 45, 10, 41, 13, 6, 9, 4, 33, 2, 19, 46, 13, 29, 23, 40, 34, 17, 41, 14, 7, 26, 11, 42, 0, 21, 44, 28, 21, 30, 43, 20]
[42, 4, 38, 28, 42, 15, 9, 15, 29, 3, 15, 0, 36, 37, 18, 12, 31, 42, 15, 42, 25, 41, 43, 34, 36, 30, 23, 11, 5, 37, 41, 2, 42, 11, 44, 21, 27, 0, 50, 49, 21, 22, 26, 23, 33, 38, 4, 16, 40, 34, 17, 29, 21, 36, 21, 25, 28, 15, 28, 2, 15, 0, 44, 15, 26, 4, 28, 16, 21, 42, 50, 36, 16, 23, 28, 26, 36, 20, 49, 10, 31, 50, 50, 38, 9, 50, 7, 14, 30, 33, 50, 38, 20, 6, 21, 5, 7, 5, 30, 30, 27, 20, 11, 23, 13, 45, 28, 13, 43, 29, 10, 48, 37, 12, 49, 33, 49, 28, 20, 39, 16, 34, 20, 46, 48, 35, 6, 8, 4, 21, 22, 6, 1, 15, 20, 24]
[10, 37, 15, 35, 3, 42, 26, 0, 25, 21, 41, 38, 5, 3, 0, 34, 31, 22, 36, 47, 31, 30, 11, 37, 8, 29, 38, 20, 29, 46, 17, 46, 2, 40, 46, 35, 4, 50, 0, 38, 35, 12, 29, 36, 40, 40, 0, 15, 19, 3, 4, 49, 41, 2, 7, 40, 0, 7, 20, 44, 26, 26, 23, 42, 9, 13, 27, 26, 2, 45, 9, 1, 28, 8, 30, 14, 35, 23, 41, 9, 39, 1, 25, 22, 29, 9, 25, 49, 33, 23, 25, 38, 1, 2, 26, 12, 6, 24, 1, 29, 39, 38, 13, 16, 22, 3, 2, 28, 18, 10, 21, 22, 40, 24, 3, 45, 14, 32, 40, 28, 35, 49, 34, 33, 41, 12, 6, 48, 17, 10, 21, 49, 37, 45, 29, 3]
[48, 27, 29, 49, 14, 39, 29, 19, 47, 21, 4, 25, 16, 31, 40, 16, 6, 11, 17, 14, 21, 45, 40, 5, 41, 45, 4, 4, 11, 40, 29, 34, 12, 7, 0, 43, 19, 49, 38, 0, 29, 24, 50, 38, 9, 29, 44, 23, 38, 37, 2, 21, 2, 45, 14, 24, 48, 28, 20, 17, 14, 25, 11, 3, 28, 47, 42, 3, 13, 21, 2, 24, 16, 8, 37, 29, 35, 40, 23, 19, 16, 38, 16, 27, 2, 41, 1, 34, 33, 2, 31, 15, 19, 28, 40, 43, 33, 44, 1, 9, 39, 30, 25, 3, 13, 44, 14, 37, 30, 10, 44, 38, 28, 36, 30, 29, 49, 33, 36, 36, 21, 31, 16, 45, 3, 24, 25, 48, 20, 27, 18, 11, 28, 29, 29, 13]
[50, 43, 42, 45, 11, 26, 34, 6, 23, 48, 45, 0, 22, 39, 50, 41, 12, 39, 7, 12, 14, 22, 12, 21, 10, 20, 33, 39, 0, 19, 2, 34, 5, 7, 17, 22, 45, 21, 35, 29, 0, 7, 13, 28, 42, 21, 3, 16, 26, 39, 41, 7, 1, 32, 22, 20, 18, 4, 46, 23, 45, 0, 24, 47, 29, 7, 10, 12, 29, 24, 2, 28, 25, 39, 7, 37, 23, 49, 11, 4, 47, 35, 50, 8, 27, 43, 39, 3, 36, 26, 10, 34, 42, 23, 36, 25, 49, 27, 31, 15, 47, 48, 26, 35, 20, 45, 36, 14, 10, 22, 50, 27, 21, 49, 10, 20, 13, 6, 2, 41, 33, 14, 1, 36, 39, 44, 43, 11, 9, 12, 29, 50, 27, 9, 6, 36]
[39, 7, 26, 32, 49, 24, 39, 21, 9, 15, 18, 17, 43, 9, 22, 16, 30, 6, 17, 20, 44, 6, 9, 9, 0, 12, 29, 35, 25, 23, 47, 10, 2, 36, 22, 43, 33, 22, 12, 24, 7, 0, 49, 9, 34, 42, 44, 21, 17, 42, 13, 11, 31, 25, 10, 34, 4, 37, 29, 42, 50, 28, 45, 50, 41, 2, 35, 27, 23, 49, 27, 47, 21, 3, 29, 27, 9, 30, 7, 41, 29, 11, 26, 49, 0, 1, 15, 17, 27, 22, 13, 22, 47, 32, 28, 7, 7, 41, 34, 38, 20, 25, 7, 30, 16, 22, 7, 39, 19, 26, 42, 28, 5, 42, 25, 38, 29, 1, 19, 23, 9, 35, 44, 18, 26, 5, 9, 12, 48, 40, 41, 25, 39, 12, 10, 33]
[21, 46, 7, 40, 4, 25, 40, 20, 34, 48, 24, 4, 21, 18, 11, 35, 24, 3, 39, 8, 44, 7, 13, 6, 21, 13, 24, 32, 12, 29, 32, 1, 15, 32, 29, 20, 12, 26, 29, 50, 13, 49, 0, 10, 34, 40, 7, 19, 25, 7, 18, 19, 2, 16, 39, 8, 6, 6, 5, 12, 45, 31, 21, 44, 46, 20, 23, 13, 35, 28, 22, 6, 40, 40, 1, 27, 20, 6, 30, 23, 10, 3, 11, 4, 15, 22, 39, 12, 22, 24, 31, 32, 13, 44, 9, 22, 50, 42, 10, 16, 27, 17, 3, 22, 32, 17, 49, 40, 16, 30, 42, 25, 40, 20, 26, 18, 43, 44, 47, 44, 29, 41, 39, 1, 21, 5, 33, 18, 48, 38, 20, 26, 19, 4, 10, 34]
[8, 36, 44, 46, 11, 38, 40, 29, 35, 41, 34, 12, 10, 34, 37, 4, 9, 19, 50, 15, 6, 3, 34, 13, 12, 14, 43, 7, 35, 15, 42, 35, 24, 3, 1, 12, 32, 23, 36, 38, 28, 9, 10, 0, 2, 26, 22, 5, 49, 13, 47, 7, 41, 22, 7, 2, 45, 46, 45, 3, 33, 6, 18, 29, 6, 48, 50, 46, 23, 35, 44, 42, 16, 15, 2, 18, 18, 39, 22, 8, 44, 28, 19, 2, 42, 5, 37, 12, 20, 20, 1, 29, 48, 26, 4, 17, 13, 30, 29, 21, 22, 25, 46, 46, 19, 5, 12, 20, 41, 35, 21, 23, 24, 46, 38, 48, 12, 23, 41, 14, 3, 47, 28, 18, 15, 9, 7, 41, 20, 16, 3, 13, 29, 15, 11, 5]
[12, 2, 1, 11, 47, 25, 29, 1, 45, 16, 10, 20, 36, 13, 49, 47, 18, 15, 25, 7, 10, 50, 43, 0, 12, 42, 36, 32, 41, 15, 20, 17, 1, 36, 19, 42, 2, 33, 40, 9, 42, 34, 34, 2, 0, 5, 48, 12, 30, 24, 28, 10, 40, 49, 35, 40, 11, 4, 40, 29, 1, 41, 20, 16, 6, 5, 31, 47, 6, 25, 6, 42, 43, 35, 17, 1, 8, 28, 28, 3, 5, 23, 6, 18, 40, 27, 41, 49, 49, 12, 15, 48, 7, 43, 7, 40, 11, 37, 12, 11, 37, 42, 48, 8, 10, 49, 44, 35, 36, 10, 1, 4, 10, 44, 8, 18, 13, 49, 11, 12, 34, 34, 10, 32, 43, 3, 28, 19, 5, 21, 1, 18, 49, 28, 19, 35]
[7, 50, 35, 28, 25, 5, 37, 1, 31, 29, 22, 17, 20, 10, 11, 39, 27, 30, 44, 31, 8, 31, 38, 24, 50, 25, 34, 50, 48, 50, 40, 29, 5, 1, 24, 30, 21, 38, 40, 29, 21, 42, 40, 26, 5, 0, 7, 19, 21, 1, 32, 36, 49, 14, 21, 12, 1, 39, 50, 0, 20, 6, 28, 31, 19, 10, 41, 40, 3, 42, 48, 3, 27, 30, 27, 46, 23, 41, 29, 27, 30, 45, 12, 23, 21, 24, 19, 14, 35, 50, 6, 7, 11, 28, 3, 8, 43, 35, 46, 25, 39, 33, 3, 40, 40, 3, 40, 45, 50, 47, 26, 9, 23, 37, 19, 12, 0, 15, 31, 29, 48, 22, 42, 43, 44, 22, 2, 33, 5, 8, 30, 14, 37, 16, 11, 26]
[43, 44, 14, 44, 28, 5, 24, 20, 41, 21, 23, 14, 18, 14, 14, 9, 11, 36, 45, 12, 12, 40, 26, 2, 26, 19, 39, 10, 6, 47, 37, 33, 2, 20, 42, 18, 50, 4, 0, 44, 3, 44, 7, 22, 48, 7, 0, 6, 21, 12, 25, 48, 20, 5, 13, 17, 39, 14, 23, 44, 38, 44, 17, 30, 9, 35, 11, 24, 8, 0, 50, 13, 47, 13, 9, 40, 7, 18, 17, 29, 12, 5, 29, 20, 48, 4, 5, 28, 21, 2, 44, 6, 46, 4, 45, 24, 23, 41, 19, 8, 38, 12, 9, 25, 9, 40, 0, 17, 2, 40, 17, 17, 50, 16, 45, 45, 46, 10, 17, 3, 41, 8, 22, 44, 30, 43, 13, 18, 41, 45, 21, 28, 40, 3, 26, 1]
[30, 28, 9, 27, 1, 17, 48, 37, 12, 3, 3, 41, 36, 25, 30, 18, 24, 45, 27, 26, 28, 42, 20, 11, 46, 39, 45, 48, 29, 43, 4, 24, 28, 21, 44, 9, 3, 16, 15, 23, 16, 21, 19, 5, 12, 19, 6, 0, 9, 41, 0, 29, 45, 7, 33, 49, 37, 31, 49, 31, 29, 34, 0, 5, 20, 27, 14, 9, 36, 43, 40, 1, 9, 48, 45, 1, 42, 36, 47, 28, 33, 36, 25, 38, 43, 7, 24, 16, 25, 13, 38, 11, 46, 31, 8, 34, 14, 14, 25, 7, 38, 49, 32, 42, 7, 9, 9, 13, 16, 49, 21, 49, 42, 2, 25, 47, 48, 12, 39, 19, 47, 31, 5, 15, 3, 11, 43, 20, 31, 16, 13, 4, 7, 2, 42, 26]
[45, 1, 34, 28, 9, 34, 39, 27, 20, 11, 42, 26, 30, 4, 17, 38, 42, 14, 7, 48, 17, 23, 5, 12, 30, 9, 29, 18, 42, 2, 41, 9, 42, 37, 33, 12, 21, 40, 19, 38, 26, 17, 25, 49, 30, 21, 21, 9, 0, 25, 3, 46, 21, 44, 35, 27, 12, 29, 38, 10, 17, 49, 4, 28, 32, 31, 44, 46, 34, 16, 23, 31, 44, 33, 13, 40, 15, 41, 26, 50, 9, 40, 43, 8, 45, 49, 8, 33, 20, 30, 20, 50, 31, 28, 20, 40, 38, 8, 2, 43, 1, 49, 12, 3, 26, 7, 39, 17, 17, 20, 21, 3, 43, 31, 43, 42, 26, 3, 23, 16, 19, 32, 23, 17, 3, 33, 5, 6, 39, 50, 5, 3, 1, 43, 12, 4]
[48, 27, 43, 6, 19, 2, 16, 47, 6, 10, 19, 32, 17, 3, 15, 45, 31, 10, 19, 27, 15, 30, 32, 27, 14, 27, 38, 30, 3, 42, 41, 6, 2, 14, 27, 36, 6, 34, 3, 37, 39, 42, 7, 13, 24, 1, 12, 41, 25, 0, 25, 19, 13, 40, 33, 48, 40, 28, 4, 41, 6, 49, 49, 19, 2, 3, 46, 18, 47, 16, 34, 42, 25, 25, 41, 8, 20, 16, 50, 22, 13, 31, 21, 33, 23, 0, 39, 18, 11, 27, 49, 0, 30, 33, 30, 28, 17, 49, 19, 17, 8, 35, 47, 7, 12, 42, 28, 43, 15, 13, 46, 3, 46, 17, 28, 13, 12, 48, 35, 31, 42, 37, 16, 23, 12, 5, 12, 23, 4, 36, 41, 22, 25, 0, 34, 27]
[18, 26, 25, 10, 31, 12, 11, 26, 10, 37, 27, 2, 18, 13, 23, 42, 18, 14, 48, 25, 8, 10, 20, 41, 7, 34, 32, 25, 35, 4, 30, 47, 21, 35, 16, 5, 27, 17, 4, 2, 41, 13, 18, 47, 28, 32, 25, 0, 3, 25, 0, 35, 12, 0, 21, 12, 24, 18, 36, 9, 32, 41, 28, 3, 38, 25, 42, 25, 6, 10, 18, 41, 48, 48, 1, 7, 17, 24, 21, 12, 25, 32, 49, 24, 0, 5, 48, 6, 36, 40, 13, 29, 18, 8, 42, 10, 14, 30, 13, 44, 16, 25, 34, 37, 17, 18, 41, 38, 48, 4, 43, 30, 34, 28, 28, 2, 28, 17, 42, 45, 34, 48, 36, 18, 32, 27, 24, 5, 50, 2, 5, 42, 4, 43, 6, 46]
[5, 16, 19, 35, 9, 7, 7, 45, 46, 11, 22, 29, 18, 19, 23, 5, 45, 2, 42, 1, 30, 25, 6, 39, 12, 7, 44, 6, 40, 16, 39, 38, 13, 9, 1, 34, 3, 29, 49, 21, 7, 11, 19, 7, 10, 36, 48, 29, 46, 19, 35, 0, 24, 47, 20, 11, 39, 5, 39, 20, 44, 45, 4, 37, 32, 2, 27, 37, 22, 39, 8, 36, 9, 28, 6, 42, 4, 5, 31, 15, 2, 4, 0, 35, 34, 20, 11, 23, 7, 34, 40, 12, 27, 20, 27, 6, 47, 19, 24, 37, 28, 6, 26, 11, 13, 6, 23, 23, 10, 29, 29, 39, 11, 42, 35, 7, 44, 38, 42, 37, 41, 4, 30, 25, 39, 46, 23, 25, 19, 2, 50, 49, 21, 12, 20, 25]
[44, 6, 20, 12, 45, 23, 38, 23, 5, 30, 40, 38, 6, 31, 15, 46, 28, 4, 24, 1, 46, 8, 10, 8, 26, 44, 20, 30, 30, 13, 49, 48, 29, 41, 36, 7, 37, 21, 41, 2, 1, 31, 2, 41, 40, 49, 20, 45, 21, 13, 12, 24, 0, 39, 31, 40, 21, 36, 0, 47, 26, 26, 21, 33, 24, 17, 39, 23, 8, 38, 15, 14, 16, 34, 26, 18, 39, 33, 24, 25, 14, 49, 31, 33, 15, 17, 7, 27, 31, 48, 5, 0, 34, 4, 8, 14, 44, 8, 5, 24, 22, 21, 43, 38, 47, 34, 1, 43, 38, 39, 48, 21, 50, 38, 41, 16, 30, 23, 29, 26, 18, 8, 33, 20, 21, 39, 5, 34, 41, 39, 48, 17, 48, 5, 13, 17]
[16, 47, 48, 43, 17, 40, 12, 28, 32, 43, 3, 38, 30, 41, 8, 0, 36, 47, 14, 47, 43, 32, 40, 22, 27, 20, 27, 2, 0, 0, 6, 4, 28, 14, 46, 16, 34, 36, 2, 45, 32, 25, 16, 22, 49, 14, 5, 7, 44, 40, 0, 47, 39, 0, 26, 31, 16, 25, 15, 33, 6, 41, 49, 44, 22, 19, 48, 44, 50, 28, 37, 15, 28, 27, 48, 8, 32, 32, 49, 30, 39, 32, 47, 11, 31, 46, 48, 46, 50, 43, 26, 10, 11, 50, 5, 6, 11, 45, 30, 3, 29, 40, 44, 28, 7, 29, 49, 37, 18, 3, 33, 44, 23, 42, 3, 0, 8, 32, 29, 2, 17, 44, 0, 43, 46, 12, 19, 44, 10, 20, 42, 30, 27, 35, 16, 34]
[29, 38, 4, 45, 50, 1, 5, 4, 45, 9, 2, 49, 11, 20, 31, 13, 19, 11, 36, 47, 19, 17, 50, 26, 18, 19, 32, 49, 31, 45, 5, 31, 26, 50, 34, 44, 8, 21, 7, 14, 22, 10, 39, 7, 35, 21, 13, 33, 35, 33, 21, 20, 31, 26, 0, 35, 46, 41, 23, 24, 49, 45, 38, 50, 20, 14, 42, 24, 40, 9, 26, 35, 16, 39, 7, 18, 40, 9, 13, 27, 8, 23, 19, 29, 39, 4, 34, 22, 30, 43, 8, 41, 28, 31, 24, 3, 12, 45, 44, 3, 8, 16, 20, 10, 21, 31, 4, 20, 31, 16, 15, 19, 22, 49, 39, 7, 44, 9, 39, 26, 32, 36, 20, 50, 6, 44, 31, 18, 3, 2, 48, 6, 17, 13, 37, 15]
[20, 41, 35, 47, 3, 37, 9, 36, 13, 50, 42, 5, 28, 26, 3, 31, 48, 5, 48, 47, 2, 32, 11, 2, 1, 2, 2, 27, 30, 6, 5, 25, 39, 6, 10, 22, 18, 25, 40, 24, 20, 34, 8, 2, 40, 12, 17, 49, 27, 48, 12, 11, 40, 31, 35, 0, 38, 42, 4, 41, 5, 16, 39, 28, 38, 20, 20, 32, 35, 46, 4, 13, 15, 21, 19, 22, 18, 27, 8, 6, 35, 32, 23, 23, 44, 26, 1, 25, 44, 23, 28, 47, 19, 46, 3, 17, 27, 31, 23, 34, 26, 14, 17, 41, 11, 34, 9, 43, 24, 26, 17, 30, 23, 37, 4, 15, 28, 44, 6, 41, 16, 48, 0, 32, 47, 41, 7, 28, 9, 23, 29, 44, 6, 2, 23, 40]
[20, 43, 45, 27, 18, 13, 7, 10, 10, 34, 44, 46, 46, 3, 11, 10, 19, 7, 21, 47, 31, 29, 0, 10, 43, 38, 4, 6, 0, 17, 45, 21, 38, 31, 48, 16, 38, 28, 0, 48, 18, 4, 6, 45, 11, 1, 39, 37, 12, 40, 24, 39, 21, 16, 46, 38, 0, 34, 6, 16, 19, 42, 36, 45, 33, 36, 7, 47, 35, 2, 50, 47, 49, 23, 25, 16, 0, 40, 32, 26, 34, 17, 35, 17, 16, 6, 38, 35, 36, 6, 8, 43, 0, 39, 12, 24, 25, 44, 41, 37, 45, 33, 39, 14, 12, 7, 23, 27, 22, 13, 4, 13, 1, 20, 48, 33, 18, 1, 13, 11, 16, 30, 7, 21, 9, 23, 2, 31, 40, 46, 39, 13, 42, 50, 4, 3]
[41, 8, 34, 40, 30, 47, 5, 8, 16, 29, 12, 43, 30, 39, 38, 1, 3, 22, 21, 1, 27, 12, 0, 21, 21, 1, 28, 19, 25, 36, 8, 42, 40, 24, 0, 15, 27, 15, 7, 28, 4, 37, 6, 46, 4, 39, 14, 31, 29, 28, 18, 5, 36, 25, 41, 42, 34, 0, 32, 10, 9, 12, 6, 3, 12, 27, 15, 24, 18, 10, 28, 31, 31, 2, 6, 18, 47, 30, 37, 26, 14, 44, 5, 20, 43, 45, 12, 14, 45, 42, 26, 18, 21, 31, 44, 0, 23, 45, 45, 50, 28, 13, 22, 21, 33, 7, 13, 43, 13, 40, 42, 33, 38, 41, 36, 7, 39, 27, 6, 12, 34, 40, 30, 14, 34, 31, 33, 38, 1, 21, 9, 6, 10, 24, 18, 41]
[39, 35, 0, 4, 2, 15, 5, 13, 37, 44, 29, 15, 31, 6, 49, 24, 26, 37, 31, 0, 13, 42, 11, 15, 25, 36, 21, 13, 50, 27, 20, 21, 37, 43, 6, 36, 38, 28, 20, 20, 46, 29, 5, 45, 40, 50, 23, 49, 38, 4, 36, 39, 0, 15, 23, 4, 6, 32, 0, 13, 49, 49, 49, 38, 37, 26, 21, 16, 9, 9, 13, 9, 11, 40, 50, 12, 40, 14, 46, 27, 49, 32, 22, 39, 28, 42, 32, 26, 14, 29, 40, 37, 1, 8, 36, 21, 5, 37, 38, 45, 37, 9, 12, 35, 9, 23, 10, 24, 3, 47, 40, 45, 26, 39, 14, 43, 24, 8, 50, 29, 48, 17, 37, 26, 44, 40, 8, 22, 17, 4, 15, 26, 47, 13, 15, 42]
[21, 23, 12, 11, 33, 28, 25, 37, 4, 50, 24, 4, 38, 34, 33, 14, 18, 27, 46, 31, 10, 7, 12, 46, 34, 22, 34, 33, 34, 37, 44, 5, 46, 41, 14, 19, 37, 2, 44, 17, 23, 42, 12, 3, 29, 0, 44, 31, 10, 41, 9, 20, 47, 33, 24, 41, 16, 10, 13, 0, 37, 19, 27, 11, 46, 31, 2, 12, 50, 22, 12, 42, 14, 40, 11, 27, 48, 26, 35, 22, 16, 13, 49, 28, 0, 24, 23, 40, 40, 31, 25, 12, 6, 16, 25, 12, 38, 19, 17, 13, 47, 38, 44, 28, 44, 31, 41, 6, 38, 45, 22, 13, 49, 33, 18, 21, 33, 4, 3, 28, 44, 24, 45, 31, 48, 36, 17, 24, 3, 50, 28, 0, 32, 23, 9, 23]
[48, 5, 42, 38, 35, 43, 50, 34, 24, 39, 39, 28, 49, 32, 4, 22, 22, 31, 18, 16, 44, 21, 12, 22, 42, 10, 46, 12, 36, 5, 14, 10, 10, 41, 11, 32, 17, 15, 26, 14, 45, 50, 45, 33, 1, 20, 38, 29, 17, 6, 32, 44, 26, 6, 49, 5, 19, 9, 49, 37, 0, 2, 8, 38, 8, 39, 28, 26, 44, 26, 32, 10, 31, 0, 26, 10, 16, 10, 26, 8, 31, 24, 24, 39, 48, 43, 50, 28, 38, 17, 25, 40, 36, 13, 31, 3, 45, 18, 44, 46, 46, 21, 24, 41, 16, 41, 44, 1, 50, 21, 16, 26, 41, 31, 26, 46, 19, 18, 33, 10, 32, 0, 27, 20, 45, 8, 23, 16, 47, 7, 9, 28, 50, 30, 25, 43]
[28, 7, 47, 43, 0, 19, 22, 39, 19, 16, 22, 29, 31, 44, 14, 13, 15, 31, 2, 2, 18, 8, 33, 48, 39, 34, 31, 47, 16, 36, 37, 10, 20, 32, 5, 7, 1, 0, 26, 25, 0, 28, 31, 6, 41, 6, 44, 34, 49, 49, 41, 45, 26, 41, 45, 16, 42, 12, 49, 19, 2, 0, 49, 8, 31, 46, 8, 44, 6, 16, 45, 8, 42, 1, 26, 37, 24, 30, 27, 41, 19, 32, 22, 12, 10, 11, 5, 17, 36, 48, 25, 44, 29, 21, 32, 9, 42, 2, 44, 7, 29, 34, 15, 17, 25, 30, 18, 14, 27, 23, 11, 41, 0, 2, 50, 48, 5, 43, 17, 27, 9, 3, 47, 19, 8, 31, 44, 50, 38, 26, 42, 32, 21, 33, 47, 12]
[35, 33, 1, 41, 0, 12, 24, 20, 32, 6, 1, 43, 27, 41, 20, 16, 27, 35, 24, 16, 17, 36, 18, 45, 49, 27, 15, 6, 19, 46, 37, 25, 50, 50, 34, 4, 50, 44, 23, 11, 24, 45, 21, 18, 20, 28, 17, 0, 4, 49, 28, 4, 21, 49, 38, 39, 36, 6, 49, 27, 8, 49, 0, 43, 34, 34, 18, 5, 8, 17, 7, 32, 50, 31, 40, 26, 15, 5, 29, 35, 20, 5, 27, 16, 22, 3, 49, 33, 41, 37, 2, 24, 2, 7, 15, 28, 33, 46, 9, 22, 21, 19, 14, 47, 16, 0, 18, 15, 24, 2, 33, 11, 9, 1, 24, 24, 32, 48, 40, 22, 27, 46, 40, 39, 40, 33, 29, 4, 42, 17, 13, 13, 27, 1, 2, 11]
[7, 20, 4, 7, 34, 29, 0, 43, 35, 21, 45, 18, 34, 10, 23, 36, 49, 44, 11, 41, 50, 20, 28, 13, 50, 8, 25, 16, 10, 25, 25, 50, 34, 45, 1, 30, 9, 15, 42, 3, 47, 50, 44, 29, 16, 31, 30, 5, 28, 19, 3, 37, 33, 44, 50, 28, 45, 3, 38, 11, 38, 8, 43, 0, 11, 50, 16, 2, 10, 24, 49, 23, 50, 42, 33, 43, 24, 37, 39, 48, 30, 3, 15, 16, 40, 4, 20, 3, 10, 11, 14, 5, 22, 29, 20, 16, 29, 45, 33, 43, 14, 2, 44, 12, 16, 50, 2, 10, 32, 13, 14, 27, 0, 7, 20, 5, 1, 20, 14, 8, 20, 33, 11, 37, 42, 21, 40, 5, 7, 17, 37, 31, 7, 13, 3, 30]
[22, 16, 0, 20, 46, 23, 17, 43, 41, 39, 39, 27, 34, 1, 1, 50, 48, 2, 19, 23, 29, 49, 30, 36, 4, 39, 41, 34, 26, 24, 5, 33, 50, 35, 34, 42, 17, 26, 9, 28, 29, 41, 46, 6, 6, 19, 9, 20, 32, 2, 38, 32, 24, 22, 20, 38, 33, 12, 37, 46, 8, 31, 34, 11, 0, 17, 1, 36, 33, 37, 30, 19, 42, 40, 45, 40, 15, 45, 1, 35, 16, 27, 5, 35, 8, 37, 31, 23, 26, 32, 20, 5, 3, 9, 28, 37, 17, 21, 39, 38, 31, 42, 19, 3, 25, 20, 7, 13, 33, 33, 19, 9, 21, 21, 32, 6, 46, 15, 29, 45, 46, 21, 23, 49, 48, 5, 25, 45, 35, 44, 42, 0, 32, 47, 20, 0]
[19, 49, 16, 13, 37, 28, 5, 16, 12, 38, 46, 12, 29, 33, 21, 46, 47, 39, 7, 25, 5, 33, 33, 23, 11, 30, 35, 35, 50, 42, 8, 35, 34, 18, 26, 28, 21, 4, 13, 47, 7, 2, 20, 48, 5, 10, 35, 27, 31, 3, 25, 2, 17, 19, 14, 20, 36, 27, 26, 31, 39, 46, 34, 50, 17, 0, 8, 24, 48, 17, 30, 43, 16, 35, 44, 25, 14, 21, 10, 41, 12, 24, 33, 16, 20, 22, 15, 47, 44, 16, 20, 38, 50, 44, 36, 45, 21, 2, 5, 34, 21, 13, 49, 50, 15, 22, 36, 31, 4, 31, 48, 14, 44, 24, 20, 8, 43, 33, 7, 8, 2, 37, 14, 31, 5, 36, 3, 37, 45, 12, 8, 47, 29, 20, 29, 11]
[46, 45, 34, 19, 16, 0, 19, 34, 34, 32, 0, 42, 39, 37, 27, 14, 3, 29, 37, 24, 0, 8, 48, 2, 21, 18, 28, 31, 35, 32, 36, 12, 13, 19, 49, 40, 32, 28, 27, 42, 10, 35, 23, 50, 31, 41, 11, 14, 44, 46, 42, 27, 39, 48, 42, 20, 7, 15, 21, 2, 28, 8, 18, 16, 1, 8, 0, 35, 41, 29, 6, 22, 50, 20, 46, 28, 3, 9, 15, 33, 23, 37, 34, 6, 21, 15, 41, 24, 46, 32, 22, 37, 9, 0, 29, 29, 30, 41, 20, 28, 30, 30, 4, 41, 39, 16, 21, 2, 48, 37, 8, 16, 22, 2, 6, 21, 27, 30, 0, 35, 34, 46, 46, 39, 29, 15, 34, 5, 13, 19, 44, 23, 22, 28, 3, 1]
[6, 6, 29, 10, 4, 40, 28, 6, 23, 28, 44, 43, 40, 16, 29, 27, 0, 11, 21, 31, 24, 49, 28, 50, 32, 41, 23, 6, 18, 35, 44, 47, 38, 25, 49, 48, 41, 16, 26, 3, 12, 27, 13, 46, 47, 40, 24, 9, 46, 18, 25, 37, 23, 44, 24, 32, 47, 24, 16, 12, 26, 44, 5, 2, 36, 24, 35, 0, 3, 41, 22, 25, 45, 43, 2, 0, 18, 26, 26, 47, 13, 8, 10, 15, 13, 27, 24, 8, 13, 33, 12, 31, 35, 18, 32, 13, 41, 46, 41, 46, 12, 36, 42, 19, 33, 0, 19, 40, 6, 23, 32, 31, 14, 18, 41, 33, 24, 36, 44, 30, 44, 13, 27, 34, 50, 7, 9, 24, 49, 30, 41, 43, 34, 3, 38, 10]
