N1,N2,...,Nx
[34, 26, 21, 40, 5, 50, 3, 26, 31, 45, 14, 9, 37, 16, 17, 17, 21, 9, 25, 16, 28, 22, 35, 46, 28, 34, 30, 24, 42, 41, 9, 21, 23, 10, 5, 32, 0, 32, 5, 42, 30, 49, 17, 18, 11, 48, 20, 4, 14, 26, 6, 29, 19, 23, 46, 23, 18, 35, 35, 9, 12, 0, 5, 2, 11, 16, 23, 34, 4, 10, 12, 22, 11, 8, 43, 11, 16, 2, 27, 47, 34, 33, 37, 28, 29, 37, 34, 21, 6, 20, 20, 13, 0, 42, 29, 31, 29, 17, 37, 2, 14, 48, 30, 50, 33, 29, 0, 13, 6, 38, 26, 26, 2, 14, 23, 27, 40, 33, 11, 5, 39, 37, 50, 45, 26, 22]
[6, 14, 39, 50, 25, 23, 23, 38, 22, 41, 46, 6, 40, 6, 9, 41, 3, 38, 34, 19, 39, 35, 6, 49, 2, 8, 4, 8, 33, 17, 15, 14, 13, 1, 37, 44, 32, 0, 16, 38, 17, 17, 21, 17, 43, 8, 9, 50, 0, 42, 32, 28, 3, 29, 23, 0, 24, 2, 1, 2, 47, 2, 20, 40, 45, 16, 3, 44, 38, 25, 42, 47, 49, 27, 34, 35, 4, 16, 35, 0, 31, 25, 27, 47, 5, 37, 38, 34, 16, 34, 1, 28, 8, 30, 35, 0, 13, 44, 6, 11, 1, 46, 18, 22, 1, 33, 38, 3, 2, 6, 14, 44, 17, 38, 44, 13, 4, 3, 46, 15, 18, 19, 40, 17, 45, 18]
[44, 17, 17, 42, 50, 3, 13, 13, 8, 6, 42, 3, 46, 24, 29, 8, 3, 49, 7, 16, 49, 44, 37, 15, 36, 48, 13, 35, 27, 19, 24, 49, 36, 37, 11, 28, 5, 16, 0, 45, 47, 32, 8, 2, 38, 15, 16, 44, 17, 50, 2, 24, 16, 36, 25, 5, 39, 15, 34, 21, 21, 42, 13, 49, 41, 14, 28, 34, 6, 45, 23, 34, 41, 6, 30, 36, 34, 33, 23, 28, 45, 0, 42, 1, 33, 48, 27, 15, 33, 11, 7, 43, 40, 4, 19, 47, 28, 32, 14, 27, 9, 36, 38, 38, 37, 45, 24, 35, 36, 24, 3, 0, 35, 29, 44, 50, 32, 4, 5, 37, 2, 29, 42, 38, 7, 8]
[0, 37, 18, 26, 41, 24, 25, 26, 39, 2, 22, 32, 43, 26, 43, 39, 24, 16, 17, 18, 22, 1, 32, 33, 44, 48, 13, 42, 6, 0, 2, 30, 48, 28, 20, 34, 42, 38, 45, 0, 7, 19, 22, 16, 41, 2, 39, 16, 0, 47, 43, 36, 15, 5, 47, 2, 47, 3, 16, 48, 40, 47, 46, 12, 28, 35, 39, 48, 18, 46, 14, 20, 25, 26, 24, 41, 20, 21, 2, 36, 7, 26, 20, 22, 37, 7, 33, 36, 34, 8, 28, 40, 20, 4, 12, 20, 41, 28, 14, 29, 16, 1, 14, 10, 38, 31, 46, 43, 12, 36, 2, 3, 41, 31, 30, 21, 44, 22, 32, 23, 24, 23, 5, 30, 3, 6]
[4, 9, 1, 26, 38, 3, 23, 33, 41, 9, 6, 48, 19, 9, 42, 0, 47, 27, 11, 44, 31, 39, 7, 30, 16, 21, 23, 24, 41, 21, 9, 32, 2, 17, 50, 48, 30, 17, 47, 7, 0, 40, 22, 44, 19, 43, 40, 0, 28, 32, 41, 50, 37, 17, 6, 8, 2, 8, 7, 10, 33, 9, 21, 24, 42, 2, 47, 38, 17, 6, 6, 24, 19, 41, 23, 3, 34, 39, 1, 6, 43, 19, 16, 29, 13, 25, 8, 32, 41, 14, 5, 38, 41, 29, 43, 4, 45, 35, 40, 23, 45, 30, 43, 20, 12, 0, 50, 7, 45, 35, 11, 33, 27, 23, 32, 28, 20, 21, 45, 19, 50, 46, 43, 1, 41, 22]
[39, 28, 35, 1, 23, 44, 7, 15, 3, 19, 16, 3, 44, 37, 14, 30, 29, 11, 19, 4, 27, 37, 38, 2, 9, 26, 31, 27, 24, 45, 47, 41, 5, 43, 34, 41, 49, 17, 32, 19, 40, 0, 20, 24, 50, 17, 29, 38, 16, 42, 25, 48, 11, 15, 28, 9, 25, 34, 44, 15, 39, 8, 13, 28, 34, 48, 7, 45, 36, 46, 41, 17, 24, 32, 7, 26, 5, 47, 20, 40, 20, 22, 38, 43, 36, 5, 47, 20, 32, 12, 29, 16, 21, 18, 13, 48, 20, 23, 25, 26, 33, 20, 39, 40, 29, 19, 28, 31, 29, 11, 5, 46, 30, 35, 36, 5, 24, 22, 38, 36, 39, 35, 47, 18, 29, 47]
[25, 23, 47, 47, 18, 8, 40, 4, 1, 18, 18, 13, 21, 25, 31, 25, 26, 38, 35, 5, 30, 44, 5, 10, 19, 33, 29, 32, 44, 2, 49, 30, 15, 45, 2, 3, 17, 21, 8, 22, 22, 20, 0, 8, 49, 49, 23, 10, 28, 3, 23, 40, 10, 29, 3, 24, 22, 12, 13, 12, 39, 3, 1, 37, 38, 8, 17, 34, 39, 41, 9, 21, 47, 27, 42, 49, 41, 46, 6, 30, 44, 23, 34, 35, 21, 39, 23, 41, 44, 8, 15, 0, 50, 31, 32, 17, 24, 39, 28, 7, 49, 12, 5, 47, 0, 4, 35, 39, 9, 7, 35, 12, 41, 37, 10, 8, 26, 28, 1, 24, 31, 18, 4, 21, 0, 8]
[3, 25, 21, 20, 15, 10, 44, 37, 34, 32, 33, 24, 48, 18, 5, 33, 7, 4, 3, 1, 44, 14, 10, 20, 8, 43, 21, 25, 33, 2, 10, 3, 5, 5, 37, 30, 18, 17, 2, 16, 44, 24, 8, 0, 38, 46, 10, 44, 46, 2, 36, 26, 26, 25, 2, 43, 49, 31, 24, 5, 21, 4, 12, 16, 41, 22, 37, 0, 10, 29, 5, 33, 5, 18, 6, 21, 14, 17, 16, 3, 32, 28, 38, 39, 32, 12, 18, 43, 23, 3, 33, 11, 49, 10, 13, 29, 30, 3, 18, 10, 43, 19, 21, 18, 19, 13, 17, 42, 29, 8, 36, 14, 29, 10, 45, 46, 10, 45, 34, 26, 22, 20, 49, 40, 36, 27]
[15, 20, 7, 29, 49, 9, 22, 20, 43, 28, 5, 10, 1, 9, 37, 15, 45, 18, 42, 12, 34, 7, 40, 48, 5, 10, 27, 19, 13, 50, 49, 17, 26, 29, 30, 42, 11, 43, 38, 41, 19, 50, 49, 38, 0, 39, 9, 16, 2, 34, 23, 43, 6, 14, 4, 39, 9, 9, 25, 12, 48, 30, 47, 3, 33, 45, 47, 32, 21, 45, 43, 2, 47, 17, 49, 1, 10, 32, 21, 21, 30, 41, 48, 47, 0, 50, 23, 21, 39, 31, 23, 23, 7, 41, 37, 2, 42, 4, 5, 23, 48, 11, 9, 50, 43, 49, 30, 43, 7, 41, 46, 42, 48, 37, 43, 22, 29, 16, 35, 4, 20, 18, 29, 50, 44, 17]
[25, 19, 24, 38, 42, 21, 30, 36, 44, 35, 12, 46, 24, 43, 39, 31, 34, 35, 3, 11, 14, 16, 35, 17, 22, 25, 28, 10, 30, 3, 34, 24, 33, 37, 25, 50, 48, 8, 15, 2, 43, 17, 49, 46, 39, 0, 20, 42, 49, 3, 28, 35, 21, 30, 30, 17, 44, 40, 45, 15, 42, 31, 3, 6, 24, 17, 40, 35, 49, 33, 11, 36, 32, 21, 38, 11, 30, 26, 30, 27, 12, 26, 46, 9, 7, 48, 17, 4, 47, 12, 15, 27, 29, 18, 2, 36, 31, 31, 23, 29, 48, 28, 37, 7, 20, 34, 36, 34, 35, 30, 50, 2, 35, 21, 28, 0, 30, 11, 44, 34, 39, 48, 16, 37, 3, 25]
[7, 44, 44, 31, 31, 42, 6, 18, 50, 36, 17, 42, 3, 29, 16, 24, 47, 25, 15, 16, 23, 6, 30, 48, 18, 1, 28, 40, 0, 29, 2, 13, 37, 7, 20, 37, 20, 9, 16, 39, 40, 29, 23, 10, 9, 20, 0, 29, 7, 30, 5, 6, 36, 27, 4, 6, 28, 35, 25, 39, 47, 29, 43, 38, 31, 4, 44, 30, 40, 0, 20, 11, 3, 18, 47, 17, 39, 7, 24, 19, 39, 20, 5, 10, 41, 12, 48, 32, 45, 6, 29, 43, 24, 35, 39, 47, 14, 16, 12, 19, 26, 48, 6, 35, 1, 39, 21, 38, 14, 13, 19, 50, 50, 49, 2, 38, 18, 28, 19, 2, 12, 11, 32, 1, 29, 44]
[8, 38, 48, 36, 4, 14, 40, 32, 29, 11, 40, 14, 50, 46, 18, 34, 7, 38, 19, 22, 45, 22, 17, 20, 43, 30, 27, 33, 11, 27, 19, 44, 7, 44, 5, 41, 4, 50, 44, 16, 0, 38, 10, 44, 16, 42, 29, 0, 43, 33, 42, 33, 30, 42, 19, 39, 25, 26, 12, 9, 14, 48, 44, 7, 19, 24, 19, 5, 43, 23, 30, 14, 47, 25, 25, 42, 31, 33, 1, 12, 1, 33, 0, 48, 30, 6, 19, 24, 33, 40, 40, 45, 27, 36, 37, 20, 2, 4, 27, 2, 38, 14, 15, 8, 25, 17, 20, 47, 15, 15, 38, 25, 7, 11, 31, 40, 0, 9, 42, 14, 16, 13, 14, 25, 32, 27]
[21, 12, 48, 25, 10, 5, 11, 11, 3, 42, 35, 6, 4, 7, 45, 31, 33, 48, 40, 43, 39, 25, 16, 14, 32, 47, 43, 1, 47, 50, 11, 11, 43, 8, 46, 49, 14, 0, 17, 0, 28, 16, 28, 46, 2, 49, 7, 43, 0, 4, 43, 4, 26, 7, 18, 46, 1, 50, 16, 35, 18, 12, 49, 16, 9, 9, 45, 49, 44, 32, 11, 27, 49, 50, 6, 0, 28, 6, 50, 41, 15, 15, 11, 20, 20, 33, 26, 9, 12, 35, 15, 33, 29, 6, 46, 0, 45, 8, 21, 38, 24, 38, 14, 0, 15, 21, 32, 49, 18, 45, 34, 31, 13, 36, 19, 0, 40, 39, 7, 31, 7, 14, 34, 11, 12, 44]
[19, 34, 29, 31, 43, 18, 31, 14, 42, 15, 31, 25, 40, 4, 39, 1, 45, 4, 17, 26, 49, 30, 40, 12, 12, 28, 17, 2, 13, 0, 23, 3, 31, 23, 17, 1, 26, 42, 50, 47, 32, 42, 3, 2, 34, 3, 30, 33, 4, 0, 11, 49, 8, 32, 44, 0, 38, 14, 17, 20, 45, 38, 37, 36, 30, 43, 47, 12, 29, 8, 44, 16, 41, 18, 17, 10, 28, 38, 42, 49, 5, 28, 21, 35, 2, 11, 30, 6, 18, 6, 50, 49, 20, 14, 48, 7, 6, 31, 37, 12, 13, 10, 2, 39, 6, 38, 47, 30, 4, 29, 42, 1, 8, 2, 34, 5, 24, 10, 36, 35, 28, 20, 31, 15, 46, 14]
[34, 30, 33, 15, 25, 6, 43, 34, 29, 33, 44, 28, 15, 22, 43, 21, 45, 2, 23, 29, 34, 32, 13, 0, 41, 20, 28, 22, 45, 37, 27, 4, 10, 33, 41, 45, 6, 32, 2, 43, 41, 25, 23, 36, 23, 28, 5, 42, 43, 11, 0, 36, 47, 47, 12, 10, 25, 39, 19, 17, 37, 14, 9, 33, 15, 31, 49, 46, 39, 34, 43, 46, 6, 2, 37, 0, 32, 33, 45, 49, 24, 43, 5, 39, 4, 24, 24, 45, 19, 45, 10, 26, 25, 30, 45, 20, 3, 48, 47, 48, 25, 13, 23, 36, 42, 31, 1, 35, 47, 1, 3, 22, 50, 41, 26, 38, 23, 30, 50, 34, 28, 18, 5, 26, 44, 19]
[43, 40, 21, 13, 43, 46, 6, 30, 45, 31, 6, 4, 41, 25, 31, 46, 38, 1, 15, 10, 15, 2, 43, 45, 15, 26, 32, 26, 41, 25, 19, 40, 24, 20, 27, 32, 29, 28, 24, 36, 50, 48, 40, 26, 43, 35, 6, 33, 4, 49, 36, 0, 2, 24, 18, 50, 14, 6, 48, 16, 42, 16, 23, 47, 22, 48, 39, 6, 18, 37, 0, 1, 38, 27, 43, 18, 37, 24, 42, 47, 48, 38, 42, 43, 11, 4, 32, 48, 3, 50, 20, 34, 5, 6, 42, 2, 26, 47, 32, 31, 18, 18, 13, 49, 29, 16, 24, 3, 50, 0, 29, 18, 32, 30, 24, 8, 12, 44, 47, 3, 30, 3, 13, 3, 3, 16]
[25, 5, 16, 14, 12, 17, 23, 16, 14, 25, 12, 4, 27, 39, 19, 38, 32, 9, 12, 4, 48, 35, 28, 7, 20, 2, 35, 45, 36, 10, 10, 41, 21, 40, 36, 16, 19, 3, 16, 15, 37, 11, 10, 26, 6, 21, 36, 30, 26, 8, 47, 2, 0, 40, 4, 10, 12, 36, 23, 14, 14, 14, 47, 7, 5, 48, 19, 26, 26, 6, 21, 26, 19, 48, 50, 10, 50, 47, 21, 26, 19, 45, 45, 29, 44, 41, 41, 46, 7, 15, 47, 14, 6, 31, 15, 50, 18, 9, 30, 24, 19, 35, 20, 7, 17, 30, 28, 11, 36, 38, 44, 40, 24, 4, 3, 12, 11, 39, 7, 41, 36, 18, 38, 28, 25, 6]
[30, 50, 15, 34, 6, 27, 7, 34, 8, 3, 16, 45, 9, 4, 26, 26, 33, 34, 14, 29, 10, 17, 44, 36, 41, 2, 8, 13, 23, 30, 33, 4, 3, 27, 26, 47, 23, 29, 36, 5, 17, 15, 29, 25, 14, 30, 27, 42, 7, 32, 47, 24, 40, 0, 44, 27, 4, 47, 20, 5, 36, 18, 35, 24, 8, 21, 14, 1, 22, 2, 0, 40, 49, 22, 18, 16, 20, 30, 21, 4, 32, 18, 47, 29, 3, 32, 20, 42, 23, 23, 16, 20, 32, 33, 23, 11, 44, 3, 20, 6, 9, 7, 33, 39, 45, 3, 0, 1, 40, 6, 20, 37, 41, 7, 39, 15, 16, 4, 50, 48, 8, 36, 5, 5, 30, 39]
[34, 4, 10, 6, 1, 20, 27, 34, 41, 18, 16, 31, 14, 12, 11, 32, 24, 2, 28, 25, 35, 48, 36, 29, 23, 5, 8, 39, 4, 5, 18, 26, 28, 47, 6, 30, 46, 23, 25, 47, 6, 28, 3, 2, 4, 30, 4, 19, 18, 44, 12, 18, 4, 44, 0, 4, 32, 21, 42, 38, 46, 41, 29, 2, 28, 15, 15, 32, 5, 38, 19, 24, 16, 3, 30, 27, 40, 1, 36, 47, 38, 0, 27, 10, 7, 36, 2, 21, 8, 14, 17, 10, 41, 4, 21, 6, 50, 16, 32, 3, 0, 35, 5, 25, 24, 34, 23, 47, 42, 21, 25, 17, 43, 45, 28, 50, 47, 40, 34, 32, 49, 3, 28, 37, 43, 40]
[34, 50, 4, 20, 45, 32, 11, 17, 50, 21, 40, 10, 23, 3, 7, 29, 28, 32, 14, 31, 50, 29, 3, 33, 50, 35, 7, 40, 14, 2, 41, 48, 45, 24, 25, 17, 23, 0, 5, 2, 8, 9, 24, 43, 39, 17, 6, 39, 46, 0, 10, 50, 10, 27, 4, 0, 17, 49, 15, 47, 48, 3, 46, 37, 18, 44, 43, 39, 45, 25, 47, 44, 13, 26, 50, 25, 24, 17, 44, 48, 23, 43, 29, 37, 45, 7, 14, 38, 23, 30, 9, 18, 23, 43, 49, 29, 1, 3, 29, 26, 42, 8, 43, 42, 17, 49, 48, 18, 44, 31, 12, 3, 9, 36, 17, 24, 6, 10, 34, 37, 0, 0, 36, 28, 34, 31]
[14, 4, 4, 24, 50, 50, 31, 48, 37, 6, 32, 15, 27, 31, 45, 2, 8, 33, 3, 18, 41, 23, 50, 32, 23, 45, 6, 4, 28, 50, 5, 50, 21, 10, 40, 46, 18, 24, 39, 47, 2, 25, 22, 49, 9, 44, 28, 25, 1, 38, 25, 14, 12, 4, 32, 17, 0, 45, 39, 39, 8, 34, 44, 13, 39, 12, 0, 44, 4, 4, 28, 33, 14, 25, 42, 9, 33, 13, 43, 37, 49, 25, 16, 16, 24, 4, 11, 29, 35, 31, 26, 49, 35, 24, 8, 38, 35, 39, 43, 34, 34, 48, 47, 10, 31, 5, 34, 9, 0, 41, 29, 1, 11, 6, 35, 44, 14, 20, 45, 44, 7, 5, 22, 22, 50, 47]
[20, 44, 22, 3, 31, 17, 33, 4, 30, 5, 16, 50, 8, 7, 32, 3, 25, 31, 25, 33, 23, 32, 39, 19, 5, 9, 2, 50, 21, 1, 20, 19, 6, 30, 48, 20, 35, 2, 15, 3, 8, 34, 12, 31, 9, 40, 35, 26, 50, 14, 39, 6, 36, 47, 21, 49, 45, 0, 46, 14, 9, 49, 14, 47, 38, 26, 13, 2, 22, 50, 20, 4, 27, 43, 45, 40, 39, 16, 7, 40, 43, 22, 17, 12, 22, 45, 7, 9, 44, 21, 1, 1, 26, 33, 37, 25, 40, 21, 46, 35, 50, 39, 35, 2, 45, 41, 23, 50, 4, 18, 10, 44, 18, 13, 41, 26, 39, 29, 2, 30, 28, 22, 35, 36, 22, 29]
[16, 41, 4, 23, 37, 26, 31, 20, 6, 8, 8, 44, 41, 20, 43, 18, 22, 19, 29, 21, 21, 18, 35, 49, 40, 47, 13, 7, 1, 2, 50, 25, 44, 32, 46, 13, 35, 1, 34, 16, 7, 44, 13, 24, 25, 45, 25, 12, 16, 17, 19, 48, 23, 20, 42, 15, 39, 46, 0, 7, 11, 28, 1, 50, 44, 1, 18, 46, 34, 4, 25, 2, 4, 41, 46, 43, 1, 26, 32, 45, 5, 0, 16, 19, 10, 7, 4, 9, 12, 27, 7, 10, 33, 8, 21, 38, 36, 21, 49, 31, 24, 5, 21, 27, 47, 50, 29, 11, 10, 29, 35, 12, 16, 12, 46, 35, 35, 27, 18, 35, 41, 34, 6, 12, 24, 25]
[39, 20, 16, 46, 43, 46, 27, 43, 39, 33, 42, 10, 19, 36, 16, 36, 48, 15, 20, 7, 6, 22, 12, 37, 34, 5, 34, 13, 0, 25, 31, 27, 10, 37, 8, 21, 9, 2, 21, 48, 10, 15, 12, 5, 12, 15, 39, 9, 35, 20, 17, 16, 14, 5, 38, 47, 39, 14, 7, 0, 22, 29, 19, 29, 5, 22, 1, 40, 3, 13, 9, 45, 50, 29, 0, 18, 2, 3, 3, 41, 16, 31, 24, 36, 9, 22, 36, 31, 29, 31, 9, 17, 8, 27, 40, 3, 18, 35, 13, 17, 23, 31, 26, 43, 7, 34, 30, 18, 50, 15, 25, 15, 14, 50, 47, 21, 21, 0, 6, 35, 23, 25, 19, 0, 5, 23]
[15, 33, 11, 3, 38, 31, 47, 28, 32, 29, 24, 24, 15, 8, 34, 28, 13, 18, 9, 15, 3, 11, 15, 8, 37, 42, 22, 47, 49, 34, 18, 24, 48, 35, 4, 5, 12, 47, 21, 40, 33, 39, 39, 21, 48, 42, 47, 14, 18, 45, 37, 42, 14, 36, 46, 48, 8, 9, 11, 22, 0, 31, 16, 3, 9, 41, 41, 5, 14, 13, 45, 38, 21, 29, 18, 23, 11, 46, 23, 18, 13, 25, 4, 34, 35, 3, 30, 8, 23, 4, 18, 18, 5, 14, 41, 19, 2, 3, 9, 30, 26, 20, 35, 2, 36, 34, 5, 17, 16, 2, 17, 6, 1, 20, 43, 45, 1, 42, 15, 33, 24, 43, 15, 21, 35, 23]
[13, 37, 6, 10, 9, 21, 27, 8, 38, 25, 20, 9, 3, 4, 17, 18, 34, 42, 0, 14, 47, 24, 13, 4, 24, 3, 46, 0, 6, 11, 4, 36, 38, 17, 15, 25, 0, 2, 42, 47, 9, 8, 3, 4, 30, 31, 29, 48, 12, 38, 14, 16, 14, 18, 41, 3, 34, 49, 28, 29, 31, 0, 40, 23, 15, 28, 38, 11, 39, 34, 13, 14, 50, 35, 46, 26, 40, 45, 46, 16, 48, 15, 48, 6, 42, 17, 5, 28, 1, 42, 50, 25, 32, 45, 39, 49, 22, 10, 1, 8, 17, 34, 34, 40, 43, 16, 25, 27, 37, 22, 22, 22, 49, 30, 33, 9, 7, 44, 29, 13, 19, 43, 36, 47, 42, 36]
[28, 49, 5, 29, 18, 41, 45, 21, 5, 9, 2, 18, 30, 37, 38, 7, 25, 4, 32, 11, 18, 40, 27, 32, 13, 28, 21, 40, 46, 5, 26, 44, 31, 49, 19, 12, 5, 20, 13, 46, 21, 13, 1, 12, 47, 3, 43, 44, 49, 37, 9, 23, 47, 35, 29, 46, 44, 14, 1, 19, 16, 40, 0, 19, 48, 40, 15, 29, 40, 47, 27, 13, 50, 43, 19, 17, 48, 11, 17, 8, 3, 22, 8, 9, 9, 12, 18, 38, 9, 16, 3, 44, 4, 0, 26, 50, 24, 33, 22, 34, 42, 23, 28, 23, 35, 37, 37, 42, 50, 16, 33, 17, 46, 9, 0, 23, 9, 32, 16, 39, 13, 24, 39, 0, 50, 43]
[19, 47, 34, 23, 42, 31, 47, 11, 30, 16, 22, 36, 35, 31, 9, 14, 32, 38, 15, 10, 35, 13, 47, 13, 49, 5, 26, 34, 25, 7, 30, 32, 16, 44, 24, 13, 2, 40, 49, 12, 24, 28, 37, 16, 3, 6, 38, 7, 16, 36, 33, 47, 7, 24, 2, 37, 13, 47, 50, 29, 3, 23, 19, 0, 49, 46, 27, 27, 9, 1, 0, 34, 36, 49, 32, 17, 8, 1, 48, 32, 44, 31, 40, 42, 23, 44, 24, 5, 11, 23, 45, 27, 14, 46, 31, 30, 7, 45, 13, 7, 40, 9, 12, 37, 16, 40, 10, 8, 32, 35, 36, 42, 1, 13, 19, 28, 47, 14, 10, 24, 10, 18, 30, 38, 21, 26]
[22, 48, 30, 26, 42, 22, 25, 23, 39, 27, 38, 28, 48, 43, 16, 1, 35, 41, 17, 40, 1, 15, 21, 2, 22, 3, 5, 5, 34, 43, 2, 32, 23, 29, 34, 38, 11, 45, 41, 28, 42, 34, 38, 41, 33, 24, 31, 19, 9, 30, 15, 22, 5, 8, 28, 18, 39, 38, 44, 5, 9, 15, 48, 49, 0, 20, 1, 40, 19, 10, 12, 33, 18, 1, 49, 30, 30, 18, 47, 42, 25, 23, 39, 35, 29, 45, 22, 3, 32, 23, 29, 7, 30, 21, 47, 37, 46, 2, 5, 3, 7, 19, 18, 6, 2, 10, 46, 18, 43, 4, 23, 34, 9, 10, 35, 24, 36, 20, 33, 46, 39, 45, 16, 21, 47, 22]
[38, 37, 17, 31, 20, 33, 36, 27, 41, 47, 46, 8, 12, 50, 3, 39, 36, 29, 22, 32, 38, 14, 11, 28, 45, 17, 42, 25, 36, 37, 46, 28, 26, 29, 32, 40, 16, 16, 14, 35, 2, 48, 8, 22, 45, 17, 4, 24, 9, 43, 31, 48, 48, 21, 15, 44, 12, 26, 1, 22, 41, 28, 40, 46, 20, 0, 17, 18, 24, 3, 16, 21, 8, 23, 7, 37, 28, 3, 5, 4, 7, 49, 29, 33, 19, 6, 17, 9, 28, 43, 48, 23, 27, 21, 23, 9, 6, 7, 34, 24, 23, 0, 45, 46, 19, 15, 42, 4, 28, 16, 7, 6, 4, 31, 17, 23, 13, 49, 20, 12, 39, 31, 43, 38, 34, 23]
[9, 28, 5, 3, 48, 33, 45, 0, 38, 7, 18, 42, 4, 50, 39, 27, 6, 47, 5, 35, 4, 40, 46, 5, 19, 10, 30, 43, 6, 32, 37, 30, 19, 11, 36, 3, 23, 3, 28, 39, 47, 7, 17, 37, 47, 40, 44, 19, 45, 47, 49, 39, 19, 14, 15, 43, 0, 13, 18, 1, 41, 38, 15, 27, 1, 17, 0, 19, 27, 35, 40, 24, 9, 0, 25, 2, 13, 25, 41, 18, 3, 2, 49, 49, 31, 41, 22, 36, 27, 26, 45, 2, 4, 15, 5, 37, 27, 18, 20, 40, 31, 21, 49, 38, 49, 2, 27, 43, 33, 4, 10, 3, 38, 21, 42, 41, 48, 9, 15, 0, 40, 39, 16, 23, 14, 39]
[38, 12, 30, 3, 34, 16, 47, 2, 37, 9, 1, 27, 25, 44, 19, 42, 15, 23, 46, 38, 50, 30, 37, 10, 39, 24, 5, 6, 42, 44, 37, 46, 20, 12, 6, 27, 34, 44, 34, 48, 38, 45, 34, 0, 32, 35, 30, 5, 49, 12, 46, 6, 26, 1, 32, 39, 44, 2, 46, 40, 5, 11, 29, 27, 40, 18, 19, 0, 36, 41, 31, 40, 3, 36, 12, 32, 47, 34, 15, 9, 45, 18, 28, 46, 35, 50, 40, 38, 30, 31, 29, 39, 3, 26, 13, 26, 24, 41, 32, 24, 26, 2, 9, 27, 5, 24, 28, 49, 48, 19, 29, 19, 13, 3, 9, 9, 28, 37, 10, 40, 26, 40, 10, 28, 24, 45]
[12, 8, 33, 47, 3, 38, 42, 26, 47, 15, 14, 17, 19, 0, 38, 34, 5, 19, 17, 5, 21, 23, 10, 18, 50, 33, 24, 29, 24, 37, 8, 10, 21, 12, 8, 32, 4, 38, 6, 18, 17, 36, 39, 10, 21, 49, 40, 43, 44, 29, 39, 18, 26, 22, 5, 45, 4, 22, 34, 3, 14, 39, 40, 9, 19, 24, 27, 36, 0, 39, 0, 29, 15, 31, 2, 27, 16, 6, 2, 29, 23, 8, 5, 21, 44, 48, 3, 7, 39, 29, 13, 8, 10, 10, 31, 47, 50, 23, 36, 27, 19, 34, 3, 47, 30, 14, 45, 40, 50, 11, 28, 24, 4, 18, 14, 22, 19, 38, 38, 29, 29, 46, 15, 31, 7, 18]
[22, 48, 12, 28, 1, 3, 6, 3, 45, 3, 30, 43, 33, 5, 24, 23, 6, 47, 25, 10, 39, 5, 1, 36, 43, 7, 46, 28, 9, 2, 26, 19, 4, 47, 35, 47, 10, 25, 45, 46, 6, 46, 41, 29, 45, 33, 0, 23, 32, 8, 34, 37, 6, 2, 38, 25, 4, 50, 4, 13, 13, 34, 47, 1, 10, 3, 35, 41, 39, 0, 24, 38, 3, 39, 36, 43, 30, 42, 10, 7, 25, 8, 6, 26, 13, 33, 7, 44, 30, 46, 48, 19, 26, 10, 1, 25, 40, 14, 17, 27, 36, 24, 24, 9, 10, 14, 14, 50, 22, 29, 22, 47, 27, 6, 38, 26, 47, 42, 35, 18, 37, 42, 27, 40, 15, 21]
[40, 18, 28, 26, 12, 45, 43, 6, 25, 13, 32, 35, 10, 44, 45, 29, 15, 11, 45, 35, 37, 42, 39, 26, 43, 50, 21, 15, 44, 3, 35, 8, 0, 41, 33, 6, 12, 42, 23, 14, 6, 41, 9, 5, 43, 11, 20, 30, 11, 44, 43, 0, 21, 0, 19, 47, 28, 20, 25, 9, 45, 13, 27, 0, 12, 16, 40, 31, 0, 24, 0, 3, 31, 16, 5, 49, 7, 24, 18, 35, 5, 4, 42, 19, 13, 38, 24, 39, 38, 39, 32, 0, 27, 1, 1, 21, 0, 12, 18, 38, 50, 33, 34, 32, 38, 4, 32, 3, 36, 33, 32, 45, 11, 44, 23, 6, 47, 15, 42, 5, 23, 22, 33, 1, 40, 20]
[20, 49, 42, 26, 48, 33, 40, 23, 19, 33, 35, 29, 33, 21, 31, 38, 9, 42, 45, 14, 9, 12, 3, 9, 8, 18, 30, 12, 27, 3, 31, 44, 24, 5, 32, 38, 22, 47, 34, 20, 24, 17, 21, 33, 2, 36, 11, 14, 27, 16, 46, 1, 26, 40, 24, 44, 33, 4, 2, 45, 38, 14, 13, 34, 33, 21, 24, 40, 29, 38, 3, 0, 28, 45, 50, 16, 38, 41, 26, 39, 21, 1, 29, 12, 22, 15, 25, 36, 27, 19, 10, 4, 37, 36, 40, 2, 21, 30, 2, 49, 15, 25, 2, 41, 24, 44, 23, 11, 17, 0, 1, 9, 47, 25, 5, 49, 16, 14, 26, 2, 10, 46, 34, 4, 1, 35]
