N1,N2,...,Nx
[12, 32, 42, 20, 22, 7, 44, 42, 20, 46, 33, 14, 18, 37, 46, 43, 18, 18, 38, 41, 28, 46, 5, 10, 27, 0, 48, 12, 6, 8, 23, 42, 49, 48, 46, 22, 13, 31, 7, 24, 42, 1, 9, 27, 38, 42, 1, 9, 35, 16, 18, 40, 15, 18, 3, 11, 2, 34, 16, 23, 22, 50, 3, 25, 7, 16, 7, 12, 48, 15, 17, 27, 3, 39, 13, 36, 31, 6, 17, 20, 37, 1, 22, 39, 27, 20, 5, 18, 5, 33, 48, 47, 7, 44, 39, 40, 17, 30, 37, 30, 20, 36, 29, 28, 31, 36, 47, 33, 41, 39, 13, 25, 4, 0, 39, 1, 46, 6, 17, 5, 40, 49, 31, 40, 46, 47, 17, 23, 17, 2, 10, 26, 31, 6, 8, 47, 41, 15, 18, 18, 24, 50, 30, 49, 40, 7, 33, 16, 5, 28, 32, 39, 40, 28, 8, 32, 13, 26, 17, 26, 20, 4, 25, 49, 10, 20, 24, 13, 10, 33, 27, 43, 47, 50, 48, 33, 31, 5, 14, 25, 35, 20, 11, 27, 7]
[31, 34, 44, 17, 40, 6, 50, 2, 21, 47, 29, 35, 2, 4, 23, 4, 49, 31, 17, 35, 37, 31, 17, 15, 13, 48, 0, 35, 6, 39, 37, 40, 1, 43, 31, 8, 4, 24, 37, 10, 21, 31, 3, 22, 45, 20, 29, 33, 39, 0, 12, 14, 42, 15, 11, 2, 4, 15, 31, 20, 7, 33, 45, 11, 33, 32, 18, 38, 41, 49, 35, 12, 0, 16, 47, 20, 4, 1, 39, 28, 43, 40, 27, 49, 26, 33, 30, 25, 23, 28, 23, 12, 10, 8, 41, 12, 41, 32, 27, 41, 18, 37, 45, 8, 43, 19, 40, 5, 26, 19, 37, 7, 0, 20, 46, 16, 38, 17, 44, 21, 26, 17, 19, 4, 35, 13, 39, 42, 36, 33, 16, 12, 40, 41, 11, 35, 15, 9, 22, 37, 13, 49, 17, 48, 43, 5, 41, 46, 43, 31, 48, 29, 49, 48, 49, 11, 26, 9, 13, 9, 17, 26, 40, 5, 7, 29, 10, 33, 40, 13, 44, 34, 3, 9, 24, 25, 28, 38, 2, 18, 48, 14, 39, 23, 3]
[5, 9, 2, 31, 19, 41, 36, 0, 21, 34, 3, 3, 31, 10, 49, 36, 27, 2, 5, 36, 17, 39, 16, 42, 37, 12, 35, 0, 27, 48, 41, 38, 3, 49, 0, 17, 1, 25, 46, 47, 18, 0, 19, 19, 44, 27, 37, 48, 25, 22, 21, 20, 10, 29, 12, 9, 27, 44, 30, 23, 30, 16, 39, 36, 36, 43, 12, 37, 48, 17, 5, 2, 32, 32, 46, 28, 42, 23, 40, 42, 16, 40, 18, 45, 18, 47, 31, 28, 47, 29, 16, 8, 1, 3, 2, 2, 46, 18, 28, 38, 42, 0, 14, 14, 11, 1, 11, 13, 34, 30, 45, 29, 12, 41, 10, 6, 27, 12, 45, 1, 16, 7, 9, 42, 11, 47, 38, 1, 18, 26, 16, 41, 36, 49, 48, 42, 16, 42, 38, 1, 37, 23, 28, 8, 49, 2, 31, 2, 44, 33, 12, 45, 11, 13, 24, 19, 12, 9, 14, 17, 28, 18, 34, 29, 25, 15, 20, 41, 21, 45, 35, 48, 22, 31, 5, 48, 3, 26, 23, 8, 19, 32, 38, 10, 48]
[26, 2, 12, 30, 47, 35, 8, 10, 44, 42, 48, 16, 40, 5, 17, 24, 8, 44, 27, 46, 13, 40, 11, 47, 12, 6, 6, 27, 0, 30, 21, 38, 11, 2, 38, 40, 42, 5, 11, 46, 22, 11, 50, 20, 34, 12, 37, 43, 17, 7, 33, 27, 33, 5, 48, 50, 0, 16, 2, 28, 3, 29, 23, 42, 13, 47, 0, 14, 38, 18, 16, 35, 49, 1, 12, 6, 6, 43, 5, 16, 4, 38, 34, 18, 38, 27, 2, 2, 37, 46, 26, 42, 15, 47, 50, 46, 6, 29, 43, 30, 22, 13, 38, 49, 9, 27, 21, 40, 1, 28, 30, 25, 43, 32, 18, 5, 13, 45, 6, 43, 38, 10, 5, 22, 39, 50, 32, 27, 0, 23, 35, 4, 5, 29, 3, 17, 9, 37, 12, 47, 5, 44, 40, 44, 1, 9, 50, 18, 8, 23, 17, 4, 48, 50, 39, 9, 39, 47, 17, 20, 40, 13, 38, 16, 24, 7, 29, 15, 11, 6, 29, 38, 37, 43, 17, 8, 40, 4, 34, 40, 32, 35, 36, 31, 25]
[44, 31, 9, 28, 16, 40, 29, 27, 18, 31, 7, 50, 0, 29, 32, 43, 13, 41, 32, 2, 33, 12, 19, 32, 19, 8, 39, 48, 30, 0, 1, 36, 48, 29, 14, 28, 9, 35, 47, 30, 48, 26, 10, 28, 24, 15, 26, 34, 20, 11, 47, 3, 2, 49, 8, 49, 47, 20, 48, 36, 26, 23, 39, 35, 15, 42, 33, 23, 0, 30, 4, 26, 47, 28, 32, 32, 7, 30, 18, 30, 42, 23, 5, 19, 43, 41, 1, 19, 7, 29, 16, 29, 18, 47, 14, 32, 16, 49, 10, 27, 19, 42, 50, 10, 33, 23, 19, 4, 24, 26, 46, 36, 27, 5, 4, 18, 50, 13, 48, 2, 32, 43, 34, 5, 20, 49, 34, 22, 26, 28, 44, 6, 6, 24, 33, 16, 29, 4, 1, 30, 22, 11, 1, 47, 47, 44, 29, 39, 16, 6, 48, 14, 32, 10, 2, 37, 7, 0, 39, 12, 16, 48, 50, 20, 32, 41, 48, 36, 28, 19, 34, 44, 33, 14, 24, 46, 45, 27, 12, 4, 15, 37, 20, 28, 50]
[33, 45, 33, 13, 10, 49, 42, 29, 15, 17, 46, 17, 41, 13, 32, 31, 38, 14, 12, 2, 46, 35, 16, 25, 2, 23, 37, 41, 21, 1, 0, 25, 23, 48, 41, 19, 9, 33, 39, 8, 18, 13, 17, 2, 10, 38, 18, 10, 4, 49, 43, 25, 22, 8, 13, 32, 34, 45, 41, 2, 32, 13, 11, 31, 9, 10, 37, 47, 48, 24, 26, 29, 36, 4, 46, 0, 49, 23, 9, 34, 50, 31, 1, 24, 3, 29, 44, 27, 22, 15, 49, 18, 23, 17, 12, 40, 45, 50, 24, 46, 20, 42, 44, 37, 22, 30, 31, 34, 23, 49, 3, 22, 36, 15, 0, 41, 32, 25, 8, 22, 50, 48, 1, 23, 0, 19, 13, 49, 2, 26, 4, 23, 11, 15, 19, 6, 1, 7, 41, 22, 2, 40, 38, 47, 4, 22, 25, 10, 33, 49, 2, 17, 36, 3, 34, 34, 36, 17, 15, 20, 7, 3, 24, 14, 21, 10, 46, 46, 37, 28, 28, 11, 5, 8, 9, 1, 22, 15, 24, 23, 10, 4, 44, 21, 5]
[13, 47, 22, 5, 3, 30, 13, 50, 47, 25, 30, 25, 23, 16, 14, 2, 18, 36, 44, 32, 14, 39, 40, 49, 23, 42, 40, 38, 38, 36, 25, 0, 49, 47, 39, 38, 9, 30, 25, 39, 2, 15, 4, 38, 49, 18, 25, 26, 24, 9, 18, 14, 40, 27, 31, 11, 11, 14, 10, 14, 26, 1, 7, 19, 24, 12, 12, 21, 33, 31, 8, 17, 3, 7, 13, 42, 36, 50, 6, 8, 44, 29, 41, 36, 5, 5, 31, 18, 31, 15, 45, 6, 30, 27, 30, 10, 36, 29, 15, 38, 27, 10, 16, 29, 18, 48, 0, 50, 21, 0, 32, 15, 28, 9, 2, 25, 37, 41, 24, 35, 47, 46, 25, 24, 13, 21, 35, 34, 28, 48, 34, 30, 5, 9, 38, 27, 27, 26, 35, 28, 5, 35, 42, 6, 23, 38, 19, 11, 33, 9, 41, 0, 47, 20, 11, 4, 32, 11, 42, 17, 27, 43, 29, 34, 41, 25, 20, 33, 13, 28, 14, 17, 17, 48, 2, 50, 1, 47, 22, 2, 8, 44, 37, 29, 40]
[18, 1, 31, 6, 5, 3, 6, 40, 20, 30, 49, 31, 48, 33, 47, 20, 47, 18, 10, 46, 37, 40, 31, 35, 9, 49, 1, 3, 11, 48, 23, 49, 0, 25, 34, 37, 43, 42, 39, 28, 30, 12, 19, 5, 18, 26, 25, 23, 7, 25, 17, 44, 31, 1, 10, 27, 31, 18, 16, 15, 43, 30, 46, 50, 39, 8, 15, 34, 12, 24, 32, 15, 19, 41, 22, 49, 24, 33, 28, 48, 31, 48, 49, 17, 36, 9, 21, 16, 34, 40, 33, 39, 22, 21, 9, 44, 35, 2, 21, 11, 18, 12, 1, 33, 38, 37, 49, 32, 6, 27, 42, 34, 20, 6, 37, 47, 22, 16, 50, 32, 3, 15, 8, 27, 0, 32, 38, 26, 22, 29, 15, 8, 14, 25, 44, 27, 17, 42, 49, 10, 28, 19, 27, 44, 46, 7, 0, 13, 24, 50, 34, 41, 26, 43, 42, 46, 10, 34, 35, 20, 43, 36, 20, 13, 31, 32, 8, 1, 30, 28, 21, 18, 47, 3, 26, 24, 16, 49, 26, 25, 24, 2, 11, 4, 23]
[18, 20, 40, 50, 35, 39, 48, 29, 3, 6, 25, 20, 15, 16, 21, 39, 49, 36, 42, 11, 4, 35, 15, 35, 14, 48, 43, 49, 2, 29, 48, 47, 25, 0, 30, 28, 23, 42, 28, 8, 49, 34, 41, 40, 44, 23, 15, 13, 37, 36, 22, 10, 22, 33, 9, 10, 20, 27, 44, 25, 10, 4, 10, 44, 16, 9, 44, 21, 0, 2, 26, 24, 9, 8, 40, 23, 28, 5, 50, 43, 25, 17, 33, 29, 10, 1, 36, 43, 9, 37, 45, 33, 28, 26, 27, 8, 37, 5, 38, 40, 22, 15, 17, 6, 28, 27, 24, 29, 25, 2, 41, 8, 41, 10, 27, 5, 24, 39, 17, 15, 5, 22, 0, 1, 13, 43, 7, 9, 21, 45, 44, 30, 43, 50, 45, 7, 40, 5, 22, 42, 47, 36, 42, 41, 25, 28, 44, 17, 0, 50, 16, 47, 34, 43, 37, 5, 46, 43, 1, 41, 2, 23, 47, 12, 45, 48, 32, 27, 13, 12, 17, 24, 42, 39, 10, 20, 17, 35, 40, 22, 24, 38, 29, 22, 27]
[12, 43, 42, 36, 5, 3, 20, 1, 26, 40, 18, 20, 41, 20, 14, 28, 36, 33, 14, 19, 36, 37, 1, 47, 39, 46, 31, 0, 38, 14, 41, 39, 34, 30, 0, 49, 47, 17, 20, 43, 33, 29, 41, 29, 47, 45, 3, 26, 37, 41, 45, 43, 36, 32, 3, 8, 25, 32, 28, 26, 18, 48, 19, 18, 37, 32, 42, 12, 2, 24, 41, 15, 45, 48, 9, 29, 14, 39, 9, 37, 29, 29, 3, 22, 11, 5, 37, 16, 35, 17, 3, 20, 26, 42, 28, 48, 39, 3, 18, 33, 26, 22, 31, 23, 15, 49, 3, 26, 45, 41, 23, 20, 20, 32, 47, 17, 25, 15, 11, 48, 37, 41, 47, 44, 39, 13, 23, 3, 47, 31, 16, 41, 36, 34, 22, 46, 45, 49, 50, 9, 43, 22, 7, 48, 35, 46, 19, 49, 38, 14, 14, 24, 8, 50, 25, 45, 12, 41, 46, 42, 25, 49, 26, 25, 4, 40, 9, 13, 24, 48, 29, 29, 43, 13, 4, 20, 39, 22, 35, 45, 49, 38, 10, 13, 19]
[13, 24, 44, 6, 4, 15, 43, 10, 45, 18, 45, 38, 38, 11, 47, 37, 13, 17, 17, 7, 34, 9, 26, 3, 35, 22, 8, 17, 40, 28, 19, 38, 37, 28, 49, 0, 26, 14, 47, 7, 30, 47, 43, 14, 33, 2, 36, 17, 28, 49, 3, 41, 46, 12, 22, 48, 44, 25, 46, 24, 46, 42, 17, 37, 15, 40, 40, 15, 35, 8, 17, 2, 27, 50, 18, 28, 27, 47, 12, 38, 44, 12, 10, 8, 5, 5, 6, 36, 28, 44, 32, 39, 48, 35, 29, 10, 23, 19, 37, 50, 44, 17, 6, 31, 49, 25, 26, 41, 8, 42, 33, 6, 14, 46, 2, 40, 36, 20, 4, 37, 38, 29, 26, 35, 41, 50, 37, 30, 48, 28, 41, 11, 21, 48, 4, 28, 48, 2, 41, 18, 11, 34, 23, 22, 1, 35, 42, 19, 21, 27, 21, 37, 36, 40, 11, 40, 41, 21, 46, 16, 4, 9, 12, 29, 37, 34, 47, 36, 36, 46, 3, 0, 38, 31, 29, 42, 30, 34, 24, 32, 1, 49, 38, 24, 38]
[2, 45, 15, 43, 7, 18, 37, 27, 35, 9, 14, 14, 42, 44, 39, 22, 13, 9, 49, 41, 9, 18, 2, 3, 15, 13, 4, 1, 42, 9, 9, 9, 43, 23, 47, 26, 0, 8, 4, 19, 48, 10, 47, 25, 4, 49, 42, 33, 13, 20, 42, 3, 32, 5, 32, 18, 21, 22, 42, 30, 45, 2, 13, 41, 30, 3, 45, 24, 1, 14, 17, 11, 27, 41, 43, 20, 14, 5, 12, 26, 49, 8, 36, 22, 35, 15, 29, 2, 44, 31, 29, 48, 14, 24, 18, 48, 36, 38, 26, 42, 30, 41, 38, 50, 12, 39, 18, 49, 42, 2, 29, 18, 35, 17, 27, 8, 10, 12, 31, 19, 45, 4, 1, 47, 13, 13, 35, 0, 27, 5, 25, 6, 15, 36, 4, 46, 21, 21, 26, 14, 39, 7, 29, 38, 39, 6, 10, 29, 32, 17, 22, 42, 11, 9, 32, 10, 6, 12, 39, 17, 34, 34, 34, 46, 31, 32, 2, 30, 39, 19, 26, 24, 12, 10, 15, 49, 40, 31, 47, 25, 42, 2, 5, 20, 6]
[46, 45, 31, 39, 13, 41, 30, 50, 30, 29, 26, 4, 49, 49, 9, 10, 5, 8, 25, 35, 6, 33, 1, 3, 42, 31, 24, 25, 5, 35, 33, 30, 42, 42, 17, 14, 8, 0, 24, 36, 0, 1, 41, 0, 40, 27, 15, 10, 7, 26, 3, 43, 22, 35, 43, 38, 21, 50, 44, 24, 10, 16, 45, 49, 16, 21, 18, 39, 4, 5, 34, 2, 38, 6, 48, 14, 0, 17, 49, 11, 23, 38, 12, 36, 15, 30, 49, 40, 22, 19, 16, 3, 22, 49, 46, 11, 3, 16, 13, 8, 26, 43, 49, 30, 1, 44, 26, 47, 14, 41, 29, 17, 46, 4, 47, 28, 34, 0, 45, 1, 50, 29, 24, 13, 3, 47, 43, 1, 30, 34, 12, 19, 46, 7, 12, 12, 12, 37, 14, 31, 16, 21, 50, 8, 6, 45, 34, 17, 23, 47, 45, 28, 4, 20, 48, 33, 6, 24, 44, 36, 46, 17, 25, 48, 31, 24, 10, 42, 10, 47, 50, 35, 28, 3, 6, 24, 12, 30, 31, 35, 36, 22, 27, 35, 44]
[23, 41, 43, 4, 22, 8, 37, 4, 21, 39, 14, 47, 34, 22, 16, 37, 35, 1, 23, 19, 14, 30, 40, 11, 50, 7, 37, 46, 11, 47, 39, 25, 39, 28, 20, 47, 4, 24, 0, 34, 30, 17, 21, 44, 42, 40, 8, 41, 41, 43, 20, 7, 19, 29, 37, 41, 24, 33, 12, 11, 47, 43, 20, 34, 32, 26, 25, 20, 3, 23, 12, 31, 49, 9, 50, 47, 45, 27, 42, 20, 47, 32, 7, 44, 10, 50, 6, 43, 13, 24, 35, 18, 41, 29, 23, 32, 2, 15, 23, 33, 33, 1, 9, 41, 49, 23, 49, 42, 47, 27, 10, 33, 36, 12, 1, 0, 0, 45, 39, 37, 37, 6, 39, 46, 19, 46, 18, 33, 40, 28, 1, 22, 29, 16, 37, 22, 5, 44, 45, 14, 39, 21, 50, 42, 5, 32, 1, 46, 50, 17, 12, 19, 1, 47, 15, 31, 33, 39, 13, 7, 36, 31, 14, 45, 26, 45, 30, 33, 20, 26, 18, 48, 12, 4, 25, 32, 7, 29, 43, 8, 39, 42, 2, 39, 19]
[47, 48, 13, 13, 34, 31, 27, 47, 42, 36, 49, 7, 24, 17, 40, 35, 21, 22, 45, 32, 22, 7, 47, 31, 2, 24, 10, 47, 46, 30, 8, 39, 28, 8, 43, 7, 19, 36, 34, 0, 17, 10, 28, 25, 20, 27, 45, 24, 6, 38, 45, 44, 39, 17, 8, 27, 2, 24, 19, 9, 50, 31, 15, 10, 43, 38, 15, 36, 23, 24, 45, 20, 18, 31, 48, 30, 11, 0, 5, 2, 21, 11, 38, 11, 26, 41, 27, 50, 47, 20, 44, 8, 33, 18, 3, 1, 11, 50, 16, 36, 5, 20, 50, 12, 2, 7, 27, 17, 7, 1, 18, 31, 13, 45, 6, 8, 28, 7, 25, 34, 24, 17, 33, 0, 46, 15, 39, 7, 42, 33, 34, 3, 16, 45, 15, 49, 47, 8, 29, 15, 28, 11, 19, 42, 22, 0, 29, 21, 44, 2, 30, 14, 17, 7, 23, 10, 18, 9, 13, 18, 1, 29, 46, 39, 27, 17, 12, 33, 25, 26, 50, 24, 37, 50, 33, 47, 26, 19, 35, 30, 41, 27, 4, 36, 14]
[35, 27, 32, 29, 46, 40, 27, 29, 26, 31, 37, 41, 44, 25, 24, 46, 3, 33, 39, 46, 3, 10, 39, 7, 36, 42, 21, 18, 22, 48, 18, 2, 30, 49, 33, 30, 48, 0, 30, 17, 0, 22, 32, 28, 48, 45, 7, 1, 39, 34, 26, 30, 14, 32, 40, 35, 12, 47, 20, 6, 46, 5, 16, 32, 35, 5, 8, 10, 25, 36, 11, 20, 30, 15, 6, 16, 27, 35, 5, 6, 21, 17, 9, 36, 10, 38, 10, 24, 7, 42, 42, 3, 6, 11, 34, 4, 9, 1, 11, 41, 11, 45, 24, 41, 24, 12, 26, 33, 17, 17, 13, 38, 22, 7, 30, 8, 32, 25, 27, 36, 41, 38, 18, 21, 24, 28, 41, 48, 11, 2, 14, 24, 6, 38, 48, 41, 24, 30, 35, 26, 8, 47, 31, 23, 11, 19, 16, 21, 33, 11, 29, 25, 18, 22, 26, 6, 32, 32, 2, 7, 45, 1, 48, 12, 29, 39, 25, 25, 40, 43, 42, 36, 7, 25, 31, 32, 13, 39, 36, 34, 47, 18, 50, 13, 14]
[3, 9, 15, 46, 38, 26, 7, 39, 17, 50, 28, 13, 7, 5, 9, 31, 29, 14, 33, 10, 37, 39, 7, 16, 19, 1, 31, 0, 11, 26, 13, 15, 12, 34, 29, 47, 10, 1, 17, 10, 22, 0, 28, 35, 32, 23, 20, 23, 41, 50, 1, 9, 16, 29, 24, 42, 25, 26, 14, 38, 42, 37, 2, 42, 48, 8, 3, 0, 34, 12, 11, 28, 47, 14, 18, 10, 40, 22, 0, 48, 23, 46, 43, 20, 48, 23, 7, 33, 17, 2, 9, 46, 19, 44, 37, 41, 46, 10, 36, 40, 42, 22, 2, 48, 31, 11, 29, 34, 26, 32, 26, 44, 4, 43, 21, 49, 4, 31, 14, 10, 18, 14, 25, 12, 45, 15, 37, 17, 10, 20, 24, 37, 34, 21, 32, 18, 32, 21, 22, 23, 17, 10, 45, 23, 3, 29, 9, 26, 17, 1, 9, 39, 46, 19, 1, 24, 21, 19, 27, 25, 22, 44, 49, 45, 33, 50, 27, 2, 47, 50, 12, 21, 36, 24, 10, 10, 29, 38, 14, 9, 24, 47, 6, 24, 23]
[33, 8, 49, 12, 48, 10, 2, 0, 9, 34, 34, 33, 6, 21, 7, 15, 25, 47, 37, 44, 16, 29, 8, 12, 6, 9, 3, 19, 50, 10, 17, 4, 19, 41, 41, 43, 47, 41, 21, 28, 32, 28, 0, 43, 22, 37, 38, 7, 2, 26, 20, 20, 30, 13, 33, 2, 40, 5, 35, 41, 23, 46, 9, 37, 9, 50, 44, 40, 40, 47, 4, 45, 35, 25, 39, 42, 0, 43, 36, 35, 41, 37, 20, 49, 37, 40, 41, 3, 2, 1, 20, 36, 44, 45, 18, 33, 32, 15, 14, 39, 44, 19, 21, 34, 0, 17, 9, 28, 33, 41, 49, 49, 11, 16, 3, 10, 21, 15, 22, 23, 31, 16, 30, 21, 46, 31, 9, 19, 17, 16, 14, 41, 10, 42, 19, 19, 40, 26, 4, 31, 50, 30, 29, 6, 1, 37, 37, 0, 36, 46, 48, 0, 22, 48, 3, 2, 49, 29, 4, 3, 3, 45, 49, 13, 37, 12, 8, 7, 42, 18, 32, 11, 6, 12, 27, 0, 50, 37, 10, 45, 41, 13, 8, 13, 33]
[29, 50, 15, 3, 47, 4, 14, 40, 30, 49, 38, 48, 37, 31, 5, 42, 27, 14, 19, 28, 27, 44, 40, 44, 6, 27, 22, 19, 20, 28, 2, 38, 5, 40, 29, 14, 25, 0, 44, 25, 28, 35, 43, 0, 1, 17, 4, 50, 31, 10, 38, 46, 24, 33, 22, 4, 15, 44, 41, 21, 29, 22, 17, 1, 50, 16, 5, 33, 49, 0, 5, 10, 39, 34, 46, 26, 42, 4, 39, 2, 50, 12, 17, 17, 46, 25, 16, 11, 33, 39, 41, 33, 3, 12, 18, 19, 9, 11, 18, 46, 45, 20, 33, 17, 17, 26, 27, 41, 1, 11, 1, 4, 7, 48, 28, 48, 20, 28, 24, 44, 9, 38, 3, 29, 23, 31, 9, 16, 39, 32, 17, 14, 11, 25, 4, 21, 40, 28, 9, 42, 32, 7, 4, 14, 11, 8, 41, 33, 41, 5, 4, 20, 35, 39, 28, 17, 3, 50, 48, 5, 43, 11, 20, 24, 44, 45, 34, 7, 4, 21, 32, 47, 37, 24, 29, 0, 25, 28, 9, 44, 5, 17, 5, 22, 31]
[9, 25, 23, 12, 25, 37, 47, 9, 42, 47, 27, 3, 46, 9, 13, 35, 33, 41, 34, 23, 26, 18, 15, 31, 17, 38, 45, 44, 34, 24, 10, 49, 18, 44, 47, 33, 4, 40, 42, 20, 48, 32, 22, 1, 0, 27, 18, 15, 0, 44, 43, 49, 12, 40, 11, 7, 48, 48, 3, 41, 5, 37, 26, 10, 10, 22, 1, 0, 24, 33, 18, 17, 0, 2, 14, 28, 20, 0, 25, 32, 17, 20, 17, 10, 50, 34, 28, 38, 24, 5, 6, 14, 4, 14, 33, 44, 47, 10, 35, 22, 21, 7, 47, 7, 12, 42, 38, 43, 33, 49, 12, 50, 9, 32, 40, 36, 6, 37, 50, 12, 41, 14, 35, 49, 27, 6, 8, 25, 26, 48, 5, 31, 44, 11, 35, 4, 45, 2, 4, 5, 0, 50, 27, 38, 6, 21, 9, 22, 41, 30, 28, 15, 33, 27, 28, 1, 5, 22, 22, 35, 9, 0, 36, 27, 40, 1, 31, 27, 0, 27, 0, 42, 19, 11, 25, 45, 21, 38, 0, 23, 37, 28, 1, 5, 17]
[48, 25, 49, 49, 9, 32, 11, 45, 37, 7, 11, 35, 30, 47, 9, 13, 38, 1, 34, 2, 43, 22, 2, 9, 28, 42, 20, 27, 12, 15, 38, 18, 26, 23, 45, 2, 49, 27, 40, 27, 45, 23, 37, 17, 27, 0, 48, 12, 38, 28, 30, 41, 37, 33, 32, 5, 20, 36, 46, 39, 23, 5, 39, 45, 36, 9, 13, 12, 47, 48, 36, 27, 0, 1, 36, 9, 38, 0, 45, 21, 15, 1, 12, 31, 2, 38, 46, 43, 33, 18, 41, 3, 17, 27, 16, 13, 9, 24, 24, 23, 41, 8, 48, 21, 49, 9, 33, 2, 43, 32, 16, 1, 49, 36, 22, 17, 34, 0, 6, 46, 1, 32, 11, 27, 4, 1, 48, 28, 10, 1, 21, 14, 43, 46, 2, 25, 18, 24, 24, 29, 32, 9, 18, 20, 31, 9, 29, 41, 35, 39, 49, 3, 31, 28, 20, 14, 1, 31, 9, 41, 39, 41, 22, 31, 43, 16, 11, 2, 17, 2, 45, 34, 34, 49, 34, 40, 2, 9, 21, 2, 41, 42, 17, 32, 36]
[21, 49, 11, 50, 44, 6, 11, 43, 39, 14, 32, 48, 27, 9, 4, 13, 3, 18, 11, 28, 24, 44, 10, 29, 11, 1, 29, 37, 37, 26, 18, 25, 25, 15, 3, 36, 42, 15, 8, 45, 7, 20, 38, 4, 18, 48, 0, 7, 38, 35, 45, 17, 8, 19, 9, 15, 5, 9, 10, 35, 8, 3, 17, 34, 37, 42, 19, 27, 39, 9, 37, 20, 6, 1, 12, 27, 36, 41, 25, 25, 18, 43, 24, 31, 2, 38, 34, 42, 14, 34, 47, 13, 38, 24, 45, 19, 30, 17, 34, 48, 11, 6, 11, 24, 39, 3, 24, 46, 14, 49, 34, 35, 25, 22, 37, 26, 5, 47, 46, 8, 43, 46, 5, 36, 3, 17, 18, 19, 27, 37, 46, 38, 33, 25, 17, 48, 14, 27, 31, 13, 33, 0, 50, 7, 27, 41, 1, 45, 22, 7, 23, 0, 50, 10, 22, 4, 45, 4, 27, 7, 32, 11, 34, 14, 44, 26, 22, 30, 35, 41, 6, 42, 18, 21, 35, 42, 19, 10, 11, 19, 46, 22, 26, 1, 9]
[2, 33, 11, 50, 7, 37, 25, 29, 35, 37, 45, 50, 16, 24, 37, 24, 40, 13, 33, 40, 41, 16, 3, 36, 48, 9, 33, 48, 43, 34, 10, 26, 23, 13, 26, 17, 33, 10, 41, 24, 1, 23, 7, 50, 15, 12, 7, 0, 33, 17, 2, 9, 44, 8, 21, 43, 12, 33, 4, 17, 48, 45, 25, 0, 16, 34, 45, 10, 48, 24, 22, 48, 12, 36, 8, 5, 10, 18, 44, 17, 48, 47, 37, 43, 42, 21, 23, 44, 6, 45, 49, 48, 32, 23, 34, 45, 40, 31, 37, 26, 49, 2, 30, 25, 1, 46, 47, 22, 29, 23, 34, 12, 3, 9, 11, 16, 10, 9, 22, 35, 34, 6, 27, 17, 38, 35, 4, 36, 1, 44, 25, 32, 29, 3, 7, 28, 32, 38, 20, 18, 44, 44, 50, 20, 23, 6, 11, 43, 16, 37, 38, 26, 27, 3, 0, 7, 39, 4, 44, 5, 50, 48, 30, 35, 12, 32, 5, 16, 38, 48, 39, 19, 3, 30, 30, 10, 8, 16, 3, 1, 2, 34, 12, 13, 8]
[46, 35, 6, 18, 19, 6, 4, 40, 37, 20, 10, 23, 21, 22, 32, 7, 13, 19, 48, 50, 26, 35, 12, 46, 2, 35, 39, 25, 17, 20, 4, 24, 7, 37, 37, 28, 13, 7, 41, 6, 39, 41, 2, 31, 0, 38, 38, 33, 0, 33, 19, 48, 27, 26, 37, 22, 19, 49, 6, 9, 29, 12, 0, 6, 30, 23, 7, 32, 50, 21, 35, 5, 35, 38, 32, 33, 17, 5, 19, 26, 5, 5, 26, 6, 41, 21, 47, 14, 47, 20, 10, 18, 23, 23, 43, 21, 47, 27, 20, 41, 50, 50, 42, 46, 19, 17, 25, 48, 39, 14, 21, 7, 37, 43, 14, 24, 4, 20, 49, 21, 5, 2, 39, 37, 27, 17, 31, 29, 36, 25, 40, 23, 3, 25, 7, 36, 19, 45, 10, 5, 44, 17, 21, 34, 20, 23, 33, 9, 43, 0, 33, 49, 40, 4, 23, 6, 42, 14, 1, 29, 7, 38, 15, 1, 47, 26, 12, 15, 11, 18, 43, 34, 42, 34, 50, 37, 33, 28, 41, 42, 7, 37, 39, 14, 0]
[9, 47, 26, 16, 36, 45, 47, 19, 8, 16, 23, 4, 40, 27, 2, 22, 24, 32, 32, 23, 20, 22, 37, 28, 44, 16, 0, 22, 7, 11, 49, 9, 25, 36, 41, 49, 20, 26, 43, 38, 34, 50, 26, 10, 44, 28, 35, 17, 33, 0, 14, 13, 26, 40, 49, 31, 43, 29, 43, 35, 49, 20, 9, 39, 37, 27, 11, 32, 32, 44, 30, 42, 13, 19, 24, 13, 11, 45, 31, 38, 44, 36, 40, 2, 44, 7, 3, 3, 46, 22, 46, 28, 22, 43, 20, 17, 41, 3, 50, 29, 33, 30, 0, 28, 16, 26, 4, 7, 37, 19, 42, 19, 8, 3, 45, 38, 24, 15, 13, 35, 22, 4, 17, 32, 49, 48, 47, 20, 30, 10, 8, 44, 44, 26, 9, 11, 50, 42, 42, 47, 24, 14, 1, 47, 21, 44, 4, 26, 18, 41, 12, 46, 44, 33, 37, 50, 46, 19, 15, 29, 7, 28, 46, 34, 2, 30, 50, 43, 16, 37, 11, 40, 27, 3, 36, 13, 48, 28, 26, 29, 29, 16, 6, 33, 30]
