N1,N2,...,Nx
[27, 46, 22, 34, 21, 48, 18, 43, 33, 6, 18, 22, 47, 49, 3, 35, 19, 47, 13, 43, 13, 32, 47, 28, 0, 8, 36, 25, 39, 38, 44, 46, 41, 19, 36, 11, 2, 15, 45, 43, 8, 42, 15, 19, 7, 20, 42, 40, 44, 2, 45, 45, 3, 7, 24, 50, 19, 1, 14, 25, 16, 30, 34, 12, 27, 20, 13, 2, 20, 47, 2, 11, 16, 0, 7, 27, 29, 36, 21, 42, 43, 50, 49, 40, 40, 7, 31, 22, 0, 11, 14, 34, 21, 50, 16, 49, 2, 32, 26, 31, 39, 40, 19, 5, 29, 6, 18, 49, 23, 0, 35, 9, 49, 23, 21, 27, 32, 25, 28, 31, 44, 7, 33, 7, 36, 33, 3, 6, 13, 21, 44, 43, 45, 45, 46, 15, 25, 38, 32, 18, 2, 9, 46, 17, 4, 18, 2, 36, 8, 21, 34, 16, 45, 3, 36, 19, 15, 13, 15, 49, 34, 49, 31, 4, 39, 20, 50, 47, 18, 37, 39, 21, 45, 17, 21, 43, 41, 10, 13, 44, 25, 28, 40, 20, 5, 35, 44, 13, 10, 6, 47]
[33, 50, 11, 16, 4, 49, 23, 21, 19, 11, 22, 31, 27, 10, 3, 49, 8, 25, 43, 9, 22, 23, 42, 1, 8, 0, 3, 13, 9, 30, 47, 36, 34, 24, 12, 41, 43, 9, 9, 5, 29, 4, 25, 21, 14, 27, 18, 20, 47, 13, 42, 2, 30, 35, 42, 12, 7, 30, 43, 48, 19, 50, 14, 24, 23, 28, 49, 44, 33, 1, 7, 13, 11, 38, 31, 19, 34, 29, 18, 22, 41, 43, 23, 19, 26, 3, 11, 35, 39, 14, 46, 29, 22, 44, 25, 1, 40, 27, 5, 46, 10, 47, 5, 43, 35, 38, 38, 14, 26, 10, 2, 9, 41, 16, 25, 27, 14, 3, 40, 34, 21, 18, 16, 9, 44, 8, 47, 40, 19, 1, 34, 26, 42, 5, 44, 47, 17, 0, 44, 46, 18, 6, 40, 26, 5, 27, 2, 22, 21, 50, 16, 21, 27, 29, 29, 25, 18, 40, 4, 15, 42, 1, 20, 17, 4, 14, 14, 20, 22, 0, 47, 34, 17, 13, 43, 13, 46, 43, 21, 17, 33, 31, 38, 22, 2, 32, 7, 42, 35, 19, 3]
[15, 47, 40, 4, 23, 20, 31, 7, 43, 38, 37, 4, 20, 47, 38, 35, 27, 9, 20, 7, 1, 33, 25, 28, 36, 3, 0, 28, 45, 31, 28, 33, 30, 30, 47, 14, 5, 21, 30, 45, 34, 12, 6, 22, 34, 16, 17, 30, 44, 7, 43, 8, 0, 9, 39, 29, 50, 41, 30, 42, 23, 16, 17, 38, 14, 46, 41, 20, 7, 2, 26, 37, 33, 2, 27, 1, 38, 24, 27, 38, 42, 13, 26, 44, 18, 16, 8, 21, 12, 26, 7, 27, 12, 11, 33, 16, 0, 19, 32, 7, 46, 11, 46, 42, 25, 19, 9, 35, 14, 42, 43, 6, 15, 35, 33, 8, 10, 5, 29, 31, 40, 39, 42, 20, 27, 43, 10, 2, 4, 0, 47, 24, 9, 41, 5, 36, 48, 18, 33, 3, 28, 30, 48, 27, 21, 18, 28, 22, 43, 46, 7, 2, 20, 26, 34, 22, 41, 4, 11, 11, 29, 1, 44, 49, 46, 42, 26, 37, 50, 47, 0, 3, 5, 13, 48, 17, 39, 41, 18, 7, 50, 13, 4, 17, 0, 24, 21, 28, 30, 22, 30]
[39, 19, 27, 28, 13, 49, 15, 45, 44, 31, 42, 32, 30, 15, 46, 47, 28, 12, 43, 39, 28, 6, 27, 10, 25, 13, 28, 0, 45, 7, 44, 31, 35, 36, 14, 34, 37, 47, 39, 38, 29, 30, 4, 9, 26, 3, 45, 46, 43, 42, 34, 14, 15, 7, 12, 41, 22, 31, 9, 23, 18, 5, 14, 20, 23, 40, 39, 50, 5, 45, 21, 10, 12, 14, 9, 49, 1, 6, 49, 19, 30, 9, 47, 9, 34, 27, 3, 25, 20, 17, 37, 17, 23, 9, 45, 8, 0, 10, 8, 43, 26, 13, 23, 13, 20, 32, 22, 30, 26, 18, 37, 34, 34, 10, 29, 20, 26, 3, 14, 13, 32, 8, 38, 36, 18, 8, 36, 47, 50, 26, 20, 3, 2, 44, 30, 32, 4, 38, 17, 41, 46, 27, 29, 27, 20, 24, 36, 14, 20, 30, 50, 7, 14, 45, 37, 27, 32, 43, 5, 40, 16, 44, 37, 47, 19, 32, 17, 48, 23, 11, 37, 36, 44, 23, 17, 50, 43, 19, 1, 28, 21, 39, 4, 37, 9, 1, 36, 36, 49, 49, 34]
[22, 9, 40, 25, 40, 38, 29, 8, 18, 13, 27, 47, 3, 21, 12, 41, 19, 16, 37, 31, 9, 24, 34, 49, 39, 9, 45, 45, 0, 20, 46, 3, 22, 7, 47, 30, 49, 15, 30, 14, 35, 3, 14, 13, 46, 44, 12, 45, 49, 47, 0, 1, 44, 41, 34, 45, 11, 36, 34, 21, 9, 49, 47, 50, 48, 27, 14, 45, 41, 38, 1, 20, 30, 34, 17, 28, 44, 30, 19, 8, 11, 9, 33, 39, 32, 48, 1, 8, 8, 9, 23, 42, 20, 11, 26, 3, 15, 0, 27, 34, 9, 12, 38, 4, 30, 28, 16, 25, 25, 26, 35, 30, 3, 0, 22, 7, 30, 0, 38, 11, 4, 31, 39, 29, 41, 32, 47, 47, 31, 33, 6, 49, 46, 49, 30, 45, 40, 50, 13, 43, 18, 24, 9, 50, 49, 37, 28, 36, 41, 30, 19, 44, 29, 22, 40, 5, 18, 44, 9, 17, 35, 16, 0, 42, 23, 8, 19, 34, 7, 13, 16, 49, 29, 4, 6, 24, 42, 39, 26, 22, 33, 37, 40, 30, 11, 47, 12, 25, 30, 4, 27]
[48, 20, 10, 38, 44, 28, 7, 8, 19, 48, 11, 13, 0, 6, 40, 43, 16, 14, 24, 38, 17, 50, 40, 0, 38, 30, 31, 7, 20, 0, 43, 20, 32, 5, 49, 12, 18, 4, 50, 9, 18, 32, 30, 42, 5, 48, 37, 50, 22, 3, 2, 34, 7, 4, 18, 50, 34, 12, 39, 37, 7, 34, 19, 3, 34, 21, 36, 13, 2, 24, 20, 46, 21, 28, 30, 33, 33, 2, 18, 20, 17, 26, 32, 38, 31, 29, 13, 47, 22, 11, 8, 22, 34, 33, 34, 14, 32, 3, 40, 23, 20, 30, 1, 8, 48, 12, 17, 48, 27, 45, 29, 23, 48, 39, 50, 23, 50, 42, 36, 19, 21, 13, 49, 13, 6, 22, 44, 13, 47, 38, 40, 29, 30, 46, 36, 44, 37, 44, 28, 7, 38, 19, 7, 50, 13, 43, 45, 45, 18, 5, 22, 21, 31, 45, 33, 2, 34, 26, 21, 48, 33, 8, 23, 41, 41, 41, 25, 21, 8, 22, 3, 18, 46, 4, 40, 29, 36, 22, 9, 26, 37, 7, 27, 10, 32, 34, 8, 41, 42, 17, 13]
[30, 42, 49, 11, 45, 9, 49, 48, 4, 24, 44, 2, 33, 27, 15, 45, 25, 44, 15, 3, 32, 9, 13, 1, 44, 47, 28, 44, 46, 43, 0, 35, 48, 12, 31, 40, 15, 9, 13, 24, 46, 31, 43, 25, 11, 13, 6, 35, 0, 29, 42, 10, 50, 4, 8, 26, 44, 3, 31, 0, 34, 17, 31, 23, 32, 8, 8, 7, 45, 13, 5, 13, 19, 2, 37, 45, 27, 13, 49, 8, 41, 8, 23, 44, 14, 9, 7, 30, 18, 1, 42, 48, 10, 13, 9, 7, 44, 29, 10, 35, 16, 50, 43, 23, 37, 5, 22, 31, 15, 24, 34, 25, 24, 45, 17, 14, 40, 38, 1, 15, 43, 23, 13, 18, 44, 18, 16, 41, 33, 10, 32, 45, 22, 48, 34, 21, 1, 3, 45, 28, 37, 8, 11, 22, 36, 40, 50, 24, 26, 32, 47, 49, 36, 46, 12, 7, 28, 17, 34, 43, 32, 45, 20, 32, 12, 18, 34, 4, 49, 48, 1, 42, 6, 10, 43, 50, 33, 45, 46, 42, 5, 9, 44, 38, 48, 25, 28, 32, 19, 1, 10]
[12, 38, 25, 11, 13, 5, 19, 11, 39, 30, 47, 49, 39, 13, 26, 34, 3, 47, 24, 0, 9, 33, 1, 0, 46, 36, 33, 31, 3, 20, 35, 0, 43, 1, 30, 41, 5, 21, 30, 19, 50, 12, 1, 8, 41, 50, 15, 43, 48, 35, 38, 2, 8, 25, 8, 27, 5, 32, 35, 44, 22, 9, 30, 10, 3, 38, 7, 1, 28, 12, 3, 14, 0, 12, 37, 42, 33, 38, 29, 29, 34, 25, 29, 25, 14, 8, 6, 14, 22, 19, 36, 34, 27, 26, 15, 25, 33, 4, 3, 40, 41, 5, 42, 26, 17, 43, 38, 36, 46, 19, 11, 21, 36, 41, 49, 12, 9, 26, 25, 12, 37, 13, 0, 15, 48, 16, 30, 38, 36, 23, 27, 14, 49, 23, 3, 11, 25, 50, 40, 10, 33, 12, 44, 1, 24, 48, 44, 43, 34, 18, 22, 7, 1, 33, 23, 20, 7, 27, 13, 27, 38, 41, 49, 50, 2, 11, 15, 41, 50, 21, 7, 9, 42, 44, 22, 40, 13, 35, 46, 46, 7, 10, 42, 32, 9, 46, 46, 14, 42, 12, 0]
[50, 27, 15, 29, 5, 28, 37, 30, 4, 9, 47, 40, 7, 2, 29, 28, 8, 43, 2, 49, 17, 16, 3, 8, 41, 34, 30, 35, 22, 32, 48, 43, 0, 44, 44, 21, 24, 39, 35, 11, 43, 39, 30, 14, 22, 49, 43, 33, 33, 31, 34, 44, 17, 13, 5, 45, 22, 40, 0, 23, 25, 39, 3, 39, 4, 24, 38, 8, 43, 16, 35, 17, 36, 40, 26, 34, 48, 12, 46, 25, 4, 43, 42, 27, 42, 40, 2, 14, 19, 3, 0, 48, 13, 40, 42, 16, 11, 28, 26, 18, 39, 21, 41, 38, 8, 47, 8, 38, 19, 44, 11, 39, 45, 28, 23, 17, 24, 3, 1, 38, 25, 45, 4, 19, 49, 2, 36, 34, 47, 40, 19, 28, 31, 44, 39, 29, 5, 31, 33, 48, 0, 27, 34, 47, 28, 36, 22, 31, 48, 33, 20, 21, 31, 34, 10, 27, 49, 26, 9, 17, 31, 50, 49, 19, 18, 0, 40, 45, 49, 16, 25, 46, 4, 20, 22, 45, 35, 46, 1, 48, 6, 11, 15, 5, 28, 18, 18, 42, 25, 14, 37]
[2, 19, 28, 18, 43, 1, 49, 42, 45, 49, 2, 7, 15, 19, 24, 50, 1, 20, 28, 30, 5, 3, 17, 44, 19, 24, 30, 36, 7, 5, 12, 1, 44, 0, 48, 39, 50, 50, 28, 21, 42, 27, 49, 40, 3, 45, 12, 46, 30, 29, 43, 7, 48, 15, 19, 8, 43, 18, 26, 22, 50, 4, 29, 21, 41, 3, 18, 47, 39, 3, 25, 2, 16, 5, 14, 14, 21, 1, 16, 10, 29, 13, 10, 24, 38, 14, 22, 16, 42, 45, 28, 17, 5, 2, 32, 0, 49, 25, 50, 40, 12, 25, 34, 27, 23, 25, 47, 41, 22, 36, 44, 11, 47, 15, 27, 44, 23, 5, 41, 39, 45, 12, 33, 5, 9, 48, 23, 11, 46, 23, 23, 1, 14, 43, 24, 15, 13, 36, 17, 9, 40, 48, 31, 11, 0, 38, 45, 45, 4, 11, 0, 35, 3, 12, 1, 29, 28, 35, 48, 16, 36, 45, 7, 2, 43, 46, 12, 26, 22, 17, 10, 33, 9, 35, 30, 14, 23, 3, 18, 4, 44, 33, 26, 5, 31, 17, 17, 38, 2, 40, 4]
[31, 21, 45, 5, 20, 33, 7, 4, 34, 12, 43, 46, 11, 30, 28, 30, 16, 2, 7, 46, 50, 0, 32, 4, 36, 12, 47, 14, 47, 49, 31, 30, 44, 48, 0, 35, 6, 50, 1, 16, 46, 3, 48, 18, 19, 40, 29, 24, 34, 38, 12, 17, 6, 37, 30, 33, 15, 47, 28, 48, 6, 43, 7, 35, 3, 43, 6, 6, 30, 42, 31, 1, 26, 16, 7, 21, 27, 6, 25, 5, 5, 35, 19, 26, 30, 16, 36, 13, 9, 3, 31, 19, 30, 48, 44, 4, 12, 26, 16, 8, 47, 32, 45, 49, 9, 35, 46, 36, 13, 37, 44, 20, 36, 37, 7, 28, 20, 48, 22, 42, 16, 10, 10, 49, 26, 38, 31, 50, 26, 15, 30, 31, 42, 9, 17, 11, 47, 31, 34, 14, 9, 50, 22, 14, 2, 49, 23, 5, 9, 26, 47, 5, 46, 12, 29, 4, 30, 25, 10, 14, 38, 5, 14, 48, 21, 33, 21, 43, 30, 22, 12, 25, 10, 1, 31, 16, 0, 33, 44, 15, 25, 26, 17, 29, 5, 3, 46, 6, 33, 33, 40]
[42, 0, 3, 6, 48, 12, 21, 40, 33, 15, 37, 41, 21, 15, 24, 39, 1, 24, 9, 44, 8, 43, 38, 9, 11, 41, 14, 34, 30, 12, 40, 41, 21, 39, 35, 0, 16, 9, 24, 20, 3, 12, 26, 12, 37, 27, 49, 38, 9, 5, 2, 11, 7, 46, 50, 47, 45, 11, 15, 44, 17, 33, 49, 3, 2, 6, 2, 12, 22, 15, 18, 13, 2, 47, 35, 4, 21, 47, 44, 35, 23, 36, 15, 48, 20, 24, 16, 46, 28, 38, 37, 29, 33, 2, 9, 50, 50, 50, 25, 10, 25, 17, 42, 2, 48, 50, 40, 48, 0, 49, 19, 25, 15, 31, 35, 11, 43, 9, 5, 30, 21, 20, 49, 32, 47, 46, 7, 30, 32, 24, 15, 32, 6, 12, 33, 48, 49, 11, 41, 3, 9, 1, 30, 49, 45, 7, 1, 45, 42, 23, 6, 23, 41, 36, 38, 6, 38, 20, 50, 9, 44, 24, 11, 6, 12, 37, 26, 15, 35, 25, 25, 39, 37, 23, 37, 41, 24, 4, 24, 38, 6, 23, 36, 23, 34, 28, 48, 47, 40, 43, 1]
[5, 47, 9, 17, 34, 15, 11, 45, 12, 4, 42, 50, 19, 11, 19, 35, 38, 8, 23, 43, 43, 28, 20, 45, 2, 43, 5, 37, 49, 18, 15, 5, 24, 50, 6, 16, 0, 9, 11, 46, 31, 21, 30, 33, 35, 33, 5, 44, 37, 36, 45, 12, 8, 23, 16, 35, 8, 46, 19, 23, 6, 47, 20, 36, 12, 20, 47, 37, 33, 13, 25, 30, 38, 47, 25, 48, 16, 49, 41, 47, 44, 6, 22, 43, 2, 33, 20, 47, 37, 38, 39, 34, 0, 9, 23, 46, 33, 37, 38, 7, 17, 38, 15, 23, 14, 22, 7, 29, 7, 20, 10, 38, 44, 27, 5, 19, 14, 43, 41, 45, 16, 41, 45, 43, 22, 10, 27, 48, 13, 44, 47, 50, 25, 17, 20, 3, 43, 30, 0, 17, 44, 6, 2, 45, 49, 50, 18, 37, 31, 4, 17, 18, 37, 42, 16, 24, 50, 18, 36, 19, 31, 29, 30, 44, 9, 1, 47, 13, 17, 38, 39, 28, 27, 42, 4, 43, 30, 26, 13, 48, 9, 18, 24, 30, 12, 0, 35, 7, 33, 32, 23]
[3, 50, 7, 21, 13, 30, 22, 13, 9, 20, 21, 41, 22, 33, 14, 7, 38, 45, 48, 20, 22, 35, 42, 9, 15, 9, 21, 47, 15, 4, 9, 21, 39, 50, 50, 9, 9, 0, 42, 31, 44, 26, 31, 0, 41, 10, 29, 25, 47, 18, 27, 30, 22, 27, 24, 42, 12, 10, 3, 46, 25, 18, 49, 48, 40, 12, 5, 19, 34, 46, 15, 10, 45, 36, 16, 46, 35, 19, 43, 29, 24, 21, 38, 23, 6, 43, 49, 17, 45, 28, 10, 16, 17, 35, 26, 48, 20, 32, 32, 17, 25, 38, 35, 47, 16, 29, 8, 38, 14, 45, 50, 9, 32, 4, 43, 45, 39, 31, 6, 17, 31, 11, 43, 24, 7, 1, 44, 40, 25, 46, 46, 18, 8, 3, 13, 3, 10, 38, 40, 48, 31, 6, 16, 19, 2, 33, 15, 43, 2, 0, 34, 16, 10, 3, 14, 47, 34, 17, 47, 15, 3, 19, 5, 0, 31, 35, 45, 19, 22, 24, 26, 43, 38, 34, 14, 46, 36, 45, 29, 50, 12, 35, 30, 45, 47, 1, 0, 2, 13, 1, 21]
[50, 9, 1, 45, 21, 6, 32, 48, 39, 42, 12, 46, 33, 22, 33, 9, 34, 44, 46, 4, 50, 28, 11, 29, 45, 9, 30, 39, 30, 50, 13, 30, 35, 28, 1, 24, 11, 42, 0, 37, 35, 34, 49, 3, 1, 29, 26, 31, 27, 5, 7, 0, 19, 29, 9, 28, 21, 5, 31, 23, 29, 43, 50, 35, 8, 17, 3, 41, 39, 36, 25, 15, 33, 27, 14, 36, 34, 17, 12, 30, 46, 26, 2, 24, 42, 31, 28, 31, 46, 36, 38, 36, 25, 50, 10, 18, 2, 44, 23, 38, 37, 30, 45, 17, 13, 46, 41, 48, 23, 8, 26, 32, 36, 40, 18, 16, 43, 28, 47, 24, 9, 6, 4, 3, 44, 49, 29, 25, 8, 25, 8, 46, 30, 11, 22, 24, 43, 19, 23, 2, 0, 30, 24, 8, 23, 37, 7, 6, 2, 1, 12, 21, 27, 20, 3, 25, 10, 17, 15, 16, 36, 49, 2, 50, 11, 35, 16, 45, 3, 46, 2, 1, 17, 11, 5, 43, 43, 10, 28, 26, 4, 33, 1, 15, 46, 40, 38, 50, 41, 29, 5]
[37, 34, 41, 17, 23, 39, 38, 3, 50, 32, 15, 3, 42, 12, 36, 5, 45, 34, 10, 26, 33, 27, 13, 25, 43, 5, 45, 38, 14, 9, 24, 19, 11, 21, 16, 20, 46, 31, 37, 0, 3, 30, 15, 21, 6, 29, 46, 46, 15, 7, 23, 33, 23, 8, 38, 42, 42, 46, 31, 33, 25, 19, 42, 14, 23, 47, 26, 15, 9, 28, 32, 27, 43, 45, 46, 19, 15, 33, 26, 0, 21, 37, 21, 12, 41, 13, 20, 13, 35, 23, 3, 0, 10, 33, 35, 14, 16, 21, 50, 0, 34, 37, 19, 15, 46, 49, 11, 24, 4, 30, 29, 37, 48, 48, 25, 44, 4, 45, 11, 47, 44, 23, 17, 0, 33, 49, 12, 0, 13, 0, 35, 24, 4, 50, 45, 10, 28, 33, 24, 44, 2, 47, 4, 23, 38, 15, 12, 12, 23, 8, 8, 19, 30, 44, 1, 16, 44, 32, 37, 16, 24, 21, 23, 36, 12, 28, 37, 27, 16, 43, 46, 36, 2, 30, 39, 12, 9, 15, 2, 43, 44, 31, 42, 2, 22, 37, 26, 37, 48, 27, 21]
[5, 3, 17, 26, 0, 13, 31, 33, 22, 14, 14, 20, 41, 44, 40, 38, 18, 1, 47, 21, 11, 4, 8, 37, 8, 29, 34, 29, 35, 18, 46, 50, 43, 42, 46, 3, 31, 44, 35, 3, 0, 5, 38, 21, 17, 11, 22, 4, 1, 45, 7, 29, 13, 12, 32, 3, 7, 9, 30, 17, 3, 36, 9, 39, 2, 48, 17, 42, 12, 29, 3, 6, 3, 9, 31, 7, 44, 48, 24, 30, 4, 1, 18, 44, 15, 14, 19, 45, 12, 50, 34, 0, 18, 21, 10, 32, 44, 37, 22, 11, 9, 8, 29, 44, 9, 22, 12, 16, 11, 47, 5, 24, 8, 34, 25, 27, 2, 7, 20, 17, 44, 5, 2, 14, 9, 36, 32, 34, 9, 31, 31, 5, 43, 7, 14, 25, 47, 6, 48, 23, 25, 1, 18, 39, 29, 1, 39, 42, 41, 45, 42, 36, 15, 35, 27, 7, 43, 45, 50, 39, 9, 30, 35, 19, 33, 21, 29, 10, 25, 36, 2, 44, 11, 13, 32, 26, 8, 38, 44, 9, 16, 12, 24, 44, 11, 27, 24, 40, 23, 22, 37]
[15, 0, 39, 46, 33, 27, 31, 19, 14, 28, 47, 12, 21, 10, 28, 6, 25, 21, 39, 14, 6, 17, 24, 37, 42, 4, 12, 30, 3, 32, 31, 12, 39, 27, 3, 12, 21, 26, 34, 30, 5, 0, 4, 13, 26, 31, 30, 15, 27, 19, 37, 10, 5, 9, 39, 45, 47, 49, 23, 17, 3, 17, 38, 36, 46, 26, 27, 23, 22, 9, 1, 20, 42, 31, 31, 26, 12, 16, 46, 32, 30, 27, 0, 0, 2, 14, 40, 1, 29, 27, 48, 37, 17, 40, 45, 44, 6, 46, 19, 42, 34, 27, 35, 29, 41, 3, 33, 21, 33, 30, 6, 28, 6, 24, 7, 31, 12, 50, 25, 22, 49, 10, 34, 8, 11, 44, 24, 39, 47, 16, 5, 16, 41, 25, 32, 1, 50, 48, 28, 38, 6, 29, 43, 21, 2, 34, 7, 49, 15, 33, 20, 11, 35, 11, 33, 42, 10, 28, 25, 46, 28, 20, 6, 36, 30, 30, 47, 46, 27, 33, 37, 3, 39, 37, 5, 49, 4, 39, 24, 26, 30, 15, 36, 34, 15, 4, 14, 8, 1, 28, 47]
[16, 47, 20, 14, 42, 17, 48, 14, 16, 44, 46, 26, 3, 24, 16, 35, 7, 40, 26, 5, 4, 49, 6, 25, 15, 25, 6, 4, 14, 30, 43, 1, 30, 49, 48, 26, 30, 31, 49, 15, 38, 4, 0, 50, 18, 7, 2, 32, 49, 2, 33, 27, 5, 16, 36, 33, 35, 34, 40, 13, 6, 27, 48, 35, 7, 44, 19, 26, 11, 40, 41, 5, 29, 50, 1, 5, 28, 25, 8, 34, 10, 27, 11, 2, 45, 9, 13, 1, 6, 46, 36, 29, 2, 41, 24, 10, 0, 39, 26, 17, 36, 41, 18, 48, 33, 29, 38, 48, 21, 3, 36, 43, 13, 12, 36, 5, 6, 9, 22, 34, 17, 20, 47, 4, 9, 47, 20, 26, 1, 3, 25, 31, 20, 25, 43, 36, 46, 42, 40, 39, 34, 35, 27, 48, 28, 6, 17, 13, 6, 4, 2, 3, 28, 38, 3, 41, 39, 46, 16, 38, 3, 8, 5, 12, 36, 45, 11, 48, 10, 50, 46, 47, 44, 3, 35, 49, 36, 9, 22, 43, 11, 42, 18, 38, 43, 6, 32, 18, 8, 16, 31]
[16, 8, 2, 13, 10, 15, 20, 33, 43, 4, 31, 18, 41, 34, 45, 49, 11, 46, 38, 3, 47, 28, 15, 4, 19, 21, 22, 9, 13, 42, 25, 8, 14, 40, 18, 12, 33, 0, 3, 21, 21, 13, 50, 0, 40, 8, 0, 46, 1, 44, 15, 26, 38, 27, 31, 5, 25, 49, 6, 9, 16, 30, 22, 0, 20, 47, 12, 50, 47, 15, 39, 4, 42, 6, 12, 17, 48, 37, 50, 45, 18, 35, 40, 32, 31, 46, 40, 19, 16, 44, 35, 43, 26, 20, 8, 24, 15, 4, 8, 37, 50, 32, 29, 5, 33, 49, 31, 4, 30, 28, 4, 46, 31, 30, 28, 47, 44, 31, 2, 11, 50, 45, 38, 44, 39, 6, 30, 30, 12, 18, 9, 47, 25, 11, 38, 32, 26, 50, 27, 9, 49, 48, 38, 38, 45, 27, 2, 24, 1, 1, 6, 18, 49, 18, 11, 45, 3, 6, 44, 4, 6, 30, 42, 2, 33, 25, 38, 11, 32, 5, 4, 39, 2, 46, 24, 26, 28, 47, 11, 25, 34, 48, 24, 40, 15, 35, 28, 43, 29, 3, 30]
[39, 4, 14, 3, 47, 21, 26, 36, 12, 43, 32, 26, 15, 32, 8, 14, 42, 22, 21, 27, 4, 10, 8, 27, 7, 14, 34, 26, 46, 5, 11, 41, 22, 3, 19, 37, 35, 41, 1, 6, 17, 26, 18, 40, 0, 17, 20, 46, 47, 0, 33, 0, 46, 1, 12, 38, 24, 45, 44, 17, 49, 36, 30, 26, 24, 11, 0, 23, 7, 50, 36, 30, 24, 17, 48, 5, 22, 19, 15, 12, 18, 39, 20, 13, 39, 1, 43, 43, 34, 27, 48, 20, 6, 28, 36, 5, 14, 15, 45, 27, 48, 46, 22, 22, 26, 22, 8, 29, 47, 9, 20, 46, 46, 5, 21, 20, 45, 28, 42, 38, 32, 38, 22, 10, 21, 46, 47, 2, 9, 44, 12, 41, 26, 19, 5, 20, 47, 27, 26, 36, 13, 14, 29, 44, 38, 37, 3, 37, 50, 25, 40, 0, 49, 24, 27, 50, 39, 25, 25, 19, 43, 2, 47, 40, 12, 2, 35, 42, 20, 40, 13, 45, 45, 11, 32, 11, 44, 30, 38, 0, 30, 2, 21, 49, 43, 34, 49, 14, 15, 25, 20]
[31, 43, 3, 42, 4, 9, 13, 21, 16, 5, 33, 48, 8, 30, 41, 34, 15, 45, 19, 26, 8, 17, 20, 37, 20, 27, 16, 3, 44, 48, 13, 50, 49, 45, 40, 27, 33, 10, 29, 29, 11, 31, 7, 8, 17, 0, 35, 6, 39, 50, 33, 0, 45, 36, 32, 16, 14, 22, 35, 50, 2, 45, 43, 49, 46, 30, 3, 6, 2, 20, 29, 48, 37, 13, 27, 43, 19, 36, 1, 2, 26, 46, 15, 34, 20, 5, 36, 10, 3, 28, 17, 22, 38, 8, 50, 15, 4, 49, 9, 47, 26, 33, 13, 6, 28, 34, 7, 42, 43, 1, 31, 2, 38, 0, 50, 22, 44, 27, 40, 15, 48, 27, 41, 32, 35, 33, 13, 2, 7, 34, 41, 39, 40, 42, 0, 8, 50, 24, 50, 36, 45, 38, 9, 22, 49, 26, 2, 13, 16, 24, 39, 30, 44, 3, 12, 31, 31, 15, 18, 35, 38, 18, 30, 4, 39, 7, 42, 45, 27, 33, 15, 42, 27, 18, 36, 38, 10, 2, 9, 37, 14, 4, 25, 39, 49, 10, 28, 27, 24, 38, 45]
[38, 36, 16, 31, 43, 1, 26, 41, 3, 49, 31, 2, 44, 48, 16, 2, 43, 28, 36, 35, 18, 45, 16, 4, 42, 18, 17, 45, 12, 37, 6, 15, 43, 12, 29, 49, 5, 29, 26, 46, 22, 30, 2, 0, 20, 35, 0, 21, 8, 4, 22, 1, 16, 3, 39, 15, 39, 23, 31, 0, 19, 15, 43, 37, 28, 23, 27, 35, 11, 37, 1, 39, 32, 45, 30, 46, 8, 33, 29, 43, 42, 26, 35, 11, 2, 25, 47, 9, 14, 13, 6, 15, 15, 5, 23, 22, 45, 45, 3, 0, 42, 23, 32, 3, 36, 18, 28, 17, 32, 49, 28, 49, 4, 6, 9, 29, 43, 8, 40, 12, 49, 29, 33, 34, 50, 19, 16, 38, 36, 5, 42, 49, 0, 42, 9, 5, 8, 10, 24, 7, 37, 42, 48, 22, 33, 35, 5, 35, 48, 19, 38, 9, 42, 7, 6, 6, 41, 23, 6, 1, 14, 25, 10, 46, 39, 13, 4, 46, 34, 27, 7, 1, 45, 33, 39, 43, 33, 17, 2, 38, 32, 9, 4, 48, 22, 28, 16, 40, 28, 11, 25]
[36, 31, 39, 8, 36, 48, 13, 33, 42, 5, 4, 0, 36, 40, 24, 31, 37, 0, 0, 25, 0, 45, 48, 41, 40, 20, 30, 46, 45, 50, 35, 43, 33, 46, 24, 38, 44, 25, 31, 46, 4, 15, 32, 46, 46, 6, 21, 0, 27, 0, 14, 17, 14, 8, 36, 39, 25, 13, 28, 28, 47, 37, 0, 46, 23, 31, 36, 25, 44, 46, 35, 46, 32, 8, 28, 24, 5, 27, 35, 35, 7, 45, 50, 47, 37, 41, 46, 37, 6, 44, 26, 5, 30, 33, 21, 36, 45, 6, 38, 30, 38, 3, 18, 48, 9, 44, 47, 18, 44, 9, 37, 2, 26, 30, 11, 12, 30, 9, 37, 48, 48, 31, 31, 26, 30, 1, 17, 11, 14, 29, 23, 20, 48, 20, 0, 37, 35, 48, 36, 50, 45, 19, 35, 26, 50, 48, 7, 42, 5, 8, 26, 5, 50, 15, 6, 42, 10, 9, 49, 29, 33, 4, 37, 43, 0, 1, 49, 3, 41, 22, 35, 5, 40, 5, 44, 30, 33, 27, 33, 30, 36, 9, 2, 16, 31, 36, 17, 30, 17, 41, 12]
