N1,N2,...,Nx
[19, 23, 28, 7, 36, 48, 11, 26, 15, 23, 29, 28, 35, 7, 30, 20, 17, 1, 14, 20, 37, 47, 14, 48, 42, 49, 38, 29, 9, 23, 11, 28, 26, 42, 49, 21, 32, 19, 0, 38, 34, 43, 14, 0, 47, 26, 17, 26, 45, 16, 6, 12, 39, 26, 13, 15, 48, 36, 32, 26, 15, 38, 16, 1, 46, 7, 30, 11, 18, 21, 35, 46, 42, 36, 44, 23, 1, 28, 14, 28, 17, 20, 49, 42, 26, 0, 25, 38, 1, 11, 33, 25, 41, 15, 46, 25, 10, 21, 40, 41, 9, 21, 31, 8, 50, 48, 1, 49, 4, 42, 11, 35, 47, 34, 23, 2, 43, 2, 15, 40, 23]
[37, 37, 48, 26, 45, 23, 46, 36, 46, 44, 50, 0, 41, 0, 11, 15, 22, 7, 20, 14, 4, 17, 36, 14, 6, 28, 33, 6, 3, 33, 2, 21, 42, 50, 43, 31, 42, 40, 38, 0, 39, 20, 9, 3, 18, 47, 29, 21, 6, 8, 27, 17, 18, 14, 31, 29, 44, 40, 50, 33, 16, 22, 5, 25, 42, 29, 33, 40, 38, 29, 13, 46, 21, 32, 7, 37, 24, 15, 18, 37, 49, 50, 48, 17, 43, 16, 21, 3, 36, 22, 39, 1, 9, 17, 0, 4, 28, 49, 18, 19, 34, 19, 29, 17, 4, 35, 38, 41, 0, 37, 19, 35, 48, 47, 12, 30, 16, 39, 36, 17, 1]
[20, 42, 32, 9, 28, 39, 4, 27, 41, 2, 28, 20, 44, 25, 33, 8, 29, 39, 22, 30, 22, 2, 14, 18, 33, 13, 48, 5, 40, 34, 43, 3, 29, 39, 28, 30, 7, 12, 34, 39, 0, 15, 0, 40, 15, 37, 45, 11, 33, 29, 11, 25, 44, 33, 11, 38, 19, 43, 9, 46, 22, 34, 5, 17, 0, 13, 40, 12, 9, 12, 21, 23, 44, 27, 39, 16, 24, 0, 36, 39, 44, 42, 14, 34, 1, 27, 16, 13, 48, 15, 7, 46, 25, 6, 23, 31, 5, 35, 30, 41, 35, 32, 43, 3, 14, 3, 35, 49, 50, 17, 40, 36, 44, 0, 15, 19, 33, 48, 11, 5, 43]
[33, 19, 41, 12, 44, 29, 22, 5, 49, 25, 1, 3, 44, 18, 8, 19, 3, 22, 43, 45, 28, 19, 40, 2, 15, 11, 6, 28, 48, 39, 7, 50, 21, 17, 40, 24, 46, 49, 43, 20, 15, 0, 1, 21, 40, 45, 22, 13, 24, 8, 8, 44, 29, 36, 10, 38, 21, 45, 34, 47, 15, 7, 7, 41, 35, 8, 13, 43, 3, 48, 31, 28, 12, 4, 45, 50, 29, 9, 16, 49, 7, 1, 10, 30, 12, 13, 15, 46, 0, 25, 7, 41, 1, 31, 2, 49, 22, 41, 16, 37, 6, 27, 29, 4, 31, 32, 41, 32, 39, 34, 11, 21, 12, 31, 21, 19, 50, 41, 15, 44, 22]
[29, 21, 48, 6, 43, 22, 39, 28, 34, 14, 21, 27, 22, 15, 48, 10, 13, 11, 21, 36, 18, 22, 38, 43, 12, 25, 10, 17, 8, 7, 9, 7, 29, 49, 18, 23, 4, 3, 14, 9, 0, 1, 0, 45, 8, 50, 40, 34, 7, 42, 23, 39, 21, 28, 33, 39, 27, 26, 4, 41, 24, 46, 35, 20, 41, 27, 37, 18, 48, 28, 34, 39, 26, 18, 22, 45, 5, 4, 43, 50, 34, 47, 36, 2, 39, 11, 34, 44, 44, 28, 20, 38, 48, 15, 39, 4, 14, 31, 18, 29, 46, 10, 40, 49, 43, 40, 49, 0, 20, 48, 31, 19, 24, 40, 38, 42, 19, 23, 19, 17, 30]
[48, 33, 31, 19, 27, 40, 37, 14, 4, 31, 4, 5, 31, 44, 20, 40, 33, 29, 49, 15, 20, 19, 37, 46, 6, 18, 1, 10, 36, 44, 14, 5, 44, 18, 34, 6, 4, 18, 0, 3, 40, 21, 45, 0, 12, 43, 0, 10, 19, 5, 36, 39, 4, 36, 31, 29, 14, 15, 36, 6, 36, 4, 18, 19, 49, 23, 23, 2, 11, 22, 16, 1, 15, 29, 20, 4, 22, 38, 10, 45, 41, 24, 45, 3, 24, 31, 25, 21, 2, 15, 14, 0, 31, 23, 20, 18, 28, 43, 29, 11, 9, 5, 40, 45, 33, 8, 30, 6, 7, 6, 34, 8, 22, 31, 3, 23, 42, 2, 41, 39, 35]
[12, 9, 43, 2, 2, 23, 36, 9, 17, 33, 28, 2, 17, 12, 41, 15, 41, 49, 22, 36, 8, 15, 49, 26, 50, 18, 34, 3, 15, 16, 4, 3, 41, 20, 50, 36, 6, 9, 47, 18, 15, 40, 8, 12, 0, 25, 14, 25, 2, 9, 45, 26, 18, 29, 46, 43, 12, 18, 50, 49, 15, 33, 42, 10, 24, 2, 5, 11, 6, 42, 16, 40, 24, 50, 24, 23, 9, 3, 20, 38, 9, 15, 36, 4, 9, 28, 26, 6, 10, 50, 33, 3, 47, 7, 25, 37, 6, 45, 26, 29, 43, 9, 36, 38, 17, 30, 44, 34, 43, 7, 34, 2, 12, 47, 44, 50, 21, 0, 11, 7, 48]
[3, 20, 31, 46, 40, 27, 5, 25, 30, 36, 14, 29, 35, 24, 3, 37, 34, 48, 17, 40, 39, 22, 33, 48, 22, 50, 26, 2, 14, 30, 33, 40, 31, 17, 42, 26, 3, 40, 26, 47, 37, 45, 50, 43, 25, 0, 46, 22, 0, 50, 40, 9, 29, 49, 19, 46, 47, 25, 16, 41, 27, 14, 15, 1, 38, 22, 24, 38, 39, 0, 21, 42, 11, 36, 32, 2, 18, 6, 20, 42, 37, 30, 18, 31, 32, 7, 32, 48, 13, 35, 33, 5, 27, 7, 6, 12, 34, 28, 40, 26, 23, 28, 28, 34, 2, 15, 5, 35, 40, 3, 34, 19, 15, 36, 7, 1, 1, 3, 4, 7, 20]
[40, 43, 21, 27, 45, 20, 27, 47, 23, 47, 9, 33, 6, 11, 11, 43, 50, 50, 12, 37, 3, 15, 0, 33, 13, 18, 12, 46, 27, 35, 4, 45, 1, 12, 36, 42, 22, 18, 17, 29, 45, 22, 40, 0, 14, 46, 0, 20, 20, 12, 45, 5, 4, 31, 8, 46, 27, 23, 3, 43, 14, 38, 13, 5, 46, 47, 41, 21, 36, 34, 28, 32, 43, 17, 24, 47, 10, 4, 0, 21, 27, 19, 7, 3, 15, 13, 36, 50, 17, 12, 2, 11, 38, 25, 14, 3, 2, 32, 25, 29, 3, 38, 27, 46, 39, 38, 5, 39, 24, 48, 35, 7, 8, 8, 50, 50, 25, 4, 20, 39, 45]
[18, 12, 42, 45, 47, 30, 34, 37, 24, 0, 19, 19, 45, 23, 6, 27, 49, 40, 40, 47, 14, 6, 41, 36, 3, 11, 28, 30, 14, 43, 41, 12, 3, 22, 50, 2, 50, 31, 26, 21, 11, 13, 34, 10, 25, 22, 20, 0, 29, 44, 1, 18, 33, 45, 9, 33, 15, 26, 48, 41, 27, 42, 29, 31, 8, 33, 16, 6, 13, 31, 19, 38, 26, 36, 0, 30, 36, 14, 9, 18, 6, 30, 23, 42, 40, 24, 13, 0, 43, 41, 50, 32, 16, 39, 11, 14, 4, 22, 0, 35, 33, 17, 10, 35, 42, 44, 26, 19, 7, 46, 3, 9, 39, 40, 10, 47, 28, 26, 7, 2, 17]
[49, 7, 47, 21, 30, 1, 1, 13, 18, 16, 37, 32, 42, 4, 22, 39, 0, 35, 49, 21, 45, 14, 7, 35, 0, 44, 27, 43, 36, 42, 24, 2, 39, 48, 49, 0, 22, 35, 45, 6, 33, 24, 7, 19, 2, 0, 20, 29, 0, 4, 34, 8, 18, 16, 24, 17, 38, 3, 1, 40, 36, 23, 2, 24, 49, 31, 3, 40, 14, 49, 32, 3, 16, 3, 25, 44, 33, 22, 40, 12, 43, 36, 24, 1, 23, 6, 23, 43, 31, 13, 42, 35, 48, 7, 20, 34, 12, 8, 39, 11, 24, 2, 49, 16, 48, 4, 36, 32, 33, 14, 11, 36, 18, 43, 46, 8, 41, 44, 2, 32, 36]
[26, 3, 26, 3, 4, 50, 30, 20, 37, 13, 0, 27, 39, 15, 26, 6, 42, 13, 35, 41, 34, 43, 0, 13, 30, 40, 27, 41, 28, 43, 16, 17, 41, 32, 31, 11, 16, 27, 16, 8, 29, 8, 42, 5, 9, 50, 12, 44, 4, 0, 4, 10, 48, 10, 1, 12, 40, 12, 7, 16, 43, 1, 25, 20, 35, 5, 25, 46, 2, 41, 39, 29, 46, 33, 19, 40, 47, 8, 44, 28, 39, 25, 20, 5, 40, 41, 19, 50, 12, 19, 20, 39, 25, 33, 42, 37, 44, 45, 38, 15, 5, 42, 1, 14, 40, 44, 49, 14, 12, 19, 20, 11, 0, 25, 11, 37, 6, 17, 13, 10, 49]
[28, 48, 17, 10, 48, 4, 43, 38, 15, 41, 46, 44, 22, 25, 30, 16, 8, 50, 17, 6, 8, 2, 47, 27, 22, 18, 13, 7, 45, 39, 47, 37, 27, 13, 24, 42, 0, 44, 6, 27, 11, 8, 23, 36, 45, 40, 45, 1, 34, 4, 0, 16, 5, 33, 24, 48, 2, 0, 30, 43, 49, 27, 20, 14, 42, 35, 29, 18, 43, 46, 18, 26, 18, 36, 28, 4, 47, 15, 40, 37, 42, 30, 29, 14, 18, 37, 4, 46, 7, 44, 19, 33, 0, 3, 40, 34, 28, 8, 43, 50, 41, 24, 1, 29, 43, 17, 38, 25, 18, 36, 9, 33, 28, 8, 18, 45, 10, 33, 22, 10, 22]
[41, 2, 39, 31, 5, 35, 2, 1, 1, 32, 19, 26, 35, 8, 22, 45, 38, 26, 30, 36, 13, 20, 25, 28, 19, 41, 48, 1, 50, 4, 22, 2, 35, 23, 21, 27, 26, 16, 12, 17, 25, 44, 39, 39, 26, 9, 5, 18, 8, 10, 16, 0, 28, 27, 38, 13, 2, 50, 50, 33, 33, 22, 10, 19, 46, 50, 41, 5, 23, 46, 26, 42, 14, 37, 33, 50, 8, 49, 5, 25, 6, 32, 23, 26, 44, 22, 29, 38, 31, 9, 35, 30, 3, 39, 40, 46, 21, 21, 29, 44, 49, 39, 43, 40, 15, 41, 27, 2, 45, 13, 20, 14, 6, 32, 26, 9, 44, 7, 20, 4, 35]
[48, 19, 37, 45, 22, 5, 46, 25, 21, 27, 18, 23, 46, 34, 16, 29, 28, 27, 19, 2, 43, 47, 33, 43, 34, 3, 32, 50, 23, 3, 27, 15, 15, 9, 4, 37, 0, 1, 39, 18, 44, 29, 21, 4, 18, 29, 4, 33, 18, 48, 5, 28, 0, 2, 32, 13, 31, 49, 18, 46, 13, 37, 46, 30, 39, 26, 13, 15, 12, 37, 23, 15, 33, 9, 8, 41, 21, 44, 49, 17, 19, 44, 39, 44, 19, 18, 45, 49, 26, 10, 9, 36, 19, 46, 38, 48, 45, 0, 26, 2, 17, 10, 45, 20, 50, 19, 0, 22, 38, 42, 21, 5, 14, 22, 30, 22, 15, 27, 50, 44, 27]
[26, 8, 37, 47, 4, 48, 17, 20, 35, 47, 39, 15, 25, 41, 47, 18, 47, 40, 5, 38, 50, 49, 10, 44, 36, 3, 43, 17, 16, 28, 43, 50, 31, 31, 37, 24, 40, 49, 26, 14, 33, 36, 28, 36, 29, 49, 31, 45, 16, 10, 33, 27, 2, 0, 32, 44, 11, 45, 17, 41, 28, 38, 1, 38, 14, 9, 6, 36, 45, 7, 15, 25, 0, 23, 2, 47, 17, 34, 19, 26, 40, 42, 10, 49, 24, 40, 0, 49, 43, 8, 22, 17, 28, 8, 20, 3, 3, 48, 1, 39, 47, 49, 4, 24, 35, 36, 34, 27, 20, 47, 23, 15, 50, 46, 44, 11, 40, 49, 39, 27, 3]
[3, 39, 39, 50, 33, 42, 22, 9, 3, 21, 22, 50, 30, 0, 19, 4, 0, 46, 48, 1, 24, 42, 33, 36, 30, 29, 31, 34, 50, 18, 37, 34, 7, 26, 50, 10, 41, 41, 13, 31, 11, 10, 33, 31, 46, 19, 8, 9, 24, 1, 24, 38, 32, 32, 0, 0, 6, 46, 38, 22, 47, 35, 12, 38, 37, 46, 6, 49, 41, 50, 44, 25, 37, 26, 24, 40, 24, 24, 9, 22, 44, 44, 12, 19, 11, 33, 23, 13, 14, 4, 20, 10, 32, 47, 31, 13, 46, 29, 15, 35, 49, 27, 22, 19, 35, 45, 10, 50, 50, 3, 47, 49, 24, 35, 24, 20, 19, 37, 34, 42, 10]
[39, 24, 24, 18, 30, 36, 28, 1, 22, 2, 36, 38, 42, 11, 31, 4, 33, 39, 11, 41, 47, 27, 47, 13, 38, 24, 30, 13, 36, 16, 13, 24, 30, 48, 48, 19, 50, 5, 15, 29, 38, 38, 39, 29, 43, 46, 46, 33, 17, 12, 48, 13, 13, 44, 0, 0, 34, 48, 4, 25, 37, 2, 14, 41, 25, 31, 9, 6, 7, 13, 23, 47, 44, 27, 29, 7, 4, 29, 21, 37, 9, 32, 33, 7, 48, 25, 39, 8, 19, 33, 45, 22, 48, 44, 30, 36, 32, 40, 21, 50, 17, 5, 15, 14, 16, 29, 23, 48, 38, 38, 41, 35, 1, 39, 50, 38, 30, 4, 10, 30, 37]
[8, 10, 42, 43, 45, 34, 43, 18, 16, 7, 23, 1, 32, 23, 20, 28, 26, 45, 40, 17, 14, 5, 13, 21, 34, 13, 38, 48, 9, 30, 28, 8, 29, 0, 28, 24, 8, 44, 48, 44, 19, 21, 27, 14, 12, 47, 27, 15, 38, 40, 2, 2, 31, 11, 6, 34, 0, 35, 3, 25, 26, 43, 38, 50, 35, 0, 42, 1, 41, 12, 42, 6, 41, 9, 43, 23, 31, 10, 29, 4, 35, 41, 30, 17, 11, 49, 3, 22, 39, 17, 5, 47, 20, 7, 21, 35, 4, 42, 10, 11, 37, 33, 17, 1, 44, 9, 23, 2, 50, 4, 49, 36, 10, 31, 41, 34, 43, 15, 43, 9, 0]
[3, 36, 19, 15, 1, 29, 27, 45, 16, 30, 24, 27, 48, 36, 9, 25, 7, 47, 32, 6, 40, 14, 11, 37, 20, 39, 6, 14, 42, 45, 21, 10, 30, 10, 25, 28, 24, 24, 36, 40, 43, 45, 26, 15, 18, 25, 23, 26, 3, 12, 0, 50, 49, 45, 46, 48, 35, 0, 27, 3, 32, 45, 29, 9, 21, 35, 16, 12, 27, 37, 11, 44, 3, 16, 22, 23, 23, 6, 13, 19, 20, 26, 33, 36, 38, 13, 0, 23, 6, 26, 20, 13, 30, 47, 25, 10, 17, 29, 19, 29, 46, 18, 45, 9, 27, 14, 30, 26, 50, 27, 8, 29, 28, 22, 6, 36, 22, 2, 49, 0, 24]
[18, 23, 46, 17, 18, 20, 15, 43, 12, 29, 23, 10, 29, 36, 8, 26, 29, 38, 20, 34, 12, 28, 45, 43, 48, 5, 16, 15, 9, 24, 17, 50, 13, 0, 36, 25, 15, 11, 32, 50, 9, 34, 4, 36, 50, 16, 3, 48, 1, 7, 30, 50, 18, 17, 38, 4, 3, 27, 0, 36, 11, 50, 22, 30, 5, 18, 44, 23, 49, 2, 11, 16, 7, 37, 40, 39, 23, 3, 32, 0, 16, 10, 40, 15, 49, 48, 40, 30, 6, 12, 35, 28, 0, 29, 36, 11, 20, 19, 32, 25, 29, 12, 38, 38, 44, 28, 40, 11, 25, 3, 19, 14, 17, 4, 3, 47, 50, 9, 27, 35, 48]
[36, 40, 50, 35, 25, 40, 40, 18, 38, 15, 34, 39, 5, 32, 34, 50, 23, 47, 24, 17, 35, 49, 42, 3, 25, 46, 14, 4, 9, 14, 27, 26, 32, 21, 33, 2, 24, 1, 26, 33, 46, 47, 41, 6, 49, 41, 43, 41, 40, 16, 43, 33, 46, 41, 22, 25, 25, 3, 36, 0, 4, 32, 7, 9, 21, 14, 32, 36, 27, 50, 47, 31, 9, 20, 6, 33, 44, 11, 23, 13, 14, 8, 37, 10, 47, 30, 29, 15, 12, 49, 29, 18, 12, 5, 15, 33, 34, 45, 37, 7, 28, 42, 12, 21, 2, 26, 39, 43, 27, 13, 47, 38, 38, 0, 46, 33, 24, 27, 45, 49, 27]
[12, 13, 12, 3, 5, 24, 0, 12, 33, 35, 42, 20, 17, 0, 31, 26, 40, 4, 1, 6, 37, 9, 38, 28, 36, 47, 3, 29, 15, 50, 19, 34, 12, 50, 12, 31, 31, 36, 15, 16, 22, 15, 24, 36, 15, 27, 14, 27, 36, 43, 49, 33, 13, 28, 47, 37, 26, 32, 11, 4, 0, 50, 24, 8, 27, 16, 50, 0, 22, 47, 21, 18, 26, 24, 19, 2, 35, 40, 24, 45, 17, 21, 37, 24, 12, 6, 34, 35, 23, 18, 14, 13, 8, 31, 11, 17, 19, 18, 21, 24, 40, 40, 11, 41, 1, 21, 0, 38, 49, 38, 22, 20, 30, 1, 47, 13, 26, 50, 18, 13, 35]
[46, 38, 23, 21, 47, 46, 36, 35, 32, 11, 30, 24, 6, 27, 31, 9, 25, 28, 29, 0, 22, 39, 46, 20, 6, 17, 45, 33, 32, 39, 42, 21, 20, 33, 13, 47, 5, 49, 38, 22, 34, 7, 46, 4, 33, 14, 38, 42, 23, 1, 27, 22, 37, 38, 35, 2, 43, 45, 50, 32, 50, 0, 8, 7, 33, 33, 25, 10, 21, 4, 41, 44, 16, 49, 24, 28, 13, 21, 31, 8, 15, 24, 35, 42, 44, 11, 35, 19, 18, 12, 33, 22, 8, 34, 45, 2, 40, 5, 13, 40, 18, 28, 26, 37, 27, 25, 21, 32, 34, 34, 50, 2, 22, 33, 49, 31, 48, 8, 13, 5, 9]
[18, 40, 47, 8, 35, 12, 18, 4, 45, 33, 42, 11, 47, 43, 41, 26, 0, 24, 18, 35, 21, 19, 43, 18, 6, 48, 2, 23, 22, 33, 22, 45, 17, 12, 41, 29, 41, 44, 16, 5, 5, 7, 35, 18, 42, 15, 13, 29, 2, 25, 20, 10, 46, 1, 12, 14, 38, 29, 22, 7, 24, 8, 0, 10, 38, 26, 24, 13, 29, 14, 38, 27, 13, 34, 20, 26, 43, 37, 43, 40, 3, 13, 8, 20, 42, 34, 16, 38, 37, 7, 24, 11, 15, 3, 45, 46, 26, 40, 25, 18, 42, 17, 35, 9, 24, 18, 29, 28, 45, 15, 45, 50, 3, 20, 24, 7, 23, 24, 0, 33, 37]
[11, 9, 6, 36, 49, 43, 14, 5, 18, 14, 8, 18, 47, 32, 1, 9, 19, 11, 23, 46, 49, 19, 28, 37, 19, 13, 50, 2, 22, 36, 48, 42, 5, 31, 30, 27, 5, 7, 1, 25, 17, 41, 20, 19, 10, 1, 5, 31, 24, 20, 14, 19, 30, 38, 38, 41, 50, 9, 30, 9, 8, 7, 10, 0, 0, 43, 39, 21, 50, 15, 0, 21, 41, 12, 42, 26, 34, 3, 45, 13, 34, 6, 32, 17, 8, 35, 3, 10, 44, 6, 49, 50, 48, 11, 15, 42, 19, 49, 3, 21, 50, 0, 36, 38, 36, 27, 21, 10, 26, 13, 37, 19, 37, 3, 11, 31, 47, 20, 44, 14, 14]
[24, 44, 20, 2, 46, 43, 19, 47, 26, 18, 36, 30, 3, 8, 20, 29, 24, 30, 32, 19, 13, 1, 44, 19, 18, 32, 3, 48, 11, 16, 44, 27, 23, 0, 42, 36, 10, 25, 46, 42, 0, 35, 41, 49, 24, 38, 46, 8, 49, 35, 42, 46, 39, 14, 37, 25, 35, 21, 5, 21, 27, 33, 38, 0, 0, 20, 16, 37, 8, 2, 1, 3, 35, 34, 17, 2, 4, 14, 4, 46, 31, 1, 30, 26, 5, 47, 16, 38, 30, 6, 8, 46, 38, 29, 44, 22, 20, 23, 41, 41, 25, 34, 37, 5, 26, 0, 43, 20, 42, 40, 17, 48, 23, 35, 17, 7, 48, 6, 10, 5, 43]
[23, 22, 43, 5, 9, 17, 36, 38, 14, 21, 37, 22, 26, 23, 7, 20, 23, 48, 49, 17, 39, 2, 15, 49, 34, 29, 4, 6, 23, 13, 48, 34, 47, 17, 21, 2, 27, 5, 7, 29, 13, 8, 27, 23, 2, 22, 47, 33, 31, 5, 35, 50, 26, 9, 46, 31, 0, 35, 18, 14, 16, 33, 26, 43, 20, 0, 43, 28, 48, 39, 44, 21, 16, 9, 21, 27, 9, 49, 34, 40, 36, 8, 1, 21, 38, 24, 10, 31, 45, 29, 32, 47, 15, 28, 49, 26, 39, 36, 26, 33, 37, 33, 9, 20, 41, 47, 41, 42, 7, 17, 38, 35, 44, 22, 21, 22, 9, 31, 4, 21, 36]
[1, 11, 49, 37, 34, 40, 26, 47, 23, 15, 2, 37, 11, 24, 16, 19, 2, 17, 31, 30, 29, 17, 23, 5, 30, 26, 33, 24, 24, 39, 8, 37, 22, 1, 41, 47, 46, 40, 30, 33, 40, 13, 37, 23, 5, 24, 41, 16, 3, 25, 29, 41, 13, 6, 6, 9, 42, 16, 44, 32, 50, 25, 24, 39, 16, 43, 0, 3, 43, 4, 49, 1, 22, 44, 32, 30, 16, 0, 37, 12, 22, 11, 47, 23, 50, 7, 14, 44, 29, 23, 34, 15, 0, 27, 38, 17, 42, 21, 6, 33, 19, 41, 24, 40, 13, 23, 30, 1, 37, 12, 9, 27, 15, 4, 39, 10, 31, 31, 32, 37, 28]
[39, 49, 50, 44, 20, 19, 20, 6, 17, 48, 21, 24, 36, 27, 47, 46, 45, 45, 20, 10, 16, 3, 15, 38, 8, 42, 43, 35, 31, 46, 10, 37, 13, 39, 42, 41, 10, 27, 11, 40, 12, 43, 18, 2, 11, 38, 21, 6, 40, 46, 18, 5, 15, 36, 49, 6, 1, 12, 23, 36, 0, 10, 13, 21, 37, 28, 3, 0, 4, 36, 31, 13, 30, 25, 12, 8, 23, 39, 8, 25, 25, 28, 7, 21, 22, 47, 25, 36, 4, 49, 6, 0, 15, 13, 4, 41, 40, 7, 27, 14, 36, 24, 24, 0, 23, 6, 32, 35, 44, 38, 31, 43, 0, 39, 19, 30, 45, 12, 47, 15, 25]
[10, 20, 19, 36, 35, 2, 6, 10, 8, 46, 37, 22, 49, 0, 43, 33, 37, 35, 7, 28, 31, 25, 25, 22, 30, 39, 28, 9, 31, 22, 32, 33, 12, 47, 4, 18, 11, 19, 18, 38, 9, 3, 48, 11, 6, 39, 36, 13, 14, 2, 43, 23, 12, 45, 41, 7, 41, 27, 49, 27, 22, 21, 29, 50, 8, 48, 43, 4, 0, 47, 20, 7, 24, 37, 16, 21, 21, 22, 20, 39, 50, 2, 20, 47, 20, 32, 4, 29, 35, 11, 37, 4, 29, 23, 9, 50, 32, 3, 49, 43, 47, 37, 29, 14, 44, 25, 24, 0, 4, 42, 36, 20, 45, 29, 11, 27, 38, 9, 4, 38, 21]
[44, 0, 35, 48, 38, 45, 40, 27, 13, 38, 25, 27, 9, 20, 16, 33, 30, 3, 23, 43, 6, 10, 20, 22, 18, 33, 21, 35, 22, 17, 7, 22, 28, 28, 32, 2, 6, 33, 21, 29, 12, 48, 28, 22, 42, 0, 34, 31, 49, 41, 46, 46, 37, 7, 50, 13, 12, 37, 2, 50, 47, 4, 14, 15, 2, 39, 4, 36, 47, 0, 19, 49, 34, 3, 36, 11, 47, 12, 31, 29, 8, 26, 26, 17, 33, 24, 10, 27, 12, 24, 24, 38, 11, 50, 44, 30, 33, 36, 19, 17, 37, 36, 44, 29, 49, 34, 50, 46, 29, 36, 13, 44, 0, 50, 31, 8, 48, 50, 40, 7, 38]
[17, 14, 2, 34, 14, 24, 50, 29, 35, 1, 0, 6, 50, 24, 6, 40, 8, 30, 12, 15, 32, 44, 18, 39, 21, 47, 42, 27, 17, 12, 44, 46, 42, 19, 15, 40, 11, 48, 35, 13, 21, 31, 34, 16, 16, 21, 28, 19, 32, 39, 18, 26, 23, 15, 44, 23, 42, 11, 11, 47, 21, 41, 38, 0, 1, 44, 49, 31, 20, 19, 0, 25, 34, 12, 5, 38, 50, 29, 12, 45, 34, 29, 35, 4, 26, 3, 28, 21, 33, 24, 11, 8, 33, 4, 6, 4, 12, 28, 50, 11, 20, 50, 19, 50, 4, 40, 44, 0, 31, 23, 7, 7, 30, 27, 0, 4, 47, 27, 22, 13, 46]
[32, 28, 34, 23, 17, 25, 31, 28, 50, 37, 5, 32, 5, 29, 16, 16, 10, 50, 25, 47, 44, 37, 43, 17, 37, 14, 13, 5, 48, 10, 33, 19, 34, 21, 34, 34, 12, 48, 46, 46, 23, 28, 39, 1, 40, 42, 32, 38, 3, 29, 26, 42, 15, 25, 25, 47, 6, 44, 16, 31, 18, 44, 27, 21, 3, 21, 1, 13, 7, 49, 25, 0, 25, 3, 40, 30, 33, 25, 6, 22, 8, 43, 12, 11, 10, 36, 41, 41, 30, 19, 10, 17, 11, 3, 32, 35, 46, 44, 8, 37, 35, 8, 45, 47, 47, 37, 7, 22, 26, 11, 47, 13, 16, 18, 41, 10, 21, 44, 46, 32, 25]
[47, 32, 8, 41, 28, 8, 14, 47, 4, 27, 21, 30, 35, 3, 2, 15, 44, 2, 36, 6, 0, 25, 15, 43, 0, 37, 12, 28, 26, 22, 30, 47, 31, 35, 26, 18, 31, 2, 42, 21, 44, 12, 26, 15, 24, 11, 43, 26, 16, 46, 18, 14, 33, 0, 37, 44, 41, 3, 7, 9, 26, 16, 13, 41, 35, 16, 22, 30, 24, 34, 34, 25, 0, 11, 21, 46, 46, 41, 24, 35, 15, 29, 32, 23, 33, 32, 25, 31, 22, 2, 40, 22, 3, 38, 39, 39, 46, 48, 23, 19, 42, 10, 2, 2, 16, 4, 4, 19, 6, 23, 43, 15, 45, 7, 39, 40, 20, 43, 25, 38, 17]
[15, 27, 25, 0, 47, 11, 43, 13, 0, 35, 28, 49, 24, 32, 23, 17, 5, 10, 3, 31, 49, 3, 32, 30, 7, 15, 11, 47, 25, 25, 3, 35, 5, 3, 28, 21, 43, 39, 36, 32, 27, 4, 18, 29, 50, 36, 17, 36, 3, 33, 36, 37, 9, 23, 26, 27, 9, 16, 37, 20, 24, 49, 34, 12, 34, 9, 44, 25, 37, 3, 12, 3, 11, 0, 15, 38, 37, 47, 36, 18, 7, 44, 28, 29, 39, 49, 2, 6, 34, 44, 49, 3, 5, 2, 49, 44, 35, 39, 41, 40, 22, 28, 9, 44, 22, 30, 49, 23, 37, 30, 42, 19, 45, 30, 22, 41, 21, 23, 29, 7, 32]
[32, 28, 35, 3, 38, 6, 42, 36, 24, 3, 1, 4, 47, 10, 46, 7, 4, 8, 25, 45, 13, 2, 49, 33, 4, 6, 33, 9, 46, 23, 2, 49, 36, 19, 31, 21, 14, 34, 44, 7, 39, 45, 22, 20, 24, 32, 24, 0, 25, 19, 28, 33, 8, 2, 24, 29, 43, 22, 40, 6, 19, 24, 20, 42, 17, 21, 32, 12, 16, 36, 5, 40, 21, 15, 0, 30, 5, 40, 9, 9, 27, 31, 22, 41, 40, 37, 44, 5, 26, 34, 2, 23, 30, 21, 24, 15, 3, 1, 42, 8, 45, 18, 31, 46, 46, 42, 36, 40, 11, 4, 22, 48, 8, 34, 22, 6, 1, 37, 41, 37, 8]
[16, 33, 27, 6, 6, 37, 6, 6, 5, 43, 41, 3, 29, 23, 31, 15, 17, 7, 28, 40, 7, 3, 13, 41, 20, 16, 17, 6, 15, 30, 50, 13, 43, 23, 14, 2, 10, 9, 23, 37, 16, 50, 45, 4, 23, 2, 47, 30, 44, 40, 4, 50, 41, 47, 40, 7, 23, 23, 39, 33, 2, 28, 26, 26, 2, 27, 30, 8, 21, 11, 38, 30, 46, 38, 30, 0, 42, 17, 47, 44, 31, 35, 0, 12, 48, 42, 43, 3, 19, 42, 32, 36, 7, 46, 39, 3, 30, 43, 23, 19, 21, 48, 37, 50, 47, 39, 50, 47, 2, 37, 35, 37, 3, 16, 17, 4, 31, 43, 32, 2, 37]
