N1,N2,...,Nx
[31, 22, 13, 16, 20, 35, 33, 33, 7, 11, 6, 0, 41, 10, 42, 47, 32, 5, 14, 13, 41, 4, 10, 6, 6, 22, 28, 45, 41, 11, 3, 32, 47, 22, 4, 31, 33, 18, 41, 14, 17, 45, 19, 0, 27, 43, 28, 39, 5, 6, 49, 44, 18, 0, 25, 24, 31, 28, 33, 12, 19, 35, 13, 34, 38, 46, 22, 27, 3, 34, 25, 29, 32, 18, 36, 6, 50, 38, 46, 44, 35, 25, 9, 48, 16, 3, 32, 32, 24, 25, 5, 24, 0, 9, 22, 4, 40, 36, 34, 24, 31, 36, 34, 48, 27, 4]
[42, 28, 11, 44, 30, 6, 13, 46, 44, 28, 20, 49, 33, 8, 16, 23, 18, 34, 7, 5, 11, 2, 10, 39, 49, 47, 1, 22, 5, 11, 38, 28, 13, 33, 37, 3, 17, 44, 34, 2, 30, 34, 48, 27, 0, 32, 10, 23, 10, 43, 31, 24, 50, 2, 12, 30, 6, 28, 34, 37, 25, 48, 18, 21, 6, 10, 34, 23, 49, 38, 3, 34, 11, 13, 45, 4, 36, 3, 31, 31, 9, 18, 23, 3, 22, 37, 35, 48, 32, 26, 40, 13, 21, 46, 41, 6, 8, 36, 23, 47, 43, 31, 25, 31, 38, 41]
[21, 30, 11, 41, 22, 4, 28, 40, 50, 48, 38, 2, 21, 42, 10, 12, 45, 7, 6, 50, 42, 47, 29, 44, 44, 19, 28, 3, 9, 33, 0, 9, 6, 7, 44, 31, 16, 20, 4, 27, 8, 34, 32, 43, 32, 0, 33, 35, 17, 24, 43, 0, 39, 33, 41, 11, 23, 0, 22, 32, 15, 16, 28, 21, 9, 37, 29, 22, 5, 11, 48, 5, 21, 50, 26, 18, 47, 22, 11, 37, 47, 31, 50, 39, 46, 0, 41, 0, 37, 11, 15, 37, 10, 24, 24, 11, 35, 12, 39, 13, 26, 4, 48, 29, 12, 17]
[30, 30, 24, 22, 42, 34, 13, 46, 49, 3, 19, 0, 34, 22, 28, 24, 0, 28, 35, 31, 50, 5, 38, 33, 41, 10, 37, 17, 18, 20, 42, 41, 11, 45, 31, 5, 10, 45, 7, 17, 5, 46, 41, 28, 10, 33, 0, 25, 48, 13, 46, 26, 43, 20, 45, 22, 19, 50, 14, 50, 22, 31, 33, 45, 25, 0, 5, 45, 3, 35, 13, 10, 50, 23, 39, 36, 12, 23, 3, 32, 43, 18, 12, 31, 31, 1, 14, 33, 33, 44, 44, 2, 25, 17, 22, 36, 33, 37, 8, 45, 21, 33, 30, 3, 30, 50]
[18, 8, 26, 13, 20, 34, 42, 50, 22, 45, 2, 42, 17, 42, 43, 33, 11, 23, 2, 34, 6, 14, 11, 18, 41, 8, 9, 49, 14, 2, 22, 3, 5, 8, 41, 27, 23, 12, 45, 20, 10, 28, 22, 39, 23, 35, 25, 0, 37, 10, 36, 24, 6, 15, 27, 29, 16, 50, 26, 49, 32, 45, 16, 12, 44, 4, 27, 19, 26, 1, 20, 20, 0, 45, 41, 46, 50, 39, 34, 18, 49, 45, 0, 42, 3, 1, 22, 8, 35, 9, 34, 17, 7, 11, 3, 26, 16, 40, 4, 11, 16, 20, 30, 11, 12, 50]
[35, 41, 31, 12, 49, 26, 23, 3, 43, 17, 37, 34, 0, 29, 1, 9, 33, 50, 17, 44, 46, 29, 26, 13, 1, 9, 40, 50, 43, 7, 25, 50, 37, 24, 17, 5, 11, 23, 6, 41, 37, 47, 21, 5, 10, 17, 48, 37, 0, 25, 33, 17, 42, 32, 36, 25, 9, 17, 12, 15, 46, 13, 36, 30, 26, 13, 27, 3, 30, 27, 0, 15, 19, 24, 33, 26, 11, 13, 9, 34, 9, 2, 33, 43, 28, 4, 0, 17, 5, 5, 50, 45, 46, 35, 44, 37, 20, 42, 33, 28, 6, 48, 3, 31, 41, 5]
[5, 37, 1, 45, 5, 46, 20, 40, 44, 7, 21, 31, 6, 33, 39, 45, 4, 8, 23, 17, 16, 45, 37, 34, 9, 7, 34, 43, 37, 16, 8, 29, 33, 38, 47, 18, 2, 6, 14, 26, 35, 37, 22, 6, 43, 24, 13, 10, 25, 0, 32, 15, 14, 45, 11, 43, 38, 36, 32, 41, 24, 50, 12, 2, 41, 5, 21, 33, 15, 24, 31, 46, 30, 16, 2, 39, 27, 23, 45, 44, 40, 12, 7, 32, 43, 50, 40, 8, 0, 35, 38, 1, 47, 18, 3, 18, 35, 2, 49, 14, 37, 39, 1, 16, 30, 42]
[3, 16, 20, 39, 16, 16, 40, 12, 31, 45, 29, 6, 10, 40, 13, 10, 35, 6, 4, 21, 37, 16, 49, 49, 49, 23, 49, 1, 5, 26, 4, 27, 19, 49, 37, 20, 15, 4, 4, 14, 44, 14, 30, 49, 31, 43, 46, 36, 33, 32, 0, 0, 38, 6, 39, 17, 39, 47, 0, 22, 45, 24, 21, 11, 48, 13, 48, 39, 4, 41, 13, 15, 12, 10, 32, 41, 25, 33, 16, 5, 37, 30, 37, 24, 19, 37, 0, 29, 33, 40, 0, 18, 12, 41, 42, 10, 11, 9, 8, 42, 42, 35, 6, 36, 20, 44]
[3, 16, 25, 33, 42, 30, 23, 18, 21, 26, 20, 5, 9, 26, 39, 22, 12, 31, 30, 44, 17, 16, 24, 5, 8, 36, 32, 28, 50, 18, 3, 12, 41, 20, 18, 35, 23, 50, 24, 37, 24, 6, 18, 44, 24, 0, 26, 24, 17, 15, 0, 0, 30, 32, 26, 41, 17, 12, 33, 13, 11, 22, 15, 40, 48, 50, 24, 30, 37, 27, 22, 16, 27, 28, 15, 36, 26, 34, 24, 26, 38, 13, 32, 33, 27, 10, 13, 46, 29, 3, 28, 22, 24, 22, 42, 4, 47, 25, 44, 32, 24, 11, 42, 21, 12, 29]
[47, 47, 17, 40, 38, 8, 14, 8, 22, 1, 6, 14, 30, 27, 7, 49, 47, 6, 4, 23, 37, 18, 44, 8, 7, 13, 42, 33, 14, 16, 1, 3, 15, 48, 49, 29, 4, 9, 40, 29, 10, 2, 10, 18, 50, 39, 43, 6, 42, 14, 38, 30, 0, 23, 3, 26, 42, 48, 16, 46, 17, 46, 16, 15, 33, 32, 11, 43, 23, 27, 50, 47, 19, 35, 5, 6, 23, 10, 41, 15, 5, 49, 50, 28, 23, 16, 28, 27, 31, 43, 23, 9, 24, 1, 8, 45, 20, 27, 21, 35, 41, 34, 25, 39, 39, 43]
[28, 30, 28, 31, 46, 16, 42, 40, 34, 15, 10, 22, 32, 31, 27, 16, 34, 26, 23, 12, 10, 41, 46, 38, 13, 30, 23, 48, 0, 27, 15, 35, 40, 16, 34, 3, 24, 13, 11, 3, 43, 43, 1, 0, 2, 33, 20, 15, 32, 45, 6, 32, 23, 0, 36, 45, 21, 18, 9, 38, 47, 9, 12, 48, 3, 5, 39, 38, 18, 1, 49, 10, 45, 42, 29, 10, 9, 1, 7, 30, 41, 27, 31, 36, 15, 48, 12, 28, 17, 32, 27, 32, 24, 30, 34, 7, 35, 20, 6, 30, 46, 46, 46, 10, 2, 21]
[3, 32, 15, 0, 20, 42, 43, 14, 46, 21, 28, 41, 11, 10, 19, 4, 38, 37, 23, 27, 20, 45, 19, 25, 46, 7, 38, 3, 47, 20, 9, 6, 21, 14, 18, 6, 18, 40, 14, 5, 15, 6, 34, 25, 12, 41, 45, 27, 36, 11, 39, 26, 3, 36, 0, 37, 41, 47, 37, 47, 31, 7, 0, 48, 29, 34, 42, 45, 7, 27, 32, 49, 22, 48, 38, 1, 28, 34, 10, 39, 17, 42, 10, 17, 5, 7, 33, 26, 18, 31, 31, 27, 39, 28, 12, 7, 38, 13, 43, 49, 28, 33, 17, 34, 16, 18]
[7, 23, 14, 4, 50, 14, 25, 10, 2, 8, 28, 14, 43, 33, 6, 27, 48, 18, 5, 22, 8, 4, 22, 46, 33, 17, 46, 10, 31, 19, 37, 27, 14, 4, 3, 30, 11, 40, 31, 19, 47, 26, 35, 24, 30, 11, 22, 29, 25, 43, 17, 41, 26, 45, 37, 0, 15, 12, 44, 17, 21, 5, 34, 34, 46, 44, 48, 0, 36, 20, 7, 28, 27, 14, 15, 2, 20, 35, 2, 32, 9, 0, 41, 4, 41, 22, 45, 13, 18, 23, 41, 17, 22, 19, 14, 34, 46, 10, 38, 25, 24, 50, 18, 41, 1, 25]
[5, 41, 23, 17, 18, 34, 26, 17, 13, 18, 50, 37, 42, 48, 40, 36, 40, 1, 31, 19, 39, 6, 4, 13, 3, 27, 37, 26, 32, 12, 43, 45, 26, 26, 0, 34, 40, 44, 29, 14, 46, 10, 42, 31, 6, 23, 19, 16, 9, 38, 39, 17, 42, 21, 41, 15, 0, 6, 31, 12, 46, 36, 16, 45, 27, 14, 41, 38, 20, 12, 3, 0, 20, 48, 49, 33, 35, 44, 18, 17, 42, 37, 11, 10, 45, 16, 32, 10, 29, 26, 14, 21, 40, 9, 1, 32, 5, 43, 37, 41, 45, 22, 16, 41, 35, 42]
[48, 44, 24, 1, 16, 12, 5, 23, 18, 12, 32, 33, 16, 8, 13, 14, 20, 43, 21, 20, 36, 37, 27, 12, 8, 20, 29, 1, 35, 6, 50, 25, 13, 49, 16, 20, 8, 26, 0, 47, 20, 47, 50, 28, 28, 0, 50, 50, 17, 36, 47, 12, 48, 18, 47, 12, 6, 0, 2, 14, 44, 4, 47, 41, 33, 13, 43, 48, 9, 50, 46, 48, 27, 25, 22, 10, 2, 24, 12, 50, 2, 4, 8, 48, 32, 42, 48, 10, 3, 34, 21, 20, 23, 49, 24, 37, 28, 50, 25, 21, 7, 19, 24, 48, 15, 26]
[22, 21, 23, 17, 45, 11, 0, 25, 7, 0, 23, 4, 27, 29, 30, 29, 26, 37, 4, 40, 7, 34, 6, 46, 10, 31, 14, 0, 6, 50, 35, 7, 19, 16, 22, 39, 13, 13, 22, 19, 21, 49, 36, 33, 34, 22, 14, 26, 12, 32, 0, 33, 16, 9, 37, 44, 31, 2, 0, 45, 36, 3, 16, 36, 32, 1, 5, 28, 44, 50, 19, 34, 19, 17, 11, 8, 12, 22, 41, 28, 17, 44, 40, 46, 15, 2, 48, 3, 49, 14, 42, 6, 25, 2, 5, 9, 26, 2, 15, 46, 17, 43, 15, 27, 48, 45]
[2, 18, 23, 24, 2, 2, 37, 8, 13, 10, 50, 36, 36, 40, 14, 39, 16, 2, 27, 23, 12, 5, 44, 37, 35, 38, 49, 30, 26, 37, 3, 42, 23, 10, 4, 11, 7, 7, 14, 4, 3, 50, 7, 12, 37, 32, 50, 49, 15, 41, 22, 13, 46, 38, 47, 17, 12, 14, 45, 0, 47, 8, 0, 29, 35, 31, 12, 20, 42, 4, 12, 37, 15, 29, 30, 17, 50, 11, 44, 23, 41, 8, 32, 25, 36, 44, 5, 26, 6, 9, 7, 41, 17, 26, 45, 31, 35, 27, 29, 39, 12, 46, 46, 26, 33, 38]
[7, 20, 29, 39, 27, 24, 43, 14, 37, 11, 16, 43, 12, 11, 0, 12, 6, 49, 43, 47, 17, 35, 47, 0, 10, 11, 13, 18, 26, 50, 0, 34, 48, 38, 50, 32, 49, 25, 35, 40, 21, 42, 19, 19, 25, 15, 22, 32, 46, 24, 45, 11, 17, 47, 31, 21, 46, 44, 36, 47, 0, 10, 2, 9, 49, 17, 21, 26, 31, 25, 24, 42, 11, 29, 44, 0, 14, 1, 40, 13, 33, 17, 34, 13, 6, 16, 0, 4, 43, 45, 46, 32, 13, 10, 39, 32, 45, 14, 31, 12, 34, 45, 32, 17, 33, 17]
[23, 48, 27, 2, 41, 6, 32, 13, 48, 19, 8, 45, 34, 12, 48, 24, 25, 24, 1, 8, 8, 31, 19, 39, 32, 19, 49, 3, 16, 5, 22, 12, 15, 15, 6, 2, 23, 8, 33, 7, 47, 0, 19, 35, 48, 16, 31, 45, 13, 50, 24, 22, 46, 9, 7, 5, 36, 4, 3, 8, 10, 0, 39, 44, 18, 6, 40, 28, 1, 21, 45, 19, 49, 39, 45, 17, 7, 18, 23, 25, 13, 40, 41, 5, 35, 30, 6, 50, 40, 29, 29, 32, 19, 46, 10, 43, 13, 44, 0, 14, 43, 45, 42, 22, 40, 8]
[24, 35, 10, 2, 30, 22, 27, 13, 4, 24, 33, 0, 7, 8, 30, 39, 26, 25, 30, 43, 0, 22, 39, 46, 22, 13, 45, 31, 39, 10, 12, 33, 3, 8, 2, 35, 19, 27, 14, 1, 27, 44, 12, 13, 18, 28, 33, 16, 36, 12, 21, 15, 16, 12, 0, 34, 16, 47, 16, 0, 2, 39, 0, 3, 19, 22, 21, 25, 16, 3, 5, 21, 39, 45, 16, 27, 13, 1, 18, 6, 9, 1, 40, 9, 45, 24, 32, 44, 46, 27, 28, 38, 48, 0, 31, 7, 16, 26, 9, 14, 38, 16, 18, 35, 25, 49]
[7, 30, 26, 18, 38, 30, 20, 45, 36, 24, 3, 24, 11, 24, 47, 21, 8, 17, 18, 30, 43, 27, 23, 46, 48, 16, 35, 12, 4, 13, 50, 1, 49, 25, 30, 31, 14, 10, 33, 5, 35, 2, 13, 34, 21, 21, 45, 12, 30, 2, 11, 40, 15, 48, 48, 34, 45, 41, 36, 29, 9, 44, 3, 0, 30, 38, 14, 2, 2, 33, 8, 38, 34, 22, 4, 1, 11, 10, 23, 26, 31, 44, 46, 40, 17, 50, 47, 47, 39, 12, 0, 30, 5, 36, 1, 26, 36, 29, 43, 8, 23, 2, 27, 11, 31, 21]
[2, 33, 4, 9, 20, 1, 23, 17, 10, 37, 7, 6, 12, 0, 13, 2, 9, 8, 26, 43, 50, 18, 34, 29, 16, 31, 37, 36, 11, 22, 31, 28, 26, 13, 23, 15, 2, 31, 33, 47, 9, 15, 32, 38, 6, 9, 25, 44, 26, 41, 48, 48, 33, 3, 29, 46, 27, 33, 32, 35, 49, 18, 19, 30, 0, 36, 34, 48, 28, 35, 18, 4, 11, 23, 8, 46, 17, 47, 8, 21, 19, 2, 15, 39, 0, 37, 24, 45, 47, 18, 21, 4, 39, 42, 14, 36, 10, 25, 38, 40, 37, 39, 15, 19, 26, 17]
[12, 13, 37, 14, 2, 46, 37, 50, 47, 50, 9, 50, 18, 39, 11, 50, 45, 46, 25, 35, 2, 28, 0, 32, 43, 12, 49, 33, 17, 8, 36, 42, 39, 28, 0, 2, 14, 31, 22, 23, 38, 8, 50, 46, 10, 37, 0, 4, 13, 5, 13, 50, 32, 5, 34, 44, 14, 13, 1, 31, 17, 6, 22, 38, 36, 0, 7, 5, 7, 20, 12, 27, 5, 30, 19, 24, 19, 17, 48, 36, 40, 16, 16, 16, 21, 20, 50, 28, 0, 36, 43, 50, 6, 48, 3, 15, 26, 31, 8, 15, 46, 35, 10, 9, 12, 18]
[46, 23, 2, 6, 47, 19, 21, 41, 29, 34, 3, 48, 4, 48, 18, 49, 32, 42, 7, 9, 45, 18, 35, 15, 36, 30, 48, 50, 22, 31, 34, 23, 48, 12, 48, 15, 40, 26, 28, 45, 42, 23, 4, 22, 34, 29, 5, 27, 27, 21, 48, 24, 11, 39, 42, 48, 41, 43, 5, 12, 21, 40, 21, 14, 34, 7, 0, 38, 50, 26, 15, 5, 5, 13, 8, 23, 20, 39, 50, 7, 27, 6, 13, 41, 8, 40, 48, 17, 7, 25, 5, 19, 16, 31, 13, 31, 26, 32, 14, 44, 1, 5, 7, 13, 46, 23]
[4, 18, 39, 15, 28, 3, 19, 20, 3, 47, 8, 7, 13, 34, 16, 31, 37, 17, 19, 42, 38, 33, 14, 24, 8, 20, 10, 15, 34, 44, 8, 22, 46, 12, 6, 50, 13, 21, 38, 49, 45, 16, 13, 27, 23, 22, 45, 19, 3, 33, 39, 30, 43, 38, 45, 0, 38, 48, 28, 20, 26, 28, 25, 2, 48, 5, 38, 0, 20, 42, 7, 21, 35, 14, 1, 49, 50, 23, 26, 14, 45, 12, 22, 17, 20, 33, 46, 30, 38, 40, 48, 32, 18, 20, 29, 29, 43, 10, 44, 50, 19, 8, 43, 20, 13, 16]
[5, 6, 26, 34, 26, 22, 4, 40, 37, 28, 46, 44, 24, 50, 24, 35, 40, 14, 15, 32, 41, 15, 43, 13, 4, 16, 9, 10, 5, 24, 13, 14, 5, 42, 36, 41, 36, 29, 13, 43, 20, 11, 50, 3, 49, 5, 3, 26, 30, 15, 4, 37, 23, 18, 7, 36, 20, 9, 44, 42, 31, 1, 16, 2, 28, 7, 50, 20, 0, 28, 44, 19, 23, 17, 15, 5, 21, 23, 31, 18, 8, 27, 13, 47, 6, 11, 29, 41, 42, 39, 2, 10, 12, 3, 18, 9, 6, 16, 6, 45, 47, 2, 19, 8, 13, 42]
[18, 46, 22, 12, 9, 41, 42, 30, 41, 42, 35, 0, 16, 19, 7, 16, 17, 43, 27, 1, 8, 50, 35, 44, 0, 5, 6, 0, 11, 6, 15, 9, 46, 36, 28, 19, 18, 39, 11, 28, 47, 36, 5, 34, 38, 11, 35, 1, 27, 24, 41, 27, 27, 1, 27, 20, 12, 50, 50, 4, 25, 21, 3, 33, 35, 20, 26, 42, 28, 0, 43, 50, 7, 19, 35, 13, 9, 11, 49, 39, 28, 20, 8, 43, 22, 31, 25, 15, 48, 24, 7, 30, 28, 25, 34, 18, 31, 33, 33, 19, 16, 36, 26, 49, 24, 42]
[5, 36, 11, 41, 25, 47, 43, 10, 20, 3, 22, 18, 11, 26, 42, 28, 26, 44, 16, 41, 2, 12, 12, 35, 26, 0, 30, 28, 21, 24, 3, 10, 8, 49, 29, 4, 11, 13, 18, 5, 10, 37, 7, 25, 3, 48, 13, 20, 0, 31, 13, 22, 50, 49, 32, 7, 3, 46, 19, 12, 24, 45, 5, 8, 18, 12, 15, 7, 44, 43, 0, 28, 38, 8, 12, 15, 15, 36, 44, 17, 27, 17, 12, 23, 10, 28, 34, 42, 10, 18, 47, 5, 16, 23, 47, 16, 38, 6, 44, 25, 33, 29, 26, 17, 38, 28]
[44, 38, 50, 25, 48, 37, 50, 12, 13, 26, 6, 33, 27, 3, 43, 2, 48, 44, 20, 24, 1, 49, 29, 21, 25, 34, 16, 22, 50, 11, 2, 27, 27, 27, 31, 44, 36, 0, 29, 16, 41, 2, 45, 29, 34, 5, 10, 20, 15, 46, 15, 16, 47, 10, 49, 28, 0, 48, 34, 37, 42, 19, 21, 38, 4, 27, 5, 21, 19, 50, 28, 0, 44, 28, 14, 34, 39, 19, 16, 46, 2, 48, 42, 5, 39, 22, 39, 13, 40, 38, 1, 29, 45, 41, 44, 21, 50, 15, 12, 39, 34, 45, 7, 6, 31, 25]
[37, 43, 20, 38, 28, 19, 5, 43, 49, 13, 21, 32, 12, 48, 10, 26, 5, 46, 39, 40, 32, 8, 34, 2, 36, 0, 22, 10, 9, 16, 25, 0, 36, 14, 3, 16, 22, 41, 38, 18, 15, 43, 45, 32, 11, 21, 50, 0, 19, 30, 12, 27, 19, 45, 22, 27, 20, 27, 19, 15, 11, 49, 39, 34, 11, 5, 5, 35, 23, 7, 38, 44, 0, 18, 39, 41, 18, 20, 17, 2, 19, 33, 44, 30, 22, 39, 39, 30, 31, 45, 41, 25, 14, 33, 10, 34, 27, 9, 6, 44, 26, 2, 13, 40, 31, 34]
[27, 31, 42, 27, 21, 43, 34, 17, 12, 42, 47, 47, 3, 36, 16, 18, 17, 4, 31, 11, 5, 45, 31, 2, 37, 23, 27, 14, 49, 8, 21, 28, 37, 19, 6, 19, 5, 38, 13, 32, 25, 48, 32, 18, 13, 50, 23, 45, 24, 16, 10, 28, 35, 42, 48, 14, 48, 25, 17, 29, 29, 39, 45, 22, 23, 30, 13, 14, 17, 19, 8, 28, 18, 0, 0, 35, 21, 36, 47, 12, 43, 29, 34, 33, 13, 17, 48, 49, 36, 48, 39, 28, 11, 39, 36, 19, 3, 1, 25, 38, 25, 30, 38, 6, 10, 45]
[39, 23, 49, 14, 27, 35, 22, 50, 33, 47, 47, 25, 35, 4, 21, 8, 15, 19, 48, 22, 18, 3, 40, 44, 38, 0, 44, 42, 18, 1, 50, 36, 46, 30, 19, 34, 29, 3, 13, 33, 27, 25, 17, 36, 45, 26, 39, 41, 33, 2, 32, 15, 5, 29, 38, 15, 49, 22, 11, 30, 44, 45, 16, 4, 8, 19, 8, 1, 15, 35, 12, 14, 39, 0, 0, 38, 34, 37, 39, 34, 7, 41, 9, 18, 14, 34, 1, 44, 21, 34, 27, 46, 47, 19, 6, 3, 6, 41, 25, 11, 22, 28, 34, 9, 31, 43]
[0, 21, 19, 5, 46, 48, 31, 4, 15, 38, 32, 7, 26, 4, 5, 13, 44, 12, 20, 18, 43, 16, 20, 46, 42, 7, 34, 23, 37, 35, 46, 44, 40, 37, 23, 14, 4, 0, 13, 33, 42, 5, 44, 6, 4, 18, 36, 46, 26, 39, 41, 36, 6, 10, 1, 2, 33, 10, 8, 17, 0, 17, 27, 1, 46, 24, 23, 49, 5, 13, 15, 34, 41, 35, 38, 0, 47, 20, 14, 43, 35, 39, 0, 23, 21, 43, 50, 30, 42, 31, 37, 3, 38, 47, 12, 42, 15, 9, 9, 38, 42, 17, 25, 38, 4, 29]
[40, 46, 12, 12, 30, 39, 45, 10, 34, 35, 23, 9, 48, 37, 12, 34, 32, 38, 25, 35, 8, 15, 32, 27, 29, 27, 1, 13, 32, 16, 27, 27, 21, 32, 42, 1, 36, 31, 13, 20, 39, 35, 39, 50, 36, 47, 12, 50, 11, 27, 25, 26, 23, 9, 28, 20, 35, 2, 12, 50, 14, 7, 13, 11, 17, 19, 20, 50, 21, 9, 15, 39, 18, 21, 34, 47, 0, 5, 37, 8, 29, 16, 49, 48, 6, 37, 36, 44, 6, 46, 14, 2, 20, 35, 26, 32, 41, 44, 40, 49, 30, 50, 5, 37, 28, 19]
[45, 11, 32, 47, 8, 39, 28, 38, 48, 41, 7, 28, 34, 44, 42, 39, 27, 20, 46, 36, 26, 5, 48, 22, 28, 21, 37, 20, 16, 20, 46, 14, 19, 0, 31, 10, 33, 17, 29, 41, 7, 35, 27, 38, 3, 22, 23, 39, 13, 23, 33, 34, 10, 1, 34, 35, 44, 24, 22, 11, 1, 18, 1, 10, 47, 17, 39, 23, 23, 11, 36, 19, 20, 36, 37, 20, 5, 0, 49, 40, 27, 39, 19, 45, 30, 41, 37, 21, 22, 23, 34, 41, 42, 18, 44, 35, 32, 41, 36, 21, 32, 16, 34, 15, 13, 30]
[30, 27, 25, 31, 44, 31, 4, 2, 6, 42, 14, 30, 6, 10, 12, 16, 7, 11, 44, 9, 42, 29, 25, 5, 0, 2, 16, 17, 33, 26, 24, 17, 35, 18, 8, 3, 16, 39, 9, 36, 44, 23, 44, 46, 31, 11, 3, 34, 9, 45, 16, 24, 41, 7, 10, 2, 18, 12, 41, 44, 40, 23, 18, 23, 8, 48, 50, 26, 31, 49, 44, 16, 17, 47, 39, 14, 37, 49, 0, 47, 18, 0, 41, 34, 43, 39, 28, 31, 3, 35, 22, 2, 2, 48, 42, 32, 43, 6, 14, 45, 20, 13, 6, 18, 28, 27]
[16, 48, 41, 39, 12, 20, 7, 49, 13, 47, 25, 38, 10, 37, 18, 31, 2, 34, 0, 18, 4, 23, 27, 10, 24, 29, 29, 14, 25, 6, 2, 10, 0, 42, 45, 5, 24, 1, 28, 48, 5, 18, 36, 44, 31, 37, 32, 18, 34, 44, 5, 26, 15, 30, 39, 32, 17, 50, 28, 23, 13, 25, 6, 26, 21, 36, 7, 14, 18, 39, 17, 46, 2, 12, 34, 43, 8, 40, 47, 0, 36, 28, 17, 25, 36, 25, 50, 20, 10, 37, 20, 19, 42, 43, 48, 6, 4, 3, 40, 2, 30, 36, 41, 42, 17, 40]
[31, 4, 13, 29, 8, 24, 7, 44, 33, 20, 16, 18, 12, 4, 9, 35, 37, 6, 43, 47, 8, 43, 11, 44, 13, 12, 50, 30, 15, 30, 0, 27, 33, 42, 14, 29, 45, 48, 21, 7, 11, 34, 32, 35, 9, 47, 43, 49, 9, 40, 37, 38, 5, 41, 17, 9, 42, 2, 17, 41, 33, 13, 9, 31, 19, 40, 27, 45, 8, 28, 27, 2, 19, 43, 7, 35, 29, 27, 18, 36, 0, 49, 46, 25, 2, 41, 24, 42, 46, 25, 40, 25, 1, 33, 29, 38, 27, 35, 14, 9, 35, 8, 5, 5, 30, 44]
[36, 22, 12, 13, 47, 18, 35, 49, 28, 40, 37, 19, 33, 33, 14, 10, 27, 5, 37, 22, 22, 46, 45, 29, 7, 28, 22, 2, 49, 13, 35, 2, 30, 15, 2, 7, 34, 50, 35, 33, 3, 23, 5, 25, 18, 31, 18, 45, 2, 12, 30, 13, 49, 27, 42, 0, 37, 4, 44, 8, 17, 40, 1, 44, 2, 16, 6, 12, 27, 20, 17, 48, 33, 29, 41, 39, 16, 39, 0, 28, 49, 0, 27, 18, 7, 46, 23, 44, 36, 40, 30, 23, 6, 20, 2, 38, 5, 41, 22, 42, 32, 13, 44, 11, 1, 28]
[42, 32, 34, 28, 32, 7, 37, 4, 11, 18, 18, 44, 49, 15, 0, 32, 15, 15, 17, 25, 1, 39, 30, 43, 10, 16, 20, 13, 8, 6, 11, 6, 34, 22, 33, 50, 25, 27, 34, 1, 45, 45, 18, 9, 23, 50, 12, 0, 33, 7, 37, 32, 50, 31, 10, 41, 11, 8, 40, 32, 34, 41, 40, 46, 15, 16, 13, 22, 13, 8, 12, 42, 44, 34, 9, 0, 49, 19, 41, 17, 46, 27, 0, 28, 3, 8, 17, 4, 2, 25, 27, 33, 16, 24, 12, 24, 17, 9, 27, 33, 4, 9, 20, 43, 39, 4]
[33, 3, 40, 17, 5, 8, 42, 50, 7, 18, 18, 40, 42, 6, 7, 2, 3, 14, 22, 0, 1, 10, 1, 36, 12, 12, 24, 46, 0, 37, 12, 23, 31, 39, 19, 11, 21, 26, 40, 24, 14, 24, 45, 48, 3, 39, 31, 42, 43, 32, 24, 33, 28, 36, 17, 4, 10, 48, 46, 25, 13, 5, 9, 40, 39, 16, 41, 17, 47, 43, 23, 5, 30, 33, 18, 23, 48, 45, 34, 25, 25, 18, 28, 0, 15, 20, 35, 37, 11, 2, 45, 14, 25, 28, 10, 45, 32, 31, 28, 30, 32, 44, 31, 17, 21, 12]
[33, 13, 29, 32, 7, 29, 14, 17, 48, 2, 36, 11, 44, 8, 22, 28, 26, 41, 10, 24, 50, 13, 32, 4, 12, 50, 7, 14, 12, 50, 43, 40, 2, 21, 42, 33, 28, 24, 15, 40, 27, 40, 45, 16, 22, 46, 31, 3, 28, 43, 19, 27, 23, 15, 5, 41, 45, 32, 15, 36, 6, 35, 45, 17, 0, 21, 8, 20, 6, 22, 10, 39, 22, 13, 14, 21, 6, 30, 43, 36, 2, 7, 3, 15, 0, 19, 41, 13, 44, 28, 21, 5, 39, 34, 18, 37, 31, 36, 31, 37, 33, 49, 18, 30, 36, 29]
[23, 10, 15, 15, 29, 1, 34, 15, 2, 21, 19, 36, 7, 35, 19, 24, 5, 3, 7, 16, 21, 5, 23, 32, 42, 37, 9, 13, 21, 33, 15, 47, 31, 42, 16, 7, 47, 47, 2, 11, 42, 28, 32, 3, 37, 0, 1, 1, 4, 50, 37, 10, 16, 48, 7, 22, 16, 42, 2, 44, 16, 30, 24, 50, 37, 20, 40, 33, 11, 31, 28, 22, 39, 17, 34, 43, 37, 41, 39, 25, 41, 46, 8, 20, 19, 0, 36, 14, 39, 16, 4, 50, 30, 45, 1, 16, 17, 41, 34, 27, 15, 49, 32, 16, 22, 48]
