N1,N2,...,Nx
[34, 11, 28, 11, 39, 7, 34, 31, 40, 5, 38, 7, 18, 5, 25, 27, 22, 21, 41, 18, 2, 45, 13, 50, 44, 30, 50, 0, 22, 15, 26, 5, 10, 4, 15, 42, 23, 10, 31, 47, 5, 46, 10, 42, 4, 32, 33, 14, 28, 39, 38, 43, 2, 36, 35, 20, 7, 34, 32, 46, 16, 0, 18, 9, 20, 12, 8, 17, 29, 13, 35, 43, 12, 24, 27]
[1, 38, 2, 49, 29, 12, 21, 28, 10, 0, 6, 10, 23, 23, 43, 8, 10, 10, 21, 35, 49, 44, 6, 41, 16, 3, 48, 32, 3, 6, 44, 48, 23, 6, 43, 16, 29, 23, 45, 45, 23, 42, 46, 6, 9, 21, 6, 14, 10, 3, 9, 47, 1, 46, 25, 50, 29, 28, 9, 5, 25, 18, 0, 33, 9, 49, 34, 23, 47, 45, 50, 23, 35, 1, 18]
[18, 19, 22, 15, 24, 33, 1, 41, 50, 33, 40, 3, 31, 25, 23, 16, 9, 22, 30, 42, 25, 22, 13, 11, 45, 28, 46, 2, 12, 12, 10, 31, 30, 49, 7, 2, 40, 45, 43, 21, 13, 42, 24, 45, 35, 32, 49, 41, 32, 12, 42, 2, 5, 49, 37, 22, 46, 43, 9, 32, 34, 9, 33, 0, 27, 45, 41, 19, 7, 20, 11, 7, 11, 16, 50]
[39, 28, 21, 6, 8, 26, 30, 35, 11, 2, 46, 7, 18, 39, 35, 5, 36, 1, 8, 13, 16, 31, 26, 9, 0, 36, 47, 25, 14, 45, 34, 5, 19, 26, 26, 30, 10, 21, 49, 46, 29, 23, 43, 6, 4, 24, 8, 21, 50, 23, 10, 35, 42, 50, 20, 25, 20, 14, 50, 22, 31, 20, 9, 27, 0, 26, 50, 34, 2, 19, 41, 2, 12, 12, 2]
[19, 7, 6, 35, 35, 0, 13, 7, 40, 17, 45, 46, 31, 21, 47, 48, 23, 50, 30, 3, 32, 16, 8, 46, 36, 24, 9, 27, 49, 11, 21, 33, 19, 7, 1, 47, 14, 39, 48, 47, 20, 16, 22, 26, 5, 9, 6, 35, 15, 3, 2, 16, 35, 34, 35, 44, 30, 21, 31, 32, 34, 12, 49, 45, 26, 0, 19, 7, 25, 25, 29, 49, 43, 17, 23]
[50, 14, 47, 20, 3, 45, 23, 44, 36, 44, 36, 47, 38, 27, 9, 21, 41, 34, 18, 45, 0, 16, 9, 9, 2, 8, 45, 22, 24, 46, 25, 13, 24, 19, 45, 45, 3, 4, 12, 18, 48, 29, 36, 34, 41, 38, 21, 50, 15, 9, 29, 29, 38, 42, 37, 27, 14, 37, 26, 50, 40, 8, 34, 41, 50, 19, 0, 35, 21, 32, 43, 17, 29, 10, 13]
[43, 50, 31, 37, 13, 3, 38, 0, 28, 45, 48, 27, 14, 26, 31, 6, 33, 26, 3, 15, 10, 9, 46, 9, 46, 8, 24, 20, 5, 38, 39, 8, 0, 40, 29, 14, 17, 22, 31, 17, 16, 42, 6, 1, 49, 44, 40, 21, 17, 23, 12, 22, 10, 20, 25, 8, 7, 21, 6, 30, 28, 17, 23, 19, 34, 7, 35, 0, 31, 36, 35, 6, 39, 12, 29]
[46, 2, 19, 33, 14, 21, 43, 13, 31, 23, 4, 33, 41, 15, 49, 3, 43, 38, 6, 20, 44, 36, 26, 25, 27, 17, 8, 20, 4, 46, 5, 47, 3, 28, 3, 14, 23, 30, 42, 38, 33, 1, 25, 0, 44, 47, 39, 37, 30, 6, 39, 50, 12, 2, 48, 7, 18, 37, 4, 30, 30, 29, 47, 7, 2, 25, 21, 31, 0, 31, 0, 13, 14, 25, 4]
[49, 13, 43, 4, 8, 48, 2, 44, 40, 16, 49, 17, 22, 4, 32, 23, 42, 41, 17, 45, 4, 15, 5, 40, 12, 2, 45, 16, 0, 32, 23, 21, 30, 7, 41, 34, 7, 19, 43, 48, 45, 42, 16, 36, 49, 26, 42, 43, 14, 10, 13, 8, 8, 21, 40, 2, 46, 30, 9, 38, 10, 13, 45, 20, 19, 25, 32, 36, 31, 0, 18, 27, 30, 9, 42]
[21, 34, 50, 34, 13, 5, 14, 18, 36, 15, 31, 39, 46, 6, 1, 38, 11, 17, 6, 35, 0, 18, 39, 41, 18, 9, 2, 7, 2, 2, 24, 5, 30, 45, 49, 20, 19, 16, 21, 24, 2, 29, 7, 6, 47, 19, 13, 3, 32, 5, 25, 13, 40, 40, 38, 21, 41, 9, 38, 46, 2, 35, 50, 11, 41, 29, 43, 35, 0, 18, 0, 14, 26, 17, 7]
[31, 46, 18, 19, 30, 10, 39, 10, 20, 24, 8, 42, 7, 49, 40, 25, 20, 50, 19, 17, 38, 36, 32, 1, 21, 44, 48, 14, 50, 16, 37, 23, 5, 26, 5, 46, 18, 3, 15, 23, 35, 35, 30, 1, 2, 26, 38, 34, 36, 38, 39, 24, 48, 35, 6, 18, 27, 39, 16, 17, 25, 43, 23, 7, 2, 49, 17, 6, 13, 27, 14, 0, 20, 4, 47]
[35, 29, 11, 12, 35, 35, 40, 3, 41, 26, 19, 0, 8, 33, 2, 22, 21, 38, 48, 0, 30, 7, 19, 39, 15, 1, 48, 14, 24, 13, 14, 43, 17, 5, 47, 23, 46, 21, 6, 42, 44, 29, 5, 31, 38, 50, 8, 38, 47, 26, 21, 36, 44, 20, 18, 12, 40, 14, 42, 1, 48, 12, 35, 11, 12, 43, 29, 39, 14, 30, 26, 20, 0, 42, 47]
[44, 16, 36, 14, 17, 21, 46, 27, 43, 4, 19, 3, 48, 15, 18, 37, 7, 0, 49, 33, 17, 1, 40, 41, 45, 36, 7, 48, 5, 38, 3, 47, 10, 9, 31, 29, 42, 29, 34, 27, 43, 23, 13, 26, 14, 23, 38, 35, 36, 11, 0, 33, 30, 0, 37, 32, 39, 2, 30, 30, 26, 24, 1, 16, 12, 17, 10, 12, 25, 9, 17, 4, 42, 0, 7]
[39, 39, 5, 9, 50, 43, 17, 20, 2, 35, 7, 36, 30, 34, 31, 9, 1, 1, 42, 9, 27, 30, 50, 2, 19, 2, 2, 3, 4, 30, 5, 47, 42, 37, 45, 18, 42, 39, 7, 6, 11, 31, 9, 30, 22, 7, 22, 4, 6, 43, 35, 42, 41, 45, 6, 50, 1, 41, 34, 15, 11, 27, 18, 50, 2, 23, 13, 29, 4, 42, 7, 47, 47, 7, 0]
