N1,N2,...,Nx
[32, 31, 1, 4, 17, 34, 28, 22, 32, 32, 45, 5, 40, 38, 17, 45, 7, 16, 22, 47, 37, 9, 24, 9, 0, 0, 44, 35, 10, 7, 31, 34, 33, 17, 41, 24, 40, 22, 28, 0, 43, 29, 2, 49, 21, 20, 3, 47, 30, 33, 21, 22, 21, 46, 36, 34, 45, 26, 16, 24, 45, 32, 16, 34, 32, 25, 38, 7, 29, 41, 39, 39, 34, 46, 35, 25, 7, 49, 38, 26, 0, 27, 41, 0, 8, 18, 29, 1, 29, 28, 36, 7, 40, 35, 7, 40, 14, 41, 7, 45, 41, 36, 39, 43, 45, 36, 19, 13, 39, 45, 5, 18, 4, 37, 45, 41, 6, 22, 38, 19, 7, 18, 45, 32, 48, 41, 19, 4, 40, 17, 13, 23, 3, 38, 40, 28, 26, 19, 1, 13, 27, 35, 29, 27, 2, 21, 9, 33, 31, 31, 29, 33, 14, 22, 33, 49, 37, 31, 43, 14, 7, 5, 11, 26, 17, 20, 10, 14, 46, 20, 10, 18, 39, 49, 13, 42, 45, 13, 24, 46, 11, 37, 18, 35, 0, 20, 33, 42, 42, 18, 48, 10, 45]
[43, 16, 13, 22, 3, 44, 15, 22, 35, 34, 16, 2, 17, 3, 0, 6, 38, 30, 34, 50, 1, 24, 50, 33, 0, 0, 12, 5, 29, 46, 37, 39, 26, 11, 2, 19, 30, 36, 17, 45, 39, 43, 9, 23, 37, 26, 2, 47, 26, 32, 16, 34, 36, 26, 37, 38, 4, 19, 29, 21, 46, 8, 29, 26, 2, 39, 2, 3, 11, 17, 16, 43, 19, 39, 19, 18, 8, 1, 23, 3, 34, 6, 26, 20, 13, 8, 42, 4, 41, 3, 12, 16, 39, 10, 11, 9, 2, 5, 26, 8, 18, 3, 38, 16, 36, 17, 5, 45, 43, 42, 45, 35, 3, 4, 41, 3, 4, 19, 17, 27, 5, 6, 38, 23, 6, 25, 23, 5, 42, 20, 25, 42, 17, 9, 41, 1, 12, 31, 41, 28, 29, 47, 5, 28, 21, 29, 21, 31, 27, 17, 26, 3, 31, 7, 14, 40, 1, 24, 19, 11, 39, 17, 13, 2, 7, 17, 11, 25, 25, 46, 7, 12, 29, 1, 29, 34, 9, 26, 49, 7, 15, 10, 16, 3, 42, 50, 0, 22, 33, 20, 27, 44, 1]
[11, 3, 46, 40, 32, 33, 31, 3, 10, 50, 37, 3, 43, 34, 36, 9, 2, 29, 12, 33, 40, 36, 1, 20, 44, 12, 0, 47, 41, 7, 38, 10, 42, 8, 36, 50, 10, 13, 46, 2, 19, 17, 44, 29, 47, 22, 34, 22, 26, 28, 47, 5, 28, 0, 12, 31, 24, 25, 3, 43, 38, 50, 31, 14, 24, 34, 42, 7, 22, 30, 41, 24, 5, 12, 7, 46, 12, 29, 4, 41, 34, 4, 11, 11, 2, 8, 48, 40, 32, 36, 14, 16, 50, 1, 42, 45, 43, 10, 43, 15, 19, 15, 24, 34, 6, 15, 1, 0, 15, 34, 33, 29, 40, 44, 31, 33, 3, 19, 28, 49, 10, 14, 23, 36, 4, 12, 27, 3, 22, 13, 24, 19, 1, 31, 45, 36, 41, 40, 49, 39, 19, 50, 35, 0, 32, 46, 16, 33, 44, 42, 22, 7, 42, 9, 6, 26, 21, 45, 39, 46, 27, 16, 38, 40, 16, 1, 6, 42, 40, 49, 41, 2, 19, 33, 20, 20, 14, 7, 6, 21, 44, 18, 25, 14, 47, 30, 34, 35, 5, 21, 47, 19, 46]
[7, 34, 33, 25, 28, 47, 50, 46, 6, 19, 28, 40, 30, 10, 11, 37, 29, 10, 45, 28, 16, 26, 15, 12, 35, 5, 47, 0, 6, 39, 43, 47, 26, 46, 13, 41, 29, 42, 13, 34, 14, 41, 2, 48, 39, 8, 29, 37, 20, 10, 34, 44, 48, 9, 48, 13, 16, 35, 34, 9, 45, 19, 25, 46, 23, 32, 24, 29, 42, 32, 48, 45, 11, 30, 7, 46, 15, 35, 48, 1, 24, 4, 2, 4, 19, 12, 48, 15, 36, 25, 30, 10, 12, 6, 11, 15, 2, 21, 15, 18, 15, 36, 22, 4, 34, 42, 16, 17, 13, 38, 48, 33, 50, 37, 19, 48, 8, 20, 40, 40, 12, 33, 12, 46, 8, 7, 38, 30, 20, 35, 12, 15, 7, 50, 29, 10, 4, 17, 45, 7, 7, 14, 47, 21, 5, 5, 31, 37, 9, 5, 11, 50, 38, 28, 50, 6, 43, 4, 41, 7, 46, 18, 3, 39, 26, 4, 2, 18, 43, 11, 40, 10, 37, 37, 48, 31, 24, 46, 37, 26, 40, 3, 34, 1, 15, 32, 7, 27, 22, 8, 37, 16, 12]
[31, 33, 21, 44, 28, 2, 5, 19, 43, 0, 49, 9, 34, 6, 35, 36, 50, 6, 28, 24, 39, 39, 43, 32, 10, 29, 41, 6, 0, 12, 50, 38, 35, 28, 17, 47, 30, 29, 4, 11, 35, 17, 21, 36, 47, 34, 27, 47, 46, 33, 45, 45, 36, 1, 23, 22, 32, 0, 26, 8, 18, 6, 42, 39, 32, 16, 11, 30, 25, 28, 23, 5, 17, 19, 28, 41, 30, 6, 17, 29, 46, 11, 42, 41, 0, 46, 18, 32, 44, 47, 30, 8, 30, 31, 28, 46, 29, 9, 24, 6, 47, 1, 48, 21, 16, 27, 14, 38, 24, 36, 34, 23, 19, 41, 35, 48, 39, 11, 40, 22, 11, 17, 22, 29, 49, 19, 0, 37, 31, 28, 40, 1, 13, 5, 9, 3, 50, 15, 35, 26, 1, 49, 4, 9, 32, 38, 12, 10, 37, 43, 0, 24, 10, 48, 41, 24, 46, 27, 38, 37, 4, 11, 47, 4, 27, 27, 33, 39, 47, 39, 8, 42, 22, 31, 0, 50, 37, 38, 29, 4, 48, 25, 25, 17, 48, 7, 20, 50, 3, 13, 15, 39, 1]
[34, 5, 41, 25, 19, 28, 14, 39, 26, 18, 27, 26, 44, 23, 28, 40, 23, 16, 27, 43, 34, 25, 13, 28, 7, 46, 7, 39, 12, 0, 17, 15, 21, 13, 14, 16, 31, 11, 48, 35, 11, 22, 50, 18, 38, 40, 48, 14, 7, 45, 26, 22, 35, 36, 48, 6, 22, 44, 6, 0, 25, 45, 26, 28, 16, 47, 13, 10, 1, 50, 4, 42, 0, 33, 19, 44, 3, 22, 39, 12, 19, 48, 50, 14, 14, 40, 21, 25, 11, 6, 11, 7, 47, 26, 18, 19, 50, 18, 40, 23, 5, 35, 2, 21, 27, 49, 18, 46, 23, 23, 3, 46, 35, 46, 12, 39, 42, 12, 2, 26, 47, 49, 35, 41, 34, 16, 3, 1, 40, 17, 40, 5, 35, 25, 46, 12, 35, 10, 35, 44, 16, 20, 32, 6, 16, 8, 10, 36, 50, 36, 35, 28, 50, 39, 30, 11, 41, 4, 25, 17, 4, 15, 14, 25, 41, 19, 39, 47, 6, 9, 0, 9, 41, 49, 34, 6, 24, 42, 8, 12, 44, 20, 9, 42, 25, 23, 15, 7, 24, 24, 15, 25, 8]
[25, 18, 21, 43, 14, 24, 30, 33, 2, 16, 45, 18, 47, 44, 33, 36, 10, 36, 35, 15, 9, 25, 46, 31, 31, 37, 38, 43, 50, 17, 0, 37, 36, 13, 44, 24, 16, 29, 26, 8, 36, 6, 27, 31, 12, 40, 6, 2, 0, 40, 21, 45, 37, 44, 49, 3, 19, 48, 24, 23, 48, 24, 3, 39, 31, 50, 36, 32, 25, 34, 40, 1, 39, 37, 33, 39, 0, 2, 0, 31, 40, 9, 37, 2, 41, 40, 48, 10, 34, 45, 45, 44, 23, 11, 7, 43, 13, 10, 4, 43, 39, 3, 40, 28, 13, 42, 43, 49, 1, 43, 39, 46, 21, 24, 1, 7, 45, 40, 24, 30, 23, 1, 27, 45, 36, 42, 21, 43, 17, 24, 46, 4, 4, 42, 50, 5, 33, 21, 7, 14, 43, 47, 41, 9, 23, 31, 46, 23, 22, 29, 1, 8, 11, 16, 48, 7, 20, 15, 24, 33, 41, 30, 14, 7, 48, 13, 46, 14, 21, 48, 29, 14, 21, 21, 38, 29, 29, 1, 1, 28, 34, 10, 46, 6, 12, 2, 12, 9, 3, 13, 3, 4, 50]
[3, 7, 49, 23, 27, 36, 26, 45, 48, 39, 25, 20, 3, 27, 42, 17, 28, 8, 3, 27, 12, 36, 27, 23, 34, 39, 10, 47, 38, 15, 37, 0, 32, 16, 46, 31, 8, 21, 32, 30, 5, 27, 32, 41, 28, 0, 50, 22, 7, 10, 32, 46, 44, 21, 17, 47, 37, 49, 40, 50, 2, 7, 48, 22, 29, 36, 34, 0, 50, 6, 46, 22, 10, 34, 19, 40, 31, 41, 45, 0, 32, 44, 32, 23, 7, 6, 35, 9, 15, 14, 10, 49, 38, 49, 23, 28, 42, 39, 37, 30, 36, 4, 12, 29, 23, 18, 12, 43, 24, 47, 18, 23, 3, 20, 19, 40, 18, 27, 26, 47, 15, 46, 14, 44, 28, 48, 17, 33, 49, 50, 33, 43, 26, 26, 39, 33, 48, 17, 3, 44, 3, 22, 36, 37, 3, 50, 42, 35, 4, 46, 14, 15, 19, 33, 29, 21, 6, 12, 5, 39, 4, 46, 30, 6, 5, 21, 34, 46, 39, 27, 30, 43, 13, 46, 31, 1, 33, 36, 42, 4, 35, 20, 11, 8, 46, 15, 5, 46, 20, 39, 8, 42, 4]
[31, 2, 27, 32, 40, 17, 18, 16, 40, 50, 24, 49, 49, 2, 31, 40, 7, 2, 30, 38, 9, 26, 4, 44, 33, 26, 42, 26, 35, 21, 36, 32, 0, 6, 29, 26, 39, 8, 25, 39, 20, 50, 27, 24, 11, 19, 18, 10, 15, 2, 44, 1, 16, 20, 7, 15, 22, 28, 49, 33, 2, 44, 18, 18, 9, 1, 9, 40, 3, 46, 19, 20, 9, 19, 14, 37, 35, 26, 15, 10, 21, 40, 7, 4, 22, 32, 6, 7, 48, 2, 49, 9, 16, 30, 43, 10, 5, 14, 27, 2, 12, 25, 45, 19, 11, 2, 33, 35, 18, 10, 21, 6, 5, 28, 23, 47, 20, 18, 9, 4, 44, 43, 19, 43, 37, 17, 39, 50, 41, 31, 50, 16, 26, 2, 33, 20, 13, 23, 38, 26, 17, 38, 39, 9, 21, 39, 14, 6, 40, 38, 24, 34, 29, 32, 1, 42, 40, 9, 13, 19, 29, 29, 23, 42, 32, 32, 28, 9, 14, 42, 9, 12, 15, 41, 48, 48, 0, 19, 20, 10, 36, 2, 6, 40, 47, 10, 47, 3, 10, 18, 8, 37, 47]
[8, 43, 32, 4, 5, 42, 30, 30, 5, 49, 22, 32, 48, 24, 42, 0, 15, 22, 21, 2, 35, 19, 48, 32, 17, 11, 8, 46, 28, 13, 13, 16, 6, 0, 13, 8, 28, 45, 13, 40, 41, 45, 34, 33, 22, 43, 46, 4, 16, 5, 38, 47, 32, 15, 40, 28, 32, 33, 50, 47, 49, 38, 22, 32, 48, 5, 14, 43, 39, 4, 23, 49, 27, 8, 40, 10, 15, 35, 17, 29, 34, 6, 10, 23, 6, 1, 14, 42, 22, 18, 39, 14, 47, 11, 35, 28, 6, 13, 41, 21, 48, 11, 3, 9, 45, 44, 19, 32, 8, 46, 4, 17, 22, 32, 10, 48, 24, 3, 45, 34, 31, 31, 13, 24, 17, 5, 38, 37, 48, 41, 19, 24, 24, 10, 0, 31, 33, 35, 3, 5, 3, 21, 48, 48, 46, 9, 48, 26, 48, 40, 50, 25, 24, 6, 9, 42, 35, 15, 47, 33, 16, 15, 3, 2, 37, 9, 2, 37, 23, 7, 1, 47, 26, 41, 9, 10, 25, 19, 0, 38, 44, 0, 41, 49, 50, 49, 25, 12, 27, 40, 50, 16, 33]
[33, 28, 40, 41, 39, 2, 26, 22, 16, 12, 4, 29, 22, 15, 24, 19, 34, 48, 38, 36, 42, 23, 8, 15, 41, 2, 36, 13, 17, 14, 44, 46, 29, 13, 0, 2, 18, 37, 18, 32, 19, 6, 33, 44, 32, 7, 14, 42, 32, 44, 32, 29, 0, 24, 4, 37, 15, 27, 7, 8, 43, 1, 4, 18, 29, 18, 35, 47, 7, 7, 45, 1, 39, 21, 8, 12, 24, 15, 38, 34, 44, 26, 22, 26, 9, 50, 14, 28, 47, 26, 13, 39, 28, 39, 13, 41, 32, 37, 1, 25, 32, 11, 47, 6, 2, 38, 40, 14, 2, 19, 8, 32, 29, 46, 27, 9, 11, 2, 28, 45, 46, 35, 0, 38, 31, 27, 3, 48, 37, 48, 25, 49, 13, 41, 26, 38, 38, 41, 5, 39, 3, 23, 36, 27, 22, 18, 39, 2, 5, 47, 24, 35, 13, 16, 10, 34, 39, 18, 5, 20, 26, 50, 47, 10, 15, 28, 14, 30, 43, 14, 45, 26, 23, 42, 47, 37, 28, 25, 24, 9, 8, 49, 24, 43, 15, 31, 21, 18, 30, 28, 37, 10, 6]
[12, 16, 17, 5, 5, 36, 34, 22, 7, 5, 37, 35, 6, 37, 48, 18, 4, 24, 17, 9, 26, 26, 27, 8, 24, 19, 50, 41, 47, 16, 24, 31, 26, 8, 2, 0, 21, 35, 28, 33, 2, 38, 12, 3, 12, 47, 43, 9, 38, 1, 2, 37, 42, 30, 29, 28, 25, 7, 16, 22, 36, 0, 5, 1, 13, 48, 45, 3, 4, 8, 45, 2, 13, 22, 23, 9, 47, 25, 14, 40, 6, 4, 28, 44, 13, 46, 40, 16, 35, 41, 37, 24, 42, 3, 14, 20, 26, 49, 16, 43, 49, 43, 49, 12, 27, 47, 42, 34, 39, 26, 18, 2, 1, 18, 19, 7, 4, 25, 31, 47, 24, 6, 29, 42, 37, 5, 5, 39, 45, 39, 25, 5, 11, 7, 8, 37, 30, 20, 31, 33, 34, 45, 26, 7, 48, 3, 31, 31, 21, 44, 18, 11, 10, 28, 22, 24, 4, 11, 11, 19, 26, 7, 12, 5, 35, 36, 21, 10, 43, 38, 18, 2, 23, 34, 23, 34, 1, 28, 2, 3, 31, 32, 45, 8, 34, 37, 1, 28, 10, 9, 3, 7, 28]
[43, 47, 9, 45, 45, 29, 16, 1, 44, 24, 33, 8, 37, 14, 5, 44, 36, 14, 10, 33, 35, 22, 17, 41, 40, 30, 10, 29, 30, 31, 16, 8, 39, 28, 18, 21, 0, 39, 23, 48, 4, 17, 50, 3, 7, 28, 50, 28, 49, 36, 48, 41, 23, 20, 38, 20, 47, 50, 23, 33, 50, 44, 49, 32, 6, 31, 46, 15, 26, 13, 14, 15, 16, 22, 3, 35, 14, 17, 9, 43, 28, 31, 29, 33, 48, 33, 36, 0, 49, 29, 29, 46, 17, 2, 9, 35, 3, 3, 16, 30, 46, 50, 26, 41, 48, 40, 7, 33, 49, 0, 34, 16, 25, 38, 20, 40, 30, 47, 35, 28, 41, 37, 44, 42, 47, 13, 0, 6, 23, 16, 39, 18, 19, 29, 18, 19, 22, 10, 26, 42, 37, 13, 25, 41, 11, 31, 25, 1, 37, 2, 26, 46, 42, 22, 0, 16, 30, 50, 43, 7, 14, 46, 24, 4, 21, 0, 30, 50, 12, 9, 43, 6, 28, 6, 10, 5, 29, 46, 34, 0, 1, 4, 16, 1, 37, 44, 46, 14, 27, 47, 5, 16, 28]
[48, 36, 24, 46, 23, 48, 38, 18, 20, 28, 3, 17, 10, 43, 23, 31, 4, 23, 42, 28, 34, 31, 39, 4, 22, 36, 13, 42, 29, 11, 29, 21, 8, 45, 37, 35, 39, 0, 39, 29, 39, 16, 4, 47, 46, 18, 49, 11, 32, 32, 7, 12, 48, 23, 13, 5, 22, 40, 49, 28, 16, 36, 44, 45, 6, 14, 40, 4, 2, 32, 35, 15, 15, 29, 11, 29, 23, 4, 12, 24, 20, 6, 28, 38, 14, 37, 16, 0, 22, 13, 23, 11, 49, 12, 35, 23, 35, 33, 37, 40, 41, 12, 14, 12, 39, 0, 18, 47, 18, 44, 24, 19, 13, 47, 23, 17, 47, 32, 41, 12, 6, 24, 23, 35, 10, 27, 18, 0, 5, 26, 42, 12, 41, 50, 2, 37, 33, 8, 45, 49, 2, 7, 50, 31, 40, 0, 23, 42, 47, 24, 9, 6, 48, 28, 32, 47, 23, 25, 34, 1, 44, 8, 44, 41, 7, 9, 49, 39, 31, 21, 16, 41, 7, 47, 30, 44, 17, 22, 15, 2, 31, 20, 46, 4, 24, 4, 17, 46, 1, 34, 13, 16, 26]
[15, 2, 33, 14, 3, 28, 10, 26, 20, 13, 48, 4, 27, 50, 34, 38, 26, 10, 28, 29, 35, 49, 30, 33, 28, 17, 46, 13, 4, 48, 26, 32, 25, 13, 18, 28, 23, 39, 0, 32, 32, 3, 33, 16, 5, 33, 31, 36, 41, 25, 25, 21, 3, 0, 14, 32, 36, 30, 3, 34, 44, 0, 29, 4, 11, 12, 25, 47, 37, 45, 23, 17, 18, 36, 27, 40, 5, 3, 48, 44, 19, 19, 6, 42, 18, 3, 28, 0, 41, 36, 28, 30, 33, 31, 28, 38, 7, 30, 1, 46, 43, 8, 14, 23, 24, 17, 21, 45, 17, 29, 23, 46, 28, 44, 8, 19, 42, 44, 35, 43, 16, 3, 36, 27, 39, 18, 20, 24, 13, 30, 42, 33, 11, 19, 3, 18, 46, 25, 43, 5, 15, 4, 30, 46, 50, 35, 18, 6, 0, 39, 15, 8, 35, 27, 16, 14, 40, 5, 33, 19, 43, 12, 13, 34, 36, 37, 22, 2, 35, 33, 17, 41, 38, 35, 33, 0, 10, 27, 18, 16, 20, 5, 11, 15, 17, 21, 43, 7, 15, 17, 2, 42, 0]
[35, 47, 39, 21, 26, 8, 18, 30, 47, 4, 34, 34, 16, 45, 11, 40, 30, 18, 34, 41, 15, 35, 47, 4, 0, 45, 2, 34, 11, 35, 8, 30, 39, 40, 32, 33, 48, 29, 32, 0, 49, 41, 41, 22, 25, 11, 13, 1, 38, 11, 39, 31, 30, 2, 9, 39, 12, 25, 23, 20, 49, 19, 49, 5, 47, 24, 38, 48, 23, 4, 8, 32, 36, 28, 34, 20, 50, 18, 11, 16, 10, 4, 2, 5, 41, 22, 11, 5, 41, 2, 14, 40, 43, 11, 40, 29, 3, 39, 35, 12, 0, 9, 16, 39, 45, 10, 39, 41, 45, 12, 27, 35, 38, 44, 12, 24, 0, 19, 18, 26, 16, 47, 6, 42, 8, 47, 34, 13, 37, 29, 29, 33, 15, 40, 30, 25, 33, 24, 7, 39, 14, 15, 6, 32, 1, 45, 20, 6, 41, 8, 13, 49, 29, 25, 47, 20, 9, 31, 3, 7, 1, 39, 38, 16, 1, 42, 2, 47, 19, 37, 4, 41, 47, 45, 21, 19, 5, 44, 33, 39, 0, 44, 40, 17, 2, 6, 32, 6, 47, 37, 5, 10, 42]
[25, 18, 4, 6, 6, 41, 27, 45, 1, 17, 18, 32, 12, 10, 45, 40, 44, 14, 5, 26, 22, 25, 7, 8, 43, 39, 19, 14, 35, 11, 36, 5, 20, 41, 19, 2, 4, 39, 32, 49, 0, 7, 6, 25, 7, 21, 35, 17, 1, 33, 32, 26, 37, 47, 41, 14, 35, 49, 6, 31, 12, 8, 7, 3, 21, 41, 11, 40, 17, 20, 17, 3, 29, 13, 17, 28, 20, 36, 24, 43, 28, 11, 47, 41, 33, 46, 26, 32, 36, 37, 25, 23, 21, 48, 49, 45, 11, 15, 0, 12, 10, 1, 47, 42, 11, 17, 28, 22, 19, 9, 47, 19, 20, 22, 37, 41, 26, 4, 41, 48, 11, 39, 16, 48, 6, 43, 47, 39, 43, 50, 42, 19, 20, 7, 43, 22, 50, 22, 6, 18, 35, 11, 12, 4, 8, 50, 33, 19, 5, 18, 8, 35, 11, 5, 48, 20, 18, 1, 19, 38, 45, 18, 37, 39, 48, 27, 38, 45, 20, 37, 19, 12, 46, 19, 21, 8, 38, 9, 5, 42, 45, 48, 49, 34, 50, 14, 2, 22, 18, 15, 49, 38, 39]
[43, 24, 2, 3, 6, 9, 23, 23, 16, 30, 34, 5, 46, 35, 21, 32, 30, 36, 11, 43, 46, 14, 3, 35, 29, 43, 17, 41, 17, 22, 6, 27, 50, 45, 6, 38, 17, 16, 3, 41, 7, 0, 48, 44, 35, 7, 9, 39, 48, 50, 41, 42, 39, 2, 36, 9, 38, 10, 7, 43, 7, 26, 21, 26, 34, 38, 37, 38, 46, 3, 48, 32, 28, 48, 49, 19, 23, 35, 2, 22, 4, 50, 4, 41, 47, 15, 8, 39, 10, 5, 40, 19, 42, 29, 8, 41, 32, 10, 40, 33, 47, 4, 13, 20, 39, 4, 19, 36, 32, 0, 36, 6, 36, 4, 23, 44, 3, 8, 10, 33, 43, 36, 47, 29, 34, 31, 28, 36, 23, 19, 13, 29, 49, 8, 10, 27, 38, 44, 41, 43, 50, 26, 42, 6, 8, 30, 41, 1, 27, 22, 4, 3, 10, 16, 23, 22, 49, 30, 26, 32, 2, 30, 37, 6, 49, 38, 44, 6, 44, 12, 13, 16, 22, 46, 16, 0, 34, 33, 49, 11, 2, 31, 38, 49, 49, 20, 18, 20, 44, 5, 41, 47, 28]
[14, 18, 50, 36, 36, 10, 40, 45, 7, 3, 10, 21, 30, 13, 28, 20, 40, 41, 43, 39, 1, 48, 37, 1, 2, 9, 44, 2, 21, 50, 27, 32, 27, 34, 33, 12, 50, 4, 33, 41, 6, 48, 0, 42, 45, 18, 9, 36, 50, 22, 4, 40, 24, 20, 49, 3, 28, 22, 8, 10, 2, 15, 32, 19, 37, 22, 35, 15, 50, 26, 43, 17, 48, 22, 47, 22, 50, 29, 32, 22, 14, 15, 12, 47, 50, 49, 30, 21, 47, 36, 18, 27, 34, 14, 4, 2, 28, 15, 44, 43, 48, 9, 2, 15, 24, 18, 17, 46, 20, 26, 0, 44, 10, 21, 43, 8, 30, 35, 23, 17, 31, 28, 49, 5, 10, 18, 30, 15, 33, 45, 19, 47, 44, 33, 45, 5, 2, 5, 18, 15, 7, 30, 24, 45, 32, 27, 35, 6, 41, 6, 46, 15, 18, 43, 16, 16, 12, 5, 19, 45, 10, 36, 29, 39, 12, 8, 23, 19, 32, 12, 23, 14, 31, 16, 24, 3, 3, 13, 14, 24, 3, 13, 35, 7, 8, 4, 31, 27, 45, 10, 42, 29, 44]
[29, 46, 8, 6, 48, 49, 43, 13, 33, 0, 37, 22, 19, 47, 48, 18, 15, 49, 23, 45, 37, 47, 48, 42, 49, 23, 29, 48, 36, 18, 31, 41, 24, 33, 44, 3, 3, 47, 16, 22, 25, 44, 42, 0, 16, 4, 1, 46, 18, 46, 40, 34, 39, 43, 49, 5, 35, 27, 3, 15, 23, 3, 16, 31, 23, 49, 32, 26, 13, 1, 20, 8, 41, 21, 42, 30, 2, 47, 37, 33, 32, 5, 32, 29, 48, 41, 33, 44, 0, 46, 38, 16, 2, 22, 48, 42, 12, 44, 8, 24, 45, 50, 29, 0, 30, 27, 22, 10, 46, 18, 31, 34, 46, 17, 30, 48, 31, 1, 5, 23, 1, 50, 24, 12, 11, 1, 19, 41, 24, 46, 30, 40, 19, 17, 39, 28, 49, 28, 42, 3, 42, 23, 12, 50, 3, 10, 16, 14, 6, 30, 5, 17, 26, 40, 48, 4, 43, 34, 13, 45, 37, 14, 44, 4, 39, 25, 31, 30, 18, 41, 49, 34, 5, 4, 50, 44, 28, 3, 33, 37, 31, 16, 28, 48, 45, 15, 50, 6, 27, 8, 47, 6, 45]
[50, 45, 33, 23, 7, 29, 29, 15, 10, 48, 4, 40, 33, 31, 24, 12, 27, 36, 11, 14, 47, 25, 34, 32, 21, 37, 47, 39, 47, 38, 12, 28, 11, 22, 32, 12, 7, 46, 5, 25, 7, 35, 45, 16, 0, 34, 8, 42, 6, 43, 18, 0, 25, 48, 12, 33, 49, 48, 47, 37, 39, 14, 23, 25, 35, 35, 7, 35, 12, 27, 15, 36, 29, 30, 30, 26, 30, 35, 39, 7, 28, 1, 37, 45, 47, 19, 24, 27, 24, 48, 15, 28, 39, 10, 27, 19, 38, 38, 33, 48, 34, 35, 10, 36, 15, 45, 49, 33, 12, 6, 30, 19, 22, 32, 47, 0, 19, 3, 23, 17, 24, 47, 25, 6, 21, 40, 6, 22, 28, 17, 37, 21, 19, 17, 13, 14, 9, 14, 5, 25, 38, 21, 33, 0, 33, 49, 4, 15, 0, 44, 4, 17, 26, 33, 14, 8, 47, 38, 7, 30, 13, 48, 18, 30, 9, 44, 9, 12, 42, 29, 48, 5, 9, 10, 13, 20, 33, 20, 32, 44, 32, 40, 12, 31, 27, 24, 40, 19, 25, 22, 42, 37, 34]
[3, 44, 15, 20, 39, 21, 44, 50, 0, 27, 3, 7, 42, 22, 12, 46, 9, 40, 19, 30, 43, 24, 14, 5, 20, 26, 22, 8, 34, 40, 40, 0, 19, 43, 7, 47, 28, 18, 33, 11, 21, 7, 18, 4, 34, 0, 3, 46, 29, 46, 21, 16, 46, 2, 23, 37, 27, 34, 15, 18, 30, 43, 30, 28, 1, 16, 22, 31, 43, 40, 16, 37, 48, 30, 14, 13, 5, 34, 14, 8, 38, 30, 41, 31, 4, 11, 46, 36, 33, 13, 27, 33, 7, 25, 14, 49, 7, 19, 43, 24, 49, 43, 21, 46, 29, 27, 39, 25, 21, 14, 3, 49, 43, 47, 38, 11, 30, 42, 38, 4, 16, 10, 15, 40, 4, 1, 39, 3, 20, 44, 37, 37, 42, 4, 23, 17, 19, 16, 39, 15, 30, 12, 39, 23, 1, 9, 16, 17, 19, 10, 21, 17, 24, 16, 26, 9, 18, 5, 44, 43, 39, 16, 13, 38, 25, 2, 23, 44, 40, 35, 15, 1, 18, 8, 47, 26, 39, 7, 13, 13, 47, 7, 45, 43, 9, 25, 14, 24, 32, 28, 17, 35, 26]
[1, 28, 7, 27, 49, 0, 49, 38, 5, 42, 17, 38, 2, 23, 48, 50, 24, 33, 22, 30, 42, 43, 43, 32, 3, 2, 34, 29, 27, 48, 6, 50, 18, 46, 14, 43, 50, 49, 31, 13, 35, 9, 9, 1, 8, 3, 0, 24, 38, 32, 9, 23, 50, 31, 3, 34, 22, 3, 35, 4, 47, 4, 18, 14, 46, 11, 2, 7, 35, 36, 35, 12, 24, 17, 0, 13, 39, 13, 26, 21, 16, 21, 28, 47, 29, 2, 7, 31, 11, 14, 50, 15, 31, 9, 41, 6, 19, 26, 12, 23, 50, 6, 10, 19, 31, 48, 4, 16, 14, 18, 1, 17, 21, 8, 26, 28, 33, 44, 16, 30, 22, 14, 6, 31, 26, 36, 14, 42, 0, 13, 31, 12, 42, 12, 16, 40, 14, 15, 14, 34, 12, 28, 27, 30, 29, 34, 28, 7, 23, 50, 26, 33, 15, 12, 13, 27, 2, 28, 7, 1, 36, 46, 5, 41, 41, 49, 39, 30, 9, 1, 31, 14, 1, 26, 10, 22, 24, 10, 3, 39, 13, 38, 35, 25, 24, 42, 17, 35, 15, 3, 23, 21, 22]
[14, 38, 11, 19, 12, 42, 5, 34, 36, 50, 49, 42, 15, 25, 42, 36, 15, 29, 41, 31, 25, 7, 48, 48, 47, 47, 22, 37, 47, 14, 2, 22, 10, 4, 42, 9, 28, 11, 36, 1, 17, 39, 36, 46, 42, 46, 24, 0, 50, 41, 6, 32, 3, 50, 46, 5, 27, 3, 48, 25, 41, 28, 43, 47, 27, 2, 41, 7, 3, 12, 12, 12, 47, 50, 42, 26, 13, 42, 0, 44, 8, 7, 11, 1, 43, 5, 35, 27, 41, 44, 8, 17, 50, 39, 25, 49, 31, 8, 36, 37, 5, 48, 1, 3, 3, 16, 38, 44, 34, 11, 27, 22, 40, 24, 18, 46, 27, 43, 45, 31, 33, 23, 33, 0, 32, 13, 45, 9, 49, 17, 0, 12, 26, 27, 29, 38, 38, 34, 25, 15, 12, 26, 28, 14, 44, 1, 10, 49, 6, 42, 17, 9, 2, 35, 50, 38, 44, 39, 18, 18, 8, 35, 33, 20, 46, 22, 32, 19, 21, 46, 21, 28, 47, 38, 33, 5, 11, 12, 6, 45, 45, 46, 7, 36, 47, 22, 41, 41, 20, 43, 30, 30, 15]
