N1,N2,...,Nx
[17, 40, 4, 21, 37, 46, 43, 25, 44, 10, 33, 4, 22, 10, 37, 11, 16, 50, 14, 46, 23, 27, 46, 49, 40, 15, 50, 35, 35, 7, 30, 34, 46, 13, 42, 45, 49, 38, 44, 47, 22, 39, 47, 3, 50, 9, 15, 20, 48, 5, 46, 28, 23, 0, 21, 33, 7, 25, 43, 40, 11, 33, 3, 40, 28, 12, 34, 40, 43, 50, 16, 49, 18, 10, 42, 46, 10, 7, 4, 32, 4, 23, 1, 45, 28, 9]
[0, 16, 25, 0, 22, 34, 43, 41, 35, 19, 5, 36, 14, 23, 18, 32, 12, 26, 45, 43, 24, 6, 17, 46, 32, 17, 35, 43, 34, 25, 23, 14, 1, 36, 43, 16, 2, 24, 43, 20, 9, 16, 10, 36, 39, 8, 30, 1, 2, 38, 20, 33, 19, 21, 0, 44, 0, 21, 34, 22, 37, 43, 38, 5, 18, 14, 10, 22, 49, 4, 46, 30, 29, 34, 35, 26, 17, 34, 33, 49, 41, 34, 18, 2, 32, 4]
[3, 11, 33, 28, 17, 46, 18, 25, 21, 9, 16, 22, 37, 40, 32, 39, 25, 47, 5, 13, 26, 36, 1, 5, 32, 42, 2, 25, 19, 21, 7, 19, 42, 6, 37, 3, 6, 12, 35, 39, 31, 46, 7, 9, 23, 16, 48, 26, 39, 34, 35, 27, 38, 33, 44, 0, 14, 22, 19, 12, 47, 3, 44, 22, 1, 38, 6, 8, 37, 30, 17, 34, 38, 21, 50, 16, 33, 16, 12, 45, 19, 7, 50, 18, 15, 12]
[43, 21, 48, 26, 43, 15, 46, 40, 14, 33, 35, 0, 25, 2, 26, 43, 29, 3, 49, 18, 43, 15, 27, 11, 14, 46, 8, 5, 28, 47, 33, 28, 29, 33, 38, 42, 31, 32, 10, 16, 24, 20, 38, 29, 14, 30, 24, 39, 23, 14, 25, 47, 39, 7, 0, 14, 0, 47, 21, 37, 12, 44, 15, 28, 31, 47, 46, 37, 42, 35, 15, 12, 40, 23, 37, 8, 3, 6, 46, 49, 4, 31, 9, 12, 12, 48]
[19, 24, 31, 43, 3, 19, 8, 27, 31, 11, 27, 45, 9, 35, 49, 47, 18, 37, 48, 20, 39, 31, 31, 11, 50, 50, 36, 2, 19, 2, 2, 5, 3, 27, 11, 36, 4, 27, 14, 45, 15, 14, 43, 22, 25, 50, 10, 9, 26, 27, 37, 26, 26, 25, 21, 22, 47, 0, 25, 15, 7, 26, 38, 12, 9, 19, 44, 35, 15, 44, 15, 33, 14, 46, 38, 25, 24, 7, 23, 7, 42, 42, 34, 22, 35, 43]
[19, 11, 30, 18, 14, 21, 0, 23, 35, 46, 0, 16, 33, 34, 38, 12, 15, 16, 20, 0, 13, 33, 38, 5, 7, 29, 6, 24, 47, 4, 7, 0, 12, 29, 42, 11, 16, 27, 48, 49, 11, 16, 43, 32, 45, 45, 49, 1, 16, 13, 26, 41, 41, 43, 34, 19, 21, 25, 0, 31, 45, 48, 35, 27, 47, 33, 49, 39, 34, 8, 22, 38, 36, 47, 15, 46, 18, 21, 33, 20, 0, 46, 24, 25, 26, 23]
[30, 33, 6, 44, 26, 4, 3, 36, 26, 25, 6, 23, 42, 2, 21, 39, 35, 31, 28, 29, 36, 29, 13, 22, 7, 46, 36, 12, 36, 0, 48, 44, 24, 21, 35, 20, 35, 31, 20, 38, 27, 37, 35, 37, 20, 4, 30, 17, 4, 6, 25, 42, 25, 40, 22, 12, 37, 15, 31, 0, 3, 16, 44, 36, 40, 43, 22, 37, 4, 12, 37, 36, 12, 19, 6, 25, 44, 5, 42, 10, 24, 48, 15, 17, 38, 41]
[31, 27, 34, 13, 14, 30, 22, 19, 5, 45, 44, 6, 10, 11, 22, 14, 13, 15, 1, 3, 0, 10, 19, 49, 46, 49, 3, 12, 24, 46, 28, 44, 21, 44, 17, 39, 47, 38, 23, 47, 15, 5, 19, 35, 26, 14, 41, 39, 11, 11, 7, 41, 25, 11, 37, 47, 12, 7, 45, 3, 0, 6, 2, 33, 16, 21, 15, 35, 47, 27, 39, 30, 24, 48, 39, 6, 10, 2, 13, 9, 21, 19, 5, 38, 8, 49]
[37, 45, 30, 36, 35, 17, 21, 8, 27, 25, 5, 8, 4, 7, 22, 20, 14, 1, 3, 26, 15, 46, 35, 50, 12, 8, 21, 13, 15, 9, 25, 41, 10, 44, 48, 11, 45, 20, 45, 38, 34, 5, 37, 31, 48, 13, 13, 2, 32, 43, 28, 23, 36, 33, 43, 3, 44, 26, 48, 16, 6, 0, 9, 25, 34, 48, 48, 41, 50, 36, 49, 11, 38, 0, 40, 36, 28, 4, 30, 17, 43, 34, 40, 18, 11, 49]
[39, 26, 38, 48, 1, 43, 19, 4, 4, 27, 25, 36, 10, 8, 37, 43, 42, 14, 4, 28, 19, 39, 23, 27, 29, 11, 24, 42, 5, 25, 10, 19, 13, 45, 0, 16, 10, 22, 41, 45, 14, 4, 26, 31, 28, 13, 30, 50, 32, 10, 21, 42, 16, 3, 38, 44, 15, 38, 35, 44, 2, 9, 0, 18, 13, 33, 38, 29, 10, 0, 23, 27, 3, 2, 41, 26, 33, 46, 48, 38, 15, 6, 18, 23, 33, 18]
[47, 43, 16, 8, 26, 26, 42, 19, 45, 14, 12, 19, 42, 44, 49, 33, 11, 41, 19, 41, 16, 0, 9, 32, 5, 40, 45, 29, 35, 5, 45, 46, 11, 24, 20, 26, 27, 44, 41, 1, 49, 11, 1, 42, 30, 48, 17, 6, 36, 4, 29, 45, 48, 40, 5, 22, 28, 12, 27, 36, 33, 25, 18, 0, 21, 46, 11, 35, 8, 5, 3, 13, 7, 23, 50, 0, 24, 49, 30, 45, 1, 12, 25, 40, 24, 0]
[48, 9, 38, 48, 19, 10, 29, 12, 36, 8, 48, 48, 1, 22, 2, 43, 22, 44, 19, 27, 12, 35, 41, 28, 48, 6, 19, 49, 38, 1, 25, 31, 8, 43, 34, 50, 7, 0, 25, 1, 34, 4, 27, 31, 15, 19, 40, 4, 27, 1, 38, 27, 5, 28, 18, 1, 31, 9, 47, 40, 16, 34, 13, 21, 0, 17, 38, 25, 47, 1, 9, 4, 30, 32, 29, 22, 7, 6, 20, 3, 48, 15, 12, 11, 46, 41]
[27, 10, 31, 47, 50, 34, 5, 22, 12, 44, 46, 34, 47, 4, 45, 15, 42, 50, 27, 23, 0, 46, 37, 18, 7, 14, 14, 7, 39, 22, 15, 31, 15, 17, 3, 36, 46, 29, 43, 9, 24, 8, 48, 46, 38, 34, 11, 27, 5, 10, 10, 33, 23, 12, 14, 38, 47, 19, 33, 43, 21, 48, 33, 46, 17, 0, 31, 5, 46, 35, 0, 6, 46, 39, 33, 5, 47, 39, 49, 7, 35, 25, 2, 38, 35, 12]
[10, 39, 17, 41, 42, 2, 12, 19, 47, 40, 14, 21, 3, 44, 35, 33, 40, 11, 38, 29, 41, 40, 9, 36, 28, 30, 17, 26, 20, 23, 11, 7, 13, 33, 40, 15, 23, 30, 40, 40, 28, 0, 29, 12, 45, 29, 33, 47, 34, 2, 37, 48, 26, 34, 10, 6, 46, 44, 49, 22, 15, 48, 38, 11, 38, 31, 0, 32, 2, 0, 3, 45, 4, 46, 15, 10, 17, 0, 11, 47, 12, 14, 8, 47, 44, 12]
[10, 36, 40, 34, 4, 28, 4, 16, 6, 8, 21, 7, 9, 34, 3, 48, 29, 41, 39, 25, 6, 20, 40, 43, 0, 39, 1, 3, 3, 35, 48, 21, 3, 28, 18, 39, 20, 11, 44, 0, 31, 12, 42, 43, 27, 22, 47, 23, 41, 9, 8, 11, 39, 40, 22, 8, 37, 35, 39, 37, 35, 41, 29, 35, 25, 5, 32, 0, 34, 15, 7, 9, 45, 33, 10, 8, 2, 2, 1, 27, 32, 32, 33, 34, 25, 5]
[13, 6, 10, 42, 29, 1, 41, 48, 8, 32, 31, 37, 18, 32, 3, 48, 15, 19, 50, 27, 19, 40, 18, 1, 2, 2, 50, 23, 25, 39, 17, 41, 12, 36, 32, 23, 24, 23, 6, 48, 27, 42, 17, 26, 18, 45, 0, 41, 37, 35, 9, 33, 5, 43, 49, 37, 42, 15, 34, 4, 47, 50, 10, 8, 47, 46, 2, 34, 0, 24, 47, 50, 47, 50, 11, 4, 24, 5, 44, 44, 32, 25, 3, 18, 8, 24]
[34, 32, 33, 39, 9, 21, 22, 15, 0, 37, 18, 0, 16, 47, 12, 21, 24, 47, 4, 13, 31, 3, 10, 19, 43, 47, 2, 27, 36, 32, 42, 29, 12, 7, 3, 45, 30, 20, 44, 9, 46, 31, 33, 40, 32, 38, 21, 10, 35, 50, 39, 15, 21, 50, 4, 30, 35, 44, 8, 12, 27, 36, 0, 5, 1, 35, 0, 15, 24, 0, 22, 6, 28, 0, 2, 21, 44, 22, 10, 9, 49, 10, 40, 26, 16, 28]
[24, 7, 19, 8, 31, 43, 28, 50, 44, 28, 45, 16, 37, 16, 35, 44, 50, 47, 46, 17, 36, 8, 15, 36, 46, 18, 5, 34, 14, 33, 23, 25, 5, 40, 4, 46, 28, 2, 36, 32, 43, 1, 48, 21, 39, 36, 32, 46, 47, 31, 49, 6, 43, 16, 46, 17, 15, 15, 22, 37, 39, 49, 23, 3, 9, 0, 3, 7, 47, 22, 0, 41, 7, 45, 40, 50, 8, 41, 22, 4, 34, 5, 12, 22, 36, 44]
[32, 46, 5, 27, 8, 0, 19, 11, 19, 44, 20, 45, 37, 8, 43, 12, 43, 44, 39, 44, 6, 0, 29, 7, 8, 3, 21, 16, 31, 19, 41, 48, 8, 50, 32, 28, 44, 18, 49, 22, 15, 39, 22, 9, 32, 47, 13, 29, 44, 14, 14, 42, 41, 49, 30, 34, 12, 33, 38, 36, 30, 11, 27, 13, 4, 6, 45, 9, 50, 6, 41, 0, 34, 10, 44, 25, 37, 10, 43, 33, 14, 33, 8, 19, 44, 45]
[11, 18, 43, 5, 17, 23, 40, 45, 21, 41, 17, 16, 30, 14, 32, 18, 50, 32, 32, 0, 47, 31, 48, 27, 24, 28, 28, 40, 45, 50, 24, 44, 50, 18, 22, 18, 39, 21, 35, 43, 9, 9, 22, 20, 30, 1, 7, 31, 21, 35, 5, 10, 2, 18, 29, 38, 40, 14, 36, 12, 24, 38, 3, 7, 30, 46, 4, 45, 47, 28, 7, 34, 0, 8, 19, 46, 34, 50, 40, 4, 43, 7, 36, 24, 8, 47]
[35, 5, 23, 37, 15, 8, 25, 28, 4, 11, 42, 14, 26, 41, 49, 44, 33, 10, 45, 31, 50, 33, 41, 20, 5, 19, 21, 6, 20, 26, 42, 16, 9, 15, 19, 25, 38, 1, 6, 21, 40, 34, 22, 17, 50, 35, 16, 40, 38, 44, 5, 36, 21, 10, 34, 21, 23, 46, 47, 19, 48, 0, 2, 23, 32, 39, 46, 33, 50, 0, 45, 10, 8, 0, 29, 20, 42, 2, 39, 28, 12, 13, 24, 39, 1, 17]
[13, 18, 21, 37, 28, 22, 45, 14, 5, 14, 16, 41, 24, 41, 0, 43, 25, 40, 25, 46, 48, 11, 44, 18, 9, 0, 43, 17, 23, 31, 42, 14, 48, 50, 26, 32, 17, 10, 19, 27, 36, 48, 42, 48, 13, 37, 15, 48, 6, 19, 7, 39, 48, 42, 35, 50, 37, 38, 15, 6, 39, 40, 41, 50, 29, 33, 15, 10, 11, 2, 40, 44, 19, 29, 0, 26, 3, 4, 31, 22, 19, 25, 4, 12, 50, 19]
[34, 19, 49, 11, 3, 7, 45, 41, 0, 4, 20, 34, 9, 28, 3, 39, 12, 18, 40, 26, 6, 48, 27, 48, 47, 19, 42, 10, 18, 44, 25, 30, 16, 38, 13, 22, 5, 14, 9, 25, 13, 40, 23, 41, 29, 31, 50, 4, 30, 50, 43, 26, 20, 46, 26, 16, 8, 25, 46, 25, 6, 36, 26, 0, 22, 5, 10, 8, 4, 21, 50, 25, 46, 20, 26, 0, 23, 6, 18, 16, 23, 9, 4, 46, 35, 23]
[44, 30, 48, 41, 36, 50, 12, 6, 17, 17, 10, 32, 19, 23, 21, 45, 35, 9, 13, 28, 31, 23, 7, 16, 37, 16, 30, 38, 19, 43, 6, 13, 26, 24, 32, 25, 40, 37, 45, 44, 47, 5, 16, 20, 30, 4, 47, 5, 4, 34, 43, 47, 49, 10, 17, 33, 3, 24, 18, 44, 10, 28, 33, 24, 7, 47, 17, 2, 24, 44, 8, 37, 34, 42, 3, 23, 0, 21, 32, 38, 10, 35, 38, 17, 34, 49]
[40, 25, 1, 47, 17, 16, 11, 42, 46, 34, 45, 29, 9, 18, 9, 37, 34, 47, 6, 15, 21, 33, 32, 14, 12, 31, 5, 27, 24, 44, 23, 34, 44, 6, 28, 35, 47, 32, 12, 19, 23, 11, 31, 3, 24, 9, 44, 26, 33, 12, 15, 16, 25, 7, 34, 16, 6, 7, 21, 5, 2, 4, 46, 49, 6, 39, 0, 2, 5, 22, 41, 10, 50, 2, 4, 6, 21, 0, 7, 47, 15, 21, 8, 24, 1, 23]
[7, 9, 25, 36, 32, 48, 45, 30, 24, 13, 23, 19, 12, 7, 9, 9, 14, 44, 12, 12, 1, 14, 43, 44, 30, 16, 6, 29, 26, 19, 22, 8, 5, 36, 30, 50, 15, 35, 32, 24, 13, 24, 17, 35, 37, 31, 41, 2, 44, 47, 25, 45, 32, 4, 33, 12, 46, 23, 33, 42, 13, 30, 48, 30, 20, 49, 11, 1, 44, 10, 22, 43, 40, 39, 31, 18, 32, 7, 0, 33, 21, 40, 12, 29, 27, 22]
[20, 27, 35, 36, 27, 6, 11, 14, 26, 34, 4, 21, 5, 38, 42, 35, 38, 16, 46, 48, 0, 2, 21, 32, 6, 26, 5, 43, 12, 30, 49, 28, 15, 46, 29, 20, 10, 2, 6, 28, 20, 39, 2, 5, 21, 6, 34, 5, 9, 44, 42, 48, 20, 32, 49, 45, 49, 7, 20, 10, 9, 17, 38, 45, 3, 7, 47, 27, 44, 9, 4, 33, 4, 28, 22, 16, 38, 47, 33, 0, 38, 18, 5, 32, 21, 34]
[30, 35, 11, 11, 5, 0, 13, 46, 28, 15, 34, 10, 22, 41, 47, 47, 33, 45, 45, 40, 3, 11, 43, 10, 2, 9, 5, 16, 2, 0, 3, 12, 5, 9, 11, 0, 18, 25, 41, 47, 48, 25, 38, 9, 18, 20, 49, 3, 14, 48, 22, 5, 46, 4, 41, 19, 4, 42, 0, 24, 21, 43, 15, 1, 48, 35, 12, 32, 32, 49, 34, 14, 43, 12, 19, 23, 10, 15, 21, 38, 0, 3, 18, 27, 5, 35]
[33, 44, 50, 38, 30, 36, 21, 43, 28, 24, 22, 30, 35, 13, 18, 13, 6, 8, 45, 10, 42, 32, 48, 28, 7, 38, 16, 39, 15, 38, 46, 33, 6, 13, 34, 34, 38, 11, 43, 33, 19, 9, 48, 25, 15, 40, 30, 17, 9, 33, 0, 48, 36, 23, 34, 7, 31, 42, 46, 48, 19, 34, 6, 12, 15, 25, 14, 32, 25, 10, 5, 33, 7, 13, 25, 9, 35, 21, 40, 18, 3, 0, 29, 23, 42, 18]
[39, 12, 41, 18, 27, 46, 14, 18, 8, 47, 32, 40, 16, 31, 9, 5, 24, 14, 18, 21, 41, 31, 43, 16, 9, 1, 21, 27, 45, 18, 0, 21, 0, 31, 28, 23, 45, 42, 33, 9, 2, 41, 0, 20, 37, 3, 36, 15, 9, 1, 33, 0, 33, 1, 18, 50, 9, 34, 24, 15, 5, 40, 18, 25, 12, 2, 8, 33, 3, 40, 12, 8, 36, 24, 4, 4, 38, 8, 12, 5, 18, 29, 0, 1, 17, 41]
[46, 4, 1, 31, 0, 47, 2, 30, 46, 11, 24, 16, 38, 14, 26, 20, 23, 8, 31, 2, 44, 50, 15, 36, 23, 43, 27, 28, 44, 21, 33, 34, 42, 30, 5, 4, 11, 20, 37, 43, 12, 50, 32, 8, 34, 34, 29, 8, 2, 11, 44, 30, 2, 45, 2, 18, 12, 22, 25, 17, 38, 18, 23, 40, 11, 38, 47, 34, 18, 26, 22, 19, 24, 39, 12, 46, 17, 24, 29, 32, 27, 23, 1, 0, 21, 9]
[13, 50, 25, 32, 21, 24, 5, 48, 21, 28, 25, 16, 45, 9, 40, 11, 44, 38, 11, 28, 9, 41, 40, 20, 26, 44, 46, 26, 46, 38, 19, 10, 31, 34, 40, 39, 44, 6, 49, 32, 33, 5, 9, 44, 50, 44, 23, 24, 21, 0, 42, 20, 35, 28, 32, 15, 12, 35, 26, 38, 8, 11, 33, 24, 46, 35, 44, 25, 8, 16, 36, 44, 8, 1, 50, 35, 34, 1, 27, 21, 5, 42, 17, 21, 0, 16]
[35, 20, 6, 43, 9, 5, 45, 31, 9, 7, 24, 26, 18, 1, 28, 28, 35, 9, 5, 6, 50, 25, 31, 35, 44, 34, 35, 24, 30, 17, 33, 8, 12, 9, 29, 5, 39, 5, 11, 31, 45, 41, 38, 27, 20, 40, 20, 22, 12, 25, 6, 42, 30, 9, 4, 12, 48, 43, 23, 41, 49, 49, 18, 0, 41, 12, 12, 5, 24, 28, 44, 45, 47, 17, 19, 23, 49, 23, 22, 34, 35, 18, 41, 9, 16, 0]
