N1,N2,...,Nx
[31, 43, 1, 21, 38, 27, 4, 18, 46, 38, 3, 46, 36, 33, 8, 8, 44, 10, 12, 20, 14, 9, 3, 12, 16, 25, 24, 33, 47, 40, 36, 30, 44, 41, 1, 50, 29, 48, 24, 21, 13, 50, 8, 44, 6, 42, 44, 44, 30, 32, 33, 45, 11, 22, 16, 0, 9, 16, 28, 45, 1, 50, 35, 2, 44, 13, 8, 24, 26, 35, 12, 46, 31, 11, 44, 30, 35, 28, 17, 35, 49, 17, 33, 18]
[13, 13, 13, 14, 32, 23, 1, 35, 16, 20, 19, 35, 37, 3, 15, 18, 22, 12, 23, 34, 22, 42, 11, 39, 37, 18, 10, 23, 0, 50, 21, 47, 29, 9, 46, 24, 37, 34, 44, 4, 7, 40, 13, 36, 12, 47, 43, 34, 34, 31, 38, 2, 29, 30, 26, 9, 0, 23, 13, 7, 29, 45, 50, 34, 46, 37, 42, 33, 29, 1, 49, 10, 31, 18, 31, 24, 28, 13, 32, 32, 38, 4, 38, 31]
[1, 29, 43, 4, 0, 18, 45, 34, 26, 36, 7, 47, 28, 40, 37, 14, 32, 3, 35, 46, 21, 3, 40, 3, 19, 1, 34, 39, 17, 24, 23, 29, 46, 16, 23, 16, 39, 41, 33, 34, 17, 45, 49, 21, 22, 1, 46, 34, 22, 3, 14, 47, 28, 43, 23, 16, 23, 0, 16, 30, 42, 50, 39, 48, 38, 22, 7, 46, 16, 4, 46, 50, 35, 46, 19, 39, 47, 0, 46, 2, 41, 44, 26, 29]
[6, 41, 46, 31, 19, 9, 3, 31, 6, 19, 1, 5, 19, 13, 28, 22, 49, 10, 23, 44, 18, 10, 39, 22, 14, 23, 44, 9, 25, 7, 7, 13, 10, 23, 0, 23, 7, 30, 14, 28, 12, 12, 31, 20, 49, 9, 23, 19, 14, 38, 36, 30, 1, 43, 41, 28, 13, 16, 0, 29, 35, 23, 3, 48, 34, 10, 23, 4, 19, 2, 32, 16, 10, 9, 38, 32, 1, 14, 30, 31, 42, 6, 38, 11]
[22, 25, 7, 44, 24, 34, 1, 0, 15, 24, 26, 11, 50, 1, 24, 33, 19, 43, 9, 41, 28, 9, 24, 2, 35, 23, 19, 29, 39, 14, 43, 23, 8, 18, 21, 38, 10, 3, 24, 45, 36, 31, 6, 44, 40, 10, 4, 26, 50, 49, 30, 12, 47, 15, 19, 45, 7, 30, 29, 0, 0, 9, 33, 6, 46, 49, 35, 35, 49, 19, 21, 5, 11, 27, 24, 18, 8, 49, 41, 44, 30, 1, 15, 47]
[18, 36, 10, 30, 14, 40, 6, 35, 4, 33, 38, 16, 19, 38, 14, 28, 30, 26, 26, 17, 4, 17, 31, 45, 24, 5, 15, 37, 21, 4, 14, 46, 28, 5, 5, 34, 29, 9, 19, 43, 6, 36, 20, 16, 39, 16, 26, 25, 5, 21, 23, 12, 8, 42, 20, 1, 29, 42, 35, 0, 0, 33, 45, 17, 20, 14, 9, 22, 23, 30, 0, 49, 45, 5, 31, 11, 3, 0, 42, 30, 28, 43, 13, 18]
[19, 4, 21, 48, 10, 24, 5, 6, 7, 47, 20, 28, 21, 1, 42, 15, 20, 23, 9, 14, 40, 10, 18, 13, 9, 48, 24, 8, 4, 44, 15, 38, 39, 49, 36, 14, 9, 41, 6, 26, 12, 9, 17, 34, 19, 31, 42, 46, 23, 36, 32, 48, 4, 48, 19, 50, 45, 50, 23, 9, 33, 0, 49, 40, 21, 38, 47, 47, 38, 6, 11, 9, 19, 22, 19, 28, 16, 10, 12, 16, 13, 32, 6, 0]
[17, 29, 36, 11, 44, 1, 39, 17, 19, 39, 9, 18, 49, 7, 36, 35, 20, 41, 49, 27, 13, 41, 6, 13, 37, 1, 7, 35, 11, 9, 6, 10, 25, 26, 38, 4, 18, 21, 42, 20, 3, 5, 46, 1, 18, 20, 20, 18, 25, 19, 36, 3, 2, 42, 21, 35, 50, 39, 3, 33, 45, 49, 0, 36, 14, 12, 1, 0, 6, 49, 1, 29, 11, 45, 33, 35, 43, 42, 27, 7, 26, 1, 25, 48]
[37, 28, 25, 5, 41, 20, 9, 31, 14, 41, 38, 40, 10, 29, 18, 33, 30, 14, 34, 7, 41, 13, 35, 24, 14, 18, 37, 21, 3, 4, 9, 25, 26, 38, 16, 47, 3, 45, 49, 7, 50, 12, 41, 32, 43, 10, 45, 9, 36, 0, 23, 9, 29, 5, 5, 2, 34, 48, 48, 6, 17, 40, 36, 0, 21, 37, 3, 29, 10, 24, 15, 24, 31, 9, 43, 35, 32, 30, 44, 22, 13, 47, 27, 44]
[11, 16, 11, 37, 42, 19, 16, 44, 38, 14, 20, 43, 5, 38, 13, 40, 13, 20, 6, 43, 13, 39, 5, 35, 24, 33, 13, 25, 18, 6, 14, 2, 40, 33, 29, 41, 13, 32, 39, 34, 33, 12, 29, 5, 26, 14, 16, 37, 18, 35, 40, 23, 39, 41, 1, 44, 46, 38, 34, 46, 20, 21, 14, 21, 0, 49, 36, 33, 40, 24, 10, 24, 25, 37, 48, 39, 26, 24, 33, 46, 43, 4, 35, 35]
[17, 28, 50, 20, 18, 49, 20, 14, 20, 36, 24, 8, 33, 30, 34, 15, 36, 22, 21, 33, 39, 33, 28, 49, 15, 17, 17, 38, 16, 18, 32, 43, 33, 48, 44, 37, 16, 44, 4, 29, 44, 9, 48, 34, 47, 40, 41, 35, 5, 14, 28, 30, 46, 7, 6, 13, 37, 22, 10, 49, 14, 38, 12, 37, 49, 0, 23, 36, 10, 14, 47, 4, 44, 21, 34, 7, 35, 48, 44, 16, 0, 5, 30, 6]
[50, 19, 5, 37, 49, 8, 21, 12, 0, 49, 22, 1, 2, 47, 38, 18, 0, 0, 29, 41, 10, 45, 36, 15, 29, 6, 35, 40, 34, 40, 21, 27, 46, 16, 38, 0, 8, 24, 5, 25, 45, 24, 36, 2, 34, 34, 22, 19, 23, 35, 19, 39, 46, 15, 30, 8, 42, 7, 23, 35, 9, 47, 1, 3, 36, 23, 0, 46, 23, 49, 18, 0, 42, 47, 49, 44, 32, 18, 19, 6, 50, 6, 21, 44]
[26, 37, 26, 26, 42, 49, 16, 9, 30, 6, 42, 38, 2, 21, 20, 31, 10, 20, 35, 29, 40, 43, 24, 11, 30, 36, 32, 12, 25, 11, 1, 10, 4, 22, 37, 26, 31, 13, 23, 33, 1, 42, 22, 17, 28, 19, 47, 7, 48, 30, 36, 29, 27, 6, 50, 24, 33, 46, 4, 35, 22, 47, 0, 29, 33, 36, 46, 0, 43, 34, 36, 7, 19, 41, 50, 33, 29, 41, 3, 39, 1, 47, 28, 46]
[18, 20, 27, 13, 27, 1, 41, 15, 8, 29, 31, 20, 16, 11, 49, 23, 32, 12, 26, 44, 42, 1, 11, 16, 18, 32, 29, 19, 18, 37, 9, 28, 48, 37, 46, 35, 48, 24, 31, 25, 33, 40, 49, 45, 9, 49, 26, 11, 7, 18, 26, 4, 50, 35, 4, 26, 29, 16, 19, 49, 23, 38, 6, 10, 40, 10, 23, 43, 0, 40, 4, 12, 14, 14, 46, 23, 45, 34, 8, 40, 16, 32, 33, 27]
[11, 6, 42, 32, 1, 32, 20, 19, 32, 37, 48, 36, 1, 37, 40, 16, 38, 28, 31, 6, 27, 1, 31, 25, 21, 17, 38, 39, 34, 30, 36, 3, 50, 25, 41, 48, 16, 50, 14, 2, 31, 23, 30, 9, 7, 16, 13, 8, 9, 17, 32, 7, 10, 2, 48, 35, 1, 4, 2, 19, 30, 6, 49, 24, 24, 14, 49, 34, 40, 0, 10, 4, 45, 8, 25, 39, 16, 38, 36, 12, 39, 21, 4, 29]
[3, 27, 14, 38, 0, 38, 8, 27, 12, 22, 25, 12, 12, 42, 33, 44, 41, 45, 42, 25, 13, 5, 2, 45, 7, 19, 1, 24, 42, 16, 32, 40, 45, 41, 29, 9, 33, 39, 36, 38, 45, 23, 43, 40, 20, 49, 3, 30, 29, 28, 17, 17, 46, 24, 10, 12, 49, 46, 32, 21, 0, 11, 1, 15, 10, 47, 18, 36, 4, 10, 0, 32, 6, 41, 48, 3, 20, 3, 45, 17, 17, 0, 25, 49]
[18, 5, 3, 45, 12, 25, 27, 44, 32, 36, 28, 10, 5, 20, 25, 3, 14, 20, 7, 15, 10, 6, 43, 9, 40, 11, 3, 43, 23, 30, 5, 6, 10, 10, 31, 40, 34, 36, 46, 20, 50, 11, 2, 19, 4, 19, 29, 26, 37, 26, 20, 50, 40, 40, 11, 46, 10, 50, 16, 5, 49, 9, 29, 24, 24, 4, 0, 7, 12, 4, 32, 0, 10, 41, 33, 33, 45, 26, 6, 17, 24, 49, 29, 44]
[12, 3, 50, 45, 37, 19, 15, 9, 12, 25, 19, 28, 11, 21, 2, 2, 45, 16, 38, 33, 1, 1, 41, 24, 50, 17, 2, 29, 37, 47, 9, 26, 10, 32, 10, 7, 2, 18, 23, 34, 18, 49, 18, 14, 26, 30, 14, 40, 49, 49, 18, 5, 2, 22, 12, 31, 31, 35, 10, 11, 45, 19, 11, 31, 25, 44, 42, 19, 14, 45, 6, 10, 0, 16, 21, 18, 23, 41, 34, 29, 19, 4, 33, 1]
[21, 26, 17, 20, 37, 40, 17, 31, 49, 11, 28, 5, 32, 38, 38, 17, 23, 23, 50, 11, 8, 36, 4, 22, 25, 46, 2, 37, 8, 24, 24, 6, 4, 21, 3, 21, 5, 28, 33, 38, 21, 43, 45, 5, 17, 8, 11, 13, 17, 18, 31, 4, 48, 20, 31, 11, 18, 46, 9, 27, 5, 22, 45, 9, 37, 21, 47, 41, 14, 8, 41, 41, 16, 0, 13, 47, 18, 40, 2, 50, 7, 41, 18, 17]
[34, 38, 35, 32, 13, 24, 19, 29, 12, 28, 15, 12, 9, 33, 40, 10, 43, 43, 12, 14, 15, 50, 3, 10, 42, 36, 34, 26, 2, 37, 15, 48, 33, 29, 3, 17, 43, 44, 48, 34, 3, 36, 3, 25, 20, 40, 32, 35, 42, 10, 28, 39, 30, 6, 39, 44, 31, 19, 38, 24, 31, 19, 33, 43, 48, 34, 49, 50, 46, 25, 48, 33, 21, 13, 0, 11, 17, 50, 34, 41, 45, 35, 12, 2]
[35, 2, 6, 50, 31, 3, 49, 43, 36, 43, 19, 13, 14, 11, 26, 29, 41, 21, 8, 34, 40, 48, 27, 18, 22, 26, 27, 13, 44, 12, 20, 39, 33, 23, 39, 14, 17, 8, 42, 18, 32, 24, 18, 49, 15, 36, 45, 0, 25, 30, 31, 10, 37, 25, 50, 30, 24, 39, 32, 18, 11, 28, 35, 35, 39, 7, 44, 33, 23, 39, 3, 33, 18, 47, 11, 0, 0, 8, 3, 40, 19, 48, 5, 33]
[13, 40, 31, 3, 18, 47, 40, 41, 23, 47, 11, 44, 15, 8, 43, 13, 10, 34, 24, 22, 21, 43, 31, 6, 5, 49, 37, 6, 24, 36, 49, 1, 5, 0, 7, 36, 3, 48, 49, 36, 3, 28, 16, 38, 35, 14, 2, 47, 48, 27, 32, 26, 12, 39, 2, 35, 28, 47, 1, 8, 3, 16, 43, 32, 26, 35, 32, 29, 45, 16, 20, 45, 23, 18, 17, 0, 0, 36, 35, 36, 46, 42, 28, 15]
[28, 42, 15, 27, 3, 38, 13, 34, 25, 47, 46, 1, 48, 38, 46, 8, 18, 35, 44, 23, 25, 35, 20, 28, 29, 38, 15, 41, 38, 38, 23, 4, 45, 28, 49, 30, 44, 43, 29, 3, 27, 45, 7, 46, 42, 25, 4, 42, 5, 2, 41, 36, 32, 2, 18, 28, 13, 0, 14, 49, 0, 10, 42, 30, 24, 48, 18, 41, 34, 38, 3, 26, 41, 40, 50, 8, 36, 0, 36, 0, 31, 20, 16, 33]
[22, 30, 13, 24, 16, 50, 0, 4, 11, 36, 38, 21, 38, 21, 29, 40, 38, 8, 3, 20, 40, 15, 15, 35, 15, 23, 25, 40, 46, 11, 15, 32, 45, 49, 19, 11, 3, 34, 20, 24, 2, 20, 19, 40, 20, 29, 25, 47, 35, 48, 39, 34, 17, 10, 11, 17, 32, 46, 30, 41, 42, 12, 27, 44, 33, 44, 19, 3, 8, 36, 45, 6, 34, 2, 34, 3, 35, 36, 0, 45, 44, 0, 49, 9]
[20, 49, 43, 19, 4, 1, 50, 37, 3, 31, 5, 44, 9, 45, 24, 35, 1, 8, 17, 1, 12, 18, 36, 36, 39, 36, 3, 4, 45, 21, 27, 5, 50, 6, 19, 3, 12, 7, 32, 18, 25, 50, 6, 30, 41, 33, 22, 48, 13, 49, 1, 36, 24, 19, 48, 35, 32, 2, 31, 44, 30, 16, 7, 22, 46, 16, 6, 39, 40, 12, 17, 17, 29, 50, 41, 40, 36, 0, 45, 0, 35, 22, 2, 23]
[46, 38, 6, 47, 40, 12, 42, 33, 21, 33, 10, 49, 2, 48, 23, 39, 2, 6, 16, 24, 1, 39, 39, 23, 19, 0, 39, 39, 47, 10, 41, 18, 17, 48, 45, 17, 17, 20, 7, 43, 20, 24, 29, 6, 20, 22, 36, 19, 28, 31, 22, 8, 15, 23, 24, 49, 38, 41, 42, 30, 28, 13, 26, 13, 43, 0, 50, 1, 16, 39, 17, 24, 19, 7, 45, 19, 46, 31, 44, 35, 0, 16, 17, 25]
[2, 32, 28, 11, 12, 22, 45, 0, 8, 33, 10, 24, 32, 19, 44, 42, 27, 11, 46, 6, 15, 22, 28, 12, 1, 46, 5, 48, 41, 0, 14, 41, 22, 14, 24, 37, 3, 8, 10, 27, 25, 40, 25, 27, 40, 22, 4, 36, 42, 3, 37, 38, 7, 14, 21, 17, 4, 44, 6, 1, 43, 32, 1, 47, 4, 5, 6, 47, 32, 21, 0, 49, 4, 41, 35, 48, 42, 20, 0, 22, 16, 0, 39, 17]
[8, 6, 34, 13, 41, 23, 33, 49, 23, 4, 5, 9, 49, 7, 38, 11, 36, 15, 3, 30, 47, 7, 44, 23, 42, 3, 50, 23, 34, 39, 19, 14, 33, 35, 27, 23, 0, 48, 16, 28, 47, 16, 29, 48, 29, 29, 5, 32, 44, 40, 33, 31, 25, 25, 40, 33, 38, 26, 38, 15, 13, 6, 25, 27, 35, 30, 21, 28, 33, 4, 25, 29, 33, 18, 12, 5, 28, 16, 49, 2, 17, 39, 0, 12]
[11, 10, 31, 12, 31, 22, 9, 32, 20, 36, 22, 36, 10, 23, 32, 49, 48, 41, 47, 2, 29, 44, 48, 32, 42, 5, 13, 0, 6, 26, 30, 20, 34, 39, 46, 0, 41, 39, 49, 49, 3, 5, 3, 21, 4, 6, 32, 6, 20, 20, 14, 31, 33, 50, 6, 18, 31, 29, 11, 47, 18, 0, 48, 44, 35, 6, 44, 46, 27, 29, 49, 44, 1, 17, 2, 33, 15, 33, 9, 23, 25, 17, 12, 0]
