N1,N2,...,Nx
[47, 39, 26, 49, 46, 32, 47, 12, 16, 5, 25, 15, 12, 40, 7, 21, 11, 31, 34, 3, 34, 39, 34, 3, 39, 15, 15, 38, 15, 22, 36, 41, 37, 46, 31, 31, 19, 9, 25, 16, 24, 34, 48, 1, 31, 19, 21, 26, 15, 0, 42, 1, 29, 27, 8, 30, 4, 9, 23, 11, 13, 6, 41, 11, 20, 20, 43, 37, 12, 42, 21, 29, 16, 18, 50, 13, 24, 22, 46, 28, 13, 19, 21, 23, 39, 37, 5, 26, 38, 38, 14, 50, 23]
[45, 34, 25, 27, 45, 16, 26, 33, 6, 46, 36, 1, 48, 17, 46, 22, 25, 22, 11, 5, 32, 17, 39, 24, 46, 26, 10, 29, 50, 45, 32, 33, 28, 4, 5, 43, 3, 29, 44, 39, 27, 12, 39, 45, 10, 14, 47, 42, 43, 42, 0, 19, 11, 14, 34, 49, 43, 5, 26, 28, 5, 9, 12, 27, 14, 17, 24, 2, 8, 6, 36, 34, 19, 18, 43, 14, 40, 5, 12, 21, 39, 48, 19, 48, 41, 27, 36, 29, 39, 20, 35, 18, 8]
[1, 25, 25, 36, 47, 37, 43, 8, 35, 38, 45, 37, 27, 40, 47, 32, 7, 20, 3, 13, 22, 50, 28, 24, 38, 1, 43, 47, 14, 28, 3, 5, 21, 32, 6, 4, 42, 17, 1, 6, 37, 4, 41, 23, 47, 49, 21, 41, 11, 1, 19, 0, 10, 20, 2, 43, 27, 2, 27, 14, 24, 24, 34, 38, 21, 25, 20, 49, 5, 49, 21, 16, 37, 15, 49, 41, 17, 37, 48, 50, 10, 10, 26, 20, 29, 22, 37, 2, 9, 19, 18, 31, 2]
[39, 37, 8, 2, 30, 8, 0, 22, 39, 16, 35, 21, 16, 4, 3, 4, 40, 39, 45, 5, 22, 39, 49, 16, 49, 6, 6, 40, 49, 21, 32, 41, 2, 17, 23, 1, 7, 22, 5, 24, 38, 9, 35, 19, 9, 12, 8, 36, 24, 29, 11, 10, 0, 35, 30, 39, 16, 12, 40, 5, 28, 44, 28, 48, 9, 34, 36, 38, 49, 18, 32, 46, 9, 37, 28, 15, 15, 32, 16, 24, 43, 39, 21, 45, 34, 17, 50, 28, 44, 5, 33, 5, 4]
[32, 19, 0, 50, 18, 48, 28, 18, 27, 13, 19, 39, 22, 30, 28, 30, 47, 10, 4, 40, 15, 7, 38, 31, 23, 4, 21, 32, 14, 22, 13, 19, 6, 37, 43, 24, 5, 24, 43, 24, 43, 49, 36, 3, 6, 12, 35, 4, 27, 27, 14, 20, 35, 0, 36, 21, 4, 26, 26, 39, 48, 46, 9, 20, 22, 14, 12, 16, 44, 29, 41, 28, 34, 1, 44, 15, 45, 13, 37, 27, 31, 47, 48, 9, 33, 5, 0, 26, 39, 10, 20, 6, 31]
[49, 43, 0, 6, 4, 24, 45, 23, 37, 8, 11, 38, 16, 20, 40, 25, 18, 34, 49, 24, 4, 35, 47, 9, 40, 44, 18, 35, 36, 34, 31, 33, 2, 32, 18, 46, 45, 42, 7, 50, 38, 47, 17, 0, 41, 47, 16, 41, 41, 8, 34, 2, 30, 36, 0, 27, 27, 42, 4, 35, 41, 13, 10, 27, 38, 27, 0, 18, 0, 12, 37, 49, 8, 47, 2, 28, 41, 1, 28, 4, 7, 1, 6, 19, 12, 11, 5, 0, 12, 24, 46, 12, 6]
[26, 8, 27, 46, 8, 48, 25, 41, 14, 24, 29, 1, 39, 38, 1, 44, 24, 35, 45, 45, 47, 11, 41, 47, 7, 36, 14, 47, 18, 2, 30, 7, 42, 4, 33, 18, 35, 31, 45, 50, 41, 46, 35, 34, 9, 43, 34, 10, 40, 30, 49, 43, 39, 21, 27, 0, 34, 33, 26, 8, 4, 1, 36, 27, 48, 25, 25, 2, 48, 41, 32, 36, 46, 32, 24, 5, 1, 49, 34, 18, 31, 14, 13, 46, 46, 28, 29, 26, 32, 33, 22, 29, 37]
[8, 2, 37, 47, 21, 28, 10, 16, 21, 30, 36, 46, 14, 29, 34, 49, 22, 8, 33, 48, 33, 31, 12, 39, 34, 42, 11, 3, 13, 43, 3, 10, 47, 24, 44, 39, 49, 33, 12, 49, 3, 16, 28, 41, 10, 29, 6, 47, 34, 4, 43, 27, 16, 4, 27, 34, 0, 8, 48, 9, 44, 43, 4, 39, 46, 26, 28, 9, 2, 2, 23, 6, 41, 4, 38, 34, 29, 22, 31, 6, 41, 24, 10, 43, 48, 7, 25, 44, 7, 18, 10, 26, 28]
[46, 20, 33, 13, 20, 23, 14, 46, 37, 19, 25, 17, 37, 25, 37, 45, 41, 21, 4, 49, 14, 35, 12, 31, 43, 35, 32, 33, 37, 9, 2, 21, 37, 47, 12, 18, 40, 8, 14, 21, 48, 15, 28, 25, 7, 5, 15, 16, 20, 9, 5, 2, 12, 26, 42, 33, 8, 0, 10, 32, 11, 21, 36, 48, 5, 25, 12, 2, 26, 32, 29, 15, 44, 10, 9, 0, 39, 46, 38, 30, 14, 18, 2, 27, 16, 10, 2, 5, 7, 18, 26, 2, 47]
[19, 16, 27, 49, 32, 50, 50, 49, 18, 18, 45, 18, 32, 24, 39, 11, 5, 2, 48, 27, 4, 3, 3, 36, 1, 26, 15, 5, 50, 14, 5, 20, 49, 2, 22, 19, 45, 46, 45, 41, 36, 49, 13, 22, 25, 32, 8, 45, 50, 23, 26, 27, 40, 26, 4, 26, 48, 10, 0, 27, 16, 13, 20, 48, 17, 3, 27, 4, 10, 40, 40, 41, 33, 11, 34, 24, 21, 0, 19, 9, 18, 5, 21, 48, 49, 7, 7, 44, 21, 49, 1, 49, 6]
[46, 26, 31, 22, 35, 50, 11, 23, 31, 28, 43, 16, 44, 14, 6, 36, 50, 9, 49, 35, 41, 45, 48, 50, 29, 0, 47, 18, 20, 35, 10, 43, 46, 8, 29, 45, 4, 17, 1, 47, 32, 17, 35, 20, 46, 26, 42, 43, 26, 11, 28, 14, 5, 39, 35, 8, 9, 32, 27, 0, 13, 48, 5, 28, 39, 44, 17, 6, 41, 30, 10, 12, 43, 11, 32, 6, 18, 39, 9, 36, 23, 31, 17, 47, 45, 28, 13, 26, 28, 31, 31, 29, 29]
[39, 40, 24, 25, 43, 23, 14, 42, 46, 1, 39, 22, 16, 8, 1, 44, 26, 12, 28, 13, 2, 47, 7, 30, 33, 11, 34, 35, 16, 22, 27, 3, 42, 25, 33, 18, 13, 34, 41, 21, 38, 48, 2, 26, 12, 21, 43, 31, 24, 13, 5, 24, 28, 48, 41, 4, 44, 11, 16, 13, 0, 25, 9, 36, 9, 27, 39, 33, 7, 25, 5, 29, 0, 31, 38, 15, 39, 21, 29, 28, 27, 31, 48, 50, 34, 26, 14, 2, 25, 4, 41, 2, 32]
[38, 0, 20, 10, 15, 21, 44, 35, 39, 9, 17, 29, 39, 7, 6, 21, 24, 8, 37, 25, 3, 15, 50, 49, 32, 49, 49, 42, 33, 43, 25, 16, 23, 8, 42, 26, 36, 44, 8, 13, 44, 11, 20, 43, 18, 16, 29, 16, 49, 6, 9, 24, 44, 46, 13, 1, 43, 21, 13, 48, 25, 0, 36, 32, 30, 50, 27, 24, 43, 18, 11, 33, 10, 11, 48, 49, 13, 6, 5, 27, 8, 31, 0, 18, 45, 47, 30, 23, 8, 29, 21, 24, 21]
[29, 42, 0, 17, 37, 6, 10, 10, 8, 33, 39, 33, 3, 47, 35, 36, 42, 25, 7, 6, 7, 9, 10, 46, 34, 38, 45, 6, 49, 46, 13, 29, 19, 46, 0, 0, 37, 50, 16, 17, 5, 30, 11, 29, 0, 28, 33, 30, 21, 41, 12, 34, 28, 9, 10, 36, 4, 36, 20, 5, 9, 36, 0, 9, 25, 49, 40, 30, 31, 36, 26, 0, 44, 46, 13, 22, 46, 42, 21, 3, 16, 10, 35, 15, 30, 3, 17, 32, 36, 16, 33, 33, 10]
[8, 16, 17, 1, 40, 43, 2, 38, 8, 30, 35, 6, 41, 37, 32, 23, 45, 4, 41, 34, 29, 22, 40, 7, 26, 19, 32, 27, 9, 24, 37, 15, 2, 9, 12, 23, 45, 11, 29, 21, 49, 34, 36, 27, 6, 1, 15, 26, 45, 11, 27, 38, 48, 20, 27, 27, 39, 48, 48, 28, 36, 32, 9, 0, 22, 34, 37, 17, 23, 40, 30, 13, 27, 15, 8, 3, 25, 36, 6, 16, 2, 38, 40, 2, 26, 46, 43, 32, 17, 45, 12, 18, 26]
[12, 12, 7, 43, 22, 9, 18, 9, 33, 7, 1, 10, 43, 16, 19, 31, 37, 50, 13, 7, 5, 32, 38, 49, 27, 50, 12, 14, 12, 31, 19, 8, 46, 16, 3, 21, 35, 19, 12, 10, 27, 1, 16, 41, 22, 12, 22, 1, 36, 20, 14, 21, 9, 22, 38, 48, 46, 5, 17, 39, 9, 30, 25, 22, 0, 9, 15, 35, 48, 27, 30, 31, 43, 23, 2, 9, 28, 7, 13, 20, 48, 38, 14, 7, 15, 50, 10, 12, 21, 38, 1, 6, 6]
[16, 48, 25, 32, 43, 21, 8, 8, 49, 28, 46, 35, 32, 26, 34, 41, 29, 31, 29, 46, 26, 12, 17, 36, 7, 39, 23, 4, 32, 23, 20, 48, 22, 44, 18, 26, 36, 35, 30, 5, 2, 34, 26, 22, 38, 5, 19, 6, 0, 20, 17, 25, 34, 14, 27, 25, 26, 25, 3, 44, 27, 50, 49, 34, 9, 0, 6, 40, 43, 16, 34, 42, 43, 16, 33, 19, 43, 48, 24, 27, 18, 8, 0, 14, 19, 5, 21, 24, 8, 15, 3, 25, 3]
[9, 10, 36, 43, 16, 2, 33, 1, 7, 12, 25, 42, 1, 27, 11, 9, 32, 45, 41, 40, 47, 30, 46, 34, 32, 11, 45, 49, 28, 46, 8, 8, 38, 31, 42, 40, 22, 16, 34, 21, 20, 9, 15, 15, 13, 11, 22, 41, 39, 43, 24, 20, 36, 12, 0, 25, 28, 12, 27, 17, 39, 27, 40, 37, 15, 6, 0, 9, 7, 32, 9, 39, 19, 12, 19, 46, 6, 40, 10, 6, 21, 37, 31, 35, 4, 23, 36, 39, 12, 6, 3, 32, 34]
[7, 15, 30, 31, 19, 23, 14, 1, 30, 0, 41, 21, 50, 14, 14, 10, 3, 41, 47, 33, 20, 23, 21, 46, 27, 43, 29, 12, 22, 9, 27, 21, 18, 40, 11, 24, 48, 50, 20, 19, 47, 46, 21, 35, 49, 41, 41, 45, 3, 37, 2, 49, 38, 16, 18, 2, 9, 2, 4, 6, 33, 24, 30, 17, 35, 40, 9, 0, 36, 6, 8, 32, 10, 16, 2, 19, 43, 40, 28, 2, 11, 28, 46, 8, 15, 13, 34, 29, 28, 13, 11, 23, 15]
[49, 32, 39, 47, 45, 25, 1, 29, 0, 26, 28, 42, 24, 3, 9, 46, 48, 20, 12, 7, 3, 8, 9, 1, 1, 14, 19, 46, 8, 49, 16, 31, 46, 46, 25, 24, 44, 48, 50, 34, 15, 34, 0, 9, 49, 10, 36, 1, 47, 12, 8, 5, 49, 44, 0, 48, 2, 26, 10, 41, 7, 43, 31, 23, 48, 43, 7, 36, 0, 11, 23, 37, 43, 5, 22, 11, 27, 44, 29, 22, 13, 22, 26, 11, 6, 0, 33, 5, 50, 47, 43, 27, 48]
[4, 26, 14, 6, 29, 24, 44, 4, 33, 24, 46, 3, 47, 22, 2, 5, 15, 0, 25, 21, 17, 15, 48, 4, 5, 46, 45, 20, 1, 23, 31, 9, 6, 34, 43, 14, 48, 17, 5, 10, 21, 0, 13, 24, 47, 10, 21, 32, 40, 42, 6, 49, 18, 29, 12, 41, 2, 32, 40, 30, 25, 18, 36, 40, 27, 16, 32, 6, 11, 0, 47, 48, 47, 33, 36, 37, 38, 7, 43, 42, 16, 31, 26, 49, 47, 35, 50, 49, 16, 37, 34, 18, 18]
[15, 23, 33, 28, 30, 46, 1, 48, 43, 50, 19, 24, 32, 43, 4, 46, 37, 26, 42, 21, 43, 36, 48, 29, 43, 26, 47, 12, 2, 1, 7, 42, 8, 33, 41, 38, 22, 26, 41, 25, 45, 27, 11, 29, 32, 6, 49, 35, 40, 21, 36, 21, 32, 41, 37, 32, 23, 29, 40, 10, 5, 11, 26, 30, 30, 34, 9, 8, 23, 47, 0, 32, 16, 23, 19, 37, 38, 11, 15, 35, 46, 41, 25, 41, 41, 36, 7, 35, 49, 4, 10, 3, 48]
[29, 19, 7, 9, 35, 48, 19, 45, 15, 16, 30, 48, 24, 15, 26, 5, 18, 34, 20, 2, 48, 35, 48, 41, 23, 17, 30, 0, 34, 33, 14, 11, 13, 30, 12, 3, 21, 32, 20, 50, 20, 42, 50, 40, 4, 15, 8, 17, 44, 29, 34, 16, 46, 28, 49, 36, 6, 15, 41, 12, 29, 33, 0, 13, 31, 42, 39, 32, 37, 48, 32, 0, 14, 22, 15, 12, 3, 37, 24, 28, 20, 23, 5, 31, 26, 36, 28, 4, 12, 11, 35, 15, 23]
[12, 31, 25, 39, 14, 0, 34, 23, 45, 44, 27, 45, 39, 50, 38, 3, 42, 18, 29, 11, 37, 36, 18, 31, 35, 24, 8, 18, 1, 30, 24, 21, 43, 8, 20, 20, 37, 21, 18, 16, 9, 48, 32, 4, 43, 3, 9, 0, 16, 16, 19, 37, 9, 34, 8, 46, 41, 44, 33, 43, 0, 10, 44, 27, 43, 43, 19, 10, 43, 47, 16, 14, 0, 1, 5, 34, 2, 28, 20, 42, 46, 21, 47, 48, 11, 48, 27, 48, 41, 44, 22, 16, 26]
[37, 37, 32, 17, 36, 11, 6, 27, 46, 7, 0, 35, 6, 35, 15, 49, 45, 22, 15, 14, 32, 21, 6, 48, 48, 27, 39, 28, 43, 24, 26, 15, 24, 16, 6, 34, 45, 18, 45, 31, 19, 24, 49, 35, 16, 34, 25, 14, 28, 18, 18, 15, 37, 1, 47, 32, 4, 10, 11, 11, 31, 11, 46, 15, 23, 16, 12, 16, 5, 33, 23, 22, 1, 0, 13, 10, 2, 20, 12, 39, 24, 44, 26, 40, 7, 38, 32, 41, 27, 42, 43, 28, 2]
[28, 23, 21, 34, 47, 9, 20, 36, 25, 18, 9, 31, 33, 24, 11, 48, 8, 15, 50, 40, 30, 43, 25, 17, 1, 29, 45, 1, 21, 34, 4, 23, 31, 17, 33, 39, 1, 49, 44, 30, 33, 6, 21, 39, 4, 3, 12, 48, 9, 50, 43, 49, 28, 44, 2, 24, 38, 9, 34, 32, 38, 48, 13, 8, 2, 33, 19, 2, 22, 36, 19, 15, 5, 13, 0, 3, 19, 3, 36, 35, 25, 32, 35, 25, 36, 8, 23, 25, 34, 19, 46, 39, 8]
[5, 44, 27, 29, 2, 21, 6, 32, 43, 45, 11, 22, 15, 19, 14, 1, 26, 42, 48, 46, 38, 19, 45, 26, 28, 0, 41, 26, 25, 29, 46, 16, 34, 30, 33, 33, 14, 46, 7, 40, 27, 42, 44, 21, 48, 21, 9, 3, 46, 13, 14, 41, 15, 15, 28, 5, 34, 0, 24, 6, 15, 49, 22, 3, 9, 19, 46, 19, 11, 37, 37, 12, 34, 10, 3, 0, 9, 37, 26, 14, 39, 31, 10, 40, 9, 17, 5, 6, 39, 46, 13, 26, 21]
[20, 10, 13, 20, 25, 39, 32, 29, 12, 38, 17, 40, 3, 47, 42, 0, 21, 28, 28, 33, 30, 24, 10, 12, 3, 8, 17, 21, 2, 35, 41, 10, 45, 17, 10, 7, 0, 48, 7, 12, 43, 41, 27, 15, 12, 21, 19, 15, 7, 24, 40, 17, 15, 45, 41, 1, 29, 39, 21, 18, 39, 13, 46, 25, 28, 43, 6, 43, 27, 38, 38, 3, 2, 2, 19, 9, 0, 24, 19, 10, 22, 32, 43, 37, 32, 48, 27, 34, 15, 18, 24, 5, 45]
[49, 35, 10, 7, 33, 11, 32, 32, 25, 34, 35, 29, 12, 0, 24, 42, 35, 50, 15, 50, 37, 10, 4, 34, 40, 34, 36, 47, 32, 17, 21, 17, 26, 12, 9, 9, 5, 17, 30, 49, 32, 27, 33, 28, 50, 9, 12, 18, 23, 22, 5, 37, 32, 13, 1, 49, 22, 46, 0, 39, 21, 6, 42, 36, 7, 48, 40, 40, 44, 7, 11, 37, 28, 20, 3, 37, 24, 0, 38, 42, 31, 4, 18, 31, 44, 24, 6, 45, 40, 31, 33, 49, 4]
[5, 8, 40, 20, 48, 19, 16, 42, 35, 0, 7, 17, 6, 39, 4, 30, 44, 6, 20, 10, 35, 32, 7, 6, 26, 45, 5, 0, 25, 39, 10, 48, 30, 42, 10, 36, 19, 23, 3, 17, 23, 42, 35, 40, 33, 13, 46, 47, 18, 46, 12, 48, 16, 37, 28, 34, 31, 38, 19, 9, 29, 5, 21, 6, 13, 24, 10, 28, 29, 43, 15, 24, 20, 12, 36, 26, 19, 38, 0, 35, 0, 48, 49, 50, 45, 42, 42, 41, 26, 17, 40, 28, 4]
[34, 42, 33, 38, 43, 29, 43, 40, 21, 30, 13, 32, 41, 29, 47, 47, 12, 27, 35, 12, 19, 20, 36, 7, 48, 40, 23, 17, 17, 19, 35, 29, 21, 30, 18, 19, 46, 20, 35, 3, 44, 22, 1, 20, 8, 37, 35, 11, 4, 28, 21, 50, 24, 27, 4, 18, 6, 30, 9, 36, 28, 27, 3, 16, 20, 27, 6, 2, 22, 42, 35, 28, 42, 39, 35, 14, 10, 42, 35, 0, 16, 18, 24, 17, 10, 17, 2, 2, 34, 48, 23, 15, 18]
[21, 49, 49, 46, 22, 24, 9, 25, 33, 35, 37, 16, 24, 41, 36, 27, 42, 12, 38, 16, 24, 15, 42, 1, 26, 49, 1, 21, 16, 47, 23, 21, 8, 39, 12, 14, 43, 15, 47, 46, 15, 15, 50, 30, 11, 21, 9, 38, 50, 13, 39, 10, 43, 31, 7, 31, 41, 14, 18, 23, 27, 8, 16, 2, 48, 18, 21, 11, 13, 16, 46, 20, 46, 24, 25, 39, 22, 31, 0, 16, 0, 25, 26, 33, 15, 42, 21, 10, 15, 30, 36, 39, 40]
[41, 17, 13, 30, 34, 50, 5, 43, 19, 21, 44, 28, 6, 4, 11, 46, 23, 24, 18, 29, 17, 47, 19, 30, 12, 34, 18, 2, 19, 40, 38, 43, 33, 20, 23, 40, 1, 19, 43, 20, 49, 34, 31, 36, 37, 5, 42, 31, 20, 19, 48, 10, 39, 47, 1, 14, 24, 18, 5, 31, 31, 31, 10, 38, 38, 8, 37, 28, 22, 31, 41, 23, 21, 44, 32, 31, 32, 4, 48, 18, 25, 0, 26, 10, 22, 38, 10, 50, 32, 39, 9, 39, 3]
[36, 14, 22, 7, 39, 10, 11, 8, 48, 2, 28, 3, 8, 6, 50, 11, 21, 49, 10, 20, 24, 2, 27, 9, 39, 32, 39, 0, 9, 11, 19, 36, 26, 2, 50, 11, 27, 1, 47, 26, 39, 43, 46, 4, 49, 2, 19, 27, 13, 21, 19, 26, 21, 48, 6, 13, 10, 2, 21, 17, 48, 0, 35, 40, 14, 0, 31, 46, 26, 26, 25, 5, 47, 26, 35, 10, 43, 18, 49, 24, 26, 26, 0, 26, 28, 36, 6, 10, 3, 36, 19, 45, 4]
[41, 45, 28, 11, 27, 43, 35, 12, 30, 50, 5, 30, 28, 24, 36, 21, 20, 9, 6, 18, 26, 26, 24, 11, 0, 16, 49, 48, 5, 25, 11, 27, 11, 16, 18, 19, 22, 44, 17, 25, 34, 38, 37, 1, 10, 30, 25, 48, 5, 23, 48, 20, 45, 9, 19, 46, 43, 27, 48, 47, 50, 18, 15, 2, 7, 14, 35, 8, 11, 49, 41, 31, 48, 40, 25, 40, 37, 31, 50, 17, 33, 10, 26, 0, 23, 6, 31, 40, 21, 37, 3, 47, 1]
[47, 50, 20, 21, 20, 11, 17, 48, 28, 13, 32, 14, 27, 7, 48, 27, 0, 26, 6, 22, 12, 0, 47, 38, 2, 31, 11, 23, 48, 39, 8, 24, 40, 3, 16, 21, 38, 43, 4, 33, 31, 1, 41, 3, 23, 31, 14, 5, 16, 39, 41, 29, 34, 33, 12, 46, 48, 16, 49, 45, 34, 45, 30, 26, 15, 19, 4, 15, 6, 47, 41, 26, 11, 7, 36, 9, 32, 44, 45, 10, 15, 22, 28, 23, 0, 40, 17, 9, 43, 36, 6, 48, 42]
[8, 42, 34, 14, 44, 38, 10, 19, 35, 5, 24, 50, 40, 8, 3, 44, 9, 21, 2, 30, 3, 37, 26, 29, 39, 27, 1, 11, 39, 31, 21, 49, 9, 29, 1, 23, 21, 0, 0, 31, 14, 2, 15, 2, 14, 47, 2, 14, 10, 37, 27, 22, 17, 5, 11, 28, 7, 10, 7, 28, 26, 47, 3, 46, 50, 5, 23, 13, 0, 35, 36, 36, 48, 38, 8, 17, 48, 24, 42, 17, 42, 38, 36, 6, 40, 0, 39, 39, 16, 15, 50, 14, 36]
[3, 30, 7, 32, 16, 25, 18, 18, 34, 9, 46, 49, 24, 10, 20, 46, 46, 0, 24, 44, 23, 10, 37, 16, 25, 30, 48, 48, 0, 35, 44, 33, 27, 17, 22, 23, 2, 29, 5, 50, 47, 49, 24, 42, 50, 29, 0, 49, 48, 5, 36, 37, 50, 0, 5, 29, 25, 2, 7, 13, 14, 30, 17, 43, 10, 21, 36, 34, 33, 50, 7, 28, 27, 32, 23, 5, 27, 6, 42, 2, 21, 10, 6, 31, 17, 39, 0, 32, 4, 16, 11, 25, 2]
[26, 11, 24, 4, 49, 10, 22, 1, 1, 1, 12, 40, 23, 40, 2, 37, 5, 0, 50, 1, 0, 40, 14, 28, 24, 30, 8, 1, 9, 29, 24, 23, 1, 42, 3, 14, 14, 7, 4, 1, 39, 33, 5, 33, 35, 4, 48, 26, 30, 26, 29, 2, 28, 26, 0, 26, 44, 5, 44, 26, 2, 23, 32, 32, 12, 24, 39, 29, 5, 49, 35, 4, 48, 41, 25, 6, 34, 45, 41, 2, 10, 50, 10, 40, 9, 39, 32, 0, 6, 4, 41, 30, 36]
[46, 0, 32, 14, 17, 23, 30, 29, 39, 19, 16, 47, 16, 16, 6, 47, 40, 8, 7, 36, 16, 38, 18, 27, 47, 33, 6, 4, 19, 6, 23, 48, 50, 11, 46, 23, 11, 5, 24, 3, 38, 45, 33, 9, 33, 33, 15, 19, 20, 38, 39, 9, 44, 39, 12, 32, 7, 7, 21, 28, 25, 8, 36, 17, 21, 8, 12, 28, 50, 16, 49, 12, 41, 27, 34, 39, 15, 40, 26, 34, 15, 32, 3, 21, 43, 16, 4, 6, 0, 49, 6, 31, 13]
[45, 50, 21, 31, 37, 6, 22, 19, 45, 19, 2, 31, 22, 0, 37, 29, 43, 3, 3, 2, 37, 33, 50, 49, 49, 39, 14, 8, 12, 24, 10, 48, 49, 0, 7, 20, 30, 11, 12, 20, 34, 22, 38, 49, 14, 11, 19, 48, 50, 38, 20, 19, 5, 10, 24, 33, 18, 18, 49, 31, 4, 29, 16, 45, 38, 15, 6, 13, 47, 37, 4, 11, 44, 42, 19, 46, 18, 31, 17, 48, 30, 39, 36, 37, 36, 15, 16, 4, 49, 0, 47, 23, 13]
[4, 25, 28, 34, 20, 48, 28, 15, 28, 35, 9, 31, 49, 0, 30, 39, 37, 18, 5, 44, 43, 27, 31, 7, 11, 12, 4, 5, 18, 35, 7, 44, 20, 7, 15, 7, 24, 10, 38, 40, 12, 17, 1, 38, 24, 26, 35, 47, 10, 14, 35, 18, 33, 20, 46, 22, 10, 26, 1, 31, 41, 21, 33, 12, 1, 3, 3, 11, 43, 34, 10, 35, 22, 43, 46, 13, 24, 33, 40, 23, 36, 9, 19, 3, 6, 50, 11, 41, 6, 47, 0, 16, 22]
[6, 23, 18, 17, 14, 1, 5, 7, 33, 29, 26, 32, 1, 33, 26, 15, 47, 48, 43, 27, 47, 20, 18, 29, 5, 1, 29, 7, 40, 32, 4, 2, 1, 29, 42, 19, 18, 48, 38, 27, 22, 40, 2, 45, 17, 5, 0, 22, 39, 50, 18, 31, 5, 6, 12, 29, 26, 2, 49, 29, 2, 24, 33, 18, 6, 25, 32, 23, 27, 18, 3, 15, 16, 28, 39, 26, 5, 49, 28, 15, 39, 39, 45, 47, 48, 14, 25, 30, 31, 23, 16, 0, 34]
[16, 36, 31, 14, 4, 19, 32, 42, 38, 18, 21, 3, 7, 12, 34, 15, 30, 20, 49, 18, 23, 40, 19, 39, 14, 44, 1, 37, 46, 37, 29, 31, 45, 6, 42, 18, 17, 13, 47, 21, 31, 2, 48, 4, 26, 13, 19, 19, 20, 23, 8, 2, 4, 31, 6, 37, 28, 47, 6, 29, 32, 21, 10, 26, 6, 3, 34, 15, 48, 18, 48, 23, 26, 2, 8, 21, 45, 4, 4, 18, 40, 3, 4, 1, 42, 36, 2, 36, 13, 13, 22, 34, 0]
