N1,N2,...,Nx
[12, 45, 2, 27, 41, 17, 9, 9, 37, 33, 19, 41, 1, 16, 46, 27, 37, 35, 3, 37, 23, 33, 34, 22, 35, 11, 49, 31, 9, 13, 34, 39, 15, 37, 46, 23, 0, 28, 47, 10, 18, 36, 23, 3, 26, 38, 18, 34, 22, 43, 7, 26, 47, 48, 50, 17, 23, 20, 31, 22, 10, 30, 39, 23, 43, 25, 4, 14, 27, 14, 50, 18, 11, 25, 28, 24, 39, 4, 37, 48, 26, 49, 36, 5, 33, 20, 43, 42, 3, 37, 3, 5, 3, 28, 39, 38, 36, 33, 40, 39, 35, 6, 14, 32, 27, 8, 26, 37, 11, 9, 21, 17, 49, 23, 40, 42, 20, 32, 32, 14, 37, 17, 0, 49, 2, 39, 20, 37, 9]
[2, 21, 25, 19, 24, 11, 27, 29, 20, 3, 1, 26, 19, 16, 43, 12, 26, 27, 50, 29, 40, 7, 40, 20, 34, 17, 2, 1, 26, 33, 30, 27, 29, 26, 6, 3, 28, 0, 0, 36, 16, 8, 49, 35, 25, 37, 24, 32, 47, 50, 35, 31, 4, 33, 42, 26, 7, 35, 34, 48, 11, 50, 3, 35, 50, 17, 30, 46, 11, 0, 1, 7, 38, 40, 41, 37, 49, 21, 16, 31, 41, 0, 26, 39, 8, 47, 4, 1, 40, 7, 2, 29, 3, 36, 43, 1, 12, 27, 9, 45, 12, 34, 32, 28, 0, 47, 26, 21, 23, 18, 50, 22, 44, 37, 32, 40, 18, 11, 25, 12, 17, 49, 21, 23, 32, 32, 7, 26, 29]
[47, 39, 21, 0, 7, 6, 39, 50, 0, 24, 6, 34, 40, 25, 27, 36, 24, 48, 36, 22, 44, 22, 31, 8, 46, 43, 28, 46, 42, 50, 49, 7, 2, 10, 17, 42, 47, 0, 0, 44, 41, 20, 17, 19, 4, 19, 25, 39, 39, 37, 23, 14, 22, 15, 3, 10, 31, 8, 13, 17, 30, 28, 13, 16, 14, 40, 36, 21, 9, 7, 47, 44, 43, 49, 39, 2, 28, 32, 10, 21, 49, 30, 31, 44, 28, 39, 14, 35, 19, 38, 31, 28, 10, 8, 14, 20, 27, 19, 28, 12, 23, 28, 27, 28, 20, 40, 49, 22, 43, 43, 12, 47, 12, 8, 21, 44, 43, 45, 15, 26, 24, 7, 36, 1, 38, 46, 9, 31, 32]
[16, 40, 13, 6, 6, 48, 45, 12, 38, 42, 23, 35, 10, 48, 21, 2, 42, 8, 34, 38, 20, 8, 21, 18, 35, 36, 16, 4, 50, 44, 50, 27, 44, 38, 2, 28, 10, 36, 44, 0, 32, 37, 32, 10, 50, 45, 35, 8, 24, 38, 28, 19, 11, 28, 11, 24, 34, 46, 22, 24, 0, 13, 26, 2, 20, 17, 39, 15, 40, 11, 40, 29, 4, 26, 21, 33, 34, 16, 46, 29, 33, 25, 33, 22, 18, 32, 41, 34, 0, 48, 19, 48, 39, 13, 9, 17, 41, 21, 0, 8, 36, 1, 9, 16, 17, 45, 33, 46, 43, 18, 6, 11, 44, 33, 8, 37, 42, 7, 37, 33, 7, 29, 24, 0, 5, 24, 2, 8, 9]
[38, 8, 40, 28, 27, 6, 10, 26, 3, 50, 31, 8, 11, 49, 0, 14, 7, 36, 35, 30, 42, 22, 40, 7, 32, 39, 11, 19, 2, 5, 17, 15, 7, 29, 25, 33, 18, 16, 41, 32, 0, 14, 46, 1, 33, 30, 48, 20, 14, 47, 44, 37, 3, 9, 8, 8, 14, 12, 29, 37, 47, 29, 21, 18, 16, 36, 49, 30, 5, 30, 28, 38, 27, 25, 40, 27, 39, 8, 18, 49, 31, 44, 16, 24, 14, 17, 22, 9, 49, 6, 42, 27, 6, 0, 44, 24, 22, 48, 46, 25, 3, 0, 45, 41, 27, 32, 34, 1, 26, 5, 49, 29, 48, 47, 20, 47, 33, 43, 15, 43, 42, 42, 16, 5, 38, 20, 34, 19, 21]
[1, 33, 12, 47, 23, 30, 45, 46, 15, 44, 6, 4, 33, 32, 49, 47, 3, 42, 2, 47, 8, 47, 5, 24, 22, 15, 44, 15, 40, 31, 48, 14, 16, 36, 21, 21, 36, 8, 20, 37, 14, 0, 47, 13, 7, 12, 4, 19, 11, 18, 4, 5, 34, 36, 41, 49, 32, 11, 46, 1, 33, 14, 30, 33, 12, 3, 34, 5, 30, 14, 16, 12, 30, 3, 11, 23, 22, 48, 37, 12, 22, 27, 47, 41, 5, 12, 49, 4, 25, 16, 2, 11, 47, 32, 4, 32, 8, 12, 30, 10, 18, 37, 5, 9, 23, 14, 2, 42, 50, 13, 35, 11, 15, 18, 0, 35, 20, 22, 3, 49, 42, 15, 45, 4, 20, 50, 18, 48, 49]
[46, 6, 22, 1, 46, 32, 5, 32, 30, 18, 15, 10, 39, 0, 27, 32, 34, 21, 35, 4, 5, 48, 4, 44, 16, 8, 8, 1, 9, 10, 36, 38, 17, 49, 0, 20, 23, 49, 17, 32, 46, 47, 0, 24, 6, 7, 27, 43, 14, 10, 24, 50, 27, 8, 47, 10, 20, 21, 41, 12, 31, 33, 17, 33, 23, 17, 38, 27, 40, 49, 41, 32, 13, 26, 40, 31, 12, 26, 3, 11, 42, 10, 31, 3, 32, 20, 45, 36, 19, 41, 31, 19, 29, 17, 11, 45, 26, 49, 12, 24, 21, 20, 21, 12, 48, 20, 37, 42, 25, 3, 49, 50, 15, 9, 45, 19, 23, 21, 0, 45, 48, 15, 20, 44, 15, 24, 7, 13, 6]
[31, 13, 28, 26, 47, 8, 34, 28, 33, 21, 22, 3, 44, 11, 16, 36, 29, 50, 10, 48, 21, 35, 1, 47, 31, 36, 7, 35, 30, 8, 42, 31, 36, 16, 10, 4, 3, 35, 19, 10, 1, 13, 24, 0, 26, 15, 38, 9, 49, 2, 40, 5, 35, 34, 43, 34, 16, 16, 12, 15, 44, 1, 26, 35, 39, 11, 10, 46, 9, 2, 40, 35, 2, 30, 35, 10, 42, 40, 10, 25, 22, 25, 22, 47, 31, 49, 9, 10, 16, 16, 30, 18, 22, 41, 44, 34, 8, 11, 1, 26, 20, 31, 8, 45, 12, 32, 35, 49, 43, 40, 21, 36, 24, 49, 32, 22, 48, 7, 6, 13, 39, 20, 49, 48, 26, 50, 26, 28, 50]
[43, 26, 12, 44, 30, 12, 3, 35, 31, 16, 7, 41, 26, 11, 14, 36, 15, 34, 21, 9, 44, 28, 18, 12, 36, 9, 10, 13, 11, 15, 34, 50, 46, 39, 48, 23, 26, 25, 4, 50, 33, 7, 6, 26, 0, 29, 12, 0, 8, 15, 29, 4, 29, 36, 31, 22, 6, 38, 7, 35, 5, 13, 17, 37, 47, 48, 35, 5, 25, 48, 44, 50, 20, 47, 19, 16, 44, 42, 40, 42, 4, 2, 42, 15, 34, 26, 48, 40, 27, 31, 23, 8, 19, 4, 35, 32, 0, 2, 39, 4, 47, 19, 26, 12, 50, 34, 4, 23, 28, 19, 4, 14, 46, 20, 31, 14, 17, 50, 45, 27, 6, 23, 6, 5, 18, 12, 16, 46, 44]
[45, 3, 15, 36, 43, 25, 15, 11, 23, 38, 22, 35, 27, 2, 50, 9, 20, 31, 50, 43, 50, 1, 27, 41, 40, 6, 0, 19, 21, 39, 7, 18, 47, 45, 44, 11, 38, 37, 19, 45, 30, 12, 7, 15, 29, 0, 23, 38, 21, 7, 44, 12, 27, 43, 44, 7, 30, 6, 13, 14, 23, 7, 6, 24, 45, 2, 12, 7, 21, 3, 26, 48, 10, 18, 46, 6, 32, 0, 3, 17, 42, 44, 0, 31, 0, 39, 0, 10, 28, 26, 2, 2, 32, 7, 30, 28, 4, 31, 18, 18, 15, 40, 8, 12, 49, 3, 19, 20, 26, 40, 16, 27, 6, 23, 10, 7, 14, 0, 8, 12, 21, 2, 48, 17, 14, 35, 7, 10, 39]
[19, 37, 38, 18, 34, 33, 47, 38, 38, 39, 1, 14, 42, 38, 22, 16, 13, 49, 39, 36, 22, 24, 34, 14, 30, 13, 44, 33, 1, 35, 43, 44, 33, 17, 43, 25, 18, 24, 25, 35, 48, 4, 27, 38, 12, 23, 0, 42, 19, 4, 17, 22, 10, 0, 18, 49, 4, 44, 23, 25, 41, 32, 41, 15, 31, 15, 9, 24, 39, 21, 7, 5, 33, 44, 9, 4, 35, 5, 23, 41, 45, 2, 37, 33, 30, 6, 12, 13, 44, 7, 3, 36, 3, 8, 29, 0, 22, 1, 6, 37, 49, 7, 4, 27, 39, 28, 14, 6, 15, 8, 3, 3, 47, 10, 26, 7, 32, 7, 2, 42, 48, 14, 38, 30, 27, 41, 4, 6, 41]
[12, 39, 21, 46, 1, 22, 3, 2, 11, 34, 23, 10, 21, 7, 31, 47, 19, 44, 31, 18, 50, 19, 30, 16, 24, 14, 30, 12, 6, 12, 47, 20, 9, 16, 19, 33, 34, 32, 39, 8, 20, 19, 43, 9, 0, 38, 42, 0, 23, 47, 24, 13, 49, 11, 33, 40, 29, 42, 1, 35, 32, 1, 3, 49, 13, 0, 21, 30, 23, 11, 11, 24, 1, 24, 47, 30, 0, 34, 47, 32, 41, 17, 43, 32, 39, 26, 24, 43, 8, 20, 12, 38, 26, 34, 22, 50, 8, 42, 31, 36, 8, 48, 35, 7, 6, 32, 21, 43, 1, 2, 6, 18, 24, 45, 0, 7, 4, 11, 47, 50, 31, 16, 46, 14, 22, 1, 18, 6, 19]
[34, 31, 30, 13, 12, 45, 19, 41, 15, 26, 30, 24, 20, 35, 38, 44, 12, 26, 27, 37, 12, 50, 42, 42, 21, 31, 12, 25, 39, 49, 32, 40, 45, 2, 46, 50, 22, 47, 39, 24, 14, 11, 14, 49, 8, 21, 19, 23, 0, 43, 20, 33, 5, 3, 38, 36, 46, 6, 29, 10, 15, 50, 39, 1, 28, 6, 34, 43, 41, 12, 47, 30, 30, 31, 49, 40, 12, 30, 35, 40, 18, 0, 17, 13, 13, 7, 0, 37, 20, 45, 41, 38, 19, 6, 10, 40, 42, 15, 6, 49, 7, 20, 18, 3, 32, 7, 45, 46, 46, 27, 9, 42, 45, 4, 5, 6, 29, 25, 12, 20, 16, 8, 35, 45, 28, 40, 45, 17, 1]
[12, 45, 5, 5, 45, 34, 16, 1, 26, 24, 20, 32, 0, 11, 17, 32, 50, 7, 13, 35, 0, 7, 37, 26, 18, 15, 27, 21, 45, 40, 8, 31, 46, 25, 19, 3, 43, 50, 37, 38, 47, 18, 10, 2, 15, 7, 4, 47, 43, 0, 5, 10, 19, 26, 38, 37, 31, 1, 3, 12, 9, 14, 18, 49, 11, 2, 25, 22, 6, 7, 29, 15, 37, 4, 14, 0, 35, 28, 25, 7, 48, 0, 33, 7, 49, 12, 24, 34, 17, 12, 3, 7, 44, 38, 10, 15, 11, 9, 5, 10, 46, 9, 42, 33, 39, 10, 31, 11, 18, 44, 1, 26, 13, 38, 22, 37, 46, 19, 14, 6, 28, 38, 4, 12, 31, 9, 0, 24, 15]
[25, 46, 8, 20, 9, 45, 8, 20, 23, 0, 30, 46, 44, 41, 6, 16, 28, 46, 3, 7, 30, 7, 40, 21, 20, 18, 19, 19, 0, 35, 1, 11, 37, 12, 42, 3, 7, 35, 23, 28, 44, 4, 24, 40, 29, 44, 17, 24, 20, 5, 0, 28, 11, 45, 5, 12, 44, 47, 50, 37, 22, 17, 39, 0, 26, 2, 16, 48, 27, 21, 33, 28, 1, 43, 17, 11, 30, 22, 8, 4, 6, 11, 30, 18, 17, 44, 38, 4, 27, 36, 25, 3, 44, 33, 25, 1, 21, 50, 46, 1, 31, 30, 39, 8, 8, 19, 34, 42, 15, 20, 10, 40, 28, 24, 38, 43, 11, 45, 18, 41, 27, 46, 27, 35, 50, 3, 45, 14, 34]
[21, 27, 26, 37, 25, 19, 1, 10, 28, 12, 1, 5, 44, 8, 48, 31, 21, 12, 29, 29, 3, 26, 15, 26, 13, 43, 6, 36, 29, 9, 33, 43, 6, 31, 44, 26, 26, 31, 14, 19, 37, 5, 50, 5, 4, 12, 22, 13, 33, 10, 28, 0, 20, 1, 23, 32, 28, 1, 13, 41, 44, 40, 0, 7, 22, 25, 31, 29, 9, 22, 31, 15, 8, 17, 2, 40, 40, 1, 1, 7, 46, 23, 9, 28, 32, 45, 5, 10, 12, 3, 31, 7, 20, 21, 41, 48, 43, 23, 17, 2, 19, 19, 41, 2, 37, 39, 48, 37, 26, 39, 27, 36, 50, 38, 46, 1, 32, 15, 25, 5, 13, 30, 12, 18, 24, 41, 48, 10, 41]
[27, 43, 43, 18, 27, 6, 21, 35, 35, 22, 0, 49, 8, 18, 4, 1, 9, 15, 17, 37, 34, 14, 30, 22, 50, 1, 19, 9, 36, 1, 27, 28, 29, 26, 33, 13, 47, 4, 22, 11, 3, 34, 27, 35, 29, 27, 10, 49, 5, 19, 11, 20, 0, 32, 17, 17, 2, 31, 35, 0, 36, 19, 42, 23, 15, 33, 35, 34, 15, 38, 19, 0, 9, 21, 21, 44, 3, 41, 25, 41, 1, 21, 33, 1, 31, 40, 17, 29, 18, 23, 32, 30, 17, 48, 12, 3, 9, 48, 22, 32, 15, 12, 1, 49, 17, 46, 23, 31, 5, 13, 27, 42, 44, 7, 38, 20, 18, 31, 25, 22, 16, 29, 35, 43, 29, 4, 5, 31, 1]
[21, 6, 40, 5, 48, 25, 13, 15, 17, 15, 38, 0, 41, 4, 34, 6, 24, 39, 16, 47, 26, 44, 45, 19, 27, 33, 26, 39, 34, 30, 45, 27, 23, 38, 31, 39, 48, 33, 15, 28, 9, 36, 8, 34, 36, 43, 0, 11, 3, 26, 45, 1, 32, 0, 1, 42, 5, 4, 50, 33, 35, 21, 7, 46, 45, 16, 24, 24, 25, 7, 5, 28, 15, 43, 17, 19, 46, 0, 32, 42, 48, 2, 44, 43, 1, 40, 11, 2, 33, 43, 3, 29, 6, 35, 33, 7, 40, 27, 24, 35, 26, 5, 35, 44, 1, 19, 20, 25, 9, 26, 38, 28, 26, 20, 32, 7, 45, 50, 7, 4, 17, 30, 2, 32, 29, 49, 16, 9, 19]
[33, 13, 25, 8, 24, 20, 9, 24, 46, 11, 34, 3, 20, 36, 7, 6, 3, 15, 14, 42, 18, 25, 28, 34, 30, 32, 19, 18, 50, 40, 26, 4, 5, 7, 19, 31, 50, 42, 3, 11, 8, 41, 47, 43, 31, 44, 18, 33, 38, 38, 5, 23, 17, 1, 0, 7, 21, 1, 39, 37, 50, 5, 47, 37, 6, 27, 38, 40, 8, 23, 10, 46, 48, 49, 5, 4, 34, 13, 42, 16, 16, 19, 43, 16, 49, 48, 38, 42, 18, 45, 18, 0, 34, 4, 7, 29, 18, 17, 33, 1, 22, 49, 45, 6, 36, 22, 15, 25, 18, 13, 45, 48, 18, 27, 23, 7, 11, 37, 7, 22, 5, 42, 7, 31, 19, 22, 37, 22, 36]
[21, 8, 40, 9, 13, 3, 34, 0, 16, 17, 1, 39, 18, 38, 0, 32, 39, 4, 19, 15, 6, 1, 46, 41, 28, 18, 39, 39, 20, 14, 39, 11, 34, 30, 5, 49, 17, 26, 10, 24, 8, 49, 10, 34, 22, 7, 49, 40, 36, 37, 12, 32, 17, 42, 7, 0, 27, 25, 32, 42, 14, 30, 43, 10, 23, 29, 43, 4, 36, 2, 12, 49, 44, 28, 14, 13, 21, 27, 21, 24, 48, 26, 30, 18, 10, 37, 11, 0, 33, 46, 11, 7, 19, 12, 10, 47, 2, 23, 39, 48, 41, 26, 18, 10, 31, 8, 25, 39, 25, 30, 49, 24, 42, 26, 37, 35, 3, 24, 40, 40, 17, 34, 49, 11, 44, 32, 50, 31, 15]
[8, 12, 34, 17, 16, 8, 49, 28, 5, 17, 34, 46, 18, 20, 47, 14, 39, 50, 23, 6, 19, 9, 47, 6, 36, 34, 37, 11, 8, 31, 22, 50, 3, 21, 21, 44, 23, 7, 31, 34, 14, 32, 20, 16, 6, 30, 4, 29, 46, 31, 44, 28, 2, 5, 21, 27, 0, 50, 13, 3, 22, 3, 45, 25, 2, 35, 46, 31, 31, 50, 4, 43, 34, 41, 9, 1, 26, 17, 7, 25, 2, 38, 37, 29, 50, 6, 46, 15, 17, 13, 1, 28, 7, 22, 29, 14, 32, 23, 0, 6, 49, 21, 30, 21, 20, 31, 11, 35, 17, 8, 36, 19, 31, 16, 20, 39, 32, 10, 19, 32, 29, 37, 34, 15, 2, 26, 13, 16, 26]
[4, 14, 20, 32, 6, 29, 44, 18, 16, 26, 19, 48, 19, 15, 12, 8, 15, 50, 3, 10, 44, 41, 17, 17, 26, 5, 2, 17, 50, 20, 48, 45, 0, 3, 0, 45, 20, 35, 8, 46, 12, 11, 21, 16, 38, 6, 44, 42, 6, 1, 47, 1, 31, 4, 1, 25, 50, 0, 29, 18, 46, 46, 48, 10, 26, 7, 32, 12, 31, 8, 33, 38, 0, 9, 28, 44, 19, 10, 36, 41, 25, 47, 50, 45, 21, 38, 44, 37, 41, 8, 17, 0, 14, 31, 28, 36, 2, 23, 50, 42, 6, 44, 33, 8, 12, 12, 17, 3, 0, 45, 34, 23, 37, 17, 12, 2, 10, 32, 18, 2, 11, 1, 5, 32, 21, 35, 31, 28, 47]
[48, 50, 24, 36, 19, 5, 40, 25, 6, 38, 9, 28, 4, 39, 12, 32, 39, 24, 2, 50, 5, 40, 32, 34, 18, 42, 30, 0, 11, 47, 22, 21, 31, 11, 27, 36, 31, 34, 13, 22, 29, 46, 41, 12, 7, 13, 23, 1, 29, 3, 50, 13, 35, 50, 39, 32, 13, 29, 0, 45, 23, 24, 14, 14, 48, 17, 19, 29, 10, 0, 36, 8, 14, 17, 19, 36, 8, 40, 11, 22, 14, 6, 32, 31, 5, 15, 6, 1, 31, 50, 46, 2, 27, 22, 25, 28, 27, 40, 1, 18, 20, 13, 27, 23, 28, 48, 4, 33, 21, 23, 44, 40, 33, 44, 7, 50, 15, 49, 35, 44, 20, 42, 23, 44, 43, 26, 28, 7, 48]
[10, 14, 28, 3, 35, 18, 43, 41, 41, 37, 1, 39, 44, 22, 46, 9, 4, 8, 13, 2, 10, 40, 2, 11, 22, 28, 12, 33, 33, 42, 0, 3, 20, 36, 17, 30, 22, 48, 17, 24, 37, 1, 12, 15, 35, 14, 25, 35, 10, 12, 37, 41, 0, 33, 37, 42, 3, 18, 45, 0, 34, 4, 4, 19, 28, 16, 11, 7, 16, 19, 0, 30, 13, 31, 0, 16, 31, 14, 23, 21, 11, 34, 23, 43, 14, 26, 15, 32, 2, 15, 21, 1, 48, 13, 5, 44, 28, 22, 2, 44, 13, 8, 33, 9, 27, 17, 8, 49, 32, 8, 4, 43, 18, 7, 25, 26, 48, 28, 33, 11, 1, 44, 29, 26, 9, 16, 9, 26, 25]
[34, 41, 27, 28, 47, 42, 6, 38, 2, 14, 29, 40, 45, 12, 10, 17, 10, 14, 10, 23, 30, 7, 3, 12, 27, 28, 26, 23, 0, 16, 20, 3, 3, 33, 30, 44, 10, 11, 30, 0, 47, 33, 31, 44, 5, 23, 41, 32, 15, 9, 22, 44, 36, 35, 50, 14, 22, 46, 23, 34, 0, 2, 40, 0, 44, 23, 33, 50, 35, 8, 4, 20, 3, 35, 24, 21, 43, 43, 42, 47, 48, 39, 39, 49, 29, 34, 45, 19, 33, 1, 14, 28, 31, 15, 21, 12, 50, 19, 50, 12, 34, 20, 8, 9, 2, 44, 11, 20, 9, 44, 21, 40, 21, 0, 29, 40, 24, 39, 21, 31, 44, 15, 31, 11, 24, 45, 49, 15, 49]
[18, 1, 32, 31, 41, 41, 23, 11, 8, 20, 48, 43, 6, 7, 5, 47, 35, 12, 44, 2, 39, 44, 45, 47, 39, 36, 10, 10, 25, 42, 50, 32, 38, 41, 47, 25, 30, 50, 28, 13, 29, 14, 33, 1, 13, 7, 32, 1, 50, 14, 17, 40, 19, 21, 5, 30, 3, 46, 24, 4, 2, 0, 6, 40, 6, 44, 16, 39, 37, 40, 11, 36, 39, 24, 48, 35, 48, 14, 24, 1, 16, 28, 34, 36, 12, 12, 48, 45, 3, 48, 1, 45, 39, 30, 28, 4, 35, 29, 21, 43, 34, 5, 7, 14, 32, 27, 2, 1, 39, 22, 27, 5, 6, 15, 43, 23, 4, 35, 16, 27, 40, 22, 17, 9, 35, 2, 48, 50, 16]
[17, 41, 9, 34, 29, 17, 8, 45, 33, 16, 9, 15, 27, 42, 31, 45, 46, 48, 13, 16, 9, 30, 27, 21, 21, 49, 31, 27, 41, 36, 40, 38, 47, 14, 29, 1, 39, 3, 13, 26, 21, 30, 17, 26, 17, 6, 41, 3, 39, 18, 39, 0, 42, 7, 47, 43, 45, 48, 14, 4, 40, 6, 0, 27, 41, 35, 0, 10, 42, 34, 11, 2, 49, 17, 7, 14, 30, 21, 27, 37, 27, 26, 34, 29, 35, 12, 15, 13, 9, 8, 6, 48, 5, 10, 45, 14, 41, 7, 32, 6, 1, 36, 2, 37, 50, 17, 37, 40, 41, 49, 19, 49, 0, 38, 41, 2, 44, 11, 39, 16, 39, 15, 5, 35, 40, 2, 32, 39, 7]
[7, 0, 31, 45, 20, 47, 32, 46, 45, 48, 45, 16, 47, 17, 46, 42, 6, 1, 37, 28, 36, 22, 19, 17, 18, 26, 29, 11, 25, 41, 23, 11, 5, 42, 3, 33, 23, 35, 16, 2, 18, 33, 33, 35, 37, 24, 15, 49, 1, 49, 0, 7, 23, 46, 37, 10, 25, 10, 14, 19, 0, 40, 27, 0, 48, 28, 31, 17, 14, 13, 20, 31, 27, 14, 26, 3, 19, 31, 23, 30, 38, 36, 29, 22, 0, 46, 20, 33, 37, 30, 36, 22, 16, 8, 27, 16, 46, 3, 7, 21, 48, 20, 7, 44, 42, 38, 18, 9, 9, 22, 30, 8, 49, 18, 49, 20, 19, 36, 19, 44, 38, 5, 14, 9, 20, 35, 19, 38, 14]
[35, 30, 2, 14, 21, 5, 20, 42, 18, 30, 2, 22, 38, 48, 26, 44, 33, 0, 19, 12, 50, 19, 3, 4, 12, 50, 25, 2, 10, 6, 17, 31, 14, 47, 23, 25, 43, 50, 14, 20, 16, 12, 23, 39, 47, 45, 31, 13, 28, 11, 26, 22, 15, 45, 6, 23, 2, 26, 48, 28, 44, 6, 41, 48, 0, 46, 46, 0, 19, 43, 38, 41, 9, 30, 23, 25, 34, 22, 28, 47, 46, 25, 36, 8, 35, 2, 38, 2, 42, 28, 7, 42, 18, 32, 30, 22, 15, 0, 39, 0, 3, 41, 15, 14, 43, 19, 38, 14, 10, 5, 26, 42, 35, 8, 1, 40, 36, 43, 31, 41, 32, 9, 42, 36, 7, 5, 25, 12, 43]
[36, 50, 40, 45, 21, 31, 21, 45, 17, 33, 18, 40, 4, 17, 48, 33, 19, 10, 4, 46, 29, 2, 20, 21, 38, 1, 34, 3, 0, 0, 9, 11, 13, 38, 32, 44, 25, 17, 40, 17, 36, 3, 17, 11, 48, 2, 15, 0, 6, 2, 2, 25, 33, 16, 27, 29, 35, 7, 17, 16, 23, 44, 35, 28, 46, 0, 23, 3, 21, 4, 33, 33, 43, 0, 9, 50, 37, 40, 37, 25, 6, 23, 2, 30, 48, 37, 2, 2, 26, 44, 4, 33, 44, 45, 5, 33, 25, 7, 26, 35, 32, 47, 0, 13, 7, 25, 14, 41, 47, 45, 32, 10, 14, 2, 23, 26, 42, 23, 1, 21, 1, 24, 40, 16, 15, 17, 12, 0, 40]
[25, 6, 18, 32, 4, 19, 9, 37, 11, 6, 50, 34, 39, 42, 4, 23, 3, 46, 36, 30, 42, 50, 35, 28, 8, 25, 7, 37, 12, 47, 32, 44, 29, 14, 11, 26, 4, 30, 36, 39, 49, 34, 38, 10, 35, 12, 9, 21, 34, 25, 16, 31, 35, 24, 38, 43, 46, 32, 19, 11, 33, 16, 0, 31, 46, 23, 0, 19, 15, 29, 29, 47, 32, 41, 44, 15, 3, 40, 8, 37, 6, 10, 10, 17, 29, 37, 36, 0, 35, 9, 7, 16, 47, 22, 29, 3, 15, 13, 8, 34, 24, 30, 39, 32, 0, 31, 34, 17, 44, 40, 8, 16, 48, 29, 19, 8, 42, 35, 11, 26, 36, 21, 40, 18, 15, 16, 18, 50, 43]
[42, 26, 12, 25, 7, 37, 4, 35, 19, 29, 41, 48, 12, 8, 11, 42, 13, 13, 16, 47, 37, 42, 28, 49, 7, 13, 8, 38, 17, 2, 32, 24, 12, 10, 36, 2, 14, 46, 21, 15, 30, 5, 27, 46, 5, 7, 24, 30, 43, 22, 48, 29, 34, 24, 40, 4, 31, 12, 29, 7, 50, 39, 10, 17, 0, 3, 19, 0, 7, 34, 9, 30, 19, 22, 20, 36, 18, 6, 44, 11, 20, 41, 24, 29, 50, 38, 47, 22, 34, 39, 31, 36, 11, 19, 44, 14, 3, 16, 40, 17, 38, 11, 35, 23, 42, 27, 32, 44, 38, 9, 31, 29, 10, 23, 35, 11, 9, 11, 31, 36, 41, 12, 8, 28, 30, 12, 29, 2, 38]
[12, 1, 40, 47, 1, 39, 13, 50, 23, 47, 24, 47, 25, 1, 1, 14, 13, 3, 23, 2, 45, 4, 15, 40, 12, 11, 24, 1, 17, 4, 48, 29, 5, 37, 0, 27, 27, 11, 9, 40, 5, 30, 40, 9, 25, 21, 39, 23, 41, 6, 27, 9, 15, 25, 8, 36, 31, 31, 10, 16, 35, 37, 42, 14, 19, 21, 15, 7, 0, 18, 5, 23, 15, 12, 1, 10, 5, 22, 33, 17, 0, 48, 19, 49, 21, 41, 44, 12, 19, 24, 50, 49, 50, 32, 17, 6, 20, 44, 27, 6, 42, 44, 16, 30, 16, 35, 14, 18, 13, 36, 43, 43, 25, 38, 39, 1, 10, 11, 7, 44, 1, 40, 30, 7, 2, 15, 19, 44, 39]
[15, 2, 42, 23, 13, 0, 8, 24, 23, 22, 2, 34, 10, 35, 15, 15, 50, 6, 38, 36, 35, 15, 19, 12, 32, 44, 1, 48, 14, 12, 11, 1, 29, 29, 48, 18, 14, 0, 7, 11, 30, 14, 49, 2, 48, 3, 21, 11, 12, 7, 21, 22, 38, 7, 23, 2, 50, 8, 0, 19, 8, 40, 34, 13, 43, 4, 29, 34, 18, 0, 8, 11, 22, 29, 30, 7, 8, 29, 35, 13, 37, 31, 3, 17, 49, 49, 45, 15, 44, 27, 31, 43, 7, 33, 7, 37, 10, 40, 14, 46, 37, 29, 41, 7, 32, 14, 31, 46, 42, 50, 44, 0, 31, 42, 48, 22, 47, 47, 32, 10, 38, 42, 13, 48, 26, 49, 5, 11, 9]
[14, 41, 38, 36, 28, 18, 41, 39, 11, 16, 16, 17, 32, 50, 37, 36, 13, 6, 38, 36, 32, 43, 15, 12, 0, 41, 23, 49, 12, 10, 43, 30, 38, 18, 6, 13, 50, 1, 47, 40, 28, 16, 41, 40, 44, 26, 7, 11, 47, 29, 33, 31, 19, 5, 10, 12, 4, 33, 36, 0, 4, 11, 11, 20, 38, 33, 29, 9, 5, 8, 0, 28, 36, 21, 23, 17, 31, 11, 19, 14, 2, 32, 28, 5, 41, 28, 24, 6, 25, 32, 26, 44, 18, 8, 47, 46, 26, 23, 12, 39, 38, 6, 22, 1, 14, 19, 14, 17, 40, 49, 42, 31, 10, 17, 31, 4, 7, 2, 13, 33, 8, 2, 29, 0, 42, 48, 48, 19, 33]
[45, 35, 48, 31, 13, 3, 50, 24, 46, 50, 1, 25, 31, 44, 33, 45, 17, 15, 41, 35, 47, 42, 33, 18, 26, 0, 33, 29, 25, 2, 0, 20, 44, 16, 46, 49, 18, 7, 44, 29, 38, 12, 32, 35, 50, 48, 5, 24, 30, 15, 28, 15, 0, 28, 46, 49, 43, 38, 8, 30, 20, 36, 2, 31, 41, 33, 47, 30, 23, 11, 28, 0, 16, 21, 25, 27, 49, 26, 31, 43, 3, 42, 1, 26, 26, 41, 43, 34, 12, 47, 33, 7, 21, 30, 25, 28, 34, 6, 18, 21, 41, 12, 42, 14, 16, 34, 15, 27, 46, 10, 9, 34, 28, 6, 33, 19, 5, 7, 50, 11, 43, 3, 17, 20, 9, 39, 19, 27, 44]
