N1,N2,...,Nx
[23, 24, 38, 15, 38, 23, 17, 25, 33, 2, 32, 1, 9, 3, 36, 15, 29, 3, 7, 5, 49, 0, 26, 6, 46, 35, 19, 42, 45, 0, 30, 33, 13, 6, 40, 34, 36, 14, 7, 29, 12, 46, 48, 23, 19, 14, 26, 22, 39, 37, 16, 46, 25, 46, 41, 36, 28, 44, 13, 30, 5, 20, 19, 14, 12, 49, 1, 2, 9, 29, 23, 35, 5, 4, 38, 9, 37, 12, 1, 45, 9, 17, 27, 21, 39, 9, 2, 50, 19, 25, 10, 48, 25, 15, 18, 2, 27, 9, 11, 41, 32, 8, 29, 9, 5, 9, 31, 45, 9, 28, 28, 48, 35, 45, 17, 20, 26, 12, 43, 17, 6, 20, 4, 10, 21, 7, 16, 40, 18, 30, 31, 45, 49, 34, 35, 33, 41, 27, 43, 29, 33, 15, 6, 33, 4, 23, 4, 43, 39, 0, 8, 23, 50, 42, 44]
[33, 46, 37, 16, 2, 12, 28, 36, 48, 19, 44, 10, 0, 34, 26, 34, 40, 45, 41, 19, 33, 35, 49, 44, 5, 34, 48, 50, 34, 30, 0, 27, 20, 16, 0, 33, 4, 27, 34, 47, 37, 31, 5, 47, 38, 4, 19, 22, 9, 47, 36, 2, 26, 31, 6, 0, 1, 44, 14, 46, 36, 48, 47, 37, 44, 20, 40, 6, 27, 27, 27, 36, 42, 38, 31, 16, 0, 2, 38, 32, 21, 43, 21, 4, 7, 47, 28, 37, 45, 11, 18, 44, 38, 13, 50, 5, 46, 15, 11, 1, 6, 37, 22, 28, 14, 39, 7, 23, 15, 43, 17, 12, 19, 19, 45, 24, 13, 20, 7, 3, 7, 48, 31, 42, 37, 29, 9, 10, 48, 40, 49, 49, 46, 26, 50, 40, 10, 4, 50, 11, 32, 44, 34, 39, 20, 25, 49, 10, 43, 9, 40, 34, 48, 29, 0]
[49, 27, 15, 31, 14, 13, 36, 0, 48, 49, 13, 33, 14, 49, 9, 22, 38, 46, 10, 12, 6, 23, 33, 10, 28, 20, 35, 47, 24, 33, 27, 0, 14, 15, 48, 21, 18, 46, 43, 14, 0, 3, 49, 47, 14, 35, 29, 23, 45, 4, 45, 47, 17, 25, 31, 50, 33, 31, 25, 38, 23, 27, 36, 14, 7, 1, 35, 38, 15, 31, 0, 44, 30, 38, 5, 9, 44, 11, 34, 3, 10, 15, 48, 15, 24, 40, 27, 38, 8, 0, 36, 11, 16, 1, 40, 22, 35, 47, 42, 22, 4, 13, 1, 50, 37, 39, 6, 22, 49, 24, 24, 32, 40, 30, 10, 13, 21, 12, 4, 49, 7, 34, 13, 17, 41, 15, 47, 34, 27, 0, 10, 49, 34, 43, 50, 30, 17, 3, 11, 39, 20, 50, 48, 8, 36, 15, 17, 15, 9, 39, 42, 2, 14, 31, 21]
[10, 31, 38, 13, 38, 42, 25, 31, 7, 37, 6, 7, 3, 30, 7, 32, 30, 13, 36, 37, 7, 17, 24, 41, 35, 38, 2, 5, 12, 13, 20, 14, 0, 3, 8, 13, 7, 0, 25, 30, 30, 43, 4, 14, 10, 12, 25, 36, 45, 14, 48, 39, 3, 2, 46, 27, 49, 22, 5, 15, 21, 4, 28, 21, 17, 34, 6, 47, 6, 22, 6, 15, 42, 46, 32, 9, 39, 37, 19, 36, 4, 50, 36, 46, 7, 0, 37, 45, 38, 41, 49, 41, 39, 28, 50, 7, 25, 6, 6, 15, 35, 1, 26, 50, 7, 8, 48, 33, 39, 5, 5, 2, 39, 39, 7, 8, 5, 31, 22, 49, 36, 29, 9, 21, 36, 7, 14, 14, 9, 16, 13, 42, 26, 14, 24, 34, 41, 0, 42, 14, 34, 27, 39, 37, 9, 11, 16, 23, 49, 10, 13, 28, 49, 22, 20]
[26, 44, 31, 15, 25, 32, 33, 2, 8, 9, 39, 23, 9, 30, 21, 32, 21, 7, 27, 3, 27, 4, 27, 32, 11, 50, 32, 33, 32, 6, 16, 15, 3, 0, 1, 50, 28, 21, 46, 18, 50, 9, 38, 19, 41, 32, 22, 3, 24, 34, 19, 44, 49, 50, 26, 48, 44, 47, 7, 46, 43, 31, 29, 43, 22, 9, 34, 5, 40, 5, 21, 11, 28, 45, 36, 29, 33, 9, 43, 18, 22, 12, 45, 2, 36, 35, 40, 5, 40, 47, 31, 3, 18, 25, 43, 11, 24, 40, 12, 45, 10, 6, 26, 15, 31, 1, 49, 17, 7, 44, 23, 15, 27, 20, 22, 44, 4, 15, 50, 2, 49, 21, 13, 20, 9, 39, 18, 9, 6, 45, 13, 33, 24, 11, 30, 29, 25, 29, 3, 34, 11, 27, 36, 11, 33, 30, 26, 50, 50, 43, 27, 36, 41, 29, 27]
[19, 7, 7, 41, 35, 41, 20, 15, 25, 10, 0, 22, 32, 36, 40, 22, 4, 36, 35, 13, 33, 4, 45, 13, 44, 21, 22, 7, 8, 40, 0, 48, 8, 1, 0, 16, 8, 38, 50, 16, 12, 37, 1, 0, 19, 35, 35, 31, 3, 40, 18, 36, 12, 40, 25, 39, 35, 42, 5, 27, 1, 21, 21, 47, 20, 36, 29, 21, 4, 13, 29, 50, 11, 1, 48, 14, 0, 19, 35, 19, 49, 18, 16, 25, 29, 33, 45, 44, 12, 21, 18, 39, 28, 45, 33, 8, 30, 20, 17, 18, 44, 49, 44, 45, 38, 10, 37, 11, 19, 24, 5, 31, 42, 10, 12, 33, 20, 47, 50, 31, 11, 34, 42, 14, 48, 37, 25, 27, 18, 11, 37, 40, 16, 25, 48, 36, 18, 0, 38, 7, 7, 22, 7, 24, 5, 33, 43, 40, 31, 1, 27, 28, 36, 10, 44]
[42, 24, 43, 6, 26, 36, 43, 32, 13, 44, 8, 11, 50, 39, 42, 35, 7, 39, 28, 29, 12, 0, 31, 39, 34, 7, 37, 18, 23, 34, 33, 21, 13, 50, 16, 0, 4, 8, 36, 9, 38, 21, 25, 34, 29, 25, 33, 8, 14, 5, 23, 33, 3, 34, 17, 2, 42, 35, 0, 48, 5, 7, 0, 29, 32, 10, 37, 20, 16, 49, 6, 38, 31, 45, 31, 0, 43, 25, 35, 46, 22, 30, 47, 14, 11, 7, 47, 4, 49, 43, 3, 21, 12, 20, 12, 9, 13, 24, 43, 48, 39, 15, 35, 11, 29, 39, 37, 40, 29, 39, 23, 40, 26, 13, 4, 35, 45, 11, 6, 33, 9, 11, 37, 46, 1, 37, 15, 6, 17, 17, 1, 31, 9, 30, 24, 46, 13, 45, 47, 16, 40, 1, 17, 37, 27, 25, 25, 35, 7, 39, 2, 31, 46, 1, 30]
[43, 44, 49, 19, 36, 32, 2, 47, 32, 47, 50, 4, 13, 0, 49, 2, 38, 30, 10, 39, 43, 27, 28, 27, 1, 41, 36, 5, 3, 36, 4, 18, 7, 28, 8, 4, 0, 3, 32, 29, 26, 47, 36, 21, 37, 41, 46, 37, 36, 8, 5, 31, 28, 4, 30, 44, 37, 2, 0, 40, 16, 36, 27, 26, 26, 35, 34, 38, 25, 48, 48, 27, 34, 49, 46, 47, 42, 17, 0, 45, 45, 28, 22, 6, 33, 36, 33, 46, 8, 45, 2, 39, 22, 6, 10, 4, 21, 19, 19, 9, 5, 6, 23, 26, 0, 48, 13, 17, 31, 25, 8, 48, 37, 21, 5, 0, 16, 10, 3, 5, 2, 29, 0, 21, 35, 33, 1, 15, 10, 2, 10, 11, 4, 45, 22, 44, 4, 33, 25, 16, 33, 10, 41, 22, 16, 27, 10, 21, 0, 43, 30, 46, 4, 49, 44]
[2, 26, 33, 25, 36, 23, 12, 19, 43, 16, 0, 32, 45, 5, 0, 50, 13, 26, 15, 13, 50, 21, 3, 32, 7, 46, 7, 33, 5, 14, 27, 46, 0, 21, 38, 8, 3, 0, 24, 31, 0, 47, 26, 29, 33, 24, 27, 46, 15, 32, 27, 40, 36, 10, 30, 17, 17, 25, 22, 37, 6, 5, 3, 35, 14, 3, 39, 38, 47, 0, 41, 44, 2, 30, 44, 20, 49, 38, 15, 12, 41, 13, 49, 18, 39, 49, 49, 7, 32, 21, 41, 43, 15, 26, 19, 31, 8, 32, 33, 38, 3, 41, 25, 10, 34, 2, 20, 3, 36, 50, 50, 12, 21, 1, 30, 17, 30, 24, 28, 12, 16, 32, 48, 17, 35, 40, 41, 16, 22, 33, 45, 50, 44, 36, 44, 21, 34, 0, 22, 20, 34, 18, 22, 18, 30, 7, 7, 38, 33, 26, 42, 27, 16, 36, 41]
[16, 4, 47, 40, 21, 7, 27, 21, 9, 29, 18, 26, 41, 5, 49, 4, 43, 30, 23, 26, 30, 36, 2, 40, 44, 17, 21, 37, 38, 7, 34, 43, 25, 46, 50, 36, 32, 24, 0, 11, 35, 14, 4, 39, 36, 39, 23, 28, 7, 9, 47, 12, 44, 4, 6, 39, 43, 32, 47, 30, 2, 39, 44, 35, 18, 14, 28, 47, 9, 6, 0, 27, 44, 39, 44, 4, 2, 47, 37, 3, 25, 4, 36, 18, 0, 15, 40, 21, 23, 19, 9, 46, 9, 29, 19, 33, 46, 9, 34, 9, 15, 16, 46, 17, 6, 13, 26, 26, 12, 1, 30, 42, 10, 17, 2, 28, 38, 12, 24, 46, 37, 40, 8, 38, 7, 32, 37, 7, 6, 27, 45, 12, 19, 29, 28, 45, 16, 23, 50, 45, 1, 18, 24, 34, 44, 36, 1, 23, 16, 19, 20, 2, 40, 4, 31]
[15, 2, 46, 43, 16, 26, 4, 4, 6, 19, 24, 17, 45, 5, 35, 18, 47, 48, 9, 38, 30, 34, 10, 26, 40, 35, 7, 6, 39, 29, 47, 14, 30, 18, 16, 9, 29, 31, 11, 0, 15, 1, 45, 26, 38, 30, 15, 29, 18, 27, 25, 32, 37, 44, 1, 48, 13, 37, 24, 26, 10, 18, 4, 21, 37, 44, 30, 32, 19, 2, 15, 43, 40, 43, 20, 36, 44, 13, 2, 19, 23, 37, 45, 20, 7, 38, 13, 28, 34, 25, 18, 21, 43, 16, 18, 15, 31, 23, 1, 33, 23, 23, 28, 46, 40, 18, 35, 40, 48, 23, 24, 44, 9, 22, 30, 5, 8, 3, 46, 13, 37, 17, 46, 50, 42, 46, 19, 40, 39, 44, 19, 6, 1, 23, 44, 24, 6, 18, 40, 50, 35, 11, 12, 25, 50, 2, 47, 25, 22, 43, 36, 13, 34, 19, 32]
[28, 15, 31, 25, 2, 37, 31, 50, 23, 42, 22, 28, 2, 31, 21, 4, 31, 21, 29, 35, 24, 40, 23, 13, 39, 48, 14, 35, 3, 12, 37, 0, 30, 50, 12, 38, 26, 0, 35, 15, 0, 20, 45, 29, 20, 37, 22, 9, 20, 50, 19, 31, 7, 9, 26, 22, 3, 46, 47, 41, 33, 16, 25, 33, 46, 0, 23, 17, 44, 40, 49, 35, 38, 21, 26, 36, 0, 22, 23, 36, 14, 17, 17, 8, 29, 21, 9, 0, 15, 10, 31, 32, 43, 28, 50, 14, 22, 41, 35, 13, 20, 19, 19, 40, 6, 3, 44, 1, 29, 30, 18, 42, 37, 41, 15, 34, 22, 23, 12, 38, 10, 16, 5, 45, 45, 12, 15, 8, 8, 50, 9, 12, 43, 0, 6, 16, 11, 49, 35, 37, 5, 36, 15, 4, 33, 33, 5, 13, 26, 35, 14, 5, 2, 26, 45]
[15, 19, 12, 26, 15, 8, 9, 0, 16, 23, 43, 50, 40, 17, 50, 22, 25, 24, 4, 48, 48, 7, 47, 8, 19, 10, 1, 39, 21, 46, 31, 3, 43, 9, 37, 21, 47, 47, 14, 1, 20, 0, 27, 19, 47, 4, 33, 0, 9, 47, 11, 23, 10, 12, 20, 8, 3, 10, 11, 2, 46, 6, 47, 32, 38, 25, 18, 44, 25, 10, 15, 20, 43, 17, 41, 16, 15, 13, 7, 30, 38, 8, 26, 17, 42, 44, 32, 33, 49, 37, 4, 43, 45, 31, 17, 46, 19, 3, 19, 15, 16, 3, 16, 12, 34, 33, 34, 39, 7, 9, 35, 32, 7, 2, 46, 45, 29, 2, 12, 48, 18, 0, 7, 19, 12, 0, 23, 21, 46, 19, 12, 6, 4, 22, 33, 40, 27, 4, 18, 3, 29, 44, 29, 5, 9, 19, 35, 9, 32, 10, 5, 7, 3, 33, 22]
[9, 37, 29, 32, 35, 20, 25, 41, 42, 42, 47, 25, 7, 37, 39, 4, 36, 41, 41, 2, 5, 26, 15, 16, 35, 50, 48, 13, 9, 48, 5, 49, 4, 38, 1, 25, 36, 26, 4, 45, 45, 27, 0, 33, 27, 41, 21, 5, 21, 24, 45, 17, 3, 0, 48, 25, 6, 5, 34, 41, 22, 21, 47, 1, 18, 43, 38, 47, 3, 26, 15, 36, 42, 18, 16, 45, 21, 4, 41, 12, 10, 11, 7, 18, 15, 6, 11, 14, 28, 49, 31, 35, 26, 13, 14, 45, 30, 49, 24, 18, 49, 16, 39, 41, 34, 14, 43, 15, 26, 33, 14, 2, 8, 31, 30, 1, 29, 36, 21, 7, 33, 5, 1, 2, 10, 46, 48, 1, 16, 9, 42, 49, 38, 28, 12, 13, 7, 2, 37, 50, 18, 34, 41, 19, 5, 3, 48, 27, 40, 34, 8, 19, 29, 6, 12]
[5, 30, 21, 7, 28, 17, 6, 21, 32, 26, 26, 37, 45, 4, 30, 29, 27, 50, 45, 39, 21, 43, 36, 32, 17, 22, 14, 2, 31, 23, 47, 47, 14, 19, 0, 34, 21, 29, 39, 26, 29, 19, 33, 0, 32, 40, 4, 23, 38, 19, 10, 4, 33, 37, 0, 6, 27, 37, 41, 50, 25, 23, 18, 25, 7, 21, 21, 48, 5, 43, 23, 27, 31, 13, 40, 9, 0, 45, 9, 23, 18, 40, 28, 50, 6, 44, 11, 27, 3, 36, 22, 19, 35, 26, 5, 21, 14, 49, 11, 5, 0, 26, 19, 30, 11, 11, 5, 47, 25, 37, 6, 12, 24, 6, 16, 48, 34, 15, 47, 11, 45, 31, 12, 13, 23, 40, 19, 26, 13, 14, 8, 49, 50, 6, 1, 32, 39, 50, 13, 16, 44, 4, 48, 1, 19, 35, 40, 15, 3, 44, 34, 3, 37, 41, 42]
[34, 37, 35, 8, 20, 32, 3, 42, 4, 5, 29, 18, 44, 37, 16, 34, 6, 28, 39, 29, 25, 47, 19, 47, 25, 0, 7, 7, 37, 19, 38, 14, 10, 41, 19, 29, 37, 33, 36, 38, 20, 47, 27, 32, 0, 18, 13, 32, 28, 42, 23, 0, 18, 11, 41, 21, 12, 44, 3, 19, 2, 27, 17, 35, 48, 41, 8, 42, 4, 26, 45, 5, 46, 47, 43, 14, 45, 27, 4, 24, 11, 46, 42, 9, 27, 20, 50, 39, 3, 4, 20, 40, 36, 1, 6, 11, 41, 1, 3, 50, 6, 40, 49, 34, 20, 38, 43, 46, 21, 37, 8, 29, 6, 5, 25, 41, 29, 38, 8, 25, 5, 18, 5, 29, 3, 10, 46, 24, 0, 48, 32, 36, 37, 8, 1, 14, 6, 8, 42, 35, 41, 47, 8, 45, 18, 46, 9, 23, 32, 28, 17, 22, 3, 2, 28]
[19, 41, 32, 34, 4, 30, 2, 15, 44, 27, 42, 35, 7, 1, 34, 29, 49, 47, 32, 28, 50, 4, 35, 27, 27, 38, 45, 7, 9, 14, 4, 35, 12, 32, 35, 25, 41, 24, 39, 30, 37, 4, 41, 40, 18, 0, 14, 27, 12, 50, 20, 7, 39, 7, 22, 41, 48, 40, 49, 25, 42, 31, 15, 5, 18, 16, 39, 27, 14, 21, 46, 6, 25, 39, 13, 7, 43, 32, 20, 35, 32, 34, 39, 43, 41, 19, 47, 33, 4, 29, 42, 7, 2, 14, 24, 45, 30, 40, 24, 25, 27, 45, 16, 47, 14, 28, 18, 4, 22, 22, 45, 7, 13, 5, 7, 1, 33, 19, 37, 21, 40, 10, 33, 19, 0, 28, 10, 19, 19, 42, 38, 29, 45, 29, 46, 14, 19, 19, 7, 39, 24, 37, 25, 22, 18, 48, 17, 34, 10, 49, 44, 18, 47, 27, 43]
[34, 34, 37, 33, 13, 43, 30, 1, 28, 19, 35, 9, 32, 16, 47, 23, 5, 4, 48, 13, 20, 45, 34, 46, 19, 25, 38, 17, 41, 26, 19, 29, 25, 22, 35, 33, 46, 27, 23, 15, 22, 33, 21, 4, 13, 14, 0, 11, 9, 22, 44, 6, 36, 1, 34, 42, 45, 45, 12, 44, 36, 49, 28, 16, 20, 41, 40, 42, 3, 20, 39, 22, 49, 46, 27, 1, 6, 29, 24, 35, 40, 36, 33, 27, 17, 26, 32, 43, 27, 6, 6, 35, 10, 21, 11, 16, 42, 20, 20, 28, 7, 4, 16, 1, 43, 35, 28, 41, 41, 40, 12, 3, 16, 41, 32, 34, 40, 15, 17, 36, 34, 17, 11, 19, 28, 9, 15, 4, 50, 39, 16, 20, 30, 13, 11, 44, 1, 7, 37, 31, 43, 44, 16, 45, 16, 39, 44, 25, 35, 10, 35, 38, 37, 23, 44]
[29, 14, 20, 24, 7, 21, 32, 13, 44, 49, 37, 38, 32, 14, 16, 15, 20, 16, 43, 38, 9, 45, 4, 19, 15, 11, 38, 43, 24, 22, 22, 23, 36, 3, 31, 8, 37, 46, 28, 29, 9, 0, 5, 23, 32, 27, 11, 0, 29, 23, 29, 37, 19, 12, 14, 7, 18, 2, 35, 26, 27, 40, 21, 8, 31, 3, 49, 1, 31, 13, 48, 33, 22, 48, 17, 41, 44, 8, 49, 10, 17, 2, 32, 8, 40, 28, 2, 20, 24, 32, 34, 16, 12, 35, 27, 43, 4, 1, 34, 39, 33, 27, 31, 20, 24, 10, 41, 7, 32, 42, 35, 11, 14, 50, 33, 39, 46, 8, 46, 14, 41, 7, 49, 42, 49, 43, 39, 48, 25, 13, 7, 17, 31, 5, 2, 21, 13, 41, 31, 26, 50, 32, 43, 41, 9, 44, 28, 24, 39, 32, 36, 12, 17, 29, 1]
[4, 18, 44, 30, 50, 25, 34, 4, 29, 6, 4, 47, 1, 43, 34, 8, 43, 39, 4, 11, 7, 0, 37, 44, 14, 9, 50, 37, 14, 39, 9, 45, 45, 24, 3, 14, 36, 15, 7, 18, 20, 9, 21, 38, 28, 12, 9, 29, 0, 16, 22, 35, 30, 23, 30, 9, 31, 27, 50, 2, 40, 8, 44, 8, 17, 10, 22, 41, 36, 29, 4, 8, 32, 47, 46, 26, 44, 30, 44, 40, 42, 2, 16, 4, 8, 20, 33, 50, 37, 39, 48, 50, 21, 21, 14, 2, 14, 12, 49, 16, 10, 15, 40, 7, 2, 28, 17, 14, 44, 25, 13, 22, 4, 21, 42, 0, 41, 14, 21, 41, 47, 2, 41, 9, 41, 38, 41, 49, 10, 13, 34, 13, 36, 1, 28, 3, 9, 17, 2, 27, 46, 33, 37, 21, 29, 35, 34, 41, 43, 23, 37, 12, 40, 24, 17]
[22, 41, 30, 3, 46, 15, 22, 13, 48, 30, 5, 5, 45, 15, 42, 28, 7, 17, 33, 41, 44, 4, 27, 34, 4, 25, 9, 50, 4, 37, 47, 4, 14, 34, 40, 5, 8, 32, 9, 27, 50, 47, 24, 19, 42, 50, 22, 23, 16, 0, 31, 36, 46, 28, 12, 28, 42, 21, 8, 1, 44, 29, 45, 11, 27, 17, 11, 47, 34, 19, 41, 25, 29, 31, 12, 39, 0, 7, 30, 15, 11, 45, 47, 24, 25, 1, 44, 18, 20, 37, 11, 34, 13, 46, 13, 45, 8, 30, 20, 41, 40, 24, 45, 23, 14, 1, 13, 15, 34, 40, 3, 20, 35, 8, 34, 23, 12, 13, 8, 50, 15, 48, 23, 33, 25, 27, 21, 30, 16, 19, 46, 46, 39, 2, 35, 27, 25, 23, 4, 41, 26, 38, 34, 16, 46, 25, 16, 37, 37, 38, 33, 37, 49, 26, 34]
[6, 49, 35, 48, 35, 34, 50, 9, 34, 27, 27, 15, 17, 31, 44, 41, 28, 7, 30, 41, 31, 26, 16, 48, 40, 49, 43, 46, 10, 16, 36, 45, 48, 19, 18, 23, 5, 27, 47, 25, 19, 11, 45, 10, 23, 20, 44, 29, 22, 31, 0, 12, 7, 3, 30, 37, 41, 16, 9, 45, 6, 2, 41, 25, 3, 42, 15, 18, 47, 50, 3, 28, 8, 46, 43, 28, 46, 29, 6, 41, 32, 9, 17, 31, 43, 22, 36, 17, 35, 22, 38, 6, 26, 7, 24, 4, 31, 18, 32, 23, 5, 48, 20, 44, 42, 27, 22, 12, 10, 35, 2, 16, 21, 12, 17, 15, 14, 1, 32, 29, 40, 14, 19, 21, 28, 2, 11, 0, 24, 39, 20, 24, 13, 4, 41, 39, 17, 43, 4, 5, 49, 31, 20, 33, 22, 0, 0, 7, 21, 21, 39, 45, 48, 18, 8]
[36, 32, 10, 14, 22, 39, 15, 35, 49, 35, 11, 18, 31, 25, 41, 29, 23, 40, 31, 6, 27, 24, 11, 0, 15, 33, 0, 7, 27, 46, 2, 47, 39, 44, 36, 33, 31, 40, 12, 32, 31, 23, 17, 4, 0, 7, 6, 37, 35, 36, 12, 0, 19, 48, 16, 0, 42, 40, 20, 47, 42, 3, 11, 18, 37, 48, 11, 35, 29, 30, 18, 49, 35, 28, 6, 28, 29, 38, 40, 15, 9, 23, 29, 28, 43, 27, 49, 34, 27, 48, 6, 41, 4, 40, 40, 50, 34, 37, 17, 49, 34, 30, 17, 20, 6, 42, 23, 6, 38, 32, 46, 11, 23, 13, 23, 9, 45, 1, 9, 17, 38, 16, 42, 24, 30, 15, 24, 35, 1, 34, 34, 18, 19, 1, 15, 45, 10, 49, 35, 18, 25, 50, 40, 24, 47, 12, 50, 0, 24, 48, 7, 4, 9, 18, 11]
[6, 40, 12, 15, 27, 0, 39, 47, 20, 38, 21, 42, 27, 39, 40, 32, 31, 6, 44, 43, 36, 46, 1, 14, 26, 49, 13, 28, 48, 25, 26, 17, 3, 49, 12, 3, 28, 36, 44, 37, 7, 10, 3, 33, 18, 39, 36, 19, 30, 46, 7, 19, 0, 46, 33, 33, 5, 48, 5, 0, 19, 34, 11, 38, 35, 24, 41, 17, 3, 49, 13, 16, 39, 23, 35, 14, 29, 36, 43, 18, 20, 24, 30, 17, 20, 48, 45, 19, 19, 22, 39, 46, 38, 36, 2, 45, 40, 8, 2, 7, 0, 2, 3, 33, 39, 38, 10, 45, 31, 0, 39, 12, 1, 36, 18, 19, 44, 29, 41, 2, 8, 50, 48, 21, 38, 13, 22, 50, 14, 5, 48, 10, 6, 13, 21, 43, 25, 25, 32, 1, 23, 50, 41, 43, 30, 2, 44, 29, 40, 1, 19, 27, 12, 41, 32]
[16, 22, 37, 16, 31, 39, 27, 41, 0, 46, 32, 12, 44, 23, 18, 0, 27, 4, 16, 0, 43, 31, 5, 38, 3, 9, 42, 25, 30, 46, 31, 25, 2, 50, 40, 34, 4, 10, 4, 44, 9, 12, 0, 37, 11, 7, 1, 12, 23, 28, 3, 48, 46, 0, 14, 26, 8, 18, 23, 3, 9, 11, 7, 26, 2, 41, 28, 33, 35, 43, 17, 44, 37, 37, 16, 12, 4, 26, 30, 35, 36, 8, 8, 38, 41, 45, 10, 36, 23, 48, 44, 13, 8, 45, 0, 9, 21, 9, 15, 38, 9, 32, 39, 1, 22, 2, 9, 17, 10, 31, 24, 47, 13, 21, 1, 46, 2, 44, 35, 36, 19, 45, 49, 7, 31, 37, 21, 47, 45, 32, 4, 3, 27, 49, 26, 10, 25, 21, 14, 16, 49, 38, 41, 10, 38, 49, 2, 12, 11, 34, 5, 25, 24, 33, 47]
[39, 34, 0, 17, 33, 6, 18, 50, 35, 45, 10, 14, 14, 10, 26, 26, 26, 27, 43, 15, 22, 42, 29, 2, 12, 23, 32, 9, 19, 41, 6, 31, 46, 26, 25, 17, 30, 30, 6, 1, 26, 20, 48, 0, 41, 22, 34, 14, 30, 12, 30, 16, 33, 14, 0, 25, 45, 27, 3, 33, 29, 33, 13, 5, 26, 4, 13, 33, 31, 48, 39, 16, 14, 35, 35, 28, 19, 22, 36, 26, 34, 45, 16, 32, 23, 19, 45, 24, 9, 38, 45, 39, 19, 43, 48, 15, 2, 9, 44, 41, 4, 32, 47, 26, 45, 6, 15, 42, 20, 6, 10, 41, 1, 8, 49, 6, 26, 29, 21, 12, 46, 12, 21, 6, 5, 39, 50, 14, 44, 14, 32, 22, 48, 10, 50, 39, 41, 14, 16, 50, 50, 41, 39, 23, 22, 13, 32, 40, 2, 19, 18, 9, 16, 11, 36]
[12, 30, 46, 49, 40, 3, 6, 2, 41, 29, 9, 16, 7, 22, 41, 1, 37, 13, 16, 8, 30, 30, 30, 39, 5, 0, 24, 49, 17, 36, 0, 50, 27, 48, 39, 2, 44, 17, 39, 48, 22, 8, 25, 6, 21, 41, 42, 7, 9, 28, 37, 0, 33, 26, 25, 0, 39, 0, 15, 48, 46, 24, 1, 22, 12, 2, 25, 47, 48, 6, 8, 44, 16, 0, 21, 8, 44, 31, 31, 10, 44, 22, 36, 42, 17, 23, 16, 20, 50, 39, 36, 28, 25, 19, 20, 45, 47, 41, 2, 36, 8, 30, 48, 26, 37, 44, 45, 43, 20, 10, 8, 14, 1, 21, 8, 35, 19, 36, 15, 50, 17, 47, 15, 19, 24, 31, 1, 27, 3, 29, 35, 9, 47, 28, 4, 13, 9, 2, 23, 22, 24, 35, 41, 30, 16, 7, 25, 37, 20, 29, 10, 32, 1, 8, 5]
[35, 31, 25, 36, 18, 49, 39, 5, 39, 42, 7, 0, 5, 7, 3, 38, 28, 49, 24, 36, 22, 42, 10, 31, 12, 30, 20, 27, 13, 28, 1, 33, 49, 44, 35, 42, 37, 17, 43, 13, 3, 3, 6, 27, 12, 48, 45, 18, 31, 42, 41, 42, 5, 8, 45, 39, 0, 36, 26, 39, 35, 40, 20, 25, 20, 22, 18, 3, 23, 39, 47, 27, 47, 48, 7, 35, 45, 12, 45, 10, 48, 36, 15, 25, 22, 42, 2, 41, 30, 35, 7, 34, 16, 35, 41, 16, 20, 14, 1, 0, 38, 23, 11, 19, 25, 32, 25, 35, 1, 21, 20, 21, 37, 13, 31, 28, 43, 1, 19, 39, 25, 20, 50, 36, 42, 14, 45, 17, 12, 46, 42, 38, 37, 20, 48, 28, 3, 34, 49, 21, 12, 36, 4, 10, 34, 41, 0, 40, 5, 13, 22, 11, 37, 14, 1]
[31, 2, 13, 10, 3, 13, 28, 30, 4, 31, 34, 32, 15, 7, 44, 48, 48, 2, 14, 49, 41, 27, 21, 30, 46, 14, 34, 13, 36, 44, 44, 31, 22, 47, 42, 35, 2, 25, 32, 37, 46, 10, 5, 37, 44, 40, 45, 2, 27, 21, 16, 40, 48, 18, 27, 0, 36, 0, 14, 15, 20, 30, 46, 27, 33, 4, 2, 22, 11, 12, 46, 25, 21, 12, 14, 7, 46, 16, 7, 7, 32, 36, 28, 49, 33, 27, 0, 30, 17, 45, 28, 15, 23, 25, 14, 11, 33, 37, 7, 39, 33, 1, 47, 13, 6, 33, 45, 28, 8, 15, 41, 34, 40, 40, 45, 49, 11, 18, 2, 25, 1, 27, 13, 38, 14, 15, 19, 26, 26, 46, 40, 13, 45, 38, 24, 45, 44, 5, 31, 47, 42, 21, 48, 15, 1, 36, 25, 22, 32, 33, 24, 25, 43, 7, 48]
[30, 18, 0, 27, 30, 16, 7, 16, 6, 16, 27, 30, 18, 14, 49, 11, 40, 22, 9, 32, 50, 30, 4, 16, 31, 29, 34, 39, 23, 13, 14, 25, 5, 7, 5, 0, 0, 22, 47, 24, 47, 11, 34, 41, 3, 49, 12, 35, 50, 8, 9, 20, 5, 23, 3, 15, 26, 14, 0, 5, 28, 25, 45, 3, 1, 39, 32, 16, 20, 26, 41, 39, 5, 13, 28, 22, 43, 9, 21, 38, 34, 1, 31, 30, 12, 17, 5, 48, 36, 25, 43, 17, 30, 6, 11, 24, 46, 40, 14, 9, 0, 9, 47, 8, 32, 48, 43, 24, 14, 40, 37, 42, 8, 12, 30, 18, 27, 13, 12, 47, 16, 38, 48, 2, 26, 42, 48, 24, 32, 14, 30, 20, 41, 6, 18, 30, 20, 14, 22, 0, 1, 1, 11, 10, 9, 18, 31, 16, 6, 42, 16, 9, 23, 45, 11]
