N1,N2,...,Nx
[45, 23, 21, 5, 11, 11, 24, 5, 44, 25, 23, 48, 39, 41, 10, 7, 27, 23, 2, 11, 20, 35, 50, 9, 43, 2, 0, 21, 15, 34, 49, 4, 34, 45, 39, 42, 48, 0, 17, 42, 10, 22, 11, 37, 49, 49, 26, 32, 21, 11, 21, 29, 17, 0, 6, 30, 9, 43, 21, 26, 47, 13, 37, 15, 23, 39, 43, 43, 13, 15, 28, 48, 39, 24, 28, 31, 25, 50, 10, 26, 48, 7, 17, 33, 17, 4, 32, 17, 42, 4, 4, 28, 47, 48, 9, 1, 23, 47, 26, 31, 0, 12, 40, 39, 50, 26, 22, 20, 2, 49, 41, 26, 36, 4, 12, 27, 0, 28, 14, 41, 19, 46, 6, 49, 29, 25, 24, 49, 11, 33, 46, 30, 6, 41, 13, 16, 7, 17, 21, 22, 46, 30, 30, 14, 39, 30, 17, 34, 33, 40, 1, 25, 19, 23, 16, 17, 47, 36, 44, 48, 11, 29, 29, 30, 30, 11, 22, 26, 7, 47, 50, 8, 50, 37, 24, 24]
[48, 26, 22, 44, 47, 32, 27, 43, 20, 48, 38, 14, 48, 26, 2, 50, 46, 23, 15, 7, 43, 2, 40, 8, 35, 45, 21, 0, 0, 24, 35, 1, 16, 38, 5, 18, 2, 7, 18, 27, 38, 49, 21, 36, 14, 7, 5, 40, 21, 29, 8, 36, 22, 33, 9, 38, 42, 19, 31, 12, 22, 48, 3, 40, 12, 23, 10, 19, 5, 23, 40, 21, 34, 17, 10, 0, 34, 40, 30, 23, 50, 11, 13, 21, 34, 47, 41, 8, 40, 24, 48, 34, 3, 27, 41, 34, 39, 40, 3, 22, 13, 1, 34, 42, 38, 30, 7, 42, 2, 5, 34, 33, 36, 34, 44, 2, 41, 37, 31, 21, 8, 7, 11, 17, 15, 10, 8, 32, 16, 39, 1, 3, 42, 38, 50, 35, 46, 49, 7, 35, 4, 16, 17, 36, 41, 32, 36, 41, 49, 3, 31, 32, 41, 11, 1, 36, 25, 40, 45, 5, 38, 46, 48, 20, 8, 46, 47, 22, 50, 43, 26, 10, 34, 3, 8, 15]
[42, 48, 13, 47, 42, 44, 13, 50, 37, 40, 38, 46, 28, 42, 24, 43, 47, 22, 41, 31, 11, 46, 8, 47, 47, 17, 15, 0, 0, 44, 36, 17, 42, 49, 23, 22, 4, 39, 23, 17, 44, 35, 24, 15, 6, 2, 26, 14, 29, 5, 28, 5, 15, 45, 4, 33, 29, 45, 6, 19, 24, 9, 50, 41, 13, 31, 19, 20, 20, 15, 17, 26, 45, 43, 24, 11, 3, 42, 34, 28, 31, 2, 46, 7, 43, 45, 30, 29, 16, 13, 4, 35, 45, 12, 22, 0, 1, 13, 29, 34, 34, 34, 24, 17, 8, 21, 50, 9, 22, 30, 5, 5, 45, 6, 10, 35, 49, 4, 40, 17, 45, 19, 25, 5, 39, 1, 17, 5, 12, 2, 19, 2, 33, 6, 17, 8, 1, 19, 25, 33, 13, 13, 28, 48, 1, 49, 43, 36, 46, 12, 6, 20, 15, 2, 27, 42, 35, 5, 1, 24, 4, 50, 20, 17, 8, 1, 38, 48, 12, 47, 21, 11, 13, 39, 45, 8]
[14, 30, 22, 48, 27, 23, 26, 47, 32, 39, 27, 27, 30, 46, 39, 23, 44, 21, 35, 3, 9, 30, 0, 29, 0, 13, 34, 24, 44, 0, 18, 10, 2, 27, 30, 35, 32, 41, 50, 35, 16, 3, 22, 2, 15, 33, 43, 41, 45, 16, 27, 22, 4, 32, 40, 9, 16, 2, 38, 44, 32, 23, 35, 26, 32, 38, 25, 14, 43, 19, 12, 30, 10, 24, 26, 43, 36, 5, 32, 40, 40, 44, 37, 45, 3, 48, 22, 6, 16, 33, 11, 15, 29, 27, 44, 31, 47, 23, 16, 45, 4, 29, 10, 45, 15, 39, 23, 24, 40, 17, 33, 9, 16, 46, 2, 6, 25, 9, 35, 40, 3, 25, 6, 9, 24, 43, 5, 11, 46, 27, 26, 42, 47, 13, 29, 4, 50, 41, 33, 2, 16, 11, 9, 32, 39, 14, 32, 18, 23, 38, 25, 19, 33, 46, 16, 49, 33, 10, 49, 15, 31, 20, 9, 27, 7, 28, 30, 20, 45, 50, 20, 0, 7, 28, 19, 12]
[25, 23, 43, 27, 16, 10, 29, 26, 42, 41, 42, 4, 28, 21, 7, 36, 33, 9, 16, 34, 24, 22, 27, 41, 2, 29, 49, 35, 36, 18, 0, 40, 2, 0, 33, 26, 11, 2, 6, 46, 10, 28, 32, 4, 19, 35, 35, 21, 22, 33, 37, 19, 0, 26, 39, 9, 13, 24, 20, 48, 19, 25, 2, 3, 46, 42, 3, 16, 14, 37, 41, 19, 41, 45, 3, 43, 20, 35, 7, 15, 48, 11, 2, 16, 18, 50, 32, 3, 37, 32, 19, 15, 29, 38, 46, 22, 46, 40, 8, 13, 21, 30, 2, 8, 30, 40, 5, 43, 32, 40, 24, 20, 22, 6, 23, 43, 18, 48, 40, 42, 7, 46, 31, 39, 9, 28, 12, 14, 30, 35, 10, 14, 1, 39, 6, 45, 41, 45, 30, 16, 37, 20, 5, 25, 44, 5, 14, 8, 21, 12, 20, 35, 21, 30, 38, 17, 43, 42, 38, 24, 46, 45, 8, 31, 36, 13, 37, 31, 10, 3, 17, 35, 6, 36, 16, 41]
[10, 5, 14, 29, 46, 11, 46, 14, 40, 43, 26, 6, 31, 1, 7, 25, 40, 36, 1, 1, 20, 9, 43, 12, 4, 22, 4, 1, 17, 10, 40, 0, 8, 32, 28, 47, 3, 22, 20, 10, 19, 10, 8, 0, 49, 39, 28, 16, 12, 26, 0, 12, 41, 31, 37, 22, 23, 6, 1, 30, 10, 35, 45, 21, 10, 27, 5, 16, 10, 41, 3, 32, 19, 48, 42, 44, 41, 45, 5, 30, 42, 46, 45, 49, 12, 16, 37, 29, 14, 27, 22, 41, 5, 45, 8, 15, 41, 41, 39, 6, 48, 21, 16, 19, 2, 10, 42, 43, 34, 22, 26, 32, 16, 35, 29, 42, 43, 15, 6, 32, 48, 27, 35, 48, 35, 14, 46, 10, 2, 23, 25, 43, 31, 17, 9, 2, 29, 10, 41, 25, 3, 45, 40, 2, 50, 27, 2, 11, 42, 32, 40, 17, 40, 36, 11, 21, 28, 30, 36, 48, 14, 8, 30, 29, 34, 45, 48, 27, 35, 28, 20, 31, 7, 23, 20, 19]
[20, 27, 13, 44, 20, 7, 6, 18, 23, 2, 13, 8, 25, 42, 32, 30, 12, 18, 22, 44, 43, 34, 28, 46, 18, 42, 34, 16, 42, 2, 2, 8, 0, 30, 27, 32, 4, 4, 12, 41, 47, 12, 22, 47, 27, 45, 21, 47, 45, 16, 14, 40, 31, 12, 0, 21, 6, 28, 16, 26, 16, 47, 2, 39, 35, 30, 1, 41, 15, 18, 32, 45, 3, 2, 9, 47, 31, 17, 39, 24, 47, 14, 10, 41, 14, 13, 41, 24, 50, 49, 39, 0, 11, 40, 50, 34, 22, 6, 10, 23, 39, 27, 40, 3, 12, 3, 6, 22, 44, 7, 8, 29, 27, 48, 32, 41, 38, 22, 41, 44, 2, 46, 19, 42, 18, 38, 26, 38, 13, 10, 44, 27, 39, 39, 25, 15, 29, 19, 41, 31, 4, 13, 1, 34, 18, 27, 29, 4, 3, 9, 33, 3, 41, 11, 26, 22, 42, 16, 46, 7, 8, 48, 4, 11, 43, 7, 21, 20, 1, 4, 2, 46, 34, 24, 14, 20]
[5, 27, 15, 40, 35, 46, 35, 14, 28, 47, 3, 37, 13, 0, 34, 14, 29, 30, 9, 37, 34, 17, 18, 32, 12, 50, 45, 38, 49, 27, 0, 32, 30, 0, 38, 45, 27, 42, 9, 26, 26, 36, 13, 4, 13, 23, 1, 37, 20, 38, 2, 47, 7, 35, 5, 28, 7, 12, 37, 2, 16, 15, 11, 2, 25, 42, 33, 17, 50, 41, 18, 17, 16, 3, 3, 20, 24, 47, 22, 12, 18, 39, 2, 20, 37, 47, 33, 44, 39, 30, 26, 48, 6, 0, 22, 41, 0, 13, 4, 1, 11, 22, 34, 14, 9, 14, 2, 31, 3, 40, 41, 34, 11, 35, 33, 12, 45, 41, 46, 47, 12, 41, 27, 0, 28, 33, 3, 14, 40, 12, 42, 44, 6, 17, 46, 32, 23, 47, 32, 12, 1, 13, 41, 50, 28, 27, 14, 17, 28, 43, 2, 21, 40, 8, 28, 43, 48, 46, 40, 9, 37, 17, 17, 42, 5, 2, 9, 34, 34, 42, 35, 23, 39, 0, 50, 40]
[25, 7, 18, 42, 7, 43, 9, 18, 21, 46, 31, 17, 23, 10, 2, 36, 33, 22, 18, 23, 20, 24, 20, 44, 50, 38, 39, 5, 23, 30, 33, 28, 27, 38, 0, 13, 42, 49, 7, 33, 30, 7, 34, 10, 10, 39, 10, 24, 43, 48, 45, 39, 13, 15, 9, 10, 40, 31, 32, 13, 40, 27, 35, 11, 22, 47, 39, 16, 27, 16, 17, 12, 1, 3, 46, 16, 32, 21, 10, 14, 38, 29, 22, 28, 49, 42, 13, 48, 38, 2, 30, 41, 0, 12, 38, 34, 26, 10, 32, 35, 30, 21, 12, 33, 19, 19, 21, 41, 31, 39, 5, 49, 9, 8, 33, 27, 30, 4, 35, 2, 36, 20, 6, 37, 49, 37, 6, 27, 2, 25, 44, 0, 6, 37, 12, 15, 49, 28, 33, 49, 34, 11, 43, 38, 29, 32, 11, 3, 50, 4, 44, 11, 27, 33, 8, 22, 6, 44, 36, 3, 27, 15, 44, 39, 22, 33, 21, 10, 5, 33, 46, 39, 37, 49, 21, 24]
[31, 41, 30, 8, 14, 20, 21, 49, 27, 48, 32, 20, 34, 45, 27, 8, 1, 44, 4, 40, 1, 16, 45, 5, 42, 22, 42, 18, 22, 35, 26, 47, 32, 45, 13, 0, 17, 18, 11, 43, 10, 9, 46, 5, 42, 42, 4, 9, 10, 44, 17, 7, 44, 31, 26, 11, 39, 13, 41, 43, 27, 42, 7, 44, 12, 43, 28, 41, 32, 28, 27, 44, 41, 2, 4, 21, 15, 26, 4, 23, 22, 47, 34, 12, 25, 1, 16, 31, 50, 29, 41, 19, 47, 30, 1, 33, 22, 11, 49, 6, 31, 33, 9, 48, 49, 29, 5, 19, 15, 32, 28, 50, 1, 43, 29, 1, 26, 32, 46, 33, 21, 27, 31, 45, 17, 8, 49, 43, 29, 11, 0, 42, 4, 44, 38, 10, 23, 36, 50, 30, 44, 18, 48, 14, 44, 14, 47, 47, 8, 37, 18, 0, 45, 3, 30, 31, 15, 5, 11, 26, 38, 28, 12, 48, 8, 7, 34, 6, 4, 47, 15, 23, 35, 46, 2, 49]
[30, 38, 35, 38, 2, 21, 2, 8, 27, 26, 32, 14, 21, 25, 19, 13, 17, 9, 19, 26, 21, 33, 40, 40, 38, 1, 48, 2, 4, 32, 11, 3, 4, 27, 42, 17, 0, 37, 27, 15, 22, 7, 6, 16, 8, 13, 34, 17, 17, 23, 2, 12, 46, 29, 6, 10, 49, 18, 43, 12, 5, 4, 30, 42, 5, 12, 45, 35, 16, 3, 38, 29, 2, 1, 15, 17, 49, 31, 42, 37, 46, 6, 47, 39, 5, 21, 31, 23, 47, 33, 10, 5, 7, 10, 2, 13, 11, 34, 20, 25, 43, 11, 43, 5, 15, 4, 2, 28, 17, 45, 31, 2, 47, 11, 31, 23, 26, 11, 22, 25, 37, 22, 26, 46, 37, 5, 24, 45, 15, 49, 45, 2, 37, 40, 33, 46, 48, 34, 11, 9, 2, 20, 8, 46, 24, 49, 46, 13, 11, 26, 39, 2, 36, 28, 3, 20, 19, 8, 33, 33, 35, 5, 19, 1, 36, 19, 39, 1, 4, 24, 15, 34, 8, 49, 13, 19]
[4, 37, 25, 33, 50, 39, 47, 17, 21, 37, 35, 6, 31, 50, 20, 39, 18, 20, 5, 3, 47, 13, 45, 11, 21, 28, 0, 7, 39, 41, 2, 22, 4, 42, 49, 18, 37, 0, 24, 14, 12, 18, 32, 26, 28, 34, 34, 19, 24, 48, 36, 0, 23, 2, 17, 47, 37, 27, 22, 30, 4, 46, 9, 16, 0, 34, 0, 49, 42, 9, 35, 24, 25, 37, 36, 46, 16, 39, 31, 31, 34, 46, 25, 6, 48, 29, 25, 21, 43, 26, 36, 23, 4, 15, 35, 32, 21, 47, 10, 13, 42, 22, 41, 42, 3, 23, 35, 16, 29, 21, 26, 48, 27, 1, 46, 37, 4, 22, 31, 37, 18, 45, 46, 31, 33, 30, 24, 44, 12, 43, 11, 18, 2, 27, 17, 49, 41, 0, 13, 25, 18, 32, 40, 45, 31, 1, 2, 35, 18, 41, 33, 41, 23, 28, 50, 9, 18, 17, 3, 47, 49, 6, 13, 27, 7, 43, 12, 15, 9, 12, 13, 35, 27, 47, 43, 13]
[21, 14, 29, 41, 47, 11, 38, 7, 22, 10, 36, 43, 23, 6, 1, 22, 6, 6, 50, 48, 48, 6, 20, 34, 28, 35, 17, 18, 23, 50, 6, 20, 12, 9, 7, 11, 27, 24, 0, 47, 20, 14, 17, 31, 44, 16, 29, 8, 49, 33, 7, 41, 22, 17, 46, 5, 35, 40, 47, 44, 15, 41, 23, 12, 36, 29, 26, 8, 34, 36, 24, 42, 45, 43, 42, 24, 49, 39, 21, 4, 44, 32, 8, 3, 9, 36, 35, 8, 22, 35, 3, 45, 28, 46, 15, 38, 32, 27, 25, 27, 30, 1, 16, 20, 21, 21, 1, 16, 47, 15, 49, 5, 34, 36, 23, 23, 35, 8, 35, 41, 45, 43, 1, 29, 2, 26, 3, 11, 9, 24, 12, 14, 0, 0, 17, 10, 21, 46, 30, 30, 5, 11, 32, 12, 1, 25, 49, 17, 15, 22, 7, 36, 2, 34, 40, 12, 44, 37, 17, 23, 41, 8, 6, 15, 26, 50, 28, 7, 3, 50, 48, 18, 25, 8, 18, 2]
[18, 5, 40, 37, 17, 5, 33, 12, 45, 2, 47, 42, 12, 36, 23, 38, 42, 24, 16, 5, 46, 33, 46, 19, 25, 14, 42, 27, 17, 35, 46, 10, 41, 26, 33, 43, 15, 14, 47, 0, 13, 37, 41, 34, 39, 50, 2, 8, 35, 0, 29, 1, 27, 30, 12, 25, 14, 5, 29, 16, 44, 12, 48, 33, 29, 9, 19, 29, 1, 50, 32, 46, 48, 26, 26, 23, 8, 48, 28, 2, 41, 25, 16, 16, 16, 3, 11, 21, 17, 22, 5, 37, 23, 12, 1, 22, 17, 20, 13, 31, 4, 36, 17, 50, 7, 34, 47, 15, 28, 48, 12, 42, 2, 42, 50, 33, 6, 34, 31, 20, 42, 18, 13, 39, 42, 46, 27, 38, 6, 45, 10, 19, 40, 20, 31, 43, 29, 0, 36, 45, 43, 49, 42, 10, 47, 35, 14, 32, 28, 42, 36, 2, 20, 24, 2, 7, 46, 25, 4, 32, 31, 25, 28, 44, 35, 25, 15, 4, 31, 34, 43, 39, 21, 47, 13, 37]
[29, 48, 1, 21, 34, 24, 35, 33, 21, 25, 18, 35, 5, 43, 21, 26, 6, 20, 38, 34, 3, 0, 33, 49, 43, 5, 10, 38, 44, 16, 10, 19, 47, 26, 30, 10, 22, 12, 20, 13, 0, 35, 0, 13, 49, 46, 25, 45, 29, 28, 8, 10, 23, 10, 19, 40, 16, 10, 6, 32, 18, 36, 6, 44, 48, 9, 6, 31, 25, 34, 19, 3, 46, 34, 4, 9, 25, 41, 16, 48, 38, 13, 17, 47, 40, 15, 16, 4, 45, 17, 8, 11, 34, 41, 5, 7, 17, 41, 20, 47, 38, 15, 7, 13, 3, 17, 42, 37, 21, 0, 7, 29, 0, 19, 6, 22, 11, 37, 15, 13, 31, 35, 3, 8, 9, 19, 15, 1, 43, 21, 5, 36, 35, 8, 49, 4, 40, 10, 0, 43, 35, 5, 36, 21, 42, 47, 44, 27, 23, 28, 2, 31, 41, 33, 37, 46, 6, 10, 44, 34, 21, 19, 18, 24, 34, 28, 48, 22, 27, 23, 17, 35, 23, 42, 46, 30]
[39, 13, 39, 34, 31, 2, 48, 24, 33, 41, 2, 17, 27, 15, 37, 25, 4, 38, 47, 23, 41, 4, 34, 45, 8, 20, 22, 49, 35, 3, 28, 10, 12, 36, 7, 9, 7, 18, 14, 37, 35, 0, 44, 29, 50, 20, 18, 13, 24, 34, 41, 11, 18, 45, 46, 4, 30, 33, 20, 31, 16, 18, 41, 18, 38, 45, 26, 25, 34, 26, 13, 44, 49, 27, 14, 13, 13, 1, 8, 0, 19, 25, 18, 43, 48, 35, 42, 0, 15, 43, 23, 5, 4, 21, 16, 47, 34, 3, 31, 18, 42, 44, 1, 46, 16, 41, 1, 31, 23, 22, 12, 12, 5, 11, 43, 49, 25, 33, 45, 29, 39, 39, 3, 23, 16, 10, 39, 4, 19, 48, 33, 21, 30, 33, 18, 15, 41, 34, 24, 36, 42, 14, 43, 43, 5, 0, 3, 18, 34, 1, 2, 44, 35, 16, 20, 36, 23, 36, 24, 36, 37, 36, 8, 50, 7, 29, 42, 23, 28, 10, 27, 24, 41, 8, 1, 34]
[40, 35, 11, 23, 13, 27, 17, 20, 36, 10, 12, 44, 38, 10, 18, 31, 26, 20, 38, 39, 48, 12, 7, 7, 35, 29, 11, 21, 24, 22, 32, 8, 22, 13, 34, 46, 6, 32, 17, 41, 0, 44, 0, 25, 5, 34, 1, 46, 10, 6, 32, 26, 30, 32, 48, 39, 25, 45, 11, 16, 7, 43, 10, 46, 33, 9, 20, 15, 46, 14, 0, 49, 12, 41, 41, 9, 11, 15, 35, 4, 33, 28, 12, 40, 5, 13, 19, 8, 26, 47, 13, 39, 44, 43, 10, 6, 4, 25, 50, 23, 36, 35, 38, 25, 15, 41, 24, 30, 18, 21, 35, 31, 39, 25, 31, 29, 3, 26, 24, 46, 3, 2, 50, 31, 0, 43, 38, 42, 11, 13, 48, 24, 17, 11, 18, 26, 49, 44, 1, 41, 15, 28, 30, 28, 46, 45, 0, 46, 49, 30, 41, 10, 26, 36, 39, 14, 28, 44, 46, 12, 38, 41, 16, 14, 2, 17, 4, 41, 34, 2, 48, 14, 33, 40, 8, 20]
[29, 16, 12, 37, 47, 42, 23, 17, 3, 47, 27, 7, 13, 46, 35, 14, 34, 38, 39, 28, 44, 4, 34, 46, 35, 41, 37, 36, 15, 2, 4, 0, 47, 4, 10, 5, 16, 26, 31, 34, 13, 29, 25, 0, 11, 15, 1, 7, 48, 42, 44, 12, 48, 12, 18, 11, 9, 50, 35, 23, 23, 29, 19, 9, 47, 12, 27, 16, 23, 41, 42, 27, 22, 17, 2, 1, 35, 13, 13, 6, 20, 48, 10, 38, 5, 18, 16, 6, 11, 9, 43, 26, 17, 38, 15, 5, 47, 31, 50, 23, 9, 43, 40, 32, 12, 45, 13, 46, 12, 47, 17, 36, 28, 50, 0, 15, 2, 5, 48, 0, 37, 4, 26, 43, 4, 43, 10, 23, 24, 28, 6, 8, 19, 46, 27, 21, 4, 9, 33, 9, 47, 25, 29, 19, 20, 45, 31, 25, 22, 43, 2, 44, 39, 37, 44, 38, 13, 9, 39, 41, 18, 12, 49, 43, 11, 47, 41, 5, 10, 22, 20, 39, 16, 50, 50, 49]
[23, 50, 21, 40, 45, 25, 6, 35, 48, 7, 11, 34, 43, 26, 21, 36, 43, 48, 41, 19, 39, 4, 33, 26, 19, 43, 49, 14, 6, 15, 19, 49, 27, 13, 10, 42, 8, 28, 44, 39, 49, 50, 5, 11, 0, 30, 29, 22, 47, 39, 2, 41, 42, 42, 8, 47, 30, 28, 24, 33, 36, 17, 3, 10, 22, 29, 12, 15, 37, 9, 3, 7, 10, 11, 21, 26, 50, 33, 30, 31, 25, 20, 35, 5, 46, 45, 21, 25, 24, 21, 33, 16, 20, 42, 23, 14, 31, 43, 45, 13, 13, 22, 1, 9, 19, 47, 48, 35, 14, 23, 33, 38, 17, 32, 25, 13, 25, 48, 11, 44, 17, 41, 20, 22, 49, 36, 5, 2, 43, 42, 5, 6, 50, 2, 21, 28, 32, 8, 31, 27, 13, 35, 46, 29, 41, 6, 40, 19, 32, 3, 3, 44, 36, 31, 14, 41, 31, 7, 31, 45, 25, 16, 9, 14, 10, 2, 42, 13, 16, 37, 48, 9, 46, 18, 32, 8]
[19, 45, 27, 29, 20, 5, 43, 27, 24, 1, 1, 42, 1, 22, 14, 0, 32, 49, 19, 19, 10, 14, 36, 26, 31, 5, 49, 7, 2, 33, 35, 39, 45, 23, 39, 42, 13, 34, 16, 50, 46, 20, 34, 15, 30, 0, 10, 42, 15, 43, 33, 0, 3, 24, 50, 23, 0, 44, 13, 27, 47, 43, 1, 45, 13, 14, 3, 0, 33, 16, 21, 46, 11, 34, 29, 35, 49, 19, 16, 41, 14, 1, 28, 14, 24, 29, 13, 48, 0, 48, 3, 50, 37, 0, 44, 8, 3, 33, 34, 46, 22, 43, 46, 39, 10, 6, 47, 16, 33, 49, 10, 36, 3, 44, 25, 11, 15, 39, 37, 27, 9, 30, 34, 4, 22, 14, 42, 36, 40, 31, 13, 14, 36, 37, 37, 2, 19, 43, 40, 15, 49, 39, 1, 45, 47, 28, 4, 40, 15, 17, 21, 5, 33, 39, 48, 7, 10, 40, 22, 26, 20, 9, 48, 9, 14, 14, 21, 19, 13, 13, 3, 42, 29, 24, 35, 17]
[4, 46, 7, 33, 27, 2, 12, 14, 46, 22, 32, 20, 14, 38, 40, 47, 32, 16, 5, 33, 28, 17, 19, 2, 12, 14, 26, 5, 26, 43, 35, 28, 21, 1, 10, 4, 34, 34, 29, 2, 25, 18, 1, 1, 29, 10, 0, 22, 30, 44, 3, 3, 32, 37, 43, 8, 42, 36, 8, 11, 11, 21, 38, 8, 25, 15, 38, 5, 34, 36, 18, 20, 38, 48, 46, 21, 34, 23, 0, 39, 24, 21, 25, 49, 43, 21, 32, 5, 32, 26, 49, 27, 33, 16, 17, 5, 19, 9, 1, 7, 9, 7, 48, 45, 31, 44, 33, 29, 14, 6, 4, 47, 20, 17, 28, 23, 18, 4, 15, 43, 3, 29, 0, 18, 8, 27, 50, 38, 24, 50, 22, 36, 7, 13, 19, 40, 0, 25, 48, 47, 29, 49, 30, 4, 28, 0, 46, 4, 25, 0, 0, 33, 27, 36, 10, 45, 1, 49, 15, 20, 5, 7, 24, 44, 1, 36, 48, 2, 32, 32, 6, 48, 4, 42, 1, 46]
[23, 41, 34, 40, 25, 4, 3, 44, 38, 40, 34, 31, 15, 22, 25, 45, 4, 4, 36, 15, 26, 10, 4, 14, 11, 14, 32, 40, 14, 41, 21, 16, 47, 37, 24, 9, 17, 19, 8, 8, 45, 13, 46, 7, 22, 42, 22, 0, 10, 10, 6, 0, 45, 4, 38, 36, 40, 15, 48, 33, 23, 0, 19, 29, 23, 21, 19, 18, 8, 5, 10, 40, 22, 25, 25, 39, 33, 5, 22, 18, 15, 43, 11, 26, 25, 12, 12, 39, 17, 49, 32, 32, 6, 26, 21, 42, 25, 0, 0, 33, 43, 10, 0, 44, 8, 3, 28, 45, 4, 21, 42, 30, 41, 17, 24, 49, 43, 19, 18, 3, 17, 44, 29, 26, 38, 0, 41, 33, 12, 8, 42, 23, 31, 30, 45, 39, 9, 42, 30, 48, 24, 22, 16, 8, 39, 22, 6, 15, 50, 35, 13, 21, 38, 32, 49, 19, 25, 32, 49, 11, 42, 46, 25, 33, 48, 1, 9, 12, 31, 16, 42, 40, 43, 33, 24, 33]
[22, 24, 6, 44, 4, 26, 30, 29, 20, 12, 20, 12, 30, 15, 15, 28, 21, 5, 15, 50, 36, 3, 33, 0, 7, 3, 21, 21, 29, 45, 22, 12, 45, 20, 43, 10, 17, 24, 49, 35, 29, 24, 10, 48, 47, 15, 30, 10, 0, 45, 42, 27, 36, 30, 34, 13, 47, 5, 31, 11, 13, 11, 15, 33, 23, 29, 42, 4, 33, 40, 40, 26, 50, 37, 34, 46, 48, 12, 13, 45, 40, 12, 15, 33, 13, 4, 33, 7, 34, 44, 48, 0, 5, 37, 7, 10, 16, 45, 50, 38, 21, 14, 14, 46, 3, 44, 43, 12, 3, 46, 36, 48, 10, 14, 7, 0, 32, 29, 10, 6, 10, 17, 37, 34, 45, 42, 28, 28, 10, 13, 41, 10, 17, 21, 28, 43, 21, 40, 12, 41, 24, 23, 12, 25, 17, 41, 45, 34, 7, 15, 3, 32, 31, 29, 13, 10, 21, 20, 5, 15, 26, 18, 4, 3, 20, 6, 12, 41, 22, 45, 9, 22, 14, 5, 5, 8]
[38, 36, 32, 48, 47, 50, 38, 38, 18, 25, 47, 2, 28, 12, 39, 1, 15, 28, 34, 25, 15, 18, 20, 3, 28, 37, 11, 29, 5, 16, 33, 26, 16, 38, 48, 44, 23, 48, 33, 0, 28, 34, 6, 42, 39, 43, 44, 10, 45, 0, 10, 50, 40, 48, 3, 48, 5, 19, 6, 0, 39, 12, 6, 44, 8, 46, 16, 43, 40, 29, 37, 44, 42, 29, 28, 50, 17, 16, 5, 24, 25, 6, 37, 32, 16, 18, 21, 5, 23, 29, 14, 8, 8, 40, 1, 20, 31, 10, 32, 38, 48, 41, 28, 28, 31, 3, 46, 31, 0, 45, 40, 5, 4, 25, 47, 36, 26, 42, 20, 28, 38, 31, 32, 3, 39, 29, 31, 19, 35, 3, 47, 8, 32, 25, 3, 47, 48, 12, 49, 2, 0, 41, 44, 39, 12, 8, 44, 3, 44, 30, 11, 30, 39, 36, 33, 21, 33, 20, 37, 39, 2, 23, 3, 26, 5, 14, 26, 30, 36, 10, 23, 32, 7, 22, 11, 50]
[19, 13, 41, 12, 39, 21, 37, 48, 36, 12, 42, 17, 34, 45, 13, 10, 3, 50, 23, 37, 38, 19, 48, 49, 44, 42, 21, 8, 28, 27, 37, 0, 14, 2, 45, 17, 2, 36, 7, 29, 8, 41, 32, 44, 2, 33, 3, 6, 42, 10, 0, 26, 16, 8, 49, 2, 47, 4, 2, 15, 46, 23, 25, 17, 12, 31, 8, 42, 45, 25, 13, 10, 5, 49, 47, 4, 36, 47, 23, 43, 40, 49, 30, 45, 5, 6, 14, 27, 14, 36, 32, 25, 49, 2, 23, 48, 29, 14, 40, 13, 4, 34, 30, 50, 34, 17, 11, 42, 44, 16, 24, 3, 17, 48, 49, 18, 13, 18, 28, 1, 26, 32, 46, 6, 5, 47, 17, 30, 8, 35, 42, 43, 33, 43, 34, 34, 13, 40, 39, 12, 23, 32, 31, 15, 37, 4, 44, 8, 45, 18, 24, 28, 36, 39, 34, 34, 8, 47, 1, 13, 29, 18, 15, 18, 37, 12, 15, 16, 29, 32, 23, 48, 22, 20, 23, 25]
[26, 39, 25, 47, 39, 31, 40, 47, 10, 32, 30, 24, 33, 17, 14, 50, 43, 2, 32, 32, 13, 11, 26, 11, 40, 28, 29, 36, 5, 22, 19, 12, 40, 47, 39, 7, 12, 0, 41, 1, 10, 11, 26, 12, 41, 0, 3, 0, 27, 50, 26, 0, 36, 6, 1, 38, 33, 6, 0, 42, 0, 0, 1, 32, 8, 18, 35, 4, 13, 2, 23, 12, 13, 49, 40, 32, 2, 19, 13, 43, 32, 29, 37, 13, 23, 33, 27, 16, 16, 12, 39, 15, 8, 25, 31, 16, 43, 29, 33, 38, 25, 22, 19, 30, 4, 45, 18, 0, 2, 49, 27, 5, 15, 49, 5, 26, 44, 9, 31, 20, 21, 44, 20, 42, 49, 44, 19, 3, 11, 29, 22, 26, 15, 12, 26, 8, 26, 34, 4, 30, 23, 33, 20, 47, 39, 47, 13, 39, 27, 18, 30, 27, 35, 32, 29, 39, 14, 16, 14, 50, 43, 39, 29, 49, 48, 42, 14, 18, 8, 28, 8, 9, 27, 0, 26, 42]
