N1,N2,...,Nx
[32, 21, 37, 22, 14, 8, 44, 19, 26, 32, 10, 26, 40, 4, 30, 47, 39, 8, 24, 11, 8, 18, 23, 19, 17, 23, 27, 13, 50, 47, 33, 0, 34, 4, 32, 13, 46, 19, 36, 16, 23, 43, 0, 46, 1, 23, 16, 48, 49, 0, 34, 13, 15, 45, 3, 19, 13, 17, 16, 17, 0, 50, 11, 39, 11, 10, 45, 16, 15, 9, 7, 48, 34, 8, 40, 25, 36, 11, 42, 4, 25, 9, 13, 23, 7, 49, 40, 30, 23, 41, 14, 28, 30, 12, 9, 49, 18, 26, 14, 38, 45, 30, 44, 13, 5, 3, 13, 3, 28, 34, 43, 10, 40, 32, 40, 3, 10, 45, 23, 24, 43, 10, 1, 21, 26, 4, 13, 9, 42, 44, 22, 35, 7, 4, 15, 46, 45, 10, 27, 27, 45, 8, 2, 10, 9, 33, 29, 15, 46]
[47, 43, 20, 49, 36, 5, 10, 13, 32, 37, 41, 32, 34, 36, 1, 28, 48, 7, 8, 22, 25, 45, 46, 25, 33, 40, 29, 1, 45, 20, 8, 34, 0, 14, 20, 31, 46, 1, 31, 36, 24, 9, 1, 22, 14, 47, 9, 45, 20, 9, 21, 18, 32, 34, 13, 42, 37, 41, 40, 46, 42, 5, 18, 43, 31, 30, 18, 29, 2, 49, 11, 25, 11, 40, 13, 16, 38, 12, 44, 20, 39, 23, 22, 19, 45, 16, 15, 48, 31, 46, 31, 47, 15, 11, 35, 34, 21, 38, 18, 45, 38, 29, 30, 49, 36, 41, 10, 13, 37, 2, 34, 38, 39, 37, 19, 43, 24, 8, 11, 34, 49, 30, 47, 26, 8, 18, 17, 30, 25, 46, 47, 26, 12, 17, 14, 41, 39, 20, 11, 4, 27, 2, 41, 14, 21, 34, 49, 26, 50]
[49, 27, 0, 14, 33, 33, 49, 16, 27, 47, 50, 28, 36, 45, 3, 28, 9, 43, 32, 44, 46, 36, 32, 3, 16, 47, 33, 5, 8, 10, 30, 4, 14, 0, 26, 32, 24, 1, 39, 39, 29, 41, 47, 24, 45, 20, 16, 6, 16, 43, 48, 37, 20, 28, 49, 2, 9, 11, 42, 50, 42, 24, 14, 28, 15, 0, 15, 23, 10, 20, 16, 13, 2, 14, 44, 36, 21, 44, 19, 19, 20, 30, 38, 16, 42, 26, 2, 40, 35, 3, 41, 18, 36, 21, 34, 42, 17, 36, 2, 30, 43, 46, 0, 15, 16, 24, 50, 45, 46, 12, 23, 18, 29, 21, 9, 28, 30, 37, 10, 2, 47, 39, 13, 41, 18, 8, 22, 3, 7, 3, 35, 43, 31, 7, 31, 21, 40, 30, 24, 14, 7, 18, 49, 20, 14, 13, 30, 6, 11]
[3, 46, 25, 26, 25, 1, 31, 44, 23, 49, 7, 25, 26, 49, 33, 28, 31, 18, 39, 23, 4, 0, 25, 14, 36, 2, 24, 21, 12, 45, 27, 32, 20, 26, 0, 27, 19, 32, 49, 49, 24, 44, 20, 27, 42, 48, 0, 19, 16, 49, 49, 17, 24, 30, 28, 48, 30, 2, 48, 39, 38, 5, 31, 9, 5, 15, 37, 15, 14, 19, 9, 0, 36, 48, 31, 15, 9, 48, 20, 14, 25, 36, 2, 3, 47, 39, 8, 1, 17, 9, 16, 20, 1, 12, 35, 32, 18, 1, 13, 50, 19, 43, 39, 32, 34, 11, 36, 24, 38, 17, 36, 41, 35, 43, 37, 2, 16, 11, 34, 44, 45, 49, 15, 27, 42, 0, 34, 0, 22, 16, 47, 7, 39, 13, 31, 18, 28, 10, 43, 49, 42, 37, 11, 2, 26, 25, 21, 18, 20]
[45, 2, 16, 19, 11, 10, 39, 36, 14, 38, 36, 32, 21, 24, 20, 41, 16, 27, 18, 8, 39, 9, 25, 14, 29, 32, 49, 24, 32, 37, 18, 13, 31, 32, 27, 0, 48, 38, 23, 42, 27, 7, 3, 44, 26, 35, 42, 16, 26, 12, 14, 21, 49, 13, 15, 2, 30, 46, 27, 46, 34, 36, 13, 43, 40, 39, 0, 3, 22, 17, 33, 28, 19, 0, 46, 7, 34, 19, 14, 11, 5, 43, 33, 22, 36, 46, 10, 6, 35, 26, 24, 48, 36, 31, 41, 31, 12, 47, 17, 8, 33, 16, 19, 17, 49, 14, 35, 15, 20, 27, 20, 12, 36, 20, 12, 19, 11, 14, 6, 13, 43, 20, 21, 50, 34, 45, 40, 8, 18, 39, 37, 31, 37, 47, 5, 40, 43, 14, 11, 11, 14, 29, 36, 5, 50, 49, 18, 11, 0]
[49, 32, 3, 24, 14, 13, 23, 40, 43, 42, 7, 16, 36, 31, 4, 22, 19, 18, 26, 47, 1, 31, 39, 13, 31, 43, 23, 2, 5, 29, 35, 46, 46, 24, 19, 48, 0, 30, 39, 1, 36, 27, 33, 18, 46, 4, 45, 21, 17, 9, 49, 5, 38, 47, 1, 19, 37, 10, 17, 37, 13, 50, 34, 34, 19, 4, 19, 46, 44, 38, 18, 29, 22, 5, 35, 20, 4, 39, 43, 17, 44, 11, 33, 1, 25, 43, 23, 20, 16, 5, 11, 47, 33, 9, 12, 3, 43, 12, 27, 41, 17, 33, 6, 16, 9, 43, 23, 17, 41, 9, 19, 30, 2, 28, 5, 39, 33, 29, 32, 40, 21, 25, 38, 33, 25, 20, 16, 30, 41, 46, 40, 34, 10, 22, 38, 21, 14, 26, 7, 13, 33, 4, 28, 2, 3, 21, 3, 48, 45]
[7, 16, 42, 39, 22, 31, 6, 36, 19, 16, 50, 5, 41, 28, 28, 47, 31, 31, 20, 16, 46, 11, 28, 26, 39, 28, 33, 33, 40, 7, 45, 19, 1, 1, 32, 38, 30, 0, 22, 11, 36, 14, 20, 32, 5, 31, 11, 16, 19, 27, 20, 43, 27, 28, 23, 45, 6, 7, 26, 19, 17, 44, 18, 45, 50, 39, 44, 22, 19, 36, 15, 17, 37, 17, 50, 33, 17, 39, 29, 48, 6, 15, 41, 9, 36, 26, 35, 50, 29, 29, 22, 11, 6, 49, 13, 7, 34, 22, 42, 44, 10, 28, 1, 33, 40, 34, 6, 18, 32, 20, 50, 27, 37, 20, 23, 31, 27, 24, 34, 1, 28, 49, 44, 41, 48, 29, 13, 12, 6, 17, 14, 21, 24, 17, 16, 12, 29, 42, 26, 27, 29, 8, 3, 49, 28, 10, 46, 21, 39]
[22, 48, 41, 40, 19, 18, 25, 0, 38, 34, 26, 49, 45, 0, 43, 23, 10, 19, 19, 30, 11, 1, 6, 10, 25, 23, 50, 48, 21, 0, 24, 36, 31, 39, 49, 23, 39, 22, 0, 24, 7, 15, 20, 44, 22, 42, 32, 48, 21, 6, 1, 3, 39, 3, 42, 48, 12, 36, 26, 27, 24, 2, 13, 32, 10, 26, 44, 36, 18, 41, 41, 1, 5, 34, 10, 29, 26, 50, 25, 30, 46, 3, 44, 46, 29, 14, 7, 49, 37, 17, 38, 10, 25, 1, 29, 47, 31, 1, 49, 41, 44, 16, 48, 49, 36, 46, 3, 17, 19, 2, 39, 2, 26, 23, 29, 34, 11, 26, 39, 10, 49, 20, 43, 26, 30, 47, 1, 10, 50, 13, 34, 24, 6, 2, 15, 19, 46, 25, 32, 40, 39, 44, 32, 22, 22, 5, 32, 46, 43]
[0, 3, 11, 38, 27, 43, 25, 1, 24, 20, 10, 32, 0, 7, 1, 3, 6, 33, 23, 44, 44, 1, 35, 42, 23, 34, 0, 33, 20, 20, 48, 16, 36, 39, 49, 42, 1, 11, 24, 0, 13, 41, 11, 15, 13, 31, 16, 27, 35, 17, 7, 16, 3, 6, 41, 25, 0, 26, 37, 48, 24, 29, 14, 44, 32, 9, 14, 21, 28, 3, 36, 27, 13, 24, 29, 42, 42, 12, 12, 31, 3, 11, 38, 21, 14, 16, 29, 20, 6, 34, 12, 4, 12, 5, 26, 29, 27, 40, 34, 21, 42, 13, 39, 36, 37, 34, 48, 10, 9, 38, 22, 1, 12, 11, 47, 33, 11, 21, 25, 32, 3, 2, 22, 23, 29, 7, 26, 34, 19, 4, 42, 40, 45, 35, 29, 48, 22, 38, 39, 19, 9, 39, 40, 25, 45, 14, 44, 23, 3]
[29, 50, 46, 18, 33, 42, 23, 36, 17, 3, 16, 0, 3, 20, 46, 19, 4, 38, 9, 45, 1, 22, 3, 4, 9, 35, 31, 34, 31, 39, 33, 23, 24, 29, 24, 27, 36, 36, 7, 13, 0, 20, 7, 10, 50, 33, 46, 50, 14, 37, 34, 17, 3, 45, 2, 1, 31, 13, 38, 8, 29, 17, 34, 20, 28, 1, 1, 11, 25, 21, 23, 31, 33, 4, 6, 13, 28, 22, 29, 14, 4, 8, 48, 49, 29, 34, 19, 3, 41, 28, 8, 44, 45, 50, 32, 48, 0, 47, 26, 0, 50, 48, 14, 41, 45, 8, 24, 30, 29, 1, 2, 49, 46, 50, 41, 9, 17, 23, 41, 13, 19, 6, 37, 10, 40, 26, 1, 48, 24, 41, 44, 49, 28, 1, 16, 14, 3, 38, 50, 3, 11, 17, 10, 47, 5, 19, 14, 38, 46]
[41, 38, 26, 22, 7, 16, 36, 24, 40, 37, 32, 10, 25, 24, 25, 25, 14, 30, 21, 35, 40, 2, 8, 37, 6, 19, 12, 26, 39, 39, 22, 43, 9, 41, 44, 7, 27, 14, 15, 41, 20, 0, 19, 30, 47, 26, 3, 48, 38, 6, 6, 3, 11, 38, 39, 39, 24, 43, 7, 47, 20, 44, 33, 6, 49, 47, 50, 38, 12, 46, 5, 38, 5, 14, 11, 29, 12, 48, 19, 24, 15, 22, 38, 50, 17, 2, 1, 7, 31, 12, 37, 3, 47, 38, 35, 17, 29, 29, 17, 8, 11, 40, 33, 27, 18, 33, 2, 12, 4, 18, 11, 14, 0, 18, 9, 46, 36, 19, 45, 45, 2, 17, 44, 1, 36, 30, 38, 41, 36, 7, 40, 45, 35, 26, 14, 10, 23, 48, 45, 42, 43, 4, 2, 0, 8, 3, 26, 39, 21]
[31, 36, 4, 15, 39, 3, 11, 2, 30, 22, 20, 8, 20, 37, 45, 12, 22, 20, 29, 45, 37, 11, 26, 39, 48, 36, 46, 40, 28, 35, 32, 0, 1, 47, 20, 3, 33, 20, 20, 11, 7, 19, 0, 16, 14, 7, 6, 41, 24, 14, 1, 35, 18, 25, 3, 23, 3, 47, 40, 43, 1, 21, 44, 44, 3, 2, 6, 46, 1, 39, 25, 0, 41, 24, 9, 9, 47, 24, 29, 35, 21, 38, 22, 0, 7, 16, 42, 1, 21, 46, 50, 34, 35, 2, 1, 28, 1, 14, 38, 5, 45, 21, 10, 22, 11, 23, 11, 32, 26, 21, 7, 13, 0, 9, 18, 9, 24, 27, 24, 14, 7, 23, 46, 30, 20, 0, 27, 0, 48, 10, 8, 21, 7, 39, 40, 50, 11, 46, 1, 40, 16, 21, 19, 35, 4, 10, 29, 33, 26]
[17, 41, 3, 9, 45, 36, 3, 5, 44, 30, 45, 30, 17, 19, 25, 23, 11, 8, 21, 31, 11, 26, 16, 37, 45, 39, 14, 43, 10, 39, 41, 46, 22, 24, 27, 44, 18, 32, 44, 15, 10, 30, 16, 0, 35, 3, 44, 11, 11, 1, 14, 8, 46, 10, 36, 36, 46, 23, 30, 40, 2, 32, 40, 40, 31, 7, 41, 4, 42, 17, 0, 4, 20, 31, 33, 47, 5, 7, 14, 48, 3, 21, 39, 13, 21, 19, 29, 16, 36, 42, 47, 24, 34, 8, 4, 12, 7, 41, 3, 38, 33, 28, 50, 45, 42, 25, 25, 5, 20, 49, 1, 45, 24, 7, 14, 48, 12, 35, 9, 15, 29, 36, 34, 27, 20, 48, 17, 3, 5, 42, 13, 42, 21, 41, 5, 46, 45, 48, 31, 23, 18, 5, 14, 35, 48, 42, 38, 28, 44]
[32, 48, 1, 1, 17, 23, 37, 49, 31, 23, 47, 31, 45, 32, 30, 12, 8, 24, 45, 25, 7, 42, 18, 34, 2, 15, 3, 9, 31, 47, 24, 1, 14, 45, 42, 26, 46, 5, 22, 13, 50, 47, 14, 35, 0, 43, 17, 45, 9, 31, 7, 47, 41, 29, 48, 17, 40, 35, 17, 25, 50, 36, 27, 33, 6, 15, 6, 16, 22, 30, 14, 19, 2, 23, 40, 37, 2, 43, 10, 35, 45, 41, 50, 32, 37, 25, 29, 27, 40, 39, 38, 13, 5, 41, 33, 21, 29, 15, 38, 19, 26, 35, 13, 14, 34, 37, 8, 9, 41, 40, 46, 25, 17, 20, 47, 14, 26, 37, 35, 48, 13, 42, 33, 19, 27, 27, 48, 38, 43, 15, 35, 39, 2, 15, 39, 16, 27, 40, 45, 38, 4, 6, 7, 13, 8, 4, 29, 20, 12]
[33, 43, 2, 23, 28, 38, 45, 7, 41, 34, 30, 39, 25, 18, 19, 46, 28, 20, 4, 32, 39, 37, 41, 0, 26, 6, 7, 25, 1, 15, 49, 23, 47, 20, 48, 35, 4, 31, 42, 31, 33, 26, 7, 3, 43, 0, 37, 20, 8, 46, 41, 6, 26, 2, 17, 41, 39, 5, 1, 14, 37, 10, 32, 27, 12, 29, 44, 37, 46, 48, 19, 33, 0, 27, 6, 32, 35, 28, 31, 30, 23, 22, 18, 19, 19, 36, 27, 23, 37, 37, 16, 9, 37, 2, 37, 10, 44, 24, 24, 16, 47, 28, 17, 40, 7, 13, 19, 5, 9, 29, 6, 49, 4, 24, 28, 8, 21, 18, 1, 25, 36, 44, 31, 42, 14, 9, 47, 40, 14, 34, 33, 25, 4, 46, 34, 3, 45, 23, 28, 15, 37, 23, 9, 4, 17, 38, 38, 8, 50]
[3, 11, 4, 2, 2, 36, 49, 23, 29, 18, 8, 18, 6, 24, 41, 39, 48, 7, 48, 11, 16, 6, 8, 17, 32, 7, 20, 4, 28, 47, 50, 16, 9, 16, 0, 42, 45, 11, 32, 16, 46, 3, 6, 44, 17, 37, 0, 41, 50, 13, 9, 45, 12, 43, 29, 6, 28, 37, 13, 6, 10, 42, 1, 40, 31, 36, 34, 24, 23, 32, 43, 26, 3, 45, 41, 45, 12, 35, 46, 40, 50, 17, 33, 32, 36, 24, 23, 49, 21, 43, 25, 38, 35, 34, 21, 27, 46, 21, 6, 30, 29, 24, 50, 30, 18, 39, 27, 38, 37, 4, 46, 9, 39, 14, 12, 29, 18, 16, 16, 25, 50, 7, 26, 48, 28, 1, 47, 39, 48, 43, 6, 2, 4, 47, 31, 5, 17, 11, 45, 14, 47, 17, 11, 7, 37, 16, 16, 42, 48]
[8, 3, 50, 34, 37, 36, 37, 37, 48, 25, 15, 43, 35, 15, 36, 7, 29, 32, 19, 49, 36, 30, 36, 48, 35, 8, 24, 32, 22, 4, 24, 48, 45, 6, 19, 16, 21, 16, 48, 27, 50, 48, 41, 11, 45, 20, 41, 0, 50, 14, 11, 18, 7, 7, 49, 25, 50, 5, 27, 15, 17, 49, 23, 3, 40, 48, 34, 28, 29, 48, 15, 29, 22, 41, 8, 19, 37, 43, 22, 3, 48, 33, 24, 25, 12, 39, 19, 27, 47, 23, 9, 23, 30, 32, 6, 50, 6, 14, 13, 37, 16, 16, 48, 8, 42, 48, 15, 21, 33, 44, 27, 27, 21, 30, 30, 39, 11, 9, 32, 35, 9, 44, 47, 9, 24, 1, 20, 49, 9, 31, 46, 38, 34, 40, 48, 37, 4, 43, 47, 19, 31, 15, 46, 7, 21, 37, 5, 21, 11]
[27, 16, 50, 50, 41, 48, 48, 38, 1, 41, 35, 3, 40, 23, 49, 16, 1, 47, 0, 41, 35, 10, 50, 43, 45, 1, 34, 43, 21, 1, 47, 49, 20, 16, 16, 26, 17, 19, 21, 35, 14, 38, 24, 11, 9, 8, 50, 50, 0, 14, 34, 44, 8, 40, 18, 20, 23, 9, 34, 21, 0, 29, 38, 45, 35, 3, 49, 15, 31, 11, 1, 19, 37, 42, 18, 25, 0, 47, 7, 21, 21, 36, 46, 12, 43, 5, 25, 19, 16, 30, 31, 13, 19, 11, 6, 7, 34, 2, 34, 1, 49, 7, 28, 6, 0, 23, 10, 32, 38, 8, 30, 2, 11, 4, 2, 5, 50, 49, 32, 0, 43, 50, 44, 7, 12, 10, 3, 2, 21, 21, 4, 12, 47, 42, 22, 37, 31, 47, 25, 37, 36, 18, 45, 26, 20, 25, 40, 14, 18]
[46, 35, 9, 41, 30, 36, 35, 33, 6, 50, 15, 31, 0, 28, 48, 32, 18, 33, 45, 6, 1, 29, 49, 13, 4, 39, 45, 21, 31, 41, 41, 0, 9, 43, 49, 12, 9, 27, 6, 17, 37, 6, 14, 1, 31, 46, 13, 14, 14, 0, 26, 49, 23, 12, 1, 48, 24, 23, 8, 33, 16, 25, 48, 4, 48, 41, 12, 21, 13, 28, 22, 36, 44, 50, 14, 17, 26, 44, 12, 6, 47, 26, 32, 7, 38, 44, 30, 1, 3, 39, 25, 9, 22, 14, 19, 26, 18, 11, 8, 50, 22, 25, 31, 19, 23, 24, 6, 41, 50, 30, 50, 14, 41, 7, 10, 1, 32, 29, 23, 19, 11, 45, 11, 43, 35, 39, 13, 34, 48, 34, 14, 0, 34, 5, 46, 35, 11, 24, 32, 28, 29, 16, 14, 14, 31, 33, 4, 27, 28]
[40, 9, 32, 35, 4, 16, 7, 36, 1, 44, 46, 48, 27, 27, 41, 7, 43, 41, 48, 9, 15, 28, 37, 0, 8, 35, 48, 8, 34, 3, 6, 34, 21, 48, 49, 14, 49, 20, 1, 7, 34, 6, 1, 14, 7, 41, 9, 11, 34, 26, 0, 14, 49, 2, 25, 1, 26, 47, 7, 47, 32, 15, 44, 2, 0, 32, 46, 41, 32, 41, 17, 28, 30, 22, 2, 2, 9, 13, 6, 28, 48, 18, 43, 0, 25, 2, 9, 43, 50, 20, 29, 46, 24, 10, 45, 2, 26, 37, 39, 1, 20, 12, 46, 22, 40, 46, 49, 49, 50, 8, 33, 4, 10, 23, 18, 21, 32, 4, 11, 35, 6, 32, 7, 14, 20, 1, 9, 25, 17, 18, 6, 33, 46, 50, 5, 36, 42, 44, 27, 35, 49, 43, 11, 37, 30, 1, 50, 18, 45]
[49, 8, 41, 36, 35, 24, 47, 8, 44, 3, 41, 1, 36, 45, 47, 0, 8, 20, 23, 4, 38, 46, 46, 43, 30, 38, 38, 42, 9, 10, 17, 13, 18, 37, 17, 21, 5, 43, 3, 16, 17, 3, 35, 8, 47, 6, 45, 18, 44, 49, 14, 0, 8, 13, 14, 6, 25, 29, 21, 48, 41, 13, 21, 8, 22, 9, 12, 14, 25, 32, 16, 47, 32, 43, 33, 29, 0, 7, 29, 42, 13, 21, 0, 19, 8, 35, 39, 16, 46, 31, 39, 44, 12, 22, 3, 33, 0, 44, 19, 36, 33, 45, 31, 5, 17, 4, 1, 45, 49, 11, 2, 50, 49, 1, 28, 4, 44, 12, 28, 18, 39, 1, 40, 8, 45, 2, 3, 4, 45, 11, 12, 4, 29, 13, 12, 24, 36, 21, 46, 30, 1, 17, 0, 12, 4, 8, 7, 28, 33]
[43, 46, 49, 21, 3, 32, 29, 37, 24, 12, 41, 9, 13, 21, 32, 26, 46, 32, 35, 10, 20, 38, 9, 42, 46, 0, 31, 8, 31, 14, 45, 15, 32, 20, 24, 49, 38, 27, 39, 3, 3, 11, 18, 46, 41, 26, 12, 7, 8, 23, 49, 8, 0, 32, 9, 24, 4, 37, 29, 49, 13, 11, 40, 0, 25, 26, 34, 50, 23, 12, 30, 26, 32, 40, 6, 7, 22, 35, 24, 46, 31, 4, 22, 22, 10, 18, 40, 36, 29, 1, 40, 36, 8, 32, 37, 20, 4, 6, 47, 35, 36, 20, 0, 43, 5, 49, 47, 42, 33, 44, 23, 24, 26, 41, 44, 39, 17, 36, 6, 13, 14, 9, 30, 32, 18, 40, 14, 47, 28, 40, 11, 29, 10, 4, 32, 10, 2, 48, 25, 28, 23, 26, 7, 50, 50, 34, 1, 38, 41]
[35, 22, 9, 40, 12, 31, 35, 2, 1, 46, 36, 25, 29, 23, 48, 13, 5, 35, 3, 40, 24, 15, 16, 47, 29, 45, 4, 23, 47, 36, 28, 45, 34, 28, 30, 13, 47, 28, 3, 6, 45, 38, 25, 10, 29, 2, 43, 7, 40, 12, 2, 13, 32, 0, 26, 40, 9, 8, 4, 6, 46, 6, 42, 38, 3, 31, 12, 46, 23, 8, 0, 27, 45, 8, 9, 38, 39, 42, 26, 31, 28, 32, 32, 2, 21, 11, 34, 6, 31, 11, 46, 22, 47, 19, 20, 42, 12, 20, 23, 19, 0, 0, 46, 18, 34, 21, 6, 17, 2, 11, 44, 25, 1, 9, 35, 23, 24, 13, 20, 46, 0, 45, 7, 47, 45, 30, 27, 11, 26, 6, 19, 35, 4, 36, 11, 12, 8, 43, 21, 42, 35, 45, 25, 24, 37, 17, 25, 1, 10]
[37, 49, 45, 31, 48, 36, 24, 34, 8, 50, 17, 18, 5, 36, 38, 14, 26, 48, 31, 1, 35, 40, 16, 35, 28, 50, 24, 26, 4, 31, 42, 3, 13, 49, 28, 15, 1, 23, 42, 41, 2, 39, 3, 36, 48, 17, 29, 49, 18, 1, 25, 14, 9, 26, 0, 49, 15, 46, 0, 13, 15, 21, 41, 26, 34, 18, 30, 22, 9, 47, 22, 41, 46, 50, 7, 4, 28, 45, 38, 27, 35, 42, 49, 23, 43, 4, 3, 50, 2, 30, 30, 49, 23, 28, 34, 22, 21, 11, 48, 42, 46, 33, 8, 35, 2, 30, 35, 42, 50, 31, 42, 29, 14, 6, 22, 17, 47, 37, 23, 43, 20, 42, 10, 41, 23, 28, 11, 10, 10, 5, 38, 27, 18, 23, 8, 39, 2, 36, 16, 41, 32, 37, 28, 3, 39, 13, 44, 38, 36]
[5, 25, 21, 33, 32, 22, 13, 18, 47, 42, 33, 17, 11, 13, 20, 17, 45, 32, 1, 5, 2, 21, 50, 16, 29, 26, 34, 32, 38, 21, 17, 19, 42, 2, 48, 2, 19, 45, 48, 25, 1, 39, 23, 36, 17, 41, 6, 25, 20, 48, 1, 6, 24, 40, 49, 0, 29, 25, 4, 11, 12, 41, 43, 22, 24, 35, 16, 26, 42, 2, 12, 24, 12, 7, 4, 44, 16, 25, 45, 48, 5, 47, 28, 47, 40, 12, 11, 17, 8, 45, 25, 8, 4, 50, 0, 2, 24, 37, 46, 48, 34, 23, 44, 29, 17, 14, 8, 36, 39, 13, 47, 23, 7, 27, 20, 1, 20, 44, 38, 49, 31, 36, 3, 16, 27, 45, 38, 33, 22, 12, 13, 19, 37, 40, 18, 5, 10, 44, 36, 26, 19, 3, 49, 45, 24, 12, 50, 35, 1]
[11, 45, 13, 5, 28, 40, 27, 21, 31, 23, 24, 15, 19, 29, 24, 35, 33, 7, 8, 5, 7, 38, 49, 43, 46, 8, 34, 30, 47, 46, 21, 13, 37, 9, 30, 30, 37, 6, 12, 0, 31, 24, 3, 46, 40, 39, 28, 50, 23, 24, 26, 25, 4, 9, 15, 29, 0, 7, 40, 50, 14, 41, 30, 10, 40, 24, 4, 10, 18, 16, 7, 37, 4, 49, 12, 10, 27, 15, 5, 17, 18, 7, 2, 8, 46, 39, 48, 4, 44, 5, 45, 12, 18, 27, 12, 15, 11, 16, 32, 26, 50, 34, 11, 38, 4, 5, 36, 25, 10, 9, 35, 41, 9, 45, 41, 41, 26, 24, 16, 34, 0, 20, 39, 48, 1, 35, 14, 48, 30, 34, 28, 25, 39, 32, 1, 5, 9, 47, 20, 14, 22, 3, 43, 36, 38, 35, 11, 15, 13]
[25, 35, 3, 0, 45, 5, 33, 47, 34, 23, 46, 32, 35, 5, 0, 44, 3, 25, 13, 22, 44, 37, 10, 12, 43, 32, 47, 38, 24, 34, 38, 17, 41, 11, 2, 46, 10, 7, 36, 26, 13, 43, 47, 23, 35, 5, 37, 5, 9, 23, 47, 29, 37, 8, 46, 25, 7, 0, 28, 22, 17, 49, 42, 0, 42, 34, 4, 33, 18, 49, 49, 36, 19, 36, 34, 21, 40, 17, 13, 7, 3, 45, 6, 2, 18, 50, 20, 5, 34, 29, 10, 31, 23, 20, 46, 19, 36, 48, 11, 17, 50, 10, 3, 35, 36, 43, 6, 20, 13, 30, 19, 25, 0, 50, 42, 4, 38, 16, 3, 38, 8, 24, 32, 22, 21, 33, 47, 36, 22, 28, 49, 12, 22, 2, 28, 18, 9, 4, 45, 50, 15, 35, 7, 35, 24, 16, 23, 25, 45]
[20, 30, 18, 33, 49, 29, 17, 26, 6, 34, 40, 3, 46, 37, 37, 8, 4, 34, 31, 18, 25, 32, 8, 36, 23, 43, 21, 31, 30, 1, 20, 16, 40, 42, 48, 27, 17, 26, 26, 37, 38, 7, 40, 30, 17, 1, 13, 27, 34, 8, 7, 21, 29, 4, 0, 4, 40, 28, 0, 11, 31, 13, 33, 8, 6, 20, 41, 29, 10, 16, 8, 16, 17, 22, 18, 35, 4, 22, 2, 19, 12, 39, 28, 27, 27, 34, 41, 39, 20, 39, 10, 38, 14, 31, 24, 14, 0, 36, 14, 32, 41, 33, 0, 6, 6, 46, 45, 41, 3, 50, 36, 36, 8, 41, 30, 31, 27, 50, 34, 48, 6, 6, 46, 24, 3, 46, 29, 10, 2, 45, 24, 21, 7, 38, 38, 33, 43, 16, 32, 12, 25, 29, 27, 40, 11, 26, 17, 6, 16]
[11, 49, 35, 29, 35, 48, 45, 22, 36, 37, 38, 38, 7, 49, 44, 23, 13, 27, 50, 7, 44, 40, 33, 0, 48, 14, 22, 14, 7, 40, 46, 17, 46, 50, 39, 46, 37, 19, 27, 48, 8, 47, 43, 40, 25, 14, 6, 15, 21, 33, 47, 48, 49, 6, 13, 11, 50, 22, 11, 0, 22, 0, 29, 15, 25, 12, 40, 46, 35, 46, 25, 0, 43, 49, 28, 50, 6, 3, 24, 44, 44, 19, 20, 22, 25, 25, 8, 5, 6, 25, 24, 40, 37, 35, 32, 30, 50, 24, 41, 24, 34, 37, 31, 50, 43, 26, 50, 15, 37, 4, 45, 46, 25, 12, 0, 45, 9, 32, 29, 44, 45, 8, 45, 8, 29, 40, 47, 4, 28, 44, 40, 11, 20, 41, 3, 1, 0, 17, 8, 23, 15, 30, 19, 1, 4, 15, 11, 38, 49]
[2, 9, 41, 2, 48, 19, 5, 25, 50, 45, 38, 31, 16, 14, 26, 11, 36, 1, 13, 41, 32, 35, 17, 38, 30, 48, 15, 50, 43, 30, 9, 0, 42, 42, 38, 34, 13, 17, 24, 24, 29, 20, 1, 2, 50, 37, 10, 17, 0, 16, 32, 41, 13, 46, 15, 12, 14, 17, 31, 22, 0, 7, 46, 24, 23, 5, 41, 11, 47, 3, 23, 10, 23, 19, 39, 36, 18, 14, 35, 17, 22, 48, 28, 42, 20, 39, 31, 8, 48, 12, 48, 35, 19, 35, 5, 25, 5, 5, 48, 29, 7, 23, 45, 35, 17, 49, 50, 47, 36, 50, 2, 7, 49, 28, 46, 13, 45, 28, 12, 23, 4, 1, 22, 40, 22, 24, 21, 2, 37, 45, 23, 8, 1, 42, 36, 19, 20, 12, 18, 34, 13, 5, 37, 27, 11, 21, 14, 44, 35]
[3, 7, 22, 47, 19, 45, 23, 46, 19, 47, 43, 44, 17, 37, 40, 4, 43, 29, 19, 42, 28, 47, 21, 5, 18, 1, 44, 5, 27, 33, 11, 50, 5, 24, 5, 36, 50, 44, 2, 29, 17, 44, 21, 32, 36, 10, 42, 49, 29, 25, 15, 13, 11, 6, 21, 41, 41, 49, 13, 0, 7, 0, 24, 22, 7, 16, 22, 22, 2, 11, 11, 13, 17, 50, 19, 11, 5, 1, 29, 9, 4, 2, 22, 0, 49, 44, 37, 19, 18, 44, 3, 20, 40, 46, 23, 26, 31, 35, 40, 35, 19, 22, 39, 2, 21, 31, 6, 21, 48, 20, 9, 34, 30, 25, 1, 50, 41, 3, 12, 15, 36, 32, 39, 48, 5, 44, 50, 43, 44, 16, 18, 45, 21, 48, 19, 40, 45, 16, 47, 33, 37, 2, 19, 38, 27, 41, 6, 14, 39]
