N1,N2,...,Nx
[2, 48, 44, 38, 43, 43, 31, 32, 44, 4, 4, 30, 35, 25, 43, 18, 39, 46, 42, 16, 31, 10, 9, 11, 27, 6, 48, 0, 47, 29, 45, 24, 12, 17, 19, 48, 33, 45, 17, 0, 3, 27, 38, 23, 43, 15, 36, 47, 8, 27, 3, 10, 41, 5, 43, 19, 0, 24, 48, 20, 47, 19, 4, 6, 33, 30, 13, 50, 29, 21, 10, 43, 31, 10, 41, 22, 36, 27, 43, 36, 23, 32, 16, 15, 37, 18, 12, 21, 46, 0, 2, 37, 17, 28, 38, 14, 26, 35, 14, 12, 20, 30, 0, 38, 43, 44, 9, 0, 48, 40, 42, 34, 43, 43, 36, 28, 31]
[48, 45, 41, 6, 31, 24, 31, 10, 42, 3, 7, 7, 6, 27, 41, 11, 21, 28, 48, 26, 6, 5, 45, 23, 50, 2, 29, 29, 5, 0, 9, 22, 48, 16, 7, 47, 9, 19, 45, 3, 0, 50, 1, 32, 40, 5, 21, 14, 10, 11, 40, 11, 2, 41, 44, 28, 7, 11, 15, 49, 23, 0, 25, 15, 4, 40, 32, 22, 10, 21, 5, 10, 13, 31, 19, 12, 38, 4, 4, 26, 7, 18, 40, 5, 8, 22, 15, 31, 9, 27, 50, 50, 20, 16, 6, 28, 48, 50, 41, 45, 38, 10, 29, 48, 20, 40, 50, 1, 7, 31, 15, 12, 8, 18, 43, 3, 4]
[49, 45, 41, 10, 12, 0, 42, 3, 9, 9, 34, 47, 13, 9, 14, 28, 17, 23, 16, 21, 26, 43, 12, 7, 49, 31, 37, 23, 42, 30, 32, 44, 22, 3, 41, 4, 17, 12, 31, 27, 50, 0, 1, 34, 41, 44, 18, 9, 40, 49, 0, 2, 17, 49, 18, 37, 31, 42, 35, 38, 21, 29, 33, 16, 19, 42, 11, 37, 32, 18, 40, 34, 13, 35, 10, 1, 29, 35, 37, 47, 30, 49, 1, 24, 7, 47, 4, 38, 35, 37, 4, 48, 9, 6, 43, 6, 15, 31, 0, 40, 32, 22, 13, 35, 18, 34, 20, 11, 33, 5, 13, 9, 3, 32, 50, 10, 10]
[32, 42, 28, 44, 29, 11, 50, 13, 4, 43, 23, 14, 21, 46, 14, 24, 19, 12, 36, 41, 30, 16, 31, 47, 16, 18, 46, 41, 18, 17, 14, 1, 29, 28, 33, 28, 49, 16, 31, 38, 1, 1, 0, 2, 48, 29, 14, 38, 30, 35, 50, 46, 47, 13, 8, 6, 28, 17, 36, 48, 8, 2, 33, 15, 3, 6, 18, 28, 36, 19, 25, 34, 42, 7, 49, 16, 41, 45, 44, 37, 10, 13, 41, 11, 13, 27, 9, 10, 27, 7, 13, 15, 42, 8, 24, 2, 36, 40, 0, 3, 34, 14, 5, 32, 5, 38, 11, 17, 33, 25, 19, 12, 28, 35, 47, 22, 9]
[11, 35, 27, 2, 32, 22, 14, 6, 0, 5, 7, 17, 4, 12, 46, 19, 17, 43, 37, 10, 20, 37, 3, 33, 32, 26, 48, 19, 31, 2, 3, 3, 27, 33, 21, 26, 29, 50, 47, 23, 32, 34, 2, 0, 13, 14, 46, 15, 33, 50, 10, 5, 26, 41, 28, 28, 36, 32, 38, 34, 18, 19, 14, 12, 48, 5, 28, 5, 14, 6, 50, 33, 5, 15, 15, 32, 34, 47, 8, 47, 2, 29, 39, 18, 40, 11, 5, 8, 44, 23, 37, 42, 5, 17, 20, 45, 6, 30, 41, 6, 41, 6, 36, 6, 28, 18, 1, 16, 5, 42, 6, 21, 22, 6, 12, 12, 46]
[36, 40, 33, 12, 10, 6, 12, 43, 2, 20, 43, 28, 49, 4, 46, 26, 40, 50, 42, 31, 30, 41, 37, 9, 17, 16, 20, 46, 20, 9, 4, 29, 6, 26, 33, 9, 46, 40, 25, 43, 40, 41, 48, 13, 0, 33, 12, 12, 35, 3, 48, 33, 32, 16, 31, 39, 16, 12, 40, 43, 11, 8, 43, 37, 30, 30, 26, 1, 6, 4, 8, 32, 40, 25, 4, 43, 6, 11, 0, 10, 15, 39, 40, 5, 25, 12, 14, 36, 16, 4, 45, 13, 33, 40, 10, 4, 0, 3, 20, 49, 18, 50, 40, 27, 13, 50, 44, 21, 22, 12, 14, 46, 6, 22, 38, 40, 39]
[44, 10, 8, 13, 19, 48, 8, 16, 30, 31, 34, 18, 19, 38, 43, 24, 44, 37, 11, 14, 4, 1, 32, 36, 14, 50, 27, 47, 17, 26, 12, 21, 17, 47, 9, 48, 4, 10, 26, 15, 5, 44, 29, 14, 33, 0, 11, 37, 3, 18, 7, 19, 20, 31, 45, 22, 1, 35, 32, 49, 19, 17, 22, 29, 1, 15, 10, 6, 14, 21, 1, 21, 9, 4, 26, 22, 33, 25, 37, 12, 41, 27, 15, 46, 23, 23, 24, 12, 28, 9, 4, 29, 46, 0, 50, 46, 49, 39, 15, 41, 0, 1, 31, 50, 22, 11, 45, 44, 14, 0, 7, 47, 30, 15, 39, 38, 29]
[4, 45, 13, 24, 40, 45, 5, 1, 9, 22, 14, 3, 35, 28, 39, 26, 31, 31, 22, 7, 27, 46, 26, 47, 19, 27, 9, 49, 14, 30, 27, 0, 15, 33, 19, 20, 5, 24, 8, 36, 21, 18, 14, 46, 12, 11, 0, 49, 27, 9, 40, 33, 40, 37, 19, 24, 50, 28, 11, 17, 30, 44, 6, 32, 22, 22, 2, 8, 7, 32, 19, 20, 27, 22, 1, 26, 45, 19, 10, 7, 12, 23, 11, 33, 10, 27, 17, 13, 10, 8, 35, 10, 44, 1, 22, 47, 46, 10, 36, 44, 2, 11, 17, 14, 6, 11, 37, 24, 39, 13, 9, 5, 24, 5, 15, 19, 4]
[30, 9, 47, 42, 14, 15, 9, 9, 9, 24, 33, 8, 5, 33, 13, 5, 33, 14, 45, 28, 20, 7, 6, 28, 34, 44, 41, 6, 31, 50, 27, 44, 4, 1, 2, 28, 29, 14, 41, 47, 14, 9, 38, 15, 12, 37, 49, 0, 45, 21, 14, 12, 9, 30, 35, 31, 47, 28, 25, 4, 26, 7, 18, 33, 45, 45, 28, 33, 28, 18, 14, 30, 39, 31, 44, 12, 37, 5, 8, 20, 46, 11, 8, 46, 8, 38, 32, 26, 29, 6, 12, 13, 17, 0, 21, 5, 12, 25, 32, 9, 0, 38, 37, 10, 37, 14, 8, 20, 34, 7, 1, 49, 39, 42, 33, 24, 14]
[46, 30, 48, 41, 33, 19, 28, 41, 30, 19, 1, 16, 42, 29, 0, 49, 41, 30, 33, 44, 17, 18, 43, 0, 16, 48, 2, 10, 15, 7, 12, 29, 30, 23, 3, 34, 16, 16, 34, 8, 10, 40, 30, 33, 35, 3, 27, 45, 0, 29, 19, 19, 7, 43, 45, 49, 24, 33, 6, 2, 9, 23, 2, 43, 8, 28, 9, 27, 24, 34, 18, 20, 7, 19, 16, 16, 34, 39, 13, 43, 15, 43, 16, 36, 45, 19, 40, 46, 4, 24, 18, 38, 45, 42, 6, 3, 3, 41, 33, 40, 22, 29, 17, 4, 43, 21, 12, 4, 10, 35, 46, 5, 47, 24, 43, 25, 29]
[37, 45, 48, 32, 32, 4, 41, 1, 9, 21, 12, 22, 49, 24, 33, 16, 44, 0, 38, 9, 9, 31, 29, 30, 43, 22, 45, 10, 21, 12, 16, 48, 22, 29, 9, 17, 34, 36, 28, 27, 11, 49, 35, 50, 3, 18, 9, 21, 29, 0, 23, 6, 10, 18, 2, 9, 29, 28, 39, 21, 42, 37, 49, 3, 23, 50, 14, 6, 7, 47, 14, 8, 30, 26, 43, 43, 6, 48, 45, 41, 24, 18, 33, 20, 47, 23, 19, 22, 20, 35, 11, 40, 38, 15, 46, 46, 33, 41, 1, 14, 14, 36, 49, 41, 7, 29, 33, 4, 22, 28, 13, 34, 24, 24, 30, 20, 29]
[40, 3, 27, 44, 47, 28, 8, 20, 1, 3, 41, 10, 44, 24, 6, 15, 44, 39, 40, 8, 9, 2, 47, 46, 10, 11, 4, 22, 18, 35, 21, 26, 22, 26, 20, 30, 2, 48, 23, 3, 40, 0, 50, 10, 48, 7, 40, 14, 19, 23, 0, 49, 26, 21, 31, 23, 41, 26, 46, 19, 27, 14, 28, 10, 42, 11, 17, 31, 31, 15, 10, 16, 17, 49, 48, 44, 29, 13, 38, 26, 6, 32, 33, 37, 30, 11, 0, 39, 50, 2, 8, 42, 43, 10, 40, 47, 29, 16, 17, 13, 49, 39, 44, 5, 22, 3, 3, 20, 42, 18, 1, 40, 33, 27, 31, 23, 18]
[11, 42, 19, 16, 38, 3, 19, 31, 14, 25, 0, 32, 43, 2, 21, 25, 40, 9, 41, 29, 38, 30, 33, 0, 3, 12, 31, 0, 50, 44, 38, 48, 15, 39, 21, 0, 48, 22, 35, 10, 11, 2, 46, 5, 33, 19, 33, 12, 19, 6, 49, 0, 7, 48, 9, 29, 13, 27, 22, 20, 48, 30, 42, 49, 50, 37, 26, 31, 4, 21, 27, 39, 49, 24, 27, 36, 23, 14, 25, 28, 24, 44, 17, 31, 41, 15, 24, 49, 6, 29, 50, 43, 33, 6, 40, 50, 29, 21, 27, 18, 3, 32, 17, 44, 17, 2, 17, 5, 35, 46, 45, 42, 21, 23, 36, 7, 16]
[2, 46, 39, 39, 46, 38, 41, 43, 22, 49, 42, 21, 38, 39, 43, 34, 19, 41, 34, 2, 26, 50, 25, 10, 41, 11, 7, 9, 20, 37, 42, 29, 28, 41, 36, 32, 49, 46, 11, 41, 2, 17, 47, 26, 32, 20, 40, 9, 7, 10, 26, 7, 0, 10, 20, 1, 48, 13, 1, 5, 35, 26, 32, 32, 22, 50, 18, 14, 16, 13, 17, 27, 10, 45, 47, 9, 45, 47, 5, 23, 27, 24, 6, 42, 49, 15, 4, 7, 44, 12, 30, 6, 27, 44, 31, 47, 46, 22, 27, 3, 0, 6, 41, 10, 25, 29, 5, 4, 40, 6, 5, 10, 31, 12, 16, 16, 46]
[20, 13, 7, 4, 18, 0, 22, 13, 22, 46, 27, 23, 10, 10, 7, 25, 5, 2, 19, 5, 5, 1, 15, 34, 25, 38, 34, 39, 46, 11, 13, 13, 49, 40, 44, 49, 21, 10, 1, 5, 41, 49, 13, 41, 16, 31, 37, 30, 43, 18, 21, 48, 10, 0, 18, 24, 45, 25, 30, 3, 35, 39, 45, 21, 20, 28, 35, 46, 35, 42, 13, 11, 13, 50, 10, 36, 18, 24, 27, 22, 13, 21, 18, 16, 47, 48, 18, 5, 47, 5, 23, 6, 38, 17, 37, 31, 11, 40, 14, 16, 13, 43, 8, 40, 11, 15, 20, 4, 43, 28, 13, 11, 10, 48, 12, 31, 34]
[30, 7, 33, 40, 19, 25, 28, 49, 44, 44, 24, 14, 24, 43, 23, 33, 4, 41, 48, 30, 44, 28, 45, 42, 22, 37, 5, 9, 16, 2, 25, 27, 2, 1, 32, 39, 1, 48, 36, 43, 44, 18, 8, 28, 31, 45, 19, 35, 45, 2, 31, 9, 20, 18, 0, 17, 17, 19, 41, 18, 13, 18, 0, 22, 18, 12, 6, 0, 3, 40, 21, 5, 33, 32, 34, 26, 35, 39, 43, 30, 16, 33, 48, 22, 22, 24, 47, 14, 7, 36, 12, 15, 14, 3, 33, 32, 30, 19, 5, 1, 38, 33, 45, 10, 50, 10, 46, 41, 46, 18, 42, 19, 49, 10, 2, 36, 33]
[45, 10, 31, 31, 29, 7, 45, 41, 5, 19, 31, 7, 0, 31, 3, 45, 31, 35, 32, 34, 21, 22, 15, 2, 36, 17, 25, 7, 42, 9, 4, 17, 10, 1, 18, 44, 11, 32, 7, 19, 28, 37, 6, 28, 39, 22, 24, 31, 49, 9, 23, 29, 1, 24, 17, 0, 34, 50, 49, 15, 17, 9, 21, 1, 46, 45, 11, 27, 45, 43, 6, 35, 50, 39, 49, 44, 32, 34, 43, 22, 44, 16, 14, 18, 47, 29, 36, 41, 45, 25, 40, 26, 26, 15, 19, 32, 22, 46, 49, 13, 3, 23, 50, 24, 44, 47, 16, 35, 15, 0, 28, 26, 41, 50, 44, 0, 1]
[34, 43, 12, 29, 1, 42, 10, 26, 36, 14, 17, 1, 1, 42, 42, 3, 31, 7, 24, 2, 2, 48, 4, 28, 39, 32, 14, 47, 35, 9, 6, 45, 13, 11, 36, 9, 8, 16, 18, 0, 7, 31, 28, 36, 16, 1, 50, 47, 24, 29, 41, 13, 48, 45, 17, 34, 0, 32, 10, 23, 7, 41, 20, 13, 45, 4, 43, 3, 13, 5, 26, 38, 17, 16, 36, 50, 4, 27, 44, 28, 8, 21, 9, 0, 0, 37, 7, 44, 24, 35, 20, 35, 8, 38, 3, 24, 22, 11, 3, 29, 32, 9, 48, 7, 23, 9, 27, 25, 30, 29, 19, 17, 24, 31, 47, 26, 34]
[1, 30, 19, 21, 37, 33, 32, 2, 17, 9, 30, 10, 26, 22, 9, 13, 39, 48, 10, 44, 6, 44, 9, 41, 46, 33, 22, 3, 36, 19, 41, 33, 21, 16, 38, 14, 35, 8, 4, 24, 11, 42, 17, 32, 12, 35, 28, 28, 33, 28, 26, 27, 13, 25, 19, 50, 32, 0, 10, 23, 3, 47, 49, 28, 3, 40, 31, 32, 43, 43, 44, 50, 13, 42, 6, 23, 13, 36, 44, 44, 6, 27, 49, 21, 30, 29, 32, 2, 33, 42, 1, 46, 28, 21, 12, 50, 42, 1, 4, 47, 26, 16, 47, 46, 43, 5, 2, 26, 5, 24, 28, 21, 42, 46, 3, 49, 43]
[0, 27, 46, 29, 14, 29, 44, 21, 43, 45, 10, 47, 10, 18, 40, 36, 45, 10, 38, 31, 5, 18, 41, 23, 21, 27, 45, 36, 48, 24, 21, 25, 48, 5, 33, 29, 27, 18, 2, 48, 15, 35, 36, 38, 40, 32, 11, 25, 6, 39, 46, 22, 1, 30, 41, 49, 10, 10, 0, 32, 27, 42, 13, 49, 49, 24, 49, 38, 48, 33, 38, 4, 18, 23, 2, 28, 50, 31, 37, 26, 35, 29, 42, 32, 10, 25, 46, 11, 34, 34, 23, 19, 11, 0, 0, 40, 8, 19, 7, 35, 48, 17, 50, 47, 38, 13, 0, 25, 49, 17, 16, 40, 12, 2, 26, 27, 33]
[25, 14, 12, 17, 35, 46, 49, 45, 23, 48, 11, 9, 48, 38, 24, 10, 33, 29, 17, 36, 30, 4, 27, 35, 26, 17, 8, 42, 8, 21, 33, 36, 35, 32, 10, 22, 21, 5, 33, 20, 49, 38, 48, 34, 43, 49, 17, 4, 2, 21, 19, 20, 5, 3, 18, 15, 23, 23, 32, 0, 36, 12, 16, 0, 33, 41, 23, 40, 6, 23, 6, 10, 2, 33, 35, 32, 29, 29, 8, 36, 31, 6, 20, 29, 21, 32, 44, 29, 29, 12, 35, 26, 17, 5, 24, 41, 13, 13, 44, 47, 32, 33, 11, 10, 18, 40, 11, 31, 36, 50, 1, 2, 7, 15, 13, 27, 33]
[9, 2, 31, 33, 50, 17, 43, 50, 43, 17, 41, 17, 49, 47, 49, 25, 25, 39, 22, 30, 41, 22, 50, 39, 6, 24, 0, 44, 33, 26, 42, 48, 28, 49, 5, 3, 42, 4, 1, 47, 23, 21, 8, 18, 11, 19, 30, 26, 9, 42, 27, 48, 35, 35, 13, 17, 7, 3, 27, 36, 0, 8, 4, 14, 2, 23, 38, 8, 34, 48, 26, 19, 1, 44, 29, 18, 38, 8, 17, 13, 12, 3, 49, 39, 46, 43, 24, 2, 14, 37, 1, 29, 1, 44, 22, 47, 5, 16, 43, 38, 47, 5, 27, 37, 12, 48, 49, 47, 30, 27, 23, 17, 31, 15, 4, 23, 1]
[28, 27, 46, 28, 26, 29, 3, 19, 6, 30, 20, 9, 15, 46, 41, 13, 3, 15, 35, 35, 18, 5, 4, 15, 26, 4, 41, 49, 26, 37, 0, 45, 39, 34, 4, 22, 16, 48, 18, 19, 0, 29, 2, 19, 8, 17, 44, 7, 23, 37, 14, 30, 26, 39, 18, 9, 41, 47, 42, 12, 8, 0, 7, 18, 30, 42, 37, 33, 38, 36, 47, 7, 34, 33, 12, 43, 34, 26, 19, 5, 30, 28, 21, 14, 44, 38, 6, 14, 17, 4, 32, 25, 21, 20, 30, 23, 46, 41, 34, 16, 0, 35, 3, 18, 15, 13, 41, 36, 19, 12, 34, 33, 28, 49, 11, 18, 29]
[21, 24, 49, 42, 10, 8, 22, 21, 2, 4, 13, 31, 13, 23, 28, 33, 3, 40, 47, 26, 9, 17, 31, 3, 1, 22, 14, 9, 24, 2, 44, 21, 18, 24, 42, 5, 22, 9, 33, 4, 25, 33, 33, 14, 43, 22, 6, 18, 2, 49, 28, 42, 32, 45, 0, 21, 20, 49, 13, 16, 4, 7, 0, 39, 30, 34, 34, 50, 24, 44, 9, 7, 46, 4, 5, 30, 3, 26, 30, 34, 32, 44, 32, 3, 26, 34, 21, 11, 19, 25, 47, 50, 42, 43, 35, 9, 31, 7, 15, 10, 23, 35, 15, 37, 10, 49, 5, 5, 24, 31, 25, 38, 41, 47, 49, 44, 16]
[8, 49, 38, 34, 28, 5, 10, 23, 18, 42, 44, 19, 1, 30, 28, 48, 26, 42, 10, 5, 41, 47, 15, 50, 15, 48, 35, 30, 42, 48, 15, 50, 8, 3, 25, 47, 1, 49, 21, 6, 15, 16, 15, 12, 37, 29, 32, 33, 43, 3, 10, 49, 32, 21, 22, 1, 13, 28, 49, 0, 14, 18, 39, 0, 24, 27, 41, 33, 41, 0, 30, 17, 35, 37, 17, 14, 36, 33, 12, 9, 22, 19, 3, 7, 18, 11, 39, 42, 16, 1, 0, 6, 19, 41, 50, 20, 1, 29, 2, 48, 27, 8, 13, 28, 23, 15, 41, 30, 15, 25, 4, 25, 36, 48, 27, 22, 12]
[0, 35, 41, 9, 46, 17, 0, 38, 41, 34, 28, 48, 38, 14, 4, 21, 15, 15, 24, 9, 16, 16, 27, 3, 9, 3, 4, 47, 28, 16, 29, 36, 33, 21, 24, 28, 37, 22, 22, 33, 4, 19, 3, 48, 30, 1, 22, 45, 8, 23, 42, 50, 22, 20, 18, 46, 45, 3, 49, 33, 2, 30, 30, 24, 0, 28, 20, 39, 29, 4, 43, 33, 6, 16, 43, 36, 9, 26, 13, 22, 47, 45, 29, 24, 48, 34, 12, 22, 48, 20, 15, 18, 1, 27, 14, 10, 37, 28, 13, 26, 28, 49, 43, 14, 42, 36, 15, 14, 48, 44, 25, 16, 32, 1, 20, 1, 39]
[45, 41, 17, 49, 27, 22, 26, 12, 7, 46, 19, 41, 20, 35, 31, 19, 39, 4, 8, 23, 33, 14, 5, 0, 2, 43, 10, 49, 14, 24, 10, 46, 12, 36, 43, 29, 25, 34, 27, 30, 40, 42, 6, 5, 30, 15, 22, 45, 28, 50, 11, 37, 50, 28, 12, 45, 4, 40, 24, 41, 23, 42, 34, 27, 28, 0, 11, 14, 11, 7, 15, 47, 13, 47, 47, 38, 5, 48, 1, 44, 28, 15, 19, 25, 18, 11, 14, 41, 50, 10, 1, 31, 26, 31, 14, 19, 47, 43, 39, 35, 38, 16, 14, 42, 39, 35, 28, 33, 46, 6, 28, 27, 1, 0, 35, 33, 32]
[2, 12, 10, 42, 35, 17, 2, 16, 38, 23, 11, 17, 25, 37, 3, 22, 11, 33, 40, 24, 28, 32, 28, 34, 30, 35, 13, 19, 37, 2, 17, 18, 50, 6, 25, 8, 40, 28, 44, 13, 32, 11, 18, 28, 26, 10, 2, 28, 9, 14, 17, 26, 18, 35, 6, 11, 43, 31, 49, 23, 38, 37, 34, 41, 20, 11, 0, 22, 49, 50, 42, 14, 42, 43, 33, 47, 14, 20, 45, 19, 18, 8, 29, 47, 9, 26, 29, 1, 33, 23, 17, 45, 47, 20, 30, 4, 37, 3, 22, 43, 46, 47, 40, 9, 46, 36, 17, 19, 42, 27, 20, 22, 1, 1, 17, 32, 6]
[15, 45, 48, 48, 43, 24, 42, 38, 11, 17, 47, 12, 17, 50, 49, 4, 17, 33, 27, 32, 28, 22, 26, 40, 0, 19, 21, 21, 31, 25, 28, 44, 32, 21, 14, 19, 35, 27, 21, 50, 22, 37, 28, 5, 1, 6, 8, 33, 27, 6, 31, 31, 14, 46, 0, 27, 3, 32, 38, 40, 8, 33, 50, 33, 39, 14, 22, 0, 23, 39, 8, 39, 9, 23, 28, 22, 0, 43, 33, 31, 35, 30, 37, 6, 40, 39, 27, 29, 34, 23, 49, 23, 24, 20, 47, 48, 17, 48, 7, 42, 34, 39, 6, 22, 34, 0, 9, 46, 44, 26, 37, 1, 4, 37, 22, 17, 50]
[41, 7, 40, 38, 15, 0, 14, 33, 43, 0, 48, 39, 30, 24, 22, 17, 40, 41, 9, 46, 19, 29, 24, 28, 25, 21, 18, 7, 6, 2, 20, 33, 0, 28, 35, 4, 15, 47, 4, 29, 10, 32, 36, 14, 6, 14, 7, 28, 24, 7, 31, 4, 16, 35, 3, 45, 13, 43, 48, 6, 34, 38, 24, 41, 29, 11, 49, 23, 0, 31, 37, 32, 29, 35, 22, 47, 18, 12, 46, 41, 49, 44, 12, 30, 15, 20, 19, 45, 24, 46, 16, 24, 29, 43, 13, 21, 42, 9, 44, 42, 7, 24, 12, 41, 12, 27, 12, 44, 33, 38, 23, 23, 10, 31, 21, 25, 29]
[19, 21, 25, 15, 43, 41, 41, 22, 13, 6, 36, 32, 40, 41, 29, 17, 33, 3, 44, 33, 46, 25, 32, 39, 23, 49, 32, 36, 28, 39, 2, 35, 31, 1, 46, 9, 39, 24, 44, 21, 21, 18, 19, 6, 4, 21, 32, 18, 34, 47, 15, 21, 13, 42, 40, 43, 5, 43, 33, 23, 48, 36, 44, 0, 4, 7, 50, 39, 31, 0, 22, 33, 19, 13, 32, 14, 30, 46, 14, 19, 3, 0, 28, 24, 43, 27, 28, 27, 36, 42, 42, 39, 22, 0, 30, 27, 31, 1, 6, 46, 35, 9, 35, 4, 34, 27, 35, 35, 20, 8, 39, 11, 46, 37, 26, 4, 6]
[46, 18, 33, 33, 17, 47, 18, 6, 11, 21, 30, 38, 2, 0, 26, 10, 24, 18, 25, 11, 22, 39, 6, 23, 25, 25, 48, 20, 35, 28, 20, 19, 3, 5, 40, 48, 7, 3, 33, 10, 5, 40, 25, 50, 8, 1, 19, 14, 18, 14, 10, 27, 17, 13, 21, 6, 26, 44, 38, 6, 26, 47, 9, 30, 43, 15, 42, 8, 37, 22, 0, 50, 46, 6, 16, 37, 40, 44, 35, 15, 48, 1, 32, 28, 48, 36, 25, 25, 44, 13, 37, 20, 33, 7, 36, 33, 50, 18, 15, 20, 46, 49, 43, 24, 50, 38, 49, 41, 8, 12, 19, 50, 31, 31, 2, 47, 0]
[19, 32, 36, 14, 36, 23, 0, 3, 47, 27, 11, 30, 27, 12, 48, 20, 18, 18, 4, 44, 30, 48, 7, 30, 47, 7, 5, 5, 17, 49, 31, 11, 26, 38, 6, 33, 34, 40, 32, 43, 10, 34, 34, 33, 32, 21, 20, 30, 20, 8, 16, 39, 27, 11, 5, 35, 38, 50, 4, 10, 19, 7, 7, 17, 33, 47, 14, 39, 32, 33, 50, 0, 11, 15, 4, 23, 6, 0, 10, 20, 40, 2, 41, 19, 25, 35, 48, 13, 45, 42, 19, 48, 30, 15, 21, 13, 1, 42, 28, 16, 43, 16, 0, 45, 44, 34, 10, 11, 18, 41, 20, 48, 39, 30, 25, 8, 1]
[18, 34, 0, 41, 22, 17, 41, 3, 2, 11, 23, 4, 47, 2, 7, 9, 25, 22, 21, 0, 36, 35, 48, 28, 41, 4, 33, 2, 15, 1, 10, 35, 23, 42, 15, 17, 33, 37, 32, 31, 13, 13, 42, 5, 40, 9, 27, 39, 7, 30, 17, 49, 10, 13, 33, 50, 17, 13, 18, 2, 1, 34, 46, 35, 6, 13, 42, 9, 29, 19, 46, 11, 0, 1, 14, 10, 39, 9, 43, 48, 28, 18, 15, 26, 47, 41, 24, 10, 33, 32, 4, 35, 24, 25, 32, 21, 8, 23, 50, 21, 47, 33, 12, 17, 18, 18, 0, 8, 27, 13, 18, 9, 33, 39, 37, 22, 25]
[32, 41, 25, 32, 15, 1, 8, 47, 20, 29, 34, 1, 47, 4, 43, 17, 49, 47, 35, 38, 27, 29, 25, 18, 7, 26, 28, 2, 0, 11, 40, 49, 8, 38, 23, 15, 13, 26, 15, 10, 31, 35, 7, 15, 25, 4, 22, 31, 19, 26, 49, 24, 45, 50, 32, 39, 16, 42, 23, 33, 44, 33, 4, 37, 16, 47, 43, 23, 35, 13, 6, 15, 1, 0, 44, 12, 36, 42, 26, 27, 27, 45, 49, 50, 5, 35, 50, 34, 33, 6, 22, 26, 43, 36, 6, 47, 4, 46, 6, 30, 45, 17, 24, 24, 48, 4, 41, 29, 32, 48, 2, 41, 23, 4, 7, 4, 11]
[17, 49, 40, 42, 13, 46, 29, 46, 17, 30, 43, 25, 50, 14, 43, 18, 9, 43, 9, 44, 31, 15, 48, 32, 30, 1, 37, 23, 36, 39, 16, 10, 39, 46, 31, 48, 33, 21, 0, 41, 19, 10, 49, 15, 4, 26, 1, 44, 16, 43, 48, 27, 47, 10, 34, 49, 36, 6, 2, 35, 29, 12, 5, 17, 43, 47, 33, 28, 22, 32, 16, 4, 14, 44, 0, 0, 43, 28, 28, 44, 35, 29, 47, 0, 49, 42, 39, 12, 47, 48, 15, 3, 29, 24, 4, 15, 17, 34, 0, 18, 48, 45, 30, 49, 33, 3, 37, 26, 19, 42, 5, 13, 41, 45, 22, 19, 49]
[9, 14, 44, 7, 24, 34, 3, 30, 21, 8, 33, 47, 10, 36, 21, 3, 42, 5, 35, 34, 30, 50, 32, 8, 0, 24, 5, 7, 20, 35, 39, 25, 50, 28, 43, 16, 9, 20, 42, 22, 12, 1, 16, 32, 43, 22, 26, 12, 16, 43, 44, 36, 9, 36, 26, 44, 50, 23, 28, 32, 18, 43, 30, 14, 36, 38, 47, 22, 47, 14, 37, 23, 10, 12, 0, 0, 39, 33, 41, 33, 5, 19, 43, 16, 38, 23, 26, 50, 41, 29, 45, 25, 23, 35, 13, 40, 5, 17, 17, 9, 10, 32, 6, 29, 12, 14, 34, 24, 15, 43, 46, 1, 12, 50, 26, 22, 24]
[16, 3, 45, 4, 31, 5, 5, 32, 22, 43, 19, 33, 11, 17, 14, 32, 14, 40, 6, 10, 10, 20, 12, 29, 38, 24, 0, 14, 24, 27, 42, 31, 28, 38, 37, 49, 31, 22, 14, 36, 38, 29, 41, 34, 6, 33, 45, 37, 34, 6, 29, 23, 45, 18, 35, 32, 4, 13, 50, 29, 38, 34, 3, 36, 9, 5, 14, 0, 18, 30, 40, 6, 39, 36, 43, 39, 0, 48, 19, 47, 8, 21, 13, 23, 33, 36, 8, 16, 25, 36, 23, 23, 0, 9, 1, 25, 28, 20, 36, 37, 19, 19, 40, 37, 49, 13, 46, 5, 10, 34, 29, 8, 2, 34, 45, 13, 15]
[12, 18, 34, 50, 26, 15, 39, 0, 21, 14, 49, 13, 48, 18, 50, 46, 29, 27, 40, 30, 23, 14, 24, 37, 32, 22, 20, 40, 43, 27, 1, 44, 1, 36, 19, 47, 45, 2, 6, 27, 4, 35, 45, 47, 11, 25, 19, 5, 39, 48, 13, 14, 47, 24, 39, 34, 27, 36, 31, 29, 8, 26, 26, 33, 26, 48, 20, 43, 12, 46, 44, 0, 9, 42, 28, 33, 48, 0, 27, 1, 36, 18, 24, 8, 32, 30, 44, 17, 36, 31, 2, 25, 9, 49, 6, 4, 11, 15, 43, 38, 34, 14, 22, 49, 1, 12, 0, 31, 23, 40, 10, 20, 6, 20, 31, 27, 7]
