N1,N2,...,Nx
[23, 13, 37, 25, 28, 26, 9, 44, 7, 33, 6, 42, 18, 39, 16, 31, 4, 38, 39, 45, 8, 30, 20, 33, 47, 45, 37, 0, 19, 17, 15, 42, 16, 9, 11, 11, 22, 23, 5, 19, 49, 5, 12, 44, 17, 2, 7, 23, 8, 0, 33, 11, 36, 39, 29, 5, 49, 0, 48, 26, 3, 8, 18, 9, 38, 41, 4, 12, 34, 38, 47, 25, 28, 35, 14, 49, 20, 21, 16, 38, 31, 14, 13, 10, 0, 32, 27, 41, 7, 46, 40, 33, 45, 18, 46, 25, 19, 42, 10, 32, 18, 46, 0, 49, 24, 48, 26, 34, 31, 40, 26, 15, 36, 26, 21, 36, 33, 14, 34, 45, 17, 31, 6, 42, 47, 49, 4, 46, 30, 36, 18, 49, 2, 31, 8, 21, 49, 49, 29, 10, 34, 10, 1, 33, 0, 28, 2, 22, 45, 37, 16, 15, 44, 7, 38, 25, 7, 42, 10, 37, 33, 25, 30, 41, 25, 4, 9, 28, 35, 31, 29]
[28, 23, 2, 14, 14, 18, 7, 1, 44, 5, 15, 20, 21, 3, 37, 41, 20, 19, 13, 30, 48, 10, 48, 27, 25, 42, 5, 19, 0, 31, 40, 43, 25, 35, 11, 24, 0, 24, 32, 36, 30, 8, 46, 22, 44, 3, 7, 0, 6, 5, 24, 34, 3, 5, 4, 10, 12, 8, 12, 30, 26, 14, 0, 11, 38, 7, 2, 27, 37, 50, 13, 13, 16, 41, 2, 19, 39, 29, 24, 50, 47, 29, 36, 50, 27, 26, 41, 33, 10, 15, 2, 23, 40, 50, 7, 26, 19, 24, 39, 34, 44, 28, 16, 8, 24, 12, 6, 28, 18, 15, 19, 17, 19, 10, 33, 43, 25, 19, 3, 29, 49, 22, 16, 10, 48, 48, 41, 25, 46, 25, 4, 28, 1, 48, 17, 8, 43, 41, 26, 18, 39, 22, 26, 14, 36, 26, 50, 46, 31, 42, 18, 0, 40, 8, 44, 46, 27, 26, 13, 40, 35, 25, 43, 44, 0, 0, 39, 10, 6, 49, 27]
[15, 4, 47, 31, 43, 2, 28, 8, 5, 31, 39, 8, 30, 30, 49, 20, 15, 31, 4, 43, 39, 21, 47, 38, 2, 34, 34, 17, 31, 0, 2, 1, 14, 6, 43, 48, 3, 1, 8, 47, 14, 28, 31, 29, 40, 0, 28, 0, 23, 18, 25, 25, 17, 20, 44, 25, 4, 34, 26, 1, 24, 26, 19, 1, 8, 1, 17, 44, 50, 39, 14, 15, 8, 8, 24, 35, 0, 15, 33, 16, 27, 2, 7, 33, 35, 15, 10, 44, 49, 14, 34, 22, 34, 36, 50, 3, 45, 2, 25, 49, 22, 39, 16, 3, 6, 26, 30, 11, 35, 23, 12, 40, 19, 43, 15, 23, 17, 6, 36, 21, 33, 44, 33, 40, 11, 5, 33, 27, 45, 13, 28, 45, 22, 36, 29, 24, 9, 43, 30, 0, 41, 26, 18, 40, 47, 37, 47, 9, 30, 42, 24, 39, 16, 41, 50, 10, 24, 24, 30, 48, 32, 10, 25, 26, 33, 3, 39, 24, 49, 45, 50]
[18, 46, 20, 32, 11, 18, 40, 33, 14, 0, 19, 45, 18, 39, 44, 3, 13, 34, 5, 8, 38, 32, 32, 41, 38, 26, 43, 15, 40, 2, 0, 26, 15, 17, 42, 10, 4, 32, 37, 19, 27, 1, 20, 39, 28, 7, 45, 26, 20, 0, 10, 6, 3, 14, 16, 20, 16, 10, 21, 24, 22, 29, 7, 43, 17, 23, 22, 7, 14, 20, 1, 8, 9, 18, 41, 39, 23, 42, 25, 8, 13, 38, 42, 45, 12, 37, 11, 49, 25, 3, 23, 18, 43, 1, 26, 50, 9, 39, 44, 30, 18, 32, 40, 7, 18, 32, 34, 24, 18, 12, 0, 37, 28, 32, 47, 25, 24, 20, 30, 12, 17, 40, 40, 30, 23, 31, 5, 32, 50, 19, 44, 20, 47, 16, 11, 36, 37, 9, 35, 19, 21, 46, 35, 15, 13, 28, 45, 28, 5, 6, 19, 11, 15, 49, 34, 23, 8, 30, 6, 2, 31, 18, 14, 18, 24, 27, 39, 22, 3, 39, 50]
[7, 23, 7, 28, 28, 4, 17, 48, 13, 30, 34, 43, 25, 21, 33, 11, 40, 32, 6, 49, 34, 48, 36, 21, 37, 1, 22, 42, 43, 1, 26, 0, 36, 11, 41, 49, 15, 16, 47, 7, 5, 28, 19, 6, 17, 17, 39, 27, 9, 34, 41, 3, 17, 11, 17, 31, 35, 50, 3, 22, 6, 25, 49, 43, 48, 6, 35, 1, 10, 7, 36, 35, 1, 24, 44, 50, 25, 22, 41, 12, 9, 5, 46, 33, 45, 23, 25, 29, 9, 5, 19, 38, 43, 39, 50, 33, 31, 24, 10, 12, 0, 38, 8, 5, 12, 25, 4, 16, 40, 48, 17, 15, 15, 37, 32, 40, 48, 1, 34, 50, 30, 34, 8, 6, 45, 29, 24, 17, 10, 9, 2, 14, 48, 16, 9, 23, 45, 6, 35, 11, 0, 27, 35, 22, 0, 8, 46, 10, 7, 2, 22, 27, 26, 18, 37, 18, 12, 29, 41, 46, 47, 36, 45, 7, 40, 50, 14, 24, 21, 41, 11]
[29, 43, 28, 40, 30, 43, 29, 44, 47, 11, 28, 9, 15, 7, 23, 16, 41, 21, 11, 30, 34, 48, 18, 31, 0, 43, 36, 16, 25, 14, 15, 36, 0, 9, 8, 1, 2, 10, 36, 38, 22, 27, 25, 39, 25, 47, 44, 48, 25, 24, 43, 38, 2, 0, 29, 17, 14, 37, 18, 26, 5, 23, 29, 6, 11, 49, 30, 26, 32, 30, 38, 27, 28, 29, 11, 5, 47, 0, 33, 20, 15, 29, 50, 24, 7, 28, 44, 34, 26, 50, 48, 41, 38, 32, 46, 46, 11, 28, 40, 21, 29, 13, 2, 48, 20, 6, 33, 5, 43, 36, 10, 24, 22, 2, 21, 49, 24, 22, 50, 41, 2, 25, 48, 19, 24, 31, 27, 31, 38, 9, 8, 49, 34, 18, 27, 17, 21, 0, 41, 12, 7, 23, 29, 19, 21, 45, 30, 45, 47, 17, 29, 44, 49, 15, 39, 49, 26, 41, 37, 26, 38, 46, 31, 18, 50, 34, 2, 14, 23, 0, 2]
[48, 35, 17, 11, 46, 11, 16, 16, 12, 5, 16, 13, 31, 11, 18, 40, 4, 15, 19, 5, 28, 13, 25, 8, 20, 33, 20, 9, 35, 6, 17, 11, 9, 0, 20, 18, 27, 2, 25, 38, 14, 41, 23, 26, 7, 21, 43, 15, 22, 33, 12, 20, 33, 46, 45, 18, 31, 46, 38, 14, 4, 43, 22, 10, 23, 30, 50, 5, 20, 37, 43, 39, 0, 17, 37, 39, 6, 5, 17, 19, 1, 29, 36, 31, 15, 38, 21, 24, 2, 28, 38, 2, 47, 2, 28, 48, 4, 43, 5, 24, 46, 40, 38, 18, 22, 6, 18, 41, 35, 32, 8, 5, 26, 31, 30, 20, 24, 35, 38, 24, 1, 41, 34, 49, 12, 23, 43, 35, 24, 43, 39, 13, 3, 16, 6, 42, 3, 20, 0, 29, 34, 31, 44, 37, 30, 5, 37, 26, 0, 5, 38, 18, 20, 47, 7, 5, 40, 48, 19, 35, 2, 50, 18, 19, 16, 8, 33, 50, 30, 32, 46]
[7, 2, 6, 6, 46, 36, 20, 26, 18, 19, 37, 48, 49, 48, 5, 9, 41, 6, 25, 11, 15, 29, 45, 22, 25, 9, 28, 11, 11, 43, 42, 41, 8, 20, 0, 30, 23, 21, 44, 25, 28, 40, 48, 49, 30, 28, 9, 26, 43, 35, 39, 37, 44, 4, 1, 16, 30, 2, 12, 45, 49, 34, 39, 24, 3, 46, 0, 28, 48, 31, 49, 12, 36, 20, 28, 23, 29, 46, 18, 14, 29, 15, 6, 20, 16, 33, 2, 31, 31, 19, 8, 41, 15, 24, 19, 29, 39, 48, 18, 43, 30, 48, 33, 24, 45, 16, 26, 28, 1, 9, 22, 47, 4, 34, 9, 42, 49, 42, 50, 42, 18, 11, 30, 13, 14, 33, 42, 48, 38, 18, 16, 19, 38, 46, 6, 31, 39, 2, 33, 37, 11, 29, 2, 13, 8, 8, 19, 33, 22, 31, 31, 15, 48, 23, 3, 5, 15, 17, 47, 25, 47, 14, 9, 14, 16, 38, 40, 26, 22, 26, 40]
[11, 20, 12, 6, 14, 49, 19, 45, 43, 43, 7, 7, 12, 47, 30, 3, 24, 2, 29, 49, 4, 32, 22, 42, 25, 47, 37, 11, 24, 48, 10, 49, 1, 18, 30, 0, 49, 14, 32, 16, 32, 31, 41, 44, 39, 36, 45, 30, 7, 37, 5, 49, 12, 6, 5, 15, 8, 28, 31, 48, 43, 39, 5, 50, 0, 43, 2, 45, 46, 35, 29, 44, 24, 11, 0, 12, 45, 15, 30, 8, 21, 39, 40, 12, 27, 30, 4, 49, 6, 1, 13, 50, 32, 48, 0, 16, 45, 42, 2, 41, 10, 27, 37, 5, 21, 22, 19, 38, 2, 44, 1, 33, 26, 33, 29, 0, 38, 0, 4, 14, 30, 34, 28, 44, 48, 14, 20, 8, 47, 47, 8, 9, 3, 35, 1, 9, 32, 4, 39, 47, 50, 12, 50, 21, 5, 14, 37, 28, 5, 12, 30, 1, 27, 37, 19, 46, 7, 21, 31, 29, 50, 16, 47, 46, 8, 34, 15, 42, 50, 10, 3]
[0, 35, 20, 50, 13, 14, 18, 9, 43, 1, 18, 43, 3, 26, 3, 3, 35, 16, 24, 1, 29, 35, 18, 10, 14, 10, 13, 22, 0, 3, 4, 15, 2, 27, 23, 49, 0, 6, 6, 40, 38, 13, 13, 0, 19, 30, 29, 24, 32, 1, 33, 45, 25, 38, 44, 37, 42, 15, 39, 44, 14, 37, 41, 23, 15, 37, 18, 27, 47, 17, 34, 50, 11, 47, 31, 33, 5, 14, 37, 45, 14, 26, 45, 6, 44, 2, 12, 14, 30, 13, 48, 33, 48, 32, 3, 50, 9, 2, 49, 16, 30, 12, 12, 39, 24, 17, 15, 13, 31, 33, 47, 11, 21, 8, 37, 3, 26, 41, 24, 19, 22, 26, 4, 6, 14, 43, 11, 1, 38, 32, 45, 15, 32, 26, 11, 44, 25, 36, 35, 37, 27, 31, 30, 17, 29, 14, 42, 45, 11, 31, 4, 9, 23, 37, 12, 50, 28, 43, 47, 33, 10, 28, 38, 41, 43, 50, 29, 15, 17, 30, 30]
[47, 21, 23, 13, 5, 20, 20, 38, 30, 22, 3, 35, 36, 43, 40, 38, 41, 26, 47, 4, 27, 13, 2, 24, 29, 36, 13, 23, 24, 1, 32, 16, 10, 2, 21, 14, 6, 0, 39, 9, 15, 39, 35, 45, 43, 20, 3, 8, 24, 32, 31, 31, 24, 13, 29, 16, 15, 6, 19, 9, 37, 40, 18, 12, 44, 22, 17, 3, 43, 45, 19, 37, 28, 19, 38, 12, 24, 24, 1, 8, 15, 49, 33, 11, 21, 3, 34, 27, 10, 49, 19, 37, 46, 30, 7, 33, 45, 39, 46, 25, 4, 50, 10, 35, 32, 13, 27, 17, 26, 44, 36, 31, 35, 36, 46, 14, 21, 33, 2, 8, 41, 23, 48, 45, 37, 6, 7, 37, 47, 44, 3, 41, 0, 4, 3, 43, 30, 8, 34, 3, 20, 1, 33, 49, 26, 22, 18, 36, 35, 9, 29, 41, 27, 27, 31, 24, 40, 27, 0, 10, 36, 42, 3, 33, 35, 0, 0, 38, 29, 31, 32]
[15, 27, 9, 1, 19, 21, 15, 12, 1, 24, 20, 43, 36, 49, 12, 5, 32, 33, 48, 8, 48, 21, 22, 39, 45, 17, 44, 5, 32, 8, 37, 47, 36, 25, 44, 32, 6, 39, 0, 19, 45, 25, 8, 6, 5, 36, 27, 10, 48, 24, 16, 44, 33, 26, 10, 7, 12, 9, 48, 20, 43, 34, 22, 12, 30, 32, 30, 39, 50, 45, 49, 28, 28, 49, 45, 1, 20, 19, 40, 34, 13, 33, 43, 8, 46, 12, 29, 26, 2, 5, 19, 22, 4, 31, 23, 42, 30, 33, 5, 5, 48, 26, 46, 38, 48, 35, 45, 20, 6, 35, 48, 42, 37, 17, 8, 25, 24, 15, 18, 11, 23, 35, 14, 1, 43, 12, 3, 0, 24, 36, 38, 19, 21, 36, 13, 18, 43, 42, 5, 1, 7, 17, 31, 9, 0, 35, 42, 15, 32, 19, 7, 24, 13, 5, 0, 47, 45, 32, 16, 47, 28, 31, 14, 40, 22, 11, 32, 21, 39, 35, 11]
[46, 34, 13, 35, 8, 5, 1, 46, 50, 9, 5, 0, 9, 31, 35, 35, 34, 17, 23, 37, 26, 31, 44, 16, 0, 27, 21, 19, 36, 47, 19, 7, 38, 38, 25, 16, 40, 9, 19, 0, 31, 42, 14, 23, 10, 33, 18, 29, 35, 3, 43, 27, 2, 39, 48, 27, 46, 16, 25, 30, 7, 42, 39, 7, 36, 15, 20, 41, 12, 35, 27, 14, 22, 49, 17, 45, 21, 40, 32, 46, 13, 33, 48, 4, 44, 15, 41, 28, 43, 0, 32, 50, 0, 19, 17, 25, 47, 8, 21, 15, 7, 18, 0, 17, 3, 25, 26, 26, 12, 36, 10, 16, 8, 36, 21, 37, 44, 18, 47, 20, 50, 25, 45, 5, 30, 20, 35, 27, 4, 15, 19, 21, 14, 35, 29, 45, 37, 39, 7, 6, 43, 15, 22, 45, 20, 20, 17, 33, 48, 35, 25, 21, 0, 20, 49, 24, 11, 19, 39, 30, 44, 8, 29, 46, 43, 47, 32, 49, 5, 6, 23]
[12, 34, 13, 1, 21, 49, 30, 24, 7, 0, 30, 28, 41, 16, 37, 37, 47, 37, 27, 7, 38, 24, 10, 42, 12, 37, 41, 49, 30, 14, 27, 5, 22, 14, 28, 32, 38, 15, 45, 31, 0, 39, 32, 28, 44, 27, 25, 0, 20, 45, 19, 40, 24, 8, 13, 44, 17, 30, 23, 26, 34, 3, 38, 44, 8, 25, 27, 31, 7, 42, 34, 9, 13, 27, 14, 11, 32, 13, 49, 44, 6, 41, 4, 46, 36, 14, 15, 27, 37, 20, 29, 28, 36, 15, 12, 44, 40, 43, 6, 43, 26, 1, 39, 42, 13, 36, 12, 32, 16, 17, 6, 33, 31, 39, 11, 15, 25, 47, 30, 41, 40, 31, 6, 32, 11, 40, 17, 7, 12, 12, 22, 49, 45, 2, 17, 26, 8, 33, 40, 35, 1, 37, 47, 17, 9, 12, 9, 17, 40, 49, 10, 33, 37, 43, 0, 25, 37, 26, 0, 20, 19, 35, 36, 21, 14, 14, 1, 9, 40, 39, 46]
[34, 36, 31, 12, 45, 1, 32, 7, 4, 7, 46, 24, 45, 38, 6, 12, 29, 11, 43, 42, 21, 28, 30, 12, 24, 5, 18, 5, 8, 28, 1, 28, 27, 41, 40, 31, 13, 39, 25, 42, 39, 0, 21, 47, 0, 5, 19, 47, 37, 22, 1, 23, 46, 28, 42, 34, 31, 1, 40, 18, 12, 39, 38, 3, 14, 43, 30, 23, 12, 42, 29, 31, 16, 18, 6, 23, 10, 31, 41, 21, 28, 11, 33, 12, 22, 46, 14, 35, 28, 8, 29, 17, 8, 14, 13, 40, 43, 35, 1, 16, 50, 10, 42, 47, 24, 12, 22, 34, 5, 20, 39, 15, 43, 0, 34, 15, 21, 8, 16, 32, 30, 23, 31, 24, 25, 31, 37, 7, 12, 11, 23, 9, 38, 34, 48, 37, 13, 34, 8, 47, 44, 4, 48, 25, 42, 3, 39, 37, 37, 49, 28, 4, 39, 47, 16, 7, 11, 1, 0, 5, 32, 17, 32, 23, 17, 46, 20, 31, 42, 39, 47]
[8, 22, 1, 32, 23, 24, 10, 39, 7, 37, 30, 32, 11, 36, 13, 45, 33, 38, 47, 0, 32, 12, 18, 22, 6, 22, 24, 12, 46, 31, 20, 19, 25, 23, 48, 41, 13, 35, 8, 14, 32, 21, 0, 5, 5, 31, 0, 19, 8, 46, 44, 5, 40, 21, 34, 18, 1, 23, 28, 20, 24, 34, 9, 11, 39, 20, 26, 3, 35, 17, 32, 30, 43, 1, 11, 22, 46, 48, 12, 15, 13, 43, 40, 35, 34, 18, 20, 10, 34, 31, 32, 33, 23, 11, 2, 39, 35, 50, 0, 9, 15, 9, 8, 19, 2, 12, 17, 32, 4, 11, 23, 37, 10, 34, 39, 36, 2, 7, 8, 21, 33, 19, 40, 20, 40, 20, 48, 4, 30, 3, 38, 49, 45, 7, 37, 28, 16, 39, 19, 50, 33, 46, 48, 39, 17, 8, 37, 42, 25, 42, 10, 24, 21, 50, 10, 22, 3, 45, 19, 5, 13, 30, 6, 21, 3, 28, 41, 1, 22, 15, 29]
[9, 4, 47, 10, 23, 14, 40, 0, 11, 7, 46, 35, 32, 0, 37, 1, 39, 37, 17, 24, 29, 8, 37, 15, 30, 33, 10, 44, 22, 29, 39, 6, 39, 26, 49, 44, 0, 45, 6, 23, 28, 47, 5, 0, 0, 21, 14, 42, 46, 23, 27, 49, 49, 10, 38, 0, 48, 39, 43, 44, 3, 15, 30, 24, 25, 2, 49, 26, 33, 17, 10, 11, 15, 43, 49, 44, 26, 12, 7, 22, 2, 1, 31, 30, 48, 42, 12, 21, 1, 46, 15, 43, 22, 43, 47, 24, 5, 41, 5, 36, 7, 27, 43, 15, 23, 32, 17, 39, 9, 33, 41, 1, 49, 23, 12, 7, 2, 33, 23, 30, 41, 43, 22, 8, 1, 13, 0, 12, 38, 36, 7, 23, 11, 21, 3, 37, 9, 49, 31, 15, 4, 28, 10, 44, 24, 27, 43, 46, 21, 5, 26, 39, 14, 2, 29, 34, 43, 11, 31, 11, 14, 0, 23, 22, 13, 4, 23, 43, 20, 25, 40]
[30, 20, 28, 37, 31, 46, 41, 21, 40, 23, 30, 18, 42, 35, 1, 32, 12, 35, 4, 19, 18, 32, 33, 14, 37, 10, 29, 17, 44, 40, 28, 17, 25, 7, 30, 39, 19, 43, 5, 10, 44, 0, 5, 0, 0, 30, 1, 31, 39, 0, 48, 43, 26, 45, 45, 43, 41, 5, 1, 48, 28, 22, 8, 13, 25, 19, 3, 29, 45, 29, 31, 29, 45, 0, 4, 4, 43, 41, 5, 14, 26, 6, 30, 2, 21, 41, 25, 17, 4, 24, 34, 21, 18, 33, 1, 15, 28, 5, 0, 26, 41, 33, 45, 10, 35, 33, 49, 47, 15, 35, 15, 45, 3, 43, 7, 2, 24, 18, 6, 49, 14, 38, 19, 14, 35, 46, 29, 30, 40, 18, 24, 9, 0, 9, 5, 25, 25, 39, 32, 44, 44, 17, 17, 22, 2, 34, 38, 22, 33, 13, 20, 24, 10, 6, 10, 33, 13, 5, 27, 43, 33, 44, 17, 32, 42, 25, 48, 39, 9, 32, 33]
[39, 44, 20, 11, 30, 48, 18, 24, 2, 11, 2, 18, 42, 14, 1, 40, 16, 50, 8, 4, 26, 16, 33, 12, 21, 2, 34, 2, 3, 0, 7, 17, 47, 21, 28, 36, 30, 20, 36, 33, 27, 5, 31, 21, 30, 0, 19, 34, 14, 1, 38, 44, 30, 48, 30, 2, 39, 6, 5, 27, 42, 25, 12, 44, 29, 7, 30, 29, 9, 36, 45, 1, 16, 37, 4, 32, 19, 15, 50, 45, 5, 32, 24, 18, 47, 49, 49, 11, 29, 40, 38, 8, 48, 48, 15, 33, 1, 20, 49, 14, 12, 17, 23, 47, 12, 40, 41, 31, 2, 20, 20, 33, 18, 32, 26, 33, 25, 44, 44, 25, 24, 14, 41, 34, 35, 22, 2, 15, 22, 34, 35, 38, 34, 21, 45, 36, 17, 3, 45, 14, 21, 15, 3, 31, 45, 39, 48, 16, 35, 38, 40, 46, 5, 28, 45, 33, 20, 20, 9, 18, 24, 17, 6, 40, 15, 19, 18, 19, 30, 37, 29]
[49, 13, 29, 43, 47, 31, 41, 10, 13, 46, 3, 34, 14, 50, 44, 38, 44, 25, 8, 49, 14, 33, 33, 20, 29, 7, 37, 7, 7, 28, 45, 39, 44, 43, 9, 45, 29, 3, 27, 18, 25, 19, 0, 14, 1, 19, 0, 18, 40, 25, 4, 0, 12, 39, 13, 6, 25, 18, 4, 10, 13, 26, 34, 18, 33, 47, 28, 9, 9, 12, 32, 12, 42, 30, 33, 10, 38, 12, 28, 34, 14, 17, 3, 0, 19, 43, 21, 31, 42, 18, 37, 11, 21, 49, 20, 11, 3, 30, 12, 40, 27, 0, 16, 41, 31, 39, 9, 43, 28, 31, 42, 34, 43, 30, 5, 22, 17, 11, 26, 42, 32, 32, 36, 11, 19, 45, 36, 18, 2, 30, 12, 42, 39, 23, 48, 33, 34, 50, 50, 18, 37, 48, 19, 17, 28, 29, 26, 11, 23, 30, 29, 6, 0, 36, 4, 20, 3, 6, 33, 10, 5, 39, 43, 18, 34, 50, 28, 43, 47, 3, 45]
[19, 15, 48, 12, 31, 9, 43, 23, 6, 47, 28, 14, 49, 17, 43, 47, 35, 48, 42, 28, 6, 29, 0, 46, 24, 47, 43, 23, 0, 0, 26, 27, 48, 15, 26, 30, 24, 8, 10, 29, 0, 47, 19, 42, 31, 34, 18, 0, 6, 9, 31, 5, 28, 46, 1, 26, 6, 26, 36, 46, 39, 4, 35, 16, 29, 31, 27, 37, 12, 47, 24, 9, 7, 13, 45, 45, 16, 10, 23, 23, 1, 6, 35, 39, 0, 1, 17, 44, 32, 28, 39, 33, 3, 46, 14, 24, 14, 45, 24, 9, 15, 15, 10, 10, 4, 4, 6, 34, 16, 20, 31, 43, 15, 32, 1, 6, 33, 35, 16, 41, 14, 36, 20, 7, 32, 43, 25, 6, 2, 50, 32, 33, 3, 21, 8, 14, 14, 39, 6, 14, 2, 15, 37, 45, 48, 48, 19, 20, 27, 32, 50, 6, 38, 37, 20, 7, 25, 11, 49, 14, 45, 33, 19, 5, 43, 29, 39, 9, 27, 48, 35]
[43, 34, 30, 8, 20, 46, 29, 8, 22, 16, 40, 48, 10, 2, 24, 39, 43, 1, 46, 16, 0, 27, 6, 9, 45, 38, 6, 8, 6, 23, 20, 9, 25, 22, 43, 7, 32, 24, 48, 35, 20, 37, 8, 46, 39, 14, 40, 6, 0, 12, 20, 21, 32, 27, 22, 28, 48, 44, 7, 45, 9, 50, 18, 21, 18, 43, 27, 22, 50, 3, 26, 20, 21, 0, 2, 33, 41, 27, 17, 3, 36, 2, 47, 16, 31, 16, 29, 14, 36, 36, 3, 15, 32, 46, 13, 37, 36, 30, 35, 32, 9, 8, 38, 20, 22, 19, 27, 33, 7, 25, 15, 32, 40, 14, 39, 48, 50, 23, 40, 50, 44, 19, 28, 19, 20, 33, 34, 27, 30, 26, 38, 3, 12, 41, 8, 10, 32, 2, 41, 46, 37, 42, 1, 26, 19, 25, 50, 42, 1, 34, 36, 17, 45, 49, 1, 18, 43, 12, 12, 32, 15, 25, 0, 5, 33, 41, 23, 9, 16, 27, 49]
[18, 32, 44, 1, 14, 24, 36, 22, 20, 5, 39, 14, 14, 38, 11, 47, 48, 45, 27, 8, 12, 19, 12, 11, 8, 42, 42, 0, 5, 18, 0, 34, 24, 33, 35, 37, 1, 32, 24, 3, 45, 22, 46, 23, 0, 1, 25, 9, 12, 0, 22, 39, 19, 41, 42, 40, 44, 43, 35, 4, 19, 49, 49, 5, 1, 50, 30, 48, 9, 10, 11, 34, 10, 20, 20, 34, 47, 14, 14, 23, 32, 48, 26, 31, 37, 32, 34, 21, 50, 32, 8, 15, 21, 36, 7, 48, 50, 12, 5, 9, 10, 3, 16, 3, 11, 4, 10, 23, 34, 22, 38, 1, 6, 20, 41, 46, 31, 24, 32, 50, 45, 45, 39, 0, 12, 20, 36, 24, 19, 3, 8, 10, 8, 23, 39, 28, 17, 11, 30, 16, 49, 36, 3, 18, 40, 2, 19, 26, 22, 4, 28, 38, 28, 4, 49, 44, 17, 6, 14, 42, 0, 9, 39, 11, 43, 24, 30, 48, 5, 5, 11]
[0, 19, 12, 47, 46, 6, 20, 2, 6, 29, 29, 19, 3, 16, 1, 40, 46, 39, 8, 50, 18, 11, 41, 16, 41, 32, 16, 33, 24, 25, 10, 41, 43, 12, 39, 5, 33, 31, 16, 43, 19, 1, 44, 27, 48, 38, 4, 31, 20, 22, 0, 39, 26, 37, 2, 34, 0, 13, 47, 11, 44, 48, 27, 20, 37, 20, 16, 38, 39, 40, 18, 25, 37, 24, 19, 23, 24, 3, 33, 39, 41, 4, 5, 21, 18, 19, 2, 42, 18, 22, 26, 25, 29, 10, 3, 50, 23, 4, 23, 48, 5, 39, 36, 43, 43, 39, 13, 7, 41, 13, 20, 4, 42, 43, 6, 17, 11, 24, 6, 31, 36, 3, 35, 13, 40, 23, 26, 31, 36, 11, 36, 9, 18, 13, 24, 24, 50, 43, 28, 26, 49, 37, 34, 30, 41, 34, 33, 23, 30, 29, 26, 16, 40, 46, 45, 45, 6, 40, 23, 33, 39, 32, 42, 23, 48, 31, 39, 33, 35, 39, 29]
[40, 38, 15, 21, 28, 41, 4, 2, 13, 16, 11, 11, 35, 0, 18, 15, 22, 48, 15, 2, 10, 12, 21, 15, 37, 39, 28, 11, 34, 25, 6, 3, 38, 20, 37, 49, 45, 31, 44, 27, 40, 23, 5, 49, 43, 44, 0, 5, 21, 39, 39, 0, 6, 3, 9, 28, 28, 30, 35, 26, 48, 20, 12, 48, 8, 42, 43, 18, 42, 49, 3, 20, 20, 47, 1, 24, 3, 6, 23, 34, 1, 47, 28, 14, 30, 4, 24, 41, 45, 19, 3, 4, 3, 11, 32, 8, 38, 24, 13, 43, 10, 41, 23, 18, 46, 13, 29, 44, 36, 47, 36, 15, 36, 32, 24, 42, 1, 49, 3, 26, 44, 8, 25, 27, 36, 11, 25, 4, 10, 38, 17, 46, 35, 36, 42, 14, 34, 28, 15, 5, 13, 50, 44, 19, 14, 36, 26, 47, 1, 10, 36, 28, 24, 0, 49, 14, 50, 37, 43, 16, 28, 25, 24, 0, 9, 11, 45, 1, 49, 47, 21]
[14, 41, 11, 28, 20, 23, 36, 30, 18, 43, 29, 46, 38, 24, 26, 37, 36, 42, 33, 22, 31, 27, 9, 6, 8, 49, 7, 36, 3, 17, 3, 17, 2, 33, 44, 12, 25, 24, 33, 2, 24, 46, 40, 49, 26, 30, 12, 28, 32, 19, 26, 6, 0, 24, 40, 7, 6, 8, 25, 31, 48, 50, 29, 42, 10, 34, 17, 11, 28, 37, 3, 37, 16, 45, 42, 1, 28, 21, 24, 35, 12, 2, 45, 2, 25, 1, 2, 49, 25, 47, 1, 22, 21, 21, 30, 32, 45, 9, 27, 35, 13, 26, 8, 0, 48, 14, 45, 17, 48, 46, 6, 47, 16, 9, 30, 46, 43, 8, 22, 41, 49, 21, 48, 4, 9, 41, 28, 21, 41, 22, 12, 12, 24, 29, 16, 1, 44, 20, 36, 18, 12, 14, 33, 37, 7, 7, 30, 13, 48, 33, 20, 50, 34, 14, 14, 36, 1, 4, 36, 4, 23, 28, 16, 23, 48, 0, 35, 2, 27, 22, 20]
[36, 38, 49, 49, 38, 28, 12, 21, 43, 25, 44, 49, 50, 14, 25, 23, 49, 13, 48, 20, 41, 22, 44, 34, 24, 10, 15, 39, 5, 20, 14, 11, 0, 46, 4, 6, 38, 13, 26, 39, 8, 28, 21, 10, 45, 48, 39, 46, 27, 41, 37, 3, 24, 0, 4, 2, 5, 43, 2, 9, 50, 8, 22, 24, 25, 18, 15, 35, 50, 29, 19, 1, 29, 11, 35, 43, 49, 19, 3, 9, 15, 14, 40, 33, 31, 27, 25, 6, 22, 50, 36, 8, 40, 28, 26, 42, 14, 31, 0, 41, 0, 34, 11, 9, 18, 2, 30, 35, 17, 40, 24, 25, 33, 40, 9, 45, 9, 6, 32, 11, 48, 48, 44, 21, 22, 40, 17, 5, 49, 49, 50, 38, 27, 21, 46, 9, 31, 6, 12, 27, 47, 20, 31, 21, 47, 15, 3, 35, 46, 11, 49, 31, 6, 28, 44, 40, 38, 19, 48, 17, 0, 10, 3, 3, 15, 22, 13, 10, 27, 24, 4]
