N1,N2,...,Nx
[42, 3, 2, 45, 23, 6, 5, 18, 15, 22, 10, 32, 11, 16, 33, 9, 6, 16, 12, 40, 37, 33, 7, 14, 17, 50, 13, 37, 27, 21, 43, 2, 26, 48, 2, 20, 22, 14, 0, 34, 19, 0, 49, 17, 49, 41, 32, 19, 37, 15, 10, 3, 31, 37, 3, 47, 47, 38, 43, 13, 22, 12, 7, 11, 15, 29, 26, 8, 45, 38, 26, 10, 35, 38, 6, 24, 15, 16, 13, 34, 39, 13, 19, 40, 38, 44, 1, 46, 4, 14, 6, 3, 12, 43, 24, 11, 41, 25, 10, 11, 23, 2, 25, 16, 8, 6, 31, 3, 49, 9, 11, 37, 6, 18, 37, 5, 22, 35, 5, 48]
[50, 24, 25, 39, 34, 17, 8, 34, 3, 7, 32, 21, 8, 49, 22, 5, 35, 31, 30, 40, 31, 37, 4, 10, 28, 40, 41, 38, 30, 12, 29, 22, 33, 2, 31, 16, 10, 25, 34, 0, 17, 5, 23, 35, 2, 0, 36, 5, 50, 21, 3, 25, 44, 7, 20, 11, 50, 3, 45, 11, 1, 14, 8, 23, 33, 6, 36, 18, 30, 16, 25, 33, 16, 25, 25, 37, 27, 26, 7, 5, 37, 32, 10, 33, 50, 35, 26, 24, 3, 50, 37, 5, 19, 49, 11, 36, 2, 42, 48, 37, 6, 9, 44, 36, 49, 47, 42, 47, 4, 49, 16, 37, 44, 50, 46, 14, 12, 7, 5, 20]
[15, 24, 36, 16, 32, 35, 9, 31, 42, 38, 29, 17, 37, 9, 37, 10, 11, 32, 36, 46, 26, 30, 39, 35, 48, 14, 3, 47, 37, 6, 34, 21, 18, 14, 31, 25, 20, 21, 19, 17, 0, 6, 0, 14, 9, 16, 18, 49, 27, 27, 6, 1, 10, 25, 12, 4, 24, 49, 12, 8, 7, 24, 6, 9, 27, 22, 39, 3, 35, 4, 39, 24, 7, 36, 46, 18, 24, 0, 6, 15, 18, 7, 22, 37, 36, 17, 6, 43, 0, 47, 49, 17, 17, 30, 37, 14, 18, 20, 4, 8, 42, 1, 15, 12, 50, 15, 47, 13, 22, 46, 17, 6, 11, 31, 17, 41, 44, 42, 43, 29]
[49, 39, 42, 3, 30, 1, 35, 31, 11, 44, 11, 21, 47, 27, 44, 42, 50, 22, 37, 16, 10, 46, 12, 13, 2, 36, 32, 19, 14, 15, 0, 21, 26, 16, 23, 21, 2, 0, 0, 5, 6, 0, 37, 13, 31, 40, 28, 29, 35, 48, 5, 35, 12, 15, 13, 1, 7, 40, 28, 30, 21, 50, 17, 34, 19, 45, 5, 47, 17, 14, 8, 27, 41, 16, 26, 16, 10, 50, 42, 3, 7, 23, 3, 13, 48, 23, 36, 8, 49, 35, 15, 10, 37, 25, 32, 43, 1, 16, 23, 30, 12, 20, 4, 30, 33, 43, 4, 43, 1, 19, 8, 4, 9, 43, 43, 43, 8, 37, 3, 21]
[24, 33, 3, 7, 9, 37, 46, 28, 22, 4, 28, 2, 32, 31, 13, 24, 20, 41, 42, 45, 4, 44, 37, 12, 50, 23, 2, 30, 42, 41, 0, 37, 34, 27, 5, 35, 3, 6, 49, 23, 0, 37, 0, 35, 33, 2, 38, 27, 43, 47, 20, 10, 42, 2, 8, 14, 13, 4, 33, 41, 32, 6, 13, 35, 41, 43, 42, 33, 4, 1, 48, 37, 6, 16, 32, 33, 49, 17, 37, 38, 25, 5, 15, 18, 34, 25, 10, 7, 35, 10, 45, 39, 40, 13, 18, 50, 48, 40, 48, 27, 27, 11, 34, 9, 13, 19, 6, 33, 24, 18, 40, 46, 36, 46, 44, 28, 6, 9, 5, 29]
[28, 16, 17, 33, 49, 50, 8, 10, 24, 48, 37, 50, 7, 15, 5, 2, 11, 5, 29, 49, 17, 23, 2, 21, 26, 27, 24, 21, 5, 48, 22, 16, 22, 0, 42, 44, 39, 11, 17, 35, 14, 13, 35, 0, 50, 4, 44, 29, 19, 31, 34, 12, 29, 15, 12, 21, 28, 22, 3, 45, 4, 5, 42, 45, 25, 27, 3, 20, 9, 29, 36, 32, 16, 12, 36, 44, 24, 47, 41, 36, 4, 19, 10, 30, 45, 2, 22, 6, 41, 28, 18, 12, 7, 2, 38, 46, 47, 44, 12, 15, 47, 43, 18, 1, 6, 39, 32, 10, 27, 38, 38, 48, 14, 31, 26, 3, 13, 36, 31, 8]
[9, 22, 7, 36, 3, 2, 41, 50, 35, 7, 40, 12, 8, 0, 15, 25, 36, 24, 11, 40, 13, 37, 10, 36, 16, 39, 26, 34, 41, 32, 43, 7, 36, 43, 23, 32, 49, 29, 49, 2, 9, 31, 33, 50, 0, 45, 10, 8, 34, 19, 15, 15, 7, 37, 46, 39, 44, 32, 15, 22, 38, 23, 31, 11, 22, 9, 28, 10, 16, 50, 28, 25, 8, 11, 31, 48, 41, 48, 6, 43, 5, 47, 20, 10, 5, 48, 47, 45, 11, 43, 41, 8, 20, 50, 1, 9, 22, 16, 12, 26, 24, 41, 7, 9, 15, 7, 35, 32, 31, 8, 8, 41, 45, 48, 17, 18, 48, 7, 23, 12]
[4, 24, 7, 39, 26, 37, 23, 8, 9, 18, 32, 13, 23, 11, 6, 23, 19, 8, 7, 19, 12, 23, 49, 48, 26, 23, 0, 4, 25, 35, 10, 4, 23, 18, 17, 12, 2, 41, 41, 0, 16, 40, 2, 4, 45, 0, 19, 25, 46, 35, 12, 24, 11, 20, 16, 18, 41, 34, 46, 30, 25, 33, 28, 40, 41, 14, 45, 25, 42, 33, 16, 47, 22, 38, 13, 44, 47, 44, 29, 24, 33, 8, 20, 41, 15, 35, 16, 12, 19, 47, 27, 25, 23, 31, 40, 9, 16, 34, 12, 26, 15, 26, 7, 27, 2, 25, 20, 36, 0, 32, 46, 37, 43, 49, 47, 35, 41, 18, 31, 27]
[34, 27, 48, 40, 41, 12, 15, 41, 33, 7, 8, 32, 1, 38, 22, 46, 8, 19, 9, 39, 48, 37, 4, 44, 46, 40, 17, 42, 27, 16, 35, 38, 42, 45, 37, 16, 17, 29, 32, 36, 18, 28, 38, 44, 10, 19, 0, 19, 41, 41, 21, 48, 15, 5, 16, 35, 45, 9, 32, 21, 2, 37, 45, 11, 6, 34, 22, 13, 4, 4, 36, 29, 41, 45, 5, 11, 28, 45, 14, 11, 21, 46, 25, 14, 6, 2, 13, 28, 16, 41, 34, 9, 22, 17, 16, 34, 20, 20, 12, 36, 11, 50, 2, 38, 30, 41, 2, 27, 0, 6, 12, 44, 17, 47, 30, 12, 12, 7, 13, 22]
[30, 25, 19, 35, 28, 25, 24, 25, 28, 3, 27, 22, 6, 26, 46, 17, 42, 13, 21, 6, 32, 4, 28, 15, 44, 20, 49, 27, 43, 23, 8, 5, 42, 14, 12, 26, 40, 46, 19, 5, 49, 29, 27, 29, 8, 25, 19, 0, 29, 23, 3, 40, 14, 5, 10, 18, 9, 9, 9, 13, 13, 24, 50, 24, 5, 33, 48, 3, 5, 23, 5, 33, 50, 33, 33, 38, 46, 3, 10, 11, 4, 24, 50, 9, 24, 37, 50, 18, 36, 5, 31, 13, 20, 19, 10, 49, 21, 9, 28, 29, 4, 1, 3, 28, 36, 34, 19, 43, 1, 8, 47, 42, 36, 36, 30, 9, 17, 28, 11, 0]
[43, 13, 36, 49, 9, 46, 14, 1, 0, 9, 11, 48, 35, 6, 5, 28, 46, 14, 29, 31, 19, 35, 19, 8, 40, 32, 1, 37, 22, 9, 45, 32, 30, 30, 40, 14, 4, 13, 37, 50, 27, 35, 43, 19, 34, 46, 41, 29, 0, 11, 47, 33, 14, 10, 15, 43, 25, 19, 37, 35, 32, 9, 19, 34, 34, 26, 48, 19, 18, 38, 40, 16, 41, 6, 41, 4, 16, 42, 3, 38, 12, 34, 8, 31, 18, 13, 24, 1, 3, 21, 35, 15, 32, 25, 32, 41, 2, 42, 0, 45, 49, 31, 10, 16, 41, 45, 39, 17, 39, 27, 18, 46, 48, 26, 31, 48, 6, 6, 46, 5]
[21, 12, 16, 43, 41, 50, 37, 33, 17, 8, 24, 18, 39, 17, 49, 42, 7, 6, 20, 43, 35, 36, 19, 21, 29, 6, 29, 17, 34, 23, 28, 16, 27, 49, 38, 8, 31, 5, 15, 21, 27, 48, 47, 31, 19, 35, 41, 23, 11, 0, 3, 22, 36, 8, 37, 49, 40, 10, 36, 19, 37, 12, 20, 4, 22, 14, 40, 22, 0, 49, 44, 23, 11, 31, 24, 22, 38, 45, 45, 14, 38, 10, 15, 20, 27, 41, 1, 20, 3, 48, 16, 24, 43, 12, 48, 43, 40, 32, 37, 1, 17, 38, 28, 8, 18, 34, 5, 45, 48, 42, 47, 25, 19, 29, 27, 12, 33, 30, 20, 38]
[31, 24, 32, 11, 46, 10, 44, 17, 40, 47, 43, 46, 9, 21, 4, 13, 41, 32, 9, 25, 19, 48, 23, 18, 21, 30, 46, 35, 45, 50, 3, 30, 42, 50, 47, 24, 29, 29, 10, 3, 6, 5, 20, 34, 15, 12, 21, 3, 47, 3, 0, 21, 19, 20, 46, 8, 26, 4, 3, 0, 12, 24, 50, 43, 16, 0, 22, 27, 12, 17, 35, 10, 12, 6, 5, 40, 38, 3, 10, 29, 13, 43, 18, 16, 44, 25, 21, 42, 38, 3, 30, 43, 25, 8, 19, 48, 31, 38, 39, 29, 33, 47, 35, 38, 43, 5, 8, 39, 45, 18, 2, 19, 26, 27, 27, 43, 9, 12, 14, 26]
[50, 37, 20, 6, 1, 48, 9, 3, 43, 14, 36, 15, 38, 16, 10, 17, 50, 38, 36, 21, 34, 7, 14, 11, 4, 36, 31, 23, 25, 0, 21, 17, 35, 27, 28, 7, 50, 34, 3, 25, 1, 35, 10, 12, 15, 24, 48, 40, 33, 22, 21, 0, 33, 21, 18, 45, 33, 1, 37, 50, 20, 35, 12, 39, 32, 32, 28, 9, 31, 24, 0, 15, 50, 14, 39, 27, 4, 39, 19, 7, 23, 22, 46, 39, 22, 46, 33, 47, 39, 20, 37, 18, 2, 12, 0, 16, 28, 33, 11, 11, 39, 19, 0, 26, 14, 14, 3, 2, 24, 33, 8, 0, 11, 22, 25, 4, 33, 31, 9, 12]
[27, 1, 26, 2, 40, 18, 4, 31, 41, 0, 49, 24, 32, 47, 16, 1, 22, 21, 6, 16, 22, 9, 9, 33, 27, 41, 39, 42, 5, 23, 29, 39, 46, 40, 46, 34, 7, 4, 31, 44, 10, 12, 42, 29, 7, 11, 15, 14, 14, 36, 19, 33, 0, 39, 22, 22, 49, 7, 9, 1, 0, 44, 40, 10, 23, 9, 46, 20, 5, 50, 43, 0, 20, 12, 34, 16, 11, 9, 3, 45, 21, 18, 9, 19, 6, 21, 20, 2, 25, 25, 46, 33, 4, 48, 27, 9, 8, 19, 13, 8, 18, 28, 7, 3, 43, 32, 5, 38, 3, 24, 45, 6, 49, 2, 32, 39, 41, 42, 22, 40]
[12, 8, 9, 2, 48, 5, 26, 3, 17, 35, 28, 37, 4, 1, 32, 33, 41, 12, 7, 24, 27, 8, 44, 32, 43, 14, 42, 33, 4, 21, 21, 1, 36, 10, 24, 30, 31, 22, 37, 7, 25, 15, 2, 15, 37, 20, 5, 5, 10, 8, 20, 21, 39, 0, 10, 0, 43, 50, 28, 24, 44, 42, 40, 6, 31, 47, 8, 38, 35, 13, 45, 30, 34, 7, 24, 43, 3, 31, 40, 38, 7, 0, 14, 49, 29, 4, 30, 23, 16, 1, 21, 31, 24, 21, 39, 36, 5, 22, 49, 25, 2, 20, 12, 50, 25, 0, 12, 46, 32, 33, 18, 17, 28, 49, 15, 46, 42, 0, 48, 32]
[15, 2, 22, 45, 7, 0, 22, 27, 20, 39, 7, 0, 48, 15, 9, 41, 35, 17, 31, 15, 21, 7, 45, 12, 46, 12, 17, 7, 42, 49, 10, 16, 43, 20, 9, 10, 29, 4, 3, 20, 12, 13, 8, 12, 46, 16, 16, 10, 15, 37, 46, 18, 22, 10, 0, 38, 5, 47, 35, 11, 10, 0, 42, 3, 28, 48, 27, 46, 38, 24, 10, 26, 17, 15, 3, 15, 19, 37, 33, 10, 41, 20, 39, 32, 4, 10, 48, 27, 32, 18, 24, 20, 50, 27, 31, 23, 5, 25, 33, 22, 45, 50, 41, 3, 3, 19, 38, 49, 37, 21, 36, 40, 9, 29, 44, 4, 45, 23, 20, 33]
[31, 38, 14, 31, 31, 32, 26, 32, 36, 39, 26, 13, 8, 41, 10, 2, 6, 40, 44, 0, 33, 46, 15, 6, 33, 37, 30, 31, 15, 33, 1, 6, 41, 11, 22, 19, 38, 27, 47, 11, 4, 1, 14, 21, 39, 18, 35, 18, 43, 49, 8, 45, 22, 0, 38, 0, 33, 33, 12, 31, 24, 13, 31, 25, 3, 42, 3, 5, 38, 20, 0, 44, 40, 23, 37, 1, 10, 44, 42, 4, 49, 30, 38, 35, 41, 1, 20, 47, 31, 49, 14, 37, 41, 1, 1, 31, 49, 37, 7, 33, 15, 23, 27, 6, 27, 8, 13, 10, 35, 27, 19, 50, 13, 11, 38, 13, 41, 35, 9, 27]
[0, 41, 22, 9, 11, 5, 25, 16, 37, 42, 26, 44, 11, 49, 7, 21, 20, 13, 40, 17, 8, 42, 7, 18, 31, 29, 34, 36, 14, 9, 50, 27, 43, 18, 37, 3, 32, 18, 47, 50, 24, 7, 13, 28, 44, 41, 45, 9, 25, 40, 26, 33, 49, 43, 5, 33, 0, 50, 29, 25, 28, 37, 20, 38, 18, 0, 32, 8, 34, 32, 3, 27, 30, 24, 33, 36, 4, 7, 33, 11, 22, 11, 30, 0, 11, 48, 48, 38, 8, 13, 16, 38, 47, 22, 13, 40, 25, 4, 11, 43, 48, 44, 24, 26, 0, 24, 42, 34, 2, 43, 2, 37, 49, 12, 17, 28, 38, 33, 21, 32]
[5, 25, 38, 16, 19, 15, 8, 38, 6, 36, 33, 46, 13, 18, 9, 45, 4, 36, 6, 39, 35, 10, 27, 36, 37, 49, 2, 41, 6, 1, 6, 27, 0, 18, 18, 35, 49, 0, 38, 3, 49, 40, 4, 22, 32, 34, 9, 9, 19, 10, 4, 1, 7, 50, 47, 33, 50, 0, 37, 35, 31, 4, 20, 23, 30, 33, 24, 4, 6, 39, 8, 36, 29, 40, 13, 27, 7, 40, 39, 31, 0, 38, 25, 17, 10, 21, 33, 28, 6, 4, 18, 5, 33, 22, 11, 41, 17, 45, 26, 4, 26, 38, 20, 2, 3, 38, 42, 2, 17, 20, 22, 33, 0, 45, 23, 45, 46, 32, 40, 47]
[31, 50, 44, 6, 38, 20, 3, 9, 24, 40, 45, 38, 8, 24, 10, 19, 40, 23, 34, 2, 23, 46, 35, 21, 31, 25, 41, 24, 44, 10, 1, 48, 18, 17, 38, 5, 45, 12, 43, 45, 12, 28, 33, 3, 15, 46, 32, 9, 37, 36, 3, 37, 9, 28, 35, 12, 29, 37, 0, 24, 34, 10, 16, 12, 44, 22, 44, 10, 20, 32, 16, 40, 1, 49, 0, 18, 43, 5, 43, 16, 22, 13, 33, 40, 7, 43, 35, 46, 18, 28, 36, 9, 24, 2, 28, 8, 31, 38, 8, 28, 5, 41, 42, 11, 14, 1, 33, 31, 24, 31, 11, 18, 20, 35, 20, 11, 32, 47, 26, 23]
[21, 38, 8, 46, 12, 30, 17, 23, 45, 19, 47, 15, 34, 38, 30, 20, 21, 31, 23, 6, 4, 17, 22, 2, 39, 7, 33, 37, 42, 26, 44, 6, 43, 14, 29, 30, 49, 11, 13, 11, 8, 30, 41, 45, 22, 30, 21, 13, 35, 19, 0, 50, 1, 24, 11, 31, 25, 35, 24, 0, 3, 48, 46, 18, 4, 9, 35, 15, 48, 38, 39, 47, 5, 26, 33, 24, 47, 34, 33, 40, 39, 7, 33, 1, 32, 14, 49, 4, 48, 4, 36, 50, 30, 38, 1, 29, 27, 0, 46, 3, 50, 27, 0, 48, 21, 24, 5, 42, 22, 32, 11, 37, 9, 48, 5, 44, 39, 23, 29, 9]
[48, 46, 24, 27, 43, 20, 36, 30, 48, 14, 17, 9, 26, 47, 10, 49, 21, 50, 7, 23, 37, 9, 19, 28, 3, 16, 50, 27, 1, 21, 45, 22, 28, 43, 14, 32, 12, 10, 22, 1, 7, 21, 32, 4, 38, 25, 2, 13, 32, 37, 12, 20, 0, 44, 10, 24, 28, 31, 34, 3, 0, 8, 39, 48, 7, 36, 45, 28, 39, 23, 2, 33, 23, 42, 0, 43, 48, 17, 36, 38, 15, 37, 8, 36, 4, 13, 28, 14, 21, 45, 30, 41, 37, 15, 41, 27, 14, 46, 42, 8, 38, 7, 7, 50, 35, 34, 11, 17, 33, 19, 27, 24, 11, 46, 31, 18, 7, 23, 47, 40]
[24, 37, 5, 35, 18, 50, 20, 26, 33, 41, 31, 43, 1, 25, 36, 14, 36, 22, 40, 41, 12, 50, 47, 34, 19, 17, 3, 18, 1, 2, 36, 1, 50, 9, 17, 38, 27, 31, 12, 14, 24, 50, 6, 5, 23, 33, 37, 24, 9, 12, 24, 35, 44, 42, 0, 13, 37, 4, 10, 48, 8, 0, 6, 15, 15, 35, 34, 43, 31, 15, 16, 45, 33, 33, 16, 19, 23, 48, 42, 2, 17, 43, 47, 10, 12, 10, 15, 11, 39, 42, 21, 45, 14, 4, 11, 28, 34, 49, 19, 10, 7, 32, 4, 50, 35, 3, 19, 15, 10, 12, 42, 3, 5, 13, 37, 4, 13, 47, 41, 13]
[50, 9, 35, 36, 43, 29, 36, 37, 36, 28, 15, 49, 9, 0, 13, 19, 7, 47, 40, 49, 20, 34, 3, 48, 13, 20, 9, 44, 46, 41, 26, 42, 30, 37, 41, 22, 27, 16, 7, 8, 6, 17, 13, 42, 31, 28, 45, 50, 19, 20, 50, 12, 40, 40, 42, 31, 20, 20, 16, 46, 39, 6, 0, 15, 46, 47, 0, 15, 19, 21, 13, 50, 12, 42, 50, 36, 34, 43, 14, 2, 50, 16, 13, 38, 47, 48, 10, 36, 11, 38, 44, 26, 4, 5, 22, 34, 6, 33, 16, 16, 29, 18, 25, 8, 9, 14, 47, 35, 0, 3, 4, 15, 14, 21, 2, 19, 7, 4, 41, 16]
[36, 50, 19, 33, 6, 2, 21, 35, 50, 24, 8, 9, 10, 1, 35, 38, 23, 6, 1, 46, 3, 4, 17, 21, 23, 14, 16, 14, 32, 25, 14, 32, 42, 3, 2, 4, 32, 14, 11, 23, 9, 34, 35, 45, 11, 40, 11, 24, 34, 4, 43, 39, 10, 6, 3, 25, 38, 23, 12, 18, 48, 15, 15, 0, 37, 36, 41, 1, 19, 13, 16, 26, 34, 10, 22, 14, 10, 30, 15, 38, 11, 26, 39, 5, 17, 20, 1, 23, 40, 34, 7, 16, 32, 22, 14, 43, 32, 15, 7, 39, 18, 27, 35, 33, 34, 40, 24, 48, 22, 20, 9, 8, 13, 23, 33, 49, 48, 11, 23, 42]
[35, 45, 17, 8, 20, 20, 13, 43, 15, 11, 21, 10, 34, 3, 41, 6, 36, 47, 49, 11, 24, 30, 34, 5, 45, 2, 35, 50, 47, 11, 3, 33, 37, 21, 42, 36, 8, 37, 15, 33, 27, 19, 41, 25, 22, 41, 6, 5, 34, 22, 16, 32, 23, 31, 28, 3, 18, 30, 44, 4, 7, 15, 46, 37, 0, 23, 0, 5, 6, 27, 29, 2, 7, 14, 26, 22, 11, 3, 24, 20, 19, 36, 41, 19, 7, 43, 10, 50, 19, 34, 42, 19, 14, 2, 9, 42, 4, 24, 9, 15, 34, 18, 7, 16, 48, 46, 37, 34, 50, 38, 34, 45, 49, 0, 42, 1, 20, 32, 15, 20]
[33, 44, 27, 24, 22, 34, 19, 48, 48, 24, 15, 30, 8, 10, 37, 22, 8, 34, 22, 38, 18, 39, 14, 27, 32, 6, 18, 29, 33, 30, 29, 25, 1, 6, 41, 43, 34, 42, 29, 6, 22, 45, 43, 27, 9, 14, 34, 33, 26, 14, 0, 32, 9, 47, 48, 42, 0, 33, 22, 9, 36, 35, 47, 36, 23, 0, 4, 21, 3, 32, 47, 10, 24, 8, 9, 14, 17, 49, 3, 33, 10, 39, 8, 20, 22, 43, 28, 7, 36, 47, 40, 36, 12, 43, 15, 18, 7, 26, 28, 11, 31, 17, 23, 28, 42, 25, 48, 28, 7, 42, 12, 40, 41, 31, 36, 41, 29, 20, 38, 0]
[1, 4, 31, 1, 6, 38, 48, 49, 22, 44, 26, 31, 32, 32, 13, 36, 24, 43, 42, 45, 33, 45, 14, 20, 5, 3, 6, 11, 18, 10, 0, 26, 19, 47, 34, 16, 30, 10, 26, 36, 39, 5, 42, 3, 28, 45, 22, 48, 48, 40, 22, 28, 46, 8, 27, 3, 32, 24, 44, 35, 45, 34, 0, 41, 0, 4, 0, 29, 46, 49, 21, 19, 32, 21, 43, 40, 3, 37, 47, 41, 38, 7, 24, 5, 15, 30, 25, 28, 50, 31, 8, 33, 13, 48, 47, 11, 37, 42, 38, 28, 11, 34, 46, 20, 38, 35, 35, 38, 45, 48, 18, 50, 31, 14, 20, 29, 25, 39, 12, 27]
[49, 1, 13, 34, 18, 5, 9, 4, 14, 29, 41, 3, 19, 18, 11, 49, 41, 44, 44, 24, 49, 7, 35, 3, 9, 37, 33, 43, 40, 31, 36, 0, 46, 42, 27, 4, 42, 13, 8, 18, 3, 47, 33, 20, 10, 25, 13, 3, 19, 22, 27, 9, 20, 38, 46, 5, 8, 4, 10, 15, 28, 43, 15, 1, 5, 21, 29, 0, 18, 37, 42, 7, 15, 45, 46, 6, 31, 11, 23, 50, 5, 41, 49, 20, 18, 32, 6, 47, 42, 46, 39, 48, 50, 36, 24, 44, 43, 38, 36, 8, 40, 44, 8, 9, 2, 9, 40, 40, 25, 13, 41, 38, 19, 17, 9, 45, 28, 22, 14, 9]
[15, 21, 3, 33, 37, 47, 42, 1, 42, 35, 48, 41, 45, 32, 0, 10, 49, 24, 43, 6, 46, 17, 14, 15, 26, 31, 39, 38, 13, 48, 7, 29, 50, 31, 0, 44, 16, 0, 45, 30, 35, 17, 4, 9, 16, 42, 4, 5, 18, 0, 12, 31, 5, 35, 38, 38, 34, 6, 20, 48, 39, 31, 19, 19, 6, 3, 46, 18, 0, 11, 32, 21, 5, 12, 24, 41, 7, 34, 43, 21, 46, 22, 45, 39, 8, 11, 1, 40, 37, 40, 24, 32, 47, 25, 35, 0, 5, 1, 19, 35, 9, 1, 36, 42, 3, 25, 31, 42, 6, 2, 27, 35, 19, 44, 47, 4, 42, 39, 17, 34]
[12, 39, 18, 14, 28, 18, 36, 21, 0, 23, 49, 23, 27, 34, 20, 2, 13, 5, 42, 4, 32, 31, 18, 32, 33, 36, 42, 7, 19, 21, 15, 14, 3, 46, 16, 37, 12, 14, 38, 16, 4, 14, 1, 29, 50, 33, 4, 23, 38, 49, 17, 24, 50, 13, 24, 20, 32, 39, 32, 38, 23, 15, 21, 13, 27, 32, 49, 37, 11, 0, 50, 32, 22, 3, 17, 17, 33, 23, 20, 13, 19, 28, 1, 4, 42, 17, 2, 47, 22, 5, 28, 44, 46, 14, 30, 12, 49, 42, 37, 37, 10, 17, 43, 1, 30, 9, 42, 17, 17, 22, 43, 42, 37, 36, 19, 29, 11, 5, 23, 23]
[11, 6, 41, 0, 21, 35, 26, 41, 3, 49, 26, 49, 24, 3, 8, 23, 13, 21, 14, 27, 36, 42, 2, 49, 42, 7, 22, 6, 6, 23, 24, 15, 35, 11, 35, 26, 1, 19, 26, 25, 39, 8, 48, 36, 28, 16, 36, 5, 40, 44, 35, 0, 43, 45, 10, 0, 3, 8, 16, 39, 2, 16, 13, 16, 29, 47, 21, 42, 32, 50, 0, 6, 13, 19, 35, 10, 36, 5, 38, 18, 22, 42, 5, 50, 3, 23, 6, 18, 8, 2, 32, 13, 10, 16, 9, 16, 41, 18, 46, 39, 35, 22, 6, 11, 12, 39, 11, 31, 13, 21, 45, 28, 25, 3, 36, 2, 18, 10, 9, 9]
[14, 34, 26, 47, 16, 23, 50, 15, 18, 42, 3, 45, 17, 37, 49, 25, 19, 33, 37, 33, 11, 7, 48, 17, 18, 24, 6, 45, 10, 50, 4, 3, 33, 2, 19, 50, 0, 27, 10, 33, 24, 27, 37, 32, 25, 47, 29, 33, 16, 23, 10, 15, 0, 30, 26, 44, 27, 36, 40, 47, 33, 45, 50, 26, 2, 10, 19, 7, 21, 32, 6, 0, 47, 43, 29, 27, 33, 41, 41, 42, 45, 13, 41, 47, 36, 21, 1, 17, 22, 39, 8, 17, 16, 30, 40, 24, 23, 18, 50, 33, 31, 33, 26, 42, 39, 38, 15, 32, 18, 21, 5, 30, 45, 47, 38, 12, 29, 35, 15, 1]
[44, 5, 7, 11, 22, 31, 48, 36, 39, 49, 0, 11, 40, 38, 1, 38, 31, 3, 2, 9, 1, 33, 37, 41, 8, 24, 14, 9, 30, 22, 25, 26, 14, 34, 42, 46, 48, 46, 35, 16, 7, 41, 6, 16, 8, 22, 41, 50, 41, 11, 12, 50, 20, 34, 17, 40, 30, 29, 1, 5, 23, 33, 12, 34, 7, 24, 32, 15, 5, 22, 13, 47, 0, 4, 39, 19, 38, 47, 35, 38, 42, 46, 22, 40, 6, 37, 18, 17, 15, 12, 40, 9, 9, 19, 15, 35, 42, 13, 41, 21, 26, 6, 11, 1, 47, 19, 25, 29, 28, 39, 25, 6, 3, 31, 9, 47, 0, 24, 49, 38]
[43, 42, 26, 13, 19, 15, 30, 1, 0, 1, 26, 38, 8, 6, 2, 12, 28, 14, 43, 8, 19, 33, 6, 37, 4, 42, 46, 41, 45, 35, 26, 34, 15, 28, 1, 3, 31, 29, 38, 25, 36, 16, 16, 12, 11, 38, 45, 33, 6, 31, 6, 14, 12, 7, 15, 23, 24, 40, 49, 26, 42, 33, 42, 10, 14, 8, 21, 45, 12, 3, 19, 43, 4, 0, 35, 6, 45, 35, 2, 0, 22, 2, 20, 6, 8, 31, 17, 17, 21, 28, 8, 17, 30, 17, 28, 11, 26, 42, 49, 37, 18, 36, 28, 6, 32, 34, 23, 22, 22, 24, 7, 3, 35, 46, 15, 47, 46, 38, 3, 25]
[1, 15, 45, 21, 32, 43, 16, 46, 16, 24, 32, 38, 27, 42, 17, 40, 9, 40, 44, 48, 16, 50, 13, 36, 2, 10, 39, 28, 38, 19, 6, 43, 0, 24, 1, 3, 5, 19, 6, 25, 46, 26, 32, 36, 31, 13, 5, 33, 41, 24, 5, 39, 34, 24, 3, 37, 33, 13, 0, 33, 0, 16, 50, 22, 26, 9, 43, 46, 24, 17, 35, 29, 39, 35, 0, 15, 30, 3, 30, 29, 14, 21, 39, 14, 34, 12, 7, 24, 11, 23, 40, 49, 2, 50, 10, 0, 35, 30, 3, 9, 25, 14, 22, 19, 17, 5, 23, 32, 35, 33, 14, 17, 38, 29, 22, 6, 48, 9, 42, 41]
[49, 48, 21, 38, 19, 1, 15, 35, 24, 48, 5, 25, 1, 10, 8, 46, 46, 18, 31, 28, 33, 18, 18, 21, 3, 42, 33, 45, 7, 39, 14, 32, 21, 14, 24, 4, 26, 20, 24, 37, 18, 16, 33, 44, 48, 44, 11, 38, 4, 22, 40, 27, 16, 43, 15, 1, 36, 27, 18, 24, 43, 19, 36, 14, 22, 14, 40, 6, 41, 17, 10, 27, 19, 6, 15, 0, 1, 29, 9, 1, 17, 40, 6, 19, 17, 44, 21, 42, 37, 30, 16, 37, 36, 36, 45, 9, 13, 5, 6, 20, 12, 19, 9, 33, 43, 36, 29, 45, 35, 36, 50, 50, 34, 15, 40, 2, 4, 43, 9, 44]
