N1,N2,...,Nx
[1, 44, 14, 42, 1, 7, 46, 32, 39, 48, 5, 29, 10, 34, 46, 28, 33, 4, 16, 20, 9, 39, 30, 0, 15, 37, 41, 21, 27, 50, 43, 24, 9, 18, 28, 46, 48, 6, 33, 15, 22, 25, 32, 15, 23, 25, 42, 16, 40, 0, 12, 25, 32, 46, 34, 50, 34, 19, 24, 23, 50, 18, 3, 8, 15, 8, 13, 0, 44, 18, 13, 14, 7, 19, 31, 6, 33, 14, 24, 23, 43, 7, 25, 11, 34, 1, 3, 2, 47, 17, 2, 18, 27, 19, 36, 25, 2, 19, 17, 1, 50, 18, 44, 37, 23, 24, 39, 19, 17, 15, 34, 41, 21, 36, 25, 37, 39, 11, 30, 26, 0, 22, 14, 20, 13, 22, 47, 30, 8, 47, 3, 34, 13, 4, 5, 33, 1, 2, 47, 20, 23, 26, 47, 18, 32, 39, 41, 25, 29, 21, 47, 31, 43, 23, 39, 21, 7, 29, 23, 16, 12, 39, 11, 31, 50, 36, 7, 5, 50, 19, 30, 48, 18, 46, 16, 11, 50, 32, 1, 24, 40, 8, 12, 21, 11, 8, 5, 14, 14, 27, 22, 33, 7, 27, 32, 49, 0, 7]
[21, 46, 1, 49, 14, 13, 9, 2, 17, 6, 35, 31, 44, 44, 5, 25, 14, 5, 32, 10, 11, 35, 46, 15, 0, 48, 23, 15, 48, 18, 47, 12, 17, 41, 20, 41, 1, 22, 25, 27, 2, 24, 8, 31, 40, 25, 46, 32, 31, 43, 14, 1, 15, 12, 48, 4, 22, 2, 50, 7, 27, 11, 10, 30, 21, 37, 10, 41, 27, 14, 39, 7, 5, 28, 21, 38, 24, 1, 10, 30, 9, 19, 24, 43, 33, 23, 16, 5, 27, 28, 19, 13, 14, 1, 10, 33, 42, 22, 34, 7, 41, 50, 14, 18, 43, 28, 16, 28, 4, 14, 42, 19, 11, 20, 13, 37, 20, 22, 43, 2, 11, 34, 9, 27, 11, 40, 6, 7, 16, 4, 43, 3, 29, 36, 18, 13, 20, 22, 11, 8, 40, 18, 6, 33, 36, 15, 48, 39, 5, 37, 46, 24, 43, 28, 27, 50, 5, 41, 9, 42, 47, 47, 9, 33, 34, 47, 23, 18, 26, 31, 24, 15, 10, 48, 43, 19, 12, 16, 28, 16, 2, 38, 35, 33, 14, 13, 24, 49, 13, 10, 29, 6, 40, 27, 48, 30, 26, 23]
[9, 24, 23, 7, 9, 38, 13, 30, 31, 41, 26, 21, 38, 0, 47, 28, 44, 32, 44, 10, 2, 17, 1, 37, 48, 0, 18, 27, 18, 39, 30, 41, 31, 20, 18, 41, 25, 25, 17, 19, 38, 16, 49, 48, 14, 24, 17, 27, 11, 29, 30, 22, 30, 47, 25, 1, 48, 16, 48, 16, 18, 37, 50, 36, 33, 5, 10, 3, 23, 26, 8, 33, 35, 49, 28, 30, 17, 12, 47, 5, 21, 18, 47, 39, 36, 2, 38, 27, 8, 9, 39, 44, 10, 38, 31, 6, 31, 49, 12, 1, 8, 29, 37, 18, 13, 15, 7, 23, 2, 2, 5, 28, 1, 39, 6, 9, 5, 50, 16, 47, 17, 32, 21, 47, 7, 11, 34, 7, 10, 30, 32, 9, 38, 24, 24, 18, 20, 8, 33, 14, 27, 22, 33, 21, 18, 6, 20, 41, 17, 23, 15, 19, 17, 3, 11, 36, 22, 3, 27, 6, 23, 26, 50, 0, 33, 45, 24, 7, 47, 12, 0, 4, 43, 40, 10, 6, 26, 12, 9, 16, 17, 5, 14, 35, 4, 17, 26, 27, 14, 27, 12, 28, 40, 45, 2, 14, 22, 49]
[15, 50, 21, 32, 25, 42, 27, 13, 40, 1, 6, 24, 9, 12, 5, 40, 23, 12, 47, 17, 11, 47, 28, 41, 23, 18, 0, 40, 44, 16, 19, 27, 34, 0, 2, 13, 28, 14, 22, 12, 45, 7, 28, 24, 16, 27, 35, 1, 47, 18, 50, 38, 13, 32, 29, 25, 44, 40, 6, 11, 12, 35, 10, 13, 10, 26, 20, 49, 14, 16, 34, 15, 42, 26, 26, 25, 30, 14, 8, 45, 37, 18, 8, 6, 40, 33, 40, 36, 22, 6, 0, 39, 35, 32, 23, 25, 47, 40, 17, 19, 27, 25, 31, 10, 23, 41, 11, 6, 38, 39, 3, 19, 17, 6, 35, 8, 14, 5, 27, 24, 15, 28, 5, 17, 44, 29, 9, 11, 27, 39, 18, 45, 31, 21, 7, 26, 37, 10, 2, 18, 0, 18, 20, 9, 41, 10, 12, 36, 39, 9, 11, 30, 39, 50, 7, 10, 16, 21, 46, 43, 42, 45, 1, 43, 25, 38, 1, 3, 32, 11, 6, 6, 44, 2, 8, 10, 2, 20, 33, 10, 22, 28, 16, 8, 20, 36, 47, 36, 19, 36, 12, 24, 25, 29, 20, 14, 7, 6]
[15, 36, 2, 40, 38, 11, 34, 1, 25, 45, 42, 20, 38, 50, 28, 17, 27, 47, 33, 47, 8, 45, 11, 21, 15, 27, 40, 0, 15, 39, 2, 29, 3, 13, 4, 5, 36, 42, 36, 1, 21, 29, 32, 23, 35, 24, 37, 29, 19, 32, 19, 36, 44, 21, 23, 34, 30, 26, 16, 4, 33, 7, 7, 48, 12, 43, 2, 12, 27, 22, 35, 1, 25, 8, 33, 7, 25, 47, 8, 45, 42, 11, 20, 15, 35, 28, 26, 38, 19, 10, 15, 39, 19, 28, 8, 27, 11, 5, 8, 13, 45, 34, 9, 26, 46, 49, 6, 22, 37, 9, 9, 20, 47, 17, 40, 28, 16, 12, 34, 40, 23, 36, 21, 14, 14, 41, 5, 40, 32, 16, 46, 21, 50, 27, 6, 11, 28, 25, 47, 48, 31, 29, 41, 14, 27, 34, 33, 4, 33, 40, 30, 1, 24, 44, 30, 11, 6, 46, 12, 9, 5, 47, 35, 37, 9, 45, 46, 42, 23, 41, 46, 21, 19, 42, 39, 15, 0, 16, 0, 7, 16, 1, 43, 24, 49, 47, 20, 24, 19, 15, 42, 3, 36, 47, 19, 1, 17, 47]
[4, 49, 2, 36, 50, 44, 30, 34, 1, 43, 48, 8, 0, 32, 21, 3, 32, 48, 19, 38, 48, 49, 30, 27, 48, 18, 44, 15, 0, 45, 42, 18, 22, 30, 23, 15, 38, 46, 25, 9, 29, 41, 8, 24, 33, 38, 0, 46, 47, 21, 47, 13, 34, 31, 4, 34, 23, 1, 15, 27, 30, 16, 39, 40, 40, 43, 46, 35, 49, 2, 36, 35, 15, 25, 49, 44, 5, 1, 0, 24, 34, 48, 6, 48, 18, 3, 47, 44, 32, 19, 16, 3, 5, 8, 43, 10, 7, 14, 37, 36, 6, 42, 29, 20, 38, 40, 20, 34, 27, 18, 12, 38, 18, 39, 9, 26, 0, 40, 24, 21, 20, 24, 13, 15, 0, 6, 45, 26, 33, 12, 39, 41, 29, 37, 30, 39, 42, 38, 8, 38, 43, 49, 31, 4, 34, 20, 29, 38, 23, 1, 30, 23, 33, 14, 37, 44, 45, 24, 8, 41, 31, 28, 50, 35, 37, 3, 18, 46, 22, 30, 47, 48, 24, 32, 31, 19, 42, 31, 50, 3, 42, 22, 0, 38, 11, 42, 48, 14, 20, 34, 46, 41, 6, 27, 22, 21, 27, 50]
[5, 16, 47, 33, 43, 16, 38, 42, 24, 10, 10, 35, 46, 41, 5, 42, 11, 4, 35, 36, 32, 48, 37, 50, 18, 39, 16, 39, 45, 0, 11, 11, 13, 9, 41, 41, 17, 40, 8, 6, 39, 25, 24, 21, 23, 24, 7, 12, 19, 49, 0, 5, 39, 9, 16, 23, 0, 25, 17, 31, 4, 6, 5, 50, 48, 22, 34, 16, 5, 22, 43, 19, 36, 47, 43, 31, 16, 21, 34, 41, 41, 40, 39, 6, 16, 20, 32, 28, 34, 37, 5, 39, 0, 36, 24, 9, 43, 26, 5, 1, 4, 25, 18, 9, 5, 22, 6, 48, 29, 8, 24, 26, 46, 50, 11, 24, 28, 5, 22, 37, 48, 11, 30, 36, 30, 37, 34, 42, 16, 48, 28, 18, 48, 35, 45, 41, 50, 10, 32, 11, 29, 39, 40, 46, 2, 14, 26, 25, 46, 22, 32, 25, 47, 50, 50, 25, 7, 22, 33, 48, 14, 34, 36, 38, 39, 16, 0, 33, 27, 50, 13, 43, 23, 23, 42, 5, 24, 5, 37, 6, 26, 4, 43, 48, 48, 6, 40, 25, 44, 44, 27, 23, 27, 47, 14, 44, 11, 47]
[43, 46, 0, 18, 35, 15, 25, 5, 44, 47, 46, 43, 0, 21, 11, 7, 29, 32, 12, 11, 41, 34, 12, 43, 47, 30, 19, 2, 42, 11, 0, 2, 3, 38, 40, 46, 13, 22, 6, 48, 37, 14, 27, 42, 0, 2, 34, 2, 19, 37, 29, 3, 35, 42, 14, 0, 25, 32, 9, 21, 3, 15, 21, 32, 35, 4, 29, 15, 46, 3, 11, 6, 15, 7, 50, 28, 15, 39, 24, 2, 4, 38, 15, 17, 37, 24, 19, 26, 4, 36, 38, 5, 43, 8, 45, 12, 11, 13, 42, 31, 21, 39, 50, 24, 11, 11, 0, 40, 11, 15, 20, 41, 4, 33, 1, 33, 47, 9, 26, 48, 44, 7, 21, 34, 32, 40, 40, 9, 22, 40, 22, 27, 9, 28, 27, 25, 32, 18, 13, 7, 27, 47, 7, 4, 42, 17, 20, 31, 46, 16, 1, 42, 9, 26, 49, 14, 31, 34, 39, 30, 26, 41, 45, 32, 39, 43, 9, 46, 32, 27, 38, 16, 13, 36, 27, 47, 27, 5, 41, 41, 46, 29, 20, 36, 8, 9, 1, 50, 22, 26, 19, 2, 15, 20, 23, 36, 49, 9]
[39, 15, 39, 28, 47, 44, 49, 41, 43, 31, 16, 23, 42, 6, 49, 6, 1, 29, 22, 45, 39, 49, 17, 24, 12, 41, 27, 29, 18, 11, 2, 0, 37, 26, 17, 32, 1, 10, 33, 37, 26, 41, 13, 48, 39, 4, 22, 39, 23, 3, 37, 18, 20, 29, 49, 32, 38, 40, 23, 13, 26, 27, 49, 34, 36, 6, 44, 21, 45, 23, 21, 0, 36, 21, 32, 8, 33, 32, 47, 32, 37, 31, 41, 45, 39, 0, 31, 29, 9, 22, 19, 47, 17, 40, 25, 7, 46, 30, 23, 39, 44, 45, 36, 12, 36, 24, 8, 44, 19, 17, 4, 17, 50, 31, 32, 0, 3, 0, 26, 24, 15, 50, 21, 16, 11, 29, 39, 8, 4, 1, 39, 43, 48, 2, 46, 12, 9, 34, 11, 37, 29, 36, 16, 40, 46, 29, 48, 0, 31, 4, 46, 39, 36, 10, 7, 20, 25, 1, 39, 3, 8, 31, 23, 0, 11, 34, 19, 39, 26, 15, 2, 9, 39, 9, 14, 47, 28, 25, 5, 21, 22, 21, 10, 10, 39, 18, 0, 30, 21, 22, 5, 8, 50, 26, 25, 48, 1, 22]
[10, 49, 42, 20, 37, 0, 0, 3, 19, 36, 30, 17, 12, 49, 32, 23, 21, 48, 7, 12, 23, 41, 20, 9, 17, 31, 34, 3, 22, 13, 3, 37, 0, 44, 35, 26, 43, 1, 45, 26, 26, 36, 44, 32, 14, 17, 26, 40, 28, 2, 28, 16, 9, 32, 3, 27, 3, 32, 22, 23, 31, 33, 12, 26, 5, 47, 12, 14, 22, 47, 48, 3, 36, 5, 14, 18, 21, 41, 8, 23, 0, 14, 29, 21, 47, 45, 12, 2, 29, 48, 6, 24, 16, 25, 21, 49, 6, 1, 9, 23, 25, 4, 27, 18, 40, 26, 43, 20, 39, 9, 19, 26, 6, 16, 3, 33, 3, 2, 45, 23, 18, 49, 8, 14, 10, 46, 46, 8, 41, 36, 28, 32, 48, 38, 33, 45, 37, 0, 32, 40, 15, 44, 19, 13, 31, 5, 43, 10, 25, 7, 11, 19, 16, 0, 0, 4, 22, 30, 31, 6, 34, 31, 12, 35, 8, 13, 20, 28, 7, 7, 15, 20, 26, 33, 2, 26, 44, 22, 19, 30, 46, 48, 5, 32, 43, 12, 28, 40, 26, 46, 15, 4, 25, 7, 8, 23, 28, 17]
[6, 21, 18, 30, 1, 24, 24, 20, 50, 18, 29, 20, 38, 6, 33, 31, 26, 12, 34, 20, 38, 8, 17, 18, 41, 20, 0, 13, 30, 9, 38, 26, 44, 0, 4, 3, 40, 37, 15, 20, 27, 8, 45, 38, 47, 34, 17, 43, 21, 3, 33, 11, 0, 43, 20, 45, 41, 46, 7, 1, 25, 43, 24, 13, 26, 35, 40, 4, 1, 31, 27, 50, 31, 32, 16, 36, 44, 38, 40, 40, 46, 34, 44, 46, 30, 2, 40, 33, 25, 24, 0, 1, 11, 11, 21, 39, 45, 26, 9, 24, 23, 13, 19, 0, 43, 12, 37, 4, 41, 15, 11, 1, 32, 50, 38, 19, 45, 0, 22, 40, 48, 49, 47, 8, 49, 26, 39, 12, 33, 23, 45, 47, 37, 21, 0, 46, 14, 36, 6, 38, 29, 2, 46, 44, 44, 10, 35, 16, 47, 0, 24, 33, 10, 33, 48, 34, 43, 21, 13, 14, 19, 11, 34, 45, 22, 50, 7, 28, 42, 24, 0, 2, 30, 28, 47, 19, 40, 25, 14, 50, 8, 16, 42, 2, 37, 11, 23, 6, 7, 27, 23, 12, 30, 20, 17, 47, 34, 38]
[30, 30, 29, 3, 45, 12, 33, 44, 7, 36, 20, 42, 49, 45, 32, 39, 25, 21, 5, 10, 25, 4, 15, 28, 20, 18, 2, 4, 23, 41, 40, 17, 35, 4, 0, 6, 40, 2, 36, 13, 27, 30, 30, 40, 41, 47, 44, 39, 17, 20, 38, 30, 0, 36, 17, 43, 7, 27, 11, 4, 38, 18, 2, 50, 27, 10, 1, 8, 13, 11, 41, 42, 32, 7, 42, 21, 37, 15, 40, 9, 49, 17, 37, 36, 11, 49, 12, 15, 30, 46, 21, 25, 26, 29, 5, 5, 39, 26, 20, 8, 16, 43, 17, 25, 20, 33, 20, 12, 23, 22, 34, 12, 29, 15, 13, 9, 3, 32, 5, 14, 23, 24, 15, 45, 17, 3, 36, 48, 23, 43, 10, 31, 33, 22, 23, 17, 7, 1, 24, 9, 21, 3, 20, 8, 14, 10, 48, 7, 24, 48, 17, 48, 37, 22, 27, 10, 24, 26, 9, 32, 50, 41, 49, 32, 24, 45, 7, 17, 5, 10, 50, 7, 5, 21, 50, 46, 2, 14, 6, 29, 26, 8, 21, 34, 40, 0, 18, 40, 31, 10, 25, 46, 9, 22, 20, 34, 46, 1]
[1, 49, 14, 35, 30, 0, 31, 42, 21, 46, 45, 41, 26, 24, 20, 34, 29, 48, 44, 27, 32, 38, 46, 46, 41, 41, 13, 5, 15, 41, 46, 32, 26, 3, 6, 0, 2, 47, 12, 14, 30, 10, 18, 12, 24, 47, 12, 47, 19, 24, 0, 36, 44, 33, 15, 14, 33, 47, 38, 41, 48, 13, 31, 21, 16, 14, 39, 24, 5, 10, 14, 23, 0, 31, 3, 2, 17, 24, 29, 24, 42, 9, 15, 46, 17, 23, 28, 40, 39, 43, 12, 50, 30, 45, 32, 14, 42, 33, 33, 9, 23, 9, 33, 30, 47, 48, 6, 8, 23, 28, 2, 36, 43, 27, 17, 14, 28, 20, 37, 29, 49, 30, 29, 41, 28, 27, 17, 35, 48, 31, 49, 49, 30, 24, 35, 30, 11, 44, 28, 2, 26, 18, 25, 7, 34, 15, 46, 17, 34, 12, 43, 39, 13, 36, 47, 22, 42, 46, 3, 6, 24, 9, 5, 31, 24, 1, 44, 17, 50, 20, 24, 17, 32, 32, 47, 37, 24, 30, 13, 6, 37, 48, 17, 24, 37, 21, 23, 45, 17, 31, 19, 41, 33, 3, 28, 31, 24, 1]
[50, 38, 27, 46, 38, 29, 21, 13, 26, 49, 0, 47, 10, 22, 17, 30, 50, 41, 7, 5, 40, 47, 9, 48, 1, 25, 28, 36, 38, 17, 13, 1, 43, 40, 40, 2, 0, 2, 29, 49, 0, 45, 38, 45, 26, 29, 7, 17, 10, 14, 10, 20, 29, 27, 44, 18, 10, 18, 2, 38, 8, 17, 25, 14, 3, 27, 16, 16, 20, 50, 25, 9, 11, 29, 2, 24, 19, 41, 18, 35, 44, 40, 9, 25, 49, 38, 12, 49, 17, 46, 7, 29, 18, 2, 49, 43, 1, 3, 4, 23, 21, 26, 27, 44, 25, 8, 39, 36, 27, 18, 49, 16, 26, 33, 2, 3, 2, 41, 10, 34, 49, 40, 0, 13, 15, 9, 2, 21, 40, 15, 27, 27, 23, 23, 8, 39, 46, 21, 37, 38, 4, 35, 27, 12, 15, 35, 39, 11, 33, 23, 7, 34, 16, 9, 20, 31, 46, 41, 39, 36, 25, 34, 46, 45, 23, 20, 9, 48, 42, 25, 38, 46, 36, 45, 38, 5, 21, 47, 42, 11, 41, 30, 17, 16, 7, 43, 35, 47, 47, 31, 15, 29, 11, 39, 10, 5, 26, 31]
[44, 10, 3, 3, 14, 13, 36, 15, 27, 30, 22, 44, 10, 20, 41, 4, 3, 28, 20, 42, 7, 40, 1, 6, 22, 25, 14, 42, 46, 40, 22, 10, 1, 37, 2, 47, 2, 0, 49, 8, 5, 37, 43, 36, 48, 5, 40, 50, 18, 42, 15, 46, 19, 26, 8, 1, 7, 34, 48, 16, 6, 16, 33, 12, 4, 7, 12, 42, 0, 8, 34, 26, 32, 30, 46, 49, 20, 37, 37, 47, 15, 22, 45, 32, 25, 26, 15, 1, 32, 42, 37, 2, 33, 48, 43, 31, 17, 32, 31, 7, 17, 43, 40, 35, 1, 15, 41, 41, 43, 15, 35, 5, 15, 17, 26, 41, 18, 9, 45, 43, 35, 36, 31, 3, 14, 48, 6, 16, 30, 2, 47, 45, 11, 8, 45, 30, 15, 23, 26, 7, 50, 42, 14, 39, 2, 3, 1, 41, 49, 4, 45, 1, 5, 34, 14, 50, 20, 30, 9, 4, 20, 0, 6, 43, 29, 10, 46, 29, 47, 15, 16, 27, 11, 11, 20, 9, 3, 3, 22, 38, 28, 19, 41, 19, 9, 46, 38, 16, 35, 48, 4, 41, 40, 20, 16, 19, 8, 36]
[19, 31, 16, 32, 32, 50, 12, 12, 35, 0, 16, 40, 40, 27, 27, 42, 46, 24, 29, 16, 36, 2, 7, 33, 25, 17, 22, 36, 25, 8, 6, 33, 45, 15, 36, 12, 29, 49, 0, 40, 0, 17, 15, 20, 17, 7, 1, 24, 46, 50, 10, 46, 9, 47, 49, 50, 0, 27, 14, 32, 13, 5, 37, 34, 8, 20, 47, 34, 31, 37, 26, 44, 22, 34, 26, 17, 49, 11, 50, 41, 7, 5, 19, 22, 42, 34, 20, 38, 27, 18, 17, 29, 35, 43, 40, 41, 40, 25, 15, 9, 8, 1, 33, 10, 29, 32, 42, 43, 23, 18, 12, 22, 21, 7, 9, 24, 0, 48, 29, 20, 38, 0, 15, 43, 19, 1, 5, 36, 38, 34, 29, 10, 15, 5, 30, 43, 37, 5, 11, 12, 0, 36, 24, 42, 39, 4, 46, 35, 31, 24, 1, 9, 12, 16, 19, 11, 10, 14, 30, 3, 36, 27, 48, 3, 14, 33, 37, 19, 38, 23, 21, 26, 49, 41, 37, 3, 0, 35, 44, 47, 24, 28, 33, 45, 34, 23, 43, 14, 29, 9, 6, 33, 23, 11, 44, 24, 32, 50]
[30, 10, 9, 38, 17, 0, 6, 35, 29, 30, 47, 2, 14, 12, 37, 11, 21, 37, 34, 38, 8, 34, 40, 15, 27, 19, 12, 1, 9, 6, 48, 37, 26, 20, 13, 14, 49, 8, 40, 0, 43, 22, 32, 2, 48, 45, 18, 37, 6, 40, 15, 26, 15, 50, 16, 39, 46, 44, 36, 2, 23, 25, 43, 7, 37, 39, 50, 10, 29, 2, 33, 8, 16, 20, 17, 19, 18, 48, 9, 7, 14, 1, 44, 50, 3, 4, 48, 27, 3, 18, 12, 10, 8, 29, 13, 3, 42, 34, 0, 27, 12, 48, 16, 1, 26, 3, 12, 25, 23, 43, 40, 22, 44, 46, 13, 50, 46, 44, 47, 4, 50, 9, 2, 6, 0, 16, 1, 7, 20, 6, 38, 32, 18, 32, 21, 50, 12, 49, 16, 45, 50, 29, 16, 21, 22, 4, 39, 48, 22, 3, 30, 20, 28, 25, 13, 21, 44, 14, 1, 42, 48, 4, 34, 11, 49, 18, 47, 50, 32, 2, 17, 0, 33, 9, 19, 19, 16, 26, 31, 17, 7, 46, 33, 46, 11, 41, 4, 34, 4, 16, 10, 34, 14, 28, 4, 7, 4, 2]
[32, 38, 47, 38, 50, 18, 15, 29, 9, 46, 13, 46, 42, 37, 42, 37, 45, 2, 7, 41, 15, 24, 7, 22, 2, 38, 45, 21, 29, 39, 37, 26, 26, 27, 27, 30, 0, 5, 0, 43, 0, 45, 24, 1, 40, 15, 48, 3, 8, 43, 50, 40, 2, 29, 47, 37, 23, 6, 12, 18, 26, 15, 11, 35, 0, 31, 8, 19, 43, 41, 12, 8, 13, 10, 9, 4, 46, 15, 5, 14, 50, 9, 12, 7, 3, 23, 7, 42, 41, 42, 37, 31, 6, 32, 46, 18, 15, 13, 50, 47, 1, 21, 21, 43, 18, 47, 50, 8, 6, 6, 49, 5, 34, 32, 20, 43, 38, 28, 23, 29, 12, 48, 43, 39, 17, 27, 0, 31, 7, 50, 15, 12, 38, 4, 24, 13, 3, 38, 50, 17, 22, 4, 9, 42, 30, 10, 31, 40, 48, 30, 41, 5, 26, 21, 2, 38, 46, 13, 40, 35, 8, 38, 48, 40, 39, 34, 37, 29, 2, 19, 38, 26, 29, 10, 23, 28, 2, 35, 9, 38, 42, 22, 20, 31, 3, 18, 11, 9, 35, 21, 46, 33, 34, 25, 44, 44, 19, 26]
[46, 4, 21, 33, 9, 26, 25, 39, 0, 1, 12, 9, 13, 18, 33, 27, 45, 14, 11, 45, 16, 14, 42, 25, 24, 16, 7, 29, 41, 25, 14, 41, 36, 8, 30, 10, 45, 37, 17, 22, 45, 0, 7, 37, 15, 6, 36, 43, 33, 18, 13, 46, 26, 23, 2, 30, 31, 38, 49, 43, 25, 33, 25, 42, 20, 28, 43, 9, 11, 15, 48, 27, 44, 11, 29, 15, 47, 47, 4, 8, 27, 39, 35, 20, 44, 25, 4, 12, 5, 13, 31, 17, 27, 15, 28, 20, 18, 3, 18, 13, 38, 46, 31, 33, 33, 19, 17, 10, 21, 10, 21, 45, 14, 46, 7, 40, 34, 35, 49, 17, 43, 8, 23, 34, 2, 2, 14, 16, 2, 46, 34, 46, 5, 40, 3, 4, 33, 12, 7, 37, 50, 48, 12, 16, 4, 48, 11, 35, 29, 19, 40, 13, 40, 35, 4, 46, 28, 46, 44, 26, 31, 10, 34, 13, 5, 30, 46, 38, 15, 30, 50, 27, 38, 18, 9, 39, 28, 2, 23, 14, 22, 35, 23, 16, 0, 26, 2, 19, 30, 36, 36, 34, 14, 13, 7, 35, 44, 20]
[42, 9, 8, 49, 21, 43, 17, 40, 10, 10, 7, 43, 12, 42, 32, 49, 5, 9, 26, 34, 5, 35, 16, 32, 8, 49, 28, 32, 8, 24, 27, 13, 44, 45, 30, 18, 38, 43, 15, 32, 24, 7, 0, 28, 25, 3, 8, 45, 0, 44, 25, 24, 20, 22, 24, 23, 35, 19, 11, 35, 22, 30, 14, 49, 38, 39, 23, 31, 45, 19, 3, 17, 30, 25, 11, 44, 10, 47, 0, 34, 3, 7, 17, 3, 40, 15, 31, 44, 20, 24, 16, 41, 24, 23, 32, 47, 29, 18, 32, 32, 12, 20, 44, 50, 6, 32, 33, 40, 5, 32, 43, 28, 30, 46, 27, 9, 24, 26, 35, 16, 27, 12, 7, 31, 50, 25, 37, 35, 3, 45, 34, 35, 17, 20, 29, 15, 38, 5, 9, 45, 46, 23, 33, 3, 13, 29, 45, 7, 24, 2, 35, 42, 4, 19, 36, 5, 12, 5, 20, 31, 44, 12, 18, 26, 43, 9, 24, 47, 24, 1, 31, 25, 18, 33, 27, 4, 49, 48, 14, 40, 44, 43, 17, 30, 10, 21, 35, 10, 49, 31, 30, 26, 0, 40, 43, 29, 39, 14]
[12, 27, 30, 6, 0, 15, 27, 22, 7, 6, 14, 15, 16, 5, 4, 45, 12, 20, 27, 35, 48, 19, 25, 15, 31, 48, 24, 23, 24, 21, 42, 48, 32, 38, 40, 12, 45, 36, 20, 2, 1, 37, 28, 0, 30, 48, 44, 13, 23, 8, 6, 49, 9, 42, 30, 25, 27, 34, 43, 34, 13, 28, 32, 22, 9, 2, 38, 44, 34, 0, 38, 36, 21, 49, 26, 14, 50, 23, 34, 44, 17, 29, 48, 3, 23, 12, 0, 25, 35, 32, 33, 43, 5, 8, 47, 2, 16, 26, 29, 14, 38, 0, 45, 8, 0, 12, 31, 30, 1, 16, 24, 22, 33, 21, 4, 3, 7, 34, 37, 26, 40, 28, 18, 13, 25, 7, 50, 36, 2, 44, 38, 33, 4, 35, 43, 41, 1, 43, 29, 41, 32, 32, 17, 5, 22, 39, 34, 0, 45, 43, 27, 28, 30, 50, 38, 48, 3, 21, 40, 3, 0, 26, 35, 16, 10, 23, 43, 3, 35, 36, 6, 11, 21, 46, 4, 4, 10, 37, 0, 5, 27, 18, 11, 21, 3, 2, 18, 38, 42, 14, 27, 20, 44, 44, 21, 22, 29, 18]
[49, 38, 31, 45, 9, 33, 25, 7, 16, 22, 50, 3, 24, 38, 39, 16, 41, 50, 39, 34, 36, 43, 6, 23, 40, 14, 16, 35, 33, 23, 0, 39, 14, 47, 41, 24, 26, 48, 17, 48, 40, 15, 25, 30, 0, 10, 0, 12, 33, 6, 43, 24, 18, 20, 33, 11, 47, 19, 25, 29, 31, 29, 18, 16, 29, 24, 15, 48, 44, 17, 36, 26, 39, 13, 18, 10, 38, 36, 34, 43, 48, 25, 24, 3, 21, 3, 30, 9, 32, 50, 43, 7, 34, 46, 32, 34, 48, 7, 23, 1, 6, 40, 37, 0, 48, 20, 13, 37, 36, 22, 4, 29, 43, 22, 27, 33, 30, 9, 48, 41, 16, 16, 29, 24, 10, 36, 17, 28, 39, 47, 8, 46, 29, 20, 6, 47, 11, 26, 27, 23, 50, 4, 11, 5, 27, 34, 26, 29, 12, 8, 41, 2, 31, 8, 35, 24, 32, 33, 32, 9, 40, 48, 6, 6, 42, 11, 7, 43, 48, 47, 50, 30, 19, 12, 45, 18, 46, 3, 18, 23, 19, 33, 16, 27, 12, 27, 6, 48, 22, 31, 0, 10, 41, 37, 38, 13, 29, 23]
[0, 43, 18, 43, 21, 28, 38, 17, 43, 31, 16, 27, 49, 41, 2, 8, 46, 50, 1, 18, 11, 19, 14, 25, 25, 24, 27, 24, 38, 24, 2, 4, 17, 34, 47, 47, 29, 5, 7, 45, 15, 6, 3, 48, 10, 0, 21, 44, 12, 17, 9, 29, 24, 43, 42, 30, 41, 31, 24, 10, 33, 24, 40, 7, 3, 29, 8, 40, 13, 10, 31, 6, 35, 12, 42, 50, 1, 16, 37, 20, 23, 24, 6, 20, 43, 20, 45, 33, 25, 31, 32, 46, 19, 25, 31, 15, 11, 44, 43, 18, 46, 20, 37, 27, 21, 13, 12, 36, 8, 46, 0, 14, 47, 11, 23, 20, 47, 6, 33, 37, 47, 0, 4, 15, 49, 12, 8, 15, 46, 37, 31, 10, 48, 9, 16, 5, 50, 21, 13, 1, 0, 50, 31, 41, 30, 16, 15, 4, 50, 36, 15, 20, 35, 41, 26, 1, 22, 30, 27, 46, 0, 44, 26, 3, 19, 6, 25, 28, 28, 31, 33, 27, 14, 27, 38, 7, 25, 12, 1, 32, 43, 8, 31, 49, 42, 22, 28, 11, 17, 40, 38, 46, 12, 12, 29, 7, 19, 38]
