N1,N2,...,Nx
[49, 2, 39, 37, 19, 35, 34, 5, 0, 13, 34, 7, 4, 36, 3, 15, 17, 39, 42, 17, 48, 48, 12, 48, 5, 8, 40, 36, 19, 39, 30, 22, 20, 25, 14, 28, 36, 33, 4, 20, 31, 34, 15, 20, 3, 47, 37, 0, 37, 18, 1, 17, 47, 14, 29, 39, 28, 16, 13, 50, 19, 15, 4, 37, 2, 10, 17, 7, 48, 15, 33, 17, 37, 47, 28, 11, 36, 9, 3, 38, 10, 36, 3, 32, 17, 15, 6, 24, 30, 29, 20, 16, 2, 45, 9, 10, 47]
[42, 14, 34, 44, 43, 35, 7, 49, 15, 21, 2, 20, 34, 26, 17, 42, 7, 49, 33, 28, 47, 40, 18, 43, 26, 21, 45, 45, 20, 45, 39, 15, 25, 1, 32, 37, 43, 21, 47, 18, 41, 33, 43, 3, 42, 16, 4, 37, 0, 3, 21, 8, 4, 41, 11, 1, 1, 10, 47, 28, 43, 18, 27, 38, 4, 22, 11, 17, 39, 28, 38, 8, 44, 38, 29, 28, 27, 12, 47, 24, 37, 44, 24, 11, 20, 12, 27, 7, 6, 16, 43, 32, 31, 42, 28, 48, 1]
[33, 44, 35, 37, 1, 11, 34, 46, 29, 22, 14, 47, 26, 43, 18, 36, 20, 1, 36, 46, 29, 37, 8, 15, 33, 48, 33, 32, 38, 25, 19, 11, 26, 45, 1, 35, 23, 2, 0, 7, 0, 30, 6, 15, 25, 45, 41, 18, 3, 0, 38, 20, 21, 37, 25, 26, 13, 8, 20, 28, 39, 20, 6, 11, 45, 13, 22, 24, 10, 19, 24, 41, 17, 25, 14, 40, 41, 41, 10, 13, 39, 23, 25, 49, 24, 15, 42, 34, 41, 43, 10, 9, 16, 15, 21, 18, 48]
[32, 15, 36, 5, 45, 36, 0, 20, 18, 29, 48, 35, 24, 42, 0, 43, 44, 17, 16, 39, 0, 22, 2, 4, 17, 50, 16, 47, 35, 2, 41, 37, 22, 44, 17, 17, 13, 28, 21, 44, 5, 33, 0, 19, 29, 45, 43, 1, 21, 38, 0, 32, 33, 46, 24, 36, 17, 23, 11, 50, 47, 22, 43, 39, 47, 1, 13, 2, 10, 19, 15, 26, 30, 25, 37, 17, 2, 13, 37, 15, 15, 13, 17, 6, 10, 1, 1, 42, 0, 28, 49, 1, 45, 1, 50, 47, 7]
[40, 12, 9, 21, 23, 45, 18, 48, 37, 9, 12, 28, 21, 4, 3, 15, 46, 39, 7, 31, 35, 40, 7, 33, 28, 50, 15, 3, 34, 3, 47, 9, 20, 30, 22, 26, 50, 41, 40, 44, 36, 44, 2, 4, 36, 32, 24, 17, 8, 20, 32, 0, 7, 5, 1, 20, 20, 42, 27, 21, 33, 18, 46, 34, 11, 26, 19, 27, 15, 28, 22, 16, 10, 30, 39, 42, 43, 3, 29, 20, 38, 7, 25, 22, 11, 2, 35, 20, 19, 21, 2, 40, 45, 17, 8, 39, 41]
[28, 3, 15, 26, 23, 33, 49, 4, 42, 29, 19, 10, 13, 27, 36, 3, 26, 24, 25, 30, 46, 7, 41, 2, 18, 24, 11, 28, 0, 33, 13, 42, 2, 4, 12, 38, 45, 16, 7, 14, 2, 28, 39, 10, 29, 8, 14, 47, 4, 21, 33, 7, 0, 44, 46, 36, 8, 13, 41, 2, 20, 49, 32, 17, 46, 44, 0, 18, 31, 27, 4, 31, 49, 42, 47, 34, 34, 45, 26, 10, 49, 22, 11, 22, 0, 37, 39, 21, 1, 45, 42, 19, 24, 18, 49, 28, 41]
[38, 14, 37, 39, 4, 15, 35, 8, 27, 38, 34, 43, 44, 1, 50, 16, 50, 42, 18, 16, 44, 50, 1, 32, 13, 50, 39, 22, 10, 44, 50, 12, 13, 14, 33, 14, 4, 26, 48, 22, 4, 47, 10, 30, 34, 33, 17, 14, 41, 37, 46, 5, 44, 0, 5, 42, 24, 6, 43, 23, 5, 37, 29, 15, 8, 22, 24, 0, 43, 22, 15, 11, 13, 2, 25, 31, 35, 7, 18, 32, 21, 6, 8, 30, 19, 39, 9, 3, 47, 6, 24, 12, 9, 48, 16, 22, 20]
[11, 30, 10, 6, 50, 26, 2, 0, 11, 28, 23, 8, 24, 41, 18, 40, 49, 31, 14, 2, 32, 48, 11, 12, 30, 19, 8, 23, 28, 13, 27, 16, 43, 35, 34, 24, 1, 15, 3, 8, 18, 13, 27, 13, 32, 4, 33, 29, 11, 25, 24, 1, 46, 5, 0, 24, 40, 11, 27, 24, 0, 35, 37, 26, 11, 0, 35, 15, 42, 26, 19, 39, 31, 48, 28, 31, 47, 45, 18, 28, 19, 15, 26, 47, 50, 17, 24, 1, 37, 17, 24, 30, 15, 0, 21, 49, 35]
[37, 0, 46, 2, 14, 44, 50, 45, 42, 37, 17, 12, 40, 33, 48, 12, 26, 21, 18, 43, 6, 34, 2, 13, 45, 8, 37, 7, 12, 33, 29, 25, 42, 7, 21, 43, 22, 3, 4, 22, 3, 2, 21, 6, 50, 40, 25, 39, 1, 26, 36, 20, 36, 42, 24, 0, 29, 11, 36, 24, 40, 49, 7, 10, 26, 20, 18, 16, 43, 37, 8, 49, 16, 18, 14, 42, 3, 11, 39, 17, 9, 3, 6, 18, 42, 29, 24, 33, 48, 26, 47, 49, 15, 23, 11, 27, 49]
[24, 28, 37, 23, 4, 28, 14, 19, 16, 9, 26, 1, 38, 12, 9, 38, 17, 50, 44, 14, 41, 1, 36, 19, 42, 48, 35, 19, 17, 3, 40, 43, 17, 24, 22, 38, 14, 36, 0, 37, 10, 38, 4, 45, 28, 30, 36, 28, 1, 13, 17, 20, 8, 24, 40, 29, 0, 33, 2, 8, 47, 42, 16, 13, 42, 35, 45, 50, 49, 24, 2, 5, 44, 24, 22, 21, 46, 50, 43, 34, 30, 40, 25, 22, 34, 16, 13, 7, 37, 50, 48, 1, 40, 32, 38, 48, 43]
[38, 49, 6, 8, 8, 43, 2, 24, 16, 41, 28, 31, 49, 50, 13, 43, 38, 29, 28, 49, 22, 41, 3, 39, 11, 19, 4, 47, 13, 3, 39, 24, 36, 50, 2, 9, 20, 3, 13, 36, 9, 38, 45, 4, 2, 19, 12, 16, 10, 8, 23, 42, 13, 6, 11, 11, 33, 0, 33, 14, 43, 28, 28, 35, 22, 7, 32, 46, 10, 44, 21, 4, 44, 18, 25, 26, 29, 1, 42, 40, 18, 17, 40, 36, 0, 40, 38, 20, 11, 42, 44, 40, 36, 44, 23, 16, 23]
[20, 41, 1, 28, 36, 5, 36, 8, 2, 49, 27, 33, 50, 0, 36, 7, 4, 46, 47, 22, 1, 32, 12, 19, 26, 6, 46, 34, 45, 3, 34, 48, 10, 31, 50, 40, 43, 14, 43, 9, 4, 33, 2, 49, 34, 5, 5, 13, 47, 20, 11, 27, 41, 43, 27, 36, 2, 33, 0, 15, 38, 14, 39, 48, 31, 7, 16, 19, 26, 29, 14, 16, 22, 18, 28, 0, 1, 12, 6, 15, 19, 2, 22, 34, 45, 23, 35, 18, 1, 44, 47, 12, 11, 43, 24, 18, 27]
[15, 40, 21, 3, 15, 48, 32, 32, 39, 47, 46, 27, 8, 36, 45, 33, 45, 12, 27, 2, 16, 29, 18, 2, 24, 39, 33, 33, 13, 41, 1, 41, 18, 17, 23, 14, 20, 12, 1, 15, 40, 8, 1, 29, 7, 7, 42, 50, 28, 28, 50, 21, 2, 23, 24, 24, 8, 14, 15, 0, 26, 3, 50, 10, 28, 39, 1, 45, 13, 47, 31, 6, 5, 47, 22, 23, 50, 31, 3, 44, 33, 10, 7, 13, 8, 36, 33, 35, 30, 36, 5, 17, 47, 4, 43, 42, 33]
[5, 4, 9, 36, 37, 47, 7, 9, 19, 20, 50, 20, 18, 37, 49, 44, 31, 47, 49, 42, 35, 23, 12, 42, 24, 0, 8, 37, 43, 8, 6, 15, 50, 21, 49, 22, 40, 16, 43, 27, 4, 8, 50, 12, 22, 26, 2, 19, 43, 39, 47, 33, 20, 5, 0, 40, 47, 43, 38, 26, 0, 31, 25, 1, 6, 35, 45, 2, 30, 2, 44, 0, 34, 38, 9, 10, 16, 49, 37, 21, 4, 27, 49, 5, 20, 35, 14, 34, 12, 15, 3, 21, 22, 44, 26, 5, 19]
[3, 48, 12, 18, 16, 50, 27, 8, 19, 36, 48, 36, 22, 42, 43, 12, 47, 3, 11, 4, 11, 50, 44, 48, 34, 38, 20, 12, 16, 26, 15, 42, 14, 21, 40, 19, 27, 8, 49, 5, 8, 35, 32, 16, 6, 20, 46, 15, 18, 20, 22, 18, 49, 37, 35, 49, 42, 28, 14, 3, 31, 0, 18, 11, 24, 42, 49, 27, 4, 45, 23, 49, 10, 15, 14, 50, 14, 32, 38, 26, 39, 39, 9, 46, 11, 8, 29, 16, 20, 26, 12, 44, 38, 5, 46, 31, 23]
[30, 10, 14, 28, 46, 2, 35, 12, 27, 19, 16, 11, 9, 37, 23, 50, 42, 45, 9, 44, 5, 1, 45, 35, 2, 16, 10, 4, 35, 12, 13, 42, 4, 33, 2, 43, 43, 6, 40, 6, 46, 25, 11, 22, 12, 47, 19, 4, 27, 6, 43, 46, 32, 29, 37, 7, 16, 28, 39, 50, 25, 18, 0, 24, 39, 7, 15, 23, 15, 49, 27, 9, 13, 32, 25, 14, 42, 21, 40, 48, 13, 17, 33, 42, 15, 28, 44, 29, 48, 19, 2, 26, 39, 10, 41, 5, 37]
[27, 23, 49, 14, 24, 8, 31, 32, 0, 29, 24, 34, 47, 11, 4, 14, 36, 43, 36, 11, 43, 38, 41, 22, 43, 2, 40, 19, 22, 35, 30, 32, 27, 18, 5, 22, 24, 29, 38, 36, 18, 27, 47, 6, 16, 3, 5, 37, 38, 11, 39, 34, 17, 15, 26, 10, 13, 35, 48, 10, 1, 11, 24, 0, 18, 8, 5, 15, 1, 7, 33, 46, 34, 8, 49, 27, 25, 23, 36, 3, 47, 10, 46, 20, 38, 33, 46, 50, 28, 12, 28, 22, 15, 35, 23, 43, 35]
[16, 35, 46, 42, 42, 34, 23, 32, 31, 8, 46, 44, 12, 25, 49, 14, 2, 33, 47, 15, 33, 24, 33, 39, 38, 33, 30, 43, 5, 3, 25, 13, 42, 47, 10, 22, 49, 47, 31, 8, 16, 46, 16, 39, 22, 15, 20, 2, 4, 45, 47, 11, 46, 8, 11, 26, 42, 22, 31, 28, 6, 24, 39, 18, 0, 35, 31, 28, 18, 30, 33, 8, 11, 23, 37, 38, 50, 12, 44, 28, 45, 24, 7, 21, 30, 15, 48, 36, 24, 44, 13, 33, 18, 46, 34, 44, 28]
[0, 21, 6, 15, 1, 44, 37, 12, 19, 38, 12, 13, 47, 40, 15, 22, 28, 2, 9, 25, 28, 0, 33, 50, 7, 20, 24, 45, 46, 23, 2, 2, 5, 15, 31, 39, 45, 21, 37, 47, 48, 8, 31, 36, 17, 49, 3, 10, 22, 13, 1, 26, 44, 22, 0, 20, 35, 7, 7, 39, 35, 42, 7, 8, 35, 0, 33, 33, 20, 0, 16, 13, 23, 33, 9, 33, 47, 33, 33, 46, 8, 33, 46, 16, 1, 45, 3, 15, 2, 37, 8, 8, 12, 26, 13, 48, 29]
[21, 5, 24, 7, 28, 36, 16, 20, 26, 24, 35, 21, 1, 9, 3, 39, 34, 21, 36, 28, 37, 44, 30, 41, 36, 17, 17, 39, 28, 2, 28, 44, 24, 12, 33, 24, 43, 1, 36, 15, 1, 20, 34, 3, 2, 15, 25, 17, 11, 22, 13, 19, 0, 24, 35, 18, 45, 32, 16, 1, 45, 49, 15, 5, 31, 33, 0, 18, 3, 42, 19, 3, 15, 37, 9, 3, 3, 4, 29, 15, 49, 7, 27, 25, 36, 34, 31, 20, 30, 40, 28, 15, 28, 29, 18, 0, 8]
[41, 6, 40, 48, 18, 26, 12, 32, 19, 15, 32, 18, 3, 9, 13, 10, 22, 9, 31, 24, 41, 45, 49, 1, 39, 49, 28, 48, 31, 45, 31, 42, 24, 31, 3, 37, 17, 9, 12, 2, 19, 22, 26, 15, 0, 28, 45, 7, 17, 24, 2, 27, 18, 0, 15, 16, 50, 46, 19, 45, 2, 27, 23, 15, 28, 33, 18, 0, 28, 26, 42, 43, 40, 24, 43, 24, 47, 3, 38, 49, 31, 31, 18, 13, 35, 33, 21, 30, 20, 45, 3, 48, 20, 5, 37, 2, 49]
[36, 17, 39, 16, 29, 17, 47, 35, 46, 0, 42, 10, 29, 29, 35, 4, 15, 23, 31, 22, 46, 19, 16, 50, 40, 14, 41, 3, 30, 15, 18, 10, 5, 43, 4, 27, 42, 27, 14, 11, 18, 42, 0, 44, 18, 13, 13, 48, 39, 10, 10, 15, 31, 43, 42, 43, 49, 10, 26, 13, 30, 4, 15, 1, 18, 20, 3, 28, 0, 50, 48, 27, 28, 30, 40, 33, 13, 21, 38, 49, 28, 13, 37, 0, 12, 33, 36, 25, 17, 8, 1, 14, 40, 19, 28, 39, 0]
[5, 39, 32, 1, 48, 22, 45, 48, 44, 6, 16, 29, 47, 0, 10, 15, 9, 47, 11, 41, 26, 30, 24, 30, 25, 2, 5, 4, 44, 39, 17, 23, 28, 25, 3, 32, 0, 41, 0, 32, 25, 33, 38, 48, 31, 19, 6, 15, 28, 19, 19, 28, 27, 22, 26, 37, 24, 44, 29, 47, 2, 45, 49, 7, 30, 0, 42, 26, 50, 0, 18, 40, 16, 18, 1, 27, 10, 8, 37, 4, 2, 29, 23, 20, 12, 33, 45, 30, 45, 23, 35, 44, 4, 0, 42, 10, 46]
[36, 26, 44, 42, 45, 28, 43, 20, 25, 10, 32, 29, 39, 27, 18, 31, 44, 43, 43, 3, 10, 26, 49, 37, 8, 43, 32, 5, 11, 10, 1, 42, 1, 13, 32, 5, 17, 21, 8, 13, 28, 14, 10, 46, 45, 29, 33, 33, 38, 24, 15, 22, 4, 15, 19, 8, 2, 21, 14, 31, 44, 23, 27, 33, 33, 16, 19, 42, 48, 18, 0, 16, 40, 49, 0, 8, 45, 34, 49, 7, 15, 40, 46, 4, 19, 34, 45, 40, 30, 8, 5, 37, 32, 1, 36, 4, 23]
[5, 28, 29, 23, 4, 13, 19, 39, 4, 14, 38, 42, 11, 13, 15, 24, 23, 13, 5, 7, 5, 24, 15, 12, 29, 15, 33, 27, 34, 5, 12, 43, 44, 48, 20, 36, 6, 32, 7, 7, 18, 33, 23, 18, 16, 22, 36, 17, 8, 41, 26, 16, 31, 11, 39, 49, 5, 4, 16, 6, 0, 49, 9, 46, 8, 13, 3, 43, 27, 40, 16, 0, 45, 37, 19, 7, 22, 33, 13, 41, 14, 24, 38, 49, 40, 16, 40, 18, 17, 30, 33, 9, 38, 19, 47, 4, 2]
[29, 30, 18, 43, 27, 4, 9, 25, 26, 37, 35, 19, 21, 15, 3, 3, 37, 7, 4, 26, 32, 9, 3, 8, 12, 36, 24, 37, 27, 45, 14, 11, 36, 7, 21, 45, 19, 24, 21, 49, 43, 36, 7, 46, 18, 2, 27, 37, 44, 17, 30, 10, 49, 13, 31, 16, 44, 44, 22, 5, 34, 10, 13, 34, 11, 23, 15, 40, 28, 16, 40, 45, 0, 37, 15, 7, 42, 46, 37, 27, 15, 20, 1, 25, 3, 8, 1, 39, 7, 44, 45, 39, 23, 37, 40, 19, 14]
[20, 16, 9, 4, 23, 40, 32, 33, 9, 32, 14, 9, 23, 48, 50, 6, 12, 29, 1, 49, 44, 25, 14, 49, 46, 45, 32, 41, 5, 27, 30, 37, 39, 5, 18, 21, 38, 21, 31, 22, 12, 16, 32, 17, 18, 16, 6, 47, 38, 25, 25, 30, 42, 2, 48, 18, 24, 18, 18, 47, 38, 15, 32, 8, 23, 33, 37, 24, 30, 18, 49, 37, 37, 0, 45, 29, 15, 49, 26, 28, 50, 27, 27, 6, 37, 47, 4, 23, 14, 27, 28, 0, 23, 35, 33, 8, 28]
[22, 18, 12, 48, 42, 7, 31, 44, 25, 30, 19, 45, 32, 4, 48, 8, 31, 44, 39, 32, 37, 34, 20, 37, 34, 12, 16, 22, 20, 27, 2, 38, 13, 45, 28, 43, 31, 30, 50, 30, 21, 3, 29, 43, 18, 6, 17, 28, 29, 14, 37, 39, 47, 25, 28, 14, 22, 25, 28, 22, 9, 14, 25, 49, 37, 9, 9, 43, 40, 1, 0, 19, 15, 45, 0, 14, 29, 31, 0, 11, 22, 35, 22, 2, 1, 43, 26, 6, 9, 29, 39, 26, 43, 37, 29, 21, 18]
[28, 24, 5, 29, 35, 15, 2, 50, 4, 31, 9, 35, 11, 29, 30, 17, 43, 50, 3, 36, 42, 43, 11, 13, 3, 20, 24, 21, 10, 21, 0, 48, 24, 44, 24, 11, 43, 13, 19, 28, 0, 41, 3, 6, 34, 39, 16, 11, 28, 40, 17, 42, 34, 31, 31, 42, 21, 26, 0, 23, 10, 50, 14, 27, 38, 33, 3, 24, 33, 27, 8, 7, 7, 29, 14, 0, 5, 27, 29, 5, 24, 8, 2, 42, 35, 11, 11, 48, 0, 10, 23, 17, 23, 50, 33, 28, 5]
[46, 28, 2, 11, 25, 27, 39, 47, 26, 36, 49, 28, 20, 2, 33, 43, 45, 6, 43, 46, 17, 8, 46, 23, 25, 10, 19, 7, 42, 13, 25, 27, 39, 24, 32, 14, 15, 13, 50, 50, 32, 25, 20, 39, 25, 30, 46, 36, 27, 41, 2, 43, 34, 35, 47, 3, 46, 29, 1, 50, 16, 14, 42, 25, 50, 47, 3, 47, 13, 10, 45, 22, 42, 15, 29, 5, 0, 25, 12, 14, 38, 40, 25, 23, 23, 11, 35, 31, 36, 44, 5, 14, 42, 1, 38, 43, 29]
[40, 0, 25, 30, 5, 29, 36, 27, 43, 36, 20, 45, 4, 36, 21, 47, 47, 22, 16, 15, 15, 26, 43, 43, 37, 16, 41, 32, 37, 49, 45, 50, 23, 20, 48, 19, 13, 17, 39, 45, 24, 48, 38, 0, 40, 30, 17, 9, 12, 41, 13, 3, 45, 7, 45, 11, 50, 1, 12, 31, 49, 32, 21, 23, 12, 33, 4, 3, 21, 8, 34, 33, 46, 49, 31, 27, 25, 0, 8, 31, 3, 50, 17, 28, 11, 1, 47, 38, 12, 31, 8, 23, 33, 12, 47, 24, 8]
[7, 30, 25, 6, 3, 44, 0, 32, 38, 25, 48, 49, 12, 31, 39, 32, 38, 22, 19, 47, 8, 17, 19, 27, 39, 44, 42, 22, 34, 22, 7, 19, 33, 47, 37, 23, 47, 19, 41, 47, 33, 35, 26, 4, 6, 43, 25, 3, 47, 10, 37, 29, 26, 18, 18, 39, 43, 42, 6, 3, 37, 38, 40, 36, 44, 33, 29, 38, 38, 37, 49, 13, 37, 26, 0, 29, 12, 8, 0, 33, 46, 14, 34, 20, 34, 9, 20, 47, 46, 20, 39, 26, 16, 36, 20, 41, 44]
[28, 38, 20, 47, 14, 31, 26, 28, 27, 8, 31, 45, 4, 2, 8, 15, 31, 9, 0, 3, 2, 0, 48, 8, 13, 41, 39, 1, 43, 0, 20, 45, 37, 29, 48, 8, 16, 5, 23, 14, 12, 46, 45, 48, 49, 18, 2, 38, 24, 13, 15, 20, 10, 32, 28, 17, 34, 40, 15, 44, 21, 26, 48, 3, 28, 46, 15, 49, 49, 4, 7, 41, 27, 28, 11, 5, 14, 31, 33, 0, 7, 29, 28, 26, 13, 30, 35, 17, 22, 32, 28, 14, 27, 10, 27, 2, 35]
[5, 25, 33, 36, 6, 0, 31, 40, 38, 39, 1, 21, 14, 47, 15, 45, 29, 20, 5, 22, 10, 6, 21, 7, 34, 37, 11, 6, 5, 14, 2, 31, 47, 46, 21, 47, 19, 47, 35, 38, 45, 33, 37, 24, 48, 23, 33, 10, 37, 39, 15, 38, 49, 21, 19, 9, 30, 18, 19, 33, 4, 39, 13, 47, 45, 8, 49, 31, 28, 2, 15, 14, 15, 50, 22, 24, 38, 3, 46, 7, 0, 35, 49, 7, 15, 47, 48, 2, 50, 3, 6, 33, 6, 20, 27, 36, 21]
[35, 21, 17, 40, 34, 15, 50, 33, 21, 14, 13, 44, 28, 38, 39, 6, 38, 16, 45, 26, 9, 3, 42, 47, 11, 35, 37, 41, 34, 33, 40, 6, 32, 15, 15, 23, 10, 38, 4, 49, 28, 23, 7, 41, 49, 20, 35, 36, 44, 23, 13, 7, 22, 6, 15, 3, 40, 17, 2, 10, 27, 39, 17, 10, 24, 33, 7, 31, 13, 29, 40, 24, 20, 27, 35, 8, 40, 50, 14, 29, 35, 0, 34, 14, 14, 39, 23, 30, 45, 0, 23, 39, 25, 18, 11, 39, 22]
[33, 45, 18, 35, 11, 28, 25, 39, 4, 11, 4, 9, 32, 33, 38, 43, 40, 38, 44, 6, 35, 1, 45, 8, 44, 36, 15, 28, 33, 21, 41, 12, 38, 4, 13, 12, 36, 34, 16, 34, 13, 23, 25, 40, 8, 44, 7, 3, 24, 25, 17, 25, 11, 8, 26, 6, 25, 40, 22, 7, 49, 9, 33, 46, 7, 46, 27, 18, 37, 23, 46, 38, 1, 27, 22, 2, 25, 17, 34, 28, 49, 34, 0, 44, 21, 25, 42, 0, 13, 24, 49, 46, 46, 14, 6, 32, 14]
[1, 3, 35, 3, 40, 29, 39, 6, 0, 9, 20, 43, 35, 23, 8, 38, 48, 4, 35, 40, 11, 38, 26, 33, 8, 1, 17, 8, 0, 8, 43, 1, 27, 36, 16, 46, 17, 21, 43, 2, 8, 35, 49, 43, 31, 10, 37, 32, 11, 49, 6, 22, 22, 30, 47, 18, 22, 36, 34, 13, 5, 46, 42, 20, 21, 16, 25, 13, 0, 20, 4, 49, 25, 6, 2, 42, 23, 28, 20, 26, 7, 14, 44, 0, 21, 37, 41, 26, 45, 13, 42, 39, 3, 18, 20, 17, 49]
[44, 19, 11, 27, 12, 18, 14, 11, 33, 37, 7, 1, 10, 28, 29, 9, 26, 50, 10, 29, 18, 5, 4, 48, 6, 8, 20, 45, 39, 48, 13, 46, 12, 4, 15, 8, 22, 36, 23, 40, 17, 3, 8, 6, 28, 33, 17, 17, 20, 24, 10, 11, 0, 19, 50, 42, 34, 0, 45, 8, 20, 11, 15, 38, 30, 1, 36, 35, 12, 12, 19, 40, 3, 37, 1, 35, 23, 11, 34, 13, 15, 14, 21, 21, 0, 38, 5, 36, 11, 14, 20, 45, 9, 13, 24, 36, 30]
[37, 8, 9, 36, 33, 1, 44, 22, 26, 9, 26, 21, 26, 42, 1, 31, 28, 26, 11, 34, 4, 0, 26, 47, 49, 9, 5, 18, 7, 45, 34, 47, 44, 30, 40, 30, 30, 36, 28, 40, 33, 1, 26, 17, 44, 13, 23, 15, 12, 15, 1, 2, 37, 39, 17, 29, 16, 40, 23, 36, 35, 8, 28, 33, 15, 45, 34, 33, 33, 33, 34, 16, 8, 47, 43, 11, 11, 1, 9, 30, 47, 39, 25, 37, 38, 0, 8, 23, 26, 7, 23, 16, 27, 15, 17, 8, 24]
[2, 12, 41, 12, 38, 44, 4, 39, 13, 11, 7, 43, 3, 21, 30, 11, 43, 45, 29, 15, 25, 21, 6, 36, 33, 50, 43, 8, 24, 20, 8, 46, 31, 35, 50, 24, 30, 46, 19, 26, 24, 9, 21, 7, 12, 22, 0, 6, 27, 42, 1, 35, 39, 9, 24, 24, 13, 38, 35, 33, 14, 29, 44, 46, 48, 3, 31, 21, 36, 45, 45, 40, 1, 4, 26, 11, 35, 47, 20, 35, 48, 23, 42, 41, 5, 8, 0, 16, 44, 29, 45, 50, 16, 18, 12, 44, 10]
[40, 10, 32, 26, 18, 4, 9, 18, 7, 43, 8, 43, 16, 27, 42, 20, 32, 0, 19, 21, 42, 42, 17, 38, 20, 19, 30, 36, 23, 24, 10, 39, 50, 26, 43, 48, 37, 1, 43, 22, 36, 39, 38, 10, 6, 22, 23, 24, 7, 34, 42, 20, 21, 3, 1, 33, 7, 20, 18, 35, 34, 16, 29, 50, 36, 15, 20, 30, 25, 30, 40, 18, 39, 23, 6, 48, 31, 38, 47, 17, 2, 30, 0, 26, 36, 23, 16, 0, 2, 27, 17, 21, 37, 8, 34, 50, 9]
[27, 25, 16, 11, 40, 17, 48, 18, 35, 11, 19, 46, 48, 21, 4, 29, 47, 23, 31, 5, 23, 18, 1, 7, 32, 9, 41, 30, 26, 15, 31, 22, 32, 35, 44, 45, 5, 20, 47, 24, 26, 4, 45, 16, 30, 50, 29, 30, 6, 41, 0, 19, 1, 47, 37, 48, 37, 11, 1, 30, 12, 20, 48, 28, 24, 2, 30, 20, 17, 45, 30, 17, 7, 14, 9, 0, 36, 12, 46, 22, 50, 45, 13, 45, 11, 26, 44, 2, 0, 47, 22, 29, 5, 4, 12, 13, 3]
[14, 6, 43, 28, 35, 37, 2, 43, 25, 32, 12, 37, 45, 35, 19, 40, 4, 30, 8, 28, 24, 10, 20, 30, 24, 15, 39, 21, 33, 3, 21, 48, 28, 1, 17, 26, 26, 40, 10, 5, 38, 13, 49, 16, 34, 43, 7, 29, 16, 43, 28, 21, 45, 6, 17, 26, 50, 42, 44, 36, 15, 26, 19, 12, 44, 37, 40, 45, 8, 23, 8, 30, 44, 27, 29, 10, 44, 31, 20, 32, 3, 0, 24, 13, 14, 7, 29, 27, 47, 0, 3, 0, 50, 16, 45, 29, 16]
[28, 46, 40, 42, 7, 45, 40, 17, 22, 37, 35, 5, 46, 40, 15, 6, 42, 15, 43, 13, 25, 39, 29, 39, 6, 3, 31, 11, 37, 44, 44, 10, 41, 30, 5, 22, 25, 39, 7, 0, 2, 19, 14, 21, 12, 0, 1, 20, 43, 10, 49, 2, 42, 24, 24, 47, 48, 44, 47, 5, 3, 12, 2, 28, 13, 8, 28, 3, 1, 35, 5, 33, 45, 28, 39, 23, 5, 8, 39, 28, 6, 23, 49, 42, 20, 23, 45, 17, 22, 3, 0, 1, 34, 35, 7, 3, 19]
[35, 33, 8, 29, 0, 10, 14, 33, 45, 0, 8, 22, 34, 33, 12, 26, 36, 47, 7, 26, 22, 27, 30, 27, 37, 34, 29, 33, 15, 22, 34, 46, 29, 4, 3, 49, 41, 12, 40, 1, 24, 29, 21, 20, 45, 15, 49, 16, 32, 9, 1, 40, 19, 12, 30, 49, 1, 40, 12, 17, 21, 44, 26, 22, 33, 8, 15, 48, 14, 44, 37, 9, 39, 0, 26, 17, 14, 23, 26, 14, 33, 39, 46, 39, 45, 16, 50, 21, 29, 0, 1, 0, 15, 36, 26, 17, 30]
[41, 28, 16, 44, 6, 36, 20, 2, 26, 36, 24, 33, 25, 29, 30, 18, 25, 46, 19, 4, 47, 29, 42, 28, 36, 44, 2, 42, 13, 9, 5, 25, 14, 39, 4, 15, 9, 32, 41, 15, 28, 39, 7, 48, 23, 29, 2, 2, 31, 16, 45, 45, 24, 9, 15, 15, 40, 36, 11, 47, 22, 38, 39, 15, 18, 12, 28, 20, 40, 4, 32, 38, 23, 23, 43, 23, 42, 33, 16, 27, 6, 25, 46, 3, 9, 27, 16, 37, 5, 50, 34, 15, 0, 43, 17, 22, 44]
[15, 30, 24, 35, 30, 50, 26, 7, 44, 3, 39, 45, 33, 26, 20, 8, 32, 3, 1, 42, 21, 38, 31, 27, 21, 5, 43, 17, 27, 15, 29, 41, 8, 27, 3, 45, 48, 31, 29, 7, 42, 6, 10, 45, 2, 42, 14, 45, 42, 15, 1, 17, 18, 48, 0, 23, 32, 44, 43, 4, 44, 5, 10, 35, 46, 26, 29, 5, 19, 0, 1, 19, 37, 35, 37, 50, 1, 12, 36, 10, 20, 18, 14, 18, 13, 15, 18, 8, 4, 16, 35, 36, 43, 0, 17, 13, 10]
