N1,N2,...,Nx
[26, 6, 22, 32, 2, 32, 44, 10, 10, 5, 11, 49, 10, 41, 27, 15, 8, 6, 45, 1, 3, 40, 24, 15, 21, 0, 25, 43, 33, 0, 49, 9, 27, 6, 12, 47, 36, 27, 38, 19, 38, 46, 27, 26, 18, 16, 6, 8, 24, 48, 26, 17, 48, 26, 37, 19, 4, 6, 19, 19, 47, 38, 44, 30, 36, 21, 8, 10, 44, 36, 38, 40, 16, 45, 4, 26, 44, 16, 48, 15, 4, 26, 11, 9, 44, 11, 44, 23, 27, 46, 21, 38, 21, 31, 30, 33, 5, 8, 3, 8, 21, 5, 30, 8, 37, 23, 48, 19, 31, 0, 40, 6, 42, 40, 25, 18, 38, 36, 23, 11, 35, 7, 38, 22, 42, 38, 11, 14, 14, 8, 31, 14, 40, 23, 16, 42, 34, 29, 30, 9, 39, 39, 31, 50, 44, 19, 38, 37, 15, 29, 5, 33, 31, 14, 7, 18, 17, 21, 21, 30, 34, 40, 34, 41, 45, 16, 42, 12, 2, 24, 32, 42, 48, 2, 40, 30, 3, 44, 24, 9, 7, 29, 0, 30]
[28, 6, 43, 4, 44, 38, 30, 16, 15, 27, 13, 2, 46, 10, 38, 33, 45, 4, 0, 5, 1, 46, 41, 23, 1, 25, 0, 47, 35, 30, 25, 45, 29, 14, 33, 48, 21, 33, 12, 34, 27, 17, 44, 25, 15, 10, 34, 42, 46, 21, 42, 3, 46, 41, 22, 44, 33, 38, 18, 14, 3, 32, 46, 45, 38, 14, 32, 27, 1, 30, 50, 18, 8, 38, 6, 25, 17, 27, 17, 24, 18, 25, 12, 40, 13, 15, 37, 43, 30, 6, 40, 29, 23, 17, 40, 14, 6, 13, 43, 24, 14, 28, 8, 6, 50, 30, 15, 6, 33, 36, 6, 40, 26, 11, 35, 13, 45, 23, 0, 22, 12, 18, 36, 34, 0, 50, 10, 2, 22, 43, 48, 28, 15, 35, 46, 25, 33, 24, 10, 47, 5, 48, 16, 31, 34, 14, 22, 27, 3, 33, 49, 8, 22, 28, 2, 17, 12, 33, 42, 26, 17, 44, 13, 47, 27, 25, 45, 29, 11, 27, 17, 2, 41, 15, 6, 29, 15, 46, 43, 20, 5, 21, 34, 17]
[43, 42, 35, 4, 1, 20, 26, 38, 32, 23, 9, 2, 21, 12, 17, 46, 9, 50, 39, 50, 14, 37, 20, 4, 4, 43, 47, 0, 22, 15, 3, 26, 26, 6, 20, 5, 12, 14, 6, 4, 38, 14, 17, 0, 20, 14, 39, 39, 28, 0, 50, 2, 27, 44, 34, 8, 49, 43, 39, 40, 14, 3, 7, 33, 12, 4, 48, 13, 16, 27, 41, 10, 38, 25, 24, 25, 49, 16, 22, 33, 34, 2, 5, 41, 44, 29, 44, 21, 43, 28, 3, 17, 23, 38, 33, 14, 29, 23, 15, 20, 10, 11, 0, 15, 27, 27, 20, 38, 19, 9, 32, 33, 32, 7, 30, 4, 1, 47, 0, 34, 34, 43, 30, 49, 24, 8, 40, 20, 9, 6, 24, 11, 37, 28, 35, 34, 5, 8, 50, 8, 27, 23, 45, 22, 29, 21, 14, 1, 25, 22, 7, 46, 8, 33, 4, 21, 48, 19, 14, 46, 16, 41, 7, 4, 50, 12, 23, 13, 48, 6, 48, 38, 20, 26, 20, 30, 9, 18, 47, 1, 4, 39, 27, 2]
[7, 46, 47, 47, 34, 43, 38, 5, 47, 26, 15, 47, 35, 3, 46, 41, 11, 44, 22, 33, 46, 34, 25, 21, 23, 33, 35, 22, 0, 40, 29, 18, 0, 41, 22, 24, 47, 1, 4, 23, 2, 33, 2, 50, 25, 40, 38, 0, 9, 42, 47, 38, 28, 4, 44, 41, 15, 12, 14, 44, 24, 13, 19, 48, 3, 40, 12, 36, 16, 36, 2, 5, 25, 33, 24, 41, 23, 18, 10, 33, 47, 9, 3, 29, 22, 35, 22, 28, 45, 19, 42, 5, 26, 27, 19, 44, 7, 39, 8, 8, 45, 24, 10, 4, 25, 6, 0, 23, 2, 8, 28, 11, 31, 19, 48, 0, 2, 3, 48, 45, 48, 2, 8, 20, 42, 32, 0, 20, 45, 3, 20, 35, 22, 7, 48, 13, 17, 13, 33, 38, 10, 1, 7, 19, 42, 37, 11, 0, 23, 47, 11, 5, 48, 11, 10, 45, 35, 49, 9, 40, 25, 38, 18, 29, 34, 34, 32, 29, 5, 21, 45, 5, 10, 46, 35, 35, 43, 30, 9, 27, 29, 16, 10, 22]
[37, 11, 22, 39, 17, 12, 36, 2, 6, 40, 50, 36, 38, 29, 36, 22, 9, 32, 26, 48, 24, 19, 19, 37, 20, 0, 30, 15, 40, 0, 27, 15, 47, 48, 7, 43, 36, 27, 49, 1, 10, 1, 26, 33, 9, 42, 7, 18, 13, 12, 18, 32, 37, 38, 22, 44, 47, 16, 34, 24, 39, 10, 23, 32, 41, 30, 43, 23, 25, 38, 33, 45, 39, 3, 9, 33, 25, 8, 36, 4, 14, 7, 23, 50, 46, 30, 20, 11, 35, 35, 31, 21, 39, 6, 50, 27, 20, 7, 47, 20, 43, 0, 25, 31, 35, 50, 20, 32, 38, 22, 45, 47, 13, 49, 7, 50, 20, 42, 11, 22, 1, 23, 23, 27, 49, 13, 10, 22, 50, 3, 32, 17, 30, 14, 4, 38, 3, 9, 8, 19, 15, 23, 13, 42, 44, 5, 39, 6, 40, 39, 40, 28, 6, 24, 4, 15, 8, 32, 7, 30, 23, 9, 35, 17, 7, 21, 47, 28, 11, 25, 8, 27, 13, 43, 42, 12, 38, 27, 15, 44, 19, 35, 43, 15]
[22, 10, 8, 8, 5, 29, 48, 16, 5, 37, 4, 22, 31, 2, 48, 12, 4, 37, 19, 26, 28, 39, 21, 19, 17, 49, 25, 3, 29, 27, 0, 7, 1, 1, 14, 25, 7, 4, 49, 14, 45, 8, 10, 19, 22, 10, 27, 34, 45, 42, 36, 7, 38, 37, 47, 29, 8, 8, 48, 39, 26, 28, 18, 21, 40, 45, 31, 30, 50, 49, 24, 1, 10, 14, 5, 30, 4, 37, 10, 6, 16, 5, 6, 7, 21, 31, 0, 40, 14, 37, 32, 8, 11, 24, 0, 27, 20, 32, 39, 31, 4, 24, 34, 8, 35, 13, 3, 19, 10, 25, 3, 29, 19, 40, 48, 15, 43, 22, 29, 48, 23, 48, 3, 9, 6, 19, 24, 5, 12, 5, 46, 4, 34, 30, 32, 3, 35, 36, 11, 5, 30, 19, 41, 49, 42, 25, 31, 21, 36, 6, 47, 23, 16, 1, 41, 35, 31, 48, 41, 14, 3, 3, 49, 22, 29, 23, 50, 11, 37, 45, 2, 22, 12, 28, 38, 44, 8, 6, 3, 16, 48, 46, 11, 17]
[48, 28, 28, 17, 12, 18, 46, 31, 36, 8, 3, 21, 28, 0, 3, 41, 50, 12, 24, 31, 5, 43, 10, 13, 3, 9, 45, 26, 18, 15, 7, 0, 0, 2, 40, 3, 38, 31, 6, 2, 41, 24, 1, 21, 38, 19, 27, 45, 8, 26, 43, 38, 31, 20, 16, 24, 22, 48, 42, 39, 17, 30, 43, 11, 32, 43, 27, 35, 50, 46, 37, 43, 16, 17, 9, 14, 26, 13, 17, 34, 44, 0, 5, 22, 8, 37, 38, 8, 39, 23, 25, 19, 9, 5, 35, 26, 15, 16, 39, 17, 18, 34, 23, 39, 32, 37, 45, 22, 17, 27, 5, 11, 26, 35, 50, 18, 19, 33, 28, 47, 33, 4, 27, 28, 8, 32, 33, 17, 39, 12, 14, 36, 9, 17, 42, 48, 7, 33, 43, 1, 16, 27, 21, 0, 25, 6, 2, 32, 5, 12, 33, 42, 6, 17, 35, 5, 45, 36, 46, 30, 21, 13, 33, 12, 29, 22, 11, 33, 29, 19, 36, 45, 33, 22, 30, 25, 9, 19, 20, 7, 30, 11, 1, 16]
[30, 23, 14, 13, 1, 7, 22, 34, 2, 15, 8, 7, 42, 13, 24, 21, 14, 45, 40, 6, 35, 36, 38, 10, 38, 27, 29, 26, 0, 47, 1, 0, 0, 20, 48, 39, 3, 25, 36, 26, 45, 24, 35, 3, 26, 24, 31, 13, 28, 27, 11, 38, 39, 4, 42, 10, 18, 40, 23, 22, 38, 29, 12, 0, 8, 6, 16, 37, 43, 6, 14, 18, 38, 0, 25, 37, 6, 48, 16, 28, 27, 35, 20, 26, 29, 5, 14, 20, 0, 5, 6, 25, 43, 40, 35, 14, 4, 14, 30, 29, 36, 3, 41, 20, 45, 33, 47, 28, 37, 9, 32, 10, 23, 46, 22, 42, 2, 18, 2, 16, 5, 9, 37, 33, 38, 9, 12, 40, 41, 36, 7, 37, 45, 18, 42, 0, 25, 35, 11, 1, 29, 32, 5, 26, 21, 16, 18, 31, 22, 25, 8, 37, 40, 24, 7, 16, 46, 39, 37, 45, 14, 48, 38, 11, 9, 36, 40, 45, 17, 38, 47, 23, 5, 36, 26, 20, 35, 18, 39, 30, 18, 35, 30, 37]
[46, 28, 3, 17, 49, 12, 13, 36, 1, 48, 15, 19, 11, 22, 41, 10, 21, 40, 27, 15, 0, 6, 22, 38, 50, 6, 14, 6, 41, 48, 1, 2, 20, 0, 31, 44, 41, 44, 12, 9, 35, 33, 50, 8, 34, 9, 6, 33, 26, 43, 42, 7, 34, 7, 32, 38, 43, 34, 23, 2, 16, 2, 24, 22, 34, 10, 31, 50, 28, 17, 39, 47, 8, 46, 10, 21, 26, 35, 46, 47, 25, 34, 39, 15, 17, 9, 9, 5, 32, 22, 33, 42, 35, 42, 39, 49, 32, 49, 26, 17, 20, 30, 29, 15, 8, 17, 36, 18, 41, 43, 0, 23, 24, 42, 33, 26, 28, 8, 42, 32, 18, 22, 17, 12, 46, 24, 50, 3, 35, 10, 43, 35, 26, 27, 24, 33, 43, 44, 19, 7, 8, 10, 14, 34, 11, 46, 33, 43, 22, 41, 2, 41, 30, 14, 46, 38, 1, 12, 28, 16, 15, 26, 19, 10, 25, 5, 10, 18, 20, 45, 28, 16, 7, 43, 44, 25, 17, 39, 11, 49, 0, 33, 16, 37]
[50, 27, 26, 30, 9, 35, 4, 17, 48, 26, 41, 32, 17, 3, 6, 18, 6, 49, 27, 26, 50, 5, 24, 25, 35, 12, 33, 20, 22, 7, 14, 40, 48, 31, 0, 33, 16, 32, 16, 1, 30, 35, 9, 11, 46, 11, 6, 39, 39, 14, 32, 27, 19, 38, 35, 30, 16, 20, 5, 37, 4, 24, 34, 20, 50, 16, 15, 13, 7, 21, 32, 38, 29, 27, 14, 7, 49, 23, 23, 32, 25, 37, 14, 33, 30, 42, 50, 40, 29, 2, 46, 24, 45, 41, 24, 17, 5, 34, 37, 44, 44, 45, 39, 12, 23, 5, 39, 3, 19, 15, 33, 12, 24, 41, 8, 27, 16, 46, 39, 36, 6, 7, 24, 6, 12, 42, 14, 16, 40, 18, 12, 47, 28, 20, 37, 50, 4, 12, 44, 8, 44, 15, 24, 39, 3, 36, 8, 9, 12, 20, 6, 6, 9, 25, 46, 35, 36, 9, 15, 6, 49, 46, 40, 6, 16, 19, 26, 9, 26, 20, 16, 13, 38, 34, 43, 29, 26, 47, 47, 28, 32, 20, 27, 33]
[46, 31, 2, 2, 0, 9, 15, 31, 39, 18, 22, 48, 19, 25, 29, 37, 24, 47, 25, 6, 2, 49, 36, 31, 23, 47, 48, 5, 24, 43, 25, 3, 39, 44, 33, 0, 9, 17, 15, 11, 19, 45, 6, 18, 3, 34, 11, 27, 49, 4, 20, 34, 45, 18, 34, 13, 40, 49, 6, 21, 28, 27, 15, 46, 44, 3, 35, 3, 45, 17, 47, 27, 46, 34, 25, 44, 48, 48, 22, 36, 32, 40, 25, 2, 49, 0, 10, 25, 32, 37, 40, 18, 50, 19, 21, 32, 34, 32, 30, 27, 18, 13, 2, 12, 14, 18, 27, 11, 40, 5, 4, 8, 41, 49, 3, 45, 14, 17, 40, 46, 39, 43, 11, 31, 28, 50, 42, 19, 22, 1, 21, 3, 0, 24, 15, 1, 11, 24, 32, 48, 13, 9, 33, 10, 36, 12, 43, 47, 28, 6, 34, 40, 3, 17, 25, 36, 46, 32, 1, 6, 24, 48, 43, 0, 41, 44, 6, 49, 5, 29, 1, 0, 10, 33, 49, 7, 43, 42, 34, 21, 9, 14, 24, 35]
[8, 10, 31, 3, 3, 38, 7, 25, 40, 19, 20, 11, 6, 23, 9, 2, 13, 38, 43, 46, 45, 39, 48, 23, 25, 36, 21, 12, 47, 36, 7, 38, 3, 41, 16, 9, 0, 13, 29, 33, 35, 7, 49, 49, 50, 50, 29, 42, 2, 13, 9, 50, 33, 33, 44, 34, 43, 15, 1, 1, 44, 0, 43, 33, 10, 17, 42, 19, 44, 7, 16, 26, 2, 5, 16, 15, 32, 8, 42, 46, 41, 46, 10, 13, 11, 5, 26, 21, 23, 25, 47, 27, 13, 20, 45, 35, 33, 3, 10, 3, 36, 44, 26, 20, 27, 4, 35, 7, 40, 16, 1, 36, 38, 1, 5, 29, 20, 33, 7, 2, 19, 10, 4, 33, 23, 28, 37, 19, 30, 16, 11, 31, 8, 48, 21, 46, 35, 32, 35, 23, 23, 0, 22, 19, 29, 30, 19, 13, 11, 1, 19, 50, 15, 42, 39, 31, 19, 47, 14, 31, 15, 33, 50, 48, 43, 1, 44, 23, 40, 23, 0, 35, 12, 27, 4, 5, 15, 35, 34, 9, 39, 12, 0, 18]
[37, 38, 26, 50, 29, 2, 48, 7, 47, 14, 33, 45, 23, 21, 39, 42, 4, 16, 32, 41, 12, 48, 23, 39, 19, 27, 33, 14, 1, 27, 4, 31, 25, 44, 32, 17, 13, 0, 10, 44, 47, 3, 47, 17, 28, 7, 36, 46, 42, 12, 36, 16, 10, 35, 16, 28, 36, 30, 27, 7, 37, 40, 12, 16, 46, 50, 44, 17, 22, 5, 35, 35, 10, 16, 14, 4, 28, 35, 30, 31, 3, 40, 20, 35, 15, 25, 38, 19, 41, 45, 10, 0, 48, 14, 12, 11, 23, 16, 9, 10, 38, 16, 43, 16, 6, 33, 11, 19, 0, 38, 31, 38, 15, 39, 16, 26, 18, 2, 18, 7, 33, 43, 11, 37, 47, 8, 19, 45, 3, 6, 11, 10, 21, 8, 17, 30, 25, 16, 12, 33, 25, 9, 25, 13, 18, 12, 19, 34, 11, 4, 42, 18, 45, 33, 24, 6, 32, 43, 4, 34, 32, 50, 37, 6, 8, 26, 25, 28, 12, 30, 33, 43, 35, 10, 31, 46, 16, 18, 0, 27, 41, 14, 20, 36]
[27, 18, 27, 27, 25, 19, 47, 5, 38, 37, 24, 11, 31, 43, 30, 10, 27, 33, 31, 12, 13, 8, 28, 28, 23, 38, 12, 6, 4, 49, 49, 6, 36, 12, 16, 15, 29, 10, 0, 18, 46, 5, 33, 2, 0, 49, 40, 13, 37, 18, 14, 7, 6, 28, 18, 4, 1, 19, 38, 1, 12, 24, 19, 8, 13, 35, 31, 23, 38, 23, 26, 43, 19, 20, 5, 25, 18, 1, 41, 50, 44, 19, 4, 16, 19, 27, 12, 12, 27, 50, 23, 11, 1, 49, 26, 5, 8, 49, 10, 4, 8, 25, 3, 41, 18, 30, 39, 41, 30, 48, 45, 42, 15, 35, 37, 47, 50, 37, 7, 47, 29, 35, 30, 33, 26, 5, 7, 7, 36, 12, 12, 8, 14, 21, 32, 28, 32, 39, 8, 35, 22, 40, 13, 33, 10, 25, 22, 42, 31, 34, 48, 0, 43, 24, 20, 36, 34, 0, 42, 17, 4, 25, 42, 15, 26, 10, 45, 37, 1, 49, 9, 25, 30, 4, 42, 23, 20, 3, 2, 4, 12, 42, 8, 33]
[10, 13, 38, 10, 40, 43, 36, 23, 18, 24, 31, 15, 37, 17, 4, 50, 21, 15, 33, 18, 5, 0, 49, 47, 22, 19, 34, 4, 23, 1, 14, 2, 26, 9, 1, 11, 33, 44, 18, 0, 19, 48, 11, 4, 35, 34, 30, 32, 38, 5, 12, 35, 2, 29, 28, 9, 32, 19, 31, 42, 15, 25, 1, 35, 6, 4, 15, 40, 33, 16, 21, 24, 5, 37, 27, 20, 2, 38, 10, 43, 11, 4, 36, 15, 42, 15, 34, 34, 39, 45, 33, 8, 18, 42, 20, 49, 3, 0, 35, 11, 6, 11, 19, 11, 40, 35, 23, 8, 25, 13, 12, 4, 2, 11, 31, 31, 11, 19, 49, 17, 36, 3, 19, 31, 15, 14, 48, 3, 50, 31, 10, 17, 32, 5, 6, 9, 5, 41, 43, 19, 11, 39, 6, 8, 36, 21, 31, 38, 19, 35, 29, 18, 21, 23, 11, 13, 45, 40, 10, 29, 9, 38, 10, 42, 33, 14, 1, 42, 10, 41, 18, 31, 30, 9, 9, 2, 17, 40, 5, 33, 40, 45, 32, 11]
[5, 43, 43, 34, 26, 9, 35, 39, 18, 33, 16, 24, 22, 22, 15, 40, 24, 33, 45, 35, 3, 36, 6, 24, 24, 38, 27, 38, 2, 10, 45, 41, 45, 35, 30, 19, 35, 47, 46, 19, 0, 31, 21, 40, 38, 46, 23, 4, 15, 14, 46, 4, 32, 9, 3, 37, 5, 15, 32, 36, 27, 10, 46, 27, 30, 17, 44, 34, 6, 31, 21, 28, 34, 21, 20, 50, 24, 45, 45, 37, 22, 3, 8, 29, 20, 47, 13, 28, 31, 31, 45, 50, 10, 13, 12, 23, 17, 38, 13, 18, 21, 0, 48, 24, 49, 40, 22, 31, 30, 3, 23, 16, 47, 27, 21, 17, 32, 17, 50, 30, 1, 43, 40, 1, 13, 34, 6, 36, 5, 29, 49, 32, 39, 26, 32, 38, 34, 30, 24, 39, 48, 47, 42, 25, 31, 26, 25, 29, 47, 9, 49, 15, 30, 6, 39, 8, 32, 35, 36, 36, 35, 18, 15, 31, 32, 0, 22, 19, 7, 30, 48, 40, 19, 23, 36, 45, 35, 19, 14, 26, 45, 1, 27, 17]
[36, 44, 1, 26, 49, 16, 49, 28, 21, 19, 4, 11, 22, 3, 22, 7, 37, 47, 17, 46, 38, 29, 43, 39, 31, 46, 17, 14, 33, 1, 8, 24, 24, 33, 35, 45, 7, 3, 5, 48, 31, 0, 17, 34, 15, 24, 41, 19, 13, 40, 44, 15, 4, 4, 4, 2, 27, 40, 50, 42, 24, 46, 27, 10, 44, 23, 0, 39, 25, 3, 5, 19, 49, 36, 30, 24, 17, 49, 8, 20, 29, 27, 20, 2, 2, 6, 18, 36, 18, 31, 9, 13, 43, 23, 28, 32, 8, 35, 33, 20, 18, 50, 15, 24, 47, 15, 31, 6, 41, 42, 40, 28, 25, 8, 36, 16, 15, 14, 37, 42, 11, 14, 38, 40, 7, 1, 9, 45, 16, 27, 32, 22, 47, 6, 46, 0, 13, 28, 20, 24, 19, 43, 36, 8, 23, 12, 38, 8, 19, 9, 23, 49, 48, 37, 22, 19, 45, 32, 32, 44, 20, 37, 11, 37, 33, 32, 34, 35, 0, 42, 39, 5, 39, 17, 32, 35, 21, 16, 30, 33, 35, 23, 46, 19]
[32, 22, 21, 3, 5, 36, 38, 29, 21, 19, 27, 45, 5, 18, 22, 47, 16, 7, 36, 10, 34, 10, 38, 24, 31, 27, 44, 17, 2, 26, 10, 1, 35, 50, 9, 6, 49, 47, 33, 11, 21, 17, 0, 27, 48, 6, 24, 34, 39, 29, 0, 26, 8, 27, 38, 15, 10, 22, 22, 36, 41, 49, 17, 22, 19, 41, 17, 43, 32, 19, 4, 8, 8, 18, 32, 7, 26, 49, 37, 1, 14, 39, 1, 14, 14, 46, 44, 41, 43, 20, 5, 34, 9, 32, 13, 31, 3, 10, 20, 17, 27, 4, 38, 4, 41, 31, 23, 46, 45, 50, 47, 38, 15, 48, 49, 39, 37, 26, 15, 23, 42, 33, 0, 44, 43, 10, 15, 2, 40, 47, 29, 41, 35, 8, 4, 1, 15, 36, 31, 22, 11, 45, 17, 25, 36, 15, 19, 6, 33, 21, 33, 0, 42, 15, 24, 13, 18, 2, 22, 32, 46, 37, 29, 23, 7, 34, 29, 39, 36, 24, 20, 1, 22, 17, 20, 38, 23, 9, 13, 26, 16, 26, 11, 7]
[28, 14, 43, 34, 35, 37, 11, 0, 1, 3, 8, 38, 46, 50, 42, 26, 46, 21, 12, 18, 27, 31, 44, 39, 1, 26, 25, 0, 50, 33, 19, 21, 3, 8, 11, 18, 49, 17, 2, 4, 40, 34, 27, 0, 12, 3, 44, 12, 14, 19, 17, 39, 49, 18, 36, 42, 21, 42, 17, 16, 21, 17, 46, 2, 28, 14, 47, 44, 27, 9, 45, 8, 3, 29, 46, 29, 4, 41, 49, 28, 27, 35, 24, 45, 14, 45, 10, 15, 18, 32, 28, 0, 26, 16, 20, 50, 30, 47, 49, 15, 13, 41, 47, 34, 19, 12, 6, 13, 23, 41, 24, 7, 2, 21, 49, 7, 20, 36, 12, 4, 36, 6, 38, 25, 13, 23, 23, 27, 12, 38, 24, 21, 50, 13, 33, 15, 25, 47, 11, 50, 46, 41, 9, 13, 10, 34, 4, 29, 37, 16, 39, 9, 15, 49, 24, 50, 26, 39, 31, 5, 15, 13, 18, 14, 26, 30, 19, 3, 30, 43, 23, 7, 29, 0, 25, 12, 26, 4, 14, 30, 24, 13, 47, 50]
[33, 47, 27, 17, 22, 16, 48, 43, 19, 3, 31, 2, 1, 37, 0, 10, 37, 32, 33, 30, 41, 16, 7, 38, 23, 18, 15, 20, 25, 9, 22, 38, 26, 34, 46, 3, 50, 28, 0, 35, 38, 15, 48, 12, 0, 38, 42, 17, 22, 33, 34, 37, 24, 48, 6, 8, 19, 50, 42, 45, 20, 10, 44, 29, 41, 6, 34, 3, 25, 44, 21, 9, 7, 32, 33, 46, 8, 19, 4, 0, 0, 31, 20, 1, 30, 31, 46, 31, 38, 29, 27, 13, 21, 21, 41, 29, 41, 7, 7, 16, 2, 26, 11, 26, 47, 38, 49, 45, 14, 50, 49, 11, 31, 46, 20, 25, 1, 46, 47, 5, 50, 35, 38, 1, 40, 30, 25, 25, 34, 42, 34, 50, 35, 16, 17, 34, 45, 24, 19, 10, 25, 48, 45, 47, 29, 24, 40, 18, 46, 5, 26, 47, 32, 14, 23, 3, 33, 34, 50, 28, 19, 45, 16, 4, 12, 5, 16, 7, 8, 20, 24, 43, 34, 46, 33, 3, 20, 6, 25, 49, 43, 8, 42, 8]
[3, 25, 39, 39, 40, 24, 41, 8, 45, 40, 21, 17, 13, 8, 35, 2, 6, 0, 26, 16, 30, 15, 45, 17, 15, 16, 10, 14, 40, 42, 10, 19, 24, 9, 11, 34, 50, 7, 49, 34, 46, 24, 6, 3, 38, 0, 36, 8, 46, 34, 44, 45, 49, 32, 21, 11, 26, 26, 48, 38, 24, 20, 24, 29, 13, 1, 7, 10, 14, 17, 47, 34, 47, 26, 8, 33, 42, 3, 32, 33, 18, 3, 6, 19, 8, 41, 38, 13, 2, 7, 2, 50, 22, 13, 2, 39, 49, 38, 29, 11, 41, 11, 20, 49, 50, 39, 42, 34, 48, 15, 10, 12, 24, 20, 27, 45, 6, 19, 17, 7, 29, 45, 31, 42, 15, 9, 50, 26, 7, 23, 48, 44, 37, 6, 35, 3, 5, 47, 34, 7, 6, 32, 10, 39, 34, 39, 13, 22, 5, 42, 23, 6, 10, 20, 48, 23, 13, 50, 31, 43, 18, 46, 50, 37, 42, 43, 30, 47, 16, 37, 4, 48, 10, 5, 28, 25, 8, 8, 45, 48, 27, 48, 22, 34]
[2, 16, 42, 23, 41, 35, 32, 5, 6, 17, 6, 15, 18, 34, 23, 5, 10, 36, 10, 41, 15, 16, 5, 25, 3, 6, 34, 39, 38, 7, 27, 27, 31, 6, 6, 11, 29, 36, 40, 30, 23, 41, 24, 44, 42, 36, 0, 50, 30, 43, 42, 34, 11, 41, 25, 41, 46, 6, 35, 16, 36, 18, 40, 13, 26, 3, 45, 41, 14, 33, 27, 32, 11, 21, 22, 25, 17, 26, 39, 21, 23, 47, 49, 11, 31, 12, 23, 18, 12, 23, 21, 13, 19, 49, 21, 9, 21, 28, 39, 27, 13, 41, 24, 36, 19, 42, 39, 44, 45, 3, 30, 10, 28, 40, 26, 45, 32, 46, 14, 26, 26, 1, 23, 23, 17, 13, 45, 34, 8, 47, 0, 26, 15, 25, 29, 50, 35, 13, 50, 44, 33, 0, 18, 35, 13, 28, 45, 37, 37, 8, 36, 36, 27, 37, 42, 8, 27, 46, 5, 32, 41, 28, 37, 25, 19, 1, 38, 23, 12, 44, 49, 17, 6, 10, 26, 14, 0, 46, 36, 39, 46, 6, 9, 16]
[23, 21, 2, 34, 42, 32, 32, 34, 6, 2, 37, 42, 15, 33, 39, 22, 11, 17, 11, 1, 22, 7, 15, 25, 21, 8, 42, 39, 0, 18, 34, 45, 13, 33, 39, 27, 42, 46, 13, 32, 4, 19, 34, 12, 17, 8, 50, 0, 5, 37, 42, 38, 7, 32, 43, 0, 48, 36, 26, 6, 5, 41, 16, 24, 25, 3, 9, 29, 39, 12, 30, 0, 39, 7, 32, 48, 44, 8, 5, 24, 7, 1, 8, 2, 27, 4, 24, 1, 10, 33, 30, 45, 20, 0, 19, 36, 37, 26, 31, 22, 33, 6, 10, 13, 25, 34, 25, 5, 44, 32, 9, 15, 16, 9, 31, 41, 24, 18, 29, 12, 15, 7, 18, 10, 12, 37, 5, 37, 23, 29, 13, 32, 17, 35, 44, 10, 45, 40, 17, 35, 8, 25, 39, 10, 35, 29, 39, 33, 5, 31, 20, 43, 30, 18, 40, 17, 18, 24, 0, 26, 26, 39, 33, 2, 13, 33, 9, 40, 38, 43, 21, 44, 11, 35, 45, 1, 23, 49, 26, 49, 40, 45, 40, 22]
[22, 8, 22, 21, 23, 33, 20, 8, 37, 35, 11, 23, 2, 18, 30, 48, 40, 49, 37, 26, 48, 9, 24, 12, 29, 24, 46, 28, 9, 13, 45, 8, 28, 26, 39, 49, 2, 42, 37, 38, 15, 13, 39, 14, 22, 46, 30, 5, 0, 41, 12, 31, 25, 0, 50, 38, 36, 1, 11, 37, 28, 5, 49, 30, 12, 30, 32, 31, 30, 15, 20, 41, 43, 25, 18, 2, 7, 37, 31, 23, 49, 49, 39, 50, 46, 11, 17, 18, 37, 7, 3, 9, 50, 42, 30, 33, 49, 42, 42, 34, 46, 40, 17, 7, 30, 9, 3, 18, 45, 35, 49, 43, 17, 42, 11, 3, 44, 0, 21, 40, 49, 15, 42, 26, 40, 15, 17, 15, 32, 14, 7, 50, 20, 40, 20, 45, 4, 23, 16, 32, 47, 20, 50, 17, 24, 29, 13, 17, 22, 1, 20, 49, 40, 20, 4, 7, 16, 38, 2, 48, 2, 5, 40, 26, 34, 9, 46, 47, 29, 26, 44, 32, 28, 44, 46, 30, 2, 40, 33, 30, 46, 36, 4, 38]
[26, 31, 44, 33, 14, 22, 45, 36, 9, 15, 10, 4, 46, 22, 32, 11, 37, 39, 3, 11, 23, 9, 23, 44, 3, 48, 21, 0, 42, 12, 42, 26, 27, 43, 14, 4, 13, 12, 18, 5, 14, 40, 29, 19, 33, 34, 43, 37, 41, 0, 34, 33, 35, 38, 2, 1, 48, 29, 7, 35, 4, 33, 11, 0, 46, 17, 25, 22, 29, 15, 49, 11, 34, 29, 21, 50, 29, 23, 29, 34, 30, 34, 44, 13, 46, 10, 21, 7, 10, 35, 2, 20, 27, 20, 25, 27, 20, 50, 30, 36, 14, 30, 48, 14, 10, 36, 32, 4, 15, 42, 7, 23, 31, 48, 35, 27, 2, 44, 30, 8, 37, 0, 46, 42, 3, 47, 20, 41, 26, 29, 14, 49, 13, 17, 27, 32, 14, 37, 44, 13, 5, 22, 24, 22, 28, 17, 45, 1, 31, 32, 0, 26, 30, 18, 19, 14, 6, 42, 16, 2, 11, 10, 30, 40, 3, 48, 49, 44, 46, 29, 18, 39, 19, 7, 2, 22, 14, 33, 31, 44, 24, 14, 7, 27]
