N1,N2,...,Nx
[24, 39, 11, 17, 31, 30, 38, 50, 22, 18, 34, 21, 11, 44, 18, 39, 37, 21, 37, 10, 23, 23, 33, 39, 23, 31, 34, 41, 9, 2, 24, 34, 0, 38, 30, 22, 34, 45, 11, 9, 42, 1, 43, 29, 10, 31, 17, 39, 45, 41, 42, 38, 23, 31, 9, 1, 48, 41, 5, 41, 28, 5, 20, 47, 27, 41, 25, 42, 47, 23, 46, 9, 33, 3, 42, 40, 2, 30, 42, 18, 47, 44, 36, 7, 1, 18, 29, 38, 29, 13, 15, 28, 17, 15, 28, 32, 9, 43, 1, 25, 6, 0, 15, 36, 24, 35, 13, 48, 31, 21, 23, 46, 20, 0, 18, 39, 18, 25, 11, 29, 14, 47, 28, 27, 9, 39, 29, 9, 25, 49, 2, 18, 2, 34, 23, 43, 10, 14, 30, 49, 47, 16]
[25, 2, 4, 5, 49, 42, 41, 37, 14, 30, 8, 21, 17, 1, 19, 10, 25, 6, 25, 49, 0, 24, 10, 5, 3, 42, 24, 28, 29, 5, 46, 42, 38, 0, 6, 39, 43, 9, 37, 11, 42, 19, 44, 7, 13, 18, 21, 29, 0, 18, 11, 15, 40, 41, 17, 28, 14, 22, 28, 4, 18, 49, 22, 29, 42, 33, 42, 34, 5, 44, 48, 11, 8, 21, 42, 23, 3, 47, 23, 46, 39, 22, 49, 33, 13, 28, 9, 36, 31, 1, 30, 2, 16, 44, 35, 32, 37, 49, 36, 10, 18, 12, 44, 17, 41, 14, 48, 2, 24, 7, 30, 22, 42, 22, 1, 39, 17, 35, 4, 39, 50, 31, 27, 18, 9, 48, 7, 32, 10, 17, 16, 7, 16, 1, 35, 4, 37, 2, 38, 28, 37, 17]
[8, 49, 5, 11, 2, 18, 0, 38, 2, 26, 20, 38, 34, 40, 43, 3, 50, 14, 39, 43, 28, 37, 38, 24, 7, 14, 12, 19, 41, 20, 35, 49, 30, 6, 0, 43, 23, 4, 49, 40, 41, 45, 21, 12, 30, 35, 13, 9, 29, 20, 50, 30, 6, 31, 3, 2, 19, 34, 30, 46, 23, 22, 42, 43, 14, 17, 17, 15, 21, 23, 22, 38, 6, 24, 39, 27, 10, 21, 24, 9, 40, 31, 35, 48, 25, 1, 23, 15, 3, 33, 1, 28, 33, 39, 49, 37, 14, 33, 23, 15, 5, 16, 29, 49, 18, 44, 23, 23, 28, 39, 37, 11, 47, 39, 3, 50, 6, 11, 43, 44, 25, 44, 37, 13, 36, 29, 26, 24, 7, 39, 32, 42, 11, 46, 41, 46, 35, 23, 49, 38, 15, 28]
[35, 11, 4, 34, 25, 17, 48, 1, 11, 30, 13, 25, 42, 35, 24, 32, 38, 6, 12, 1, 38, 33, 47, 27, 28, 41, 25, 44, 43, 23, 36, 7, 22, 39, 43, 0, 35, 9, 27, 15, 38, 47, 34, 49, 43, 36, 26, 16, 16, 27, 24, 11, 17, 27, 27, 11, 16, 49, 30, 15, 35, 33, 46, 22, 12, 8, 34, 21, 45, 15, 38, 45, 18, 26, 32, 9, 5, 37, 22, 48, 12, 47, 3, 16, 17, 9, 31, 48, 3, 7, 14, 27, 12, 46, 37, 3, 29, 40, 26, 41, 3, 37, 31, 7, 49, 13, 41, 35, 25, 27, 1, 30, 29, 28, 8, 10, 5, 6, 8, 50, 29, 49, 29, 50, 49, 35, 48, 26, 20, 6, 2, 44, 33, 21, 37, 23, 21, 25, 34, 40, 33, 7]
[13, 4, 12, 45, 30, 23, 39, 25, 30, 17, 14, 27, 34, 33, 24, 7, 42, 27, 32, 17, 26, 47, 32, 31, 0, 20, 21, 22, 49, 16, 42, 11, 34, 43, 23, 35, 0, 6, 31, 29, 3, 14, 43, 34, 35, 15, 42, 47, 0, 31, 46, 38, 13, 48, 26, 8, 38, 49, 50, 43, 33, 46, 1, 38, 22, 26, 47, 48, 34, 24, 10, 7, 12, 28, 49, 34, 1, 43, 23, 19, 37, 29, 8, 24, 38, 19, 47, 23, 24, 48, 34, 25, 16, 31, 38, 26, 30, 8, 48, 41, 35, 32, 46, 42, 10, 8, 11, 47, 8, 24, 9, 37, 19, 8, 2, 39, 49, 5, 41, 45, 42, 32, 27, 32, 9, 15, 13, 31, 23, 46, 6, 5, 24, 36, 28, 48, 33, 48, 44, 25, 8, 47]
[3, 37, 37, 24, 42, 29, 8, 8, 20, 40, 32, 5, 38, 48, 47, 8, 46, 12, 46, 40, 46, 8, 38, 1, 42, 50, 17, 34, 27, 25, 33, 24, 45, 9, 4, 9, 6, 0, 40, 50, 23, 35, 12, 40, 50, 19, 3, 21, 32, 40, 50, 23, 17, 3, 2, 0, 20, 50, 9, 28, 11, 5, 47, 42, 48, 47, 9, 37, 13, 22, 37, 30, 20, 7, 48, 48, 19, 39, 2, 6, 38, 13, 50, 49, 6, 25, 20, 9, 41, 9, 35, 1, 12, 39, 33, 18, 6, 30, 47, 48, 48, 49, 25, 42, 0, 39, 3, 48, 35, 10, 5, 0, 24, 0, 44, 28, 15, 36, 5, 3, 31, 50, 28, 41, 48, 30, 49, 30, 31, 16, 27, 50, 40, 1, 31, 50, 26, 18, 18, 42, 31, 43]
[35, 48, 13, 29, 39, 14, 46, 20, 21, 21, 0, 14, 35, 49, 44, 30, 13, 23, 48, 12, 42, 34, 24, 27, 18, 19, 26, 13, 31, 26, 31, 49, 11, 37, 49, 27, 31, 40, 0, 27, 2, 46, 50, 5, 49, 1, 16, 18, 32, 36, 34, 19, 4, 8, 23, 38, 23, 23, 16, 16, 44, 18, 5, 42, 1, 31, 46, 23, 2, 9, 40, 5, 31, 8, 45, 39, 14, 27, 47, 41, 35, 8, 27, 18, 26, 29, 44, 47, 36, 26, 3, 19, 31, 27, 46, 21, 4, 27, 18, 42, 9, 49, 42, 6, 39, 1, 7, 14, 22, 31, 30, 50, 50, 16, 40, 13, 16, 16, 35, 19, 22, 1, 6, 46, 50, 45, 26, 7, 14, 0, 32, 8, 36, 30, 23, 33, 48, 15, 33, 24, 20, 11]
[47, 14, 40, 42, 5, 10, 48, 16, 14, 9, 47, 24, 6, 8, 37, 36, 23, 37, 43, 43, 11, 48, 20, 27, 27, 33, 24, 13, 40, 21, 5, 23, 9, 11, 40, 15, 29, 50, 27, 0, 34, 29, 43, 44, 23, 28, 11, 17, 40, 18, 13, 11, 14, 49, 5, 38, 39, 40, 16, 19, 45, 46, 15, 37, 28, 4, 33, 34, 8, 25, 50, 29, 7, 49, 29, 15, 17, 45, 7, 45, 43, 23, 49, 50, 2, 0, 6, 39, 23, 45, 42, 10, 31, 3, 50, 37, 43, 43, 32, 35, 23, 46, 35, 5, 49, 40, 24, 10, 13, 34, 16, 37, 43, 6, 33, 17, 42, 15, 5, 7, 34, 17, 1, 30, 40, 5, 11, 30, 7, 30, 25, 38, 7, 16, 40, 35, 50, 44, 41, 23, 16, 11]
[10, 45, 17, 25, 0, 27, 33, 31, 27, 28, 30, 12, 32, 20, 17, 46, 11, 24, 26, 21, 32, 19, 5, 47, 49, 11, 37, 3, 39, 17, 28, 40, 42, 42, 41, 38, 3, 23, 2, 34, 0, 21, 50, 40, 38, 31, 7, 50, 5, 34, 25, 1, 44, 31, 5, 36, 0, 40, 8, 26, 28, 28, 7, 5, 15, 34, 6, 17, 20, 42, 15, 18, 11, 16, 8, 33, 23, 31, 9, 1, 40, 10, 8, 47, 40, 12, 40, 4, 20, 12, 38, 5, 37, 22, 7, 28, 24, 43, 45, 46, 21, 8, 36, 16, 12, 8, 17, 7, 50, 41, 6, 29, 32, 8, 13, 28, 14, 11, 20, 50, 49, 18, 44, 2, 14, 36, 25, 42, 16, 41, 17, 20, 13, 4, 9, 49, 43, 27, 47, 50, 1, 14]
[12, 1, 48, 27, 19, 38, 1, 11, 18, 38, 2, 25, 15, 32, 43, 30, 14, 39, 7, 23, 48, 42, 14, 44, 36, 39, 32, 6, 24, 25, 28, 30, 1, 19, 45, 47, 14, 35, 46, 29, 21, 0, 32, 0, 34, 29, 14, 3, 10, 24, 23, 30, 30, 34, 32, 38, 43, 32, 4, 23, 24, 12, 45, 28, 9, 31, 17, 33, 31, 31, 49, 47, 34, 44, 39, 25, 5, 18, 47, 30, 32, 32, 32, 41, 13, 33, 26, 32, 23, 27, 39, 45, 43, 16, 30, 1, 42, 25, 37, 17, 22, 50, 13, 40, 23, 5, 4, 36, 30, 37, 1, 41, 32, 37, 20, 15, 43, 12, 10, 35, 45, 4, 41, 23, 24, 19, 29, 24, 9, 10, 9, 21, 35, 25, 18, 30, 31, 45, 50, 11, 34, 27]
[9, 47, 38, 40, 44, 48, 37, 0, 14, 35, 38, 31, 0, 36, 50, 29, 13, 26, 12, 1, 0, 47, 36, 40, 34, 40, 38, 42, 9, 40, 21, 5, 43, 44, 21, 34, 43, 12, 50, 43, 50, 32, 0, 3, 23, 13, 1, 37, 26, 49, 40, 50, 42, 41, 31, 47, 11, 41, 5, 19, 6, 18, 15, 35, 48, 18, 9, 29, 12, 17, 15, 20, 46, 40, 35, 25, 0, 48, 36, 19, 38, 46, 5, 24, 34, 14, 26, 13, 15, 21, 13, 46, 2, 26, 45, 1, 12, 12, 17, 49, 49, 30, 11, 24, 18, 10, 5, 13, 32, 25, 33, 44, 30, 29, 19, 24, 39, 11, 43, 19, 32, 36, 6, 27, 6, 46, 43, 41, 49, 0, 24, 42, 32, 49, 48, 0, 38, 45, 41, 48, 30, 2]
[34, 10, 49, 0, 42, 42, 37, 40, 6, 10, 32, 20, 32, 32, 17, 23, 5, 15, 23, 34, 49, 6, 39, 38, 10, 41, 11, 6, 6, 49, 6, 2, 29, 7, 12, 49, 34, 40, 5, 44, 40, 0, 3, 0, 20, 3, 2, 4, 25, 2, 35, 29, 10, 26, 20, 32, 50, 30, 6, 28, 10, 16, 48, 48, 36, 33, 50, 12, 4, 24, 32, 9, 25, 29, 16, 47, 40, 20, 32, 23, 31, 38, 23, 21, 28, 18, 17, 50, 49, 11, 47, 19, 25, 13, 22, 13, 16, 8, 49, 28, 4, 40, 18, 13, 29, 17, 33, 5, 46, 8, 4, 12, 14, 11, 43, 38, 31, 36, 2, 6, 3, 21, 33, 35, 39, 1, 3, 9, 48, 18, 13, 22, 45, 4, 48, 27, 26, 29, 36, 33, 14, 9]
[18, 30, 23, 30, 4, 49, 36, 36, 15, 25, 20, 3, 15, 34, 12, 19, 35, 32, 9, 11, 5, 2, 11, 3, 43, 46, 21, 27, 20, 8, 24, 36, 10, 13, 30, 43, 35, 50, 49, 23, 38, 34, 23, 20, 0, 3, 8, 42, 3, 30, 19, 33, 43, 2, 12, 32, 39, 48, 32, 29, 6, 34, 19, 13, 4, 13, 27, 26, 10, 12, 41, 28, 5, 34, 38, 19, 44, 10, 8, 9, 3, 43, 38, 10, 31, 29, 19, 13, 21, 44, 13, 1, 27, 6, 40, 21, 18, 8, 8, 23, 42, 3, 39, 28, 45, 22, 6, 22, 44, 18, 16, 17, 9, 18, 1, 17, 21, 1, 17, 42, 27, 25, 11, 16, 41, 40, 42, 49, 9, 13, 48, 2, 41, 31, 14, 50, 7, 33, 22, 43, 28, 14]
[19, 40, 17, 28, 11, 7, 0, 38, 44, 1, 31, 7, 29, 30, 11, 18, 48, 30, 6, 8, 18, 34, 41, 17, 33, 23, 30, 19, 28, 14, 47, 22, 31, 18, 35, 36, 15, 19, 1, 28, 31, 29, 13, 3, 3, 0, 50, 17, 32, 48, 3, 24, 49, 5, 19, 3, 24, 41, 6, 29, 45, 16, 25, 31, 33, 21, 22, 6, 41, 12, 41, 8, 6, 7, 30, 17, 26, 30, 2, 3, 46, 8, 13, 7, 40, 6, 3, 22, 8, 9, 26, 34, 8, 13, 37, 50, 0, 1, 2, 37, 36, 18, 25, 24, 14, 43, 3, 44, 16, 36, 44, 44, 14, 6, 44, 29, 23, 33, 39, 41, 8, 17, 38, 48, 23, 0, 32, 41, 0, 31, 24, 20, 32, 40, 28, 11, 50, 40, 14, 5, 34, 45]
[7, 10, 29, 9, 39, 8, 21, 1, 44, 41, 11, 30, 11, 34, 2, 3, 21, 0, 4, 9, 40, 4, 13, 45, 18, 48, 20, 15, 8, 13, 26, 23, 17, 21, 13, 26, 42, 3, 16, 11, 7, 14, 1, 2, 8, 50, 0, 24, 30, 39, 8, 19, 7, 40, 24, 10, 42, 5, 23, 30, 9, 5, 28, 10, 22, 47, 17, 4, 14, 45, 1, 30, 14, 35, 16, 38, 1, 23, 50, 22, 40, 20, 1, 13, 29, 25, 4, 7, 24, 19, 13, 45, 34, 32, 39, 0, 13, 26, 39, 38, 17, 36, 37, 20, 38, 1, 49, 19, 33, 49, 25, 26, 26, 17, 32, 18, 4, 16, 40, 29, 18, 50, 9, 4, 49, 16, 27, 1, 5, 33, 18, 47, 29, 9, 15, 0, 31, 10, 9, 49, 50, 44]
[37, 30, 13, 24, 7, 0, 13, 5, 45, 4, 14, 47, 35, 6, 34, 8, 0, 12, 37, 36, 26, 50, 9, 9, 12, 5, 46, 16, 34, 48, 16, 6, 39, 29, 9, 16, 47, 21, 18, 17, 50, 3, 37, 4, 42, 17, 24, 0, 21, 45, 9, 28, 5, 1, 17, 48, 7, 48, 26, 23, 36, 41, 24, 47, 8, 2, 45, 48, 30, 7, 10, 41, 27, 28, 5, 14, 31, 6, 29, 15, 5, 36, 8, 13, 5, 29, 0, 15, 48, 17, 39, 25, 16, 35, 23, 2, 24, 40, 32, 12, 36, 47, 5, 47, 37, 48, 36, 14, 3, 38, 7, 0, 38, 7, 21, 3, 13, 38, 8, 16, 34, 3, 12, 5, 36, 19, 27, 39, 22, 13, 7, 19, 44, 48, 28, 29, 49, 9, 35, 15, 7, 5]
[12, 2, 4, 49, 20, 10, 38, 26, 29, 22, 8, 48, 40, 2, 24, 15, 3, 19, 25, 0, 4, 26, 10, 24, 32, 2, 16, 10, 5, 33, 15, 49, 45, 0, 29, 16, 0, 32, 32, 40, 5, 10, 26, 25, 3, 32, 30, 21, 0, 37, 4, 48, 36, 23, 16, 34, 50, 5, 31, 45, 23, 39, 31, 32, 35, 1, 32, 17, 39, 24, 46, 27, 1, 14, 0, 41, 21, 21, 34, 44, 10, 34, 12, 24, 13, 1, 12, 8, 50, 8, 18, 32, 31, 27, 0, 40, 35, 16, 29, 17, 43, 20, 50, 29, 23, 1, 45, 37, 31, 37, 2, 24, 22, 23, 33, 4, 38, 26, 14, 13, 35, 44, 16, 3, 0, 44, 49, 9, 36, 8, 29, 30, 40, 5, 0, 25, 45, 6, 14, 48, 28, 41]
[5, 26, 7, 7, 14, 16, 7, 27, 8, 34, 8, 19, 50, 44, 12, 37, 38, 44, 17, 6, 45, 36, 45, 18, 34, 16, 50, 49, 25, 23, 27, 48, 41, 18, 20, 27, 31, 40, 36, 18, 34, 24, 49, 2, 30, 48, 39, 45, 37, 0, 33, 0, 16, 1, 14, 19, 22, 22, 44, 37, 31, 40, 42, 34, 37, 25, 34, 30, 48, 17, 46, 24, 50, 25, 24, 7, 26, 24, 50, 32, 9, 27, 31, 27, 26, 39, 21, 42, 31, 13, 23, 1, 1, 23, 18, 34, 48, 25, 17, 27, 46, 50, 34, 27, 14, 28, 48, 33, 4, 34, 6, 32, 43, 7, 4, 6, 5, 25, 36, 50, 36, 31, 35, 34, 8, 31, 37, 19, 45, 26, 38, 9, 8, 21, 50, 30, 50, 18, 43, 15, 43, 8]
[33, 46, 7, 4, 3, 9, 26, 31, 37, 42, 13, 41, 6, 24, 32, 14, 40, 9, 5, 33, 14, 45, 10, 20, 8, 8, 20, 33, 48, 50, 50, 9, 42, 11, 50, 24, 46, 50, 34, 13, 25, 23, 40, 35, 19, 3, 8, 9, 4, 33, 0, 6, 38, 38, 23, 38, 17, 37, 23, 42, 31, 40, 31, 31, 28, 49, 1, 2, 45, 5, 39, 1, 38, 18, 2, 50, 6, 10, 46, 9, 48, 41, 33, 2, 19, 50, 8, 35, 18, 20, 23, 39, 28, 12, 31, 47, 7, 27, 38, 18, 12, 10, 18, 17, 11, 10, 29, 44, 6, 0, 29, 10, 11, 43, 32, 46, 29, 46, 50, 8, 7, 2, 10, 32, 20, 5, 49, 13, 3, 11, 49, 32, 11, 11, 47, 31, 5, 48, 34, 45, 8, 41]
[34, 15, 10, 32, 39, 5, 48, 1, 1, 48, 9, 0, 23, 9, 43, 4, 48, 50, 12, 13, 20, 16, 26, 3, 48, 45, 13, 21, 3, 34, 0, 0, 38, 15, 30, 11, 38, 23, 19, 11, 1, 30, 50, 29, 33, 24, 19, 28, 48, 0, 6, 0, 47, 46, 28, 5, 50, 13, 14, 19, 13, 20, 30, 7, 4, 35, 46, 19, 15, 37, 33, 7, 34, 34, 34, 44, 20, 48, 39, 20, 30, 48, 19, 6, 39, 18, 5, 42, 26, 16, 42, 11, 6, 35, 24, 29, 17, 40, 50, 32, 30, 36, 17, 2, 31, 49, 38, 38, 39, 33, 16, 2, 18, 7, 1, 48, 10, 38, 5, 13, 33, 48, 39, 40, 34, 33, 42, 49, 20, 49, 42, 16, 18, 13, 6, 42, 10, 18, 45, 46, 17, 44]
[35, 43, 2, 5, 21, 32, 25, 36, 27, 2, 36, 9, 18, 17, 40, 3, 38, 2, 1, 25, 24, 24, 47, 47, 31, 11, 9, 17, 37, 37, 25, 4, 23, 40, 6, 17, 13, 17, 4, 14, 44, 30, 42, 10, 43, 49, 7, 5, 36, 16, 38, 47, 0, 41, 25, 36, 27, 17, 19, 17, 27, 26, 45, 23, 49, 27, 9, 37, 37, 27, 39, 33, 34, 14, 19, 46, 9, 17, 12, 17, 49, 36, 47, 34, 37, 45, 22, 41, 1, 26, 50, 9, 20, 20, 13, 7, 27, 33, 44, 37, 18, 35, 27, 31, 28, 4, 10, 37, 16, 34, 39, 13, 2, 50, 47, 42, 31, 49, 48, 37, 38, 11, 46, 50, 7, 41, 24, 28, 10, 23, 2, 31, 49, 2, 0, 40, 33, 38, 32, 28, 35, 3]
[5, 0, 29, 11, 44, 22, 48, 35, 50, 30, 27, 45, 46, 49, 11, 28, 50, 38, 27, 19, 0, 38, 16, 0, 44, 33, 39, 26, 45, 11, 46, 50, 31, 41, 31, 27, 48, 3, 8, 49, 31, 34, 41, 26, 2, 5, 40, 1, 23, 1, 38, 46, 41, 0, 37, 23, 18, 4, 46, 14, 35, 35, 26, 24, 35, 16, 22, 8, 18, 19, 16, 39, 5, 1, 0, 11, 47, 48, 49, 11, 28, 26, 43, 27, 47, 14, 31, 7, 3, 28, 33, 27, 49, 5, 1, 23, 20, 42, 21, 0, 49, 26, 9, 35, 35, 33, 29, 8, 12, 33, 39, 37, 12, 12, 9, 35, 7, 19, 20, 35, 5, 5, 27, 15, 3, 48, 26, 35, 43, 19, 33, 12, 41, 13, 40, 36, 48, 39, 30, 30, 24, 27]
[50, 17, 4, 45, 44, 1, 35, 19, 42, 40, 40, 20, 11, 20, 17, 50, 7, 13, 43, 5, 28, 14, 1, 9, 28, 22, 25, 24, 18, 32, 49, 14, 9, 17, 3, 27, 26, 2, 23, 5, 5, 32, 31, 20, 12, 19, 24, 17, 16, 14, 23, 28, 25, 37, 0, 10, 17, 45, 40, 13, 45, 39, 17, 14, 10, 4, 41, 4, 22, 49, 42, 30, 2, 35, 45, 38, 9, 20, 4, 42, 36, 47, 11, 42, 36, 39, 49, 24, 36, 44, 23, 16, 7, 10, 19, 21, 38, 28, 35, 21, 29, 47, 46, 13, 42, 5, 13, 30, 43, 22, 13, 34, 37, 4, 13, 27, 41, 44, 25, 15, 21, 40, 32, 26, 43, 25, 24, 2, 37, 39, 48, 4, 0, 9, 26, 27, 43, 39, 38, 30, 44, 30]
[12, 35, 9, 28, 16, 27, 49, 6, 25, 49, 45, 6, 41, 47, 7, 4, 3, 8, 3, 40, 5, 17, 26, 12, 15, 1, 10, 31, 28, 21, 25, 15, 1, 28, 2, 11, 8, 0, 38, 38, 36, 38, 47, 32, 32, 3, 10, 48, 34, 19, 38, 5, 36, 23, 10, 0, 18, 20, 18, 50, 5, 28, 39, 43, 43, 39, 16, 22, 33, 16, 40, 41, 50, 24, 21, 21, 10, 33, 18, 3, 19, 31, 39, 50, 8, 18, 10, 5, 3, 13, 22, 22, 20, 48, 0, 36, 1, 42, 16, 27, 43, 1, 45, 3, 11, 38, 11, 17, 28, 40, 31, 26, 7, 2, 0, 14, 25, 34, 12, 10, 23, 17, 41, 22, 6, 27, 47, 30, 3, 47, 12, 35, 16, 43, 40, 2, 10, 34, 36, 37, 23, 36]
[26, 30, 0, 47, 1, 25, 29, 14, 16, 38, 11, 43, 33, 32, 4, 20, 46, 33, 24, 37, 24, 22, 28, 17, 8, 20, 30, 27, 36, 47, 49, 5, 48, 14, 19, 16, 38, 20, 23, 39, 0, 43, 11, 50, 39, 24, 42, 7, 50, 22, 17, 50, 27, 18, 17, 18, 0, 20, 7, 3, 45, 43, 9, 28, 24, 3, 11, 36, 32, 37, 12, 37, 12, 34, 34, 18, 48, 33, 4, 21, 31, 12, 39, 31, 14, 11, 11, 27, 34, 19, 22, 17, 40, 15, 12, 46, 19, 1, 8, 28, 30, 8, 19, 5, 38, 48, 17, 27, 31, 9, 42, 23, 37, 16, 50, 42, 29, 17, 45, 18, 2, 29, 5, 9, 23, 13, 12, 16, 47, 11, 41, 3, 45, 13, 32, 44, 16, 28, 30, 13, 5, 32]
[24, 47, 0, 35, 11, 14, 15, 31, 12, 18, 48, 36, 1, 28, 28, 39, 11, 12, 50, 3, 29, 6, 34, 9, 38, 12, 8, 2, 35, 15, 11, 42, 41, 22, 34, 49, 49, 50, 23, 40, 40, 32, 41, 30, 48, 41, 5, 48, 5, 22, 37, 13, 17, 4, 45, 20, 20, 0, 22, 37, 24, 42, 0, 18, 43, 40, 14, 20, 21, 15, 6, 40, 34, 50, 36, 29, 39, 16, 7, 5, 27, 23, 18, 30, 10, 34, 11, 50, 41, 33, 6, 41, 46, 17, 27, 26, 0, 40, 1, 38, 18, 17, 19, 42, 6, 48, 20, 4, 23, 30, 10, 28, 37, 41, 12, 4, 2, 21, 50, 28, 28, 50, 43, 5, 33, 3, 40, 8, 26, 41, 38, 23, 36, 23, 35, 20, 12, 21, 15, 15, 28, 7]
[31, 17, 50, 19, 1, 24, 28, 32, 38, 27, 1, 4, 13, 49, 26, 50, 0, 36, 34, 46, 37, 20, 21, 11, 7, 49, 10, 38, 11, 23, 11, 4, 5, 28, 30, 30, 50, 9, 16, 16, 8, 4, 5, 6, 32, 6, 23, 26, 31, 44, 23, 14, 19, 46, 40, 18, 7, 22, 0, 3, 48, 19, 26, 3, 26, 34, 32, 46, 46, 2, 3, 34, 12, 46, 7, 43, 0, 17, 18, 36, 37, 16, 22, 4, 7, 11, 15, 22, 24, 39, 9, 40, 23, 35, 16, 13, 22, 23, 3, 14, 27, 32, 32, 18, 20, 10, 37, 36, 10, 46, 29, 10, 8, 25, 7, 43, 28, 30, 3, 15, 41, 24, 36, 42, 11, 3, 29, 49, 11, 0, 39, 6, 19, 23, 2, 14, 24, 25, 16, 14, 17, 35]
[0, 32, 2, 37, 19, 32, 42, 23, 26, 12, 40, 34, 9, 33, 0, 23, 41, 50, 39, 38, 37, 26, 4, 50, 27, 40, 30, 15, 20, 17, 41, 12, 41, 4, 46, 15, 43, 28, 16, 19, 26, 23, 19, 28, 29, 29, 30, 23, 45, 37, 42, 19, 17, 14, 13, 50, 3, 37, 3, 0, 1, 8, 14, 10, 29, 36, 50, 12, 7, 39, 32, 6, 41, 31, 24, 36, 40, 48, 38, 31, 8, 35, 0, 20, 43, 10, 16, 13, 18, 24, 42, 35, 24, 5, 44, 14, 11, 42, 30, 44, 29, 6, 26, 8, 26, 15, 27, 27, 21, 20, 39, 46, 28, 18, 33, 2, 6, 11, 40, 39, 1, 5, 24, 33, 15, 1, 30, 14, 23, 23, 6, 23, 25, 7, 34, 2, 18, 25, 23, 11, 8, 30]
[46, 28, 15, 21, 20, 42, 0, 16, 3, 27, 17, 15, 12, 24, 10, 49, 35, 2, 20, 41, 6, 20, 37, 17, 15, 41, 4, 17, 16, 18, 35, 6, 28, 18, 23, 35, 33, 11, 44, 45, 28, 24, 6, 10, 6, 45, 9, 36, 23, 31, 31, 13, 27, 35, 45, 5, 45, 24, 48, 1, 0, 21, 13, 17, 5, 16, 14, 32, 50, 39, 31, 37, 20, 39, 41, 12, 33, 20, 27, 43, 30, 10, 1, 45, 27, 49, 32, 4, 9, 14, 47, 49, 23, 3, 37, 42, 16, 41, 10, 27, 29, 41, 44, 0, 24, 20, 45, 33, 1, 26, 48, 15, 25, 4, 0, 12, 34, 50, 1, 17, 46, 28, 18, 3, 22, 12, 21, 20, 13, 50, 12, 44, 48, 43, 9, 50, 40, 47, 16, 40, 17, 15]
[29, 9, 37, 50, 19, 29, 23, 46, 2, 15, 14, 50, 30, 42, 17, 24, 3, 8, 33, 29, 15, 38, 42, 45, 19, 3, 26, 1, 4, 12, 36, 37, 5, 49, 22, 33, 46, 5, 18, 46, 28, 12, 18, 16, 34, 16, 5, 41, 39, 40, 40, 20, 26, 35, 39, 28, 43, 42, 19, 8, 21, 0, 31, 29, 12, 17, 19, 50, 16, 40, 13, 2, 27, 30, 28, 19, 0, 24, 38, 41, 6, 0, 4, 34, 8, 35, 1, 8, 28, 49, 13, 19, 23, 26, 8, 17, 31, 15, 15, 4, 50, 31, 33, 41, 36, 3, 40, 31, 32, 40, 3, 16, 28, 46, 24, 46, 1, 37, 35, 7, 2, 50, 41, 42, 29, 21, 27, 47, 18, 6, 36, 46, 41, 31, 6, 34, 6, 40, 44, 5, 27, 30]
[9, 3, 33, 9, 4, 9, 29, 17, 34, 46, 16, 2, 21, 18, 15, 16, 6, 37, 14, 26, 42, 37, 23, 2, 46, 21, 5, 43, 5, 2, 39, 4, 20, 22, 42, 46, 1, 47, 5, 15, 7, 45, 15, 48, 19, 25, 28, 24, 31, 42, 31, 30, 45, 26, 17, 39, 9, 0, 26, 14, 13, 31, 0, 0, 49, 0, 41, 25, 44, 39, 50, 25, 19, 34, 39, 50, 34, 18, 48, 46, 18, 6, 14, 46, 9, 11, 35, 28, 37, 8, 10, 19, 3, 48, 45, 47, 18, 23, 48, 34, 13, 19, 1, 38, 49, 41, 29, 43, 22, 8, 35, 19, 45, 30, 19, 36, 26, 4, 4, 38, 5, 50, 0, 43, 16, 7, 17, 36, 33, 30, 43, 31, 12, 41, 4, 14, 8, 41, 20, 10, 15, 45]
[28, 42, 13, 48, 20, 47, 25, 24, 0, 20, 40, 2, 32, 2, 42, 15, 2, 7, 21, 34, 36, 38, 20, 10, 1, 39, 14, 45, 11, 40, 36, 14, 47, 29, 43, 22, 38, 42, 42, 37, 5, 28, 35, 48, 13, 31, 10, 47, 32, 34, 31, 7, 23, 24, 14, 43, 28, 18, 3, 10, 17, 29, 0, 0, 42, 2, 39, 5, 5, 13, 34, 42, 28, 48, 32, 5, 6, 31, 43, 6, 47, 34, 19, 17, 44, 40, 28, 32, 48, 7, 31, 42, 46, 27, 39, 42, 35, 16, 12, 1, 46, 0, 26, 45, 0, 35, 32, 3, 15, 17, 25, 0, 8, 37, 45, 42, 28, 45, 30, 21, 22, 48, 50, 31, 37, 8, 42, 45, 23, 12, 39, 34, 2, 1, 50, 1, 29, 3, 19, 49, 47, 35]
