N1,N2,...,Nx
[46, 21, 36, 18, 12, 29, 38, 39, 45, 23, 6, 31, 3, 28, 38, 37, 35, 27, 41, 28, 40, 22, 24, 15, 1, 16, 25, 33, 29, 2, 42, 13, 27, 48, 25, 13, 29, 0, 45, 40, 12, 16, 37, 25, 42, 41, 25, 7, 25, 26, 27, 6, 2, 48, 8, 38, 11, 31, 35, 37, 50, 8, 7, 7, 32, 0, 37, 34, 40, 19, 26, 33, 14, 44, 46, 2, 29, 23, 21, 42, 47, 28, 46, 17, 8, 23, 35, 2, 47, 30, 5, 8, 25, 36, 14, 15, 13, 10, 49, 2, 2, 38, 1, 45, 41, 24, 40, 44, 44, 20, 43, 10, 24, 35, 6, 36, 36, 47, 19, 41, 43, 20, 43, 0]
[10, 29, 12, 7, 3, 6, 48, 42, 40, 26, 16, 14, 6, 38, 24, 16, 7, 17, 23, 24, 45, 46, 8, 13, 17, 0, 20, 28, 11, 44, 10, 38, 30, 31, 31, 26, 9, 45, 0, 42, 49, 14, 47, 15, 45, 26, 16, 29, 7, 29, 12, 9, 16, 34, 29, 23, 34, 50, 4, 7, 8, 45, 9, 1, 15, 37, 41, 22, 17, 29, 47, 46, 10, 32, 13, 49, 47, 8, 12, 14, 20, 15, 27, 42, 22, 9, 46, 41, 21, 5, 31, 31, 8, 4, 40, 7, 34, 19, 22, 20, 25, 49, 48, 31, 50, 0, 46, 28, 21, 29, 26, 43, 32, 45, 3, 27, 38, 6, 6, 44, 44, 22, 9, 46]
[10, 20, 31, 4, 38, 19, 40, 25, 17, 42, 30, 12, 5, 28, 47, 41, 42, 50, 44, 38, 15, 15, 14, 6, 6, 5, 44, 36, 26, 16, 45, 1, 25, 12, 30, 12, 16, 40, 42, 0, 32, 46, 31, 16, 28, 24, 43, 10, 37, 30, 33, 9, 29, 17, 42, 3, 0, 5, 18, 0, 23, 16, 36, 17, 49, 1, 36, 19, 1, 49, 41, 42, 29, 31, 13, 48, 0, 32, 48, 47, 19, 4, 46, 46, 37, 50, 43, 40, 25, 9, 29, 36, 28, 2, 18, 8, 10, 30, 24, 39, 6, 12, 0, 31, 29, 4, 38, 5, 48, 34, 9, 43, 26, 34, 1, 24, 9, 2, 48, 33, 24, 46, 48, 16]
[34, 36, 37, 31, 46, 3, 20, 16, 28, 3, 44, 17, 7, 1, 49, 37, 10, 28, 40, 24, 22, 38, 46, 24, 22, 37, 46, 11, 32, 32, 0, 40, 11, 24, 37, 28, 35, 12, 49, 32, 0, 42, 37, 25, 48, 26, 42, 10, 38, 50, 23, 24, 8, 41, 9, 8, 37, 50, 18, 3, 6, 23, 23, 45, 6, 11, 42, 5, 35, 47, 5, 5, 5, 23, 38, 33, 25, 5, 34, 18, 32, 16, 4, 11, 18, 20, 44, 43, 22, 3, 31, 17, 29, 6, 50, 45, 29, 27, 28, 29, 1, 6, 46, 48, 2, 25, 0, 12, 37, 42, 21, 1, 21, 24, 21, 18, 47, 15, 44, 43, 37, 38, 35, 3]
[33, 47, 49, 10, 29, 29, 47, 16, 6, 6, 1, 25, 34, 18, 46, 45, 50, 44, 35, 16, 48, 40, 45, 9, 7, 3, 25, 18, 26, 39, 28, 12, 12, 26, 8, 0, 37, 16, 14, 46, 42, 0, 20, 35, 15, 35, 50, 14, 49, 29, 19, 16, 2, 17, 43, 37, 50, 39, 6, 26, 44, 12, 11, 16, 6, 13, 32, 36, 43, 9, 23, 26, 37, 21, 25, 37, 36, 19, 20, 36, 39, 21, 24, 46, 2, 2, 44, 27, 50, 25, 6, 9, 49, 38, 39, 13, 44, 27, 11, 25, 4, 2, 36, 13, 5, 6, 9, 33, 6, 46, 28, 35, 9, 12, 29, 24, 25, 28, 48, 3, 40, 41, 37, 9]
[28, 43, 43, 39, 17, 6, 28, 23, 19, 26, 6, 8, 20, 37, 50, 46, 35, 9, 35, 46, 33, 0, 42, 48, 23, 32, 23, 38, 43, 46, 40, 24, 0, 10, 28, 4, 38, 37, 47, 31, 37, 20, 0, 21, 10, 45, 33, 33, 24, 23, 24, 39, 36, 2, 41, 43, 16, 47, 16, 49, 16, 2, 45, 18, 40, 28, 35, 18, 34, 15, 50, 40, 34, 23, 12, 39, 41, 41, 8, 48, 3, 26, 37, 39, 37, 41, 46, 19, 5, 46, 35, 2, 10, 34, 9, 44, 19, 0, 10, 40, 25, 44, 8, 23, 29, 21, 44, 6, 8, 23, 17, 34, 47, 43, 9, 23, 37, 44, 48, 25, 48, 38, 34, 2]
[3, 16, 48, 11, 31, 13, 31, 49, 19, 35, 22, 20, 1, 36, 12, 13, 4, 19, 38, 35, 50, 49, 7, 34, 15, 22, 19, 46, 7, 2, 29, 44, 6, 39, 3, 32, 20, 25, 15, 16, 25, 35, 21, 0, 45, 14, 16, 16, 10, 35, 40, 14, 25, 40, 3, 37, 6, 44, 27, 17, 20, 40, 37, 38, 20, 21, 28, 28, 5, 38, 40, 23, 48, 15, 4, 42, 50, 26, 37, 8, 7, 45, 2, 36, 33, 7, 19, 20, 15, 9, 44, 14, 18, 3, 17, 25, 21, 11, 32, 15, 26, 38, 7, 48, 49, 49, 37, 36, 5, 16, 44, 49, 3, 34, 2, 0, 29, 8, 6, 2, 18, 5, 1, 0]
[47, 36, 21, 35, 43, 39, 10, 26, 30, 37, 7, 16, 31, 38, 18, 27, 33, 34, 10, 10, 23, 1, 41, 46, 25, 33, 41, 18, 32, 11, 16, 48, 37, 41, 27, 5, 43, 42, 45, 28, 48, 15, 10, 45, 0, 8, 48, 2, 18, 46, 49, 37, 12, 38, 33, 48, 34, 11, 0, 49, 2, 48, 46, 48, 31, 9, 3, 39, 26, 16, 48, 18, 31, 24, 48, 20, 48, 4, 6, 49, 16, 36, 3, 22, 17, 30, 21, 8, 15, 11, 49, 6, 38, 36, 47, 35, 29, 4, 39, 31, 33, 30, 34, 14, 27, 48, 9, 37, 17, 42, 49, 47, 14, 2, 44, 46, 10, 4, 13, 37, 21, 40, 31, 25]
[48, 6, 6, 39, 44, 33, 28, 5, 39, 32, 34, 12, 20, 6, 26, 30, 7, 49, 27, 46, 4, 6, 45, 44, 15, 45, 29, 15, 14, 33, 14, 15, 44, 50, 22, 9, 13, 41, 26, 24, 26, 35, 45, 14, 8, 0, 22, 20, 4, 40, 47, 49, 18, 4, 15, 5, 16, 20, 40, 22, 26, 17, 14, 25, 2, 24, 11, 12, 21, 9, 10, 32, 0, 14, 39, 8, 25, 50, 16, 30, 29, 36, 31, 18, 48, 7, 40, 11, 32, 1, 46, 31, 7, 8, 49, 20, 7, 8, 33, 21, 20, 31, 31, 43, 20, 11, 29, 22, 28, 40, 47, 4, 34, 14, 38, 35, 7, 24, 7, 35, 23, 26, 6, 50]
[7, 23, 17, 8, 32, 14, 20, 30, 41, 42, 17, 50, 32, 13, 17, 41, 11, 47, 25, 21, 26, 28, 45, 29, 22, 43, 35, 17, 49, 50, 14, 31, 20, 18, 14, 19, 16, 25, 16, 43, 42, 50, 33, 16, 48, 22, 0, 27, 12, 2, 14, 10, 6, 47, 22, 31, 36, 44, 42, 26, 37, 29, 19, 42, 50, 14, 29, 7, 39, 47, 21, 11, 18, 0, 4, 35, 15, 39, 39, 14, 11, 19, 3, 35, 35, 16, 34, 36, 39, 50, 44, 46, 18, 47, 45, 7, 4, 34, 7, 28, 45, 7, 42, 32, 0, 8, 19, 23, 34, 6, 0, 40, 27, 46, 46, 5, 20, 42, 9, 11, 23, 31, 18, 20]
[31, 24, 19, 49, 19, 45, 4, 46, 39, 42, 24, 21, 25, 10, 32, 37, 3, 24, 6, 18, 45, 46, 44, 7, 45, 49, 4, 36, 26, 39, 26, 19, 6, 20, 21, 34, 10, 7, 29, 10, 10, 14, 33, 16, 2, 20, 27, 0, 7, 39, 18, 42, 48, 45, 47, 49, 13, 46, 17, 28, 34, 26, 37, 19, 36, 31, 47, 34, 25, 36, 29, 35, 15, 16, 32, 42, 26, 32, 13, 46, 5, 22, 43, 5, 15, 22, 49, 48, 35, 38, 7, 0, 1, 42, 5, 33, 9, 36, 23, 0, 24, 14, 22, 36, 7, 13, 26, 39, 13, 20, 18, 36, 20, 28, 31, 25, 29, 16, 9, 30, 22, 2, 7, 4]
[10, 28, 12, 33, 26, 14, 45, 12, 31, 28, 12, 13, 45, 36, 10, 0, 35, 29, 19, 38, 26, 36, 20, 19, 22, 32, 24, 48, 33, 37, 15, 20, 24, 20, 30, 14, 18, 25, 7, 37, 38, 49, 24, 10, 18, 4, 12, 7, 0, 18, 0, 25, 21, 44, 42, 46, 32, 11, 19, 34, 28, 35, 11, 22, 26, 4, 38, 36, 48, 23, 21, 22, 28, 47, 2, 4, 39, 28, 31, 33, 39, 8, 32, 45, 45, 7, 39, 27, 13, 13, 24, 50, 6, 29, 26, 1, 18, 0, 34, 46, 43, 24, 21, 40, 43, 37, 28, 26, 6, 13, 17, 26, 34, 17, 0, 25, 4, 26, 35, 30, 0, 30, 47, 44]
[19, 6, 10, 0, 37, 26, 24, 11, 43, 15, 20, 24, 16, 36, 4, 3, 25, 18, 27, 1, 40, 9, 23, 24, 27, 46, 44, 39, 44, 5, 18, 9, 4, 49, 20, 10, 44, 26, 29, 30, 50, 29, 23, 35, 46, 40, 2, 39, 18, 0, 16, 34, 31, 3, 34, 12, 41, 25, 2, 35, 16, 36, 19, 14, 6, 42, 33, 37, 8, 7, 10, 20, 18, 17, 25, 41, 45, 25, 33, 11, 5, 33, 34, 41, 27, 37, 47, 20, 19, 27, 37, 25, 4, 20, 20, 31, 8, 15, 31, 16, 2, 41, 38, 44, 16, 1, 3, 39, 15, 10, 15, 22, 46, 30, 20, 11, 21, 27, 34, 41, 24, 27, 38, 48]
[16, 30, 43, 29, 12, 11, 27, 18, 7, 28, 4, 38, 44, 43, 34, 49, 8, 16, 34, 42, 19, 48, 47, 13, 16, 14, 41, 34, 44, 50, 29, 2, 16, 47, 7, 11, 12, 27, 12, 33, 23, 19, 24, 40, 49, 47, 14, 18, 0, 16, 0, 45, 3, 0, 31, 24, 17, 48, 39, 45, 25, 1, 12, 0, 37, 43, 27, 20, 27, 33, 0, 7, 33, 50, 6, 0, 35, 31, 14, 24, 21, 48, 26, 23, 22, 26, 30, 23, 46, 34, 12, 48, 6, 6, 3, 39, 33, 0, 33, 32, 5, 20, 47, 34, 35, 23, 37, 47, 11, 5, 46, 24, 15, 27, 37, 23, 49, 16, 33, 18, 40, 3, 20, 19]
[22, 13, 36, 25, 13, 12, 27, 11, 30, 7, 34, 43, 17, 10, 3, 4, 36, 22, 29, 39, 37, 18, 34, 32, 31, 17, 24, 5, 32, 11, 12, 43, 18, 30, 4, 33, 27, 6, 9, 9, 24, 16, 39, 14, 37, 49, 10, 42, 25, 34, 45, 0, 29, 9, 17, 20, 50, 26, 3, 17, 16, 37, 36, 35, 42, 16, 49, 40, 37, 3, 30, 38, 45, 35, 0, 25, 31, 48, 16, 42, 50, 12, 29, 49, 48, 25, 42, 36, 48, 1, 22, 40, 19, 12, 22, 3, 14, 8, 5, 38, 42, 24, 29, 14, 28, 2, 8, 36, 25, 31, 4, 42, 0, 27, 5, 36, 17, 43, 13, 23, 15, 44, 21, 35]
[50, 15, 11, 10, 20, 35, 40, 49, 30, 31, 4, 28, 35, 2, 46, 25, 19, 0, 28, 6, 44, 13, 12, 10, 17, 35, 34, 50, 32, 18, 37, 50, 38, 5, 16, 33, 20, 2, 16, 29, 8, 2, 36, 25, 12, 18, 6, 48, 21, 31, 3, 29, 0, 24, 43, 3, 34, 34, 44, 43, 6, 19, 5, 30, 14, 21, 33, 31, 23, 34, 13, 14, 21, 7, 5, 30, 13, 22, 12, 34, 3, 13, 40, 4, 35, 21, 7, 16, 39, 47, 49, 16, 43, 28, 27, 15, 26, 16, 35, 8, 0, 21, 11, 0, 45, 13, 50, 4, 37, 9, 17, 32, 46, 44, 24, 42, 50, 47, 28, 29, 30, 40, 25, 48]
[42, 30, 23, 12, 37, 0, 21, 19, 27, 33, 29, 27, 10, 1, 45, 3, 19, 43, 34, 41, 4, 40, 17, 17, 45, 30, 12, 18, 48, 39, 24, 40, 28, 46, 10, 41, 44, 48, 34, 17, 41, 17, 2, 40, 38, 4, 47, 45, 44, 3, 0, 9, 24, 0, 41, 24, 46, 17, 46, 12, 29, 35, 0, 1, 30, 33, 42, 15, 2, 40, 0, 5, 34, 22, 29, 12, 10, 5, 1, 40, 31, 32, 43, 46, 23, 25, 45, 28, 46, 45, 3, 33, 35, 40, 48, 6, 44, 39, 22, 26, 46, 33, 8, 35, 34, 17, 50, 43, 37, 5, 46, 38, 39, 23, 7, 37, 6, 12, 41, 30, 3, 12, 3, 8]
[50, 18, 36, 29, 5, 35, 24, 43, 33, 44, 19, 5, 45, 39, 20, 44, 46, 41, 24, 40, 46, 17, 22, 8, 12, 18, 3, 11, 15, 5, 50, 1, 45, 39, 16, 0, 23, 8, 29, 42, 9, 43, 41, 3, 33, 15, 22, 47, 42, 34, 31, 17, 43, 41, 0, 38, 23, 39, 50, 47, 19, 18, 33, 34, 33, 14, 1, 20, 49, 27, 4, 47, 37, 33, 37, 43, 27, 39, 6, 7, 38, 21, 32, 14, 47, 13, 14, 34, 39, 1, 15, 48, 34, 14, 20, 49, 49, 16, 20, 36, 32, 30, 37, 36, 19, 6, 49, 48, 12, 27, 10, 37, 22, 28, 14, 25, 9, 47, 11, 28, 15, 5, 34, 29]
[35, 3, 31, 7, 25, 2, 40, 32, 32, 34, 22, 40, 23, 6, 10, 43, 21, 41, 38, 43, 39, 20, 3, 49, 22, 32, 16, 5, 38, 48, 11, 16, 5, 37, 25, 6, 15, 38, 23, 3, 8, 37, 43, 37, 48, 5, 31, 49, 46, 12, 24, 20, 3, 24, 38, 0, 0, 30, 20, 42, 17, 37, 47, 6, 40, 25, 45, 7, 47, 11, 44, 24, 11, 46, 43, 10, 30, 16, 6, 13, 29, 41, 0, 13, 25, 48, 44, 11, 22, 10, 36, 46, 33, 11, 40, 49, 11, 9, 30, 37, 45, 32, 29, 28, 49, 26, 17, 26, 22, 47, 32, 40, 13, 1, 38, 5, 30, 14, 35, 11, 28, 39, 14, 37]
[49, 20, 50, 19, 3, 35, 24, 36, 15, 1, 14, 22, 12, 41, 38, 12, 49, 26, 29, 1, 3, 46, 15, 2, 25, 20, 16, 12, 20, 46, 2, 29, 46, 4, 45, 41, 44, 11, 34, 0, 37, 50, 16, 6, 34, 16, 36, 13, 32, 41, 17, 50, 34, 46, 23, 0, 0, 0, 2, 11, 0, 19, 28, 45, 4, 46, 42, 16, 14, 39, 13, 8, 49, 35, 6, 48, 40, 48, 14, 9, 6, 38, 6, 24, 37, 18, 8, 40, 14, 19, 44, 3, 19, 11, 40, 38, 43, 32, 15, 27, 29, 38, 50, 39, 38, 26, 40, 27, 24, 21, 46, 8, 43, 13, 17, 7, 30, 30, 3, 16, 25, 31, 16, 27]
[46, 45, 30, 10, 34, 7, 48, 18, 35, 25, 38, 21, 31, 41, 10, 29, 40, 46, 23, 42, 37, 37, 28, 11, 28, 18, 41, 41, 2, 9, 49, 12, 12, 4, 14, 16, 35, 31, 50, 5, 50, 39, 47, 44, 11, 20, 44, 46, 11, 25, 48, 26, 34, 17, 39, 30, 0, 0, 46, 49, 8, 13, 49, 9, 46, 1, 2, 5, 13, 11, 42, 20, 14, 26, 24, 49, 20, 36, 41, 0, 41, 49, 50, 31, 46, 2, 42, 18, 22, 32, 43, 9, 50, 1, 2, 3, 19, 23, 5, 49, 6, 37, 45, 19, 9, 18, 7, 16, 36, 8, 14, 44, 1, 32, 19, 26, 3, 20, 5, 20, 6, 9, 30, 14]
[27, 14, 13, 35, 1, 12, 3, 26, 50, 37, 21, 16, 25, 39, 3, 0, 18, 20, 37, 48, 23, 32, 34, 34, 22, 3, 36, 6, 15, 12, 5, 34, 35, 11, 26, 27, 3, 35, 4, 18, 18, 6, 16, 27, 0, 40, 42, 17, 19, 2, 39, 3, 44, 46, 50, 20, 2, 46, 0, 43, 29, 47, 37, 41, 34, 23, 10, 50, 22, 11, 11, 7, 44, 49, 19, 10, 12, 14, 42, 42, 22, 25, 33, 20, 13, 50, 28, 40, 49, 44, 12, 0, 30, 19, 17, 10, 13, 43, 17, 4, 1, 10, 2, 18, 46, 13, 15, 39, 38, 25, 19, 34, 13, 22, 23, 10, 7, 31, 11, 36, 30, 13, 21, 1]
[16, 3, 31, 6, 47, 36, 41, 15, 33, 3, 39, 28, 8, 25, 39, 8, 34, 33, 4, 19, 49, 32, 36, 32, 13, 50, 6, 44, 24, 27, 16, 47, 49, 40, 39, 17, 35, 37, 7, 0, 3, 26, 49, 17, 49, 22, 26, 28, 34, 35, 45, 17, 43, 12, 47, 42, 11, 49, 43, 0, 6, 14, 10, 0, 38, 37, 37, 15, 14, 42, 42, 46, 27, 28, 37, 20, 8, 33, 10, 40, 23, 30, 10, 35, 7, 6, 23, 49, 14, 10, 42, 50, 40, 19, 26, 35, 30, 19, 35, 35, 27, 34, 30, 16, 7, 20, 38, 31, 24, 49, 19, 15, 38, 4, 27, 10, 44, 18, 42, 7, 1, 19, 20, 17]
[3, 45, 1, 27, 45, 5, 49, 7, 48, 1, 2, 49, 26, 44, 40, 47, 15, 23, 44, 39, 10, 36, 4, 29, 26, 6, 3, 34, 1, 11, 29, 14, 47, 40, 33, 32, 50, 50, 8, 23, 6, 44, 16, 20, 2, 26, 37, 34, 28, 16, 25, 16, 6, 29, 19, 17, 0, 8, 29, 6, 0, 21, 21, 32, 15, 29, 30, 34, 4, 50, 41, 10, 9, 5, 9, 3, 10, 43, 25, 21, 33, 39, 10, 29, 23, 31, 13, 40, 42, 17, 2, 34, 50, 15, 12, 33, 36, 12, 27, 47, 11, 49, 8, 33, 28, 23, 15, 23, 50, 48, 24, 21, 45, 9, 34, 26, 5, 44, 29, 14, 11, 19, 38, 2]
[15, 42, 50, 42, 34, 28, 43, 42, 35, 32, 28, 16, 4, 0, 44, 17, 50, 18, 33, 24, 41, 11, 28, 6, 28, 32, 14, 5, 49, 18, 2, 1, 23, 48, 31, 48, 14, 8, 45, 16, 23, 12, 2, 40, 48, 17, 29, 26, 35, 36, 1, 37, 19, 35, 18, 37, 19, 13, 47, 14, 21, 0, 9, 19, 18, 2, 2, 0, 18, 3, 19, 16, 13, 50, 23, 20, 3, 28, 5, 6, 46, 38, 6, 18, 33, 22, 20, 21, 19, 3, 16, 12, 28, 0, 19, 4, 50, 37, 32, 19, 18, 48, 8, 35, 50, 18, 34, 45, 22, 5, 22, 24, 27, 14, 36, 38, 50, 14, 13, 29, 22, 27, 22, 17]
[33, 32, 12, 34, 8, 40, 31, 28, 2, 20, 31, 17, 37, 49, 26, 44, 15, 23, 24, 30, 50, 34, 27, 6, 29, 24, 8, 1, 23, 6, 40, 20, 49, 48, 15, 18, 31, 7, 9, 36, 23, 11, 45, 37, 46, 14, 19, 37, 11, 19, 12, 36, 5, 0, 33, 47, 28, 49, 37, 10, 21, 9, 0, 48, 48, 42, 41, 32, 5, 19, 33, 10, 24, 34, 46, 20, 13, 15, 31, 25, 1, 12, 0, 5, 33, 6, 18, 47, 5, 4, 41, 49, 29, 18, 25, 22, 15, 25, 3, 11, 3, 11, 9, 32, 12, 17, 26, 5, 17, 48, 41, 32, 7, 6, 43, 23, 3, 8, 46, 9, 37, 43, 46, 16]
[47, 24, 36, 13, 19, 9, 21, 14, 44, 22, 12, 48, 32, 34, 26, 6, 41, 47, 23, 7, 26, 35, 42, 18, 43, 31, 14, 36, 31, 6, 8, 33, 41, 5, 17, 8, 12, 7, 1, 17, 45, 16, 18, 38, 48, 25, 42, 19, 22, 14, 0, 35, 30, 1, 34, 6, 45, 9, 41, 0, 32, 19, 48, 0, 15, 42, 24, 38, 23, 18, 48, 32, 38, 31, 18, 40, 40, 25, 12, 17, 8, 26, 8, 50, 1, 32, 47, 34, 32, 29, 25, 6, 45, 38, 8, 49, 26, 37, 5, 2, 2, 8, 23, 10, 31, 49, 18, 47, 22, 39, 50, 34, 43, 25, 3, 50, 6, 9, 10, 42, 17, 30, 50, 4]
[23, 48, 9, 20, 41, 8, 31, 19, 36, 37, 32, 36, 33, 48, 32, 50, 24, 24, 42, 19, 44, 48, 6, 32, 10, 15, 1, 17, 35, 13, 28, 10, 30, 37, 36, 1, 12, 32, 15, 49, 6, 6, 40, 20, 31, 2, 50, 36, 26, 6, 37, 42, 14, 30, 33, 40, 4, 46, 34, 38, 15, 18, 48, 15, 0, 35, 40, 48, 7, 37, 6, 9, 22, 13, 1, 29, 28, 33, 38, 38, 0, 31, 5, 12, 21, 11, 37, 1, 37, 27, 33, 34, 48, 14, 0, 1, 50, 43, 45, 15, 10, 6, 42, 20, 40, 45, 46, 28, 41, 13, 4, 50, 41, 34, 17, 40, 37, 27, 12, 47, 5, 11, 20, 40]
[36, 47, 49, 16, 33, 11, 8, 32, 44, 19, 7, 6, 22, 8, 34, 38, 30, 29, 9, 14, 50, 34, 47, 1, 17, 22, 42, 4, 33, 11, 41, 46, 1, 0, 12, 14, 1, 0, 37, 1, 11, 13, 28, 21, 9, 24, 14, 31, 4, 42, 43, 16, 21, 33, 14, 25, 46, 1, 23, 37, 29, 2, 42, 42, 35, 0, 0, 44, 43, 47, 35, 32, 49, 38, 19, 49, 32, 39, 41, 23, 31, 36, 41, 34, 43, 7, 3, 35, 38, 20, 35, 0, 1, 34, 19, 43, 39, 4, 14, 17, 18, 45, 32, 46, 36, 49, 36, 29, 39, 23, 22, 48, 11, 2, 30, 44, 13, 9, 27, 24, 45, 19, 50, 20]
[11, 49, 5, 24, 13, 16, 37, 13, 34, 33, 27, 43, 35, 6, 44, 44, 10, 22, 16, 22, 42, 38, 10, 30, 17, 17, 30, 24, 34, 29, 50, 46, 34, 41, 32, 8, 4, 37, 41, 36, 42, 32, 35, 28, 3, 11, 29, 47, 38, 33, 27, 49, 33, 42, 1, 45, 42, 2, 10, 37, 30, 2, 41, 24, 40, 0, 0, 26, 15, 0, 39, 21, 40, 5, 15, 15, 49, 23, 27, 9, 36, 11, 19, 37, 41, 33, 17, 28, 49, 14, 31, 41, 3, 10, 6, 16, 0, 40, 37, 3, 29, 29, 32, 47, 38, 22, 28, 20, 17, 34, 39, 10, 22, 42, 37, 40, 36, 33, 47, 11, 19, 50, 22, 45]
[15, 33, 8, 36, 1, 31, 5, 42, 46, 27, 38, 30, 24, 19, 7, 16, 23, 14, 44, 11, 44, 34, 40, 24, 3, 21, 6, 30, 39, 3, 24, 18, 11, 28, 12, 1, 36, 34, 22, 19, 5, 36, 18, 28, 39, 12, 7, 34, 36, 37, 20, 40, 31, 15, 20, 7, 16, 5, 50, 15, 34, 0, 32, 38, 48, 44, 26, 0, 44, 22, 16, 29, 43, 21, 15, 17, 28, 37, 41, 5, 42, 16, 3, 29, 36, 6, 25, 17, 36, 33, 44, 23, 31, 28, 30, 36, 21, 43, 27, 26, 50, 29, 15, 47, 30, 23, 29, 33, 43, 27, 5, 0, 38, 41, 38, 37, 40, 18, 45, 37, 28, 13, 46, 33]
[40, 48, 17, 17, 18, 4, 47, 43, 6, 50, 6, 50, 46, 48, 0, 3, 45, 43, 8, 37, 19, 36, 22, 42, 33, 19, 2, 16, 38, 43, 12, 32, 35, 15, 49, 19, 48, 40, 17, 1, 35, 43, 34, 5, 26, 21, 39, 25, 48, 8, 27, 37, 23, 2, 49, 47, 14, 13, 22, 14, 4, 18, 5, 23, 7, 43, 15, 44, 0, 32, 48, 30, 16, 43, 20, 0, 7, 38, 16, 15, 2, 3, 4, 41, 18, 44, 26, 5, 16, 48, 30, 0, 10, 22, 6, 45, 25, 41, 23, 36, 27, 32, 11, 18, 40, 42, 41, 41, 37, 43, 16, 39, 35, 0, 18, 23, 15, 39, 41, 11, 29, 23, 9, 17]
[28, 11, 32, 17, 38, 40, 33, 13, 27, 33, 50, 37, 48, 40, 42, 27, 44, 30, 7, 19, 50, 34, 19, 34, 23, 3, 34, 12, 18, 38, 7, 16, 10, 39, 10, 9, 18, 19, 29, 49, 47, 9, 15, 38, 16, 9, 47, 36, 23, 7, 33, 3, 34, 40, 27, 11, 39, 11, 11, 42, 50, 3, 19, 18, 37, 47, 0, 22, 32, 0, 40, 10, 19, 46, 13, 48, 24, 12, 33, 50, 50, 36, 21, 17, 36, 44, 30, 29, 44, 24, 26, 5, 27, 5, 12, 36, 8, 15, 1, 25, 41, 12, 42, 40, 23, 15, 18, 38, 13, 35, 0, 21, 10, 34, 28, 34, 13, 40, 48, 48, 17, 43, 36, 47]
[36, 12, 22, 13, 43, 4, 24, 22, 40, 36, 21, 25, 10, 20, 6, 47, 13, 15, 49, 12, 31, 24, 27, 5, 16, 49, 50, 40, 6, 13, 1, 23, 7, 50, 45, 33, 11, 26, 47, 41, 5, 23, 50, 40, 48, 10, 21, 29, 21, 10, 0, 30, 13, 0, 4, 44, 13, 42, 11, 42, 41, 19, 33, 48, 6, 35, 39, 16, 48, 40, 0, 0, 38, 47, 39, 16, 19, 32, 36, 38, 48, 13, 39, 26, 21, 33, 50, 17, 0, 31, 32, 11, 13, 32, 36, 42, 0, 15, 26, 50, 9, 39, 22, 47, 31, 49, 33, 48, 35, 3, 22, 19, 35, 7, 50, 30, 28, 11, 3, 19, 1, 12, 13, 38]
[17, 23, 34, 37, 32, 22, 45, 36, 19, 26, 33, 24, 24, 38, 15, 17, 11, 33, 34, 23, 29, 29, 5, 7, 0, 48, 2, 33, 45, 41, 19, 24, 43, 31, 19, 6, 6, 33, 46, 42, 5, 26, 40, 23, 18, 32, 11, 35, 22, 20, 7, 38, 14, 5, 47, 24, 8, 20, 7, 46, 10, 16, 10, 32, 9, 32, 21, 29, 30, 10, 0, 0, 48, 46, 30, 48, 32, 38, 19, 46, 23, 25, 7, 13, 23, 48, 40, 23, 30, 29, 37, 15, 44, 17, 26, 27, 7, 16, 22, 28, 44, 11, 30, 46, 39, 46, 16, 45, 19, 33, 6, 27, 49, 20, 19, 29, 47, 18, 43, 10, 15, 49, 1, 4]
[13, 8, 44, 42, 48, 43, 49, 26, 21, 13, 41, 11, 46, 12, 18, 14, 47, 15, 27, 28, 37, 37, 7, 43, 50, 0, 43, 30, 45, 34, 20, 21, 10, 24, 3, 17, 31, 14, 10, 29, 5, 37, 34, 48, 31, 0, 18, 15, 28, 18, 33, 45, 21, 34, 37, 11, 49, 14, 44, 27, 9, 13, 24, 38, 22, 49, 40, 43, 16, 19, 38, 48, 0, 39, 7, 3, 10, 7, 2, 6, 24, 2, 4, 3, 35, 40, 16, 13, 34, 42, 15, 14, 14, 41, 7, 2, 6, 15, 46, 50, 7, 18, 15, 39, 18, 40, 29, 1, 14, 46, 1, 16, 28, 11, 45, 31, 3, 20, 22, 29, 35, 37, 36, 38]
[50, 45, 14, 4, 14, 36, 2, 5, 1, 33, 32, 12, 10, 25, 10, 6, 44, 8, 38, 11, 15, 4, 24, 41, 13, 31, 26, 26, 16, 40, 47, 30, 15, 16, 24, 30, 15, 44, 32, 31, 23, 21, 23, 15, 24, 14, 0, 16, 47, 17, 50, 35, 7, 22, 33, 46, 35, 26, 49, 28, 5, 50, 34, 31, 13, 38, 5, 21, 43, 46, 47, 46, 39, 0, 45, 37, 37, 23, 32, 12, 43, 30, 6, 41, 3, 16, 26, 7, 8, 46, 24, 25, 20, 13, 34, 15, 48, 41, 46, 38, 27, 10, 24, 24, 2, 9, 32, 17, 33, 19, 17, 14, 28, 6, 46, 0, 12, 46, 17, 19, 11, 15, 23, 18]
