N1,N2,...,Nx
[11, 13, 12, 50, 19, 18, 27, 0, 49, 2, 46, 49, 8, 26, 18, 2, 42, 39, 2, 18, 5, 9, 10, 33, 44, 14, 9, 21, 1, 43, 1, 10, 27, 0, 4, 49, 48, 39, 33, 12, 37, 25, 3, 19, 33, 45, 35, 17, 39, 11, 9, 42, 45, 35, 19, 26, 46, 1, 48, 43, 31, 46, 28, 43, 46, 12, 45, 29, 27, 9, 10, 43, 16, 13, 32, 11, 31, 13, 43, 32, 40, 38, 19, 22, 44, 4, 43, 50, 44, 17, 4, 46, 34, 16, 40, 32, 12, 21, 33, 25, 39, 23, 44, 49, 4, 11, 44, 20, 25, 34, 49, 11, 17, 23, 38, 24, 33, 13, 16, 23, 13, 4, 14, 34, 1, 0, 29, 31, 15, 12, 4, 0, 23, 42, 5, 33, 17]
[7, 16, 42, 23, 30, 31, 34, 43, 7, 20, 9, 15, 35, 2, 15, 34, 15, 46, 42, 43, 36, 30, 39, 43, 48, 6, 33, 29, 29, 39, 45, 16, 28, 4, 0, 15, 47, 40, 1, 26, 9, 12, 9, 40, 25, 26, 40, 0, 22, 24, 0, 23, 40, 39, 27, 7, 11, 1, 26, 42, 33, 49, 26, 3, 15, 38, 48, 11, 18, 32, 15, 6, 16, 25, 14, 23, 15, 14, 5, 11, 25, 20, 31, 26, 27, 38, 38, 40, 50, 14, 11, 9, 16, 17, 10, 28, 5, 18, 19, 0, 29, 23, 41, 43, 42, 27, 30, 48, 28, 38, 27, 28, 37, 4, 20, 28, 9, 33, 15, 0, 37, 43, 5, 24, 25, 0, 3, 40, 10, 45, 6, 40, 46, 37, 4, 34, 14]
[35, 8, 26, 0, 8, 45, 12, 38, 34, 9, 32, 3, 44, 22, 18, 29, 42, 43, 36, 13, 5, 21, 5, 21, 21, 4, 24, 2, 7, 48, 19, 47, 17, 49, 15, 0, 34, 10, 29, 2, 18, 7, 26, 47, 46, 12, 23, 4, 15, 33, 13, 25, 38, 23, 20, 35, 33, 37, 10, 48, 15, 21, 33, 13, 31, 17, 5, 1, 33, 42, 19, 36, 19, 50, 3, 34, 16, 32, 18, 37, 40, 9, 32, 3, 41, 41, 16, 4, 28, 31, 11, 6, 4, 4, 26, 43, 21, 47, 6, 35, 28, 40, 16, 50, 11, 30, 28, 0, 36, 36, 12, 38, 41, 16, 22, 40, 7, 39, 42, 20, 27, 40, 31, 41, 2, 4, 9, 4, 33, 45, 44, 36, 43, 16, 19, 18, 0]
[49, 21, 49, 20, 6, 12, 10, 20, 11, 2, 30, 33, 31, 25, 46, 12, 25, 40, 5, 46, 11, 36, 3, 7, 44, 10, 3, 37, 0, 0, 16, 39, 3, 48, 47, 34, 0, 0, 15, 2, 48, 26, 8, 9, 29, 31, 19, 12, 3, 40, 10, 31, 3, 24, 5, 0, 31, 41, 11, 31, 2, 13, 42, 15, 44, 47, 5, 33, 15, 46, 40, 14, 44, 37, 21, 14, 29, 5, 48, 30, 3, 33, 0, 19, 30, 33, 49, 28, 5, 43, 21, 49, 28, 37, 13, 43, 29, 3, 23, 30, 48, 26, 17, 6, 0, 12, 4, 37, 50, 7, 30, 11, 47, 1, 43, 34, 38, 35, 29, 39, 7, 46, 33, 10, 36, 4, 29, 16, 29, 33, 48, 12, 15, 0, 9, 50, 26]
[21, 27, 18, 8, 25, 25, 43, 49, 31, 9, 40, 40, 29, 3, 39, 18, 5, 48, 9, 49, 17, 31, 49, 14, 32, 14, 38, 16, 30, 14, 35, 46, 48, 39, 40, 10, 0, 0, 3, 37, 15, 49, 2, 7, 22, 12, 48, 3, 11, 12, 25, 13, 45, 1, 47, 31, 5, 8, 37, 0, 5, 44, 42, 5, 14, 26, 31, 30, 8, 34, 42, 21, 0, 19, 34, 50, 8, 4, 13, 38, 36, 23, 15, 43, 24, 0, 32, 33, 0, 49, 0, 31, 9, 50, 24, 13, 15, 8, 45, 12, 7, 1, 32, 18, 35, 26, 4, 19, 24, 40, 4, 18, 46, 3, 8, 36, 18, 16, 16, 2, 18, 26, 50, 11, 15, 19, 35, 13, 38, 19, 15, 41, 32, 6, 13, 37, 5]
[29, 10, 17, 43, 10, 49, 23, 43, 11, 7, 1, 40, 30, 10, 20, 28, 45, 2, 29, 10, 20, 2, 32, 6, 50, 39, 9, 41, 9, 6, 47, 10, 18, 33, 1, 29, 15, 3, 0, 22, 10, 9, 0, 17, 13, 47, 31, 22, 48, 15, 31, 48, 3, 26, 43, 25, 31, 5, 10, 17, 27, 3, 11, 11, 8, 8, 3, 13, 34, 41, 20, 22, 43, 2, 44, 15, 3, 22, 34, 17, 25, 17, 19, 33, 35, 10, 21, 14, 40, 26, 23, 41, 6, 29, 2, 7, 47, 42, 36, 2, 11, 22, 50, 19, 6, 18, 28, 25, 33, 37, 11, 11, 10, 44, 43, 18, 13, 29, 25, 18, 49, 22, 18, 25, 15, 32, 41, 20, 13, 30, 4, 0, 39, 28, 26, 48, 13]
[6, 25, 34, 5, 44, 32, 41, 10, 36, 28, 38, 14, 3, 0, 25, 18, 25, 13, 36, 27, 44, 27, 44, 47, 20, 20, 26, 42, 2, 23, 17, 42, 50, 12, 26, 2, 2, 37, 22, 0, 27, 13, 27, 11, 22, 41, 24, 23, 30, 46, 15, 32, 19, 16, 41, 20, 46, 21, 19, 8, 33, 34, 43, 32, 36, 9, 44, 9, 44, 6, 49, 23, 20, 50, 15, 22, 25, 23, 11, 6, 14, 8, 41, 3, 11, 34, 32, 9, 22, 3, 45, 30, 4, 11, 26, 7, 39, 26, 36, 35, 18, 28, 22, 0, 36, 41, 31, 45, 47, 5, 8, 11, 35, 5, 4, 20, 37, 2, 14, 33, 4, 41, 27, 43, 6, 0, 37, 42, 35, 5, 42, 35, 47, 23, 24, 26, 28]
[12, 34, 27, 12, 41, 50, 41, 20, 10, 28, 5, 3, 50, 49, 23, 6, 13, 27, 11, 39, 19, 38, 33, 1, 31, 42, 40, 7, 10, 29, 35, 22, 13, 37, 9, 18, 48, 15, 10, 27, 0, 18, 1, 40, 15, 27, 1, 37, 38, 22, 1, 10, 10, 13, 9, 0, 6, 34, 40, 15, 12, 42, 46, 36, 41, 2, 13, 21, 48, 10, 10, 11, 49, 31, 7, 45, 37, 49, 31, 43, 7, 9, 12, 25, 22, 0, 2, 16, 34, 1, 50, 41, 25, 18, 47, 20, 19, 32, 39, 5, 45, 50, 50, 30, 21, 23, 27, 20, 38, 46, 4, 5, 3, 7, 26, 48, 1, 14, 36, 29, 41, 24, 35, 2, 12, 6, 46, 16, 27, 0, 44, 49, 49, 0, 24, 43, 6]
[43, 14, 29, 14, 48, 12, 4, 31, 48, 49, 17, 1, 24, 29, 45, 21, 37, 12, 28, 38, 32, 50, 37, 28, 30, 47, 42, 46, 27, 2, 48, 23, 21, 25, 12, 7, 26, 49, 9, 13, 18, 0, 36, 15, 14, 6, 34, 29, 2, 41, 2, 0, 22, 37, 22, 21, 18, 18, 9, 43, 26, 5, 22, 3, 27, 50, 34, 11, 34, 17, 40, 36, 6, 2, 31, 26, 23, 1, 31, 33, 2, 25, 36, 43, 45, 28, 41, 41, 39, 12, 20, 38, 50, 36, 29, 44, 19, 17, 21, 44, 30, 0, 24, 5, 27, 10, 40, 1, 27, 25, 19, 28, 13, 34, 0, 0, 19, 47, 46, 27, 9, 25, 21, 46, 14, 43, 17, 43, 27, 34, 49, 10, 8, 47, 41, 14, 45]
[17, 26, 28, 32, 0, 21, 7, 5, 31, 12, 23, 2, 27, 36, 41, 4, 42, 18, 20, 37, 22, 21, 38, 15, 49, 13, 21, 21, 39, 18, 33, 6, 15, 3, 9, 26, 8, 2, 0, 27, 1, 36, 0, 24, 0, 15, 47, 44, 7, 10, 9, 9, 2, 5, 12, 37, 40, 36, 4, 34, 30, 47, 43, 1, 14, 7, 44, 49, 9, 29, 7, 17, 3, 4, 43, 41, 11, 45, 17, 45, 23, 38, 46, 8, 3, 36, 35, 24, 29, 7, 47, 3, 17, 26, 19, 6, 30, 34, 8, 28, 35, 47, 14, 46, 15, 32, 31, 30, 43, 42, 5, 7, 5, 15, 7, 42, 33, 23, 34, 46, 6, 38, 33, 39, 24, 16, 44, 0, 50, 6, 29, 1, 34, 27, 42, 28, 5]
[1, 13, 25, 31, 2, 45, 1, 16, 41, 11, 2, 30, 46, 38, 49, 16, 9, 23, 5, 44, 19, 2, 13, 19, 37, 39, 36, 44, 2, 11, 48, 32, 15, 19, 40, 47, 9, 7, 17, 11, 40, 15, 24, 0, 17, 23, 46, 21, 46, 40, 28, 12, 15, 23, 2, 42, 18, 45, 10, 11, 2, 40, 18, 8, 21, 34, 36, 41, 8, 28, 41, 6, 19, 39, 38, 39, 7, 14, 10, 4, 26, 1, 13, 41, 13, 25, 49, 10, 23, 12, 15, 50, 34, 40, 44, 27, 23, 1, 46, 46, 32, 11, 0, 13, 2, 2, 9, 9, 0, 45, 9, 35, 23, 0, 5, 5, 46, 26, 27, 17, 1, 13, 46, 40, 47, 27, 47, 1, 10, 3, 42, 19, 29, 22, 31, 2, 41]
[49, 27, 45, 29, 21, 33, 46, 39, 30, 40, 9, 44, 14, 37, 12, 1, 20, 40, 14, 48, 12, 26, 42, 23, 15, 19, 29, 40, 42, 19, 36, 35, 43, 33, 25, 46, 29, 22, 13, 22, 15, 14, 0, 17, 0, 19, 0, 25, 29, 20, 41, 3, 20, 15, 40, 41, 29, 43, 48, 18, 19, 37, 2, 15, 38, 24, 31, 42, 34, 13, 5, 39, 10, 15, 30, 30, 45, 16, 5, 23, 38, 21, 4, 4, 42, 43, 33, 45, 8, 23, 0, 37, 2, 48, 35, 35, 39, 3, 22, 27, 50, 45, 0, 3, 30, 10, 21, 2, 16, 10, 8, 46, 15, 31, 17, 12, 39, 11, 30, 6, 21, 11, 28, 23, 13, 4, 38, 15, 2, 18, 5, 49, 30, 5, 9, 13, 41]
[30, 50, 0, 21, 13, 49, 47, 33, 27, 46, 4, 18, 28, 28, 4, 27, 41, 35, 3, 15, 15, 25, 38, 23, 3, 8, 25, 22, 23, 41, 50, 29, 46, 45, 26, 12, 31, 12, 47, 41, 27, 6, 15, 23, 19, 0, 21, 25, 28, 24, 10, 13, 26, 15, 39, 43, 33, 48, 0, 45, 39, 1, 20, 40, 39, 18, 25, 12, 15, 8, 42, 27, 13, 21, 22, 2, 6, 21, 12, 7, 5, 35, 39, 9, 22, 43, 30, 17, 14, 30, 33, 13, 47, 20, 44, 24, 7, 43, 20, 10, 50, 6, 12, 41, 2, 14, 41, 27, 16, 47, 35, 34, 47, 33, 12, 31, 49, 27, 16, 21, 25, 31, 45, 2, 25, 15, 33, 14, 7, 39, 46, 2, 23, 21, 7, 47, 2]
[13, 22, 34, 40, 45, 49, 26, 0, 15, 31, 12, 6, 9, 20, 0, 41, 44, 31, 8, 14, 35, 30, 1, 0, 43, 4, 0, 34, 15, 46, 31, 17, 46, 35, 40, 23, 19, 48, 31, 24, 1, 34, 47, 46, 0, 21, 0, 13, 44, 22, 36, 30, 0, 25, 8, 6, 42, 21, 17, 40, 37, 36, 4, 34, 48, 20, 24, 41, 40, 25, 3, 2, 1, 11, 14, 32, 17, 30, 12, 16, 8, 11, 15, 9, 41, 5, 29, 3, 15, 0, 44, 27, 19, 3, 14, 36, 27, 13, 4, 5, 18, 0, 29, 26, 15, 2, 17, 26, 29, 46, 18, 11, 10, 2, 20, 34, 47, 39, 16, 18, 13, 36, 41, 50, 39, 44, 34, 21, 1, 29, 21, 46, 8, 18, 26, 13, 32]
[38, 47, 18, 11, 50, 6, 20, 9, 49, 40, 22, 33, 19, 13, 32, 28, 0, 45, 4, 17, 27, 50, 47, 43, 0, 43, 50, 30, 1, 26, 33, 14, 4, 17, 0, 4, 12, 3, 22, 23, 37, 29, 44, 21, 25, 25, 13, 0, 35, 26, 25, 2, 46, 45, 18, 28, 14, 14, 48, 10, 39, 9, 48, 2, 24, 2, 26, 44, 12, 10, 35, 26, 45, 3, 16, 26, 31, 11, 46, 27, 35, 3, 41, 43, 15, 31, 31, 3, 19, 9, 20, 39, 39, 30, 23, 2, 33, 36, 30, 15, 28, 35, 6, 16, 29, 40, 9, 31, 23, 37, 28, 47, 38, 18, 12, 8, 41, 5, 50, 45, 37, 49, 44, 31, 20, 23, 25, 40, 5, 13, 16, 49, 12, 23, 31, 22, 24]
[16, 49, 18, 47, 34, 2, 34, 33, 18, 14, 15, 15, 37, 7, 13, 31, 42, 7, 9, 19, 30, 36, 20, 33, 20, 17, 40, 0, 34, 12, 2, 27, 22, 39, 22, 15, 3, 11, 48, 30, 38, 2, 7, 46, 29, 28, 44, 35, 0, 7, 2, 47, 12, 34, 9, 36, 43, 36, 25, 28, 50, 40, 3, 2, 16, 25, 38, 30, 7, 3, 19, 15, 5, 50, 30, 47, 20, 12, 26, 36, 16, 1, 28, 49, 12, 38, 25, 13, 34, 44, 0, 41, 18, 47, 50, 45, 7, 7, 18, 18, 1, 17, 32, 46, 34, 4, 47, 12, 31, 20, 4, 24, 28, 9, 6, 46, 3, 38, 15, 28, 50, 33, 32, 35, 15, 3, 45, 47, 45, 19, 21, 20, 25, 20, 12, 28, 9]
[19, 37, 39, 3, 0, 28, 21, 29, 48, 8, 37, 47, 8, 4, 7, 14, 20, 21, 13, 9, 39, 26, 21, 1, 1, 21, 44, 44, 11, 10, 0, 10, 48, 11, 24, 33, 40, 12, 15, 46, 22, 41, 10, 40, 20, 24, 22, 26, 7, 0, 23, 22, 6, 17, 19, 46, 46, 21, 49, 31, 41, 48, 17, 50, 15, 29, 0, 15, 34, 43, 49, 7, 4, 14, 33, 39, 5, 29, 46, 30, 32, 4, 34, 19, 0, 3, 36, 24, 22, 41, 24, 47, 24, 4, 19, 6, 3, 47, 33, 16, 18, 43, 3, 21, 16, 5, 31, 39, 32, 36, 30, 27, 33, 40, 43, 5, 8, 47, 20, 38, 14, 48, 42, 39, 45, 44, 41, 27, 9, 46, 46, 33, 33, 12, 19, 34, 5]
[3, 29, 50, 7, 39, 30, 46, 39, 38, 29, 22, 31, 42, 7, 26, 44, 6, 0, 4, 0, 32, 30, 24, 41, 49, 26, 12, 13, 49, 33, 37, 34, 31, 9, 0, 13, 10, 25, 31, 15, 1, 2, 9, 28, 41, 10, 36, 25, 2, 23, 0, 38, 27, 27, 20, 40, 7, 15, 2, 5, 33, 48, 12, 4, 45, 13, 21, 4, 34, 39, 0, 23, 8, 37, 26, 23, 7, 22, 42, 8, 47, 46, 35, 46, 3, 32, 42, 47, 32, 4, 5, 42, 4, 46, 38, 35, 33, 49, 33, 28, 40, 30, 4, 28, 8, 37, 42, 22, 15, 42, 50, 3, 14, 38, 44, 14, 33, 15, 5, 18, 23, 26, 6, 44, 16, 17, 7, 47, 22, 1, 13, 24, 35, 44, 20, 17, 33]
[36, 5, 1, 26, 45, 27, 19, 49, 13, 0, 43, 48, 10, 34, 5, 9, 22, 14, 25, 45, 17, 23, 33, 12, 50, 27, 7, 15, 40, 40, 36, 26, 25, 42, 23, 25, 31, 13, 48, 32, 10, 0, 9, 12, 3, 13, 30, 2, 47, 22, 38, 0, 46, 38, 7, 48, 49, 27, 39, 25, 25, 4, 21, 43, 33, 3, 0, 22, 17, 26, 19, 10, 11, 41, 35, 30, 3, 20, 21, 29, 0, 11, 21, 17, 34, 44, 46, 13, 16, 8, 41, 24, 12, 12, 0, 5, 32, 10, 34, 8, 31, 28, 2, 9, 5, 14, 21, 16, 9, 2, 14, 46, 29, 47, 36, 21, 3, 3, 29, 42, 4, 8, 25, 8, 16, 25, 15, 27, 8, 19, 34, 3, 24, 10, 18, 14, 31]
[15, 42, 28, 10, 25, 40, 36, 35, 17, 32, 47, 25, 12, 41, 35, 24, 37, 11, 1, 1, 2, 17, 9, 8, 0, 25, 49, 50, 15, 44, 24, 21, 48, 45, 40, 38, 3, 45, 3, 19, 10, 22, 2, 15, 20, 26, 0, 46, 12, 6, 27, 46, 0, 37, 15, 34, 2, 12, 19, 31, 36, 9, 45, 38, 39, 15, 50, 19, 30, 9, 35, 21, 31, 9, 46, 48, 27, 20, 6, 22, 20, 42, 39, 46, 37, 42, 50, 20, 8, 30, 42, 38, 21, 49, 24, 48, 15, 5, 11, 50, 20, 32, 12, 7, 34, 39, 47, 30, 27, 26, 12, 2, 43, 32, 46, 3, 49, 0, 31, 18, 20, 41, 7, 5, 15, 24, 45, 23, 38, 44, 3, 32, 38, 13, 1, 13, 41]
[29, 2, 9, 11, 49, 6, 19, 21, 12, 37, 34, 47, 2, 22, 6, 47, 33, 17, 31, 34, 41, 26, 1, 50, 44, 22, 27, 40, 15, 34, 24, 4, 40, 35, 39, 23, 24, 1, 26, 16, 13, 37, 5, 23, 15, 15, 25, 45, 34, 17, 27, 38, 37, 0, 3, 28, 10, 21, 19, 26, 31, 20, 17, 45, 38, 49, 26, 39, 43, 20, 35, 23, 16, 6, 3, 45, 46, 49, 35, 44, 40, 24, 28, 20, 40, 5, 25, 23, 30, 9, 15, 22, 18, 43, 7, 12, 7, 16, 31, 14, 39, 39, 32, 40, 12, 32, 20, 25, 35, 36, 40, 33, 30, 3, 45, 16, 18, 26, 37, 2, 31, 8, 29, 6, 42, 15, 45, 3, 44, 16, 4, 31, 31, 44, 10, 32, 46]
[42, 25, 9, 25, 8, 24, 32, 34, 43, 20, 15, 2, 14, 31, 10, 17, 22, 15, 22, 15, 3, 45, 29, 4, 47, 23, 26, 14, 5, 42, 16, 9, 17, 19, 27, 20, 5, 47, 43, 41, 9, 22, 12, 2, 40, 39, 8, 18, 9, 19, 20, 7, 15, 3, 0, 8, 32, 1, 16, 43, 8, 49, 49, 11, 4, 39, 10, 4, 34, 21, 30, 8, 43, 22, 1, 47, 32, 50, 8, 45, 7, 9, 31, 6, 21, 46, 22, 44, 33, 36, 32, 36, 14, 20, 8, 32, 4, 41, 0, 10, 41, 44, 37, 38, 3, 27, 2, 12, 42, 43, 32, 5, 22, 2, 25, 6, 29, 8, 21, 10, 38, 15, 17, 48, 30, 25, 36, 41, 45, 23, 1, 20, 39, 34, 7, 10, 7]
[32, 34, 2, 15, 45, 36, 4, 1, 19, 18, 47, 42, 30, 8, 34, 5, 41, 9, 5, 1, 32, 6, 36, 47, 50, 26, 19, 26, 18, 4, 45, 48, 24, 26, 7, 35, 0, 31, 25, 20, 0, 21, 37, 42, 41, 43, 6, 28, 36, 46, 40, 48, 34, 28, 8, 0, 30, 1, 32, 36, 34, 41, 1, 21, 12, 23, 17, 17, 49, 30, 29, 17, 41, 11, 5, 29, 25, 19, 8, 2, 4, 16, 29, 18, 50, 13, 22, 4, 3, 9, 31, 3, 19, 45, 7, 49, 6, 4, 34, 16, 1, 33, 36, 37, 7, 40, 8, 10, 43, 34, 26, 38, 14, 7, 11, 23, 15, 15, 28, 12, 12, 46, 11, 21, 9, 2, 13, 33, 25, 1, 21, 17, 1, 41, 8, 31, 17]
[34, 32, 36, 49, 17, 16, 41, 35, 20, 27, 44, 15, 14, 13, 4, 6, 27, 21, 49, 4, 17, 13, 18, 40, 45, 22, 17, 23, 3, 44, 9, 11, 16, 46, 11, 33, 31, 5, 31, 46, 6, 18, 40, 18, 29, 33, 42, 14, 43, 46, 7, 49, 2, 10, 32, 30, 0, 41, 43, 14, 2, 6, 26, 18, 9, 8, 6, 6, 43, 6, 10, 39, 19, 4, 24, 26, 21, 36, 10, 11, 29, 0, 9, 46, 31, 32, 38, 29, 24, 9, 42, 26, 18, 44, 7, 45, 14, 40, 3, 24, 9, 34, 27, 6, 8, 28, 25, 24, 5, 31, 45, 30, 40, 5, 3, 39, 16, 5, 21, 8, 14, 25, 47, 35, 26, 8, 30, 38, 13, 5, 9, 18, 20, 32, 33, 26, 20]
[38, 14, 4, 19, 34, 42, 6, 33, 25, 35, 23, 29, 44, 29, 31, 26, 1, 28, 8, 41, 38, 37, 1, 13, 9, 9, 24, 35, 40, 23, 35, 46, 13, 1, 1, 37, 41, 8, 5, 21, 34, 18, 36, 45, 43, 48, 21, 14, 36, 21, 15, 27, 12, 21, 1, 1, 41, 0, 42, 23, 21, 15, 12, 20, 49, 20, 49, 2, 16, 41, 28, 39, 3, 27, 34, 25, 29, 5, 36, 21, 6, 41, 0, 26, 46, 8, 17, 26, 15, 1, 7, 16, 26, 24, 21, 32, 40, 50, 41, 15, 43, 9, 38, 41, 35, 37, 18, 20, 40, 10, 44, 42, 30, 12, 23, 36, 15, 22, 5, 36, 17, 45, 29, 45, 48, 33, 0, 46, 30, 29, 46, 35, 7, 12, 6, 34, 34]
[45, 3, 1, 21, 19, 5, 3, 6, 1, 11, 4, 16, 28, 45, 37, 14, 8, 8, 39, 11, 5, 19, 27, 36, 7, 17, 32, 42, 4, 39, 31, 32, 32, 48, 26, 10, 11, 37, 10, 19, 40, 9, 4, 10, 48, 0, 17, 48, 25, 49, 2, 39, 19, 19, 16, 32, 43, 42, 0, 26, 47, 29, 26, 39, 38, 42, 16, 27, 13, 45, 44, 35, 9, 37, 0, 20, 14, 7, 39, 45, 7, 0, 49, 17, 35, 33, 25, 46, 27, 39, 39, 50, 50, 5, 9, 38, 46, 14, 29, 38, 38, 18, 49, 6, 49, 24, 49, 6, 13, 30, 4, 20, 47, 25, 17, 19, 31, 44, 6, 5, 8, 37, 29, 43, 26, 25, 42, 30, 40, 19, 10, 28, 47, 9, 43, 39, 34]
[36, 7, 10, 30, 36, 13, 20, 18, 20, 30, 6, 1, 25, 38, 45, 18, 14, 26, 31, 3, 4, 11, 7, 50, 11, 17, 15, 9, 20, 50, 42, 27, 17, 43, 42, 48, 31, 0, 17, 8, 15, 43, 34, 11, 18, 45, 40, 10, 28, 31, 5, 25, 31, 26, 43, 36, 14, 23, 26, 0, 17, 49, 38, 38, 50, 5, 49, 49, 20, 4, 9, 46, 6, 0, 46, 24, 32, 35, 31, 12, 29, 27, 27, 49, 19, 39, 33, 47, 43, 28, 33, 26, 9, 39, 36, 41, 10, 28, 34, 33, 26, 35, 3, 3, 40, 50, 36, 22, 18, 44, 40, 10, 3, 1, 26, 4, 46, 28, 13, 41, 44, 27, 16, 19, 20, 6, 18, 31, 0, 9, 39, 29, 29, 22, 6, 24, 39]
[4, 44, 28, 20, 16, 19, 6, 17, 50, 38, 42, 42, 2, 0, 12, 47, 42, 37, 8, 27, 22, 25, 21, 21, 1, 11, 41, 31, 23, 25, 0, 49, 26, 31, 33, 15, 2, 5, 27, 33, 12, 26, 30, 2, 19, 39, 37, 39, 50, 41, 33, 25, 36, 31, 8, 34, 2, 21, 47, 17, 0, 46, 13, 30, 0, 38, 40, 41, 9, 16, 15, 18, 13, 36, 38, 36, 50, 0, 41, 34, 25, 43, 23, 31, 42, 1, 34, 31, 24, 19, 0, 48, 40, 28, 48, 29, 34, 1, 33, 24, 2, 6, 9, 48, 19, 4, 5, 49, 10, 38, 20, 34, 22, 18, 46, 28, 15, 39, 12, 2, 23, 30, 30, 11, 8, 0, 2, 12, 43, 29, 16, 37, 5, 32, 9, 29, 1]
[47, 25, 50, 8, 17, 38, 13, 48, 33, 39, 16, 24, 46, 47, 2, 37, 11, 27, 28, 40, 49, 4, 2, 3, 30, 25, 16, 48, 37, 14, 36, 25, 33, 46, 49, 21, 13, 44, 3, 34, 42, 5, 47, 40, 37, 1, 36, 9, 40, 48, 48, 4, 9, 20, 49, 41, 6, 15, 29, 49, 46, 0, 32, 48, 35, 30, 9, 31, 20, 0, 12, 15, 7, 35, 34, 30, 21, 27, 41, 20, 33, 32, 10, 30, 4, 34, 36, 1, 40, 45, 1, 20, 40, 10, 50, 45, 5, 21, 1, 48, 34, 13, 28, 50, 35, 49, 11, 24, 26, 5, 28, 35, 14, 2, 15, 24, 31, 39, 6, 2, 13, 36, 16, 10, 29, 15, 42, 26, 6, 6, 42, 27, 31, 19, 25, 3, 34]
[27, 32, 41, 20, 18, 16, 11, 47, 41, 18, 13, 18, 33, 22, 4, 43, 8, 4, 47, 48, 1, 26, 40, 37, 32, 24, 34, 16, 30, 19, 8, 24, 28, 28, 26, 33, 42, 42, 11, 43, 46, 22, 43, 18, 2, 20, 4, 48, 3, 17, 12, 21, 45, 17, 49, 1, 26, 12, 26, 38, 13, 32, 0, 7, 45, 35, 8, 45, 3, 20, 42, 3, 18, 29, 11, 22, 30, 25, 17, 2, 28, 13, 10, 45, 4, 42, 21, 48, 4, 38, 22, 1, 30, 11, 47, 17, 21, 7, 31, 11, 43, 11, 38, 36, 23, 39, 7, 42, 17, 34, 29, 44, 22, 22, 33, 20, 8, 11, 27, 41, 9, 9, 0, 37, 40, 38, 1, 3, 11, 48, 7, 26, 22, 10, 1, 39, 32]
[36, 39, 12, 34, 47, 12, 44, 11, 43, 27, 41, 1, 20, 22, 26, 37, 22, 14, 49, 41, 20, 9, 30, 8, 12, 34, 7, 25, 6, 37, 43, 41, 46, 43, 3, 13, 15, 5, 11, 32, 36, 3, 1, 8, 15, 40, 34, 2, 2, 50, 4, 43, 38, 45, 11, 21, 18, 20, 39, 38, 30, 48, 7, 0, 21, 36, 29, 35, 31, 35, 6, 8, 2, 42, 27, 17, 46, 32, 2, 8, 25, 36, 36, 18, 16, 11, 35, 14, 20, 39, 18, 22, 26, 47, 17, 26, 6, 40, 39, 39, 15, 1, 22, 10, 38, 40, 46, 4, 2, 49, 24, 17, 29, 17, 10, 46, 17, 3, 29, 23, 33, 2, 36, 14, 6, 39, 6, 3, 17, 13, 15, 10, 14, 24, 34, 1, 4]
[26, 1, 2, 16, 34, 45, 36, 20, 38, 41, 3, 37, 2, 36, 49, 11, 20, 35, 13, 44, 20, 32, 22, 20, 7, 1, 30, 46, 33, 7, 5, 13, 44, 46, 15, 31, 44, 14, 8, 36, 41, 27, 14, 21, 38, 39, 48, 24, 16, 15, 45, 33, 39, 38, 4, 12, 9, 49, 38, 50, 0, 35, 45, 21, 0, 24, 40, 37, 10, 13, 21, 33, 33, 47, 26, 5, 34, 24, 14, 17, 4, 8, 28, 44, 10, 39, 13, 31, 47, 37, 8, 50, 22, 8, 38, 48, 45, 26, 36, 0, 12, 4, 28, 45, 27, 7, 8, 37, 38, 34, 2, 29, 19, 25, 25, 16, 8, 39, 13, 17, 20, 4, 37, 40, 7, 48, 42, 43, 12, 36, 38, 41, 49, 48, 37, 46, 18]
[5, 30, 13, 1, 10, 47, 29, 13, 5, 34, 40, 30, 37, 29, 32, 2, 40, 47, 48, 16, 21, 16, 50, 23, 4, 2, 27, 25, 13, 41, 42, 18, 46, 12, 38, 17, 47, 26, 8, 9, 2, 50, 7, 34, 24, 18, 20, 2, 25, 29, 13, 3, 15, 49, 39, 23, 8, 20, 42, 5, 38, 30, 35, 36, 24, 0, 45, 32, 6, 49, 4, 9, 31, 39, 39, 42, 30, 13, 41, 43, 45, 42, 34, 38, 29, 50, 30, 6, 37, 46, 26, 28, 24, 9, 38, 11, 48, 18, 0, 15, 46, 45, 46, 35, 4, 34, 32, 15, 4, 1, 44, 50, 26, 23, 11, 32, 34, 32, 0, 17, 15, 45, 31, 11, 25, 48, 22, 7, 7, 27, 24, 17, 0, 21, 3, 44, 4]
