N1,N2,...,Nx
[35, 8, 17, 36, 40, 12, 23, 8, 33, 46, 17, 17, 47, 21, 14, 2, 29, 24, 27, 7, 13, 37, 22, 36, 5, 28, 1, 35, 7, 28, 30, 20, 39, 26, 12, 2, 15, 6, 15, 12, 16, 39, 15, 12, 10, 36, 14, 45, 29, 6, 33, 28, 12, 37, 4, 19, 0, 45, 20, 34, 18, 5, 39, 4, 38, 15, 39, 45, 33, 19, 28, 25, 42, 7, 40, 45, 1, 44, 49, 39, 2, 12]
[1, 28, 48, 22, 48, 17, 0, 13, 50, 49, 44, 17, 35, 12, 11, 38, 29, 4, 22, 42, 44, 31, 2, 22, 44, 46, 44, 1, 24, 37, 34, 43, 34, 46, 27, 29, 14, 35, 21, 49, 6, 13, 31, 36, 2, 38, 11, 29, 50, 32, 45, 24, 14, 11, 29, 36, 45, 0, 23, 50, 5, 43, 31, 19, 5, 42, 16, 12, 25, 17, 18, 10, 30, 34, 21, 30, 19, 31, 46, 12, 12, 33]
[29, 25, 3, 10, 41, 14, 15, 33, 48, 30, 29, 41, 6, 47, 28, 17, 44, 19, 15, 3, 26, 5, 33, 20, 27, 31, 11, 50, 16, 4, 17, 6, 9, 45, 1, 49, 33, 16, 39, 32, 33, 28, 48, 38, 40, 1, 39, 38, 26, 12, 3, 35, 38, 34, 21, 11, 20, 23, 0, 39, 28, 4, 2, 41, 5, 40, 0, 26, 29, 13, 41, 35, 40, 32, 26, 36, 24, 45, 3, 23, 34, 25]
[47, 43, 31, 47, 11, 23, 6, 48, 36, 39, 17, 22, 29, 39, 38, 48, 33, 47, 6, 21, 4, 49, 6, 0, 43, 28, 33, 29, 37, 8, 35, 43, 1, 25, 31, 13, 33, 31, 21, 24, 8, 31, 50, 25, 32, 8, 4, 3, 39, 34, 40, 27, 9, 15, 10, 4, 34, 50, 39, 0, 1, 46, 15, 5, 22, 44, 32, 2, 21, 23, 11, 7, 12, 17, 12, 7, 2, 6, 22, 46, 48, 31]
[10, 26, 22, 22, 33, 10, 10, 34, 33, 43, 0, 44, 19, 37, 46, 22, 13, 40, 40, 41, 23, 40, 15, 39, 43, 20, 3, 42, 14, 6, 49, 10, 26, 39, 35, 24, 27, 17, 26, 6, 38, 7, 48, 15, 28, 38, 2, 46, 19, 26, 43, 19, 27, 5, 24, 15, 18, 5, 28, 1, 0, 1, 24, 7, 31, 6, 14, 2, 36, 33, 49, 26, 35, 37, 37, 23, 49, 15, 6, 3, 2, 5]
[41, 1, 10, 28, 26, 1, 9, 1, 11, 1, 49, 30, 30, 19, 24, 10, 0, 25, 15, 13, 50, 36, 13, 7, 11, 35, 21, 50, 36, 12, 6, 28, 33, 5, 19, 19, 42, 0, 35, 46, 6, 31, 38, 33, 20, 36, 30, 16, 40, 43, 11, 13, 45, 37, 30, 26, 5, 43, 4, 46, 1, 0, 36, 39, 29, 0, 34, 7, 2, 17, 19, 35, 3, 17, 38, 34, 3, 39, 2, 24, 5, 40]
[47, 16, 33, 6, 7, 21, 38, 23, 4, 12, 16, 27, 49, 7, 49, 32, 6, 32, 43, 28, 29, 40, 11, 50, 17, 45, 31, 27, 9, 13, 48, 23, 18, 30, 33, 14, 34, 25, 31, 13, 1, 25, 23, 41, 14, 4, 2, 12, 3, 15, 27, 37, 2, 39, 13, 34, 39, 31, 2, 15, 24, 36, 0, 26, 46, 32, 3, 39, 30, 48, 48, 25, 3, 13, 14, 16, 25, 28, 20, 21, 39, 38]
[26, 19, 27, 44, 29, 39, 7, 7, 24, 19, 9, 23, 38, 7, 33, 14, 45, 25, 25, 7, 49, 5, 18, 33, 31, 15, 39, 44, 10, 32, 42, 29, 24, 46, 42, 31, 29, 47, 19, 43, 41, 20, 10, 36, 14, 14, 35, 48, 12, 23, 7, 35, 31, 34, 16, 37, 4, 19, 41, 5, 7, 39, 26, 0, 48, 49, 5, 38, 28, 35, 17, 8, 27, 33, 41, 20, 50, 40, 45, 20, 44, 44]
[35, 40, 40, 24, 24, 1, 4, 6, 41, 38, 49, 43, 41, 6, 20, 11, 16, 47, 45, 48, 1, 1, 12, 47, 39, 43, 30, 17, 47, 40, 35, 13, 34, 33, 5, 31, 41, 12, 49, 6, 22, 37, 9, 23, 24, 39, 32, 8, 0, 37, 4, 10, 17, 18, 31, 22, 38, 5, 5, 22, 31, 29, 46, 48, 0, 47, 29, 13, 33, 46, 25, 21, 0, 41, 15, 37, 6, 38, 48, 25, 19, 21]
[25, 45, 30, 40, 27, 26, 31, 28, 27, 15, 22, 1, 11, 19, 18, 50, 30, 15, 32, 30, 26, 50, 46, 6, 46, 38, 13, 20, 40, 23, 45, 16, 50, 1, 45, 32, 7, 32, 2, 20, 45, 4, 18, 33, 36, 50, 17, 41, 13, 43, 45, 2, 22, 38, 21, 23, 15, 42, 40, 44, 6, 0, 32, 49, 47, 0, 48, 45, 24, 26, 45, 44, 4, 32, 20, 3, 23, 45, 42, 31, 23, 45]
[2, 33, 11, 32, 26, 14, 26, 9, 43, 40, 39, 38, 1, 10, 18, 17, 31, 22, 47, 14, 48, 19, 21, 31, 4, 29, 39, 33, 27, 7, 30, 17, 48, 6, 29, 12, 40, 19, 42, 40, 3, 38, 7, 45, 43, 27, 12, 18, 23, 22, 26, 18, 4, 26, 11, 50, 39, 16, 0, 32, 14, 34, 3, 5, 29, 48, 0, 35, 17, 5, 22, 30, 23, 44, 42, 20, 41, 8, 5, 25, 4, 47]
[32, 14, 4, 2, 2, 15, 33, 19, 46, 29, 5, 41, 46, 49, 22, 31, 12, 8, 7, 25, 6, 44, 34, 17, 17, 13, 11, 46, 47, 49, 32, 48, 9, 4, 23, 21, 48, 15, 31, 8, 42, 31, 46, 28, 14, 47, 9, 45, 22, 45, 6, 31, 36, 3, 22, 22, 45, 12, 26, 2, 2, 7, 39, 38, 13, 45, 35, 0, 13, 9, 40, 40, 6, 26, 3, 13, 46, 25, 39, 31, 5, 21]
[50, 43, 12, 5, 18, 0, 19, 41, 34, 29, 50, 22, 49, 10, 47, 30, 6, 39, 23, 24, 5, 29, 42, 33, 6, 25, 35, 31, 35, 19, 41, 24, 18, 25, 11, 43, 28, 44, 4, 12, 13, 31, 1, 8, 6, 35, 0, 49, 22, 38, 43, 3, 45, 48, 37, 22, 33, 25, 29, 21, 36, 2, 30, 28, 33, 24, 17, 13, 0, 38, 4, 4, 15, 31, 35, 41, 5, 19, 50, 12, 5, 14]
[29, 21, 26, 11, 2, 44, 10, 3, 21, 6, 47, 10, 37, 39, 0, 12, 30, 24, 9, 12, 45, 2, 45, 46, 19, 12, 39, 30, 7, 48, 48, 21, 26, 37, 9, 6, 4, 19, 29, 5, 29, 48, 38, 3, 34, 30, 39, 30, 31, 26, 14, 32, 43, 11, 43, 8, 19, 17, 13, 23, 33, 17, 48, 35, 46, 26, 5, 9, 38, 0, 49, 50, 11, 7, 25, 20, 30, 4, 8, 44, 29, 39]
[28, 42, 27, 48, 35, 37, 36, 36, 15, 2, 18, 9, 10, 35, 35, 26, 27, 43, 13, 1, 30, 37, 18, 24, 10, 42, 0, 15, 36, 24, 12, 32, 35, 39, 35, 35, 46, 47, 16, 9, 32, 3, 42, 40, 7, 21, 24, 12, 22, 10, 32, 47, 12, 6, 30, 3, 28, 18, 41, 11, 49, 19, 48, 17, 25, 45, 22, 40, 4, 49, 0, 33, 6, 27, 35, 29, 34, 50, 25, 13, 41, 31]
[9, 20, 18, 41, 24, 18, 32, 38, 45, 23, 7, 41, 10, 48, 21, 34, 41, 41, 26, 16, 49, 42, 43, 42, 27, 2, 24, 28, 2, 48, 46, 31, 50, 32, 34, 15, 46, 13, 8, 22, 35, 17, 17, 28, 2, 21, 22, 2, 7, 44, 12, 49, 19, 26, 42, 38, 25, 10, 35, 7, 26, 35, 25, 8, 21, 44, 30, 40, 4, 50, 33, 0, 27, 45, 44, 31, 39, 12, 10, 2, 6, 6]
[21, 6, 38, 13, 3, 22, 16, 31, 22, 2, 7, 19, 47, 8, 32, 2, 40, 45, 47, 13, 5, 47, 16, 32, 48, 24, 2, 8, 31, 3, 14, 10, 49, 38, 13, 34, 42, 14, 19, 45, 38, 40, 39, 34, 40, 19, 46, 13, 25, 24, 49, 37, 22, 43, 14, 30, 42, 30, 40, 12, 35, 3, 3, 27, 0, 4, 23, 6, 15, 11, 6, 27, 0, 29, 41, 33, 38, 3, 28, 19, 15, 50]
[9, 25, 2, 26, 13, 36, 43, 41, 10, 41, 27, 26, 23, 29, 20, 35, 41, 41, 42, 48, 9, 3, 3, 50, 30, 41, 8, 27, 18, 17, 38, 37, 19, 12, 48, 40, 21, 0, 10, 12, 39, 10, 9, 38, 11, 15, 14, 3, 38, 33, 24, 4, 8, 34, 14, 12, 7, 34, 32, 17, 37, 17, 13, 33, 41, 32, 44, 26, 31, 7, 27, 45, 29, 0, 45, 5, 22, 14, 6, 23, 31, 10]
[46, 0, 50, 43, 40, 4, 27, 45, 31, 19, 11, 21, 43, 34, 38, 9, 9, 27, 15, 24, 40, 2, 24, 27, 6, 21, 1, 26, 12, 36, 32, 35, 43, 35, 20, 2, 43, 26, 8, 37, 38, 34, 49, 36, 6, 29, 36, 10, 26, 43, 40, 15, 35, 4, 16, 38, 40, 21, 26, 12, 37, 38, 14, 41, 15, 20, 42, 3, 35, 25, 35, 44, 41, 45, 0, 5, 36, 13, 2, 15, 32, 9]
[4, 39, 2, 3, 47, 23, 6, 17, 34, 43, 46, 30, 17, 1, 49, 4, 43, 4, 15, 30, 14, 10, 32, 38, 41, 41, 5, 43, 31, 6, 4, 49, 36, 21, 12, 50, 19, 31, 35, 16, 9, 28, 23, 11, 29, 14, 12, 27, 10, 24, 24, 5, 12, 1, 37, 50, 45, 30, 36, 7, 23, 34, 16, 20, 37, 3, 20, 13, 41, 20, 29, 31, 33, 5, 5, 0, 32, 28, 33, 28, 29, 37]
[39, 8, 44, 8, 11, 7, 27, 31, 5, 38, 0, 50, 1, 37, 17, 39, 41, 9, 17, 19, 7, 36, 19, 14, 48, 45, 17, 34, 3, 37, 25, 4, 8, 28, 32, 31, 37, 49, 4, 44, 18, 35, 13, 49, 0, 0, 31, 15, 29, 30, 44, 8, 3, 22, 11, 9, 1, 19, 24, 2, 49, 3, 25, 50, 6, 23, 41, 46, 5, 30, 34, 39, 38, 22, 36, 32, 0, 49, 40, 47, 24, 19]
[22, 9, 3, 27, 21, 9, 43, 20, 38, 5, 36, 13, 23, 18, 5, 21, 11, 17, 28, 10, 23, 48, 8, 25, 32, 18, 23, 32, 28, 47, 28, 36, 33, 11, 18, 43, 32, 31, 26, 33, 42, 47, 34, 33, 48, 17, 45, 7, 11, 24, 34, 20, 0, 19, 16, 48, 44, 31, 45, 6, 15, 39, 28, 40, 38, 45, 8, 25, 19, 4, 50, 12, 3, 14, 13, 28, 49, 0, 23, 38, 28, 39]
[48, 4, 16, 32, 27, 46, 9, 16, 3, 14, 37, 22, 32, 49, 45, 38, 7, 30, 17, 43, 49, 2, 22, 9, 0, 48, 17, 11, 25, 24, 4, 16, 19, 47, 32, 43, 13, 24, 17, 1, 40, 42, 50, 50, 38, 41, 26, 23, 35, 10, 0, 37, 44, 22, 42, 40, 49, 46, 3, 22, 6, 2, 20, 45, 48, 42, 5, 39, 50, 8, 25, 10, 28, 6, 2, 33, 40, 23, 0, 27, 23, 27]
[43, 9, 29, 11, 21, 28, 18, 36, 9, 23, 7, 11, 25, 23, 46, 33, 23, 43, 24, 26, 37, 34, 35, 31, 13, 21, 20, 25, 22, 23, 31, 27, 31, 38, 29, 5, 38, 20, 33, 25, 20, 14, 42, 7, 30, 16, 8, 5, 5, 33, 37, 46, 40, 4, 19, 35, 39, 12, 23, 46, 3, 24, 21, 20, 25, 31, 25, 31, 12, 44, 13, 2, 19, 23, 15, 28, 47, 38, 27, 0, 19, 24]
[20, 5, 39, 46, 5, 22, 8, 50, 18, 2, 44, 9, 13, 41, 35, 25, 6, 48, 4, 11, 0, 42, 17, 22, 15, 5, 40, 47, 9, 40, 36, 21, 24, 0, 32, 49, 16, 10, 29, 0, 46, 19, 33, 49, 2, 26, 17, 22, 17, 3, 26, 1, 35, 11, 36, 38, 2, 12, 34, 48, 2, 5, 39, 44, 19, 23, 4, 5, 5, 29, 41, 6, 15, 31, 32, 29, 24, 28, 23, 19, 0, 24]
[1, 25, 28, 27, 1, 45, 7, 18, 29, 2, 26, 5, 37, 22, 14, 35, 9, 18, 4, 10, 36, 50, 16, 25, 36, 15, 49, 9, 34, 27, 29, 28, 10, 23, 28, 49, 32, 22, 38, 12, 10, 6, 41, 5, 13, 17, 46, 42, 29, 42, 0, 49, 14, 14, 37, 13, 12, 33, 25, 31, 5, 40, 38, 44, 21, 45, 47, 21, 14, 39, 31, 6, 50, 10, 9, 37, 19, 39, 27, 24, 24, 0]
