N1,N2,...,Nx
[47, 49, 11, 10, 16, 50, 22, 50, 29, 21, 5, 44, 16, 6, 45, 42, 27, 37, 9, 35, 39, 28, 21, 14, 45, 8, 1, 33, 19, 3, 4, 35, 23, 40, 0, 8, 5, 50, 36, 48, 49, 13, 49, 29, 18, 0, 31, 31, 5, 1, 25, 12, 35, 31, 2, 2, 25, 6, 19, 26, 0, 41, 45, 1, 6, 13, 19, 16, 6, 25, 42, 41, 32, 21, 8, 7, 6, 4, 48, 30, 35, 42, 8, 5, 15, 17, 32, 29, 13, 46, 40, 30, 29, 35, 22, 25, 30, 4, 30, 1, 5, 13]
[31, 36, 45, 23, 19, 31, 23, 30, 2, 31, 27, 45, 39, 43, 20, 16, 41, 44, 36, 32, 41, 32, 14, 20, 6, 13, 27, 0, 19, 22, 39, 5, 32, 33, 8, 39, 1, 13, 34, 30, 42, 38, 40, 30, 34, 31, 0, 44, 26, 21, 15, 18, 24, 34, 5, 12, 13, 28, 2, 25, 2, 16, 27, 5, 34, 9, 5, 44, 24, 32, 16, 35, 38, 12, 31, 50, 1, 29, 15, 40, 44, 28, 12, 25, 17, 12, 6, 40, 48, 43, 34, 45, 19, 13, 31, 9, 40, 49, 47, 9, 44, 38]
[5, 44, 5, 40, 11, 10, 35, 22, 48, 34, 35, 10, 40, 29, 39, 4, 40, 48, 9, 41, 14, 40, 34, 5, 5, 23, 37, 40, 11, 8, 47, 32, 8, 45, 29, 40, 11, 18, 0, 18, 18, 16, 37, 32, 46, 31, 44, 0, 1, 26, 31, 20, 48, 48, 8, 11, 43, 38, 15, 23, 35, 36, 18, 26, 49, 35, 36, 37, 24, 31, 31, 31, 34, 8, 4, 13, 2, 50, 48, 26, 37, 3, 33, 50, 36, 24, 20, 35, 48, 27, 6, 4, 26, 41, 27, 5, 22, 30, 20, 10, 24, 10]
[29, 25, 34, 27, 8, 40, 0, 48, 30, 16, 10, 3, 21, 14, 10, 5, 7, 13, 7, 27, 47, 4, 47, 24, 19, 26, 47, 22, 19, 40, 12, 39, 16, 9, 31, 14, 1, 0, 50, 47, 1, 41, 14, 11, 50, 5, 26, 1, 0, 33, 46, 9, 42, 34, 27, 4, 5, 0, 0, 38, 47, 49, 18, 3, 10, 11, 42, 43, 47, 15, 37, 12, 48, 24, 28, 21, 10, 12, 20, 12, 45, 15, 15, 39, 21, 32, 15, 16, 1, 29, 35, 28, 14, 39, 9, 20, 16, 45, 36, 2, 30, 37]
[33, 34, 6, 31, 19, 45, 1, 22, 42, 7, 36, 19, 8, 25, 19, 14, 49, 16, 8, 6, 11, 40, 29, 37, 38, 31, 50, 17, 22, 18, 39, 7, 31, 37, 40, 18, 6, 0, 20, 6, 16, 3, 9, 16, 35, 1, 21, 26, 33, 0, 32, 41, 28, 31, 32, 46, 0, 22, 36, 36, 12, 32, 9, 41, 41, 30, 8, 49, 49, 26, 47, 39, 34, 41, 7, 49, 50, 33, 20, 10, 36, 48, 25, 15, 17, 35, 4, 0, 5, 44, 26, 40, 22, 20, 11, 36, 13, 11, 38, 1, 45, 27]
[8, 1, 0, 33, 40, 35, 23, 44, 44, 19, 48, 50, 36, 39, 30, 24, 32, 26, 13, 44, 6, 16, 34, 36, 39, 10, 16, 36, 2, 36, 27, 11, 12, 17, 47, 9, 27, 17, 18, 46, 33, 8, 24, 42, 21, 25, 15, 31, 46, 32, 0, 41, 21, 48, 13, 35, 25, 45, 48, 40, 50, 11, 39, 50, 10, 12, 10, 5, 18, 2, 32, 6, 10, 34, 9, 31, 35, 38, 29, 22, 38, 40, 7, 1, 49, 40, 14, 4, 26, 50, 14, 7, 19, 43, 19, 43, 48, 20, 34, 34, 23, 47]
[17, 12, 10, 37, 40, 46, 12, 28, 17, 39, 27, 13, 9, 16, 47, 13, 14, 7, 39, 24, 2, 48, 33, 6, 44, 11, 10, 15, 31, 43, 19, 30, 7, 13, 10, 43, 40, 16, 23, 33, 38, 9, 24, 21, 0, 12, 18, 20, 9, 41, 41, 0, 17, 11, 4, 26, 3, 43, 22, 46, 40, 14, 43, 33, 18, 9, 8, 39, 21, 14, 11, 7, 25, 34, 24, 46, 1, 10, 23, 27, 20, 13, 31, 35, 40, 13, 2, 32, 42, 29, 49, 17, 1, 44, 47, 21, 42, 48, 47, 35, 12, 1]
[15, 35, 6, 5, 24, 27, 24, 30, 33, 38, 46, 11, 50, 44, 10, 13, 43, 40, 33, 29, 33, 1, 36, 39, 37, 35, 40, 20, 40, 23, 27, 46, 41, 1, 21, 34, 50, 8, 20, 45, 43, 39, 18, 4, 42, 35, 24, 48, 42, 28, 21, 17, 0, 11, 10, 49, 16, 23, 23, 33, 0, 46, 25, 26, 16, 24, 0, 28, 11, 22, 20, 43, 44, 41, 30, 38, 23, 7, 43, 6, 19, 13, 23, 44, 44, 15, 45, 0, 47, 0, 39, 18, 25, 45, 34, 13, 18, 3, 18, 0, 41, 9]
[46, 46, 2, 41, 3, 17, 26, 42, 46, 25, 49, 30, 17, 8, 39, 47, 13, 33, 2, 1, 17, 8, 37, 31, 11, 47, 50, 44, 35, 37, 42, 22, 1, 31, 12, 18, 39, 50, 12, 6, 50, 0, 14, 29, 13, 31, 34, 48, 34, 31, 48, 11, 11, 0, 23, 36, 38, 50, 40, 49, 6, 26, 49, 24, 12, 0, 22, 14, 17, 32, 20, 1, 45, 22, 10, 50, 1, 15, 15, 50, 46, 44, 32, 9, 11, 20, 22, 6, 17, 48, 47, 26, 37, 43, 13, 30, 42, 11, 8, 16, 15, 4]
[4, 20, 1, 28, 5, 14, 32, 22, 36, 23, 28, 31, 5, 4, 9, 6, 35, 34, 21, 34, 34, 48, 29, 26, 30, 12, 32, 1, 42, 19, 12, 48, 22, 15, 19, 25, 46, 22, 34, 40, 47, 48, 40, 33, 38, 2, 5, 8, 27, 32, 13, 4, 10, 23, 0, 30, 37, 44, 9, 9, 32, 28, 30, 36, 17, 5, 36, 20, 21, 11, 44, 44, 41, 24, 2, 17, 17, 38, 42, 17, 40, 48, 39, 14, 28, 35, 48, 23, 5, 21, 44, 48, 21, 24, 12, 2, 48, 47, 41, 36, 6, 50]
[21, 11, 49, 37, 40, 12, 21, 43, 23, 18, 42, 27, 29, 32, 11, 12, 39, 30, 24, 14, 12, 36, 32, 39, 38, 37, 3, 48, 9, 7, 21, 2, 43, 49, 8, 41, 32, 1, 4, 13, 49, 33, 41, 16, 38, 2, 12, 11, 4, 46, 35, 26, 49, 36, 30, 0, 38, 35, 20, 28, 22, 46, 36, 4, 17, 48, 39, 45, 27, 37, 39, 49, 21, 24, 16, 33, 50, 23, 24, 40, 24, 11, 41, 14, 39, 12, 20, 34, 36, 40, 1, 33, 19, 40, 16, 11, 26, 16, 5, 7, 17, 45]
[10, 44, 34, 18, 41, 25, 31, 20, 38, 21, 32, 27, 30, 20, 17, 42, 39, 19, 8, 39, 27, 23, 11, 5, 49, 19, 0, 10, 7, 22, 11, 24, 19, 46, 50, 1, 3, 50, 10, 48, 11, 40, 46, 5, 42, 25, 13, 43, 5, 0, 25, 3, 16, 38, 37, 38, 0, 15, 20, 5, 1, 14, 50, 8, 18, 45, 8, 21, 30, 14, 16, 15, 4, 6, 48, 30, 44, 13, 32, 23, 4, 12, 14, 8, 48, 30, 17, 15, 8, 29, 27, 9, 10, 47, 37, 45, 20, 26, 11, 16, 39, 17]
[18, 32, 31, 20, 14, 35, 25, 20, 23, 46, 23, 10, 41, 12, 22, 10, 0, 4, 10, 14, 0, 48, 12, 35, 7, 30, 23, 22, 44, 21, 31, 50, 23, 12, 13, 26, 17, 45, 22, 24, 3, 20, 12, 7, 36, 6, 28, 38, 0, 22, 45, 43, 23, 50, 44, 35, 15, 0, 0, 34, 40, 40, 47, 12, 44, 19, 0, 24, 1, 46, 41, 16, 48, 43, 48, 25, 5, 11, 37, 1, 40, 32, 17, 27, 49, 44, 36, 13, 50, 43, 8, 15, 40, 44, 7, 24, 28, 2, 34, 19, 49, 41]
[12, 8, 40, 41, 42, 5, 34, 22, 50, 27, 1, 9, 9, 32, 20, 22, 33, 34, 16, 29, 13, 33, 24, 15, 27, 2, 5, 42, 19, 4, 50, 13, 39, 30, 23, 27, 12, 46, 36, 39, 31, 1, 19, 35, 4, 19, 2, 15, 0, 36, 48, 22, 23, 40, 9, 20, 20, 0, 0, 2, 40, 34, 11, 12, 37, 9, 33, 29, 48, 47, 50, 25, 40, 36, 7, 47, 45, 24, 49, 30, 5, 36, 42, 49, 39, 17, 29, 20, 26, 26, 40, 9, 11, 9, 46, 11, 48, 32, 5, 27, 22, 45]
[38, 26, 2, 49, 5, 25, 5, 7, 40, 30, 19, 36, 4, 33, 0, 14, 34, 25, 46, 43, 1, 22, 29, 3, 47, 48, 6, 43, 15, 38, 3, 0, 5, 25, 2, 37, 6, 33, 26, 0, 45, 18, 4, 32, 10, 26, 25, 23, 38, 36, 40, 46, 33, 49, 9, 28, 5, 34, 2, 0, 17, 1, 13, 10, 0, 46, 33, 7, 45, 45, 23, 46, 28, 11, 10, 41, 47, 33, 2, 28, 11, 47, 2, 34, 12, 45, 32, 2, 38, 27, 44, 47, 30, 50, 9, 5, 39, 8, 34, 47, 2, 42]
[29, 46, 3, 11, 6, 30, 22, 30, 13, 36, 31, 28, 47, 45, 9, 12, 41, 1, 11, 13, 37, 45, 40, 4, 43, 34, 31, 31, 32, 1, 0, 45, 3, 49, 3, 17, 35, 41, 25, 50, 33, 2, 0, 34, 2, 0, 2, 35, 47, 12, 50, 40, 0, 6, 32, 22, 1, 40, 40, 17, 0, 29, 35, 20, 31, 43, 5, 7, 35, 37, 0, 19, 20, 47, 35, 46, 0, 8, 5, 10, 17, 28, 29, 32, 2, 12, 37, 41, 39, 30, 26, 15, 14, 50, 24, 26, 6, 15, 49, 33, 20, 15]
[35, 6, 17, 6, 6, 12, 17, 44, 9, 43, 4, 31, 35, 50, 46, 19, 47, 28, 22, 23, 39, 38, 50, 47, 15, 8, 47, 9, 40, 13, 3, 50, 25, 21, 12, 5, 39, 15, 41, 2, 5, 43, 42, 30, 16, 41, 16, 36, 49, 32, 11, 14, 46, 26, 28, 46, 14, 40, 34, 1, 29, 0, 20, 42, 18, 7, 30, 10, 3, 34, 17, 2, 12, 18, 12, 31, 35, 27, 41, 4, 34, 1, 2, 2, 19, 23, 47, 13, 21, 26, 16, 20, 48, 28, 30, 47, 33, 43, 32, 39, 39, 37]
[24, 33, 8, 41, 31, 4, 40, 45, 26, 1, 20, 31, 0, 9, 9, 50, 18, 47, 3, 43, 30, 36, 48, 24, 41, 24, 45, 7, 45, 30, 15, 37, 24, 9, 7, 6, 50, 42, 0, 20, 25, 3, 40, 42, 29, 45, 27, 18, 18, 9, 39, 43, 25, 49, 30, 36, 50, 47, 11, 13, 35, 20, 0, 41, 0, 47, 3, 10, 19, 43, 9, 0, 34, 35, 11, 27, 23, 31, 17, 28, 30, 33, 20, 36, 38, 24, 46, 6, 25, 23, 6, 15, 15, 2, 21, 31, 41, 41, 25, 0, 36, 8]
[31, 8, 27, 11, 15, 20, 15, 2, 46, 44, 48, 43, 40, 44, 35, 31, 49, 24, 28, 34, 40, 29, 21, 50, 25, 23, 36, 8, 33, 6, 50, 29, 21, 33, 45, 1, 2, 5, 20, 49, 28, 42, 24, 4, 27, 1, 5, 26, 3, 41, 50, 33, 26, 24, 36, 4, 8, 12, 12, 10, 20, 42, 41, 0, 27, 5, 19, 17, 6, 42, 39, 2, 26, 29, 11, 17, 26, 0, 23, 44, 8, 12, 25, 11, 26, 6, 15, 0, 0, 16, 41, 38, 44, 18, 46, 14, 22, 10, 43, 37, 38, 27]
[26, 5, 16, 49, 37, 42, 36, 1, 29, 17, 8, 21, 25, 25, 36, 18, 33, 42, 8, 25, 38, 43, 25, 46, 48, 45, 16, 17, 4, 27, 24, 41, 37, 40, 10, 43, 35, 9, 39, 37, 26, 32, 38, 12, 30, 6, 34, 49, 10, 41, 10, 18, 16, 12, 17, 17, 18, 44, 37, 0, 31, 18, 0, 27, 0, 10, 20, 35, 21, 39, 41, 37, 48, 18, 36, 19, 16, 28, 33, 38, 3, 5, 44, 3, 21, 40, 37, 39, 50, 36, 20, 26, 24, 11, 0, 32, 0, 6, 45, 45, 1, 0]
[12, 33, 20, 14, 49, 8, 24, 6, 30, 16, 49, 27, 19, 36, 28, 24, 27, 12, 2, 15, 15, 13, 3, 0, 36, 42, 31, 37, 49, 30, 35, 5, 38, 11, 19, 24, 14, 36, 43, 5, 22, 36, 28, 25, 20, 13, 9, 35, 11, 30, 12, 9, 24, 0, 5, 48, 45, 19, 9, 46, 43, 7, 47, 5, 10, 0, 29, 28, 40, 49, 36, 38, 32, 35, 16, 6, 47, 7, 20, 23, 43, 30, 42, 7, 25, 48, 40, 18, 31, 2, 36, 4, 36, 0, 44, 17, 3, 1, 1, 28, 16, 35]
[8, 23, 8, 23, 10, 41, 41, 43, 12, 20, 26, 28, 41, 23, 6, 34, 39, 42, 46, 9, 29, 18, 33, 50, 9, 36, 23, 31, 32, 34, 13, 26, 19, 33, 17, 12, 3, 35, 12, 25, 37, 9, 24, 34, 48, 19, 5, 36, 42, 8, 10, 8, 0, 22, 36, 39, 8, 0, 33, 33, 5, 30, 3, 19, 20, 29, 0, 32, 43, 13, 38, 17, 10, 49, 15, 25, 30, 22, 27, 29, 12, 16, 8, 26, 28, 3, 17, 46, 49, 17, 43, 24, 24, 4, 31, 35, 44, 8, 9, 30, 14, 48]
[27, 39, 25, 45, 49, 50, 7, 37, 37, 44, 40, 29, 42, 37, 44, 0, 6, 13, 48, 46, 43, 15, 28, 12, 49, 48, 27, 47, 41, 24, 14, 42, 22, 18, 46, 31, 9, 48, 23, 11, 37, 43, 32, 39, 16, 16, 44, 37, 43, 49, 5, 39, 28, 14, 20, 45, 21, 24, 29, 7, 7, 10, 10, 17, 35, 28, 32, 0, 0, 27, 39, 16, 15, 8, 48, 41, 11, 9, 31, 2, 9, 37, 38, 47, 6, 46, 45, 47, 43, 15, 20, 4, 34, 48, 50, 3, 24, 36, 29, 39, 15, 13]
[21, 30, 0, 49, 28, 28, 49, 3, 2, 25, 35, 40, 42, 0, 20, 30, 3, 29, 28, 32, 25, 11, 49, 10, 45, 14, 10, 28, 2, 9, 43, 9, 9, 48, 4, 35, 34, 7, 40, 47, 11, 15, 16, 32, 31, 6, 24, 24, 47, 49, 18, 21, 11, 17, 21, 27, 30, 1, 48, 45, 35, 3, 19, 6, 21, 40, 43, 0, 0, 14, 49, 45, 10, 44, 33, 30, 36, 26, 38, 28, 40, 32, 22, 31, 44, 13, 13, 30, 37, 28, 38, 41, 29, 11, 18, 41, 27, 19, 25, 27, 3, 5]
[27, 47, 1, 22, 4, 3, 13, 48, 40, 18, 9, 48, 18, 49, 29, 17, 14, 13, 44, 45, 38, 10, 48, 1, 22, 31, 17, 13, 13, 2, 24, 37, 29, 13, 25, 41, 44, 48, 41, 31, 2, 28, 8, 3, 27, 25, 32, 31, 15, 26, 2, 14, 22, 32, 11, 37, 14, 46, 47, 45, 37, 34, 43, 42, 39, 49, 13, 27, 14, 0, 49, 2, 18, 10, 21, 22, 2, 18, 25, 26, 23, 48, 34, 8, 6, 39, 45, 41, 29, 44, 18, 23, 23, 7, 15, 9, 20, 26, 35, 32, 49, 49]
[42, 16, 31, 40, 34, 17, 47, 17, 16, 35, 16, 0, 31, 1, 2, 32, 1, 42, 41, 2, 3, 45, 24, 43, 16, 10, 13, 11, 44, 41, 22, 50, 46, 5, 19, 4, 25, 12, 21, 8, 33, 47, 27, 36, 19, 42, 16, 31, 37, 47, 32, 11, 20, 20, 44, 39, 16, 41, 50, 23, 0, 17, 9, 39, 41, 36, 38, 39, 49, 49, 0, 43, 39, 33, 6, 44, 21, 1, 46, 5, 43, 14, 8, 8, 15, 0, 45, 41, 9, 14, 9, 42, 39, 21, 19, 31, 0, 27, 0, 10, 12, 33]
[4, 21, 14, 40, 20, 35, 11, 40, 17, 43, 47, 8, 41, 10, 15, 35, 46, 20, 22, 19, 28, 22, 10, 24, 17, 12, 31, 31, 18, 13, 14, 34, 5, 49, 30, 37, 26, 43, 44, 24, 31, 29, 31, 44, 41, 41, 35, 31, 12, 39, 6, 7, 43, 1, 44, 49, 15, 16, 25, 46, 19, 2, 0, 2, 37, 38, 17, 16, 45, 2, 43, 0, 26, 34, 14, 45, 6, 49, 50, 21, 26, 28, 4, 41, 36, 5, 38, 1, 3, 20, 1, 29, 39, 19, 46, 1, 40, 25, 24, 3, 36, 29]
[30, 29, 30, 19, 27, 44, 21, 7, 12, 24, 10, 34, 9, 19, 32, 7, 10, 48, 1, 13, 38, 33, 26, 46, 31, 9, 5, 41, 9, 7, 2, 12, 47, 10, 5, 20, 12, 14, 0, 16, 11, 21, 19, 29, 11, 32, 38, 34, 48, 34, 10, 25, 44, 45, 41, 21, 4, 48, 40, 28, 20, 12, 34, 26, 48, 32, 10, 15, 10, 18, 39, 26, 0, 43, 7, 49, 6, 9, 8, 39, 36, 15, 46, 21, 13, 35, 34, 43, 14, 28, 20, 39, 3, 45, 45, 37, 10, 42, 10, 2, 6, 26]
[45, 42, 38, 13, 30, 16, 14, 37, 41, 27, 11, 50, 38, 12, 40, 34, 36, 15, 1, 43, 47, 43, 18, 15, 30, 43, 50, 23, 23, 47, 39, 35, 46, 45, 2, 18, 0, 42, 36, 14, 25, 13, 14, 12, 19, 21, 12, 8, 24, 41, 34, 34, 41, 22, 24, 24, 6, 43, 36, 11, 47, 18, 35, 29, 18, 35, 49, 8, 44, 10, 33, 34, 43, 0, 25, 40, 36, 26, 1, 48, 3, 7, 28, 0, 5, 34, 49, 25, 40, 8, 30, 21, 23, 25, 9, 22, 24, 42, 13, 3, 48, 6]
[50, 47, 32, 31, 42, 50, 21, 45, 19, 43, 13, 50, 9, 1, 20, 7, 17, 16, 26, 35, 3, 33, 4, 31, 16, 42, 39, 28, 16, 3, 2, 21, 19, 45, 33, 45, 10, 1, 18, 3, 36, 31, 35, 6, 46, 8, 31, 4, 28, 7, 9, 24, 30, 10, 2, 16, 48, 48, 7, 10, 35, 12, 11, 11, 36, 16, 15, 48, 33, 21, 6, 14, 7, 25, 0, 49, 0, 39, 7, 41, 4, 14, 48, 35, 17, 18, 15, 14, 3, 41, 8, 46, 1, 3, 20, 41, 25, 20, 0, 27, 43, 9]
[33, 17, 32, 49, 44, 46, 5, 0, 28, 39, 36, 36, 37, 21, 28, 13, 45, 37, 40, 32, 5, 43, 48, 22, 33, 8, 17, 11, 14, 47, 19, 23, 17, 18, 22, 18, 18, 30, 39, 46, 24, 29, 29, 18, 34, 7, 50, 13, 21, 49, 31, 46, 38, 50, 17, 33, 30, 25, 47, 41, 46, 31, 27, 17, 19, 6, 25, 41, 30, 22, 44, 45, 49, 40, 49, 0, 16, 48, 35, 41, 30, 29, 21, 32, 34, 18, 47, 8, 23, 39, 19, 39, 18, 26, 14, 50, 42, 4, 9, 27, 40, 11]
[2, 13, 33, 36, 1, 17, 7, 48, 35, 24, 42, 46, 28, 20, 30, 34, 30, 39, 8, 20, 6, 44, 19, 2, 23, 1, 16, 45, 44, 1, 47, 18, 50, 3, 45, 11, 23, 13, 40, 28, 6, 48, 9, 47, 14, 6, 1, 2, 10, 50, 35, 1, 23, 1, 17, 50, 44, 5, 45, 47, 0, 35, 23, 26, 16, 47, 30, 11, 36, 2, 21, 6, 6, 36, 0, 16, 0, 36, 28, 40, 28, 6, 15, 9, 31, 44, 21, 45, 29, 2, 10, 27, 3, 39, 36, 27, 24, 27, 19, 17, 16, 15]
[39, 22, 4, 25, 17, 4, 35, 4, 6, 39, 3, 19, 13, 50, 42, 27, 16, 31, 3, 10, 24, 46, 48, 44, 45, 24, 21, 48, 47, 30, 27, 23, 4, 3, 27, 47, 42, 45, 50, 17, 40, 28, 24, 46, 34, 4, 29, 50, 12, 33, 38, 10, 7, 15, 38, 23, 13, 11, 24, 33, 8, 27, 31, 0, 28, 7, 22, 9, 26, 18, 1, 49, 9, 26, 39, 48, 36, 0, 41, 36, 10, 5, 14, 13, 2, 2, 32, 50, 50, 24, 23, 21, 17, 45, 8, 1, 26, 10, 1, 46, 37, 28]
[50, 24, 10, 5, 38, 23, 48, 24, 42, 26, 7, 9, 38, 25, 26, 4, 8, 46, 38, 28, 15, 18, 28, 4, 9, 21, 18, 11, 2, 2, 26, 17, 6, 7, 38, 35, 2, 29, 25, 18, 28, 36, 45, 42, 8, 48, 15, 48, 20, 20, 29, 23, 43, 15, 42, 24, 32, 37, 49, 2, 5, 41, 17, 23, 33, 20, 27, 31, 38, 25, 46, 50, 8, 1, 7, 35, 28, 41, 0, 3, 19, 20, 24, 7, 4, 46, 10, 42, 42, 46, 8, 13, 27, 21, 43, 37, 14, 1, 41, 36, 39, 2]
[20, 17, 30, 7, 27, 35, 30, 35, 9, 43, 5, 25, 33, 20, 15, 32, 7, 1, 24, 16, 36, 10, 32, 36, 49, 25, 33, 18, 40, 43, 11, 8, 50, 50, 2, 17, 4, 10, 7, 49, 23, 31, 31, 39, 13, 30, 40, 26, 12, 10, 22, 27, 6, 50, 17, 40, 23, 1, 30, 28, 10, 4, 28, 44, 38, 23, 29, 2, 28, 26, 5, 21, 39, 48, 41, 41, 40, 36, 3, 0, 17, 8, 22, 19, 15, 46, 7, 21, 10, 20, 4, 3, 34, 50, 50, 14, 48, 25, 6, 32, 1, 32]
[38, 4, 26, 28, 32, 13, 48, 34, 50, 41, 42, 10, 7, 16, 31, 11, 3, 20, 48, 16, 20, 32, 13, 30, 32, 8, 34, 0, 36, 12, 15, 2, 42, 12, 25, 17, 16, 1, 48, 34, 28, 7, 37, 18, 49, 35, 44, 37, 45, 36, 38, 20, 19, 46, 40, 24, 4, 40, 5, 11, 17, 34, 30, 8, 3, 43, 12, 9, 40, 23, 43, 26, 36, 3, 4, 30, 28, 10, 19, 17, 0, 23, 26, 24, 13, 5, 25, 31, 17, 7, 48, 43, 10, 36, 47, 27, 6, 5, 1, 43, 38, 8]
[13, 33, 13, 2, 2, 23, 4, 28, 41, 29, 27, 15, 26, 12, 43, 8, 32, 3, 50, 23, 31, 44, 46, 18, 43, 7, 10, 3, 7, 42, 6, 15, 46, 6, 7, 26, 6, 46, 34, 13, 50, 44, 28, 24, 43, 42, 28, 3, 15, 48, 40, 13, 13, 44, 48, 11, 12, 32, 36, 47, 28, 1, 33, 12, 5, 30, 16, 37, 32, 48, 14, 28, 15, 7, 14, 29, 6, 5, 20, 8, 23, 0, 2, 29, 27, 42, 42, 37, 25, 36, 1, 46, 30, 32, 46, 50, 4, 35, 41, 30, 24, 30]
[46, 25, 26, 1, 19, 39, 41, 25, 35, 48, 2, 46, 24, 17, 46, 44, 7, 21, 19, 28, 21, 14, 30, 13, 1, 3, 5, 4, 29, 3, 2, 29, 49, 24, 43, 30, 31, 14, 21, 48, 2, 44, 39, 10, 41, 8, 12, 33, 15, 25, 7, 31, 23, 32, 39, 41, 14, 17, 42, 2, 29, 2, 20, 25, 44, 42, 8, 38, 22, 34, 8, 4, 46, 28, 48, 21, 15, 14, 24, 22, 26, 2, 0, 9, 6, 17, 5, 16, 2, 48, 21, 16, 21, 27, 13, 31, 50, 22, 22, 28, 50, 15]
[7, 5, 32, 11, 2, 7, 13, 37, 23, 41, 36, 32, 30, 31, 37, 32, 26, 30, 46, 11, 18, 31, 7, 22, 6, 28, 21, 36, 41, 50, 49, 0, 14, 42, 29, 40, 30, 2, 9, 49, 22, 8, 5, 28, 47, 5, 25, 50, 39, 15, 1, 35, 44, 9, 14, 14, 8, 27, 49, 34, 32, 2, 36, 11, 3, 7, 26, 47, 31, 8, 8, 41, 21, 0, 35, 32, 9, 13, 7, 19, 24, 29, 9, 0, 4, 35, 6, 2, 6, 41, 38, 6, 32, 0, 50, 13, 0, 24, 44, 1, 29, 11]
[10, 32, 20, 19, 38, 4, 18, 23, 45, 35, 6, 45, 42, 39, 13, 17, 35, 49, 19, 14, 34, 24, 31, 21, 27, 31, 45, 41, 10, 16, 23, 10, 7, 24, 21, 13, 12, 25, 48, 18, 32, 28, 42, 27, 46, 15, 17, 36, 21, 17, 49, 40, 44, 11, 28, 39, 48, 49, 39, 12, 2, 19, 38, 26, 21, 25, 28, 6, 44, 6, 15, 36, 13, 5, 17, 34, 31, 2, 4, 15, 13, 27, 6, 4, 0, 44, 50, 23, 19, 12, 1, 0, 39, 18, 22, 22, 20, 47, 43, 47, 44, 26]
[42, 11, 20, 42, 23, 45, 32, 12, 47, 21, 10, 15, 26, 24, 0, 1, 33, 43, 30, 33, 4, 17, 2, 7, 15, 5, 24, 20, 8, 3, 34, 12, 26, 26, 21, 20, 50, 16, 45, 35, 10, 19, 36, 31, 16, 17, 12, 24, 32, 35, 40, 13, 15, 20, 35, 12, 30, 44, 17, 45, 12, 23, 24, 6, 40, 48, 3, 46, 13, 39, 0, 5, 35, 34, 18, 18, 44, 2, 46, 46, 5, 42, 17, 35, 44, 0, 16, 5, 38, 23, 6, 10, 17, 11, 33, 26, 11, 28, 0, 22, 22, 6]
[27, 17, 19, 8, 0, 4, 7, 25, 45, 46, 49, 32, 8, 17, 36, 8, 7, 33, 29, 50, 6, 15, 11, 12, 4, 42, 18, 34, 17, 45, 38, 3, 21, 24, 13, 27, 0, 46, 50, 1, 10, 6, 17, 1, 39, 32, 6, 20, 15, 4, 14, 2, 45, 22, 48, 20, 17, 36, 29, 32, 37, 47, 46, 15, 37, 40, 17, 45, 13, 45, 45, 38, 34, 49, 15, 47, 21, 32, 10, 7, 25, 42, 5, 6, 50, 16, 0, 5, 17, 16, 12, 8, 20, 44, 31, 25, 17, 30, 4, 49, 37, 43]
[9, 15, 40, 42, 42, 8, 23, 18, 33, 36, 23, 23, 28, 0, 0, 24, 35, 28, 8, 1, 34, 0, 1, 5, 43, 37, 1, 43, 22, 31, 11, 43, 26, 1, 3, 26, 26, 39, 29, 48, 15, 2, 29, 16, 35, 29, 40, 35, 16, 0, 4, 32, 0, 6, 23, 34, 15, 13, 20, 2, 41, 13, 6, 0, 39, 18, 46, 47, 30, 41, 41, 1, 43, 25, 14, 8, 45, 50, 42, 21, 31, 37, 16, 2, 23, 5, 5, 0, 32, 30, 11, 21, 30, 22, 19, 47, 20, 33, 34, 18, 29, 27]
[47, 6, 3, 7, 22, 6, 38, 47, 20, 2, 8, 37, 4, 47, 14, 10, 22, 30, 27, 44, 37, 37, 35, 36, 38, 5, 20, 11, 42, 18, 47, 8, 13, 5, 48, 42, 33, 14, 36, 36, 6, 42, 36, 35, 35, 13, 48, 48, 1, 5, 26, 42, 47, 17, 5, 36, 8, 50, 26, 38, 39, 21, 25, 0, 50, 31, 49, 43, 37, 29, 9, 3, 14, 40, 3, 23, 29, 50, 42, 10, 17, 25, 2, 6, 19, 38, 17, 32, 0, 39, 16, 45, 21, 3, 18, 20, 14, 13, 18, 50, 47, 29]
[33, 18, 36, 23, 47, 4, 47, 8, 11, 19, 4, 23, 47, 6, 46, 10, 18, 18, 20, 46, 10, 23, 23, 36, 20, 47, 15, 49, 38, 39, 39, 31, 2, 23, 29, 6, 27, 14, 43, 14, 33, 46, 17, 30, 26, 46, 43, 27, 29, 44, 50, 29, 0, 48, 21, 40, 29, 43, 26, 27, 30, 26, 23, 16, 36, 2, 17, 15, 28, 44, 14, 20, 28, 8, 41, 39, 2, 24, 46, 20, 7, 36, 48, 41, 12, 23, 16, 30, 39, 0, 8, 39, 46, 42, 48, 13, 16, 11, 33, 45, 27, 32]
