N1,N2,...,Nx
[35, 13, 12, 47, 6, 11, 8, 15, 47, 35, 23, 12, 6, 35, 20, 50, 32, 49, 6, 27, 0, 0, 43, 13, 27, 12, 23, 6, 12, 0, 27, 21, 3, 37, 21, 10, 30, 26, 37, 40, 14, 32, 25, 40, 4, 45, 28, 10, 20, 8, 46, 12, 19, 37, 15, 0, 21, 3, 50, 32, 1, 41, 41, 48, 5, 30, 13, 29, 44, 31, 38, 25, 14, 1, 23, 26, 1, 28, 21, 48, 20, 45, 24]
[40, 42, 14, 28, 44, 18, 46, 28, 28, 20, 28, 15, 16, 22, 5, 50, 26, 17, 38, 11, 19, 28, 28, 21, 50, 41, 29, 46, 15, 20, 30, 1, 17, 42, 46, 46, 45, 13, 8, 44, 43, 20, 36, 18, 33, 36, 35, 50, 3, 16, 25, 35, 35, 7, 20, 21, 0, 7, 40, 23, 15, 5, 13, 23, 19, 14, 46, 2, 37, 45, 33, 50, 38, 16, 28, 0, 27, 35, 11, 40, 42, 21, 28]
[42, 31, 7, 13, 43, 12, 14, 17, 14, 6, 17, 34, 45, 34, 41, 42, 32, 9, 7, 28, 11, 42, 32, 41, 48, 26, 32, 42, 19, 26, 15, 5, 18, 25, 8, 34, 7, 5, 39, 30, 21, 34, 36, 38, 28, 33, 10, 26, 45, 38, 38, 31, 43, 31, 9, 3, 7, 0, 49, 28, 33, 15, 25, 44, 36, 16, 12, 7, 44, 49, 4, 3, 30, 29, 30, 18, 29, 40, 17, 12, 33, 25, 19]
[31, 28, 11, 48, 43, 13, 6, 8, 26, 14, 9, 5, 48, 50, 17, 42, 47, 18, 50, 44, 38, 13, 38, 17, 18, 20, 16, 25, 48, 12, 5, 24, 12, 4, 13, 13, 1, 32, 34, 26, 9, 11, 12, 21, 30, 28, 31, 49, 33, 6, 44, 44, 32, 16, 12, 50, 40, 49, 0, 16, 31, 16, 43, 6, 42, 30, 47, 47, 6, 24, 8, 32, 37, 14, 46, 21, 47, 13, 7, 33, 47, 31, 0]
[0, 1, 24, 30, 14, 8, 41, 3, 11, 34, 1, 27, 47, 12, 39, 35, 32, 28, 15, 23, 33, 31, 34, 45, 0, 15, 25, 21, 32, 41, 17, 47, 47, 28, 1, 46, 35, 29, 13, 3, 15, 5, 49, 42, 17, 8, 21, 37, 1, 31, 25, 7, 20, 20, 7, 32, 23, 28, 16, 0, 33, 26, 5, 39, 45, 24, 14, 23, 38, 34, 15, 24, 6, 43, 10, 10, 22, 29, 42, 0, 3, 21, 10]
[36, 11, 33, 17, 48, 47, 43, 38, 27, 39, 3, 20, 29, 2, 39, 30, 27, 40, 30, 15, 11, 47, 3, 16, 27, 0, 22, 14, 6, 34, 35, 48, 28, 17, 28, 6, 36, 47, 21, 13, 22, 50, 42, 3, 38, 39, 12, 19, 24, 4, 6, 13, 15, 0, 18, 1, 15, 33, 31, 33, 0, 15, 0, 44, 6, 44, 46, 37, 50, 3, 40, 46, 33, 22, 44, 43, 5, 30, 39, 3, 16, 7, 26]
[16, 36, 45, 32, 48, 45, 16, 29, 26, 7, 29, 20, 30, 46, 12, 29, 46, 38, 44, 18, 39, 4, 44, 32, 34, 30, 8, 29, 46, 37, 13, 19, 32, 28, 24, 10, 20, 22, 33, 24, 8, 40, 26, 41, 36, 25, 35, 28, 32, 9, 20, 19, 48, 24, 22, 41, 5, 15, 16, 26, 15, 0, 25, 10, 32, 24, 49, 50, 19, 8, 42, 4, 7, 14, 30, 11, 16, 34, 8, 26, 37, 33, 14]
[15, 40, 21, 50, 2, 1, 37, 20, 37, 27, 26, 34, 49, 22, 17, 24, 16, 43, 13, 32, 17, 9, 34, 3, 23, 12, 13, 21, 14, 6, 16, 35, 23, 23, 37, 40, 24, 25, 25, 35, 45, 43, 42, 5, 50, 7, 19, 32, 14, 38, 44, 24, 6, 10, 28, 41, 13, 25, 43, 5, 0, 25, 0, 23, 37, 3, 21, 1, 0, 13, 41, 30, 12, 10, 21, 46, 48, 18, 42, 36, 2, 32, 0]
[47, 28, 15, 6, 46, 2, 16, 1, 50, 25, 19, 49, 4, 42, 25, 18, 28, 10, 11, 49, 33, 27, 19, 2, 25, 38, 4, 2, 38, 44, 15, 16, 25, 36, 32, 48, 26, 47, 21, 0, 25, 17, 6, 8, 36, 17, 12, 16, 26, 36, 46, 43, 17, 3, 21, 48, 23, 44, 6, 39, 44, 10, 23, 0, 47, 28, 28, 28, 17, 33, 27, 30, 31, 22, 29, 11, 45, 39, 16, 26, 12, 26, 21]
[4, 14, 2, 14, 25, 40, 25, 42, 18, 14, 35, 45, 11, 25, 10, 44, 16, 0, 11, 44, 28, 20, 47, 32, 3, 21, 15, 32, 13, 24, 4, 15, 26, 33, 21, 48, 45, 50, 14, 9, 31, 40, 14, 48, 33, 26, 14, 10, 30, 25, 1, 10, 25, 50, 12, 5, 19, 36, 42, 45, 6, 32, 37, 47, 0, 1, 33, 45, 38, 13, 32, 21, 49, 46, 5, 34, 17, 36, 3, 7, 50, 27, 44]
[3, 33, 18, 0, 3, 6, 19, 16, 6, 18, 4, 44, 9, 34, 40, 49, 21, 10, 26, 2, 9, 5, 6, 44, 12, 21, 23, 40, 6, 5, 16, 41, 49, 30, 33, 47, 33, 32, 4, 10, 9, 46, 16, 35, 32, 43, 50, 14, 28, 0, 18, 9, 11, 15, 9, 30, 14, 16, 30, 24, 44, 24, 3, 28, 1, 0, 37, 25, 13, 4, 5, 20, 38, 5, 25, 27, 19, 36, 14, 2, 23, 15, 50]
[38, 9, 11, 14, 20, 26, 30, 14, 33, 27, 4, 18, 2, 44, 22, 4, 20, 16, 3, 26, 20, 26, 24, 23, 25, 47, 42, 19, 24, 14, 29, 1, 7, 10, 11, 40, 42, 4, 11, 22, 22, 31, 36, 31, 13, 50, 15, 45, 39, 15, 37, 4, 25, 21, 43, 13, 46, 12, 47, 14, 46, 49, 21, 28, 33, 37, 0, 36, 33, 35, 41, 43, 18, 44, 18, 27, 6, 6, 30, 24, 4, 11, 18]
[23, 30, 41, 20, 41, 0, 36, 29, 2, 37, 41, 34, 35, 50, 43, 8, 27, 23, 20, 2, 31, 14, 8, 7, 22, 14, 44, 8, 25, 47, 42, 44, 33, 44, 35, 21, 33, 10, 2, 44, 16, 7, 10, 50, 20, 34, 4, 0, 14, 43, 18, 44, 21, 35, 4, 29, 2, 7, 47, 23, 37, 50, 1, 28, 45, 25, 36, 0, 49, 14, 36, 7, 35, 24, 30, 12, 14, 41, 29, 7, 22, 5, 44]
[32, 42, 19, 19, 32, 31, 49, 1, 46, 31, 3, 44, 50, 41, 23, 2, 21, 12, 46, 10, 34, 44, 3, 37, 14, 1, 49, 3, 36, 0, 6, 0, 17, 7, 21, 47, 19, 38, 17, 30, 22, 22, 22, 14, 24, 30, 22, 23, 7, 34, 14, 48, 50, 9, 49, 44, 37, 44, 6, 38, 50, 19, 0, 17, 38, 13, 33, 49, 0, 34, 1, 11, 0, 49, 26, 4, 5, 28, 2, 19, 47, 42, 35]
[50, 21, 10, 32, 39, 3, 36, 39, 24, 36, 26, 29, 6, 0, 1, 39, 28, 3, 5, 2, 7, 19, 4, 31, 35, 7, 16, 50, 10, 7, 40, 48, 28, 14, 8, 18, 42, 6, 12, 12, 6, 1, 13, 50, 45, 38, 11, 0, 28, 26, 47, 3, 7, 40, 42, 31, 45, 49, 24, 34, 3, 8, 13, 33, 13, 4, 35, 14, 34, 0, 34, 11, 0, 5, 23, 42, 30, 11, 25, 4, 47, 21, 26]
[23, 19, 38, 3, 26, 14, 28, 6, 4, 6, 40, 25, 19, 33, 0, 12, 3, 31, 19, 33, 31, 44, 3, 39, 49, 27, 0, 16, 47, 25, 32, 46, 30, 36, 3, 17, 39, 27, 32, 25, 42, 11, 28, 47, 38, 27, 12, 21, 6, 1, 32, 48, 34, 12, 16, 38, 33, 4, 8, 15, 40, 42, 41, 27, 32, 5, 41, 36, 1, 34, 0, 30, 43, 33, 34, 37, 9, 25, 45, 18, 50, 32, 33]
[45, 26, 50, 37, 21, 37, 10, 36, 22, 32, 12, 30, 48, 41, 26, 38, 0, 31, 44, 50, 48, 47, 32, 15, 6, 14, 30, 46, 36, 10, 18, 27, 22, 19, 5, 11, 40, 33, 27, 0, 3, 19, 3, 3, 12, 19, 18, 43, 33, 0, 13, 47, 39, 11, 5, 25, 50, 3, 32, 24, 46, 4, 30, 30, 21, 20, 43, 7, 11, 11, 30, 0, 16, 4, 11, 49, 9, 16, 16, 38, 5, 2, 46]
[12, 17, 4, 8, 36, 13, 27, 0, 17, 43, 14, 4, 29, 22, 22, 40, 0, 40, 9, 25, 14, 34, 42, 7, 20, 23, 2, 7, 25, 14, 32, 19, 35, 24, 50, 29, 47, 7, 23, 30, 12, 37, 39, 21, 44, 33, 10, 13, 45, 7, 22, 25, 44, 44, 8, 14, 38, 30, 37, 6, 33, 7, 12, 31, 49, 38, 18, 35, 0, 0, 43, 16, 0, 16, 20, 45, 24, 17, 15, 35, 20, 15, 41]
[9, 8, 50, 39, 15, 20, 49, 39, 22, 5, 6, 12, 36, 42, 43, 46, 1, 23, 31, 1, 32, 0, 8, 7, 23, 5, 43, 45, 10, 30, 25, 37, 32, 15, 4, 40, 0, 23, 43, 36, 5, 31, 21, 24, 35, 13, 23, 42, 43, 9, 36, 3, 18, 44, 8, 1, 16, 29, 14, 43, 22, 14, 10, 22, 46, 5, 44, 24, 49, 5, 33, 4, 16, 0, 36, 36, 13, 12, 45, 24, 50, 45, 40]
[24, 38, 11, 38, 45, 36, 0, 33, 18, 2, 35, 21, 48, 40, 35, 20, 5, 34, 14, 25, 6, 38, 13, 19, 16, 20, 15, 9, 13, 32, 30, 37, 1, 4, 50, 39, 16, 8, 37, 42, 18, 29, 12, 29, 15, 22, 5, 48, 48, 2, 42, 7, 22, 13, 6, 23, 28, 30, 46, 10, 44, 30, 21, 29, 5, 25, 18, 30, 26, 23, 34, 11, 20, 36, 0, 19, 17, 43, 15, 39, 19, 28, 7]
[31, 21, 28, 3, 31, 25, 37, 1, 37, 17, 9, 38, 35, 42, 33, 28, 43, 39, 28, 0, 1, 40, 34, 1, 24, 24, 24, 0, 22, 28, 2, 3, 29, 44, 19, 25, 3, 14, 41, 36, 6, 42, 46, 34, 19, 43, 33, 0, 30, 21, 36, 19, 22, 32, 27, 26, 0, 18, 21, 10, 43, 11, 46, 11, 34, 27, 27, 12, 4, 42, 37, 49, 45, 36, 19, 0, 38, 10, 17, 15, 2, 6, 1]
[8, 45, 39, 32, 13, 28, 14, 35, 47, 27, 46, 40, 12, 46, 26, 16, 42, 30, 43, 20, 32, 7, 19, 37, 33, 24, 50, 10, 20, 12, 2, 33, 42, 42, 1, 2, 49, 39, 0, 11, 28, 30, 26, 24, 12, 11, 27, 8, 47, 49, 39, 33, 3, 2, 17, 1, 27, 29, 47, 22, 5, 16, 48, 45, 17, 19, 6, 14, 5, 30, 9, 9, 24, 13, 17, 38, 0, 10, 37, 50, 27, 25, 20]
[50, 20, 28, 26, 20, 34, 37, 41, 7, 30, 21, 12, 13, 18, 50, 18, 29, 12, 1, 1, 2, 9, 19, 24, 31, 26, 25, 21, 18, 20, 25, 10, 36, 49, 26, 17, 7, 43, 25, 5, 26, 38, 49, 44, 16, 29, 49, 20, 32, 40, 28, 16, 0, 24, 8, 28, 35, 40, 13, 29, 30, 34, 18, 39, 36, 36, 6, 41, 28, 11, 25, 16, 17, 12, 43, 10, 10, 0, 16, 28, 17, 44, 49]
[1, 31, 50, 18, 1, 50, 29, 49, 8, 6, 43, 35, 49, 30, 19, 33, 11, 15, 14, 25, 18, 49, 8, 22, 9, 23, 27, 28, 23, 22, 20, 43, 21, 14, 14, 23, 12, 19, 36, 23, 23, 32, 0, 33, 27, 26, 8, 30, 8, 12, 20, 16, 26, 22, 20, 21, 11, 17, 7, 42, 39, 8, 42, 16, 3, 14, 30, 29, 2, 25, 45, 16, 15, 45, 15, 17, 37, 16, 0, 36, 5, 24, 15]
[48, 40, 34, 31, 35, 10, 4, 19, 48, 12, 12, 40, 33, 44, 20, 41, 39, 40, 40, 14, 2, 22, 10, 18, 44, 1, 16, 21, 17, 0, 20, 14, 27, 23, 3, 43, 40, 5, 20, 37, 8, 2, 14, 47, 16, 30, 28, 15, 0, 45, 6, 12, 48, 37, 47, 48, 40, 12, 33, 0, 3, 26, 36, 26, 7, 2, 24, 7, 19, 4, 18, 38, 35, 24, 39, 15, 50, 28, 36, 0, 42, 12, 40]
[4, 9, 18, 1, 23, 16, 43, 39, 10, 32, 31, 3, 17, 38, 39, 0, 43, 43, 2, 21, 3, 10, 13, 45, 17, 11, 28, 14, 26, 26, 14, 48, 40, 44, 30, 15, 37, 34, 15, 42, 21, 33, 19, 45, 0, 38, 32, 17, 44, 12, 29, 14, 39, 2, 26, 20, 42, 33, 47, 3, 16, 37, 2, 12, 50, 23, 4, 22, 47, 47, 50, 5, 20, 50, 19, 2, 27, 17, 5, 42, 0, 8, 24]
[38, 4, 33, 5, 18, 36, 17, 0, 8, 30, 19, 26, 22, 23, 10, 5, 38, 22, 7, 5, 34, 39, 35, 28, 35, 0, 40, 45, 47, 22, 8, 34, 8, 11, 44, 3, 26, 41, 7, 8, 43, 11, 15, 31, 18, 5, 11, 8, 40, 18, 50, 31, 13, 15, 23, 45, 21, 25, 31, 21, 7, 33, 32, 26, 27, 15, 11, 5, 42, 21, 32, 2, 15, 45, 28, 6, 25, 44, 24, 12, 8, 0, 12]
[10, 24, 14, 4, 22, 13, 20, 1, 14, 39, 13, 28, 32, 27, 44, 41, 32, 15, 46, 28, 22, 20, 4, 27, 32, 39, 16, 21, 11, 34, 37, 35, 9, 33, 37, 18, 9, 47, 47, 24, 14, 20, 14, 4, 46, 17, 46, 9, 47, 32, 31, 25, 18, 44, 9, 24, 28, 19, 0, 10, 26, 14, 0, 21, 44, 50, 18, 44, 35, 26, 33, 46, 41, 40, 7, 1, 20, 49, 15, 40, 24, 12, 0]
