N1,N2,...,Nx
[17, 47, 47, 32, 50, 13, 33, 49, 50, 44, 21, 26, 40, 36, 36, 29, 20, 49, 0, 38, 39, 22, 17, 42, 50, 12, 46, 11, 9, 34, 21, 31, 10, 0, 13, 42, 37, 26, 38, 28, 21, 37, 42, 19, 20, 14, 39, 39, 35, 20, 17, 0, 21, 41, 31, 45, 30, 29, 42, 11, 7, 36, 23, 11, 32, 24, 42, 21, 50, 39, 45, 24, 11, 45, 24, 31, 14, 47, 11, 18, 37, 33, 49, 25, 14, 0, 21, 35, 37, 18, 41]
[50, 32, 30, 10, 38, 49, 16, 8, 29, 22, 14, 46, 41, 21, 5, 8, 50, 19, 7, 45, 40, 6, 23, 49, 18, 50, 33, 42, 48, 44, 42, 24, 7, 16, 20, 6, 35, 7, 16, 12, 11, 42, 33, 19, 35, 43, 31, 45, 14, 16, 35, 21, 0, 20, 24, 16, 23, 0, 9, 13, 43, 2, 34, 14, 17, 30, 32, 26, 27, 33, 21, 21, 8, 33, 44, 22, 36, 37, 22, 10, 24, 24, 19, 23, 21, 49, 14, 29, 14, 50, 16]
[49, 9, 17, 37, 38, 28, 47, 5, 6, 30, 35, 14, 27, 5, 28, 25, 9, 23, 33, 33, 14, 8, 11, 44, 29, 4, 44, 39, 44, 6, 48, 19, 8, 18, 27, 17, 38, 28, 9, 22, 46, 8, 8, 36, 6, 38, 4, 35, 41, 20, 46, 41, 20, 0, 48, 13, 6, 12, 38, 27, 10, 4, 13, 47, 7, 15, 46, 11, 49, 34, 30, 36, 45, 11, 41, 18, 19, 25, 32, 23, 27, 33, 19, 9, 7, 9, 32, 1, 18, 47, 26]
[23, 20, 30, 6, 7, 20, 13, 34, 20, 41, 9, 0, 15, 21, 42, 40, 46, 9, 5, 32, 24, 1, 17, 3, 36, 48, 27, 42, 22, 6, 50, 2, 3, 50, 41, 8, 13, 40, 28, 47, 4, 2, 29, 16, 38, 7, 38, 5, 0, 28, 35, 31, 24, 48, 0, 22, 24, 25, 24, 11, 2, 27, 7, 0, 33, 35, 15, 25, 5, 39, 34, 1, 11, 13, 6, 24, 1, 27, 44, 7, 49, 13, 44, 25, 50, 38, 20, 15, 46, 9, 47]
[15, 2, 2, 39, 15, 23, 23, 41, 11, 44, 11, 15, 5, 48, 35, 0, 43, 17, 9, 50, 41, 1, 31, 16, 12, 36, 26, 27, 15, 42, 13, 42, 2, 32, 48, 50, 3, 13, 43, 17, 19, 32, 44, 31, 41, 20, 17, 7, 48, 17, 1, 45, 16, 13, 22, 0, 45, 34, 48, 33, 6, 10, 39, 38, 18, 49, 30, 26, 38, 34, 49, 45, 3, 21, 8, 3, 38, 29, 32, 7, 42, 23, 41, 13, 32, 18, 36, 10, 18, 12, 38]
[8, 17, 40, 21, 49, 31, 9, 21, 16, 30, 10, 8, 0, 1, 1, 47, 34, 47, 9, 31, 10, 36, 11, 30, 21, 47, 50, 34, 14, 31, 40, 1, 34, 34, 19, 8, 17, 3, 49, 25, 14, 30, 49, 45, 4, 29, 13, 42, 30, 33, 1, 30, 23, 6, 24, 45, 0, 21, 47, 37, 35, 8, 38, 31, 40, 25, 48, 22, 45, 4, 37, 22, 23, 31, 48, 19, 38, 32, 11, 26, 42, 1, 26, 32, 35, 42, 16, 27, 24, 19, 39]
[48, 6, 21, 24, 8, 44, 14, 19, 8, 40, 3, 27, 49, 44, 11, 43, 23, 16, 9, 6, 45, 2, 42, 11, 19, 41, 21, 6, 24, 36, 41, 7, 30, 33, 20, 33, 7, 5, 11, 10, 2, 2, 45, 10, 25, 32, 10, 10, 49, 15, 32, 29, 0, 12, 25, 34, 21, 0, 31, 41, 20, 27, 22, 36, 6, 1, 45, 49, 37, 28, 34, 49, 35, 39, 5, 5, 33, 33, 10, 11, 15, 44, 4, 24, 19, 19, 9, 19, 40, 39, 39]
[29, 7, 3, 49, 41, 15, 20, 0, 1, 15, 5, 44, 10, 23, 44, 32, 26, 39, 8, 5, 40, 33, 38, 7, 24, 33, 8, 43, 23, 31, 48, 22, 49, 2, 28, 34, 3, 47, 35, 14, 9, 16, 16, 16, 20, 2, 48, 17, 39, 10, 15, 42, 9, 38, 24, 48, 47, 31, 0, 26, 25, 38, 8, 24, 16, 41, 33, 8, 31, 31, 42, 50, 29, 10, 36, 33, 19, 4, 31, 6, 19, 11, 2, 0, 49, 41, 46, 45, 48, 32, 36]
[14, 0, 29, 40, 9, 38, 42, 49, 2, 31, 34, 33, 38, 16, 46, 34, 35, 39, 4, 5, 47, 49, 46, 33, 32, 35, 3, 1, 32, 14, 31, 28, 2, 20, 3, 0, 18, 30, 27, 22, 19, 8, 5, 36, 48, 18, 7, 45, 15, 32, 11, 11, 13, 27, 11, 33, 37, 41, 26, 0, 42, 47, 28, 47, 37, 26, 37, 29, 23, 13, 42, 43, 42, 46, 10, 44, 42, 29, 32, 43, 1, 45, 25, 21, 28, 7, 18, 16, 15, 47, 16]
[29, 37, 20, 37, 16, 32, 12, 10, 3, 18, 7, 48, 6, 10, 20, 7, 44, 32, 15, 20, 37, 30, 15, 35, 23, 0, 23, 18, 37, 47, 11, 8, 45, 44, 49, 22, 16, 21, 15, 2, 29, 35, 5, 13, 44, 30, 45, 3, 41, 2, 6, 7, 43, 10, 2, 6, 35, 20, 25, 42, 0, 19, 18, 38, 10, 16, 20, 9, 26, 38, 7, 39, 22, 35, 46, 14, 50, 33, 38, 5, 27, 27, 17, 35, 1, 14, 28, 15, 2, 19, 24]
[46, 2, 7, 16, 40, 13, 19, 22, 7, 4, 8, 37, 20, 3, 46, 10, 1, 42, 48, 45, 47, 49, 22, 0, 11, 0, 35, 40, 16, 6, 6, 6, 30, 2, 15, 18, 45, 1, 24, 41, 43, 40, 21, 42, 33, 47, 14, 6, 34, 38, 41, 36, 2, 4, 27, 10, 8, 27, 38, 47, 19, 0, 29, 46, 9, 31, 33, 22, 27, 37, 12, 3, 46, 2, 24, 32, 8, 44, 45, 36, 40, 19, 29, 33, 46, 35, 50, 1, 10, 43, 33]
[8, 44, 3, 5, 29, 50, 9, 6, 16, 44, 23, 43, 31, 19, 24, 16, 32, 19, 0, 6, 15, 32, 5, 29, 42, 29, 35, 50, 14, 5, 9, 24, 4, 42, 49, 43, 23, 49, 2, 8, 28, 6, 32, 5, 33, 27, 5, 40, 22, 2, 46, 23, 34, 13, 7, 39, 38, 22, 8, 28, 18, 29, 0, 7, 17, 20, 13, 31, 12, 11, 28, 34, 34, 30, 21, 47, 40, 38, 27, 20, 48, 23, 4, 41, 33, 25, 1, 28, 14, 21, 44]
[4, 36, 49, 10, 42, 1, 3, 16, 28, 19, 45, 35, 50, 27, 23, 49, 30, 19, 40, 42, 3, 31, 19, 14, 41, 14, 42, 13, 24, 41, 45, 40, 46, 30, 47, 21, 20, 18, 41, 25, 21, 39, 37, 47, 4, 50, 36, 39, 36, 34, 16, 11, 14, 47, 0, 38, 31, 36, 24, 47, 38, 46, 7, 0, 28, 19, 33, 0, 38, 45, 27, 26, 7, 12, 6, 49, 16, 38, 7, 9, 15, 15, 40, 0, 13, 4, 47, 18, 22, 31, 28]
[40, 41, 23, 35, 25, 38, 3, 32, 6, 27, 2, 27, 33, 48, 2, 39, 13, 49, 49, 36, 22, 6, 14, 44, 32, 37, 31, 31, 0, 5, 4, 22, 47, 4, 36, 28, 21, 42, 49, 22, 28, 24, 50, 23, 22, 11, 32, 40, 8, 35, 45, 32, 17, 7, 33, 18, 40, 6, 16, 37, 10, 9, 17, 28, 0, 21, 12, 14, 36, 13, 11, 35, 49, 23, 8, 9, 9, 39, 46, 16, 15, 42, 49, 26, 30, 4, 21, 44, 21, 21, 38]
[1, 22, 27, 38, 36, 13, 1, 14, 50, 8, 0, 36, 43, 42, 21, 32, 48, 18, 5, 0, 32, 26, 27, 5, 46, 9, 28, 34, 36, 30, 20, 46, 21, 50, 46, 20, 48, 32, 14, 50, 30, 23, 20, 34, 47, 10, 41, 0, 39, 16, 2, 24, 30, 15, 35, 49, 25, 1, 41, 26, 16, 31, 20, 19, 21, 0, 45, 42, 14, 29, 39, 46, 15, 7, 28, 38, 40, 43, 20, 46, 5, 4, 19, 7, 35, 2, 37, 43, 32, 12, 8]
[45, 50, 37, 21, 21, 26, 19, 23, 25, 6, 15, 50, 48, 5, 35, 29, 39, 21, 29, 48, 3, 35, 29, 48, 46, 15, 10, 38, 17, 7, 25, 26, 10, 49, 36, 35, 35, 32, 7, 24, 32, 17, 33, 46, 42, 20, 46, 18, 26, 9, 40, 42, 32, 46, 15, 30, 48, 45, 33, 37, 20, 33, 13, 33, 12, 45, 0, 14, 44, 28, 16, 37, 48, 17, 45, 26, 36, 10, 21, 42, 37, 17, 11, 20, 36, 14, 20, 35, 9, 44, 23]
[50, 23, 25, 14, 1, 46, 18, 9, 46, 37, 49, 3, 32, 23, 47, 11, 1, 22, 23, 9, 46, 14, 24, 11, 42, 5, 10, 38, 37, 26, 38, 27, 19, 32, 19, 18, 49, 29, 29, 2, 46, 35, 41, 39, 47, 41, 20, 10, 41, 30, 3, 21, 26, 11, 25, 26, 22, 49, 8, 29, 9, 22, 31, 0, 14, 42, 14, 0, 23, 9, 44, 18, 22, 40, 39, 32, 25, 20, 5, 6, 9, 18, 27, 21, 22, 44, 2, 34, 1, 12, 7]
[6, 27, 40, 47, 38, 21, 11, 23, 50, 28, 5, 4, 28, 18, 20, 22, 38, 2, 20, 7, 26, 33, 43, 44, 47, 30, 0, 41, 5, 16, 46, 5, 25, 15, 6, 9, 22, 2, 16, 24, 12, 33, 12, 3, 2, 46, 15, 23, 6, 42, 28, 50, 27, 49, 5, 38, 45, 37, 31, 23, 26, 27, 12, 38, 36, 14, 44, 23, 0, 29, 28, 41, 8, 10, 9, 17, 17, 41, 46, 34, 38, 46, 21, 22, 16, 31, 2, 28, 20, 10, 21]
[19, 6, 6, 38, 15, 38, 13, 17, 28, 33, 30, 29, 13, 0, 32, 35, 11, 42, 12, 43, 20, 35, 45, 16, 18, 38, 47, 29, 18, 0, 33, 13, 19, 37, 4, 21, 30, 15, 24, 49, 45, 15, 44, 10, 29, 2, 24, 28, 18, 30, 30, 39, 33, 34, 39, 34, 4, 28, 31, 13, 38, 37, 11, 45, 13, 29, 28, 9, 29, 0, 37, 4, 14, 24, 8, 29, 2, 37, 47, 42, 14, 34, 48, 49, 31, 43, 23, 15, 32, 21, 13]
[48, 12, 33, 42, 1, 45, 34, 11, 42, 37, 21, 26, 36, 40, 8, 43, 0, 34, 3, 1, 40, 0, 14, 13, 4, 4, 45, 18, 33, 0, 38, 40, 2, 22, 50, 6, 18, 5, 21, 38, 18, 49, 31, 39, 1, 6, 21, 39, 11, 38, 12, 45, 21, 30, 34, 49, 37, 34, 42, 42, 7, 12, 28, 27, 11, 39, 16, 44, 28, 37, 0, 39, 17, 12, 47, 38, 14, 4, 31, 47, 0, 46, 30, 19, 48, 24, 0, 45, 46, 35, 24]
[26, 21, 16, 48, 34, 14, 31, 29, 48, 15, 43, 3, 31, 44, 25, 39, 16, 48, 30, 45, 16, 45, 26, 20, 22, 46, 32, 40, 3, 21, 27, 2, 43, 31, 48, 12, 28, 7, 47, 17, 24, 6, 39, 12, 10, 15, 40, 23, 38, 12, 9, 24, 21, 36, 1, 45, 22, 49, 50, 43, 39, 3, 34, 26, 35, 46, 37, 18, 41, 4, 39, 0, 40, 19, 25, 6, 7, 11, 23, 23, 26, 3, 50, 14, 16, 28, 36, 13, 32, 31, 46]
[18, 29, 49, 46, 6, 9, 41, 26, 26, 9, 36, 43, 34, 5, 18, 4, 19, 15, 43, 38, 8, 43, 44, 4, 3, 42, 29, 41, 5, 0, 0, 4, 2, 14, 40, 8, 26, 49, 18, 48, 18, 0, 7, 19, 3, 15, 34, 3, 6, 12, 46, 11, 8, 45, 11, 3, 23, 35, 29, 42, 22, 46, 34, 7, 49, 15, 48, 22, 8, 14, 17, 40, 0, 45, 29, 8, 40, 10, 23, 46, 12, 42, 26, 23, 30, 39, 32, 25, 41, 41, 24]
[45, 12, 46, 5, 26, 22, 27, 6, 6, 4, 5, 50, 9, 50, 30, 37, 11, 33, 24, 5, 27, 8, 49, 35, 25, 49, 35, 44, 25, 50, 11, 17, 1, 2, 30, 18, 16, 43, 24, 42, 11, 14, 44, 14, 31, 8, 23, 42, 5, 9, 46, 45, 33, 11, 13, 21, 31, 39, 10, 46, 35, 2, 30, 12, 23, 7, 17, 40, 10, 24, 12, 19, 45, 0, 49, 48, 21, 35, 27, 20, 36, 31, 41, 8, 13, 17, 16, 32, 34, 30, 29]
[2, 20, 17, 14, 4, 31, 1, 27, 30, 2, 24, 15, 23, 42, 31, 34, 27, 9, 12, 42, 34, 38, 34, 22, 12, 43, 11, 33, 17, 3, 28, 40, 37, 5, 33, 3, 8, 21, 41, 37, 43, 6, 35, 43, 42, 10, 13, 21, 17, 49, 2, 24, 44, 41, 6, 8, 48, 5, 36, 10, 46, 24, 21, 6, 8, 28, 45, 39, 9, 8, 47, 25, 29, 49, 0, 13, 43, 21, 28, 19, 8, 13, 19, 14, 37, 2, 32, 42, 35, 21, 42]
[28, 24, 14, 35, 0, 17, 10, 33, 28, 48, 40, 23, 35, 24, 14, 1, 10, 39, 9, 17, 44, 7, 43, 21, 42, 17, 13, 44, 2, 41, 15, 41, 19, 45, 24, 29, 7, 37, 7, 9, 35, 4, 45, 4, 18, 24, 12, 7, 22, 10, 30, 31, 22, 18, 24, 3, 19, 5, 33, 44, 14, 32, 47, 49, 9, 38, 26, 32, 17, 29, 38, 6, 8, 48, 13, 0, 5, 29, 1, 5, 34, 43, 28, 11, 8, 21, 29, 37, 37, 41, 1]
[15, 47, 18, 33, 3, 29, 10, 11, 13, 29, 45, 6, 28, 4, 21, 11, 48, 28, 48, 0, 7, 17, 49, 25, 20, 40, 30, 29, 37, 14, 41, 13, 6, 47, 31, 42, 47, 32, 4, 42, 13, 1, 27, 39, 34, 0, 29, 48, 3, 47, 43, 14, 36, 19, 1, 38, 38, 33, 19, 42, 50, 8, 40, 16, 9, 40, 36, 25, 17, 2, 14, 7, 40, 21, 43, 5, 0, 43, 3, 32, 29, 48, 8, 45, 41, 19, 6, 28, 7, 17, 15]
[14, 11, 34, 41, 33, 36, 30, 18, 27, 7, 25, 41, 22, 41, 8, 22, 25, 11, 38, 45, 50, 43, 29, 18, 39, 5, 29, 26, 37, 28, 26, 9, 36, 20, 21, 36, 30, 20, 9, 47, 18, 43, 30, 26, 15, 15, 7, 49, 37, 47, 8, 47, 37, 25, 27, 29, 32, 33, 4, 29, 33, 44, 38, 38, 39, 43, 10, 20, 41, 37, 4, 11, 10, 35, 21, 29, 43, 0, 37, 18, 28, 45, 50, 25, 1, 47, 49, 26, 20, 35, 11]
[0, 49, 47, 6, 1, 47, 0, 2, 10, 29, 14, 16, 30, 11, 5, 47, 49, 30, 9, 34, 25, 46, 28, 50, 6, 20, 35, 7, 11, 39, 35, 5, 16, 4, 41, 41, 38, 5, 1, 5, 15, 1, 39, 19, 50, 9, 29, 46, 13, 31, 18, 11, 22, 32, 44, 32, 11, 10, 31, 32, 38, 45, 27, 7, 46, 20, 21, 5, 46, 47, 31, 23, 23, 27, 28, 1, 3, 37, 0, 46, 19, 48, 29, 1, 6, 39, 1, 20, 45, 47, 9]
[26, 24, 49, 8, 36, 24, 31, 35, 39, 16, 8, 13, 20, 3, 47, 28, 6, 10, 42, 42, 5, 6, 42, 5, 43, 14, 49, 45, 16, 33, 31, 33, 9, 2, 7, 38, 32, 21, 14, 5, 2, 38, 29, 3, 39, 17, 24, 47, 35, 39, 26, 18, 10, 23, 7, 7, 26, 11, 6, 43, 5, 36, 20, 9, 16, 46, 42, 6, 34, 42, 47, 23, 46, 20, 19, 5, 32, 18, 46, 0, 39, 3, 9, 14, 10, 49, 7, 20, 46, 30, 44]
[39, 49, 24, 49, 15, 29, 9, 19, 21, 31, 48, 29, 34, 0, 15, 19, 35, 14, 23, 12, 18, 14, 6, 15, 39, 16, 6, 10, 19, 15, 17, 18, 2, 32, 42, 23, 22, 17, 13, 45, 43, 22, 11, 7, 30, 20, 5, 49, 9, 49, 28, 37, 24, 27, 49, 42, 42, 15, 19, 1, 27, 40, 48, 15, 15, 5, 37, 9, 38, 14, 0, 26, 12, 36, 8, 34, 29, 28, 19, 39, 0, 19, 2, 11, 44, 45, 44, 43, 13, 12, 11]
[45, 19, 10, 1, 20, 47, 28, 13, 31, 20, 49, 8, 19, 48, 7, 38, 47, 26, 35, 36, 28, 18, 30, 40, 43, 18, 28, 0, 43, 15, 5, 41, 20, 3, 2, 16, 16, 38, 36, 23, 1, 28, 11, 14, 46, 23, 42, 27, 1, 21, 19, 33, 24, 33, 13, 23, 1, 44, 11, 45, 27, 19, 23, 15, 42, 4, 17, 18, 46, 34, 46, 3, 42, 31, 13, 43, 48, 45, 48, 3, 19, 0, 47, 4, 36, 27, 48, 6, 25, 17, 19]
[48, 31, 38, 46, 45, 28, 39, 18, 12, 45, 43, 19, 20, 19, 48, 28, 10, 18, 2, 17, 9, 46, 50, 33, 34, 45, 33, 23, 36, 3, 16, 8, 39, 12, 41, 36, 24, 41, 5, 30, 18, 15, 39, 45, 27, 0, 21, 33, 23, 14, 1, 49, 19, 19, 44, 41, 26, 4, 2, 25, 17, 29, 4, 40, 49, 19, 11, 27, 21, 48, 30, 50, 26, 41, 19, 28, 8, 50, 29, 9, 2, 47, 0, 34, 13, 35, 21, 34, 22, 30, 10]
[19, 46, 24, 34, 35, 13, 1, 34, 27, 29, 6, 27, 8, 2, 43, 31, 2, 7, 19, 18, 11, 43, 19, 0, 24, 38, 41, 23, 29, 48, 46, 19, 33, 29, 50, 39, 27, 32, 41, 48, 36, 3, 29, 43, 40, 42, 9, 22, 19, 32, 25, 25, 23, 9, 25, 13, 32, 24, 0, 21, 35, 33, 41, 0, 26, 7, 20, 21, 22, 49, 19, 14, 23, 8, 14, 11, 45, 25, 1, 14, 11, 4, 34, 0, 33, 37, 21, 40, 27, 50, 1]
[24, 3, 47, 44, 18, 22, 34, 44, 4, 21, 43, 40, 44, 5, 10, 32, 31, 40, 33, 23, 19, 47, 13, 24, 6, 5, 50, 10, 5, 2, 16, 11, 9, 24, 12, 13, 41, 41, 48, 49, 49, 23, 21, 28, 46, 32, 45, 2, 10, 4, 29, 14, 21, 7, 50, 32, 35, 19, 49, 28, 1, 46, 33, 13, 30, 35, 36, 22, 16, 31, 48, 16, 30, 13, 37, 8, 41, 1, 6, 10, 44, 36, 13, 33, 0, 17, 41, 8, 22, 2, 29]
[30, 2, 12, 50, 1, 43, 7, 46, 44, 11, 14, 50, 25, 36, 18, 2, 21, 41, 6, 38, 9, 47, 26, 24, 12, 1, 22, 26, 16, 0, 40, 19, 50, 16, 49, 2, 49, 43, 0, 40, 8, 31, 4, 17, 2, 27, 23, 34, 41, 3, 19, 0, 49, 9, 38, 18, 42, 19, 41, 7, 14, 35, 25, 4, 4, 2, 14, 44, 31, 43, 24, 28, 39, 17, 2, 21, 19, 47, 39, 49, 45, 27, 35, 37, 17, 0, 11, 42, 50, 39, 38]
[46, 13, 19, 36, 6, 33, 22, 13, 16, 34, 20, 4, 1, 12, 15, 50, 39, 18, 45, 0, 23, 23, 34, 5, 3, 25, 15, 17, 49, 7, 30, 8, 36, 49, 39, 48, 14, 35, 26, 11, 36, 8, 10, 10, 35, 23, 33, 43, 34, 36, 15, 21, 14, 32, 20, 36, 16, 9, 46, 18, 28, 50, 1, 47, 21, 37, 20, 2, 2, 23, 0, 36, 32, 16, 32, 29, 6, 49, 1, 7, 44, 48, 21, 21, 41, 11, 0, 45, 23, 25, 20]
[4, 16, 21, 18, 30, 9, 18, 17, 41, 1, 2, 2, 26, 31, 11, 16, 49, 37, 28, 17, 11, 34, 2, 19, 38, 42, 48, 17, 43, 33, 26, 16, 44, 8, 47, 16, 48, 18, 15, 24, 14, 2, 34, 33, 30, 32, 39, 35, 12, 42, 25, 35, 29, 1, 15, 10, 27, 19, 45, 16, 15, 1, 28, 18, 44, 43, 35, 34, 28, 15, 45, 13, 25, 32, 42, 37, 28, 26, 20, 20, 43, 6, 34, 40, 8, 42, 45, 0, 23, 20, 37]
[27, 26, 17, 11, 18, 12, 50, 25, 31, 17, 24, 49, 50, 46, 2, 29, 45, 36, 28, 22, 17, 13, 5, 41, 16, 7, 32, 31, 23, 22, 22, 19, 28, 22, 16, 25, 22, 7, 30, 29, 27, 23, 23, 19, 29, 19, 14, 19, 44, 48, 46, 37, 14, 18, 46, 18, 24, 40, 48, 15, 2, 10, 14, 22, 21, 32, 9, 1, 20, 32, 46, 32, 41, 34, 35, 37, 7, 20, 45, 46, 13, 25, 22, 27, 22, 50, 23, 23, 0, 8, 42]
[26, 12, 21, 45, 43, 25, 11, 6, 37, 10, 43, 11, 50, 31, 7, 1, 22, 16, 31, 8, 5, 24, 37, 13, 45, 49, 29, 15, 32, 29, 2, 29, 10, 40, 36, 29, 10, 22, 46, 40, 32, 10, 1, 10, 35, 23, 11, 28, 37, 47, 40, 18, 50, 47, 9, 12, 19, 39, 32, 47, 19, 43, 21, 31, 21, 12, 44, 12, 10, 21, 35, 31, 41, 30, 21, 41, 17, 35, 47, 30, 12, 17, 30, 50, 2, 39, 25, 20, 8, 0, 14]
[28, 5, 17, 4, 38, 23, 9, 40, 25, 2, 23, 23, 13, 4, 45, 17, 15, 12, 34, 4, 47, 12, 43, 9, 41, 33, 15, 30, 31, 21, 31, 30, 13, 44, 18, 42, 2, 9, 29, 33, 5, 42, 30, 37, 16, 2, 33, 32, 4, 7, 26, 41, 16, 26, 47, 38, 39, 39, 36, 16, 24, 33, 44, 28, 38, 8, 23, 7, 21, 13, 24, 46, 24, 29, 42, 1, 15, 11, 9, 44, 11, 19, 10, 1, 29, 38, 20, 37, 42, 14, 0]
