N1,N2,...,Nx
[36, 32, 26, 15, 41, 21, 39, 47, 13, 11, 32, 30, 27, 22, 31, 17, 14, 22, 40, 34, 31, 46, 4, 29, 7, 26, 32, 27, 0, 10, 4, 18, 35, 32, 30, 45, 35, 22, 11, 32, 43, 0, 47, 24, 44, 17, 49, 5, 12, 10, 30, 21, 45, 34, 28, 24, 17, 45, 40, 4, 45, 50, 14, 10, 20, 31, 16, 25, 19, 22, 17, 50, 19, 23, 27, 38, 31, 20, 4, 29, 21, 32, 7, 45, 48, 37, 19, 39, 25, 45, 9, 35, 8, 17, 32, 29, 30, 34, 34, 34, 7, 46, 42, 17, 17, 42, 34, 14, 18, 30, 5, 28, 24, 16, 27, 0, 47, 14, 21, 11, 48, 2, 50, 25, 16, 50, 26, 18, 42, 26, 36, 4, 2, 4, 39, 48, 34, 35, 48, 17, 23, 0, 43, 27, 20, 3, 50, 44, 48, 43, 22, 39, 32, 22, 10, 0, 29, 10, 11, 37, 5, 21, 2, 21, 19, 28]
[44, 31, 26, 15, 12, 41, 17, 10, 26, 44, 12, 40, 14, 29, 6, 24, 9, 9, 45, 38, 29, 16, 37, 26, 46, 3, 28, 30, 10, 0, 36, 15, 7, 39, 0, 16, 30, 42, 46, 22, 40, 26, 4, 17, 2, 12, 21, 13, 45, 50, 16, 17, 16, 7, 1, 40, 23, 38, 43, 30, 48, 37, 25, 11, 25, 12, 11, 41, 35, 34, 36, 33, 24, 31, 21, 46, 18, 41, 44, 43, 46, 44, 37, 3, 44, 9, 34, 41, 48, 5, 4, 5, 20, 50, 41, 21, 26, 12, 20, 28, 6, 0, 41, 11, 27, 12, 35, 28, 34, 39, 36, 1, 1, 24, 42, 15, 43, 9, 1, 38, 9, 11, 31, 4, 21, 43, 14, 34, 1, 30, 32, 46, 10, 6, 13, 2, 8, 33, 34, 10, 47, 29, 13, 3, 23, 25, 48, 37, 18, 37, 36, 9, 33, 22, 35, 50, 2, 6, 40, 14, 34, 2, 44, 32, 17, 15]
[5, 36, 34, 35, 39, 21, 28, 1, 27, 45, 4, 20, 50, 26, 11, 16, 34, 45, 20, 8, 24, 47, 11, 42, 13, 17, 34, 3, 4, 36, 0, 36, 11, 37, 47, 3, 30, 50, 9, 22, 27, 1, 42, 6, 2, 45, 47, 36, 8, 49, 5, 12, 3, 24, 24, 41, 31, 7, 7, 31, 37, 36, 25, 16, 3, 14, 36, 20, 14, 27, 44, 4, 16, 44, 21, 22, 9, 0, 10, 25, 38, 10, 49, 16, 25, 50, 5, 11, 25, 6, 33, 5, 10, 50, 25, 11, 17, 9, 32, 28, 36, 28, 30, 35, 38, 14, 48, 47, 19, 48, 27, 26, 46, 44, 37, 7, 40, 35, 3, 27, 25, 6, 40, 26, 18, 35, 6, 24, 34, 29, 37, 28, 47, 26, 50, 45, 50, 37, 6, 44, 45, 15, 11, 45, 30, 22, 34, 31, 46, 20, 39, 40, 16, 11, 35, 26, 17, 22, 2, 36, 22, 34, 3, 41, 17, 11]
[39, 26, 35, 15, 47, 46, 48, 2, 48, 21, 2, 42, 12, 5, 28, 17, 42, 15, 16, 12, 41, 19, 18, 28, 0, 17, 26, 40, 18, 15, 36, 0, 39, 1, 24, 14, 3, 22, 35, 34, 6, 19, 49, 17, 19, 47, 27, 27, 21, 37, 20, 33, 40, 20, 13, 34, 15, 20, 4, 2, 29, 50, 22, 12, 44, 22, 22, 19, 9, 29, 50, 41, 50, 2, 10, 46, 46, 43, 34, 3, 31, 35, 7, 38, 44, 47, 38, 3, 10, 34, 29, 36, 31, 31, 9, 28, 9, 1, 32, 41, 39, 21, 9, 8, 35, 50, 25, 41, 27, 40, 15, 14, 12, 39, 44, 1, 8, 3, 39, 46, 40, 2, 25, 12, 2, 38, 14, 31, 41, 6, 11, 22, 11, 5, 27, 25, 13, 44, 12, 37, 15, 4, 16, 17, 47, 43, 2, 43, 50, 13, 31, 2, 4, 10, 45, 31, 27, 47, 27, 35, 26, 20, 4, 11, 9, 20]
[6, 11, 38, 6, 9, 32, 32, 23, 14, 48, 34, 10, 45, 4, 11, 32, 13, 26, 25, 23, 39, 26, 45, 15, 41, 30, 27, 23, 35, 7, 11, 39, 0, 33, 13, 23, 44, 9, 8, 4, 37, 16, 2, 28, 41, 39, 26, 24, 29, 18, 19, 6, 41, 36, 49, 25, 41, 4, 46, 50, 44, 19, 46, 37, 17, 48, 45, 0, 43, 39, 46, 31, 16, 43, 7, 23, 7, 39, 48, 48, 32, 8, 35, 17, 0, 15, 23, 36, 31, 32, 6, 17, 33, 46, 0, 25, 11, 42, 23, 3, 41, 45, 13, 44, 48, 11, 29, 32, 50, 9, 3, 22, 47, 45, 21, 45, 15, 45, 46, 41, 10, 28, 35, 33, 34, 11, 49, 3, 14, 44, 14, 32, 15, 2, 26, 20, 47, 15, 38, 3, 45, 40, 3, 26, 22, 11, 36, 39, 6, 43, 29, 20, 28, 35, 32, 43, 46, 46, 10, 37, 4, 50, 18, 2, 5, 28]
[31, 5, 7, 11, 24, 2, 49, 42, 12, 13, 48, 2, 36, 38, 48, 21, 40, 35, 30, 48, 44, 30, 26, 24, 32, 40, 11, 20, 32, 39, 37, 1, 33, 0, 37, 20, 35, 41, 21, 21, 16, 24, 8, 1, 19, 1, 10, 15, 16, 49, 16, 25, 44, 20, 48, 21, 12, 45, 36, 44, 20, 20, 10, 0, 48, 27, 4, 42, 8, 22, 42, 30, 35, 16, 18, 18, 17, 27, 28, 18, 1, 22, 17, 18, 40, 2, 11, 22, 11, 4, 47, 18, 40, 34, 39, 27, 32, 23, 30, 36, 45, 30, 41, 40, 27, 45, 18, 21, 20, 48, 22, 10, 28, 17, 10, 9, 11, 29, 4, 16, 6, 10, 23, 43, 48, 18, 4, 44, 35, 3, 29, 39, 21, 39, 2, 14, 19, 43, 46, 34, 30, 26, 9, 18, 20, 21, 20, 10, 23, 42, 44, 19, 30, 14, 35, 23, 26, 7, 27, 24, 43, 39, 30, 14, 29, 21]
[29, 0, 9, 39, 48, 25, 4, 26, 31, 38, 27, 15, 17, 34, 0, 16, 45, 38, 41, 29, 50, 34, 13, 12, 5, 3, 50, 44, 30, 0, 47, 24, 13, 37, 0, 38, 16, 50, 25, 47, 5, 47, 5, 49, 2, 20, 4, 31, 7, 4, 28, 39, 12, 10, 14, 44, 26, 40, 33, 49, 29, 13, 23, 3, 20, 10, 14, 0, 34, 23, 7, 43, 23, 11, 20, 11, 12, 5, 19, 8, 10, 30, 6, 9, 1, 39, 41, 40, 32, 14, 42, 50, 28, 16, 33, 2, 38, 34, 13, 23, 17, 40, 15, 22, 23, 8, 17, 16, 3, 31, 11, 48, 40, 32, 10, 39, 38, 42, 25, 48, 14, 40, 37, 36, 10, 48, 46, 42, 33, 10, 12, 47, 18, 17, 48, 35, 11, 36, 36, 5, 21, 37, 3, 10, 4, 24, 18, 24, 36, 11, 21, 49, 18, 20, 49, 49, 35, 39, 26, 0, 22, 5, 12, 47, 2, 46]
[11, 5, 13, 49, 27, 43, 6, 16, 12, 7, 17, 4, 49, 7, 25, 31, 21, 5, 16, 49, 21, 23, 6, 31, 8, 25, 41, 19, 45, 16, 3, 14, 23, 20, 38, 0, 19, 49, 48, 27, 47, 21, 26, 14, 7, 16, 5, 5, 44, 36, 44, 30, 50, 18, 24, 24, 42, 8, 17, 22, 40, 7, 19, 35, 39, 42, 11, 42, 14, 19, 37, 0, 47, 12, 40, 50, 45, 4, 19, 49, 8, 0, 0, 45, 41, 48, 1, 24, 0, 48, 6, 12, 49, 48, 30, 8, 49, 13, 50, 26, 37, 46, 50, 49, 2, 42, 4, 15, 36, 25, 24, 48, 15, 26, 32, 45, 48, 31, 44, 32, 5, 6, 22, 18, 26, 28, 28, 31, 16, 16, 13, 28, 21, 36, 25, 18, 49, 22, 26, 0, 16, 8, 35, 19, 17, 8, 22, 43, 43, 34, 31, 42, 12, 0, 10, 30, 14, 50, 10, 35, 36, 42, 38, 4, 9, 7]
[22, 46, 40, 6, 6, 28, 7, 47, 25, 13, 37, 44, 49, 48, 20, 23, 21, 21, 10, 5, 4, 36, 4, 42, 1, 17, 22, 21, 35, 30, 30, 3, 44, 35, 16, 19, 0, 45, 18, 44, 49, 8, 40, 12, 24, 1, 4, 37, 49, 19, 14, 6, 44, 12, 42, 20, 0, 41, 30, 43, 46, 19, 16, 17, 31, 24, 17, 34, 3, 5, 21, 43, 42, 33, 20, 4, 4, 17, 33, 20, 3, 22, 44, 25, 39, 34, 2, 5, 2, 27, 48, 6, 30, 26, 22, 31, 34, 17, 10, 4, 11, 39, 3, 28, 2, 26, 4, 20, 44, 9, 31, 24, 10, 17, 23, 40, 23, 1, 23, 50, 40, 37, 0, 3, 23, 10, 34, 18, 6, 50, 23, 45, 15, 17, 49, 13, 45, 47, 21, 28, 44, 18, 9, 19, 16, 40, 50, 30, 24, 1, 25, 46, 28, 14, 34, 4, 12, 26, 19, 33, 8, 2, 22, 16, 8, 17]
[16, 33, 44, 2, 13, 27, 25, 7, 13, 5, 5, 25, 35, 8, 16, 31, 25, 3, 3, 11, 8, 42, 0, 31, 27, 26, 21, 0, 22, 42, 50, 22, 9, 41, 50, 49, 45, 0, 40, 1, 40, 27, 8, 4, 24, 15, 10, 28, 45, 32, 13, 2, 34, 9, 12, 26, 15, 36, 36, 12, 43, 19, 3, 49, 44, 11, 38, 0, 17, 20, 26, 27, 9, 46, 4, 17, 28, 49, 7, 33, 17, 0, 16, 22, 5, 46, 34, 10, 15, 30, 43, 34, 3, 42, 45, 14, 8, 18, 21, 14, 27, 28, 46, 15, 45, 3, 17, 19, 28, 13, 22, 39, 35, 0, 43, 50, 5, 24, 7, 36, 26, 26, 1, 25, 20, 25, 6, 36, 0, 48, 30, 39, 42, 7, 40, 24, 37, 35, 49, 32, 36, 13, 37, 48, 30, 22, 23, 49, 6, 8, 5, 6, 7, 21, 21, 21, 50, 16, 6, 0, 42, 50, 26, 26, 34, 6]
[1, 48, 40, 0, 4, 10, 0, 0, 28, 43, 3, 25, 45, 7, 1, 1, 47, 22, 22, 46, 16, 49, 48, 49, 2, 34, 34, 30, 11, 46, 9, 35, 8, 21, 25, 48, 18, 40, 0, 38, 37, 40, 15, 11, 16, 16, 5, 21, 37, 40, 47, 12, 6, 28, 23, 46, 49, 40, 7, 11, 9, 40, 24, 23, 24, 31, 12, 39, 27, 23, 25, 18, 4, 46, 20, 14, 41, 25, 45, 6, 14, 35, 26, 3, 27, 21, 48, 36, 43, 41, 12, 35, 24, 28, 13, 15, 2, 25, 14, 5, 13, 50, 46, 34, 44, 15, 36, 16, 42, 3, 28, 34, 46, 44, 47, 34, 5, 8, 33, 47, 37, 37, 25, 10, 30, 24, 12, 37, 23, 48, 47, 24, 8, 25, 45, 22, 0, 1, 22, 36, 34, 47, 38, 33, 48, 48, 32, 36, 6, 23, 24, 28, 3, 44, 13, 46, 14, 14, 16, 4, 14, 21, 11, 49, 29, 3]
[12, 10, 16, 33, 19, 5, 25, 21, 15, 41, 12, 38, 43, 37, 19, 5, 36, 4, 11, 22, 28, 49, 40, 30, 12, 50, 4, 33, 32, 22, 22, 34, 4, 21, 47, 27, 44, 1, 38, 0, 30, 45, 2, 6, 16, 2, 6, 20, 32, 3, 33, 33, 49, 27, 33, 28, 3, 48, 14, 44, 39, 24, 26, 18, 33, 19, 24, 44, 41, 23, 45, 21, 42, 4, 41, 34, 20, 20, 43, 7, 24, 46, 50, 18, 49, 32, 9, 31, 38, 25, 27, 33, 1, 2, 45, 42, 21, 39, 39, 38, 14, 8, 13, 39, 12, 26, 2, 40, 35, 42, 7, 12, 17, 26, 1, 17, 49, 46, 21, 2, 25, 45, 21, 41, 30, 50, 32, 13, 11, 18, 49, 24, 37, 43, 33, 12, 28, 10, 38, 9, 32, 32, 11, 10, 7, 45, 49, 23, 39, 38, 2, 20, 42, 10, 12, 4, 50, 20, 2, 32, 32, 43, 13, 18, 11, 50]
[30, 22, 47, 39, 7, 12, 47, 41, 22, 20, 26, 35, 13, 11, 2, 50, 27, 10, 50, 35, 2, 47, 50, 12, 25, 21, 30, 31, 43, 40, 27, 6, 37, 16, 5, 47, 49, 40, 37, 30, 0, 47, 11, 40, 40, 26, 6, 19, 37, 41, 48, 29, 14, 15, 37, 29, 45, 27, 33, 8, 20, 9, 6, 32, 37, 47, 20, 48, 20, 33, 39, 18, 12, 12, 42, 7, 38, 35, 1, 26, 19, 11, 1, 1, 4, 11, 22, 32, 24, 45, 17, 18, 0, 10, 12, 16, 34, 50, 6, 34, 24, 34, 10, 16, 15, 8, 43, 25, 28, 41, 45, 28, 12, 20, 12, 13, 46, 46, 41, 13, 50, 40, 7, 38, 15, 6, 25, 29, 34, 19, 43, 35, 26, 35, 11, 43, 7, 33, 48, 12, 47, 6, 42, 10, 18, 18, 14, 6, 13, 44, 4, 37, 22, 38, 10, 40, 5, 19, 45, 1, 17, 36, 41, 0, 18, 15]
[0, 10, 25, 20, 22, 8, 37, 43, 12, 33, 16, 32, 2, 9, 22, 26, 8, 46, 33, 49, 14, 26, 45, 25, 41, 49, 35, 9, 0, 26, 1, 19, 16, 24, 47, 21, 8, 27, 40, 45, 47, 0, 4, 39, 23, 3, 5, 0, 37, 29, 39, 8, 26, 5, 13, 16, 12, 0, 39, 17, 29, 48, 8, 0, 15, 23, 26, 15, 24, 25, 33, 31, 43, 2, 41, 3, 46, 47, 22, 28, 14, 24, 6, 28, 5, 12, 27, 44, 30, 44, 14, 26, 13, 3, 27, 39, 22, 23, 4, 14, 27, 21, 45, 32, 0, 34, 35, 3, 14, 18, 30, 9, 21, 37, 29, 37, 17, 23, 40, 12, 41, 2, 46, 33, 44, 13, 30, 10, 36, 40, 34, 20, 34, 23, 19, 43, 0, 11, 16, 13, 4, 31, 36, 28, 2, 3, 37, 30, 24, 48, 4, 36, 3, 1, 12, 23, 39, 1, 15, 27, 14, 19, 25, 35, 47, 16]
[50, 37, 45, 12, 17, 43, 9, 31, 37, 6, 16, 42, 31, 28, 12, 41, 32, 38, 35, 18, 47, 32, 39, 15, 31, 16, 28, 17, 47, 4, 42, 49, 2, 8, 5, 26, 40, 8, 15, 2, 11, 4, 0, 17, 28, 24, 4, 19, 22, 12, 21, 20, 28, 11, 47, 20, 32, 37, 0, 13, 18, 15, 11, 4, 40, 41, 49, 2, 0, 3, 4, 19, 2, 39, 38, 50, 19, 27, 38, 6, 32, 0, 18, 3, 23, 9, 14, 17, 40, 14, 26, 6, 9, 10, 28, 38, 2, 1, 15, 12, 33, 3, 11, 13, 41, 40, 4, 35, 43, 22, 26, 13, 29, 50, 25, 22, 28, 9, 47, 40, 34, 4, 21, 18, 38, 2, 17, 41, 18, 4, 48, 13, 7, 19, 0, 37, 25, 29, 47, 15, 35, 3, 9, 25, 1, 15, 9, 31, 46, 4, 38, 13, 17, 45, 4, 36, 23, 48, 47, 49, 30, 0, 20, 33, 5, 5]
[36, 29, 10, 9, 26, 45, 3, 1, 4, 46, 31, 18, 48, 1, 36, 49, 41, 7, 46, 15, 49, 20, 20, 9, 6, 27, 14, 12, 24, 17, 6, 17, 28, 1, 49, 14, 12, 4, 11, 6, 40, 39, 17, 0, 18, 37, 25, 12, 9, 21, 23, 0, 2, 10, 44, 21, 21, 5, 11, 47, 0, 3, 12, 14, 36, 30, 37, 33, 43, 1, 40, 5, 12, 35, 10, 33, 22, 47, 5, 48, 50, 9, 46, 35, 28, 40, 4, 27, 45, 11, 15, 29, 5, 9, 47, 31, 50, 39, 11, 5, 14, 18, 30, 15, 2, 2, 24, 36, 27, 28, 39, 31, 40, 17, 7, 6, 11, 20, 3, 22, 40, 31, 30, 25, 1, 40, 18, 29, 34, 35, 13, 12, 30, 41, 27, 13, 14, 49, 15, 48, 21, 15, 19, 14, 2, 48, 19, 30, 29, 31, 45, 22, 26, 23, 45, 36, 19, 43, 8, 35, 32, 15, 37, 47, 21, 24]
[48, 39, 0, 30, 29, 19, 25, 50, 34, 10, 50, 49, 14, 34, 28, 41, 43, 27, 1, 36, 5, 14, 25, 29, 2, 42, 13, 40, 44, 2, 2, 19, 41, 19, 2, 7, 24, 24, 16, 16, 40, 23, 28, 18, 0, 29, 36, 26, 41, 30, 48, 47, 50, 50, 32, 27, 22, 40, 34, 30, 46, 32, 26, 2, 33, 8, 26, 10, 26, 38, 18, 6, 1, 30, 11, 45, 3, 28, 12, 25, 31, 48, 35, 35, 17, 41, 13, 18, 41, 23, 24, 15, 4, 11, 30, 27, 39, 42, 3, 38, 15, 1, 31, 26, 15, 9, 25, 27, 39, 1, 39, 40, 36, 38, 21, 45, 13, 21, 3, 4, 35, 20, 6, 27, 49, 15, 10, 24, 32, 30, 16, 8, 38, 49, 27, 13, 9, 44, 43, 7, 15, 24, 2, 35, 24, 0, 4, 27, 41, 31, 1, 25, 9, 26, 2, 29, 0, 35, 21, 6, 1, 46, 33, 36, 2, 30]
[37, 8, 6, 7, 21, 6, 40, 11, 39, 31, 17, 15, 40, 37, 25, 23, 1, 4, 46, 11, 28, 20, 40, 8, 28, 39, 44, 11, 17, 12, 45, 47, 39, 1, 20, 16, 1, 15, 16, 2, 26, 3, 24, 37, 29, 0, 9, 15, 40, 46, 43, 26, 16, 9, 17, 14, 39, 16, 2, 23, 38, 24, 17, 43, 38, 28, 10, 44, 0, 0, 5, 14, 18, 39, 0, 38, 8, 41, 0, 8, 29, 31, 45, 37, 36, 49, 18, 7, 28, 37, 38, 15, 18, 3, 38, 41, 2, 23, 4, 8, 27, 35, 15, 25, 24, 13, 48, 32, 46, 32, 43, 44, 43, 2, 49, 11, 20, 29, 14, 0, 41, 49, 31, 22, 39, 32, 30, 46, 10, 23, 1, 3, 43, 19, 17, 6, 5, 7, 44, 4, 37, 47, 9, 41, 0, 15, 9, 5, 43, 42, 44, 36, 15, 41, 26, 2, 30, 26, 21, 29, 25, 0, 31, 12, 4, 3]
[12, 2, 9, 45, 37, 45, 27, 37, 7, 47, 44, 17, 0, 10, 45, 35, 5, 43, 17, 4, 16, 44, 34, 40, 35, 43, 33, 28, 49, 21, 47, 27, 26, 10, 4, 5, 4, 10, 5, 6, 6, 5, 4, 25, 36, 9, 0, 33, 0, 46, 20, 15, 34, 35, 21, 6, 30, 36, 22, 12, 50, 17, 47, 8, 42, 20, 28, 38, 16, 32, 20, 0, 44, 28, 3, 29, 19, 22, 36, 6, 10, 41, 25, 50, 48, 25, 9, 3, 42, 45, 33, 12, 42, 20, 49, 26, 19, 33, 18, 47, 44, 8, 17, 18, 11, 28, 5, 37, 20, 31, 40, 0, 4, 47, 14, 23, 28, 42, 50, 5, 25, 40, 6, 10, 36, 25, 19, 21, 36, 28, 11, 47, 27, 3, 12, 36, 47, 43, 39, 28, 8, 39, 27, 49, 26, 40, 11, 14, 20, 41, 45, 18, 42, 29, 16, 1, 13, 8, 22, 25, 27, 7, 6, 2, 3, 5]
[16, 13, 43, 37, 48, 21, 32, 19, 23, 30, 39, 41, 12, 19, 18, 30, 1, 4, 44, 2, 18, 30, 40, 37, 3, 45, 31, 30, 5, 13, 36, 27, 24, 15, 31, 5, 37, 28, 21, 20, 19, 0, 19, 12, 26, 15, 33, 0, 41, 10, 2, 30, 23, 0, 20, 17, 9, 37, 11, 17, 35, 26, 14, 44, 30, 22, 5, 50, 48, 18, 5, 38, 24, 42, 1, 28, 24, 31, 28, 45, 28, 44, 3, 4, 35, 22, 0, 39, 28, 44, 45, 21, 21, 47, 11, 14, 12, 13, 7, 30, 45, 21, 13, 23, 35, 35, 48, 19, 42, 27, 16, 29, 45, 39, 42, 35, 37, 9, 44, 41, 28, 15, 36, 0, 4, 35, 29, 39, 35, 46, 30, 45, 48, 11, 48, 40, 35, 20, 30, 28, 8, 7, 50, 47, 27, 24, 33, 10, 41, 28, 25, 37, 9, 10, 38, 48, 17, 5, 5, 35, 41, 49, 13, 6, 39, 46]
[33, 6, 35, 2, 39, 5, 31, 9, 28, 35, 45, 27, 10, 22, 42, 1, 34, 47, 49, 15, 3, 4, 37, 46, 40, 49, 38, 21, 12, 45, 8, 21, 29, 16, 7, 44, 49, 45, 37, 32, 37, 37, 22, 9, 41, 40, 0, 41, 0, 1, 40, 15, 46, 28, 2, 49, 20, 42, 3, 47, 6, 8, 18, 18, 23, 28, 20, 19, 49, 5, 45, 26, 22, 32, 47, 43, 42, 17, 44, 1, 47, 5, 37, 23, 50, 40, 30, 37, 10, 28, 16, 30, 20, 40, 27, 30, 30, 37, 39, 45, 49, 23, 22, 6, 39, 15, 3, 39, 2, 15, 22, 3, 20, 4, 10, 1, 44, 19, 27, 3, 2, 46, 17, 3, 11, 7, 37, 9, 7, 18, 16, 41, 33, 29, 47, 30, 37, 25, 20, 10, 2, 16, 27, 45, 20, 26, 18, 38, 18, 40, 35, 16, 19, 12, 50, 47, 48, 14, 45, 48, 40, 44, 49, 42, 40, 23]
[40, 6, 39, 5, 39, 15, 22, 41, 6, 43, 6, 19, 35, 38, 37, 46, 4, 5, 48, 42, 3, 4, 45, 19, 18, 23, 35, 30, 10, 50, 49, 37, 18, 49, 4, 36, 19, 32, 40, 3, 41, 29, 12, 21, 30, 46, 46, 10, 1, 0, 20, 25, 49, 20, 46, 37, 24, 32, 24, 12, 3, 23, 23, 43, 47, 8, 2, 18, 16, 46, 48, 17, 5, 3, 37, 21, 33, 3, 26, 41, 33, 42, 10, 47, 28, 18, 4, 37, 8, 14, 29, 18, 22, 44, 11, 10, 0, 31, 30, 14, 21, 12, 30, 34, 41, 19, 30, 49, 39, 35, 50, 24, 39, 12, 13, 41, 10, 7, 23, 15, 3, 31, 16, 34, 0, 7, 21, 22, 26, 46, 12, 8, 2, 44, 3, 37, 35, 7, 29, 35, 19, 1, 7, 6, 47, 7, 35, 26, 48, 6, 26, 17, 27, 10, 12, 17, 20, 18, 38, 20, 21, 32, 19, 38, 10, 47]
[6, 13, 35, 13, 12, 29, 9, 10, 34, 49, 16, 18, 12, 44, 15, 13, 1, 40, 45, 37, 23, 13, 38, 36, 38, 43, 31, 37, 30, 16, 5, 20, 19, 16, 28, 44, 14, 13, 47, 33, 48, 39, 21, 23, 48, 43, 20, 2, 40, 20, 0, 6, 23, 12, 8, 10, 2, 45, 38, 26, 7, 16, 35, 2, 1, 15, 46, 14, 36, 17, 7, 22, 35, 22, 1, 4, 21, 21, 26, 24, 42, 38, 47, 0, 7, 43, 6, 2, 27, 15, 39, 30, 37, 12, 46, 46, 43, 3, 46, 36, 13, 16, 7, 19, 4, 40, 20, 42, 10, 36, 28, 35, 32, 16, 29, 44, 23, 43, 3, 30, 18, 3, 27, 41, 37, 27, 30, 37, 20, 2, 48, 33, 5, 12, 24, 6, 14, 14, 41, 2, 14, 44, 10, 28, 21, 9, 49, 25, 17, 16, 38, 41, 34, 43, 23, 34, 35, 0, 47, 23, 4, 23, 17, 31, 8, 16]
[34, 4, 40, 20, 30, 38, 20, 4, 19, 9, 23, 41, 46, 4, 42, 24, 41, 48, 50, 39, 25, 13, 32, 27, 18, 44, 16, 27, 21, 17, 12, 33, 6, 25, 39, 30, 6, 2, 12, 33, 29, 8, 20, 0, 47, 26, 15, 30, 15, 25, 6, 0, 46, 49, 27, 27, 2, 16, 50, 5, 32, 46, 25, 36, 46, 14, 1, 26, 31, 48, 7, 40, 45, 31, 5, 6, 19, 50, 41, 46, 34, 27, 18, 22, 6, 45, 28, 12, 12, 17, 44, 3, 48, 25, 46, 17, 22, 19, 14, 10, 17, 33, 21, 39, 27, 47, 6, 43, 27, 18, 15, 9, 11, 20, 30, 32, 49, 4, 49, 30, 15, 47, 8, 12, 26, 13, 42, 8, 28, 43, 44, 5, 15, 5, 20, 40, 19, 9, 16, 33, 17, 35, 39, 40, 12, 17, 12, 39, 48, 45, 32, 19, 0, 42, 11, 46, 42, 48, 36, 34, 44, 8, 27, 43, 23, 7]
[44, 21, 34, 10, 49, 0, 22, 18, 46, 20, 6, 49, 49, 26, 7, 45, 11, 43, 7, 18, 3, 2, 38, 46, 12, 32, 26, 44, 45, 16, 3, 40, 41, 44, 12, 50, 44, 34, 6, 49, 14, 26, 28, 2, 50, 16, 34, 23, 46, 49, 23, 46, 0, 27, 18, 7, 0, 16, 3, 2, 32, 32, 47, 44, 46, 31, 48, 2, 8, 49, 50, 26, 21, 6, 15, 21, 45, 13, 39, 1, 48, 33, 38, 8, 40, 16, 41, 4, 45, 19, 50, 19, 25, 49, 37, 46, 38, 33, 46, 17, 8, 7, 36, 19, 4, 49, 15, 5, 29, 2, 47, 10, 7, 20, 46, 12, 8, 16, 3, 27, 21, 5, 4, 25, 31, 24, 33, 4, 31, 19, 39, 29, 35, 27, 45, 16, 44, 4, 27, 46, 7, 37, 40, 34, 7, 30, 29, 24, 35, 0, 19, 20, 16, 15, 49, 31, 4, 19, 3, 3, 35, 35, 12, 34, 27, 32]
[43, 35, 20, 40, 23, 30, 20, 48, 37, 9, 21, 46, 48, 38, 11, 3, 3, 20, 17, 25, 38, 2, 29, 22, 5, 35, 35, 39, 34, 7, 24, 20, 36, 20, 10, 18, 12, 9, 28, 27, 15, 5, 11, 10, 50, 9, 35, 0, 28, 20, 12, 49, 27, 0, 6, 21, 45, 10, 18, 6, 25, 20, 44, 42, 4, 21, 6, 13, 8, 50, 12, 24, 34, 17, 2, 44, 34, 49, 33, 2, 15, 37, 45, 50, 17, 49, 42, 34, 28, 50, 11, 15, 17, 15, 31, 15, 44, 27, 43, 31, 8, 12, 16, 8, 13, 11, 30, 7, 18, 24, 34, 16, 29, 4, 26, 20, 19, 0, 33, 40, 22, 19, 20, 34, 32, 1, 48, 8, 6, 48, 28, 32, 23, 42, 15, 48, 48, 4, 41, 19, 33, 33, 2, 10, 0, 1, 21, 5, 7, 6, 17, 2, 19, 35, 41, 35, 39, 29, 33, 19, 42, 40, 39, 18, 48, 18]
[43, 34, 25, 31, 43, 42, 5, 31, 16, 45, 10, 8, 36, 3, 37, 41, 26, 15, 0, 14, 2, 7, 30, 46, 36, 7, 16, 48, 28, 1, 24, 13, 49, 48, 14, 24, 42, 12, 23, 33, 37, 13, 47, 44, 32, 17, 21, 20, 2, 46, 8, 27, 18, 6, 0, 46, 3, 7, 10, 12, 21, 12, 23, 48, 28, 2, 43, 45, 34, 27, 41, 42, 50, 12, 42, 15, 1, 36, 16, 33, 36, 17, 29, 48, 19, 45, 14, 14, 10, 31, 14, 29, 11, 15, 15, 3, 2, 17, 20, 10, 8, 13, 25, 23, 5, 42, 35, 34, 0, 24, 8, 19, 10, 34, 42, 46, 21, 48, 28, 13, 10, 44, 8, 46, 34, 10, 0, 22, 11, 27, 46, 37, 30, 35, 7, 26, 6, 32, 32, 35, 50, 7, 13, 36, 12, 50, 42, 25, 21, 8, 25, 50, 47, 20, 18, 24, 41, 41, 29, 24, 38, 38, 2, 21, 41, 50]
[10, 35, 46, 39, 27, 24, 31, 44, 50, 22, 40, 8, 33, 22, 34, 32, 50, 35, 9, 39, 0, 17, 25, 10, 33, 22, 33, 44, 24, 40, 41, 34, 25, 21, 44, 24, 20, 26, 46, 28, 29, 16, 20, 21, 27, 14, 6, 17, 49, 37, 10, 27, 7, 21, 46, 0, 39, 49, 13, 13, 4, 28, 50, 0, 16, 47, 0, 10, 9, 6, 31, 1, 25, 3, 0, 44, 6, 7, 7, 10, 9, 14, 49, 14, 24, 8, 10, 22, 2, 47, 31, 11, 1, 39, 42, 12, 41, 23, 30, 30, 29, 2, 11, 16, 47, 32, 28, 16, 30, 0, 37, 46, 1, 24, 15, 26, 35, 46, 0, 33, 4, 31, 18, 40, 48, 24, 36, 50, 45, 44, 36, 24, 0, 25, 16, 44, 34, 5, 41, 22, 9, 11, 48, 41, 49, 20, 40, 27, 40, 23, 18, 29, 4, 46, 33, 25, 35, 21, 14, 27, 24, 22, 23, 15, 14, 23]
