N1,N2,...,Nx
[15, 17, 25, 17, 15, 22, 25, 5, 46, 39, 11, 6, 24, 17, 41, 15, 4, 19, 0, 36, 9, 20, 47, 6, 14, 30, 22, 44, 4, 26, 0, 50, 9, 46, 34, 41, 50, 48, 9, 18, 9, 18, 37, 48, 32, 45, 18, 29, 7, 41, 50, 25, 23, 34, 44, 6, 10, 2, 5, 41, 35, 15, 8, 0, 19, 41, 37, 26, 41, 28, 2, 33, 16, 31, 33, 32, 29, 43, 4, 2, 42, 10, 6, 15, 2, 37, 11, 41, 48, 37, 15, 13, 49, 46, 17, 12, 28, 28, 43, 27, 8, 7, 28, 27, 13, 35, 0, 19, 5, 41, 42, 18, 12, 12, 27, 10, 48, 49, 1, 17, 13, 22, 47, 35, 26, 47, 28, 12, 43, 3, 14, 34, 7, 30, 12, 34, 32, 45, 44, 13, 13, 7, 25, 12, 0, 46, 9, 6, 11, 16, 19, 22, 50, 6]
[6, 40, 42, 21, 44, 2, 45, 35, 2, 20, 18, 22, 49, 36, 7, 18, 45, 16, 4, 47, 16, 32, 31, 30, 17, 34, 12, 25, 32, 31, 50, 0, 49, 28, 44, 10, 18, 25, 38, 16, 33, 25, 13, 38, 41, 33, 45, 32, 33, 11, 45, 45, 47, 38, 47, 9, 44, 22, 32, 0, 41, 45, 35, 9, 12, 7, 22, 24, 43, 13, 44, 26, 48, 41, 24, 24, 1, 50, 16, 39, 23, 39, 4, 11, 49, 49, 13, 36, 2, 46, 19, 22, 50, 43, 8, 14, 14, 42, 8, 6, 41, 6, 42, 23, 36, 22, 22, 7, 34, 49, 47, 8, 40, 13, 30, 50, 22, 32, 48, 3, 18, 48, 40, 18, 31, 37, 46, 30, 1, 19, 34, 28, 50, 28, 27, 33, 19, 35, 6, 45, 28, 32, 17, 11, 48, 7, 7, 0, 14, 46, 29, 44, 12, 3]
[12, 37, 50, 15, 17, 1, 1, 15, 43, 46, 31, 42, 43, 37, 2, 44, 14, 37, 17, 8, 37, 25, 12, 0, 7, 32, 18, 49, 2, 17, 9, 49, 0, 37, 22, 28, 17, 10, 44, 41, 50, 2, 40, 13, 1, 25, 10, 28, 28, 10, 49, 40, 35, 47, 15, 43, 21, 37, 12, 33, 50, 3, 37, 43, 34, 14, 15, 17, 41, 31, 7, 6, 44, 28, 50, 8, 22, 32, 46, 3, 26, 47, 9, 25, 28, 9, 30, 1, 29, 6, 40, 3, 37, 34, 6, 34, 39, 20, 17, 18, 47, 16, 6, 13, 41, 1, 27, 15, 49, 11, 11, 22, 4, 2, 40, 30, 40, 0, 47, 42, 15, 44, 12, 42, 42, 36, 36, 5, 15, 8, 0, 39, 36, 36, 45, 24, 22, 2, 50, 35, 48, 19, 37, 31, 12, 41, 50, 7, 14, 32, 18, 0, 9, 28]
[18, 21, 26, 25, 18, 46, 3, 9, 47, 15, 49, 19, 36, 16, 26, 3, 10, 49, 41, 23, 49, 5, 47, 4, 49, 27, 10, 16, 18, 32, 46, 28, 37, 0, 9, 37, 13, 18, 12, 12, 3, 25, 13, 42, 4, 44, 33, 4, 38, 22, 0, 17, 29, 28, 45, 49, 23, 21, 8, 45, 39, 15, 37, 40, 50, 37, 31, 27, 13, 22, 44, 15, 15, 40, 27, 30, 34, 3, 8, 23, 50, 10, 17, 0, 18, 15, 37, 34, 8, 18, 24, 50, 20, 48, 46, 22, 38, 14, 2, 25, 47, 43, 12, 36, 33, 34, 36, 22, 7, 19, 18, 15, 8, 32, 14, 30, 11, 46, 9, 47, 37, 26, 38, 25, 21, 11, 9, 17, 9, 13, 32, 34, 36, 33, 34, 50, 9, 16, 4, 15, 24, 33, 11, 6, 19, 44, 29, 27, 29, 27, 8, 4, 12, 48]
[18, 46, 2, 26, 41, 7, 13, 34, 2, 23, 0, 37, 38, 37, 15, 32, 10, 39, 1, 25, 19, 44, 37, 43, 5, 46, 35, 15, 36, 1, 34, 44, 22, 9, 0, 37, 47, 18, 10, 30, 4, 37, 49, 36, 8, 49, 24, 47, 22, 36, 31, 50, 1, 19, 18, 50, 12, 33, 24, 2, 5, 34, 23, 12, 32, 16, 37, 45, 6, 22, 16, 26, 39, 21, 35, 20, 2, 39, 1, 50, 1, 20, 48, 31, 50, 48, 21, 35, 49, 29, 33, 5, 27, 2, 36, 7, 42, 12, 47, 24, 44, 38, 7, 28, 13, 13, 22, 1, 15, 6, 45, 30, 9, 11, 44, 39, 1, 44, 2, 26, 24, 19, 32, 10, 4, 19, 43, 27, 33, 41, 21, 7, 37, 10, 29, 22, 23, 2, 12, 35, 2, 18, 7, 42, 48, 46, 34, 4, 0, 6, 41, 22, 17, 19]
[45, 4, 49, 11, 42, 13, 22, 27, 16, 44, 23, 42, 15, 38, 0, 41, 0, 23, 20, 3, 17, 44, 1, 15, 47, 30, 38, 46, 49, 30, 41, 10, 28, 37, 37, 0, 0, 33, 32, 9, 33, 28, 17, 45, 24, 29, 1, 15, 5, 21, 34, 29, 46, 26, 33, 39, 32, 2, 35, 7, 45, 27, 17, 28, 19, 32, 0, 20, 22, 35, 40, 25, 18, 24, 16, 1, 36, 20, 39, 8, 1, 15, 38, 43, 15, 38, 45, 3, 12, 12, 4, 6, 50, 10, 49, 18, 8, 36, 29, 49, 40, 17, 34, 44, 3, 37, 4, 20, 31, 21, 7, 24, 50, 4, 12, 27, 30, 46, 17, 3, 8, 11, 30, 50, 28, 9, 47, 5, 23, 26, 2, 8, 17, 4, 25, 11, 45, 32, 15, 25, 22, 26, 25, 50, 50, 46, 17, 42, 3, 17, 19, 15, 24, 24]
[34, 24, 38, 34, 29, 29, 0, 40, 30, 44, 27, 6, 48, 8, 43, 18, 10, 49, 30, 26, 42, 48, 17, 25, 6, 14, 32, 49, 48, 38, 50, 18, 17, 13, 47, 0, 0, 15, 27, 41, 7, 5, 47, 4, 9, 27, 10, 41, 0, 4, 36, 21, 26, 11, 7, 16, 28, 23, 26, 42, 2, 46, 18, 45, 5, 41, 9, 7, 33, 18, 28, 48, 19, 36, 19, 41, 17, 44, 42, 29, 30, 24, 0, 20, 40, 48, 3, 38, 41, 20, 31, 19, 49, 8, 47, 45, 45, 37, 5, 21, 17, 9, 42, 42, 47, 37, 2, 50, 41, 24, 23, 1, 12, 0, 41, 1, 5, 14, 0, 39, 39, 8, 44, 1, 44, 18, 7, 50, 0, 26, 18, 2, 19, 40, 37, 13, 19, 31, 9, 12, 46, 32, 6, 46, 48, 18, 49, 28, 1, 42, 5, 12, 47, 3]
[36, 24, 31, 6, 29, 26, 12, 48, 40, 48, 21, 3, 31, 12, 16, 40, 13, 27, 20, 32, 11, 2, 26, 38, 44, 19, 13, 2, 11, 16, 48, 25, 10, 18, 18, 33, 15, 0, 2, 29, 20, 40, 24, 40, 42, 49, 34, 46, 40, 31, 36, 28, 0, 32, 14, 8, 15, 37, 11, 28, 32, 23, 30, 47, 13, 31, 20, 21, 6, 38, 23, 5, 8, 46, 40, 30, 21, 2, 13, 1, 14, 30, 44, 43, 28, 30, 41, 7, 35, 38, 24, 49, 18, 50, 50, 47, 32, 18, 35, 36, 42, 30, 8, 32, 7, 49, 5, 14, 49, 21, 37, 7, 7, 49, 14, 13, 36, 14, 24, 37, 18, 32, 11, 24, 1, 34, 33, 2, 31, 1, 36, 44, 3, 41, 5, 28, 9, 5, 29, 31, 21, 12, 7, 28, 30, 39, 50, 30, 40, 46, 48, 22, 18, 15]
[22, 3, 13, 40, 47, 17, 43, 22, 25, 30, 21, 44, 25, 1, 4, 34, 8, 32, 24, 19, 20, 1, 50, 43, 20, 11, 23, 33, 5, 21, 9, 38, 44, 12, 10, 32, 27, 2, 0, 49, 7, 9, 40, 42, 17, 48, 46, 38, 36, 35, 22, 14, 41, 46, 32, 45, 50, 15, 20, 48, 47, 25, 41, 16, 12, 35, 45, 19, 47, 4, 2, 11, 19, 14, 13, 17, 10, 14, 43, 24, 9, 3, 13, 19, 49, 24, 0, 36, 31, 1, 12, 39, 24, 32, 33, 10, 20, 16, 10, 26, 33, 14, 12, 33, 18, 17, 26, 15, 18, 33, 4, 27, 15, 21, 28, 13, 27, 22, 37, 8, 0, 49, 35, 26, 40, 21, 31, 23, 49, 20, 11, 13, 37, 45, 50, 19, 9, 38, 25, 37, 5, 30, 30, 4, 29, 22, 15, 7, 36, 4, 18, 28, 27, 14]
[11, 47, 3, 38, 41, 19, 35, 23, 48, 50, 22, 44, 3, 49, 25, 17, 4, 37, 22, 35, 19, 19, 30, 19, 43, 8, 23, 27, 28, 3, 18, 16, 41, 12, 30, 9, 41, 29, 49, 0, 12, 32, 23, 10, 1, 31, 33, 33, 22, 24, 3, 29, 13, 0, 8, 14, 35, 9, 47, 15, 27, 38, 7, 28, 33, 21, 22, 28, 24, 44, 39, 8, 23, 19, 22, 3, 8, 38, 5, 6, 46, 22, 2, 45, 20, 34, 25, 50, 2, 37, 13, 49, 46, 29, 36, 1, 25, 50, 39, 32, 41, 12, 22, 44, 39, 14, 30, 3, 42, 47, 11, 4, 32, 6, 30, 42, 15, 42, 41, 25, 13, 48, 12, 37, 3, 9, 23, 0, 1, 16, 34, 2, 23, 15, 9, 1, 17, 25, 17, 29, 46, 4, 22, 31, 40, 45, 32, 42, 6, 50, 34, 6, 1, 25]
[15, 11, 31, 50, 39, 24, 23, 13, 22, 26, 20, 32, 18, 43, 15, 10, 6, 7, 4, 48, 0, 45, 37, 45, 28, 5, 23, 22, 16, 6, 9, 33, 50, 3, 4, 33, 7, 20, 7, 12, 0, 37, 10, 48, 42, 1, 27, 21, 29, 2, 18, 34, 2, 18, 32, 7, 13, 6, 11, 25, 20, 37, 29, 29, 34, 33, 1, 18, 1, 26, 31, 3, 36, 47, 47, 28, 7, 16, 42, 42, 35, 26, 29, 7, 47, 33, 0, 20, 3, 46, 36, 8, 33, 49, 28, 30, 36, 31, 28, 38, 12, 21, 15, 31, 26, 18, 23, 43, 0, 0, 9, 29, 7, 28, 30, 7, 39, 43, 42, 50, 43, 41, 24, 42, 33, 3, 50, 25, 41, 26, 40, 30, 33, 29, 1, 49, 7, 5, 36, 10, 31, 44, 46, 32, 20, 3, 1, 15, 43, 45, 29, 0, 16, 13]
[13, 23, 31, 39, 33, 1, 34, 2, 17, 4, 43, 28, 46, 27, 36, 44, 12, 24, 38, 17, 4, 38, 37, 7, 15, 11, 0, 44, 7, 19, 18, 25, 2, 25, 37, 28, 5, 40, 9, 32, 37, 0, 22, 23, 22, 20, 0, 36, 18, 43, 25, 0, 34, 41, 8, 49, 26, 41, 34, 4, 23, 23, 26, 16, 28, 29, 38, 44, 47, 43, 34, 15, 48, 27, 8, 20, 16, 11, 25, 4, 18, 32, 30, 46, 15, 14, 14, 8, 50, 37, 48, 49, 37, 32, 18, 8, 22, 2, 23, 25, 31, 15, 34, 25, 14, 32, 38, 12, 36, 31, 30, 35, 2, 11, 24, 37, 6, 4, 21, 20, 5, 35, 30, 25, 50, 1, 9, 17, 22, 28, 43, 4, 21, 15, 25, 35, 14, 24, 2, 11, 1, 33, 18, 29, 9, 23, 40, 30, 24, 6, 13, 6, 22, 2]
[30, 31, 11, 28, 17, 46, 31, 4, 48, 19, 3, 28, 28, 21, 43, 42, 29, 36, 31, 44, 6, 16, 26, 8, 47, 13, 2, 37, 30, 39, 37, 13, 40, 13, 49, 17, 47, 24, 40, 23, 10, 22, 0, 1, 10, 36, 24, 16, 7, 16, 21, 19, 30, 0, 19, 28, 44, 5, 3, 7, 1, 16, 34, 22, 3, 20, 10, 49, 13, 39, 11, 35, 20, 43, 17, 41, 13, 1, 27, 48, 50, 25, 2, 34, 27, 21, 28, 38, 0, 44, 33, 39, 9, 26, 33, 4, 21, 1, 24, 30, 11, 6, 7, 45, 35, 35, 10, 13, 20, 12, 44, 2, 36, 9, 6, 12, 35, 40, 13, 32, 41, 40, 18, 31, 50, 47, 2, 31, 5, 2, 41, 6, 13, 47, 37, 34, 14, 46, 23, 26, 16, 12, 2, 27, 44, 41, 0, 22, 44, 26, 46, 23, 17, 1]
[9, 36, 28, 45, 9, 49, 30, 25, 11, 43, 24, 19, 6, 32, 48, 49, 24, 41, 48, 42, 19, 16, 42, 22, 20, 46, 7, 33, 8, 26, 48, 38, 13, 42, 36, 45, 4, 40, 42, 10, 48, 23, 1, 0, 14, 10, 6, 42, 5, 31, 41, 9, 3, 39, 19, 30, 19, 47, 44, 27, 7, 0, 17, 3, 39, 20, 39, 50, 18, 29, 38, 2, 21, 44, 42, 25, 39, 46, 34, 26, 44, 28, 43, 44, 10, 46, 33, 13, 29, 50, 25, 34, 28, 40, 14, 43, 26, 6, 43, 2, 26, 27, 11, 11, 43, 23, 31, 22, 40, 50, 31, 2, 43, 2, 8, 47, 20, 29, 11, 14, 5, 13, 18, 19, 33, 6, 0, 34, 11, 25, 30, 31, 20, 9, 24, 28, 19, 2, 6, 25, 46, 1, 17, 50, 34, 0, 34, 20, 39, 50, 27, 38, 41, 30]
[4, 31, 19, 15, 32, 42, 3, 50, 44, 21, 13, 31, 32, 17, 18, 18, 14, 39, 18, 6, 3, 25, 36, 22, 15, 15, 35, 20, 9, 6, 32, 41, 1, 4, 8, 24, 9, 42, 17, 1, 42, 22, 10, 14, 0, 25, 4, 14, 30, 17, 19, 10, 35, 4, 2, 50, 36, 40, 17, 23, 19, 10, 10, 5, 21, 40, 6, 30, 5, 4, 21, 20, 21, 22, 35, 28, 24, 14, 33, 45, 45, 10, 6, 26, 38, 39, 47, 20, 17, 5, 23, 31, 37, 25, 25, 7, 19, 29, 15, 18, 10, 26, 23, 7, 34, 47, 19, 35, 19, 36, 16, 21, 48, 16, 1, 13, 12, 10, 13, 39, 18, 7, 12, 49, 19, 6, 38, 9, 13, 1, 23, 33, 9, 20, 30, 24, 17, 47, 11, 9, 38, 30, 43, 5, 47, 6, 20, 43, 1, 45, 21, 13, 39, 46]
[15, 40, 15, 42, 15, 39, 3, 47, 2, 40, 31, 6, 23, 9, 44, 44, 46, 10, 31, 34, 43, 6, 46, 50, 13, 6, 34, 16, 12, 27, 45, 33, 25, 44, 49, 29, 27, 49, 48, 31, 1, 20, 36, 10, 25, 0, 43, 37, 14, 7, 45, 0, 21, 43, 45, 5, 9, 30, 32, 2, 17, 45, 22, 5, 11, 9, 23, 32, 16, 19, 25, 3, 43, 33, 11, 46, 13, 26, 24, 47, 16, 31, 26, 38, 20, 48, 3, 4, 8, 6, 26, 47, 36, 8, 37, 28, 47, 41, 22, 11, 5, 27, 12, 35, 50, 18, 14, 16, 4, 32, 15, 8, 20, 36, 35, 35, 12, 17, 47, 11, 41, 1, 26, 42, 13, 4, 48, 50, 22, 50, 15, 21, 1, 25, 5, 36, 47, 15, 41, 35, 33, 11, 50, 9, 14, 25, 9, 9, 23, 2, 31, 13, 14, 23]
[35, 7, 24, 17, 18, 12, 21, 33, 4, 45, 3, 24, 35, 11, 41, 32, 15, 20, 27, 9, 46, 18, 0, 39, 25, 25, 18, 47, 43, 9, 18, 45, 10, 33, 24, 1, 10, 34, 46, 33, 27, 0, 24, 6, 4, 43, 0, 8, 38, 39, 13, 41, 40, 1, 43, 41, 11, 16, 37, 9, 16, 47, 47, 17, 17, 9, 33, 5, 50, 25, 43, 4, 26, 31, 28, 7, 47, 15, 29, 42, 18, 43, 35, 23, 16, 39, 4, 5, 13, 47, 46, 27, 34, 42, 9, 50, 36, 6, 4, 31, 49, 5, 8, 25, 0, 3, 4, 15, 49, 6, 42, 5, 12, 43, 20, 39, 38, 17, 19, 37, 22, 32, 45, 7, 18, 33, 7, 39, 10, 24, 16, 5, 49, 2, 28, 8, 6, 23, 4, 30, 24, 22, 42, 30, 49, 31, 5, 14, 31, 5, 27, 7, 20, 34]
[45, 17, 24, 13, 37, 44, 46, 21, 44, 13, 17, 24, 42, 37, 0, 12, 5, 23, 14, 32, 4, 22, 44, 30, 47, 38, 11, 4, 25, 49, 29, 32, 28, 4, 47, 15, 41, 46, 38, 33, 21, 36, 16, 42, 14, 37, 8, 0, 12, 26, 18, 16, 49, 43, 17, 34, 22, 32, 50, 40, 7, 28, 37, 0, 6, 13, 44, 17, 0, 2, 40, 49, 21, 50, 27, 22, 17, 1, 25, 7, 1, 45, 14, 24, 10, 20, 25, 44, 48, 37, 7, 40, 42, 36, 7, 48, 30, 41, 7, 24, 9, 42, 10, 19, 30, 34, 33, 29, 17, 31, 40, 28, 43, 1, 40, 49, 30, 27, 28, 1, 26, 34, 38, 46, 49, 3, 1, 47, 28, 30, 4, 49, 26, 3, 17, 9, 43, 15, 40, 30, 6, 18, 7, 37, 9, 23, 40, 6, 47, 44, 48, 10, 9, 7]
[26, 43, 7, 42, 0, 38, 10, 26, 47, 37, 15, 30, 42, 22, 37, 33, 48, 19, 49, 7, 48, 48, 14, 33, 31, 28, 9, 0, 32, 5, 7, 33, 28, 38, 22, 5, 0, 40, 36, 22, 29, 18, 7, 5, 30, 14, 38, 12, 0, 46, 36, 20, 32, 17, 28, 39, 45, 11, 0, 27, 32, 50, 49, 45, 6, 15, 20, 35, 19, 31, 31, 27, 18, 14, 27, 23, 31, 33, 46, 11, 12, 46, 1, 28, 22, 23, 16, 47, 29, 32, 4, 32, 35, 5, 5, 37, 20, 26, 45, 1, 1, 15, 11, 13, 45, 17, 37, 37, 13, 16, 31, 36, 16, 37, 49, 35, 1, 18, 43, 14, 46, 46, 47, 19, 33, 13, 26, 50, 20, 43, 14, 11, 46, 44, 19, 0, 9, 50, 6, 39, 40, 24, 17, 35, 32, 49, 24, 25, 34, 45, 3, 36, 33, 1]
[19, 22, 3, 47, 11, 16, 19, 4, 33, 12, 35, 11, 4, 46, 31, 5, 36, 35, 11, 44, 14, 20, 11, 46, 43, 18, 8, 41, 14, 16, 41, 11, 10, 22, 36, 21, 4, 31, 35, 24, 2, 43, 16, 31, 17, 7, 39, 26, 46, 0, 41, 15, 32, 29, 32, 12, 17, 44, 11, 47, 45, 16, 13, 8, 40, 4, 8, 43, 36, 24, 48, 26, 20, 19, 46, 48, 44, 34, 9, 45, 28, 48, 27, 40, 35, 31, 40, 22, 32, 50, 12, 17, 35, 40, 50, 46, 22, 4, 39, 25, 50, 49, 9, 38, 29, 44, 22, 3, 49, 14, 10, 4, 16, 22, 8, 20, 19, 19, 27, 43, 21, 27, 20, 35, 31, 22, 44, 14, 22, 0, 25, 37, 6, 11, 12, 1, 49, 19, 16, 28, 32, 15, 11, 47, 2, 18, 23, 7, 19, 41, 25, 11, 18, 31]
[6, 45, 0, 27, 24, 50, 31, 26, 21, 25, 10, 46, 33, 23, 13, 2, 27, 33, 20, 23, 26, 13, 14, 14, 9, 36, 23, 2, 21, 32, 50, 45, 49, 0, 31, 34, 36, 36, 22, 3, 18, 25, 21, 41, 19, 45, 13, 18, 36, 41, 0, 41, 44, 20, 6, 31, 41, 16, 5, 7, 15, 47, 25, 5, 13, 25, 24, 21, 21, 0, 15, 9, 41, 49, 0, 1, 12, 48, 30, 9, 28, 37, 25, 16, 41, 22, 12, 28, 41, 13, 35, 17, 16, 43, 11, 32, 38, 49, 31, 35, 6, 33, 36, 44, 3, 31, 26, 48, 47, 13, 45, 8, 15, 21, 45, 29, 41, 3, 26, 41, 45, 26, 26, 12, 43, 41, 45, 46, 32, 26, 2, 9, 24, 29, 4, 3, 35, 40, 29, 7, 21, 2, 26, 50, 16, 22, 38, 31, 15, 7, 33, 43, 1, 1]
[29, 28, 35, 13, 50, 48, 45, 39, 48, 8, 23, 4, 43, 13, 35, 41, 12, 17, 24, 13, 35, 42, 12, 37, 29, 18, 25, 36, 3, 27, 25, 45, 40, 17, 50, 29, 21, 28, 14, 29, 34, 0, 19, 9, 10, 0, 41, 16, 20, 15, 41, 0, 48, 22, 5, 9, 41, 27, 17, 10, 27, 32, 17, 15, 35, 49, 21, 33, 24, 40, 29, 37, 20, 29, 35, 19, 31, 46, 12, 23, 13, 33, 3, 46, 5, 13, 16, 47, 14, 34, 28, 43, 2, 4, 1, 18, 47, 46, 49, 32, 17, 42, 7, 16, 6, 4, 38, 16, 27, 38, 48, 43, 4, 37, 29, 24, 35, 23, 37, 29, 7, 41, 3, 50, 41, 42, 28, 18, 13, 25, 14, 31, 48, 24, 16, 1, 9, 19, 37, 16, 48, 11, 21, 20, 44, 11, 12, 47, 30, 10, 9, 27, 15, 27]
[8, 39, 34, 0, 20, 48, 22, 17, 43, 50, 36, 45, 1, 10, 38, 44, 15, 13, 13, 14, 43, 18, 20, 47, 44, 12, 27, 5, 38, 7, 23, 47, 35, 29, 1, 46, 26, 0, 41, 13, 2, 34, 30, 3, 35, 21, 40, 49, 32, 32, 44, 48, 0, 30, 5, 46, 34, 21, 10, 6, 45, 3, 21, 32, 5, 40, 36, 1, 39, 32, 48, 0, 5, 27, 1, 23, 48, 28, 22, 44, 23, 49, 0, 6, 4, 47, 9, 38, 1, 5, 37, 19, 43, 20, 37, 49, 6, 40, 20, 19, 36, 48, 8, 15, 5, 27, 13, 13, 6, 0, 14, 14, 6, 38, 46, 1, 20, 9, 46, 30, 50, 26, 41, 24, 48, 6, 21, 37, 16, 26, 44, 46, 41, 21, 17, 28, 14, 50, 31, 19, 50, 5, 38, 2, 29, 14, 12, 19, 16, 6, 20, 44, 45, 17]
[24, 11, 42, 27, 10, 1, 45, 39, 50, 47, 26, 8, 9, 7, 24, 7, 30, 11, 42, 7, 17, 46, 49, 22, 44, 48, 0, 49, 2, 10, 34, 38, 47, 28, 19, 26, 11, 32, 46, 0, 18, 41, 0, 39, 4, 43, 1, 43, 17, 29, 20, 22, 30, 0, 8, 42, 28, 13, 31, 22, 38, 13, 9, 17, 29, 15, 20, 1, 25, 39, 40, 35, 28, 13, 4, 32, 2, 25, 47, 49, 22, 48, 8, 38, 17, 1, 44, 43, 10, 13, 20, 34, 17, 47, 40, 32, 39, 7, 45, 28, 6, 39, 21, 42, 3, 7, 48, 5, 18, 29, 43, 26, 1, 5, 49, 24, 8, 34, 13, 38, 18, 3, 26, 2, 8, 17, 33, 46, 39, 47, 2, 22, 22, 1, 30, 29, 6, 4, 0, 40, 34, 26, 44, 49, 29, 3, 43, 2, 20, 28, 36, 26, 8, 7]
[40, 42, 48, 35, 6, 42, 50, 18, 10, 33, 48, 7, 23, 6, 25, 29, 32, 24, 26, 27, 24, 5, 37, 32, 40, 36, 28, 32, 6, 17, 44, 47, 15, 45, 18, 33, 7, 14, 32, 8, 32, 8, 19, 19, 2, 45, 43, 17, 28, 32, 6, 5, 5, 8, 0, 17, 16, 37, 35, 31, 37, 21, 40, 12, 32, 4, 4, 2, 45, 2, 33, 20, 49, 44, 46, 7, 35, 18, 46, 0, 30, 33, 2, 37, 44, 4, 50, 46, 27, 35, 0, 8, 29, 49, 2, 11, 27, 9, 25, 3, 47, 45, 38, 8, 44, 45, 6, 31, 21, 48, 45, 24, 5, 42, 4, 6, 44, 33, 16, 46, 35, 31, 23, 21, 9, 40, 19, 45, 47, 13, 25, 47, 12, 12, 13, 7, 7, 11, 7, 8, 31, 9, 31, 2, 16, 8, 42, 23, 43, 36, 25, 33, 8, 48]
[46, 38, 5, 35, 33, 11, 23, 9, 47, 29, 11, 49, 15, 49, 9, 15, 23, 32, 17, 45, 9, 19, 33, 11, 12, 37, 28, 14, 38, 12, 6, 9, 43, 49, 50, 39, 16, 8, 45, 14, 7, 49, 28, 30, 50, 5, 41, 34, 39, 12, 31, 9, 46, 42, 17, 0, 12, 42, 29, 46, 48, 4, 11, 16, 3, 36, 25, 28, 2, 42, 4, 18, 40, 46, 7, 4, 7, 22, 31, 6, 27, 28, 37, 41, 38, 2, 16, 18, 48, 15, 11, 32, 28, 34, 29, 23, 46, 8, 27, 0, 36, 20, 19, 45, 14, 34, 30, 36, 11, 1, 43, 20, 43, 44, 3, 50, 30, 26, 27, 50, 30, 15, 8, 45, 14, 33, 14, 10, 15, 11, 36, 5, 3, 46, 10, 45, 27, 27, 7, 19, 41, 22, 21, 50, 10, 2, 46, 8, 11, 23, 10, 35, 15, 31]
[35, 50, 36, 28, 2, 26, 12, 27, 41, 38, 41, 2, 43, 0, 10, 18, 46, 23, 30, 30, 11, 18, 44, 37, 6, 49, 26, 35, 44, 23, 10, 44, 21, 23, 12, 32, 28, 15, 50, 35, 13, 26, 44, 19, 36, 9, 11, 22, 45, 17, 41, 41, 34, 28, 16, 12, 0, 41, 26, 16, 48, 9, 0, 41, 15, 45, 25, 25, 24, 30, 7, 35, 24, 19, 14, 40, 10, 5, 34, 42, 43, 24, 23, 19, 49, 8, 30, 37, 6, 9, 47, 10, 3, 39, 1, 31, 34, 22, 36, 4, 14, 37, 10, 15, 33, 4, 22, 0, 29, 17, 17, 41, 46, 37, 43, 39, 0, 30, 26, 29, 37, 19, 31, 2, 8, 16, 39, 32, 47, 23, 24, 21, 21, 42, 11, 29, 8, 39, 6, 47, 26, 5, 46, 14, 15, 4, 35, 7, 46, 8, 42, 10, 35, 34]
[2, 25, 16, 19, 22, 33, 40, 29, 21, 14, 6, 41, 15, 13, 38, 13, 40, 26, 17, 13, 4, 15, 16, 24, 11, 41, 49, 5, 0, 23, 2, 22, 37, 21, 33, 2, 23, 37, 15, 9, 6, 41, 5, 47, 40, 30, 16, 32, 11, 44, 16, 27, 21, 13, 37, 42, 41, 0, 42, 50, 16, 8, 5, 9, 34, 44, 25, 20, 32, 31, 8, 42, 40, 12, 1, 28, 40, 15, 47, 11, 14, 2, 50, 49, 28, 27, 7, 29, 31, 50, 43, 43, 20, 38, 23, 48, 32, 38, 18, 3, 2, 28, 20, 34, 33, 14, 8, 31, 25, 5, 22, 49, 31, 14, 10, 15, 48, 3, 50, 39, 6, 17, 46, 28, 38, 8, 45, 44, 16, 37, 43, 23, 2, 39, 38, 37, 11, 40, 16, 24, 38, 43, 50, 11, 0, 50, 11, 33, 16, 46, 16, 3, 3, 50]
[10, 27, 33, 49, 42, 31, 21, 37, 44, 19, 5, 40, 30, 17, 8, 15, 48, 0, 12, 18, 36, 2, 11, 17, 38, 41, 10, 33, 48, 21, 5, 32, 12, 8, 24, 35, 26, 11, 20, 47, 11, 34, 3, 44, 17, 32, 37, 50, 0, 11, 5, 17, 10, 31, 35, 29, 26, 42, 0, 30, 40, 14, 32, 43, 31, 50, 42, 12, 23, 32, 13, 23, 4, 25, 38, 1, 14, 46, 42, 32, 12, 18, 20, 0, 39, 48, 35, 5, 40, 17, 26, 33, 13, 30, 9, 5, 47, 27, 45, 13, 17, 37, 0, 2, 13, 5, 38, 27, 0, 17, 32, 30, 32, 32, 44, 5, 13, 37, 42, 41, 50, 36, 14, 50, 11, 25, 26, 41, 23, 39, 48, 15, 1, 27, 17, 19, 30, 33, 47, 9, 40, 45, 20, 43, 12, 44, 6, 8, 44, 17, 18, 41, 10, 49]
[9, 16, 12, 3, 12, 27, 31, 50, 12, 18, 16, 45, 9, 19, 3, 45, 44, 1, 20, 39, 34, 40, 44, 31, 3, 39, 25, 23, 48, 34, 41, 0, 33, 45, 2, 7, 42, 28, 48, 15, 25, 4, 7, 27, 23, 2, 9, 40, 27, 47, 7, 10, 6, 22, 31, 46, 16, 50, 30, 0, 4, 42, 2, 19, 9, 38, 50, 0, 1, 13, 29, 39, 14, 4, 12, 2, 32, 39, 15, 37, 27, 26, 17, 43, 1, 26, 13, 32, 32, 25, 32, 11, 28, 20, 11, 13, 14, 29, 43, 8, 45, 3, 5, 28, 0, 34, 10, 38, 22, 31, 21, 41, 7, 40, 22, 35, 25, 5, 10, 43, 19, 11, 38, 17, 14, 27, 29, 48, 29, 5, 0, 31, 2, 26, 31, 37, 39, 38, 36, 14, 25, 3, 12, 1, 12, 23, 39, 26, 29, 12, 30, 49, 38, 0]
