N1,N2,...,Nx
[4, 6, 43, 5, 43, 29, 37, 1, 37, 22, 0, 5, 17, 48, 35, 17, 47, 27, 27, 27, 11, 31, 38, 5, 45, 24, 12, 38, 25, 16, 32, 16, 26, 0, 18, 2, 2, 30, 35, 17, 1, 40, 7, 24, 16, 42, 50, 50, 25, 7, 10, 0, 8, 37, 44, 30, 13, 22, 35, 45, 36, 39, 33, 18, 32, 19, 19, 34, 20, 46, 19, 5, 6, 31, 32, 7, 46, 9, 0, 47, 4, 20, 36, 28, 8, 25, 41, 46, 31, 38, 44, 42, 25, 31, 44, 33, 39, 41, 24, 50, 50, 16, 4, 30, 20, 7, 8, 50, 25, 28, 28, 44, 9, 34, 23, 32, 18, 9, 41, 3, 45, 14, 5, 31, 15, 16, 34, 25, 42, 38, 44, 43, 43, 19, 38, 23, 32, 42, 18, 50]
[9, 18, 33, 29, 14, 26, 28, 6, 3, 49, 23, 24, 10, 39, 26, 36, 25, 16, 46, 8, 23, 7, 41, 12, 21, 23, 19, 34, 3, 47, 21, 44, 36, 18, 0, 34, 13, 42, 33, 3, 3, 6, 0, 14, 17, 46, 13, 19, 44, 11, 1, 16, 27, 33, 11, 44, 12, 16, 25, 17, 15, 26, 15, 23, 40, 38, 26, 35, 24, 20, 44, 33, 10, 14, 32, 1, 19, 46, 18, 17, 8, 50, 5, 17, 22, 1, 13, 0, 28, 34, 16, 2, 49, 28, 16, 7, 32, 8, 3, 10, 0, 35, 29, 20, 37, 40, 1, 22, 9, 50, 39, 32, 2, 17, 0, 16, 36, 25, 7, 7, 26, 46, 36, 46, 19, 27, 48, 4, 7, 15, 42, 40, 21, 44, 50, 7, 39, 17, 28, 15]
[33, 36, 33, 0, 32, 1, 42, 40, 30, 34, 20, 34, 35, 18, 26, 42, 35, 12, 9, 27, 14, 30, 16, 41, 16, 9, 35, 6, 13, 33, 42, 31, 15, 2, 34, 0, 1, 30, 23, 36, 5, 3, 47, 50, 10, 14, 0, 25, 38, 39, 17, 37, 17, 43, 40, 6, 9, 22, 11, 48, 40, 24, 11, 7, 46, 21, 6, 20, 1, 5, 24, 25, 5, 24, 19, 20, 44, 21, 30, 25, 28, 45, 0, 47, 43, 15, 7, 20, 20, 28, 45, 24, 2, 37, 31, 34, 39, 22, 33, 26, 45, 36, 43, 3, 30, 41, 28, 32, 27, 33, 33, 23, 47, 40, 40, 19, 14, 32, 35, 43, 5, 37, 16, 33, 48, 2, 44, 46, 2, 19, 33, 49, 20, 36, 6, 20, 8, 9, 12, 49]
[11, 40, 9, 2, 50, 4, 28, 49, 24, 50, 22, 12, 47, 10, 6, 19, 49, 18, 46, 5, 40, 4, 43, 6, 6, 7, 38, 11, 48, 16, 28, 3, 27, 2, 13, 1, 0, 33, 10, 24, 25, 24, 16, 24, 14, 49, 4, 19, 22, 32, 8, 8, 1, 1, 34, 18, 6, 22, 2, 12, 7, 49, 21, 45, 27, 6, 43, 14, 18, 34, 7, 4, 30, 42, 2, 24, 38, 13, 48, 14, 6, 5, 1, 10, 10, 0, 21, 26, 33, 9, 18, 10, 20, 32, 8, 31, 36, 29, 24, 37, 18, 15, 6, 49, 18, 21, 3, 42, 39, 5, 31, 42, 37, 7, 15, 11, 23, 32, 15, 8, 37, 30, 48, 14, 35, 50, 20, 5, 7, 11, 4, 3, 19, 37, 5, 0, 37, 14, 32, 17]
[28, 4, 6, 41, 19, 28, 43, 44, 21, 5, 21, 12, 15, 19, 47, 36, 18, 9, 7, 33, 36, 46, 43, 39, 19, 0, 45, 29, 19, 7, 46, 32, 14, 30, 42, 30, 33, 0, 39, 25, 50, 32, 43, 35, 32, 26, 7, 49, 24, 24, 36, 26, 24, 11, 21, 28, 10, 1, 21, 1, 19, 45, 17, 39, 38, 5, 33, 39, 34, 28, 21, 46, 39, 26, 42, 8, 33, 7, 2, 32, 3, 14, 42, 46, 21, 3, 5, 0, 31, 27, 14, 50, 6, 35, 42, 7, 49, 16, 40, 4, 26, 23, 19, 32, 36, 8, 40, 15, 32, 33, 38, 7, 34, 48, 42, 9, 26, 26, 8, 27, 38, 0, 28, 28, 47, 23, 29, 27, 11, 36, 2, 25, 14, 20, 50, 39, 4, 17, 29, 33]
[32, 18, 20, 42, 36, 8, 33, 4, 2, 50, 14, 27, 15, 13, 11, 9, 47, 50, 35, 28, 48, 43, 35, 16, 18, 8, 43, 43, 50, 40, 4, 17, 18, 35, 33, 23, 10, 39, 0, 21, 9, 8, 14, 23, 44, 18, 41, 50, 28, 32, 42, 1, 7, 33, 49, 2, 36, 30, 4, 23, 2, 37, 2, 39, 7, 46, 39, 5, 45, 20, 11, 34, 35, 44, 24, 34, 47, 40, 20, 29, 10, 44, 43, 8, 10, 25, 9, 1, 40, 13, 44, 33, 29, 26, 6, 33, 28, 46, 36, 2, 38, 46, 27, 23, 26, 32, 43, 45, 38, 29, 22, 45, 38, 1, 20, 50, 25, 10, 19, 47, 28, 34, 37, 35, 1, 33, 45, 25, 20, 26, 43, 48, 27, 19, 47, 17, 14, 11, 1, 6]
[4, 34, 40, 16, 28, 41, 40, 20, 3, 38, 30, 44, 6, 9, 7, 9, 1, 6, 6, 25, 2, 15, 50, 25, 8, 23, 2, 49, 20, 50, 48, 27, 44, 17, 3, 36, 24, 25, 21, 0, 0, 7, 40, 35, 48, 48, 4, 20, 28, 8, 22, 11, 1, 5, 45, 23, 24, 1, 16, 42, 22, 10, 45, 2, 33, 39, 17, 8, 19, 26, 40, 11, 31, 46, 12, 5, 33, 50, 41, 47, 39, 7, 4, 32, 14, 32, 34, 15, 8, 49, 42, 31, 46, 39, 11, 5, 33, 9, 30, 33, 46, 43, 41, 13, 0, 6, 49, 33, 46, 34, 18, 32, 44, 26, 38, 25, 21, 43, 46, 18, 39, 47, 22, 35, 23, 49, 10, 50, 49, 41, 19, 1, 31, 7, 10, 11, 2, 9, 4, 24]
[35, 35, 19, 25, 8, 36, 25, 23, 46, 29, 38, 44, 25, 50, 31, 34, 45, 12, 37, 7, 49, 49, 17, 1, 17, 35, 46, 1, 27, 37, 27, 14, 7, 1, 3, 5, 25, 50, 9, 0, 0, 15, 2, 27, 39, 12, 28, 50, 14, 43, 50, 11, 25, 35, 17, 43, 45, 20, 46, 29, 2, 21, 11, 48, 17, 22, 2, 11, 14, 47, 9, 33, 28, 44, 16, 5, 43, 20, 0, 39, 1, 27, 19, 4, 44, 49, 27, 47, 24, 21, 15, 3, 8, 35, 50, 37, 19, 28, 24, 48, 3, 41, 44, 19, 21, 46, 48, 2, 27, 39, 11, 13, 43, 25, 12, 20, 12, 33, 8, 27, 12, 24, 33, 48, 30, 36, 16, 50, 7, 9, 42, 50, 22, 50, 23, 49, 30, 49, 40, 9]
[23, 26, 16, 34, 45, 15, 35, 40, 10, 21, 33, 18, 9, 39, 0, 42, 48, 34, 25, 10, 41, 26, 0, 28, 44, 3, 2, 46, 34, 20, 2, 35, 4, 40, 6, 3, 24, 32, 8, 7, 15, 0, 26, 25, 49, 49, 7, 13, 45, 47, 46, 35, 8, 27, 16, 49, 21, 40, 15, 31, 49, 0, 50, 15, 6, 4, 36, 6, 24, 17, 8, 35, 19, 14, 11, 16, 21, 40, 49, 38, 35, 36, 31, 4, 33, 43, 17, 18, 16, 7, 25, 14, 10, 7, 23, 17, 10, 40, 30, 48, 30, 17, 48, 46, 1, 35, 18, 1, 49, 13, 18, 46, 26, 24, 10, 20, 26, 31, 50, 13, 38, 44, 45, 40, 19, 20, 5, 28, 5, 31, 14, 0, 20, 45, 35, 44, 14, 18, 27, 31]
[27, 50, 6, 27, 49, 23, 38, 36, 20, 19, 12, 49, 44, 20, 36, 45, 30, 19, 41, 35, 7, 37, 32, 12, 26, 49, 28, 27, 50, 25, 38, 2, 8, 7, 0, 47, 16, 43, 14, 40, 2, 26, 0, 25, 33, 7, 19, 44, 4, 4, 42, 34, 50, 7, 33, 32, 47, 16, 1, 28, 39, 36, 1, 9, 13, 28, 0, 28, 42, 2, 10, 46, 3, 23, 3, 44, 45, 44, 40, 1, 2, 29, 36, 5, 22, 34, 26, 48, 18, 47, 25, 32, 18, 23, 0, 25, 11, 31, 49, 0, 20, 43, 45, 39, 9, 50, 25, 36, 44, 39, 13, 33, 48, 31, 35, 38, 27, 50, 29, 42, 34, 43, 20, 21, 27, 10, 29, 0, 18, 27, 45, 14, 4, 16, 19, 24, 38, 4, 4, 38]
[39, 5, 49, 21, 28, 4, 48, 41, 5, 23, 38, 4, 28, 23, 18, 32, 46, 8, 0, 26, 39, 12, 30, 25, 0, 29, 7, 46, 38, 21, 45, 28, 44, 24, 14, 50, 24, 35, 23, 35, 27, 25, 25, 0, 9, 6, 24, 15, 44, 21, 32, 45, 27, 3, 20, 47, 38, 29, 44, 42, 28, 27, 37, 35, 7, 27, 25, 8, 40, 25, 45, 45, 4, 10, 15, 16, 30, 20, 25, 49, 44, 27, 37, 15, 42, 0, 21, 45, 34, 8, 7, 34, 10, 28, 9, 37, 14, 43, 0, 4, 26, 3, 48, 39, 10, 35, 5, 8, 19, 28, 13, 50, 18, 3, 23, 37, 48, 44, 27, 40, 2, 47, 4, 34, 37, 6, 41, 33, 46, 41, 10, 12, 9, 43, 7, 31, 11, 1, 23, 2]
[0, 42, 12, 36, 38, 4, 20, 4, 10, 45, 36, 29, 5, 38, 40, 29, 29, 1, 9, 42, 48, 6, 12, 39, 43, 2, 6, 20, 47, 19, 26, 14, 17, 16, 17, 10, 14, 32, 44, 48, 39, 49, 33, 9, 0, 39, 11, 15, 33, 7, 32, 29, 32, 46, 33, 50, 40, 6, 37, 23, 8, 5, 29, 49, 21, 18, 31, 16, 11, 45, 42, 0, 34, 40, 46, 17, 46, 24, 37, 32, 23, 14, 12, 8, 29, 22, 39, 11, 48, 33, 28, 11, 11, 3, 38, 38, 23, 23, 32, 25, 29, 49, 27, 48, 16, 22, 29, 39, 34, 23, 28, 35, 39, 48, 41, 12, 19, 36, 20, 45, 13, 20, 35, 36, 5, 17, 46, 20, 24, 12, 6, 0, 50, 19, 23, 1, 35, 11, 27, 37]
[20, 30, 18, 34, 4, 41, 39, 21, 27, 35, 47, 25, 19, 27, 14, 20, 31, 0, 50, 24, 41, 23, 19, 22, 25, 12, 40, 24, 8, 38, 45, 33, 35, 42, 46, 14, 49, 26, 18, 48, 12, 49, 7, 6, 39, 0, 8, 1, 41, 36, 0, 17, 36, 11, 28, 27, 15, 35, 49, 50, 20, 47, 9, 39, 30, 28, 43, 11, 30, 12, 47, 43, 4, 0, 11, 18, 40, 27, 16, 40, 12, 29, 4, 49, 12, 47, 4, 26, 36, 1, 39, 47, 39, 33, 32, 46, 13, 28, 21, 5, 40, 35, 46, 47, 41, 16, 44, 49, 4, 28, 17, 33, 46, 34, 23, 7, 28, 43, 8, 16, 47, 23, 45, 47, 7, 11, 41, 30, 38, 28, 31, 10, 21, 1, 33, 50, 48, 14, 15, 25]
[43, 38, 8, 41, 50, 21, 42, 13, 21, 38, 5, 31, 24, 28, 34, 15, 42, 31, 19, 2, 30, 22, 2, 30, 21, 25, 27, 44, 37, 42, 43, 12, 4, 50, 13, 0, 4, 7, 41, 4, 28, 7, 19, 24, 11, 8, 0, 0, 32, 10, 43, 23, 1, 50, 21, 32, 6, 21, 39, 45, 32, 32, 44, 22, 38, 21, 34, 13, 20, 6, 45, 4, 18, 7, 40, 26, 12, 29, 6, 17, 7, 21, 28, 27, 25, 26, 49, 29, 46, 33, 18, 23, 7, 32, 20, 13, 19, 50, 29, 36, 31, 29, 32, 18, 28, 50, 11, 49, 34, 29, 39, 36, 16, 27, 4, 35, 39, 17, 44, 46, 44, 1, 18, 32, 43, 44, 7, 8, 9, 0, 43, 1, 36, 22, 41, 30, 41, 25, 31, 29]
[48, 34, 27, 22, 22, 48, 35, 13, 49, 37, 38, 36, 31, 47, 23, 29, 25, 3, 9, 32, 47, 4, 8, 6, 10, 36, 48, 35, 50, 18, 42, 19, 12, 50, 19, 25, 19, 49, 50, 20, 50, 13, 44, 15, 15, 1, 0, 0, 25, 32, 34, 30, 48, 20, 37, 15, 10, 11, 2, 4, 5, 37, 35, 12, 35, 14, 18, 27, 26, 26, 43, 8, 26, 34, 40, 49, 15, 44, 37, 13, 41, 7, 8, 48, 47, 18, 3, 10, 28, 47, 44, 27, 33, 40, 10, 12, 27, 25, 31, 8, 19, 2, 38, 29, 43, 28, 39, 3, 42, 22, 43, 15, 40, 31, 50, 38, 41, 27, 5, 45, 40, 15, 35, 7, 21, 30, 13, 44, 45, 10, 10, 21, 1, 8, 27, 27, 2, 27, 15, 44]
[47, 0, 1, 31, 42, 33, 25, 15, 32, 1, 22, 17, 43, 15, 7, 32, 13, 44, 47, 32, 36, 43, 38, 27, 48, 22, 50, 40, 37, 24, 48, 14, 34, 25, 44, 38, 22, 24, 28, 28, 14, 45, 4, 44, 33, 41, 32, 25, 0, 43, 22, 4, 6, 44, 33, 36, 26, 12, 36, 14, 33, 22, 29, 36, 35, 45, 26, 39, 17, 28, 47, 11, 23, 15, 28, 27, 35, 2, 48, 44, 33, 1, 39, 11, 28, 38, 24, 48, 35, 21, 30, 7, 15, 24, 7, 46, 7, 19, 2, 40, 44, 47, 35, 17, 15, 9, 33, 2, 4, 17, 18, 30, 22, 1, 14, 13, 30, 19, 15, 16, 39, 8, 14, 41, 2, 44, 10, 12, 30, 18, 30, 27, 34, 30, 10, 45, 22, 18, 27, 25]
[33, 38, 37, 30, 45, 2, 33, 13, 11, 25, 35, 5, 38, 28, 14, 22, 40, 30, 14, 42, 10, 4, 12, 15, 12, 20, 24, 31, 31, 4, 47, 16, 6, 7, 11, 39, 32, 24, 32, 8, 43, 47, 4, 21, 7, 36, 10, 32, 43, 0, 33, 17, 32, 49, 43, 22, 6, 6, 6, 29, 1, 48, 44, 20, 42, 10, 16, 35, 29, 18, 7, 12, 37, 3, 30, 2, 41, 34, 40, 11, 27, 38, 46, 41, 42, 26, 26, 41, 14, 4, 42, 24, 13, 32, 14, 2, 20, 15, 20, 23, 8, 18, 26, 40, 28, 23, 13, 32, 21, 12, 46, 4, 50, 34, 43, 27, 10, 11, 30, 8, 15, 0, 35, 20, 44, 15, 38, 39, 37, 3, 12, 11, 10, 19, 40, 45, 7, 41, 40, 35]
[16, 32, 12, 43, 33, 20, 9, 41, 42, 31, 28, 15, 21, 8, 35, 48, 7, 4, 4, 11, 36, 27, 45, 9, 35, 2, 20, 23, 22, 26, 14, 39, 31, 10, 1, 17, 8, 36, 42, 22, 50, 46, 42, 32, 32, 0, 43, 34, 22, 33, 0, 17, 27, 33, 18, 11, 42, 38, 16, 34, 19, 11, 3, 6, 0, 47, 38, 13, 40, 6, 6, 46, 25, 3, 45, 21, 3, 45, 15, 41, 8, 24, 20, 19, 9, 49, 14, 1, 27, 42, 48, 13, 38, 24, 32, 42, 11, 44, 8, 24, 3, 46, 9, 23, 41, 30, 35, 15, 21, 20, 22, 40, 37, 22, 35, 21, 43, 41, 42, 7, 19, 31, 50, 6, 10, 43, 26, 23, 14, 17, 39, 42, 20, 38, 17, 7, 29, 25, 6, 19]
[33, 26, 25, 1, 30, 32, 40, 46, 43, 30, 27, 48, 31, 7, 41, 29, 33, 34, 7, 6, 4, 38, 42, 43, 0, 4, 24, 15, 10, 5, 50, 26, 49, 0, 16, 37, 8, 26, 1, 11, 11, 35, 34, 45, 29, 17, 23, 30, 4, 17, 17, 0, 15, 21, 28, 23, 4, 11, 46, 27, 3, 46, 35, 11, 0, 6, 10, 20, 35, 24, 16, 22, 50, 32, 1, 0, 33, 46, 31, 28, 37, 4, 10, 4, 31, 20, 36, 15, 47, 30, 21, 22, 39, 16, 20, 23, 46, 25, 24, 37, 24, 50, 37, 25, 49, 41, 25, 10, 11, 17, 9, 34, 9, 0, 2, 21, 18, 44, 19, 33, 18, 32, 21, 42, 1, 32, 39, 44, 10, 35, 19, 32, 0, 11, 12, 4, 18, 40, 42, 17]
[34, 23, 41, 17, 36, 6, 4, 41, 13, 11, 13, 43, 25, 0, 18, 11, 13, 33, 3, 6, 40, 23, 32, 42, 15, 12, 31, 1, 44, 18, 32, 4, 42, 8, 27, 17, 1, 24, 7, 1, 25, 8, 50, 27, 32, 36, 1, 48, 6, 32, 27, 15, 0, 31, 27, 35, 32, 41, 29, 43, 44, 48, 34, 5, 50, 35, 31, 30, 43, 0, 26, 24, 9, 40, 18, 20, 37, 46, 15, 29, 1, 30, 18, 3, 28, 6, 10, 18, 37, 35, 23, 38, 23, 27, 29, 4, 43, 34, 25, 46, 30, 13, 18, 44, 35, 2, 2, 14, 10, 14, 16, 38, 31, 1, 4, 44, 28, 41, 36, 18, 25, 12, 8, 39, 16, 10, 31, 14, 30, 21, 37, 38, 8, 31, 11, 20, 7, 37, 32, 28]
[38, 4, 8, 15, 31, 35, 27, 32, 19, 48, 14, 49, 15, 27, 33, 40, 48, 31, 4, 18, 39, 29, 22, 27, 13, 5, 18, 2, 49, 33, 26, 6, 10, 37, 33, 43, 1, 11, 33, 5, 35, 27, 7, 3, 46, 11, 50, 20, 44, 49, 33, 21, 31, 0, 14, 43, 0, 20, 11, 47, 38, 2, 34, 26, 24, 42, 2, 7, 44, 2, 0, 0, 8, 38, 21, 14, 33, 49, 23, 42, 20, 45, 13, 13, 33, 27, 39, 9, 12, 37, 47, 11, 44, 37, 32, 28, 41, 9, 42, 4, 11, 38, 34, 23, 22, 1, 7, 31, 15, 48, 46, 26, 45, 39, 39, 2, 32, 33, 10, 9, 48, 16, 15, 16, 19, 10, 27, 11, 12, 40, 7, 24, 47, 34, 2, 47, 13, 29, 40, 26]
[11, 7, 46, 3, 46, 34, 35, 10, 10, 21, 40, 37, 11, 33, 40, 11, 21, 24, 23, 32, 17, 46, 8, 10, 35, 17, 1, 24, 5, 6, 11, 44, 0, 44, 11, 40, 34, 21, 49, 45, 17, 16, 33, 20, 33, 28, 21, 37, 33, 43, 18, 28, 27, 14, 0, 0, 47, 16, 29, 9, 10, 42, 13, 39, 5, 14, 3, 8, 43, 45, 46, 30, 43, 11, 1, 46, 16, 50, 32, 11, 4, 23, 50, 29, 20, 34, 36, 40, 37, 18, 2, 19, 21, 50, 39, 47, 41, 40, 48, 2, 6, 20, 35, 14, 5, 0, 13, 25, 48, 18, 35, 14, 24, 26, 29, 6, 32, 33, 41, 41, 4, 40, 42, 43, 31, 34, 6, 0, 27, 33, 25, 14, 17, 41, 0, 45, 5, 35, 29, 36]
[28, 47, 45, 4, 11, 18, 10, 37, 13, 10, 48, 32, 37, 12, 27, 8, 32, 24, 3, 10, 32, 0, 40, 41, 14, 16, 41, 26, 48, 14, 33, 24, 4, 30, 44, 6, 18, 28, 2, 23, 43, 49, 32, 47, 50, 27, 32, 15, 36, 22, 11, 23, 35, 43, 0, 0, 22, 33, 41, 3, 14, 31, 39, 32, 32, 12, 38, 12, 41, 30, 41, 13, 20, 47, 30, 50, 41, 50, 43, 23, 20, 41, 0, 13, 42, 4, 34, 2, 28, 19, 30, 38, 14, 17, 20, 49, 12, 41, 49, 28, 17, 0, 12, 20, 18, 21, 8, 3, 19, 15, 7, 10, 20, 50, 4, 40, 0, 28, 14, 41, 46, 41, 1, 12, 14, 7, 13, 30, 50, 19, 10, 6, 37, 14, 22, 10, 17, 19, 26, 20]
[21, 23, 27, 23, 50, 36, 0, 42, 5, 23, 13, 24, 35, 49, 0, 0, 33, 12, 15, 32, 42, 28, 44, 19, 37, 39, 45, 24, 48, 6, 1, 27, 3, 13, 12, 9, 6, 10, 36, 24, 45, 21, 47, 38, 40, 15, 6, 10, 26, 6, 42, 4, 32, 0, 47, 22, 0, 30, 2, 38, 50, 26, 17, 50, 50, 48, 32, 35, 0, 23, 48, 48, 49, 40, 35, 20, 8, 24, 24, 10, 20, 16, 21, 8, 33, 26, 19, 49, 21, 6, 2, 49, 12, 3, 14, 38, 33, 50, 21, 8, 21, 3, 21, 26, 5, 24, 1, 45, 18, 29, 9, 28, 1, 50, 8, 34, 3, 41, 11, 9, 50, 16, 1, 44, 3, 0, 42, 30, 32, 0, 43, 18, 27, 10, 11, 1, 32, 27, 1, 21]
[9, 50, 7, 4, 0, 37, 44, 41, 6, 8, 16, 39, 0, 32, 13, 47, 10, 11, 4, 26, 27, 35, 36, 23, 22, 3, 7, 7, 6, 24, 36, 10, 23, 22, 16, 22, 22, 1, 30, 1, 20, 40, 16, 29, 6, 35, 21, 11, 12, 6, 38, 11, 41, 20, 16, 33, 30, 0, 17, 26, 24, 32, 42, 35, 22, 12, 35, 32, 31, 6, 37, 37, 23, 44, 12, 18, 44, 47, 32, 19, 17, 31, 5, 3, 40, 2, 50, 38, 50, 26, 9, 7, 50, 22, 5, 16, 13, 16, 49, 16, 46, 6, 35, 39, 43, 1, 30, 2, 24, 13, 40, 33, 32, 46, 49, 15, 14, 13, 15, 16, 39, 50, 6, 30, 12, 6, 22, 10, 41, 22, 4, 28, 12, 4, 19, 3, 6, 41, 50, 31]
[13, 45, 30, 35, 30, 5, 23, 7, 38, 39, 43, 39, 5, 26, 24, 1, 21, 8, 10, 47, 44, 40, 10, 39, 8, 18, 6, 42, 29, 47, 48, 37, 10, 35, 25, 11, 2, 21, 4, 16, 46, 15, 1, 44, 37, 49, 39, 2, 36, 6, 16, 46, 29, 11, 29, 41, 2, 17, 0, 17, 32, 0, 46, 1, 43, 45, 4, 46, 4, 14, 12, 17, 46, 12, 9, 2, 46, 4, 37, 45, 25, 6, 15, 18, 27, 43, 6, 11, 22, 11, 24, 41, 11, 32, 5, 50, 12, 27, 34, 35, 44, 18, 37, 3, 37, 18, 24, 1, 37, 43, 10, 30, 45, 44, 14, 39, 42, 20, 41, 12, 33, 31, 16, 14, 4, 50, 16, 36, 8, 27, 14, 35, 5, 2, 22, 33, 47, 0, 35, 14]
[50, 21, 11, 49, 18, 0, 7, 28, 36, 43, 20, 28, 48, 41, 2, 36, 31, 12, 16, 2, 3, 7, 43, 41, 18, 4, 8, 46, 2, 4, 3, 46, 23, 45, 17, 48, 12, 1, 23, 42, 29, 31, 28, 42, 23, 50, 45, 4, 14, 29, 34, 27, 43, 47, 9, 3, 38, 26, 17, 0, 6, 27, 13, 17, 21, 25, 36, 21, 48, 19, 10, 38, 33, 12, 42, 32, 20, 40, 12, 35, 24, 7, 5, 39, 12, 46, 42, 13, 37, 10, 14, 31, 9, 38, 42, 32, 36, 7, 36, 40, 40, 32, 48, 45, 24, 45, 22, 26, 36, 12, 12, 25, 28, 28, 25, 19, 34, 8, 3, 20, 12, 29, 46, 34, 41, 43, 37, 37, 6, 20, 48, 29, 29, 6, 48, 27, 39, 31, 19, 50]
[3, 30, 47, 40, 2, 0, 21, 43, 19, 11, 39, 17, 26, 48, 15, 13, 36, 50, 45, 14, 38, 31, 17, 18, 20, 46, 5, 22, 8, 44, 10, 14, 30, 36, 15, 40, 7, 19, 2, 22, 2, 49, 39, 28, 8, 20, 32, 5, 33, 1, 19, 3, 44, 38, 10, 14, 50, 24, 32, 6, 0, 30, 15, 27, 32, 2, 13, 4, 36, 50, 19, 19, 22, 49, 32, 29, 23, 47, 26, 49, 10, 47, 33, 8, 35, 16, 43, 20, 23, 26, 4, 3, 38, 31, 22, 33, 11, 47, 31, 4, 45, 42, 21, 40, 25, 20, 32, 28, 6, 26, 13, 32, 19, 25, 4, 48, 11, 21, 18, 28, 17, 30, 6, 41, 50, 28, 49, 14, 13, 7, 19, 15, 41, 16, 44, 23, 5, 48, 30, 42]
[30, 27, 16, 39, 2, 12, 30, 10, 44, 12, 14, 44, 28, 6, 21, 40, 50, 5, 3, 47, 40, 11, 7, 28, 6, 29, 5, 3, 1, 30, 42, 50, 49, 39, 26, 24, 49, 45, 37, 10, 21, 0, 36, 27, 5, 47, 32, 37, 22, 48, 11, 46, 48, 2, 42, 31, 26, 32, 0, 27, 30, 0, 11, 35, 7, 26, 7, 32, 14, 12, 11, 13, 35, 1, 49, 50, 50, 50, 17, 10, 29, 39, 17, 26, 9, 2, 42, 14, 34, 44, 24, 0, 14, 7, 37, 27, 8, 20, 1, 50, 46, 19, 10, 46, 34, 44, 15, 4, 36, 5, 2, 34, 33, 22, 17, 46, 27, 36, 16, 17, 37, 49, 17, 26, 34, 16, 27, 37, 41, 45, 12, 34, 19, 6, 35, 39, 42, 6, 29, 11]
[16, 19, 48, 14, 17, 21, 12, 42, 12, 47, 2, 20, 36, 29, 40, 46, 19, 24, 26, 42, 12, 16, 32, 1, 19, 21, 1, 16, 12, 46, 47, 15, 46, 33, 15, 11, 21, 17, 2, 45, 11, 50, 1, 37, 29, 9, 44, 35, 29, 44, 3, 35, 34, 34, 13, 39, 17, 42, 46, 13, 15, 11, 0, 34, 28, 12, 9, 35, 7, 2, 16, 11, 50, 35, 12, 41, 34, 23, 5, 7, 31, 14, 23, 30, 26, 12, 4, 27, 4, 18, 27, 16, 6, 13, 7, 39, 33, 1, 36, 47, 15, 18, 41, 0, 13, 0, 38, 29, 30, 45, 28, 36, 22, 40, 3, 47, 41, 38, 10, 30, 43, 7, 23, 34, 28, 18, 46, 18, 21, 38, 17, 20, 45, 3, 29, 18, 6, 45, 40, 35]
[7, 30, 48, 29, 3, 40, 10, 45, 20, 13, 23, 11, 3, 5, 10, 31, 19, 41, 47, 1, 0, 24, 36, 27, 39, 32, 27, 2, 22, 8, 3, 22, 24, 18, 23, 7, 45, 39, 39, 2, 48, 15, 9, 35, 49, 39, 22, 12, 36, 20, 6, 11, 5, 26, 39, 32, 50, 35, 1, 17, 27, 35, 34, 0, 1, 3, 8, 33, 41, 23, 1, 41, 16, 37, 19, 9, 13, 45, 12, 39, 5, 4, 19, 47, 2, 39, 17, 48, 20, 25, 41, 12, 36, 2, 14, 26, 10, 23, 14, 21, 17, 10, 31, 50, 42, 15, 35, 12, 31, 17, 43, 3, 21, 32, 44, 3, 46, 1, 23, 19, 20, 5, 32, 11, 17, 14, 13, 50, 32, 48, 26, 44, 28, 1, 41, 13, 12, 4, 23, 22]
[2, 35, 23, 41, 22, 16, 2, 17, 22, 18, 49, 3, 47, 11, 24, 27, 6, 49, 41, 13, 26, 15, 2, 24, 44, 18, 40, 4, 0, 17, 41, 36, 16, 32, 40, 46, 27, 38, 7, 33, 17, 6, 13, 7, 21, 30, 38, 35, 35, 42, 0, 0, 50, 24, 5, 32, 50, 22, 43, 21, 32, 7, 28, 1, 0, 4, 14, 5, 38, 26, 26, 14, 36, 45, 27, 5, 35, 48, 43, 32, 4, 50, 9, 24, 20, 13, 4, 17, 43, 36, 47, 47, 40, 14, 23, 37, 29, 9, 50, 47, 32, 46, 14, 34, 5, 37, 12, 41, 36, 19, 40, 50, 39, 17, 14, 43, 42, 16, 35, 46, 31, 11, 19, 42, 24, 35, 7, 11, 25, 32, 39, 37, 15, 37, 6, 13, 33, 36, 11, 6]
[14, 47, 35, 16, 39, 1, 16, 32, 17, 14, 12, 15, 32, 1, 41, 50, 37, 42, 44, 26, 4, 26, 18, 2, 25, 14, 11, 0, 32, 27, 5, 12, 16, 19, 38, 21, 6, 5, 46, 39, 22, 4, 28, 27, 18, 28, 21, 14, 45, 10, 47, 6, 35, 42, 14, 12, 48, 12, 45, 25, 2, 26, 12, 3, 4, 0, 7, 16, 49, 16, 38, 47, 2, 13, 49, 22, 8, 38, 26, 49, 39, 27, 50, 3, 11, 14, 46, 47, 44, 13, 36, 27, 15, 29, 47, 45, 5, 26, 43, 26, 35, 37, 21, 11, 28, 2, 14, 25, 24, 8, 0, 38, 29, 27, 4, 8, 28, 10, 46, 40, 37, 41, 50, 7, 19, 35, 50, 4, 28, 38, 26, 34, 0, 1, 17, 35, 45, 5, 49, 40]
