N1,N2,...,Nx
[18, 26, 48, 17, 40, 2, 44, 1, 32, 9, 21, 33, 2, 22, 42, 33, 18, 2, 37, 0, 7, 15, 27, 25, 27, 23, 26, 6, 38, 16, 34, 4, 46, 22, 3, 42, 25, 35, 15, 43, 20, 21, 11, 15, 22, 47, 34, 32, 14, 0, 17, 10, 26, 49, 0, 28, 46, 36, 34, 5, 1, 30, 46, 26, 3, 38, 47, 28, 36, 9, 20, 25, 47, 15, 17, 35, 38, 13, 32, 11, 35, 44, 42, 41, 35, 43, 6, 42, 30, 22, 45, 33, 16, 13]
[27, 3, 13, 13, 32, 33, 0, 33, 46, 34, 27, 44, 37, 7, 15, 14, 40, 48, 49, 22, 15, 5, 48, 4, 47, 18, 18, 17, 49, 29, 24, 21, 9, 49, 30, 35, 45, 12, 9, 8, 18, 10, 45, 46, 50, 18, 31, 23, 50, 17, 0, 20, 11, 11, 10, 29, 20, 14, 26, 8, 31, 7, 44, 18, 33, 50, 18, 3, 49, 5, 24, 1, 28, 21, 27, 46, 33, 43, 8, 43, 25, 10, 35, 48, 44, 26, 25, 21, 12, 1, 23, 32, 5, 40]
[6, 35, 32, 31, 39, 25, 15, 39, 21, 48, 7, 48, 14, 28, 40, 39, 24, 19, 5, 28, 26, 45, 26, 12, 28, 31, 39, 44, 22, 15, 47, 17, 25, 30, 6, 3, 33, 21, 48, 44, 31, 9, 7, 26, 50, 12, 2, 36, 42, 10, 20, 0, 45, 42, 22, 25, 46, 4, 0, 36, 11, 39, 22, 35, 47, 5, 42, 3, 39, 0, 30, 46, 15, 22, 34, 13, 20, 19, 41, 27, 6, 9, 13, 35, 43, 28, 3, 24, 17, 36, 15, 23, 28, 1]
[42, 43, 4, 17, 11, 33, 36, 6, 48, 38, 46, 17, 12, 23, 13, 21, 34, 20, 31, 36, 41, 20, 30, 45, 10, 14, 14, 11, 28, 23, 11, 46, 50, 44, 29, 31, 0, 0, 7, 48, 30, 17, 45, 24, 28, 34, 39, 5, 25, 26, 11, 45, 0, 48, 41, 35, 32, 1, 47, 26, 8, 9, 43, 2, 19, 37, 17, 48, 22, 5, 29, 37, 36, 30, 4, 11, 7, 34, 50, 19, 12, 8, 32, 22, 3, 18, 45, 1, 6, 32, 13, 33, 7, 43]
[22, 48, 7, 14, 35, 4, 34, 2, 21, 42, 3, 4, 28, 41, 43, 0, 8, 45, 17, 9, 6, 41, 45, 16, 13, 45, 32, 0, 30, 46, 9, 14, 41, 21, 21, 42, 13, 33, 20, 31, 14, 25, 19, 47, 46, 26, 18, 50, 14, 49, 11, 42, 48, 0, 22, 39, 35, 36, 21, 35, 17, 31, 15, 30, 10, 27, 45, 34, 5, 3, 2, 35, 33, 39, 26, 28, 11, 35, 9, 3, 48, 10, 34, 18, 23, 8, 41, 50, 21, 38, 5, 6, 34, 2]
[18, 10, 20, 6, 37, 7, 43, 6, 44, 2, 18, 21, 48, 0, 38, 36, 29, 0, 0, 48, 26, 31, 32, 38, 0, 35, 19, 34, 31, 20, 8, 39, 38, 12, 44, 25, 1, 4, 10, 18, 12, 24, 23, 5, 43, 21, 41, 0, 32, 0, 10, 22, 41, 22, 0, 39, 42, 31, 1, 1, 30, 3, 20, 33, 34, 48, 1, 18, 39, 14, 8, 12, 49, 13, 47, 48, 11, 24, 3, 9, 33, 5, 24, 21, 29, 42, 31, 47, 4, 30, 50, 22, 31, 25]
[49, 40, 41, 21, 5, 28, 35, 50, 38, 9, 22, 45, 9, 41, 21, 19, 32, 13, 17, 22, 9, 46, 25, 26, 35, 10, 1, 10, 6, 9, 32, 43, 22, 33, 4, 14, 48, 20, 40, 20, 42, 0, 35, 47, 22, 27, 44, 5, 5, 28, 29, 25, 35, 39, 39, 0, 42, 31, 11, 33, 25, 34, 30, 43, 31, 3, 35, 20, 13, 19, 35, 8, 16, 25, 38, 41, 14, 21, 24, 3, 48, 13, 6, 48, 13, 35, 42, 15, 45, 40, 33, 48, 4, 8]
[26, 24, 50, 28, 41, 5, 44, 16, 37, 9, 35, 28, 45, 46, 43, 16, 41, 27, 42, 12, 2, 42, 35, 25, 41, 32, 8, 44, 38, 43, 50, 48, 6, 16, 31, 36, 47, 28, 50, 36, 10, 5, 14, 1, 16, 39, 23, 20, 31, 46, 20, 46, 32, 35, 42, 42, 0, 29, 45, 35, 8, 44, 2, 15, 50, 6, 29, 11, 47, 11, 17, 45, 16, 21, 4, 24, 23, 40, 31, 19, 36, 38, 44, 30, 17, 48, 23, 42, 16, 7, 0, 2, 30, 29]
[38, 34, 15, 5, 49, 18, 39, 21, 46, 47, 4, 10, 5, 33, 2, 48, 21, 30, 23, 1, 10, 25, 9, 24, 29, 50, 22, 40, 42, 31, 11, 23, 20, 38, 19, 5, 33, 9, 12, 1, 40, 38, 31, 43, 5, 32, 7, 34, 16, 36, 14, 4, 1, 36, 31, 31, 29, 0, 0, 12, 16, 6, 34, 33, 40, 27, 4, 5, 30, 20, 18, 47, 10, 26, 36, 38, 27, 3, 16, 18, 28, 12, 48, 37, 12, 42, 35, 30, 25, 20, 24, 46, 50, 9]
[46, 43, 12, 46, 4, 49, 45, 0, 26, 11, 5, 11, 35, 32, 3, 5, 19, 19, 14, 1, 8, 31, 37, 49, 25, 50, 44, 25, 50, 39, 40, 43, 46, 3, 10, 18, 15, 5, 26, 20, 29, 11, 45, 36, 15, 38, 35, 32, 49, 34, 26, 0, 47, 21, 1, 11, 45, 0, 0, 16, 7, 20, 49, 46, 28, 31, 40, 39, 32, 49, 13, 42, 2, 10, 32, 26, 9, 41, 27, 14, 39, 23, 24, 10, 14, 0, 43, 17, 44, 38, 28, 42, 6, 34]
[13, 23, 24, 42, 20, 2, 36, 6, 18, 12, 22, 27, 29, 24, 0, 46, 11, 1, 9, 4, 20, 48, 9, 25, 32, 12, 30, 37, 6, 12, 1, 34, 4, 0, 9, 13, 10, 3, 22, 25, 28, 44, 1, 29, 8, 44, 22, 22, 4, 5, 8, 36, 26, 35, 1, 33, 35, 12, 16, 0, 34, 30, 23, 47, 40, 32, 26, 36, 48, 0, 15, 14, 3, 50, 32, 25, 11, 15, 38, 39, 33, 9, 8, 19, 15, 34, 44, 13, 6, 26, 1, 10, 47, 6]
[46, 50, 49, 43, 22, 23, 15, 25, 22, 41, 3, 17, 30, 46, 9, 6, 8, 33, 27, 0, 45, 46, 5, 12, 46, 20, 28, 46, 17, 48, 30, 39, 36, 38, 39, 20, 20, 50, 12, 18, 41, 27, 46, 1, 1, 10, 44, 34, 1, 1, 31, 11, 8, 17, 30, 25, 8, 16, 7, 34, 0, 50, 47, 5, 12, 19, 22, 39, 16, 25, 49, 43, 47, 30, 41, 48, 5, 29, 26, 0, 25, 28, 14, 20, 35, 30, 18, 36, 34, 12, 10, 40, 3, 33]
[41, 30, 20, 36, 31, 46, 19, 41, 50, 42, 24, 37, 16, 3, 34, 30, 37, 16, 11, 2, 46, 39, 38, 18, 6, 2, 17, 12, 46, 40, 29, 34, 43, 9, 5, 34, 47, 49, 13, 14, 40, 46, 1, 2, 36, 32, 3, 3, 45, 30, 7, 39, 9, 31, 3, 34, 44, 6, 20, 30, 50, 0, 8, 42, 35, 29, 24, 5, 11, 41, 2, 34, 45, 11, 48, 40, 11, 7, 40, 21, 39, 13, 16, 27, 43, 47, 28, 48, 25, 7, 33, 34, 29, 30]
[47, 29, 29, 43, 27, 41, 9, 26, 10, 19, 1, 47, 7, 1, 13, 0, 5, 18, 36, 7, 10, 32, 37, 38, 31, 36, 39, 3, 27, 8, 10, 50, 1, 45, 36, 14, 43, 24, 4, 34, 42, 25, 45, 33, 19, 33, 12, 40, 5, 46, 44, 22, 43, 15, 20, 30, 2, 34, 49, 23, 47, 8, 0, 4, 43, 37, 4, 21, 0, 46, 6, 48, 16, 15, 24, 42, 5, 18, 35, 42, 10, 25, 45, 37, 8, 44, 18, 38, 15, 42, 8, 11, 43, 5]
[4, 17, 4, 1, 28, 8, 23, 43, 43, 48, 16, 33, 35, 17, 46, 16, 36, 16, 43, 10, 12, 44, 9, 22, 41, 37, 22, 24, 17, 17, 48, 50, 43, 32, 3, 47, 20, 8, 5, 27, 20, 17, 36, 49, 50, 29, 47, 39, 29, 26, 18, 35, 2, 30, 33, 43, 15, 33, 46, 47, 5, 42, 4, 0, 22, 18, 34, 24, 27, 1, 15, 4, 5, 35, 21, 17, 19, 41, 20, 49, 32, 25, 7, 21, 50, 12, 26, 47, 1, 40, 37, 25, 27, 49]
[10, 26, 38, 18, 25, 29, 17, 49, 23, 7, 50, 40, 48, 1, 11, 2, 49, 15, 44, 7, 32, 50, 6, 20, 9, 3, 7, 47, 19, 35, 24, 15, 0, 37, 30, 6, 7, 42, 6, 50, 4, 24, 10, 15, 18, 44, 20, 14, 12, 3, 33, 47, 19, 10, 34, 31, 50, 40, 28, 40, 12, 35, 43, 22, 0, 20, 9, 18, 46, 39, 5, 47, 7, 48, 48, 39, 38, 18, 8, 8, 10, 37, 11, 12, 17, 29, 2, 39, 48, 33, 5, 16, 23, 26]
[7, 5, 1, 16, 10, 28, 16, 14, 43, 10, 31, 39, 4, 42, 19, 43, 4, 23, 31, 43, 33, 32, 40, 0, 41, 36, 27, 5, 2, 5, 32, 33, 3, 39, 37, 47, 16, 14, 18, 47, 41, 28, 14, 19, 40, 31, 21, 5, 36, 38, 50, 5, 37, 27, 48, 3, 6, 27, 31, 32, 19, 29, 37, 18, 20, 0, 50, 26, 17, 14, 19, 5, 21, 38, 36, 7, 3, 33, 4, 1, 33, 40, 48, 40, 49, 29, 25, 27, 15, 43, 36, 20, 47, 23]
[15, 37, 33, 43, 44, 23, 31, 0, 40, 1, 7, 3, 40, 0, 11, 24, 40, 4, 43, 38, 17, 32, 16, 8, 7, 18, 12, 1, 9, 15, 34, 43, 23, 8, 42, 18, 29, 22, 24, 17, 21, 20, 13, 24, 13, 4, 42, 35, 22, 47, 18, 42, 17, 45, 1, 35, 29, 4, 40, 26, 22, 24, 4, 34, 9, 50, 0, 35, 34, 30, 29, 50, 31, 35, 29, 31, 19, 36, 13, 35, 10, 13, 33, 29, 38, 5, 31, 13, 31, 11, 45, 5, 30, 18]
[9, 39, 20, 6, 19, 26, 6, 9, 36, 24, 19, 32, 8, 7, 31, 2, 44, 30, 29, 46, 42, 24, 3, 38, 26, 37, 40, 6, 29, 33, 32, 48, 44, 36, 15, 23, 42, 22, 18, 35, 1, 46, 43, 43, 18, 21, 12, 25, 4, 28, 3, 3, 48, 34, 18, 20, 11, 5, 39, 36, 39, 5, 21, 24, 18, 26, 35, 0, 18, 11, 33, 19, 33, 40, 21, 21, 22, 44, 27, 38, 26, 21, 1, 22, 21, 29, 33, 31, 8, 13, 41, 19, 48, 32]
[34, 39, 23, 48, 28, 30, 6, 46, 28, 45, 5, 28, 28, 43, 28, 16, 15, 17, 46, 15, 14, 45, 41, 38, 50, 1, 37, 32, 37, 30, 39, 6, 3, 39, 45, 14, 13, 15, 38, 2, 6, 20, 25, 28, 5, 38, 10, 49, 16, 36, 49, 39, 22, 5, 39, 13, 47, 30, 32, 48, 16, 11, 0, 27, 46, 17, 34, 18, 0, 14, 35, 42, 47, 29, 43, 40, 40, 42, 42, 21, 26, 25, 25, 26, 16, 18, 22, 48, 10, 2, 49, 46, 17, 18]
[49, 47, 29, 30, 30, 9, 37, 38, 28, 9, 23, 36, 47, 22, 31, 32, 49, 26, 33, 20, 22, 49, 46, 0, 47, 4, 11, 27, 7, 3, 27, 16, 28, 22, 44, 10, 0, 23, 35, 3, 2, 27, 25, 8, 9, 32, 48, 15, 10, 9, 5, 0, 5, 3, 14, 19, 11, 20, 49, 0, 25, 41, 46, 1, 39, 14, 30, 11, 14, 0, 20, 5, 28, 46, 35, 48, 22, 3, 2, 9, 47, 39, 44, 8, 34, 40, 12, 0, 8, 26, 8, 37, 12, 2]
[7, 48, 37, 30, 46, 9, 25, 12, 28, 50, 33, 32, 19, 4, 50, 0, 29, 47, 31, 18, 13, 19, 46, 22, 49, 29, 34, 46, 9, 12, 5, 35, 26, 9, 22, 7, 6, 20, 44, 35, 18, 23, 9, 50, 4, 29, 37, 30, 1, 20, 24, 30, 29, 2, 8, 35, 17, 18, 13, 15, 49, 2, 6, 15, 5, 19, 29, 33, 35, 20, 0, 34, 26, 33, 33, 26, 2, 32, 36, 1, 31, 35, 45, 41, 43, 0, 2, 29, 27, 24, 12, 47, 47, 23]
[40, 2, 27, 5, 34, 30, 36, 22, 5, 49, 40, 18, 16, 45, 50, 1, 3, 19, 40, 27, 46, 38, 5, 28, 0, 39, 9, 11, 4, 43, 18, 50, 47, 35, 38, 8, 50, 48, 8, 1, 0, 10, 3, 45, 31, 18, 44, 41, 30, 25, 1, 46, 37, 35, 12, 8, 45, 47, 42, 14, 43, 34, 48, 4, 47, 5, 50, 19, 42, 5, 34, 0, 13, 8, 14, 34, 29, 49, 49, 33, 1, 13, 15, 5, 31, 39, 31, 30, 34, 42, 48, 7, 8, 23]
[43, 49, 42, 24, 12, 19, 30, 46, 23, 11, 32, 41, 13, 43, 15, 7, 11, 43, 7, 25, 8, 33, 19, 21, 44, 23, 50, 7, 15, 43, 11, 16, 41, 13, 5, 7, 30, 13, 26, 29, 34, 36, 34, 22, 21, 46, 46, 31, 36, 47, 28, 15, 36, 33, 49, 16, 16, 10, 2, 3, 47, 45, 16, 5, 7, 21, 31, 33, 47, 28, 26, 13, 0, 48, 1, 34, 19, 49, 34, 3, 28, 6, 1, 17, 8, 24, 9, 35, 9, 22, 13, 35, 33, 15]
[24, 46, 28, 34, 22, 49, 41, 7, 10, 44, 14, 7, 29, 48, 8, 48, 13, 40, 37, 9, 41, 4, 34, 8, 33, 24, 25, 28, 9, 20, 25, 11, 48, 48, 29, 39, 23, 41, 1, 27, 2, 11, 4, 28, 47, 8, 28, 32, 11, 15, 21, 22, 30, 39, 13, 25, 21, 26, 10, 50, 30, 11, 15, 35, 48, 38, 35, 40, 29, 46, 33, 8, 48, 0, 7, 23, 25, 33, 46, 40, 22, 2, 45, 45, 43, 49, 37, 39, 29, 34, 12, 17, 17, 20]
[10, 32, 43, 49, 27, 39, 21, 42, 38, 37, 30, 6, 0, 50, 22, 45, 6, 1, 12, 43, 27, 20, 38, 42, 32, 37, 9, 12, 40, 38, 25, 43, 39, 6, 26, 22, 16, 41, 8, 32, 8, 8, 5, 21, 50, 24, 41, 4, 0, 17, 27, 34, 4, 26, 47, 38, 4, 36, 32, 32, 41, 48, 24, 21, 48, 36, 29, 21, 43, 35, 33, 14, 1, 7, 0, 30, 44, 33, 19, 2, 48, 14, 44, 48, 43, 4, 28, 47, 4, 12, 19, 7, 22, 32]
[16, 9, 5, 1, 14, 11, 36, 7, 30, 42, 6, 46, 15, 33, 2, 12, 13, 22, 12, 12, 28, 14, 48, 1, 7, 21, 11, 3, 4, 42, 2, 13, 48, 50, 48, 29, 47, 24, 29, 36, 41, 48, 34, 25, 3, 39, 43, 13, 17, 35, 46, 13, 11, 28, 48, 41, 24, 38, 26, 25, 48, 40, 42, 17, 39, 7, 31, 21, 40, 48, 26, 34, 34, 23, 30, 0, 31, 30, 18, 15, 41, 10, 0, 8, 9, 20, 31, 46, 11, 48, 46, 41, 7, 7]
[1, 8, 24, 25, 31, 39, 4, 1, 7, 39, 4, 6, 35, 23, 16, 8, 41, 28, 0, 18, 18, 6, 36, 17, 26, 13, 28, 37, 22, 3, 45, 3, 28, 36, 46, 48, 43, 30, 27, 4, 42, 42, 22, 31, 13, 46, 19, 30, 36, 38, 33, 20, 7, 11, 11, 14, 23, 27, 9, 11, 5, 11, 5, 19, 38, 3, 19, 22, 40, 22, 2, 29, 19, 25, 44, 31, 0, 9, 38, 4, 26, 11, 26, 39, 16, 38, 34, 2, 15, 3, 39, 23, 38, 3]
[35, 38, 27, 16, 46, 32, 44, 45, 36, 49, 46, 27, 44, 42, 0, 42, 37, 20, 48, 11, 16, 49, 6, 11, 18, 27, 50, 1, 34, 12, 35, 42, 32, 38, 46, 21, 29, 19, 21, 36, 10, 50, 28, 49, 22, 4, 43, 13, 16, 13, 43, 19, 34, 35, 24, 21, 40, 3, 41, 15, 29, 7, 18, 41, 18, 33, 36, 44, 42, 3, 32, 49, 49, 33, 33, 30, 9, 0, 4, 37, 40, 25, 41, 22, 20, 21, 21, 42, 4, 39, 1, 33, 38, 25]
[31, 43, 40, 41, 5, 28, 10, 26, 30, 26, 28, 44, 15, 35, 2, 5, 17, 19, 1, 49, 48, 38, 37, 44, 35, 32, 38, 29, 14, 35, 37, 18, 1, 29, 1, 9, 22, 18, 4, 1, 17, 15, 20, 24, 11, 49, 39, 49, 43, 32, 8, 41, 50, 9, 3, 24, 31, 16, 27, 38, 26, 40, 35, 20, 8, 4, 13, 27, 42, 2, 36, 49, 34, 46, 19, 18, 38, 4, 0, 32, 41, 38, 3, 33, 35, 47, 19, 3, 4, 26, 41, 35, 23, 22]
[4, 17, 45, 1, 6, 18, 8, 27, 46, 3, 35, 20, 26, 18, 41, 10, 8, 21, 4, 18, 25, 23, 36, 49, 15, 48, 22, 24, 41, 26, 20, 23, 5, 24, 39, 28, 40, 20, 31, 8, 17, 0, 48, 0, 37, 2, 15, 33, 27, 11, 43, 27, 19, 3, 9, 3, 19, 18, 14, 39, 0, 21, 42, 49, 8, 1, 35, 38, 21, 9, 1, 33, 3, 40, 2, 15, 4, 37, 32, 0, 26, 45, 21, 24, 2, 38, 12, 42, 35, 31, 36, 16, 32, 12]
[8, 12, 26, 41, 10, 30, 44, 5, 16, 26, 31, 38, 6, 48, 17, 42, 43, 27, 20, 36, 2, 29, 9, 1, 35, 2, 21, 17, 10, 13, 37, 39, 0, 8, 17, 30, 6, 34, 50, 34, 13, 15, 50, 29, 6, 38, 37, 3, 16, 35, 25, 6, 12, 48, 33, 48, 36, 28, 39, 33, 25, 39, 10, 32, 10, 33, 10, 26, 26, 47, 31, 1, 28, 22, 48, 41, 26, 40, 41, 26, 0, 14, 48, 42, 14, 2, 39, 40, 17, 0, 12, 11, 13, 37]
[33, 17, 31, 45, 32, 40, 16, 42, 39, 14, 25, 27, 10, 20, 8, 28, 27, 42, 40, 48, 2, 2, 3, 14, 10, 29, 18, 12, 38, 6, 2, 25, 39, 27, 28, 38, 24, 18, 31, 37, 19, 40, 41, 35, 42, 37, 16, 44, 42, 44, 10, 9, 8, 10, 5, 13, 38, 12, 23, 9, 28, 13, 25, 25, 37, 40, 13, 21, 25, 39, 35, 13, 6, 2, 14, 10, 11, 25, 38, 45, 14, 0, 28, 37, 20, 6, 10, 2, 39, 49, 3, 11, 22, 39]
[0, 32, 7, 13, 10, 20, 4, 3, 47, 45, 21, 19, 33, 6, 5, 11, 21, 42, 47, 0, 40, 41, 42, 38, 27, 23, 49, 1, 50, 1, 33, 18, 38, 8, 20, 24, 20, 32, 20, 27, 16, 4, 6, 8, 0, 42, 43, 18, 48, 42, 35, 13, 32, 34, 24, 6, 44, 48, 24, 8, 14, 16, 45, 7, 11, 48, 33, 1, 25, 44, 45, 15, 1, 45, 44, 0, 26, 41, 3, 21, 48, 28, 0, 22, 23, 34, 47, 37, 11, 16, 2, 25, 30, 38]
[32, 37, 25, 20, 13, 5, 28, 34, 35, 39, 12, 32, 9, 40, 39, 16, 8, 22, 36, 19, 1, 24, 33, 43, 21, 12, 34, 2, 18, 38, 46, 12, 5, 21, 40, 41, 26, 42, 49, 18, 22, 7, 14, 29, 44, 20, 28, 45, 44, 41, 48, 35, 22, 18, 21, 48, 30, 37, 10, 19, 20, 27, 37, 21, 12, 40, 29, 22, 26, 8, 41, 5, 17, 45, 48, 8, 39, 22, 33, 24, 42, 37, 22, 0, 9, 46, 43, 47, 36, 16, 14, 31, 12, 15]
[48, 31, 31, 25, 3, 10, 25, 22, 21, 16, 42, 32, 33, 34, 44, 49, 32, 39, 34, 21, 6, 32, 16, 36, 50, 28, 0, 31, 23, 10, 32, 41, 7, 34, 24, 3, 16, 23, 27, 35, 29, 36, 15, 35, 30, 11, 34, 47, 30, 35, 44, 43, 3, 23, 29, 13, 17, 12, 14, 15, 35, 43, 8, 50, 17, 49, 38, 21, 16, 34, 43, 31, 8, 43, 43, 9, 16, 20, 35, 2, 14, 20, 23, 9, 0, 26, 46, 43, 3, 21, 10, 31, 40, 44]
[22, 2, 36, 30, 3, 17, 29, 13, 17, 27, 16, 49, 18, 44, 38, 9, 5, 9, 4, 13, 31, 23, 12, 35, 43, 18, 30, 26, 32, 35, 48, 45, 3, 28, 42, 31, 25, 48, 26, 17, 21, 12, 26, 44, 38, 5, 28, 42, 22, 43, 26, 28, 18, 8, 42, 35, 48, 42, 0, 34, 30, 47, 44, 12, 29, 29, 5, 29, 18, 40, 0, 39, 24, 49, 4, 20, 38, 21, 47, 38, 2, 6, 34, 46, 26, 0, 36, 46, 11, 2, 32, 26, 48, 36]
[0, 12, 32, 32, 0, 9, 23, 22, 34, 5, 23, 17, 37, 7, 0, 27, 28, 1, 36, 15, 28, 24, 35, 7, 44, 26, 29, 32, 6, 12, 17, 22, 4, 38, 24, 0, 41, 7, 42, 25, 3, 7, 0, 26, 6, 40, 44, 16, 34, 6, 25, 3, 45, 41, 31, 42, 23, 35, 43, 44, 18, 28, 18, 26, 2, 25, 31, 33, 22, 12, 2, 31, 9, 37, 28, 31, 34, 21, 19, 12, 39, 10, 47, 43, 46, 36, 0, 29, 49, 8, 47, 16, 47, 32]
[41, 45, 16, 5, 46, 43, 10, 10, 19, 34, 12, 11, 45, 13, 41, 50, 5, 3, 48, 45, 15, 17, 11, 25, 8, 5, 27, 35, 14, 8, 36, 44, 23, 42, 46, 47, 0, 29, 44, 46, 32, 27, 10, 15, 21, 50, 50, 22, 13, 42, 21, 24, 1, 50, 47, 15, 42, 30, 17, 13, 36, 48, 38, 47, 39, 27, 13, 31, 48, 0, 29, 30, 35, 39, 47, 46, 2, 42, 3, 42, 40, 2, 37, 47, 43, 46, 29, 0, 31, 31, 44, 34, 43, 18]
[36, 27, 19, 12, 46, 3, 8, 1, 23, 12, 43, 25, 4, 35, 26, 48, 0, 5, 31, 48, 20, 14, 10, 14, 49, 9, 36, 10, 42, 17, 37, 21, 1, 41, 26, 39, 42, 45, 24, 19, 50, 35, 4, 23, 9, 6, 20, 11, 45, 30, 12, 17, 6, 21, 4, 45, 16, 25, 44, 6, 34, 25, 15, 1, 48, 15, 31, 8, 10, 8, 27, 34, 9, 29, 4, 11, 15, 4, 4, 35, 17, 39, 11, 36, 3, 11, 49, 31, 0, 46, 26, 12, 10, 20]
[43, 35, 2, 33, 15, 18, 2, 6, 4, 12, 4, 4, 12, 37, 5, 20, 9, 42, 35, 20, 42, 40, 5, 32, 25, 29, 49, 40, 11, 1, 7, 21, 21, 5, 30, 49, 1, 18, 14, 47, 49, 16, 14, 0, 44, 19, 43, 29, 23, 22, 1, 36, 32, 38, 30, 40, 7, 20, 38, 26, 12, 7, 42, 40, 33, 43, 11, 13, 2, 26, 24, 42, 22, 34, 12, 48, 3, 39, 26, 31, 0, 49, 16, 16, 21, 2, 8, 31, 46, 0, 18, 37, 6, 8]
[43, 8, 9, 10, 45, 20, 6, 37, 7, 29, 23, 3, 3, 29, 7, 18, 11, 17, 2, 48, 48, 12, 30, 45, 38, 29, 2, 7, 40, 14, 6, 0, 31, 42, 2, 14, 17, 32, 30, 32, 25, 2, 35, 26, 27, 13, 43, 21, 16, 45, 23, 15, 13, 5, 50, 33, 0, 24, 28, 1, 10, 33, 8, 37, 5, 36, 45, 41, 49, 8, 12, 48, 13, 12, 19, 46, 39, 1, 41, 36, 12, 3, 2, 14, 10, 32, 47, 44, 26, 18, 0, 39, 5, 34]
[33, 26, 34, 48, 1, 50, 13, 35, 22, 29, 8, 24, 15, 4, 27, 15, 3, 22, 40, 46, 42, 0, 28, 3, 29, 4, 34, 39, 0, 18, 50, 39, 30, 21, 13, 12, 15, 48, 41, 10, 14, 22, 17, 45, 46, 44, 35, 46, 23, 33, 32, 23, 33, 6, 22, 48, 2, 46, 42, 10, 40, 34, 11, 25, 16, 20, 5, 19, 46, 37, 47, 7, 35, 17, 7, 41, 23, 33, 35, 16, 11, 11, 25, 31, 31, 26, 16, 34, 12, 37, 39, 0, 20, 19]
[43, 46, 38, 5, 14, 12, 32, 25, 23, 20, 16, 45, 9, 24, 29, 11, 11, 29, 45, 7, 10, 31, 49, 5, 13, 36, 37, 48, 2, 23, 14, 23, 11, 6, 33, 47, 42, 31, 15, 50, 8, 34, 28, 43, 15, 21, 16, 47, 28, 16, 5, 28, 7, 34, 31, 4, 30, 50, 6, 47, 3, 29, 43, 27, 23, 47, 30, 48, 17, 12, 47, 8, 33, 17, 22, 7, 38, 38, 23, 32, 13, 22, 30, 12, 40, 48, 47, 43, 10, 6, 5, 20, 0, 6]
[9, 38, 34, 30, 3, 28, 10, 34, 28, 26, 2, 50, 7, 41, 50, 43, 18, 14, 18, 15, 12, 33, 25, 29, 17, 43, 21, 33, 10, 9, 38, 38, 12, 13, 2, 14, 25, 40, 23, 0, 31, 2, 37, 50, 36, 20, 9, 33, 41, 13, 40, 1, 43, 2, 25, 8, 29, 9, 34, 6, 33, 30, 5, 49, 26, 23, 18, 32, 18, 2, 23, 23, 15, 20, 32, 7, 3, 25, 22, 12, 37, 39, 38, 15, 44, 36, 32, 18, 20, 8, 34, 19, 6, 0]
