N1,N2,...,Nx
[41, 17, 30, 5, 8, 11, 46, 14, 4, 14, 3, 46, 41, 37, 6, 47, 29, 38, 5, 45, 48, 25, 37, 45, 48, 6, 36, 40, 26, 13, 32, 27, 42, 6, 23, 15, 0, 16, 42, 34, 39, 9, 23, 13, 20, 17, 24, 12, 18, 16, 42, 27, 24, 41, 20, 12, 32, 27, 18, 27, 24, 26, 11, 36, 33, 36, 34, 45, 34, 23, 15, 11, 38, 31, 46, 24, 3, 23, 1, 35, 1, 7, 24, 1, 39, 41, 41, 26, 46, 21, 15, 5, 16, 21, 49, 20, 11, 4, 46, 41, 48, 44, 15, 25, 2, 9, 18, 7, 24, 37, 10, 48, 31, 49, 47, 42, 42, 11, 26, 38, 33, 2, 45, 4, 1, 26, 24, 35]
[31, 13, 15, 27, 27, 17, 8, 0, 49, 29, 17, 19, 10, 1, 12, 42, 21, 21, 11, 38, 37, 44, 19, 14, 13, 43, 41, 12, 21, 36, 20, 43, 22, 37, 24, 10, 16, 0, 30, 49, 27, 28, 11, 28, 17, 50, 10, 22, 6, 4, 26, 49, 32, 17, 29, 49, 34, 33, 44, 12, 17, 29, 32, 13, 31, 20, 43, 10, 8, 2, 41, 47, 29, 3, 13, 14, 15, 17, 3, 36, 39, 21, 31, 0, 49, 23, 22, 4, 3, 32, 30, 24, 16, 10, 37, 0, 32, 37, 38, 21, 16, 17, 5, 1, 42, 4, 19, 23, 47, 39, 33, 49, 0, 12, 7, 45, 28, 32, 37, 25, 0, 46, 48, 26, 45, 41, 10, 28]
[21, 6, 23, 14, 49, 37, 10, 1, 12, 31, 43, 39, 50, 0, 24, 6, 44, 5, 6, 43, 10, 13, 26, 34, 33, 45, 47, 46, 38, 1, 6, 41, 11, 29, 0, 49, 42, 30, 0, 16, 16, 39, 0, 26, 9, 47, 14, 48, 7, 50, 20, 37, 19, 46, 31, 6, 15, 40, 1, 0, 10, 5, 39, 38, 30, 16, 6, 11, 33, 45, 7, 46, 23, 40, 38, 26, 11, 38, 13, 0, 12, 26, 42, 27, 7, 30, 5, 47, 20, 2, 41, 1, 16, 37, 47, 40, 16, 20, 48, 24, 0, 33, 14, 48, 3, 0, 38, 27, 44, 11, 30, 11, 21, 27, 45, 35, 50, 44, 10, 12, 31, 7, 33, 6, 45, 25, 25, 33]
[35, 10, 6, 38, 46, 42, 45, 19, 34, 10, 15, 35, 38, 31, 20, 49, 11, 27, 21, 25, 32, 38, 13, 39, 5, 40, 19, 6, 30, 12, 26, 19, 37, 26, 39, 50, 34, 49, 16, 0, 21, 13, 26, 2, 32, 38, 13, 9, 16, 41, 28, 33, 16, 15, 28, 31, 14, 45, 0, 40, 8, 29, 18, 2, 23, 13, 8, 23, 28, 33, 7, 50, 2, 6, 37, 11, 44, 13, 1, 39, 41, 28, 31, 49, 32, 35, 42, 18, 16, 4, 4, 34, 33, 11, 4, 15, 43, 15, 16, 5, 15, 42, 16, 7, 43, 25, 45, 13, 50, 11, 39, 31, 7, 42, 11, 44, 31, 36, 48, 5, 37, 27, 49, 47, 42, 47, 19, 19]
[44, 27, 28, 41, 18, 26, 49, 32, 10, 3, 16, 39, 15, 43, 21, 23, 23, 0, 34, 6, 39, 6, 50, 35, 39, 14, 36, 50, 20, 7, 40, 41, 13, 32, 24, 49, 39, 27, 16, 21, 0, 48, 5, 33, 20, 3, 27, 0, 30, 5, 19, 23, 5, 20, 15, 2, 0, 12, 46, 9, 50, 24, 34, 35, 13, 22, 16, 47, 2, 38, 27, 27, 18, 37, 14, 13, 21, 9, 27, 23, 50, 22, 34, 39, 25, 29, 39, 9, 36, 42, 10, 31, 12, 6, 10, 13, 36, 39, 35, 26, 35, 7, 23, 20, 46, 49, 30, 0, 38, 46, 41, 19, 48, 35, 4, 47, 10, 3, 8, 29, 26, 28, 7, 25, 45, 12, 34, 45]
[29, 17, 33, 35, 19, 1, 25, 15, 19, 24, 48, 6, 22, 2, 43, 14, 9, 18, 8, 11, 18, 13, 21, 20, 48, 22, 3, 26, 3, 36, 43, 25, 35, 33, 2, 10, 9, 28, 39, 13, 48, 0, 27, 49, 35, 34, 48, 30, 35, 42, 10, 33, 5, 32, 11, 39, 25, 23, 25, 29, 31, 34, 36, 39, 37, 50, 20, 7, 18, 10, 39, 24, 43, 43, 40, 9, 20, 46, 24, 36, 49, 50, 34, 43, 47, 44, 4, 23, 30, 15, 40, 49, 21, 1, 9, 40, 23, 33, 19, 27, 38, 39, 43, 45, 43, 19, 9, 41, 38, 19, 42, 12, 2, 40, 45, 50, 50, 6, 18, 20, 36, 17, 0, 3, 45, 9, 39, 17]
[23, 34, 23, 35, 21, 31, 4, 3, 40, 5, 30, 18, 1, 8, 34, 26, 24, 50, 5, 3, 40, 3, 8, 24, 16, 33, 38, 23, 15, 33, 8, 35, 42, 18, 41, 42, 23, 11, 0, 26, 5, 27, 0, 43, 47, 39, 23, 24, 14, 36, 35, 4, 9, 8, 3, 33, 17, 1, 4, 0, 29, 15, 11, 48, 15, 29, 4, 35, 9, 32, 7, 42, 22, 8, 47, 2, 48, 1, 40, 2, 12, 13, 45, 4, 35, 23, 24, 29, 22, 39, 30, 6, 30, 41, 36, 1, 23, 42, 20, 43, 38, 4, 18, 26, 1, 28, 30, 6, 13, 25, 31, 24, 9, 10, 13, 42, 32, 45, 35, 45, 1, 42, 6, 50, 19, 21, 16, 6]
[18, 4, 43, 41, 50, 12, 37, 24, 22, 36, 2, 4, 36, 24, 15, 5, 7, 24, 20, 28, 50, 6, 50, 44, 34, 3, 17, 50, 32, 32, 31, 39, 1, 41, 9, 8, 13, 28, 26, 2, 33, 49, 43, 0, 1, 12, 27, 8, 16, 21, 35, 20, 35, 1, 15, 25, 43, 16, 19, 15, 19, 10, 18, 25, 35, 26, 30, 6, 1, 31, 43, 12, 19, 32, 18, 12, 1, 28, 34, 26, 23, 29, 34, 45, 49, 35, 39, 43, 12, 42, 5, 35, 29, 44, 39, 3, 33, 30, 0, 45, 29, 3, 22, 34, 30, 7, 33, 2, 25, 0, 26, 27, 11, 6, 41, 8, 14, 49, 46, 34, 43, 49, 1, 48, 38, 24, 18, 40]
[9, 33, 17, 24, 11, 5, 48, 38, 19, 41, 14, 6, 7, 17, 16, 21, 10, 39, 32, 35, 41, 15, 38, 11, 33, 0, 45, 35, 29, 31, 7, 43, 48, 21, 44, 18, 20, 17, 9, 32, 20, 35, 47, 1, 0, 23, 8, 22, 25, 37, 26, 5, 29, 9, 21, 37, 4, 48, 38, 15, 22, 17, 35, 18, 30, 12, 27, 17, 50, 18, 22, 28, 45, 6, 27, 14, 24, 20, 7, 16, 34, 50, 33, 43, 6, 41, 2, 2, 3, 40, 26, 45, 37, 1, 36, 43, 45, 13, 8, 38, 17, 26, 21, 36, 40, 22, 2, 28, 9, 47, 42, 22, 42, 8, 16, 32, 38, 6, 47, 43, 32, 8, 16, 23, 47, 29, 33, 25]
[0, 5, 39, 27, 10, 23, 36, 50, 45, 41, 3, 42, 35, 27, 47, 10, 39, 13, 44, 25, 7, 35, 11, 46, 47, 40, 36, 39, 45, 11, 15, 19, 8, 41, 27, 50, 17, 50, 47, 38, 3, 34, 39, 12, 23, 0, 16, 21, 27, 44, 35, 28, 5, 34, 37, 1, 1, 8, 6, 49, 49, 39, 46, 17, 50, 15, 46, 36, 6, 16, 20, 27, 44, 32, 26, 31, 32, 42, 35, 17, 23, 40, 3, 33, 27, 12, 6, 41, 37, 23, 20, 22, 2, 14, 5, 36, 35, 19, 16, 18, 9, 47, 41, 6, 28, 27, 12, 6, 10, 26, 48, 42, 25, 19, 38, 0, 19, 15, 26, 27, 43, 50, 20, 21, 43, 33, 5, 17]
[23, 49, 2, 45, 39, 50, 19, 10, 9, 3, 27, 37, 1, 46, 24, 24, 23, 34, 15, 4, 40, 23, 2, 25, 0, 19, 37, 24, 34, 27, 43, 2, 23, 14, 49, 36, 24, 10, 14, 13, 27, 48, 23, 27, 8, 16, 0, 30, 10, 46, 44, 3, 23, 41, 15, 25, 6, 46, 48, 15, 20, 19, 20, 38, 6, 46, 6, 46, 0, 39, 28, 20, 16, 11, 43, 30, 12, 31, 7, 13, 8, 42, 25, 25, 0, 38, 26, 10, 24, 49, 14, 7, 24, 3, 23, 17, 31, 34, 22, 47, 33, 26, 36, 25, 19, 1, 27, 33, 5, 18, 22, 8, 17, 48, 17, 10, 30, 34, 21, 8, 15, 47, 44, 4, 36, 27, 2, 1]
[6, 5, 29, 30, 0, 13, 30, 0, 27, 35, 47, 14, 16, 31, 5, 17, 4, 6, 21, 20, 41, 43, 18, 29, 42, 18, 31, 44, 31, 37, 21, 14, 46, 29, 46, 37, 12, 22, 48, 9, 0, 30, 24, 8, 22, 21, 30, 0, 21, 48, 3, 14, 35, 35, 10, 49, 17, 0, 18, 13, 37, 0, 15, 50, 26, 23, 0, 14, 27, 5, 3, 28, 33, 31, 20, 40, 41, 14, 29, 8, 1, 15, 15, 0, 39, 9, 41, 38, 5, 17, 46, 15, 31, 31, 18, 43, 16, 36, 49, 20, 6, 10, 42, 13, 45, 25, 48, 43, 45, 17, 0, 29, 4, 24, 29, 22, 22, 5, 44, 14, 33, 23, 2, 38, 20, 7, 11, 40]
[2, 15, 25, 21, 35, 37, 31, 34, 37, 28, 48, 39, 7, 5, 27, 36, 30, 28, 6, 28, 0, 40, 42, 6, 14, 24, 34, 39, 42, 41, 39, 27, 6, 4, 23, 12, 18, 6, 7, 16, 30, 35, 14, 16, 25, 27, 10, 21, 0, 16, 42, 39, 29, 26, 22, 47, 4, 12, 5, 3, 33, 50, 26, 36, 15, 36, 41, 48, 4, 10, 3, 6, 42, 12, 23, 14, 21, 14, 33, 50, 16, 5, 12, 0, 42, 22, 36, 20, 13, 50, 19, 5, 23, 48, 40, 45, 19, 15, 21, 47, 16, 16, 23, 40, 45, 46, 47, 1, 25, 32, 30, 44, 25, 17, 35, 45, 35, 50, 21, 14, 12, 18, 11, 9, 20, 41, 42, 24]
[28, 12, 44, 6, 36, 47, 8, 41, 48, 10, 19, 25, 13, 13, 23, 23, 12, 23, 32, 3, 5, 24, 31, 20, 24, 47, 45, 25, 37, 17, 8, 37, 15, 6, 44, 48, 16, 4, 50, 41, 5, 42, 36, 21, 37, 44, 46, 48, 16, 0, 26, 20, 19, 42, 5, 8, 50, 20, 45, 0, 19, 18, 8, 7, 32, 7, 17, 43, 16, 35, 47, 33, 40, 43, 14, 49, 33, 20, 18, 37, 20, 13, 49, 34, 45, 37, 14, 9, 26, 15, 38, 28, 24, 21, 45, 46, 49, 0, 22, 38, 29, 34, 5, 37, 14, 26, 16, 30, 20, 27, 27, 3, 33, 4, 10, 28, 45, 13, 43, 27, 11, 40, 40, 29, 1, 40, 32, 4]
[4, 31, 40, 19, 1, 15, 24, 40, 17, 5, 34, 49, 17, 20, 46, 13, 29, 19, 25, 26, 41, 14, 20, 27, 4, 12, 36, 4, 18, 8, 8, 11, 29, 33, 25, 39, 42, 26, 20, 28, 19, 10, 35, 35, 26, 35, 44, 3, 42, 26, 0, 27, 26, 4, 31, 11, 37, 6, 12, 19, 28, 15, 34, 25, 1, 5, 30, 37, 3, 25, 28, 32, 32, 30, 49, 37, 31, 47, 19, 23, 40, 8, 13, 19, 25, 16, 13, 31, 24, 4, 49, 40, 47, 23, 6, 27, 45, 34, 46, 34, 18, 18, 12, 41, 25, 11, 36, 48, 45, 49, 9, 20, 18, 27, 8, 13, 45, 37, 22, 21, 27, 2, 4, 1, 10, 48, 31, 36]
[10, 37, 14, 43, 45, 40, 0, 12, 10, 5, 49, 39, 14, 9, 32, 32, 10, 25, 45, 10, 44, 14, 10, 7, 17, 34, 45, 23, 0, 11, 9, 18, 9, 31, 18, 26, 27, 49, 37, 33, 23, 33, 4, 20, 5, 28, 3, 14, 39, 20, 27, 0, 12, 14, 23, 17, 12, 3, 48, 38, 3, 18, 18, 18, 7, 8, 29, 21, 29, 2, 25, 50, 14, 48, 31, 44, 42, 12, 22, 29, 21, 7, 38, 46, 40, 26, 13, 45, 40, 18, 5, 10, 26, 14, 45, 28, 37, 28, 50, 5, 28, 35, 43, 39, 2, 21, 3, 38, 14, 16, 2, 47, 32, 43, 21, 2, 46, 13, 17, 16, 44, 40, 41, 49, 8, 2, 9, 48]
[38, 17, 4, 26, 45, 49, 15, 38, 42, 1, 48, 43, 49, 7, 14, 41, 16, 24, 2, 5, 1, 41, 23, 26, 0, 25, 49, 44, 15, 26, 13, 18, 4, 31, 30, 42, 24, 32, 19, 16, 5, 5, 9, 35, 29, 5, 23, 35, 29, 19, 26, 12, 0, 24, 19, 42, 23, 5, 3, 10, 34, 39, 23, 31, 10, 37, 39, 47, 20, 37, 18, 1, 39, 1, 47, 43, 50, 38, 29, 19, 36, 43, 5, 37, 49, 27, 50, 44, 40, 6, 8, 34, 38, 46, 0, 21, 10, 15, 4, 36, 15, 39, 27, 17, 27, 35, 13, 45, 4, 8, 50, 12, 2, 37, 22, 3, 26, 49, 43, 5, 26, 39, 23, 28, 29, 1, 20, 35]
[29, 39, 6, 32, 34, 33, 12, 8, 42, 1, 0, 16, 44, 38, 19, 12, 1, 42, 30, 38, 49, 23, 33, 47, 21, 16, 12, 41, 29, 40, 44, 27, 48, 23, 24, 27, 41, 17, 46, 15, 20, 32, 8, 1, 9, 34, 41, 35, 26, 42, 4, 14, 24, 0, 47, 3, 34, 14, 36, 6, 10, 30, 44, 23, 1, 24, 12, 50, 34, 45, 21, 31, 17, 44, 35, 11, 24, 44, 15, 14, 29, 11, 15, 14, 0, 42, 18, 2, 11, 11, 23, 34, 32, 40, 30, 43, 48, 41, 4, 4, 26, 24, 30, 39, 23, 49, 37, 40, 44, 14, 34, 47, 29, 34, 34, 20, 13, 49, 43, 24, 12, 2, 27, 0, 28, 42, 48, 23]
[30, 28, 14, 25, 20, 17, 15, 31, 16, 6, 1, 24, 28, 36, 22, 31, 24, 36, 38, 0, 16, 1, 11, 45, 47, 47, 41, 49, 22, 10, 48, 47, 25, 46, 11, 4, 20, 29, 31, 28, 15, 11, 3, 15, 21, 37, 15, 10, 22, 5, 31, 23, 19, 47, 0, 28, 33, 50, 35, 46, 44, 13, 27, 37, 20, 50, 36, 3, 15, 14, 20, 36, 28, 11, 50, 36, 27, 10, 12, 12, 9, 20, 34, 40, 28, 20, 4, 17, 19, 3, 41, 4, 25, 32, 12, 21, 38, 49, 25, 50, 34, 33, 40, 16, 25, 12, 28, 36, 6, 0, 49, 2, 28, 48, 5, 13, 12, 47, 5, 26, 46, 24, 6, 38, 17, 9, 8, 48]
[38, 1, 29, 47, 13, 14, 27, 13, 16, 3, 38, 27, 30, 16, 21, 35, 49, 25, 20, 23, 23, 5, 1, 40, 14, 13, 9, 36, 3, 29, 22, 48, 37, 10, 29, 49, 12, 49, 6, 31, 2, 39, 33, 25, 37, 1, 25, 49, 47, 8, 11, 17, 42, 3, 28, 0, 26, 17, 2, 7, 4, 26, 10, 23, 32, 39, 7, 9, 34, 0, 0, 9, 26, 30, 1, 48, 8, 8, 40, 31, 18, 22, 44, 24, 9, 38, 37, 30, 26, 18, 16, 26, 11, 26, 35, 29, 25, 49, 31, 7, 6, 46, 49, 28, 17, 36, 20, 39, 15, 21, 14, 48, 49, 42, 14, 25, 32, 25, 30, 4, 11, 15, 42, 37, 46, 31, 38, 4]
[17, 26, 45, 45, 16, 10, 38, 5, 17, 37, 46, 20, 50, 32, 9, 48, 42, 28, 21, 42, 31, 14, 15, 8, 26, 1, 38, 35, 36, 6, 34, 20, 3, 20, 38, 49, 32, 34, 15, 14, 0, 25, 17, 43, 4, 1, 6, 17, 4, 50, 37, 12, 23, 34, 33, 26, 0, 24, 33, 20, 42, 11, 44, 48, 2, 11, 7, 23, 26, 31, 7, 47, 11, 13, 50, 17, 10, 50, 9, 2, 50, 32, 31, 12, 4, 46, 4, 34, 40, 45, 4, 25, 31, 11, 3, 3, 12, 22, 35, 0, 4, 2, 10, 10, 46, 4, 7, 43, 22, 28, 23, 43, 34, 23, 31, 6, 2, 29, 14, 32, 43, 13, 43, 25, 25, 22, 27, 15]
[28, 38, 37, 45, 36, 7, 28, 29, 22, 12, 1, 34, 49, 16, 21, 23, 11, 47, 8, 5, 47, 19, 4, 6, 43, 39, 50, 2, 9, 45, 44, 32, 36, 5, 9, 41, 27, 33, 40, 45, 12, 23, 1, 16, 48, 8, 46, 0, 12, 20, 6, 3, 5, 14, 50, 17, 24, 0, 37, 21, 42, 4, 4, 6, 16, 21, 7, 46, 6, 7, 12, 22, 41, 2, 32, 47, 9, 23, 45, 32, 15, 30, 18, 4, 36, 44, 17, 37, 2, 16, 8, 29, 28, 29, 34, 0, 38, 25, 27, 46, 20, 37, 18, 20, 29, 37, 24, 12, 16, 32, 11, 25, 29, 37, 45, 25, 42, 27, 44, 21, 33, 37, 15, 24, 2, 1, 17, 37]
[5, 16, 19, 9, 6, 31, 14, 20, 26, 2, 45, 15, 16, 18, 45, 19, 2, 30, 12, 13, 18, 18, 16, 27, 8, 11, 9, 38, 4, 28, 32, 38, 0, 9, 40, 44, 18, 44, 1, 0, 46, 25, 4, 19, 38, 6, 48, 18, 5, 45, 12, 48, 3, 36, 35, 2, 33, 37, 0, 50, 39, 19, 18, 1, 9, 29, 33, 7, 18, 10, 44, 33, 14, 19, 1, 0, 13, 46, 25, 47, 48, 43, 2, 11, 11, 47, 33, 8, 25, 33, 13, 42, 42, 8, 0, 20, 47, 19, 47, 29, 33, 18, 4, 21, 25, 21, 50, 2, 10, 9, 25, 2, 29, 6, 2, 20, 10, 17, 36, 18, 49, 30, 11, 34, 37, 1, 28, 1]
[20, 47, 21, 17, 18, 10, 50, 5, 11, 33, 36, 5, 1, 13, 7, 17, 0, 23, 45, 1, 22, 41, 22, 24, 22, 24, 5, 39, 28, 24, 1, 3, 3, 32, 49, 10, 27, 12, 0, 40, 9, 29, 0, 15, 15, 49, 15, 13, 3, 0, 19, 38, 10, 6, 46, 7, 20, 21, 50, 0, 14, 30, 33, 17, 10, 32, 18, 8, 19, 8, 10, 22, 26, 25, 33, 8, 11, 7, 18, 29, 46, 24, 5, 7, 36, 38, 3, 28, 35, 46, 3, 46, 26, 46, 43, 3, 18, 25, 1, 24, 1, 13, 29, 17, 42, 42, 21, 13, 47, 22, 10, 28, 18, 17, 37, 35, 50, 6, 18, 48, 5, 40, 23, 37, 7, 12, 23, 24]
[46, 42, 7, 5, 20, 24, 22, 26, 31, 5, 41, 6, 13, 30, 16, 8, 14, 38, 22, 0, 41, 44, 7, 11, 37, 0, 47, 23, 42, 33, 27, 32, 43, 36, 32, 20, 24, 17, 10, 8, 50, 31, 29, 19, 22, 49, 20, 37, 33, 19, 28, 3, 34, 10, 44, 4, 42, 42, 39, 14, 0, 3, 15, 15, 25, 40, 29, 8, 26, 28, 50, 16, 6, 17, 42, 23, 19, 31, 23, 6, 10, 47, 27, 17, 46, 35, 3, 19, 25, 1, 41, 35, 3, 44, 3, 7, 15, 26, 34, 17, 29, 20, 6, 25, 41, 41, 38, 49, 38, 2, 31, 48, 7, 20, 22, 50, 25, 50, 14, 4, 31, 24, 10, 7, 23, 10, 48, 35]
[0, 29, 10, 50, 9, 30, 17, 36, 5, 4, 48, 37, 30, 34, 38, 13, 18, 45, 7, 50, 44, 38, 28, 31, 2, 25, 39, 39, 47, 49, 46, 32, 7, 14, 46, 7, 26, 29, 5, 29, 24, 34, 15, 10, 17, 39, 19, 0, 50, 18, 15, 18, 39, 30, 13, 26, 11, 4, 19, 30, 3, 0, 11, 27, 31, 50, 37, 22, 10, 19, 33, 5, 15, 47, 13, 30, 0, 48, 14, 33, 8, 41, 29, 13, 21, 40, 5, 34, 8, 15, 29, 26, 15, 38, 22, 19, 29, 25, 8, 22, 17, 15, 8, 12, 22, 9, 33, 38, 11, 20, 27, 27, 18, 12, 22, 31, 45, 6, 41, 7, 38, 9, 8, 30, 40, 33, 12, 34]
[4, 32, 15, 35, 9, 38, 32, 21, 6, 37, 31, 19, 19, 50, 3, 32, 24, 4, 14, 18, 12, 26, 15, 35, 38, 10, 48, 6, 30, 50, 9, 20, 36, 35, 45, 17, 11, 32, 39, 18, 34, 36, 11, 18, 35, 46, 20, 15, 26, 8, 34, 18, 23, 44, 27, 10, 44, 4, 18, 33, 15, 11, 0, 9, 48, 0, 48, 2, 9, 21, 16, 31, 16, 12, 10, 10, 26, 22, 20, 31, 23, 17, 42, 27, 32, 28, 1, 11, 18, 15, 36, 33, 11, 49, 22, 17, 13, 7, 34, 8, 48, 26, 35, 6, 22, 14, 34, 30, 45, 44, 17, 33, 35, 48, 24, 36, 12, 43, 34, 22, 23, 48, 22, 10, 8, 32, 35, 16]
[34, 20, 18, 39, 50, 2, 37, 4, 45, 48, 9, 26, 21, 46, 29, 38, 42, 5, 13, 21, 26, 44, 47, 12, 29, 22, 15, 9, 32, 9, 39, 1, 33, 21, 33, 10, 36, 13, 38, 2, 35, 39, 48, 25, 18, 17, 38, 50, 36, 7, 25, 18, 31, 23, 37, 23, 48, 6, 1, 17, 15, 27, 9, 0, 31, 6, 12, 36, 46, 3, 38, 49, 9, 18, 13, 3, 41, 24, 23, 23, 20, 31, 39, 2, 26, 5, 31, 35, 41, 16, 12, 21, 20, 18, 29, 37, 6, 39, 49, 10, 9, 43, 49, 48, 16, 0, 41, 40, 39, 46, 3, 38, 6, 16, 45, 9, 31, 26, 14, 10, 44, 21, 25, 50, 11, 0, 13, 1]
[27, 10, 37, 46, 11, 12, 10, 36, 43, 20, 50, 8, 18, 15, 11, 33, 43, 10, 49, 3, 45, 6, 46, 7, 1, 3, 0, 23, 9, 42, 3, 38, 36, 17, 41, 7, 33, 31, 30, 23, 13, 37, 15, 35, 30, 50, 6, 26, 15, 32, 1, 7, 10, 1, 20, 32, 2, 16, 9, 10, 25, 31, 48, 31, 0, 32, 36, 43, 32, 15, 43, 44, 21, 1, 21, 43, 11, 45, 21, 31, 26, 27, 16, 34, 42, 17, 0, 42, 1, 21, 24, 50, 11, 42, 40, 38, 32, 40, 6, 43, 11, 24, 0, 0, 22, 34, 45, 36, 44, 15, 20, 15, 13, 21, 8, 39, 21, 7, 21, 21, 38, 44, 27, 11, 21, 23, 25, 49]
[42, 50, 34, 42, 42, 44, 6, 49, 26, 32, 25, 46, 47, 50, 40, 44, 1, 38, 6, 43, 41, 16, 17, 30, 33, 28, 17, 17, 39, 35, 12, 40, 50, 43, 21, 17, 36, 20, 16, 13, 22, 50, 29, 26, 12, 15, 46, 23, 36, 7, 5, 8, 37, 24, 50, 39, 11, 21, 29, 32, 40, 50, 0, 6, 32, 0, 36, 37, 22, 37, 7, 44, 18, 13, 24, 29, 20, 25, 35, 17, 5, 43, 30, 33, 8, 27, 44, 29, 3, 31, 15, 24, 29, 18, 7, 24, 1, 46, 7, 47, 18, 5, 40, 29, 1, 29, 10, 9, 45, 23, 37, 13, 0, 18, 42, 17, 43, 41, 30, 47, 0, 43, 4, 31, 22, 43, 47, 33]
[14, 35, 47, 11, 34, 10, 44, 18, 48, 8, 47, 21, 38, 49, 31, 23, 0, 36, 38, 0, 44, 32, 39, 10, 2, 45, 24, 16, 31, 2, 27, 37, 36, 34, 40, 19, 34, 43, 6, 8, 16, 20, 4, 30, 27, 46, 6, 0, 41, 17, 30, 29, 39, 12, 36, 7, 7, 7, 33, 18, 29, 37, 48, 12, 36, 36, 0, 42, 3, 21, 1, 5, 19, 25, 12, 10, 14, 50, 10, 34, 19, 6, 49, 21, 39, 41, 18, 30, 32, 27, 43, 9, 17, 10, 4, 42, 20, 29, 16, 37, 11, 20, 17, 18, 2, 28, 36, 49, 20, 4, 15, 32, 3, 2, 36, 17, 1, 13, 19, 18, 2, 16, 26, 4, 15, 19, 17, 11]
[40, 34, 24, 42, 21, 13, 22, 16, 25, 10, 36, 0, 10, 10, 12, 1, 20, 14, 17, 41, 30, 15, 43, 21, 5, 8, 19, 4, 49, 32, 9, 50, 42, 42, 36, 17, 45, 10, 11, 23, 47, 7, 35, 6, 17, 36, 46, 14, 48, 43, 37, 21, 47, 50, 3, 9, 23, 46, 7, 8, 8, 22, 2, 36, 43, 37, 42, 0, 17, 49, 38, 4, 35, 35, 15, 11, 38, 42, 47, 25, 48, 24, 27, 36, 32, 5, 39, 16, 25, 28, 50, 44, 16, 20, 1, 14, 35, 24, 23, 4, 7, 6, 25, 34, 10, 9, 24, 38, 0, 34, 33, 2, 50, 25, 7, 39, 5, 9, 2, 47, 45, 28, 44, 17, 33, 5, 13, 31]
[0, 29, 23, 48, 37, 49, 1, 3, 47, 17, 43, 9, 10, 13, 42, 8, 11, 25, 43, 38, 44, 26, 16, 14, 45, 39, 47, 22, 47, 1, 37, 17, 41, 7, 11, 0, 34, 8, 33, 28, 2, 18, 9, 1, 50, 6, 0, 27, 4, 16, 3, 29, 20, 34, 15, 34, 26, 6, 18, 19, 26, 10, 9, 46, 32, 22, 3, 17, 0, 33, 0, 1, 23, 2, 30, 5, 21, 21, 13, 49, 2, 33, 14, 24, 31, 23, 4, 50, 17, 14, 38, 1, 43, 44, 7, 35, 12, 2, 47, 42, 4, 29, 9, 44, 47, 12, 15, 50, 50, 16, 47, 46, 22, 31, 41, 16, 1, 43, 1, 12, 43, 28, 19, 3, 29, 33, 16, 47]
[22, 49, 18, 20, 46, 30, 50, 40, 49, 47, 49, 7, 5, 2, 40, 13, 8, 42, 25, 19, 30, 29, 5, 29, 39, 34, 26, 27, 38, 40, 15, 44, 14, 15, 12, 35, 23, 2, 45, 33, 38, 10, 32, 31, 18, 16, 39, 5, 10, 35, 25, 2, 37, 45, 14, 0, 31, 7, 10, 8, 28, 19, 21, 3, 15, 37, 21, 49, 33, 0, 31, 20, 49, 15, 50, 29, 33, 1, 38, 4, 37, 1, 0, 29, 16, 36, 11, 29, 1, 6, 24, 7, 35, 10, 34, 39, 11, 7, 11, 41, 5, 46, 46, 22, 18, 33, 19, 49, 30, 22, 37, 8, 14, 26, 33, 41, 34, 7, 4, 34, 38, 46, 1, 5, 26, 28, 24, 36]
[27, 8, 29, 33, 14, 50, 29, 12, 13, 43, 12, 25, 48, 37, 49, 36, 20, 1, 17, 28, 29, 0, 12, 43, 15, 45, 23, 36, 32, 44, 27, 3, 14, 18, 19, 46, 15, 41, 7, 7, 27, 39, 7, 43, 22, 20, 28, 3, 3, 47, 28, 25, 18, 21, 20, 0, 7, 12, 44, 10, 50, 33, 16, 38, 43, 7, 1, 38, 0, 31, 0, 5, 16, 8, 34, 28, 5, 16, 32, 18, 13, 34, 32, 0, 45, 49, 2, 23, 7, 44, 48, 12, 28, 46, 45, 50, 16, 39, 39, 11, 50, 48, 34, 7, 43, 1, 30, 27, 38, 28, 20, 8, 37, 21, 18, 19, 15, 5, 20, 5, 14, 8, 29, 45, 19, 38, 5, 7]
[20, 20, 39, 1, 25, 49, 34, 48, 28, 0, 11, 16, 15, 25, 12, 24, 19, 12, 5, 36, 26, 9, 14, 19, 49, 30, 12, 38, 40, 3, 15, 18, 17, 41, 43, 21, 11, 47, 46, 50, 27, 24, 42, 12, 28, 27, 20, 28, 6, 33, 32, 50, 1, 31, 36, 9, 47, 22, 33, 22, 16, 5, 31, 49, 44, 44, 5, 4, 1, 20, 5, 0, 32, 5, 9, 47, 27, 34, 25, 49, 19, 13, 1, 5, 14, 0, 29, 49, 41, 29, 33, 3, 48, 50, 12, 33, 40, 2, 35, 37, 2, 6, 17, 31, 12, 9, 25, 31, 9, 25, 9, 12, 16, 38, 34, 21, 46, 25, 30, 39, 13, 15, 24, 32, 40, 20, 19, 28]
