N1,N2,...,Nx
[39, 8, 17, 8, 37, 2, 42, 24, 48, 7, 32, 3, 34, 13, 28, 44, 17, 29, 27, 4, 22, 26, 49, 17, 17, 5, 45, 41, 36, 0, 3, 38, 3, 17, 28, 14, 8, 25, 12, 46, 43, 41, 19, 19, 40, 28, 20, 3, 49, 37, 30, 22, 11, 34, 11, 40, 40, 46, 22, 50, 31, 4, 44, 25, 25, 44, 13, 23, 7, 5, 47, 8, 14, 44, 4, 49, 39, 5, 45, 32, 6, 6, 27, 6, 42, 9, 26, 39, 35, 3, 43, 43, 0, 7, 11, 29, 39, 48, 2, 7, 50, 6, 35, 23, 28, 1, 45, 50, 12, 1, 34, 44, 5, 32, 35, 40, 6, 30, 21, 37, 27, 46, 38, 4, 29, 11, 15, 22, 50, 13, 38, 36, 24, 12, 23, 42, 7, 32, 43, 24, 29, 0, 1, 18, 16, 39, 47, 1, 47, 32, 27, 0, 25, 22, 30, 49, 50, 44, 38, 47]
[48, 40, 13, 21, 12, 8, 41, 12, 40, 48, 38, 10, 8, 12, 33, 17, 30, 2, 14, 36, 46, 39, 37, 21, 25, 28, 18, 34, 26, 3, 0, 32, 33, 48, 26, 20, 19, 26, 13, 32, 41, 37, 1, 12, 40, 1, 22, 40, 49, 19, 23, 9, 15, 8, 27, 34, 0, 10, 5, 27, 50, 35, 34, 45, 24, 32, 31, 14, 10, 26, 11, 11, 12, 14, 22, 47, 1, 39, 22, 36, 5, 17, 30, 15, 24, 49, 27, 32, 46, 4, 30, 30, 38, 30, 22, 42, 48, 17, 39, 44, 44, 12, 4, 30, 33, 26, 13, 43, 0, 1, 48, 26, 31, 16, 28, 45, 13, 46, 23, 49, 35, 24, 13, 15, 19, 33, 10, 6, 0, 46, 24, 32, 41, 45, 25, 48, 3, 44, 35, 43, 29, 45, 48, 33, 41, 47, 20, 19, 14, 9, 50, 46, 30, 41, 32, 36, 16, 18, 44, 19]
[20, 40, 28, 22, 36, 32, 40, 50, 5, 15, 32, 27, 40, 31, 18, 14, 49, 40, 14, 29, 50, 9, 44, 46, 3, 23, 38, 32, 8, 38, 32, 0, 40, 17, 4, 45, 8, 24, 12, 43, 33, 19, 6, 41, 11, 16, 50, 11, 38, 27, 22, 24, 20, 30, 13, 25, 11, 13, 32, 46, 14, 10, 15, 6, 37, 26, 32, 5, 47, 19, 18, 30, 12, 5, 13, 50, 7, 41, 41, 5, 7, 36, 17, 16, 38, 5, 19, 42, 23, 16, 13, 28, 29, 10, 12, 13, 33, 35, 8, 23, 35, 13, 43, 31, 45, 1, 35, 23, 30, 38, 26, 34, 42, 14, 47, 13, 17, 34, 21, 34, 19, 49, 30, 30, 27, 4, 2, 42, 10, 10, 43, 37, 21, 43, 34, 13, 7, 23, 36, 14, 21, 48, 27, 15, 32, 23, 28, 8, 49, 3, 43, 25, 47, 24, 25, 6, 11, 20, 22, 1]
[13, 45, 41, 23, 26, 50, 6, 39, 11, 47, 15, 33, 26, 26, 10, 25, 14, 0, 18, 23, 19, 12, 11, 24, 9, 6, 29, 47, 49, 3, 33, 40, 0, 40, 16, 46, 50, 19, 43, 21, 22, 15, 35, 0, 49, 36, 33, 31, 11, 6, 10, 16, 32, 7, 42, 37, 31, 20, 27, 18, 18, 19, 2, 25, 15, 23, 22, 49, 30, 28, 38, 45, 20, 39, 19, 49, 10, 45, 31, 1, 48, 50, 44, 50, 26, 27, 10, 0, 25, 43, 43, 35, 10, 35, 37, 35, 25, 43, 27, 12, 40, 2, 36, 19, 29, 38, 10, 31, 23, 27, 26, 12, 33, 39, 25, 23, 44, 13, 9, 2, 23, 35, 22, 40, 42, 15, 5, 23, 2, 4, 29, 33, 45, 47, 37, 30, 0, 1, 35, 38, 6, 1, 26, 3, 20, 21, 37, 22, 3, 7, 15, 2, 19, 26, 3, 2, 23, 15, 27, 15]
[44, 48, 28, 47, 29, 6, 35, 35, 23, 24, 18, 19, 4, 13, 27, 40, 29, 6, 40, 11, 4, 12, 6, 25, 20, 36, 48, 26, 11, 17, 48, 17, 40, 0, 49, 33, 45, 48, 43, 49, 11, 17, 23, 23, 41, 10, 44, 1, 5, 49, 25, 28, 22, 34, 14, 16, 13, 12, 9, 29, 12, 38, 1, 35, 39, 2, 26, 18, 49, 30, 33, 50, 28, 31, 0, 8, 13, 27, 9, 23, 4, 0, 0, 2, 7, 14, 26, 6, 24, 43, 44, 44, 1, 11, 33, 2, 36, 2, 30, 14, 13, 29, 50, 28, 24, 6, 3, 16, 36, 1, 5, 34, 33, 5, 18, 29, 3, 38, 5, 20, 8, 44, 5, 18, 8, 44, 48, 39, 13, 36, 34, 19, 29, 10, 13, 18, 8, 47, 9, 8, 32, 45, 6, 13, 36, 49, 18, 23, 29, 19, 49, 50, 0, 34, 47, 32, 1, 45, 0, 11]
[10, 19, 44, 19, 35, 8, 27, 23, 50, 9, 49, 1, 45, 23, 19, 46, 48, 12, 26, 42, 35, 25, 3, 37, 49, 6, 50, 29, 26, 28, 26, 4, 16, 49, 0, 50, 35, 39, 21, 13, 44, 10, 1, 18, 3, 23, 23, 2, 3, 23, 34, 6, 6, 2, 12, 19, 28, 43, 8, 31, 9, 38, 4, 43, 19, 37, 34, 46, 17, 20, 20, 18, 24, 37, 26, 41, 15, 5, 9, 43, 20, 39, 31, 0, 44, 39, 48, 22, 0, 37, 8, 48, 5, 10, 15, 28, 28, 31, 48, 7, 47, 28, 14, 10, 7, 22, 23, 47, 8, 19, 19, 12, 28, 18, 46, 13, 34, 29, 17, 13, 3, 2, 18, 18, 14, 40, 50, 48, 1, 3, 26, 38, 24, 31, 27, 33, 9, 0, 18, 10, 1, 44, 44, 49, 12, 16, 42, 12, 22, 49, 0, 46, 27, 32, 17, 6, 49, 20, 4, 42]
[33, 3, 35, 42, 8, 30, 20, 9, 38, 24, 38, 34, 1, 42, 11, 43, 37, 39, 3, 31, 47, 2, 50, 14, 27, 27, 41, 9, 14, 14, 20, 45, 46, 33, 50, 0, 30, 0, 29, 16, 44, 16, 10, 5, 27, 35, 32, 4, 45, 31, 14, 48, 28, 5, 4, 25, 8, 0, 6, 32, 45, 43, 9, 0, 22, 48, 50, 35, 7, 23, 26, 1, 18, 23, 7, 0, 37, 7, 2, 9, 24, 43, 22, 31, 7, 26, 43, 43, 7, 33, 30, 47, 25, 42, 16, 11, 46, 3, 43, 30, 38, 26, 26, 0, 13, 5, 11, 47, 43, 29, 0, 21, 49, 41, 19, 39, 22, 47, 38, 49, 39, 45, 25, 42, 2, 33, 22, 1, 30, 6, 48, 21, 11, 24, 47, 45, 43, 48, 31, 30, 26, 27, 38, 20, 44, 37, 28, 2, 5, 9, 26, 11, 26, 35, 38, 24, 23, 37, 29, 22]
[9, 11, 4, 4, 39, 10, 18, 36, 1, 44, 19, 40, 3, 25, 26, 16, 24, 35, 21, 29, 28, 3, 50, 35, 40, 22, 37, 19, 0, 8, 19, 8, 50, 45, 35, 30, 0, 31, 3, 7, 23, 8, 5, 6, 36, 21, 38, 38, 37, 45, 3, 30, 38, 11, 34, 43, 33, 31, 32, 28, 12, 38, 46, 3, 26, 1, 9, 43, 49, 36, 9, 30, 6, 18, 37, 13, 36, 44, 40, 41, 0, 49, 19, 16, 4, 40, 26, 7, 29, 49, 31, 20, 40, 45, 1, 26, 16, 33, 41, 3, 45, 22, 42, 9, 40, 7, 3, 37, 45, 6, 14, 5, 46, 12, 45, 33, 2, 5, 11, 6, 32, 19, 4, 31, 1, 9, 49, 13, 37, 12, 28, 12, 42, 8, 42, 6, 5, 16, 40, 35, 45, 28, 37, 36, 7, 32, 6, 29, 47, 40, 14, 42, 6, 31, 39, 0, 38, 35, 48, 33]
[0, 43, 15, 43, 29, 7, 40, 39, 18, 39, 20, 18, 41, 44, 18, 32, 49, 3, 37, 8, 42, 49, 42, 23, 37, 15, 26, 46, 6, 25, 26, 24, 19, 48, 39, 0, 31, 0, 36, 40, 20, 42, 3, 25, 12, 7, 22, 36, 5, 37, 36, 49, 46, 24, 36, 48, 5, 30, 16, 35, 21, 22, 10, 30, 10, 1, 0, 14, 43, 6, 48, 30, 35, 37, 5, 25, 0, 44, 35, 49, 41, 50, 33, 8, 45, 36, 49, 4, 29, 21, 19, 9, 9, 28, 35, 26, 46, 25, 21, 4, 24, 34, 43, 14, 24, 41, 46, 17, 45, 15, 13, 24, 9, 30, 22, 45, 8, 42, 10, 44, 19, 48, 37, 33, 42, 18, 10, 22, 7, 35, 31, 44, 36, 29, 49, 18, 8, 39, 50, 43, 6, 38, 3, 24, 4, 33, 25, 25, 21, 14, 10, 36, 41, 10, 23, 16, 7, 14, 26, 35]
[25, 47, 50, 26, 24, 7, 40, 42, 26, 6, 21, 26, 2, 40, 15, 24, 3, 12, 6, 36, 24, 1, 33, 9, 27, 16, 31, 28, 30, 12, 13, 12, 43, 43, 21, 29, 3, 36, 0, 6, 33, 6, 34, 40, 22, 5, 40, 46, 23, 31, 24, 2, 11, 36, 5, 39, 8, 2, 16, 29, 41, 22, 19, 27, 10, 43, 42, 49, 48, 16, 15, 20, 47, 40, 14, 27, 41, 48, 44, 23, 43, 2, 35, 49, 8, 22, 10, 39, 45, 35, 14, 16, 0, 25, 21, 1, 0, 49, 8, 29, 42, 27, 33, 16, 5, 14, 6, 42, 2, 22, 49, 43, 14, 37, 14, 38, 46, 4, 34, 27, 45, 1, 39, 1, 30, 28, 50, 2, 29, 11, 18, 12, 46, 34, 18, 36, 15, 49, 4, 28, 40, 10, 30, 48, 17, 16, 38, 44, 27, 34, 22, 6, 33, 12, 3, 13, 41, 26, 2, 39]
[27, 45, 6, 5, 37, 15, 24, 1, 2, 13, 37, 9, 26, 41, 50, 47, 28, 14, 33, 39, 25, 16, 13, 6, 37, 26, 43, 15, 19, 46, 32, 43, 21, 49, 13, 16, 7, 40, 6, 0, 11, 34, 3, 19, 22, 41, 0, 27, 50, 33, 33, 7, 26, 18, 46, 15, 41, 8, 10, 30, 31, 21, 1, 6, 29, 24, 10, 44, 5, 17, 2, 24, 18, 32, 19, 24, 18, 47, 35, 13, 0, 7, 32, 14, 21, 40, 38, 18, 27, 48, 14, 21, 43, 23, 16, 29, 4, 17, 11, 16, 17, 2, 1, 22, 2, 47, 24, 17, 5, 39, 0, 26, 32, 5, 21, 20, 0, 40, 43, 37, 1, 37, 44, 43, 49, 45, 18, 17, 3, 30, 32, 36, 38, 7, 30, 13, 1, 39, 46, 44, 24, 50, 31, 6, 12, 34, 34, 41, 42, 5, 10, 2, 43, 37, 16, 35, 34, 38, 29, 48]
[47, 28, 10, 25, 18, 19, 31, 17, 35, 11, 48, 10, 18, 46, 36, 23, 36, 14, 17, 33, 15, 11, 1, 9, 13, 41, 26, 24, 7, 43, 41, 33, 22, 11, 44, 44, 23, 20, 33, 11, 0, 16, 19, 16, 49, 48, 10, 8, 26, 8, 27, 36, 24, 24, 49, 10, 25, 39, 29, 8, 33, 7, 43, 17, 27, 31, 30, 49, 4, 50, 31, 12, 1, 2, 33, 5, 15, 27, 16, 49, 4, 26, 46, 24, 39, 0, 47, 40, 35, 14, 14, 23, 49, 1, 1, 27, 34, 47, 27, 7, 48, 37, 16, 33, 43, 16, 27, 40, 3, 5, 27, 28, 38, 22, 15, 9, 24, 14, 18, 42, 9, 13, 9, 50, 46, 7, 20, 44, 41, 39, 41, 20, 20, 49, 48, 18, 30, 27, 37, 40, 20, 28, 36, 16, 31, 4, 31, 4, 18, 37, 25, 38, 31, 39, 34, 10, 19, 7, 45, 42]
[22, 3, 18, 26, 40, 21, 5, 49, 1, 42, 48, 44, 4, 38, 50, 3, 42, 9, 0, 5, 38, 8, 27, 32, 42, 2, 31, 49, 10, 41, 37, 19, 15, 17, 10, 16, 8, 42, 6, 34, 16, 0, 11, 34, 3, 27, 6, 37, 25, 14, 27, 38, 3, 49, 32, 45, 47, 6, 21, 11, 29, 11, 7, 20, 35, 48, 15, 5, 24, 33, 14, 31, 15, 11, 38, 42, 2, 15, 31, 9, 49, 49, 24, 39, 38, 44, 3, 4, 39, 35, 21, 36, 7, 23, 4, 41, 15, 41, 10, 41, 16, 13, 10, 39, 35, 45, 39, 14, 43, 18, 22, 0, 18, 49, 3, 45, 17, 48, 23, 6, 49, 3, 8, 47, 48, 42, 14, 40, 43, 24, 18, 11, 25, 35, 37, 29, 12, 11, 7, 40, 5, 33, 27, 34, 25, 35, 24, 21, 7, 14, 14, 27, 20, 12, 16, 41, 2, 38, 13, 22]
[12, 0, 28, 10, 18, 6, 12, 19, 47, 17, 14, 23, 41, 2, 40, 47, 14, 23, 40, 29, 1, 44, 26, 29, 46, 8, 15, 27, 26, 19, 1, 6, 35, 23, 1, 10, 5, 3, 34, 3, 19, 11, 0, 26, 33, 35, 34, 23, 34, 44, 22, 4, 12, 5, 17, 22, 22, 1, 47, 20, 40, 46, 7, 43, 44, 1, 36, 5, 16, 42, 15, 42, 33, 7, 5, 48, 11, 50, 39, 3, 0, 2, 5, 46, 29, 7, 45, 11, 22, 2, 25, 0, 36, 41, 25, 40, 13, 30, 13, 47, 48, 32, 46, 43, 6, 19, 38, 44, 28, 15, 18, 45, 18, 8, 5, 12, 0, 31, 1, 19, 3, 50, 46, 25, 15, 21, 32, 21, 44, 22, 2, 50, 36, 28, 5, 29, 7, 39, 5, 37, 50, 10, 3, 32, 34, 21, 50, 40, 33, 0, 36, 14, 43, 50, 8, 35, 24, 7, 10, 8]
[1, 38, 22, 43, 31, 20, 19, 10, 17, 50, 36, 25, 49, 13, 2, 35, 30, 8, 48, 10, 47, 1, 34, 41, 39, 40, 39, 16, 29, 19, 12, 41, 0, 23, 18, 5, 6, 25, 40, 19, 16, 34, 26, 0, 39, 28, 8, 23, 31, 19, 18, 42, 40, 36, 41, 35, 32, 27, 1, 17, 1, 19, 40, 0, 1, 27, 44, 24, 9, 40, 40, 25, 4, 10, 15, 8, 32, 10, 27, 42, 40, 30, 40, 50, 29, 25, 16, 23, 17, 16, 17, 8, 40, 18, 17, 21, 18, 3, 38, 45, 20, 47, 33, 18, 6, 26, 11, 42, 29, 1, 17, 34, 21, 8, 4, 18, 2, 18, 27, 29, 43, 45, 13, 44, 2, 4, 22, 1, 28, 30, 47, 1, 1, 47, 22, 38, 33, 49, 42, 37, 27, 17, 22, 5, 32, 47, 1, 32, 18, 6, 7, 45, 37, 37, 35, 16, 11, 32, 5, 42]
[33, 30, 44, 18, 14, 48, 34, 29, 47, 9, 31, 23, 45, 36, 5, 2, 40, 6, 21, 7, 15, 19, 5, 14, 46, 3, 15, 23, 42, 40, 40, 11, 49, 41, 3, 27, 36, 12, 22, 22, 49, 3, 33, 39, 0, 28, 45, 45, 32, 31, 17, 9, 7, 30, 12, 21, 23, 42, 43, 13, 12, 0, 36, 4, 38, 37, 5, 45, 47, 33, 16, 14, 34, 41, 13, 16, 11, 16, 2, 15, 31, 28, 32, 31, 49, 38, 6, 30, 7, 45, 13, 42, 22, 46, 47, 4, 45, 38, 40, 4, 8, 50, 15, 6, 6, 50, 1, 3, 18, 27, 15, 40, 5, 10, 14, 9, 31, 50, 4, 4, 5, 49, 13, 10, 33, 39, 33, 46, 9, 25, 43, 25, 34, 5, 25, 34, 32, 9, 18, 25, 13, 24, 32, 17, 33, 1, 22, 32, 49, 9, 25, 5, 43, 15, 48, 46, 24, 22, 12, 21]
[16, 29, 33, 3, 45, 28, 28, 33, 44, 44, 30, 33, 42, 21, 7, 42, 46, 0, 16, 35, 16, 0, 4, 45, 35, 47, 41, 0, 24, 28, 1, 16, 36, 10, 23, 35, 21, 7, 5, 41, 48, 27, 35, 28, 28, 0, 49, 48, 11, 2, 39, 49, 37, 18, 11, 48, 10, 1, 49, 19, 42, 10, 22, 29, 9, 40, 1, 23, 24, 40, 42, 30, 0, 13, 16, 46, 38, 26, 46, 42, 41, 43, 50, 17, 33, 5, 1, 16, 6, 27, 48, 31, 10, 3, 5, 1, 16, 45, 9, 6, 32, 26, 50, 5, 45, 6, 8, 13, 33, 9, 25, 8, 9, 44, 20, 42, 33, 41, 32, 6, 9, 18, 10, 11, 32, 28, 17, 19, 11, 14, 2, 40, 6, 39, 48, 3, 4, 1, 50, 8, 8, 12, 2, 48, 33, 11, 7, 7, 32, 33, 5, 10, 45, 18, 8, 33, 39, 18, 18, 49]
[28, 10, 29, 17, 26, 13, 38, 25, 6, 28, 21, 39, 17, 47, 6, 45, 22, 27, 33, 46, 5, 29, 38, 22, 36, 32, 39, 17, 25, 20, 22, 50, 33, 44, 23, 32, 38, 22, 40, 0, 10, 6, 34, 8, 45, 49, 0, 20, 16, 9, 50, 19, 3, 2, 8, 35, 36, 48, 3, 13, 1, 47, 41, 8, 10, 10, 11, 29, 39, 23, 20, 30, 25, 32, 49, 36, 25, 29, 7, 19, 29, 49, 17, 13, 47, 15, 47, 50, 44, 43, 41, 31, 44, 41, 14, 50, 27, 42, 22, 10, 29, 32, 5, 36, 26, 20, 37, 25, 0, 43, 40, 38, 44, 9, 16, 16, 36, 7, 6, 22, 41, 23, 18, 17, 31, 26, 20, 16, 2, 13, 49, 33, 14, 22, 16, 50, 40, 4, 32, 25, 5, 41, 50, 15, 44, 41, 10, 0, 21, 13, 17, 36, 10, 17, 29, 7, 11, 34, 15, 1]
[39, 33, 6, 12, 35, 17, 47, 7, 6, 10, 32, 31, 3, 9, 9, 41, 12, 22, 43, 2, 36, 7, 18, 35, 14, 6, 7, 12, 9, 3, 40, 11, 31, 1, 2, 4, 38, 36, 46, 27, 8, 37, 23, 23, 45, 48, 20, 0, 26, 20, 50, 48, 5, 17, 32, 16, 49, 3, 22, 8, 16, 14, 35, 42, 26, 15, 42, 16, 21, 38, 37, 26, 38, 47, 7, 16, 5, 6, 26, 22, 8, 16, 32, 27, 42, 17, 44, 25, 35, 22, 45, 37, 35, 3, 3, 43, 28, 20, 17, 1, 8, 24, 8, 34, 17, 1, 4, 48, 49, 27, 35, 43, 23, 1, 21, 7, 2, 4, 39, 20, 21, 15, 14, 38, 44, 14, 5, 24, 36, 12, 44, 33, 2, 36, 42, 23, 30, 25, 2, 40, 40, 43, 21, 34, 48, 50, 35, 24, 48, 30, 26, 32, 5, 4, 10, 22, 16, 20, 44, 10]
[26, 45, 48, 18, 47, 14, 23, 6, 41, 48, 22, 44, 32, 19, 20, 25, 41, 4, 44, 34, 44, 46, 32, 5, 21, 18, 21, 31, 28, 49, 49, 38, 11, 5, 3, 45, 37, 5, 23, 50, 26, 25, 34, 31, 32, 11, 16, 26, 0, 50, 18, 2, 13, 26, 21, 20, 47, 44, 42, 16, 0, 4, 30, 22, 18, 38, 15, 17, 10, 17, 17, 16, 24, 37, 19, 9, 3, 46, 29, 4, 8, 13, 45, 35, 36, 13, 22, 2, 14, 15, 42, 5, 26, 48, 16, 32, 3, 1, 41, 45, 31, 48, 50, 18, 31, 12, 10, 45, 0, 42, 43, 5, 42, 20, 15, 3, 7, 45, 48, 19, 19, 39, 13, 18, 27, 22, 30, 16, 39, 2, 42, 48, 50, 22, 2, 21, 15, 20, 19, 42, 25, 1, 24, 14, 10, 34, 47, 35, 1, 38, 1, 26, 41, 7, 19, 19, 10, 14, 22, 30]
[7, 11, 29, 0, 2, 48, 28, 33, 43, 18, 45, 10, 43, 19, 31, 37, 14, 38, 24, 43, 40, 0, 15, 30, 20, 39, 41, 18, 20, 37, 19, 27, 6, 49, 23, 31, 45, 37, 31, 33, 8, 14, 44, 19, 31, 2, 9, 20, 50, 0, 49, 26, 0, 13, 4, 36, 35, 47, 19, 35, 11, 11, 46, 0, 26, 43, 20, 17, 47, 32, 31, 37, 28, 7, 16, 37, 47, 27, 46, 17, 35, 3, 1, 30, 30, 12, 27, 12, 4, 2, 25, 24, 50, 4, 14, 13, 38, 9, 49, 7, 9, 2, 33, 31, 48, 49, 46, 41, 13, 13, 9, 42, 50, 33, 35, 40, 32, 25, 45, 50, 49, 17, 20, 11, 30, 30, 0, 22, 42, 4, 0, 15, 29, 40, 37, 48, 31, 45, 38, 41, 17, 11, 25, 47, 38, 6, 30, 15, 9, 1, 45, 45, 44, 48, 20, 16, 1, 20, 6, 23]
[4, 21, 22, 32, 49, 12, 26, 12, 1, 48, 36, 15, 39, 27, 23, 21, 36, 37, 35, 32, 37, 15, 36, 9, 21, 10, 36, 7, 48, 30, 23, 22, 10, 25, 34, 14, 3, 36, 24, 33, 27, 27, 22, 18, 17, 39, 50, 50, 18, 49, 0, 25, 8, 19, 26, 41, 22, 7, 44, 43, 17, 20, 3, 19, 19, 7, 24, 4, 26, 35, 29, 28, 2, 5, 37, 36, 37, 38, 6, 39, 6, 19, 19, 19, 14, 50, 37, 46, 3, 41, 27, 36, 18, 33, 36, 4, 16, 17, 37, 44, 49, 19, 18, 40, 1, 41, 47, 21, 29, 22, 38, 3, 1, 5, 15, 7, 28, 49, 37, 11, 10, 43, 22, 14, 21, 39, 10, 7, 28, 34, 42, 34, 24, 27, 11, 30, 31, 10, 12, 8, 14, 12, 22, 37, 13, 24, 3, 47, 17, 30, 10, 35, 27, 25, 17, 34, 38, 9, 30, 13]
[44, 11, 46, 2, 14, 36, 21, 42, 36, 0, 50, 22, 33, 23, 39, 32, 28, 2, 5, 46, 29, 36, 38, 38, 15, 29, 1, 29, 3, 22, 9, 24, 16, 28, 6, 48, 30, 49, 2, 7, 36, 38, 4, 42, 9, 49, 19, 48, 2, 26, 25, 0, 19, 15, 1, 43, 33, 47, 23, 30, 34, 29, 0, 37, 0, 49, 0, 2, 26, 0, 1, 42, 45, 4, 43, 41, 47, 22, 4, 9, 45, 28, 25, 25, 7, 15, 22, 35, 36, 9, 49, 20, 24, 22, 47, 19, 9, 5, 9, 40, 15, 0, 26, 33, 0, 25, 23, 50, 26, 23, 49, 49, 30, 43, 6, 27, 43, 27, 35, 50, 35, 43, 33, 9, 5, 41, 23, 39, 47, 28, 48, 12, 3, 47, 28, 34, 4, 22, 28, 19, 49, 47, 24, 33, 30, 41, 1, 24, 1, 4, 44, 36, 1, 14, 5, 1, 38, 32, 8, 4]
[38, 32, 32, 5, 28, 0, 18, 5, 29, 11, 33, 41, 44, 37, 15, 4, 49, 33, 27, 27, 50, 38, 5, 24, 16, 48, 40, 17, 25, 11, 15, 20, 32, 22, 6, 28, 38, 46, 11, 26, 24, 3, 12, 40, 7, 37, 3, 5, 13, 0, 8, 19, 0, 48, 20, 38, 13, 36, 18, 22, 13, 13, 38, 27, 28, 11, 7, 28, 44, 36, 6, 6, 9, 2, 34, 13, 15, 26, 6, 9, 17, 11, 10, 28, 6, 1, 50, 1, 40, 22, 10, 21, 4, 22, 37, 3, 12, 0, 38, 6, 11, 20, 32, 5, 41, 44, 28, 22, 31, 24, 11, 42, 41, 9, 27, 22, 39, 47, 1, 16, 23, 0, 25, 16, 11, 29, 14, 22, 35, 34, 12, 11, 36, 13, 29, 0, 36, 50, 10, 14, 42, 10, 8, 46, 19, 42, 38, 4, 27, 10, 20, 22, 32, 26, 50, 25, 21, 30, 42, 21]
[34, 16, 46, 41, 21, 44, 25, 37, 7, 38, 29, 10, 42, 45, 43, 30, 20, 7, 35, 12, 36, 15, 26, 36, 25, 2, 2, 7, 42, 34, 8, 30, 7, 34, 2, 5, 11, 24, 36, 18, 24, 49, 5, 36, 30, 18, 2, 17, 26, 13, 19, 15, 48, 0, 18, 22, 20, 43, 6, 7, 35, 12, 50, 34, 31, 20, 48, 19, 38, 39, 28, 50, 0, 27, 40, 35, 1, 14, 47, 28, 21, 4, 37, 37, 0, 8, 22, 26, 42, 47, 25, 18, 8, 29, 16, 8, 41, 46, 10, 25, 36, 43, 28, 23, 50, 4, 41, 29, 16, 29, 37, 39, 6, 46, 39, 44, 33, 41, 14, 47, 2, 18, 48, 19, 17, 36, 33, 45, 44, 23, 23, 29, 21, 13, 33, 28, 6, 36, 8, 41, 14, 10, 37, 46, 0, 40, 0, 38, 10, 42, 45, 23, 47, 6, 36, 22, 16, 32, 13, 46]
[50, 24, 23, 5, 46, 28, 39, 2, 7, 47, 44, 4, 32, 41, 12, 41, 20, 2, 40, 29, 31, 15, 42, 1, 50, 37, 5, 42, 39, 11, 27, 13, 42, 14, 12, 4, 34, 36, 5, 46, 49, 32, 17, 41, 12, 11, 8, 32, 21, 4, 26, 1, 20, 18, 0, 2, 44, 6, 2, 8, 44, 23, 13, 42, 49, 9, 33, 48, 37, 47, 4, 45, 29, 40, 24, 4, 49, 50, 1, 36, 39, 6, 11, 38, 17, 4, 4, 15, 7, 33, 48, 40, 14, 14, 45, 24, 13, 46, 44, 25, 22, 48, 29, 22, 17, 29, 47, 25, 4, 50, 25, 39, 41, 0, 29, 10, 43, 21, 50, 32, 44, 19, 48, 48, 26, 20, 31, 6, 47, 9, 44, 12, 7, 7, 20, 3, 8, 42, 2, 16, 35, 31, 33, 36, 30, 7, 22, 15, 26, 2, 22, 29, 16, 21, 35, 21, 17, 29, 46, 1]
[21, 28, 42, 46, 2, 34, 35, 13, 12, 7, 15, 23, 50, 42, 42, 46, 43, 15, 19, 20, 17, 26, 6, 10, 19, 41, 1, 25, 40, 40, 34, 25, 37, 16, 19, 25, 43, 48, 39, 15, 10, 45, 22, 35, 21, 48, 35, 16, 20, 36, 41, 43, 38, 22, 2, 0, 31, 43, 42, 8, 47, 7, 18, 27, 39, 45, 44, 28, 26, 10, 25, 20, 20, 42, 15, 31, 12, 39, 13, 45, 1, 1, 2, 28, 12, 49, 24, 35, 15, 33, 9, 41, 18, 17, 23, 20, 38, 23, 23, 40, 23, 50, 5, 11, 12, 25, 49, 17, 33, 17, 8, 41, 12, 8, 19, 28, 27, 43, 40, 22, 13, 23, 26, 37, 0, 34, 35, 49, 12, 21, 27, 28, 6, 1, 14, 19, 37, 40, 40, 47, 9, 38, 29, 34, 39, 33, 13, 17, 6, 43, 25, 0, 24, 8, 36, 44, 10, 8, 49, 44]
[14, 45, 34, 28, 12, 46, 46, 22, 50, 38, 43, 9, 9, 38, 42, 17, 27, 46, 20, 46, 25, 36, 0, 41, 3, 39, 9, 32, 24, 40, 0, 11, 31, 13, 28, 8, 33, 5, 8, 41, 25, 47, 22, 32, 23, 10, 36, 49, 47, 35, 22, 33, 13, 20, 44, 31, 0, 41, 36, 46, 4, 11, 13, 36, 12, 29, 8, 24, 39, 50, 36, 40, 17, 49, 27, 44, 23, 26, 33, 11, 19, 45, 18, 22, 26, 43, 34, 32, 39, 44, 15, 40, 1, 38, 27, 38, 47, 49, 41, 38, 24, 35, 36, 15, 12, 39, 33, 13, 49, 47, 5, 26, 21, 33, 29, 29, 15, 48, 10, 2, 19, 35, 20, 5, 5, 33, 9, 17, 42, 36, 35, 48, 8, 27, 29, 3, 6, 40, 37, 26, 9, 4, 0, 50, 19, 17, 15, 23, 15, 13, 0, 42, 24, 12, 10, 7, 35, 15, 19, 34]
[22, 47, 1, 0, 7, 29, 9, 16, 9, 12, 30, 18, 21, 1, 32, 14, 16, 34, 30, 49, 9, 8, 7, 24, 29, 7, 31, 45, 14, 46, 10, 13, 20, 12, 43, 0, 31, 30, 2, 8, 39, 6, 1, 27, 42, 1, 48, 3, 44, 47, 7, 47, 36, 43, 6, 43, 41, 0, 5, 29, 35, 22, 25, 15, 35, 29, 19, 30, 13, 47, 29, 50, 19, 33, 27, 1, 17, 34, 11, 18, 43, 47, 0, 10, 19, 8, 16, 1, 50, 11, 15, 0, 45, 32, 39, 17, 48, 19, 24, 15, 16, 33, 44, 46, 34, 19, 30, 50, 27, 33, 35, 36, 35, 5, 47, 34, 39, 26, 8, 10, 46, 1, 11, 16, 32, 6, 19, 11, 6, 24, 29, 31, 23, 48, 11, 26, 24, 32, 17, 16, 37, 39, 0, 33, 6, 1, 23, 39, 33, 48, 29, 43, 29, 10, 20, 11, 2, 14, 38, 20]
