N1,N2,...,Nx
[2, 35, 9, 36, 5, 27, 10, 31, 18, 13, 13, 30, 7, 35, 21, 13, 12, 32, 41, 47, 38, 37, 38, 7, 50, 40, 2, 24, 30, 0, 34, 20, 27, 47, 23, 28, 3, 24, 39, 26, 10, 25, 33, 8, 16, 24, 50, 27, 7, 47, 11, 11, 44, 20, 27, 20, 42, 25, 38, 36, 23, 8, 41, 45, 43, 8, 28, 38, 44, 10, 6, 27, 3, 34, 35, 32, 1, 40, 42, 25, 18, 15, 25, 27, 34, 39, 26, 20, 19, 36, 8, 19, 3, 8, 46, 25, 14, 44, 39, 0, 21, 32, 10, 38, 15, 22, 47, 19, 13, 8, 41, 44, 33, 4, 38, 36, 41, 0, 46, 36, 50, 18, 20, 2, 50, 44, 17, 6, 3, 2, 46, 30, 11, 24, 43, 44, 42, 48, 40, 14, 15, 32, 22, 2, 5, 41, 4, 22, 19, 28, 48, 50, 10, 47, 32, 18, 18, 34, 42]
[10, 40, 26, 8, 25, 10, 2, 13, 5, 8, 39, 11, 20, 21, 7, 33, 6, 40, 24, 22, 16, 39, 50, 30, 42, 2, 39, 20, 35, 34, 0, 4, 9, 4, 2, 2, 13, 0, 6, 30, 49, 31, 0, 22, 23, 18, 49, 37, 16, 45, 16, 45, 48, 2, 6, 22, 44, 17, 34, 25, 41, 32, 6, 14, 38, 46, 49, 23, 13, 10, 10, 20, 15, 27, 49, 29, 36, 10, 37, 44, 19, 3, 4, 11, 3, 14, 7, 4, 23, 36, 39, 11, 35, 33, 21, 6, 3, 26, 32, 26, 34, 7, 0, 22, 9, 33, 39, 22, 32, 43, 42, 42, 31, 37, 49, 20, 34, 23, 13, 27, 44, 4, 31, 32, 34, 16, 35, 0, 43, 49, 31, 15, 31, 40, 21, 2, 34, 18, 31, 42, 28, 0, 7, 0, 38, 27, 27, 42, 15, 39, 7, 1, 49, 26, 10, 11, 35, 13, 43]
[40, 45, 11, 47, 38, 50, 15, 15, 49, 8, 50, 0, 4, 33, 45, 48, 14, 32, 12, 48, 12, 26, 0, 41, 14, 39, 36, 38, 11, 20, 4, 0, 10, 42, 39, 25, 32, 18, 8, 50, 26, 47, 5, 7, 27, 14, 38, 27, 4, 12, 7, 23, 28, 15, 4, 47, 46, 26, 20, 6, 22, 49, 28, 19, 0, 18, 6, 48, 25, 34, 45, 25, 49, 7, 16, 34, 29, 13, 48, 29, 9, 26, 9, 33, 42, 20, 32, 40, 42, 2, 24, 24, 18, 35, 1, 15, 35, 39, 44, 28, 7, 29, 2, 10, 17, 30, 12, 46, 30, 50, 2, 43, 21, 17, 10, 20, 49, 6, 2, 50, 45, 22, 26, 8, 23, 9, 23, 3, 27, 49, 21, 5, 9, 12, 40, 23, 4, 0, 35, 39, 9, 40, 43, 40, 24, 4, 4, 36, 19, 32, 10, 8, 8, 23, 48, 14, 28, 37, 42]
[31, 14, 36, 43, 32, 30, 32, 41, 14, 30, 17, 18, 13, 31, 40, 16, 32, 20, 0, 38, 40, 23, 48, 48, 49, 29, 21, 32, 44, 27, 9, 10, 0, 4, 2, 40, 39, 36, 39, 22, 45, 0, 46, 13, 17, 8, 4, 24, 14, 19, 6, 21, 1, 42, 43, 23, 21, 3, 43, 40, 36, 50, 12, 16, 14, 5, 15, 48, 35, 10, 35, 36, 19, 20, 19, 12, 30, 46, 21, 28, 5, 30, 15, 13, 43, 20, 12, 46, 27, 19, 11, 25, 40, 10, 32, 30, 29, 3, 25, 45, 45, 17, 25, 37, 16, 24, 38, 7, 29, 14, 24, 8, 2, 34, 49, 48, 1, 39, 4, 8, 49, 32, 31, 22, 31, 18, 37, 20, 5, 35, 36, 41, 15, 10, 12, 24, 13, 33, 19, 40, 47, 28, 3, 8, 23, 20, 21, 43, 50, 28, 12, 0, 30, 42, 34, 7, 1, 20, 11]
[35, 0, 23, 38, 0, 47, 44, 12, 16, 14, 26, 1, 16, 14, 31, 31, 15, 22, 13, 33, 5, 46, 48, 42, 21, 42, 27, 37, 7, 47, 4, 42, 4, 0, 14, 37, 34, 42, 18, 12, 15, 8, 17, 27, 5, 44, 12, 8, 9, 42, 31, 49, 24, 4, 25, 38, 49, 2, 4, 4, 41, 25, 0, 28, 30, 17, 40, 41, 23, 38, 15, 26, 47, 11, 35, 25, 3, 27, 23, 47, 4, 10, 10, 35, 42, 8, 8, 23, 32, 33, 13, 23, 15, 18, 38, 1, 46, 42, 34, 9, 18, 47, 31, 37, 31, 5, 48, 6, 26, 23, 26, 50, 0, 39, 44, 13, 45, 28, 0, 18, 34, 48, 14, 7, 50, 4, 37, 8, 38, 5, 7, 42, 21, 12, 33, 7, 15, 12, 42, 9, 33, 33, 5, 30, 5, 11, 15, 46, 25, 40, 32, 43, 17, 39, 38, 42, 22, 39, 15]
[3, 44, 9, 34, 26, 3, 22, 4, 14, 37, 0, 6, 12, 40, 6, 20, 39, 33, 38, 12, 22, 6, 34, 7, 19, 48, 15, 18, 42, 23, 2, 39, 2, 14, 0, 14, 47, 43, 36, 46, 24, 10, 28, 49, 4, 31, 24, 27, 40, 0, 33, 39, 4, 8, 34, 8, 46, 26, 41, 13, 20, 46, 13, 7, 41, 1, 28, 19, 46, 31, 0, 15, 26, 30, 14, 27, 10, 48, 5, 14, 29, 43, 0, 25, 36, 43, 32, 17, 34, 40, 1, 9, 36, 1, 20, 24, 30, 32, 23, 9, 26, 11, 18, 24, 12, 31, 30, 6, 47, 38, 14, 25, 41, 31, 14, 9, 23, 5, 13, 46, 2, 26, 36, 25, 44, 33, 19, 41, 37, 16, 49, 24, 50, 0, 25, 27, 7, 28, 26, 18, 50, 25, 21, 6, 46, 6, 16, 28, 22, 48, 20, 38, 25, 9, 30, 22, 5, 15, 47]
[44, 17, 48, 38, 38, 18, 25, 30, 37, 14, 18, 26, 11, 12, 18, 36, 7, 44, 48, 21, 32, 37, 22, 44, 18, 50, 37, 18, 26, 28, 2, 25, 40, 37, 14, 0, 29, 47, 28, 10, 13, 12, 20, 7, 15, 33, 15, 22, 47, 10, 49, 3, 41, 35, 24, 7, 11, 32, 11, 9, 11, 21, 22, 4, 49, 21, 24, 12, 46, 15, 5, 11, 35, 0, 0, 5, 30, 8, 39, 27, 43, 7, 46, 4, 33, 15, 22, 6, 38, 20, 29, 33, 23, 16, 12, 43, 43, 4, 3, 32, 17, 22, 32, 14, 50, 40, 34, 10, 24, 8, 25, 1, 32, 0, 8, 7, 32, 37, 25, 47, 39, 5, 27, 44, 13, 44, 18, 7, 37, 29, 39, 19, 4, 26, 4, 49, 20, 3, 9, 8, 5, 34, 50, 28, 28, 7, 0, 49, 25, 36, 16, 46, 49, 27, 26, 37, 0, 15, 20]
[34, 4, 21, 47, 26, 18, 2, 43, 43, 38, 34, 48, 28, 50, 28, 19, 21, 49, 9, 35, 50, 7, 12, 0, 27, 0, 42, 1, 6, 3, 13, 32, 39, 34, 47, 29, 0, 16, 33, 48, 24, 28, 3, 7, 20, 36, 20, 17, 24, 0, 13, 3, 9, 24, 40, 22, 31, 11, 45, 8, 3, 45, 36, 46, 22, 22, 22, 10, 48, 34, 24, 32, 37, 10, 34, 48, 4, 42, 0, 31, 34, 34, 2, 15, 5, 11, 38, 34, 32, 12, 43, 37, 11, 14, 35, 38, 40, 41, 23, 18, 36, 40, 13, 5, 33, 0, 32, 17, 36, 33, 24, 12, 2, 21, 23, 13, 1, 11, 30, 35, 12, 22, 45, 25, 25, 39, 9, 0, 5, 6, 12, 32, 43, 9, 15, 29, 13, 16, 31, 39, 6, 37, 9, 25, 45, 34, 1, 36, 50, 5, 2, 16, 36, 16, 45, 20, 32, 48, 25]
[38, 32, 20, 11, 41, 29, 37, 17, 28, 19, 11, 45, 4, 37, 25, 0, 36, 37, 27, 49, 2, 44, 23, 28, 31, 5, 17, 6, 16, 24, 0, 18, 36, 42, 43, 47, 16, 0, 29, 3, 17, 33, 26, 15, 32, 2, 31, 39, 48, 22, 30, 9, 37, 41, 33, 25, 5, 41, 32, 42, 18, 35, 20, 38, 32, 30, 38, 36, 5, 32, 4, 4, 47, 31, 19, 21, 17, 39, 3, 7, 8, 16, 20, 34, 24, 9, 8, 25, 5, 7, 9, 47, 6, 37, 8, 48, 31, 47, 46, 6, 18, 40, 18, 45, 8, 1, 37, 44, 36, 31, 2, 4, 8, 9, 16, 15, 31, 25, 20, 2, 19, 6, 9, 32, 45, 33, 4, 37, 45, 17, 31, 21, 37, 11, 34, 21, 49, 44, 49, 12, 27, 50, 28, 46, 7, 13, 42, 19, 32, 26, 46, 47, 5, 46, 11, 2, 22, 41, 50]
[33, 8, 33, 10, 2, 20, 7, 11, 38, 41, 30, 47, 1, 7, 8, 9, 44, 47, 23, 20, 32, 15, 16, 9, 12, 46, 23, 20, 23, 39, 6, 8, 39, 18, 36, 28, 33, 29, 0, 4, 1, 1, 46, 8, 25, 13, 15, 49, 30, 25, 22, 22, 23, 0, 9, 48, 5, 8, 17, 29, 45, 45, 31, 14, 23, 9, 37, 20, 18, 44, 11, 49, 16, 45, 42, 26, 32, 9, 5, 24, 33, 30, 17, 15, 12, 29, 32, 1, 24, 3, 28, 42, 18, 13, 23, 33, 47, 28, 42, 8, 19, 49, 26, 2, 47, 35, 24, 36, 22, 28, 39, 35, 29, 20, 32, 27, 12, 31, 16, 44, 17, 30, 0, 32, 23, 44, 40, 46, 29, 4, 47, 45, 46, 31, 31, 47, 12, 10, 0, 32, 3, 42, 6, 26, 25, 20, 9, 15, 29, 3, 18, 9, 0, 30, 19, 31, 31, 3, 23]
[8, 38, 27, 46, 16, 36, 48, 37, 24, 14, 27, 37, 38, 37, 35, 30, 1, 41, 40, 7, 39, 22, 38, 15, 13, 34, 37, 40, 10, 26, 30, 50, 22, 12, 46, 10, 48, 3, 4, 0, 38, 15, 22, 7, 45, 48, 42, 8, 34, 26, 27, 43, 50, 45, 18, 28, 7, 31, 49, 30, 46, 39, 12, 18, 20, 49, 34, 13, 44, 46, 4, 45, 37, 4, 23, 45, 43, 13, 7, 46, 28, 49, 42, 32, 43, 20, 2, 17, 19, 20, 28, 48, 42, 42, 33, 14, 40, 31, 1, 26, 6, 20, 13, 34, 26, 46, 13, 49, 33, 16, 7, 1, 11, 37, 4, 13, 19, 46, 16, 18, 11, 28, 13, 47, 28, 2, 25, 4, 41, 34, 12, 26, 31, 47, 33, 7, 36, 31, 31, 42, 50, 43, 43, 41, 43, 26, 6, 27, 40, 47, 43, 3, 24, 32, 28, 19, 15, 47, 28]
[8, 10, 39, 2, 0, 7, 11, 34, 50, 34, 9, 49, 12, 25, 47, 35, 2, 10, 6, 4, 46, 49, 13, 10, 23, 30, 41, 40, 44, 10, 49, 26, 45, 15, 24, 13, 24, 17, 1, 38, 0, 35, 12, 22, 28, 28, 3, 26, 34, 11, 35, 28, 8, 36, 9, 50, 17, 42, 8, 30, 4, 33, 38, 46, 24, 25, 32, 48, 34, 50, 4, 47, 19, 31, 44, 26, 30, 20, 35, 14, 37, 26, 31, 36, 30, 42, 47, 44, 28, 8, 13, 33, 26, 9, 5, 15, 26, 22, 34, 37, 35, 23, 20, 39, 40, 19, 15, 24, 28, 30, 24, 7, 47, 0, 11, 4, 19, 15, 48, 19, 49, 8, 50, 36, 27, 1, 44, 25, 18, 39, 38, 34, 12, 39, 43, 33, 47, 25, 4, 4, 41, 50, 19, 2, 27, 24, 38, 47, 23, 3, 16, 49, 24, 49, 50, 5, 31, 16, 1]
[24, 41, 4, 24, 39, 18, 26, 12, 1, 42, 48, 45, 35, 49, 41, 28, 22, 46, 47, 45, 1, 15, 27, 49, 39, 46, 12, 48, 41, 25, 31, 47, 0, 8, 10, 12, 28, 33, 1, 15, 35, 0, 16, 12, 24, 21, 7, 4, 38, 1, 2, 2, 10, 27, 15, 26, 42, 3, 37, 2, 1, 5, 24, 41, 50, 14, 41, 46, 35, 48, 2, 23, 10, 46, 4, 23, 43, 22, 26, 34, 18, 16, 41, 44, 15, 4, 1, 1, 32, 13, 10, 29, 14, 29, 21, 25, 27, 19, 49, 22, 0, 8, 17, 50, 28, 35, 37, 25, 41, 43, 10, 22, 8, 49, 19, 13, 14, 13, 22, 21, 26, 27, 24, 0, 21, 22, 36, 13, 43, 26, 36, 27, 8, 47, 21, 9, 50, 21, 46, 30, 45, 35, 5, 33, 43, 24, 48, 35, 47, 49, 9, 10, 23, 13, 47, 17, 31, 47, 10]
[21, 10, 26, 6, 22, 46, 18, 50, 34, 13, 7, 37, 18, 36, 21, 34, 1, 36, 50, 17, 41, 19, 19, 11, 22, 26, 22, 15, 20, 33, 0, 5, 46, 17, 28, 20, 3, 26, 46, 22, 12, 16, 0, 36, 32, 28, 24, 42, 46, 10, 16, 11, 45, 1, 27, 31, 29, 6, 35, 6, 15, 46, 35, 36, 28, 46, 6, 5, 46, 47, 24, 15, 5, 49, 33, 10, 21, 36, 39, 40, 32, 26, 38, 47, 5, 16, 37, 7, 45, 14, 40, 16, 36, 14, 8, 13, 34, 13, 37, 48, 19, 48, 34, 4, 13, 50, 13, 10, 40, 24, 45, 3, 48, 27, 33, 0, 28, 48, 4, 27, 4, 28, 48, 31, 32, 10, 3, 27, 4, 30, 26, 15, 33, 16, 49, 18, 12, 43, 5, 7, 13, 31, 39, 35, 25, 32, 50, 27, 9, 3, 16, 34, 36, 44, 46, 46, 31, 50, 45]
[20, 17, 31, 29, 27, 2, 47, 24, 22, 36, 45, 27, 8, 31, 7, 7, 36, 27, 34, 38, 32, 24, 45, 48, 37, 40, 30, 1, 18, 8, 22, 7, 13, 27, 49, 7, 7, 15, 8, 7, 22, 12, 36, 0, 3, 17, 19, 12, 20, 50, 22, 50, 24, 17, 19, 8, 43, 36, 27, 1, 11, 34, 8, 47, 27, 46, 29, 21, 15, 10, 35, 23, 17, 23, 22, 14, 19, 2, 28, 44, 17, 21, 28, 46, 37, 2, 10, 35, 20, 32, 5, 32, 5, 29, 45, 18, 5, 25, 39, 34, 33, 43, 49, 30, 15, 9, 14, 18, 0, 23, 14, 20, 30, 31, 39, 44, 46, 33, 23, 5, 5, 11, 1, 15, 33, 4, 13, 24, 19, 44, 35, 17, 34, 49, 39, 16, 20, 5, 39, 29, 19, 11, 28, 42, 7, 49, 39, 47, 47, 32, 36, 43, 36, 31, 18, 26, 46, 37, 1]
[42, 23, 32, 12, 4, 27, 6, 29, 12, 46, 17, 15, 39, 31, 4, 24, 49, 13, 50, 30, 42, 19, 45, 27, 24, 10, 12, 13, 39, 16, 23, 27, 17, 5, 4, 15, 20, 32, 25, 45, 28, 24, 32, 3, 0, 38, 17, 11, 49, 7, 28, 31, 50, 20, 35, 46, 34, 16, 49, 29, 46, 25, 24, 11, 29, 19, 17, 10, 0, 8, 4, 24, 38, 34, 43, 19, 32, 44, 14, 35, 48, 45, 24, 17, 18, 34, 40, 40, 19, 41, 46, 25, 27, 33, 31, 11, 43, 26, 2, 38, 47, 39, 46, 6, 22, 11, 26, 41, 39, 3, 7, 13, 20, 20, 36, 42, 17, 22, 29, 24, 0, 0, 45, 8, 0, 35, 50, 0, 2, 24, 27, 38, 43, 49, 40, 13, 20, 6, 3, 14, 29, 41, 36, 38, 18, 15, 32, 33, 37, 47, 6, 11, 49, 14, 44, 8, 16, 30, 19]
[47, 13, 6, 26, 42, 34, 49, 10, 19, 25, 45, 42, 14, 50, 44, 31, 48, 1, 41, 9, 34, 10, 25, 39, 26, 25, 14, 6, 30, 24, 18, 14, 8, 44, 31, 33, 36, 2, 13, 48, 28, 21, 28, 17, 38, 0, 21, 33, 22, 31, 7, 27, 42, 17, 37, 16, 45, 43, 33, 6, 3, 37, 18, 29, 30, 5, 36, 2, 5, 28, 29, 26, 43, 28, 45, 39, 27, 21, 25, 5, 38, 21, 37, 27, 11, 9, 37, 39, 2, 23, 13, 44, 25, 4, 30, 5, 3, 15, 19, 32, 45, 17, 6, 18, 35, 14, 0, 20, 1, 1, 4, 13, 42, 0, 13, 17, 50, 40, 15, 41, 12, 29, 4, 7, 11, 45, 3, 0, 37, 23, 30, 36, 34, 5, 40, 30, 30, 1, 47, 0, 12, 28, 1, 8, 47, 21, 22, 18, 7, 38, 17, 36, 12, 21, 7, 3, 16, 48, 17]
[28, 35, 12, 18, 38, 27, 43, 7, 45, 2, 37, 12, 13, 19, 12, 13, 37, 25, 39, 5, 49, 23, 12, 44, 18, 31, 49, 14, 2, 50, 49, 38, 4, 12, 24, 15, 20, 31, 15, 42, 3, 7, 24, 19, 17, 21, 0, 17, 27, 23, 49, 19, 39, 44, 14, 45, 28, 18, 35, 29, 19, 47, 22, 43, 25, 13, 10, 38, 25, 26, 35, 35, 3, 21, 14, 11, 19, 42, 38, 6, 39, 27, 13, 33, 30, 50, 29, 15, 20, 30, 31, 26, 26, 33, 18, 32, 48, 26, 31, 9, 33, 27, 45, 23, 17, 39, 34, 44, 22, 19, 40, 13, 50, 13, 0, 21, 17, 39, 20, 27, 38, 26, 3, 11, 23, 28, 20, 10, 28, 44, 22, 5, 24, 42, 19, 10, 4, 45, 38, 29, 32, 34, 7, 27, 8, 26, 43, 42, 49, 6, 7, 29, 33, 21, 35, 47, 24, 45, 9]
[9, 16, 31, 32, 42, 13, 39, 44, 24, 10, 47, 40, 4, 37, 1, 10, 38, 39, 39, 10, 30, 11, 9, 37, 48, 34, 50, 29, 18, 27, 37, 27, 24, 8, 27, 22, 17, 39, 49, 8, 26, 4, 42, 12, 11, 33, 17, 0, 2, 40, 15, 13, 7, 29, 42, 23, 11, 41, 36, 46, 40, 10, 7, 0, 25, 45, 28, 7, 45, 8, 39, 23, 13, 10, 40, 35, 8, 40, 4, 17, 1, 39, 47, 28, 41, 10, 5, 16, 6, 11, 14, 40, 13, 33, 7, 16, 35, 35, 48, 13, 46, 49, 7, 47, 22, 50, 47, 29, 9, 23, 4, 17, 3, 2, 7, 28, 39, 6, 15, 43, 1, 26, 1, 41, 13, 13, 45, 38, 21, 44, 36, 9, 29, 17, 0, 36, 46, 4, 19, 13, 3, 45, 19, 40, 41, 34, 39, 6, 5, 26, 27, 37, 16, 0, 19, 47, 9, 1, 16]
[12, 36, 1, 15, 4, 6, 23, 21, 20, 8, 41, 15, 47, 45, 17, 39, 48, 18, 50, 47, 22, 30, 20, 46, 43, 45, 23, 24, 48, 7, 16, 4, 14, 9, 40, 47, 24, 48, 30, 34, 34, 38, 46, 20, 49, 22, 27, 2, 0, 8, 20, 27, 39, 29, 41, 21, 41, 43, 48, 21, 0, 22, 16, 18, 41, 12, 40, 5, 47, 25, 42, 48, 20, 2, 0, 8, 15, 28, 50, 22, 33, 16, 30, 23, 38, 30, 49, 11, 29, 47, 40, 17, 44, 47, 10, 11, 45, 2, 11, 13, 12, 15, 21, 46, 36, 26, 13, 6, 15, 40, 29, 19, 10, 41, 17, 19, 22, 5, 30, 27, 22, 16, 12, 36, 15, 49, 35, 18, 40, 23, 20, 15, 28, 45, 43, 2, 49, 30, 3, 31, 31, 4, 14, 47, 32, 43, 45, 8, 45, 42, 3, 14, 5, 40, 20, 35, 35, 29, 24]
[5, 47, 19, 4, 26, 4, 48, 27, 37, 35, 20, 26, 6, 21, 27, 9, 15, 11, 37, 15, 20, 5, 23, 47, 38, 50, 7, 48, 21, 47, 45, 12, 19, 42, 0, 10, 0, 22, 25, 26, 11, 1, 10, 50, 7, 31, 23, 40, 8, 0, 40, 18, 48, 22, 32, 17, 15, 17, 47, 46, 13, 3, 39, 20, 46, 34, 47, 42, 27, 49, 7, 33, 45, 7, 20, 8, 5, 6, 9, 0, 15, 8, 48, 27, 8, 35, 40, 10, 10, 40, 17, 42, 15, 39, 32, 9, 28, 7, 15, 25, 12, 15, 21, 16, 21, 42, 28, 1, 14, 23, 39, 20, 27, 3, 50, 46, 41, 1, 8, 32, 30, 7, 7, 15, 33, 17, 29, 40, 38, 18, 8, 0, 44, 42, 10, 20, 32, 1, 33, 46, 15, 33, 39, 25, 49, 20, 12, 10, 31, 13, 27, 15, 37, 38, 20, 30, 35, 45, 44]
[38, 44, 49, 20, 40, 9, 28, 38, 46, 16, 5, 2, 34, 30, 3, 38, 48, 27, 38, 7, 42, 7, 32, 1, 16, 36, 43, 22, 2, 11, 16, 7, 6, 31, 33, 49, 13, 30, 22, 27, 35, 2, 16, 22, 28, 7, 49, 15, 20, 40, 0, 40, 25, 35, 24, 19, 43, 7, 22, 12, 3, 12, 34, 8, 36, 29, 28, 11, 50, 11, 41, 10, 37, 39, 50, 49, 12, 22, 4, 6, 16, 18, 17, 38, 28, 35, 47, 25, 9, 3, 47, 45, 37, 34, 6, 50, 48, 43, 15, 24, 5, 35, 9, 24, 7, 29, 36, 11, 37, 38, 3, 42, 5, 0, 35, 10, 45, 10, 4, 42, 6, 27, 32, 29, 42, 1, 11, 40, 42, 48, 26, 32, 1, 17, 34, 41, 34, 2, 7, 15, 21, 42, 47, 29, 46, 7, 35, 29, 27, 41, 8, 27, 16, 46, 11, 47, 32, 10, 9]
[2, 22, 30, 25, 40, 34, 48, 41, 32, 46, 0, 34, 6, 48, 22, 38, 28, 6, 30, 20, 18, 45, 28, 49, 11, 50, 6, 13, 18, 11, 45, 23, 21, 49, 39, 3, 3, 9, 22, 43, 28, 2, 11, 50, 31, 27, 19, 13, 27, 18, 40, 0, 43, 22, 47, 9, 9, 27, 15, 21, 1, 8, 38, 47, 20, 10, 37, 25, 18, 7, 22, 3, 16, 30, 36, 12, 38, 24, 34, 3, 32, 39, 50, 48, 15, 16, 44, 1, 13, 23, 36, 26, 21, 28, 36, 6, 29, 24, 4, 29, 21, 45, 43, 8, 23, 10, 5, 39, 22, 34, 38, 15, 50, 42, 37, 35, 12, 22, 43, 30, 5, 50, 22, 6, 13, 7, 3, 30, 41, 8, 45, 19, 29, 21, 12, 44, 23, 39, 30, 6, 28, 38, 28, 7, 22, 29, 25, 32, 2, 32, 14, 11, 40, 9, 6, 32, 23, 35, 40]
[15, 42, 30, 9, 12, 49, 36, 13, 38, 11, 5, 1, 21, 25, 23, 42, 37, 19, 34, 10, 9, 49, 1, 50, 2, 16, 33, 3, 46, 44, 48, 28, 1, 24, 4, 41, 9, 37, 23, 50, 8, 10, 45, 24, 50, 42, 39, 7, 39, 48, 25, 43, 0, 30, 49, 29, 30, 44, 36, 49, 20, 49, 6, 37, 15, 19, 47, 7, 18, 34, 31, 49, 42, 12, 48, 31, 47, 11, 19, 16, 15, 12, 43, 3, 41, 50, 10, 19, 47, 29, 21, 36, 5, 7, 5, 25, 45, 48, 1, 9, 21, 39, 21, 36, 8, 32, 11, 26, 45, 15, 23, 39, 8, 4, 25, 0, 22, 9, 28, 23, 18, 43, 33, 25, 33, 40, 6, 36, 12, 12, 19, 21, 5, 23, 20, 26, 29, 27, 5, 21, 40, 3, 26, 23, 12, 28, 39, 11, 15, 13, 4, 0, 8, 16, 23, 22, 15, 21, 30]
[46, 10, 14, 42, 32, 41, 22, 26, 50, 30, 27, 39, 25, 35, 38, 14, 12, 36, 23, 6, 36, 33, 31, 12, 43, 4, 20, 21, 30, 20, 2, 15, 42, 4, 8, 35, 24, 41, 0, 45, 36, 27, 1, 17, 20, 17, 44, 29, 29, 22, 35, 22, 30, 0, 7, 25, 13, 40, 12, 39, 24, 29, 1, 49, 5, 46, 33, 11, 29, 11, 25, 38, 15, 47, 17, 12, 12, 38, 35, 47, 5, 26, 43, 40, 38, 20, 49, 42, 48, 40, 19, 46, 17, 40, 22, 42, 43, 21, 10, 13, 4, 24, 33, 3, 23, 29, 9, 19, 28, 45, 40, 37, 17, 8, 20, 9, 32, 4, 45, 42, 7, 2, 29, 15, 31, 36, 25, 0, 15, 30, 9, 17, 36, 39, 40, 50, 8, 10, 43, 23, 36, 32, 40, 0, 13, 6, 45, 17, 5, 40, 37, 40, 26, 11, 24, 10, 47, 1, 22]
[45, 29, 6, 41, 14, 33, 21, 23, 25, 26, 14, 0, 31, 27, 22, 4, 4, 16, 35, 18, 31, 41, 21, 26, 15, 48, 29, 44, 47, 27, 6, 4, 43, 25, 34, 24, 40, 33, 9, 18, 9, 15, 27, 19, 35, 37, 14, 42, 41, 32, 24, 47, 49, 7, 0, 8, 8, 16, 27, 47, 26, 36, 30, 15, 15, 34, 17, 0, 21, 6, 47, 44, 28, 38, 48, 29, 16, 15, 47, 28, 1, 7, 10, 31, 5, 40, 32, 45, 33, 38, 23, 46, 6, 0, 49, 4, 18, 11, 13, 12, 38, 27, 21, 8, 50, 12, 16, 47, 38, 22, 40, 14, 27, 13, 8, 17, 45, 16, 33, 31, 41, 15, 41, 41, 8, 26, 42, 46, 9, 30, 26, 40, 3, 50, 39, 18, 15, 0, 34, 23, 31, 44, 6, 49, 47, 5, 22, 9, 22, 21, 46, 23, 30, 25, 48, 28, 20, 43, 2]
[6, 33, 2, 35, 29, 50, 5, 19, 7, 28, 16, 42, 34, 42, 19, 41, 31, 26, 14, 26, 40, 14, 50, 23, 37, 26, 4, 18, 23, 20, 22, 47, 23, 38, 8, 7, 22, 25, 48, 28, 50, 26, 31, 8, 46, 16, 45, 23, 21, 17, 19, 9, 29, 25, 8, 0, 32, 11, 6, 20, 47, 36, 29, 35, 37, 17, 0, 43, 32, 17, 5, 40, 45, 1, 33, 42, 10, 28, 1, 6, 20, 16, 14, 23, 1, 6, 33, 50, 14, 17, 44, 37, 26, 50, 5, 41, 7, 3, 23, 44, 17, 26, 12, 36, 27, 46, 39, 44, 23, 49, 20, 32, 32, 46, 1, 9, 22, 21, 36, 19, 41, 35, 32, 12, 41, 12, 38, 21, 27, 11, 20, 27, 19, 41, 19, 21, 46, 9, 36, 6, 41, 28, 35, 12, 28, 21, 14, 12, 7, 5, 36, 9, 0, 29, 37, 10, 5, 31, 36]
[24, 17, 49, 26, 47, 50, 31, 21, 39, 17, 42, 48, 37, 15, 26, 21, 44, 24, 28, 38, 13, 19, 34, 4, 3, 48, 29, 45, 2, 42, 44, 46, 21, 49, 46, 11, 31, 5, 5, 7, 17, 42, 29, 43, 34, 45, 28, 11, 41, 15, 43, 9, 30, 13, 8, 32, 0, 3, 13, 45, 48, 30, 48, 33, 3, 7, 28, 7, 30, 5, 24, 20, 45, 21, 41, 25, 32, 37, 2, 1, 26, 50, 33, 33, 35, 14, 28, 4, 28, 27, 31, 17, 26, 4, 0, 6, 1, 37, 21, 6, 12, 23, 40, 23, 34, 12, 20, 31, 18, 42, 8, 47, 15, 0, 6, 46, 39, 36, 0, 35, 17, 46, 14, 42, 7, 29, 18, 14, 20, 42, 15, 12, 7, 46, 49, 35, 26, 15, 26, 27, 14, 32, 44, 26, 49, 42, 14, 23, 13, 27, 31, 24, 41, 42, 11, 21, 12, 13, 7]
[38, 4, 28, 43, 44, 48, 4, 1, 45, 39, 18, 40, 40, 30, 20, 47, 32, 46, 47, 23, 13, 14, 34, 19, 30, 39, 2, 26, 19, 25, 17, 26, 3, 2, 26, 32, 11, 41, 8, 31, 42, 3, 6, 36, 16, 43, 18, 41, 43, 17, 7, 27, 44, 40, 16, 11, 3, 0, 44, 10, 30, 27, 45, 24, 2, 36, 26, 30, 30, 30, 14, 16, 33, 9, 5, 50, 13, 10, 15, 17, 16, 17, 8, 4, 10, 31, 45, 3, 5, 2, 39, 49, 48, 9, 39, 15, 40, 33, 31, 9, 19, 34, 33, 30, 38, 39, 24, 13, 40, 28, 31, 22, 32, 43, 1, 5, 33, 0, 8, 49, 50, 18, 22, 21, 10, 30, 10, 5, 5, 18, 3, 3, 41, 4, 44, 6, 5, 0, 12, 40, 4, 10, 21, 36, 36, 22, 24, 28, 14, 35, 10, 28, 21, 45, 50, 0, 33, 48, 5]
