N1,N2,...,Nx
[22, 11, 6, 34, 21, 34, 28, 40, 48, 6, 8, 33, 1, 24, 25, 11, 44, 36, 15, 31, 42, 40, 48, 21, 34, 21, 35, 44, 34, 25, 9, 37, 33, 13, 38, 46, 38, 15, 50, 11, 44, 19, 16, 29, 11, 33, 50, 0, 43, 6, 32, 34, 11, 9, 35, 46, 8, 39, 21, 9, 0, 28, 4, 49, 9, 24, 32, 26, 17, 36, 50, 31, 48, 30, 15, 1, 27]
[4, 26, 12, 8, 48, 13, 5, 0, 25, 34, 42, 10, 41, 10, 45, 34, 41, 40, 40, 34, 26, 27, 39, 20, 10, 13, 17, 31, 17, 4, 10, 1, 27, 2, 42, 40, 10, 21, 17, 19, 37, 22, 27, 11, 47, 1, 29, 15, 5, 41, 4, 19, 14, 33, 29, 39, 0, 19, 2, 39, 28, 0, 24, 30, 17, 16, 26, 44, 33, 1, 31, 13, 48, 38, 44, 43, 29]
[2, 22, 50, 23, 28, 22, 23, 6, 3, 5, 15, 14, 21, 16, 3, 49, 13, 13, 6, 19, 27, 46, 43, 14, 39, 23, 15, 4, 32, 4, 27, 7, 8, 15, 33, 28, 29, 21, 25, 49, 18, 39, 30, 32, 1, 13, 6, 49, 24, 41, 3, 38, 14, 35, 8, 11, 0, 36, 23, 33, 4, 24, 0, 30, 28, 30, 37, 48, 6, 26, 0, 36, 1, 42, 7, 8, 16]
[7, 23, 37, 25, 11, 16, 9, 39, 49, 4, 8, 46, 49, 13, 8, 1, 14, 34, 47, 36, 20, 30, 47, 0, 17, 50, 4, 32, 48, 19, 46, 43, 1, 50, 46, 1, 27, 47, 30, 10, 43, 8, 50, 28, 21, 27, 15, 42, 30, 38, 14, 4, 49, 8, 38, 33, 21, 31, 15, 31, 49, 30, 30, 0, 40, 14, 29, 13, 50, 7, 23, 22, 42, 40, 43, 34, 1]
[49, 40, 5, 35, 30, 30, 45, 38, 42, 35, 9, 29, 28, 49, 41, 11, 30, 12, 46, 41, 47, 35, 1, 42, 8, 46, 17, 33, 21, 13, 2, 28, 31, 44, 9, 14, 40, 48, 5, 16, 23, 45, 18, 22, 10, 19, 15, 34, 6, 16, 42, 40, 7, 23, 35, 36, 31, 45, 39, 5, 9, 17, 28, 40, 0, 9, 1, 35, 22, 10, 31, 9, 2, 42, 12, 37, 5]
[0, 30, 7, 29, 8, 18, 19, 22, 19, 23, 1, 31, 39, 15, 46, 48, 14, 2, 7, 35, 49, 47, 40, 40, 14, 39, 47, 34, 31, 17, 11, 27, 6, 36, 49, 20, 15, 36, 48, 1, 48, 8, 33, 25, 20, 20, 4, 17, 5, 48, 31, 41, 11, 32, 9, 33, 36, 42, 29, 20, 24, 16, 30, 14, 9, 0, 22, 2, 49, 17, 30, 9, 41, 7, 47, 45, 38]
[11, 20, 20, 40, 15, 1, 18, 45, 18, 42, 10, 14, 36, 40, 36, 29, 23, 24, 21, 31, 5, 48, 5, 24, 39, 27, 40, 19, 27, 24, 48, 23, 19, 5, 33, 27, 48, 17, 1, 36, 41, 48, 8, 26, 50, 9, 2, 39, 23, 4, 10, 39, 16, 6, 25, 26, 4, 48, 22, 43, 32, 26, 37, 29, 1, 22, 0, 35, 43, 23, 18, 50, 27, 18, 50, 49, 28]
[48, 32, 2, 13, 7, 29, 36, 13, 6, 43, 30, 26, 22, 18, 3, 47, 46, 15, 37, 15, 46, 42, 50, 30, 19, 5, 41, 39, 17, 6, 34, 4, 49, 34, 44, 18, 45, 44, 33, 26, 34, 2, 3, 2, 34, 17, 2, 12, 1, 22, 3, 21, 35, 8, 44, 27, 38, 42, 17, 46, 26, 44, 48, 13, 35, 2, 35, 0, 49, 50, 33, 33, 0, 46, 26, 33, 4]
[43, 12, 3, 35, 29, 37, 25, 28, 49, 5, 12, 22, 13, 10, 40, 46, 33, 47, 34, 30, 46, 10, 14, 48, 5, 44, 4, 33, 3, 0, 34, 39, 19, 39, 44, 7, 13, 27, 14, 45, 2, 16, 48, 13, 9, 24, 39, 26, 19, 19, 28, 46, 30, 1, 43, 9, 47, 37, 14, 35, 17, 33, 6, 50, 22, 49, 43, 49, 0, 10, 44, 27, 15, 10, 9, 43, 30]
[3, 2, 43, 49, 31, 44, 16, 47, 44, 0, 4, 23, 6, 32, 37, 2, 9, 39, 20, 24, 45, 12, 29, 15, 11, 35, 21, 14, 15, 31, 44, 26, 21, 25, 0, 11, 15, 33, 0, 1, 25, 19, 50, 27, 37, 11, 4, 23, 19, 21, 16, 50, 4, 41, 47, 15, 50, 37, 25, 14, 36, 1, 26, 7, 10, 17, 23, 50, 10, 0, 39, 39, 42, 6, 38, 49, 43]
[17, 22, 27, 17, 14, 43, 50, 49, 33, 46, 3, 1, 19, 1, 25, 47, 24, 41, 11, 11, 1, 25, 50, 12, 19, 50, 16, 46, 8, 4, 25, 6, 26, 26, 36, 37, 26, 3, 3, 26, 36, 23, 6, 45, 50, 14, 30, 43, 31, 45, 41, 28, 6, 50, 21, 39, 41, 30, 24, 4, 50, 31, 0, 23, 31, 30, 18, 33, 44, 39, 0, 36, 12, 32, 8, 1, 11]
[30, 46, 0, 20, 19, 12, 44, 50, 3, 10, 3, 44, 16, 1, 12, 17, 40, 43, 18, 50, 40, 15, 6, 37, 7, 13, 4, 26, 50, 9, 48, 20, 6, 20, 35, 32, 9, 5, 26, 35, 21, 48, 44, 48, 12, 44, 28, 0, 38, 9, 23, 27, 32, 34, 33, 22, 0, 44, 39, 22, 31, 13, 36, 22, 9, 9, 50, 33, 27, 39, 36, 0, 47, 5, 15, 13, 17]
[46, 10, 21, 32, 37, 34, 28, 18, 22, 7, 20, 45, 39, 28, 3, 31, 10, 7, 31, 16, 49, 15, 41, 35, 3, 32, 23, 14, 35, 32, 10, 40, 50, 3, 40, 2, 40, 0, 31, 20, 49, 32, 19, 45, 31, 44, 1, 0, 37, 31, 7, 34, 30, 2, 5, 28, 21, 21, 43, 40, 48, 48, 1, 42, 2, 41, 27, 0, 15, 42, 12, 47, 0, 50, 20, 38, 39]
[26, 28, 20, 35, 33, 32, 47, 46, 22, 42, 22, 3, 1, 1, 25, 30, 44, 42, 8, 43, 21, 17, 47, 38, 31, 23, 15, 24, 20, 46, 19, 45, 18, 38, 19, 50, 13, 40, 24, 22, 26, 43, 24, 21, 28, 31, 36, 31, 0, 32, 18, 46, 12, 31, 30, 29, 46, 5, 5, 16, 30, 38, 42, 40, 42, 7, 18, 46, 10, 6, 32, 5, 50, 0, 20, 43, 18]
[7, 10, 17, 5, 26, 18, 29, 40, 21, 31, 21, 45, 32, 13, 47, 41, 43, 28, 50, 28, 25, 25, 41, 22, 39, 23, 20, 0, 3, 27, 24, 25, 1, 16, 50, 32, 22, 6, 26, 19, 23, 47, 49, 10, 38, 38, 1, 41, 43, 29, 34, 23, 8, 20, 35, 45, 4, 4, 13, 32, 15, 44, 7, 43, 12, 47, 50, 26, 9, 38, 8, 15, 20, 20, 0, 27, 8]
[48, 0, 44, 27, 13, 46, 20, 37, 45, 6, 49, 12, 44, 9, 38, 48, 31, 6, 47, 26, 49, 50, 44, 26, 42, 47, 0, 14, 38, 4, 16, 32, 49, 4, 13, 41, 13, 30, 6, 21, 6, 40, 43, 45, 10, 1, 40, 47, 32, 35, 28, 22, 48, 14, 1, 13, 40, 17, 31, 6, 1, 43, 8, 34, 37, 45, 49, 33, 43, 49, 1, 13, 38, 43, 27, 0, 16]
[23, 19, 8, 16, 47, 29, 22, 35, 33, 31, 25, 45, 1, 39, 48, 49, 19, 7, 1, 50, 12, 31, 34, 50, 19, 47, 43, 5, 6, 13, 36, 41, 3, 12, 20, 36, 25, 2, 35, 21, 19, 24, 26, 29, 47, 15, 47, 27, 13, 10, 50, 17, 29, 5, 28, 16, 28, 21, 4, 48, 27, 29, 16, 1, 5, 38, 28, 4, 30, 43, 11, 17, 39, 18, 8, 16, 0]
