N1,N2,...,Nx
[0, 21, 13, 28, 16, 30, 23, 1, 47, 11, 18, 1, 8, 4, 17, 21, 8, 17, 7, 30, 6, 7, 42, 29, 42, 0, 38, 13, 10, 9, 35, 19, 47, 10, 35, 34, 15, 35, 10, 17, 20, 8, 1, 13, 16, 21, 14, 10, 21, 2, 16, 25, 4, 1, 26, 19, 22, 31, 8, 4, 3, 2, 47, 23, 31, 50, 24, 42, 17, 42, 27, 7, 22, 0, 42, 46, 2, 15, 28, 3, 6, 35, 0, 11, 48, 21, 18, 25, 28, 38, 20, 22, 31, 17, 16, 24, 37, 29, 48, 10, 9, 16, 44, 36, 27, 41, 38, 45, 18, 21, 29, 48, 42, 11, 32, 1, 34, 31, 36, 0, 4, 7, 35, 42, 2, 34, 25, 13, 39, 5, 45, 4, 14, 6, 49, 50, 36, 2, 27, 32, 28, 27, 19, 47, 46, 12, 21, 31, 25, 42, 44, 29, 2, 40, 39, 10, 8, 34, 17, 7, 3, 7, 20, 47, 29, 10, 0, 44, 21, 4, 16, 35, 23, 11, 28, 32, 20, 17, 5, 32, 35, 21]
[35, 34, 44, 24, 9, 34, 17, 13, 23, 36, 11, 7, 47, 10, 38, 22, 25, 42, 42, 40, 50, 46, 27, 6, 17, 38, 0, 35, 19, 5, 18, 20, 10, 0, 18, 2, 41, 28, 48, 15, 17, 25, 17, 38, 30, 43, 8, 47, 32, 46, 28, 48, 10, 10, 21, 31, 40, 26, 14, 13, 35, 14, 44, 25, 3, 26, 1, 45, 36, 19, 31, 8, 22, 34, 23, 23, 26, 1, 33, 8, 3, 42, 5, 30, 24, 10, 40, 21, 2, 4, 30, 23, 46, 8, 11, 6, 6, 29, 35, 48, 26, 21, 0, 40, 25, 12, 28, 27, 42, 43, 3, 32, 33, 37, 43, 31, 42, 41, 39, 46, 35, 18, 29, 0, 18, 28, 21, 29, 32, 23, 15, 16, 0, 22, 31, 1, 27, 48, 11, 13, 1, 28, 23, 29, 28, 19, 9, 20, 24, 26, 47, 39, 34, 42, 2, 30, 25, 12, 18, 48, 25, 7, 6, 14, 26, 39, 29, 38, 29, 19, 2, 47, 30, 11, 1, 35, 49, 19, 47, 43, 49, 1]
[19, 1, 0, 37, 1, 2, 20, 11, 46, 4, 26, 27, 18, 38, 18, 47, 4, 12, 49, 36, 19, 41, 7, 49, 21, 13, 35, 0, 20, 12, 1, 13, 48, 11, 8, 41, 50, 16, 16, 3, 5, 19, 0, 25, 15, 20, 19, 12, 16, 11, 21, 5, 23, 2, 44, 49, 41, 44, 3, 4, 42, 48, 20, 3, 19, 24, 21, 45, 42, 3, 28, 43, 35, 37, 11, 6, 47, 37, 3, 42, 35, 35, 48, 4, 1, 46, 44, 5, 47, 21, 42, 20, 38, 28, 39, 9, 34, 18, 38, 21, 6, 33, 50, 46, 49, 14, 0, 15, 8, 44, 27, 35, 36, 13, 21, 1, 36, 18, 48, 40, 23, 33, 24, 12, 33, 47, 30, 21, 44, 29, 45, 3, 29, 22, 7, 44, 10, 4, 46, 19, 24, 17, 21, 50, 29, 8, 31, 50, 16, 15, 33, 18, 29, 24, 7, 30, 40, 3, 25, 32, 46, 47, 37, 47, 12, 17, 18, 38, 24, 30, 46, 25, 34, 7, 18, 20, 32, 21, 1, 10, 35, 18]
[39, 12, 18, 6, 42, 22, 17, 7, 31, 35, 30, 48, 25, 1, 37, 25, 8, 11, 13, 44, 0, 23, 44, 34, 28, 10, 19, 20, 0, 37, 8, 17, 4, 50, 1, 49, 40, 25, 45, 30, 38, 22, 2, 31, 36, 34, 10, 0, 6, 25, 46, 19, 6, 9, 38, 49, 17, 27, 10, 35, 3, 24, 23, 50, 6, 17, 37, 17, 21, 32, 30, 23, 22, 41, 15, 27, 35, 3, 6, 37, 41, 4, 5, 11, 3, 26, 8, 3, 21, 21, 43, 33, 5, 20, 38, 18, 42, 0, 47, 11, 44, 14, 44, 33, 26, 5, 6, 39, 30, 24, 0, 41, 3, 42, 41, 24, 0, 3, 43, 19, 12, 32, 13, 34, 41, 20, 26, 23, 42, 23, 8, 15, 12, 16, 31, 49, 31, 40, 40, 15, 47, 9, 23, 45, 8, 26, 20, 39, 18, 44, 28, 16, 0, 30, 49, 29, 24, 26, 22, 25, 30, 13, 6, 4, 30, 37, 8, 46, 48, 46, 44, 42, 39, 11, 32, 13, 16, 45, 32, 30, 14, 46]
[5, 41, 29, 26, 19, 18, 37, 16, 32, 44, 8, 41, 25, 45, 1, 41, 0, 20, 26, 49, 49, 33, 0, 48, 11, 9, 5, 12, 37, 0, 49, 48, 4, 22, 18, 8, 36, 41, 1, 43, 40, 46, 27, 10, 17, 23, 48, 20, 11, 45, 36, 16, 1, 36, 11, 2, 15, 22, 0, 50, 22, 0, 48, 5, 40, 36, 26, 21, 43, 31, 42, 33, 46, 23, 25, 25, 48, 17, 37, 13, 9, 11, 35, 5, 50, 26, 19, 13, 12, 5, 35, 12, 8, 38, 30, 7, 9, 12, 28, 30, 46, 46, 25, 2, 30, 32, 21, 10, 40, 1, 35, 23, 5, 31, 50, 13, 27, 6, 48, 45, 33, 44, 41, 26, 12, 17, 22, 47, 9, 22, 13, 40, 1, 39, 36, 22, 24, 7, 8, 22, 33, 19, 18, 42, 41, 46, 5, 39, 8, 29, 44, 1, 21, 37, 38, 12, 14, 8, 8, 50, 31, 1, 8, 50, 5, 8, 11, 49, 32, 4, 34, 4, 30, 39, 2, 2, 1, 1, 17, 34, 11, 20]
[43, 35, 37, 33, 24, 31, 33, 32, 19, 6, 4, 49, 38, 11, 13, 47, 50, 32, 16, 5, 9, 6, 8, 44, 0, 35, 18, 1, 8, 49, 0, 5, 48, 34, 15, 18, 8, 41, 45, 25, 41, 25, 24, 42, 41, 50, 15, 23, 14, 21, 38, 1, 20, 50, 30, 8, 48, 10, 11, 11, 32, 35, 5, 4, 45, 38, 48, 25, 0, 32, 14, 33, 42, 18, 9, 47, 33, 36, 31, 15, 0, 43, 16, 41, 32, 41, 47, 3, 24, 44, 25, 48, 43, 43, 28, 13, 6, 21, 0, 31, 3, 36, 2, 42, 11, 32, 18, 36, 16, 10, 0, 3, 18, 38, 46, 38, 13, 16, 32, 15, 26, 8, 33, 0, 19, 18, 10, 46, 6, 17, 40, 6, 46, 38, 13, 20, 28, 40, 43, 20, 29, 17, 1, 32, 18, 40, 15, 11, 24, 1, 23, 25, 13, 20, 13, 40, 26, 15, 23, 33, 36, 16, 16, 10, 32, 49, 1, 9, 39, 13, 18, 33, 26, 41, 35, 4, 40, 21, 26, 23, 0, 22]
[41, 24, 31, 42, 42, 0, 39, 40, 30, 43, 17, 17, 15, 37, 26, 11, 31, 14, 40, 36, 43, 30, 23, 16, 9, 19, 20, 13, 17, 48, 5, 0, 25, 5, 44, 26, 49, 5, 3, 36, 4, 22, 30, 20, 31, 41, 50, 9, 13, 47, 5, 45, 45, 28, 34, 35, 49, 7, 38, 30, 10, 22, 37, 13, 6, 33, 18, 18, 0, 14, 21, 49, 43, 25, 20, 40, 27, 38, 49, 38, 49, 21, 37, 45, 18, 47, 39, 4, 5, 28, 34, 21, 14, 2, 7, 36, 42, 47, 11, 25, 12, 44, 13, 12, 35, 21, 17, 0, 37, 5, 8, 28, 7, 26, 22, 7, 24, 41, 35, 16, 12, 18, 48, 24, 2, 46, 35, 10, 36, 17, 11, 49, 7, 37, 28, 18, 41, 9, 12, 31, 8, 14, 36, 36, 40, 49, 4, 31, 40, 16, 40, 17, 21, 47, 47, 34, 4, 26, 7, 9, 42, 21, 36, 4, 44, 45, 9, 36, 12, 43, 27, 43, 21, 26, 7, 23, 14, 16, 22, 48, 47, 39]
[25, 17, 1, 26, 18, 2, 35, 40, 9, 13, 28, 43, 29, 45, 48, 5, 7, 8, 12, 35, 29, 29, 9, 22, 7, 47, 10, 48, 4, 4, 48, 25, 0, 29, 23, 11, 50, 24, 40, 9, 8, 46, 42, 0, 25, 1, 36, 43, 44, 2, 39, 19, 10, 44, 7, 16, 47, 38, 18, 15, 29, 11, 31, 2, 40, 29, 34, 35, 28, 48, 27, 4, 35, 25, 46, 44, 50, 24, 49, 42, 26, 26, 13, 50, 27, 0, 32, 11, 8, 33, 16, 14, 11, 31, 19, 5, 25, 15, 15, 7, 15, 18, 38, 22, 2, 26, 20, 44, 38, 47, 41, 4, 16, 8, 23, 16, 34, 19, 38, 30, 5, 0, 44, 19, 15, 12, 37, 14, 36, 46, 21, 24, 48, 31, 7, 1, 40, 2, 11, 45, 26, 27, 38, 14, 30, 4, 2, 21, 44, 37, 4, 0, 38, 24, 23, 22, 44, 38, 33, 21, 34, 25, 7, 45, 34, 11, 34, 28, 23, 11, 26, 42, 14, 29, 25, 7, 33, 49, 0, 17, 6, 44]
[29, 30, 27, 37, 32, 36, 40, 24, 37, 37, 37, 32, 1, 44, 31, 49, 14, 22, 48, 39, 36, 35, 26, 3, 4, 10, 0, 11, 50, 22, 34, 5, 29, 0, 29, 41, 21, 8, 44, 39, 22, 3, 46, 31, 49, 39, 46, 32, 35, 43, 4, 37, 29, 30, 6, 35, 20, 42, 36, 49, 23, 14, 22, 34, 31, 14, 45, 44, 2, 41, 38, 18, 40, 42, 28, 33, 32, 16, 27, 18, 24, 7, 32, 4, 12, 27, 36, 34, 4, 26, 9, 1, 6, 17, 31, 33, 10, 32, 1, 29, 13, 19, 25, 48, 50, 28, 24, 11, 48, 49, 23, 43, 35, 49, 7, 9, 17, 50, 5, 41, 17, 0, 12, 0, 38, 47, 5, 42, 46, 25, 27, 34, 40, 45, 38, 44, 12, 5, 35, 16, 24, 22, 24, 25, 18, 7, 32, 45, 21, 14, 36, 2, 22, 19, 15, 47, 32, 30, 18, 8, 11, 45, 28, 49, 20, 8, 34, 34, 43, 22, 31, 41, 30, 9, 16, 14, 21, 33, 50, 9, 7, 26]
[39, 30, 26, 44, 22, 17, 49, 9, 7, 41, 21, 41, 5, 8, 34, 27, 44, 12, 4, 29, 30, 38, 40, 9, 31, 35, 18, 8, 1, 18, 15, 44, 23, 29, 0, 17, 10, 48, 24, 9, 11, 47, 41, 41, 34, 26, 41, 12, 1, 41, 11, 49, 25, 41, 41, 35, 39, 10, 25, 45, 3, 28, 41, 7, 33, 17, 35, 15, 38, 32, 33, 30, 46, 7, 27, 45, 28, 0, 14, 32, 48, 39, 24, 33, 39, 5, 19, 42, 26, 39, 45, 16, 48, 1, 32, 0, 36, 1, 42, 4, 6, 8, 38, 23, 50, 44, 29, 37, 34, 29, 36, 3, 1, 17, 31, 10, 1, 16, 21, 3, 16, 42, 49, 13, 28, 43, 15, 12, 45, 36, 42, 15, 4, 2, 0, 37, 10, 17, 20, 20, 15, 11, 18, 19, 5, 15, 12, 30, 15, 24, 40, 10, 34, 5, 35, 34, 12, 25, 41, 13, 16, 0, 32, 8, 44, 46, 35, 21, 37, 33, 25, 29, 6, 35, 13, 43, 41, 17, 29, 28, 15, 32]
[42, 12, 18, 6, 13, 40, 38, 11, 5, 16, 32, 32, 40, 4, 15, 28, 41, 44, 0, 41, 35, 48, 36, 38, 9, 34, 2, 41, 49, 8, 18, 26, 11, 41, 17, 0, 7, 17, 30, 36, 44, 3, 12, 37, 40, 39, 26, 34, 32, 6, 47, 42, 12, 44, 33, 3, 46, 29, 40, 15, 20, 17, 10, 21, 36, 4, 29, 13, 29, 4, 20, 13, 41, 0, 0, 33, 10, 47, 14, 11, 3, 16, 45, 22, 8, 0, 4, 19, 3, 12, 45, 37, 22, 16, 20, 21, 7, 43, 39, 47, 4, 16, 31, 30, 40, 36, 9, 15, 18, 31, 24, 34, 36, 26, 27, 4, 17, 11, 7, 18, 25, 46, 28, 26, 46, 25, 33, 11, 10, 30, 43, 41, 35, 29, 13, 41, 47, 6, 41, 24, 9, 29, 18, 19, 3, 2, 19, 15, 47, 6, 23, 8, 46, 7, 16, 4, 9, 42, 38, 33, 0, 42, 25, 8, 34, 41, 15, 17, 42, 34, 28, 23, 41, 27, 9, 26, 30, 3, 7, 30, 0, 24]
[38, 14, 4, 9, 12, 7, 45, 42, 42, 12, 21, 31, 14, 27, 18, 18, 17, 30, 48, 35, 50, 38, 44, 49, 12, 15, 41, 50, 40, 36, 8, 49, 50, 21, 10, 7, 0, 13, 40, 1, 31, 16, 45, 35, 17, 10, 30, 42, 42, 32, 48, 14, 12, 15, 36, 4, 2, 34, 42, 5, 12, 28, 28, 19, 13, 24, 34, 31, 30, 31, 46, 18, 26, 34, 5, 23, 2, 46, 31, 4, 8, 36, 37, 24, 42, 21, 0, 31, 41, 47, 32, 13, 14, 26, 20, 23, 2, 46, 44, 50, 31, 6, 43, 16, 31, 33, 42, 49, 45, 14, 3, 15, 19, 49, 11, 10, 7, 39, 32, 37, 3, 39, 35, 15, 15, 47, 3, 45, 25, 5, 3, 5, 44, 14, 46, 39, 42, 17, 24, 4, 16, 15, 3, 2, 36, 34, 2, 21, 18, 45, 43, 15, 7, 46, 5, 26, 23, 26, 48, 47, 6, 5, 5, 44, 10, 37, 45, 17, 37, 9, 10, 32, 16, 9, 39, 35, 7, 36, 5, 19, 33, 40]
[32, 43, 16, 48, 41, 12, 39, 49, 49, 30, 9, 33, 19, 26, 35, 18, 16, 2, 17, 41, 1, 12, 29, 4, 47, 35, 28, 16, 25, 41, 41, 5, 24, 8, 48, 17, 13, 0, 49, 38, 8, 22, 35, 26, 22, 18, 24, 2, 16, 49, 10, 25, 28, 30, 45, 17, 14, 33, 16, 15, 8, 35, 32, 17, 43, 45, 38, 23, 42, 33, 43, 44, 12, 25, 8, 24, 33, 21, 38, 9, 47, 8, 12, 49, 42, 34, 41, 46, 23, 22, 48, 24, 6, 19, 20, 40, 22, 47, 4, 39, 8, 48, 32, 34, 33, 14, 47, 19, 41, 9, 50, 33, 22, 12, 41, 12, 1, 27, 12, 43, 45, 28, 29, 2, 21, 43, 47, 4, 9, 23, 24, 36, 20, 35, 30, 23, 35, 40, 30, 19, 19, 17, 18, 13, 14, 40, 32, 24, 19, 3, 49, 0, 12, 42, 45, 15, 33, 21, 46, 45, 28, 15, 37, 11, 14, 20, 46, 0, 11, 29, 4, 17, 6, 32, 32, 7, 30, 47, 37, 16, 17, 43]
[43, 30, 3, 38, 16, 44, 19, 26, 31, 32, 0, 42, 42, 2, 31, 40, 19, 33, 20, 5, 19, 0, 31, 14, 18, 10, 48, 16, 45, 1, 45, 3, 40, 44, 24, 30, 40, 49, 0, 6, 32, 14, 40, 40, 3, 3, 4, 37, 47, 39, 7, 6, 14, 16, 6, 6, 29, 24, 46, 27, 41, 20, 40, 45, 37, 49, 46, 33, 24, 16, 19, 17, 16, 39, 9, 41, 18, 38, 46, 50, 1, 28, 19, 12, 11, 30, 30, 31, 35, 30, 28, 38, 26, 9, 4, 10, 41, 11, 6, 37, 8, 49, 38, 27, 36, 38, 14, 45, 15, 22, 43, 47, 19, 31, 19, 31, 23, 47, 2, 36, 32, 22, 50, 46, 47, 31, 25, 41, 9, 6, 42, 13, 35, 48, 43, 18, 14, 13, 31, 17, 33, 17, 7, 19, 19, 7, 11, 4, 49, 47, 32, 25, 37, 11, 37, 27, 0, 38, 2, 36, 47, 42, 13, 39, 45, 19, 50, 13, 28, 49, 3, 45, 28, 49, 14, 35, 42, 29, 45, 31, 31, 24]
[14, 36, 15, 6, 14, 14, 40, 20, 15, 27, 49, 38, 15, 14, 33, 45, 11, 47, 8, 18, 42, 8, 19, 3, 5, 17, 15, 3, 30, 43, 25, 36, 9, 39, 9, 36, 1, 38, 6, 0, 49, 35, 46, 46, 8, 31, 1, 47, 5, 10, 6, 2, 24, 26, 0, 36, 41, 16, 46, 6, 8, 49, 39, 12, 34, 49, 43, 47, 0, 7, 37, 13, 24, 41, 11, 45, 1, 11, 47, 11, 43, 3, 17, 45, 21, 48, 45, 48, 3, 25, 43, 19, 21, 43, 42, 28, 44, 40, 31, 1, 22, 48, 27, 30, 1, 47, 26, 25, 28, 29, 8, 35, 49, 49, 37, 37, 21, 9, 13, 31, 15, 15, 7, 42, 29, 30, 37, 6, 10, 8, 17, 22, 34, 41, 49, 37, 21, 1, 16, 20, 9, 23, 1, 40, 44, 34, 29, 9, 16, 44, 19, 25, 29, 42, 7, 43, 17, 49, 30, 14, 14, 10, 10, 3, 3, 36, 32, 28, 19, 23, 48, 21, 2, 40, 5, 25, 21, 44, 25, 26, 43, 12]
[3, 38, 35, 36, 11, 2, 41, 16, 43, 41, 28, 0, 17, 15, 27, 24, 5, 48, 18, 20, 19, 10, 15, 31, 46, 20, 17, 5, 38, 40, 41, 4, 8, 22, 11, 44, 31, 8, 32, 49, 0, 42, 2, 36, 15, 27, 13, 9, 31, 44, 12, 34, 35, 41, 35, 32, 42, 50, 16, 45, 39, 35, 8, 35, 48, 25, 48, 36, 22, 15, 27, 50, 8, 17, 42, 37, 39, 25, 42, 28, 18, 25, 2, 15, 41, 33, 45, 6, 8, 32, 41, 38, 7, 5, 8, 35, 28, 27, 19, 26, 44, 16, 45, 31, 14, 48, 10, 33, 2, 17, 26, 37, 22, 43, 33, 19, 0, 22, 22, 12, 21, 33, 12, 7, 49, 46, 31, 2, 33, 40, 10, 19, 29, 16, 38, 28, 6, 7, 27, 19, 17, 27, 50, 41, 28, 40, 1, 20, 36, 18, 9, 39, 0, 33, 3, 28, 50, 42, 49, 22, 27, 45, 40, 46, 37, 1, 2, 12, 20, 46, 13, 18, 16, 47, 44, 9, 28, 1, 36, 9, 36, 47]
[4, 6, 4, 13, 41, 33, 21, 15, 34, 29, 36, 24, 3, 4, 2, 46, 21, 1, 21, 38, 38, 10, 32, 8, 36, 8, 25, 19, 22, 46, 25, 22, 46, 3, 47, 3, 16, 22, 14, 35, 42, 0, 49, 4, 50, 22, 33, 34, 42, 1, 12, 33, 1, 36, 35, 7, 27, 9, 13, 3, 5, 38, 25, 24, 11, 24, 38, 36, 40, 23, 4, 35, 7, 23, 21, 34, 17, 40, 17, 20, 8, 11, 36, 48, 20, 29, 1, 48, 8, 31, 50, 29, 3, 26, 23, 30, 43, 39, 31, 18, 21, 30, 49, 9, 28, 12, 4, 43, 1, 41, 39, 49, 41, 12, 2, 25, 33, 49, 18, 11, 3, 3, 36, 30, 18, 43, 7, 16, 3, 6, 34, 48, 25, 47, 30, 0, 20, 3, 32, 14, 16, 1, 18, 28, 29, 21, 24, 49, 38, 8, 0, 28, 31, 6, 41, 42, 44, 14, 1, 21, 3, 41, 16, 20, 28, 22, 22, 36, 10, 25, 43, 16, 29, 29, 18, 49, 47, 3, 33, 29, 32, 43]
[3, 36, 23, 29, 8, 12, 1, 9, 27, 5, 8, 50, 0, 31, 25, 7, 34, 48, 6, 10, 1, 7, 43, 41, 11, 1, 17, 0, 2, 27, 24, 30, 42, 46, 41, 12, 45, 35, 40, 46, 2, 49, 0, 32, 13, 21, 2, 49, 23, 9, 5, 15, 4, 24, 34, 50, 6, 44, 45, 40, 24, 6, 5, 18, 47, 32, 23, 28, 27, 5, 43, 29, 22, 10, 48, 34, 20, 11, 29, 43, 11, 8, 28, 11, 46, 40, 28, 48, 41, 48, 23, 22, 11, 45, 3, 2, 48, 50, 44, 27, 34, 10, 17, 33, 17, 33, 46, 31, 40, 45, 18, 4, 43, 47, 7, 15, 15, 0, 21, 21, 28, 21, 37, 19, 14, 19, 16, 31, 5, 8, 35, 49, 48, 7, 10, 14, 40, 24, 25, 15, 1, 2, 12, 16, 38, 18, 27, 37, 11, 0, 43, 6, 30, 33, 23, 1, 4, 24, 43, 40, 27, 2, 16, 9, 34, 1, 23, 35, 35, 4, 25, 20, 31, 8, 13, 21, 16, 21, 39, 12, 31, 22]
[34, 47, 30, 26, 4, 29, 49, 28, 20, 15, 9, 38, 31, 33, 45, 3, 29, 12, 24, 22, 4, 47, 23, 12, 9, 13, 38, 25, 31, 10, 42, 20, 0, 31, 41, 37, 35, 26, 40, 46, 36, 4, 32, 0, 19, 0, 44, 20, 22, 5, 15, 9, 23, 0, 11, 19, 2, 24, 48, 0, 11, 27, 20, 6, 34, 31, 19, 11, 12, 7, 36, 30, 24, 36, 17, 7, 32, 29, 44, 33, 47, 26, 46, 4, 41, 14, 30, 12, 28, 48, 0, 47, 8, 3, 36, 29, 40, 30, 32, 14, 34, 24, 46, 31, 10, 32, 44, 31, 4, 3, 0, 22, 20, 4, 21, 22, 33, 19, 34, 41, 44, 48, 9, 19, 29, 16, 6, 29, 10, 49, 17, 43, 4, 40, 44, 23, 31, 31, 43, 22, 28, 1, 50, 13, 6, 15, 17, 3, 44, 6, 12, 42, 27, 47, 48, 37, 18, 5, 44, 45, 48, 4, 31, 14, 27, 15, 6, 0, 33, 17, 39, 28, 43, 1, 50, 23, 9, 29, 31, 16, 5, 35]
[46, 38, 6, 32, 29, 8, 0, 8, 38, 32, 32, 26, 44, 1, 23, 0, 21, 21, 46, 41, 10, 37, 32, 31, 39, 16, 30, 15, 36, 17, 41, 31, 25, 49, 34, 40, 17, 22, 3, 8, 15, 50, 13, 19, 0, 2, 39, 39, 4, 27, 50, 27, 39, 46, 47, 30, 31, 42, 29, 1, 9, 24, 48, 15, 41, 37, 12, 36, 5, 11, 11, 49, 5, 36, 21, 0, 28, 6, 33, 15, 42, 48, 16, 36, 15, 38, 10, 29, 36, 22, 20, 20, 26, 3, 41, 48, 38, 41, 43, 17, 40, 5, 19, 23, 9, 50, 26, 7, 31, 35, 5, 22, 30, 24, 45, 43, 24, 3, 46, 36, 35, 2, 46, 28, 4, 28, 1, 33, 49, 39, 27, 21, 30, 12, 39, 27, 15, 3, 26, 40, 9, 13, 7, 14, 7, 6, 25, 34, 1, 34, 18, 26, 38, 49, 11, 7, 28, 33, 36, 10, 45, 24, 24, 15, 38, 35, 35, 6, 15, 24, 24, 26, 48, 8, 26, 28, 0, 24, 21, 6, 9, 33]
[42, 43, 25, 22, 20, 37, 35, 37, 29, 35, 13, 6, 35, 1, 38, 43, 21, 34, 5, 16, 30, 24, 43, 14, 21, 21, 43, 20, 34, 23, 50, 41, 1, 39, 26, 39, 10, 18, 3, 31, 27, 22, 21, 0, 2, 0, 25, 0, 43, 45, 37, 25, 10, 0, 37, 19, 44, 12, 24, 8, 14, 13, 9, 1, 4, 28, 27, 47, 33, 22, 22, 42, 48, 38, 50, 45, 7, 35, 22, 45, 32, 32, 27, 36, 25, 30, 9, 8, 19, 14, 42, 6, 10, 2, 46, 22, 40, 35, 13, 45, 37, 42, 47, 35, 12, 8, 27, 47, 12, 14, 41, 3, 21, 36, 23, 13, 13, 29, 27, 9, 4, 14, 16, 6, 49, 41, 25, 29, 2, 44, 16, 27, 45, 25, 50, 47, 26, 31, 50, 27, 47, 39, 4, 4, 11, 11, 17, 49, 28, 50, 29, 18, 14, 1, 11, 22, 16, 15, 2, 13, 41, 14, 41, 27, 50, 44, 10, 38, 23, 42, 23, 24, 19, 26, 37, 19, 27, 38, 29, 23, 16, 41]
[48, 34, 40, 25, 11, 15, 40, 12, 2, 0, 26, 10, 37, 8, 29, 32, 39, 31, 50, 33, 50, 35, 25, 41, 25, 14, 8, 19, 10, 48, 15, 50, 36, 46, 41, 26, 30, 24, 4, 1, 13, 33, 2, 44, 39, 25, 0, 31, 18, 14, 13, 12, 21, 49, 0, 32, 15, 40, 36, 25, 12, 39, 4, 27, 19, 36, 18, 19, 25, 13, 25, 50, 48, 0, 33, 26, 37, 35, 1, 45, 30, 36, 45, 20, 0, 23, 1, 27, 37, 12, 46, 8, 21, 21, 44, 27, 44, 10, 12, 22, 40, 40, 19, 22, 19, 11, 40, 38, 21, 46, 29, 4, 47, 39, 23, 17, 3, 46, 49, 11, 38, 31, 34, 45, 35, 31, 42, 12, 49, 44, 27, 22, 9, 26, 24, 49, 31, 28, 43, 42, 30, 28, 37, 11, 25, 36, 20, 8, 39, 10, 36, 31, 15, 18, 22, 30, 4, 36, 39, 30, 37, 2, 20, 2, 0, 41, 50, 21, 24, 43, 37, 15, 11, 40, 35, 39, 37, 35, 16, 13, 41, 34]
[4, 29, 48, 24, 17, 3, 12, 48, 13, 14, 9, 29, 49, 27, 25, 22, 24, 1, 26, 26, 14, 12, 36, 13, 21, 10, 47, 12, 0, 20, 23, 9, 43, 32, 12, 34, 42, 2, 37, 47, 9, 34, 49, 20, 39, 0, 31, 0, 38, 42, 36, 25, 29, 0, 6, 21, 12, 9, 13, 40, 13, 1, 15, 47, 35, 39, 34, 14, 39, 9, 4, 50, 27, 25, 10, 28, 36, 27, 14, 11, 33, 2, 26, 22, 30, 32, 33, 28, 3, 0, 18, 18, 0, 39, 12, 21, 44, 41, 16, 50, 38, 21, 1, 35, 39, 50, 15, 20, 13, 6, 33, 8, 42, 27, 12, 19, 47, 34, 22, 25, 23, 26, 18, 1, 24, 19, 1, 5, 25, 37, 36, 29, 2, 22, 16, 25, 1, 23, 22, 3, 15, 17, 25, 40, 11, 45, 38, 12, 24, 11, 42, 39, 16, 1, 15, 48, 34, 38, 8, 30, 14, 6, 42, 27, 34, 29, 45, 13, 11, 34, 11, 4, 3, 11, 10, 40, 18, 40, 42, 17, 42, 18]
[1, 41, 35, 9, 46, 49, 30, 2, 40, 47, 11, 44, 42, 22, 22, 17, 31, 16, 13, 45, 28, 5, 31, 30, 11, 21, 32, 16, 6, 11, 14, 13, 44, 35, 1, 32, 42, 16, 47, 5, 31, 42, 23, 22, 4, 43, 18, 38, 0, 20, 24, 49, 1, 24, 32, 0, 30, 10, 0, 42, 48, 6, 49, 41, 29, 43, 46, 10, 35, 19, 17, 21, 50, 24, 39, 49, 12, 9, 41, 45, 36, 8, 27, 28, 25, 6, 22, 21, 20, 18, 34, 25, 12, 33, 23, 31, 3, 10, 1, 5, 48, 23, 10, 13, 9, 48, 12, 5, 33, 16, 5, 4, 44, 20, 19, 25, 7, 9, 24, 3, 40, 31, 28, 27, 21, 42, 11, 30, 44, 41, 47, 5, 25, 46, 29, 42, 29, 15, 2, 10, 18, 29, 39, 2, 33, 21, 8, 9, 11, 37, 38, 44, 1, 49, 13, 11, 40, 21, 3, 26, 39, 50, 25, 29, 8, 5, 23, 37, 17, 27, 14, 27, 45, 29, 20, 46, 35, 27, 34, 6, 46, 24]
[20, 6, 26, 14, 40, 28, 34, 23, 3, 4, 25, 3, 33, 6, 50, 2, 9, 31, 26, 21, 40, 24, 27, 9, 28, 2, 46, 11, 25, 45, 21, 47, 2, 43, 41, 6, 32, 49, 39, 10, 44, 1, 9, 5, 27, 45, 14, 42, 20, 0, 43, 16, 0, 33, 6, 12, 16, 27, 16, 50, 47, 21, 28, 36, 38, 33, 49, 29, 16, 44, 13, 35, 3, 17, 0, 40, 36, 27, 20, 12, 10, 34, 5, 1, 14, 17, 16, 26, 21, 25, 16, 27, 12, 8, 43, 25, 28, 11, 30, 34, 7, 6, 6, 34, 42, 17, 11, 27, 49, 44, 19, 36, 42, 8, 7, 27, 13, 18, 1, 11, 32, 45, 50, 5, 30, 38, 7, 6, 6, 28, 3, 24, 16, 20, 21, 3, 5, 45, 23, 4, 36, 4, 24, 30, 1, 41, 32, 45, 38, 41, 43, 3, 21, 31, 27, 2, 29, 15, 28, 40, 48, 19, 32, 32, 29, 46, 36, 3, 14, 18, 22, 29, 28, 41, 26, 25, 15, 6, 36, 40, 24, 15]
