N1,N2,...,Nx
[44, 0, 50, 3, 33, 13, 42, 42, 32, 50, 14, 48, 24, 4, 46, 35, 1, 37, 40, 17, 19, 7, 39, 26, 20, 6, 24, 0, 46, 21, 35, 13, 3, 49, 45, 38, 11, 14, 10, 32, 36, 3, 9, 18, 26, 34, 47, 10, 41, 26, 32, 0, 23, 5, 20, 22, 33, 14, 20, 31, 5, 24, 37, 47, 8, 24, 30, 41, 34, 43, 0, 49, 45, 3, 34, 1, 48, 25, 32, 40, 49, 7, 14, 49, 20, 2, 26, 8, 11, 25, 15, 9, 50, 24, 5, 14, 40, 13, 34, 45, 44, 15, 7, 32, 34, 24, 34, 21, 46, 25, 18, 25, 33, 41, 13, 36, 18, 16, 35, 32, 16, 48, 33, 42, 34, 30, 17, 16, 17, 22, 20, 49, 31, 29, 10, 33, 35, 46, 37, 38, 28, 7, 25, 30, 24, 18, 17, 49, 32, 48, 22, 6, 49, 9, 2, 19, 9, 44, 3, 28, 44, 15, 17, 24, 25, 49, 39, 32, 39, 47]
[50, 33, 48, 30, 5, 21, 48, 20, 42, 8, 29, 2, 4, 5, 15, 33, 49, 44, 13, 44, 6, 11, 44, 30, 48, 15, 49, 46, 0, 43, 18, 10, 39, 8, 46, 36, 8, 12, 20, 12, 25, 1, 44, 2, 3, 15, 7, 40, 34, 34, 4, 21, 0, 2, 29, 25, 8, 9, 24, 1, 50, 9, 10, 33, 16, 30, 1, 24, 16, 27, 22, 0, 46, 1, 26, 20, 14, 19, 7, 21, 4, 30, 33, 25, 49, 32, 45, 29, 36, 3, 41, 5, 46, 26, 34, 18, 37, 46, 49, 26, 28, 6, 31, 24, 41, 12, 8, 48, 49, 27, 42, 17, 10, 22, 16, 21, 16, 43, 15, 47, 8, 25, 28, 50, 50, 17, 39, 36, 7, 5, 12, 22, 22, 8, 27, 6, 14, 12, 45, 7, 26, 11, 22, 22, 11, 38, 15, 0, 21, 16, 22, 20, 37, 45, 6, 30, 39, 12, 12, 13, 11, 16, 16, 20, 20, 28, 38, 35, 6, 26]
[2, 42, 28, 31, 48, 30, 30, 3, 24, 6, 24, 36, 21, 12, 16, 1, 33, 49, 43, 49, 16, 15, 34, 48, 12, 21, 49, 21, 43, 0, 42, 6, 17, 48, 31, 45, 6, 25, 20, 30, 12, 19, 6, 14, 43, 17, 4, 26, 46, 43, 25, 19, 20, 47, 34, 20, 13, 29, 12, 0, 20, 24, 11, 19, 1, 40, 16, 28, 26, 7, 48, 36, 23, 21, 42, 11, 26, 38, 12, 39, 27, 40, 40, 37, 24, 24, 43, 45, 42, 45, 17, 11, 41, 40, 30, 3, 28, 18, 23, 29, 42, 1, 13, 9, 20, 1, 4, 43, 0, 29, 17, 21, 36, 4, 28, 16, 19, 15, 45, 1, 41, 24, 17, 14, 42, 6, 35, 36, 40, 23, 22, 14, 1, 19, 28, 23, 1, 6, 45, 44, 35, 15, 3, 42, 8, 10, 11, 6, 13, 30, 43, 28, 46, 15, 10, 32, 44, 24, 5, 18, 31, 22, 41, 34, 27, 46, 48, 47, 36, 45]
[31, 19, 2, 8, 42, 4, 49, 49, 47, 48, 49, 2, 11, 1, 40, 33, 29, 50, 16, 7, 37, 16, 0, 33, 14, 27, 4, 35, 18, 42, 0, 28, 23, 49, 49, 10, 26, 28, 23, 37, 13, 45, 24, 11, 24, 22, 29, 5, 6, 48, 11, 25, 31, 25, 0, 35, 29, 31, 5, 13, 5, 32, 19, 21, 44, 49, 46, 25, 28, 8, 6, 20, 33, 19, 13, 28, 50, 18, 34, 18, 23, 48, 48, 9, 12, 10, 11, 43, 37, 41, 41, 16, 26, 42, 25, 24, 25, 7, 29, 15, 8, 34, 5, 17, 44, 20, 33, 3, 27, 35, 12, 44, 38, 1, 1, 24, 9, 13, 17, 13, 12, 49, 46, 48, 42, 0, 38, 30, 31, 26, 15, 1, 50, 30, 17, 24, 4, 27, 50, 24, 28, 2, 36, 28, 0, 10, 26, 18, 24, 47, 4, 28, 13, 1, 39, 22, 32, 14, 34, 44, 45, 28, 16, 9, 41, 2, 45, 44, 24, 50]
[30, 7, 13, 20, 24, 5, 16, 13, 27, 17, 30, 38, 18, 28, 46, 9, 40, 33, 43, 39, 30, 17, 33, 37, 19, 30, 36, 13, 10, 6, 28, 0, 20, 47, 30, 3, 37, 42, 3, 36, 39, 13, 43, 11, 14, 25, 33, 4, 2, 36, 29, 1, 5, 15, 30, 1, 26, 25, 13, 17, 24, 3, 36, 27, 26, 37, 21, 46, 27, 40, 3, 28, 31, 0, 47, 18, 14, 15, 33, 2, 38, 49, 44, 27, 43, 7, 45, 50, 24, 40, 19, 17, 10, 2, 38, 34, 25, 3, 46, 27, 34, 49, 46, 13, 22, 5, 39, 30, 4, 9, 44, 13, 11, 10, 48, 17, 38, 18, 48, 38, 12, 5, 2, 7, 41, 16, 29, 28, 47, 34, 23, 5, 32, 36, 42, 9, 0, 11, 16, 47, 13, 7, 10, 13, 17, 46, 49, 14, 18, 15, 11, 32, 2, 44, 2, 7, 23, 29, 21, 8, 14, 49, 45, 1, 29, 43, 49, 7, 38, 18]
[39, 3, 47, 38, 38, 36, 8, 26, 7, 12, 33, 11, 15, 0, 2, 14, 19, 4, 0, 27, 11, 16, 23, 31, 36, 15, 18, 3, 39, 17, 23, 20, 0, 11, 1, 46, 7, 21, 15, 7, 9, 44, 48, 17, 36, 6, 50, 4, 2, 23, 48, 28, 28, 25, 20, 41, 15, 22, 6, 41, 4, 12, 30, 42, 12, 31, 25, 34, 4, 37, 41, 43, 41, 48, 26, 20, 33, 47, 40, 3, 35, 2, 47, 6, 14, 24, 4, 32, 46, 34, 37, 24, 26, 24, 35, 12, 3, 19, 44, 18, 47, 5, 7, 15, 10, 32, 5, 37, 20, 50, 47, 31, 21, 48, 45, 48, 11, 17, 8, 7, 45, 40, 9, 32, 25, 21, 15, 45, 8, 38, 25, 30, 37, 14, 36, 40, 11, 28, 46, 46, 14, 48, 48, 17, 6, 47, 24, 46, 35, 13, 0, 33, 34, 50, 1, 44, 43, 29, 50, 8, 44, 22, 46, 38, 6, 29, 36, 24, 47, 22]
[10, 4, 15, 2, 42, 6, 39, 49, 41, 13, 0, 33, 21, 28, 41, 15, 6, 9, 15, 21, 35, 50, 3, 19, 8, 44, 6, 49, 8, 48, 49, 47, 11, 0, 21, 23, 14, 19, 26, 42, 7, 12, 42, 14, 44, 6, 48, 38, 20, 19, 37, 7, 9, 11, 26, 23, 18, 27, 24, 9, 18, 9, 32, 17, 3, 7, 17, 11, 45, 28, 17, 3, 44, 23, 13, 30, 45, 33, 4, 2, 2, 46, 27, 26, 11, 10, 31, 29, 28, 44, 12, 17, 49, 24, 14, 19, 29, 12, 14, 13, 22, 18, 45, 46, 15, 32, 46, 31, 49, 37, 32, 3, 48, 38, 19, 48, 36, 7, 48, 41, 20, 9, 32, 21, 45, 25, 13, 13, 32, 19, 35, 41, 33, 31, 0, 46, 14, 49, 3, 31, 2, 39, 24, 28, 49, 39, 0, 37, 16, 45, 31, 47, 38, 2, 32, 26, 5, 36, 47, 30, 47, 49, 35, 37, 11, 7, 35, 8, 41, 37]
[21, 48, 11, 0, 20, 12, 41, 2, 5, 15, 6, 41, 3, 21, 20, 34, 36, 25, 35, 18, 18, 25, 50, 35, 44, 0, 38, 45, 46, 31, 49, 30, 1, 21, 0, 39, 43, 15, 23, 39, 15, 32, 5, 39, 41, 12, 45, 47, 34, 44, 3, 14, 12, 31, 0, 30, 24, 26, 13, 29, 10, 50, 16, 15, 44, 2, 16, 19, 50, 10, 34, 26, 4, 30, 8, 39, 2, 19, 43, 45, 28, 47, 15, 27, 37, 0, 37, 15, 50, 49, 47, 37, 27, 49, 23, 43, 50, 28, 5, 23, 37, 42, 8, 17, 40, 7, 23, 40, 32, 21, 18, 15, 24, 3, 33, 43, 10, 16, 7, 8, 47, 24, 9, 22, 34, 13, 20, 14, 36, 48, 15, 33, 19, 12, 2, 11, 48, 41, 0, 29, 19, 11, 23, 38, 34, 22, 50, 7, 40, 12, 46, 30, 42, 12, 48, 35, 37, 3, 1, 27, 6, 46, 13, 16, 31, 10, 29, 31, 13, 22]
[13, 37, 27, 1, 24, 9, 34, 9, 20, 13, 15, 47, 9, 25, 39, 42, 2, 13, 42, 42, 1, 21, 20, 6, 25, 9, 49, 38, 36, 45, 10, 3, 46, 23, 39, 0, 10, 25, 36, 26, 0, 7, 17, 17, 48, 2, 12, 22, 3, 8, 28, 17, 37, 31, 1, 44, 27, 38, 6, 18, 43, 42, 6, 14, 2, 32, 7, 3, 6, 11, 16, 27, 48, 0, 14, 22, 18, 17, 17, 50, 48, 36, 19, 43, 21, 31, 12, 1, 6, 10, 32, 23, 44, 28, 50, 2, 32, 15, 20, 47, 44, 0, 25, 36, 48, 7, 8, 9, 15, 27, 48, 6, 0, 45, 16, 40, 44, 29, 26, 4, 12, 43, 24, 3, 38, 36, 17, 7, 45, 33, 37, 37, 23, 41, 33, 20, 38, 25, 16, 46, 7, 12, 0, 1, 33, 48, 41, 11, 15, 19, 45, 32, 32, 39, 12, 14, 26, 10, 45, 36, 6, 49, 41, 39, 49, 32, 35, 46, 7, 18]
[27, 25, 40, 48, 50, 18, 6, 15, 23, 50, 3, 39, 44, 35, 5, 2, 49, 31, 22, 39, 14, 25, 45, 24, 44, 29, 47, 11, 8, 6, 26, 37, 7, 14, 43, 10, 0, 8, 45, 22, 39, 50, 26, 31, 2, 47, 34, 42, 43, 30, 26, 42, 41, 14, 16, 15, 34, 24, 14, 27, 41, 1, 28, 15, 50, 24, 25, 9, 10, 31, 33, 35, 20, 6, 9, 18, 16, 6, 40, 33, 43, 26, 28, 32, 15, 13, 10, 30, 22, 49, 19, 49, 38, 29, 23, 26, 19, 43, 46, 39, 35, 22, 50, 11, 39, 22, 50, 15, 50, 39, 2, 8, 4, 7, 2, 43, 4, 27, 11, 46, 49, 45, 32, 47, 43, 29, 46, 47, 42, 21, 18, 23, 35, 6, 42, 33, 24, 11, 12, 19, 41, 2, 3, 45, 9, 13, 31, 44, 41, 40, 13, 15, 17, 1, 22, 6, 35, 50, 1, 3, 25, 4, 27, 4, 30, 17, 43, 15, 17, 37]
[44, 50, 34, 17, 42, 6, 21, 26, 8, 38, 12, 22, 41, 45, 46, 26, 44, 21, 38, 18, 35, 31, 26, 25, 4, 24, 20, 14, 12, 25, 28, 42, 21, 19, 15, 25, 8, 0, 29, 44, 38, 7, 16, 26, 27, 34, 44, 1, 27, 44, 36, 44, 37, 34, 29, 24, 3, 22, 24, 23, 39, 17, 44, 43, 47, 6, 41, 44, 35, 37, 9, 19, 5, 30, 21, 26, 7, 41, 16, 2, 19, 39, 26, 40, 4, 32, 45, 32, 3, 30, 45, 37, 25, 14, 4, 15, 27, 41, 5, 3, 49, 38, 33, 14, 20, 6, 9, 29, 25, 4, 50, 44, 48, 16, 46, 38, 15, 8, 10, 42, 16, 47, 25, 49, 15, 40, 30, 12, 32, 44, 48, 29, 25, 42, 47, 48, 40, 15, 36, 35, 44, 1, 24, 36, 40, 4, 0, 31, 25, 35, 19, 32, 16, 0, 26, 46, 42, 48, 50, 49, 13, 41, 6, 23, 16, 15, 36, 31, 26, 21]
[46, 37, 37, 18, 30, 4, 1, 42, 31, 5, 45, 25, 24, 35, 44, 2, 15, 31, 15, 25, 28, 43, 43, 19, 47, 36, 48, 10, 20, 20, 23, 3, 15, 26, 23, 36, 45, 29, 0, 20, 25, 13, 19, 12, 46, 15, 15, 46, 6, 6, 42, 50, 44, 42, 47, 1, 35, 43, 1, 43, 0, 47, 33, 43, 14, 22, 29, 23, 49, 44, 28, 28, 29, 47, 21, 16, 0, 30, 19, 26, 17, 28, 3, 9, 49, 32, 17, 24, 2, 22, 3, 31, 1, 31, 26, 40, 36, 10, 32, 32, 34, 17, 12, 42, 1, 27, 15, 15, 9, 8, 39, 43, 48, 14, 32, 12, 17, 21, 25, 31, 0, 13, 24, 31, 39, 15, 13, 16, 28, 0, 11, 6, 13, 45, 6, 41, 31, 2, 8, 44, 23, 41, 47, 6, 33, 4, 40, 4, 40, 3, 27, 38, 29, 26, 37, 14, 29, 50, 40, 50, 38, 4, 7, 15, 46, 27, 20, 47, 5, 42]
[29, 43, 36, 25, 13, 20, 39, 7, 48, 19, 30, 3, 14, 14, 9, 19, 25, 30, 12, 36, 32, 47, 10, 48, 47, 28, 34, 32, 12, 30, 37, 36, 7, 42, 39, 26, 22, 44, 20, 0, 41, 28, 13, 10, 45, 32, 19, 23, 15, 26, 9, 40, 29, 30, 1, 43, 2, 31, 16, 7, 7, 40, 43, 0, 17, 26, 21, 1, 30, 45, 30, 50, 25, 18, 7, 14, 7, 34, 44, 25, 50, 1, 12, 10, 18, 36, 41, 12, 25, 45, 18, 29, 32, 44, 9, 3, 40, 36, 49, 34, 2, 1, 12, 17, 40, 21, 10, 10, 42, 1, 8, 37, 16, 29, 46, 3, 47, 45, 7, 39, 16, 46, 8, 37, 23, 14, 6, 10, 38, 9, 24, 9, 41, 44, 7, 8, 31, 43, 45, 32, 6, 8, 23, 49, 8, 27, 20, 13, 46, 27, 36, 38, 6, 46, 40, 16, 33, 34, 10, 8, 32, 2, 45, 0, 39, 0, 24, 13, 12, 31]
[2, 29, 10, 23, 34, 3, 32, 49, 28, 1, 15, 38, 30, 26, 49, 5, 1, 19, 24, 10, 30, 6, 15, 6, 25, 33, 9, 36, 25, 12, 13, 39, 9, 7, 15, 0, 39, 38, 25, 41, 0, 8, 46, 13, 40, 20, 33, 2, 43, 42, 12, 43, 49, 2, 45, 5, 27, 41, 13, 27, 11, 0, 31, 43, 31, 11, 4, 22, 9, 34, 40, 1, 47, 19, 14, 4, 45, 7, 9, 26, 0, 14, 33, 19, 23, 38, 19, 44, 33, 0, 14, 30, 43, 35, 5, 4, 45, 18, 10, 46, 44, 24, 50, 8, 24, 40, 13, 21, 8, 43, 43, 7, 26, 44, 48, 7, 32, 10, 0, 49, 11, 33, 15, 33, 36, 13, 47, 20, 7, 38, 1, 46, 9, 40, 44, 40, 9, 39, 47, 38, 0, 9, 21, 18, 16, 20, 27, 7, 22, 23, 41, 47, 44, 46, 42, 21, 35, 42, 2, 41, 9, 40, 23, 3, 2, 47, 36, 13, 2, 38]
[17, 16, 20, 17, 44, 7, 2, 2, 22, 24, 21, 4, 29, 50, 15, 32, 4, 42, 45, 47, 20, 33, 36, 7, 1, 33, 48, 3, 1, 19, 45, 13, 44, 12, 32, 7, 50, 7, 13, 28, 8, 0, 45, 21, 12, 8, 37, 30, 16, 26, 31, 48, 32, 44, 8, 7, 38, 30, 1, 49, 49, 48, 2, 43, 30, 14, 25, 46, 49, 45, 19, 44, 26, 28, 49, 42, 6, 38, 33, 47, 35, 17, 16, 4, 31, 24, 50, 25, 6, 13, 20, 1, 24, 10, 27, 38, 33, 37, 48, 12, 8, 18, 42, 26, 25, 32, 40, 5, 40, 29, 21, 31, 46, 27, 0, 50, 2, 35, 35, 8, 26, 27, 33, 45, 19, 24, 28, 0, 39, 20, 23, 2, 28, 20, 34, 28, 14, 32, 43, 39, 0, 15, 47, 19, 25, 3, 9, 44, 42, 6, 25, 1, 41, 23, 49, 36, 0, 4, 1, 32, 31, 22, 31, 42, 43, 44, 21, 4, 20, 43]
[26, 1, 29, 50, 47, 33, 31, 0, 4, 18, 11, 35, 16, 31, 5, 35, 50, 45, 37, 31, 25, 25, 28, 22, 40, 15, 25, 9, 44, 6, 24, 43, 48, 42, 5, 17, 26, 16, 19, 13, 46, 45, 0, 10, 13, 8, 12, 12, 49, 45, 22, 2, 6, 6, 26, 49, 42, 21, 14, 6, 30, 0, 38, 39, 18, 23, 36, 36, 50, 24, 29, 17, 19, 43, 40, 38, 45, 9, 21, 5, 4, 24, 24, 29, 6, 42, 44, 42, 41, 29, 47, 31, 7, 23, 19, 15, 41, 23, 44, 35, 45, 1, 50, 4, 25, 32, 10, 13, 22, 46, 38, 31, 36, 36, 28, 10, 17, 4, 25, 0, 21, 12, 25, 10, 0, 2, 14, 23, 11, 24, 24, 17, 29, 25, 44, 49, 19, 29, 46, 16, 27, 50, 12, 46, 39, 32, 17, 12, 25, 36, 48, 11, 7, 22, 33, 32, 22, 28, 13, 45, 20, 20, 14, 48, 15, 40, 31, 7, 12, 10]
[4, 50, 25, 15, 16, 9, 32, 8, 27, 32, 23, 21, 1, 15, 45, 31, 48, 11, 12, 41, 33, 20, 3, 10, 11, 31, 12, 18, 2, 14, 11, 11, 17, 14, 39, 17, 31, 26, 12, 10, 13, 21, 10, 0, 27, 6, 15, 3, 26, 31, 32, 0, 13, 34, 26, 47, 11, 32, 21, 26, 29, 42, 27, 32, 37, 1, 43, 21, 37, 25, 15, 30, 36, 9, 10, 11, 6, 50, 43, 37, 8, 5, 14, 42, 1, 33, 31, 22, 28, 37, 5, 45, 47, 0, 20, 14, 39, 1, 3, 9, 36, 5, 32, 32, 39, 46, 26, 47, 26, 17, 26, 13, 0, 8, 24, 7, 11, 7, 34, 24, 3, 49, 46, 44, 50, 7, 21, 49, 2, 17, 46, 26, 9, 46, 23, 1, 1, 18, 42, 12, 41, 43, 25, 37, 32, 46, 42, 41, 42, 22, 32, 44, 7, 50, 2, 12, 6, 39, 42, 36, 39, 6, 40, 23, 22, 1, 34, 34, 27, 29]
[47, 18, 45, 18, 38, 28, 40, 47, 47, 49, 25, 34, 13, 33, 7, 17, 41, 44, 50, 29, 47, 2, 22, 46, 5, 35, 21, 26, 3, 43, 24, 14, 36, 44, 41, 48, 2, 27, 46, 45, 40, 12, 13, 27, 0, 42, 21, 34, 37, 40, 42, 45, 15, 3, 2, 46, 42, 33, 17, 5, 18, 21, 1, 43, 41, 50, 25, 40, 33, 20, 35, 27, 47, 18, 25, 50, 41, 35, 33, 43, 28, 17, 27, 19, 3, 2, 23, 23, 30, 1, 16, 46, 25, 39, 49, 16, 37, 4, 0, 23, 40, 18, 21, 10, 14, 24, 37, 20, 18, 43, 24, 33, 20, 34, 43, 22, 8, 8, 50, 31, 26, 17, 49, 5, 25, 35, 17, 45, 15, 6, 30, 13, 30, 35, 38, 17, 27, 26, 49, 28, 50, 48, 28, 36, 41, 4, 41, 12, 34, 27, 11, 19, 35, 27, 25, 47, 1, 2, 38, 29, 45, 26, 42, 36, 4, 4, 19, 12, 4, 21]
[32, 12, 17, 33, 24, 22, 9, 14, 45, 21, 10, 27, 24, 44, 14, 9, 10, 22, 16, 26, 7, 4, 41, 34, 34, 5, 33, 34, 15, 17, 22, 25, 6, 6, 12, 2, 47, 34, 15, 32, 20, 8, 8, 6, 42, 0, 49, 31, 42, 16, 21, 10, 24, 32, 31, 15, 31, 39, 40, 16, 8, 34, 6, 25, 29, 6, 32, 26, 39, 45, 17, 17, 39, 21, 48, 40, 12, 47, 50, 22, 3, 11, 34, 33, 26, 9, 22, 10, 40, 24, 19, 19, 43, 16, 2, 14, 10, 43, 15, 9, 35, 12, 21, 4, 6, 3, 50, 50, 11, 28, 6, 2, 26, 36, 3, 33, 40, 27, 30, 40, 49, 50, 45, 4, 25, 27, 25, 50, 18, 19, 3, 12, 20, 46, 23, 34, 15, 36, 5, 6, 34, 20, 38, 0, 25, 14, 40, 46, 17, 42, 24, 1, 43, 16, 32, 1, 35, 29, 8, 41, 32, 32, 43, 3, 3, 23, 41, 15, 16, 2]
[32, 47, 47, 18, 2, 33, 17, 38, 19, 12, 38, 21, 2, 2, 26, 18, 43, 45, 9, 2, 22, 29, 29, 12, 5, 9, 3, 47, 7, 4, 29, 33, 50, 48, 45, 12, 34, 44, 15, 19, 33, 37, 12, 15, 21, 49, 0, 44, 4, 28, 3, 48, 25, 16, 44, 20, 0, 43, 21, 15, 2, 24, 32, 12, 13, 48, 7, 48, 50, 41, 31, 30, 35, 3, 9, 46, 34, 18, 2, 49, 23, 33, 8, 16, 33, 11, 47, 32, 18, 20, 2, 39, 19, 49, 30, 23, 28, 36, 20, 38, 12, 42, 28, 9, 13, 28, 8, 17, 50, 45, 12, 41, 18, 0, 14, 8, 10, 32, 33, 39, 49, 23, 13, 22, 11, 31, 37, 40, 44, 25, 5, 50, 41, 10, 14, 10, 1, 12, 12, 0, 41, 14, 32, 43, 13, 3, 49, 42, 11, 47, 42, 27, 32, 0, 37, 41, 14, 40, 9, 46, 12, 49, 48, 29, 8, 9, 29, 1, 5, 44]
[17, 35, 31, 9, 38, 2, 39, 16, 26, 36, 42, 1, 10, 22, 31, 4, 50, 36, 21, 21, 42, 14, 3, 34, 5, 48, 9, 10, 40, 26, 5, 4, 4, 38, 47, 22, 42, 1, 46, 23, 2, 30, 12, 3, 34, 31, 44, 0, 43, 9, 36, 39, 37, 37, 43, 48, 26, 16, 23, 37, 33, 50, 24, 23, 20, 42, 23, 18, 28, 1, 28, 44, 36, 9, 17, 42, 28, 33, 25, 14, 32, 40, 37, 41, 25, 26, 15, 10, 48, 9, 3, 46, 34, 24, 42, 35, 40, 18, 23, 26, 23, 25, 18, 14, 32, 46, 50, 8, 14, 28, 42, 49, 48, 22, 37, 37, 36, 34, 28, 10, 39, 26, 40, 18, 49, 16, 7, 20, 32, 10, 34, 10, 2, 35, 10, 50, 22, 42, 17, 33, 10, 46, 31, 16, 49, 43, 32, 5, 7, 16, 43, 12, 10, 34, 7, 23, 10, 29, 48, 4, 13, 42, 4, 10, 8, 37, 32, 0, 44, 9]
[29, 27, 3, 13, 49, 32, 42, 34, 25, 42, 14, 18, 48, 4, 9, 6, 16, 5, 34, 10, 24, 40, 50, 28, 41, 39, 33, 41, 34, 46, 6, 2, 2, 20, 34, 3, 43, 27, 6, 15, 43, 16, 49, 26, 37, 42, 4, 43, 0, 47, 1, 49, 4, 50, 42, 24, 11, 18, 4, 6, 31, 35, 11, 2, 44, 8, 10, 42, 35, 35, 38, 34, 47, 24, 24, 33, 21, 19, 45, 25, 11, 39, 48, 5, 30, 12, 7, 24, 4, 38, 50, 32, 33, 1, 8, 10, 18, 47, 41, 48, 7, 7, 49, 16, 36, 14, 16, 36, 29, 39, 5, 29, 30, 8, 39, 4, 32, 27, 22, 25, 38, 40, 44, 39, 0, 50, 11, 11, 2, 8, 8, 4, 4, 12, 22, 0, 30, 43, 28, 12, 24, 21, 30, 9, 48, 34, 47, 50, 14, 13, 39, 46, 24, 19, 49, 36, 8, 47, 0, 33, 11, 22, 8, 49, 42, 15, 22, 44, 16, 13]
[0, 19, 21, 15, 13, 13, 43, 15, 20, 12, 34, 17, 46, 26, 29, 40, 0, 7, 10, 35, 28, 21, 41, 46, 46, 24, 7, 26, 34, 43, 48, 36, 23, 19, 44, 8, 30, 44, 6, 26, 42, 26, 45, 31, 40, 16, 28, 9, 47, 0, 46, 35, 30, 1, 19, 20, 31, 4, 35, 0, 33, 32, 20, 44, 13, 9, 50, 8, 3, 26, 4, 27, 49, 49, 23, 9, 23, 13, 46, 40, 22, 7, 49, 18, 5, 6, 42, 25, 3, 40, 15, 48, 43, 5, 39, 47, 0, 50, 7, 45, 34, 41, 5, 49, 17, 25, 11, 34, 31, 50, 28, 14, 22, 18, 40, 19, 29, 10, 44, 8, 47, 37, 5, 31, 46, 9, 4, 3, 20, 32, 32, 8, 6, 27, 45, 35, 0, 16, 18, 2, 30, 49, 7, 18, 22, 14, 48, 44, 29, 20, 50, 27, 42, 22, 2, 7, 29, 16, 14, 20, 20, 40, 28, 41, 23, 20, 30, 26, 40, 26]
[43, 26, 12, 32, 24, 26, 41, 28, 36, 32, 3, 38, 3, 37, 27, 45, 44, 47, 11, 5, 20, 47, 12, 38, 48, 50, 23, 32, 4, 25, 11, 29, 48, 37, 3, 28, 26, 36, 42, 9, 12, 31, 22, 32, 42, 21, 3, 36, 1, 46, 0, 32, 41, 19, 1, 23, 30, 1, 31, 8, 17, 3, 44, 17, 10, 28, 29, 26, 35, 14, 32, 27, 25, 11, 19, 24, 37, 10, 44, 7, 42, 12, 39, 31, 24, 10, 15, 40, 8, 24, 3, 21, 23, 47, 27, 1, 34, 6, 18, 15, 30, 2, 46, 22, 26, 42, 36, 4, 24, 20, 23, 13, 44, 5, 23, 41, 39, 41, 39, 29, 7, 15, 39, 22, 6, 3, 22, 46, 43, 4, 17, 3, 49, 37, 23, 29, 5, 47, 1, 31, 13, 17, 44, 49, 28, 9, 7, 6, 40, 2, 15, 3, 31, 9, 29, 43, 19, 4, 25, 29, 12, 36, 39, 2, 32, 49, 29, 23, 38, 34]
[27, 12, 3, 28, 37, 35, 32, 32, 48, 46, 13, 49, 35, 20, 5, 13, 40, 43, 27, 25, 25, 41, 48, 28, 5, 31, 29, 0, 21, 19, 25, 1, 28, 7, 14, 17, 42, 44, 50, 40, 43, 48, 2, 0, 45, 10, 48, 39, 49, 35, 32, 0, 46, 15, 38, 1, 12, 42, 4, 44, 41, 22, 3, 23, 42, 44, 49, 3, 1, 7, 14, 18, 41, 0, 24, 1, 40, 27, 30, 14, 38, 43, 21, 30, 2, 30, 5, 50, 10, 17, 3, 50, 22, 24, 27, 4, 13, 43, 6, 3, 46, 9, 19, 26, 14, 50, 46, 45, 8, 24, 4, 49, 36, 33, 46, 15, 38, 40, 49, 12, 25, 21, 34, 6, 3, 28, 24, 33, 23, 24, 46, 24, 28, 23, 48, 46, 26, 40, 18, 28, 7, 39, 35, 43, 26, 0, 22, 33, 30, 6, 22, 22, 43, 25, 35, 8, 27, 33, 6, 47, 46, 28, 19, 49, 24, 41, 14, 9, 12, 10]
[35, 37, 44, 0, 17, 44, 20, 2, 30, 2, 42, 5, 44, 36, 8, 4, 19, 14, 1, 40, 7, 2, 24, 42, 6, 4, 11, 23, 0, 20, 31, 5, 28, 9, 12, 37, 41, 37, 44, 29, 49, 32, 6, 13, 15, 24, 25, 37, 4, 30, 41, 46, 0, 28, 40, 2, 40, 18, 33, 1, 6, 27, 10, 31, 28, 45, 17, 43, 15, 19, 23, 0, 47, 26, 50, 39, 43, 45, 15, 7, 41, 6, 22, 36, 16, 29, 37, 13, 8, 34, 12, 39, 24, 19, 41, 25, 6, 24, 1, 8, 6, 30, 17, 48, 17, 3, 29, 13, 22, 23, 10, 0, 16, 13, 10, 5, 2, 17, 17, 45, 9, 9, 3, 20, 30, 16, 44, 39, 22, 48, 36, 7, 5, 0, 44, 50, 3, 21, 13, 9, 17, 22, 16, 17, 26, 44, 46, 20, 31, 50, 27, 21, 3, 26, 18, 6, 50, 40, 32, 6, 26, 29, 3, 9, 16, 12, 20, 19, 49, 43]
[50, 24, 21, 50, 35, 32, 29, 27, 41, 18, 29, 10, 37, 12, 11, 33, 26, 44, 37, 35, 0, 35, 24, 25, 5, 25, 14, 5, 2, 47, 25, 15, 25, 11, 31, 31, 14, 34, 42, 30, 2, 44, 6, 34, 3, 32, 16, 37, 50, 1, 19, 15, 28, 0, 21, 36, 7, 50, 36, 46, 0, 17, 19, 16, 11, 28, 37, 16, 45, 47, 49, 13, 39, 26, 13, 12, 32, 26, 46, 13, 49, 8, 26, 7, 41, 22, 3, 43, 39, 14, 42, 29, 16, 20, 12, 5, 15, 22, 14, 3, 27, 9, 22, 33, 36, 9, 37, 43, 1, 30, 48, 31, 49, 37, 13, 41, 20, 37, 14, 11, 50, 5, 17, 19, 40, 21, 39, 45, 4, 10, 50, 18, 11, 17, 44, 11, 25, 10, 37, 38, 10, 18, 34, 36, 34, 45, 11, 5, 28, 43, 42, 3, 49, 27, 21, 23, 46, 2, 36, 7, 15, 29, 29, 44, 6, 31, 39, 11, 43, 13]
