N1,N2,...,Nx
[22, 23, 1, 36, 44, 41, 9, 37, 34, 44, 18, 28, 19, 30, 5, 36, 22, 17, 40, 10, 11, 31, 0, 40, 29, 4, 15, 3, 26, 42, 48, 50, 31, 29, 0, 40, 19, 20, 45, 45, 11, 37, 19, 24, 27, 34, 46, 0, 16, 43, 46, 41, 45, 50, 23, 47, 39, 47, 42, 27, 39, 44, 9, 45, 5, 12, 17, 9, 14, 4, 18, 7, 9, 2, 29, 9, 12, 13, 39, 44, 7, 36, 46, 2, 42, 43, 45, 16, 42, 26, 40, 21, 16, 25, 14, 7, 21, 37]
[45, 18, 0, 27, 5, 39, 48, 34, 33, 41, 28, 3, 44, 44, 8, 20, 17, 31, 13, 18, 22, 30, 20, 33, 27, 3, 50, 50, 17, 28, 34, 6, 15, 14, 49, 48, 2, 34, 4, 9, 5, 49, 35, 11, 34, 20, 13, 16, 0, 13, 30, 50, 38, 5, 46, 8, 3, 31, 8, 19, 49, 0, 7, 6, 22, 10, 22, 12, 20, 23, 33, 6, 1, 20, 32, 30, 26, 22, 34, 15, 43, 32, 20, 17, 44, 21, 3, 4, 33, 32, 21, 14, 3, 42, 48, 35, 40, 32]
[22, 20, 45, 17, 22, 11, 40, 45, 1, 25, 9, 27, 41, 0, 25, 11, 14, 36, 38, 28, 43, 49, 4, 45, 32, 7, 47, 19, 2, 26, 33, 24, 30, 47, 39, 8, 50, 5, 34, 26, 25, 25, 3, 2, 30, 10, 7, 43, 13, 0, 32, 14, 40, 47, 30, 20, 29, 49, 5, 2, 11, 31, 30, 29, 37, 39, 38, 29, 32, 11, 12, 48, 25, 26, 47, 41, 32, 39, 15, 32, 11, 40, 22, 12, 14, 19, 49, 32, 45, 13, 7, 38, 28, 47, 48, 44, 45, 40]
[48, 28, 17, 37, 16, 26, 22, 15, 11, 14, 4, 19, 2, 2, 41, 24, 44, 50, 16, 21, 35, 46, 19, 3, 11, 19, 21, 31, 41, 14, 40, 38, 24, 30, 34, 49, 37, 38, 24, 27, 24, 5, 50, 30, 34, 18, 10, 46, 30, 32, 0, 44, 47, 48, 27, 12, 35, 12, 43, 16, 4, 39, 18, 5, 27, 44, 18, 4, 6, 50, 34, 4, 8, 42, 21, 41, 12, 5, 19, 46, 45, 9, 17, 6, 10, 10, 50, 49, 22, 25, 29, 1, 43, 46, 13, 18, 0, 15]
[23, 48, 34, 23, 42, 21, 25, 9, 19, 7, 0, 38, 43, 38, 44, 27, 19, 47, 50, 8, 19, 45, 20, 23, 43, 25, 42, 13, 8, 16, 40, 38, 37, 38, 41, 15, 46, 20, 34, 45, 4, 25, 38, 40, 29, 17, 41, 41, 50, 14, 44, 0, 32, 33, 19, 5, 46, 36, 25, 32, 44, 33, 24, 19, 48, 30, 27, 32, 31, 15, 29, 28, 38, 16, 27, 25, 31, 43, 50, 24, 20, 13, 30, 6, 30, 31, 21, 34, 18, 30, 43, 27, 34, 0, 31, 50, 35, 36]
[21, 18, 32, 10, 7, 46, 16, 25, 16, 45, 12, 41, 26, 48, 27, 1, 34, 49, 24, 18, 43, 27, 45, 37, 0, 7, 21, 45, 6, 9, 30, 39, 37, 40, 41, 19, 28, 0, 5, 8, 32, 26, 17, 18, 13, 7, 39, 45, 38, 40, 47, 32, 0, 49, 1, 44, 14, 33, 18, 3, 34, 28, 22, 43, 38, 49, 47, 1, 46, 42, 47, 19, 27, 27, 31, 4, 46, 46, 10, 9, 8, 33, 0, 15, 9, 20, 18, 20, 43, 14, 44, 31, 35, 26, 40, 5, 34, 21]
[44, 5, 26, 16, 49, 15, 50, 46, 20, 9, 31, 45, 25, 31, 46, 22, 9, 0, 12, 40, 10, 18, 11, 42, 29, 30, 23, 47, 36, 50, 15, 28, 9, 30, 29, 25, 50, 30, 37, 32, 14, 29, 32, 38, 34, 22, 3, 50, 5, 47, 48, 33, 49, 0, 27, 3, 19, 11, 10, 50, 12, 6, 2, 42, 48, 24, 36, 31, 15, 19, 47, 11, 23, 2, 44, 46, 8, 49, 47, 30, 43, 39, 5, 39, 29, 11, 31, 10, 11, 20, 19, 22, 47, 3, 18, 0, 34, 44]
[44, 11, 0, 2, 4, 7, 12, 49, 18, 24, 38, 50, 18, 24, 34, 31, 50, 9, 13, 42, 8, 30, 40, 33, 6, 32, 17, 19, 21, 32, 24, 6, 41, 43, 26, 14, 42, 50, 11, 43, 34, 35, 41, 44, 26, 17, 5, 23, 46, 30, 27, 19, 1, 27, 0, 36, 36, 47, 8, 45, 43, 48, 37, 26, 2, 11, 24, 23, 39, 21, 45, 31, 19, 49, 13, 0, 17, 20, 50, 23, 11, 16, 10, 14, 32, 47, 11, 18, 20, 2, 2, 49, 18, 6, 8, 31, 9, 8]
[22, 8, 12, 16, 9, 12, 16, 10, 18, 9, 13, 41, 50, 12, 0, 21, 6, 49, 29, 11, 4, 3, 18, 38, 30, 1, 16, 29, 31, 4, 22, 20, 21, 28, 38, 12, 49, 19, 24, 28, 35, 5, 16, 23, 41, 17, 5, 47, 8, 20, 12, 5, 44, 3, 36, 0, 20, 46, 48, 28, 30, 31, 12, 29, 16, 21, 32, 49, 18, 4, 27, 6, 26, 49, 26, 14, 4, 9, 41, 22, 41, 34, 41, 6, 42, 5, 23, 12, 11, 30, 43, 19, 42, 26, 28, 17, 36, 31]
[42, 19, 0, 43, 1, 10, 35, 11, 24, 10, 44, 12, 26, 21, 48, 28, 10, 14, 36, 24, 41, 17, 17, 35, 9, 38, 19, 49, 17, 14, 39, 22, 14, 10, 10, 14, 33, 12, 17, 7, 43, 14, 15, 7, 21, 25, 4, 39, 3, 29, 35, 46, 14, 19, 36, 20, 0, 4, 38, 0, 44, 12, 7, 4, 31, 5, 46, 35, 40, 11, 46, 50, 19, 29, 50, 24, 1, 10, 3, 22, 2, 23, 24, 3, 34, 6, 42, 30, 8, 33, 34, 3, 14, 38, 19, 29, 13, 14]
[22, 34, 9, 35, 8, 14, 37, 24, 36, 48, 4, 22, 42, 30, 15, 49, 10, 48, 23, 3, 37, 49, 5, 9, 1, 36, 44, 30, 22, 41, 35, 40, 36, 31, 20, 21, 9, 25, 10, 49, 18, 29, 37, 42, 8, 19, 17, 47, 31, 49, 12, 36, 33, 11, 47, 46, 4, 0, 7, 31, 6, 26, 7, 19, 42, 13, 27, 32, 33, 1, 50, 6, 35, 22, 11, 43, 23, 2, 31, 28, 10, 24, 7, 33, 31, 10, 8, 41, 39, 1, 23, 38, 10, 45, 12, 20, 19, 36]
[17, 24, 4, 30, 26, 24, 14, 33, 26, 47, 40, 36, 24, 6, 8, 46, 9, 17, 11, 19, 34, 33, 37, 37, 26, 32, 48, 22, 17, 13, 26, 48, 3, 14, 2, 41, 1, 8, 26, 46, 33, 10, 26, 32, 3, 42, 5, 42, 8, 5, 43, 25, 18, 10, 8, 48, 38, 7, 0, 14, 40, 7, 39, 12, 43, 31, 37, 23, 18, 31, 48, 2, 21, 43, 47, 41, 35, 19, 49, 29, 23, 19, 39, 46, 15, 24, 42, 6, 42, 25, 8, 14, 40, 45, 11, 5, 38, 14]
[21, 28, 48, 50, 29, 13, 1, 35, 34, 29, 36, 15, 13, 24, 24, 12, 0, 18, 28, 47, 9, 36, 40, 17, 6, 20, 20, 45, 4, 12, 28, 15, 8, 7, 20, 39, 7, 13, 36, 50, 21, 6, 20, 8, 6, 35, 13, 27, 19, 2, 16, 32, 3, 50, 45, 28, 0, 31, 14, 0, 27, 40, 47, 47, 14, 22, 24, 25, 36, 10, 46, 6, 18, 13, 31, 41, 25, 37, 29, 3, 32, 18, 6, 44, 42, 7, 0, 21, 21, 31, 41, 42, 5, 33, 23, 47, 50, 44]
[15, 17, 49, 4, 11, 10, 7, 24, 39, 24, 5, 20, 46, 37, 45, 40, 33, 50, 9, 2, 6, 1, 0, 36, 22, 10, 5, 41, 38, 4, 27, 28, 19, 2, 12, 47, 42, 27, 21, 29, 31, 23, 10, 17, 42, 27, 30, 39, 49, 11, 4, 44, 34, 12, 43, 30, 44, 6, 40, 27, 0, 10, 49, 37, 9, 32, 47, 29, 15, 25, 16, 20, 8, 17, 10, 48, 38, 6, 41, 1, 47, 48, 40, 35, 30, 36, 10, 32, 10, 30, 34, 24, 31, 33, 3, 37, 24, 28]
[36, 10, 10, 46, 42, 39, 5, 16, 39, 27, 39, 49, 1, 40, 5, 6, 0, 50, 31, 0, 34, 36, 11, 19, 16, 34, 25, 22, 6, 13, 27, 25, 14, 6, 8, 4, 32, 1, 2, 26, 23, 17, 45, 40, 26, 1, 29, 44, 0, 31, 39, 33, 28, 6, 48, 31, 12, 26, 7, 40, 10, 0, 30, 15, 34, 11, 37, 20, 6, 5, 42, 11, 5, 40, 9, 5, 1, 38, 44, 50, 4, 19, 14, 45, 13, 15, 39, 21, 9, 9, 8, 35, 18, 28, 2, 30, 23, 10]
[1, 33, 6, 42, 24, 38, 36, 24, 32, 6, 46, 9, 17, 12, 28, 11, 20, 37, 5, 28, 28, 27, 17, 47, 18, 39, 24, 28, 41, 48, 50, 36, 48, 21, 29, 47, 8, 16, 39, 0, 47, 40, 1, 3, 39, 6, 17, 9, 7, 30, 18, 24, 22, 2, 37, 12, 7, 7, 39, 47, 49, 30, 0, 9, 7, 49, 11, 21, 35, 21, 26, 47, 0, 15, 19, 39, 1, 33, 33, 28, 16, 15, 29, 44, 21, 3, 43, 21, 50, 43, 11, 24, 24, 41, 50, 45, 22, 39]
[50, 32, 20, 25, 12, 26, 16, 33, 43, 41, 48, 18, 39, 20, 38, 26, 33, 15, 38, 16, 10, 4, 18, 46, 48, 41, 42, 3, 20, 39, 34, 1, 4, 14, 6, 34, 36, 32, 29, 4, 8, 45, 16, 15, 37, 34, 0, 45, 6, 29, 5, 19, 43, 42, 26, 29, 4, 19, 12, 47, 37, 15, 9, 0, 1, 6, 24, 9, 17, 13, 8, 47, 0, 7, 27, 37, 50, 16, 32, 9, 4, 32, 27, 17, 36, 2, 41, 7, 27, 40, 44, 20, 13, 39, 6, 21, 0, 25]
[38, 33, 9, 23, 3, 41, 28, 23, 21, 44, 2, 30, 39, 20, 17, 2, 25, 40, 17, 44, 23, 1, 27, 27, 5, 9, 24, 43, 46, 30, 6, 40, 50, 2, 5, 4, 3, 35, 42, 22, 5, 49, 32, 20, 1, 29, 37, 5, 22, 37, 27, 48, 38, 48, 2, 16, 31, 42, 43, 14, 9, 34, 7, 1, 0, 29, 16, 27, 4, 13, 20, 27, 45, 14, 1, 8, 47, 36, 25, 14, 41, 31, 19, 3, 32, 21, 50, 39, 44, 37, 27, 1, 46, 16, 7, 23, 34, 25]
[26, 30, 28, 5, 15, 27, 3, 25, 39, 38, 24, 44, 12, 31, 21, 30, 42, 15, 23, 16, 49, 41, 21, 26, 29, 26, 0, 30, 2, 23, 16, 10, 2, 37, 25, 23, 30, 11, 21, 13, 16, 21, 3, 14, 10, 10, 50, 12, 10, 39, 44, 30, 49, 24, 11, 21, 5, 13, 31, 22, 32, 11, 49, 6, 29, 0, 9, 2, 30, 41, 40, 25, 5, 25, 48, 19, 34, 27, 33, 3, 44, 42, 28, 35, 24, 41, 22, 27, 48, 22, 40, 34, 3, 3, 35, 40, 41, 38]
[36, 34, 5, 18, 13, 18, 0, 27, 46, 24, 44, 17, 9, 12, 16, 6, 5, 11, 50, 27, 32, 19, 18, 32, 29, 9, 16, 30, 30, 9, 50, 16, 39, 20, 15, 23, 39, 2, 28, 16, 29, 20, 5, 33, 0, 26, 0, 17, 22, 38, 18, 27, 47, 36, 24, 32, 46, 27, 37, 24, 47, 37, 11, 24, 16, 9, 0, 24, 43, 25, 31, 6, 31, 26, 21, 44, 26, 33, 2, 5, 4, 37, 17, 23, 12, 44, 46, 37, 24, 43, 9, 11, 23, 18, 16, 42, 38, 46]
[2, 42, 47, 7, 26, 21, 23, 39, 43, 23, 0, 41, 35, 21, 30, 19, 3, 50, 27, 37, 21, 26, 12, 49, 25, 18, 45, 27, 45, 27, 2, 27, 40, 27, 34, 17, 47, 42, 24, 30, 17, 47, 11, 47, 10, 18, 9, 9, 12, 29, 4, 32, 1, 31, 23, 49, 35, 32, 23, 25, 29, 20, 21, 9, 27, 2, 24, 0, 42, 23, 7, 27, 18, 35, 32, 0, 42, 40, 22, 13, 50, 23, 12, 1, 18, 4, 16, 1, 39, 20, 30, 32, 36, 23, 31, 42, 2, 33]
[28, 25, 25, 41, 42, 22, 19, 25, 29, 40, 43, 44, 35, 25, 33, 18, 39, 39, 33, 24, 21, 40, 24, 6, 4, 24, 38, 49, 42, 41, 23, 30, 40, 37, 48, 22, 24, 22, 11, 34, 43, 50, 41, 34, 49, 45, 24, 14, 20, 32, 6, 31, 46, 15, 39, 18, 40, 33, 18, 36, 15, 6, 35, 17, 4, 30, 43, 42, 0, 26, 24, 33, 28, 24, 20, 15, 11, 41, 26, 23, 22, 39, 15, 2, 5, 42, 44, 45, 9, 31, 13, 37, 7, 19, 33, 20, 38, 46]
[42, 35, 2, 39, 7, 50, 48, 39, 40, 27, 8, 50, 8, 41, 11, 50, 39, 21, 39, 31, 16, 10, 22, 24, 20, 7, 15, 34, 13, 47, 49, 47, 25, 36, 16, 38, 20, 13, 43, 31, 13, 40, 12, 7, 47, 14, 5, 4, 23, 11, 50, 15, 42, 19, 21, 4, 11, 1, 31, 10, 25, 5, 21, 13, 13, 41, 25, 23, 26, 0, 1, 15, 36, 27, 11, 19, 33, 5, 4, 20, 19, 9, 35, 5, 20, 21, 36, 33, 29, 25, 44, 1, 37, 33, 42, 37, 34, 2]
[41, 27, 15, 25, 19, 5, 45, 40, 32, 50, 12, 46, 38, 50, 2, 46, 4, 46, 49, 14, 34, 22, 24, 43, 11, 20, 29, 32, 48, 28, 7, 0, 25, 4, 16, 47, 22, 40, 22, 8, 47, 44, 2, 9, 42, 31, 44, 18, 33, 12, 34, 29, 47, 47, 45, 27, 46, 50, 48, 46, 16, 42, 26, 8, 20, 40, 31, 7, 24, 1, 0, 3, 41, 38, 38, 14, 2, 23, 26, 18, 40, 33, 25, 48, 5, 7, 38, 41, 36, 33, 36, 30, 13, 16, 30, 19, 11, 4]
[1, 0, 12, 6, 15, 8, 38, 20, 32, 31, 2, 12, 21, 49, 12, 49, 29, 8, 5, 40, 28, 42, 21, 45, 42, 33, 3, 19, 10, 30, 26, 2, 41, 11, 47, 26, 10, 42, 36, 43, 2, 4, 43, 20, 36, 19, 10, 7, 6, 48, 4, 28, 19, 11, 31, 6, 50, 6, 2, 6, 20, 11, 47, 47, 27, 25, 6, 27, 33, 15, 3, 0, 29, 30, 13, 33, 35, 32, 25, 2, 43, 17, 43, 42, 43, 18, 28, 19, 7, 50, 47, 24, 26, 46, 22, 1, 17, 30]
[33, 24, 36, 42, 28, 33, 28, 2, 14, 45, 45, 49, 44, 24, 39, 3, 18, 21, 30, 35, 4, 22, 10, 6, 6, 16, 18, 19, 12, 47, 6, 16, 36, 35, 4, 12, 23, 28, 20, 3, 5, 7, 19, 43, 38, 50, 20, 9, 1, 25, 8, 38, 27, 23, 19, 26, 19, 35, 21, 18, 8, 5, 0, 0, 45, 5, 31, 18, 28, 36, 41, 29, 0, 43, 38, 38, 47, 40, 35, 5, 29, 26, 2, 0, 2, 0, 40, 4, 49, 34, 5, 8, 50, 26, 28, 4, 34, 15]
[7, 27, 17, 34, 34, 6, 0, 1, 23, 35, 4, 18, 0, 40, 42, 20, 17, 20, 12, 50, 18, 48, 48, 40, 23, 42, 8, 33, 2, 11, 16, 17, 17, 11, 36, 31, 41, 38, 25, 8, 26, 33, 49, 46, 32, 22, 50, 2, 20, 26, 42, 16, 27, 2, 49, 49, 29, 22, 43, 13, 17, 40, 15, 7, 14, 25, 26, 35, 24, 27, 38, 30, 43, 0, 31, 48, 31, 21, 23, 14, 50, 49, 40, 14, 0, 22, 28, 6, 29, 28, 36, 28, 8, 10, 21, 3, 3, 33]
[25, 38, 8, 7, 0, 31, 41, 10, 17, 39, 8, 23, 45, 2, 49, 7, 48, 17, 48, 42, 10, 11, 21, 6, 39, 11, 25, 0, 11, 12, 6, 26, 33, 20, 9, 50, 1, 13, 35, 17, 18, 8, 18, 2, 35, 14, 28, 29, 32, 47, 21, 27, 31, 44, 13, 26, 50, 11, 47, 31, 10, 9, 19, 27, 1, 48, 21, 32, 20, 11, 38, 13, 38, 31, 0, 19, 17, 5, 22, 37, 24, 23, 50, 13, 42, 7, 45, 22, 11, 32, 44, 40, 16, 16, 7, 10, 1, 25]
[3, 19, 43, 38, 5, 23, 31, 2, 22, 8, 18, 29, 11, 31, 29, 6, 27, 16, 7, 36, 31, 40, 27, 21, 31, 15, 1, 34, 36, 42, 38, 26, 5, 39, 40, 37, 0, 12, 49, 45, 41, 39, 6, 16, 11, 40, 49, 9, 30, 41, 41, 25, 4, 46, 0, 14, 24, 43, 41, 41, 48, 5, 39, 37, 8, 19, 44, 0, 15, 19, 14, 33, 38, 48, 19, 0, 48, 0, 3, 21, 39, 29, 38, 6, 25, 32, 25, 34, 21, 33, 46, 22, 32, 46, 41, 48, 3, 19]
[25, 4, 20, 48, 13, 9, 49, 40, 45, 14, 36, 16, 46, 44, 15, 32, 0, 46, 43, 32, 16, 0, 16, 33, 30, 32, 50, 27, 22, 28, 40, 28, 35, 24, 37, 14, 42, 18, 33, 11, 44, 10, 43, 4, 25, 10, 17, 12, 26, 32, 12, 31, 46, 8, 17, 4, 1, 23, 35, 25, 38, 1, 1, 50, 47, 34, 26, 42, 11, 33, 2, 35, 47, 31, 17, 48, 0, 0, 15, 22, 37, 42, 26, 12, 16, 47, 42, 40, 33, 18, 9, 18, 42, 24, 36, 11, 43, 21]
[32, 47, 18, 21, 10, 9, 2, 31, 27, 11, 33, 37, 23, 14, 18, 32, 6, 11, 39, 1, 35, 8, 43, 49, 16, 1, 30, 49, 21, 45, 7, 11, 3, 19, 20, 5, 6, 27, 32, 1, 23, 22, 47, 17, 31, 16, 32, 13, 22, 39, 5, 43, 46, 49, 20, 9, 10, 2, 19, 37, 6, 38, 33, 16, 36, 27, 33, 40, 41, 5, 23, 32, 40, 21, 5, 0, 0, 0, 38, 25, 29, 8, 22, 19, 34, 24, 5, 34, 37, 39, 0, 21, 19, 15, 22, 20, 13, 45]
[46, 10, 22, 13, 15, 41, 13, 6, 1, 7, 15, 31, 44, 39, 41, 27, 0, 7, 11, 7, 45, 32, 24, 40, 30, 30, 29, 33, 19, 17, 18, 49, 39, 46, 0, 2, 26, 41, 31, 12, 15, 15, 50, 26, 33, 10, 44, 39, 34, 15, 19, 50, 10, 47, 50, 41, 3, 31, 49, 29, 41, 44, 33, 32, 25, 33, 2, 22, 26, 4, 26, 25, 35, 23, 22, 3, 15, 38, 0, 22, 22, 14, 37, 24, 20, 16, 4, 11, 40, 13, 1, 19, 37, 8, 23, 16, 29, 4]
[29, 37, 15, 3, 33, 12, 47, 40, 24, 40, 29, 42, 23, 3, 46, 6, 38, 22, 33, 34, 19, 3, 19, 2, 43, 29, 37, 31, 34, 1, 32, 37, 26, 31, 46, 48, 3, 35, 10, 39, 45, 44, 12, 47, 29, 29, 24, 44, 15, 32, 46, 24, 9, 30, 23, 22, 22, 28, 29, 3, 1, 50, 28, 9, 14, 3, 5, 13, 23, 20, 18, 2, 5, 14, 37, 21, 22, 25, 22, 0, 0, 10, 10, 42, 44, 39, 46, 32, 24, 25, 3, 30, 12, 42, 6, 9, 31, 14]
[14, 41, 34, 47, 9, 28, 46, 18, 8, 31, 49, 44, 7, 16, 18, 22, 48, 30, 21, 20, 32, 7, 36, 21, 29, 5, 34, 48, 33, 6, 3, 1, 4, 34, 8, 13, 11, 39, 49, 46, 43, 34, 21, 43, 29, 20, 1, 7, 43, 11, 45, 20, 8, 43, 11, 41, 2, 10, 23, 32, 47, 4, 16, 4, 41, 44, 4, 50, 22, 19, 40, 43, 29, 50, 24, 39, 37, 29, 22, 0, 0, 12, 18, 41, 48, 34, 9, 18, 32, 39, 13, 16, 49, 10, 7, 29, 48, 21]
[10, 31, 50, 46, 40, 39, 45, 19, 4, 17, 7, 41, 7, 11, 31, 33, 21, 45, 36, 18, 28, 28, 46, 26, 12, 35, 47, 44, 21, 40, 3, 31, 41, 40, 3, 8, 35, 17, 37, 1, 47, 45, 44, 18, 14, 4, 27, 36, 32, 40, 9, 13, 33, 39, 16, 34, 23, 24, 19, 18, 48, 19, 15, 32, 31, 42, 37, 23, 39, 9, 33, 17, 26, 49, 23, 29, 42, 8, 14, 10, 12, 0, 19, 43, 9, 37, 35, 46, 19, 24, 38, 20, 23, 49, 22, 38, 17, 18]
[24, 34, 35, 7, 30, 4, 46, 4, 45, 32, 37, 3, 0, 23, 24, 15, 29, 42, 5, 7, 29, 45, 34, 30, 46, 14, 11, 48, 24, 34, 11, 20, 35, 40, 44, 21, 48, 0, 50, 14, 32, 48, 20, 34, 7, 35, 31, 46, 20, 22, 17, 30, 0, 5, 10, 41, 24, 7, 39, 6, 40, 14, 29, 27, 19, 28, 17, 12, 15, 35, 25, 43, 2, 40, 50, 38, 26, 22, 37, 10, 18, 19, 0, 7, 43, 26, 34, 50, 31, 10, 5, 21, 37, 18, 16, 12, 36, 20]
[35, 35, 35, 9, 29, 21, 3, 39, 15, 46, 36, 40, 21, 25, 24, 1, 8, 7, 36, 5, 2, 1, 37, 35, 0, 7, 32, 44, 9, 2, 33, 13, 7, 10, 19, 35, 29, 31, 7, 47, 10, 2, 15, 10, 41, 4, 41, 2, 17, 12, 6, 6, 15, 39, 14, 6, 3, 33, 46, 44, 35, 45, 44, 17, 3, 35, 23, 1, 2, 5, 48, 42, 0, 14, 13, 6, 12, 19, 24, 42, 41, 43, 7, 0, 13, 0, 40, 5, 29, 34, 15, 33, 12, 4, 1, 27, 38, 8]
[36, 16, 29, 19, 44, 43, 24, 18, 14, 49, 12, 24, 21, 50, 19, 25, 41, 47, 43, 25, 4, 9, 9, 42, 15, 15, 25, 8, 45, 14, 28, 14, 29, 33, 21, 30, 12, 6, 0, 28, 34, 18, 2, 45, 0, 13, 40, 42, 44, 14, 10, 30, 9, 29, 32, 42, 34, 31, 15, 42, 30, 13, 21, 36, 32, 24, 12, 18, 5, 20, 5, 43, 2, 0, 42, 25, 16, 34, 20, 44, 48, 9, 43, 13, 0, 4, 27, 26, 37, 25, 17, 1, 31, 9, 1, 47, 39, 29]
[16, 36, 36, 16, 1, 47, 10, 22, 31, 19, 40, 8, 6, 26, 1, 17, 34, 14, 2, 16, 28, 27, 38, 17, 9, 27, 21, 27, 20, 5, 28, 36, 40, 46, 33, 18, 4, 4, 34, 41, 36, 33, 16, 30, 5, 49, 25, 43, 21, 19, 10, 31, 20, 11, 47, 5, 6, 10, 24, 7, 36, 15, 3, 2, 21, 41, 44, 4, 42, 21, 7, 18, 0, 22, 7, 32, 47, 24, 16, 39, 34, 37, 26, 0, 4, 0, 35, 29, 48, 35, 8, 17, 41, 46, 7, 34, 11, 0]
[5, 22, 11, 12, 17, 47, 8, 0, 45, 45, 33, 4, 44, 13, 9, 39, 37, 32, 5, 12, 46, 4, 38, 8, 48, 44, 3, 32, 40, 31, 19, 23, 31, 19, 32, 0, 40, 35, 13, 4, 10, 37, 7, 3, 34, 5, 9, 45, 3, 49, 50, 21, 18, 31, 11, 23, 42, 8, 42, 0, 10, 39, 43, 41, 50, 22, 46, 16, 44, 36, 38, 28, 40, 28, 45, 25, 42, 5, 4, 46, 9, 35, 34, 40, 27, 35, 0, 49, 38, 32, 30, 13, 28, 23, 29, 18, 0, 27]
[16, 26, 9, 16, 18, 42, 1, 38, 1, 32, 5, 27, 34, 33, 49, 33, 7, 50, 47, 19, 3, 35, 36, 28, 1, 25, 39, 7, 11, 21, 21, 20, 50, 15, 48, 28, 18, 48, 19, 43, 33, 15, 45, 32, 5, 29, 3, 16, 4, 32, 49, 34, 20, 10, 18, 12, 30, 41, 6, 21, 32, 21, 21, 7, 39, 27, 37, 1, 45, 33, 41, 19, 4, 6, 22, 34, 40, 34, 11, 32, 18, 46, 50, 5, 26, 29, 49, 0, 19, 8, 31, 0, 42, 39, 36, 25, 21, 37]
[31, 49, 10, 10, 0, 14, 42, 30, 2, 20, 11, 21, 6, 29, 2, 49, 45, 32, 23, 33, 50, 34, 25, 39, 41, 21, 11, 29, 14, 33, 5, 50, 2, 32, 33, 27, 14, 12, 16, 46, 40, 17, 21, 8, 32, 25, 27, 42, 33, 45, 22, 18, 43, 11, 20, 11, 8, 39, 42, 21, 10, 9, 50, 27, 44, 48, 24, 39, 9, 29, 36, 7, 49, 29, 11, 21, 33, 37, 40, 24, 32, 19, 31, 29, 37, 48, 38, 19, 0, 9, 17, 16, 30, 47, 31, 16, 2, 44]
[48, 29, 4, 4, 19, 28, 42, 15, 10, 11, 16, 44, 49, 6, 17, 50, 5, 36, 47, 35, 10, 10, 0, 10, 31, 7, 45, 40, 38, 45, 41, 45, 18, 35, 2, 12, 16, 47, 46, 17, 17, 44, 2, 32, 44, 45, 8, 26, 32, 13, 25, 30, 14, 20, 2, 30, 33, 1, 25, 31, 30, 9, 43, 40, 37, 22, 43, 20, 31, 25, 33, 50, 34, 28, 32, 33, 18, 39, 13, 25, 39, 24, 10, 34, 25, 35, 32, 8, 9, 0, 20, 19, 29, 21, 27, 38, 28, 11]
[14, 7, 9, 18, 33, 4, 32, 15, 13, 4, 45, 13, 22, 29, 7, 27, 39, 0, 47, 17, 48, 27, 29, 18, 32, 37, 31, 41, 35, 7, 34, 14, 48, 33, 31, 44, 36, 29, 43, 20, 49, 34, 45, 39, 17, 0, 38, 40, 21, 7, 29, 43, 44, 19, 2, 43, 34, 23, 8, 41, 34, 8, 11, 44, 27, 40, 9, 30, 13, 44, 36, 47, 5, 36, 44, 46, 9, 0, 1, 3, 13, 38, 5, 15, 17, 8, 30, 31, 17, 20, 0, 10, 41, 36, 25, 38, 18, 44]
[19, 27, 30, 49, 50, 49, 13, 18, 1, 5, 1, 27, 20, 31, 34, 37, 49, 7, 36, 27, 31, 32, 39, 42, 42, 43, 45, 43, 2, 50, 37, 23, 23, 13, 30, 12, 28, 9, 16, 35, 8, 15, 21, 5, 7, 20, 5, 21, 14, 38, 1, 27, 31, 22, 49, 19, 3, 38, 14, 42, 24, 35, 24, 20, 1, 34, 11, 32, 37, 1, 30, 24, 8, 28, 40, 22, 18, 21, 19, 30, 16, 20, 21, 33, 1, 17, 13, 0, 16, 19, 10, 0, 25, 11, 28, 25, 47, 43]
[11, 9, 44, 36, 8, 21, 18, 28, 2, 24, 0, 39, 25, 39, 27, 25, 22, 36, 44, 43, 15, 36, 26, 16, 42, 46, 17, 4, 41, 5, 37, 5, 50, 7, 24, 45, 41, 16, 40, 3, 24, 15, 2, 35, 0, 50, 31, 16, 3, 28, 43, 34, 35, 47, 18, 42, 14, 10, 40, 5, 31, 18, 24, 13, 46, 3, 23, 36, 7, 37, 13, 26, 50, 8, 16, 32, 42, 19, 37, 12, 49, 23, 37, 12, 31, 41, 28, 42, 30, 29, 41, 25, 0, 2, 36, 0, 43, 0]
[13, 49, 2, 2, 19, 39, 3, 38, 5, 37, 20, 26, 32, 20, 41, 24, 11, 17, 36, 39, 45, 3, 21, 34, 18, 7, 49, 50, 5, 42, 22, 43, 45, 34, 47, 26, 34, 30, 24, 25, 11, 14, 29, 50, 10, 12, 36, 25, 42, 47, 46, 0, 26, 3, 6, 26, 38, 45, 45, 33, 33, 28, 41, 39, 16, 3, 18, 23, 19, 33, 16, 46, 26, 10, 16, 46, 24, 15, 8, 42, 10, 49, 18, 4, 9, 46, 23, 39, 47, 21, 36, 11, 2, 0, 31, 7, 16, 27]
