N1,N2,...,Nx
[46, 3, 33, 20, 20, 6, 22, 9, 41, 12, 48, 18, 24, 21, 3, 44, 50, 40, 31, 12, 17, 19, 15, 0, 31, 2, 23, 31, 45, 44, 14, 22, 30, 31, 37, 36, 45, 40, 30, 42, 35, 24, 35, 12, 12, 8, 36, 16, 38, 43, 13, 18, 44, 13, 24, 15, 47, 24, 50, 35, 27, 45, 48, 31, 48, 20, 9, 26, 0, 27, 18, 23, 26, 21, 23, 31, 26, 34, 35, 18, 26, 49, 27, 22, 21, 29, 1, 5, 29, 6, 23, 37, 10, 29, 21, 0, 43, 15, 34, 32, 50, 29, 5, 14, 37, 26, 20, 37, 44, 1, 1, 36, 9, 33, 41, 25, 21, 11, 32, 45, 24, 25, 36, 40, 11, 29, 14, 30, 17, 45, 4, 31, 43, 48, 25, 45, 19, 24, 6, 32, 38, 38, 10, 34, 20, 26, 42, 31, 37, 0, 18, 33, 19, 27, 44, 27, 30, 1, 41, 48, 39, 30, 42, 39, 38, 35, 26, 0, 5, 35, 15, 12, 50, 46, 46, 1, 0, 16, 8, 1, 37, 7, 43, 47, 46, 44, 2, 22, 6, 28, 4, 3, 4, 45, 8, 27, 9, 3, 25, 40]
[24, 2, 9, 50, 25, 1, 29, 7, 10, 28, 11, 37, 33, 41, 37, 15, 12, 38, 0, 42, 0, 8, 26, 31, 0, 3, 17, 6, 19, 24, 38, 37, 0, 35, 29, 44, 26, 18, 13, 15, 25, 2, 3, 39, 5, 14, 49, 4, 9, 29, 25, 37, 37, 16, 26, 12, 49, 28, 28, 26, 1, 36, 27, 31, 10, 35, 25, 38, 10, 1, 43, 21, 34, 14, 43, 45, 50, 26, 24, 20, 15, 45, 32, 25, 40, 44, 39, 43, 43, 35, 39, 21, 10, 37, 40, 49, 7, 25, 28, 1, 47, 28, 11, 34, 0, 8, 46, 4, 41, 22, 2, 26, 39, 29, 43, 46, 2, 40, 18, 47, 19, 50, 36, 22, 45, 5, 42, 3, 24, 4, 2, 42, 36, 31, 18, 36, 19, 48, 4, 43, 13, 50, 50, 33, 14, 42, 39, 3, 3, 31, 1, 10, 39, 25, 24, 30, 19, 34, 49, 6, 46, 7, 34, 2, 42, 30, 35, 36, 14, 30, 42, 23, 49, 18, 25, 9, 50, 49, 43, 45, 0, 20, 26, 5, 24, 44, 39, 27, 21, 36, 47, 33, 3, 37, 15, 29, 42, 4, 34, 5]
[8, 0, 1, 0, 33, 47, 12, 29, 14, 17, 27, 1, 49, 38, 39, 35, 45, 36, 40, 3, 43, 37, 1, 2, 3, 0, 4, 29, 14, 14, 44, 49, 1, 40, 33, 37, 14, 42, 23, 2, 1, 24, 44, 48, 37, 14, 37, 38, 47, 7, 1, 37, 48, 11, 47, 2, 18, 3, 30, 12, 11, 8, 33, 20, 13, 6, 19, 8, 9, 39, 5, 16, 22, 17, 48, 41, 36, 39, 39, 12, 28, 9, 29, 22, 25, 29, 4, 10, 31, 19, 42, 27, 22, 35, 34, 41, 29, 28, 12, 35, 12, 24, 16, 47, 36, 44, 1, 43, 49, 45, 43, 20, 32, 0, 32, 16, 6, 30, 19, 49, 18, 33, 45, 12, 27, 14, 7, 14, 9, 32, 46, 27, 21, 12, 22, 10, 10, 11, 27, 42, 47, 26, 13, 36, 46, 22, 41, 21, 12, 7, 28, 45, 33, 12, 35, 3, 9, 37, 20, 4, 27, 26, 46, 34, 29, 25, 38, 43, 31, 26, 14, 2, 8, 22, 30, 22, 15, 20, 25, 17, 19, 22, 40, 6, 18, 11, 42, 25, 1, 42, 16, 20, 29, 40, 49, 28, 26, 28, 20, 44]
[46, 23, 6, 18, 26, 42, 28, 19, 33, 24, 27, 47, 5, 38, 39, 35, 6, 15, 25, 42, 29, 1, 0, 23, 17, 4, 0, 8, 33, 47, 11, 28, 17, 33, 38, 12, 18, 13, 9, 11, 30, 18, 10, 3, 42, 27, 13, 26, 21, 40, 23, 25, 33, 43, 49, 0, 11, 22, 17, 29, 42, 2, 28, 23, 36, 46, 34, 35, 29, 42, 18, 12, 19, 27, 24, 19, 10, 10, 14, 16, 34, 31, 18, 37, 13, 15, 16, 18, 27, 9, 28, 39, 35, 18, 28, 11, 3, 29, 26, 19, 36, 14, 8, 30, 10, 41, 12, 30, 41, 21, 28, 14, 25, 31, 36, 17, 3, 33, 48, 47, 16, 32, 26, 27, 2, 45, 48, 9, 45, 9, 29, 23, 9, 1, 45, 50, 36, 0, 20, 22, 4, 23, 12, 1, 26, 20, 4, 39, 31, 10, 35, 2, 9, 49, 50, 30, 37, 17, 33, 47, 38, 29, 18, 17, 9, 49, 49, 13, 24, 42, 42, 19, 20, 20, 2, 27, 35, 4, 14, 28, 11, 8, 17, 40, 0, 20, 41, 19, 19, 17, 14, 3, 11, 26, 20, 37, 24, 17, 24, 36]
[41, 22, 35, 9, 1, 40, 3, 23, 30, 24, 42, 20, 36, 5, 27, 21, 21, 7, 40, 10, 18, 46, 12, 31, 6, 29, 8, 0, 35, 16, 14, 26, 33, 31, 35, 3, 1, 10, 40, 38, 8, 33, 37, 11, 23, 31, 46, 48, 21, 5, 27, 3, 34, 39, 25, 26, 11, 31, 41, 24, 27, 47, 49, 35, 44, 16, 15, 41, 10, 30, 35, 23, 28, 39, 50, 0, 35, 14, 33, 26, 0, 39, 37, 32, 7, 1, 47, 32, 22, 0, 30, 27, 4, 48, 10, 41, 12, 9, 30, 29, 19, 26, 18, 0, 27, 29, 25, 29, 21, 2, 5, 6, 19, 39, 34, 34, 5, 19, 31, 6, 21, 23, 45, 26, 44, 36, 4, 25, 47, 9, 36, 6, 31, 21, 11, 9, 25, 29, 25, 9, 31, 14, 25, 45, 28, 18, 45, 39, 27, 38, 32, 4, 41, 11, 19, 4, 35, 4, 45, 35, 30, 12, 6, 34, 24, 46, 10, 37, 24, 7, 9, 43, 4, 41, 45, 24, 27, 48, 4, 24, 8, 41, 29, 24, 49, 32, 37, 27, 24, 30, 14, 11, 19, 15, 38, 17, 36, 11, 41, 33]
[47, 30, 44, 9, 19, 16, 49, 9, 13, 7, 29, 45, 2, 11, 41, 27, 27, 8, 48, 43, 4, 14, 19, 45, 19, 14, 33, 35, 0, 4, 6, 2, 35, 30, 21, 32, 6, 14, 12, 35, 28, 36, 34, 8, 3, 37, 6, 1, 5, 23, 20, 4, 11, 46, 30, 40, 33, 37, 31, 4, 30, 36, 23, 17, 11, 3, 16, 38, 39, 24, 38, 25, 39, 14, 25, 36, 5, 18, 2, 31, 19, 6, 1, 36, 32, 6, 50, 9, 40, 17, 24, 1, 6, 35, 6, 37, 43, 11, 5, 40, 13, 31, 38, 0, 2, 49, 24, 5, 28, 39, 42, 1, 12, 26, 10, 10, 26, 35, 0, 37, 15, 24, 24, 19, 9, 3, 46, 48, 12, 0, 6, 47, 42, 19, 38, 29, 3, 36, 12, 14, 43, 2, 45, 20, 8, 6, 33, 41, 11, 0, 40, 42, 24, 18, 12, 23, 29, 7, 35, 29, 22, 50, 18, 1, 39, 23, 3, 3, 13, 17, 21, 15, 45, 27, 2, 34, 30, 33, 33, 8, 49, 2, 42, 49, 24, 25, 50, 34, 27, 16, 34, 27, 34, 34, 5, 45, 28, 1, 38, 24]
[16, 17, 34, 44, 14, 43, 18, 47, 26, 21, 4, 5, 36, 7, 27, 41, 4, 33, 44, 45, 47, 7, 32, 44, 24, 14, 47, 16, 4, 0, 34, 43, 35, 42, 5, 15, 10, 21, 45, 11, 18, 23, 27, 3, 16, 26, 8, 43, 1, 17, 38, 18, 40, 44, 7, 15, 41, 9, 45, 18, 18, 19, 31, 4, 1, 17, 47, 4, 2, 2, 34, 9, 20, 9, 17, 50, 33, 32, 34, 23, 23, 29, 48, 37, 31, 24, 5, 6, 44, 26, 34, 29, 50, 1, 1, 32, 9, 40, 11, 1, 43, 3, 7, 14, 14, 7, 33, 22, 39, 10, 14, 16, 39, 34, 33, 40, 23, 16, 19, 35, 25, 38, 13, 11, 50, 19, 25, 29, 27, 13, 43, 48, 1, 36, 31, 30, 15, 14, 15, 33, 39, 13, 15, 13, 2, 16, 44, 45, 29, 9, 41, 48, 25, 18, 45, 23, 32, 22, 20, 5, 43, 2, 40, 13, 25, 5, 25, 4, 26, 32, 36, 22, 26, 23, 8, 6, 13, 20, 14, 32, 13, 5, 1, 16, 31, 50, 1, 11, 18, 43, 44, 7, 32, 18, 17, 21, 4, 35, 17, 10]
[30, 10, 46, 0, 34, 0, 44, 1, 36, 19, 33, 49, 30, 12, 7, 30, 11, 29, 6, 50, 7, 23, 47, 14, 38, 44, 11, 14, 6, 34, 0, 37, 22, 37, 48, 14, 1, 32, 37, 45, 41, 34, 44, 18, 2, 8, 14, 35, 2, 32, 17, 23, 39, 40, 6, 37, 14, 30, 14, 17, 14, 4, 44, 22, 8, 19, 16, 10, 13, 6, 50, 35, 22, 20, 0, 29, 45, 49, 45, 2, 3, 40, 25, 0, 40, 21, 0, 35, 38, 41, 34, 15, 21, 4, 8, 24, 15, 29, 27, 5, 15, 23, 24, 39, 49, 18, 25, 30, 15, 16, 9, 14, 2, 35, 50, 43, 50, 45, 34, 46, 47, 4, 0, 29, 43, 0, 19, 33, 16, 35, 38, 22, 16, 16, 27, 17, 22, 20, 15, 30, 4, 26, 2, 5, 0, 32, 28, 21, 36, 8, 33, 36, 26, 24, 21, 35, 16, 50, 28, 47, 15, 2, 35, 47, 18, 14, 45, 19, 36, 16, 30, 44, 44, 6, 34, 34, 42, 28, 13, 4, 21, 36, 13, 18, 43, 1, 7, 2, 18, 50, 18, 40, 41, 43, 35, 43, 20, 17, 47, 46]
[28, 1, 36, 19, 32, 38, 24, 24, 11, 5, 1, 39, 31, 12, 8, 48, 12, 41, 43, 34, 26, 23, 28, 22, 37, 49, 28, 26, 2, 43, 37, 0, 18, 14, 8, 36, 45, 22, 9, 24, 30, 43, 6, 14, 18, 44, 8, 5, 17, 44, 39, 30, 48, 37, 7, 38, 0, 34, 19, 33, 40, 8, 1, 46, 27, 6, 5, 42, 44, 38, 34, 28, 0, 23, 49, 6, 49, 15, 10, 14, 45, 42, 0, 17, 42, 33, 50, 46, 7, 16, 8, 34, 26, 24, 22, 4, 24, 22, 28, 28, 34, 7, 8, 44, 28, 15, 11, 41, 16, 19, 28, 46, 29, 40, 34, 2, 50, 9, 7, 19, 28, 38, 22, 29, 14, 4, 35, 23, 27, 29, 32, 35, 26, 23, 13, 39, 8, 49, 5, 47, 8, 22, 21, 45, 44, 8, 14, 29, 49, 28, 3, 42, 48, 47, 28, 21, 32, 21, 11, 37, 31, 29, 20, 3, 20, 13, 47, 44, 37, 42, 45, 8, 46, 13, 8, 6, 16, 24, 2, 38, 3, 18, 16, 16, 33, 11, 18, 17, 12, 10, 25, 33, 19, 14, 28, 31, 47, 29, 43, 22]
[36, 26, 24, 28, 17, 47, 43, 6, 40, 34, 18, 42, 9, 0, 17, 11, 42, 8, 23, 20, 6, 15, 14, 30, 0, 1, 17, 33, 35, 35, 22, 18, 0, 33, 29, 3, 22, 30, 16, 6, 8, 31, 12, 31, 28, 26, 37, 20, 15, 46, 13, 41, 15, 48, 14, 44, 41, 43, 35, 30, 36, 5, 12, 29, 28, 0, 38, 28, 24, 13, 44, 39, 23, 25, 6, 30, 30, 15, 37, 30, 36, 11, 50, 35, 14, 34, 1, 19, 42, 29, 36, 1, 46, 20, 14, 41, 37, 36, 17, 40, 43, 15, 28, 10, 43, 50, 14, 13, 31, 13, 39, 44, 36, 27, 12, 31, 25, 33, 25, 38, 25, 39, 49, 22, 39, 22, 38, 30, 6, 46, 50, 1, 7, 37, 10, 7, 29, 29, 13, 21, 11, 32, 14, 20, 26, 6, 29, 20, 14, 15, 18, 36, 47, 10, 29, 16, 10, 29, 8, 0, 30, 3, 29, 10, 22, 25, 43, 2, 41, 22, 42, 29, 9, 19, 37, 42, 7, 23, 43, 23, 39, 49, 25, 39, 34, 6, 49, 31, 5, 24, 1, 38, 22, 23, 16, 5, 1, 34, 49, 33]
[30, 22, 10, 19, 22, 7, 20, 21, 31, 6, 33, 40, 37, 38, 27, 13, 19, 50, 46, 13, 7, 10, 33, 31, 35, 40, 33, 31, 30, 42, 37, 14, 33, 0, 27, 21, 49, 40, 50, 35, 49, 50, 46, 16, 33, 13, 24, 4, 27, 6, 40, 20, 1, 11, 26, 33, 31, 16, 19, 4, 16, 9, 1, 29, 6, 28, 2, 16, 6, 30, 43, 23, 50, 21, 12, 31, 33, 8, 33, 24, 27, 29, 18, 48, 9, 47, 23, 18, 0, 20, 30, 13, 14, 42, 30, 7, 42, 31, 45, 27, 44, 18, 0, 25, 36, 40, 24, 12, 20, 40, 44, 8, 9, 28, 44, 32, 9, 7, 1, 43, 23, 19, 1, 40, 32, 43, 24, 17, 32, 2, 10, 36, 30, 2, 44, 5, 2, 4, 46, 48, 27, 31, 49, 18, 49, 36, 20, 34, 7, 14, 29, 0, 26, 40, 0, 38, 1, 17, 38, 43, 15, 13, 25, 39, 23, 8, 44, 45, 44, 34, 47, 7, 29, 27, 34, 1, 16, 38, 1, 49, 23, 37, 3, 5, 36, 44, 3, 45, 18, 17, 22, 41, 31, 0, 0, 49, 33, 7, 36, 19]
[16, 38, 41, 16, 41, 23, 45, 13, 35, 16, 10, 6, 3, 2, 22, 36, 25, 47, 46, 38, 38, 12, 1, 37, 29, 33, 38, 35, 21, 5, 48, 8, 29, 27, 0, 42, 42, 36, 25, 10, 40, 43, 45, 28, 20, 18, 7, 9, 29, 32, 8, 3, 34, 37, 1, 44, 23, 4, 5, 19, 46, 49, 2, 31, 44, 11, 21, 4, 50, 40, 17, 26, 15, 4, 0, 50, 46, 14, 12, 20, 35, 47, 18, 15, 12, 20, 29, 24, 32, 6, 18, 36, 48, 48, 11, 43, 29, 45, 43, 6, 26, 44, 37, 34, 6, 44, 3, 47, 50, 31, 10, 23, 30, 8, 4, 22, 13, 9, 43, 19, 0, 0, 46, 41, 1, 16, 35, 28, 10, 32, 27, 8, 48, 14, 21, 4, 35, 13, 11, 18, 13, 12, 1, 47, 41, 18, 24, 14, 45, 36, 30, 50, 17, 27, 14, 15, 45, 36, 17, 34, 1, 24, 19, 9, 45, 24, 31, 30, 8, 5, 43, 7, 12, 39, 7, 14, 9, 5, 11, 34, 34, 43, 23, 10, 34, 32, 9, 36, 25, 17, 30, 29, 24, 23, 34, 1, 6, 34, 13, 11]
[6, 12, 4, 28, 17, 38, 0, 35, 19, 18, 19, 9, 17, 33, 34, 31, 40, 19, 50, 8, 38, 22, 35, 36, 44, 37, 12, 3, 32, 15, 14, 36, 3, 21, 42, 0, 12, 13, 35, 37, 11, 31, 20, 12, 25, 19, 40, 49, 28, 47, 17, 43, 11, 24, 33, 30, 38, 24, 15, 10, 8, 23, 30, 24, 43, 38, 0, 31, 2, 35, 16, 0, 48, 15, 11, 6, 47, 26, 23, 48, 20, 37, 0, 29, 50, 34, 6, 4, 38, 48, 10, 45, 5, 40, 22, 2, 5, 21, 30, 36, 4, 11, 22, 33, 23, 12, 36, 0, 20, 22, 16, 42, 9, 32, 40, 16, 2, 20, 7, 45, 44, 42, 36, 39, 9, 18, 4, 46, 9, 40, 41, 24, 35, 0, 49, 45, 17, 22, 49, 46, 47, 18, 40, 34, 35, 21, 32, 45, 14, 31, 22, 44, 4, 30, 49, 6, 40, 40, 39, 35, 4, 46, 25, 2, 34, 19, 7, 2, 26, 13, 28, 28, 33, 18, 7, 8, 21, 16, 36, 50, 4, 25, 44, 31, 42, 10, 49, 37, 16, 44, 3, 46, 21, 36, 46, 7, 48, 19, 27, 0]
[13, 30, 45, 1, 49, 13, 47, 19, 15, 26, 29, 18, 1, 30, 47, 28, 32, 8, 37, 23, 45, 5, 39, 45, 26, 14, 18, 1, 6, 10, 1, 45, 22, 49, 42, 12, 0, 19, 20, 16, 39, 10, 26, 50, 46, 40, 44, 37, 39, 21, 16, 26, 2, 28, 0, 3, 38, 22, 7, 36, 41, 23, 43, 44, 19, 44, 31, 27, 31, 27, 1, 25, 50, 3, 30, 38, 48, 44, 24, 36, 35, 19, 12, 28, 40, 3, 40, 37, 35, 46, 8, 38, 20, 0, 40, 21, 41, 27, 19, 45, 45, 28, 12, 31, 27, 7, 25, 0, 35, 1, 1, 40, 4, 36, 48, 2, 21, 36, 43, 14, 36, 19, 44, 24, 21, 12, 39, 45, 14, 10, 21, 5, 45, 33, 38, 41, 44, 15, 35, 17, 47, 4, 6, 41, 41, 21, 5, 44, 48, 7, 4, 1, 15, 47, 21, 12, 0, 20, 35, 37, 24, 23, 33, 12, 6, 0, 31, 4, 50, 29, 25, 22, 17, 49, 44, 23, 34, 48, 42, 4, 43, 18, 18, 49, 5, 9, 37, 50, 24, 48, 4, 46, 5, 40, 12, 39, 18, 29, 9, 26]
[28, 41, 19, 6, 11, 5, 49, 34, 36, 21, 45, 39, 43, 10, 28, 42, 40, 25, 50, 41, 4, 9, 12, 40, 18, 42, 13, 10, 14, 21, 32, 22, 30, 40, 36, 13, 19, 0, 3, 31, 19, 48, 26, 26, 39, 7, 16, 3, 27, 46, 32, 37, 9, 4, 24, 17, 21, 12, 15, 35, 32, 1, 39, 22, 31, 36, 50, 12, 12, 35, 20, 5, 40, 8, 45, 5, 42, 4, 38, 4, 8, 28, 21, 47, 30, 49, 16, 42, 21, 43, 33, 14, 34, 6, 0, 10, 33, 48, 14, 18, 46, 44, 23, 37, 25, 7, 38, 7, 21, 12, 23, 27, 50, 29, 33, 23, 37, 12, 17, 45, 16, 5, 42, 6, 3, 17, 21, 5, 29, 33, 13, 40, 27, 37, 19, 38, 0, 17, 24, 13, 2, 7, 13, 41, 16, 25, 8, 23, 0, 44, 48, 28, 17, 34, 37, 6, 9, 48, 46, 5, 0, 30, 7, 21, 4, 11, 14, 1, 0, 21, 4, 14, 44, 31, 29, 19, 34, 35, 20, 28, 22, 22, 0, 6, 20, 2, 6, 43, 41, 50, 16, 47, 6, 5, 35, 7, 41, 50, 28, 22]
[32, 28, 30, 17, 19, 36, 3, 39, 3, 19, 2, 5, 32, 35, 42, 34, 16, 26, 42, 2, 20, 23, 45, 30, 13, 23, 9, 40, 12, 45, 37, 9, 16, 50, 25, 35, 20, 3, 0, 2, 40, 14, 44, 25, 45, 25, 46, 28, 10, 10, 26, 48, 29, 18, 34, 39, 22, 0, 5, 47, 14, 36, 23, 38, 27, 10, 44, 28, 38, 26, 22, 12, 14, 40, 45, 48, 15, 21, 26, 6, 50, 24, 18, 43, 0, 49, 39, 1, 48, 39, 50, 50, 15, 3, 14, 29, 43, 27, 34, 31, 0, 2, 4, 45, 44, 37, 29, 0, 29, 33, 15, 16, 12, 13, 42, 31, 38, 48, 43, 45, 35, 41, 29, 3, 17, 41, 23, 44, 11, 32, 9, 23, 39, 12, 36, 4, 19, 0, 47, 27, 5, 35, 0, 33, 50, 4, 34, 48, 5, 49, 15, 28, 47, 49, 29, 38, 1, 37, 48, 6, 24, 44, 49, 31, 49, 43, 13, 19, 25, 7, 10, 33, 40, 42, 23, 9, 20, 40, 29, 46, 35, 22, 20, 50, 29, 15, 3, 2, 9, 10, 50, 12, 25, 18, 32, 32, 2, 41, 49, 32]
[20, 14, 18, 28, 6, 9, 20, 28, 21, 34, 44, 18, 32, 8, 24, 15, 41, 40, 38, 44, 12, 19, 4, 42, 15, 2, 11, 38, 35, 11, 45, 24, 6, 35, 10, 37, 16, 31, 2, 0, 32, 19, 37, 41, 36, 20, 21, 41, 22, 42, 43, 29, 29, 50, 15, 2, 34, 5, 49, 0, 34, 1, 48, 45, 35, 5, 37, 48, 1, 25, 14, 37, 43, 15, 23, 23, 41, 25, 41, 41, 18, 5, 46, 44, 39, 4, 1, 35, 50, 19, 26, 37, 45, 17, 50, 49, 11, 29, 12, 23, 18, 23, 49, 5, 20, 21, 21, 43, 12, 8, 46, 4, 18, 43, 23, 2, 0, 6, 19, 23, 50, 7, 44, 6, 26, 36, 26, 16, 4, 3, 32, 3, 44, 43, 26, 14, 46, 18, 38, 39, 12, 16, 12, 12, 37, 47, 1, 13, 9, 46, 37, 33, 32, 47, 4, 24, 3, 9, 5, 15, 45, 44, 30, 19, 22, 27, 6, 10, 49, 6, 27, 18, 31, 2, 28, 23, 32, 24, 14, 28, 32, 10, 44, 34, 11, 29, 2, 46, 7, 12, 26, 44, 16, 9, 34, 25, 49, 9, 24, 7]
[41, 7, 4, 38, 41, 5, 27, 8, 9, 7, 26, 5, 33, 32, 38, 27, 39, 37, 41, 36, 37, 0, 9, 35, 25, 1, 30, 8, 28, 18, 41, 30, 8, 49, 40, 11, 39, 19, 40, 32, 0, 33, 50, 39, 2, 7, 18, 23, 33, 30, 17, 48, 48, 13, 5, 34, 32, 46, 12, 28, 46, 13, 18, 35, 45, 37, 42, 16, 4, 0, 47, 30, 8, 25, 41, 17, 18, 11, 24, 32, 18, 16, 37, 13, 47, 3, 17, 21, 33, 13, 3, 23, 38, 48, 43, 29, 15, 35, 7, 31, 0, 0, 23, 3, 34, 5, 16, 16, 36, 4, 41, 34, 10, 0, 32, 46, 19, 10, 49, 12, 7, 41, 6, 5, 34, 9, 16, 47, 12, 15, 21, 39, 41, 19, 9, 27, 18, 33, 16, 37, 6, 4, 44, 14, 10, 28, 8, 25, 28, 10, 49, 31, 39, 5, 12, 32, 45, 23, 26, 47, 13, 36, 41, 38, 33, 39, 34, 13, 32, 10, 18, 14, 15, 1, 16, 11, 31, 45, 32, 9, 34, 50, 2, 18, 45, 31, 21, 19, 50, 8, 34, 0, 16, 48, 40, 39, 50, 33, 8, 47]
[42, 28, 12, 5, 20, 17, 27, 25, 35, 50, 32, 41, 26, 11, 9, 2, 6, 20, 1, 49, 22, 21, 0, 24, 2, 24, 18, 33, 36, 23, 34, 43, 31, 50, 43, 31, 10, 48, 14, 19, 33, 0, 50, 20, 43, 24, 47, 4, 13, 44, 29, 47, 42, 40, 27, 9, 32, 44, 49, 11, 47, 26, 44, 47, 31, 50, 21, 10, 49, 1, 22, 39, 6, 35, 20, 12, 14, 41, 7, 27, 15, 27, 30, 38, 19, 17, 49, 42, 27, 45, 20, 28, 22, 30, 46, 50, 3, 49, 7, 6, 32, 27, 32, 35, 26, 16, 27, 48, 21, 28, 21, 41, 21, 3, 27, 0, 9, 20, 3, 13, 38, 34, 27, 37, 23, 8, 3, 5, 37, 12, 5, 31, 49, 11, 38, 18, 18, 0, 30, 48, 40, 50, 30, 10, 30, 20, 14, 23, 2, 16, 43, 4, 42, 26, 40, 46, 24, 26, 31, 13, 6, 34, 10, 31, 27, 8, 24, 9, 12, 45, 9, 4, 26, 41, 2, 48, 8, 47, 39, 43, 44, 36, 39, 33, 2, 3, 36, 19, 17, 47, 30, 46, 1, 41, 16, 38, 46, 12, 42, 15]
[29, 28, 5, 28, 13, 25, 8, 18, 40, 23, 25, 35, 34, 17, 18, 49, 17, 27, 23, 2, 12, 21, 22, 35, 3, 44, 10, 37, 34, 27, 44, 6, 12, 46, 45, 20, 26, 26, 44, 37, 50, 50, 0, 33, 45, 1, 16, 0, 41, 3, 4, 39, 6, 31, 11, 9, 22, 18, 26, 15, 33, 2, 5, 39, 36, 12, 4, 4, 34, 33, 40, 46, 28, 9, 39, 34, 38, 32, 37, 7, 11, 48, 16, 16, 24, 3, 8, 20, 26, 18, 30, 38, 32, 12, 12, 18, 7, 29, 36, 29, 28, 36, 39, 0, 20, 4, 0, 18, 39, 5, 5, 36, 22, 48, 16, 41, 9, 22, 10, 15, 24, 47, 7, 43, 42, 24, 40, 19, 14, 31, 8, 48, 19, 18, 28, 36, 8, 22, 1, 32, 22, 4, 31, 43, 27, 49, 45, 24, 43, 43, 32, 29, 41, 13, 41, 42, 4, 44, 44, 10, 29, 9, 37, 29, 29, 23, 37, 12, 34, 42, 19, 38, 34, 28, 34, 3, 40, 37, 13, 47, 13, 26, 44, 31, 29, 24, 3, 38, 41, 16, 40, 24, 37, 33, 37, 21, 9, 22, 40, 1]
[41, 26, 38, 44, 19, 1, 15, 2, 50, 27, 0, 49, 4, 9, 38, 0, 33, 10, 35, 31, 44, 34, 3, 12, 39, 48, 3, 11, 8, 3, 18, 14, 31, 16, 28, 12, 50, 26, 25, 41, 39, 20, 33, 0, 41, 21, 7, 9, 35, 42, 48, 25, 34, 46, 16, 12, 36, 47, 0, 17, 9, 29, 45, 17, 23, 17, 16, 16, 46, 7, 15, 14, 9, 28, 4, 43, 12, 34, 2, 35, 43, 35, 17, 32, 39, 10, 27, 45, 30, 35, 3, 32, 38, 42, 34, 38, 24, 44, 45, 23, 4, 18, 16, 32, 14, 46, 48, 8, 40, 28, 9, 42, 49, 16, 2, 40, 12, 7, 7, 19, 11, 34, 23, 37, 11, 25, 1, 42, 3, 10, 43, 17, 38, 18, 18, 18, 1, 38, 17, 36, 9, 31, 44, 40, 25, 30, 19, 48, 33, 38, 17, 12, 20, 22, 33, 40, 37, 24, 9, 20, 33, 48, 47, 20, 34, 47, 27, 7, 40, 28, 32, 12, 32, 30, 16, 27, 49, 24, 36, 7, 16, 6, 7, 22, 48, 35, 4, 6, 9, 10, 17, 47, 24, 11, 17, 32, 25, 50, 49, 5]
[21, 46, 24, 20, 30, 49, 38, 27, 1, 1, 6, 36, 4, 32, 4, 48, 23, 10, 40, 2, 47, 47, 10, 12, 5, 37, 42, 23, 3, 16, 2, 18, 28, 33, 20, 25, 46, 39, 45, 36, 2, 43, 45, 41, 0, 27, 9, 29, 27, 50, 20, 29, 2, 29, 46, 11, 11, 19, 9, 28, 22, 48, 38, 37, 29, 4, 24, 27, 24, 34, 41, 46, 7, 34, 13, 17, 34, 33, 23, 43, 35, 2, 30, 47, 2, 40, 6, 29, 22, 0, 3, 34, 37, 18, 45, 18, 35, 28, 15, 6, 47, 41, 6, 27, 10, 4, 23, 19, 21, 15, 0, 12, 34, 48, 50, 14, 25, 39, 43, 2, 45, 11, 47, 23, 33, 12, 38, 33, 25, 42, 36, 27, 29, 8, 50, 34, 32, 30, 17, 34, 1, 23, 4, 27, 46, 28, 49, 7, 11, 47, 22, 28, 17, 42, 12, 29, 38, 9, 33, 41, 7, 32, 43, 16, 35, 10, 29, 37, 24, 50, 35, 37, 40, 0, 12, 0, 42, 44, 17, 8, 14, 43, 29, 5, 32, 25, 20, 28, 27, 6, 23, 17, 0, 48, 10, 26, 49, 42, 31, 32]
[2, 28, 31, 9, 1, 36, 37, 10, 33, 2, 2, 25, 29, 10, 36, 35, 38, 23, 21, 48, 25, 36, 9, 8, 14, 14, 27, 31, 37, 26, 8, 44, 26, 13, 18, 19, 40, 7, 25, 20, 7, 24, 1, 21, 27, 0, 2, 6, 0, 14, 20, 32, 11, 36, 30, 19, 33, 50, 2, 37, 24, 30, 28, 23, 7, 38, 21, 3, 3, 23, 21, 2, 18, 10, 24, 40, 0, 14, 48, 14, 2, 26, 31, 0, 37, 1, 23, 36, 2, 41, 13, 24, 9, 28, 40, 19, 45, 50, 2, 41, 41, 25, 11, 21, 38, 39, 25, 5, 6, 31, 24, 43, 27, 8, 10, 3, 30, 3, 8, 46, 25, 9, 4, 5, 31, 40, 8, 50, 33, 1, 44, 37, 21, 6, 15, 13, 14, 39, 12, 12, 49, 39, 28, 47, 20, 41, 37, 5, 43, 15, 7, 50, 17, 49, 47, 36, 11, 18, 6, 20, 43, 34, 22, 21, 41, 27, 12, 12, 20, 13, 50, 16, 50, 5, 18, 16, 46, 3, 41, 49, 29, 17, 30, 21, 17, 14, 36, 27, 9, 12, 17, 38, 43, 19, 22, 19, 7, 13, 26, 43]
