N1,N2,...,Nx
[50, 41, 21, 26, 43, 46, 33, 20, 32, 11, 45, 14, 3, 40, 20, 32, 31, 32, 38, 45, 38, 27, 36, 9, 17, 0, 30, 30, 31, 16, 17, 13, 21, 30, 46, 12, 18, 38, 39, 10, 42, 0, 22, 12, 30, 10, 11, 48, 19, 20, 38, 50, 3, 28, 0, 1, 4, 41, 47, 34, 4, 50, 23, 38, 1, 42, 17, 13, 34, 49, 5, 45, 1, 45, 0, 49, 13, 26, 25, 27, 11, 29, 13, 35, 15, 20, 43, 47, 4, 20, 27, 17, 38, 23, 3, 36, 41, 29, 13, 36, 33, 7, 4, 38, 24, 26, 37, 36, 1, 10, 3, 20]
[48, 50, 20, 33, 21, 39, 27, 6, 49, 25, 4, 29, 25, 16, 2, 31, 31, 8, 4, 2, 47, 40, 0, 1, 42, 44, 48, 5, 46, 42, 0, 3, 46, 46, 10, 23, 30, 4, 4, 0, 34, 22, 0, 19, 7, 28, 41, 48, 34, 30, 16, 26, 12, 32, 6, 47, 40, 20, 49, 20, 6, 47, 23, 45, 43, 34, 49, 14, 0, 40, 8, 40, 47, 7, 47, 17, 15, 29, 5, 28, 26, 42, 38, 13, 23, 1, 15, 30, 8, 50, 19, 0, 24, 35, 17, 30, 13, 40, 13, 43, 25, 24, 13, 6, 31, 38, 9, 21, 11, 35, 8, 45]
[24, 48, 50, 39, 3, 35, 23, 13, 47, 13, 24, 36, 20, 43, 34, 12, 13, 38, 39, 12, 9, 21, 18, 48, 5, 1, 50, 6, 34, 50, 17, 27, 33, 33, 26, 45, 50, 11, 5, 36, 5, 12, 19, 0, 16, 40, 1, 5, 35, 50, 46, 14, 1, 23, 26, 5, 1, 30, 25, 12, 14, 15, 15, 22, 41, 31, 17, 45, 43, 12, 0, 26, 17, 15, 25, 34, 46, 12, 45, 10, 7, 37, 40, 2, 18, 30, 27, 2, 41, 33, 37, 21, 45, 39, 28, 22, 32, 17, 5, 46, 27, 42, 19, 50, 34, 30, 40, 24, 0, 15, 4, 15]
[34, 31, 27, 9, 29, 45, 11, 6, 37, 13, 42, 1, 30, 41, 37, 48, 29, 20, 49, 20, 24, 12, 11, 42, 33, 3, 13, 1, 13, 4, 14, 27, 30, 12, 32, 18, 33, 42, 21, 10, 13, 30, 7, 16, 0, 33, 29, 37, 28, 0, 38, 43, 10, 19, 31, 13, 7, 22, 23, 30, 44, 48, 22, 35, 1, 36, 25, 29, 12, 25, 23, 44, 42, 16, 28, 34, 4, 17, 22, 19, 36, 14, 24, 22, 32, 7, 43, 37, 4, 33, 9, 42, 25, 25, 27, 9, 7, 17, 24, 37, 1, 3, 17, 6, 5, 25, 25, 13, 40, 5, 43, 22]
[11, 35, 14, 24, 12, 36, 23, 7, 32, 30, 23, 30, 44, 5, 26, 13, 22, 9, 28, 21, 11, 6, 43, 23, 19, 35, 30, 9, 35, 20, 33, 43, 40, 11, 3, 35, 48, 21, 22, 46, 30, 10, 28, 40, 33, 0, 47, 11, 30, 50, 10, 21, 6, 49, 29, 22, 38, 39, 5, 0, 20, 13, 24, 24, 4, 23, 30, 17, 27, 30, 19, 11, 15, 43, 32, 23, 8, 16, 3, 17, 27, 45, 16, 50, 26, 48, 13, 0, 19, 46, 39, 38, 8, 36, 0, 30, 14, 0, 37, 20, 19, 33, 15, 28, 1, 3, 8, 44, 16, 10, 23, 49]
[44, 37, 36, 7, 25, 24, 15, 26, 33, 6, 19, 23, 50, 18, 12, 9, 41, 20, 7, 36, 42, 2, 45, 34, 47, 5, 2, 25, 50, 42, 49, 29, 18, 27, 29, 40, 10, 38, 14, 2, 44, 11, 41, 1, 29, 47, 0, 35, 41, 32, 38, 6, 33, 25, 9, 11, 10, 22, 38, 9, 24, 34, 2, 14, 48, 32, 17, 17, 43, 2, 4, 44, 34, 23, 30, 44, 3, 49, 15, 43, 49, 39, 3, 9, 24, 19, 33, 36, 18, 43, 47, 15, 49, 36, 27, 43, 29, 15, 44, 4, 48, 16, 16, 10, 28, 24, 4, 15, 9, 12, 35, 11]
[9, 3, 4, 18, 42, 26, 46, 46, 15, 30, 20, 0, 5, 26, 34, 2, 6, 39, 14, 36, 20, 40, 35, 43, 4, 24, 34, 37, 12, 40, 19, 35, 23, 4, 42, 42, 44, 9, 38, 17, 38, 48, 48, 5, 37, 11, 35, 0, 22, 29, 34, 31, 38, 30, 16, 28, 22, 3, 44, 30, 6, 24, 50, 13, 26, 49, 31, 17, 27, 24, 48, 15, 39, 48, 18, 35, 24, 19, 12, 47, 20, 29, 18, 24, 1, 34, 48, 36, 9, 32, 14, 9, 6, 23, 21, 42, 11, 45, 9, 16, 45, 8, 5, 39, 17, 41, 24, 0, 34, 12, 18, 39]
[15, 10, 11, 26, 48, 28, 32, 17, 47, 34, 0, 20, 38, 29, 13, 47, 21, 10, 36, 7, 0, 11, 1, 26, 3, 16, 5, 2, 28, 23, 46, 39, 1, 43, 10, 28, 28, 40, 30, 48, 19, 19, 34, 35, 28, 30, 41, 22, 0, 14, 45, 47, 39, 15, 10, 11, 11, 9, 2, 1, 29, 29, 32, 41, 4, 24, 4, 8, 27, 28, 13, 16, 20, 29, 47, 18, 47, 6, 49, 19, 26, 9, 30, 21, 24, 36, 4, 42, 10, 16, 40, 41, 3, 10, 46, 46, 17, 28, 47, 44, 48, 44, 34, 43, 43, 42, 24, 8, 37, 8, 44, 40]
[44, 44, 43, 17, 23, 31, 21, 23, 26, 18, 30, 41, 0, 31, 29, 38, 30, 17, 4, 16, 6, 41, 50, 21, 32, 27, 16, 3, 12, 42, 29, 30, 1, 3, 46, 4, 3, 48, 33, 48, 34, 20, 30, 50, 0, 50, 32, 29, 14, 0, 46, 8, 18, 46, 40, 36, 37, 22, 45, 10, 18, 37, 47, 25, 47, 33, 42, 16, 3, 17, 50, 21, 23, 46, 3, 7, 25, 13, 1, 19, 19, 32, 11, 15, 6, 13, 49, 1, 15, 39, 8, 9, 10, 13, 17, 46, 14, 42, 23, 15, 23, 1, 9, 31, 14, 18, 12, 14, 38, 29, 29, 50]
[11, 23, 13, 2, 1, 22, 3, 30, 3, 28, 1, 19, 21, 41, 38, 39, 27, 5, 6, 1, 33, 43, 47, 38, 21, 32, 18, 42, 21, 27, 31, 10, 16, 18, 5, 29, 35, 32, 48, 15, 25, 38, 16, 46, 38, 10, 38, 34, 45, 46, 0, 47, 1, 27, 10, 15, 31, 46, 30, 43, 4, 46, 8, 29, 19, 10, 17, 22, 45, 4, 36, 20, 2, 0, 28, 20, 14, 24, 19, 40, 3, 28, 23, 10, 0, 26, 34, 10, 19, 28, 19, 38, 24, 48, 37, 50, 35, 43, 21, 7, 3, 33, 35, 24, 2, 20, 44, 3, 14, 4, 25, 21]
[40, 41, 49, 48, 25, 50, 0, 20, 47, 43, 45, 23, 19, 32, 44, 7, 11, 12, 13, 8, 38, 13, 26, 19, 6, 43, 0, 44, 6, 21, 0, 19, 10, 10, 11, 8, 45, 41, 25, 24, 25, 50, 26, 14, 43, 21, 6, 31, 47, 8, 47, 0, 50, 2, 21, 17, 40, 25, 20, 9, 14, 25, 15, 37, 46, 19, 40, 41, 12, 20, 20, 43, 20, 6, 49, 42, 18, 23, 45, 40, 31, 32, 27, 34, 36, 39, 4, 1, 47, 31, 30, 29, 49, 19, 14, 27, 2, 31, 27, 0, 13, 44, 13, 37, 2, 31, 49, 16, 43, 30, 44, 44]
[33, 5, 4, 13, 17, 12, 25, 8, 39, 48, 33, 39, 27, 26, 41, 31, 19, 42, 14, 1, 2, 7, 16, 41, 21, 1, 50, 6, 28, 28, 1, 2, 5, 25, 30, 10, 17, 36, 45, 9, 19, 3, 12, 1, 10, 6, 33, 38, 39, 18, 1, 50, 0, 12, 28, 33, 9, 15, 8, 38, 15, 30, 38, 27, 35, 4, 23, 25, 0, 32, 37, 26, 24, 10, 12, 8, 35, 9, 4, 35, 0, 46, 49, 4, 34, 35, 23, 16, 16, 12, 30, 32, 11, 25, 15, 19, 46, 29, 44, 34, 33, 24, 35, 45, 27, 22, 35, 30, 22, 27, 17, 43]
[29, 24, 21, 26, 42, 50, 40, 19, 18, 33, 2, 15, 30, 42, 35, 8, 0, 14, 49, 11, 11, 11, 22, 8, 42, 37, 38, 32, 41, 33, 47, 1, 11, 18, 10, 15, 17, 41, 4, 16, 40, 28, 32, 23, 19, 49, 25, 30, 15, 46, 27, 2, 12, 0, 9, 13, 39, 35, 3, 5, 5, 11, 18, 7, 20, 22, 41, 19, 1, 47, 36, 12, 22, 50, 18, 34, 17, 10, 13, 33, 47, 4, 39, 50, 30, 11, 44, 48, 26, 20, 50, 41, 1, 6, 28, 34, 22, 27, 11, 12, 39, 49, 43, 34, 40, 22, 23, 27, 25, 41, 32, 19]
[21, 48, 40, 31, 8, 37, 30, 38, 36, 9, 7, 9, 16, 26, 48, 48, 22, 15, 42, 31, 40, 11, 6, 46, 26, 14, 12, 40, 50, 16, 49, 5, 45, 21, 30, 34, 30, 45, 49, 5, 36, 0, 6, 26, 31, 29, 9, 16, 10, 40, 10, 21, 28, 9, 0, 41, 1, 18, 22, 33, 16, 40, 48, 46, 37, 6, 18, 29, 38, 37, 45, 11, 12, 33, 28, 7, 1, 48, 47, 44, 25, 2, 1, 35, 9, 35, 30, 14, 1, 23, 6, 44, 41, 24, 30, 23, 31, 3, 1, 27, 25, 32, 16, 16, 18, 30, 23, 35, 12, 46, 14, 29]
[10, 4, 17, 40, 20, 18, 44, 26, 42, 42, 15, 46, 42, 38, 8, 47, 6, 9, 13, 37, 42, 11, 23, 38, 32, 47, 18, 46, 18, 35, 49, 15, 49, 34, 40, 34, 1, 6, 12, 11, 18, 1, 47, 5, 13, 22, 11, 28, 11, 36, 15, 17, 33, 13, 41, 0, 17, 12, 16, 22, 6, 30, 18, 12, 9, 35, 8, 44, 11, 18, 36, 16, 47, 25, 21, 20, 12, 2, 14, 36, 3, 5, 37, 33, 4, 36, 22, 1, 31, 18, 23, 36, 4, 40, 16, 30, 49, 44, 38, 33, 50, 7, 2, 11, 22, 34, 2, 49, 13, 12, 2, 48]
[15, 7, 25, 49, 13, 33, 17, 16, 17, 27, 32, 32, 9, 27, 20, 39, 26, 4, 1, 34, 7, 36, 8, 9, 27, 26, 46, 16, 47, 32, 0, 12, 9, 43, 7, 23, 47, 12, 46, 50, 22, 4, 40, 1, 7, 38, 10, 22, 11, 37, 31, 40, 9, 39, 1, 17, 0, 25, 13, 12, 31, 29, 8, 45, 36, 7, 42, 40, 16, 25, 7, 37, 5, 17, 48, 21, 38, 41, 8, 20, 40, 5, 4, 14, 12, 30, 32, 33, 15, 44, 11, 33, 34, 13, 47, 25, 8, 2, 15, 3, 0, 43, 39, 13, 32, 21, 7, 4, 0, 37, 25, 29]
[19, 36, 11, 21, 23, 9, 26, 46, 36, 11, 0, 29, 17, 46, 7, 41, 39, 40, 12, 50, 40, 18, 11, 12, 29, 7, 35, 49, 6, 15, 24, 42, 24, 27, 12, 22, 20, 27, 44, 14, 25, 41, 20, 30, 22, 39, 22, 3, 9, 22, 46, 25, 15, 35, 18, 12, 25, 0, 14, 33, 43, 19, 13, 0, 8, 20, 43, 45, 2, 28, 49, 5, 13, 2, 33, 19, 30, 15, 48, 7, 46, 2, 6, 48, 24, 46, 17, 31, 44, 17, 3, 44, 7, 27, 12, 26, 4, 46, 31, 5, 44, 29, 16, 47, 35, 34, 44, 1, 25, 5, 6, 35]
[6, 2, 33, 6, 39, 13, 3, 31, 28, 20, 41, 17, 40, 2, 48, 16, 17, 36, 2, 38, 31, 2, 1, 1, 27, 22, 45, 0, 2, 24, 23, 10, 47, 19, 45, 41, 17, 15, 40, 14, 15, 47, 49, 25, 23, 5, 38, 44, 2, 45, 30, 20, 8, 3, 22, 16, 13, 14, 0, 50, 34, 26, 23, 41, 41, 9, 28, 37, 39, 45, 36, 27, 26, 23, 12, 2, 49, 41, 9, 46, 33, 21, 34, 45, 28, 37, 34, 16, 18, 25, 16, 48, 36, 36, 42, 18, 48, 38, 49, 1, 25, 31, 43, 20, 29, 19, 11, 17, 31, 5, 45, 2]
[29, 29, 23, 26, 49, 39, 24, 45, 29, 15, 23, 16, 7, 15, 35, 46, 24, 0, 43, 9, 48, 31, 9, 18, 28, 41, 35, 39, 47, 34, 6, 38, 39, 2, 18, 33, 41, 45, 19, 19, 45, 34, 20, 12, 30, 0, 9, 30, 1, 10, 43, 9, 38, 5, 33, 22, 12, 33, 50, 0, 32, 1, 12, 1, 5, 9, 44, 33, 27, 36, 24, 36, 1, 4, 49, 40, 15, 33, 36, 38, 48, 46, 19, 45, 40, 30, 40, 41, 42, 42, 21, 9, 44, 8, 2, 45, 10, 4, 37, 23, 11, 27, 0, 1, 35, 22, 30, 2, 25, 39, 49, 29]
[39, 15, 13, 30, 44, 27, 26, 27, 46, 26, 9, 34, 49, 13, 25, 9, 10, 45, 27, 0, 39, 29, 48, 25, 48, 47, 19, 12, 8, 33, 31, 22, 25, 28, 26, 30, 17, 21, 48, 27, 39, 4, 6, 14, 44, 20, 24, 6, 29, 18, 4, 14, 15, 5, 16, 6, 31, 43, 34, 32, 0, 39, 8, 50, 39, 20, 8, 15, 0, 44, 33, 13, 46, 7, 40, 6, 9, 36, 21, 12, 29, 39, 20, 6, 22, 37, 45, 38, 22, 50, 23, 44, 14, 33, 42, 37, 10, 3, 23, 41, 5, 6, 14, 39, 44, 21, 15, 5, 44, 25, 9, 33]
[10, 29, 42, 2, 49, 24, 32, 17, 12, 15, 2, 40, 26, 19, 3, 13, 22, 27, 50, 0, 25, 14, 15, 28, 37, 45, 45, 1, 31, 48, 31, 27, 33, 36, 35, 15, 32, 42, 3, 19, 47, 50, 47, 15, 48, 13, 34, 24, 29, 37, 46, 25, 30, 11, 40, 30, 29, 19, 26, 1, 39, 0, 42, 41, 5, 47, 38, 12, 16, 2, 40, 39, 24, 49, 35, 31, 16, 16, 49, 12, 7, 18, 19, 41, 49, 50, 37, 10, 25, 32, 22, 31, 26, 12, 5, 13, 40, 6, 23, 20, 1, 17, 17, 49, 49, 17, 39, 42, 44, 27, 16, 41]
[19, 21, 43, 47, 15, 18, 8, 34, 47, 22, 46, 19, 28, 5, 37, 4, 26, 13, 21, 29, 29, 34, 9, 29, 33, 11, 16, 23, 8, 37, 10, 48, 35, 31, 26, 37, 8, 32, 33, 22, 46, 23, 23, 15, 22, 24, 2, 50, 32, 47, 8, 15, 38, 18, 48, 18, 8, 13, 23, 12, 8, 42, 0, 29, 24, 18, 28, 49, 0, 15, 5, 44, 31, 41, 10, 21, 19, 31, 37, 45, 40, 28, 43, 11, 44, 37, 42, 1, 1, 11, 24, 29, 27, 6, 23, 16, 15, 4, 49, 30, 18, 12, 44, 16, 33, 42, 24, 31, 31, 14, 21, 11]
[25, 12, 0, 9, 37, 11, 13, 47, 8, 2, 40, 41, 40, 1, 28, 37, 29, 23, 31, 2, 12, 22, 19, 43, 9, 47, 39, 45, 16, 5, 0, 45, 26, 22, 14, 31, 14, 37, 46, 13, 22, 38, 45, 22, 35, 24, 14, 13, 41, 25, 29, 37, 27, 7, 46, 12, 45, 0, 41, 1, 50, 41, 29, 0, 47, 14, 32, 5, 26, 12, 5, 16, 20, 27, 36, 21, 38, 27, 8, 22, 30, 3, 33, 49, 39, 24, 23, 48, 35, 50, 28, 46, 1, 25, 36, 10, 35, 18, 4, 21, 24, 44, 17, 41, 40, 29, 49, 14, 26, 5, 17, 14]
[6, 34, 43, 11, 1, 44, 12, 27, 26, 48, 24, 24, 8, 41, 14, 8, 23, 34, 4, 6, 32, 23, 3, 32, 0, 50, 15, 37, 41, 21, 35, 11, 10, 16, 42, 28, 0, 20, 46, 0, 29, 1, 43, 41, 1, 4, 48, 26, 4, 47, 19, 46, 35, 20, 37, 9, 36, 8, 41, 5, 39, 5, 24, 47, 0, 47, 40, 35, 9, 41, 3, 24, 25, 46, 31, 38, 33, 45, 0, 30, 41, 35, 42, 50, 15, 47, 10, 26, 32, 36, 25, 33, 21, 17, 40, 43, 8, 7, 24, 41, 13, 38, 28, 8, 42, 35, 2, 18, 27, 36, 45, 50]
[27, 9, 13, 48, 40, 4, 38, 28, 45, 0, 50, 13, 21, 47, 46, 22, 20, 15, 34, 31, 25, 48, 46, 37, 9, 10, 49, 34, 11, 6, 17, 18, 44, 10, 46, 44, 20, 28, 14, 36, 38, 42, 34, 31, 36, 23, 32, 49, 24, 33, 10, 19, 4, 22, 6, 35, 7, 20, 9, 9, 20, 47, 18, 14, 47, 0, 33, 18, 21, 25, 11, 3, 21, 3, 34, 47, 33, 30, 40, 25, 40, 28, 22, 9, 47, 25, 31, 19, 41, 7, 4, 23, 33, 36, 5, 6, 19, 29, 38, 42, 48, 44, 11, 39, 29, 49, 44, 34, 5, 18, 24, 2]
[14, 25, 33, 11, 48, 15, 45, 26, 24, 31, 42, 26, 46, 50, 30, 20, 23, 29, 38, 41, 22, 11, 12, 35, 13, 4, 42, 42, 32, 49, 46, 47, 4, 27, 17, 43, 44, 21, 34, 29, 41, 17, 49, 17, 25, 30, 17, 31, 4, 42, 17, 40, 23, 41, 18, 8, 42, 43, 28, 44, 8, 38, 28, 32, 40, 33, 0, 1, 41, 34, 41, 24, 32, 34, 16, 25, 24, 31, 45, 28, 41, 30, 25, 19, 30, 36, 36, 13, 38, 22, 27, 23, 26, 6, 13, 15, 17, 32, 47, 42, 10, 40, 47, 1, 20, 41, 22, 13, 26, 23, 26, 42]
[0, 36, 36, 24, 29, 2, 15, 27, 42, 12, 1, 17, 3, 25, 23, 47, 45, 47, 39, 22, 5, 13, 12, 32, 11, 46, 12, 48, 22, 26, 43, 47, 14, 43, 26, 40, 22, 31, 42, 9, 47, 13, 14, 45, 29, 17, 17, 17, 8, 16, 22, 41, 25, 19, 29, 44, 40, 45, 37, 33, 15, 12, 49, 5, 35, 18, 1, 0, 29, 43, 23, 5, 25, 9, 48, 14, 29, 10, 1, 48, 26, 1, 1, 33, 16, 31, 30, 13, 26, 29, 46, 13, 1, 5, 21, 6, 30, 16, 36, 23, 12, 49, 1, 35, 3, 3, 0, 11, 15, 36, 3, 23]
[44, 40, 39, 36, 13, 31, 41, 16, 46, 12, 17, 3, 9, 32, 45, 12, 28, 10, 49, 18, 30, 11, 19, 8, 15, 32, 34, 50, 29, 11, 25, 44, 12, 48, 19, 8, 41, 1, 19, 1, 31, 34, 0, 43, 12, 27, 43, 27, 27, 3, 45, 12, 0, 1, 38, 11, 16, 2, 39, 27, 0, 16, 0, 26, 9, 21, 41, 29, 0, 43, 13, 39, 8, 28, 46, 50, 32, 34, 10, 3, 4, 33, 43, 41, 35, 40, 43, 26, 4, 14, 17, 17, 29, 23, 23, 33, 13, 6, 28, 45, 26, 12, 24, 44, 8, 42, 3, 13, 37, 20, 1, 8]
[42, 6, 39, 15, 8, 3, 45, 50, 41, 26, 17, 12, 45, 50, 45, 32, 1, 26, 34, 13, 21, 20, 38, 45, 17, 44, 49, 31, 5, 37, 49, 10, 28, 33, 22, 36, 20, 31, 25, 6, 24, 49, 40, 12, 25, 30, 2, 24, 28, 17, 4, 20, 32, 47, 37, 18, 25, 28, 45, 36, 44, 2, 15, 12, 41, 25, 34, 43, 43, 0, 41, 17, 1, 44, 35, 42, 38, 18, 42, 20, 14, 36, 30, 39, 29, 6, 14, 25, 16, 49, 20, 49, 45, 47, 34, 18, 32, 35, 50, 25, 7, 12, 8, 13, 1, 20, 34, 19, 25, 29, 21, 42]
[20, 40, 15, 9, 48, 36, 8, 20, 36, 6, 26, 50, 41, 33, 11, 46, 42, 34, 31, 0, 33, 35, 1, 42, 9, 16, 9, 49, 15, 31, 30, 24, 46, 10, 22, 29, 27, 16, 42, 32, 10, 5, 8, 0, 23, 19, 4, 48, 13, 50, 36, 20, 37, 36, 45, 36, 7, 49, 36, 24, 33, 40, 5, 5, 3, 11, 41, 23, 13, 41, 0, 0, 34, 16, 4, 10, 7, 37, 37, 25, 12, 33, 44, 10, 7, 47, 38, 8, 47, 42, 19, 9, 6, 13, 21, 37, 28, 19, 20, 5, 10, 47, 24, 35, 35, 34, 4, 49, 50, 36, 40, 13]
[0, 50, 36, 26, 44, 42, 10, 8, 36, 19, 12, 14, 0, 7, 22, 48, 50, 42, 28, 16, 36, 24, 21, 42, 41, 39, 4, 46, 3, 45, 10, 15, 22, 3, 22, 40, 1, 5, 31, 10, 36, 45, 40, 26, 44, 11, 44, 15, 16, 21, 20, 43, 26, 12, 11, 16, 37, 5, 27, 36, 13, 39, 44, 16, 24, 3, 24, 5, 39, 17, 0, 0, 12, 16, 8, 7, 26, 2, 16, 2, 26, 5, 7, 36, 41, 24, 20, 18, 13, 34, 10, 41, 30, 9, 34, 22, 16, 26, 34, 20, 38, 21, 40, 8, 13, 40, 16, 28, 48, 11, 25, 37]
[32, 1, 5, 3, 46, 44, 49, 36, 47, 47, 37, 36, 29, 34, 2, 21, 5, 18, 46, 11, 39, 43, 42, 25, 24, 6, 34, 41, 17, 17, 36, 36, 2, 22, 28, 46, 4, 24, 32, 34, 8, 1, 47, 17, 42, 15, 34, 39, 20, 23, 2, 20, 24, 22, 12, 47, 5, 13, 26, 1, 46, 24, 31, 20, 25, 21, 32, 25, 8, 1, 34, 12, 0, 0, 50, 28, 10, 7, 45, 12, 5, 0, 39, 22, 20, 2, 16, 48, 1, 36, 44, 46, 20, 43, 7, 31, 6, 44, 36, 37, 32, 13, 20, 38, 31, 40, 23, 15, 15, 11, 14, 48]
[25, 17, 39, 39, 48, 10, 11, 26, 40, 10, 45, 2, 22, 9, 31, 1, 44, 7, 35, 44, 0, 0, 13, 30, 2, 20, 22, 5, 36, 15, 49, 31, 3, 20, 2, 38, 48, 39, 30, 32, 7, 45, 7, 15, 16, 43, 23, 48, 29, 46, 0, 6, 10, 50, 33, 25, 17, 2, 23, 4, 7, 49, 41, 27, 46, 3, 34, 9, 28, 44, 16, 16, 0, 0, 32, 50, 28, 16, 18, 24, 7, 8, 37, 5, 15, 43, 8, 41, 16, 35, 42, 10, 6, 26, 29, 28, 29, 5, 11, 40, 7, 28, 13, 29, 26, 27, 30, 43, 45, 42, 43, 38]
[39, 34, 17, 49, 26, 33, 46, 26, 49, 27, 19, 5, 43, 11, 29, 31, 45, 15, 34, 36, 36, 15, 3, 31, 46, 19, 34, 3, 46, 24, 40, 4, 36, 47, 36, 49, 49, 50, 7, 17, 48, 0, 47, 25, 28, 32, 30, 18, 47, 3, 28, 49, 12, 18, 28, 21, 48, 33, 12, 49, 40, 35, 10, 36, 31, 34, 16, 48, 46, 35, 4, 8, 50, 32, 0, 16, 19, 47, 17, 36, 23, 22, 14, 31, 4, 6, 10, 23, 42, 44, 13, 41, 30, 7, 3, 27, 50, 20, 1, 37, 13, 21, 47, 3, 30, 31, 7, 20, 22, 45, 36, 0]
[34, 36, 9, 42, 3, 1, 48, 48, 36, 30, 3, 33, 33, 39, 16, 4, 19, 16, 12, 20, 11, 30, 18, 19, 30, 18, 43, 39, 23, 12, 5, 41, 4, 0, 2, 40, 40, 41, 18, 27, 41, 49, 17, 34, 34, 23, 44, 35, 18, 7, 20, 42, 8, 34, 7, 20, 21, 19, 2, 40, 6, 31, 21, 21, 38, 47, 25, 14, 50, 42, 10, 7, 28, 50, 16, 0, 11, 39, 45, 48, 18, 37, 9, 24, 39, 8, 39, 46, 11, 16, 3, 14, 5, 39, 7, 13, 32, 32, 15, 50, 6, 48, 10, 4, 18, 11, 40, 6, 27, 32, 43, 42]
[30, 35, 30, 21, 19, 4, 17, 8, 37, 0, 43, 33, 13, 50, 49, 27, 47, 15, 21, 48, 17, 18, 31, 22, 36, 49, 44, 14, 39, 38, 32, 38, 47, 28, 4, 4, 42, 14, 23, 36, 24, 13, 15, 46, 4, 8, 3, 24, 47, 25, 14, 18, 35, 17, 1, 12, 38, 30, 49, 15, 9, 16, 19, 38, 33, 33, 24, 29, 32, 38, 7, 26, 10, 28, 19, 11, 0, 50, 31, 32, 30, 42, 21, 10, 40, 50, 21, 27, 37, 45, 2, 30, 46, 34, 0, 5, 13, 19, 22, 38, 10, 23, 36, 12, 1, 35, 33, 41, 38, 4, 31, 39]
[8, 11, 29, 2, 31, 6, 48, 12, 12, 29, 17, 13, 1, 27, 7, 41, 43, 21, 22, 14, 32, 43, 21, 50, 30, 25, 26, 43, 31, 15, 30, 27, 37, 47, 49, 29, 14, 18, 36, 16, 36, 26, 29, 12, 17, 16, 49, 19, 6, 13, 24, 23, 9, 10, 48, 2, 41, 15, 41, 33, 36, 16, 31, 27, 45, 30, 31, 10, 34, 18, 37, 2, 7, 16, 47, 39, 50, 0, 3, 27, 49, 23, 44, 20, 24, 29, 27, 12, 14, 37, 1, 23, 34, 17, 18, 9, 24, 9, 48, 17, 4, 14, 22, 23, 19, 13, 45, 35, 20, 5, 20, 9]
[19, 36, 17, 4, 37, 30, 24, 5, 36, 11, 7, 47, 11, 26, 18, 34, 40, 5, 29, 31, 35, 42, 13, 4, 9, 25, 40, 50, 6, 37, 15, 32, 48, 32, 11, 36, 2, 13, 24, 12, 47, 25, 5, 45, 22, 3, 15, 12, 49, 1, 19, 45, 4, 13, 47, 14, 8, 48, 9, 36, 21, 49, 37, 8, 0, 40, 45, 1, 10, 42, 37, 16, 45, 18, 17, 45, 31, 3, 0, 18, 15, 40, 31, 17, 3, 41, 47, 10, 3, 50, 12, 5, 33, 45, 2, 14, 36, 37, 4, 2, 2, 23, 4, 9, 45, 19, 39, 48, 24, 26, 15, 50]
[46, 21, 20, 24, 15, 33, 30, 43, 6, 8, 18, 46, 23, 25, 27, 4, 14, 11, 35, 7, 28, 43, 31, 32, 9, 15, 14, 12, 19, 49, 42, 47, 31, 23, 50, 15, 10, 48, 24, 44, 0, 27, 28, 10, 19, 17, 43, 47, 19, 19, 40, 40, 35, 33, 44, 36, 20, 7, 46, 38, 12, 12, 45, 22, 30, 25, 28, 48, 3, 20, 25, 2, 12, 24, 36, 48, 32, 27, 18, 0, 40, 36, 49, 5, 42, 5, 0, 11, 48, 20, 24, 4, 15, 28, 5, 34, 45, 8, 32, 10, 42, 37, 45, 39, 48, 35, 3, 50, 26, 27, 41, 13]
[49, 10, 5, 27, 21, 30, 46, 50, 5, 16, 22, 5, 25, 41, 23, 20, 31, 19, 29, 39, 30, 21, 9, 3, 3, 31, 44, 48, 41, 11, 19, 48, 37, 25, 2, 50, 44, 26, 40, 2, 6, 11, 26, 7, 36, 27, 49, 20, 26, 19, 3, 31, 0, 47, 25, 3, 40, 46, 33, 48, 29, 7, 40, 30, 41, 40, 41, 26, 4, 14, 12, 26, 5, 7, 23, 18, 30, 49, 15, 40, 0, 24, 50, 18, 29, 37, 2, 41, 8, 47, 40, 48, 7, 4, 6, 12, 50, 30, 24, 18, 17, 19, 11, 7, 27, 39, 4, 49, 33, 46, 10, 1]
[21, 49, 26, 26, 41, 43, 41, 13, 22, 28, 35, 14, 19, 33, 42, 10, 19, 26, 34, 23, 7, 13, 21, 19, 24, 17, 41, 27, 34, 12, 43, 38, 44, 32, 37, 16, 1, 48, 23, 2, 26, 29, 42, 37, 14, 45, 39, 29, 9, 32, 28, 32, 46, 4, 2, 5, 5, 2, 21, 46, 39, 18, 28, 3, 35, 28, 30, 1, 33, 36, 33, 5, 0, 8, 22, 37, 42, 23, 40, 36, 24, 0, 16, 12, 17, 35, 35, 50, 41, 48, 30, 27, 30, 10, 8, 25, 42, 7, 15, 29, 16, 48, 7, 26, 19, 9, 24, 40, 26, 46, 21, 8]
