N1,N2,...,Nx
[23, 23, 31, 11, 49, 19, 48, 26, 21, 22, 6, 40, 32, 40, 26, 11, 1, 23, 8, 26, 8, 40, 17, 41, 47, 8, 24, 19, 14, 30, 34, 0, 13, 35, 39, 20, 28, 25, 2, 44, 7, 16, 40, 19, 33, 24, 23, 25, 30, 44, 8, 49, 19, 32, 44, 17, 44, 9, 33, 26, 24, 34, 20, 32, 7, 15, 48, 26, 29, 0, 49, 25, 44, 19, 41, 18, 12, 15, 31, 3, 41, 40, 48, 39, 3, 12, 28, 18, 50, 23, 22, 46, 49, 40, 34, 37, 50, 37, 2, 6, 41, 34, 27, 16, 46, 35, 46, 20, 45, 32, 25, 50, 27, 22, 15, 18, 26, 19, 14, 3, 17, 33, 21, 38, 36, 35, 7, 6, 25, 23, 17, 17, 32, 4, 44, 33, 23, 19, 34, 16, 21, 44, 33, 41, 23, 20]
[35, 18, 15, 39, 42, 10, 42, 43, 9, 15, 41, 37, 18, 18, 22, 45, 26, 11, 47, 28, 8, 5, 8, 50, 4, 5, 26, 20, 19, 22, 3, 13, 0, 10, 5, 43, 41, 44, 11, 49, 25, 43, 17, 6, 25, 47, 20, 30, 1, 27, 42, 18, 48, 20, 9, 19, 40, 31, 41, 0, 20, 24, 49, 29, 1, 30, 47, 40, 17, 7, 41, 45, 41, 35, 16, 4, 31, 46, 20, 20, 27, 43, 7, 1, 25, 16, 1, 32, 12, 18, 1, 28, 27, 24, 12, 34, 9, 12, 7, 32, 5, 4, 17, 25, 42, 18, 37, 9, 7, 24, 36, 2, 20, 19, 41, 12, 6, 34, 27, 11, 33, 22, 48, 8, 46, 17, 2, 2, 40, 8, 31, 4, 36, 24, 33, 14, 40, 0, 36, 12, 27, 46, 37, 12, 26, 48]
[4, 38, 28, 38, 41, 34, 45, 11, 2, 46, 17, 21, 30, 15, 7, 35, 41, 11, 38, 27, 45, 19, 27, 1, 22, 12, 50, 23, 45, 0, 2, 35, 10, 0, 13, 21, 13, 17, 19, 39, 12, 36, 14, 47, 26, 32, 40, 39, 2, 26, 21, 8, 15, 1, 9, 12, 35, 29, 6, 40, 20, 48, 28, 11, 37, 18, 39, 3, 6, 41, 15, 48, 26, 43, 35, 20, 12, 32, 43, 15, 41, 30, 24, 44, 36, 31, 39, 34, 1, 11, 7, 42, 45, 33, 20, 16, 29, 11, 38, 46, 34, 7, 33, 13, 2, 50, 26, 11, 49, 11, 6, 1, 42, 9, 19, 2, 47, 7, 35, 34, 36, 32, 24, 12, 40, 27, 29, 31, 10, 8, 24, 35, 14, 40, 21, 36, 14, 49, 2, 49, 18, 15, 37, 1, 48, 33]
[32, 21, 27, 22, 16, 26, 10, 49, 40, 13, 35, 47, 19, 23, 5, 6, 36, 45, 42, 12, 49, 2, 7, 0, 27, 18, 42, 24, 48, 8, 39, 39, 5, 13, 0, 14, 22, 10, 10, 1, 4, 17, 48, 31, 8, 42, 13, 30, 11, 18, 32, 8, 30, 40, 36, 36, 2, 48, 27, 49, 0, 45, 31, 28, 26, 27, 49, 46, 45, 18, 46, 32, 9, 39, 27, 2, 49, 27, 7, 47, 23, 39, 35, 18, 1, 44, 30, 7, 38, 16, 40, 36, 8, 7, 13, 38, 39, 10, 20, 22, 30, 35, 34, 24, 50, 7, 16, 2, 50, 37, 30, 32, 1, 41, 22, 17, 9, 6, 5, 46, 28, 49, 47, 45, 21, 12, 12, 0, 8, 28, 13, 23, 5, 50, 15, 40, 48, 28, 30, 25, 5, 20, 39, 41, 24, 17]
[28, 45, 2, 29, 28, 12, 26, 47, 48, 22, 33, 3, 24, 35, 47, 40, 2, 47, 22, 3, 3, 42, 4, 6, 16, 37, 49, 0, 38, 28, 45, 20, 43, 21, 14, 0, 37, 46, 18, 48, 18, 27, 45, 50, 43, 41, 45, 28, 13, 7, 46, 12, 27, 19, 40, 37, 24, 12, 44, 11, 22, 15, 18, 26, 8, 7, 36, 5, 1, 33, 45, 48, 9, 38, 49, 28, 2, 23, 0, 8, 19, 18, 19, 34, 16, 38, 18, 44, 19, 43, 38, 23, 29, 47, 42, 32, 36, 25, 49, 29, 26, 15, 50, 46, 9, 39, 40, 50, 44, 15, 30, 18, 49, 0, 21, 24, 47, 23, 3, 43, 33, 44, 5, 36, 17, 12, 24, 16, 47, 25, 18, 10, 7, 35, 43, 25, 6, 42, 40, 9, 4, 12, 39, 22, 29, 21]
[35, 50, 19, 29, 40, 25, 7, 7, 21, 44, 47, 25, 8, 44, 20, 42, 50, 18, 9, 37, 0, 15, 9, 37, 15, 19, 12, 25, 26, 24, 20, 28, 41, 13, 22, 37, 0, 3, 16, 30, 25, 45, 12, 23, 4, 30, 43, 29, 36, 14, 49, 26, 12, 21, 30, 20, 1, 39, 25, 24, 5, 35, 17, 8, 5, 35, 19, 40, 2, 44, 21, 39, 2, 13, 41, 42, 43, 5, 49, 20, 46, 3, 39, 31, 4, 14, 29, 41, 16, 22, 36, 23, 16, 18, 7, 21, 5, 31, 29, 22, 1, 16, 16, 0, 21, 31, 9, 18, 9, 11, 23, 9, 36, 48, 38, 27, 38, 20, 12, 8, 29, 6, 15, 48, 24, 29, 26, 4, 14, 45, 13, 31, 24, 45, 9, 49, 42, 20, 19, 22, 18, 29, 26, 12, 31, 26]
[41, 1, 4, 9, 7, 37, 13, 45, 5, 48, 18, 15, 20, 24, 26, 29, 14, 9, 13, 34, 27, 6, 39, 31, 24, 43, 26, 9, 16, 10, 39, 25, 44, 17, 10, 46, 3, 0, 42, 13, 32, 50, 31, 49, 23, 41, 36, 46, 8, 34, 24, 48, 25, 3, 33, 30, 35, 9, 49, 15, 19, 21, 31, 43, 43, 24, 47, 50, 13, 16, 22, 19, 39, 45, 2, 34, 46, 3, 9, 17, 9, 46, 34, 5, 46, 41, 6, 3, 39, 6, 10, 32, 4, 30, 13, 44, 14, 48, 43, 36, 43, 25, 23, 31, 2, 28, 20, 15, 7, 5, 0, 43, 30, 30, 36, 24, 33, 37, 14, 22, 28, 34, 8, 24, 31, 26, 24, 11, 50, 36, 33, 23, 8, 31, 32, 50, 50, 2, 44, 7, 32, 4, 24, 6, 34, 44]
[21, 18, 40, 41, 1, 36, 49, 45, 10, 8, 16, 29, 8, 42, 3, 1, 32, 34, 40, 37, 11, 8, 4, 9, 21, 21, 7, 9, 43, 41, 18, 2, 11, 19, 10, 18, 16, 42, 0, 46, 19, 5, 39, 47, 29, 22, 30, 1, 19, 48, 47, 34, 2, 15, 11, 35, 50, 38, 49, 29, 2, 40, 4, 50, 50, 44, 13, 35, 17, 8, 37, 1, 11, 42, 10, 40, 11, 34, 27, 24, 13, 2, 37, 8, 32, 18, 34, 34, 42, 45, 25, 18, 10, 49, 7, 49, 43, 25, 41, 35, 12, 31, 35, 12, 21, 8, 25, 48, 36, 28, 2, 8, 1, 24, 34, 27, 7, 30, 43, 32, 44, 8, 30, 4, 22, 40, 44, 8, 20, 47, 50, 35, 38, 1, 35, 34, 38, 14, 24, 39, 40, 45, 5, 44, 42, 5]
[3, 5, 50, 22, 14, 6, 24, 42, 10, 27, 10, 28, 43, 14, 43, 38, 45, 36, 48, 43, 14, 4, 38, 40, 3, 43, 2, 20, 28, 25, 30, 44, 49, 39, 1, 48, 30, 13, 46, 0, 3, 7, 2, 25, 24, 19, 34, 19, 0, 11, 44, 17, 42, 11, 27, 47, 26, 20, 1, 17, 40, 50, 4, 41, 27, 41, 23, 7, 47, 41, 16, 20, 8, 37, 43, 41, 3, 42, 18, 9, 22, 43, 14, 30, 28, 20, 35, 19, 2, 33, 22, 23, 6, 42, 34, 30, 36, 6, 38, 47, 35, 33, 18, 37, 22, 27, 46, 7, 7, 48, 2, 17, 50, 28, 32, 48, 18, 31, 28, 41, 40, 49, 12, 5, 38, 2, 40, 49, 3, 1, 16, 5, 48, 38, 33, 41, 10, 3, 0, 11, 10, 0, 17, 9, 43, 17]
[6, 31, 37, 34, 47, 32, 4, 30, 23, 14, 38, 31, 24, 39, 8, 23, 28, 6, 17, 21, 18, 42, 42, 50, 41, 12, 22, 28, 14, 23, 26, 7, 25, 12, 4, 18, 25, 32, 19, 3, 0, 24, 38, 24, 22, 45, 20, 49, 46, 21, 43, 31, 15, 31, 37, 37, 25, 47, 25, 17, 9, 38, 35, 43, 6, 39, 24, 6, 15, 11, 31, 7, 27, 42, 8, 28, 14, 6, 21, 37, 45, 35, 29, 40, 2, 0, 22, 34, 16, 48, 4, 39, 1, 19, 37, 38, 34, 0, 28, 12, 18, 29, 17, 21, 33, 7, 33, 21, 0, 36, 13, 9, 12, 31, 43, 39, 35, 38, 42, 22, 47, 9, 13, 0, 10, 0, 39, 33, 24, 25, 43, 46, 41, 9, 18, 15, 1, 22, 34, 41, 6, 26, 43, 36, 16, 28]
[25, 39, 9, 3, 23, 11, 11, 1, 7, 27, 4, 20, 6, 43, 2, 24, 35, 26, 2, 20, 22, 7, 2, 14, 3, 39, 46, 21, 30, 37, 0, 16, 43, 36, 17, 27, 45, 50, 5, 7, 24, 0, 11, 33, 43, 15, 20, 11, 43, 0, 38, 3, 3, 39, 48, 35, 3, 39, 26, 43, 47, 33, 19, 18, 14, 48, 26, 23, 48, 29, 28, 40, 35, 30, 24, 49, 24, 18, 37, 49, 47, 35, 48, 26, 27, 50, 20, 8, 0, 5, 44, 39, 24, 47, 17, 35, 41, 0, 8, 9, 37, 46, 2, 18, 25, 23, 20, 22, 40, 47, 18, 13, 39, 16, 39, 26, 15, 39, 3, 42, 46, 2, 36, 46, 27, 36, 23, 43, 22, 1, 15, 30, 50, 46, 27, 2, 27, 0, 2, 21, 28, 19, 11, 39, 3, 35]
[13, 45, 49, 6, 8, 14, 24, 10, 14, 45, 3, 4, 35, 14, 30, 37, 39, 35, 23, 28, 3, 25, 22, 30, 12, 33, 37, 22, 5, 6, 2, 40, 17, 14, 48, 45, 12, 31, 39, 2, 38, 11, 0, 12, 18, 16, 18, 8, 35, 25, 28, 10, 46, 26, 2, 21, 42, 39, 40, 42, 47, 20, 29, 18, 7, 15, 29, 2, 3, 50, 0, 8, 35, 31, 50, 1, 41, 48, 19, 22, 40, 29, 22, 44, 4, 21, 47, 10, 21, 45, 10, 26, 12, 31, 6, 48, 6, 2, 42, 40, 30, 45, 43, 13, 21, 11, 48, 44, 23, 16, 45, 44, 39, 11, 8, 42, 28, 8, 45, 2, 15, 10, 24, 50, 42, 12, 7, 28, 3, 16, 26, 12, 3, 2, 29, 24, 11, 10, 10, 44, 30, 38, 39, 39, 13, 31]
[19, 43, 35, 22, 27, 34, 0, 18, 25, 8, 1, 36, 22, 10, 38, 12, 49, 3, 2, 44, 9, 11, 3, 18, 23, 23, 23, 24, 13, 22, 15, 19, 6, 47, 31, 50, 23, 49, 47, 25, 24, 33, 12, 0, 24, 25, 38, 46, 26, 5, 48, 36, 41, 26, 19, 22, 25, 23, 29, 50, 25, 45, 39, 27, 46, 20, 10, 26, 47, 1, 31, 39, 22, 45, 14, 50, 31, 21, 35, 37, 33, 19, 9, 48, 22, 22, 8, 25, 28, 30, 36, 39, 23, 35, 40, 32, 30, 33, 36, 42, 14, 33, 43, 47, 35, 38, 32, 36, 41, 8, 34, 14, 8, 41, 16, 27, 22, 44, 36, 39, 29, 2, 38, 50, 41, 18, 30, 7, 42, 46, 32, 36, 39, 48, 27, 26, 39, 13, 41, 37, 18, 15, 48, 22, 11, 24]
[23, 23, 5, 13, 5, 44, 48, 12, 0, 6, 49, 17, 4, 9, 44, 40, 19, 37, 16, 46, 25, 4, 21, 12, 34, 28, 17, 21, 6, 10, 24, 33, 25, 26, 8, 43, 4, 23, 29, 24, 22, 43, 18, 24, 0, 0, 42, 40, 36, 5, 25, 5, 22, 5, 48, 22, 8, 31, 45, 24, 30, 13, 35, 50, 13, 2, 23, 10, 24, 49, 2, 35, 3, 7, 40, 7, 42, 15, 50, 45, 27, 17, 25, 48, 42, 21, 5, 10, 31, 25, 43, 13, 3, 24, 36, 49, 30, 41, 35, 37, 0, 4, 13, 48, 34, 7, 49, 2, 28, 24, 48, 32, 25, 44, 43, 37, 6, 40, 44, 17, 19, 4, 44, 18, 50, 11, 31, 21, 12, 6, 39, 19, 27, 3, 26, 20, 30, 12, 11, 23, 13, 46, 35, 31, 31, 37]
[22, 47, 19, 47, 48, 37, 41, 36, 25, 23, 31, 42, 12, 39, 14, 21, 15, 20, 5, 8, 17, 47, 15, 22, 36, 31, 16, 4, 17, 0, 24, 24, 47, 32, 42, 41, 30, 41, 22, 19, 45, 15, 16, 25, 0, 0, 26, 35, 5, 37, 13, 36, 46, 36, 1, 44, 16, 24, 7, 13, 8, 46, 46, 9, 37, 6, 25, 0, 23, 4, 19, 8, 10, 10, 2, 4, 6, 20, 49, 35, 18, 9, 0, 7, 17, 20, 31, 34, 43, 31, 15, 32, 17, 35, 27, 42, 6, 43, 24, 29, 3, 48, 27, 44, 8, 14, 16, 19, 29, 30, 5, 35, 4, 1, 6, 28, 13, 27, 41, 22, 19, 11, 18, 34, 8, 38, 11, 1, 33, 42, 15, 31, 38, 22, 2, 2, 36, 4, 35, 48, 2, 39, 22, 11, 28, 35]
[3, 33, 34, 6, 7, 22, 32, 29, 33, 33, 2, 28, 28, 6, 6, 33, 14, 27, 22, 10, 0, 16, 29, 45, 3, 48, 8, 25, 37, 46, 29, 23, 20, 40, 13, 45, 43, 36, 30, 34, 20, 20, 18, 38, 42, 26, 0, 19, 36, 10, 48, 21, 50, 7, 40, 46, 47, 43, 34, 4, 47, 1, 25, 22, 43, 46, 0, 41, 20, 4, 2, 27, 49, 49, 27, 12, 16, 23, 12, 34, 18, 32, 8, 0, 19, 39, 38, 24, 5, 33, 21, 49, 29, 2, 26, 44, 17, 3, 50, 13, 36, 48, 10, 1, 3, 13, 42, 34, 31, 19, 21, 30, 30, 22, 50, 39, 50, 17, 1, 8, 4, 16, 39, 29, 38, 7, 31, 38, 10, 13, 46, 22, 8, 33, 9, 3, 27, 45, 46, 11, 15, 7, 10, 47, 28, 17]
[32, 20, 38, 39, 21, 11, 4, 39, 37, 31, 41, 12, 10, 33, 41, 18, 16, 13, 48, 38, 43, 48, 25, 50, 32, 28, 50, 12, 4, 6, 14, 25, 30, 39, 30, 28, 29, 46, 1, 19, 49, 11, 8, 46, 40, 35, 19, 0, 18, 37, 30, 28, 50, 32, 4, 1, 14, 37, 49, 7, 32, 21, 2, 32, 30, 14, 43, 8, 47, 21, 28, 9, 30, 23, 30, 17, 9, 40, 36, 19, 43, 32, 21, 12, 13, 23, 31, 40, 10, 41, 27, 26, 10, 34, 40, 26, 28, 47, 15, 26, 26, 31, 37, 36, 10, 14, 26, 40, 41, 11, 7, 48, 36, 22, 45, 11, 0, 45, 0, 26, 11, 48, 37, 30, 27, 18, 37, 17, 14, 40, 23, 11, 9, 0, 2, 1, 7, 5, 11, 0, 23, 20, 7, 23, 44, 31]
[1, 36, 2, 1, 35, 39, 14, 7, 21, 0, 8, 23, 43, 19, 43, 44, 31, 5, 18, 18, 19, 24, 9, 21, 12, 46, 7, 35, 1, 36, 7, 30, 1, 2, 11, 13, 36, 8, 19, 0, 46, 43, 35, 26, 36, 5, 36, 18, 0, 2, 43, 19, 10, 27, 0, 22, 49, 32, 22, 9, 36, 0, 9, 43, 49, 23, 28, 47, 5, 26, 36, 42, 17, 24, 2, 17, 42, 44, 26, 28, 21, 0, 6, 50, 49, 7, 28, 36, 42, 35, 20, 33, 49, 19, 13, 37, 34, 0, 12, 45, 3, 19, 17, 18, 22, 7, 19, 9, 34, 4, 15, 45, 18, 28, 22, 1, 3, 14, 19, 1, 14, 8, 47, 3, 46, 6, 45, 2, 40, 3, 31, 45, 32, 15, 8, 38, 46, 49, 41, 17, 11, 29, 5, 38, 17, 32]
[10, 18, 24, 27, 38, 1, 49, 15, 43, 7, 28, 12, 46, 43, 29, 19, 13, 11, 41, 36, 48, 5, 15, 46, 14, 30, 26, 38, 43, 36, 18, 44, 27, 26, 18, 7, 14, 34, 48, 11, 21, 0, 25, 5, 5, 37, 10, 37, 2, 0, 16, 17, 0, 22, 35, 4, 31, 42, 15, 44, 28, 32, 5, 40, 12, 3, 6, 30, 46, 43, 10, 40, 18, 50, 1, 43, 33, 17, 30, 27, 11, 29, 21, 11, 17, 2, 16, 15, 29, 14, 9, 30, 27, 20, 7, 36, 41, 46, 30, 47, 6, 41, 49, 50, 21, 7, 9, 7, 45, 5, 46, 9, 8, 41, 4, 50, 34, 10, 8, 25, 22, 27, 49, 33, 41, 39, 30, 46, 32, 7, 22, 2, 34, 25, 11, 41, 35, 36, 44, 34, 43, 20, 26, 17, 7, 28]
[5, 14, 7, 20, 47, 9, 3, 4, 2, 23, 0, 39, 47, 39, 44, 13, 14, 0, 36, 49, 1, 46, 10, 42, 13, 12, 44, 8, 1, 43, 12, 8, 42, 21, 32, 46, 49, 24, 47, 44, 43, 38, 28, 48, 25, 13, 48, 30, 43, 16, 0, 22, 14, 11, 50, 49, 0, 18, 17, 3, 33, 47, 9, 0, 29, 7, 38, 25, 37, 17, 9, 17, 3, 15, 22, 19, 43, 35, 49, 42, 50, 39, 24, 10, 19, 41, 43, 34, 48, 6, 39, 42, 8, 40, 9, 15, 21, 13, 14, 41, 4, 42, 41, 21, 19, 23, 44, 32, 0, 33, 23, 49, 47, 46, 21, 28, 38, 0, 26, 39, 39, 17, 38, 32, 3, 6, 25, 1, 5, 8, 25, 4, 19, 18, 39, 13, 31, 25, 44, 48, 27, 46, 45, 13, 39, 23]
[17, 2, 6, 42, 50, 11, 17, 11, 42, 20, 27, 11, 18, 9, 20, 30, 48, 40, 25, 26, 14, 31, 45, 27, 48, 36, 18, 14, 5, 32, 36, 49, 18, 8, 8, 12, 26, 48, 34, 17, 31, 3, 10, 36, 5, 36, 21, 28, 19, 17, 22, 0, 34, 47, 17, 28, 1, 48, 10, 33, 34, 28, 15, 36, 40, 8, 48, 50, 4, 0, 37, 3, 35, 14, 23, 10, 6, 30, 48, 50, 35, 5, 45, 10, 26, 32, 25, 42, 16, 31, 22, 0, 13, 42, 11, 48, 18, 5, 40, 19, 17, 10, 8, 25, 22, 17, 49, 44, 44, 24, 48, 9, 1, 43, 48, 17, 42, 35, 40, 23, 26, 41, 43, 36, 30, 35, 18, 20, 11, 42, 33, 41, 44, 16, 30, 11, 4, 41, 32, 29, 38, 50, 4, 21, 4, 37]
[38, 33, 5, 10, 49, 7, 20, 1, 1, 10, 44, 12, 14, 11, 7, 48, 36, 12, 38, 15, 49, 44, 50, 41, 7, 17, 45, 37, 43, 10, 1, 19, 48, 15, 30, 27, 12, 25, 2, 42, 15, 3, 46, 41, 22, 46, 50, 50, 10, 0, 14, 34, 0, 11, 25, 48, 35, 17, 7, 30, 32, 8, 21, 10, 41, 36, 22, 0, 26, 50, 33, 0, 19, 6, 31, 31, 33, 13, 37, 33, 6, 34, 4, 14, 24, 2, 32, 11, 4, 12, 38, 38, 2, 34, 37, 17, 41, 14, 23, 29, 48, 29, 40, 35, 12, 11, 25, 14, 32, 15, 14, 25, 2, 35, 30, 13, 26, 46, 32, 41, 31, 45, 16, 29, 2, 22, 15, 43, 50, 22, 0, 16, 50, 13, 13, 33, 11, 22, 28, 9, 4, 48, 48, 28, 14, 44]
[23, 21, 33, 18, 13, 38, 6, 19, 46, 3, 35, 30, 34, 6, 32, 49, 7, 0, 24, 11, 36, 43, 11, 35, 18, 13, 22, 35, 11, 48, 25, 32, 20, 1, 40, 19, 21, 3, 15, 11, 31, 39, 26, 26, 5, 36, 7, 32, 27, 22, 11, 47, 11, 0, 29, 22, 45, 34, 3, 34, 26, 9, 7, 50, 48, 41, 21, 47, 26, 10, 1, 23, 42, 15, 11, 1, 23, 32, 38, 1, 43, 42, 30, 17, 20, 45, 43, 26, 19, 20, 39, 0, 15, 35, 1, 26, 26, 16, 26, 49, 18, 23, 27, 30, 0, 39, 31, 16, 4, 19, 12, 13, 19, 25, 47, 7, 3, 8, 26, 18, 19, 23, 16, 25, 26, 15, 2, 28, 5, 2, 0, 9, 36, 12, 23, 38, 14, 0, 49, 2, 45, 0, 7, 50, 35, 5]
[14, 14, 10, 22, 29, 0, 20, 8, 24, 42, 30, 7, 38, 35, 10, 24, 41, 49, 6, 25, 45, 18, 3, 11, 40, 23, 20, 44, 37, 6, 33, 44, 9, 9, 36, 40, 30, 33, 11, 27, 37, 48, 2, 19, 48, 1, 40, 4, 0, 35, 50, 17, 25, 29, 0, 10, 27, 28, 43, 40, 30, 42, 2, 10, 26, 15, 46, 27, 22, 44, 46, 46, 40, 45, 1, 39, 34, 36, 36, 10, 20, 21, 45, 25, 23, 29, 50, 11, 33, 16, 15, 29, 45, 34, 44, 50, 11, 15, 34, 39, 15, 4, 3, 50, 37, 30, 37, 27, 31, 5, 42, 37, 34, 26, 14, 22, 13, 11, 22, 13, 6, 19, 25, 50, 14, 21, 15, 34, 14, 12, 27, 43, 12, 18, 21, 42, 17, 29, 7, 12, 38, 11, 13, 31, 45, 1]
[27, 22, 46, 11, 11, 50, 9, 35, 41, 43, 12, 30, 48, 10, 13, 34, 24, 34, 19, 27, 15, 28, 7, 37, 46, 28, 44, 30, 6, 39, 7, 17, 19, 12, 36, 37, 20, 30, 35, 47, 37, 35, 21, 22, 22, 44, 46, 1, 22, 4, 49, 28, 48, 22, 10, 0, 23, 32, 33, 7, 22, 46, 26, 13, 0, 49, 2, 10, 20, 20, 7, 4, 5, 46, 6, 10, 30, 43, 18, 42, 4, 28, 48, 30, 35, 41, 22, 5, 6, 11, 9, 7, 7, 10, 42, 9, 1, 21, 7, 42, 9, 16, 11, 11, 24, 1, 12, 22, 31, 8, 24, 5, 42, 47, 46, 7, 45, 43, 10, 46, 9, 46, 8, 9, 18, 18, 34, 22, 50, 6, 34, 43, 48, 45, 39, 36, 36, 1, 26, 28, 39, 42, 18, 1, 16, 12]
[27, 27, 22, 17, 49, 20, 3, 11, 38, 38, 39, 15, 8, 29, 26, 47, 6, 0, 30, 19, 13, 8, 3, 26, 45, 49, 46, 47, 27, 7, 48, 44, 40, 35, 2, 24, 1, 35, 50, 26, 25, 3, 42, 25, 8, 16, 47, 14, 49, 31, 0, 1, 35, 45, 27, 23, 0, 33, 40, 31, 35, 50, 33, 1, 3, 20, 27, 22, 33, 40, 29, 23, 47, 35, 29, 6, 46, 5, 15, 10, 41, 46, 36, 11, 11, 23, 45, 8, 47, 49, 23, 2, 3, 44, 7, 29, 50, 31, 19, 14, 8, 17, 29, 14, 13, 41, 44, 21, 2, 30, 47, 43, 43, 28, 24, 48, 35, 19, 26, 25, 48, 47, 22, 14, 25, 47, 34, 35, 44, 30, 34, 42, 33, 32, 22, 50, 9, 38, 27, 31, 47, 0, 38, 4, 50, 32]
[26, 45, 46, 26, 28, 2, 37, 1, 17, 25, 24, 32, 12, 45, 40, 7, 8, 40, 29, 21, 38, 21, 5, 36, 11, 49, 14, 9, 17, 47, 20, 9, 31, 29, 48, 12, 39, 9, 38, 20, 47, 39, 39, 23, 31, 24, 43, 37, 32, 42, 18, 48, 17, 34, 28, 32, 33, 0, 31, 50, 36, 4, 22, 31, 8, 38, 14, 7, 1, 48, 35, 10, 4, 9, 12, 13, 35, 23, 44, 7, 47, 47, 26, 8, 30, 39, 43, 2, 19, 36, 39, 2, 9, 28, 31, 13, 50, 14, 9, 19, 31, 18, 26, 25, 1, 0, 13, 22, 50, 24, 0, 43, 28, 29, 22, 14, 21, 23, 35, 7, 50, 26, 2, 36, 15, 16, 27, 48, 9, 44, 3, 26, 33, 18, 40, 21, 31, 39, 40, 44, 32, 14, 25, 45, 21, 7]
[21, 11, 0, 28, 50, 23, 24, 27, 15, 36, 11, 10, 4, 11, 29, 22, 8, 35, 12, 13, 22, 9, 26, 34, 9, 6, 27, 34, 3, 2, 47, 33, 41, 6, 27, 44, 25, 49, 49, 1, 25, 26, 40, 29, 45, 7, 34, 49, 22, 15, 17, 10, 7, 3, 43, 33, 40, 31, 0, 50, 40, 27, 4, 30, 27, 16, 34, 46, 30, 43, 10, 2, 1, 14, 23, 23, 29, 1, 39, 13, 46, 45, 38, 13, 18, 42, 45, 6, 21, 16, 35, 39, 26, 28, 2, 11, 19, 18, 9, 28, 4, 34, 19, 6, 41, 4, 35, 2, 7, 43, 7, 35, 29, 6, 18, 50, 14, 8, 46, 49, 49, 28, 25, 28, 14, 31, 2, 4, 26, 8, 29, 14, 50, 24, 28, 30, 10, 27, 29, 28, 25, 33, 20, 12, 42, 9]
[46, 17, 28, 17, 49, 5, 11, 47, 12, 22, 44, 36, 8, 35, 48, 38, 13, 30, 50, 39, 15, 40, 11, 46, 1, 37, 5, 28, 40, 8, 48, 26, 0, 40, 49, 11, 24, 15, 29, 17, 17, 43, 42, 50, 24, 13, 4, 7, 9, 44, 3, 33, 30, 34, 40, 7, 31, 50, 50, 0, 1, 41, 42, 35, 30, 12, 45, 13, 37, 47, 0, 15, 49, 3, 43, 16, 40, 5, 12, 42, 46, 17, 49, 42, 3, 28, 34, 25, 38, 18, 2, 42, 10, 9, 50, 7, 19, 37, 14, 50, 0, 36, 8, 3, 28, 32, 38, 28, 17, 44, 46, 17, 14, 37, 4, 1, 30, 13, 16, 5, 21, 44, 29, 24, 20, 12, 16, 31, 3, 19, 23, 10, 2, 14, 12, 15, 47, 4, 48, 27, 34, 4, 16, 31, 9, 45]
[26, 28, 7, 6, 31, 29, 32, 2, 37, 14, 26, 25, 0, 14, 3, 12, 8, 28, 10, 20, 35, 21, 9, 29, 41, 23, 19, 12, 14, 36, 31, 24, 20, 20, 0, 22, 5, 19, 2, 40, 9, 47, 47, 25, 30, 8, 47, 32, 36, 28, 33, 34, 32, 26, 30, 22, 35, 36, 40, 1, 0, 25, 27, 50, 38, 43, 50, 31, 17, 50, 25, 11, 8, 46, 2, 2, 3, 7, 30, 4, 48, 29, 35, 44, 20, 8, 29, 50, 43, 38, 44, 42, 21, 43, 27, 14, 6, 46, 31, 15, 26, 0, 29, 50, 47, 26, 26, 47, 34, 19, 15, 28, 30, 37, 16, 9, 25, 29, 46, 48, 0, 36, 7, 16, 19, 11, 24, 34, 50, 34, 4, 34, 34, 30, 37, 7, 2, 45, 13, 27, 15, 15, 23, 0, 4, 20]
[23, 10, 5, 6, 15, 36, 13, 46, 32, 39, 37, 5, 32, 49, 1, 45, 18, 45, 26, 4, 4, 1, 4, 39, 5, 19, 1, 7, 11, 18, 1, 34, 24, 48, 45, 15, 35, 21, 40, 50, 38, 33, 20, 45, 13, 46, 1, 21, 0, 32, 47, 28, 8, 9, 42, 46, 50, 4, 27, 41, 25, 0, 18, 46, 32, 12, 5, 35, 8, 46, 8, 41, 2, 4, 21, 29, 25, 23, 21, 32, 37, 11, 18, 12, 33, 7, 31, 19, 36, 46, 47, 49, 24, 48, 1, 32, 27, 36, 0, 49, 0, 5, 13, 48, 31, 39, 28, 13, 47, 34, 39, 32, 23, 20, 33, 0, 45, 49, 39, 28, 22, 21, 10, 37, 11, 10, 40, 2, 40, 40, 8, 34, 32, 33, 26, 37, 27, 24, 46, 4, 18, 29, 28, 16, 15, 11]
