N1,N2,...,Nx
[14, 23, 3, 23, 26, 17, 47, 8, 34, 21, 43, 21, 35, 15, 0, 20, 4, 17, 36, 1, 24, 44, 20, 24, 15, 12, 39, 26, 14, 33, 22, 29, 14, 44, 5, 0, 11, 1, 49, 50, 27, 42, 50, 20, 34, 29, 4, 23, 40, 39, 36, 14, 34, 24, 42, 19, 31, 20, 43, 42, 25, 7, 30, 18, 25, 37, 24, 34, 14, 33, 9, 12, 46, 37, 29, 43, 36, 22, 28, 23, 32, 7, 37, 31, 41, 21, 40, 48, 9, 37, 5, 48, 36, 45, 14, 3, 24, 3, 1, 39, 15, 35, 28, 3, 47, 19, 20, 40, 19, 37, 39, 47, 44, 16, 49, 0, 6, 14, 22, 43, 38, 27, 6, 21, 21, 37, 29, 0, 24, 31]
[36, 33, 24, 25, 26, 44, 6, 45, 31, 46, 1, 46, 1, 40, 2, 41, 5, 19, 29, 15, 23, 19, 16, 50, 2, 22, 1, 39, 15, 19, 29, 16, 26, 19, 20, 11, 0, 41, 46, 33, 20, 1, 18, 9, 8, 38, 11, 27, 7, 12, 30, 38, 45, 50, 19, 41, 50, 44, 17, 8, 36, 9, 12, 21, 30, 11, 29, 31, 14, 0, 2, 26, 25, 34, 23, 18, 8, 6, 11, 7, 9, 11, 37, 24, 6, 29, 1, 34, 0, 1, 43, 35, 19, 49, 7, 15, 31, 15, 45, 13, 6, 41, 28, 46, 23, 36, 36, 9, 25, 4, 14, 29, 47, 16, 22, 31, 23, 25, 22, 43, 23, 38, 32, 7, 47, 33, 25, 2, 43, 21]
[9, 12, 33, 35, 49, 3, 30, 30, 19, 3, 39, 32, 6, 3, 15, 28, 22, 33, 0, 48, 21, 15, 28, 34, 1, 11, 43, 32, 47, 39, 9, 10, 10, 41, 34, 1, 41, 0, 24, 28, 24, 17, 3, 42, 18, 34, 48, 0, 36, 1, 34, 24, 36, 39, 2, 5, 28, 41, 47, 24, 11, 39, 28, 12, 25, 13, 41, 3, 35, 23, 9, 49, 36, 45, 17, 15, 34, 50, 11, 28, 40, 21, 39, 4, 17, 44, 33, 12, 27, 3, 8, 14, 15, 45, 38, 18, 22, 2, 10, 47, 22, 29, 43, 14, 5, 14, 26, 10, 8, 48, 11, 4, 6, 4, 49, 39, 3, 5, 25, 8, 31, 42, 41, 6, 43, 25, 43, 19, 23, 3]
[41, 40, 38, 24, 35, 22, 40, 41, 0, 41, 2, 1, 17, 31, 23, 3, 26, 11, 14, 22, 14, 21, 38, 19, 5, 5, 5, 5, 21, 16, 3, 31, 31, 49, 16, 49, 46, 24, 0, 34, 49, 46, 48, 50, 44, 38, 11, 12, 11, 40, 13, 5, 39, 37, 39, 38, 25, 13, 40, 19, 11, 34, 11, 23, 2, 43, 31, 9, 21, 10, 47, 7, 42, 13, 23, 36, 18, 32, 23, 2, 50, 0, 29, 48, 35, 19, 40, 44, 37, 39, 39, 7, 12, 42, 23, 20, 49, 24, 36, 26, 39, 33, 13, 23, 0, 27, 8, 21, 8, 3, 38, 33, 18, 41, 39, 7, 49, 20, 31, 42, 48, 35, 11, 18, 29, 20, 27, 31, 50, 41]
[41, 35, 7, 18, 41, 48, 48, 25, 4, 44, 11, 24, 6, 2, 8, 29, 28, 43, 28, 13, 6, 7, 26, 25, 0, 9, 1, 5, 41, 30, 28, 14, 16, 37, 11, 50, 33, 28, 34, 0, 33, 36, 26, 38, 34, 29, 8, 38, 25, 17, 0, 17, 6, 28, 18, 37, 29, 9, 3, 24, 2, 5, 11, 21, 21, 18, 45, 31, 38, 33, 26, 12, 31, 50, 14, 32, 47, 34, 2, 21, 35, 9, 38, 35, 22, 7, 20, 29, 18, 35, 18, 50, 24, 19, 29, 8, 1, 13, 49, 39, 49, 5, 12, 45, 27, 43, 0, 50, 7, 24, 29, 32, 9, 10, 31, 1, 20, 40, 39, 21, 34, 6, 33, 33, 49, 31, 14, 0, 44, 50]
[16, 15, 2, 26, 12, 23, 47, 50, 26, 41, 37, 37, 14, 6, 10, 46, 41, 31, 19, 2, 41, 6, 6, 27, 22, 12, 27, 2, 46, 27, 43, 31, 49, 35, 23, 27, 20, 24, 49, 33, 0, 49, 38, 42, 21, 29, 49, 10, 45, 18, 49, 29, 15, 45, 37, 11, 37, 35, 27, 6, 8, 38, 44, 22, 28, 40, 5, 33, 43, 32, 42, 7, 17, 21, 10, 39, 14, 5, 22, 32, 36, 44, 7, 0, 30, 47, 13, 41, 24, 41, 45, 24, 9, 27, 21, 2, 16, 36, 44, 0, 29, 34, 30, 30, 50, 45, 33, 32, 7, 21, 15, 38, 46, 46, 22, 3, 22, 36, 7, 25, 0, 47, 13, 27, 29, 34, 22, 14, 13, 28]
[29, 2, 11, 37, 30, 11, 12, 26, 5, 36, 33, 15, 21, 8, 10, 20, 21, 12, 47, 27, 31, 49, 32, 17, 5, 46, 29, 5, 36, 22, 15, 23, 29, 29, 22, 42, 1, 17, 46, 36, 49, 0, 27, 6, 33, 1, 2, 17, 47, 43, 4, 9, 30, 47, 43, 46, 21, 29, 22, 5, 14, 4, 34, 24, 17, 4, 7, 40, 24, 19, 25, 29, 36, 49, 22, 28, 24, 1, 23, 37, 5, 39, 41, 22, 23, 46, 21, 10, 35, 26, 37, 32, 25, 27, 6, 34, 24, 33, 7, 48, 18, 38, 13, 43, 10, 36, 41, 37, 38, 19, 21, 36, 32, 49, 21, 2, 9, 37, 18, 16, 30, 4, 34, 42, 21, 0, 23, 20, 6, 14]
[40, 29, 15, 3, 46, 26, 5, 1, 17, 12, 27, 49, 6, 34, 15, 23, 23, 46, 33, 28, 7, 3, 41, 14, 2, 2, 5, 42, 24, 33, 44, 3, 22, 29, 29, 50, 18, 3, 48, 26, 38, 27, 0, 6, 10, 2, 37, 20, 16, 35, 43, 24, 22, 31, 14, 33, 10, 28, 34, 47, 12, 1, 50, 50, 46, 29, 37, 16, 14, 13, 3, 7, 21, 35, 11, 35, 36, 48, 47, 23, 41, 43, 43, 17, 36, 7, 48, 40, 13, 37, 2, 24, 38, 25, 13, 30, 43, 20, 11, 29, 27, 24, 45, 0, 8, 50, 33, 49, 0, 18, 38, 42, 5, 50, 37, 29, 46, 15, 41, 33, 6, 46, 44, 19, 30, 31, 1, 4, 20, 32]
[46, 13, 47, 46, 28, 0, 5, 0, 23, 28, 49, 32, 4, 35, 11, 1, 33, 0, 13, 48, 27, 2, 38, 9, 35, 18, 47, 4, 39, 31, 3, 47, 20, 22, 30, 20, 9, 42, 50, 38, 42, 6, 6, 0, 30, 39, 16, 3, 3, 16, 23, 46, 43, 41, 49, 7, 45, 3, 22, 38, 21, 5, 35, 44, 31, 20, 24, 23, 23, 30, 26, 8, 48, 48, 26, 19, 18, 33, 22, 23, 26, 6, 5, 17, 50, 31, 23, 33, 44, 7, 32, 17, 5, 14, 47, 5, 8, 33, 37, 19, 32, 49, 36, 28, 45, 46, 11, 5, 0, 47, 24, 14, 27, 4, 38, 7, 22, 42, 27, 44, 12, 19, 47, 11, 3, 14, 21, 9, 8, 47]
[36, 49, 7, 7, 32, 7, 10, 5, 41, 49, 9, 41, 36, 37, 27, 26, 10, 40, 7, 21, 10, 42, 40, 19, 36, 9, 45, 31, 8, 36, 46, 9, 0, 3, 25, 34, 8, 18, 44, 34, 21, 33, 10, 30, 0, 32, 3, 35, 11, 1, 7, 41, 43, 11, 38, 21, 34, 30, 32, 22, 48, 14, 46, 13, 8, 24, 47, 48, 14, 42, 6, 30, 33, 25, 28, 37, 35, 5, 13, 43, 34, 26, 3, 25, 2, 45, 16, 31, 36, 41, 45, 33, 20, 48, 19, 12, 40, 44, 45, 9, 30, 22, 14, 4, 20, 38, 40, 1, 23, 1, 43, 42, 48, 15, 41, 40, 47, 18, 24, 1, 31, 34, 24, 50, 5, 16, 38, 26, 34, 32]
[21, 17, 28, 27, 40, 45, 33, 31, 3, 27, 46, 14, 8, 12, 27, 8, 15, 14, 24, 11, 8, 17, 19, 49, 14, 50, 38, 17, 9, 36, 15, 28, 4, 26, 44, 29, 38, 34, 38, 29, 29, 1, 2, 39, 32, 0, 16, 50, 20, 1, 14, 30, 50, 37, 41, 15, 17, 27, 43, 33, 13, 36, 39, 47, 9, 17, 23, 21, 23, 39, 29, 15, 44, 10, 0, 32, 7, 15, 19, 35, 35, 9, 7, 21, 48, 26, 33, 0, 0, 45, 4, 23, 45, 41, 8, 3, 41, 23, 3, 45, 14, 49, 23, 31, 43, 28, 42, 32, 15, 36, 26, 26, 37, 47, 10, 12, 32, 15, 18, 6, 19, 32, 0, 14, 31, 42, 43, 10, 16, 23]
[41, 13, 23, 4, 39, 10, 8, 26, 19, 14, 39, 20, 27, 12, 1, 31, 6, 28, 46, 28, 20, 1, 12, 24, 50, 26, 30, 37, 8, 41, 5, 13, 7, 16, 46, 4, 11, 48, 11, 8, 49, 2, 37, 16, 3, 16, 0, 10, 34, 18, 37, 7, 30, 43, 50, 49, 31, 32, 47, 39, 38, 36, 46, 23, 18, 13, 18, 42, 27, 37, 29, 31, 35, 12, 9, 16, 29, 12, 43, 19, 39, 46, 6, 34, 28, 3, 6, 28, 43, 30, 45, 9, 18, 38, 26, 45, 36, 34, 14, 12, 21, 29, 8, 30, 22, 22, 20, 37, 47, 34, 26, 22, 3, 15, 39, 20, 48, 36, 23, 26, 26, 5, 19, 49, 9, 41, 49, 1, 8, 32]
[11, 42, 29, 24, 45, 42, 21, 49, 46, 50, 41, 13, 16, 42, 38, 46, 6, 33, 35, 20, 10, 37, 41, 47, 42, 25, 46, 45, 25, 23, 8, 10, 37, 1, 27, 23, 27, 0, 12, 38, 10, 17, 20, 3, 35, 50, 10, 0, 19, 12, 14, 48, 43, 41, 8, 26, 30, 2, 13, 19, 24, 21, 5, 28, 23, 26, 50, 26, 27, 30, 4, 36, 29, 35, 1, 4, 0, 27, 28, 48, 32, 32, 49, 2, 20, 47, 46, 18, 20, 2, 9, 1, 48, 36, 18, 41, 6, 1, 4, 26, 27, 45, 43, 4, 13, 41, 45, 44, 38, 34, 44, 44, 0, 48, 36, 20, 17, 38, 35, 26, 9, 21, 2, 18, 4, 46, 31, 41, 24, 33]
[15, 25, 7, 43, 38, 26, 0, 19, 28, 18, 23, 18, 22, 31, 47, 47, 8, 47, 43, 7, 16, 43, 12, 23, 9, 9, 23, 28, 29, 17, 25, 1, 32, 4, 29, 40, 7, 36, 11, 25, 45, 47, 16, 3, 11, 20, 34, 19, 0, 5, 7, 37, 13, 29, 40, 18, 27, 33, 6, 2, 49, 12, 22, 6, 36, 30, 39, 14, 41, 31, 17, 24, 26, 5, 23, 24, 36, 29, 45, 48, 10, 12, 41, 10, 38, 24, 48, 3, 44, 24, 12, 3, 27, 26, 9, 24, 15, 34, 32, 40, 19, 0, 49, 3, 32, 4, 29, 15, 30, 37, 5, 40, 20, 16, 30, 6, 14, 17, 17, 41, 30, 50, 29, 36, 13, 48, 24, 47, 18, 42]
[24, 9, 9, 27, 42, 39, 5, 29, 15, 39, 5, 11, 31, 13, 1, 32, 4, 27, 10, 23, 10, 46, 0, 17, 2, 27, 14, 7, 10, 5, 25, 41, 12, 38, 41, 39, 12, 1, 40, 17, 18, 43, 35, 16, 1, 1, 18, 12, 5, 0, 30, 23, 10, 46, 16, 23, 40, 34, 33, 8, 8, 24, 47, 20, 7, 47, 50, 0, 39, 46, 50, 4, 13, 38, 40, 41, 26, 8, 14, 23, 19, 39, 1, 12, 47, 36, 43, 3, 10, 50, 5, 46, 33, 45, 48, 4, 49, 36, 38, 2, 36, 13, 2, 19, 11, 30, 22, 18, 34, 11, 12, 5, 27, 20, 26, 40, 28, 28, 31, 42, 27, 24, 15, 8, 17, 47, 27, 48, 2, 48]
[24, 25, 13, 19, 28, 27, 39, 27, 48, 49, 10, 29, 7, 8, 7, 45, 45, 31, 26, 48, 21, 29, 18, 16, 21, 5, 14, 20, 23, 45, 39, 29, 18, 14, 0, 36, 30, 34, 13, 0, 49, 4, 43, 23, 7, 14, 37, 14, 7, 30, 0, 43, 10, 15, 34, 25, 1, 22, 47, 34, 6, 4, 31, 29, 7, 11, 41, 36, 50, 48, 38, 19, 45, 40, 8, 4, 42, 20, 25, 36, 41, 28, 20, 11, 29, 43, 3, 50, 47, 3, 48, 8, 39, 46, 12, 42, 26, 34, 20, 34, 27, 16, 38, 18, 28, 6, 38, 43, 41, 22, 27, 49, 22, 21, 16, 44, 11, 3, 35, 17, 48, 32, 28, 39, 35, 49, 20, 13, 30, 49]
[14, 42, 36, 20, 42, 11, 27, 49, 36, 43, 48, 23, 31, 27, 25, 49, 44, 3, 29, 15, 1, 47, 17, 33, 0, 23, 23, 49, 40, 1, 26, 46, 45, 22, 50, 14, 38, 24, 5, 17, 29, 9, 24, 46, 41, 30, 7, 48, 37, 23, 43, 0, 44, 27, 1, 46, 11, 33, 34, 50, 4, 13, 1, 0, 34, 29, 14, 22, 33, 49, 35, 7, 13, 17, 36, 17, 37, 30, 47, 47, 40, 2, 16, 42, 24, 27, 13, 10, 14, 48, 34, 1, 25, 15, 46, 27, 12, 13, 4, 17, 22, 19, 21, 26, 43, 6, 43, 41, 30, 19, 14, 47, 41, 26, 20, 26, 11, 8, 27, 16, 13, 42, 0, 40, 47, 33, 10, 40, 2, 39]
[46, 19, 35, 24, 2, 47, 1, 41, 29, 2, 46, 30, 13, 19, 13, 37, 10, 48, 25, 24, 17, 37, 10, 7, 45, 3, 9, 10, 34, 25, 34, 27, 15, 47, 17, 34, 45, 36, 39, 6, 15, 30, 22, 43, 43, 50, 30, 43, 13, 10, 10, 44, 0, 33, 24, 17, 24, 27, 17, 17, 3, 39, 6, 37, 2, 35, 11, 0, 41, 13, 38, 47, 5, 50, 19, 49, 34, 18, 34, 19, 5, 24, 0, 0, 12, 36, 18, 26, 2, 19, 10, 14, 40, 37, 39, 33, 21, 48, 48, 2, 18, 4, 19, 3, 46, 16, 40, 12, 46, 33, 12, 28, 13, 41, 11, 35, 42, 37, 18, 45, 22, 13, 8, 16, 11, 44, 0, 10, 31, 13]
[13, 16, 1, 19, 31, 42, 31, 6, 8, 34, 39, 19, 34, 48, 36, 11, 39, 43, 1, 41, 49, 21, 32, 3, 36, 46, 35, 26, 45, 25, 3, 9, 31, 50, 8, 24, 50, 39, 37, 28, 45, 47, 31, 41, 11, 37, 43, 41, 29, 46, 15, 27, 33, 0, 11, 13, 36, 33, 14, 5, 35, 25, 32, 1, 47, 6, 8, 30, 42, 37, 3, 30, 31, 27, 32, 40, 9, 27, 40, 3, 27, 11, 40, 15, 18, 8, 3, 14, 6, 48, 9, 2, 32, 22, 19, 43, 0, 48, 42, 29, 44, 25, 34, 1, 40, 14, 5, 10, 9, 0, 49, 17, 3, 48, 21, 23, 33, 11, 29, 27, 2, 39, 0, 3, 47, 22, 46, 24, 15, 10]
[16, 10, 11, 10, 46, 34, 19, 10, 36, 16, 29, 13, 38, 49, 24, 41, 41, 1, 42, 38, 5, 31, 30, 12, 48, 16, 3, 34, 26, 42, 15, 42, 2, 15, 36, 42, 19, 2, 39, 18, 37, 43, 14, 49, 38, 41, 50, 8, 40, 16, 34, 1, 24, 11, 0, 39, 11, 40, 37, 5, 0, 42, 30, 26, 34, 45, 15, 19, 11, 21, 30, 18, 21, 22, 15, 1, 50, 42, 22, 33, 15, 36, 8, 18, 14, 6, 39, 42, 28, 36, 30, 33, 40, 0, 18, 9, 41, 19, 13, 0, 7, 25, 10, 31, 0, 13, 13, 45, 7, 3, 26, 50, 32, 21, 3, 33, 23, 16, 12, 31, 3, 16, 22, 2, 5, 32, 4, 19, 11, 30]
[35, 23, 34, 23, 34, 11, 6, 4, 1, 49, 40, 5, 38, 29, 47, 30, 48, 43, 14, 34, 48, 38, 33, 44, 29, 8, 31, 31, 7, 28, 33, 13, 31, 21, 10, 19, 41, 5, 38, 37, 11, 46, 33, 7, 21, 15, 49, 26, 18, 23, 25, 46, 17, 13, 39, 0, 3, 17, 17, 9, 30, 43, 40, 27, 28, 46, 14, 6, 23, 6, 2, 19, 31, 37, 33, 50, 26, 25, 11, 1, 5, 35, 16, 38, 30, 13, 43, 16, 17, 14, 14, 29, 29, 32, 9, 11, 24, 23, 29, 22, 36, 38, 23, 33, 20, 16, 19, 48, 9, 10, 21, 24, 33, 49, 45, 0, 20, 8, 12, 3, 15, 8, 3, 14, 49, 30, 31, 19, 47, 4]
[4, 16, 7, 1, 45, 12, 2, 39, 39, 47, 41, 37, 47, 8, 8, 31, 25, 47, 20, 34, 10, 31, 31, 27, 16, 45, 48, 3, 23, 21, 18, 20, 36, 21, 50, 31, 50, 28, 25, 29, 37, 21, 10, 45, 34, 17, 31, 30, 27, 40, 1, 11, 24, 36, 11, 3, 0, 44, 7, 30, 5, 47, 5, 50, 30, 16, 28, 14, 30, 20, 47, 31, 2, 31, 17, 31, 43, 4, 1, 15, 0, 49, 11, 10, 27, 24, 34, 12, 2, 36, 32, 35, 21, 15, 49, 43, 50, 17, 13, 17, 11, 7, 33, 2, 24, 8, 15, 37, 36, 7, 47, 36, 27, 42, 45, 39, 39, 18, 19, 21, 8, 15, 45, 43, 7, 2, 41, 15, 1, 49]
[36, 42, 23, 38, 42, 28, 48, 19, 42, 14, 46, 15, 2, 42, 16, 13, 46, 15, 38, 18, 48, 32, 26, 37, 26, 35, 7, 41, 29, 43, 30, 13, 8, 46, 36, 20, 44, 41, 13, 9, 35, 29, 28, 3, 30, 27, 32, 2, 33, 34, 22, 33, 27, 33, 40, 17, 44, 0, 50, 46, 36, 34, 30, 2, 39, 47, 35, 33, 21, 47, 38, 25, 15, 17, 15, 37, 22, 49, 15, 36, 44, 18, 18, 0, 38, 4, 15, 27, 15, 46, 20, 0, 31, 28, 19, 38, 18, 18, 36, 21, 25, 4, 45, 29, 27, 13, 26, 46, 34, 34, 1, 7, 7, 3, 34, 15, 26, 33, 45, 15, 44, 4, 1, 35, 2, 41, 40, 18, 13, 18]
[47, 43, 42, 13, 33, 26, 10, 9, 20, 13, 10, 7, 4, 7, 3, 50, 29, 2, 25, 13, 15, 45, 35, 40, 16, 29, 46, 0, 49, 34, 33, 35, 19, 37, 10, 43, 17, 47, 40, 3, 27, 22, 34, 22, 32, 43, 47, 13, 6, 33, 47, 34, 17, 14, 37, 17, 7, 50, 0, 42, 26, 12, 48, 34, 20, 8, 24, 21, 2, 24, 18, 21, 39, 21, 41, 18, 40, 13, 16, 43, 8, 12, 15, 30, 46, 27, 9, 30, 43, 21, 13, 20, 33, 12, 30, 43, 17, 3, 9, 25, 17, 37, 42, 41, 37, 18, 14, 32, 31, 6, 46, 27, 8, 23, 20, 46, 24, 21, 33, 44, 6, 26, 12, 39, 49, 4, 2, 49, 21, 42]
[23, 36, 11, 9, 3, 3, 49, 14, 13, 14, 17, 22, 18, 15, 16, 24, 48, 5, 29, 6, 17, 32, 7, 18, 48, 17, 23, 5, 18, 25, 8, 36, 22, 49, 39, 42, 8, 24, 19, 24, 6, 5, 47, 38, 22, 33, 39, 19, 2, 8, 34, 50, 17, 5, 5, 9, 30, 46, 42, 0, 20, 2, 11, 21, 42, 21, 46, 14, 17, 29, 40, 37, 29, 29, 45, 5, 13, 35, 29, 27, 37, 7, 35, 13, 44, 22, 11, 19, 18, 33, 17, 47, 31, 36, 4, 42, 8, 48, 4, 31, 30, 4, 0, 3, 39, 21, 29, 29, 6, 26, 1, 26, 21, 39, 18, 19, 44, 11, 31, 45, 19, 41, 21, 19, 29, 45, 46, 17, 2, 22]
[9, 21, 1, 20, 4, 45, 46, 8, 21, 19, 47, 5, 8, 43, 12, 7, 33, 29, 50, 39, 1, 47, 22, 33, 1, 7, 14, 33, 38, 26, 29, 25, 17, 47, 25, 25, 36, 11, 11, 2, 8, 14, 12, 21, 48, 13, 38, 24, 49, 8, 6, 4, 3, 35, 0, 30, 5, 36, 26, 20, 0, 21, 19, 45, 40, 19, 32, 29, 39, 26, 15, 8, 12, 4, 4, 28, 11, 29, 22, 40, 7, 31, 17, 1, 44, 20, 43, 18, 36, 50, 18, 20, 23, 27, 30, 6, 14, 35, 32, 43, 25, 47, 21, 3, 48, 0, 22, 30, 7, 18, 48, 46, 46, 31, 47, 20, 15, 7, 34, 47, 25, 42, 41, 19, 8, 17, 16, 21, 47, 29]
[27, 47, 1, 29, 28, 21, 28, 16, 11, 47, 43, 50, 5, 20, 12, 25, 21, 27, 32, 23, 25, 50, 49, 4, 36, 1, 26, 3, 15, 12, 28, 38, 45, 20, 12, 7, 9, 39, 34, 5, 38, 4, 1, 5, 14, 36, 36, 21, 12, 24, 4, 13, 39, 25, 42, 43, 47, 34, 12, 2, 21, 0, 49, 11, 29, 37, 22, 14, 29, 14, 12, 16, 6, 32, 16, 8, 16, 39, 18, 29, 8, 41, 17, 41, 9, 21, 18, 41, 26, 37, 16, 18, 20, 45, 21, 18, 35, 5, 4, 40, 14, 10, 27, 47, 46, 34, 8, 2, 27, 14, 41, 20, 34, 6, 50, 40, 20, 40, 8, 33, 12, 4, 12, 1, 12, 1, 35, 39, 21, 40]
[41, 19, 4, 39, 44, 34, 26, 0, 37, 48, 35, 20, 24, 43, 35, 8, 42, 21, 25, 46, 41, 39, 28, 34, 31, 12, 22, 38, 42, 34, 24, 42, 15, 2, 27, 30, 12, 28, 11, 11, 44, 34, 50, 35, 46, 39, 46, 5, 22, 47, 31, 1, 6, 32, 30, 40, 5, 30, 48, 11, 19, 49, 0, 41, 39, 0, 21, 49, 6, 37, 13, 4, 39, 38, 38, 33, 40, 46, 28, 41, 36, 48, 35, 40, 45, 20, 43, 4, 37, 40, 13, 8, 7, 11, 44, 26, 20, 50, 39, 32, 48, 48, 28, 32, 32, 18, 17, 26, 19, 18, 7, 29, 36, 8, 47, 30, 7, 23, 8, 22, 11, 9, 28, 41, 34, 37, 31, 26, 13, 30]
[28, 46, 13, 46, 35, 23, 36, 32, 25, 47, 7, 24, 1, 5, 26, 49, 46, 16, 9, 35, 6, 13, 0, 18, 49, 42, 8, 3, 12, 49, 37, 35, 21, 10, 18, 18, 21, 12, 23, 21, 22, 24, 50, 44, 13, 47, 23, 28, 6, 20, 29, 0, 37, 1, 26, 27, 50, 2, 34, 21, 45, 11, 41, 0, 47, 30, 47, 43, 13, 19, 25, 43, 36, 16, 20, 7, 4, 8, 15, 44, 28, 48, 17, 41, 47, 43, 25, 4, 5, 9, 21, 44, 1, 37, 16, 14, 9, 28, 10, 11, 18, 20, 14, 48, 21, 17, 38, 15, 47, 40, 18, 3, 49, 3, 36, 46, 47, 14, 26, 8, 2, 14, 13, 6, 49, 1, 16, 41, 33, 2]
[31, 42, 4, 10, 48, 29, 29, 42, 10, 25, 37, 35, 21, 40, 27, 25, 4, 6, 47, 36, 22, 31, 5, 22, 43, 11, 32, 37, 48, 23, 19, 3, 33, 50, 3, 25, 30, 25, 2, 21, 28, 17, 46, 31, 8, 9, 18, 23, 36, 7, 7, 34, 2, 47, 34, 28, 30, 39, 20, 42, 40, 29, 39, 47, 0, 2, 29, 15, 24, 1, 0, 6, 23, 47, 46, 10, 6, 20, 26, 21, 15, 36, 31, 20, 31, 23, 13, 14, 5, 8, 26, 9, 10, 2, 49, 20, 38, 20, 36, 4, 7, 43, 0, 20, 38, 21, 5, 23, 21, 23, 24, 27, 16, 15, 10, 35, 11, 17, 45, 47, 33, 21, 0, 18, 10, 2, 46, 43, 24, 13]
[47, 28, 12, 12, 9, 36, 50, 25, 19, 6, 23, 4, 27, 0, 49, 10, 48, 12, 8, 16, 27, 30, 28, 30, 3, 29, 44, 28, 10, 6, 42, 36, 37, 7, 15, 37, 11, 13, 43, 18, 40, 4, 29, 20, 24, 17, 13, 26, 30, 47, 11, 29, 35, 6, 45, 46, 16, 47, 8, 21, 19, 37, 0, 30, 2, 0, 35, 46, 9, 47, 26, 3, 26, 3, 39, 35, 44, 14, 42, 13, 4, 11, 25, 38, 39, 15, 40, 39, 17, 38, 32, 17, 14, 5, 32, 23, 9, 2, 48, 9, 20, 18, 16, 0, 49, 38, 13, 46, 42, 24, 44, 27, 43, 2, 25, 19, 16, 18, 36, 42, 16, 28, 48, 32, 36, 15, 37, 15, 11, 50]
[16, 3, 19, 23, 47, 35, 44, 28, 41, 21, 33, 31, 22, 36, 6, 40, 10, 41, 26, 31, 45, 29, 8, 0, 20, 32, 35, 14, 16, 21, 0, 35, 29, 39, 11, 24, 29, 41, 31, 45, 5, 7, 37, 24, 47, 23, 18, 50, 39, 50, 41, 14, 11, 8, 15, 14, 28, 35, 24, 46, 32, 22, 21, 47, 29, 35, 0, 35, 38, 7, 23, 38, 8, 24, 18, 15, 41, 23, 13, 46, 20, 36, 5, 5, 35, 17, 33, 46, 7, 29, 27, 8, 11, 15, 28, 22, 37, 29, 3, 44, 43, 49, 18, 43, 24, 24, 7, 16, 9, 6, 27, 12, 44, 13, 21, 25, 31, 1, 10, 8, 47, 21, 8, 20, 39, 2, 22, 0, 47, 12]
[36, 23, 36, 39, 36, 7, 41, 35, 0, 23, 5, 24, 30, 12, 24, 49, 33, 30, 11, 43, 47, 48, 24, 20, 27, 47, 29, 7, 22, 8, 31, 18, 19, 43, 28, 34, 31, 3, 9, 31, 33, 40, 16, 23, 48, 21, 42, 26, 14, 0, 36, 22, 0, 30, 19, 6, 14, 33, 21, 14, 29, 14, 49, 43, 15, 46, 35, 0, 28, 20, 3, 41, 19, 26, 9, 26, 5, 26, 14, 37, 43, 10, 11, 6, 36, 31, 42, 6, 12, 4, 24, 14, 38, 18, 7, 8, 50, 22, 8, 10, 0, 47, 23, 19, 8, 20, 5, 49, 6, 13, 3, 13, 26, 4, 7, 19, 31, 47, 14, 26, 5, 20, 26, 47, 11, 41, 6, 37, 2, 26]
[0, 33, 42, 19, 5, 13, 34, 31, 37, 41, 41, 8, 8, 24, 41, 48, 14, 29, 14, 41, 19, 14, 46, 2, 9, 36, 9, 23, 43, 25, 45, 25, 24, 47, 48, 14, 14, 35, 21, 38, 43, 24, 14, 23, 14, 23, 27, 27, 41, 39, 50, 33, 41, 42, 11, 23, 30, 21, 2, 17, 39, 29, 6, 13, 24, 9, 38, 28, 0, 21, 21, 50, 0, 17, 33, 16, 5, 36, 16, 40, 42, 19, 36, 26, 8, 40, 40, 8, 31, 6, 48, 28, 25, 43, 26, 3, 15, 49, 1, 46, 48, 38, 31, 5, 5, 20, 22, 16, 20, 24, 7, 29, 7, 23, 17, 37, 11, 13, 23, 26, 28, 45, 29, 41, 15, 47, 47, 14, 34, 34]
[18, 17, 6, 41, 10, 44, 1, 39, 11, 37, 2, 28, 23, 33, 32, 1, 36, 26, 1, 22, 5, 49, 9, 43, 0, 18, 47, 30, 36, 35, 14, 37, 12, 21, 31, 33, 0, 23, 10, 33, 32, 19, 13, 30, 42, 39, 37, 30, 31, 46, 48, 49, 13, 37, 21, 6, 20, 47, 24, 29, 26, 14, 37, 19, 1, 47, 7, 20, 21, 0, 27, 11, 16, 0, 8, 2, 19, 16, 18, 7, 24, 23, 48, 23, 18, 29, 40, 4, 1, 38, 7, 37, 50, 24, 12, 30, 16, 31, 48, 48, 48, 46, 32, 14, 18, 1, 14, 20, 24, 12, 7, 42, 14, 0, 36, 23, 11, 4, 14, 3, 49, 8, 25, 43, 40, 26, 46, 4, 7, 1]
