N1,N2,...,Nx
[49, 33, 47, 5, 39, 32, 29, 46, 18, 45, 27, 38, 7, 40, 41, 47, 23, 32, 15, 25, 43, 1, 17, 22, 17, 37, 4, 22, 0, 47, 37, 39, 0, 22, 9, 32, 43, 1, 23, 2, 0, 36, 0, 33, 25, 47, 41, 6, 7, 11, 12, 32, 16, 46, 38, 11, 48, 11, 9, 13, 38, 7, 47, 17, 49, 30, 48, 2, 5, 21, 38, 25, 3, 4, 5, 8, 22, 27, 1, 20, 38, 15, 6, 17, 41, 5, 48, 43, 50, 38, 31, 20, 26, 18, 2, 28, 12, 39, 8, 12, 18, 38, 50, 9, 22, 21, 12, 40, 49, 6, 16, 19, 16, 1, 38, 1, 29, 11, 39, 3, 16, 20, 21, 31, 36, 29, 4, 23, 7, 31, 49, 38, 31, 13, 5, 36, 9, 28, 2, 2, 3, 50, 43]
[3, 42, 2, 8, 13, 35, 15, 35, 5, 40, 33, 12, 39, 14, 0, 43, 4, 47, 35, 24, 8, 10, 44, 33, 1, 26, 48, 20, 23, 47, 27, 16, 22, 0, 41, 41, 26, 29, 6, 49, 0, 15, 16, 18, 13, 11, 31, 42, 13, 34, 16, 50, 31, 40, 43, 31, 7, 19, 39, 6, 15, 28, 13, 46, 9, 28, 7, 30, 1, 37, 29, 50, 8, 27, 48, 45, 24, 24, 26, 40, 11, 13, 0, 5, 5, 44, 28, 35, 22, 33, 41, 31, 2, 3, 3, 34, 7, 47, 49, 7, 20, 10, 11, 45, 20, 21, 42, 10, 48, 31, 46, 30, 43, 35, 48, 42, 46, 2, 20, 0, 50, 33, 39, 46, 11, 44, 24, 40, 11, 27, 34, 7, 28, 10, 44, 43, 39, 18, 4, 45, 45, 49, 44]
[30, 10, 32, 44, 23, 15, 17, 37, 29, 0, 26, 15, 12, 47, 39, 11, 15, 34, 34, 17, 17, 37, 32, 9, 34, 5, 45, 29, 42, 28, 46, 0, 9, 41, 0, 48, 37, 35, 35, 47, 13, 43, 41, 49, 36, 50, 1, 23, 43, 37, 22, 40, 20, 14, 4, 24, 40, 2, 9, 44, 46, 16, 7, 19, 15, 24, 7, 48, 49, 39, 3, 0, 18, 6, 3, 6, 50, 20, 25, 45, 47, 37, 17, 38, 46, 48, 17, 13, 25, 35, 47, 43, 49, 11, 39, 28, 46, 14, 43, 16, 27, 21, 49, 40, 17, 42, 6, 44, 1, 44, 8, 33, 28, 19, 19, 43, 36, 12, 15, 22, 6, 23, 46, 45, 2, 19, 25, 33, 15, 1, 2, 9, 33, 40, 38, 47, 20, 35, 8, 10, 42, 2, 15]
[26, 9, 26, 21, 4, 28, 32, 13, 49, 22, 14, 31, 48, 38, 33, 20, 47, 12, 33, 22, 49, 12, 10, 49, 7, 2, 46, 38, 6, 16, 29, 49, 32, 41, 48, 0, 16, 17, 21, 44, 40, 27, 2, 32, 37, 48, 39, 0, 37, 32, 29, 2, 22, 30, 10, 27, 19, 40, 5, 29, 49, 27, 44, 29, 0, 2, 48, 29, 3, 10, 9, 9, 17, 6, 1, 16, 12, 11, 29, 50, 39, 32, 27, 43, 11, 34, 49, 26, 32, 40, 28, 41, 15, 17, 7, 5, 26, 50, 44, 16, 50, 27, 40, 28, 29, 26, 18, 38, 47, 18, 41, 45, 41, 28, 14, 17, 14, 26, 45, 48, 16, 20, 34, 45, 7, 32, 41, 10, 35, 25, 20, 5, 29, 9, 7, 5, 42, 11, 6, 35, 44, 32, 40]
[40, 27, 0, 35, 46, 46, 13, 50, 3, 49, 40, 23, 10, 13, 40, 23, 16, 43, 38, 3, 34, 5, 32, 43, 28, 4, 26, 44, 16, 10, 21, 49, 43, 26, 37, 16, 0, 22, 48, 14, 39, 50, 42, 2, 1, 40, 4, 39, 6, 27, 33, 4, 12, 24, 38, 33, 7, 9, 13, 23, 9, 1, 23, 35, 50, 30, 19, 31, 45, 45, 9, 29, 16, 48, 35, 28, 12, 36, 13, 2, 25, 3, 24, 1, 30, 12, 27, 41, 41, 40, 39, 32, 30, 37, 10, 40, 32, 14, 11, 8, 41, 28, 10, 8, 34, 42, 14, 36, 35, 9, 47, 0, 2, 3, 13, 43, 30, 40, 17, 50, 42, 36, 23, 5, 41, 1, 24, 47, 35, 44, 46, 0, 39, 8, 45, 13, 35, 43, 7, 47, 3, 5, 39]
[42, 27, 40, 50, 30, 28, 47, 14, 24, 11, 12, 39, 35, 9, 41, 31, 34, 36, 37, 41, 32, 42, 12, 47, 38, 49, 24, 33, 16, 43, 27, 26, 1, 29, 35, 17, 22, 0, 48, 30, 46, 19, 23, 16, 46, 20, 17, 46, 50, 7, 50, 41, 5, 37, 35, 14, 38, 4, 34, 8, 5, 46, 12, 36, 47, 26, 31, 15, 38, 30, 29, 44, 1, 28, 25, 48, 0, 16, 31, 17, 33, 24, 19, 49, 26, 41, 10, 23, 32, 30, 11, 25, 26, 41, 5, 46, 43, 49, 15, 42, 9, 17, 2, 46, 3, 12, 5, 19, 25, 3, 8, 3, 38, 25, 24, 42, 42, 4, 50, 2, 31, 17, 39, 27, 8, 49, 8, 3, 5, 49, 24, 6, 30, 31, 4, 14, 9, 31, 0, 28, 35, 15, 17]
[11, 20, 14, 39, 37, 31, 27, 20, 7, 33, 39, 26, 18, 7, 32, 23, 39, 28, 1, 34, 44, 49, 12, 34, 24, 22, 1, 19, 21, 30, 8, 30, 23, 6, 35, 21, 48, 48, 0, 7, 14, 10, 6, 49, 10, 37, 1, 43, 48, 2, 3, 9, 11, 7, 26, 50, 11, 32, 43, 48, 50, 41, 21, 44, 50, 17, 44, 26, 3, 4, 6, 30, 31, 33, 44, 28, 24, 1, 45, 18, 31, 4, 32, 44, 9, 9, 40, 16, 41, 20, 35, 3, 8, 5, 46, 46, 48, 4, 14, 15, 33, 6, 1, 2, 25, 12, 49, 46, 10, 19, 12, 27, 36, 43, 6, 45, 40, 40, 13, 40, 5, 31, 22, 25, 34, 32, 13, 27, 6, 10, 23, 18, 36, 8, 5, 4, 24, 29, 30, 9, 44, 10, 23]
[2, 9, 19, 20, 6, 43, 14, 47, 46, 9, 24, 0, 37, 27, 27, 17, 42, 21, 45, 12, 48, 28, 27, 46, 28, 37, 5, 21, 9, 14, 18, 17, 2, 49, 47, 44, 14, 30, 7, 0, 17, 31, 28, 0, 43, 14, 43, 44, 28, 10, 31, 49, 8, 18, 26, 5, 38, 45, 15, 27, 7, 8, 3, 21, 50, 8, 3, 7, 34, 45, 11, 32, 15, 34, 9, 30, 9, 18, 47, 8, 20, 11, 19, 5, 8, 20, 14, 6, 49, 3, 11, 3, 47, 34, 3, 10, 13, 16, 15, 27, 47, 40, 15, 43, 22, 37, 43, 36, 13, 9, 17, 37, 8, 17, 46, 16, 23, 40, 17, 7, 33, 6, 9, 6, 21, 10, 15, 2, 48, 3, 2, 11, 11, 0, 31, 7, 39, 19, 11, 11, 39, 16, 32]
[9, 40, 15, 27, 28, 33, 2, 49, 30, 43, 49, 27, 2, 38, 39, 27, 26, 1, 26, 44, 34, 46, 21, 33, 47, 40, 13, 46, 28, 1, 42, 13, 0, 0, 13, 40, 39, 46, 14, 17, 0, 33, 46, 3, 8, 31, 36, 22, 5, 13, 49, 42, 30, 3, 34, 29, 50, 8, 23, 47, 45, 48, 8, 37, 13, 17, 5, 19, 31, 29, 27, 1, 31, 13, 33, 49, 41, 28, 24, 37, 9, 39, 22, 11, 25, 23, 39, 40, 19, 43, 39, 22, 5, 41, 20, 44, 40, 5, 36, 18, 35, 26, 8, 30, 2, 4, 10, 50, 17, 2, 49, 3, 13, 9, 19, 40, 30, 8, 30, 18, 11, 43, 39, 40, 7, 19, 47, 30, 10, 9, 2, 16, 1, 30, 3, 24, 14, 9, 13, 0, 34, 45, 1]
[15, 1, 49, 21, 35, 8, 1, 12, 15, 25, 3, 35, 16, 9, 39, 43, 44, 0, 24, 49, 18, 25, 34, 36, 49, 30, 48, 8, 12, 34, 18, 36, 36, 15, 43, 27, 50, 19, 10, 31, 33, 0, 24, 30, 2, 15, 15, 12, 11, 13, 16, 49, 45, 19, 10, 48, 30, 43, 47, 27, 30, 1, 37, 44, 9, 49, 4, 31, 21, 32, 9, 35, 1, 15, 31, 36, 29, 48, 23, 29, 5, 29, 46, 22, 32, 41, 46, 10, 48, 39, 28, 18, 48, 49, 29, 18, 8, 31, 46, 22, 35, 38, 20, 5, 22, 41, 1, 7, 28, 7, 38, 49, 8, 46, 5, 23, 37, 4, 19, 1, 17, 31, 33, 10, 29, 37, 31, 32, 45, 30, 14, 50, 18, 31, 44, 4, 21, 33, 32, 20, 38, 39, 37]
[16, 43, 8, 8, 48, 4, 24, 23, 18, 9, 36, 21, 19, 40, 44, 21, 27, 44, 9, 41, 49, 42, 8, 24, 11, 37, 47, 48, 33, 47, 7, 48, 0, 16, 41, 2, 42, 23, 6, 28, 46, 24, 0, 19, 9, 17, 15, 8, 29, 40, 40, 43, 28, 15, 27, 8, 38, 33, 0, 4, 4, 42, 5, 41, 10, 0, 29, 45, 31, 47, 7, 20, 19, 44, 24, 20, 3, 23, 38, 20, 15, 24, 12, 46, 38, 32, 4, 50, 32, 31, 42, 41, 29, 27, 21, 43, 5, 7, 47, 5, 49, 18, 14, 23, 32, 34, 36, 11, 25, 27, 36, 9, 2, 1, 9, 15, 43, 49, 15, 44, 38, 12, 36, 41, 24, 0, 30, 11, 28, 20, 42, 47, 35, 17, 11, 18, 30, 13, 25, 49, 15, 16, 37]
[50, 4, 20, 0, 1, 21, 24, 27, 11, 44, 38, 6, 6, 32, 17, 24, 45, 36, 24, 2, 20, 33, 11, 42, 26, 31, 6, 17, 33, 17, 2, 40, 33, 18, 49, 32, 2, 16, 49, 0, 3, 30, 19, 0, 5, 39, 3, 26, 20, 46, 32, 29, 28, 1, 18, 24, 38, 33, 38, 1, 7, 6, 48, 12, 3, 44, 12, 30, 46, 17, 39, 31, 5, 31, 14, 26, 36, 50, 12, 22, 10, 27, 8, 48, 40, 33, 36, 5, 34, 30, 36, 8, 17, 45, 47, 34, 34, 11, 21, 10, 14, 33, 0, 26, 47, 8, 14, 30, 5, 5, 48, 48, 1, 36, 37, 13, 10, 1, 5, 10, 43, 11, 33, 41, 0, 24, 34, 46, 11, 25, 28, 27, 18, 5, 46, 10, 29, 26, 17, 21, 20, 21, 50]
[44, 49, 4, 14, 30, 43, 17, 19, 2, 40, 42, 23, 32, 49, 3, 29, 24, 16, 48, 15, 42, 28, 23, 45, 2, 33, 42, 32, 24, 33, 23, 29, 25, 13, 36, 37, 1, 46, 10, 43, 8, 2, 9, 5, 0, 18, 11, 1, 5, 36, 35, 30, 27, 8, 32, 31, 36, 47, 5, 5, 27, 41, 4, 27, 34, 30, 7, 42, 33, 31, 23, 50, 46, 13, 15, 43, 2, 44, 21, 28, 20, 31, 24, 48, 17, 34, 41, 1, 40, 21, 5, 20, 42, 35, 35, 8, 41, 48, 29, 36, 10, 3, 42, 13, 28, 29, 48, 41, 11, 6, 45, 10, 2, 31, 30, 6, 20, 12, 20, 48, 27, 40, 16, 9, 30, 25, 10, 20, 34, 32, 13, 14, 28, 34, 30, 40, 16, 25, 10, 4, 21, 15, 36]
[33, 40, 46, 47, 26, 20, 12, 17, 16, 35, 9, 28, 27, 34, 8, 11, 14, 39, 37, 17, 38, 14, 12, 24, 46, 36, 17, 33, 28, 40, 45, 39, 47, 11, 50, 48, 40, 20, 37, 14, 31, 15, 17, 39, 18, 0, 21, 1, 2, 42, 36, 25, 17, 0, 9, 23, 28, 21, 15, 3, 30, 30, 15, 49, 12, 38, 22, 39, 13, 43, 21, 14, 1, 6, 44, 12, 37, 31, 48, 45, 39, 27, 4, 25, 0, 47, 19, 21, 12, 18, 33, 33, 38, 8, 16, 38, 9, 33, 34, 14, 37, 8, 49, 8, 38, 6, 5, 49, 0, 20, 10, 28, 18, 42, 20, 19, 16, 7, 11, 4, 44, 50, 41, 27, 29, 37, 30, 24, 35, 18, 31, 43, 48, 18, 28, 35, 44, 50, 20, 14, 19, 44, 33]
[35, 49, 25, 42, 15, 36, 14, 39, 30, 12, 22, 43, 47, 12, 20, 38, 25, 2, 26, 49, 3, 44, 14, 9, 27, 49, 21, 23, 22, 40, 19, 32, 41, 31, 1, 39, 4, 17, 1, 43, 36, 15, 15, 3, 11, 21, 0, 47, 19, 30, 12, 41, 46, 15, 33, 49, 9, 25, 10, 4, 36, 16, 12, 24, 44, 17, 4, 7, 30, 22, 41, 33, 22, 22, 50, 20, 29, 38, 33, 47, 9, 18, 10, 47, 23, 41, 25, 38, 36, 5, 41, 1, 38, 27, 33, 5, 15, 46, 6, 19, 34, 11, 41, 21, 39, 46, 14, 42, 25, 25, 7, 31, 28, 29, 30, 23, 25, 23, 41, 32, 44, 44, 47, 29, 28, 33, 4, 3, 12, 46, 36, 4, 5, 15, 27, 7, 0, 14, 28, 4, 37, 18, 22]
[39, 28, 20, 49, 38, 34, 6, 49, 2, 49, 1, 32, 49, 46, 15, 37, 42, 4, 46, 19, 48, 32, 10, 14, 45, 49, 33, 20, 48, 38, 0, 26, 6, 42, 23, 0, 39, 46, 43, 44, 22, 12, 8, 26, 1, 1, 47, 0, 43, 7, 26, 49, 44, 20, 23, 40, 8, 10, 31, 25, 5, 24, 35, 21, 7, 16, 28, 42, 29, 49, 4, 33, 32, 3, 12, 48, 36, 47, 28, 20, 37, 20, 3, 42, 23, 29, 15, 35, 41, 34, 21, 42, 14, 29, 48, 42, 17, 34, 40, 25, 36, 0, 44, 27, 5, 39, 6, 7, 9, 48, 7, 36, 45, 48, 30, 21, 43, 50, 24, 9, 6, 46, 21, 0, 23, 47, 11, 34, 8, 0, 1, 4, 49, 12, 17, 24, 43, 24, 19, 18, 36, 6, 8]
[26, 35, 35, 32, 12, 9, 32, 3, 42, 19, 15, 16, 47, 7, 4, 19, 34, 34, 26, 38, 40, 16, 21, 39, 31, 42, 26, 16, 8, 18, 32, 25, 7, 13, 43, 37, 6, 50, 48, 28, 5, 11, 29, 20, 5, 2, 19, 43, 0, 43, 24, 15, 14, 13, 16, 15, 23, 50, 48, 3, 9, 16, 11, 26, 18, 13, 15, 3, 10, 12, 15, 5, 5, 46, 50, 1, 28, 49, 33, 36, 14, 13, 1, 12, 41, 12, 21, 31, 19, 10, 7, 13, 41, 5, 34, 35, 33, 2, 34, 13, 14, 17, 37, 45, 32, 6, 29, 3, 45, 50, 49, 29, 29, 50, 37, 50, 47, 13, 18, 3, 45, 7, 34, 24, 16, 36, 50, 0, 6, 43, 46, 48, 6, 30, 5, 28, 16, 13, 44, 36, 6, 20, 9]
[24, 9, 14, 46, 20, 28, 8, 36, 19, 4, 18, 40, 26, 25, 25, 14, 48, 19, 42, 15, 33, 2, 28, 45, 45, 5, 37, 22, 25, 20, 24, 18, 11, 34, 37, 32, 27, 7, 2, 10, 13, 13, 40, 46, 36, 42, 30, 7, 43, 0, 42, 13, 45, 28, 44, 28, 12, 32, 0, 14, 39, 10, 49, 6, 15, 18, 9, 30, 50, 2, 14, 41, 8, 33, 4, 9, 20, 7, 2, 22, 22, 5, 30, 8, 31, 50, 25, 6, 4, 13, 17, 21, 28, 11, 9, 27, 8, 35, 18, 27, 13, 8, 41, 44, 49, 45, 29, 2, 45, 11, 11, 30, 47, 24, 39, 40, 40, 16, 48, 31, 50, 45, 23, 37, 46, 50, 10, 6, 3, 13, 50, 33, 4, 46, 8, 1, 36, 17, 29, 20, 27, 41, 39]
[43, 38, 18, 20, 31, 37, 23, 26, 49, 43, 23, 11, 38, 0, 21, 24, 28, 34, 20, 16, 28, 3, 4, 43, 14, 15, 13, 40, 42, 46, 17, 31, 12, 16, 22, 29, 33, 50, 3, 31, 49, 16, 40, 32, 35, 36, 12, 26, 24, 42, 0, 24, 2, 21, 18, 28, 10, 28, 20, 15, 13, 34, 23, 38, 43, 3, 10, 45, 50, 25, 7, 16, 28, 2, 33, 49, 39, 31, 50, 14, 23, 22, 47, 12, 19, 24, 33, 40, 6, 3, 20, 32, 27, 28, 40, 2, 7, 26, 9, 46, 40, 49, 28, 27, 42, 1, 17, 3, 41, 13, 19, 24, 27, 26, 42, 36, 49, 7, 32, 43, 35, 36, 41, 34, 3, 27, 11, 23, 10, 14, 46, 24, 0, 15, 2, 22, 9, 25, 2, 31, 47, 8, 7]
[49, 40, 50, 26, 5, 31, 9, 49, 13, 28, 13, 9, 39, 33, 49, 46, 32, 7, 38, 50, 27, 38, 39, 25, 7, 35, 35, 12, 3, 14, 47, 4, 32, 50, 40, 2, 4, 41, 9, 49, 42, 49, 43, 29, 30, 25, 41, 49, 15, 13, 24, 0, 6, 5, 29, 21, 4, 29, 3, 4, 21, 1, 14, 3, 44, 28, 32, 31, 1, 34, 42, 6, 20, 20, 8, 28, 47, 4, 30, 49, 48, 29, 1, 12, 14, 26, 45, 20, 50, 19, 36, 39, 21, 33, 25, 25, 35, 18, 47, 15, 28, 24, 23, 28, 21, 45, 27, 37, 24, 34, 41, 11, 17, 10, 7, 6, 24, 42, 15, 27, 47, 43, 15, 21, 5, 36, 41, 22, 32, 9, 16, 23, 27, 19, 47, 48, 19, 2, 50, 12, 16, 18, 15]
[4, 48, 49, 42, 34, 46, 0, 41, 8, 2, 24, 16, 31, 17, 26, 46, 21, 12, 37, 45, 11, 24, 44, 47, 28, 1, 28, 0, 17, 21, 36, 25, 16, 31, 20, 22, 12, 5, 11, 8, 30, 45, 28, 28, 27, 17, 46, 44, 14, 45, 2, 6, 0, 1, 44, 12, 44, 3, 37, 9, 22, 23, 48, 31, 16, 50, 30, 44, 1, 32, 41, 48, 29, 1, 9, 23, 3, 34, 48, 31, 22, 33, 41, 48, 33, 37, 3, 18, 48, 10, 7, 16, 43, 29, 34, 37, 44, 32, 46, 33, 29, 42, 37, 40, 4, 45, 12, 0, 34, 23, 18, 10, 50, 11, 14, 4, 4, 16, 37, 15, 31, 22, 32, 2, 32, 8, 26, 0, 20, 48, 36, 36, 27, 40, 40, 29, 37, 42, 48, 22, 20, 38, 37]
[0, 24, 23, 3, 40, 24, 49, 14, 18, 25, 5, 20, 44, 27, 2, 40, 8, 1, 14, 39, 12, 22, 1, 25, 15, 23, 20, 32, 47, 13, 0, 19, 46, 40, 14, 30, 24, 37, 7, 18, 3, 19, 15, 1, 8, 0, 15, 20, 13, 28, 21, 5, 1, 0, 18, 13, 26, 17, 12, 4, 18, 24, 37, 44, 4, 37, 42, 32, 8, 10, 33, 37, 20, 33, 40, 44, 26, 34, 24, 35, 17, 21, 22, 28, 14, 4, 21, 7, 42, 9, 29, 30, 36, 7, 6, 39, 27, 42, 33, 11, 32, 39, 32, 48, 14, 12, 32, 39, 14, 49, 5, 17, 30, 49, 38, 19, 10, 38, 49, 38, 15, 7, 48, 43, 33, 20, 37, 27, 7, 38, 0, 19, 43, 50, 24, 26, 4, 43, 23, 9, 20, 49, 25]
[3, 5, 13, 38, 34, 25, 11, 45, 41, 15, 11, 14, 39, 17, 43, 23, 13, 11, 22, 42, 38, 26, 25, 28, 12, 35, 15, 40, 39, 32, 50, 13, 38, 43, 4, 10, 38, 35, 26, 26, 34, 10, 27, 18, 32, 9, 33, 23, 16, 44, 18, 29, 44, 18, 0, 13, 25, 48, 15, 43, 50, 44, 32, 35, 18, 31, 47, 5, 47, 12, 26, 5, 21, 1, 27, 45, 15, 14, 31, 2, 26, 39, 43, 17, 16, 30, 26, 45, 11, 33, 14, 19, 11, 38, 8, 45, 48, 46, 21, 3, 38, 11, 8, 26, 0, 34, 47, 10, 4, 46, 15, 46, 5, 10, 12, 26, 33, 31, 41, 0, 36, 50, 50, 46, 39, 44, 9, 13, 15, 31, 25, 1, 50, 0, 45, 39, 43, 19, 36, 8, 38, 44, 10]
[19, 42, 46, 21, 14, 1, 49, 46, 2, 36, 35, 14, 45, 33, 17, 48, 4, 11, 23, 1, 44, 20, 30, 21, 49, 0, 27, 41, 18, 29, 42, 12, 11, 31, 24, 27, 33, 14, 50, 5, 29, 48, 8, 24, 31, 23, 49, 40, 15, 28, 28, 21, 12, 13, 13, 0, 33, 0, 2, 30, 9, 20, 41, 27, 35, 6, 46, 11, 45, 8, 23, 6, 32, 50, 49, 31, 16, 41, 20, 40, 9, 24, 5, 19, 26, 16, 23, 16, 3, 27, 14, 39, 43, 3, 20, 23, 5, 23, 0, 7, 35, 14, 33, 22, 18, 25, 10, 40, 28, 3, 31, 34, 26, 15, 10, 4, 35, 40, 24, 15, 21, 11, 37, 50, 14, 3, 27, 32, 45, 43, 16, 16, 25, 9, 5, 47, 14, 12, 40, 28, 10, 9, 16]
[34, 9, 43, 44, 42, 46, 47, 36, 36, 50, 29, 29, 0, 27, 3, 39, 26, 12, 28, 5, 47, 24, 48, 47, 35, 0, 3, 36, 5, 7, 33, 44, 48, 7, 40, 19, 7, 38, 11, 38, 50, 30, 38, 38, 36, 28, 9, 8, 23, 12, 10, 4, 44, 26, 25, 33, 0, 3, 32, 18, 13, 48, 1, 1, 50, 49, 14, 24, 46, 35, 26, 19, 21, 46, 19, 16, 3, 24, 1, 32, 15, 30, 26, 26, 23, 7, 21, 40, 28, 17, 0, 8, 4, 20, 2, 14, 10, 48, 48, 41, 15, 42, 42, 6, 31, 29, 39, 1, 5, 19, 38, 40, 42, 47, 28, 44, 14, 49, 24, 19, 15, 26, 7, 16, 43, 17, 27, 12, 40, 34, 30, 15, 19, 34, 28, 5, 31, 33, 0, 45, 7, 40, 37]
[7, 2, 13, 4, 50, 29, 9, 34, 28, 18, 30, 16, 40, 35, 24, 36, 6, 26, 34, 21, 29, 7, 27, 10, 33, 5, 12, 20, 16, 20, 33, 50, 11, 19, 2, 40, 9, 4, 32, 45, 8, 43, 33, 33, 47, 21, 25, 10, 50, 32, 28, 29, 3, 17, 48, 0, 3, 0, 31, 14, 26, 29, 49, 49, 29, 21, 42, 47, 48, 42, 30, 32, 44, 48, 41, 24, 5, 45, 4, 49, 44, 44, 14, 13, 25, 8, 45, 11, 20, 49, 3, 22, 33, 1, 16, 34, 30, 41, 18, 12, 4, 7, 6, 25, 35, 24, 24, 29, 34, 50, 25, 41, 47, 12, 17, 16, 0, 49, 33, 12, 1, 41, 40, 42, 39, 37, 39, 50, 44, 17, 8, 15, 5, 3, 23, 37, 18, 2, 24, 0, 24, 26, 48]
[36, 38, 36, 36, 33, 45, 47, 17, 41, 7, 17, 43, 47, 38, 14, 5, 46, 28, 1, 44, 22, 22, 36, 35, 44, 2, 9, 36, 13, 20, 38, 26, 9, 39, 9, 5, 13, 34, 43, 15, 23, 47, 0, 38, 5, 15, 10, 31, 48, 0, 20, 3, 37, 12, 15, 2, 32, 31, 0, 30, 31, 44, 31, 13, 12, 44, 20, 18, 47, 4, 28, 8, 24, 40, 7, 42, 35, 31, 2, 21, 24, 17, 43, 33, 48, 10, 1, 5, 24, 35, 31, 21, 6, 41, 23, 31, 10, 27, 39, 24, 11, 31, 9, 10, 4, 5, 7, 30, 25, 33, 19, 18, 23, 30, 49, 26, 40, 1, 23, 48, 0, 5, 20, 4, 48, 25, 19, 34, 6, 1, 19, 50, 38, 46, 29, 11, 21, 19, 21, 0, 25, 4, 15]
[27, 31, 23, 28, 39, 11, 30, 37, 50, 48, 1, 12, 19, 10, 19, 32, 2, 20, 7, 1, 38, 42, 3, 31, 39, 15, 24, 49, 42, 20, 12, 45, 13, 6, 44, 29, 23, 8, 48, 27, 47, 27, 4, 1, 5, 3, 4, 25, 3, 14, 15, 4, 9, 4, 43, 30, 18, 14, 30, 0, 30, 42, 7, 11, 37, 47, 27, 3, 15, 38, 23, 1, 47, 29, 46, 18, 21, 45, 10, 4, 19, 16, 11, 27, 40, 3, 29, 32, 1, 16, 21, 2, 42, 2, 42, 31, 16, 25, 1, 30, 34, 16, 22, 34, 36, 26, 24, 34, 34, 26, 19, 49, 11, 6, 13, 21, 35, 13, 22, 42, 9, 40, 7, 8, 5, 4, 22, 31, 8, 14, 26, 35, 14, 22, 44, 44, 33, 4, 31, 0, 8, 46, 0]
[33, 43, 22, 27, 15, 21, 37, 17, 36, 43, 35, 20, 48, 29, 40, 4, 7, 30, 3, 26, 45, 38, 10, 22, 9, 21, 45, 8, 8, 36, 33, 7, 38, 15, 46, 49, 9, 5, 50, 7, 45, 30, 4, 7, 27, 30, 36, 5, 9, 39, 13, 21, 22, 18, 50, 9, 13, 26, 31, 30, 0, 44, 12, 15, 17, 48, 17, 20, 6, 1, 49, 21, 4, 32, 46, 17, 38, 21, 9, 0, 21, 12, 31, 9, 33, 26, 46, 28, 26, 17, 10, 16, 35, 15, 7, 44, 17, 2, 33, 41, 39, 48, 8, 23, 27, 37, 7, 29, 16, 28, 26, 14, 3, 46, 17, 33, 3, 30, 12, 35, 14, 13, 19, 38, 16, 4, 47, 38, 20, 32, 26, 50, 23, 21, 7, 28, 37, 48, 3, 34, 30, 11, 11]
[5, 32, 10, 29, 31, 24, 22, 48, 48, 6, 11, 0, 38, 39, 21, 41, 41, 27, 27, 49, 38, 22, 31, 48, 8, 28, 4, 45, 21, 26, 49, 49, 7, 28, 16, 27, 1, 46, 41, 8, 48, 1, 42, 6, 41, 30, 16, 24, 16, 10, 34, 1, 23, 24, 44, 20, 48, 29, 44, 42, 44, 0, 25, 27, 10, 35, 24, 32, 7, 35, 23, 19, 46, 29, 47, 49, 34, 23, 3, 36, 41, 9, 9, 24, 34, 18, 49, 5, 31, 18, 17, 7, 18, 1, 35, 5, 49, 35, 26, 20, 11, 29, 37, 43, 50, 46, 38, 35, 32, 24, 42, 31, 0, 0, 23, 5, 43, 23, 11, 19, 31, 5, 34, 41, 28, 48, 14, 22, 29, 37, 0, 31, 16, 20, 6, 24, 23, 50, 12, 43, 2, 48, 21]
[30, 26, 5, 9, 37, 28, 46, 5, 2, 29, 8, 16, 26, 47, 26, 40, 4, 19, 49, 18, 38, 35, 19, 47, 48, 21, 19, 46, 13, 5, 26, 36, 47, 13, 7, 44, 23, 12, 21, 3, 8, 37, 5, 48, 4, 15, 12, 35, 11, 49, 23, 14, 48, 37, 32, 41, 1, 49, 31, 7, 12, 25, 0, 22, 45, 9, 2, 36, 17, 46, 46, 3, 50, 40, 22, 0, 24, 41, 1, 3, 44, 46, 50, 3, 32, 22, 5, 9, 44, 7, 18, 32, 21, 5, 7, 44, 16, 9, 21, 41, 6, 47, 48, 45, 44, 42, 18, 28, 25, 7, 2, 41, 30, 2, 34, 16, 45, 33, 14, 27, 14, 37, 35, 10, 26, 28, 38, 36, 41, 46, 11, 6, 17, 12, 5, 25, 5, 34, 24, 36, 12, 10, 30]
[14, 43, 41, 36, 0, 44, 8, 42, 18, 5, 18, 49, 34, 8, 48, 38, 31, 44, 3, 38, 45, 42, 5, 1, 30, 43, 9, 24, 28, 19, 17, 26, 17, 46, 19, 29, 35, 36, 44, 21, 37, 44, 41, 12, 27, 49, 24, 21, 26, 6, 38, 3, 31, 44, 35, 27, 1, 49, 13, 11, 15, 27, 22, 0, 39, 26, 4, 31, 28, 0, 47, 12, 5, 38, 50, 3, 47, 34, 21, 32, 47, 3, 9, 45, 15, 34, 46, 32, 45, 10, 17, 6, 35, 7, 0, 11, 7, 46, 4, 23, 49, 10, 25, 15, 15, 3, 26, 48, 34, 43, 43, 5, 38, 15, 15, 6, 29, 25, 14, 48, 9, 50, 48, 13, 14, 8, 47, 24, 27, 37, 44, 8, 30, 49, 13, 24, 3, 19, 37, 10, 41, 13, 27]
