N1,N2,...,Nx
[0, 43, 0, 43, 24, 0, 8, 34, 19, 39, 15, 36, 11, 21, 45, 9, 30, 10, 49, 24, 16, 16, 4, 4, 13, 39, 38, 44, 10, 0, 0, 36, 33, 44, 37, 12, 26, 19, 29, 35, 6, 10, 39, 32, 8, 22, 9, 37, 40, 7, 42, 27, 32, 47, 16, 1, 16, 19, 46, 29, 19, 1, 7, 42, 29, 45, 43, 5, 0, 11, 32, 45, 0, 4, 28, 11, 35, 32, 1, 4, 8, 4, 38, 48, 47, 47, 42, 27, 19, 0, 14, 42, 33, 31, 31, 21, 41, 28, 9, 43, 33, 15, 36, 17, 9, 27, 0, 1, 15, 14, 2, 9, 35, 11, 14, 16, 8, 23, 0, 21, 37, 24, 41, 26, 23, 28, 30, 1, 38, 0, 46, 46, 3, 39, 30, 4, 37, 48, 25, 1, 45, 13, 12, 13, 11, 25, 6, 34, 21, 50, 21, 13, 15, 40, 34, 22]
[43, 23, 27, 48, 46, 11, 31, 35, 30, 47, 33, 44, 34, 37, 37, 8, 39, 35, 5, 34, 20, 13, 12, 24, 20, 14, 36, 7, 39, 0, 0, 34, 5, 28, 46, 15, 49, 0, 26, 47, 44, 31, 9, 38, 50, 23, 25, 20, 46, 27, 41, 27, 6, 44, 21, 3, 29, 38, 41, 28, 15, 50, 35, 49, 43, 45, 10, 48, 47, 25, 23, 13, 39, 32, 24, 24, 19, 3, 10, 31, 21, 14, 40, 27, 8, 10, 35, 16, 15, 11, 11, 26, 16, 0, 37, 18, 23, 13, 47, 21, 36, 49, 1, 37, 8, 25, 13, 38, 47, 27, 11, 26, 25, 8, 28, 45, 19, 8, 12, 31, 38, 30, 46, 7, 34, 27, 7, 11, 38, 3, 25, 22, 40, 8, 30, 44, 19, 22, 36, 46, 38, 17, 12, 23, 19, 17, 31, 6, 10, 20, 7, 23, 3, 31, 6, 2]
[42, 28, 18, 4, 23, 32, 25, 4, 5, 33, 42, 11, 3, 39, 50, 48, 32, 4, 43, 35, 7, 3, 6, 5, 45, 50, 11, 2, 4, 36, 34, 0, 3, 38, 28, 13, 38, 33, 19, 4, 46, 40, 15, 0, 17, 23, 19, 29, 43, 32, 20, 45, 47, 30, 19, 41, 5, 0, 21, 29, 25, 40, 11, 18, 27, 4, 47, 37, 17, 36, 25, 50, 21, 20, 31, 0, 38, 2, 47, 10, 33, 4, 22, 26, 45, 14, 33, 9, 31, 48, 16, 0, 25, 1, 39, 49, 17, 35, 23, 6, 24, 21, 5, 24, 46, 36, 18, 11, 7, 7, 26, 22, 42, 17, 15, 44, 5, 48, 42, 3, 9, 11, 24, 35, 50, 50, 49, 6, 5, 47, 21, 48, 5, 16, 50, 17, 0, 20, 1, 1, 6, 30, 11, 31, 44, 35, 22, 2, 43, 35, 44, 27, 34, 17, 23, 46]
[21, 6, 48, 29, 42, 36, 23, 46, 27, 23, 34, 4, 37, 20, 18, 43, 5, 46, 43, 28, 15, 15, 6, 27, 26, 5, 27, 3, 22, 33, 5, 3, 0, 14, 49, 22, 49, 10, 29, 14, 8, 13, 28, 49, 17, 25, 2, 49, 7, 4, 7, 5, 9, 1, 44, 47, 30, 26, 16, 1, 16, 3, 22, 10, 13, 44, 11, 39, 38, 32, 47, 12, 23, 4, 5, 24, 27, 48, 4, 16, 26, 34, 38, 48, 43, 29, 34, 2, 15, 28, 32, 3, 42, 16, 7, 17, 14, 0, 13, 19, 19, 41, 30, 3, 9, 21, 12, 2, 33, 26, 21, 1, 6, 20, 35, 48, 23, 14, 2, 4, 6, 9, 9, 32, 10, 45, 1, 43, 13, 6, 38, 23, 40, 47, 13, 41, 7, 38, 32, 34, 19, 2, 50, 39, 32, 32, 50, 32, 40, 33, 16, 11, 0, 9, 39, 42]
[38, 19, 6, 14, 43, 30, 30, 39, 37, 22, 11, 14, 7, 19, 15, 39, 48, 48, 2, 39, 37, 42, 36, 15, 27, 15, 13, 38, 48, 44, 28, 38, 14, 0, 41, 36, 45, 40, 6, 2, 15, 21, 33, 2, 45, 45, 39, 25, 22, 23, 10, 37, 43, 27, 29, 30, 16, 2, 36, 9, 35, 0, 45, 19, 26, 49, 11, 40, 11, 47, 0, 30, 3, 8, 35, 27, 26, 27, 16, 40, 42, 30, 17, 48, 25, 8, 50, 38, 36, 30, 4, 41, 42, 16, 22, 15, 5, 16, 39, 20, 3, 48, 3, 2, 7, 4, 19, 50, 43, 32, 47, 30, 3, 50, 19, 22, 19, 36, 14, 2, 42, 45, 46, 41, 13, 21, 40, 37, 45, 25, 23, 4, 12, 38, 20, 7, 44, 3, 40, 34, 1, 38, 35, 22, 32, 6, 13, 24, 35, 9, 0, 31, 4, 37, 11, 28]
[34, 24, 23, 12, 17, 30, 18, 0, 24, 21, 34, 30, 18, 23, 26, 1, 7, 22, 34, 19, 3, 49, 40, 45, 3, 47, 27, 11, 11, 37, 46, 28, 49, 41, 0, 27, 28, 9, 13, 45, 41, 39, 32, 12, 10, 24, 12, 12, 48, 31, 37, 37, 25, 3, 27, 0, 33, 23, 19, 12, 33, 6, 37, 6, 50, 20, 43, 46, 48, 40, 7, 22, 16, 31, 43, 29, 50, 30, 31, 43, 5, 3, 1, 25, 9, 43, 25, 11, 16, 37, 4, 50, 36, 41, 26, 13, 48, 26, 40, 25, 6, 21, 33, 19, 1, 34, 36, 5, 43, 14, 48, 15, 42, 23, 44, 23, 3, 29, 11, 28, 14, 49, 47, 34, 14, 7, 46, 16, 34, 28, 38, 3, 10, 20, 41, 20, 8, 28, 20, 33, 27, 25, 16, 6, 9, 16, 37, 49, 25, 28, 11, 48, 9, 1, 23, 22]
[49, 50, 31, 45, 1, 15, 15, 40, 34, 37, 10, 50, 5, 23, 37, 47, 42, 2, 36, 18, 43, 47, 23, 28, 5, 28, 42, 16, 44, 12, 15, 13, 22, 36, 27, 0, 16, 1, 35, 4, 20, 28, 13, 30, 14, 9, 23, 8, 23, 19, 41, 13, 22, 36, 47, 30, 2, 7, 41, 20, 41, 46, 27, 16, 13, 31, 36, 46, 39, 0, 32, 7, 32, 25, 11, 7, 28, 36, 34, 9, 31, 4, 48, 21, 2, 19, 41, 29, 28, 29, 25, 19, 44, 22, 18, 12, 10, 33, 12, 40, 46, 35, 46, 11, 44, 35, 46, 32, 5, 22, 28, 46, 19, 42, 10, 8, 20, 29, 24, 19, 20, 42, 33, 27, 23, 25, 32, 1, 40, 32, 14, 48, 16, 9, 25, 39, 10, 48, 36, 22, 34, 13, 42, 19, 48, 9, 43, 31, 15, 13, 13, 14, 21, 16, 25, 24]
[2, 32, 1, 48, 39, 28, 10, 15, 48, 28, 42, 49, 12, 38, 25, 10, 4, 48, 29, 1, 46, 48, 43, 18, 19, 38, 36, 50, 50, 26, 49, 38, 49, 45, 28, 16, 0, 45, 25, 3, 18, 21, 41, 46, 23, 7, 19, 15, 26, 16, 20, 37, 23, 34, 11, 31, 24, 30, 19, 23, 23, 36, 7, 48, 24, 34, 42, 31, 43, 30, 8, 28, 8, 26, 26, 22, 15, 24, 7, 12, 32, 36, 12, 12, 16, 50, 2, 26, 49, 6, 35, 2, 47, 19, 0, 23, 25, 37, 24, 6, 10, 30, 15, 6, 10, 42, 26, 36, 42, 42, 21, 48, 20, 15, 44, 8, 2, 35, 15, 20, 30, 4, 44, 33, 43, 16, 48, 22, 10, 50, 36, 43, 49, 34, 45, 41, 48, 16, 13, 6, 1, 27, 11, 35, 31, 44, 16, 33, 50, 17, 7, 4, 32, 36, 48, 9]
[42, 27, 2, 25, 25, 26, 21, 22, 27, 47, 45, 29, 44, 25, 33, 16, 31, 49, 32, 44, 2, 9, 15, 19, 26, 3, 47, 39, 6, 19, 0, 33, 10, 40, 9, 1, 45, 0, 46, 12, 21, 27, 8, 1, 4, 33, 44, 40, 15, 49, 45, 20, 50, 48, 0, 39, 3, 26, 47, 30, 10, 27, 21, 45, 0, 12, 20, 38, 14, 13, 11, 16, 24, 8, 40, 25, 15, 35, 34, 5, 23, 21, 36, 37, 5, 45, 39, 50, 10, 23, 7, 17, 16, 26, 44, 45, 43, 6, 27, 44, 43, 4, 17, 41, 20, 18, 43, 28, 11, 12, 2, 29, 1, 28, 6, 37, 15, 39, 27, 25, 28, 11, 50, 38, 49, 22, 35, 3, 27, 26, 13, 49, 21, 19, 36, 47, 44, 27, 44, 32, 18, 38, 27, 35, 31, 46, 24, 7, 1, 25, 43, 26, 31, 17, 0, 13]
[7, 40, 33, 18, 8, 40, 16, 42, 37, 11, 14, 35, 32, 34, 26, 38, 7, 19, 49, 9, 11, 48, 42, 47, 19, 6, 15, 17, 20, 29, 26, 19, 29, 6, 13, 35, 25, 46, 0, 22, 5, 46, 18, 37, 5, 23, 31, 29, 33, 19, 13, 31, 23, 8, 17, 17, 14, 46, 28, 10, 40, 22, 43, 41, 22, 9, 24, 29, 12, 31, 12, 22, 42, 3, 24, 12, 15, 47, 0, 5, 29, 10, 19, 24, 26, 29, 10, 1, 14, 43, 46, 49, 7, 48, 2, 26, 45, 7, 1, 22, 49, 11, 12, 24, 13, 2, 44, 21, 20, 11, 18, 42, 12, 10, 19, 28, 28, 4, 26, 28, 26, 40, 10, 10, 21, 24, 50, 1, 6, 16, 0, 32, 12, 32, 10, 18, 21, 5, 14, 46, 8, 16, 37, 49, 42, 14, 45, 45, 48, 26, 20, 38, 41, 16, 19, 5]
[23, 3, 41, 27, 6, 25, 40, 31, 38, 29, 35, 29, 25, 20, 41, 42, 27, 36, 33, 24, 34, 39, 41, 37, 49, 18, 12, 25, 19, 35, 47, 4, 14, 2, 45, 4, 3, 12, 22, 0, 25, 24, 20, 41, 50, 24, 28, 49, 40, 37, 46, 43, 39, 23, 46, 34, 12, 16, 39, 24, 12, 9, 26, 5, 21, 22, 26, 12, 47, 13, 33, 29, 35, 25, 34, 3, 1, 0, 25, 10, 34, 10, 44, 38, 2, 38, 28, 48, 18, 40, 29, 14, 41, 23, 25, 7, 3, 34, 21, 8, 7, 48, 14, 45, 26, 44, 23, 40, 30, 16, 41, 42, 3, 11, 36, 33, 10, 47, 23, 21, 16, 24, 8, 33, 38, 38, 48, 24, 21, 22, 12, 4, 49, 8, 38, 7, 24, 46, 5, 5, 25, 40, 26, 46, 16, 3, 28, 15, 20, 39, 29, 21, 45, 43, 40, 43]
[34, 40, 33, 3, 10, 1, 6, 42, 36, 26, 33, 14, 5, 49, 37, 30, 18, 15, 41, 9, 10, 42, 38, 18, 20, 27, 3, 23, 9, 6, 44, 46, 8, 15, 41, 20, 18, 21, 5, 25, 0, 43, 17, 41, 20, 50, 24, 8, 22, 41, 26, 35, 6, 20, 27, 8, 50, 39, 5, 33, 47, 44, 0, 14, 25, 45, 31, 17, 11, 2, 33, 6, 27, 42, 39, 14, 8, 18, 23, 11, 18, 22, 19, 47, 45, 21, 44, 28, 0, 2, 6, 28, 4, 32, 38, 26, 42, 8, 12, 33, 35, 16, 3, 43, 15, 26, 17, 5, 28, 27, 10, 14, 42, 40, 19, 41, 31, 42, 29, 50, 17, 45, 37, 26, 33, 15, 46, 27, 26, 33, 32, 12, 47, 13, 14, 50, 31, 12, 11, 13, 13, 16, 34, 6, 34, 48, 32, 4, 4, 25, 3, 13, 24, 21, 30, 42]
[18, 36, 37, 27, 4, 43, 34, 30, 24, 29, 25, 2, 12, 35, 33, 8, 45, 31, 24, 31, 16, 29, 10, 22, 21, 21, 38, 32, 5, 10, 31, 40, 13, 21, 39, 28, 21, 27, 46, 24, 43, 0, 41, 13, 28, 19, 1, 16, 45, 26, 7, 36, 31, 33, 25, 0, 13, 18, 2, 0, 48, 5, 28, 6, 37, 32, 16, 6, 9, 0, 44, 46, 9, 47, 7, 5, 26, 36, 6, 12, 36, 12, 27, 35, 21, 20, 33, 4, 28, 20, 26, 28, 44, 14, 15, 20, 28, 25, 39, 40, 45, 13, 48, 2, 10, 39, 13, 7, 0, 9, 40, 16, 19, 27, 5, 15, 1, 36, 48, 6, 8, 0, 21, 2, 8, 45, 39, 17, 23, 6, 18, 19, 8, 8, 45, 33, 28, 21, 34, 43, 32, 5, 45, 28, 13, 6, 18, 27, 24, 2, 4, 39, 1, 39, 14, 23]
[30, 14, 7, 24, 0, 21, 37, 12, 42, 0, 50, 27, 33, 9, 0, 12, 43, 33, 33, 35, 25, 42, 20, 18, 1, 50, 28, 43, 37, 39, 9, 15, 28, 33, 32, 13, 41, 8, 18, 20, 17, 41, 0, 25, 4, 3, 13, 13, 47, 6, 36, 16, 42, 28, 45, 9, 40, 17, 20, 49, 15, 27, 16, 24, 39, 12, 25, 37, 37, 20, 6, 48, 15, 47, 25, 37, 43, 47, 17, 1, 43, 31, 28, 47, 1, 10, 14, 41, 41, 46, 16, 11, 7, 18, 47, 3, 5, 43, 42, 42, 8, 5, 22, 34, 20, 31, 1, 7, 5, 43, 37, 17, 47, 20, 35, 5, 14, 19, 29, 10, 14, 10, 15, 47, 42, 12, 10, 0, 26, 20, 3, 11, 4, 9, 48, 18, 30, 17, 50, 42, 39, 37, 37, 32, 45, 5, 3, 41, 3, 35, 2, 35, 20, 47, 9, 44]
[9, 43, 44, 29, 35, 42, 38, 45, 45, 7, 47, 19, 19, 31, 16, 13, 48, 14, 39, 17, 25, 18, 43, 38, 22, 6, 11, 9, 28, 32, 38, 0, 49, 2, 12, 30, 46, 1, 37, 41, 41, 13, 25, 0, 28, 28, 24, 39, 22, 25, 17, 23, 17, 42, 29, 38, 8, 46, 48, 22, 43, 41, 22, 32, 1, 20, 46, 26, 14, 4, 25, 33, 41, 25, 36, 43, 22, 0, 41, 2, 19, 14, 31, 8, 14, 3, 5, 28, 39, 4, 14, 18, 45, 46, 28, 26, 37, 17, 18, 2, 2, 41, 49, 32, 15, 16, 31, 21, 4, 33, 17, 41, 46, 45, 40, 40, 19, 6, 26, 27, 1, 49, 33, 13, 28, 26, 28, 46, 34, 18, 41, 32, 40, 31, 31, 17, 38, 30, 14, 44, 28, 42, 4, 50, 22, 49, 17, 24, 33, 18, 10, 5, 39, 23, 20, 47]
[26, 46, 29, 38, 45, 29, 15, 41, 41, 45, 28, 18, 35, 20, 20, 7, 20, 36, 28, 18, 39, 33, 41, 14, 13, 9, 2, 3, 21, 8, 50, 17, 17, 45, 10, 14, 23, 4, 5, 50, 20, 28, 4, 28, 0, 21, 45, 24, 41, 4, 22, 7, 45, 40, 32, 34, 23, 15, 43, 13, 25, 23, 33, 4, 34, 12, 7, 47, 25, 28, 17, 14, 48, 25, 5, 29, 46, 14, 37, 45, 23, 20, 47, 6, 43, 13, 45, 27, 41, 50, 22, 23, 28, 45, 8, 50, 36, 13, 14, 45, 14, 27, 38, 7, 30, 25, 12, 14, 10, 40, 28, 26, 33, 30, 13, 17, 23, 24, 0, 11, 34, 5, 29, 6, 36, 42, 14, 45, 50, 25, 40, 43, 12, 42, 11, 23, 19, 43, 41, 35, 9, 28, 33, 21, 15, 20, 45, 39, 32, 44, 42, 4, 49, 47, 37, 50]
[35, 19, 30, 17, 12, 41, 30, 29, 13, 19, 44, 16, 19, 5, 6, 31, 17, 16, 31, 44, 8, 44, 10, 34, 21, 26, 33, 39, 40, 22, 23, 23, 25, 45, 24, 9, 7, 33, 23, 24, 50, 19, 3, 28, 21, 0, 33, 2, 26, 27, 13, 29, 0, 48, 11, 12, 7, 30, 26, 30, 30, 50, 20, 9, 28, 36, 43, 29, 22, 46, 10, 31, 14, 18, 19, 21, 23, 47, 32, 49, 13, 9, 15, 40, 2, 22, 46, 43, 32, 28, 6, 20, 34, 37, 24, 50, 21, 32, 12, 31, 45, 16, 28, 5, 26, 35, 39, 9, 17, 10, 30, 4, 1, 7, 9, 6, 2, 42, 10, 48, 3, 49, 40, 7, 13, 48, 23, 22, 43, 29, 25, 1, 8, 17, 20, 39, 16, 25, 14, 8, 40, 32, 2, 12, 40, 0, 33, 12, 30, 20, 9, 18, 14, 3, 42, 44]
[29, 13, 44, 6, 38, 43, 3, 0, 19, 42, 29, 44, 5, 32, 30, 44, 23, 30, 38, 17, 27, 10, 36, 34, 38, 26, 43, 34, 28, 9, 25, 19, 2, 39, 12, 23, 19, 44, 31, 28, 24, 1, 13, 24, 45, 33, 0, 35, 3, 24, 1, 47, 0, 17, 47, 4, 5, 28, 7, 40, 43, 39, 23, 20, 7, 31, 0, 48, 3, 39, 23, 6, 37, 2, 17, 50, 19, 22, 44, 41, 47, 4, 1, 1, 25, 8, 16, 21, 44, 29, 34, 38, 19, 29, 11, 24, 31, 49, 47, 16, 38, 19, 50, 41, 1, 8, 5, 21, 48, 26, 44, 34, 45, 8, 11, 34, 40, 40, 0, 46, 50, 22, 4, 19, 10, 41, 5, 41, 25, 49, 50, 35, 28, 11, 3, 22, 12, 10, 9, 47, 24, 11, 33, 40, 8, 38, 6, 47, 34, 10, 31, 48, 31, 3, 14, 43]
[31, 41, 50, 32, 35, 34, 49, 1, 14, 28, 26, 49, 39, 0, 48, 24, 29, 33, 38, 22, 26, 43, 41, 8, 11, 0, 22, 45, 18, 37, 20, 29, 49, 25, 12, 8, 15, 40, 29, 49, 8, 16, 13, 39, 24, 2, 35, 0, 21, 46, 43, 1, 32, 48, 41, 43, 21, 13, 39, 5, 43, 36, 3, 23, 12, 26, 47, 7, 32, 40, 26, 37, 27, 39, 26, 45, 22, 9, 40, 33, 23, 24, 36, 46, 11, 41, 43, 21, 48, 34, 36, 31, 9, 49, 48, 11, 0, 3, 26, 33, 49, 44, 41, 44, 39, 18, 13, 8, 43, 29, 24, 5, 2, 7, 28, 3, 42, 36, 42, 32, 49, 13, 42, 40, 0, 44, 5, 30, 32, 7, 43, 23, 35, 31, 20, 13, 23, 3, 25, 23, 38, 40, 25, 3, 44, 28, 42, 7, 0, 30, 10, 26, 43, 15, 4, 37]
[43, 6, 26, 32, 16, 9, 34, 31, 42, 21, 28, 0, 49, 22, 32, 13, 49, 23, 49, 6, 28, 2, 24, 19, 25, 0, 33, 8, 10, 40, 46, 43, 7, 22, 48, 23, 26, 15, 33, 40, 22, 45, 47, 22, 41, 26, 3, 21, 0, 44, 28, 28, 27, 19, 47, 41, 10, 31, 29, 47, 30, 1, 12, 19, 4, 1, 33, 20, 27, 35, 44, 9, 28, 37, 24, 45, 32, 15, 3, 10, 43, 16, 8, 47, 35, 18, 31, 6, 3, 13, 17, 50, 4, 36, 28, 31, 35, 30, 16, 8, 9, 24, 29, 18, 1, 46, 20, 42, 32, 22, 26, 46, 31, 49, 7, 47, 26, 8, 1, 1, 16, 42, 23, 48, 18, 30, 38, 46, 37, 24, 44, 47, 5, 0, 16, 43, 41, 43, 50, 12, 9, 39, 1, 38, 17, 21, 44, 50, 1, 34, 22, 41, 11, 46, 49, 31]
[19, 38, 20, 48, 18, 4, 32, 0, 18, 4, 29, 12, 40, 12, 0, 10, 41, 16, 38, 5, 12, 36, 7, 26, 31, 45, 18, 1, 16, 7, 27, 32, 4, 23, 31, 19, 16, 49, 19, 37, 41, 26, 6, 25, 4, 27, 24, 46, 44, 0, 4, 4, 42, 8, 32, 13, 9, 47, 23, 35, 31, 0, 12, 11, 1, 14, 2, 36, 39, 4, 9, 29, 7, 24, 11, 22, 0, 6, 43, 44, 23, 30, 44, 39, 24, 20, 26, 4, 6, 21, 18, 34, 25, 17, 37, 11, 27, 25, 37, 6, 7, 48, 26, 1, 50, 16, 35, 43, 47, 33, 16, 13, 50, 44, 20, 30, 21, 49, 41, 24, 36, 18, 6, 10, 28, 44, 45, 41, 25, 31, 10, 36, 6, 49, 32, 34, 1, 10, 37, 7, 21, 7, 10, 36, 10, 14, 9, 33, 37, 10, 10, 1, 6, 28, 27, 19]
[31, 24, 34, 26, 17, 35, 11, 32, 48, 45, 26, 26, 43, 32, 47, 11, 40, 3, 50, 1, 28, 18, 34, 26, 37, 29, 2, 37, 18, 42, 41, 20, 7, 10, 37, 41, 20, 45, 13, 46, 26, 7, 36, 17, 22, 13, 1, 43, 28, 4, 0, 21, 47, 27, 43, 11, 6, 40, 30, 32, 26, 7, 1, 43, 15, 33, 21, 13, 47, 20, 32, 27, 2, 38, 26, 48, 7, 43, 12, 12, 3, 11, 41, 22, 28, 36, 34, 46, 33, 4, 34, 28, 44, 1, 15, 27, 44, 22, 46, 18, 40, 40, 44, 24, 45, 23, 1, 29, 10, 45, 11, 8, 12, 19, 44, 44, 40, 12, 1, 8, 8, 26, 34, 3, 44, 36, 33, 47, 48, 30, 38, 18, 16, 32, 6, 50, 7, 5, 10, 1, 26, 48, 9, 31, 36, 20, 7, 41, 36, 15, 46, 48, 46, 5, 2, 44]
[11, 20, 3, 31, 47, 49, 27, 50, 47, 38, 11, 20, 39, 19, 28, 9, 27, 26, 46, 22, 38, 31, 44, 31, 34, 23, 48, 48, 43, 27, 27, 45, 5, 37, 37, 13, 37, 20, 31, 43, 35, 36, 16, 23, 7, 29, 47, 1, 28, 4, 21, 0, 40, 21, 40, 2, 6, 17, 42, 25, 1, 35, 27, 45, 38, 17, 0, 19, 1, 44, 25, 49, 0, 2, 22, 40, 49, 27, 19, 30, 16, 26, 49, 20, 1, 26, 25, 32, 21, 28, 30, 24, 26, 47, 47, 31, 43, 49, 17, 12, 39, 15, 41, 20, 18, 50, 49, 28, 29, 8, 12, 34, 39, 41, 0, 31, 45, 1, 13, 13, 20, 25, 38, 20, 0, 41, 20, 48, 23, 34, 50, 9, 33, 27, 21, 42, 4, 2, 45, 32, 13, 36, 7, 12, 38, 31, 13, 2, 9, 34, 41, 31, 8, 32, 23, 0]
[26, 29, 39, 46, 14, 2, 46, 44, 46, 37, 29, 3, 10, 40, 35, 18, 19, 46, 48, 1, 28, 37, 22, 2, 2, 17, 10, 4, 50, 32, 6, 47, 9, 43, 25, 22, 23, 50, 23, 39, 6, 31, 42, 17, 45, 0, 0, 32, 27, 42, 47, 40, 0, 5, 35, 20, 26, 11, 30, 45, 36, 37, 5, 50, 14, 16, 8, 20, 39, 42, 29, 19, 39, 20, 2, 34, 22, 27, 6, 1, 50, 9, 9, 49, 27, 26, 26, 19, 21, 17, 50, 29, 29, 35, 4, 19, 26, 1, 47, 45, 0, 34, 10, 45, 4, 18, 7, 13, 6, 3, 44, 43, 8, 40, 1, 36, 35, 49, 2, 49, 2, 1, 21, 12, 50, 43, 3, 14, 46, 18, 21, 43, 5, 11, 36, 28, 28, 9, 36, 43, 14, 19, 14, 21, 30, 45, 15, 12, 3, 17, 27, 37, 46, 33, 16, 17]
[29, 13, 24, 42, 2, 35, 11, 21, 10, 7, 50, 36, 9, 10, 1, 39, 2, 20, 15, 45, 20, 20, 19, 0, 22, 38, 27, 1, 12, 47, 44, 30, 1, 27, 3, 36, 34, 48, 8, 23, 20, 33, 28, 42, 40, 48, 17, 48, 19, 8, 27, 21, 5, 0, 4, 9, 3, 17, 13, 6, 33, 30, 49, 26, 15, 34, 12, 47, 44, 30, 35, 22, 27, 14, 12, 25, 17, 13, 24, 47, 28, 23, 27, 29, 23, 8, 13, 27, 30, 12, 8, 41, 12, 50, 0, 33, 26, 44, 2, 33, 12, 35, 11, 13, 28, 0, 50, 29, 3, 41, 43, 40, 3, 33, 26, 20, 30, 36, 23, 49, 16, 14, 25, 46, 50, 2, 37, 31, 27, 24, 25, 2, 11, 2, 27, 41, 18, 47, 46, 37, 1, 1, 30, 44, 37, 1, 24, 17, 1, 2, 8, 7, 49, 45, 7, 41]
[36, 15, 19, 26, 8, 13, 48, 15, 39, 30, 31, 49, 1, 20, 33, 23, 39, 12, 34, 0, 33, 6, 27, 46, 9, 8, 48, 39, 4, 16, 21, 19, 44, 29, 27, 47, 11, 0, 17, 46, 27, 25, 45, 29, 32, 11, 47, 41, 47, 32, 43, 40, 35, 4, 0, 20, 48, 10, 27, 12, 43, 16, 42, 20, 26, 28, 22, 13, 24, 19, 16, 41, 3, 5, 4, 45, 12, 36, 37, 44, 18, 23, 33, 2, 5, 46, 13, 18, 34, 7, 2, 31, 39, 30, 47, 17, 39, 29, 39, 1, 2, 17, 35, 45, 7, 25, 48, 16, 36, 47, 50, 42, 9, 43, 14, 15, 13, 13, 21, 32, 34, 6, 26, 0, 49, 42, 3, 24, 45, 9, 3, 31, 41, 38, 5, 12, 9, 0, 18, 29, 49, 40, 4, 38, 5, 31, 41, 37, 10, 23, 5, 43, 33, 34, 42, 5]
[34, 13, 44, 44, 23, 21, 49, 45, 41, 4, 40, 18, 29, 11, 4, 33, 29, 20, 12, 41, 20, 32, 42, 36, 34, 36, 45, 18, 48, 1, 3, 41, 47, 30, 0, 30, 31, 39, 17, 34, 8, 0, 9, 38, 34, 12, 4, 43, 41, 13, 11, 2, 20, 9, 20, 0, 30, 36, 17, 9, 49, 34, 5, 10, 31, 30, 45, 29, 48, 34, 7, 38, 13, 11, 0, 4, 27, 22, 43, 34, 20, 48, 33, 3, 24, 44, 2, 34, 0, 25, 17, 5, 17, 7, 50, 31, 9, 0, 42, 13, 35, 38, 35, 28, 24, 40, 40, 27, 13, 35, 45, 28, 26, 49, 3, 26, 23, 44, 1, 6, 4, 27, 15, 17, 42, 50, 48, 42, 18, 1, 16, 35, 48, 25, 44, 36, 19, 31, 34, 34, 6, 28, 13, 28, 11, 45, 31, 33, 7, 41, 17, 8, 0, 1, 0, 20]
[19, 7, 2, 38, 4, 37, 3, 46, 30, 13, 9, 21, 49, 35, 15, 2, 33, 38, 32, 39, 12, 35, 13, 29, 46, 36, 6, 14, 19, 16, 29, 5, 30, 16, 33, 2, 24, 3, 14, 12, 50, 13, 40, 8, 23, 7, 5, 21, 10, 9, 6, 6, 26, 3, 48, 30, 0, 8, 15, 2, 5, 5, 26, 30, 10, 44, 45, 5, 19, 0, 18, 26, 48, 2, 21, 23, 25, 42, 26, 10, 29, 50, 12, 15, 19, 22, 4, 5, 33, 41, 15, 10, 40, 45, 9, 38, 22, 36, 4, 42, 25, 27, 11, 36, 50, 48, 11, 17, 14, 0, 14, 47, 33, 27, 31, 19, 19, 33, 39, 36, 39, 42, 31, 50, 13, 20, 21, 13, 20, 45, 12, 9, 6, 50, 38, 49, 10, 24, 23, 31, 48, 16, 47, 8, 42, 10, 44, 15, 48, 23, 18, 10, 39, 35, 20, 45]
[35, 27, 22, 33, 29, 22, 0, 26, 4, 9, 4, 42, 25, 48, 22, 40, 47, 11, 41, 17, 40, 5, 38, 49, 26, 36, 0, 16, 36, 19, 38, 0, 26, 2, 23, 7, 30, 26, 46, 16, 39, 18, 17, 46, 15, 30, 28, 13, 31, 47, 40, 17, 11, 17, 10, 36, 8, 0, 12, 9, 30, 29, 32, 44, 16, 14, 39, 39, 10, 28, 1, 40, 41, 44, 44, 37, 41, 17, 38, 44, 13, 34, 19, 49, 41, 30, 10, 19, 29, 39, 41, 37, 27, 37, 31, 11, 17, 48, 37, 48, 45, 3, 2, 40, 15, 4, 44, 16, 41, 16, 29, 24, 23, 32, 13, 48, 41, 14, 42, 30, 30, 16, 8, 30, 11, 8, 32, 36, 16, 17, 40, 34, 47, 50, 26, 26, 26, 15, 7, 12, 20, 20, 41, 12, 0, 35, 20, 28, 26, 44, 22, 10, 28, 33, 30, 44]
