N1,N2,...,Nx
[12, 13, 29, 1, 22, 26, 12, 25, 4, 5, 1, 35, 45, 5, 32, 32, 25, 19, 18, 27, 28, 21, 42, 0, 11, 5, 13, 49, 26, 43, 20, 47, 42, 10, 22, 27, 47, 12, 45, 23, 35, 21, 37, 39, 33, 44, 4, 13, 12, 11, 50, 13, 34, 46, 14, 6, 49, 18, 15, 24, 38, 11, 3, 5, 10, 47, 30, 39, 34, 42, 3, 18, 22, 24, 2, 27, 16, 7, 32, 36, 5, 29, 26, 13, 47, 4, 45, 8, 36, 19, 43, 39, 44, 5, 37, 48, 13, 28, 43, 23, 25, 29, 5, 1, 34, 8, 37, 7, 11, 23, 8, 5, 22, 11, 50, 19, 8, 27, 39, 37, 23, 27, 20, 31, 40, 3, 10, 14, 0, 44, 50, 0, 6, 36, 28, 43, 23, 37, 30, 42, 14, 7, 46, 29, 38, 49, 1, 15, 49, 49, 44, 20, 37, 19, 36, 25, 41, 29, 35, 11, 17, 39, 50, 5, 19, 39, 19, 23, 10, 29, 11, 50, 1, 34, 7, 5, 38, 2, 32, 25, 12, 34, 23, 22, 27, 6, 11, 13, 8, 0, 28, 15, 22, 49]
[14, 30, 48, 29, 25, 44, 29, 12, 22, 28, 16, 49, 37, 1, 46, 49, 8, 9, 47, 18, 4, 10, 23, 11, 0, 32, 42, 34, 49, 14, 46, 42, 28, 11, 38, 33, 20, 22, 9, 17, 1, 44, 28, 36, 9, 14, 23, 46, 26, 48, 41, 37, 19, 3, 45, 28, 22, 40, 42, 9, 36, 4, 8, 44, 31, 42, 35, 11, 34, 1, 29, 0, 38, 17, 42, 20, 32, 7, 11, 14, 21, 24, 47, 32, 48, 25, 22, 10, 28, 31, 20, 3, 34, 23, 41, 6, 32, 36, 28, 7, 39, 8, 34, 45, 27, 25, 43, 18, 23, 24, 6, 40, 0, 9, 8, 2, 17, 18, 47, 2, 33, 27, 41, 6, 47, 23, 24, 17, 9, 22, 9, 9, 11, 24, 13, 19, 21, 8, 47, 32, 46, 29, 31, 8, 8, 36, 9, 46, 19, 43, 2, 44, 13, 50, 9, 41, 8, 41, 21, 3, 31, 18, 35, 21, 19, 33, 25, 3, 31, 19, 16, 42, 44, 49, 12, 17, 47, 48, 13, 1, 29, 46, 16, 6, 41, 9, 36, 30, 31, 49, 18, 26, 41, 46]
[25, 11, 15, 27, 40, 44, 5, 36, 3, 43, 22, 37, 11, 41, 8, 34, 22, 7, 32, 22, 36, 49, 22, 5, 32, 0, 50, 12, 37, 37, 4, 24, 4, 36, 25, 37, 4, 46, 47, 10, 17, 23, 12, 26, 27, 8, 25, 31, 36, 18, 28, 21, 0, 10, 13, 3, 32, 22, 3, 3, 13, 4, 37, 32, 5, 1, 14, 37, 45, 44, 10, 10, 0, 29, 42, 38, 33, 10, 43, 30, 18, 22, 47, 49, 5, 26, 28, 38, 38, 39, 20, 44, 10, 27, 29, 42, 3, 26, 17, 14, 36, 7, 36, 9, 43, 46, 42, 8, 4, 35, 46, 4, 38, 41, 34, 9, 8, 31, 30, 24, 41, 15, 35, 44, 14, 17, 11, 12, 1, 13, 19, 23, 17, 5, 25, 43, 32, 7, 26, 25, 20, 21, 23, 26, 44, 9, 50, 14, 18, 9, 19, 2, 6, 38, 1, 41, 30, 10, 12, 15, 2, 19, 30, 30, 39, 16, 34, 17, 8, 18, 4, 32, 19, 19, 14, 22, 24, 38, 31, 48, 46, 29, 5, 40, 23, 48, 49, 26, 43, 40, 33, 44, 34, 12]
[41, 9, 10, 14, 48, 20, 5, 12, 10, 2, 36, 13, 39, 19, 6, 1, 41, 35, 45, 36, 8, 29, 21, 13, 42, 50, 0, 15, 13, 22, 34, 40, 12, 0, 27, 21, 46, 49, 27, 36, 37, 44, 40, 30, 23, 21, 44, 17, 33, 20, 15, 7, 26, 18, 49, 25, 2, 12, 26, 13, 0, 48, 38, 46, 17, 0, 10, 10, 4, 20, 3, 38, 21, 40, 46, 39, 15, 9, 40, 6, 40, 41, 1, 3, 48, 18, 40, 30, 42, 15, 46, 0, 40, 32, 35, 16, 0, 22, 38, 4, 23, 1, 2, 10, 21, 6, 35, 20, 0, 19, 48, 17, 2, 35, 34, 43, 29, 29, 16, 29, 38, 8, 12, 16, 47, 3, 32, 27, 20, 12, 27, 34, 10, 3, 19, 14, 18, 40, 18, 43, 48, 46, 50, 18, 34, 23, 31, 45, 7, 47, 36, 27, 29, 48, 34, 6, 24, 48, 42, 44, 10, 11, 19, 7, 6, 48, 11, 17, 41, 44, 48, 44, 31, 34, 15, 8, 10, 42, 13, 30, 7, 24, 26, 2, 20, 30, 48, 1, 28, 41, 50, 6, 46, 50]
[12, 27, 34, 31, 27, 13, 48, 11, 0, 19, 47, 13, 6, 14, 44, 25, 4, 0, 27, 10, 50, 26, 45, 49, 34, 12, 15, 0, 25, 23, 24, 3, 40, 21, 50, 14, 31, 15, 48, 42, 5, 7, 8, 1, 5, 3, 36, 36, 34, 38, 30, 25, 24, 14, 8, 28, 31, 9, 28, 19, 9, 38, 27, 36, 42, 47, 2, 40, 38, 14, 41, 35, 33, 27, 41, 3, 34, 4, 25, 20, 41, 31, 3, 5, 14, 6, 47, 30, 25, 42, 49, 38, 8, 17, 2, 7, 47, 18, 40, 38, 16, 15, 28, 32, 17, 2, 15, 13, 2, 40, 1, 23, 15, 47, 48, 44, 10, 11, 0, 19, 50, 7, 37, 50, 39, 23, 42, 42, 28, 31, 10, 29, 26, 26, 16, 44, 11, 1, 21, 18, 12, 26, 45, 38, 50, 45, 32, 10, 17, 36, 34, 13, 20, 24, 36, 25, 37, 15, 19, 6, 19, 49, 24, 38, 30, 10, 10, 7, 9, 9, 30, 32, 48, 19, 35, 50, 38, 8, 21, 2, 0, 22, 37, 3, 19, 2, 4, 47, 17, 49, 41, 36, 3, 17]
[9, 18, 35, 18, 46, 9, 23, 30, 18, 39, 7, 42, 13, 8, 43, 13, 50, 43, 50, 40, 24, 27, 19, 26, 49, 37, 13, 25, 0, 28, 50, 10, 13, 41, 47, 14, 36, 4, 48, 4, 40, 22, 33, 36, 24, 6, 0, 43, 50, 10, 26, 31, 25, 20, 31, 43, 27, 16, 28, 14, 34, 45, 10, 0, 40, 44, 23, 23, 49, 5, 5, 17, 40, 20, 15, 38, 31, 12, 22, 38, 49, 23, 31, 31, 6, 23, 15, 50, 6, 6, 4, 6, 11, 21, 11, 4, 40, 28, 26, 27, 7, 18, 17, 25, 50, 18, 26, 10, 25, 17, 29, 4, 44, 11, 2, 8, 28, 16, 30, 31, 22, 1, 15, 30, 8, 17, 11, 49, 5, 11, 22, 14, 19, 30, 40, 24, 30, 50, 7, 29, 37, 11, 21, 38, 10, 47, 37, 39, 11, 24, 14, 6, 46, 40, 16, 42, 40, 49, 9, 3, 27, 15, 50, 12, 2, 34, 16, 11, 40, 11, 33, 41, 23, 45, 26, 26, 45, 35, 23, 2, 22, 46, 7, 26, 31, 13, 32, 6, 6, 46, 30, 47, 48, 16]
[16, 45, 2, 22, 21, 44, 48, 43, 49, 47, 14, 11, 31, 28, 45, 27, 33, 49, 26, 34, 35, 47, 25, 43, 14, 37, 22, 23, 28, 0, 27, 46, 21, 38, 16, 10, 23, 10, 21, 27, 39, 11, 47, 0, 4, 4, 38, 10, 18, 26, 50, 23, 43, 28, 43, 49, 40, 28, 20, 32, 41, 12, 46, 31, 33, 9, 33, 48, 14, 0, 43, 18, 47, 23, 15, 3, 7, 24, 45, 22, 41, 17, 30, 25, 7, 36, 6, 9, 17, 41, 35, 43, 20, 20, 45, 23, 16, 50, 10, 17, 44, 29, 45, 19, 36, 21, 29, 9, 40, 44, 27, 8, 6, 18, 40, 39, 23, 33, 39, 27, 25, 29, 41, 5, 32, 39, 33, 26, 44, 39, 16, 32, 48, 36, 7, 20, 40, 18, 4, 47, 11, 41, 27, 37, 28, 28, 42, 4, 34, 46, 14, 35, 3, 32, 42, 25, 12, 31, 20, 22, 21, 16, 1, 40, 37, 23, 2, 32, 20, 10, 8, 11, 25, 42, 33, 32, 0, 38, 20, 36, 31, 25, 0, 7, 13, 19, 24, 42, 10, 12, 24, 35, 49, 10]
[16, 44, 13, 17, 28, 20, 49, 41, 27, 49, 35, 40, 33, 30, 34, 6, 11, 29, 25, 45, 39, 41, 36, 20, 46, 4, 34, 24, 50, 27, 0, 33, 1, 6, 14, 41, 28, 24, 41, 10, 33, 44, 5, 7, 42, 28, 16, 48, 31, 28, 4, 44, 18, 8, 28, 49, 4, 21, 40, 43, 30, 0, 42, 8, 30, 46, 11, 25, 10, 38, 31, 9, 23, 6, 3, 13, 16, 34, 6, 47, 4, 10, 17, 11, 13, 25, 49, 10, 49, 32, 15, 16, 36, 50, 6, 6, 37, 40, 15, 38, 44, 1, 41, 46, 11, 32, 43, 26, 47, 49, 45, 26, 18, 37, 34, 4, 39, 48, 7, 18, 50, 1, 39, 49, 29, 3, 21, 8, 48, 20, 21, 17, 15, 15, 20, 4, 34, 1, 31, 32, 17, 46, 1, 10, 14, 41, 8, 3, 8, 15, 11, 47, 26, 40, 50, 43, 33, 39, 10, 43, 39, 35, 48, 19, 21, 15, 10, 25, 9, 37, 40, 25, 41, 42, 41, 47, 50, 48, 25, 38, 42, 25, 42, 24, 42, 32, 43, 23, 25, 0, 34, 49, 15, 35]
[2, 42, 45, 27, 14, 29, 24, 49, 45, 34, 49, 10, 41, 42, 11, 48, 41, 29, 32, 20, 34, 22, 45, 47, 42, 24, 40, 3, 10, 46, 33, 0, 50, 5, 44, 31, 8, 3, 26, 5, 9, 1, 31, 31, 1, 4, 50, 23, 35, 40, 1, 19, 29, 8, 42, 33, 20, 18, 41, 10, 32, 29, 4, 19, 8, 27, 5, 49, 26, 31, 42, 10, 32, 7, 47, 20, 50, 26, 5, 40, 23, 41, 41, 7, 4, 32, 30, 8, 28, 43, 29, 41, 5, 42, 23, 5, 27, 30, 27, 45, 15, 10, 13, 9, 8, 14, 48, 1, 40, 30, 33, 22, 33, 49, 18, 44, 44, 31, 41, 1, 50, 38, 21, 21, 20, 38, 8, 15, 48, 16, 36, 15, 27, 43, 15, 16, 11, 47, 22, 39, 20, 7, 38, 0, 16, 42, 0, 36, 26, 6, 33, 47, 27, 1, 19, 38, 15, 44, 35, 30, 38, 9, 33, 13, 38, 8, 24, 43, 43, 10, 36, 41, 41, 5, 46, 42, 36, 15, 8, 12, 22, 3, 26, 49, 4, 50, 14, 7, 35, 11, 46, 27, 35, 16]
[38, 30, 18, 47, 26, 23, 2, 0, 20, 18, 39, 40, 19, 9, 47, 30, 7, 13, 22, 5, 7, 37, 27, 42, 28, 4, 12, 40, 13, 21, 1, 50, 0, 43, 18, 10, 16, 38, 10, 34, 30, 50, 5, 25, 29, 10, 24, 15, 1, 40, 39, 30, 8, 12, 26, 34, 43, 28, 14, 22, 45, 40, 31, 34, 37, 45, 6, 47, 28, 9, 27, 50, 41, 45, 38, 50, 37, 11, 0, 16, 42, 43, 27, 44, 49, 44, 34, 49, 6, 34, 14, 5, 50, 1, 20, 27, 19, 5, 38, 16, 30, 27, 7, 35, 30, 19, 26, 31, 17, 45, 37, 13, 12, 16, 41, 40, 1, 37, 32, 45, 37, 46, 13, 31, 14, 41, 16, 25, 21, 9, 21, 20, 12, 15, 46, 28, 37, 1, 44, 2, 45, 25, 30, 19, 49, 34, 6, 35, 7, 48, 23, 33, 10, 8, 14, 14, 23, 17, 10, 45, 24, 8, 7, 23, 27, 9, 25, 44, 44, 12, 30, 25, 14, 1, 1, 4, 24, 3, 4, 21, 7, 34, 24, 9, 41, 2, 30, 4, 23, 38, 40, 24, 9, 8]
[41, 42, 49, 37, 45, 45, 31, 23, 7, 46, 9, 25, 47, 4, 38, 11, 13, 49, 44, 32, 2, 23, 42, 10, 11, 36, 0, 21, 41, 38, 6, 5, 43, 0, 37, 28, 0, 17, 45, 37, 28, 21, 6, 37, 7, 40, 15, 7, 25, 7, 35, 23, 50, 46, 43, 13, 11, 47, 32, 30, 24, 5, 23, 33, 22, 50, 23, 41, 21, 29, 44, 20, 14, 44, 2, 29, 14, 18, 32, 39, 17, 23, 41, 35, 14, 5, 4, 26, 38, 10, 43, 35, 22, 35, 34, 31, 10, 3, 18, 39, 34, 40, 15, 38, 40, 32, 18, 14, 40, 14, 32, 45, 16, 25, 37, 17, 24, 18, 36, 8, 24, 36, 47, 4, 31, 12, 14, 4, 29, 21, 36, 0, 35, 5, 42, 49, 48, 39, 33, 14, 39, 34, 31, 31, 7, 10, 2, 10, 2, 41, 49, 42, 41, 3, 16, 40, 48, 17, 17, 13, 21, 44, 7, 19, 35, 4, 29, 3, 46, 12, 14, 27, 13, 17, 27, 34, 24, 8, 10, 26, 34, 43, 22, 37, 8, 2, 34, 37, 29, 2, 38, 45, 50, 35]
[40, 40, 44, 40, 45, 43, 48, 33, 1, 33, 23, 34, 8, 11, 26, 25, 1, 5, 48, 46, 36, 49, 4, 22, 38, 25, 27, 50, 47, 16, 14, 44, 18, 37, 0, 13, 44, 31, 21, 39, 44, 34, 15, 16, 19, 40, 10, 21, 49, 45, 30, 34, 42, 21, 0, 12, 35, 6, 16, 16, 50, 42, 43, 14, 25, 50, 50, 8, 24, 9, 29, 25, 13, 20, 10, 6, 2, 39, 25, 9, 12, 34, 9, 8, 33, 31, 17, 4, 40, 4, 17, 13, 28, 0, 28, 27, 50, 34, 27, 18, 18, 7, 23, 12, 3, 49, 28, 3, 34, 31, 44, 26, 32, 25, 0, 16, 27, 18, 31, 10, 41, 10, 31, 6, 21, 0, 19, 23, 37, 9, 19, 32, 49, 8, 48, 37, 6, 21, 11, 28, 42, 48, 19, 26, 43, 14, 9, 18, 27, 20, 40, 14, 33, 38, 46, 45, 43, 19, 41, 19, 45, 20, 38, 42, 29, 36, 14, 20, 27, 37, 8, 42, 28, 15, 38, 44, 40, 27, 37, 40, 31, 46, 30, 29, 23, 50, 28, 23, 36, 44, 17, 23, 38, 46]
[6, 2, 18, 26, 36, 2, 48, 26, 50, 25, 45, 35, 20, 5, 7, 32, 13, 3, 32, 21, 21, 41, 26, 27, 33, 37, 21, 14, 14, 10, 41, 31, 10, 28, 13, 0, 44, 49, 36, 23, 33, 2, 48, 29, 35, 2, 20, 26, 24, 13, 49, 44, 20, 41, 6, 16, 37, 23, 6, 20, 37, 23, 12, 44, 4, 10, 2, 1, 11, 23, 43, 49, 13, 32, 50, 47, 36, 16, 36, 3, 18, 2, 41, 26, 19, 10, 15, 9, 27, 50, 29, 35, 29, 50, 49, 5, 29, 17, 31, 43, 30, 14, 22, 32, 10, 31, 7, 14, 13, 1, 38, 21, 26, 30, 11, 40, 47, 9, 3, 38, 8, 29, 13, 30, 35, 8, 49, 18, 17, 6, 36, 47, 29, 19, 4, 17, 6, 41, 19, 15, 26, 39, 22, 17, 46, 24, 12, 20, 20, 25, 11, 1, 0, 48, 22, 37, 38, 27, 50, 23, 42, 37, 3, 13, 32, 33, 15, 39, 13, 36, 38, 8, 7, 19, 7, 33, 38, 6, 48, 28, 26, 44, 29, 1, 23, 43, 2, 31, 20, 29, 50, 25, 28, 40]
[39, 46, 43, 42, 43, 13, 39, 0, 8, 36, 21, 7, 39, 33, 22, 2, 0, 8, 29, 35, 41, 42, 36, 47, 20, 4, 46, 31, 36, 23, 28, 8, 16, 0, 44, 44, 0, 31, 48, 2, 30, 17, 47, 6, 39, 28, 33, 4, 27, 38, 21, 38, 3, 45, 48, 36, 16, 18, 14, 12, 32, 3, 13, 19, 41, 45, 29, 27, 12, 5, 30, 25, 20, 0, 22, 32, 32, 33, 47, 4, 23, 48, 0, 19, 23, 18, 20, 15, 10, 23, 36, 25, 35, 14, 48, 0, 28, 33, 13, 9, 16, 19, 34, 27, 25, 28, 46, 31, 38, 17, 31, 42, 12, 16, 7, 18, 15, 22, 43, 36, 3, 19, 35, 6, 29, 47, 44, 40, 26, 29, 24, 13, 8, 11, 37, 34, 26, 20, 8, 39, 3, 45, 37, 11, 21, 32, 39, 9, 20, 0, 45, 5, 41, 40, 5, 19, 33, 31, 45, 42, 14, 43, 20, 49, 21, 49, 26, 50, 29, 48, 37, 17, 39, 30, 32, 30, 5, 21, 43, 0, 39, 43, 22, 0, 21, 6, 11, 34, 43, 1, 23, 2, 44, 4]
[36, 21, 1, 32, 6, 50, 8, 30, 6, 36, 43, 0, 29, 46, 30, 48, 50, 5, 17, 25, 26, 5, 4, 12, 22, 46, 49, 15, 4, 10, 24, 3, 38, 17, 31, 49, 31, 0, 34, 39, 20, 47, 4, 7, 16, 33, 46, 47, 34, 25, 28, 4, 36, 44, 5, 18, 39, 38, 8, 24, 0, 49, 9, 9, 41, 7, 13, 12, 42, 42, 5, 18, 2, 37, 6, 42, 27, 5, 35, 33, 31, 32, 36, 28, 15, 27, 19, 27, 42, 43, 47, 50, 16, 12, 27, 23, 8, 33, 21, 40, 5, 2, 42, 32, 32, 14, 10, 27, 14, 30, 2, 50, 10, 31, 34, 18, 20, 0, 39, 45, 35, 49, 13, 33, 27, 0, 46, 17, 34, 7, 33, 50, 40, 38, 49, 2, 38, 4, 25, 44, 10, 5, 8, 27, 40, 9, 50, 27, 24, 20, 15, 9, 17, 33, 5, 36, 8, 4, 15, 9, 46, 40, 1, 40, 28, 25, 27, 29, 49, 32, 16, 21, 25, 50, 39, 39, 39, 13, 28, 33, 30, 28, 36, 5, 28, 29, 28, 36, 32, 38, 47, 46, 26, 18]
[12, 5, 12, 18, 48, 16, 0, 2, 19, 10, 5, 12, 28, 14, 0, 18, 39, 24, 40, 6, 19, 25, 41, 45, 9, 47, 27, 48, 48, 21, 41, 26, 10, 45, 21, 36, 48, 34, 0, 25, 2, 6, 49, 7, 27, 10, 24, 20, 19, 50, 29, 30, 8, 26, 31, 14, 27, 1, 50, 19, 50, 3, 50, 8, 30, 2, 6, 21, 19, 13, 30, 23, 29, 33, 9, 25, 23, 16, 19, 23, 3, 18, 9, 33, 38, 23, 28, 1, 18, 10, 19, 33, 17, 39, 1, 45, 41, 25, 44, 44, 13, 1, 24, 1, 43, 47, 20, 46, 18, 40, 36, 26, 28, 19, 48, 28, 4, 19, 19, 45, 18, 6, 23, 19, 35, 14, 8, 1, 47, 20, 6, 3, 6, 42, 12, 22, 0, 40, 24, 42, 17, 44, 44, 40, 31, 38, 37, 48, 28, 47, 4, 5, 31, 1, 17, 9, 15, 35, 27, 29, 3, 27, 8, 47, 46, 47, 7, 22, 20, 49, 47, 43, 50, 25, 39, 26, 3, 50, 47, 31, 29, 24, 36, 14, 33, 38, 5, 43, 50, 23, 25, 25, 6, 29]
[29, 38, 42, 13, 43, 7, 40, 29, 7, 11, 27, 36, 0, 14, 11, 45, 19, 10, 12, 16, 13, 47, 1, 23, 17, 10, 36, 42, 4, 27, 10, 5, 34, 37, 39, 23, 2, 39, 25, 0, 24, 22, 38, 22, 29, 31, 2, 36, 23, 6, 14, 39, 16, 42, 48, 7, 12, 44, 21, 10, 26, 49, 11, 21, 14, 5, 38, 27, 43, 23, 34, 26, 19, 21, 35, 42, 34, 50, 39, 20, 21, 14, 11, 34, 0, 34, 5, 14, 24, 28, 41, 10, 42, 26, 25, 46, 10, 42, 26, 42, 3, 42, 31, 39, 41, 39, 18, 39, 39, 50, 29, 37, 12, 2, 27, 2, 17, 9, 41, 19, 29, 28, 9, 10, 18, 29, 42, 49, 34, 32, 3, 25, 22, 29, 4, 13, 41, 6, 41, 36, 17, 33, 21, 47, 17, 25, 1, 42, 40, 24, 3, 1, 11, 3, 22, 14, 26, 8, 14, 41, 1, 39, 4, 11, 22, 28, 9, 35, 42, 25, 11, 43, 6, 12, 23, 21, 8, 0, 46, 34, 11, 18, 21, 25, 11, 15, 5, 26, 9, 14, 40, 10, 22, 9]
[45, 13, 30, 15, 14, 27, 36, 45, 2, 5, 18, 11, 19, 24, 42, 46, 0, 37, 6, 42, 42, 43, 38, 35, 1, 17, 37, 5, 40, 39, 33, 9, 30, 28, 44, 33, 30, 20, 2, 24, 0, 2, 48, 33, 9, 25, 9, 33, 17, 13, 1, 25, 24, 32, 39, 18, 21, 10, 36, 4, 17, 5, 32, 43, 3, 40, 37, 32, 14, 50, 11, 37, 25, 13, 1, 44, 42, 34, 11, 7, 12, 27, 11, 48, 28, 23, 23, 36, 10, 12, 10, 48, 10, 26, 40, 5, 21, 15, 22, 1, 39, 13, 8, 12, 23, 32, 25, 2, 32, 24, 8, 12, 49, 11, 43, 19, 21, 17, 46, 12, 13, 16, 50, 12, 5, 0, 0, 0, 47, 49, 50, 40, 18, 46, 44, 24, 23, 33, 6, 1, 49, 42, 40, 46, 5, 39, 11, 35, 26, 4, 20, 4, 19, 43, 42, 19, 31, 43, 11, 37, 45, 11, 6, 20, 25, 31, 47, 0, 5, 7, 2, 10, 46, 18, 48, 46, 21, 46, 50, 9, 4, 23, 30, 13, 13, 1, 5, 17, 18, 48, 43, 31, 31, 29]
[23, 43, 36, 26, 45, 39, 20, 27, 36, 35, 29, 9, 8, 44, 19, 4, 1, 32, 10, 24, 42, 43, 0, 21, 44, 23, 44, 7, 22, 11, 44, 1, 50, 21, 34, 2, 17, 47, 6, 22, 2, 0, 11, 13, 17, 12, 48, 10, 7, 11, 2, 48, 12, 36, 12, 36, 3, 34, 3, 17, 20, 34, 26, 4, 48, 43, 4, 13, 10, 18, 45, 9, 3, 25, 46, 21, 46, 31, 14, 34, 21, 31, 18, 31, 19, 18, 1, 32, 43, 7, 21, 43, 23, 39, 12, 35, 33, 0, 16, 33, 11, 1, 40, 7, 28, 8, 35, 45, 1, 7, 41, 10, 26, 32, 8, 25, 22, 20, 12, 50, 28, 35, 4, 43, 39, 50, 42, 7, 24, 24, 0, 31, 49, 23, 38, 6, 27, 25, 18, 0, 11, 26, 19, 48, 33, 22, 48, 2, 18, 32, 35, 48, 47, 50, 9, 41, 23, 5, 29, 50, 30, 35, 49, 6, 20, 34, 38, 3, 26, 16, 23, 26, 32, 15, 0, 5, 49, 45, 40, 25, 7, 33, 15, 10, 39, 1, 44, 31, 27, 28, 13, 24, 35, 36]
[7, 13, 39, 32, 42, 31, 32, 43, 38, 17, 10, 17, 13, 28, 20, 29, 26, 35, 30, 41, 48, 17, 32, 37, 28, 12, 40, 8, 33, 47, 5, 31, 5, 6, 15, 48, 47, 4, 49, 38, 48, 11, 0, 46, 49, 15, 11, 50, 34, 40, 24, 8, 37, 26, 40, 19, 12, 10, 8, 16, 35, 44, 45, 26, 28, 17, 27, 40, 25, 10, 21, 28, 47, 22, 0, 3, 26, 21, 32, 44, 34, 4, 45, 26, 15, 48, 35, 22, 26, 43, 29, 44, 12, 39, 35, 32, 13, 18, 5, 37, 33, 39, 40, 26, 32, 47, 49, 40, 30, 27, 25, 41, 30, 6, 15, 4, 5, 31, 9, 22, 32, 14, 10, 36, 1, 21, 40, 42, 2, 10, 44, 14, 45, 19, 11, 48, 22, 37, 14, 47, 7, 31, 23, 16, 13, 16, 35, 38, 39, 10, 29, 40, 42, 31, 5, 8, 28, 35, 6, 32, 3, 26, 50, 39, 30, 38, 3, 12, 20, 44, 36, 3, 0, 18, 47, 44, 8, 38, 47, 35, 44, 39, 47, 12, 1, 0, 39, 22, 9, 42, 19, 26, 30, 37]
[41, 20, 14, 23, 45, 17, 11, 30, 42, 48, 30, 48, 46, 3, 5, 2, 24, 3, 44, 3, 25, 8, 31, 39, 36, 26, 30, 1, 36, 0, 7, 31, 25, 37, 16, 29, 6, 7, 7, 22, 33, 13, 46, 0, 41, 4, 42, 14, 0, 12, 1, 43, 45, 4, 49, 10, 42, 6, 33, 39, 43, 45, 3, 44, 32, 49, 39, 23, 31, 20, 10, 32, 33, 6, 40, 22, 20, 38, 9, 0, 9, 26, 13, 24, 50, 10, 45, 5, 20, 10, 22, 4, 13, 13, 11, 41, 23, 38, 2, 24, 49, 12, 48, 13, 30, 14, 27, 31, 19, 11, 23, 5, 48, 1, 2, 4, 9, 7, 41, 45, 31, 45, 25, 14, 36, 12, 22, 24, 15, 1, 21, 11, 3, 44, 44, 29, 1, 0, 3, 42, 0, 24, 3, 7, 32, 49, 33, 20, 9, 46, 29, 17, 0, 9, 48, 39, 1, 26, 17, 32, 31, 3, 35, 10, 27, 10, 36, 21, 50, 42, 21, 25, 21, 33, 36, 10, 50, 22, 1, 11, 24, 47, 34, 13, 50, 29, 3, 49, 25, 6, 34, 40, 38, 41]
[34, 35, 39, 36, 25, 23, 17, 30, 41, 36, 12, 13, 35, 19, 8, 42, 7, 12, 23, 22, 0, 42, 32, 33, 9, 27, 23, 5, 24, 4, 42, 1, 29, 7, 19, 35, 39, 16, 27, 29, 9, 17, 49, 41, 0, 21, 40, 30, 5, 1, 10, 3, 35, 3, 41, 30, 25, 28, 15, 30, 36, 33, 22, 45, 47, 15, 11, 47, 34, 11, 27, 34, 11, 1, 17, 12, 4, 30, 24, 40, 40, 14, 0, 39, 0, 7, 20, 22, 15, 14, 27, 14, 15, 12, 18, 43, 38, 47, 36, 9, 26, 21, 35, 37, 32, 9, 37, 19, 46, 1, 9, 2, 12, 33, 2, 47, 46, 13, 5, 5, 5, 12, 24, 4, 8, 19, 44, 36, 1, 14, 40, 12, 31, 34, 42, 5, 19, 7, 46, 21, 50, 29, 23, 41, 13, 28, 14, 28, 12, 47, 40, 8, 34, 40, 28, 2, 4, 27, 6, 30, 36, 47, 39, 8, 13, 3, 37, 8, 41, 19, 48, 34, 12, 28, 3, 0, 46, 3, 49, 47, 23, 40, 42, 43, 34, 20, 30, 32, 7, 0, 50, 47, 38, 15]
[46, 34, 22, 39, 48, 48, 34, 0, 11, 19, 46, 34, 38, 43, 19, 24, 3, 27, 2, 42, 10, 10, 37, 44, 14, 8, 21, 3, 6, 4, 28, 4, 10, 40, 40, 2, 28, 33, 10, 31, 25, 12, 15, 4, 21, 0, 41, 37, 45, 49, 7, 43, 40, 40, 7, 9, 31, 36, 36, 14, 3, 3, 2, 42, 40, 30, 37, 2, 4, 46, 23, 35, 14, 38, 3, 29, 13, 28, 28, 27, 18, 45, 8, 17, 16, 40, 45, 31, 39, 17, 27, 50, 6, 3, 44, 16, 27, 9, 38, 35, 21, 42, 27, 26, 44, 11, 34, 1, 2, 7, 26, 5, 47, 11, 43, 47, 32, 27, 23, 42, 50, 8, 17, 28, 3, 34, 36, 25, 45, 38, 23, 44, 40, 25, 18, 21, 12, 17, 29, 20, 38, 49, 23, 46, 2, 28, 33, 34, 36, 20, 48, 42, 45, 35, 42, 44, 49, 7, 20, 4, 35, 50, 2, 30, 12, 36, 25, 39, 23, 43, 43, 5, 36, 7, 14, 39, 47, 3, 23, 44, 34, 49, 9, 33, 42, 8, 15, 1, 4, 46, 29, 50, 41, 7]
