N1,N2,...,Nx
[14, 10, 41, 18, 41, 34, 33, 47, 22, 24, 38, 32, 0, 34, 21, 32, 23, 49, 10, 40, 5, 45, 32, 14, 30, 45, 29, 44, 44, 38, 28, 29, 0, 36, 33, 30, 19, 2, 39, 30, 1, 34, 29, 26, 35, 31, 46, 36, 25, 22, 10, 2, 20, 15, 15, 4, 17, 23, 24, 9, 17, 6, 33, 31, 32, 21, 14, 27, 35, 39, 26, 45, 28, 3, 40, 40, 13, 17, 19, 28, 10, 43, 29, 33, 17, 16, 39, 30, 27, 8, 4, 45, 2, 42, 23, 33, 4, 46, 8, 34, 20, 34, 37, 31, 34, 13, 27, 46, 21, 43, 30, 23, 13, 29, 35, 20, 10, 7, 48, 41, 0, 16, 16, 0, 45, 35, 23, 8, 45, 19, 25, 47, 42, 19, 2, 44, 43, 35, 31, 33, 30, 7, 22, 18, 7]
[15, 40, 16, 17, 33, 4, 31, 4, 17, 14, 44, 31, 0, 23, 19, 33, 3, 17, 11, 34, 33, 1, 48, 2, 36, 17, 31, 43, 4, 35, 23, 35, 36, 0, 12, 12, 3, 35, 2, 14, 47, 39, 10, 42, 23, 46, 46, 22, 41, 30, 30, 42, 43, 20, 10, 32, 24, 22, 7, 15, 23, 21, 25, 10, 44, 49, 12, 22, 25, 50, 18, 30, 23, 33, 15, 43, 49, 22, 45, 17, 12, 24, 24, 0, 34, 47, 18, 30, 41, 37, 35, 1, 16, 11, 50, 38, 22, 49, 5, 40, 47, 43, 17, 41, 42, 7, 40, 37, 14, 48, 48, 20, 29, 11, 49, 42, 41, 5, 37, 22, 0, 26, 4, 16, 18, 28, 11, 41, 13, 31, 31, 20, 50, 33, 43, 18, 23, 10, 41, 28, 5, 37, 30, 30, 21]
[9, 24, 39, 39, 47, 40, 2, 9, 26, 15, 42, 36, 16, 8, 46, 25, 50, 33, 7, 9, 9, 19, 20, 24, 25, 45, 32, 48, 40, 19, 19, 13, 33, 12, 0, 17, 14, 14, 28, 5, 15, 37, 15, 30, 49, 30, 35, 29, 39, 9, 20, 7, 0, 25, 11, 2, 39, 32, 28, 17, 21, 34, 25, 1, 6, 40, 8, 42, 7, 12, 34, 41, 22, 15, 33, 11, 45, 24, 16, 34, 19, 35, 37, 41, 17, 17, 29, 9, 42, 38, 9, 42, 0, 18, 42, 34, 26, 24, 17, 37, 37, 9, 43, 18, 1, 4, 33, 8, 37, 39, 13, 10, 30, 41, 36, 1, 16, 32, 14, 22, 24, 47, 15, 38, 29, 7, 36, 44, 12, 50, 17, 3, 29, 44, 35, 35, 15, 24, 45, 22, 2, 50, 20, 29, 50]
[44, 7, 33, 17, 39, 44, 18, 21, 32, 11, 15, 38, 21, 9, 28, 40, 35, 9, 37, 1, 3, 29, 20, 27, 10, 12, 49, 1, 50, 34, 42, 39, 30, 12, 17, 0, 21, 0, 44, 9, 12, 35, 29, 5, 16, 38, 2, 12, 0, 23, 28, 27, 31, 50, 42, 40, 17, 36, 46, 4, 40, 28, 29, 4, 6, 7, 40, 50, 12, 18, 50, 25, 28, 25, 13, 24, 0, 34, 10, 30, 47, 33, 25, 39, 6, 19, 48, 16, 39, 4, 26, 0, 13, 40, 5, 38, 27, 32, 41, 45, 24, 48, 50, 44, 43, 10, 49, 42, 26, 6, 39, 33, 28, 23, 18, 5, 39, 4, 34, 40, 10, 29, 50, 21, 5, 49, 29, 3, 10, 42, 46, 26, 9, 47, 35, 26, 12, 21, 38, 29, 31, 42, 25, 31, 39]
[46, 32, 36, 26, 44, 22, 32, 12, 11, 1, 39, 42, 29, 18, 27, 2, 41, 23, 22, 29, 41, 42, 12, 25, 20, 36, 31, 6, 15, 0, 5, 30, 19, 3, 14, 21, 0, 24, 31, 40, 20, 39, 45, 21, 1, 42, 4, 34, 44, 23, 32, 39, 24, 27, 7, 27, 32, 4, 16, 12, 50, 1, 48, 37, 33, 13, 35, 8, 21, 28, 8, 31, 10, 13, 12, 50, 49, 32, 14, 33, 35, 16, 10, 1, 29, 41, 22, 23, 1, 50, 20, 27, 23, 38, 40, 15, 4, 44, 11, 19, 39, 39, 29, 11, 13, 18, 28, 33, 47, 40, 29, 7, 37, 11, 19, 48, 27, 48, 40, 15, 47, 13, 24, 12, 17, 24, 50, 12, 38, 0, 11, 20, 33, 44, 3, 16, 38, 36, 35, 16, 18, 7, 44, 12, 46]
[36, 11, 12, 31, 46, 25, 5, 8, 44, 45, 25, 22, 25, 46, 11, 15, 19, 6, 1, 44, 19, 49, 47, 48, 40, 29, 7, 45, 3, 16, 30, 39, 2, 35, 14, 0, 24, 0, 46, 33, 45, 36, 30, 11, 47, 26, 48, 19, 36, 4, 35, 45, 49, 12, 39, 1, 35, 26, 14, 50, 22, 39, 8, 27, 9, 25, 38, 30, 3, 13, 36, 19, 16, 35, 33, 11, 45, 29, 29, 48, 46, 21, 34, 4, 17, 38, 17, 23, 18, 11, 33, 40, 30, 7, 23, 24, 9, 50, 45, 43, 40, 17, 19, 18, 9, 16, 42, 13, 19, 42, 35, 9, 45, 40, 45, 36, 39, 39, 34, 20, 32, 21, 5, 43, 13, 41, 8, 36, 17, 24, 20, 31, 13, 4, 32, 28, 10, 0, 26, 26, 36, 18, 29, 0, 42]
[25, 47, 45, 3, 41, 7, 27, 26, 6, 44, 5, 14, 43, 45, 12, 47, 45, 7, 11, 34, 10, 16, 17, 26, 24, 36, 34, 11, 33, 47, 18, 36, 39, 2, 28, 44, 31, 46, 0, 12, 4, 39, 9, 30, 23, 10, 2, 24, 42, 31, 47, 32, 20, 11, 3, 46, 7, 20, 11, 49, 1, 24, 36, 9, 4, 40, 11, 10, 24, 39, 36, 29, 39, 43, 35, 23, 6, 42, 26, 42, 41, 24, 28, 19, 19, 27, 23, 44, 32, 49, 17, 46, 19, 11, 38, 7, 25, 42, 12, 9, 32, 6, 25, 10, 23, 10, 50, 47, 32, 38, 3, 49, 44, 15, 27, 25, 4, 22, 0, 13, 9, 10, 44, 22, 8, 17, 2, 34, 16, 8, 2, 12, 27, 2, 38, 35, 35, 46, 44, 13, 2, 6, 2, 29, 11]
[25, 39, 1, 47, 13, 29, 43, 44, 17, 41, 43, 45, 2, 41, 21, 36, 30, 4, 24, 28, 15, 41, 38, 23, 34, 45, 8, 29, 15, 19, 44, 4, 30, 14, 5, 9, 40, 33, 12, 0, 1, 41, 2, 44, 2, 36, 34, 43, 22, 31, 4, 34, 17, 38, 2, 42, 3, 31, 5, 50, 40, 19, 3, 3, 6, 1, 39, 16, 44, 47, 26, 12, 26, 14, 40, 7, 2, 35, 46, 7, 48, 4, 39, 43, 15, 10, 30, 34, 33, 32, 4, 41, 43, 7, 50, 28, 3, 32, 37, 20, 28, 19, 35, 35, 39, 1, 9, 13, 10, 2, 45, 6, 26, 46, 32, 12, 12, 14, 8, 27, 20, 4, 50, 22, 38, 13, 46, 26, 41, 11, 45, 42, 27, 5, 3, 4, 12, 40, 0, 17, 2, 47, 7, 41, 37]
[46, 0, 41, 21, 20, 11, 28, 27, 37, 25, 34, 36, 6, 11, 15, 26, 46, 1, 26, 29, 48, 42, 4, 46, 22, 21, 27, 35, 18, 33, 36, 34, 1, 47, 15, 12, 20, 45, 4, 1, 0, 33, 10, 13, 4, 5, 19, 6, 46, 10, 40, 41, 42, 46, 30, 46, 7, 44, 5, 2, 33, 39, 49, 44, 41, 8, 31, 4, 11, 47, 2, 14, 42, 30, 14, 11, 22, 45, 17, 27, 28, 0, 1, 0, 33, 0, 15, 5, 31, 44, 34, 14, 11, 6, 13, 50, 14, 38, 42, 41, 28, 29, 30, 6, 36, 9, 23, 50, 13, 26, 6, 0, 6, 49, 50, 44, 12, 49, 47, 12, 40, 3, 28, 28, 38, 48, 15, 5, 47, 1, 50, 50, 34, 38, 40, 5, 41, 43, 47, 22, 34, 7, 32, 3, 1]
[26, 43, 3, 20, 30, 21, 31, 18, 48, 28, 16, 20, 20, 36, 7, 30, 45, 17, 38, 5, 9, 17, 6, 15, 43, 41, 16, 48, 39, 43, 13, 40, 34, 39, 37, 35, 39, 36, 39, 41, 33, 0, 16, 47, 39, 49, 5, 43, 30, 3, 50, 35, 4, 31, 21, 48, 36, 34, 14, 36, 1, 14, 33, 46, 34, 35, 25, 22, 18, 31, 44, 48, 6, 23, 38, 3, 41, 40, 12, 31, 47, 34, 30, 30, 15, 39, 24, 18, 23, 46, 50, 17, 20, 44, 23, 23, 31, 25, 2, 2, 49, 12, 29, 14, 32, 44, 23, 27, 27, 4, 49, 3, 30, 4, 4, 20, 16, 34, 14, 5, 34, 33, 40, 6, 33, 18, 17, 11, 12, 29, 26, 20, 10, 9, 8, 4, 41, 34, 1, 33, 44, 21, 15, 2, 8]
[15, 20, 4, 41, 0, 42, 1, 32, 17, 13, 23, 45, 49, 10, 11, 8, 36, 38, 39, 6, 1, 28, 16, 1, 8, 19, 11, 0, 26, 0, 37, 31, 29, 10, 15, 29, 45, 30, 9, 2, 10, 16, 0, 5, 47, 45, 13, 2, 35, 20, 49, 24, 11, 17, 40, 11, 0, 23, 30, 39, 25, 28, 21, 1, 17, 48, 36, 4, 46, 4, 37, 44, 21, 7, 43, 14, 16, 25, 41, 33, 12, 31, 41, 16, 10, 32, 42, 0, 34, 25, 2, 30, 33, 7, 27, 38, 37, 9, 15, 12, 48, 12, 32, 1, 9, 24, 19, 36, 13, 36, 21, 43, 40, 42, 43, 31, 48, 17, 16, 32, 39, 19, 0, 41, 25, 19, 44, 1, 25, 24, 48, 38, 22, 24, 32, 29, 0, 41, 2, 6, 31, 36, 38, 39, 27]
[43, 4, 32, 18, 32, 28, 14, 28, 40, 20, 35, 34, 17, 41, 5, 0, 42, 10, 48, 43, 19, 23, 4, 3, 2, 3, 40, 47, 10, 29, 15, 5, 26, 42, 30, 5, 21, 11, 30, 44, 13, 47, 5, 0, 47, 7, 43, 15, 33, 21, 17, 19, 16, 31, 1, 45, 44, 36, 12, 36, 12, 43, 2, 11, 42, 40, 15, 30, 46, 48, 4, 30, 46, 36, 43, 50, 10, 39, 26, 28, 32, 46, 9, 16, 34, 11, 30, 25, 4, 36, 20, 36, 26, 1, 14, 27, 7, 12, 41, 44, 6, 43, 29, 8, 0, 15, 36, 23, 8, 40, 34, 45, 31, 32, 35, 1, 1, 14, 24, 49, 8, 27, 47, 7, 24, 14, 36, 40, 22, 14, 34, 4, 10, 50, 26, 35, 2, 34, 35, 39, 30, 31, 49, 28, 19]
[46, 29, 17, 47, 43, 49, 7, 20, 26, 11, 0, 17, 46, 17, 28, 36, 15, 35, 46, 9, 38, 32, 45, 9, 7, 0, 49, 38, 35, 17, 32, 15, 35, 23, 49, 16, 1, 47, 23, 2, 4, 39, 47, 47, 0, 22, 35, 24, 19, 27, 41, 18, 48, 34, 25, 27, 7, 29, 49, 21, 49, 19, 30, 24, 6, 43, 33, 0, 19, 8, 45, 17, 13, 44, 18, 44, 17, 44, 28, 38, 15, 13, 40, 46, 8, 46, 10, 34, 43, 1, 39, 20, 36, 10, 18, 8, 18, 43, 47, 41, 36, 36, 39, 37, 49, 46, 0, 34, 3, 10, 17, 48, 27, 13, 34, 24, 36, 31, 0, 2, 30, 47, 11, 32, 26, 37, 32, 13, 6, 17, 22, 8, 3, 45, 23, 20, 4, 5, 11, 46, 18, 6, 14, 30, 30]
[36, 1, 23, 9, 36, 26, 42, 27, 24, 5, 13, 50, 44, 36, 3, 24, 22, 34, 34, 30, 19, 46, 1, 25, 50, 9, 36, 10, 39, 32, 5, 17, 31, 46, 30, 38, 42, 26, 10, 36, 5, 49, 45, 7, 22, 0, 13, 26, 5, 33, 46, 4, 21, 27, 48, 12, 4, 7, 36, 49, 6, 46, 30, 18, 50, 17, 6, 47, 8, 4, 30, 36, 40, 39, 5, 46, 21, 43, 37, 21, 13, 50, 3, 45, 24, 23, 34, 11, 49, 35, 21, 17, 28, 16, 30, 48, 36, 15, 11, 35, 34, 1, 2, 49, 8, 2, 46, 22, 46, 6, 17, 46, 1, 37, 23, 34, 0, 17, 20, 36, 21, 40, 34, 23, 38, 42, 26, 31, 33, 0, 42, 32, 14, 39, 42, 24, 27, 34, 15, 3, 6, 40, 33, 24, 41]
[8, 22, 10, 35, 10, 39, 50, 41, 27, 16, 37, 18, 22, 7, 4, 18, 23, 14, 15, 3, 24, 26, 12, 10, 29, 15, 45, 6, 7, 29, 41, 22, 46, 46, 35, 2, 4, 48, 2, 34, 19, 5, 13, 43, 35, 13, 0, 38, 22, 29, 21, 43, 31, 21, 6, 31, 1, 40, 44, 11, 7, 9, 31, 20, 38, 6, 50, 48, 7, 19, 25, 4, 35, 13, 31, 48, 25, 22, 4, 37, 2, 45, 44, 29, 35, 5, 42, 11, 30, 2, 24, 17, 21, 17, 42, 17, 4, 3, 9, 30, 35, 38, 14, 44, 26, 27, 37, 41, 8, 49, 1, 1, 18, 23, 23, 49, 36, 27, 10, 9, 2, 15, 39, 42, 4, 45, 32, 8, 13, 28, 41, 18, 8, 47, 23, 25, 1, 33, 40, 17, 33, 33, 18, 4, 13]
[46, 48, 5, 10, 34, 44, 4, 37, 3, 2, 27, 40, 32, 39, 30, 10, 4, 40, 36, 32, 6, 14, 13, 29, 19, 40, 9, 9, 19, 49, 21, 45, 36, 22, 29, 12, 34, 19, 24, 43, 6, 43, 2, 15, 24, 26, 38, 0, 13, 33, 44, 48, 12, 22, 45, 39, 39, 21, 4, 43, 40, 43, 42, 47, 16, 40, 38, 30, 16, 37, 20, 41, 48, 23, 43, 8, 41, 10, 33, 47, 16, 35, 4, 50, 38, 20, 45, 35, 16, 26, 35, 39, 24, 15, 16, 50, 37, 43, 48, 40, 5, 34, 45, 21, 44, 25, 48, 19, 37, 23, 33, 35, 37, 19, 12, 35, 14, 35, 35, 0, 38, 5, 28, 10, 11, 29, 32, 30, 36, 6, 47, 41, 35, 33, 49, 34, 47, 14, 42, 14, 43, 36, 27, 6, 18]
[46, 0, 3, 0, 24, 50, 33, 16, 4, 22, 22, 8, 21, 10, 6, 20, 24, 18, 13, 30, 19, 7, 25, 40, 38, 35, 47, 5, 16, 29, 17, 49, 25, 41, 39, 0, 44, 36, 42, 22, 46, 30, 35, 33, 19, 5, 22, 13, 0, 4, 26, 0, 37, 41, 36, 26, 50, 0, 25, 43, 30, 36, 45, 47, 18, 2, 36, 34, 40, 12, 32, 25, 31, 26, 13, 50, 22, 9, 49, 41, 28, 34, 0, 37, 22, 44, 22, 29, 50, 2, 8, 37, 50, 13, 48, 25, 16, 3, 1, 38, 38, 1, 39, 11, 5, 33, 36, 40, 22, 15, 18, 37, 46, 18, 24, 35, 3, 46, 31, 46, 43, 49, 6, 8, 42, 16, 24, 46, 25, 28, 3, 5, 20, 39, 15, 42, 32, 36, 41, 4, 40, 49, 45, 43, 10]
[19, 45, 9, 45, 30, 48, 13, 45, 26, 45, 32, 27, 42, 17, 43, 11, 45, 40, 3, 23, 12, 43, 16, 36, 50, 0, 27, 3, 14, 36, 48, 26, 22, 30, 9, 23, 23, 4, 31, 31, 10, 3, 20, 21, 27, 33, 29, 33, 4, 0, 5, 46, 47, 20, 50, 31, 44, 40, 20, 47, 8, 16, 9, 0, 15, 10, 24, 25, 39, 8, 18, 25, 0, 15, 35, 14, 16, 25, 47, 45, 20, 31, 22, 23, 16, 49, 5, 27, 33, 1, 45, 24, 0, 50, 15, 0, 17, 8, 5, 19, 35, 50, 25, 20, 1, 35, 3, 46, 41, 3, 27, 10, 6, 32, 50, 0, 29, 28, 17, 2, 17, 6, 5, 23, 42, 10, 48, 6, 25, 50, 42, 44, 8, 12, 11, 9, 48, 38, 35, 27, 5, 17, 8, 3, 32]
[50, 12, 5, 49, 19, 6, 38, 32, 22, 49, 34, 15, 16, 45, 47, 33, 18, 37, 3, 28, 41, 34, 18, 19, 10, 39, 22, 47, 9, 10, 12, 42, 10, 30, 20, 28, 32, 35, 47, 4, 40, 50, 49, 17, 41, 46, 21, 44, 26, 5, 0, 42, 38, 48, 40, 14, 34, 47, 17, 34, 21, 28, 48, 16, 35, 25, 27, 30, 13, 15, 47, 6, 29, 2, 13, 24, 31, 41, 20, 32, 48, 8, 14, 24, 34, 13, 32, 25, 12, 16, 29, 49, 21, 11, 42, 39, 30, 22, 47, 26, 1, 49, 47, 2, 22, 31, 19, 17, 42, 9, 31, 36, 10, 22, 22, 18, 36, 21, 48, 42, 47, 39, 10, 8, 2, 0, 48, 30, 21, 18, 2, 28, 0, 17, 20, 15, 36, 4, 29, 41, 33, 13, 18, 0, 28]
[34, 24, 11, 32, 33, 29, 38, 47, 38, 49, 42, 35, 15, 47, 26, 50, 49, 10, 23, 3, 48, 3, 31, 44, 7, 20, 24, 47, 21, 49, 42, 9, 2, 42, 7, 27, 39, 45, 32, 34, 41, 35, 24, 19, 18, 4, 43, 48, 0, 46, 42, 0, 8, 4, 15, 33, 36, 46, 15, 11, 1, 13, 16, 29, 32, 14, 18, 13, 49, 35, 17, 18, 24, 30, 28, 29, 20, 8, 20, 34, 46, 19, 3, 42, 1, 3, 49, 32, 39, 19, 32, 14, 1, 44, 5, 26, 0, 41, 7, 17, 9, 41, 5, 32, 12, 29, 7, 15, 16, 6, 14, 44, 46, 41, 42, 17, 23, 14, 14, 3, 32, 0, 43, 32, 8, 38, 25, 12, 46, 49, 8, 44, 8, 19, 35, 48, 36, 8, 31, 19, 35, 19, 14, 23, 14]
[1, 46, 12, 17, 25, 30, 22, 6, 36, 41, 47, 45, 11, 31, 13, 34, 33, 0, 34, 12, 32, 26, 42, 42, 1, 47, 47, 5, 47, 4, 7, 20, 20, 43, 0, 31, 24, 49, 20, 17, 42, 4, 11, 16, 48, 21, 31, 12, 37, 47, 38, 8, 0, 22, 17, 8, 19, 41, 43, 33, 32, 8, 34, 1, 45, 43, 15, 39, 21, 21, 21, 13, 20, 32, 33, 30, 9, 50, 5, 42, 1, 6, 1, 24, 7, 38, 38, 13, 9, 11, 25, 49, 44, 3, 15, 24, 18, 36, 32, 8, 47, 14, 22, 20, 32, 2, 24, 8, 43, 31, 34, 47, 16, 1, 27, 14, 22, 25, 10, 19, 4, 11, 2, 3, 46, 41, 14, 24, 14, 38, 0, 25, 15, 26, 47, 29, 43, 28, 22, 7, 2, 24, 25, 38, 18]
[11, 28, 41, 26, 15, 20, 20, 45, 20, 31, 42, 50, 45, 36, 2, 28, 45, 22, 21, 33, 50, 28, 48, 40, 30, 42, 17, 31, 13, 32, 11, 43, 15, 20, 25, 50, 27, 12, 11, 38, 46, 31, 17, 31, 34, 27, 21, 22, 41, 20, 48, 4, 22, 0, 35, 39, 9, 18, 42, 50, 10, 3, 12, 27, 17, 19, 43, 7, 35, 42, 48, 19, 39, 35, 45, 4, 21, 44, 1, 49, 28, 42, 36, 50, 17, 2, 23, 35, 40, 50, 30, 22, 29, 41, 18, 49, 8, 50, 4, 33, 4, 19, 4, 8, 33, 49, 45, 37, 49, 10, 14, 33, 26, 8, 38, 26, 16, 26, 17, 21, 49, 48, 41, 36, 8, 33, 29, 13, 26, 35, 28, 16, 31, 49, 48, 48, 19, 25, 2, 35, 17, 38, 12, 30, 6]
[45, 35, 37, 19, 9, 11, 43, 16, 28, 18, 29, 18, 13, 46, 27, 13, 21, 39, 39, 9, 32, 5, 23, 14, 35, 14, 16, 37, 30, 2, 15, 28, 15, 10, 11, 42, 7, 39, 3, 2, 30, 21, 40, 1, 25, 48, 6, 45, 36, 50, 40, 15, 17, 35, 0, 46, 47, 1, 6, 6, 21, 18, 29, 15, 38, 44, 3, 16, 48, 4, 34, 28, 33, 10, 21, 50, 1, 32, 37, 0, 8, 18, 13, 17, 13, 14, 50, 46, 49, 33, 50, 36, 0, 37, 29, 20, 28, 21, 12, 40, 14, 38, 41, 29, 0, 1, 7, 4, 8, 22, 11, 17, 22, 7, 45, 0, 49, 11, 1, 16, 24, 23, 4, 21, 13, 45, 10, 29, 36, 18, 28, 40, 6, 38, 18, 37, 24, 50, 9, 33, 34, 30, 20, 2, 34]
[5, 32, 3, 36, 44, 41, 7, 11, 18, 11, 45, 31, 15, 8, 17, 17, 43, 28, 50, 32, 23, 1, 33, 15, 23, 27, 45, 3, 42, 42, 38, 3, 4, 32, 2, 40, 27, 1, 46, 42, 46, 48, 11, 45, 27, 12, 31, 39, 26, 31, 14, 33, 8, 39, 46, 0, 29, 28, 13, 22, 6, 8, 43, 31, 26, 39, 39, 13, 34, 3, 5, 14, 6, 43, 25, 11, 3, 45, 12, 0, 33, 16, 50, 47, 23, 8, 2, 40, 41, 21, 49, 23, 23, 19, 9, 35, 2, 25, 28, 31, 16, 41, 26, 32, 45, 16, 20, 7, 43, 7, 44, 37, 43, 24, 13, 19, 3, 37, 23, 9, 37, 1, 18, 5, 50, 27, 22, 18, 39, 17, 29, 37, 22, 50, 35, 15, 44, 49, 41, 24, 15, 3, 22, 6, 35]
[43, 38, 47, 50, 32, 36, 8, 1, 3, 42, 50, 45, 24, 0, 34, 38, 48, 9, 3, 1, 18, 29, 5, 30, 5, 34, 11, 47, 39, 9, 8, 10, 17, 24, 39, 17, 32, 35, 7, 3, 7, 36, 0, 44, 7, 4, 1, 39, 50, 44, 34, 36, 19, 9, 47, 29, 0, 36, 15, 42, 46, 31, 12, 0, 40, 42, 3, 37, 50, 27, 28, 6, 44, 19, 0, 21, 6, 2, 23, 2, 42, 25, 29, 22, 28, 14, 6, 47, 10, 46, 3, 25, 1, 33, 43, 34, 39, 27, 46, 42, 38, 2, 44, 0, 26, 8, 17, 18, 20, 11, 11, 36, 17, 5, 42, 11, 36, 1, 14, 6, 31, 30, 48, 3, 7, 16, 1, 15, 41, 20, 14, 20, 11, 18, 3, 9, 7, 1, 2, 23, 40, 47, 25, 27, 23]
[0, 12, 20, 46, 16, 28, 39, 10, 38, 41, 0, 13, 44, 47, 0, 30, 30, 8, 3, 27, 4, 42, 29, 15, 14, 22, 19, 43, 41, 8, 39, 12, 23, 22, 32, 36, 4, 26, 20, 31, 44, 34, 23, 36, 29, 7, 40, 21, 0, 40, 47, 46, 41, 18, 1, 28, 36, 0, 26, 18, 3, 0, 23, 39, 17, 47, 41, 9, 6, 14, 23, 15, 22, 4, 34, 1, 1, 45, 41, 18, 10, 12, 27, 47, 4, 34, 7, 42, 5, 16, 1, 48, 27, 33, 48, 13, 31, 28, 40, 15, 45, 5, 17, 46, 22, 22, 45, 41, 17, 33, 45, 11, 36, 0, 44, 14, 48, 39, 29, 8, 18, 11, 0, 4, 30, 16, 35, 16, 31, 28, 35, 7, 14, 50, 8, 3, 34, 20, 19, 46, 10, 0, 47, 2, 9]
[15, 36, 29, 11, 9, 40, 38, 5, 3, 15, 20, 25, 40, 20, 47, 13, 34, 46, 35, 10, 5, 6, 8, 29, 44, 8, 44, 23, 45, 17, 24, 42, 24, 7, 28, 46, 16, 14, 11, 5, 5, 14, 30, 12, 49, 36, 44, 4, 25, 20, 17, 15, 43, 42, 6, 13, 15, 26, 0, 37, 34, 38, 29, 10, 40, 19, 4, 40, 9, 3, 35, 8, 25, 10, 46, 31, 34, 43, 15, 23, 13, 24, 28, 19, 47, 36, 47, 47, 9, 9, 41, 7, 18, 14, 7, 4, 46, 3, 35, 40, 3, 6, 3, 6, 5, 47, 36, 41, 35, 29, 0, 29, 38, 32, 30, 30, 12, 24, 16, 43, 8, 1, 6, 25, 13, 9, 26, 23, 1, 34, 36, 37, 22, 6, 9, 12, 12, 30, 39, 49, 44, 33, 44, 11, 4]
[33, 9, 5, 45, 32, 44, 18, 2, 19, 35, 13, 37, 49, 49, 48, 18, 13, 7, 12, 46, 50, 27, 9, 20, 13, 9, 21, 26, 44, 42, 45, 26, 9, 15, 17, 4, 12, 50, 49, 50, 2, 36, 39, 36, 21, 49, 11, 43, 43, 47, 34, 11, 33, 50, 6, 22, 42, 18, 37, 0, 23, 22, 37, 28, 9, 2, 39, 7, 21, 23, 3, 37, 5, 41, 11, 26, 30, 29, 9, 33, 45, 41, 36, 30, 38, 5, 40, 16, 43, 14, 37, 38, 34, 0, 49, 42, 36, 25, 37, 16, 28, 38, 13, 5, 40, 12, 48, 16, 2, 21, 19, 8, 16, 27, 45, 22, 39, 16, 43, 47, 1, 48, 22, 18, 20, 37, 16, 33, 32, 37, 25, 17, 46, 18, 0, 24, 0, 35, 47, 31, 22, 35, 12, 37, 24]
[7, 30, 25, 7, 25, 46, 22, 44, 12, 24, 39, 47, 44, 30, 43, 3, 15, 40, 13, 9, 32, 36, 15, 0, 34, 39, 15, 43, 46, 10, 39, 31, 17, 23, 21, 40, 50, 22, 1, 40, 33, 1, 25, 12, 49, 6, 7, 40, 30, 8, 21, 1, 32, 10, 21, 6, 46, 3, 34, 23, 0, 50, 20, 13, 28, 26, 39, 21, 10, 31, 22, 7, 9, 37, 30, 31, 26, 45, 37, 38, 15, 15, 37, 31, 37, 42, 46, 2, 0, 45, 14, 7, 5, 28, 25, 48, 19, 28, 16, 35, 3, 43, 12, 12, 9, 20, 42, 16, 12, 14, 38, 20, 22, 27, 42, 49, 7, 40, 1, 19, 14, 47, 8, 38, 21, 33, 18, 35, 49, 25, 25, 36, 17, 45, 38, 18, 23, 8, 1, 7, 13, 14, 24, 47, 16]
[47, 5, 12, 32, 9, 10, 41, 2, 31, 15, 3, 43, 1, 6, 27, 44, 28, 45, 45, 34, 8, 11, 46, 38, 33, 5, 10, 44, 1, 22, 19, 24, 6, 21, 34, 28, 1, 39, 24, 19, 39, 14, 28, 43, 19, 46, 9, 43, 36, 16, 28, 13, 8, 3, 18, 8, 31, 0, 38, 22, 50, 0, 33, 3, 49, 13, 34, 3, 46, 30, 20, 25, 11, 37, 3, 24, 14, 3, 8, 28, 25, 37, 42, 35, 43, 40, 50, 19, 1, 46, 49, 8, 24, 10, 2, 34, 7, 29, 8, 4, 33, 27, 10, 12, 27, 43, 12, 22, 28, 20, 12, 27, 41, 7, 20, 29, 33, 25, 39, 35, 31, 5, 31, 13, 35, 22, 10, 32, 29, 41, 21, 18, 13, 11, 2, 12, 50, 0, 20, 8, 26, 26, 42, 5, 4]
[49, 40, 8, 48, 18, 42, 9, 14, 33, 3, 50, 3, 43, 14, 13, 1, 13, 20, 41, 40, 17, 37, 13, 12, 5, 6, 1, 33, 6, 0, 15, 16, 33, 25, 25, 29, 48, 8, 36, 3, 49, 33, 21, 2, 30, 30, 31, 42, 45, 9, 48, 16, 34, 12, 29, 43, 12, 23, 29, 37, 20, 33, 0, 13, 33, 2, 39, 3, 10, 11, 47, 31, 47, 30, 11, 10, 24, 37, 6, 43, 30, 23, 33, 16, 4, 26, 12, 47, 13, 14, 17, 41, 47, 37, 30, 9, 8, 35, 46, 19, 16, 17, 10, 46, 23, 31, 42, 14, 38, 10, 33, 15, 4, 42, 11, 12, 0, 47, 46, 26, 23, 10, 14, 16, 29, 2, 23, 48, 32, 40, 22, 37, 49, 23, 14, 6, 9, 17, 21, 5, 3, 34, 22, 4, 2]
[42, 4, 23, 1, 47, 21, 21, 31, 38, 41, 41, 46, 2, 21, 17, 39, 35, 11, 12, 36, 46, 2, 30, 27, 45, 27, 37, 0, 22, 22, 22, 12, 31, 10, 1, 4, 37, 27, 9, 3, 44, 46, 1, 11, 24, 18, 20, 47, 47, 0, 16, 29, 1, 27, 15, 31, 0, 39, 10, 28, 13, 3, 13, 0, 13, 8, 37, 0, 30, 7, 2, 44, 0, 36, 10, 48, 38, 10, 32, 39, 13, 37, 4, 30, 27, 27, 16, 14, 6, 49, 3, 35, 11, 15, 18, 43, 30, 33, 15, 13, 28, 22, 3, 7, 2, 41, 29, 34, 25, 25, 0, 0, 27, 38, 16, 17, 13, 30, 36, 6, 30, 20, 20, 3, 33, 9, 36, 5, 26, 46, 26, 23, 45, 5, 19, 14, 28, 30, 6, 14, 12, 41, 45, 31, 44]
