N1,N2,...,Nx
[42, 2, 45, 44, 9, 1, 14, 40, 2, 14, 26, 32, 24, 36, 0, 4, 13, 1, 1, 47, 30, 50, 3, 40, 3, 17, 7, 7, 41, 19, 19, 9, 3, 47, 21, 42, 34, 49, 14, 5, 15, 25, 11, 0, 25, 9, 39, 25, 30, 32, 42, 9, 19, 4, 21, 13, 14, 27, 3, 6, 19, 47, 48, 48, 49, 10, 12, 39, 49, 20, 49, 30, 25, 22, 29, 10, 44, 14, 47, 32, 3, 49, 22, 28, 6, 21, 4, 22, 15, 36, 8, 13, 9, 41, 7, 2, 38, 22, 16, 18, 31, 11, 46, 17, 19, 4, 46]
[11, 12, 34, 34, 32, 48, 30, 22, 47, 42, 29, 0, 25, 28, 49, 8, 18, 0, 23, 6, 21, 34, 19, 38, 45, 22, 9, 33, 45, 24, 14, 28, 6, 49, 30, 0, 8, 5, 4, 43, 39, 23, 13, 25, 0, 25, 41, 46, 8, 39, 7, 0, 13, 49, 13, 7, 3, 6, 17, 45, 20, 22, 37, 15, 4, 8, 13, 6, 49, 16, 9, 36, 2, 22, 30, 15, 18, 2, 0, 49, 13, 30, 35, 18, 30, 39, 35, 18, 44, 34, 4, 3, 3, 31, 27, 12, 25, 6, 18, 28, 23, 36, 44, 19, 48, 8, 33]
[18, 22, 0, 19, 33, 2, 11, 13, 23, 29, 19, 15, 35, 9, 33, 43, 30, 49, 16, 47, 22, 42, 37, 48, 10, 2, 26, 7, 3, 12, 4, 47, 14, 50, 6, 10, 23, 22, 5, 7, 6, 47, 30, 9, 25, 0, 4, 28, 28, 26, 18, 32, 45, 42, 31, 27, 36, 24, 39, 30, 33, 4, 2, 23, 46, 30, 40, 25, 25, 14, 39, 15, 49, 18, 5, 29, 14, 40, 27, 21, 14, 24, 43, 45, 47, 22, 4, 13, 28, 45, 39, 45, 44, 2, 43, 31, 20, 47, 47, 38, 16, 37, 43, 13, 1, 29, 19]
[40, 18, 10, 8, 31, 50, 19, 19, 23, 41, 41, 36, 34, 14, 5, 16, 31, 27, 30, 41, 35, 40, 50, 28, 49, 46, 21, 46, 0, 32, 25, 35, 49, 7, 38, 19, 43, 0, 32, 18, 47, 41, 30, 39, 41, 4, 0, 37, 3, 33, 22, 21, 50, 23, 48, 31, 29, 27, 40, 49, 49, 40, 10, 50, 27, 28, 24, 41, 12, 7, 7, 20, 42, 27, 23, 44, 18, 40, 37, 12, 46, 20, 19, 46, 41, 0, 4, 0, 2, 43, 2, 30, 20, 35, 22, 21, 43, 18, 46, 8, 28, 45, 17, 44, 50, 45, 29]
[22, 8, 41, 38, 50, 46, 24, 9, 50, 34, 18, 49, 27, 32, 29, 48, 37, 38, 20, 39, 49, 39, 16, 36, 22, 20, 35, 9, 26, 33, 38, 44, 20, 19, 6, 10, 20, 0, 36, 8, 44, 42, 7, 25, 46, 28, 37, 0, 42, 45, 11, 40, 15, 4, 6, 49, 2, 28, 24, 45, 24, 38, 40, 2, 23, 2, 12, 45, 47, 36, 49, 15, 31, 38, 34, 39, 49, 23, 39, 7, 7, 16, 11, 48, 43, 12, 15, 19, 41, 4, 44, 42, 3, 44, 15, 23, 25, 13, 45, 46, 37, 1, 30, 5, 26, 23, 18]
[33, 25, 31, 38, 29, 16, 43, 46, 41, 0, 6, 23, 15, 38, 21, 12, 41, 47, 0, 49, 2, 26, 25, 14, 47, 3, 22, 47, 15, 36, 33, 30, 43, 32, 50, 26, 18, 35, 44, 15, 28, 43, 36, 30, 8, 28, 3, 42, 0, 14, 21, 26, 38, 32, 4, 11, 30, 9, 18, 4, 0, 34, 24, 15, 13, 33, 10, 43, 49, 36, 36, 5, 24, 43, 16, 28, 30, 35, 29, 0, 4, 33, 32, 3, 3, 14, 12, 23, 22, 34, 4, 47, 31, 47, 39, 14, 30, 22, 11, 5, 14, 7, 18, 34, 44, 6, 22]
[38, 35, 24, 1, 0, 38, 11, 26, 30, 8, 41, 22, 41, 2, 10, 45, 33, 15, 18, 26, 24, 49, 14, 13, 15, 30, 16, 30, 39, 43, 18, 28, 21, 50, 35, 10, 38, 29, 27, 5, 24, 31, 31, 32, 39, 26, 33, 45, 14, 0, 25, 6, 34, 37, 10, 3, 17, 19, 1, 31, 41, 12, 2, 44, 25, 37, 49, 25, 22, 39, 14, 44, 25, 27, 31, 28, 47, 29, 5, 30, 0, 19, 10, 21, 25, 19, 25, 44, 9, 34, 48, 12, 16, 27, 26, 34, 49, 21, 44, 37, 31, 17, 17, 13, 22, 0, 50]
[26, 18, 1, 7, 49, 44, 30, 10, 34, 45, 14, 40, 4, 4, 37, 33, 31, 7, 45, 17, 45, 37, 17, 45, 49, 36, 32, 38, 4, 27, 36, 50, 4, 1, 16, 50, 32, 38, 24, 3, 29, 12, 10, 42, 7, 18, 22, 11, 21, 25, 0, 29, 8, 22, 32, 32, 30, 30, 31, 23, 2, 35, 50, 39, 12, 27, 34, 21, 4, 47, 30, 37, 42, 31, 48, 31, 22, 11, 27, 17, 11, 28, 1, 22, 2, 48, 37, 32, 45, 18, 23, 22, 8, 17, 40, 16, 29, 33, 45, 12, 3, 17, 37, 16, 25, 30, 26]
[28, 38, 49, 17, 21, 44, 22, 18, 15, 2, 14, 4, 0, 47, 22, 27, 14, 47, 12, 45, 15, 40, 27, 20, 24, 7, 5, 19, 1, 14, 10, 19, 39, 20, 39, 33, 31, 20, 33, 4, 48, 7, 28, 9, 0, 32, 21, 40, 26, 6, 29, 0, 7, 27, 2, 44, 35, 30, 3, 33, 35, 10, 21, 27, 35, 42, 41, 18, 19, 32, 2, 6, 21, 10, 36, 8, 36, 27, 29, 28, 21, 16, 3, 21, 18, 31, 48, 15, 26, 38, 20, 49, 3, 9, 7, 45, 18, 41, 34, 6, 12, 1, 5, 44, 25, 30, 29]
[26, 24, 34, 22, 5, 40, 32, 10, 35, 23, 45, 16, 0, 44, 11, 30, 4, 43, 45, 27, 2, 47, 47, 19, 9, 48, 3, 32, 15, 36, 6, 2, 41, 28, 30, 49, 15, 42, 19, 1, 37, 2, 21, 19, 13, 45, 50, 15, 38, 34, 8, 7, 0, 20, 7, 35, 12, 33, 33, 31, 4, 3, 36, 21, 14, 10, 11, 46, 41, 16, 1, 36, 34, 2, 33, 5, 20, 44, 49, 19, 17, 23, 44, 44, 23, 17, 21, 9, 15, 1, 31, 3, 28, 12, 31, 26, 37, 14, 19, 15, 24, 34, 3, 4, 37, 37, 7]
[26, 34, 41, 32, 22, 5, 38, 50, 28, 11, 13, 37, 5, 11, 39, 39, 47, 1, 21, 9, 28, 47, 16, 10, 31, 45, 42, 22, 27, 41, 41, 29, 49, 13, 20, 28, 14, 30, 13, 39, 34, 0, 28, 4, 49, 42, 23, 4, 32, 37, 22, 27, 20, 0, 46, 39, 41, 25, 21, 14, 46, 12, 26, 9, 49, 43, 3, 43, 1, 46, 41, 26, 29, 28, 9, 12, 9, 19, 43, 14, 14, 23, 23, 28, 22, 24, 39, 28, 40, 1, 16, 29, 8, 19, 47, 25, 34, 23, 17, 45, 24, 11, 7, 42, 2, 32, 13]
[44, 16, 9, 12, 7, 32, 32, 15, 23, 3, 37, 43, 30, 36, 19, 9, 8, 41, 8, 27, 44, 12, 34, 41, 4, 9, 45, 9, 37, 9, 21, 2, 7, 3, 31, 32, 15, 20, 31, 33, 39, 38, 37, 21, 13, 31, 48, 6, 4, 10, 32, 2, 7, 46, 0, 37, 19, 25, 7, 22, 50, 31, 29, 34, 15, 33, 28, 13, 0, 13, 28, 25, 38, 10, 30, 45, 34, 48, 30, 48, 25, 27, 49, 31, 36, 23, 5, 16, 29, 41, 37, 41, 29, 14, 9, 17, 46, 12, 33, 8, 33, 17, 17, 39, 32, 21, 8]
[29, 24, 14, 14, 37, 15, 17, 1, 25, 17, 50, 18, 46, 35, 35, 15, 19, 22, 36, 49, 21, 3, 40, 29, 35, 16, 36, 45, 16, 33, 41, 9, 27, 7, 20, 1, 40, 0, 8, 26, 24, 39, 3, 13, 7, 27, 31, 49, 11, 3, 32, 44, 35, 39, 37, 0, 10, 14, 0, 22, 4, 49, 27, 1, 3, 40, 50, 28, 14, 38, 14, 6, 16, 28, 10, 50, 28, 19, 31, 34, 6, 3, 28, 17, 34, 7, 50, 12, 41, 45, 5, 47, 17, 49, 16, 1, 30, 18, 13, 8, 49, 21, 24, 25, 40, 40, 38]
[8, 17, 21, 27, 1, 8, 40, 43, 48, 14, 33, 38, 27, 9, 25, 5, 27, 3, 30, 24, 50, 9, 11, 11, 4, 24, 1, 44, 11, 11, 32, 0, 36, 12, 41, 37, 38, 41, 45, 14, 25, 44, 6, 14, 3, 36, 29, 2, 30, 17, 30, 35, 12, 41, 19, 10, 0, 23, 45, 33, 7, 21, 44, 16, 26, 48, 13, 1, 40, 25, 7, 14, 40, 28, 17, 28, 10, 45, 28, 45, 20, 19, 38, 42, 35, 4, 11, 32, 32, 49, 29, 7, 27, 49, 11, 45, 40, 49, 20, 11, 39, 37, 46, 15, 15, 36, 19]
[37, 11, 50, 47, 48, 31, 12, 34, 26, 32, 19, 14, 4, 40, 0, 19, 39, 32, 35, 46, 20, 44, 14, 16, 42, 6, 38, 43, 16, 4, 23, 11, 10, 24, 14, 18, 13, 28, 31, 15, 6, 15, 22, 27, 6, 24, 27, 28, 9, 19, 30, 30, 33, 25, 25, 14, 23, 0, 49, 35, 18, 2, 12, 36, 13, 30, 26, 27, 28, 3, 8, 13, 28, 49, 27, 2, 32, 47, 23, 18, 41, 11, 18, 24, 15, 4, 47, 49, 20, 28, 15, 4, 33, 7, 9, 18, 10, 19, 13, 8, 37, 35, 25, 46, 39, 46, 23]
[25, 42, 33, 16, 50, 13, 13, 7, 13, 18, 38, 30, 8, 0, 6, 27, 23, 16, 32, 47, 33, 44, 7, 11, 3, 33, 5, 40, 23, 18, 22, 0, 2, 42, 4, 35, 13, 31, 46, 12, 8, 23, 18, 3, 17, 39, 40, 24, 18, 1, 31, 3, 33, 21, 7, 0, 45, 49, 0, 14, 20, 18, 14, 38, 32, 43, 30, 18, 17, 18, 44, 32, 26, 26, 17, 5, 17, 9, 49, 19, 24, 18, 25, 1, 13, 49, 31, 43, 37, 42, 37, 39, 23, 32, 49, 16, 6, 44, 34, 4, 7, 26, 38, 16, 0, 0, 42]
[27, 10, 10, 34, 29, 38, 22, 45, 4, 48, 0, 1, 35, 39, 42, 15, 3, 46, 10, 16, 2, 41, 22, 4, 24, 50, 1, 19, 10, 0, 21, 19, 39, 8, 5, 15, 20, 10, 43, 10, 39, 37, 34, 6, 45, 30, 49, 45, 4, 31, 23, 33, 31, 14, 22, 22, 33, 35, 14, 0, 21, 32, 0, 41, 46, 46, 31, 6, 45, 39, 3, 41, 23, 35, 18, 20, 17, 44, 11, 41, 39, 9, 14, 48, 32, 29, 50, 30, 31, 11, 24, 4, 26, 33, 42, 14, 21, 34, 8, 34, 22, 45, 35, 41, 36, 10, 9]
[43, 41, 45, 15, 11, 15, 15, 47, 2, 1, 27, 48, 5, 50, 4, 24, 42, 11, 11, 37, 39, 5, 27, 40, 49, 44, 40, 48, 8, 1, 30, 18, 40, 20, 20, 49, 17, 27, 34, 26, 8, 40, 42, 19, 20, 33, 49, 24, 0, 41, 2, 35, 4, 46, 50, 4, 7, 18, 20, 21, 0, 43, 17, 13, 25, 42, 40, 43, 27, 37, 27, 47, 6, 40, 9, 11, 33, 20, 14, 27, 41, 43, 32, 43, 28, 0, 36, 41, 34, 1, 20, 31, 5, 40, 9, 11, 18, 41, 48, 24, 23, 4, 42, 38, 36, 14, 7]
[49, 22, 40, 41, 1, 46, 42, 40, 42, 13, 44, 50, 17, 50, 50, 25, 38, 46, 21, 4, 12, 17, 14, 21, 33, 35, 19, 33, 25, 39, 42, 8, 22, 34, 35, 41, 9, 7, 4, 37, 30, 8, 45, 47, 22, 4, 40, 38, 34, 12, 35, 10, 3, 12, 31, 49, 21, 2, 18, 32, 43, 0, 1, 14, 40, 18, 15, 27, 7, 12, 22, 35, 17, 46, 44, 23, 42, 37, 38, 39, 40, 46, 48, 48, 44, 47, 2, 43, 32, 45, 19, 6, 37, 8, 15, 38, 48, 35, 27, 31, 41, 45, 4, 16, 8, 27, 1]
[9, 6, 0, 33, 19, 6, 37, 25, 19, 6, 1, 7, 40, 24, 14, 30, 37, 39, 48, 5, 14, 1, 49, 48, 10, 16, 49, 37, 19, 5, 50, 4, 35, 21, 29, 49, 47, 15, 42, 17, 31, 46, 46, 48, 37, 2, 10, 40, 24, 2, 50, 21, 36, 26, 29, 27, 44, 12, 14, 0, 17, 1, 0, 46, 27, 44, 29, 42, 20, 24, 33, 6, 49, 26, 14, 21, 36, 20, 45, 36, 16, 44, 31, 29, 22, 4, 13, 3, 17, 44, 38, 25, 45, 36, 39, 3, 29, 18, 27, 18, 48, 10, 27, 5, 39, 21, 44]
[47, 13, 28, 49, 41, 0, 23, 50, 46, 18, 43, 31, 7, 9, 17, 18, 0, 31, 34, 46, 44, 29, 25, 50, 23, 30, 7, 42, 34, 7, 12, 24, 23, 43, 4, 22, 7, 9, 16, 29, 42, 50, 28, 48, 15, 23, 50, 2, 15, 44, 39, 27, 21, 9, 34, 1, 16, 36, 38, 41, 13, 14, 46, 0, 29, 13, 5, 25, 5, 11, 14, 4, 23, 5, 38, 25, 29, 32, 16, 40, 5, 15, 27, 42, 27, 1, 21, 27, 22, 26, 25, 10, 38, 23, 30, 10, 26, 7, 9, 37, 22, 21, 35, 30, 34, 23, 16]
[49, 28, 28, 40, 49, 36, 37, 0, 42, 5, 17, 13, 2, 5, 36, 36, 31, 41, 42, 18, 43, 23, 16, 43, 14, 1, 38, 16, 17, 26, 49, 22, 30, 34, 21, 10, 8, 34, 35, 35, 40, 34, 21, 49, 4, 46, 27, 23, 13, 25, 12, 35, 14, 49, 15, 3, 26, 13, 32, 46, 25, 40, 27, 29, 0, 11, 15, 50, 9, 16, 10, 23, 23, 38, 16, 29, 8, 48, 45, 36, 45, 0, 8, 38, 40, 42, 16, 34, 4, 11, 4, 21, 10, 6, 33, 4, 26, 14, 17, 17, 17, 44, 19, 46, 26, 22, 33]
[13, 11, 27, 41, 11, 11, 7, 0, 12, 4, 23, 35, 19, 4, 46, 49, 5, 48, 50, 40, 48, 34, 40, 33, 14, 34, 34, 34, 45, 50, 24, 16, 50, 48, 47, 43, 21, 42, 21, 34, 45, 12, 4, 10, 8, 30, 28, 2, 33, 37, 27, 42, 10, 43, 33, 40, 48, 30, 43, 46, 42, 18, 44, 13, 11, 0, 18, 21, 36, 14, 3, 2, 19, 44, 14, 4, 20, 38, 36, 36, 15, 50, 23, 8, 39, 22, 30, 34, 13, 28, 31, 42, 48, 28, 21, 22, 39, 9, 19, 17, 13, 41, 5, 18, 7, 24, 6]
[47, 37, 39, 33, 31, 33, 16, 25, 44, 32, 1, 5, 30, 0, 6, 24, 30, 34, 21, 45, 43, 12, 42, 16, 34, 33, 47, 0, 30, 38, 8, 48, 29, 8, 28, 13, 30, 2, 13, 0, 13, 39, 11, 12, 13, 40, 24, 12, 10, 49, 34, 41, 11, 3, 28, 50, 13, 26, 30, 31, 40, 15, 29, 5, 15, 18, 0, 27, 20, 18, 6, 37, 22, 44, 21, 13, 30, 3, 50, 3, 7, 15, 33, 27, 49, 38, 9, 39, 11, 27, 38, 48, 22, 19, 44, 50, 41, 12, 34, 17, 30, 41, 14, 22, 19, 11, 29]
[49, 34, 28, 48, 43, 20, 18, 29, 49, 5, 13, 42, 2, 46, 42, 42, 20, 28, 12, 9, 1, 37, 13, 27, 11, 46, 28, 45, 13, 5, 19, 49, 30, 42, 15, 37, 41, 10, 6, 46, 14, 15, 41, 39, 6, 25, 41, 45, 43, 25, 21, 18, 46, 43, 13, 28, 1, 27, 18, 6, 43, 27, 42, 25, 50, 21, 27, 0, 36, 9, 29, 35, 22, 35, 40, 29, 12, 50, 30, 4, 46, 12, 5, 23, 27, 26, 6, 42, 26, 43, 32, 44, 49, 32, 37, 19, 4, 32, 23, 41, 5, 49, 3, 23, 29, 37, 6]
[13, 47, 7, 44, 33, 46, 49, 35, 38, 36, 31, 25, 11, 4, 43, 22, 39, 42, 23, 43, 26, 36, 47, 25, 28, 48, 0, 42, 7, 33, 7, 28, 13, 32, 40, 31, 19, 22, 34, 36, 19, 3, 27, 49, 49, 25, 12, 47, 49, 22, 4, 19, 41, 1, 0, 14, 40, 28, 17, 45, 27, 7, 20, 5, 9, 36, 20, 36, 0, 42, 47, 28, 43, 31, 37, 16, 45, 21, 27, 31, 39, 36, 25, 34, 16, 4, 49, 29, 1, 46, 35, 28, 36, 24, 40, 11, 32, 15, 7, 19, 34, 17, 44, 3, 24, 8, 18]
[3, 23, 28, 33, 1, 37, 5, 19, 32, 44, 45, 20, 11, 12, 6, 46, 15, 28, 39, 21, 41, 4, 8, 36, 20, 8, 11, 21, 12, 47, 24, 11, 36, 39, 48, 27, 43, 13, 6, 7, 29, 4, 42, 20, 16, 14, 7, 36, 36, 39, 47, 32, 16, 46, 13, 38, 25, 3, 18, 39, 37, 12, 24, 11, 16, 14, 18, 9, 42, 0, 50, 38, 24, 30, 34, 17, 37, 38, 4, 13, 30, 27, 37, 34, 9, 45, 27, 16, 13, 10, 35, 22, 43, 5, 33, 39, 29, 33, 14, 12, 12, 50, 48, 32, 25, 12, 3]
[30, 13, 26, 24, 11, 38, 43, 30, 48, 17, 18, 41, 12, 26, 14, 19, 1, 38, 32, 45, 10, 34, 43, 2, 27, 33, 6, 25, 25, 19, 24, 31, 43, 18, 15, 38, 17, 2, 23, 18, 16, 9, 50, 49, 9, 39, 7, 49, 36, 14, 30, 2, 1, 41, 28, 14, 7, 8, 44, 3, 27, 22, 33, 14, 10, 3, 6, 29, 47, 50, 0, 50, 30, 10, 23, 42, 30, 13, 38, 22, 31, 39, 17, 47, 14, 32, 18, 33, 24, 25, 49, 2, 30, 25, 32, 11, 3, 23, 6, 15, 44, 5, 29, 37, 24, 47, 0]
[49, 20, 42, 46, 24, 17, 42, 27, 41, 2, 21, 26, 0, 27, 18, 26, 48, 41, 25, 26, 42, 40, 21, 25, 31, 7, 25, 20, 36, 16, 28, 28, 33, 34, 32, 12, 47, 21, 38, 23, 40, 2, 16, 30, 36, 15, 20, 15, 5, 44, 37, 6, 36, 26, 25, 6, 14, 13, 32, 41, 47, 35, 6, 4, 23, 2, 37, 35, 28, 38, 50, 0, 7, 8, 28, 0, 32, 25, 38, 48, 44, 44, 17, 30, 15, 8, 1, 20, 44, 42, 20, 29, 8, 20, 18, 34, 13, 9, 26, 20, 18, 6, 17, 13, 25, 34, 7]
[3, 40, 7, 26, 24, 50, 23, 40, 48, 39, 25, 42, 37, 9, 4, 17, 40, 28, 16, 4, 37, 28, 18, 25, 16, 3, 19, 10, 16, 34, 32, 14, 38, 10, 25, 45, 34, 34, 2, 30, 21, 15, 14, 25, 2, 49, 42, 31, 24, 25, 42, 21, 34, 29, 38, 16, 40, 28, 26, 23, 6, 17, 49, 23, 23, 19, 22, 22, 43, 24, 30, 7, 0, 34, 31, 24, 30, 8, 2, 33, 15, 2, 40, 34, 41, 40, 44, 6, 15, 31, 36, 27, 34, 40, 18, 0, 40, 12, 9, 34, 11, 42, 39, 7, 18, 9, 21]
[35, 5, 25, 48, 15, 35, 17, 9, 35, 0, 1, 42, 20, 41, 11, 33, 15, 3, 45, 15, 11, 50, 29, 27, 50, 12, 9, 23, 21, 0, 43, 36, 31, 24, 43, 1, 17, 40, 45, 38, 47, 33, 33, 22, 22, 18, 27, 38, 43, 27, 31, 10, 2, 28, 10, 28, 28, 49, 26, 35, 40, 46, 26, 5, 38, 44, 44, 35, 31, 30, 10, 8, 34, 0, 36, 48, 44, 16, 44, 47, 5, 32, 20, 42, 50, 31, 32, 34, 1, 15, 5, 12, 36, 4, 46, 0, 44, 7, 19, 32, 32, 45, 25, 10, 49, 16, 43]
[41, 1, 13, 13, 41, 0, 33, 33, 3, 50, 3, 46, 29, 39, 15, 20, 42, 24, 19, 6, 12, 14, 5, 8, 49, 4, 14, 42, 18, 38, 46, 42, 3, 8, 36, 27, 27, 9, 3, 43, 12, 0, 18, 29, 30, 5, 23, 34, 16, 31, 48, 36, 33, 9, 30, 10, 17, 27, 17, 18, 9, 44, 14, 38, 16, 14, 21, 40, 37, 34, 23, 28, 31, 36, 0, 3, 8, 17, 13, 2, 10, 25, 48, 36, 36, 38, 44, 35, 10, 4, 18, 8, 6, 38, 7, 31, 28, 45, 27, 28, 32, 14, 11, 12, 17, 36, 15]
[46, 33, 1, 6, 49, 26, 13, 39, 32, 21, 29, 27, 1, 47, 21, 11, 10, 16, 20, 1, 25, 35, 25, 11, 12, 49, 9, 24, 14, 1, 21, 35, 17, 27, 18, 8, 41, 43, 32, 16, 2, 5, 32, 10, 15, 29, 44, 39, 28, 28, 31, 8, 5, 12, 45, 50, 28, 2, 5, 20, 11, 23, 21, 25, 29, 4, 13, 29, 16, 17, 42, 0, 24, 48, 3, 0, 37, 39, 8, 34, 36, 38, 16, 24, 26, 20, 10, 17, 5, 28, 31, 14, 50, 48, 4, 33, 47, 19, 25, 7, 23, 22, 49, 9, 23, 30, 41]
[29, 49, 5, 22, 13, 38, 2, 20, 4, 7, 25, 34, 8, 0, 25, 49, 46, 20, 48, 18, 5, 9, 14, 4, 48, 11, 40, 47, 34, 16, 14, 3, 6, 8, 6, 38, 17, 40, 18, 30, 45, 23, 50, 44, 18, 14, 18, 49, 30, 47, 22, 36, 20, 9, 34, 28, 10, 32, 17, 17, 33, 42, 36, 29, 8, 20, 30, 12, 45, 37, 30, 32, 30, 44, 8, 37, 0, 42, 31, 4, 33, 39, 33, 32, 29, 14, 47, 8, 38, 45, 24, 9, 44, 27, 8, 0, 7, 34, 32, 44, 10, 1, 6, 35, 36, 9, 38]
[7, 10, 40, 24, 3, 34, 39, 20, 0, 2, 34, 50, 48, 8, 32, 18, 23, 11, 20, 24, 44, 32, 39, 22, 39, 42, 30, 4, 6, 47, 2, 26, 26, 16, 8, 23, 49, 32, 21, 47, 9, 29, 3, 14, 2, 40, 40, 23, 35, 29, 11, 27, 44, 19, 48, 19, 45, 47, 9, 44, 20, 37, 20, 32, 48, 38, 3, 50, 21, 38, 13, 25, 8, 16, 17, 39, 42, 0, 36, 48, 19, 46, 8, 16, 34, 22, 30, 33, 37, 25, 35, 14, 5, 9, 40, 50, 2, 19, 21, 30, 4, 37, 16, 4, 12, 38, 46]
[21, 12, 5, 25, 12, 0, 26, 1, 17, 43, 34, 45, 10, 14, 44, 34, 12, 23, 7, 3, 47, 12, 38, 42, 17, 43, 14, 18, 5, 42, 13, 44, 42, 30, 26, 11, 0, 23, 41, 38, 28, 19, 9, 47, 0, 27, 37, 39, 29, 5, 27, 29, 49, 43, 30, 31, 28, 23, 49, 11, 14, 38, 45, 16, 45, 36, 50, 30, 27, 4, 38, 38, 2, 44, 13, 8, 31, 36, 0, 23, 50, 46, 50, 49, 15, 10, 15, 11, 25, 4, 33, 43, 7, 26, 12, 28, 29, 27, 8, 16, 24, 30, 21, 7, 1, 27, 42]
[37, 32, 41, 16, 37, 33, 23, 36, 42, 29, 36, 48, 2, 47, 40, 49, 31, 39, 47, 8, 33, 37, 45, 48, 20, 13, 36, 48, 17, 10, 13, 38, 11, 33, 27, 43, 9, 13, 35, 16, 12, 31, 31, 32, 49, 21, 12, 7, 0, 30, 17, 28, 19, 14, 48, 34, 45, 18, 19, 41, 27, 39, 36, 40, 36, 36, 3, 4, 31, 13, 22, 48, 33, 47, 2, 34, 4, 48, 23, 0, 41, 40, 28, 39, 32, 43, 39, 20, 42, 46, 5, 18, 13, 15, 2, 24, 28, 36, 48, 8, 43, 23, 18, 12, 38, 34, 16]
[7, 49, 0, 2, 34, 16, 28, 48, 45, 5, 26, 48, 14, 31, 2, 1, 32, 7, 7, 37, 25, 25, 15, 15, 37, 33, 27, 16, 34, 36, 0, 29, 29, 34, 2, 50, 33, 20, 0, 27, 27, 19, 27, 3, 13, 14, 46, 7, 4, 0, 11, 21, 17, 14, 25, 6, 20, 41, 24, 39, 41, 40, 16, 5, 45, 15, 7, 46, 39, 30, 31, 44, 15, 5, 10, 36, 33, 19, 50, 41, 0, 34, 26, 5, 32, 26, 21, 36, 41, 1, 7, 18, 47, 0, 6, 0, 39, 25, 2, 21, 27, 24, 40, 40, 7, 17, 16]
[50, 20, 44, 2, 0, 21, 34, 2, 38, 33, 26, 16, 4, 49, 8, 19, 41, 4, 20, 48, 39, 36, 34, 16, 4, 39, 33, 30, 12, 17, 35, 20, 19, 3, 48, 44, 15, 50, 18, 35, 2, 19, 19, 49, 30, 24, 20, 16, 33, 19, 28, 16, 23, 23, 27, 3, 19, 11, 18, 9, 43, 46, 44, 15, 0, 50, 15, 12, 36, 27, 39, 44, 2, 32, 25, 38, 39, 46, 46, 40, 34, 0, 9, 15, 48, 28, 48, 28, 26, 48, 34, 6, 21, 27, 0, 2, 48, 8, 7, 20, 14, 6, 29, 0, 9, 38, 44]
[17, 31, 50, 3, 47, 1, 15, 11, 26, 30, 29, 17, 49, 0, 14, 14, 42, 39, 34, 49, 43, 49, 37, 21, 16, 33, 31, 43, 13, 0, 9, 28, 26, 31, 38, 39, 25, 40, 45, 5, 49, 13, 34, 22, 35, 43, 19, 11, 32, 10, 1, 3, 44, 23, 49, 28, 38, 18, 25, 14, 32, 48, 31, 27, 8, 23, 33, 5, 25, 37, 17, 17, 40, 20, 48, 16, 33, 8, 50, 28, 26, 9, 0, 5, 1, 15, 45, 15, 17, 44, 25, 30, 27, 17, 24, 3, 14, 35, 42, 34, 29, 19, 30, 49, 13, 46, 0]
[48, 12, 30, 4, 7, 17, 13, 28, 40, 8, 18, 28, 33, 20, 3, 33, 5, 21, 11, 0, 0, 17, 48, 4, 11, 19, 7, 39, 47, 23, 16, 35, 46, 23, 10, 33, 42, 5, 25, 12, 8, 0, 37, 28, 18, 45, 46, 48, 3, 21, 22, 21, 44, 28, 31, 17, 42, 24, 1, 48, 43, 48, 29, 42, 38, 8, 27, 23, 34, 34, 47, 30, 34, 42, 36, 24, 32, 16, 49, 39, 5, 15, 5, 0, 35, 17, 32, 46, 34, 25, 9, 37, 43, 17, 34, 10, 0, 47, 29, 20, 43, 37, 39, 7, 45, 33, 1]
[36, 0, 13, 11, 34, 8, 39, 5, 6, 47, 45, 40, 37, 25, 31, 40, 28, 12, 40, 27, 8, 22, 33, 40, 50, 49, 7, 48, 24, 36, 40, 3, 16, 25, 22, 6, 4, 26, 9, 17, 16, 50, 40, 6, 30, 47, 41, 43, 3, 25, 2, 18, 23, 22, 36, 34, 35, 15, 13, 32, 28, 44, 22, 27, 40, 39, 49, 27, 16, 9, 14, 15, 41, 50, 36, 26, 29, 34, 15, 32, 32, 48, 1, 35, 0, 12, 35, 14, 14, 10, 50, 35, 45, 2, 23, 10, 25, 5, 12, 3, 42, 21, 4, 27, 4, 27, 8]
[45, 17, 24, 42, 38, 8, 48, 20, 1, 21, 38, 16, 1, 8, 4, 14, 21, 32, 42, 10, 29, 41, 36, 21, 16, 33, 20, 27, 8, 19, 30, 39, 9, 50, 20, 23, 19, 7, 13, 42, 41, 36, 18, 21, 39, 22, 0, 12, 14, 19, 48, 31, 17, 24, 23, 7, 4, 4, 49, 29, 0, 47, 4, 1, 42, 22, 38, 26, 4, 45, 32, 8, 40, 31, 38, 20, 14, 22, 10, 43, 26, 28, 15, 17, 12, 0, 13, 15, 19, 47, 21, 20, 8, 30, 49, 15, 14, 31, 29, 47, 48, 14, 35, 47, 32, 29, 36]
